"plh0206i04","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence","value"
"4 on scale 1-7","2017","Couple + C. LE and GT 16","Female","2","","","","4"
"5 on scale 1-7","2017","1-pers.-HH","Male","20","","","","5"
"5 on scale 1-7","2017","1-pers.-HH","Female","2","","","","5"
"5 on scale 1-7","2017","(Married) couple without C. ","Male","1","","","","5"
"5 on scale 1-7","2017","(Married) couple without C. ","Female","","","","","5"
"5 on scale 1-7","2017","Single parent ","Male","1","","","","5"
"5 on scale 1-7","2017","Couple + C. LE 16 ","Male","20","","","","5"
"5 on scale 1-7","2017","Couple + C. LE 16 ","Female","13","","","","5"
"5 on scale 1-7","2017","Single parent ","Female","","","","","5"
"5 on scale 1-7","2017","Couple + C. GT 16 ","Male","","","","","5"
"5 on scale 1-7","2017","Couple + C. GT 16 ","Female","1","","","","5"
"5 on scale 1-7","2017","Couple + C. LE and GT 16","Male","4","","","","5"
"5 on scale 1-7","2017","Couple + C. LE and GT 16","Female","7","","","","5"
"6 on scale 1-7","2017","1-pers.-HH","Male","66","0.130244911745107","0.101316453311916","0.159173370178298","6"
"6 on scale 1-7","2017","1-pers.-HH","Female","4","","","","6"
"6 on scale 1-7","2017","(Married) couple without C. ","Male","9","","","","6"
"6 on scale 1-7","2017","(Married) couple without C. ","Female","11","","","","6"
"6 on scale 1-7","2017","Single parent ","Male","3","","","","6"
"6 on scale 1-7","2017","Single parent ","Female","12","","","","6"
"6 on scale 1-7","2017","Couple + C. LE 16 ","Male","55","0.11070281784638","0.083889039509279","0.137516596183481","6"
"6 on scale 1-7","2017","Couple + C. LE 16 ","Female","71","0.138193676245755","0.109167013996322","0.167220338495188","6"
"6 on scale 1-7","2017","Couple + C. GT 16 ","Male","1","","","","6"
"6 on scale 1-7","2017","Couple + C. GT 16 ","Female","4","","","","6"
"6 on scale 1-7","2017","Couple + C. LE and GT 16","Male","11","","","","6"
"6 on scale 1-7","2017","Couple + C. LE and GT 16","Female","19","","","","6"
"7 Strongly agree","2017","1-pers.-HH","Male","424","0.814195540740551","0.780765350709785","0.847625730771317","7"
"7 Strongly agree","2017","1-pers.-HH","Female","45","0.919618909741965","0.845000859694558","0.994236959789372","7"
"7 Strongly agree","2017","(Married) couple without C. ","Male","49","0.786340261380103","0.681750616635961","0.890929906124244","7"
"7 Strongly agree","2017","(Married) couple without C. ","Female","53","0.764816718768574","0.660910865489735","0.868722572047412","7"
"7 Strongly agree","2017","Single parent ","Male","44","0.894400521505958","0.808351297222194","0.980449745789722","7"
"7 Strongly agree","2017","Single parent ","Female","113","0.885784240399442","0.830895883950128","0.940672596848757","7"
"7 Strongly agree","2017","Couple + C. LE 16 ","Male","435","0.798226503300052","0.763929959960503","0.8325230466396","7"
"7 Strongly agree","2017","Couple + C. LE 16 ","Female","446","0.806983382127096","0.773787988507306","0.840178775746885","7"
"7 Strongly agree","2017","Couple + C. GT 16 ","Male","27","","","","7"
"7 Strongly agree","2017","Couple + C. GT 16 ","Female","24","","","","7"
"7 Strongly agree","2017","Couple + C. LE and GT 16","Male","130","0.883044265495655","0.83091595364112","0.93517257735019","7"
"7 Strongly agree","2017","Couple + C. LE and GT 16","Female","130","0.801911032215773","0.739765088673867","0.864056975757679","7"
"1 Strongly disagree","2018","(Married) couple without C. ","Male","","","","","1"
"1 Strongly disagree","2018","(Married) couple without C. ","Female","","","","","1"
"1 Strongly disagree","2018","Single parent ","Male","","","","","1"
"1 Strongly disagree","2018","Single parent ","Female","","","","","1"
"1 Strongly disagree","2018","Couple + C. LE 16 ","Male","","","","","1"
"1 Strongly disagree","2018","Couple + C. LE 16 ","Female","","","","","1"
"1 Strongly disagree","2018","Couple + C. GT 16 ","Male","","","","","1"
"1 Strongly disagree","2018","Couple + C. LE and GT 16","Female","1","","","","1"
"1 Strongly disagree","2018","Couple + C. LE and GT 16","Male","1","","","","1"
"1 Strongly disagree","2018","1-pers.-HH","Male","","","","","1"
"1 Strongly disagree","2018","1-pers.-HH","Female","","","","","1"
"1 Strongly disagree","2018","Couple + C. GT 16 ","Female","","","","","1"
"2 on scale 1-7 ","2018","(Married) couple without C. ","Female","","","","","2"
"2 on scale 1-7 ","2018","Single parent ","Male","","","","","2"
"2 on scale 1-7 ","2018","Single parent ","Female","","","","","2"
"2 on scale 1-7 ","2018","Couple + C. LE and GT 16","Female","","","","","2"
"2 on scale 1-7 ","2018","(Married) couple without C. ","Male","","","","","2"
"2 on scale 1-7 ","2018","1-pers.-HH","Male","","","","","2"
"2 on scale 1-7 ","2018","1-pers.-HH","Female","","","","","2"
"2 on scale 1-7 ","2018","Couple + C. GT 16 ","Male","","","","","2"
"2 on scale 1-7 ","2018","Couple + C. GT 16 ","Female","","","","","2"
"2 on scale 1-7 ","2018","Couple + C. LE and GT 16","Male","1","","","","2"
"2 on scale 1-7 ","2018","Couple + C. LE 16 ","Male","","","","","2"
"2 on scale 1-7 ","2018","Couple + C. LE 16 ","Female","2","","","","2"
"3 on scale 1-7 ","2018","(Married) couple without C. ","Female","","","","","3"
"3 on scale 1-7 ","2018","Couple + C. LE and GT 16","Female","","","","","3"
"3 on scale 1-7 ","2018","1-pers.-HH","Male","","","","","3"
"3 on scale 1-7 ","2018","1-pers.-HH","Female","","","","","3"
"3 on scale 1-7 ","2018","(Married) couple without C. ","Male","","","","","3"
"3 on scale 1-7 ","2018","Couple + C. GT 16 ","Male","","","","","3"
"3 on scale 1-7 ","2018","Couple + C. LE 16 ","Female","1","","","","3"
"3 on scale 1-7 ","2018","Single parent ","Male","","","","","3"
"3 on scale 1-7 ","2018","Single parent ","Female","","","","","3"
"3 on scale 1-7 ","2018","Couple + C. LE 16 ","Male","1","","","","3"
"3 on scale 1-7 ","2018","Couple + C. GT 16 ","Female","","","","","3"
"3 on scale 1-7 ","2018","Couple + C. LE and GT 16","Male","","","","","3"
"4 on scale 1-7","2018","1-pers.-HH","Male","","","","","4"
"4 on scale 1-7","2018","(Married) couple without C. ","Male","","","","","4"
"4 on scale 1-7","2018","(Married) couple without C. ","Female","","","","","4"
"4 on scale 1-7","2018","Single parent ","Male","","","","","4"
"4 on scale 1-7","2018","Single parent ","Female","","","","","4"
"4 on scale 1-7","2018","Couple + C. LE 16 ","Male","","","","","4"
"4 on scale 1-7","2018","Couple + C. LE 16 ","Female","","","","","4"
"4 on scale 1-7","2018","Couple + C. GT 16 ","Male","","","","","4"
"4 on scale 1-7","2018","Couple + C. GT 16 ","Female","","","","","4"
"4 on scale 1-7","2018","Couple + C. LE and GT 16","Female","","","","","4"
"4 on scale 1-7","2018","1-pers.-HH","Female","","","","","4"
"4 on scale 1-7","2018","Couple + C. LE and GT 16","Male","","","","","4"
"5 on scale 1-7","2018","1-pers.-HH","Male","","","","","5"
"5 on scale 1-7","2018","1-pers.-HH","Female","","","","","5"
"5 on scale 1-7","2018","(Married) couple without C. ","Female","1","","","","5"
"5 on scale 1-7","2018","Single parent ","Male","","","","","5"
"5 on scale 1-7","2018","Couple + C. LE 16 ","Male","3","","","","5"
"5 on scale 1-7","2018","Couple + C. LE 16 ","Female","3","","","","5"
"5 on scale 1-7","2018","Couple + C. LE and GT 16","Female","1","","","","5"
"5 on scale 1-7","2018","(Married) couple without C. ","Male","","","","","5"
"5 on scale 1-7","2018","Single parent ","Female","1","","","","5"
"5 on scale 1-7","2018","Couple + C. LE and GT 16","Male","1","","","","5"
"5 on scale 1-7","2018","Couple + C. GT 16 ","Male","","","","","5"
"5 on scale 1-7","2018","Couple + C. GT 16 ","Female","","","","","5"
"6 on scale 1-7","2018","Couple + C. LE and GT 16","Female","5","","","","6"
"6 on scale 1-7","2018","(Married) couple without C. ","Female","","","","","6"
"6 on scale 1-7","2018","Single parent ","Male","3","","","","6"
"6 on scale 1-7","2018","(Married) couple without C. ","Male","1","","","","6"
"6 on scale 1-7","2018","Couple + C. LE 16 ","Male","8","","","","6"
"6 on scale 1-7","2018","1-pers.-HH","Male","","","","","6"
"6 on scale 1-7","2018","1-pers.-HH","Female","","","","","6"
"6 on scale 1-7","2018","Single parent ","Female","","","","","6"
"6 on scale 1-7","2018","Couple + C. LE 16 ","Female","10","","","","6"
"6 on scale 1-7","2018","Couple + C. GT 16 ","Male","1","","","","6"
"6 on scale 1-7","2018","Couple + C. GT 16 ","Female","1","","","","6"
"6 on scale 1-7","2018","Couple + C. LE and GT 16","Male","6","","","","6"
"7 Strongly agree","2018","1-pers.-HH","Male","7","","","","7"
"7 Strongly agree","2018","1-pers.-HH","Female","1","","","","7"
"7 Strongly agree","2018","(Married) couple without C. ","Male","7","","","","7"
"7 Strongly agree","2018","(Married) couple without C. ","Female","11","","","","7"
"7 Strongly agree","2018","Single parent ","Male","8","","","","7"
"7 Strongly agree","2018","Single parent ","Female","13","","","","7"
"7 Strongly agree","2018","Couple + C. LE 16 ","Male","43","0.765537143319053","0.653570951850981","0.877503334787124","7"
"7 Strongly agree","2018","Couple + C. LE 16 ","Female","78","0.910501502258497","0.852793987625089","0.968209016891906","7"
"7 Strongly agree","2018","Couple + C. GT 16 ","Male","10","","","","7"
"7 Strongly agree","2018","Couple + C. GT 16 ","Female","7","","","","7"
"7 Strongly agree","2018","Couple + C. LE and GT 16","Male","53","0.899695735228144","0.824920157588323","0.974471312867966","7"
"7 Strongly agree","2018","Couple + C. LE and GT 16","Female","38","0.813052987721387","0.699143336116893","0.926962639325881","7"
"1 Strongly disagree","2019","Couple + C. GT 16 ","Male","","","","","1"
"1 Strongly disagree","2019","Couple + C. LE and GT 16","Male","1","","","","1"
"1 Strongly disagree","2019","(Married) couple without C. ","Male","","","","","1"
"1 Strongly disagree","2019","Single parent ","Female","","","","","1"
"1 Strongly disagree","2019","Couple + C. LE 16 ","Male","1","","","","1"
"1 Strongly disagree","2019","Couple + C. LE 16 ","Female","","","","","1"
"1 Strongly disagree","2019","(Married) couple without C. ","Female","","","","","1"
"1 Strongly disagree","2019","Couple + C. GT 16 ","Female","","","","","1"
"1 Strongly disagree","2019","Couple + C. LE and GT 16","Female","1","","","","1"
"1 Strongly disagree","2019","Single parent ","Male","","","","","1"
"1 Strongly disagree","2019","1-pers.-HH","Male","","","","","1"
"1 Strongly disagree","2019","1-pers.-HH","Female","","","","","1"
"2 on scale 1-7 ","2019","Single parent ","Female","","","","","2"
"2 on scale 1-7 ","2019","Couple + C. LE 16 ","Female","3","","","","2"
"2 on scale 1-7 ","2019","(Married) couple without C. ","Female","","","","","2"
"2 on scale 1-7 ","2019","Couple + C. GT 16 ","Male","","","","","2"
"2 on scale 1-7 ","2019","Couple + C. GT 16 ","Female","","","","","2"
"2 on scale 1-7 ","2019","(Married) couple without C. ","Male","","","","","2"
"2 on scale 1-7 ","2019","Single parent ","Male","","","","","2"
"2 on scale 1-7 ","2019","Couple + C. LE and GT 16","Female","","","","","2"
"2 on scale 1-7 ","2019","Couple + C. LE and GT 16","Male","","","","","2"
"2 on scale 1-7 ","2019","Couple + C. LE 16 ","Male","","","","","2"
"2 on scale 1-7 ","2019","1-pers.-HH","Male","","","","","2"
"2 on scale 1-7 ","2019","1-pers.-HH","Female","1","","","","2"
"3 on scale 1-7 ","2019","1-pers.-HH","Male","","","","","3"
"3 on scale 1-7 ","2019","1-pers.-HH","Female","","","","","3"
"3 on scale 1-7 ","2019","(Married) couple without C. ","Male","","","","","3"
"3 on scale 1-7 ","2019","(Married) couple without C. ","Female","","","","","3"
"3 on scale 1-7 ","2019","Couple + C. LE 16 ","Female","","","","","3"
"3 on scale 1-7 ","2019","Couple + C. LE and GT 16","Female","","","","","3"
"3 on scale 1-7 ","2019","Couple + C. LE and GT 16","Male","","","","","3"
"3 on scale 1-7 ","2019","Couple + C. LE 16 ","Male","","","","","3"
"3 on scale 1-7 ","2019","Single parent ","Male","","","","","3"
"3 on scale 1-7 ","2019","Couple + C. GT 16 ","Male","","","","","3"
"3 on scale 1-7 ","2019","Couple + C. GT 16 ","Female","1","","","","3"
"3 on scale 1-7 ","2019","Single parent ","Female","","","","","3"
"4 on scale 1-7","2019","1-pers.-HH","Male","","","","","4"
"4 on scale 1-7","2019","(Married) couple without C. ","Male","","","","","4"
"4 on scale 1-7","2019","Couple + C. GT 16 ","Male","","","","","4"
"4 on scale 1-7","2019","Couple + C. GT 16 ","Female","","","","","4"
"4 on scale 1-7","2019","Couple + C. LE and GT 16","Female","1","","","","4"
"4 on scale 1-7","2019","(Married) couple without C. ","Female","","","","","4"
"4 on scale 1-7","2019","Single parent ","Male","","","","","4"
"4 on scale 1-7","2019","Couple + C. LE 16 ","Female","2","","","","4"
"4 on scale 1-7","2019","Single parent ","Female","","","","","4"
"4 on scale 1-7","2019","Couple + C. LE and GT 16","Male","","","","","4"
"4 on scale 1-7","2019","1-pers.-HH","Female","","","","","4"
"4 on scale 1-7","2019","Couple + C. LE 16 ","Male","3","","","","4"
"5 on scale 1-7","2019","Couple + C. LE and GT 16","Female","1","","","","5"
"5 on scale 1-7","2019","1-pers.-HH","Male","","","","","5"
"5 on scale 1-7","2019","1-pers.-HH","Female","","","","","5"
"5 on scale 1-7","2019","(Married) couple without C. ","Male","1","","","","5"
"5 on scale 1-7","2019","(Married) couple without C. ","Female","1","","","","5"
"5 on scale 1-7","2019","Single parent ","Male","","","","","5"
"5 on scale 1-7","2019","Single parent ","Female","1","","","","5"
"5 on scale 1-7","2019","Couple + C. LE 16 ","Male","1","","","","5"
"5 on scale 1-7","2019","Couple + C. LE 16 ","Female","9","","","","5"
"5 on scale 1-7","2019","Couple + C. GT 16 ","Male","1","","","","5"
"5 on scale 1-7","2019","Couple + C. GT 16 ","Female","","","","","5"
"5 on scale 1-7","2019","Couple + C. LE and GT 16","Male","","","","","5"
"6 on scale 1-7","2019","(Married) couple without C. ","Male","2","","","","6"
"6 on scale 1-7","2019","(Married) couple without C. ","Female","","","","","6"
"6 on scale 1-7","2019","Single parent ","Male","1","","","","6"
"6 on scale 1-7","2019","Couple + C. LE 16 ","Female","5","","","","6"
"6 on scale 1-7","2019","Couple + C. LE and GT 16","Female","4","","","","6"
"6 on scale 1-7","2019","Couple + C. GT 16 ","Male","1","","","","6"
"6 on scale 1-7","2019","1-pers.-HH","Male","","","","","6"
"6 on scale 1-7","2019","Couple + C. LE 16 ","Male","6","","","","6"
"6 on scale 1-7","2019","Couple + C. LE and GT 16","Male","5","","","","6"
"6 on scale 1-7","2019","1-pers.-HH","Female","","","","","6"
"6 on scale 1-7","2019","Single parent ","Female","3","","","","6"
"6 on scale 1-7","2019","Couple + C. GT 16 ","Female","","","","","6"
"7 Strongly agree","2019","1-pers.-HH","Male","4","","","","7"
"7 Strongly agree","2019","1-pers.-HH","Female","","","","","7"
"7 Strongly agree","2019","(Married) couple without C. ","Male","7","","","","7"
"7 Strongly agree","2019","(Married) couple without C. ","Female","5","","","","7"
"7 Strongly agree","2019","Single parent ","Male","5","","","","7"
"7 Strongly agree","2019","Single parent ","Female","8","","","","7"
"7 Strongly agree","2019","Couple + C. LE 16 ","Male","30","0.829355929346776","0.714203729019601","0.944508129673951","7"
"7 Strongly agree","2019","Couple + C. LE 16 ","Female","47","0.740339735417595","0.634561966980593","0.846117503854598","7"
"7 Strongly agree","2019","Couple + C. GT 16 ","Male","13","","","","7"
"7 Strongly agree","2019","Couple + C. GT 16 ","Female","4","","","","7"
"7 Strongly agree","2019","Couple + C. LE and GT 16","Male","25","","","","7"
"7 Strongly agree","2019","Couple + C. LE and GT 16","Female","28","","","","7"
