"hgowner","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Owner","1997","Not Employed","(Married) couple without C. ","732","0.526328141837617","0.502221507811334","0.550434775863901","1"
"Owner","1997","Not Employed","Single parent ","58","0.260845916318092","0.202423739418556","0.319268093217628","1"
"Owner","1997","Not Employed","Couple + C. LE 16 ","229","0.403281340883022","0.365884386498089","0.440678295267955","1"
"Owner","1997","Not Employed","Couple + C. GT 16 ","409","0.658083123900769","0.625315058920652","0.690851188880886","1"
"Owner","1997","Not Employed","Couple + C. LE and GT 16","176","0.621417210785744","0.571452212401847","0.671382209169641","1"
"Owner","1997","Employed","1-pers.-HH","95","0.149025182609923","0.123067427680748","0.174982937539097","1"
"Owner","1997","Employed","(Married) couple without C. ","682","0.420586771174199","0.398782215534148","0.44239132681425","1"
"Owner","1997","Employed","Single parent ","119","0.349908637662359","0.304349911491902","0.395467363832815","1"
"Owner","1997","Employed","Couple + C. LE 16 ","921","0.508021421569771","0.487068827032699","0.528974016106843","1"
"Owner","1997","Employed","Couple + C. LE and GT 16","457","0.63902959090712","0.606761030082621","0.671298151731619","1"
"Owner","1997","Employed","Couple + C. GT 16 ","852","0.617194008968893","0.593188659884306","0.641199358053479","1"
"Resident or shared accommodation","1997","Not Employed","(Married) couple without C. ","","","","","5"
"Resident or shared accommodation","1997","Not Employed","1-pers.-HH","","","","","5"
"Resident or shared accommodation","1997","Not Employed","Couple + C. LE 16 ","","","","","5"
"Resident or shared accommodation","1997","Not Employed","Single parent ","","","","","5"
"Resident or shared accommodation","1997","Not Employed","Couple + C. GT 16 ","","","","","5"
"Resident or shared accommodation","1997","Not Employed","Couple + C. LE and GT 16","","","","","5"
"Resident or shared accommodation","1997","Employed","1-pers.-HH","","","","","5"
"Resident or shared accommodation","1997","Employed","(Married) couple without C. ","","","","","5"
"Resident or shared accommodation","1997","Employed","Single parent ","","","","","5"
"Resident or shared accommodation","1997","Employed","Couple + C. LE 16 ","","","","","5"
"Resident or shared accommodation","1997","Employed","Couple + C. GT 16 ","","","","","5"
"Resident or shared accommodation","1997","Employed","Couple + C. LE and GT 16","","","","","5"
"Subtenant","1997","Not Employed","1-pers.-HH","38","0.0631994270292033","0.0456681975139253","0.0807306565444814","3"
"Subtenant","1997","Not Employed","(Married) couple without C. ","26","","","","3"
"Subtenant","1997","Not Employed","Single parent ","4","","","","3"
"Subtenant","1997","Not Employed","Couple + C. LE 16 ","13","","","","3"
"Subtenant","1997","Not Employed","Couple + C. LE and GT 16","10","","","","3"
"Subtenant","1997","Not Employed","Couple + C. GT 16 ","8","","","","3"
"Subtenant","1997","Employed","1-pers.-HH","54","0.059143363151195","0.0419486998066971","0.0763380264956929","3"
"Subtenant","1997","Employed","(Married) couple without C. ","70","0.0310518823595728","0.0233902826012294","0.0387134821179162","3"
"Subtenant","1997","Employed","Single parent ","12","","","","3"
"Subtenant","1997","Employed","Couple + C. LE 16 ","44","0.0186269720950744","0.01296051127433","0.0242934329158188","3"
"Subtenant","1997","Employed","Couple + C. LE and GT 16","18","","","","3"
"Subtenant","1997","Employed","Couple + C. GT 16 ","33","0.0278279578436496","0.0197048906809766","0.0359510250063226","3"
"Tenant","1997","Not Employed","Single parent ","","","","","4"
"Tenant","1997","Not Employed","1-pers.-HH","","","","","4"
"Tenant","1997","Not Employed","(Married) couple without C. ","","","","","4"
"Tenant","1997","Not Employed","Couple + C. LE 16 ","","","","","4"
"Tenant","1997","Not Employed","Couple + C. GT 16 ","","","","","4"
"Tenant","1997","Not Employed","Couple + C. LE and GT 16","","","","","4"
"Tenant","1997","Employed","(Married) couple without C. ","","","","","4"
"Tenant","1997","Employed","1-pers.-HH","","","","","4"
"Tenant","1997","Employed","Couple + C. LE 16 ","","","","","4"
"Tenant","1997","Employed","Single parent ","","","","","4"
"Tenant","1997","Employed","Couple + C. GT 16 ","","","","","4"
"Tenant","1997","Employed","Couple + C. LE and GT 16","","","","","4"
"Main tenant","1998","Not Employed","(Married) couple without C. ","984","0.422092805510748","0.400371221395094","0.443814389626401","2"
"Main tenant","1998","Not Employed","1-pers.-HH","597","0.630831523474865","0.599477275176731","0.662185771772998","2"
"Main tenant","1998","Not Employed","Single parent ","179","0.630429247191229","0.572093174176191","0.688765320206267","2"
"Main tenant","1998","Not Employed","Couple + C. LE 16 ","431","0.542964923310087","0.506877721863919","0.579052124756256","2"
"Main tenant","1998","Not Employed","Couple + C. GT 16 ","388","0.357229745446816","0.325016066903832","0.3894434239898","2"
"Main tenant","1998","Not Employed","Couple + C. LE and GT 16","167","0.348443546842622","0.301335613269249","0.395551480415994","2"
"Main tenant","1998","Employed","1-pers.-HH","660","0.748993762523028","0.719930364403533","0.778057160642522","2"
"Main tenant","1998","Employed","(Married) couple without C. ","1325","0.546954344965588","0.526162838536998","0.567745851394179","2"
"Main tenant","1998","Employed","Single parent ","310","0.666601959185471","0.623093406704942","0.710110511666","2"
"Main tenant","1998","Employed","Couple + C. LE 16 ","1252","0.463128039015514","0.443099268419191","0.483156809611838","2"
"Main tenant","1998","Employed","Couple + C. GT 16 ","691","0.34687579235857","0.324381685481971","0.369369899235169","2"
"Main tenant","1998","Employed","Couple + C. LE and GT 16","360","0.345763018230989","0.314049236349743","0.377476800112235","2"
"Owner","1998","Not Employed","1-pers.-HH","249","0.29360486460634","0.264015688801246","0.323194040411434","1"
"Owner","1998","Not Employed","(Married) couple without C. ","971","0.565348305589055","0.543546763940895","0.587149847237215","1"
"Owner","1998","Not Employed","Single parent ","77","0.307991389650056","0.25219639329435","0.363786386005762","1"
"Owner","1998","Not Employed","Couple + C. LE 16 ","278","0.429513341744724","0.393653891604999","0.46537279188445","1"
"Owner","1998","Not Employed","Couple + C. GT 16 ","447","0.632605940680621","0.600196515681702","0.665015365679539","1"
"Owner","1998","Not Employed","Couple + C. LE and GT 16","213","0.625888754884683","0.57804769732199","0.673729812447376","1"
"Owner","1998","Employed","1-pers.-HH","122","0.160696713281752","0.136080117594042","0.185313308969462","1"
"Owner","1998","Employed","(Married) couple without C. ","808","0.422066707749244","0.401438151265571","0.442695264232918","1"
"Owner","1998","Employed","Couple + C. LE 16 ","1075","0.515711347105966","0.495637810993139","0.535784883218793","1"
"Owner","1998","Employed","Single parent ","126","0.31223813273249","0.269469847578761","0.355006417886219","1"
"Owner","1998","Employed","Couple + C. GT 16 ","995","0.627449540001108","0.604600612368132","0.650298467634085","1"
"Owner","1998","Employed","Couple + C. LE and GT 16","482","0.624621375973074","0.59233387664421","0.656908875301937","1"
"Resident or shared accommodation","1998","Not Employed","1-pers.-HH","","","","","5"
"Resident or shared accommodation","1998","Not Employed","(Married) couple without C. ","","","","","5"
"Resident or shared accommodation","1998","Not Employed","Couple + C. LE 16 ","","","","","5"
"Resident or shared accommodation","1998","Not Employed","Single parent ","","","","","5"
"Resident or shared accommodation","1998","Not Employed","Couple + C. GT 16 ","","","","","5"
"Resident or shared accommodation","1998","Not Employed","Couple + C. LE and GT 16","","","","","5"
"Resident or shared accommodation","1998","Employed","1-pers.-HH","","","","","5"
"Resident or shared accommodation","1998","Employed","(Married) couple without C. ","","","","","5"
"Resident or shared accommodation","1998","Employed","Single parent ","","","","","5"
"Resident or shared accommodation","1998","Employed","Couple + C. LE 16 ","","","","","5"
"Resident or shared accommodation","1998","Employed","Couple + C. GT 16 ","","","","","5"
"Resident or shared accommodation","1998","Employed","Couple + C. LE and GT 16","","","","","5"
"Subtenant","1998","Not Employed","(Married) couple without C. ","29","","","","3"
"Subtenant","1998","Not Employed","1-pers.-HH","47","0.0527708814278208","0.0382446790961593","0.0672970837594823","3"
"Subtenant","1998","Not Employed","Single parent ","7","","","","3"
"Subtenant","1998","Not Employed","Couple + C. LE 16 ","23","","","","3"
"Subtenant","1998","Not Employed","Couple + C. GT 16 ","15","","","","3"
"Subtenant","1998","Not Employed","Couple + C. LE and GT 16","13","","","","3"
"Subtenant","1998","Employed","(Married) couple without C. ","69","0.0309789472851675","0.0237422673038208","0.0382156272665142","3"
"Subtenant","1998","Employed","1-pers.-HH","73","0.0903095241952202","0.0710972562629401","0.1095217921275","3"
"Subtenant","1998","Employed","Couple + C. LE 16 ","54","0.0211606138785196","0.0153798099066424","0.0269414178503967","3"
"Subtenant","1998","Employed","Single parent ","15","","","","3"
"Subtenant","1998","Employed","Couple + C. GT 16 ","34","0.0256746676403212","0.01820006207505","0.0331492732055924","3"
"Subtenant","1998","Employed","Couple + C. LE and GT 16","22","","","","3"
"Tenant","1998","Not Employed","(Married) couple without C. ","2","","","","4"
"Tenant","1998","Not Employed","1-pers.-HH","17","","","","4"
"Tenant","1998","Not Employed","Couple + C. LE 16 ","","","","","4"
"Tenant","1998","Not Employed","Single parent ","","","","","4"
"Tenant","1998","Not Employed","Couple + C. GT 16 ","","","","","4"
"Tenant","1998","Not Employed","Couple + C. LE and GT 16","","","","","4"
"Tenant","1998","Employed","1-pers.-HH","","","","","4"
"Tenant","1998","Employed","(Married) couple without C. ","","","","","4"
"Tenant","1998","Employed","Single parent ","","","","","4"
"Tenant","1998","Employed","Couple + C. LE 16 ","","","","","4"
"Tenant","1998","Employed","Couple + C. GT 16 ","","","","","4"
"Tenant","1998","Employed","Couple + C. LE and GT 16","","","","","4"
"Main tenant","1999","Not Employed","1-pers.-HH","555","0.63877076475804","0.606344399893564","0.671197129622515","2"
"Main tenant","1999","Not Employed","(Married) couple without C. ","915","0.411434593196557","0.389231682643068","0.433637503750047","2"
"Main tenant","1999","Not Employed","Single parent ","178","0.683538848825982","0.626341877100897","0.740735820551067","2"
"Main tenant","1999","Not Employed","Couple + C. LE 16 ","387","0.549521263424203","0.511153964025655","0.58788856282275","2"
"Main tenant","1999","Not Employed","Couple + C. GT 16 ","348","0.375849398928712","0.341639298037084","0.41005949982034","2"
"Main tenant","1999","Not Employed","Couple + C. LE and GT 16","135","0.356321902987874","0.304254965266202","0.408388840709546","2"
"Main tenant","1999","Employed","1-pers.-HH","665","0.756320970896103","0.72756199891232","0.785079942879885","2"
"Main tenant","1999","Employed","(Married) couple without C. ","1379","0.561185307275591","0.540726156746314","0.581644457804869","2"
"Main tenant","1999","Employed","Couple + C. LE 16 ","1214","0.446886851315178","0.426946320754108","0.466827381876248","2"
"Main tenant","1999","Employed","Single parent ","315","0.662863881382518","0.619896742699899","0.705831020065136","2"
"Main tenant","1999","Employed","Couple + C. LE and GT 16","314","0.308210078259032","0.276965285828024","0.33945487069004","2"
"Main tenant","1999","Employed","Couple + C. GT 16 ","685","0.349938205421199","0.32752152495028","0.372354885892119","2"
"Owner","1999","Not Employed","1-pers.-HH","234","0.292936795823099","0.262214732098533","0.323658859547664","1"
"Owner","1999","Not Employed","(Married) couple without C. ","935","0.569910947594165","0.547572919400597","0.592248975787732","1"
"Owner","1999","Not Employed","Single parent ","62","0.257273051253245","0.203515067424898","0.311031035081593","1"
"Owner","1999","Not Employed","Couple + C. LE 16 ","248","0.436179072656933","0.39793757958462","0.474420565729246","1"
"Owner","1999","Not Employed","Couple + C. GT 16 ","407","0.609571826979764","0.575114169787546","0.644029484171983","1"
"Owner","1999","Not Employed","Couple + C. LE and GT 16","188","0.635127060105744","0.582790214129685","0.687463906081803","1"
"Owner","1999","Employed","1-pers.-HH","136","0.180760474766235","0.154981336612652","0.206539612919818","1"
"Owner","1999","Employed","(Married) couple without C. ","818","0.416489948208292","0.396165427890873","0.43681446852571","1"
"Owner","1999","Employed","Single parent ","134","0.299578745640001","0.257943917938452","0.341213573341549","1"
"Owner","1999","Employed","Couple + C. LE and GT 16","516","0.676850635257932","0.645204900455426","0.708496370060437","1"
"Owner","1999","Employed","Couple + C. GT 16 ","1026","0.633017847274898","0.610364689524137","0.655671005025659","1"
"Owner","1999","Employed","Couple + C. LE 16 ","1130","0.534895903982185","0.514890807603331","0.554901000361039","1"
"Resident or shared accommodation","1999","Not Employed","1-pers.-HH","22","","","","5"
"Resident or shared accommodation","1999","Not Employed","(Married) couple without C. ","2","","","","5"
"Resident or shared accommodation","1999","Not Employed","Single parent ","","","","","5"
"Resident or shared accommodation","1999","Not Employed","Couple + C. LE 16 ","","","","","5"
"Resident or shared accommodation","1999","Not Employed","Couple + C. GT 16 ","","","","","5"
"Resident or shared accommodation","1999","Not Employed","Couple + C. LE and GT 16","","","","","5"
