"hgowner","year","age_gr","e11103","n","percent","lower_confidence","upper_confidence"
"1","2012","35-65 y.","Full Time","4699","0.549260827444125","0.538317170817248","0.560204484071001"
"1","2012","35-65 y.","Part Time","2841","0.551058772789515","0.537389241666154","0.564728303912875"
"1","2012","35-65 y.","Not Working","1522","0.473519578415794","0.455926249615376","0.491112907216212"
"1","2012","66 and older","Full Time","45","0.567231251666215","0.448594646543143","0.685867856789287"
"1","2012","66 and older","Part Time","225","0.600819510816162","0.549586344207045","0.652052677425279"
"1","2012","66 and older","Not Working","2774","0.54570330215397","0.53168181415157","0.559724790156369"
"2","2012","16-34 y.","Full Time","1521","0.638449100194536","0.61936610806337","0.657532092325701"
"2","2012","16-34 y.","Part Time","1281","0.628991836793566","0.608013704793963","0.649969968793169"
"2","2012","16-34 y.","Not Working","1409","0.554001508286981","0.534201158389902","0.57380185818406"
"2","2012","35-65 y.","Full Time","3165","0.436841649137389","0.425932577938194","0.447750720336585"
"2","2012","35-65 y.","Part Time","2204","0.43763997255917","0.424005899216717","0.451274045901622"
"2","2012","35-65 y.","Not Working","1543","0.507230017023396","0.48961380486399","0.524846229182803"
"2","2012","66 and older","Full Time","22","","",""
"2","2012","66 and older","Part Time","122","0.391843550658148","0.340774410863317","0.442912690452978"
"2","2012","66 and older","Not Working","1975","0.430990361061756","0.417044683676034","0.444936038447477"
"3","2012","16-34 y.","Full Time","61","0.0276916817898238","0.0211742683019674","0.0342090952776801"
"3","2012","16-34 y.","Part Time","56","0.0494615430058934","0.0400454388688322","0.0588776471429545"
"3","2012","16-34 y.","Not Working","37","0.0329266065562071","0.0258185004697046","0.0400347126427096"
"3","2012","35-65 y.","Full Time","73","0.0131342876998257","0.0106302389157395","0.0156383364839119"
"3","2012","35-65 y.","Part Time","40","0.0112545625731688","0.00835544072144364","0.0141536844248939"
"3","2012","35-65 y.","Not Working","27","","",""
"3","2012","66 and older","Full Time","","","",""
"3","2012","66 and older","Part Time","4","","",""
"3","2012","66 and older","Not Working","59","0.0142600184142724","0.0109212426458754","0.0175987941826694"
"4","2012","16-34 y.","Full Time","","","",""
"4","2012","16-34 y.","Part Time","","","",""
"4","2012","16-34 y.","Not Working","","","",""
"4","2012","35-65 y.","Full Time","3","","",""
"4","2012","35-65 y.","Part Time","1","","",""
"4","2012","35-65 y.","Not Working","","","",""
"4","2012","66 and older","Full Time","","","",""
"4","2012","66 and older","Part Time","","","",""
"4","2012","66 and older","Not Working","2","","",""
"5","2012","16-34 y.","Full Time","","","",""
"5","2012","16-34 y.","Part Time","","","",""
"5","2012","16-34 y.","Not Working","","","",""
"5","2012","35-65 y.","Full Time","1","","",""
"5","2012","35-65 y.","Part Time","","","",""
"5","2012","35-65 y.","Not Working","2","","",""
"5","2012","66 and older","Full Time","","","",""
"5","2012","66 and older","Part Time","","","",""
"5","2012","66 and older","Not Working","34","0.00893295942163541","0.00628326848018832","0.0115826503630825"
"1","2013","16-34 y.","Full Time","735","0.335736357803048","0.316011727942413","0.355460987663683"
"1","2013","16-34 y.","Part Time","670","0.368803105408762","0.347085665129827","0.390520545687698"
"1","2013","16-34 y.","Not Working","1348","0.33236566909937","0.318354299449007","0.346377038749734"
"1","2013","35-65 y.","Full Time","4438","0.57597978149992","0.564774402209756","0.587185160790084"
"1","2013","35-65 y.","Part Time","2764","0.597141978238462","0.583417396177336","0.610866560299589"
"1","2013","35-65 y.","Not Working","1953","0.401582223139574","0.388492701346825","0.414671744932323"
"1","2013","66 and older","Full Time","34","0.582215488892669","0.453042376929136","0.711388600856202"
"1","2013","66 and older","Part Time","248","0.622160532074357","0.573412040496731","0.670909023651983"
"1","2013","66 and older","Not Working","2683","0.565873998784906","0.551664737329482","0.580083260240331"
"2","2013","16-34 y.","Full Time","1424","0.645037711648927","0.625051839977512","0.665023583320343"
"2","2013","16-34 y.","Part Time","1168","0.590754163975958","0.568621970663071","0.612886357288845"
"2","2013","16-34 y.","Not Working","2926","0.643737441404967","0.629493090707265","0.657981792102669"
"2","2013","35-65 y.","Full Time","2960","0.408421824819257","0.397276564882788","0.419567084755725"
"2","2013","35-65 y.","Part Time","2112","0.395633236025304","0.381950246648266","0.409316225402341"
"2","2013","35-65 y.","Not Working","3371","0.578898213857364","0.565714767875266","0.592081659839461"
"2","2013","66 and older","Full Time","22","","",""
"2","2013","66 and older","Part Time","129","0.368921365999665","0.320407606029484","0.417435125969846"
"2","2013","66 and older","Not Working","1894","0.409390192257921","0.395293319446562","0.423487065069279"
"3","2013","16-34 y.","Full Time","43","0.0192259305480249","0.0134904791251322","0.0249613819709176"
"3","2013","16-34 y.","Part Time","58","0.0404427306152794","0.0315755692923339","0.0493098919382249"
"3","2013","16-34 y.","Not Working","68","0.0238968894956629","0.0193541093661604","0.0284396696251655"
"3","2013","35-65 y.","Full Time","73","0.0155720559644801","0.0127647186134714","0.0183793933154889"
"3","2013","35-65 y.","Part Time","29","","",""
"3","2013","35-65 y.","Not Working","63","0.0180356827664532","0.0144822472015931","0.0215891183313134"
"3","2013","66 and older","Full Time","","","",""
"3","2013","66 and older","Part Time","3","","",""
"3","2013","66 and older","Not Working","52","0.0135487252739465","0.0102344332282124","0.0168630173196806"
"4","2013","16-34 y.","Full Time","","","",""
"4","2013","16-34 y.","Part Time","","","",""
"4","2013","16-34 y.","Not Working","","","",""
"4","2013","35-65 y.","Full Time","1","","",""
"4","2013","35-65 y.","Part Time","1","","",""
"4","2013","35-65 y.","Not Working","","","",""
"4","2013","66 and older","Full Time","","","",""
"4","2013","66 and older","Part Time","","","",""
"4","2013","66 and older","Not Working","1","","",""
"5","2013","16-34 y.","Full Time","","","",""
"5","2013","16-34 y.","Part Time","","","",""
"5","2013","16-34 y.","Not Working","","","",""
"5","2013","35-65 y.","Full Time","","","",""
"5","2013","35-65 y.","Part Time","","","",""
"5","2013","35-65 y.","Not Working","1","","",""
"5","2013","66 and older","Full Time","","","",""
"5","2013","66 and older","Part Time","","","",""
"5","2013","66 and older","Not Working","44","0.0110699649287054","0.00807039049676207","0.0140695393606488"
"1","2014","16-34 y.","Full Time","797","0.3242502993593","0.305812635428372","0.342687963290228"
"1","2014","16-34 y.","Part Time","669","0.293633406650304","0.274373740257487","0.312893073043121"
"1","2014","16-34 y.","Not Working","927","0.404469658810269","0.38537188355551","0.423567434065027"
"1","2014","35-65 y.","Full Time","4408","0.562289869301814","0.551198853357727","0.573380885245901"
"1","2014","35-65 y.","Part Time","2636","0.541198930219558","0.527425531109047","0.554972329330069"
"1","2014","35-65 y.","Not Working","1195","0.432799216810092","0.414769625986514","0.450828807633669"
"1","2014","66 and older","Full Time","49","0.571097005108884","0.463975751719656","0.678218258498112"
"1","2014","66 and older","Part Time","246","0.612295522380339","0.564368131424066","0.660222913336612"
"1","2014","66 and older","Not Working","2607","0.566439101377519","0.552009553404913","0.580868649350125"
"2","2014","16-34 y.","Full Time","1617","0.64897705372283","0.63017716861624","0.66777693882942"
"2","2014","16-34 y.","Part Time","1419","0.663672645786439","0.643692943762447","0.683652347810431"
"2","2014","16-34 y.","Not Working","1568","0.570879624566726","0.551619916636301","0.59013933249715"
"2","2014","35-65 y.","Full Time","3216","0.42639160798711","0.415335303933616","0.437447912040605"
"2","2014","35-65 y.","Part Time","2346","0.443718653016098","0.429986091654184","0.457451214378012"
"2","2014","35-65 y.","Not Working","1678","0.551876509292942","0.533780032254927","0.569972986330958"
"2","2014","66 and older","Full Time","32","0.386648313181936","0.281245062055981","0.49205156430789"
"2","2014","66 and older","Part Time","145","0.373881964269066","0.326288403033859","0.421475525504272"
"2","2014","66 and older","Not Working","1834","0.40904437658301","0.394728639688134","0.423360113477885"
"3","2014","16-34 y.","Full Time","61","0.0266950039684275","0.0203459028769045","0.0330441050599505"
"3","2014","16-34 y.","Part Time","60","0.0426939475632572","0.0341444712970185","0.0512434238294959"
"3","2014","16-34 y.","Not Working","41","0.0241797709134376","0.0182025562000293","0.0301569856268458"
"3","2014","35-65 y.","Full Time","62","0.0113185227110761","0.00895357810264538","0.0136834673195068"
"3","2014","35-65 y.","Part Time","45","0.01502680353457","0.0116640428063","0.0183895642628399"
"3","2014","35-65 y.","Not Working","27","","",""
"3","2014","66 and older","Full Time","1","","",""
"3","2014","66 and older","Part Time","6","","",""
"3","2014","66 and older","Not Working","49","0.0139696939340008","0.0105523425467227","0.0173870453212788"
"4","2014","16-34 y.","Full Time","","","",""
"4","2014","16-34 y.","Part Time","","","",""
"4","2014","16-34 y.","Not Working","","","",""
"4","2014","35-65 y.","Full Time","","","",""
"4","2014","35-65 y.","Part Time","","","",""
"4","2014","35-65 y.","Not Working","","","",""
"4","2014","66 and older","Full Time","","","",""
"4","2014","66 and older","Part Time","","","",""
"4","2014","66 and older","Not Working","3","","",""
"5","2014","16-34 y.","Full Time","1","","",""
"5","2014","16-34 y.","Part Time","","","",""
"5","2014","16-34 y.","Not Working","1","","",""
"5","2014","35-65 y.","Full Time","","","",""
"5","2014","35-65 y.","Part Time","1","","",""
"5","2014","35-65 y.","Not Working","1","","",""
"5","2014","66 and older","Full Time","","","",""
"5","2014","66 and older","Part Time","","","",""
"5","2014","66 and older","Not Working","38","0.00981342968147165","0.00694317797870004","0.0126836813842433"
"1","2015","16-34 y.","Full Time","725","0.327821946476195","0.308224320148809","0.347419572803581"
"1","2015","16-34 y.","Part Time","641","0.325950381392105","0.305119388601705","0.346781374182505"
"1","2015","16-34 y.","Not Working","855","0.343224306380462","0.326596507296584","0.35985210546434"
"1","2015","35-65 y.","Full Time","4147","0.564955294525876","0.553530909689003","0.576379679362749"
"1","2015","35-65 y.","Part Time","2608","0.555055233116859","0.540943402109184","0.569167064124533"
"1","2015","35-65 y.","Not Working","1076","0.379469862036483","0.362822589088014","0.396117134984953"
"1","2015","66 and older","Full Time","52","0.614366945800654","0.511494299389265","0.717239592212043"
"1","2015","66 and older","Part Time","269","0.65604402221509","0.61114552703918","0.700942517390999"
"1","2015","66 and older","Not Working","2568","0.575363022509093","0.560845195337508","0.589880849680678"
"2","2015","16-34 y.","Full Time","1429","0.643142039068266","0.623141419930854","0.663142658205678"
"2","2015","16-34 y.","Part Time","1245","0.622183732730397","0.600636676712755","0.643730788748039"
"2","2015","16-34 y.","Not Working","2200","0.632274909248658","0.615387935813395","0.64916188268392"
"2","2015","35-65 y.","Full Time","3018","0.421454156013353","0.410075187431675","0.432833124595031"
"2","2015","35-65 y.","Part Time","2126","0.439076031630399","0.424983660282363","0.453168402978436"
"2","2015","35-65 y.","Not Working","2136","0.600482776801271","0.583679613545515","0.617285940057027"
"2","2015","66 and older","Full Time","34","0.385633054199346","0.282760407787957","0.488505700610735"
"2","2015","66 and older","Part Time","158","0.340083003158235","0.295306416514577","0.384859589801893"
"2","2015","66 and older","Not Working","1784","0.399221786768313","0.384837578984315","0.413605994552312"
"3","2015","16-34 y.","Full Time","50","0.0290360144555389","0.0220261058018354","0.0360459231092424"
"3","2015","16-34 y.","Part Time","59","0.0518658858774981","0.0420107169098797","0.0617210548451165"
"3","2015","16-34 y.","Not Working","76","0.0244187128456206","0.0190132818338636","0.0298241438573775"
"3","2015","35-65 y.","Full Time","69","0.0135905494607714","0.0109224257716871","0.0162586731498558"
"3","2015","35-65 y.","Part Time","30","0.00586873525274201","0.00369975129496753","0.00803771921051648"
"3","2015","35-65 y.","Not Working","49","0.0170269659299528","0.0125887088811839","0.0214652229787218"
"3","2015","66 and older","Full Time","","","",""
"3","2015","66 and older","Part Time","3","","",""
"3","2015","66 and older","Not Working","57","0.0141333232073759","0.0106663300663326","0.0176003163484192"
"4","2015","16-34 y.","Full Time","","","",""
"4","2015","16-34 y.","Part Time","","","",""
"4","2015","16-34 y.","Not Working","","","",""
"4","2015","35-65 y.","Full Time","","","",""
"4","2015","35-65 y.","Part Time","","","",""
"4","2015","35-65 y.","Not Working","","","",""
"4","2015","66 and older","Full Time","","","",""
"4","2015","66 and older","Part Time","","","",""
"4","2015","66 and older","Not Working","","","",""
"5","2015","16-34 y.","Full Time","","","",""
"5","2015","16-34 y.","Part Time","","","",""
"5","2015","16-34 y.","Not Working","1","","",""
"5","2015","35-65 y.","Full Time","","","",""
"5","2015","35-65 y.","Part Time","","","",""
"5","2015","35-65 y.","Not Working","3","","",""
"5","2015","66 and older","Full Time","","","",""
"5","2015","66 and older","Part Time","","","",""
"5","2015","66 and older","Not Working","44","0.0112818675152178","0.00817981967963253","0.014383915350803"
"1","2016","16-34 y.","Full Time","648","0.32600723450364","0.30612850138426","0.345885967623021"
"1","2016","16-34 y.","Part Time","587","0.288629057356585","0.268465585549091","0.308792529164078"
"1","2016","16-34 y.","Not Working","789","0.378603402086526","0.358043505197859","0.399163298975193"
"1","2016","35-65 y.","Full Time","3911","0.55807111194258","0.546408996858149","0.569733227027011"
"1","2016","35-65 y.","Part Time","2470","0.556394233771891","0.542070045902982","0.570718421640799"
"1","2016","35-65 y.","Not Working","887","0.401006788665338","0.381287736562087","0.420725840768589"
"1","2016","66 and older","Full Time","63","0.631913393013722","0.531148199600278","0.732678586427167"
"1","2016","66 and older","Part Time","248","0.623940601162075","0.577336526440173","0.670544675883976"
"1","2016","66 and older","Not Working","2468","0.577488929717551","0.562688721488088","0.592289137947015"
"2","2016","16-34 y.","Full Time","1427","0.636140359227835","0.61573750696058","0.656543211495089"
"2","2016","16-34 y.","Part Time","1288","0.657523795942669","0.636407479382672","0.678640112502666"
"2","2016","16-34 y.","Not Working","1307","0.581508156339978","0.560597597243753","0.602418715436204"
"2","2016","35-65 y.","Full Time","2986","0.428167264015471","0.416547492381516","0.439787035649425"
"2","2016","35-65 y.","Part Time","2110","0.433377473350597","0.419089843462828","0.447665103238366"
"2","2016","35-65 y.","Not Working","1453","0.580907708441197","0.561055554781714","0.60075986210068"
"2","2016","66 and older","Full Time","24","","",""
"2","2016","66 and older","Part Time","164","0.36972950663644","0.323285509868041","0.416173503404839"
"2","2016","66 and older","Not Working","1723","0.394811491304245","0.380165553799431","0.409457428809058"
"3","2016","16-34 y.","Full Time","60","0.0377750939572521","0.0296899354153631","0.0458602524991411"
"3","2016","16-34 y.","Part Time","65","0.0538471467007465","0.0438030883865708","0.0638912050149221"
"3","2016","16-34 y.","Not Working","42","0.0398884415734957","0.0315932079072423","0.0481836752397491"
"3","2016","35-65 y.","Full Time","69","0.0137616240419496","0.0110258378751584","0.0164974102087407"
"3","2016","35-65 y.","Part Time","41","0.0102282928775123","0.00732728303716651","0.0131293027178582"
"3","2016","35-65 y.","Not Working","28","","",""
"3","2016","66 and older","Full Time","1","","",""
"3","2016","66 and older","Part Time","3","","",""
"3","2016","66 and older","Not Working","48","0.0145593325913267","0.0109704196641686","0.0181482455184848"
"4","2016","16-34 y.","Full Time","","","",""
"4","2016","16-34 y.","Part Time","","","",""
"4","2016","16-34 y.","Not Working","","","",""
"4","2016","35-65 y.","Full Time","","","",""
"4","2016","35-65 y.","Part Time","","","",""
"4","2016","35-65 y.","Not Working","","","",""
"4","2016","66 and older","Full Time","","","",""
"4","2016","66 and older","Part Time","","","",""
"4","2016","66 and older","Not Working","","","",""
"5","2016","16-34 y.","Full Time","1","","",""
"5","2016","16-34 y.","Part Time","","","",""
"5","2016","16-34 y.","Not Working","","","",""
"5","2016","35-65 y.","Full Time","","","",""
"5","2016","35-65 y.","Part Time","","","",""
"5","2016","35-65 y.","Not Working","5","","",""
"5","2016","66 and older","Full Time","","","",""
"5","2016","66 and older","Part Time","","","",""
"5","2016","66 and older","Not Working","40","0.0131402463868773","0.00972826682551455","0.0165522259482401"
"1","2017","16-34 y.","Full Time","726","0.296161280189017","0.278253591473752","0.314068968904282"
"1","2017","16-34 y.","Part Time","654","0.290426956844988","0.271224841018403","0.309629072671574"
"1","2017","16-34 y.","Not Working","874","0.354931679336048","0.340066101540293","0.369797257131804"
"1","2017","35-65 y.","Full Time","4487","0.566208344712526","0.555270773337028","0.577145916088024"
"1","2017","35-65 y.","Part Time","2768","0.559718171998396","0.546209949938498","0.573226394058295"
"1","2017","35-65 y.","Not Working","943","0.366267741984606","0.351147176616328","0.381388307352885"
"1","2017","66 and older","Full Time","64","0.644781775167334","0.545908064582927","0.74365548575174"
"1","2017","66 and older","Part Time","324","0.686909651104542","0.64677919849963","0.727040103709454"
"1","2017","66 and older","Not Working","2567","0.578827696631344","0.564324121567522","0.593331271695166"
"2","2017","16-34 y.","Full Time","1688","0.677562688930105","0.659229576295868","0.695895801564343"
"2","2017","16-34 y.","Part Time","1371","0.639081388246628","0.618766483381117","0.659396293112139"
"2","2017","16-34 y.","Not Working","2615","0.589267323613992","0.573983135929101","0.604551511298884"
"2","2017","35-65 y.","Full Time","3299","0.413778139851553","0.402908705430224","0.424647574272882"
"2","2017","35-65 y.","Part Time","2360","0.429564668139029","0.416094730269128","0.44303460600893"
"2","2017","35-65 y.","Not Working","2689","0.607594865512075","0.592270229226729","0.622919501797422"
"2","2017","66 and older","Full Time","25","","",""
"2","2017","66 and older","Part Time","180","0.295158098608829","0.255688508389274","0.334627688828383"
"2","2017","66 and older","Not Working","1757","0.387897853609718","0.37358450817274","0.402211199046695"
"3","2017","16-34 y.","Full Time","76","0.0257367111236718","0.0195258257667738","0.0319475964805698"
"3","2017","16-34 y.","Part Time","89","0.0672560768324838","0.0566616114019296","0.0778505422630379"
"3","2017","16-34 y.","Not Working","124","0.0333708923642858","0.0277910696634211","0.0389507150651506"
"3","2017","35-65 y.","Full Time","97","0.0195535905702328","0.0164978438136776","0.022609337326788"
"3","2017","35-65 y.","Part Time","52","0.00964992895587463","0.00698978870948671","0.0123100692022626"
"3","2017","35-65 y.","Not Working","73","0.0163255090524868","0.0123483326117197","0.0203026854932538"
"3","2017","66 and older","Full Time","","","",""
"3","2017","66 and older","Part Time","9","","",""
"3","2017","66 and older","Not Working","73","0.0188975151079453","0.0148977908531968","0.0228972393626939"
"4","2017","16-34 y.","Full Time","","","",""
"4","2017","16-34 y.","Part Time","","","",""
"4","2017","16-34 y.","Not Working","","","",""
"4","2017","35-65 y.","Full Time","","","",""
"4","2017","35-65 y.","Part Time","","","",""
"4","2017","35-65 y.","Not Working","","","",""
"4","2017","66 and older","Full Time","","","",""
"4","2017","66 and older","Part Time","","","",""
"4","2017","66 and older","Not Working","","","",""
"5","2017","16-34 y.","Full Time","7","","",""
"5","2017","16-34 y.","Part Time","33","0.00323557807590043","0.000833405111467918","0.00563775104033294"
"5","2017","16-34 y.","Not Working","367","0.0224301046856735","0.0178296991787017","0.0270305101926453"
"5","2017","35-65 y.","Full Time","4","","",""
"5","2017","35-65 y.","Part Time","8","","",""
"5","2017","35-65 y.","Not Working","195","0.00981188345083177","0.00671837837520679","0.0129053885264568"
"5","2017","66 and older","Full Time","1","","",""
"5","2017","66 and older","Part Time","","","",""
"5","2017","66 and older","Not Working","55","0.0143769346509931","0.0108802288691792","0.0178736404328071"
"1","2018","16-34 y.","Full Time","678","0.291924365222752","0.273947228962834","0.30990150148267"
"1","2018","16-34 y.","Part Time","668","0.318754455085497","0.299845362386232","0.337663547784762"
"1","2018","16-34 y.","Not Working","788","0.375005563320388","0.360286937908259","0.389724188732518"
"1","2018","35-65 y.","Full Time","4184","0.560288935028956","0.549086218656812","0.5714916514011"
"1","2018","35-65 y.","Part Time","2607","0.552263213695645","0.538551211729966","0.565975215661323"
"1","2018","35-65 y.","Not Working","831","0.373322606718599","0.358413199411851","0.388232014025347"
"1","2018","66 and older","Full Time","55","0.678614995276557","0.583186361092215","0.7740436294609"
"1","2018","66 and older","Part Time","316","0.635308099253431","0.594173196575109","0.676443001931753"
"1","2018","66 and older","Not Working","2549","0.58306007955344","0.568622231151397","0.597497927955484"
"2","2018","16-34 y.","Full Time","1694","0.680646050992971","0.662211085764991","0.699081016220951"
"2","2018","16-34 y.","Part Time","1503","0.622518089389503","0.602847617356361","0.642188561422645"
"2","2018","16-34 y.","Not Working","2825","0.553483672212217","0.538369603210211","0.568597741214222"
"2","2018","35-65 y.","Full Time","3281","0.424831653551706","0.413674856240233","0.435988450863178"
"2","2018","35-65 y.","Part Time","2392","0.4385926303419","0.424909478708134","0.452275781975665"
"2","2018","35-65 y.","Not Working","2935","0.600304702027204","0.585205756701397","0.615403647353011"
"2","2018","66 and older","Full Time","37","0.321385004723443","0.2259563705391","0.416813638907785"
"2","2018","66 and older","Part Time","202","0.344188731180023","0.303587146909018","0.384790315451029"
"2","2018","66 and older","Not Working","1831","0.393168492913121","0.378865316384884","0.407471669441357"
"3","2018","16-34 y.","Full Time","65","0.0259227095160197","0.0196394873128319","0.0322059317192075"
"3","2018","16-34 y.","Part Time","90","0.0529050818190042","0.0438219384333929","0.0619882252046155"
"3","2018","16-34 y.","Not Working","116","0.0377134762552233","0.0319217129338846","0.043505239576562"
"3","2018","35-65 y.","Full Time","72","0.0143999433725095","0.0117111070103287","0.0170887797346903"
"3","2018","35-65 y.","Part Time","42","0.00886743679764174","0.00628231301324356","0.0114525605820399"
"3","2018","35-65 y.","Not Working","65","0.0156709593070514","0.011842587045057","0.0194993315690458"
"3","2018","66 and older","Full Time","","","",""
"3","2018","66 and older","Part Time","7","","",""
"3","2018","66 and older","Not Working","40","0.00887755349960511","0.00613080188102807","0.0116243051181821"
"4","2018","16-34 y.","Full Time","","","",""
"4","2018","16-34 y.","Part Time","","","",""
"4","2018","16-34 y.","Not Working","","","",""
"4","2018","35-65 y.","Full Time","","","",""
"4","2018","35-65 y.","Part Time","","","",""
"4","2018","35-65 y.","Not Working","","","",""
"4","2018","66 and older","Full Time","","","",""
"4","2018","66 and older","Part Time","","","",""
"4","2018","66 and older","Not Working","1","","",""
"5","2018","16-34 y.","Full Time","20","","",""
"5","2018","16-34 y.","Part Time","72","0.00582237370599548","0.00273511692845658","0.00890963048353438"
"5","2018","16-34 y.","Not Working","427","0.0337972882121719","0.0283033297034096","0.0392912467209342"
"5","2018","35-65 y.","Full Time","4","","",""
"5","2018","35-65 y.","Part Time","11","","",""
"5","2018","35-65 y.","Not Working","212","0.0107017319471451","0.00753007009171275","0.0138733938025775"
"5","2018","66 and older","Full Time","","","",""
"5","2018","66 and older","Part Time","1","","",""
"5","2018","66 and older","Not Working","59","0.014370554088545","0.0108855549452382","0.0178555532318518"
"1","2019","16-34 y.","Full Time","639","0.293401724834239","0.275055008818767","0.311748440849712"
"1","2019","16-34 y.","Part Time","600","0.294872720617589","0.275696225365003","0.314049215870174"
"1","2019","16-34 y.","Not Working","752","0.385657944762573","0.369068293450231","0.402247596074914"
"1","2019","35-65 y.","Full Time","4920","0.563186990960557","0.552499779022965","0.573874202898149"
"1","2019","35-65 y.","Part Time","2699","0.573853547310851","0.560116271464896","0.587590823156805"
"1","2019","35-65 y.","Not Working","946","0.40536959865688","0.389824822129293","0.420914375184466"
"1","2019","66 and older","Full Time","171","0.587312069321872","0.523408367860069","0.651215770783675"
"1","2019","66 and older","Part Time","389","0.59430728224237","0.555373049751605","0.633241514733136"
"1","2019","66 and older","Not Working","2550","0.585490764601967","0.571013289329195","0.599968239874738"
"2","2019","16-34 y.","Full Time","1609","0.663661887177408","0.644624725370042","0.682699048984774"
"2","2019","16-34 y.","Part Time","1417","0.647134302447848","0.627037817037584","0.667230787858112"
"2","2019","16-34 y.","Not Working","2230","0.560217876593579","0.54330068526702","0.577135067920138"
"2","2019","35-65 y.","Full Time","3289","0.427577055310403","0.416917083764054","0.438237026856751"
"2","2019","35-65 y.","Part Time","2196","0.412165487137219","0.398491851695859","0.425839122578578"
"2","2019","35-65 y.","Not Working","2636","0.569352272909494","0.553674406847808","0.58503013897118"
"2","2019","66 and older","Full Time","56","0.410140197910391","0.346296029249015","0.473984366571768"
"2","2019","66 and older","Part Time","216","0.399111837498298","0.360281459823315","0.43794221517328"
"2","2019","66 and older","Not Working","1777","0.382251095243559","0.367970508124317","0.396531682362801"
"3","2019","16-34 y.","Full Time","80","0.0396528330458548","0.0317897663149352","0.0475158997767745"
"3","2019","16-34 y.","Part Time","100","0.0535742681584852","0.0441044950435214","0.063044041273449"
"3","2019","16-34 y.","Not Working","120","0.0339590049498489","0.0277858631930347","0.0401321467066631"
"3","2019","35-65 y.","Full Time","57","0.00913004580540288","0.00708060612414969","0.0111794854866561"
"3","2019","35-65 y.","Part Time","63","0.0131146311445775","0.00995430400841332","0.0162749582807418"
"3","2019","35-65 y.","Not Working","103","0.0164933675225385","0.0124608277863438","0.0205259072587331"
"3","2019","66 and older","Full Time","1","","",""
"3","2019","66 and older","Part Time","6","","",""
"3","2019","66 and older","Not Working","59","0.0154335151237008","0.011810912880518","0.0190561173668836"
"4","2019","16-34 y.","Full Time","","","",""
"4","2019","16-34 y.","Part Time","","","",""
"4","2019","16-34 y.","Not Working","","","",""
"4","2019","35-65 y.","Full Time","","","",""
"4","2019","35-65 y.","Part Time","","","",""
"4","2019","35-65 y.","Not Working","","","",""
"4","2019","66 and older","Full Time","","","",""
"4","2019","66 and older","Part Time","","","",""
"4","2019","66 and older","Not Working","","","",""
"5","2019","16-34 y.","Full Time","38","0.00328355494249785","0.000978407672495117","0.00558870221250059"
"5","2019","16-34 y.","Part Time","55","0.00441870877607808","0.0016293509279183","0.00720806662423786"
"5","2019","16-34 y.","Not Working","205","0.0201651736939994","0.0153743695899277","0.0249559777980711"
"5","2019","35-65 y.","Full Time","8","","",""
"5","2019","35-65 y.","Part Time","20","","",""
"5","2019","35-65 y.","Not Working","147","0.00878476091108818","0.00583025883814504","0.0117392629840313"
"5","2019","66 and older","Full Time","","","",""
"5","2019","66 and older","Part Time","","","",""
"5","2019","66 and older","Not Working","62","0.0168246250307734","0.0130449549319937","0.0206042951295532"
