"ple0097","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Public health insurance","2014","Lower Saxony","higher education","328","0.630895495168959","0.588766004485582","0.673024985852336","1"
"Public health insurance","2014","Bremen","in school","11","","","","1"
"Public health insurance","2014","Bremen","inadequately","10","","","","1"
"Public health insurance","2014","Bremen","general elemantary","27","","","","1"
"Public health insurance","2014","Bremen","middle vocational","84","0.951649781216282","0.906832598477597","0.996466963954967","1"
"Public health insurance","2014","Bremen","vocational + Abi","16","","","","1"
"Public health insurance","2014","Bremen","higher vocational","4","","","","1"
"Public health insurance","2014","Bremen","higher education","40","0.91060481553314","0.831521453749368","0.989688177316913","1"
"Public health insurance","2014","North Rhine-Westphalia","in school","98","0.935921109180088","0.889079634885902","0.982762583474274","1"
"Public health insurance","2014","Hesse","inadequately","45","1","1","1","1"
"Public health insurance","2014","Hesse","general elemantary","202","0.975972572365865","0.955060988583966","0.996884156147765","1"
"Public health insurance","2014","Hesse","middle vocational","716","0.903785693311788","0.883091269061992","0.924480117561584","1"
"Public health insurance","2014","Hesse","vocational + Abi","142","0.853044739054514","0.797661705720964","0.908427772388063","1"
"Public health insurance","2014","Hesse","higher vocational","68","0.875465516890766","0.805271036793415","0.945659996988117","1"
"Public health insurance","2014","Hesse","higher education","356","0.636421508505549","0.5954302010251","0.677412815985997","1"
"Public health insurance","2014","Rhineland-Palatinate,Saarland","in school","16","","","","1"
"Public health insurance","2014","Rhineland-Palatinate,Saarland","inadequately","32","1","1","1","1"
"Public health insurance","2014","Rhineland-Palatinate,Saarland","general elemantary","254","0.929283454857792","0.898592152761788","0.959974756953795","1"
"Public health insurance","2014","Rhineland-Palatinate,Saarland","middle vocational","692","0.923686482862978","0.904659920842829","0.942713044883127","1"
"Public health insurance","2014","Rhineland-Palatinate,Saarland","vocational + Abi","110","0.96071003199967","0.925354604178114","0.996065459821226","1"
"Public health insurance","2014","Rhineland-Palatinate,Saarland","higher vocational","75","0.727793586817721","0.638290177813714","0.817296995821728","1"
"Public health insurance","2014","Rhineland-Palatinate,Saarland","higher education","173","0.587279500604009","0.528771658583369","0.645787342624649","1"
"Public health insurance","2014","Baden-Württemberg","higher vocational","163","0.835710446407177","0.784612282328235","0.886808610486118","1"
"Public health insurance","2014","Baden-Württemberg","higher education","551","0.698217955280464","0.666369465003896","0.730066445557032","1"
"Public health insurance","2014","Bavaria","in school","62","0.900795908759597","0.829744674156067","0.971847143363127","1"
"Public health insurance","2014","Bavaria","inadequately","62","0.905929997411055","0.834961712319318","0.976898282502791","1"
"Public health insurance","2014","Bavaria","general elemantary","471","0.959355764298802","0.941960348388044","0.97675118020956","1"
"Public health insurance","2014","Bavaria","middle vocational","1981","0.898241132376062","0.88552073067992","0.910961534072205","1"
"Public health insurance","2014","Bavaria","vocational + Abi","279","0.951132796482151","0.926736899792927","0.975528693171374","1"
"Public health insurance","2014","Bavaria","higher vocational","233","0.828573979018354","0.784350795116779","0.87279716291993","1"
"Public health insurance","2014","Bavaria","higher education","634","0.671324658613672","0.64148598747311","0.701163329754234","1"
"Public health insurance","2014","Berlin","in school","13","","","","1"
"Public health insurance","2014","Berlin","inadequately","15","","","","1"
"Public health insurance","2014","Berlin","general elemantary","63","0.963073769561532","0.917577751433315","1.00856978768975","1"
"Public health insurance","2014","Berlin","middle vocational","345","0.954377436898086","0.933257997833516","0.975496875962655","1"
"Public health insurance","2014","North Rhine-Westphalia","higher vocational","228","0.781608101639831","0.733974660442542","0.82924154283712","1"
"Public health insurance","2014","North Rhine-Westphalia","higher education","736","0.616311871309708","0.588303796416458","0.644319946202959","1"
"Public health insurance","2014","Schleswig-Holstein","in school","18","","","","1"
"Public health insurance","2014","Schleswig-Holstein","inadequately","20","","","","1"
"Public health insurance","2014","Schleswig-Holstein","general elemantary","115","0.939479454787368","0.896816343163062","0.982142566411673","1"
"Public health insurance","2014","Schleswig-Holstein","middle vocational","427","0.910589876497642","0.884486510992989","0.936693242002295","1"
"Public health insurance","2014","Schleswig-Holstein","vocational + Abi","73","0.917269372087688","0.856523586636747","0.978015157538629","1"
"Public health insurance","2014","North Rhine-Westphalia","general elemantary","751","0.983110347058144","0.973991038611327","0.992229655504962","1"
"Public health insurance","2014","North Rhine-Westphalia","middle vocational","2232","0.927105138972729","0.916741250849894","0.937469027095564","1"
"Public health insurance","2014","North Rhine-Westphalia","vocational + Abi","565","0.932596394923798","0.912467803246607","0.952724986600988","1"
"Public health insurance","2014","Hesse","in school","38","0.882101891519465","0.785713072627851","0.978490710411078","1"
"Public health insurance","2014","Baden-Württemberg","middle vocational","1318","0.915481735889856","0.90105446740655","0.929909004373161","1"
"Public health insurance","2014","Baden-Württemberg","vocational + Abi","217","0.913223756904794","0.877000030841973","0.949447482967615","1"
"Public health insurance","2014","North Rhine-Westphalia","inadequately","153","0.966071817897896","0.937570348958974","0.994573286836817","1"
"Public health insurance","2014","Baden-Württemberg","inadequately","39","0.895340785661431","0.801640895454007","0.989040675868855","1"
"Public health insurance","2014","Baden-Württemberg","general elemantary","408","0.987867923414077","0.977309718689846","0.998426128138308","1"
"Public health insurance","2014","Baden-Württemberg","in school","46","0.805769945041169","0.699263986603985","0.912275903478354","1"
"Neither","2015","Schleswig-Holstein","in school","","","","","3"
"Neither","2015","Schleswig-Holstein","inadequately","","","","","3"
"Neither","2015","Schleswig-Holstein","general elemantary","","","","","3"
"Neither","2015","Schleswig-Holstein","middle vocational","","","","","3"
"Neither","2015","Schleswig-Holstein","vocational + Abi","","","","","3"
"Neither","2015","Schleswig-Holstein","higher vocational","","","","","3"
"Neither","2015","Schleswig-Holstein","higher education","","","","","3"
"Neither","2015","Hamburg","in school","","","","","3"
"Neither","2015","Hamburg","inadequately","","","","","3"
"Neither","2015","Hamburg","general elemantary","","","","","3"
"Neither","2015","Hamburg","middle vocational","","","","","3"
"Neither","2015","Hamburg","vocational + Abi","","","","","3"
"Neither","2015","Hamburg","higher vocational","","","","","3"
"Neither","2015","Hamburg","higher education","","","","","3"
"Neither","2015","Lower Saxony","in school","","","","","3"
"Neither","2015","Lower Saxony","inadequately","","","","","3"
"Neither","2015","Lower Saxony","general elemantary","","","","","3"
"Neither","2015","Lower Saxony","middle vocational","","","","","3"
"Neither","2015","Lower Saxony","vocational + Abi","","","","","3"
"Neither","2015","Lower Saxony","higher vocational","","","","","3"
"Neither","2015","Lower Saxony","higher education","","","","","3"
"Neither","2015","Bremen","in school","","","","","3"
"Neither","2015","Bremen","inadequately","","","","","3"
"Neither","2015","Bremen","general elemantary","","","","","3"
"Neither","2015","Bremen","middle vocational","","","","","3"
"Neither","2015","Bremen","vocational + Abi","","","","","3"
"Neither","2015","Bremen","higher vocational","","","","","3"
"Neither","2015","Bremen","higher education","","","","","3"
"Neither","2015","North Rhine-Westphalia","in school","","","","","3"
"Neither","2015","North Rhine-Westphalia","inadequately","","","","","3"
"Neither","2015","North Rhine-Westphalia","general elemantary","","","","","3"
"Neither","2015","North Rhine-Westphalia","middle vocational","","","","","3"
"Neither","2015","North Rhine-Westphalia","vocational + Abi","","","","","3"
"Neither","2015","North Rhine-Westphalia","higher vocational","","","","","3"
"Neither","2015","North Rhine-Westphalia","higher education","","","","","3"
"Neither","2015","Hesse","in school","","","","","3"
"Neither","2015","Hesse","inadequately","","","","","3"
"Neither","2015","Hesse","general elemantary","","","","","3"
"Neither","2015","Hesse","middle vocational","","","","","3"
"Neither","2015","Hesse","vocational + Abi","","","","","3"
"Neither","2015","Hesse","higher vocational","","","","","3"
"Neither","2015","Hesse","higher education","","","","","3"
"Neither","2015","Rhineland-Palatinate,Saarland","in school","","","","","3"
"Neither","2015","Rhineland-Palatinate,Saarland","inadequately","","","","","3"
"Neither","2015","Rhineland-Palatinate,Saarland","general elemantary","","","","","3"
"Neither","2015","Rhineland-Palatinate,Saarland","middle vocational","","","","","3"
"Neither","2015","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","3"
"Neither","2015","Rhineland-Palatinate,Saarland","higher vocational","","","","","3"
"Neither","2015","Rhineland-Palatinate,Saarland","higher education","","","","","3"
"Neither","2015","Baden-Württemberg","in school","","","","","3"
"Neither","2015","Baden-Württemberg","inadequately","","","","","3"
"Neither","2015","Baden-Württemberg","general elemantary","","","","","3"
"Neither","2015","Baden-Württemberg","middle vocational","","","","","3"
"Neither","2015","Baden-Württemberg","vocational + Abi","","","","","3"
"Neither","2015","Baden-Württemberg","higher vocational","","","","","3"
"Neither","2015","Baden-Württemberg","higher education","","","","","3"
"Neither","2015","Bavaria","in school","","","","","3"
"Neither","2015","Bavaria","inadequately","","","","","3"
"Neither","2015","Bavaria","general elemantary","","","","","3"
"Neither","2015","Bavaria","middle vocational","","","","","3"
"Neither","2015","Bavaria","vocational + Abi","","","","","3"
"Neither","2015","Bavaria","higher vocational","","","","","3"
"Neither","2015","Bavaria","higher education","","","","","3"
"Neither","2015","Berlin","in school","","","","","3"
"Neither","2015","Berlin","inadequately","","","","","3"
"Neither","2015","Berlin","general elemantary","","","","","3"
"Neither","2015","Berlin","middle vocational","","","","","3"
"Neither","2015","Berlin","vocational + Abi","","","","","3"
"Neither","2015","Berlin","higher vocational","","","","","3"
"Neither","2015","Berlin","higher education","","","","","3"
"Neither","2015","Brandenburg","in school","","","","","3"
"Neither","2015","Brandenburg","inadequately","","","","","3"
"Neither","2015","Brandenburg","general elemantary","","","","","3"
"Neither","2015","Brandenburg","middle vocational","","","","","3"
"Neither","2015","Brandenburg","vocational + Abi","","","","","3"
"Neither","2015","Brandenburg","higher vocational","","","","","3"
"Neither","2015","Brandenburg","higher education","","","","","3"
"Neither","2015","Mecklenburg-Western Pomerania","in school","","","","","3"
"Neither","2015","Mecklenburg-Western Pomerania","inadequately","","","","","3"
"Neither","2015","Mecklenburg-Western Pomerania","general elemantary","","","","","3"
"Neither","2015","Mecklenburg-Western Pomerania","middle vocational","","","","","3"
"Neither","2015","Mecklenburg-Western Pomerania","vocational + Abi","","","","","3"
"Neither","2015","Mecklenburg-Western Pomerania","higher vocational","","","","","3"
"Neither","2015","Mecklenburg-Western Pomerania","higher education","","","","","3"
"Neither","2015","Saxony","in school","","","","","3"
"Neither","2015","Saxony","inadequately","","","","","3"
"Neither","2015","Saxony","general elemantary","","","","","3"
"Neither","2015","Saxony","middle vocational","","","","","3"
"Neither","2015","Saxony","vocational + Abi","","","","","3"
"Neither","2015","Saxony","higher vocational","","","","","3"
"Neither","2015","Saxony","higher education","","","","","3"
"Neither","2015","Saxony-Anhalt","in school","","","","","3"
"Neither","2015","Saxony-Anhalt","inadequately","","","","","3"
"Neither","2015","Saxony-Anhalt","general elemantary","","","","","3"
"Neither","2015","Saxony-Anhalt","middle vocational","","","","","3"
"Neither","2015","Saxony-Anhalt","vocational + Abi","","","","","3"
"Neither","2015","Saxony-Anhalt","higher vocational","","","","","3"
"Neither","2015","Saxony-Anhalt","higher education","","","","","3"
"Neither","2015","Thuringia","in school","","","","","3"
"Neither","2015","Thuringia","inadequately","","","","","3"
"Neither","2015","Thuringia","general elemantary","","","","","3"
"Neither","2015","Thuringia","middle vocational","","","","","3"
"Neither","2015","Thuringia","vocational + Abi","","","","","3"
"Neither","2015","Thuringia","higher vocational","","","","","3"
"Neither","2015","Thuringia","higher education","","","","","3"
"Private health insurance","2015","Schleswig-Holstein","in school","4","","","","2"
"Private health insurance","2015","Schleswig-Holstein","inadequately","","","","","2"
"Private health insurance","2015","Schleswig-Holstein","general elemantary","2","","","","2"
"Private health insurance","2015","Schleswig-Holstein","middle vocational","33","0.0985346788984192","0.0705272960837137","0.126542061713125","2"
"Private health insurance","2015","Schleswig-Holstein","vocational + Abi","4","","","","2"
"Private health insurance","2015","Schleswig-Holstein","higher vocational","5","","","","2"
"Private health insurance","2015","Schleswig-Holstein","higher education","48","0.334736257904026","0.262068980442426","0.407403535365626","2"
"Private health insurance","2015","Hamburg","in school","1","","","","2"
"Private health insurance","2015","Hamburg","inadequately","1","","","","2"
"Private health insurance","2015","Hamburg","general elemantary","2","","","","2"
"Private health insurance","2015","Hamburg","middle vocational","8","","","","2"
"Private health insurance","2015","Hamburg","vocational + Abi","2","","","","2"
"Private health insurance","2015","Hamburg","higher vocational","4","","","","2"
"Private health insurance","2015","Hamburg","higher education","52","0.373591412680268","0.299553620268849","0.447629205091688","2"
"Private health insurance","2015","Lower Saxony","in school","2","","","","2"
"Private health insurance","2015","Lower Saxony","inadequately","1","","","","2"
"Private health insurance","2015","Lower Saxony","general elemantary","8","","","","2"
"Private health insurance","2015","Lower Saxony","middle vocational","96","0.0857187483603677","0.0698397265512718","0.101597770169464","2"
"Private health insurance","2015","Lower Saxony","vocational + Abi","9","","","","2"
"Private health insurance","2015","Lower Saxony","higher vocational","13","","","","2"
"Private health insurance","2015","Lower Saxony","higher education","175","0.375135757375897","0.334525210538184","0.415746304213611","2"
"Private health insurance","2015","Bremen","in school","1","","","","2"
"Private health insurance","2015","Bremen","inadequately","","","","","2"
"Private health insurance","2015","Bremen","general elemantary","","","","","2"
"Private health insurance","2015","Bremen","middle vocational","5","","","","2"
"Private health insurance","2015","Bremen","vocational + Abi","","","","","2"
"Private health insurance","2015","Bremen","higher vocational","","","","","2"
"Private health insurance","2015","Bremen","higher education","7","","","","2"
"Private health insurance","2015","North Rhine-Westphalia","in school","5","","","","2"
"Private health insurance","2015","North Rhine-Westphalia","inadequately","1","","","","2"
"Private health insurance","2015","North Rhine-Westphalia","general elemantary","21","","","","2"
"Private health insurance","2015","North Rhine-Westphalia","middle vocational","176","0.0762570186747017","0.0656342190749186","0.0868798182744848","2"
"Private health insurance","2015","North Rhine-Westphalia","vocational + Abi","35","0.0990044752760696","0.0750465252023982","0.122962425349741","2"
"Private health insurance","2015","North Rhine-Westphalia","higher vocational","55","0.213216748576751","0.16390352813878","0.262529969014722","2"
"Private health insurance","2015","North Rhine-Westphalia","higher education","392","0.37325621944332","0.345386669562694","0.401125769323945","2"
"Private health insurance","2015","Hesse","in school","2","","","","2"
"Private health insurance","2015","Hesse","inadequately","","","","","2"
"Private health insurance","2015","Hesse","general elemantary","4","","","","2"
"Private health insurance","2015","Hesse","middle vocational","59","0.092026990716839","0.0715831936757084","0.11247078775797","2"
"Private health insurance","2015","Hesse","vocational + Abi","16","","","","2"
"Private health insurance","2015","Hesse","higher vocational","19","","","","2"
"Private health insurance","2015","Hesse","higher education","171","0.357761883818567","0.317628767428875","0.397895000208259","2"
"Private health insurance","2015","Rhineland-Palatinate,Saarland","in school","5","","","","2"
"Private health insurance","2015","Baden-Württemberg","higher vocational","41","0.198074598910551","0.143649922139629","0.252499275681473","2"
"Private health insurance","2015","Baden-Württemberg","higher education","238","0.281987930432675","0.251738321770354","0.312237539094997","2"
"Private health insurance","2015","Bavaria","in school","6","","","","2"
"Private health insurance","2015","Bavaria","inadequately","3","","","","2"
"Private health insurance","2015","Bavaria","general elemantary","20","","","","2"
"Private health insurance","2015","Bavaria","middle vocational","172","0.0905928925270403","0.0783631730722713","0.102822611981809","2"
"Private health insurance","2015","Bavaria","vocational + Abi","19","","","","2"
"Private health insurance","2015","Bavaria","higher vocational","42","0.141996382915751","0.100362261043777","0.183630504787726","2"
"Private health insurance","2015","Berlin","vocational + Abi","4","","","","2"
"Private health insurance","2015","Berlin","higher vocational","5","","","","2"
"Private health insurance","2015","Berlin","higher education","80","0.165881604958322","0.129198802508175","0.202564407408468","2"
"Private health insurance","2015","Brandenburg","in school","1","","","","2"
"Private health insurance","2015","Brandenburg","inadequately","","","","","2"
"Private health insurance","2015","Saxony","general elemantary","2","","","","2"
"Private health insurance","2015","Saxony","middle vocational","31","0.0285997934783168","0.0169915624073126","0.040208024549321","2"
"Private health insurance","2015","Saxony","vocational + Abi","5","","","","2"
"Private health insurance","2015","Saxony","higher vocational","14","","","","2"
"Private health insurance","2015","Saxony","higher education","56","0.116855821015497","0.0860961234964092","0.147615518534585","2"
"Private health insurance","2015","Saxony-Anhalt","in school","2","","","","2"
"Private health insurance","2015","Saxony-Anhalt","inadequately","","","","","2"
"Private health insurance","2015","Saxony-Anhalt","general elemantary","","","","","2"
"Private health insurance","2015","Saxony-Anhalt","middle vocational","11","","","","2"
"Private health insurance","2015","Saxony-Anhalt","vocational + Abi","","","","","2"
"Private health insurance","2015","Saxony-Anhalt","higher vocational","5","","","","2"
"Private health insurance","2015","Saxony-Anhalt","higher education","38","0.132242681323009","0.0871710590663671","0.177314303579651","2"
"Private health insurance","2015","Thuringia","in school","2","","","","2"
"Private health insurance","2015","Thuringia","inadequately","","","","","2"
"Private health insurance","2015","Thuringia","general elemantary","","","","","2"
"Private health insurance","2015","Thuringia","middle vocational","23","","","","2"
"Private health insurance","2015","Thuringia","vocational + Abi","3","","","","2"
"Private health insurance","2015","Thuringia","higher vocational","3","","","","2"
"Private health insurance","2015","Thuringia","higher education","28","","","","2"
"Private health insurance","2015","Rhineland-Palatinate,Saarland","inadequately","","","","","2"
"Private health insurance","2015","Rhineland-Palatinate,Saarland","general elemantary","13","","","","2"
"Private health insurance","2015","Rhineland-Palatinate,Saarland","middle vocational","63","0.0975383112943422","0.0761474695295569","0.118929153059128","2"
"Private health insurance","2015","Rhineland-Palatinate,Saarland","vocational + Abi","7","","","","2"
"Private health insurance","2015","Rhineland-Palatinate,Saarland","higher vocational","18","","","","2"
"Private health insurance","2015","Rhineland-Palatinate,Saarland","higher education","106","0.428301711917203","0.371152506282074","0.485450917552331","2"
"Private health insurance","2015","Baden-Württemberg","in school","8","","","","2"
"Private health insurance","2015","Baden-Württemberg","inadequately","2","","","","2"
"Private health insurance","2015","Baden-Württemberg","general elemantary","7","","","","2"
"Private health insurance","2015","Baden-Württemberg","middle vocational","110","0.0913323310913991","0.0760385463872397","0.106626115795558","2"
"Private health insurance","2015","Baden-Württemberg","vocational + Abi","15","","","","2"
"Private health insurance","2015","Bavaria","higher education","300","0.316163355436683","0.287822055096147","0.344504655777218","2"
"Private health insurance","2015","Berlin","in school","","","","","2"
"Private health insurance","2015","Berlin","inadequately","1","","","","2"
"Private health insurance","2015","Berlin","general elemantary","3","","","","2"
"Private health insurance","2015","Berlin","middle vocational","27","","","","2"
"Private health insurance","2015","Brandenburg","general elemantary","","","","","2"
"Private health insurance","2015","Brandenburg","middle vocational","21","","","","2"
"Private health insurance","2015","Brandenburg","vocational + Abi","","","","","2"
"Private health insurance","2015","Brandenburg","higher vocational","9","","","","2"
"Private health insurance","2015","Brandenburg","higher education","42","0.172847783521337","0.126163311988968","0.219532255053705","2"
"Private health insurance","2015","Mecklenburg-Western Pomerania","in school","1","","","","2"
"Private health insurance","2015","Mecklenburg-Western Pomerania","inadequately","","","","","2"
"Private health insurance","2015","Mecklenburg-Western Pomerania","general elemantary","1","","","","2"
"Private health insurance","2015","Mecklenburg-Western Pomerania","middle vocational","6","","","","2"
"Private health insurance","2015","Mecklenburg-Western Pomerania","vocational + Abi","1","","","","2"
"Private health insurance","2015","Mecklenburg-Western Pomerania","higher vocational","7","","","","2"
"Private health insurance","2015","Mecklenburg-Western Pomerania","higher education","28","","","","2"
"Private health insurance","2015","Saxony","in school","1","","","","2"
"Private health insurance","2015","Saxony","inadequately","","","","","2"
"Public health insurance","2015","Saxony","general elemantary","90","0.965664642508517","0.928456488064385","1.00287279695265","1"
"Public health insurance","2015","Saxony","middle vocational","761","0.971400206521683","0.959791975450679","0.983008437592687","1"
"Public health insurance","2015","Saxony","vocational + Abi","77","0.929040578991558","0.873467617850139","0.984613540132978","1"
"Public health insurance","2015","Saxony","higher vocational","109","0.899376444007011","0.84621263120642","0.952540256807602","1"
"Public health insurance","2015","Saxony","higher education","363","0.883144178984503","0.852384481465415","0.913903876503591","1"
"Public health insurance","2015","Saxony-Anhalt","in school","7","","","","1"
"Public health insurance","2015","Saxony-Anhalt","inadequately","16","","","","1"
"Public health insurance","2015","Saxony-Anhalt","general elemantary","70","1","1","1","1"
"Public health insurance","2015","Saxony-Anhalt","middle vocational","458","0.974721880608276","0.960515795648403","0.98892796556815","1"
"Public health insurance","2015","Saxony-Anhalt","vocational + Abi","36","1","1","1","1"
"Public health insurance","2015","Saxony-Anhalt","higher vocational","60","0.867452454700086","0.785019646027115","0.949885263373057","1"
"Public health insurance","2015","Saxony-Anhalt","higher education","179","0.867757318676991","0.822685696420349","0.912828940933633","1"
"Public health insurance","2015","Thuringia","in school","7","","","","1"
"Public health insurance","2015","Thuringia","inadequately","5","","","","1"
"Public health insurance","2015","Thuringia","general elemantary","63","1","1","1","1"
"Public health insurance","2015","Thuringia","middle vocational","528","0.955598780291959","0.938399608469905","0.972797952114013","1"
"Public health insurance","2015","Thuringia","vocational + Abi","37","0.94677904984437","0.877215181108565","1.01634291858018","1"
"Public health insurance","2015","Thuringia","higher vocational","66","0.905924276840866","0.837041875737107","0.974806677944625","1"
"Public health insurance","2015","Thuringia","higher education","201","0.896698764123257","0.857279692287915","0.936117835958599","1"
"Public health insurance","2015","Berlin","vocational + Abi","58","0.944479761504543","0.887479842849251","1.00147968015984","1"
"Public health insurance","2015","Berlin","higher vocational","56","0.892630894773644","0.814942026042569","0.970319763504719","1"
"Public health insurance","2015","Berlin","higher education","315","0.834118395041678","0.797435592591532","0.870801197491825","1"
"Public health insurance","2015","Brandenburg","in school","9","","","","1"
"Public health insurance","2015","Brandenburg","inadequately","9","","","","1"
"Public health insurance","2015","Brandenburg","general elemantary","85","1","1","1","1"
"Public health insurance","2015","Brandenburg","middle vocational","471","0.943667251171381","0.923294229211263","0.964040273131499","1"
"Public health insurance","2015","Brandenburg","vocational + Abi","77","1","1","1","1"
"Public health insurance","2015","Brandenburg","higher vocational","59","0.892525510554367","0.818912149195359","0.966138871913374","1"
"Public health insurance","2015","Brandenburg","higher education","210","0.827152216478663","0.780467744946295","0.873836688011032","1"
"Public health insurance","2015","Mecklenburg-Western Pomerania","in school","11","","","","1"
"Public health insurance","2015","Mecklenburg-Western Pomerania","inadequately","11","","","","1"
"Public health insurance","2015","Schleswig-Holstein","vocational + Abi","76","0.870565432800415","0.797007596694603","0.944123268906227","1"
"Public health insurance","2015","Schleswig-Holstein","higher vocational","44","0.911174301476704","0.831518007302503","0.990830595650904","1"
"Public health insurance","2015","Schleswig-Holstein","higher education","114","0.665263742095974","0.592596464634374","0.737931019557574","1"
"Public health insurance","2015","Hamburg","in school","7","","","","1"
"Public health insurance","2015","Hamburg","inadequately","6","","","","1"
"Public health insurance","2015","Mecklenburg-Western Pomerania","general elemantary","30","0.988173275140909","0.950117896890884","1.02622865339093","1"
"Public health insurance","2015","Mecklenburg-Western Pomerania","middle vocational","284","0.990261452420982","0.978959040685937","1.00156386415603","1"
"Public health insurance","2015","Mecklenburg-Western Pomerania","vocational + Abi","25","","","","1"
"Public health insurance","2015","Mecklenburg-Western Pomerania","higher vocational","40","0.871088647250792","0.775286350310754","0.966890944190829","1"
"Public health insurance","2015","Mecklenburg-Western Pomerania","higher education","105","0.821107666622589","0.755972101046273","0.886243232198906","1"
"Public health insurance","2015","Saxony","in school","10","","","","1"
"Public health insurance","2015","Saxony","inadequately","6","","","","1"
"Public health insurance","2015","Rhineland-Palatinate,Saarland","in school","20","","","","1"
"Public health insurance","2015","Rhineland-Palatinate,Saarland","inadequately","26","","","","1"
"Public health insurance","2015","Schleswig-Holstein","in school","21","","","","1"
"Public health insurance","2015","Schleswig-Holstein","inadequately","19","","","","1"
"Public health insurance","2015","Schleswig-Holstein","general elemantary","94","0.978091722631063","0.948809341996399","1.00737410326573","1"
"Public health insurance","2015","Schleswig-Holstein","middle vocational","402","0.901465321101581","0.873457938286875","0.929472703916286","1"
"Public health insurance","2015","Hamburg","higher vocational","19","","","","1"
"Public health insurance","2015","Hamburg","higher education","112","0.626408587319732","0.552370794908312","0.700446379731151","1"
"Public health insurance","2015","Lower Saxony","in school","41","0.982579801565302","0.943475518473657","1.02168408465695","1"
"Public health insurance","2015","Lower Saxony","inadequately","74","0.98754611941919","0.962447576979771","1.01264466185861","1"
"Public health insurance","2015","Lower Saxony","general elemantary","341","0.983843046760782","0.970615539095251","0.997070554426313","1"
"Public health insurance","2015","Lower Saxony","middle vocational","1098","0.914281251639632","0.898402229830536","0.930160273448728","1"
"Public health insurance","2015","Lower Saxony","vocational + Abi","204","0.953546327076635","0.925281963107263","0.981810691046007","1"
"Public health insurance","2015","Lower Saxony","higher vocational","107","0.912977638708041","0.862546012796396","0.963409264619685","1"
"Public health insurance","2015","Lower Saxony","higher education","371","0.624864242624102","0.584253695786389","0.665474789461816","1"
"Public health insurance","2015","Bremen","in school","5","","","","1"
"Public health insurance","2015","Bremen","inadequately","9","","","","1"
"Public health insurance","2015","Bremen","general elemantary","24","","","","1"
"Public health insurance","2015","Bremen","middle vocational","70","0.95637623983348","0.910149486037536","1.00260299362942","1"
"Public health insurance","2015","Hesse","inadequately","43","1","1","1","1"
"Public health insurance","2015","Hesse","general elemantary","201","0.978342231907677","0.958416081207486","0.998268382607868","1"
"Public health insurance","2015","Hesse","middle vocational","709","0.907973009283161","0.887529212242031","0.928416806324292","1"
"Public health insurance","2015","Hesse","vocational + Abi","160","0.857782982615931","0.80618220418446","0.909383761047403","1"
"Public health insurance","2015","Hesse","higher vocational","59","0.864871543087582","0.789005051243091","0.940738034932073","1"
"Public health insurance","2015","Hesse","higher education","377","0.642238116181433","0.602104999791741","0.682371232571125","1"
"Public health insurance","2015","Rhineland-Palatinate,Saarland","general elemantary","273","0.945338069662793","0.918992892071103","0.971683247254484","1"
"Public health insurance","2015","Rhineland-Palatinate,Saarland","middle vocational","676","0.902461688705658","0.881070846940872","0.923852530470443","1"
"Public health insurance","2015","Rhineland-Palatinate,Saarland","vocational + Abi","112","0.923142535868155","0.875284814472445","0.971000257263865","1"
"Public health insurance","2015","Rhineland-Palatinate,Saarland","higher vocational","74","0.763530703140176","0.676703700264276","0.850357706016077","1"
"Public health insurance","2015","Rhineland-Palatinate,Saarland","higher education","182","0.571698288082798","0.514549082447669","0.628847493717926","1"
"Public health insurance","2015","Bavaria","higher vocational","228","0.858003617084249","0.816369495212274","0.899637738956223","1"
"Public health insurance","2015","Bavaria","higher education","734","0.683836644563317","0.655495344222782","0.712177944903853","1"
"Public health insurance","2015","Berlin","in school","13","","","","1"
"Public health insurance","2015","Berlin","inadequately","18","","","","1"
"Public health insurance","2015","Berlin","general elemantary","63","0.962380785781912","0.916476371013384","1.00828520055044","1"
"Public health insurance","2015","Berlin","middle vocational","334","0.953226612296378","0.931444901753824","0.975008322838932","1"
"Public health insurance","2015","Hamburg","general elemantary","35","0.887317517152806","0.785431412024507","0.989203622281105","1"
"Public health insurance","2015","Hamburg","middle vocational","159","0.932110528337498","0.893957872354281","0.970263184320716","1"
"Public health insurance","2015","Hamburg","vocational + Abi","40","0.928498550498698","0.850574506320976","1.00642259467642","1"
"Public health insurance","2015","Bremen","higher vocational","3","","","","1"
"Public health insurance","2015","Bremen","higher education","36","0.922241349998638","0.842200717013526","1.00228198298375","1"
"Public health insurance","2015","North Rhine-Westphalia","in school","86","0.938409584824377","0.889014904604175","0.987804265044578","1"
"Public health insurance","2015","North Rhine-Westphalia","inadequately","180","0.986071452510671","0.968998213853284","1.00314469116806","1"
"Public health insurance","2015","North Rhine-Westphalia","general elemantary","719","0.975209447099631","0.964006706306303","0.986412187892958","1"
"Public health insurance","2015","Baden-Württemberg","in school","37","0.718249875705376","0.586814681239476","0.849685070171275","1"
"Public health insurance","2015","Baden-Württemberg","inadequately","40","0.895698869290171","0.803261204176168","0.988136534404174","1"
"Public health insurance","2015","Baden-Württemberg","general elemantary","367","0.974480598348927","0.958498487739551","0.990462708958304","1"
"Public health insurance","2015","Bavaria","middle vocational","1944","0.90940710747296","0.897177388018191","0.921636826927729","1"
