"ple0097","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Public health insurance","2015","66 and older","general elemantary","628","0.948794423883736","0.932054415673957","0.965534432093515","1"
"Public health insurance","2015","66 and older","middle vocational","2318","0.915690046966088","0.90490786809616","0.926472225836017","1"
"Public health insurance","2015","66 and older","vocational + Abi","120","0.86649469515459","0.809952468601709","0.923036921707471","1"
"Public health insurance","2015","66 and older","higher vocational","301","0.863772490533322","0.827680116758356","0.899864864308288","1"
"Public health insurance","2015","66 and older","higher education","745","0.610986165620389","0.583333045564147","0.638639285676631","1"
"Public health insurance","2015","16-34 y.","general elemantary","1111","0.97918044498602","0.970866632530701","0.98749425744134","1"
"Public health insurance","2015","16-34 y.","middle vocational","2485","0.93688021042603","0.927568654644079","0.946191766207982","1"
"Public health insurance","2015","16-34 y.","in school","337","0.887047711668025","0.855137976636879","0.918957446699171","1"
"Public health insurance","2015","16-34 y.","inadequately","180","0.983600432526423","0.96514866605152","1.00205219900133","1"
"Public health insurance","2015","16-34 y.","vocational + Abi","525","0.944296099780094","0.925058598145192","0.963533601414997","1"
"Public health insurance","2015","16-34 y.","higher vocational","109","0.866108322274893","0.806882768779687","0.9253338757701","1"
"Public health insurance","2015","16-34 y.","higher education","1033","0.838135197855355","0.817128567554149","0.859141828156562","1"
"Neither","2016","16-34 y.","in school","","","","","3"
"Neither","2016","16-34 y.","inadequately","","","","","3"
"Neither","2016","16-34 y.","general elemantary","","","","","3"
"Neither","2016","16-34 y.","middle vocational","","","","","3"
"Neither","2016","16-34 y.","vocational + Abi","","","","","3"
"Neither","2016","16-34 y.","higher vocational","","","","","3"
"Neither","2016","16-34 y.","higher education","","","","","3"
"Neither","2016","35-65 y.","in school","","","","","3"
"Neither","2016","35-65 y.","inadequately","","","","","3"
"Neither","2016","35-65 y.","general elemantary","","","","","3"
"Neither","2016","35-65 y.","middle vocational","","","","","3"
"Neither","2016","35-65 y.","vocational + Abi","","","","","3"
"Neither","2016","35-65 y.","higher vocational","","","","","3"
"Neither","2016","35-65 y.","higher education","","","","","3"
"Neither","2016","66 and older","in school","","","","","3"
"Neither","2016","66 and older","inadequately","","","","","3"
"Neither","2016","66 and older","general elemantary","","","","","3"
"Neither","2016","66 and older","middle vocational","","","","","3"
"Neither","2016","66 and older","vocational + Abi","","","","","3"
"Neither","2016","66 and older","higher vocational","","","","","3"
"Neither","2016","66 and older","higher education","","","","","3"
"Private health insurance","2016","35-65 y.","in school","","","","","2"
"Private health insurance","2016","35-65 y.","vocational + Abi","67","0.0515021473043693","0.0400024148183524","0.0630018797903863","2"
"Private health insurance","2016","35-65 y.","middle vocational","418","0.0713898011005322","0.0650989612972252","0.0776806409038393","2"
"Private health insurance","2016","35-65 y.","higher vocational","146","0.155769061183136","0.132948124972878","0.178589997393393","2"
"Private health insurance","2016","35-65 y.","higher education","1073","0.308882476833472","0.294133903778328","0.323631049888615","2"
"Private health insurance","2016","35-65 y.","inadequately","3","","","","2"
"Private health insurance","2016","35-65 y.","general elemantary","20","","","","2"
"Private health insurance","2016","16-34 y.","general elemantary","19","","","","2"
"Private health insurance","2016","16-34 y.","middle vocational","99","0.0576900619014285","0.047938384824997","0.06744173897786","2"
"Private health insurance","2016","16-34 y.","vocational + Abi","15","","","","2"
"Private health insurance","2016","16-34 y.","higher vocational","19","","","","2"
"Private health insurance","2016","16-34 y.","higher education","134","0.162825105127884","0.139384413452547","0.186265796803222","2"
"Private health insurance","2016","66 and older","general elemantary","35","0.0436732512118942","0.0276639698292038","0.0596825325945847","2"
"Private health insurance","2016","66 and older","middle vocational","230","0.0862653066203084","0.0751070987366587","0.0974235145039581","2"
"Private health insurance","2016","66 and older","vocational + Abi","17","","","","2"
"Private health insurance","2016","66 and older","higher vocational","48","0.151292560535222","0.112572330110908","0.190012790959536","2"
"Private health insurance","2016","66 and older","higher education","461","0.389073187602148","0.361465506707974","0.416680868496322","2"
"Private health insurance","2016","16-34 y.","in school","44","0.144157517202447","0.106711527971568","0.181603506433325","2"
"Private health insurance","2016","16-34 y.","inadequately","1","","","","2"
"Private health insurance","2016","66 and older","in school","","","","","2"
"Private health insurance","2016","66 and older","inadequately","1","","","","2"
"Public health insurance","2016","66 and older","general elemantary","591","0.956326748788106","0.940317467405415","0.972336030170796","1"
"Public health insurance","2016","66 and older","middle vocational","2202","0.913734693379691","0.902576485496042","0.924892901263341","1"
"Public health insurance","2016","66 and older","vocational + Abi","113","0.902388679824418","0.851370691808494","0.953406667840341","1"
"Public health insurance","2016","66 and older","higher vocational","281","0.848707439464778","0.809987209040464","0.887427669889092","1"
"Public health insurance","2016","66 and older","higher education","737","0.610926812397852","0.583319131503678","0.638534493292026","1"
"Public health insurance","2016","35-65 y.","in school","","","","","1"
"Public health insurance","2016","35-65 y.","inadequately","249","0.953547290049731","0.927562185640183","0.97953239445928","1"
"Public health insurance","2016","35-65 y.","general elemantary","1000","0.978849679314054","0.970019602432637","0.987679756195471","1"
"Public health insurance","2016","35-65 y.","middle vocational","6017","0.928610198899468","0.922319359096161","0.934901038702775","1"
"Public health insurance","2016","35-65 y.","vocational + Abi","1352","0.948497852695631","0.936998120209614","0.959997585181648","1"
"Public health insurance","2016","35-65 y.","higher vocational","824","0.844230938816864","0.821410002606607","0.867051875027122","1"
"Public health insurance","2016","35-65 y.","higher education","2697","0.691117523166528","0.676368950111385","0.705866096221672","1"
"Public health insurance","2016","66 and older","in school","","","","","1"
"Public health insurance","2016","66 and older","inadequately","38","0.953368782908738","0.887195203533088","1.01954236228439","1"
"Public health insurance","2016","16-34 y.","general elemantary","941","0.976502335452595","0.966920218496315","0.986084452408875","1"
"Public health insurance","2016","16-34 y.","middle vocational","2097","0.942309938098571","0.93255826102214","0.952061615175003","1"
"Public health insurance","2016","16-34 y.","in school","294","0.855842482797553","0.818396493566675","0.893288472028432","1"
"Public health insurance","2016","16-34 y.","higher vocational","95","0.823073532070049","0.753023008247674","0.893124055892424","1"
"Public health insurance","2016","16-34 y.","higher education","819","0.837174894872116","0.813734203196778","0.860615586547454","1"
"Public health insurance","2016","16-34 y.","inadequately","126","0.997484638725811","0.988773006678708","1.00619627077291","1"
"Public health insurance","2016","16-34 y.","vocational + Abi","468","0.962030289867873","0.944985661381328","0.979074918354418","1"
"Neither","2017","16-34 y.","in school","","","","","3"
"Neither","2017","16-34 y.","inadequately","","","","","3"
"Neither","2017","16-34 y.","general elemantary","","","","","3"
"Neither","2017","16-34 y.","middle vocational","","","","","3"
"Neither","2017","16-34 y.","vocational + Abi","","","","","3"
"Neither","2017","16-34 y.","higher vocational","","","","","3"
"Neither","2017","16-34 y.","higher education","","","","","3"
"Neither","2017","35-65 y.","in school","","","","","3"
"Neither","2017","35-65 y.","inadequately","","","","","3"
"Neither","2017","35-65 y.","general elemantary","","","","","3"
"Neither","2017","35-65 y.","middle vocational","","","","","3"
"Neither","2017","35-65 y.","vocational + Abi","","","","","3"
"Neither","2017","35-65 y.","higher vocational","","","","","3"
"Neither","2017","35-65 y.","higher education","","","","","3"
"Neither","2017","66 and older","in school","","","","","3"
"Neither","2017","66 and older","inadequately","","","","","3"
"Neither","2017","66 and older","general elemantary","","","","","3"
"Neither","2017","66 and older","middle vocational","","","","","3"
"Neither","2017","66 and older","vocational + Abi","","","","","3"
"Neither","2017","66 and older","higher vocational","","","","","3"
"Neither","2017","66 and older","higher education","","","","","3"
"Private health insurance","2017","35-65 y.","middle vocational","449","0.0687852980938879","0.0628820952154046","0.0746885009723711","2"
"Private health insurance","2017","35-65 y.","general elemantary","24","","","","2"
"Private health insurance","2017","35-65 y.","higher education","1192","0.301521354187424","0.287668687202656","0.315374021172191","2"
"Private health insurance","2017","35-65 y.","vocational + Abi","78","0.0560196772680682","0.0445641684263281","0.0674751861098082","2"
"Private health insurance","2017","35-65 y.","higher vocational","169","0.161659112385458","0.139570099918115","0.183748124852801","2"
"Private health insurance","2017","35-65 y.","in school","","","","","2"
"Private health insurance","2017","35-65 y.","inadequately","5","","","","2"
"Private health insurance","2017","16-34 y.","general elemantary","22","","","","2"
"Private health insurance","2017","16-34 y.","middle vocational","130","0.0569142133336762","0.0477849820062831","0.0660434446610693","2"
"Private health insurance","2017","16-34 y.","vocational + Abi","23","","","","2"
"Private health insurance","2017","16-34 y.","higher vocational","23","","","","2"
"Private health insurance","2017","16-34 y.","higher education","150","0.141771493233038","0.120723156356212","0.162819830109864","2"
"Private health insurance","2017","66 and older","general elemantary","36","0.0407308509815446","0.025209266669703","0.0562524352933862","2"
"Private health insurance","2017","66 and older","middle vocational","267","0.0989932926349459","0.0874580596374579","0.110528525632434","2"
"Private health insurance","2017","66 and older","vocational + Abi","21","","","","2"
"Private health insurance","2017","66 and older","higher vocational","54","0.154831601161495","0.116879414342606","0.192783787980384","2"
"Private health insurance","2017","66 and older","higher education","492","0.395294760133852","0.368394921506194","0.42219459876151","2"
"Private health insurance","2017","16-34 y.","in school","54","0.132986275936333","0.100037870021232","0.165934681851433","2"
"Private health insurance","2017","16-34 y.","inadequately","1","","","","2"
"Private health insurance","2017","66 and older","in school","","","","","2"
"Private health insurance","2017","66 and older","inadequately","2","","","","2"
"Public health insurance","2017","35-65 y.","in school","1","","","","1"
"Public health insurance","2017","35-65 y.","inadequately","277","0.960851515418153","0.938215021875432","0.983488008960875","1"
"Public health insurance","2017","35-65 y.","general elemantary","1124","0.984177988419185","0.976959524004857","0.991396452833513","1"
"Public health insurance","2017","35-65 y.","middle vocational","6612","0.931214701906112","0.925311499027629","0.937117904784595","1"
"Public health insurance","2017","35-65 y.","vocational + Abi","1470","0.943980322731932","0.932524813890192","0.955435831573672","1"
"Public health insurance","2017","35-65 y.","higher vocational","898","0.838340887614542","0.816251875147199","0.860429900081885","1"
"Public health insurance","2017","35-65 y.","higher education","3024","0.698478645812576","0.684625978827809","0.712331312797344","1"
"Public health insurance","2017","66 and older","in school","","","","","1"
"Public health insurance","2017","66 and older","inadequately","41","0.937611414625715","0.865321472784486","1.00990135646694","1"
"Public health insurance","2017","66 and older","general elemantary","587","0.959269149018455","0.943747564706614","0.974790733330297","1"
"Public health insurance","2017","66 and older","middle vocational","2308","0.901006707365054","0.889471474367566","0.912541940362542","1"
"Public health insurance","2017","66 and older","vocational + Abi","119","0.896315090506712","0.845817320057178","0.946812860956245","1"
"Public health insurance","2017","66 and older","higher vocational","295","0.845168398838505","0.807216212019616","0.883120585657394","1"
"Public health insurance","2017","66 and older","higher education","777","0.604705239866148","0.57780540123849","0.631605078493806","1"
"Public health insurance","2017","16-34 y.","in school","354","0.867013724063668","0.834065318148567","0.899962129978768","1"
"Public health insurance","2017","16-34 y.","inadequately","131","0.998245972966323","0.991107619479473","1.00538432645317","1"
"Public health insurance","2017","16-34 y.","general elemantary","965","0.975435732881524","0.965778765803358","0.985092699959689","1"
"Public health insurance","2017","16-34 y.","middle vocational","2344","0.943085786666324","0.933956555338931","0.952215017993717","1"
"Public health insurance","2017","16-34 y.","vocational + Abi","512","0.940634368279542","0.920610445207607","0.960658291351478","1"
"Public health insurance","2017","16-34 y.","higher vocational","104","0.806639473821763","0.737953212854253","0.875325734789273","1"
"Public health insurance","2017","16-34 y.","higher education","905","0.858228506766962","0.837180169890136","0.879276843643788","1"
"Neither","2018","16-34 y.","in school","","","","","3"
"Neither","2018","16-34 y.","inadequately","","","","","3"
"Neither","2018","16-34 y.","general elemantary","","","","","3"
"Neither","2018","16-34 y.","middle vocational","","","","","3"
"Neither","2018","16-34 y.","vocational + Abi","","","","","3"
"Neither","2018","16-34 y.","higher vocational","","","","","3"
"Neither","2018","16-34 y.","higher education","","","","","3"
"Neither","2018","35-65 y.","in school","","","","","3"
"Neither","2018","35-65 y.","inadequately","","","","","3"
"Neither","2018","35-65 y.","general elemantary","","","","","3"
"Neither","2018","35-65 y.","middle vocational","","","","","3"
"Neither","2018","35-65 y.","vocational + Abi","","","","","3"
"Neither","2018","35-65 y.","higher vocational","","","","","3"
"Neither","2018","35-65 y.","higher education","","","","","3"
"Neither","2018","66 and older","in school","","","","","3"
"Neither","2018","66 and older","inadequately","","","","","3"
"Neither","2018","66 and older","general elemantary","","","","","3"
"Neither","2018","66 and older","middle vocational","","","","","3"
"Neither","2018","66 and older","vocational + Abi","","","","","3"
"Neither","2018","66 and older","higher vocational","","","","","3"
"Neither","2018","66 and older","higher education","","","","","3"
"Private health insurance","2018","35-65 y.","general elemantary","20","","","","2"
"Private health insurance","2018","35-65 y.","middle vocational","394","0.0642475471499452","0.0583441993777023","0.0701508949221882","2"
"Private health insurance","2018","35-65 y.","higher education","1077","0.289828697767735","0.27574451358231","0.303912881953159","2"
"Private health insurance","2018","35-65 y.","in school","","","","","2"
"Private health insurance","2018","35-65 y.","inadequately","3","","","","2"
"Private health insurance","2018","35-65 y.","vocational + Abi","66","0.0508414784590493","0.0395617985293581","0.0621211583887405","2"
"Private health insurance","2018","35-65 y.","higher vocational","150","0.16943534930949","0.145888407203961","0.19298229141502","2"
"Private health insurance","2018","16-34 y.","general elemantary","23","","","","2"
"Private health insurance","2018","16-34 y.","middle vocational","133","0.0631863809582603","0.0532518997572216","0.0731208621592991","2"
"Private health insurance","2018","66 and older","general elemantary","33","0.0517461213329403","0.0340804219063448","0.0694118207595358","2"
"Private health insurance","2018","66 and older","middle vocational","257","0.0975726965207962","0.0860936603678533","0.109051732673739","2"
"Private health insurance","2018","16-34 y.","in school","35","0.103457980656199","0.07122738333995","0.135688577972448","2"
"Private health insurance","2018","16-34 y.","inadequately","1","","","","2"
"Private health insurance","2018","16-34 y.","vocational + Abi","18","","","","2"
"Private health insurance","2018","16-34 y.","higher vocational","17","","","","2"
"Private health insurance","2018","16-34 y.","higher education","147","0.153091382498061","0.131353289917416","0.174829475078707","2"
"Private health insurance","2018","66 and older","in school","","","","","2"
"Private health insurance","2018","66 and older","inadequately","2","","","","2"
"Private health insurance","2018","66 and older","vocational + Abi","22","","","","2"
"Private health insurance","2018","66 and older","higher vocational","50","0.145578956395365","0.108891366443357","0.182266546347374","2"
"Private health insurance","2018","66 and older","higher education","508","0.384577015713746","0.358090544042723","0.411063487384768","2"
"Public health insurance","2018","35-65 y.","in school","1","","","","1"
"Public health insurance","2018","35-65 y.","inadequately","294","0.980290396288288","0.964482059255062","0.996098733321514","1"
"Public health insurance","2018","35-65 y.","general elemantary","1082","0.988374229657762","0.98204532038129","0.994703138934234","1"
"Public health insurance","2018","35-65 y.","middle vocational","6233","0.935752452850055","0.929849105077812","0.941655800622298","1"
"Public health insurance","2018","35-65 y.","vocational + Abi","1391","0.949158521540951","0.93787884161126","0.960438201470642","1"
"Public health insurance","2018","35-65 y.","higher vocational","825","0.83056465069051","0.80701770858498","0.854111592796039","1"
"Public health insurance","2018","35-65 y.","higher education","2909","0.710171302232265","0.69608711804684","0.72425548641769","1"
"Public health insurance","2018","66 and older","in school","","","","","1"
"Public health insurance","2018","66 and older","inadequately","36","0.923399521046879","0.838839154326503","1.00795988776726","1"
"Public health insurance","2018","66 and older","general elemantary","571","0.94825387866706","0.930588179240464","0.965919578093655","1"
"Public health insurance","2018","66 and older","middle vocational","2310","0.902427303479204","0.890948267326261","0.913906339632147","1"
"Public health insurance","2018","66 and older","vocational + Abi","133","0.888055492882882","0.838418702812977","0.937692282952786","1"
"Public health insurance","2018","66 and older","higher vocational","305","0.854421043604635","0.817733453652626","0.891108633556643","1"
"Public health insurance","2018","66 and older","higher education","788","0.615422984286254","0.588936512615232","0.641909455957277","1"
"Public health insurance","2018","16-34 y.","in school","308","0.896542019343801","0.864311422027552","0.92877261666005","1"
"Public health insurance","2018","16-34 y.","inadequately","151","0.993724468081047","0.981170397668174","1.00627853849392","1"
"Public health insurance","2018","16-34 y.","general elemantary","946","0.981181718003537","0.972626109323738","0.989737326683337","1"
"Public health insurance","2018","16-34 y.","middle vocational","2171","0.93681361904174","0.926879137840701","0.946748100242778","1"
"Public health insurance","2018","16-34 y.","vocational + Abi","488","0.934017500732567","0.912387092287639","0.955647909177495","1"
"Public health insurance","2018","16-34 y.","higher vocational","106","0.871828435811814","0.812753005671354","0.930903865952274","1"
"Public health insurance","2018","16-34 y.","higher education","907","0.846908617501939","0.825170524921293","0.868646710082584","1"
"Neither","2019","16-34 y.","in school","","","","","3"
"Neither","2019","16-34 y.","inadequately","","","","","3"
"Neither","2019","16-34 y.","general elemantary","","","","","3"
"Neither","2019","16-34 y.","middle vocational","","","","","3"
"Neither","2019","16-34 y.","vocational + Abi","","","","","3"
"Neither","2019","16-34 y.","higher vocational","","","","","3"
"Neither","2019","16-34 y.","higher education","","","","","3"
"Neither","2019","35-65 y.","in school","","","","","3"
"Neither","2019","35-65 y.","inadequately","","","","","3"
"Neither","2019","35-65 y.","general elemantary","","","","","3"
"Neither","2019","35-65 y.","middle vocational","","","","","3"
"Neither","2019","35-65 y.","vocational + Abi","","","","","3"
"Neither","2019","35-65 y.","higher vocational","","","","","3"
"Neither","2019","35-65 y.","higher education","","","","","3"
"Neither","2019","66 and older","in school","","","","","3"
"Neither","2019","66 and older","inadequately","","","","","3"
"Neither","2019","66 and older","general elemantary","","","","","3"
"Neither","2019","66 and older","middle vocational","","","","","3"
"Neither","2019","66 and older","vocational + Abi","","","","","3"
"Neither","2019","66 and older","higher vocational","","","","","3"
"Neither","2019","66 and older","higher education","","","","","3"
"Private health insurance","2019","35-65 y.","in school","","","","","2"
"Private health insurance","2019","35-65 y.","inadequately","3","","","","2"
"Private health insurance","2019","35-65 y.","general elemantary","50","0.0219560599939478","0.0129674692406135","0.030944650747282","2"
"Private health insurance","2019","35-65 y.","middle vocational","557","0.066005605795947","0.0599490060270415","0.0720622055648524","2"
"Private health insurance","2019","35-65 y.","vocational + Abi","156","0.0523490053482033","0.0412248726937207","0.0634731380026859","2"
"Private health insurance","2019","35-65 y.","higher vocational","272","0.160629807017441","0.139342789573795","0.181916824461088","2"
"Private health insurance","2019","35-65 y.","higher education","1466","0.281015988731606","0.267948074400422","0.294083903062791","2"
"Private health insurance","2019","16-34 y.","general elemantary","17","","","","2"
"Private health insurance","2019","16-34 y.","middle vocational","145","0.0640327309972402","0.0534967480691369","0.0745687139253435","2"
"Private health insurance","2019","66 and older","general elemantary","31","0.0479683055221076","0.0302054171183572","0.0657311939258579","2"
"Private health insurance","2019","66 and older","middle vocational","305","0.093836446966733","0.0826040837506819","0.105068810182784","2"
"Private health insurance","2019","66 and older","in school","","","","","2"
"Private health insurance","2019","66 and older","inadequately","4","","","","2"
"Private health insurance","2019","66 and older","higher vocational","81","0.165367656842401","0.128496337412325","0.202238976272477","2"
"Private health insurance","2019","66 and older","higher education","595","0.389734537778228","0.364701522061116","0.41476755349534","2"
"Private health insurance","2019","16-34 y.","in school","35","0.112404265318572","0.0781690381746892","0.146639492462454","2"
"Private health insurance","2019","16-34 y.","inadequately","2","","","","2"
"Private health insurance","2019","16-34 y.","vocational + Abi","18","","","","2"
"Private health insurance","2019","16-34 y.","higher vocational","20","","","","2"
"Private health insurance","2019","16-34 y.","higher education","169","0.167659255226711","0.144540631945557","0.190777878507865","2"
"Private health insurance","2019","66 and older","vocational + Abi","30","0.115814640575273","0.0675689940864903","0.164060287064056","2"
"Public health insurance","2019","35-65 y.","in school","","","","","1"
"Public health insurance","2019","35-65 y.","inadequately","246","0.990600480222615","0.978615135835687","1.00258582460954","1"
"Public health insurance","2019","35-65 y.","general elemantary","971","0.978043940006052","0.969055349252718","0.987032530759387","1"
"Public health insurance","2019","35-65 y.","middle vocational","5899","0.933994394204053","0.927937794435148","0.940050993972958","1"
"Public health insurance","2019","35-65 y.","vocational + Abi","1384","0.947650994651797","0.936526861997314","0.958775127306279","1"
"Public health insurance","2019","35-65 y.","higher vocational","871","0.839370192982558","0.818083175538912","0.860657210426205","1"
"Public health insurance","2019","35-65 y.","higher education","3079","0.718984011268394","0.705916096937209","0.732051925599579","1"
"Public health insurance","2019","66 and older","in school","","","","","1"
"Public health insurance","2019","66 and older","inadequately","31","0.912432855924882","0.818787742615426","1.00607796923434","1"
"Public health insurance","2019","66 and older","general elemantary","525","0.952031694477892","0.934268806074142","0.969794582881643","1"
"Public health insurance","2019","66 and older","middle vocational","2284","0.906163553033267","0.894931189817216","0.917395916249318","1"
"Public health insurance","2019","66 and older","vocational + Abi","139","0.884185359424727","0.835939712935944","0.93243100591351","1"
"Public health insurance","2019","66 and older","higher vocational","309","0.834632343157599","0.797761023727523","0.871503662587675","1"
"Public health insurance","2019","66 and older","higher education","863","0.610265462221772","0.58523244650466","0.635298477938884","1"
"Public health insurance","2019","16-34 y.","general elemantary","821","0.985460403960696","0.977355985793791","0.993564822127602","1"
"Public health insurance","2019","16-34 y.","middle vocational","1929","0.93596726900276","0.925431286074657","0.946503251930863","1"
"Public health insurance","2019","16-34 y.","vocational + Abi","443","0.941001871811534","0.919493279458801","0.962510464164268","1"
"Public health insurance","2019","16-34 y.","higher vocational","113","0.845853260644556","0.78448596914556","0.907220552143552","1"
"Public health insurance","2019","16-34 y.","higher education","834","0.832340744773289","0.809222121492135","0.855459368054443","1"
"Public health insurance","2019","16-34 y.","in school","292","0.887595734681428","0.853360507537546","0.921830961825311","1"
"Public health insurance","2019","16-34 y.","inadequately","104","0.979283547373799","0.952168705065966","1.00639838968163","1"
