"hlf0094","year","age_gr","e11103","n","percent","lower_confidence","upper_confidence","value"
"Too Expensive","2005","35-65 y.","Part Time","30","0.010571916841389","0.00585500017518903","0.0152888335075889","5"
"Too Expensive","2005","35-65 y.","Not Working","20","","","","5"
"Too Expensive","2005","66 and older","Full Time","1","","","","5"
"Too Expensive","2005","66 and older","Part Time","","","","","5"
"Too Expensive","2005","66 and older","Not Working","10","","","","5"
"Very Inexpensive","2005","35-65 y.","Full Time","307","0.0880892825996609","0.0786942114040469","0.0974843537952748","1"
"Very Inexpensive","2005","16-34 y.","Full Time","69","0.0975703554609184","0.0760889979062993","0.119051713015538","1"
"Very Inexpensive","2005","16-34 y.","Part Time","68","0.0870501175589107","0.0652264757103054","0.108873759407516","1"
"Very Inexpensive","2005","16-34 y.","Not Working","65","0.103456204942816","0.0817752945544539","0.125137115331179","1"
"Very Inexpensive","2005","35-65 y.","Part Time","188","0.0849600458114322","0.0721007669099962","0.0978193247128682","1"
"Very Inexpensive","2005","35-65 y.","Not Working","161","0.126179713180824","0.108896845493625","0.143462580868022","1"
"Very Inexpensive","2005","66 and older","Full Time","5","","","","1"
"Very Inexpensive","2005","66 and older","Part Time","17","","","","1"
"Very Inexpensive","2005","66 and older","Not Working","246","0.134180979270418","0.119037149721677","0.14932480881916","1"
"Inexpensive","2006","16-34 y.","Part Time","161","0.302258740540343","0.265139757895496","0.339377723185191","2"
"Inexpensive","2006","16-34 y.","Full Time","208","0.266037297317902","0.234264025119464","0.297810569516341","2"
"Inexpensive","2006","16-34 y.","Not Working","235","0.298671164922105","0.268500877048828","0.328841452795382","2"
"Inexpensive","2006","35-65 y.","Full Time","1002","0.270131318384475","0.255915949521585","0.284346687247364","2"
"Inexpensive","2006","35-65 y.","Part Time","550","0.288345752461607","0.268347314231114","0.3083441906921","2"
"Inexpensive","2006","35-65 y.","Not Working","472","0.304191992964131","0.28119189120658","0.327192094721682","2"
"Inexpensive","2006","66 and older","Full Time","16","","","","2"
"Inexpensive","2006","66 and older","Part Time","45","0.325112011971624","0.251131030654909","0.399092993288339","2"
"Inexpensive","2006","66 and older","Not Working","794","0.342968442533608","0.323466307576685","0.362470577490531","2"
"Reasonable","2006","16-34 y.","Part Time","285","0.495614291266465","0.45520206975216","0.536026512780771","3"
"Reasonable","2006","16-34 y.","Not Working","456","0.492329689489167","0.459373206834648","0.525286172143687","3"
"Reasonable","2006","16-34 y.","Full Time","384","0.519575322575785","0.483650833875423","0.555499811276147","3"
"Reasonable","2006","35-65 y.","Full Time","1921","0.509768666507703","0.493764413747142","0.525772919268263","3"
"Reasonable","2006","35-65 y.","Not Working","736","0.466521938745122","0.441581420401621","0.491462457088623","3"
"Reasonable","2006","66 and older","Full Time","15","","","","3"
"Reasonable","2006","35-65 y.","Part Time","980","0.485954920690634","0.463889949028189","0.50801989235308","3"
"Reasonable","2006","66 and older","Part Time","73","0.441591495236298","0.363162961999151","0.520020028473445","3"
"Reasonable","2006","66 and older","Not Working","1022","0.447417081726057","0.4269894993556","0.467844664096514","3"
"Slightly Expensive","2006","16-34 y.","Not Working","95","0.0950606126404107","0.0757261543509278","0.114395070929894","4"
"Slightly Expensive","2006","66 and older","Part Time","12","","","","4"
"Slightly Expensive","2006","16-34 y.","Full Time","75","0.111095198789462","0.0884993346242653","0.133691062954659","4"
"Slightly Expensive","2006","16-34 y.","Part Time","54","0.069059226715806","0.0485650107011427","0.0895534427304692","4"
"Slightly Expensive","2006","35-65 y.","Full Time","426","0.115695263798248","0.105455096174679","0.125935431421816","4"
"Slightly Expensive","2006","35-65 y.","Part Time","194","0.114616673796256","0.100553143637636","0.128680203954875","4"
"Slightly Expensive","2006","35-65 y.","Not Working","131","0.099952303231205","0.0849575154795642","0.114947090982846","4"
"Slightly Expensive","2006","66 and older","Full Time","4","","","","4"
"Slightly Expensive","2006","66 and older","Not Working","143","0.0608001031891981","0.050982778867579","0.0706174275108173","4"
"Too Expensive","2006","16-34 y.","Part Time","10","","","","5"
"Too Expensive","2006","16-34 y.","Not Working","11","","","","5"
"Too Expensive","2006","35-65 y.","Full Time","54","0.0126779199220257","0.00909611666681982","0.0162597231772316","5"
"Too Expensive","2006","16-34 y.","Full Time","8","","","","5"
"Too Expensive","2006","35-65 y.","Part Time","22","","","","5"
"Too Expensive","2006","35-65 y.","Not Working","19","","","","5"
"Too Expensive","2006","66 and older","Full Time","","","","","5"
"Too Expensive","2006","66 and older","Part Time","2","","","","5"
"Too Expensive","2006","66 and older","Not Working","29","","","","5"
"Very Inexpensive","2006","35-65 y.","Full Time","345","0.0917268313875492","0.0824861342172593","0.100967528557839","1"
"Very Inexpensive","2006","16-34 y.","Full Time","68","0.0965157892381101","0.0752827016644184","0.117748876811802","1"
"Very Inexpensive","2006","16-34 y.","Part Time","78","0.117638863838993","0.0915978418475811","0.143679885830405","1"
"Very Inexpensive","2006","16-34 y.","Not Working","87","0.106867366068916","0.0865015184290567","0.127233213708775","1"
"Very Inexpensive","2006","35-65 y.","Part Time","225","0.10170193702296","0.0883581339888363","0.115045740057083","1"
"Very Inexpensive","2006","35-65 y.","Not Working","179","0.112604193201602","0.0968009172016487","0.128407469201556","1"
"Very Inexpensive","2006","66 and older","Full Time","10","","","","1"
"Very Inexpensive","2006","66 and older","Part Time","22","","","","1"
"Very Inexpensive","2006","66 and older","Not Working","288","0.137043497802952","0.122915336904236","0.151171658701668","1"
"Inexpensive","2007","16-34 y.","Part Time","148","0.26266507651445","0.224693659075505","0.300636493953395","2"
"Inexpensive","2007","16-34 y.","Full Time","222","0.323956628141237","0.288885417743118","0.359027838539356","2"
"Inexpensive","2007","16-34 y.","Not Working","194","0.230777161490604","0.202130759775071","0.259423563206136","2"
"Inexpensive","2007","35-65 y.","Full Time","943","0.276007600907091","0.261288203215769","0.290726998598413","2"
"Inexpensive","2007","35-65 y.","Part Time","563","0.312129000038392","0.290985812281013","0.33327218779577","2"
"Inexpensive","2007","35-65 y.","Not Working","392","0.29095520124127","0.266452665812537","0.315457736670003","2"
"Inexpensive","2007","66 and older","Full Time","12","","","","2"
"Inexpensive","2007","66 and older","Not Working","786","0.346143529808629","0.326581530043274","0.365705529573983","2"
"Inexpensive","2007","66 and older","Part Time","47","0.365712029651826","0.281615963864317","0.449808095439334","2"
"Reasonable","2007","16-34 y.","Part Time","258","0.52403213509007","0.48094069419782","0.56712357598232","3"
"Reasonable","2007","16-34 y.","Not Working","447","0.549347020299056","0.515517792133397","0.583176248464716","3"
"Reasonable","2007","16-34 y.","Full Time","327","0.46718579435815","0.4297960279266","0.5045755607897","3"
"Reasonable","2007","35-65 y.","Full Time","1857","0.525341410822847","0.508898677814816","0.541784143830878","3"
"Reasonable","2007","35-65 y.","Part Time","915","0.484842672537073","0.462038187754383","0.507647157319763","3"
"Reasonable","2007","35-65 y.","Not Working","633","0.504328541202232","0.477356435373163","0.531300647031301","3"
"Reasonable","2007","66 and older","Full Time","20","","","","3"
"Reasonable","2007","66 and older","Part Time","56","0.434083676668497","0.347541929985067","0.520625423351927","3"
"Reasonable","2007","66 and older","Not Working","1063","0.466541794029326","0.446028311064632","0.48705527699402","3"
"Slightly Expensive","2007","16-34 y.","Not Working","97","0.126450199540171","0.103853179380915","0.149047219699428","4"
"Slightly Expensive","2007","66 and older","Part Time","6","","","","4"
"Slightly Expensive","2007","16-34 y.","Part Time","49","0.0983649359861851","0.0726693341880683","0.124060537784302","4"
"Slightly Expensive","2007","35-65 y.","Not Working","111","0.0750091482288965","0.0607993810873325","0.0892189153704605","4"
"Slightly Expensive","2007","66 and older","Full Time","3","","","","4"
"Slightly Expensive","2007","16-34 y.","Full Time","62","0.110160015526105","0.0866967749977108","0.133623256054499","4"
"Slightly Expensive","2007","35-65 y.","Full Time","354","0.0979505544446445","0.08816284347629","0.107738265412999","4"
"Slightly Expensive","2007","35-65 y.","Part Time","173","0.107856045340662","0.0937017054417548","0.12201038523957","4"
"Slightly Expensive","2007","66 and older","Not Working","135","0.0596184961935855","0.0498823636991039","0.069354628688067","4"
"Too Expensive","2007","16-34 y.","Full Time","12","","","","5"
"Too Expensive","2007","16-34 y.","Part Time","9","","","","5"
"Too Expensive","2007","16-34 y.","Not Working","11","","","","5"
"Too Expensive","2007","35-65 y.","Full Time","53","0.0155029681203358","0.0114350036848911","0.0195709325557805","5"
"Too Expensive","2007","35-65 y.","Part Time","23","","","","5"
"Too Expensive","2007","35-65 y.","Not Working","23","","","","5"
"Too Expensive","2007","66 and older","Full Time","","","","","5"
"Too Expensive","2007","66 and older","Part Time","1","","","","5"
"Too Expensive","2007","66 and older","Not Working","26","","","","5"
"Very Inexpensive","2007","35-65 y.","Full Time","336","0.0851974657050817","0.0760048409480159","0.0943900904621476","1"
"Very Inexpensive","2007","16-34 y.","Full Time","61","0.0895966111713159","0.0681932113268813","0.11100001101575","1"
"Very Inexpensive","2007","16-34 y.","Part Time","52","0.10707748542271","0.0803978918809487","0.133757078964471","1"
"Very Inexpensive","2007","16-34 y.","Not Working","82","0.085148073078242","0.0661718230109558","0.104124323145528","1"
"Very Inexpensive","2007","35-65 y.","Part Time","171","0.0797824815015497","0.0674187682428088","0.0921461947602906","1"
"Very Inexpensive","2007","35-65 y.","Not Working","161","0.109537919382238","0.0926898134581032","0.126386025306374","1"
"Very Inexpensive","2007","66 and older","Full Time","7","","","","1"
"Very Inexpensive","2007","66 and older","Part Time","16","","","","1"
"Very Inexpensive","2007","66 and older","Not Working","262","0.114741264393201","0.101636209221464","0.127846319564937","1"
"Inexpensive","2008","16-34 y.","Part Time","119","0.224087717185809","0.187538470641145","0.260636963730473","2"
"Inexpensive","2008","35-65 y.","Not Working","363","0.312059186210567","0.285656401017167","0.338461971403967","2"
"Inexpensive","2008","16-34 y.","Full Time","170","0.213679531122971","0.183161063360785","0.244197998885157","2"
"Inexpensive","2008","16-34 y.","Not Working","202","0.265856833529981","0.233406259138407","0.298307407921554","2"
"Inexpensive","2008","35-65 y.","Full Time","894","0.258337444136522","0.24355676322222","0.273118125050823","2"
"Inexpensive","2008","35-65 y.","Part Time","473","0.256914620618107","0.236271686616811","0.277557554619403","2"
"Inexpensive","2008","66 and older","Full Time","9","","","","2"
"Inexpensive","2008","66 and older","Not Working","730","0.311525997225756","0.292520625487394","0.330531368964118","2"
"Inexpensive","2008","66 and older","Part Time","43","0.318776877336038","0.245415016570405","0.39213873810167","2"
"Reasonable","2008","16-34 y.","Part Time","277","0.569097849669974","0.525692236881949","0.612503462458","3"
"Reasonable","2008","16-34 y.","Not Working","359","0.512777917522137","0.476063534599997","0.549492300444277","3"
"Reasonable","2008","16-34 y.","Full Time","367","0.52989308248532","0.492733235276894","0.567052929693746","3"
"Reasonable","2008","35-65 y.","Full Time","1753","0.51714336486822","0.500269593287845","0.534017136448595","3"
"Reasonable","2008","35-65 y.","Part Time","876","0.514256562599861","0.490643569073566","0.537869556126155","3"
"Reasonable","2008","35-65 y.","Not Working","586","0.488444106948058","0.459959534713907","0.516928679182209","3"
"Reasonable","2008","66 and older","Full Time","24","","","","3"
"Reasonable","2008","66 and older","Not Working","1078","0.475730862190049","0.455236082320797","0.496225642059301","3"
"Reasonable","2008","66 and older","Part Time","73","0.450845455213142","0.372512703837312","0.529178206588973","3"
"Slightly Expensive","2008","16-34 y.","Not Working","63","0.107579635379319","0.0848203896827454","0.130338881075893","4"
"Slightly Expensive","2008","35-65 y.","Not Working","94","0.0740273314892329","0.0591079489393574","0.0889467140391084","4"
"Slightly Expensive","2008","66 and older","Part Time","12","","","","4"
"Slightly Expensive","2008","16-34 y.","Full Time","75","0.125842036025552","0.101148157860116","0.150535914190988","4"
"Slightly Expensive","2008","16-34 y.","Part Time","46","0.0936957731332192","0.068153467858292","0.119238078408146","4"
"Slightly Expensive","2008","66 and older","Not Working","151","0.0736744890075244","0.0629537227597299","0.0843952552553189","4"
"Slightly Expensive","2008","35-65 y.","Part Time","154","0.105138526318398","0.0906469207808823","0.119630131855914","4"
"Slightly Expensive","2008","66 and older","Full Time","4","","","","4"
"Slightly Expensive","2008","35-65 y.","Full Time","337","0.105984927933406","0.0955907042107512","0.116379151656061","4"
"Too Expensive","2008","16-34 y.","Full Time","9","","","","5"
"Too Expensive","2008","16-34 y.","Part Time","8","","","","5"
"Too Expensive","2008","16-34 y.","Not Working","7","","","","5"
"Too Expensive","2008","35-65 y.","Full Time","53","0.0137260199107401","0.00979714062256481","0.0176548991989154","5"
"Too Expensive","2008","35-65 y.","Part Time","29","","","","5"
"Too Expensive","2008","35-65 y.","Not Working","20","","","","5"
"Too Expensive","2008","66 and older","Full Time","","","","","5"
"Too Expensive","2008","66 and older","Part Time","1","","","","5"
"Too Expensive","2008","66 and older","Not Working","16","","","","5"
"Very Inexpensive","2008","35-65 y.","Full Time","332","0.104808243151112","0.0944650807591312","0.115151405543093","1"
"Very Inexpensive","2008","66 and older","Full Time","9","","","","1"
"Very Inexpensive","2008","16-34 y.","Full Time","72","0.119769455039051","0.0955952206882554","0.143943689389847","1"
"Very Inexpensive","2008","16-34 y.","Part Time","50","0.103133007451394","0.0764751064685491","0.129790908434239","1"
"Very Inexpensive","2008","16-34 y.","Not Working","81","0.107573111522043","0.0848144727346584","0.130331750309429","1"
"Very Inexpensive","2008","35-65 y.","Part Time","189","0.101781748127451","0.0874966395209663","0.116066856733936","1"
"Very Inexpensive","2008","35-65 y.","Not Working","120","0.102127827359974","0.0848720304355487","0.119383624284398","1"
"Very Inexpensive","2008","66 and older","Part Time","26","","","","1"
"Very Inexpensive","2008","66 and older","Not Working","306","0.131358719533079","0.117496424625935","0.145221014440224","1"
"Inexpensive","2009","16-34 y.","Not Working","169","0.288571435322073","0.253412956962842","0.323729913681304","2"
"Inexpensive","2009","16-34 y.","Full Time","153","0.22559016523201","0.193055302921014","0.258125027543006","2"
"Inexpensive","2009","16-34 y.","Part Time","129","0.341951692666709","0.298123546512548","0.38577983882087","2"
"Inexpensive","2009","35-65 y.","Not Working","356","0.314483780373653","0.28671518300396","0.342252377743346","2"
"Inexpensive","2009","35-65 y.","Part Time","466","0.284105677619794","0.262225420091605","0.305985935147984","2"
"Inexpensive","2009","66 and older","Full Time","12","","","","2"
"Inexpensive","2009","35-65 y.","Full Time","869","0.272256064854879","0.256811959064424","0.287700170645335","2"
"Inexpensive","2009","66 and older","Not Working","705","0.323116926888151","0.303449168599414","0.342784685176889","2"
"Inexpensive","2009","66 and older","Part Time","60","0.473735770063483","0.398232899204631","0.549238640922336","2"
"Reasonable","2009","16-34 y.","Part Time","215","0.438620354764662","0.39277297123426","0.484467738295063","3"
"Reasonable","2009","16-34 y.","Not Working","342","0.486190343400362","0.447407285632195","0.524973401168529","3"
"Reasonable","2009","35-65 y.","Part Time","806","0.481886454409715","0.457644208827166","0.506128699992264","3"
"Reasonable","2009","35-65 y.","Not Working","481","0.433062969802605","0.403429064587272","0.462696875017938","3"
"Reasonable","2009","16-34 y.","Full Time","340","0.529341925647237","0.490488942891092","0.568194908403382","3"
"Reasonable","2009","35-65 y.","Full Time","1669","0.522102568871311","0.504771316275572","0.53943382146705","3"
"Reasonable","2009","66 and older","Full Time","23","","","","3"
"Reasonable","2009","66 and older","Part Time","70","0.312304748266312","0.242226900280883","0.38238259625174","3"
"Reasonable","2009","66 and older","Not Working","1022","0.461926657616041","0.440960182077674","0.482893133154407","3"
"Slightly Expensive","2009","16-34 y.","Part Time","38","0.0723932077496938","0.048450530871296","0.0963358846280917","4"
"Slightly Expensive","2009","66 and older","Full Time","6","","","","4"
"Slightly Expensive","2009","16-34 y.","Full Time","71","0.121078624315048","0.0956857294572251","0.14647151917287","4"
"Slightly Expensive","2009","16-34 y.","Not Working","52","0.0862881088964375","0.0645000838614956","0.108076133931379","4"
"Slightly Expensive","2009","35-65 y.","Full Time","301","0.0956105683717485","0.085407862231202","0.105813274512295","4"
"Slightly Expensive","2009","35-65 y.","Part Time","139","0.0981743828893066","0.083738332554926","0.112610433223687","4"
"Slightly Expensive","2009","35-65 y.","Not Working","102","0.0966043562365545","0.0789365225789194","0.11427218989419","4"
"Slightly Expensive","2009","66 and older","Not Working","142","0.0709247426921723","0.0601292488961604","0.0817202364881842","4"
"Slightly Expensive","2009","66 and older","Part Time","12","","","","4"
"Too Expensive","2009","16-34 y.","Full Time","10","","","","5"
"Too Expensive","2009","16-34 y.","Part Time","12","","","","5"
"Too Expensive","2009","16-34 y.","Not Working","7","","","","5"
"Too Expensive","2009","35-65 y.","Full Time","38","0.0136106838332407","0.00959047288804563","0.0176308947784358","5"
"Too Expensive","2009","35-65 y.","Part Time","17","","","","5"
"Too Expensive","2009","35-65 y.","Not Working","9","","","","5"
"Too Expensive","2009","66 and older","Full Time","","","","","5"
"Too Expensive","2009","66 and older","Part Time","3","","","","5"
"Too Expensive","2009","66 and older","Not Working","18","","","","5"
"Very Inexpensive","2009","16-34 y.","Full Time","60","0.117624985695021","0.0925477388522646","0.142702232537778","1"
"Very Inexpensive","2009","16-34 y.","Part Time","56","0.10726788854127","0.078676366286614","0.135859410795926","1"
"Very Inexpensive","2009","16-34 y.","Not Working","68","0.122424942850201","0.0969909325900598","0.147858953110342","1"
"Very Inexpensive","2009","35-65 y.","Full Time","314","0.0964201140688208","0.0861788919204248","0.106661336217217","1"
"Very Inexpensive","2009","35-65 y.","Part Time","204","0.123091431133394","0.107151770112084","0.139031092154703","1"
"Very Inexpensive","2009","35-65 y.","Not Working","126","0.141012917731514","0.120198286732598","0.16182754873043","1"
"Very Inexpensive","2009","66 and older","Full Time","11","","","","1"
"Very Inexpensive","2009","66 and older","Part Time","23","","","","1"
"Very Inexpensive","2009","66 and older","Not Working","285","0.132858472948401","0.118584074961416","0.147132870935385","1"
"Inexpensive","2010","16-34 y.","Not Working","242","0.274719973206977","0.245211167690974","0.30422877872298","2"
"Inexpensive","2010","16-34 y.","Full Time","216","0.256059231581334","0.227090515523398","0.28502794763927","2"
"Inexpensive","2010","16-34 y.","Part Time","154","0.233954443848859","0.202366853738913","0.265542033958806","2"
"Inexpensive","2010","35-65 y.","Not Working","363","0.293127695647087","0.26825872970478","0.317996661589394","2"
"Inexpensive","2010","35-65 y.","Part Time","595","0.234065779957024","0.216320273498441","0.251811286415607","2"
"Inexpensive","2010","35-65 y.","Full Time","1067","0.273332119007897","0.259477555716922","0.287186682298872","2"
"Inexpensive","2010","66 and older","Full Time","15","","","","2"
"Inexpensive","2010","66 and older","Not Working","699","0.321692579357988","0.301910489814543","0.341474668901432","2"
"Inexpensive","2010","66 and older","Part Time","41","0.336400592638149","0.260280623386344","0.412520561889953","2"
"Reasonable","2010","16-34 y.","Part Time","373","0.519564445703184","0.482285739821105","0.556843151585263","3"
"Reasonable","2010","16-34 y.","Not Working","453","0.520722912090863","0.487697341403314","0.553748482778412","3"
"Reasonable","2010","35-65 y.","Part Time","1158","0.569231125095789","0.548477681122453","0.589984569069124","3"
"Reasonable","2010","16-34 y.","Full Time","466","0.507766543457795","0.474584169456887","0.540948917458702","3"
"Reasonable","2010","35-65 y.","Full Time","2094","0.528723225168279","0.513205368456857","0.5442410818797","3"
"Reasonable","2010","35-65 y.","Not Working","640","0.461935402226381","0.434697939405675","0.489172865047087","3"
"Reasonable","2010","66 and older","Not Working","1029","0.485145014268584","0.46398009552752","0.506309933009648","3"
"Reasonable","2010","66 and older","Full Time","18","","","","3"
"Reasonable","2010","66 and older","Part Time","64","0.440716100030536","0.360730307889509","0.520701892171563","3"
"Slightly Expensive","2010","16-34 y.","Part Time","94","0.144702495658705","0.11845304864417","0.170951942673239","4"
"Slightly Expensive","2010","16-34 y.","Full Time","90","0.120296414427981","0.0987048370465039","0.141887991809458","4"
"Slightly Expensive","2010","35-65 y.","Part Time","197","0.0975241575030522","0.0850905373409343","0.10995777766517","4"
"Slightly Expensive","2010","35-65 y.","Not Working","108","0.0949520422919202","0.0789363111716222","0.110967773412218","4"
"Slightly Expensive","2010","66 and older","Full Time","6","","","","4"
"Slightly Expensive","2010","16-34 y.","Not Working","87","0.0820022554447698","0.0638643405665858","0.100140170322954","4"
"Slightly Expensive","2010","35-65 y.","Full Time","425","0.101448340731492","0.0920624925768021","0.110834188886183","4"
"Slightly Expensive","2010","66 and older","Part Time","11","","","","4"
"Slightly Expensive","2010","66 and older","Not Working","139","0.0613710593845264","0.0512070013024021","0.0715351174666508","4"
"Too Expensive","2010","16-34 y.","Full Time","21","","","","5"
"Too Expensive","2010","16-34 y.","Part Time","18","","","","5"
"Too Expensive","2010","16-34 y.","Not Working","16","","","","5"
"Too Expensive","2010","35-65 y.","Full Time","63","0.0170298259599849","0.0130077080356006","0.0210519438843692","5"
"Too Expensive","2010","35-65 y.","Part Time","28","","","","5"
"Too Expensive","2010","35-65 y.","Not Working","27","","","","5"
"Too Expensive","2010","66 and older","Full Time","1","","","","5"
"Too Expensive","2010","66 and older","Part Time","1","","","","5"
"Too Expensive","2010","66 and older","Not Working","20","","","","5"
"Very Inexpensive","2010","16-34 y.","Full Time","79","0.101219425612951","0.081200137888148","0.121238713337753","1"
"Very Inexpensive","2010","16-34 y.","Part Time","51","0.0826617321335457","0.0621151044244849","0.103208359842606","1"
"Very Inexpensive","2010","16-34 y.","Not Working","81","0.107711957585238","0.0872174187910469","0.12820649637943","1"
"Very Inexpensive","2010","35-65 y.","Full Time","326","0.079466489132347","0.0710585155377592","0.0878744627269349","1"
"Very Inexpensive","2010","35-65 y.","Part Time","209","0.0899668176994062","0.0779747659752147","0.101958869423598","1"
"Very Inexpensive","2010","35-65 y.","Not Working","149","0.132735339815249","0.114198831706539","0.15127184792396","1"
"Very Inexpensive","2010","66 and older","Full Time","8","","","","1"
"Very Inexpensive","2010","66 and older","Part Time","31","0.153596308400816","0.0955069744829171","0.211685642318714","1"
"Very Inexpensive","2010","66 and older","Not Working","255","0.117423570097959","0.103790547316324","0.131056592879593","1"
"Inexpensive","2011","16-34 y.","Not Working","267","0.227532893561247","0.2016391138935","0.253426673228994","2"
"Inexpensive","2011","16-34 y.","Part Time","187","0.238143396408539","0.207699862764605","0.268586930052474","2"
"Inexpensive","2011","35-65 y.","Part Time","822","0.289178807103963","0.272370630611587","0.305986983596339","2"
"Inexpensive","2011","16-34 y.","Full Time","226","0.283508995426481","0.253421693042466","0.313596297810496","2"
"Inexpensive","2011","35-65 y.","Not Working","485","0.318494768147081","0.295301177365569","0.341688358928594","2"
"Inexpensive","2011","66 and older","Full Time","10","","","","2"
"Inexpensive","2011","66 and older","Not Working","798","0.29978302190149","0.282583950468677","0.316982093334303","2"
"Inexpensive","2011","35-65 y.","Full Time","1344","0.285869720792246","0.273058284512952","0.298681157071541","2"
"Inexpensive","2011","66 and older","Part Time","56","0.266097582286576","0.205750801936769","0.326444362636382","2"
"Reasonable","2011","16-34 y.","Part Time","401","0.549205162501122","0.513642362848862","0.584767962153383","3"
"Reasonable","2011","16-34 y.","Not Working","513","0.534119727354916","0.503309860214105","0.564929594495726","3"
"Reasonable","2011","35-65 y.","Part Time","1434","0.513525180205512","0.494995486536299","0.532054873874726","3"
"Reasonable","2011","35-65 y.","Not Working","735","0.439130523027192","0.414424095208539","0.463836950845845","3"
"Reasonable","2011","66 and older","Full Time","23","","","","3"
"Reasonable","2011","66 and older","Part Time","97","0.462077979242569","0.393996061801501","0.530159896683637","3"
"Reasonable","2011","66 and older","Not Working","1416","0.516701127220263","0.497941994290806","0.535460260149719","3"
"Reasonable","2011","35-65 y.","Full Time","2516","0.521109006633235","0.506944298095419","0.53527371517105","3"
"Reasonable","2011","16-34 y.","Full Time","466","0.579383342362522","0.546428389519954","0.61233829520509","3"
"Slightly Expensive","2011","16-34 y.","Part Time","84","0.104894846136858","0.0829943842303357","0.12679530804338","4"
"Slightly Expensive","2011","35-65 y.","Not Working","155","0.115881780405535","0.0999470400379851","0.131816520773085","4"
"Slightly Expensive","2011","35-65 y.","Part Time","234","0.0985795529325049","0.0875282289856676","0.109630876879342","4"
"Slightly Expensive","2011","16-34 y.","Full Time","98","0.0780558333841122","0.0601477358533086","0.0959639309149158","4"
"Slightly Expensive","2011","66 and older","Not Working","172","0.0605364002200962","0.051584124691636","0.0694886757485565","4"
"Slightly Expensive","2011","35-65 y.","Full Time","449","0.0943810040449036","0.0860912799423314","0.102670728147476","4"
"Slightly Expensive","2011","66 and older","Full Time","6","","","","4"
"Slightly Expensive","2011","66 and older","Part Time","19","","","","4"
"Slightly Expensive","2011","16-34 y.","Not Working","101","0.0976611630640199","0.079326238530521","0.115996087597519","4"
"Too Expensive","2011","16-34 y.","Full Time","17","","","","5"
"Too Expensive","2011","16-34 y.","Part Time","12","","","","5"
"Too Expensive","2011","16-34 y.","Not Working","23","","","","5"
"Too Expensive","2011","35-65 y.","Full Time","74","0.0142517016272778","0.0108909114666735","0.017612491787882","5"
"Too Expensive","2011","35-65 y.","Part Time","36","0.0109736935632039","0.00711146900700885","0.014835918119399","5"
"Too Expensive","2011","35-65 y.","Not Working","24","","","","5"
"Too Expensive","2011","66 and older","Full Time","","","","","5"
"Too Expensive","2011","66 and older","Part Time","3","","","","5"
"Too Expensive","2011","66 and older","Not Working","32","0.0124381660946363","0.00827766644301372","0.0165986657462589","5"
"Very Inexpensive","2011","16-34 y.","Full Time","55","0.0439869864389069","0.0302974587405269","0.0576765141372869","1"
"Very Inexpensive","2011","16-34 y.","Part Time","68","0.0954158918128846","0.0744180816750814","0.116413701950688","1"
"Very Inexpensive","2011","16-34 y.","Not Working","103","0.125196483184235","0.104756304845393","0.145636661523077","1"
"Very Inexpensive","2011","35-65 y.","Full Time","395","0.0843885669023375","0.0765068210358682","0.0922703127688068","1"
"Very Inexpensive","2011","66 and older","Full Time","5","","","","1"
"Very Inexpensive","2011","66 and older","Part Time","31","0.181181644897687","0.128584113120622","0.233779176674752","1"
"Very Inexpensive","2011","35-65 y.","Part Time","269","0.0877427661948162","0.0772540700595417","0.0982314623300907","1"
"Very Inexpensive","2011","35-65 y.","Not Working","151","0.110910749626957","0.095277770718679","0.126543728535235","1"
"Very Inexpensive","2011","66 and older","Not Working","308","0.110541284563515","0.0987703670514229","0.122312202075606","1"
"Inexpensive","2012","16-34 y.","Not Working","303","0.281809964004259","0.253366384004596","0.310253544003922","2"
"Inexpensive","2012","35-65 y.","Part Time","848","0.291407160451913","0.274611815731197","0.308202505172628","2"
"Inexpensive","2012","35-65 y.","Not Working","443","0.290163822781526","0.267135390334527","0.313192255228524","2"
"Inexpensive","2012","16-34 y.","Part Time","189","0.265368337959576","0.232471480195524","0.298265195723628","2"
"Inexpensive","2012","66 and older","Part Time","75","0.314801371473628","0.253707428642155","0.3758953143051","2"
"Inexpensive","2012","16-34 y.","Full Time","210","0.228323283958991","0.199954358090047","0.256692209827935","2"
"Inexpensive","2012","35-65 y.","Full Time","1310","0.282111696189581","0.269183818540061","0.2950395738391","2"
"Inexpensive","2012","66 and older","Not Working","845","0.307103651844031","0.289783908010871","0.324423395677191","2"
"Inexpensive","2012","66 and older","Full Time","12","","","","2"
"Reasonable","2012","16-34 y.","Part Time","372","0.506799043494778","0.469549162281373","0.544048924708183","3"
"Reasonable","2012","35-65 y.","Part Time","1432","0.512269216823444","0.493794421064905","0.530744012581983","3"
"Reasonable","2012","35-65 y.","Not Working","729","0.482400539806915","0.457045489336244","0.507755590277586","3"
"Reasonable","2012","66 and older","Full Time","18","","","","3"
"Reasonable","2012","35-65 y.","Full Time","2468","0.528566622956878","0.51422665174059","0.542906594173167","3"
"Reasonable","2012","16-34 y.","Full Time","467","0.566391667479355","0.532898414437648","0.599884920521061","3"
"Reasonable","2012","66 and older","Not Working","1344","0.501014571572221","0.482241559995752","0.519787583148689","3"
"Reasonable","2012","16-34 y.","Not Working","475","0.495675340035082","0.464064200196445","0.527286479873719","3"
