"hlf0094","year","bula_h","migback","n","percent","lower_confidence","upper_confidence","value"
"Too Expensive","2009","Schleswig-Holstein","no migration background","1","","","","5"
"Too Expensive","2009","Schleswig-Holstein","direct migration background","","","","","5"
"Too Expensive","2009","Schleswig-Holstein","indirect migration background","","","","","5"
"Too Expensive","2009","Hamburg","no migration background","1","","","","5"
"Too Expensive","2009","Hamburg","direct migration background","","","","","5"
"Too Expensive","2009","Hamburg","indirect migration background","","","","","5"
"Too Expensive","2009","Lower Saxony","no migration background","10","","","","5"
"Too Expensive","2009","Lower Saxony","direct migration background","","","","","5"
"Too Expensive","2009","Lower Saxony","indirect migration background","","","","","5"
"Too Expensive","2009","Bremen","no migration background","2","","","","5"
"Too Expensive","2009","Bremen","direct migration background","","","","","5"
"Too Expensive","2009","Bremen","indirect migration background","","","","","5"
"Too Expensive","2009","North Rhine-Westphalia","no migration background","15","","","","5"
"Too Expensive","2009","North Rhine-Westphalia","direct migration background","1","","","","5"
"Too Expensive","2009","North Rhine-Westphalia","indirect migration background","1","","","","5"
"Too Expensive","2009","Hesse","no migration background","","","","","5"
"Too Expensive","2009","Hesse","direct migration background","","","","","5"
"Too Expensive","2009","Hesse","indirect migration background","","","","","5"
"Too Expensive","2009","Rhineland-Palatinate,Saarland","no migration background","7","","","","5"
"Too Expensive","2009","Rhineland-Palatinate,Saarland","direct migration background","1","","","","5"
"Too Expensive","2009","Rhineland-Palatinate,Saarland","indirect migration background","2","","","","5"
"Too Expensive","2009","Baden-Württemberg","no migration background","15","","","","5"
"Too Expensive","2009","Baden-Württemberg","direct migration background","1","","","","5"
"Too Expensive","2009","Baden-Württemberg","indirect migration background","3","","","","5"
"Too Expensive","2009","Bavaria","no migration background","8","","","","5"
"Too Expensive","2009","Bavaria","direct migration background","2","","","","5"
"Too Expensive","2009","Bavaria","indirect migration background","3","","","","5"
"Too Expensive","2009","Berlin","no migration background","3","","","","5"
"Too Expensive","2009","Berlin","direct migration background","","","","","5"
"Too Expensive","2009","Berlin","indirect migration background","","","","","5"
"Too Expensive","2009","Brandenburg","no migration background","6","","","","5"
"Too Expensive","2009","Brandenburg","direct migration background","","","","","5"
"Very Inexpensive","2009","North Rhine-Westphalia","direct migration background","13","","","","1"
"Very Inexpensive","2009","North Rhine-Westphalia","indirect migration background","5","","","","1"
"Very Inexpensive","2009","Hesse","no migration background","63","0.0952962490304631","0.072258136516004","0.118334361544922","1"
"Very Inexpensive","2009","Hesse","direct migration background","1","","","","1"
"Very Inexpensive","2009","Hesse","indirect migration background","1","","","","1"
"Very Inexpensive","2009","Rhineland-Palatinate,Saarland","no migration background","48","0.0801258025703012","0.0575999412344898","0.102651663906113","1"
"Very Inexpensive","2009","Rhineland-Palatinate,Saarland","direct migration background","3","","","","1"
"Very Inexpensive","2009","Rhineland-Palatinate,Saarland","indirect migration background","","","","","1"
"Very Inexpensive","2009","Baden-Württemberg","no migration background","83","0.0981572980510476","0.0806147107219326","0.115699885380163","1"
"Very Inexpensive","2009","Baden-Württemberg","direct migration background","8","","","","1"
"Very Inexpensive","2009","Baden-Württemberg","indirect migration background","3","","","","1"
"Very Inexpensive","2009","Bavaria","no migration background","202","0.133227826910173","0.115760926665419","0.150694727154926","1"
"Very Inexpensive","2009","Bavaria","direct migration background","10","","","","1"
"Very Inexpensive","2009","Bavaria","indirect migration background","7","","","","1"
"Very Inexpensive","2009","Berlin","no migration background","23","","","","1"
"Very Inexpensive","2009","Berlin","direct migration background","","","","","1"
"Very Inexpensive","2009","Berlin","indirect migration background","1","","","","1"
"Very Inexpensive","2009","Brandenburg","no migration background","23","","","","1"
"Very Inexpensive","2009","Brandenburg","direct migration background","1","","","","1"
"Very Inexpensive","2009","Brandenburg","indirect migration background","","","","","1"
"Very Inexpensive","2009","Mecklenburg-Western Pomerania","no migration background","38","0.186425588529477","0.137857499480286","0.234993677578669","1"
"Very Inexpensive","2009","Mecklenburg-Western Pomerania","direct migration background","","","","","1"
"Very Inexpensive","2009","Mecklenburg-Western Pomerania","indirect migration background","","","","","1"
"Very Inexpensive","2009","Saxony","no migration background","47","0.0863747361241484","0.0642626527487914","0.108486819499505","1"
"Very Inexpensive","2009","Saxony","direct migration background","1","","","","1"
"Very Inexpensive","2009","Saxony","indirect migration background","1","","","","1"
"Very Inexpensive","2009","Saxony-Anhalt","no migration background","31","0.127188995500928","0.0954750673421309","0.158902923659725","1"
"Very Inexpensive","2009","Saxony-Anhalt","direct migration background","","","","","1"
"Very Inexpensive","2009","Saxony-Anhalt","indirect migration background","","","","","1"
"Very Inexpensive","2009","Thuringia","no migration background","39","0.0760625289412632","0.0517840193505181","0.100341038532008","1"
"Very Inexpensive","2009","Thuringia","direct migration background","","","","","1"
"Very Inexpensive","2009","Thuringia","indirect migration background","","","","","1"
"Very Inexpensive","2009","Schleswig-Holstein","no migration background","58","0.228842142970231","0.180576150207161","0.277108135733301","1"
"Very Inexpensive","2009","Schleswig-Holstein","direct migration background","4","","","","1"
"Very Inexpensive","2009","Schleswig-Holstein","indirect migration background","","","","","1"
"Very Inexpensive","2009","Hamburg","no migration background","11","","","","1"
"Very Inexpensive","2009","Hamburg","direct migration background","2","","","","1"
"Very Inexpensive","2009","Hamburg","indirect migration background","1","","","","1"
"Very Inexpensive","2009","Lower Saxony","no migration background","190","0.142778582894102","0.120819013321621","0.164738152466583","1"
"Very Inexpensive","2009","Lower Saxony","direct migration background","6","","","","1"
"Very Inexpensive","2009","Lower Saxony","indirect migration background","1","","","","1"
"Very Inexpensive","2009","Bremen","no migration background","17","","","","1"
"Very Inexpensive","2009","Bremen","direct migration background","","","","","1"
"Very Inexpensive","2009","Bremen","indirect migration background","","","","","1"
"Very Inexpensive","2009","North Rhine-Westphalia","no migration background","205","0.1219516059128","0.106382626005462","0.137520585820139","1"
"Inexpensive","2010","North Rhine-Westphalia","direct migration background","56","0.196942144499992","0.150193562548027","0.243690726451956","2"
"Inexpensive","2010","North Rhine-Westphalia","indirect migration background","30","0.212426876599467","0.139846644782191","0.285007108416743","2"
"Inexpensive","2010","Hesse","indirect migration background","5","","","","2"
"Inexpensive","2010","Rhineland-Palatinate,Saarland","no migration background","216","0.305284507554747","0.271241626827043","0.339327388282452","2"
"Inexpensive","2010","Hesse","no migration background","193","0.246527243267043","0.214847655080698","0.278206831453389","2"
"Inexpensive","2010","Hesse","direct migration background","12","","","","2"
"Inexpensive","2010","Schleswig-Holstein","no migration background","119","0.346669576858661","0.296668106526173","0.39667104719115","2"
"Inexpensive","2010","Hamburg","no migration background","36","0.346172681805774","0.25384627527111","0.438499088340439","2"
"Inexpensive","2010","Hamburg","direct migration background","2","","","","2"
"Inexpensive","2010","Lower Saxony","indirect migration background","8","","","","2"
"Inexpensive","2010","Rhineland-Palatinate,Saarland","direct migration background","23","","","","2"
"Inexpensive","2010","Baden-Württemberg","direct migration background","35","0.159224831073336","0.107199287390107","0.211250374756565","2"
"Inexpensive","2010","Baden-Württemberg","indirect migration background","31","0.388195685419666","0.294080197422235","0.482311173417097","2"
"Inexpensive","2010","Bavaria","indirect migration background","16","","","","2"
"Inexpensive","2010","Brandenburg","no migration background","99","0.289589227443756","0.245845172784842","0.333333282102671","2"
"Inexpensive","2010","Brandenburg","direct migration background","2","","","","2"
"Inexpensive","2010","Brandenburg","indirect migration background","1","","","","2"
"Inexpensive","2010","Mecklenburg-Western Pomerania","no migration background","102","0.395068327914811","0.335300042390723","0.4548366134389","2"
"Inexpensive","2010","Mecklenburg-Western Pomerania","direct migration background","1","","","","2"
"Inexpensive","2010","Saxony","direct migration background","2","","","","2"
"Inexpensive","2010","Saxony-Anhalt","direct migration background","2","","","","2"
"Inexpensive","2010","Schleswig-Holstein","direct migration background","13","","","","2"
"Inexpensive","2010","Schleswig-Holstein","indirect migration background","5","","","","2"
"Inexpensive","2010","Hamburg","indirect migration background","3","","","","2"
"Inexpensive","2010","Lower Saxony","no migration background","328","0.275273360379986","0.249138458883883","0.301408261876089","2"
"Inexpensive","2010","Lower Saxony","direct migration background","25","","","","2"
"Inexpensive","2010","Bavaria","no migration background","608","0.319263481797658","0.298178926558326","0.340348037036989","2"
"Inexpensive","2010","Bavaria","direct migration background","35","0.261210194547897","0.189707962654931","0.332712426440862","2"
"Inexpensive","2010","Berlin","no migration background","50","0.345653331258331","0.271731307140434","0.419575355376227","2"
"Inexpensive","2010","Berlin","direct migration background","4","","","","2"
"Inexpensive","2010","Berlin","indirect migration background","4","","","","2"
"Inexpensive","2010","Mecklenburg-Western Pomerania","indirect migration background","1","","","","2"
"Inexpensive","2010","Saxony","no migration background","168","0.230943149110495","0.199429297415514","0.262457000805476","2"
"Inexpensive","2010","Saxony","indirect migration background","3","","","","2"
"Inexpensive","2010","Saxony-Anhalt","no migration background","136","0.25114526954728","0.211938554882397","0.290351984212163","2"
"Inexpensive","2010","Bremen","no migration background","19","","","","2"
"Inexpensive","2010","Bremen","direct migration background","","","","","2"
"Inexpensive","2010","Bremen","indirect migration background","","","","","2"
"Inexpensive","2010","North Rhine-Westphalia","no migration background","570","0.313525619649761","0.293259300018225","0.333791939281297","2"
"Inexpensive","2010","Rhineland-Palatinate,Saarland","indirect migration background","5","","","","2"
"Inexpensive","2010","Baden-Württemberg","no migration background","330","0.226764298141627","0.2047826630909","0.248745933192355","2"
"Inexpensive","2010","Saxony-Anhalt","indirect migration background","","","","","2"
"Inexpensive","2010","Thuringia","no migration background","92","0.165867454512406","0.133000182220911","0.198734726803901","2"
"Inexpensive","2010","Thuringia","direct migration background","1","","","","2"
"Inexpensive","2010","Thuringia","indirect migration background","1","","","","2"
"Reasonable","2010","Brandenburg","direct migration background","7","","","","3"
"Reasonable","2010","Saxony","no migration background","361","0.521039076135725","0.483683545369095","0.558394606902355","3"
"Reasonable","2010","Baden-Württemberg","direct migration background","108","0.551029536507239","0.480305406248018","0.62175366676646","3"
"Reasonable","2010","Baden-Württemberg","indirect migration background","55","0.506197619293623","0.409644542543691","0.602750696043556","3"
"Reasonable","2010","Bavaria","no migration background","886","0.463233358071761","0.44068094751132","0.485785768632203","3"
"Reasonable","2010","Bavaria","direct migration background","72","0.430746161964978","0.350147509317083","0.511344814612873","3"
"Reasonable","2010","Bavaria","indirect migration background","45","0.448073376350466","0.338412986068226","0.557733766632706","3"
"Reasonable","2010","Berlin","no migration background","67","0.382416458067364","0.306878424803106","0.457954491331622","3"
"Reasonable","2010","Berlin","direct migration background","1","","","","3"
"Reasonable","2010","Berlin","indirect migration background","6","","","","3"
"Reasonable","2010","Brandenburg","no migration background","223","0.509442272148237","0.461229110116808","0.557655434179666","3"
"Reasonable","2010","Brandenburg","indirect migration background","7","","","","3"
"Reasonable","2010","Mecklenburg-Western Pomerania","no migration background","107","0.4175279007707","0.357235601808722","0.477820199732678","3"
"Reasonable","2010","Mecklenburg-Western Pomerania","direct migration background","2","","","","3"
"Reasonable","2010","Mecklenburg-Western Pomerania","indirect migration background","","","","","3"
"Reasonable","2010","Saxony","direct migration background","4","","","","3"
"Reasonable","2010","Saxony","indirect migration background","2","","","","3"
"Reasonable","2010","Schleswig-Holstein","no migration background","162","0.413111386924942","0.361378121313127","0.464844652536757","3"
"Reasonable","2010","Schleswig-Holstein","direct migration background","19","","","","3"
"Reasonable","2010","Schleswig-Holstein","indirect migration background","3","","","","3"
"Reasonable","2010","Hamburg","no migration background","46","0.41199328824552","0.316475508866874","0.507511067624166","3"
"Reasonable","2010","North Rhine-Westphalia","direct migration background","150","0.601575644078206","0.544025852512164","0.659125435644248","3"
"Reasonable","2010","Rhineland-Palatinate,Saarland","no migration background","367","0.552551736067661","0.515795729869747","0.589307742265575","3"
"Reasonable","2010","Rhineland-Palatinate,Saarland","direct migration background","49","0.490343427617951","0.389818149755738","0.590868705480164","3"
"Reasonable","2010","Rhineland-Palatinate,Saarland","indirect migration background","16","","","","3"
"Reasonable","2010","Baden-Württemberg","no migration background","809","0.570706566348588","0.544722910123845","0.596690222573332","3"
"Reasonable","2010","Hamburg","direct migration background","4","","","","3"
"Reasonable","2010","Hamburg","indirect migration background","3","","","","3"
"Reasonable","2010","Lower Saxony","no migration background","523","0.465233381385966","0.436047740005724","0.494419022766208","3"
"Reasonable","2010","North Rhine-Westphalia","indirect migration background","67","0.579697021083282","0.492107945249778","0.667286096916786","3"
"Reasonable","2010","Hesse","no migration background","368","0.544160611497126","0.507552041348001","0.580769181646251","3"
"Reasonable","2010","Hesse","direct migration background","43","0.769407696776238","0.67143172415174","0.867383669400736","3"
"Reasonable","2010","Hesse","indirect migration background","18","","","","3"
"Reasonable","2010","Lower Saxony","direct migration background","53","0.624279576168543","0.523661721577481","0.724897430759606","3"
"Reasonable","2010","Lower Saxony","indirect migration background","18","","","","3"
"Reasonable","2010","Bremen","no migration background","24","","","","3"
"Reasonable","2010","Bremen","direct migration background","8","","","","3"
"Reasonable","2010","Bremen","indirect migration background","1","","","","3"
"Reasonable","2010","North Rhine-Westphalia","no migration background","1074","0.513343055060959","0.491508642514607","0.535177467607312","3"
"Reasonable","2010","Saxony-Anhalt","no migration background","228","0.551682115970531","0.506721045084885","0.596643186856176","3"
"Reasonable","2010","Saxony-Anhalt","direct migration background","","","","","3"
"Reasonable","2010","Saxony-Anhalt","indirect migration background","1","","","","3"
"Reasonable","2010","Thuringia","no migration background","277","0.620063128729509","0.577174790980753","0.662951466478264","3"
"Reasonable","2010","Thuringia","direct migration background","7","","","","3"
"Reasonable","2010","Thuringia","indirect migration background","4","","","","3"
"Slightly Expensive","2010","Bavaria","no migration background","150","0.0693149377945585","0.0578277138525022","0.0808021617366148","4"
"Slightly Expensive","2010","Hesse","no migration background","74","0.0806300921708761","0.0606173310694043","0.100642853272348","4"
"Slightly Expensive","2010","North Rhine-Westphalia","direct migration background","36","0.109827922192383","0.0730726993195444","0.146583145065221","4"
"Slightly Expensive","2010","Baden-Württemberg","indirect migration background","12","","","","4"
"Slightly Expensive","2010","Baden-Württemberg","direct migration background","28","","","","4"
"Slightly Expensive","2010","North Rhine-Westphalia","indirect migration background","15","","","","4"
"Slightly Expensive","2010","Rhineland-Palatinate,Saarland","direct migration background","13","","","","4"
"Slightly Expensive","2010","Rhineland-Palatinate,Saarland","indirect migration background","7","","","","4"
"Slightly Expensive","2010","Baden-Württemberg","no migration background","122","0.0940405747216755","0.0787181069962357","0.109363042447115","4"
"Slightly Expensive","2010","Bavaria","direct migration background","20","","","","4"
"Slightly Expensive","2010","Hesse","direct migration background","10","","","","4"
"Slightly Expensive","2010","Hesse","indirect migration background","7","","","","4"
"Slightly Expensive","2010","Rhineland-Palatinate,Saarland","no migration background","58","0.072729308078778","0.0535325265176819","0.091926089639874","4"
"Slightly Expensive","2010","Schleswig-Holstein","no migration background","20","","","","4"
"Slightly Expensive","2010","Schleswig-Holstein","direct migration background","5","","","","4"
"Slightly Expensive","2010","Schleswig-Holstein","indirect migration background","3","","","","4"
"Slightly Expensive","2010","Hamburg","no migration background","2","","","","4"
"Slightly Expensive","2010","Hamburg","direct migration background","","","","","4"
"Slightly Expensive","2010","Hamburg","indirect migration background","","","","","4"
"Slightly Expensive","2010","Lower Saxony","no migration background","68","0.0961891870395538","0.0789366266567343","0.113441747422373","4"
"Slightly Expensive","2010","Lower Saxony","direct migration background","5","","","","4"
"Slightly Expensive","2010","Lower Saxony","indirect migration background","1","","","","4"
"Slightly Expensive","2010","Bremen","no migration background","9","","","","4"
"Slightly Expensive","2010","Bremen","direct migration background","1","","","","4"
"Slightly Expensive","2010","Bremen","indirect migration background","","","","","4"
"Slightly Expensive","2010","North Rhine-Westphalia","no migration background","152","0.0736665530729299","0.0622549922102845","0.0850781139355753","4"
"Slightly Expensive","2010","Bavaria","indirect migration background","8","","","","4"
"Slightly Expensive","2010","Berlin","no migration background","28","","","","4"
"Slightly Expensive","2010","Berlin","direct migration background","2","","","","4"
"Slightly Expensive","2010","Berlin","indirect migration background","1","","","","4"
"Slightly Expensive","2010","Brandenburg","no migration background","42","0.0639824066628988","0.0403805941023037","0.0875842192234939","4"
"Slightly Expensive","2010","Brandenburg","direct migration background","1","","","","4"
"Slightly Expensive","2010","Brandenburg","indirect migration background","","","","","4"
"Slightly Expensive","2010","Mecklenburg-Western Pomerania","no migration background","15","","","","4"
"Slightly Expensive","2010","Mecklenburg-Western Pomerania","direct migration background","","","","","4"
"Slightly Expensive","2010","Mecklenburg-Western Pomerania","indirect migration background","","","","","4"
"Slightly Expensive","2010","Saxony","no migration background","92","0.17810829473901","0.149498213300709","0.206718376177312","4"
"Slightly Expensive","2010","Saxony","direct migration background","","","","","4"
"Slightly Expensive","2010","Saxony","indirect migration background","","","","","4"
"Slightly Expensive","2010","Saxony-Anhalt","no migration background","76","0.138297648711991","0.107088264534159","0.169507032889823","4"
"Slightly Expensive","2010","Saxony-Anhalt","direct migration background","1","","","","4"
"Slightly Expensive","2010","Saxony-Anhalt","indirect migration background","","","","","4"
"Slightly Expensive","2010","Thuringia","no migration background","73","0.133065766751299","0.103053984531995","0.163077548970602","4"
"Slightly Expensive","2010","Thuringia","direct migration background","","","","","4"
"Slightly Expensive","2010","Thuringia","indirect migration background","","","","","4"
"Too Expensive","2010","Schleswig-Holstein","no migration background","5","","","","5"
"Too Expensive","2010","Schleswig-Holstein","direct migration background","","","","","5"
"Too Expensive","2010","Schleswig-Holstein","indirect migration background","1","","","","5"
"Too Expensive","2010","Hamburg","no migration background","2","","","","5"
"Too Expensive","2010","Hamburg","direct migration background","","","","","5"
"Too Expensive","2010","Hamburg","indirect migration background","","","","","5"
"Too Expensive","2010","Lower Saxony","no migration background","27","","","","5"
"Too Expensive","2010","Lower Saxony","direct migration background","","","","","5"
"Too Expensive","2010","Lower Saxony","indirect migration background","","","","","5"
"Too Expensive","2010","Bremen","no migration background","4","","","","5"
"Too Expensive","2010","Bremen","direct migration background","","","","","5"
"Too Expensive","2010","Bremen","indirect migration background","","","","","5"
"Too Expensive","2010","North Rhine-Westphalia","no migration background","15","","","","5"
"Too Expensive","2010","North Rhine-Westphalia","direct migration background","9","","","","5"
"Too Expensive","2010","North Rhine-Westphalia","indirect migration background","1","","","","5"
"Too Expensive","2010","Hesse","no migration background","11","","","","5"
"Too Expensive","2010","Hesse","direct migration background","2","","","","5"
"Too Expensive","2010","Hesse","indirect migration background","","","","","5"
"Too Expensive","2010","Rhineland-Palatinate,Saarland","no migration background","5","","","","5"
"Too Expensive","2010","Rhineland-Palatinate,Saarland","direct migration background","4","","","","5"
"Too Expensive","2010","Rhineland-Palatinate,Saarland","indirect migration background","","","","","5"
"Too Expensive","2010","Baden-Württemberg","no migration background","19","","","","5"
"Too Expensive","2010","Baden-Württemberg","direct migration background","7","","","","5"
"Too Expensive","2010","Baden-Württemberg","indirect migration background","2","","","","5"
"Too Expensive","2010","Bavaria","no migration background","21","","","","5"
"Too Expensive","2010","Bavaria","direct migration background","3","","","","5"
"Too Expensive","2010","Bavaria","indirect migration background","3","","","","5"
"Too Expensive","2010","Berlin","no migration background","1","","","","5"
"Too Expensive","2010","Berlin","direct migration background","1","","","","5"
"Too Expensive","2010","Berlin","indirect migration background","2","","","","5"
"Too Expensive","2010","Brandenburg","no migration background","17","","","","5"
"Too Expensive","2010","Brandenburg","direct migration background","","","","","5"
"Too Expensive","2010","Brandenburg","indirect migration background","","","","","5"
"Too Expensive","2010","Mecklenburg-Western Pomerania","no migration background","1","","","","5"
"Too Expensive","2010","Mecklenburg-Western Pomerania","direct migration background","","","","","5"
"Too Expensive","2010","Mecklenburg-Western Pomerania","indirect migration background","","","","","5"
"Too Expensive","2010","Saxony","no migration background","12","","","","5"
"Too Expensive","2010","Saxony","direct migration background","","","","","5"
"Too Expensive","2010","Saxony","indirect migration background","","","","","5"
"Too Expensive","2010","Saxony-Anhalt","no migration background","8","","","","5"
"Too Expensive","2010","Saxony-Anhalt","direct migration background","","","","","5"
"Too Expensive","2010","Saxony-Anhalt","indirect migration background","","","","","5"
"Too Expensive","2010","Thuringia","no migration background","12","","","","5"
"Too Expensive","2010","Thuringia","direct migration background","","","","","5"
"Too Expensive","2010","Thuringia","indirect migration background","","","","","5"
"Very Inexpensive","2010","North Rhine-Westphalia","direct migration background","27","","","","1"
"Very Inexpensive","2010","North Rhine-Westphalia","indirect migration background","9","","","","1"
"Very Inexpensive","2010","Hesse","no migration background","65","0.116635222604345","0.093041406439588","0.140229038769102","1"
"Very Inexpensive","2010","Hesse","direct migration background","4","","","","1"
"Very Inexpensive","2010","Hesse","indirect migration background","","","","","1"
"Very Inexpensive","2010","Rhineland-Palatinate,Saarland","no migration background","57","0.0671832774467368","0.0486778473491335","0.0856887075443401","1"
"Very Inexpensive","2010","Rhineland-Palatinate,Saarland","direct migration background","6","","","","1"
"Very Inexpensive","2010","Rhineland-Palatinate,Saarland","indirect migration background","3","","","","1"
"Very Inexpensive","2010","Baden-Württemberg","no migration background","114","0.100967972065332","0.0851519922234101","0.116783951907254","1"
"Very Inexpensive","2010","Baden-Württemberg","direct migration background","12","","","","1"
"Very Inexpensive","2010","Baden-Württemberg","indirect migration background","3","","","","1"
"Very Inexpensive","2010","Bavaria","no migration background","213","0.141975005828191","0.126189583190964","0.157760428465417","1"
"Very Inexpensive","2010","Bavaria","direct migration background","15","","","","1"
"Very Inexpensive","2010","Bavaria","indirect migration background","7","","","","1"
"Very Inexpensive","2010","Berlin","no migration background","13","","","","1"
"Very Inexpensive","2010","Berlin","direct migration background","3","","","","1"
"Very Inexpensive","2010","Berlin","indirect migration background","1","","","","1"
"Very Inexpensive","2010","Brandenburg","no migration background","32","0.0677048354372514","0.0434744889502781","0.0919351819242247","1"
"Very Inexpensive","2010","Brandenburg","direct migration background","","","","","1"
"Very Inexpensive","2010","Brandenburg","indirect migration background","","","","","1"
"Very Inexpensive","2010","Mecklenburg-Western Pomerania","no migration background","32","0.124604315419768","0.0842258070285237","0.164982823811013","1"
"Very Inexpensive","2010","Mecklenburg-Western Pomerania","direct migration background","","","","","1"
"Very Inexpensive","2010","Mecklenburg-Western Pomerania","indirect migration background","","","","","1"
"Very Inexpensive","2010","Saxony","no migration background","54","0.0613036102263725","0.0433655564390512","0.0792416640136939","1"
"Very Inexpensive","2010","Saxony","direct migration background","","","","","1"
"Very Inexpensive","2010","Saxony","indirect migration background","2","","","","1"
"Very Inexpensive","2010","Saxony-Anhalt","no migration background","22","","","","1"
"Very Inexpensive","2010","Saxony-Anhalt","direct migration background","","","","","1"
"Very Inexpensive","2010","Saxony-Anhalt","indirect migration background","","","","","1"
"Very Inexpensive","2010","Thuringia","no migration background","38","0.0564050665089712","0.0360197528730266","0.0767903801449159","1"
"Very Inexpensive","2010","Thuringia","direct migration background","","","","","1"
"Very Inexpensive","2010","Thuringia","indirect migration background","","","","","1"
"Very Inexpensive","2010","Schleswig-Holstein","no migration background","42","0.193113007547733","0.151639516858513","0.234586498236953","1"
"Very Inexpensive","2010","Schleswig-Holstein","direct migration background","1","","","","1"
"Very Inexpensive","2010","Schleswig-Holstein","indirect migration background","2","","","","1"
"Very Inexpensive","2010","Hamburg","no migration background","16","","","","1"
"Very Inexpensive","2010","Hamburg","direct migration background","1","","","","1"
"Very Inexpensive","2010","Hamburg","indirect migration background","","","","","1"
"Very Inexpensive","2010","Lower Saxony","no migration background","176","0.12127279741574","0.102171608677443","0.140373986154037","1"
"Very Inexpensive","2010","Lower Saxony","direct migration background","6","","","","1"
"Very Inexpensive","2010","Lower Saxony","indirect migration background","2","","","","1"
"Very Inexpensive","2010","Bremen","no migration background","7","","","","1"
"Very Inexpensive","2010","Bremen","direct migration background","2","","","","1"
"Very Inexpensive","2010","Bremen","indirect migration background","","","","","1"
"Very Inexpensive","2010","North Rhine-Westphalia","no migration background","202","0.0946838516310601","0.0818940356708031","0.107473667591317","1"
"Inexpensive","2011","North Rhine-Westphalia","indirect migration background","26","","","","2"
"Inexpensive","2011","Hesse","indirect migration background","6","","","","2"
"Inexpensive","2011","North Rhine-Westphalia","direct migration background","78","0.24357057698818","0.196541146349563","0.290600007626797","2"
"Inexpensive","2011","Hesse","no migration background","288","0.341050753690109","0.309958095599364","0.372143411780855","2"
"Inexpensive","2011","Hesse","direct migration background","25","","","","2"
"Inexpensive","2011","Rhineland-Palatinate,Saarland","no migration background","248","0.263838399143139","0.234017365522119","0.293659432764158","2"
"Inexpensive","2011","Rhineland-Palatinate,Saarland","direct migration background","22","","","","2"
"Inexpensive","2011","Schleswig-Holstein","no migration background","165","0.369136353160755","0.325322011307834","0.412950695013675","2"
"Inexpensive","2011","Schleswig-Holstein","direct migration background","8","","","","2"
"Inexpensive","2011","Schleswig-Holstein","indirect migration background","4","","","","2"
"Inexpensive","2011","Hamburg","no migration background","45","0.526276216828798","0.433804579768234","0.618747853889361","2"
"Inexpensive","2011","Hamburg","direct migration background","1","","","","2"
"Inexpensive","2011","Hamburg","indirect migration background","1","","","","2"
"Inexpensive","2011","Lower Saxony","no migration background","437","0.286498218713442","0.263015326198713","0.30998111122817","2"
"Inexpensive","2011","Lower Saxony","direct migration background","28","","","","2"
"Inexpensive","2011","Lower Saxony","indirect migration background","10","","","","2"
"Inexpensive","2011","Baden-Württemberg","direct migration background","42","0.136707867425744","0.0913124100178755","0.182103324833613","2"
"Inexpensive","2011","Baden-Württemberg","indirect migration background","36","0.219555165598825","0.149467979053355","0.289642352144295","2"
"Inexpensive","2011","Bavaria","no migration background","759","0.311319260664071","0.29244924597005","0.330189275358091","2"
"Inexpensive","2011","Bavaria","direct migration background","45","0.321015688417988","0.251646523652331","0.390384853183645","2"
"Inexpensive","2011","Bavaria","indirect migration background","17","","","","2"
"Inexpensive","2011","Berlin","no migration background","62","0.296563699440822","0.230024099262093","0.36310329961955","2"
"Inexpensive","2011","Berlin","direct migration background","4","","","","2"
"Inexpensive","2011","Berlin","indirect migration background","2","","","","2"
"Inexpensive","2011","Brandenburg","no migration background","117","0.246957324889312","0.209820569127342","0.284094080651281","2"
"Inexpensive","2011","Brandenburg","direct migration background","3","","","","2"
"Inexpensive","2011","Brandenburg","indirect migration background","2","","","","2"
"Inexpensive","2011","Mecklenburg-Western Pomerania","no migration background","110","0.34026581748381","0.284769683495419","0.395761951472201","2"
"Inexpensive","2011","Mecklenburg-Western Pomerania","direct migration background","1","","","","2"
"Inexpensive","2011","Mecklenburg-Western Pomerania","indirect migration background","","","","","2"
"Inexpensive","2011","Saxony","no migration background","216","0.31335277525773","0.279795733500679","0.346909817014781","2"
"Inexpensive","2011","Saxony","direct migration background","2","","","","2"
"Inexpensive","2011","Saxony","indirect migration background","6","","","","2"
"Inexpensive","2011","Saxony-Anhalt","no migration background","96","0.170799696037254","0.138577456593623","0.203021935480886","2"
"Inexpensive","2011","Saxony-Anhalt","direct migration background","1","","","","2"
"Inexpensive","2011","Bremen","no migration background","12","","","","2"
"Inexpensive","2011","Bremen","direct migration background","1","","","","2"
"Inexpensive","2011","Bremen","indirect migration background","","","","","2"
"Inexpensive","2011","North Rhine-Westphalia","no migration background","688","0.314630919203569","0.296033259973827","0.333228578433311","2"
"Inexpensive","2011","Rhineland-Palatinate,Saarland","indirect migration background","9","","","","2"
"Inexpensive","2011","Baden-Württemberg","no migration background","452","0.265381752365352","0.24474784122331","0.286015663507393","2"
"Inexpensive","2011","Saxony-Anhalt","indirect migration background","","","","","2"
"Inexpensive","2011","Thuringia","no migration background","114","0.192364437245861","0.159027088493111","0.22570178599861","2"
"Inexpensive","2011","Thuringia","direct migration background","3","","","","2"
"Inexpensive","2011","Thuringia","indirect migration background","3","","","","2"
"Reasonable","2011","Bavaria","indirect migration background","52","0.468930277945714","0.370128454094497","0.567732101796932","3"
"Reasonable","2011","Berlin","no migration background","84","0.51785764005463","0.445062624668447","0.590652655440813","3"
"Reasonable","2011","Berlin","direct migration background","3","","","","3"
