"hlf0071_h","year","education","migback","n","percent","lower_confidence","upper_confidence"
"1","2011","lower secondary degree","indirect migration background","16","","",""
"1","2011","secondary school degree","no migration background","162","0.0125462451430316","0.0101152476622888","0.0149772426237744"
"1","2011","secondary school degree","direct migration background","23","","",""
"1","2011","secondary school degree","indirect migration background","18","","",""
"1","2011","college entrance qualification","no migration background","136","0.0141851272395945","0.0114572559750231","0.016912998504166"
"1","2011","college entrance qualification","direct migration background","9","","",""
"1","2011","college entrance qualification","indirect migration background","16","","",""
"1","2011","Other degree","no migration background","7","","",""
"1","2011","Other degree","direct migration background","93","0.0273549590969804","0.01944845617426","0.0352614620197007"
"1","2011","Other degree","indirect migration background","3","","",""
"1","2011","no degree/no degree yet","no migration background","26","","",""
"1","2011","no degree/no degree yet","direct migration background","24","","",""
"1","2011","no degree/no degree yet","indirect migration background","16","","",""
"2","2011","lower secondary degree","no migration background","761","0.075007281395432","0.0689809846030574","0.0810335781878066"
"2","2011","lower secondary degree","direct migration background","117","0.154857785697218","0.125132682036138","0.184582889358297"
"2","2011","lower secondary degree","indirect migration background","80","0.177069148464291","0.135631756592546","0.218506540336035"
"2","2011","secondary school degree","no migration background","1333","0.140525462164014","0.132935086682051","0.148115837645977"
"2","2011","secondary school degree","direct migration background","65","0.159987592440245","0.120434802476911","0.199540382403579"
"2","2011","secondary school degree","indirect migration background","80","0.213511395375215","0.170518952366737","0.256503838383694"
"2","2011","college entrance qualification","no migration background","1318","0.17022629085316","0.161556617729637","0.178895963976683"
"2","2011","college entrance qualification","direct migration background","86","0.220635724761698","0.177740491796548","0.263530957726847"
"2","2011","college entrance qualification","indirect migration background","95","0.233930046551077","0.192023461135543","0.275836631966612"
"2","2011","Other degree","no migration background","34","0.124966783505812","0.0809693048165793","0.168964262195045"
"2","2011","Other degree","direct migration background","376","0.200490329349145","0.181083803826332","0.219896854871958"
"2","2011","Other degree","indirect migration background","11","","",""
"2","2011","no degree/no degree yet","no migration background","161","0.14814324233746","0.124738672419357","0.171547812255563"
"2","2011","no degree/no degree yet","direct migration background","56","0.208764634993346","0.158283428279296","0.259245841707396"
"2","2011","no degree/no degree yet","indirect migration background","44","0.237157199876986","0.177149757147723","0.297164642606248"
"3","2011","lower secondary degree","no migration background","5330","0.743096420711636","0.733100166098912","0.75309267532436"
"3","2011","lower secondary degree","direct migration background","395","0.730934217766223","0.694495730424481","0.767372705107965"
"3","2011","lower secondary degree","indirect migration background","213","0.71696504869606","0.668065109649123","0.765864987742998"
"3","2011","secondary school degree","no migration background","5586","0.704247165813758","0.694279436102398","0.714214895525119"
"3","2011","secondary school degree","direct migration background","208","0.665295763470798","0.614382714631696","0.716208812309901"
"3","2011","secondary school degree","indirect migration background","228","0.667608724256346","0.618186625133732","0.71703082337896"
"3","2011","college entrance qualification","no migration background","4798","0.664210434510877","0.653316217669638","0.675104651352116"
"3","2011","college entrance qualification","direct migration background","235","0.669795107143226","0.62114726242326","0.718442951863191"
"3","2011","college entrance qualification","indirect migration background","248","0.630557966085964","0.582778563070537","0.67833736910139"
"3","2011","Other degree","no migration background","147","0.656346125365718","0.593156568549093","0.719535682182343"
"3","2011","Other degree","direct migration background","1062","0.694232248664356","0.671899743448017","0.716564753880695"
"3","2011","Other degree","indirect migration background","19","","",""
"3","2011","no degree/no degree yet","no migration background","619","0.70142534654758","0.671274906726148","0.731575786369012"
"3","2011","no degree/no degree yet","direct migration background","159","0.685351061212958","0.627672011320169","0.743030111105746"
"3","2011","no degree/no degree yet","indirect migration background","127","0.687015127214823","0.62159456677955","0.752435687650097"
"4","2011","lower secondary degree","no migration background","977","0.147114469297016","0.139010408038459","0.155218530555573"
"4","2011","lower secondary degree","direct migration background","31","0.0810465130714874","0.0586228845498435","0.103470141593131"
"4","2011","lower secondary degree","indirect migration background","16","","",""
"4","2011","secondary school degree","no migration background","868","0.126498213824786","0.119238101552609","0.133758326096963"
"4","2011","secondary school degree","direct migration background","30","0.116247025692391","0.0816652340187669","0.150828817366015"
"4","2011","secondary school degree","indirect migration background","22","","",""
"4","2011","college entrance qualification","no migration background","861","0.131948555104861","0.124141547153251","0.13975556305647"
"4","2011","college entrance qualification","direct migration background","28","","",""
"4","2011","college entrance qualification","indirect migration background","31","0.119076848718138","0.0870150608917791","0.151138636544496"
"4","2011","Other degree","no migration background","27","","",""
"4","2011","Other degree","direct migration background","90","0.0660415743006688","0.0540033704438701","0.0780797781574675"
"4","2011","Other degree","indirect migration background","1","","",""
"4","2011","no degree/no degree yet","no migration background","77","0.115671570778067","0.0946000167662975","0.136743124789836"
"4","2011","no degree/no degree yet","direct migration background","10","","",""
"4","2011","no degree/no degree yet","indirect migration background","6","","",""
"5","2011","lower secondary degree","no migration background","149","0.0271325293839181","0.0234154517707437","0.0308496069970925"
"5","2011","lower secondary degree","direct migration background","3","","",""
"5","2011","lower secondary degree","indirect migration background","1","","",""
"5","2011","secondary school degree","no migration background","104","0.0161829130544104","0.0134270681494957","0.0189387579593251"
"5","2011","secondary school degree","direct migration background","4","","",""
"5","2011","secondary school degree","indirect migration background","1","","",""
"5","2011","college entrance qualification","no migration background","106","0.0194295922915076","0.0162455355006793","0.0226136490823359"
"5","2011","college entrance qualification","direct migration background","1","","",""
"5","2011","college entrance qualification","indirect migration background","2","","",""
"5","2011","Other degree","no migration background","2","","",""
"5","2011","Other degree","direct migration background","14","","",""
"5","2011","Other degree","indirect migration background","","","",""
"5","2011","no degree/no degree yet","no migration background","2","","",""
"5","2011","no degree/no degree yet","direct migration background","","","",""
"5","2011","no degree/no degree yet","indirect migration background","","","",""
"1","2012","lower secondary degree","no migration background","119","0.0112640267002685","0.00881754020685638","0.0137105131936806"
"1","2012","lower secondary degree","direct migration background","22","","",""
"1","2012","lower secondary degree","indirect migration background","18","","",""
"1","2012","secondary school degree","no migration background","153","0.0164363203112561","0.0136284877379851","0.0192441528845271"
"1","2012","secondary school degree","direct migration background","15","","",""
"1","2012","secondary school degree","indirect migration background","11","","",""
"1","2012","college entrance qualification","no migration background","129","0.0126708029754952","0.0100718782686547","0.0152697276823356"
"1","2012","college entrance qualification","direct migration background","9","","",""
"1","2012","college entrance qualification","indirect migration background","11","","",""
"1","2012","Other degree","no migration background","8","","",""
"1","2012","Other degree","direct migration background","84","0.0358997258515776","0.026809456786538","0.0449899949166173"
"1","2012","Other degree","indirect migration background","3","","",""
"1","2012","no degree/no degree yet","no migration background","29","","",""
"1","2012","no degree/no degree yet","direct migration background","16","","",""
"1","2012","no degree/no degree yet","indirect migration background","9","","",""
"2","2012","lower secondary degree","no migration background","734","0.0739967824073608","0.0679284622601392","0.0800651025545825"
"2","2012","lower secondary degree","direct migration background","113","0.162773727142247","0.130921718977655","0.194625735306839"
"2","2012","lower secondary degree","indirect migration background","79","0.194757541936918","0.151094395851902","0.238420688021934"
"2","2012","secondary school degree","no migration background","1160","0.123195045792607","0.115937065452809","0.130453026132406"
"2","2012","secondary school degree","direct migration background","68","0.198469509431279","0.154283697041609","0.242655321820949"
"2","2012","secondary school degree","indirect migration background","82","0.248665643186543","0.202585453538751","0.294745832834336"
"2","2012","college entrance qualification","no migration background","1158","0.151209338940883","0.142884990656904","0.159533687224863"
"2","2012","college entrance qualification","direct migration background","80","0.194939071976467","0.152517231216969","0.237360912735966"
"2","2012","college entrance qualification","indirect migration background","95","0.19509944579693","0.155920662308688","0.234278229285173"
"2","2012","Other degree","no migration background","26","","",""
"2","2012","Other degree","direct migration background","332","0.18731460656998","0.16825047097587","0.206378742164089"
"2","2012","Other degree","indirect migration background","10","","",""
"2","2012","no degree/no degree yet","no migration background","175","0.144220288709455","0.121701944210902","0.166738633208009"
"2","2012","no degree/no degree yet","direct migration background","48","0.252189001046251","0.193731646797076","0.310646355295426"
"2","2012","no degree/no degree yet","indirect migration background","41","0.216303722290003","0.158515854048665","0.27409159053134"
"3","2012","lower secondary degree","no migration background","5176","0.739924927300247","0.729755441069436","0.750094413531059"
"3","2012","lower secondary degree","direct migration background","339","0.713057214656878","0.674028604653427","0.75208582466033"
"3","2012","lower secondary degree","indirect migration background","197","0.659594450856909","0.607349856452225","0.711839045261594"
"3","2012","secondary school degree","no migration background","5585","0.71153538849762","0.701530501409786","0.721540275585453"
"3","2012","secondary school degree","direct migration background","205","0.668698889833613","0.616555090846782","0.720842688820444"
"3","2012","secondary school degree","indirect migration background","219","0.634309265020876","0.582964372744711","0.685654157297041"
"3","2012","college entrance qualification","no migration background","4841","0.682236894665814","0.671418072671832","0.693055716659795"
"3","2012","college entrance qualification","direct migration background","214","0.657591404202653","0.606778258627617","0.708404549777688"
"3","2012","college entrance qualification","indirect migration background","249","0.657807476357325","0.610900603934619","0.70471434878003"
"3","2012","Other degree","no migration background","160","0.759952111465334","0.703513176635548","0.81639104629512"
"3","2012","Other degree","direct migration background","1098","0.702944993918144","0.68061702710309","0.725272960733198"
"3","2012","Other degree","indirect migration background","18","","",""
"3","2012","no degree/no degree yet","no migration background","650","0.732973047228344","0.704615815117261","0.761330279339427"
"3","2012","no degree/no degree yet","direct migration background","139","0.617773254729802","0.552361583091214","0.683184926368391"
"3","2012","no degree/no degree yet","indirect migration background","138","0.712110207993705","0.648559919856063","0.775660496131347"
"4","2012","lower secondary degree","no migration background","959","0.149803800323184","0.141530537630351","0.158077063016016"
"4","2012","lower secondary degree","direct migration background","38","0.087707618527866","0.0633009263501518","0.11211431070558"
"4","2012","lower secondary degree","indirect migration background","21","","",""
"4","2012","secondary school degree","no migration background","879","0.133796020965272","0.126278072325423","0.141313969605121"
"4","2012","secondary school degree","direct migration background","22","","",""
"4","2012","secondary school degree","indirect migration background","23","","",""
"4","2012","college entrance qualification","no migration background","871","0.134866406055716","0.126929447377563","0.142803364733868"
"4","2012","college entrance qualification","direct migration background","30","0.109521406877037","0.0760798154724004","0.142962998281674"
"4","2012","college entrance qualification","indirect migration background","35","0.116934608526781","0.0851644207939624","0.148704796259599"
"4","2012","Other degree","no migration background","19","","",""
"4","2012","Other degree","direct migration background","83","0.0661726426100734","0.0540263817319063","0.0783189034882404"
"4","2012","Other degree","indirect migration background","3","","",""
"4","2012","no degree/no degree yet","no migration background","66","0.0777255969540558","0.0605641304751549","0.0948870634329568"
"4","2012","no degree/no degree yet","direct migration background","9","","",""
"4","2012","no degree/no degree yet","indirect migration background","5","","",""
"5","2012","lower secondary degree","no migration background","160","0.0250104632689396","0.02139039580025","0.0286305307376293"
"5","2012","lower secondary degree","direct migration background","4","","",""
"5","2012","lower secondary degree","indirect migration background","1","","",""
"5","2012","secondary school degree","no migration background","100","0.0150372244332449","0.0123496443256695","0.0177248045408202"
"5","2012","secondary school degree","direct migration background","3","","",""
"5","2012","secondary school degree","indirect migration background","3","","",""
"5","2012","college entrance qualification","no migration background","116","0.0190165573620922","0.0158429190789007","0.0221901956452838"
"5","2012","college entrance qualification","direct migration background","2","","",""
"5","2012","college entrance qualification","indirect migration background","3","","",""
"5","2012","Other degree","no migration background","7","","",""
"5","2012","Other degree","direct migration background","12","","",""
"5","2012","Other degree","indirect migration background","","","",""
"5","2012","no degree/no degree yet","no migration background","15","","",""
"5","2012","no degree/no degree yet","direct migration background","","","",""
"5","2012","no degree/no degree yet","indirect migration background","2","","",""
"1","2013","lower secondary degree","no migration background","134","0.00951302782595794","0.0071627902020767","0.0118632654498392"
"1","2013","lower secondary degree","direct migration background","39","0.0486806113181448","0.0331755525419902","0.0641856700942994"
"1","2013","lower secondary degree","indirect migration background","40","0.0560381441018042","0.036621561128639","0.0754547270749693"
"1","2013","secondary school degree","no migration background","133","0.0118373387182811","0.0093886560694054","0.0142860213671568"
"1","2013","secondary school degree","direct migration background","26","","",""
"1","2013","secondary school degree","indirect migration background","27","","",""
"1","2013","college entrance qualification","no migration background","122","0.0119007806098765","0.00934323842015829","0.0144583227995948"
"1","2013","college entrance qualification","direct migration background","24","","",""
"1","2013","college entrance qualification","indirect migration background","29","","",""
"1","2013","Other degree","no migration background","6","","",""
"1","2013","Other degree","direct migration background","226","0.0523415709579372","0.0453101754466886","0.0593729664691859"
"1","2013","Other degree","indirect migration background","7","","",""
"1","2013","no degree/no degree yet","no migration background","25","","",""
"1","2013","no degree/no degree yet","direct migration background","47","0.0624404480915185","0.0423650840936503","0.0825158120893868"
"1","2013","no degree/no degree yet","indirect migration background","17","","",""
"2","2013","lower secondary degree","no migration background","643","0.0741746368453079","0.0678298029276089","0.0805194707630068"
"2","2013","lower secondary degree","direct migration background","151","0.148202462826426","0.122603160370083","0.17380176528277"
"2","2013","lower secondary degree","indirect migration background","127","0.176955258945472","0.144737363517042","0.209173154373901"
"2","2013","secondary school degree","no migration background","1088","0.113511767598275","0.106329721680919","0.120693813515631"
"2","2013","secondary school degree","direct migration background","136","0.244301789003617","0.207617483284565","0.280986094722669"
"2","2013","secondary school degree","indirect migration background","108","0.185238121684808","0.152592181855866","0.217884061513749"
"2","2013","college entrance qualification","no migration background","1120","0.148107334107","0.139729813088966","0.156484855125035"
"2","2013","college entrance qualification","direct migration background","124","0.18643014771125","0.154029246144479","0.21883104927802"
"2","2013","college entrance qualification","indirect migration background","135","0.162407496039018","0.1340318884954","0.190783103582636"
"2","2013","Other degree","no migration background","30","0.0891862632427952","0.0505461208660055","0.127826405619585"
"2","2013","Other degree","direct migration background","842","0.190707080487028","0.178304029898528","0.203110131075528"
"2","2013","Other degree","indirect migration background","24","","",""
"2","2013","no degree/no degree yet","no migration background","175","0.143263471212873","0.12062508032733","0.165901862098416"
"2","2013","no degree/no degree yet","direct migration background","130","0.211914347268806","0.178006682365834","0.245822012171779"
"2","2013","no degree/no degree yet","indirect migration background","68","0.186485719124577","0.142410666038228","0.230560772210926"
"3","2013","lower secondary degree","no migration background","4759","0.741754307256069","0.731157510888597","0.752351103623541"
"3","2013","lower secondary degree","direct migration background","502","0.70178062024169","0.668819584669151","0.734741655814229"
"3","2013","lower secondary degree","indirect migration background","354","0.729219471978451","0.691705629345328","0.766733314611575"
"3","2013","secondary school degree","no migration background","5365","0.730201495601594","0.720152275124089","0.740250716079098"
"3","2013","secondary school degree","direct migration background","336","0.602148530414752","0.560360194020829","0.643936866808674"
"3","2013","secondary school degree","indirect migration background","383","0.692036615556778","0.653242780063732","0.730830451049824"
"3","2013","college entrance qualification","no migration background","4640","0.664285217401735","0.653147470860285","0.675422963943184"
"3","2013","college entrance qualification","direct migration background","373","0.665988943957154","0.626750160836838","0.70522772707747"
"3","2013","college entrance qualification","indirect migration background","426","0.680504765455786","0.644631284476831","0.716378246434741"
"3","2013","Other degree","no migration background","148","0.740183651469895","0.680730082575323","0.799637220364468"
"3","2013","Other degree","direct migration background","2560","0.667215381593996","0.652338672077774","0.682092091110218"
"3","2013","Other degree","indirect migration background","49","0.561367262692081","0.457096505604839","0.665638019779322"
"3","2013","no degree/no degree yet","no migration background","639","0.726164570824617","0.697349710158283","0.754979431490952"
"3","2013","no degree/no degree yet","direct migration background","359","0.653655036309354","0.614176618787815","0.693133453830892"
"3","2013","no degree/no degree yet","indirect migration background","198","0.711750224600498","0.660495281128776","0.763005168072219"
"4","2013","lower secondary degree","no migration background","881","0.147948908772895","0.139352506928399","0.15654531061739"
"4","2013","lower secondary degree","direct migration background","44","0.0944722623192497","0.0733988304307093","0.11554569420779"
"4","2013","lower secondary degree","indirect migration background","18","","",""
"4","2013","secondary school degree","no migration background","804","0.124957784859849","0.117471136965044","0.132444432754653"
"4","2013","secondary school degree","direct migration background","28","","",""
"4","2013","secondary school degree","indirect migration background","22","","",""
"4","2013","college entrance qualification","no migration background","905","0.150128261586709","0.141703788919028","0.15855273425439"
"4","2013","college entrance qualification","direct migration background","29","","",""
"4","2013","college entrance qualification","indirect migration background","57","0.126108878893849","0.1005685057225","0.151649252065197"
"4","2013","Other degree","no migration background","19","","",""
"4","2013","Other degree","direct migration background","211","0.08519419935936","0.0763804295526613","0.0940079691660587"
"4","2013","Other degree","indirect migration background","6","","",""
"4","2013","no degree/no degree yet","no migration background","73","0.0948880962441491","0.0759510961048998","0.113825096383398"
"4","2013","no degree/no degree yet","direct migration background","20","","",""
"4","2013","no degree/no degree yet","indirect migration background","16","","",""
"5","2013","lower secondary degree","no migration background","136","0.0266091192997708","0.0227125097194114","0.0305057288801302"
"5","2013","lower secondary degree","direct migration background","4","","",""
"5","2013","lower secondary degree","indirect migration background","","","",""
"5","2013","secondary school degree","no migration background","104","0.0194916132220019","0.0163616387497597","0.0226215876942442"
"5","2013","secondary school degree","direct migration background","1","","",""
"5","2013","secondary school degree","indirect migration background","4","","",""
"5","2013","college entrance qualification","no migration background","119","0.0255784062946796","0.0218549608537011","0.0293018517356581"
"5","2013","college entrance qualification","direct migration background","5","","",""
"5","2013","college entrance qualification","indirect migration background","2","","",""
"5","2013","Other degree","no migration background","6","","",""
"5","2013","Other degree","direct migration background","15","","",""
"5","2013","Other degree","indirect migration background","1","","",""
"5","2013","no degree/no degree yet","no migration background","8","","",""
"5","2013","no degree/no degree yet","direct migration background","2","","",""
"5","2013","no degree/no degree yet","indirect migration background","1","","",""
"1","2014","lower secondary degree","no migration background","113","0.0117182928058349","0.0089790538645528","0.014457531747117"
"1","2014","lower secondary degree","direct migration background","25","","",""
"1","2014","lower secondary degree","indirect migration background","24","","",""
"1","2014","secondary school degree","no migration background","133","0.0128864753044735","0.010191093553859","0.0155818570550881"
"1","2014","secondary school degree","direct migration background","17","","",""
"1","2014","secondary school degree","indirect migration background","17","","",""
"1","2014","college entrance qualification","no migration background","117","0.0144964136074454","0.0115726654080013","0.0174201618068894"
"1","2014","college entrance qualification","direct migration background","24","","",""
"1","2014","college entrance qualification","indirect migration background","16","","",""
"1","2014","Other degree","no migration background","11","","",""
"1","2014","Other degree","direct migration background","179","0.0534427140824283","0.0454736910516811","0.0614117371131754"
"1","2014","Other degree","indirect migration background","5","","",""
"1","2014","no degree/no degree yet","no migration background","34","0.0316743672960827","0.0193044323170174","0.0440443022751481"
"1","2014","no degree/no degree yet","direct migration background","30","0.051840797597762","0.0308856688802302","0.0727959263152938"
"1","2014","no degree/no degree yet","indirect migration background","17","","",""
"2","2014","lower secondary degree","no migration background","603","0.0716195848747313","0.0650560733732995","0.0781830963761631"
"2","2014","lower secondary degree","direct migration background","108","0.128471979194615","0.101720010976204","0.155223947413026"
"2","2014","lower secondary degree","indirect migration background","110","0.235037023731389","0.195372323315172","0.274701724147606"
"2","2014","secondary school degree","no migration background","969","0.131283239965854","0.123212499108189","0.139353980823519"
"2","2014","secondary school degree","direct migration background","90","0.222302110725246","0.182864426367358","0.261739795083133"
"2","2014","secondary school degree","indirect migration background","109","0.214093027730444","0.177009077040973","0.251176978419914"
"2","2014","college entrance qualification","no migration background","1068","0.147591182355797","0.138914878569138","0.156267486142457"
"2","2014","college entrance qualification","direct migration background","80","0.163916151146924","0.130554056381469","0.197278245912379"
"2","2014","college entrance qualification","indirect migration background","141","0.197564471064168","0.164762542899885","0.230366399228452"
"2","2014","Other degree","no migration background","23","","",""
"2","2014","Other degree","direct migration background","594","0.182048455274267","0.168376058116799","0.195720852431736"
"2","2014","Other degree","indirect migration background","16","","",""
"2","2014","no degree/no degree yet","no migration background","131","0.15347155910295","0.128012786742481","0.17893033146342"
"2","2014","no degree/no degree yet","direct migration background","102","0.240084611392497","0.199712761955138","0.280456460829856"
"2","2014","no degree/no degree yet","indirect migration background","53","0.172563168037676","0.125247331157675","0.219879004917676"
"3","2014","lower secondary degree","no migration background","4231","0.731662372369555","0.720383816006229","0.742940928732881"
"3","2014","lower secondary degree","direct migration background","428","0.768519953038634","0.734799359549397","0.802240546527872"
"3","2014","lower secondary degree","indirect migration background","287","0.679439668776456","0.635783444724465","0.723095892828447"
"3","2014","secondary school degree","no migration background","4713","0.699609140319773","0.688653424619","0.710564856020545"
"3","2014","secondary school degree","direct migration background","294","0.673975613842325","0.629514402799326","0.718436824885323"
"3","2014","secondary school degree","indirect migration background","316","0.691801736581491","0.650056677539503","0.733546795623478"
"3","2014","college entrance qualification","no migration background","4245","0.664895813901114","0.653349395177679","0.67644223262455"
"3","2014","college entrance qualification","direct migration background","327","0.689749945009065","0.648061154874834","0.731438735143297"
"3","2014","college entrance qualification","indirect migration background","367","0.693194295565852","0.655201689848703","0.731186901283002"
"3","2014","Other degree","no migration background","122","0.640715718772465","0.571201388319469","0.710230049225461"
"3","2014","Other degree","direct migration background","2097","0.6677690601255","0.651080434908457","0.684457685342543"
"3","2014","Other degree","indirect migration background","41","0.550024972178343","0.43000278592332","0.670047158433367"
"3","2014","no degree/no degree yet","no migration background","542","0.731721885904279","0.700427360236662","0.763016411571896"
"3","2014","no degree/no degree yet","direct migration background","280","0.617369410752448","0.571430968945598","0.663307852559298"
"3","2014","no degree/no degree yet","indirect migration background","164","0.692298584007335","0.634505413821366","0.750091754193304"
"4","2014","lower secondary degree","no migration background","849","0.155514698078593","0.146290276687974","0.164739119469211"
"4","2014","lower secondary degree","direct migration background","37","0.071494799160502","0.0508960783838304","0.0920935199371736"
"4","2014","lower secondary degree","indirect migration background","16","","",""
"4","2014","secondary school degree","no migration background","811","0.137201804933191","0.128979299183709","0.145424310682672"
"4","2014","secondary school degree","direct migration background","25","","",""
"4","2014","secondary school degree","indirect migration background","28","","",""
"4","2014","college entrance qualification","no migration background","872","0.15410530697327","0.145273541567103","0.162937072379436"
"4","2014","college entrance qualification","direct migration background","38","0.0840574694461976","0.0590517249666721","0.109063213925723"
"4","2014","college entrance qualification","indirect migration background","35","0.0637004086288485","0.0435808522097991","0.0838199650478978"
"4","2014","Other degree","no migration background","25","","",""
"4","2014","Other degree","direct migration background","181","0.0939676781106387","0.0836293938054326","0.104305962415845"
"4","2014","Other degree","indirect migration background","4","","",""
"4","2014","no degree/no degree yet","no migration background","62","0.0807185404922198","0.0614781611937007","0.0999589197907388"
"4","2014","no degree/no degree yet","direct migration background","17","","",""
"4","2014","no degree/no degree yet","indirect migration background","11","","",""
"5","2014","lower secondary degree","no migration background","133","0.0294850518712861","0.025179196598308","0.0337909071442642"
"5","2014","lower secondary degree","direct migration background","3","","",""
"5","2014","lower secondary degree","indirect migration background","2","","",""
"5","2014","secondary school degree","no migration background","100","0.0190193394767089","0.0157549828600268","0.0222836960933911"
"5","2014","secondary school degree","direct migration background","1","","",""
"5","2014","secondary school degree","indirect migration background","","","",""
"5","2014","college entrance qualification","no migration background","118","0.0189112831623731","0.0155793581688138","0.0222432081559325"
"5","2014","college entrance qualification","direct migration background","4","","",""
"5","2014","college entrance qualification","indirect migration background","7","","",""
"5","2014","Other degree","no migration background","2","","",""
"5","2014","Other degree","direct migration background","9","","",""
"5","2014","Other degree","indirect migration background","","","",""
"5","2014","no degree/no degree yet","no migration background","1","","",""
"5","2014","no degree/no degree yet","direct migration background","1","","",""
"5","2014","no degree/no degree yet","indirect migration background","","","",""
"1","2015","lower secondary degree","no migration background","102","0.0105932297916559","0.00789128190653432","0.0132951776767775"
"1","2015","lower secondary degree","direct migration background","30","0.0369971375591615","0.0212651578879119","0.0527291172304111"
"1","2015","lower secondary degree","indirect migration background","28","","",""
"1","2015","secondary school degree","no migration background","100","0.011510398659198","0.00890401227616764","0.0141167850422284"
"1","2015","secondary school degree","direct migration background","19","","",""
"1","2015","secondary school degree","indirect migration background","28","","",""
"1","2015","college entrance qualification","no migration background","100","0.0149928871617079","0.0119767064572844","0.0180090678661315"
"1","2015","college entrance qualification","direct migration background","19","","",""
"1","2015","college entrance qualification","indirect migration background","14","","",""
"1","2015","Other degree","no migration background","11","","",""
"1","2015","Other degree","direct migration background","253","0.0497103521484073","0.0428785326752621","0.0565421716215525"
"1","2015","Other degree","indirect migration background","7","","",""
"1","2015","no degree/no degree yet","no migration background","19","","",""
"1","2015","no degree/no degree yet","direct migration background","52","0.0778150871982963","0.05399897503392","0.101631199362673"
"1","2015","no degree/no degree yet","indirect migration background","19","","",""
"2","2015","lower secondary degree","no migration background","497","0.066310675751901","0.05974365700535","0.0728776944984521"
"2","2015","lower secondary degree","direct migration background","96","0.139132236074947","0.110287429528449","0.167977042621445"
"2","2015","lower secondary degree","indirect migration background","91","0.196083698287169","0.157126491953909","0.23504090462043"
"2","2015","secondary school degree","no migration background","905","0.115593395074005","0.10778071462843","0.123406075519579"
"2","2015","secondary school degree","direct migration background","69","0.163840244331439","0.128013191288612","0.199667297374265"
"2","2015","secondary school degree","indirect migration background","102","0.180906754752346","0.145380135316303","0.216433374188388"
"2","2015","college entrance qualification","no migration background","978","0.145015848008046","0.136276444264139","0.153755251751953"
"2","2015","college entrance qualification","direct migration background","89","0.178865710778053","0.143805672286584","0.213925749269522"
"2","2015","college entrance qualification","indirect migration background","120","0.178521110020186","0.146311077054363","0.210731142986009"
"2","2015","Other degree","no migration background","25","","",""
"2","2015","Other degree","direct migration background","780","0.1680163986164","0.156264225457881","0.179768571774919"
"2","2015","Other degree","indirect migration background","13","","",""
"2","2015","no degree/no degree yet","no migration background","137","0.155698129089447","0.128526816863234","0.18286944131566"
"2","2015","no degree/no degree yet","direct migration background","112","0.239229601899939","0.20130122849083","0.277157975309048"
"2","2015","no degree/no degree yet","indirect migration background","51","0.269568131703684","0.209119420057264","0.330016843350104"
"3","2015","lower secondary degree","no migration background","4027","0.743543890527459","0.732019043696566","0.755068737358353"
"3","2015","lower secondary degree","direct migration background","396","0.755110022593555","0.719269350233597","0.790950694953513"
"3","2015","lower secondary degree","indirect migration background","263","0.686539488017436","0.641021210073838","0.732057765961034"
"3","2015","secondary school degree","no migration background","4561","0.71323187227586","0.702181208272811","0.724282536278908"
"3","2015","secondary school degree","direct migration background","292","0.696251945677101","0.651737996468249","0.740765894885954"
"3","2015","secondary school degree","indirect migration background","298","0.665816340219538","0.622282232239969","0.709350448199108"
"3","2015","college entrance qualification","no migration background","4183","0.664568172654147","0.652849809817438","0.676286535490855"
"3","2015","college entrance qualification","direct migration background","314","0.702693948747775","0.660879465943757","0.744508431551792"
"3","2015","college entrance qualification","indirect migration background","364","0.651886749268477","0.611819038486019","0.691954460050935"
"3","2015","Other degree","no migration background","114","0.678180737899307","0.608363508541666","0.747997967256948"
"3","2015","Other degree","direct migration background","2631","0.678776075042162","0.664098572367682","0.693453577716641"
"3","2015","Other degree","indirect migration background","42","0.573816056210654","0.456277994456471","0.691354117964838"
"3","2015","no degree/no degree yet","no migration background","467","0.718024443566957","0.684303836397692","0.751745050736221"
"3","2015","no degree/no degree yet","direct migration background","303","0.623953567557568","0.580888331814066","0.667018803301071"
"3","2015","no degree/no degree yet","indirect migration background","125","0.587248106902049","0.520179657160393","0.654316556643705"
"4","2015","lower secondary degree","no migration background","766","0.153581444188837","0.14406581972778","0.163097068649894"
"4","2015","lower secondary degree","direct migration background","28","","",""
"4","2015","lower secondary degree","indirect migration background","15","","",""
"4","2015","secondary school degree","no migration background","762","0.14101432292578","0.132510148932395","0.149518496919165"
"4","2015","secondary school degree","direct migration background","28","","",""
"4","2015","secondary school degree","indirect migration background","21","","",""
"4","2015","college entrance qualification","no migration background","856","0.154277683853781","0.145312473414883","0.163242894292679"
"4","2015","college entrance qualification","direct migration background","33","0.0904133464208237","0.0641784073551893","0.116648285486458"
"4","2015","college entrance qualification","indirect migration background","41","0.130981358352329","0.102604293833732","0.159358422870926"
"4","2015","Other degree","no migration background","20","","",""
"4","2015","Other degree","direct migration background","213","0.098710982533616","0.0893353680817085","0.108086596985524"
"4","2015","Other degree","indirect migration background","6","","",""
"4","2015","no degree/no degree yet","no migration background","59","0.0907600910226202","0.0692319392536289","0.112288242791612"
"4","2015","no degree/no degree yet","direct migration background","18","","",""
"4","2015","no degree/no degree yet","indirect migration background","12","","",""
"5","2015","lower secondary degree","no migration background","123","0.0259707597401469","0.0217731345524166","0.0301683849278771"
"5","2015","lower secondary degree","direct migration background","3","","",""
