"hlf0071_h","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"5","2013","no migration background","(2b) intermediate general qualification","11","","",""
"5","2013","no migration background","(2a) intermediate vocational","84","0.0173700073797348","0.014110927823831","0.0206290869356385"
"5","2013","no migration background","(2c_gen) general maturity certificate","8","","",""
"5","2013","no migration background","(2c_voc) vocational maturity certificate","19","","",""
"5","2013","no migration background","(3a) lower tertiary education","28","","",""
"5","2013","no migration background","(3b) higher tertiary education","82","0.0340135293288134","0.0277556193843236","0.0402714392733032"
"5","2013","direct migration background","(0) in school","","","",""
"5","2013","direct migration background","(1a) inadequately completed","2","","",""
"5","2013","direct migration background","(1b) general elementary school","2","","",""
"5","2013","direct migration background","(1c) basic vocational qualification","6","","",""
"5","2013","direct migration background","(2b) intermediate general qualification","","","",""
"5","2013","direct migration background","(2a) intermediate vocational","","","",""
"5","2013","direct migration background","(2c_gen) general maturity certificate","1","","",""
"5","2013","direct migration background","(2c_voc) vocational maturity certificate","6","","",""
"5","2013","direct migration background","(3a) lower tertiary education","","","",""
"5","2013","direct migration background","(3b) higher tertiary education","10","","",""
"5","2013","indirect migration background","(0) in school","","","",""
"5","2013","indirect migration background","(1a) inadequately completed","1","","",""
"5","2013","indirect migration background","(1b) general elementary school","","","",""
"5","2013","indirect migration background","(1c) basic vocational qualification","","","",""
"5","2013","indirect migration background","(2b) intermediate general qualification","1","","",""
"5","2013","indirect migration background","(2a) intermediate vocational","3","","",""
"5","2013","indirect migration background","(2c_gen) general maturity certificate","3","","",""
"5","2013","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"5","2013","indirect migration background","(3a) lower tertiary education","","","",""
"5","2013","indirect migration background","(3b) higher tertiary education","","","",""
"1","2014","no migration background","(0) in school","15","","",""
"1","2014","no migration background","(1a) inadequately completed","19","","",""
"1","2014","no migration background","(1b) general elementary school","45","0.0198266381747694","0.0121475929299996","0.0275056834195392"
"1","2014","no migration background","(1c) basic vocational qualification","79","0.0107433297677046","0.00778373339411084","0.0137029261412984"
"1","2014","no migration background","(2b) intermediate general qualification","21","","",""
"1","2014","no migration background","(2a) intermediate vocational","109","0.0127412426774212","0.0097771748500645","0.0157053105047778"
"1","2014","no migration background","(2c_gen) general maturity certificate","16","","",""
"1","2014","no migration background","(2c_voc) vocational maturity certificate","38","0.0190551048384816","0.01256366146771","0.0255465482092532"
"1","2014","no migration background","(3a) lower tertiary education","20","","",""
"1","2014","no migration background","(3b) higher tertiary education","49","0.0134655422618001","0.00934804900763077","0.0175830355159695"
"1","2014","direct migration background","(0) in school","8","","",""
"1","2014","direct migration background","(1a) inadequately completed","22","","",""
"1","2014","direct migration background","(1b) general elementary school","63","0.0514070927874263","0.0372146198338771","0.0655995657409755"
"1","2014","direct migration background","(1c) basic vocational qualification","46","0.0344826394864327","0.0229523330547025","0.0460129459181629"
"1","2014","direct migration background","(2b) intermediate general qualification","9","","",""
"1","2014","direct migration background","(2a) intermediate vocational","7","","",""
"1","2014","direct migration background","(2c_gen) general maturity certificate","37","0.0840888129393248","0.0602128880088053","0.107964737869844"
"1","2014","direct migration background","(2c_voc) vocational maturity certificate","32","0.0193678953016644","0.00890915348603785","0.0298266371172909"
"1","2014","direct migration background","(3a) lower tertiary education","4","","",""
"1","2014","direct migration background","(3b) higher tertiary education","48","0.0487120959052674","0.0353499900722272","0.0620742017383077"
"1","2014","indirect migration background","(0) in school","11","","",""
"1","2014","indirect migration background","(1a) inadequately completed","6","","",""
"1","2014","indirect migration background","(1b) general elementary school","16","","",""
"1","2014","indirect migration background","(1c) basic vocational qualification","11","","",""
"1","2014","indirect migration background","(2b) intermediate general qualification","4","","",""
"1","2014","indirect migration background","(2a) intermediate vocational","12","","",""
"1","2014","indirect migration background","(2c_gen) general maturity certificate","10","","",""
"1","2014","indirect migration background","(2c_voc) vocational maturity certificate","2","","",""
"1","2014","indirect migration background","(3a) lower tertiary education","2","","",""
"1","2014","indirect migration background","(3b) higher tertiary education","5","","",""
"2","2014","no migration background","(0) in school","100","0.15006472538798","0.120974904643314","0.179154546132646"
"2","2014","no migration background","(1a) inadequately completed","31","0.161006656465076","0.108746288433356","0.213267024496797"
"2","2014","no migration background","(1b) general elementary school","142","0.0690578375711448","0.0550909680594097","0.0830247070828799"
"2","2014","no migration background","(1c) basic vocational qualification","466","0.0734754396405789","0.065984986278878","0.0809658930022798"
"2","2014","no migration background","(2b) intermediate general qualification","107","0.146252051425539","0.117883263481414","0.174620839369664"
"2","2014","no migration background","(2a) intermediate vocational","801","0.132731131559089","0.123764485579857","0.141697777538321"
"2","2014","no migration background","(2c_gen) general maturity certificate","135","0.155112199456477","0.129151864732476","0.181072534180478"
"2","2014","no migration background","(2c_voc) vocational maturity certificate","306","0.140229706599948","0.123743356195875","0.156716057004022"
"2","2014","no migration background","(3a) lower tertiary education","235","0.116382909394366","0.101750138791429","0.131015679997303"
"2","2014","no migration background","(3b) higher tertiary education","486","0.160587410909585","0.147471201845031","0.173703619974138"
"2","2014","direct migration background","(0) in school","29","","",""
"2","2014","direct migration background","(1a) inadequately completed","72","0.239700970337635","0.192706628234853","0.286695312440417"
"2","2014","direct migration background","(1b) general elementary school","174","0.16183081518341","0.138160552769574","0.185501077597247"
"2","2014","direct migration background","(1c) basic vocational qualification","165","0.142698026946633","0.120595778787973","0.164800275105294"
"2","2014","direct migration background","(2b) intermediate general qualification","24","","",""
"2","2014","direct migration background","(2a) intermediate vocational","61","0.238130035716925","0.188851855961587","0.287408215472262"
"2","2014","direct migration background","(2c_gen) general maturity certificate","108","0.225601863576617","0.189642010959976","0.261561716193258"
"2","2014","direct migration background","(2c_voc) vocational maturity certificate","107","0.169503807857343","0.141030119571801","0.197977496142886"
"2","2014","direct migration background","(3a) lower tertiary education","25","","",""
"2","2014","direct migration background","(3b) higher tertiary education","214","0.181684053190059","0.157749825175302","0.205618281204815"
"2","2014","indirect migration background","(0) in school","46","0.167651144206809","0.116762735261801","0.218539553151818"
"2","2014","indirect migration background","(1a) inadequately completed","7","","",""
"2","2014","indirect migration background","(1b) general elementary school","63","0.278060888320967","0.220031153208551","0.336090623433384"
"2","2014","indirect migration background","(1c) basic vocational qualification","54","0.2148180343561","0.162966680922204","0.266669387789995"
"2","2014","indirect migration background","(2b) intermediate general qualification","44","0.241550320887683","0.177584045581339","0.305516596194027"
"2","2014","indirect migration background","(2a) intermediate vocational","64","0.187406921751516","0.142337579488086","0.232476264014946"
"2","2014","indirect migration background","(2c_gen) general maturity certificate","45","0.190460192982865","0.136310796477914","0.244609589487816"
"2","2014","indirect migration background","(2c_voc) vocational maturity certificate","39","0.242974750424679","0.173644115328292","0.312305385521066"
"2","2014","indirect migration background","(3a) lower tertiary education","21","","",""
"2","2014","indirect migration background","(3b) higher tertiary education","51","0.256379240310238","0.193964617930526","0.318793862689949"
"3","2014","no migration background","(0) in school","412","0.729910739270053","0.693745000251414","0.766076478288692"
"3","2014","no migration background","(1a) inadequately completed","129","0.734135005525279","0.671316176523071","0.796953834527487"
"3","2014","no migration background","(1b) general elementary school","891","0.752603335096513","0.728834317738751","0.776372352454274"
"3","2014","no migration background","(1c) basic vocational qualification","3324","0.720322260664954","0.707436771562841","0.733207749767066"
"3","2014","no migration background","(2b) intermediate general qualification","396","0.668091381696778","0.630286127671378","0.705896635722177"
"3","2014","no migration background","(2a) intermediate vocational","3852","0.700505405879042","0.688400344783079","0.712610466975005"
"3","2014","no migration background","(2c_gen) general maturity certificate","505","0.681288486483097","0.647872661219379","0.714704311746815"
"3","2014","no migration background","(2c_voc) vocational maturity certificate","1167","0.702563538249294","0.680858867489528","0.724268209009061"
"3","2014","no migration background","(3a) lower tertiary education","1292","0.686749333431862","0.66558546607505","0.707913200788673"
"3","2014","no migration background","(3b) higher tertiary education","1927","0.635411748549127","0.618217080405621","0.652606416692633"
"3","2014","direct migration background","(0) in school","68","0.622465160665815","0.531038626792357","0.713891694539273"
"3","2014","direct migration background","(1a) inadequately completed","209","0.614908878412397","0.561340858339274","0.668476898485519"
"3","2014","direct migration background","(1b) general elementary school","646","0.702633391739194","0.673255737909653","0.732011045568735"
"3","2014","direct migration background","(1c) basic vocational qualification","674","0.727738252055501","0.699610082529426","0.755866421581576"
"3","2014","direct migration background","(2b) intermediate general qualification","74","0.621062183888319","0.531616294598352","0.710508073178286"
"3","2014","direct migration background","(2a) intermediate vocational","205","0.718029355485962","0.665972229063274","0.770086481908649"
"3","2014","direct migration background","(2c_gen) general maturity certificate","346","0.610631971153359","0.568681743117188","0.65258219918953"
"3","2014","direct migration background","(2c_voc) vocational maturity certificate","487","0.700559798784513","0.665801154180325","0.735318443388702"
"3","2014","direct migration background","(3a) lower tertiary education","73","0.596712728470739","0.507054721761525","0.686370735179954"
"3","2014","direct migration background","(3b) higher tertiary education","661","0.663202796283794","0.633866321562318","0.69253927100527"
"3","2014","indirect migration background","(0) in school","140","0.71031423534867","0.648519460443442","0.772109010253897"
"3","2014","indirect migration background","(1a) inadequately completed","24","","",""
"3","2014","indirect migration background","(1b) general elementary school","141","0.631321151361552","0.568835596439007","0.693806706284097"
"3","2014","indirect migration background","(1c) basic vocational qualification","165","0.700673040723626","0.642854092052226","0.758491989395027"
"3","2014","indirect migration background","(2b) intermediate general qualification","114","0.65408877286514","0.583002696472834","0.725174849257446"
"3","2014","indirect migration background","(2a) intermediate vocational","194","0.72046629972595","0.668636948872219","0.772295650579681"
"3","2014","indirect migration background","(2c_gen) general maturity certificate","136","0.733741698310037","0.67278862818011","0.794694768439963"
"3","2014","indirect migration background","(2c_voc) vocational maturity certificate","97","0.653235133922052","0.576296984607777","0.730173283236327"
"3","2014","indirect migration background","(3a) lower tertiary education","53","0.685207894551642","0.585292561586105","0.785123227517179"
"3","2014","indirect migration background","(3b) higher tertiary education","115","0.624287773521304","0.55505858432828","0.693516962714328"
"4","2014","no migration background","(0) in school","51","0.0981311796398138","0.0738994728511912","0.122362886428436"
"4","2014","no migration background","(1a) inadequately completed","11","","",""
"4","2014","no migration background","(1b) general elementary school","158","0.135235261665231","0.116397677866985","0.154072845463477"
"4","2014","no migration background","(1c) basic vocational qualification","692","0.165134933474726","0.154475449965953","0.175794416983499"
"4","2014","no migration background","(2b) intermediate general qualification","61","0.136848149443264","0.109255841481202","0.164440457405325"
"4","2014","no migration background","(2a) intermediate vocational","658","0.136417638236054","0.127346664881291","0.145488611590817"
"4","2014","no migration background","(2c_gen) general maturity certificate","81","0.133392906142442","0.10901113350224","0.157774678782643"
"4","2014","no migration background","(2c_voc) vocational maturity certificate","175","0.128722247398006","0.112821467902883","0.14462302689313"
"4","2014","no migration background","(3a) lower tertiary education","274","0.165122105913648","0.148180132489151","0.182064079338145"
"4","2014","no migration background","(3b) higher tertiary education","467","0.162547937248411","0.149367325945441","0.17572854855138"
"4","2014","direct migration background","(0) in school","3","","",""
"4","2014","direct migration background","(1a) inadequately completed","13","","",""
"4","2014","direct migration background","(1b) general elementary school","45","0.0801325247914771","0.0626833994752362","0.097581650107718"
"4","2014","direct migration background","(1c) basic vocational qualification","72","0.0887369821376329","0.0707675333605488","0.106706430914717"
"4","2014","direct migration background","(2b) intermediate general qualification","6","","",""
"4","2014","direct migration background","(2a) intermediate vocational","14","","",""
"4","2014","direct migration background","(2c_gen) general maturity certificate","27","","",""
"4","2014","direct migration background","(2c_voc) vocational maturity certificate","38","0.0969541846440712","0.0744986527988713","0.119409716489271"
"4","2014","direct migration background","(3a) lower tertiary education","11","","",""
"4","2014","direct migration background","(3b) higher tertiary education","70","0.103253236269879","0.0843651804648596","0.122141292074898"
"4","2014","indirect migration background","(0) in school","10","","",""
"4","2014","indirect migration background","(1a) inadequately completed","1","","",""
"4","2014","indirect migration background","(1b) general elementary school","8","","",""
"4","2014","indirect migration background","(1c) basic vocational qualification","10","","",""
"4","2014","indirect migration background","(2b) intermediate general qualification","10","","",""
"4","2014","indirect migration background","(2a) intermediate vocational","18","","",""
"4","2014","indirect migration background","(2c_gen) general maturity certificate","9","","",""
"4","2014","indirect migration background","(2c_voc) vocational maturity certificate","7","","",""
"4","2014","indirect migration background","(3a) lower tertiary education","6","","",""
"4","2014","indirect migration background","(3b) higher tertiary education","15","","",""
"5","2014","no migration background","(0) in school","1","","",""
"5","2014","no migration background","(1a) inadequately completed","","","",""
"5","2014","no migration background","(1b) general elementary school","30","0.0232769274923418","0.0149711596366633","0.0315826953480203"
"5","2014","no migration background","(1c) basic vocational qualification","100","0.0303240364520368","0.0254012005439164","0.0352468723601572"
"5","2014","no migration background","(2b) intermediate general qualification","11","","",""
"5","2014","no migration background","(2a) intermediate vocational","80","0.0176045816483942","0.0141290378566612","0.0210801254401273"
"5","2014","no migration background","(2c_gen) general maturity certificate","10","","",""
"5","2014","no migration background","(2c_voc) vocational maturity certificate","18","","",""
"5","2014","no migration background","(3a) lower tertiary education","24","","",""
"5","2014","no migration background","(3b) higher tertiary education","81","0.0279873610310776","0.0220951027652567","0.0338796192968985"
"5","2014","direct migration background","(0) in school","","","",""
"5","2014","direct migration background","(1a) inadequately completed","1","","",""
"5","2014","direct migration background","(1b) general elementary school","2","","",""
"5","2014","direct migration background","(1c) basic vocational qualification","5","","",""
"5","2014","direct migration background","(2b) intermediate general qualification","","","",""
"5","2014","direct migration background","(2a) intermediate vocational","","","",""
"5","2014","direct migration background","(2c_gen) general maturity certificate","1","","",""
"5","2014","direct migration background","(2c_voc) vocational maturity certificate","3","","",""
"5","2014","direct migration background","(3a) lower tertiary education","2","","",""
"5","2014","direct migration background","(3b) higher tertiary education","4","","",""
"5","2014","indirect migration background","(0) in school","","","",""
"5","2014","indirect migration background","(1a) inadequately completed","","","",""
"5","2014","indirect migration background","(1b) general elementary school","1","","",""
"5","2014","indirect migration background","(1c) basic vocational qualification","1","","",""
"5","2014","indirect migration background","(2b) intermediate general qualification","","","",""
"5","2014","indirect migration background","(2a) intermediate vocational","","","",""
"5","2014","indirect migration background","(2c_gen) general maturity certificate","2","","",""
"5","2014","indirect migration background","(2c_voc) vocational maturity certificate","2","","",""
"5","2014","indirect migration background","(3a) lower tertiary education","1","","",""
"5","2014","indirect migration background","(3b) higher tertiary education","2","","",""
"1","2015","no migration background","(0) in school","10","","",""
"1","2015","no migration background","(1a) inadequately completed","9","","",""
"1","2015","no migration background","(1b) general elementary school","35","0.0168066991983807","0.00946290447839608","0.0241504939183653"
"1","2015","no migration background","(1c) basic vocational qualification","78","0.0103905205662219","0.00737262674104141","0.0134084143914025"
"1","2015","no migration background","(2b) intermediate general qualification","16","","",""
"1","2015","no migration background","(2a) intermediate vocational","79","0.0110615651713197","0.00823668140543866","0.0138864489372008"
"1","2015","no migration background","(2c_gen) general maturity certificate","15","","",""
"1","2015","no migration background","(2c_voc) vocational maturity certificate","42","0.0268186074021208","0.0189468111972179","0.0346904036070237"
"1","2015","no migration background","(3a) lower tertiary education","13","","",""
"1","2015","no migration background","(3b) higher tertiary education","37","0.0122184138191754","0.00824052941264529","0.0161962982257055"
"1","2015","direct migration background","(0) in school","13","","",""
"1","2015","direct migration background","(1a) inadequately completed","39","0.0754845847666996","0.0489237019149955","0.102045467618404"
"1","2015","direct migration background","(1b) general elementary school","79","0.0489885125314479","0.0353418514742494","0.0626351735886465"
"1","2015","direct migration background","(1c) basic vocational qualification","58","0.0390108559983975","0.0271343907922308","0.0508873212045642"
"1","2015","direct migration background","(2b) intermediate general qualification","10","","",""
"1","2015","direct migration background","(2a) intermediate vocational","9","","",""
"1","2015","direct migration background","(2c_gen) general maturity certificate","59","0.0660503713693388","0.0467019474201637","0.085398795318514"
"1","2015","direct migration background","(2c_voc) vocational maturity certificate","47","0.0471612064719027","0.0329354377425813","0.061386975201224"
"1","2015","direct migration background","(3a) lower tertiary education","2","","",""
"1","2015","direct migration background","(3b) higher tertiary education","57","0.0318742928320193","0.0226027477747085","0.04114583788933"
"1","2015","indirect migration background","(0) in school","15","","",""
"1","2015","indirect migration background","(1a) inadequately completed","4","","",""
"1","2015","indirect migration background","(1b) general elementary school","18","","",""
"1","2015","indirect migration background","(1c) basic vocational qualification","15","","",""
"1","2015","indirect migration background","(2b) intermediate general qualification","13","","",""
"1","2015","indirect migration background","(2a) intermediate vocational","14","","",""
"1","2015","indirect migration background","(2c_gen) general maturity certificate","9","","",""
"1","2015","indirect migration background","(2c_voc) vocational maturity certificate","3","","",""
"1","2015","indirect migration background","(3a) lower tertiary education","1","","",""
"1","2015","indirect migration background","(3b) higher tertiary education","5","","",""
"2","2015","no migration background","(0) in school","94","0.177674782889015","0.144270757939263","0.211078807838768"
"2","2015","no migration background","(1a) inadequately completed","43","0.118961991295224","0.0716672043502329","0.166256778240216"
"2","2015","no migration background","(1b) general elementary school","126","0.0884281783551241","0.0722081860143353","0.104648170695913"
"2","2015","no migration background","(1c) basic vocational qualification","386","0.0630159977771001","0.0557842232619936","0.0702477722922066"
"2","2015","no migration background","(2b) intermediate general qualification","85","0.122905244597386","0.0959040867346462","0.149906402460125"
"2","2015","no migration background","(2a) intermediate vocational","760","0.116707248996525","0.108035455790494","0.125379042202555"
"2","2015","no migration background","(2c_gen) general maturity certificate","132","0.137841903831669","0.113397159542822","0.162286648120516"
"2","2015","no migration background","(2c_voc) vocational maturity certificate","289","0.144160949420877","0.127045878673698","0.161276020168056"
"2","2015","no migration background","(3a) lower tertiary education","215","0.114740330741748","0.0998927790459409","0.129587882437555"
"2","2015","no migration background","(3b) higher tertiary education","428","0.158307106988321","0.145089850521459","0.171524363455183"
"2","2015","direct migration background","(0) in school","22","","",""
"2","2015","direct migration background","(1a) inadequately completed","89","0.24283058069795","0.199717950933253","0.285943210462646"
"2","2015","direct migration background","(1b) general elementary school","182","0.155888056705708","0.132953368446576","0.17882274496484"
"2","2015","direct migration background","(1c) basic vocational qualification","183","0.147310471216762","0.125571074185121","0.169049868248404"
"2","2015","direct migration background","(2b) intermediate general qualification","20","","",""
"2","2015","direct migration background","(2a) intermediate vocational","44","0.165130857349776","0.121640557900518","0.208621156799034"
"2","2015","direct migration background","(2c_gen) general maturity certificate","132","0.168524816067246","0.139363789211658","0.197685842922834"
"2","2015","direct migration background","(2c_voc) vocational maturity certificate","170","0.181048683550865","0.155208219786368","0.206889147315363"
"2","2015","direct migration background","(3a) lower tertiary education","22","","",""
"2","2015","direct migration background","(3b) higher tertiary education","290","0.168522687098515","0.148765716773489","0.188279657423542"
"2","2015","indirect migration background","(0) in school","43","0.274901597228629","0.209128459021946","0.340674735435312"
"2","2015","indirect migration background","(1a) inadequately completed","8","","",""
"2","2015","indirect migration background","(1b) general elementary school","48","0.258247104167598","0.197130061231804","0.319364147103393"
"2","2015","indirect migration background","(1c) basic vocational qualification","47","0.137616180808462","0.093570917561141","0.181661444055783"
"2","2015","indirect migration background","(2b) intermediate general qualification","43","0.109979760168548","0.063625954863289","0.156333565473808"
"2","2015","indirect migration background","(2a) intermediate vocational","57","0.236725799816629","0.185643509568555","0.287808090064704"
"2","2015","indirect migration background","(2c_gen) general maturity certificate","50","0.236638752779823","0.176831312636875","0.296446192922771"
"2","2015","indirect migration background","(2c_voc) vocational maturity certificate","27","","",""
"2","2015","indirect migration background","(3a) lower tertiary education","16","","",""
"2","2015","indirect migration background","(3b) higher tertiary education","41","0.165579972965332","0.11201776269912","0.219142183231544"
"3","2015","no migration background","(0) in school","347","0.70141552947078","0.661422399448035","0.741408659493526"
"3","2015","no migration background","(1a) inadequately completed","119","0.745033707128722","0.681362778490013","0.808704635767431"
"3","2015","no migration background","(1b) general elementary school","851","0.74518649370056","0.720291984473949","0.770081002927172"
"3","2015","no migration background","(1c) basic vocational qualification","3164","0.741213958529874","0.728179421855732","0.754248495204015"
"3","2015","no migration background","(2b) intermediate general qualification","400","0.69392719987546","0.656026847573808","0.731827552177112"
"3","2015","no migration background","(2a) intermediate vocational","3724","0.714462785603494","0.70226365645491","0.726661914752078"
"3","2015","no migration background","(2c_gen) general maturity certificate","522","0.716914631818055","0.684970297298845","0.748858966337265"
"3","2015","no migration background","(2c_voc) vocational maturity certificate","1105","0.6806149341522","0.657897102756762","0.703332765547637"
"3","2015","no migration background","(3a) lower tertiary education","1243","0.68648745239829","0.664874941602742","0.708099963193838"
"3","2015","no migration background","(3b) higher tertiary education","1918","0.636432050166794","0.619014659319026","0.653849441014562"
"3","2015","direct migration background","(0) in school","62","0.626493285967383","0.531682988748046","0.72130358318672"
"3","2015","direct migration background","(1a) inadequately completed","237","0.621443451089512","0.572676850558887","0.670210051620138"
"3","2015","direct migration background","(1b) general elementary school","643","0.690848950312117","0.6616300873929","0.720067813231333"
"3","2015","direct migration background","(1c) basic vocational qualification","716","0.70266812874631","0.674631158563675","0.730705098928944"
"3","2015","direct migration background","(2b) intermediate general qualification","70","0.684422953976675","0.595103428355033","0.773742479598317"
"3","2015","direct migration background","(2a) intermediate vocational","208","0.733073182962339","0.681260170241722","0.784886195682957"
"3","2015","direct migration background","(2c_gen) general maturity certificate","418","0.681409177146103","0.645112501045491","0.717705853246714"
"3","2015","direct migration background","(2c_voc) vocational maturity certificate","583","0.685011321621459","0.653838944456867","0.716183698786051"
"3","2015","direct migration background","(3a) lower tertiary education","69","0.575071934917256","0.482693512152491","0.667450357682022"
"3","2015","direct migration background","(3b) higher tertiary education","947","0.711926233912174","0.688024175058529","0.735828292765818"
"3","2015","indirect migration background","(0) in school","107","0.577600908895569","0.50483350527614","0.650368312514999"
"3","2015","indirect migration background","(1a) inadequately completed","18","","",""
"3","2015","indirect migration background","(1b) general elementary school","126","0.63010805134917","0.562692524706499","0.697523577991842"
"3","2015","indirect migration background","(1c) basic vocational qualification","157","0.72490571888864","0.667811030911168","0.782000406866111"
"3","2015","indirect migration background","(2b) intermediate general qualification","111","0.677867456737885","0.608633562594746","0.747101350881024"
"3","2015","indirect migration background","(2a) intermediate vocational","180","0.641538500303393","0.583909658198595","0.699167342408192"
"3","2015","indirect migration background","(2c_gen) general maturity certificate","125","0.655288743174656","0.58840950571264","0.722167980636673"
"3","2015","indirect migration background","(2c_voc) vocational maturity certificate","100","0.681408858935872","0.604228852825679","0.758588865046066"
"3","2015","indirect migration background","(3a) lower tertiary education","53","0.664668316437634","0.559897440955048","0.76943919192022"
"3","2015","indirect migration background","(3b) higher tertiary education","120","0.628223658114112","0.558583420316471","0.697863895911754"
"4","2015","no migration background","(0) in school","50","0.104086454311853","0.0773997921794131","0.130773116444293"
"4","2015","no migration background","(1a) inadequately completed","9","","",""
"4","2015","no migration background","(1b) general elementary school","143","0.131256701888979","0.111965186800537","0.15054821697742"
"4","2015","no migration background","(1c) basic vocational qualification","611","0.157997556283749","0.147142420985943","0.168852691581555"
"4","2015","no migration background","(2b) intermediate general qualification","56","0.151779171031395","0.122271530928865","0.181286811133926"
"4","2015","no migration background","(2a) intermediate vocational","615","0.13947159062054","0.130114665653254","0.148828515587825"
"4","2015","no migration background","(2c_gen) general maturity certificate","87","0.124020194601841","0.100648259965798","0.147392129237884"
"4","2015","no migration background","(2c_voc) vocational maturity certificate","161","0.130712771608077","0.114287994162923","0.147137549053232"
"4","2015","no migration background","(3a) lower tertiary education","273","0.171686793205435","0.154118596104655","0.189254990306216"
"4","2015","no migration background","(3b) higher tertiary education","470","0.164934234694174","0.151496377377416","0.178372092010932"
"4","2015","direct migration background","(0) in school","3","","",""
"4","2015","direct migration background","(1a) inadequately completed","14","","",""
"4","2015","direct migration background","(1b) general elementary school","55","0.102303547511451","0.0831435036686625","0.121463591354239"
"4","2015","direct migration background","(1c) basic vocational qualification","60","0.0976015202510303","0.0793976937078217","0.115805346794239"
"4","2015","direct migration background","(2b) intermediate general qualification","3","","",""
"4","2015","direct migration background","(2a) intermediate vocational","18","","",""
"4","2015","direct migration background","(2c_gen) general maturity certificate","24","","",""
"4","2015","direct migration background","(2c_voc) vocational maturity certificate","45","0.0805137800843157","0.0622545989700408","0.0987729611985907"
"4","2015","direct migration background","(3a) lower tertiary education","14","","",""
"4","2015","direct migration background","(3b) higher tertiary education","84","0.0875728716028685","0.0726535234703468","0.10249221973539"
"4","2015","indirect migration background","(0) in school","12","","",""
"4","2015","indirect migration background","(1a) inadequately completed","","","",""
"4","2015","indirect migration background","(1b) general elementary school","4","","",""
"4","2015","indirect migration background","(1c) basic vocational qualification","15","","",""
"4","2015","indirect migration background","(2b) intermediate general qualification","7","","",""
"4","2015","indirect migration background","(2a) intermediate vocational","14","","",""
"4","2015","indirect migration background","(2c_gen) general maturity certificate","9","","",""
"4","2015","indirect migration background","(2c_voc) vocational maturity certificate","8","","",""
"4","2015","indirect migration background","(3a) lower tertiary education","7","","",""
"4","2015","indirect migration background","(3b) higher tertiary education","19","","",""
"5","2015","no migration background","(0) in school","2","","",""
"5","2015","no migration background","(1a) inadequately completed","","","",""
"5","2015","no migration background","(1b) general elementary school","22","","",""
"5","2015","no migration background","(1c) basic vocational qualification","98","0.0273819668430555","0.0225250925978845","0.0322388410882264"
"5","2015","no migration background","(2b) intermediate general qualification","11","","",""
"5","2015","no migration background","(2a) intermediate vocational","88","0.0182968096081222","0.0146770023267267","0.0219166168895176"
"5","2015","no migration background","(2c_gen) general maturity certificate","8","","",""
"5","2015","no migration background","(2c_voc) vocational maturity certificate","21","","",""
"5","2015","no migration background","(3a) lower tertiary education","26","","",""
"5","2015","no migration background","(3b) higher tertiary education","77","0.0281081943315356","0.0221235311281678","0.0340928575349035"
"5","2015","direct migration background","(0) in school","","","",""
"5","2015","direct migration background","(1a) inadequately completed","1","","",""
"5","2015","direct migration background","(1b) general elementary school","2","","",""
"5","2015","direct migration background","(1c) basic vocational qualification","4","","",""
"5","2015","direct migration background","(2b) intermediate general qualification","1","","",""
"5","2015","direct migration background","(2a) intermediate vocational","1","","",""
"5","2015","direct migration background","(2c_gen) general maturity certificate","","","",""
"5","2015","direct migration background","(2c_voc) vocational maturity certificate","8","","",""
"5","2015","direct migration background","(3a) lower tertiary education","3","","",""
"5","2015","direct migration background","(3b) higher tertiary education","1","","",""
"5","2015","indirect migration background","(0) in school","","","",""
"5","2015","indirect migration background","(1a) inadequately completed","","","",""
"5","2015","indirect migration background","(1b) general elementary school","1","","",""
"5","2015","indirect migration background","(1c) basic vocational qualification","1","","",""
"5","2015","indirect migration background","(2b) intermediate general qualification","1","","",""
"5","2015","indirect migration background","(2a) intermediate vocational","1","","",""
"5","2015","indirect migration background","(2c_gen) general maturity certificate","1","","",""
"5","2015","indirect migration background","(2c_voc) vocational maturity certificate","2","","",""
"5","2015","indirect migration background","(3a) lower tertiary education","1","","",""
"5","2015","indirect migration background","(3b) higher tertiary education","","","",""
"1","2016","no migration background","(0) in school","10","","",""
"1","2016","no migration background","(1a) inadequately completed","16","","",""
"1","2016","no migration background","(1b) general elementary school","31","0.0130813970977505","0.00631743473754473","0.0198453594579563"
"1","2016","no migration background","(1c) basic vocational qualification","55","0.00749169969677973","0.00480938276163876","0.0101740166319207"
"1","2016","no migration background","(2b) intermediate general qualification","16","","",""
"1","2016","no migration background","(2a) intermediate vocational","84","0.0136569616669055","0.0103898963104174","0.0169240270233936"
"1","2016","no migration background","(2c_gen) general maturity certificate","17","","",""
"1","2016","no migration background","(2c_voc) vocational maturity certificate","39","0.0229351456889321","0.0154610402695524","0.0304092511083118"
"1","2016","no migration background","(3a) lower tertiary education","8","","",""
"1","2016","no migration background","(3b) higher tertiary education","40","0.0099158426286417","0.00623660021198226","0.0135950850453011"
"1","2016","direct migration background","(0) in school","10","","",""
"1","2016","direct migration background","(1a) inadequately completed","200","0.0748237100953553","0.0607834878407718","0.0888639323499388"
"1","2016","direct migration background","(1b) general elementary school","142","0.0399581018419854","0.0292658507117033","0.0506503529722675"
"1","2016","direct migration background","(1c) basic vocational qualification","51","0.0331422316189191","0.0219060706381411","0.0443783925996971"
