"plj0589","year","bula_h","education","n","percent","lower_confidence","upper_confidence"
"Never","2015","Bavaria","secondary school degree","","","",""
"Never","2015","Bavaria","college entrance qualification","","","",""
"Never","2015","Bavaria","Other degree","","","",""
"Never","2015","Bavaria","no degree/no degree yet","","","",""
"Never","2015","Berlin","lower secondary degree","","","",""
"Never","2015","Berlin","secondary school degree","","","",""
"Never","2015","Berlin","college entrance qualification","","","",""
"Never","2015","Berlin","Other degree","","","",""
"Never","2015","Berlin","no degree/no degree yet","","","",""
"Never","2015","Brandenburg","lower secondary degree","","","",""
"Never","2015","Brandenburg","secondary school degree","","","",""
"Never","2015","Brandenburg","college entrance qualification","","","",""
"Never","2015","Brandenburg","Other degree","","","",""
"Never","2015","Brandenburg","no degree/no degree yet","","","",""
"Never","2015","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Never","2015","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Never","2015","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Never","2015","Mecklenburg-Western Pomerania","Other degree","","","",""
"Never","2015","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Never","2015","Saxony","lower secondary degree","","","",""
"Never","2015","Saxony","secondary school degree","","","",""
"Never","2015","Saxony","college entrance qualification","","","",""
"Never","2015","Saxony","Other degree","","","",""
"Never","2015","Saxony","no degree/no degree yet","","","",""
"Never","2015","Saxony-Anhalt","lower secondary degree","","","",""
"Never","2015","Saxony-Anhalt","secondary school degree","","","",""
"Never","2015","Saxony-Anhalt","college entrance qualification","","","",""
"Never","2015","Saxony-Anhalt","Other degree","","","",""
"Never","2015","Saxony-Anhalt","no degree/no degree yet","","","",""
"Never","2015","Thuringia","lower secondary degree","","","",""
"Never","2015","Thuringia","secondary school degree","","","",""
"Never","2015","Thuringia","college entrance qualification","","","",""
"Never","2015","Thuringia","Other degree","","","",""
"Never","2015","Thuringia","no degree/no degree yet","","","",""
"Very often","2016","Schleswig-Holstein","lower secondary degree","","","",""
"Very often","2016","Schleswig-Holstein","secondary school degree","","","",""
"Very often","2016","Schleswig-Holstein","college entrance qualification","","","",""
"Very often","2016","Schleswig-Holstein","Other degree","","","",""
"Very often","2016","Schleswig-Holstein","no degree/no degree yet","","","",""
"Very often","2016","Hamburg","lower secondary degree","","","",""
"Very often","2016","Hamburg","secondary school degree","","","",""
"Very often","2016","Hamburg","college entrance qualification","","","",""
"Very often","2016","Hamburg","Other degree","","","",""
"Very often","2016","Hamburg","no degree/no degree yet","","","",""
"Very often","2016","Lower Saxony","lower secondary degree","","","",""
"Very often","2016","Lower Saxony","secondary school degree","","","",""
"Very often","2016","Lower Saxony","college entrance qualification","","","",""
"Very often","2016","Lower Saxony","Other degree","","","",""
"Very often","2016","Lower Saxony","no degree/no degree yet","","","",""
"Very often","2016","Bremen","lower secondary degree","","","",""
"Very often","2016","Bremen","secondary school degree","","","",""
"Very often","2016","Bremen","college entrance qualification","","","",""
"Very often","2016","Bremen","Other degree","","","",""
"Very often","2016","Bremen","no degree/no degree yet","","","",""
"Very often","2016","North Rhine-Westphalia","lower secondary degree","","","",""
"Very often","2016","North Rhine-Westphalia","secondary school degree","","","",""
"Very often","2016","North Rhine-Westphalia","college entrance qualification","","","",""
"Very often","2016","North Rhine-Westphalia","Other degree","31","0.0815531435282529","0.0543561649408227","0.108750122115683"
"Very often","2016","North Rhine-Westphalia","no degree/no degree yet","","","",""
"Very often","2016","Hesse","lower secondary degree","","","",""
"Very often","2016","Hesse","secondary school degree","","","",""
"Very often","2016","Hesse","college entrance qualification","","","",""
"Very often","2016","Hesse","Other degree","","","",""
"Very often","2016","Hesse","no degree/no degree yet","","","",""
"Very often","2016","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"Very often","2016","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"Very often","2016","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Very often","2016","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Very often","2016","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Very often","2016","Baden-Württemberg","lower secondary degree","","","",""
"Very often","2016","Baden-Württemberg","secondary school degree","","","",""
"Very often","2016","Baden-Württemberg","college entrance qualification","","","",""
"Very often","2016","Baden-Württemberg","Other degree","","","",""
"Very often","2016","Baden-Württemberg","no degree/no degree yet","","","",""
"Very often","2016","Bavaria","lower secondary degree","","","",""
"Very often","2016","Bavaria","secondary school degree","","","",""
"Very often","2016","Bavaria","college entrance qualification","","","",""
"Very often","2016","Bavaria","Other degree","","","",""
"Very often","2016","Bavaria","no degree/no degree yet","","","",""
"Very often","2016","Berlin","lower secondary degree","","","",""
"Very often","2016","Berlin","secondary school degree","","","",""
"Very often","2016","Berlin","college entrance qualification","","","",""
"Very often","2016","Berlin","Other degree","","","",""
"Very often","2016","Berlin","no degree/no degree yet","","","",""
"Very often","2016","Brandenburg","lower secondary degree","","","",""
"Very often","2016","Brandenburg","secondary school degree","","","",""
"Very often","2016","Brandenburg","college entrance qualification","","","",""
"Very often","2016","Brandenburg","Other degree","","","",""
"Very often","2016","Brandenburg","no degree/no degree yet","","","",""
"Very often","2016","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Very often","2016","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Very often","2016","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Very often","2016","Mecklenburg-Western Pomerania","Other degree","","","",""
"Very often","2016","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Very often","2016","Saxony","lower secondary degree","","","",""
"Very often","2016","Saxony","secondary school degree","","","",""
"Very often","2016","Saxony","college entrance qualification","","","",""
"Very often","2016","Saxony","Other degree","","","",""
"Very often","2016","Saxony","no degree/no degree yet","","","",""
"Very often","2016","Saxony-Anhalt","lower secondary degree","","","",""
"Very often","2016","Saxony-Anhalt","secondary school degree","","","",""
"Very often","2016","Saxony-Anhalt","college entrance qualification","","","",""
"Very often","2016","Saxony-Anhalt","Other degree","","","",""
"Very often","2016","Saxony-Anhalt","no degree/no degree yet","","","",""
"Very often","2016","Thuringia","lower secondary degree","","","",""
"Very often","2016","Thuringia","secondary school degree","","","",""
"Very often","2016","Thuringia","college entrance qualification","","","",""
"Very often","2016","Thuringia","Other degree","","","",""
"Very often","2016","Thuringia","no degree/no degree yet","","","",""
"Often","2016","Schleswig-Holstein","lower secondary degree","","","",""
"Often","2016","Schleswig-Holstein","secondary school degree","","","",""
"Often","2016","Schleswig-Holstein","college entrance qualification","","","",""
"Often","2016","Schleswig-Holstein","Other degree","","","",""
"Often","2016","Schleswig-Holstein","no degree/no degree yet","","","",""
"Often","2016","Hamburg","lower secondary degree","","","",""
"Often","2016","Hamburg","secondary school degree","","","",""
"Often","2016","Hamburg","college entrance qualification","","","",""
"Often","2016","Hamburg","Other degree","","","",""
"Often","2016","Hamburg","no degree/no degree yet","","","",""
"Often","2016","Lower Saxony","lower secondary degree","","","",""
"Often","2016","Lower Saxony","secondary school degree","","","",""
"Often","2016","Lower Saxony","college entrance qualification","","","",""
"Often","2016","Lower Saxony","Other degree","","","",""
"Often","2016","Lower Saxony","no degree/no degree yet","","","",""
"Often","2016","Bremen","lower secondary degree","","","",""
"Often","2016","Bremen","secondary school degree","","","",""
"Often","2016","Bremen","college entrance qualification","","","",""
"Often","2016","Bremen","Other degree","","","",""
"Often","2016","Bremen","no degree/no degree yet","","","",""
"Often","2016","North Rhine-Westphalia","lower secondary degree","","","",""
"Often","2016","North Rhine-Westphalia","secondary school degree","","","",""
"Often","2016","North Rhine-Westphalia","college entrance qualification","","","",""
"Often","2016","North Rhine-Westphalia","Other degree","44","0.183587960068951","0.145115488368686","0.222060431769216"
"Often","2016","North Rhine-Westphalia","no degree/no degree yet","44","0.299760430556035","0.244598986083812","0.354921875028257"
"Often","2016","Hesse","lower secondary degree","","","",""
"Often","2016","Hesse","secondary school degree","","","",""
"Often","2016","Hesse","college entrance qualification","","","",""
"Often","2016","Hesse","Other degree","","","",""
"Often","2016","Hesse","no degree/no degree yet","","","",""
"Often","2016","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"Often","2016","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"Often","2016","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Often","2016","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Often","2016","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Often","2016","Baden-Württemberg","lower secondary degree","","","",""
"Often","2016","Baden-Württemberg","secondary school degree","","","",""
"Often","2016","Baden-Württemberg","college entrance qualification","","","",""
"Often","2016","Baden-Württemberg","Other degree","33","0.131410827669464","0.0947926273945135","0.168029027944414"
"Often","2016","Baden-Württemberg","no degree/no degree yet","35","0.219122295568247","0.166008794877378","0.272235796259116"
"Often","2016","Bavaria","lower secondary degree","","","",""
"Often","2016","Bavaria","secondary school degree","","","",""
"Often","2016","Bavaria","college entrance qualification","","","",""
"Often","2016","Bavaria","Other degree","37","0.103002009261069","0.0690557974928462","0.136948221029291"
"Often","2016","Bavaria","no degree/no degree yet","37","0.13323101344235","0.09223888440867","0.17422314247603"
"Often","2016","Berlin","lower secondary degree","","","",""
"Often","2016","Berlin","secondary school degree","","","",""
"Often","2016","Berlin","college entrance qualification","","","",""
"Often","2016","Berlin","Other degree","","","",""
"Often","2016","Berlin","no degree/no degree yet","","","",""
"Often","2016","Brandenburg","lower secondary degree","","","",""
"Often","2016","Brandenburg","secondary school degree","","","",""
"Often","2016","Brandenburg","college entrance qualification","","","",""
"Often","2016","Brandenburg","Other degree","","","",""
"Often","2016","Brandenburg","no degree/no degree yet","","","",""
"Often","2016","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Often","2016","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Often","2016","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
