"plj0589","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence"
"Rarely ","2018","Couple + C. LE 16 ","vocational + Abi","","","",""
"Rarely ","2018","Couple + C. LE 16 ","higher vocational","","","",""
"Rarely ","2018","Couple + C. LE 16 ","higher education","2","","",""
"Rarely ","2018","Couple + C. GT 16 ","in school","","","",""
"Rarely ","2018","Couple + C. GT 16 ","inadequately","3","","",""
"Rarely ","2018","Couple + C. GT 16 ","general elemantary","","","",""
"Rarely ","2018","Couple + C. GT 16 ","middle vocational","","","",""
"Rarely ","2018","Couple + C. GT 16 ","vocational + Abi","","","",""
"Rarely ","2018","Couple + C. GT 16 ","higher vocational","","","",""
"Rarely ","2018","Couple + C. GT 16 ","higher education","3","","",""
"Rarely ","2018","Couple + C. LE and GT 16","in school","","","",""
"Rarely ","2018","Couple + C. LE and GT 16","inadequately","8","","",""
"Rarely ","2018","Couple + C. LE and GT 16","general elemantary","6","","",""
"Rarely ","2018","Couple + C. LE and GT 16","middle vocational","6","","",""
"Rarely ","2018","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Rarely ","2018","Couple + C. LE and GT 16","higher vocational","","","",""
"Rarely ","2018","Couple + C. LE and GT 16","higher education","2","","",""
"Never","2018","1-pers.-HH","in school","","","",""
"Never","2018","1-pers.-HH","inadequately","","","",""
"Never","2018","1-pers.-HH","general elemantary","","","",""
"Never","2018","1-pers.-HH","middle vocational","","","",""
"Never","2018","1-pers.-HH","vocational + Abi","","","",""
"Never","2018","1-pers.-HH","higher vocational","","","",""
"Never","2018","1-pers.-HH","higher education","1","","",""
"Never","2018","(Married) couple without C. ","in school","","","",""
"Never","2018","(Married) couple without C. ","inadequately","4","","",""
"Never","2018","(Married) couple without C. ","general elemantary","3","","",""
"Never","2018","(Married) couple without C. ","middle vocational","2","","",""
"Never","2018","(Married) couple without C. ","vocational + Abi","2","","",""
"Never","2018","(Married) couple without C. ","higher vocational","","","",""
"Never","2018","(Married) couple without C. ","higher education","","","",""
"Never","2018","Single parent ","in school","","","",""
"Never","2018","Single parent ","inadequately","2","","",""
"Never","2018","Single parent ","general elemantary","1","","",""
"Never","2018","Single parent ","middle vocational","1","","",""
"Never","2018","Single parent ","vocational + Abi","","","",""
"Never","2018","Single parent ","higher vocational","","","",""
"Never","2018","Single parent ","higher education","1","","",""
"Never","2018","Couple + C. LE 16 ","in school","","","",""
"Never","2018","Couple + C. LE 16 ","inadequately","25","","",""
"Never","2018","Couple + C. LE 16 ","general elemantary","14","","",""
"Never","2018","Couple + C. LE 16 ","middle vocational","4","","",""
"Never","2018","Couple + C. LE 16 ","vocational + Abi","2","","",""
"Never","2018","Couple + C. LE 16 ","higher vocational","","","",""
"Never","2018","Couple + C. LE 16 ","higher education","10","","",""
"Never","2018","Couple + C. GT 16 ","in school","1","","",""
"Never","2018","Couple + C. GT 16 ","inadequately","1","","",""
"Never","2018","Couple + C. GT 16 ","general elemantary","3","","",""
"Never","2018","Couple + C. GT 16 ","middle vocational","1","","",""
"Never","2018","Couple + C. GT 16 ","vocational + Abi","","","",""
"Never","2018","Couple + C. GT 16 ","higher vocational","","","",""
"Never","2018","Couple + C. GT 16 ","higher education","","","",""
"Never","2018","Couple + C. LE and GT 16","in school","2","","",""
"Never","2018","Couple + C. LE and GT 16","inadequately","19","","",""
"Never","2018","Couple + C. LE and GT 16","general elemantary","19","","",""
"Never","2018","Couple + C. LE and GT 16","middle vocational","7","","",""
"Never","2018","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Never","2018","Couple + C. LE and GT 16","higher vocational","","","",""
"Never","2018","Couple + C. LE and GT 16","higher education","4","","",""
"Very often","2019","1-pers.-HH","in school","","","",""
"Very often","2019","1-pers.-HH","inadequately","","","",""
"Very often","2019","1-pers.-HH","general elemantary","","","",""
"Very often","2019","1-pers.-HH","middle vocational","","","",""
"Very often","2019","1-pers.-HH","vocational + Abi","","","",""
"Very often","2019","1-pers.-HH","higher vocational","","","",""
"Very often","2019","1-pers.-HH","higher education","","","",""
"Very often","2019","(Married) couple without C. ","in school","","","",""
"Very often","2019","(Married) couple without C. ","inadequately","","","",""
"Very often","2019","(Married) couple without C. ","general elemantary","","","",""
"Very often","2019","(Married) couple without C. ","middle vocational","","","",""
"Very often","2019","(Married) couple without C. ","vocational + Abi","","","",""
"Very often","2019","(Married) couple without C. ","higher vocational","","","",""
"Very often","2019","(Married) couple without C. ","higher education","","","",""
"Very often","2019","Single parent ","in school","","","",""
"Very often","2019","Single parent ","inadequately","1","","",""
"Very often","2019","Single parent ","general elemantary","","","",""
"Very often","2019","Single parent ","middle vocational","","","",""
"Very often","2019","Single parent ","vocational + Abi","","","",""
"Very often","2019","Single parent ","higher vocational","","","",""
"Very often","2019","Single parent ","higher education","","","",""
"Very often","2019","Couple + C. LE 16 ","in school","","","",""
"Very often","2019","Couple + C. LE 16 ","inadequately","1","","",""
"Very often","2019","Couple + C. LE 16 ","general elemantary","1","","",""
"Very often","2019","Couple + C. LE 16 ","middle vocational","","","",""
"Very often","2019","Couple + C. LE 16 ","vocational + Abi","","","",""
"Very often","2019","Couple + C. LE 16 ","higher vocational","","","",""
"Very often","2019","Couple + C. LE 16 ","higher education","","","",""
"Very often","2019","Couple + C. GT 16 ","in school","","","",""
"Very often","2019","Couple + C. GT 16 ","inadequately","","","",""
"Very often","2019","Couple + C. GT 16 ","general elemantary","","","",""
"Very often","2019","Couple + C. GT 16 ","middle vocational","","","",""
"Very often","2019","Couple + C. GT 16 ","vocational + Abi","","","",""
"Very often","2019","Couple + C. GT 16 ","higher vocational","","","",""
"Very often","2019","Couple + C. GT 16 ","higher education","","","",""
"Very often","2019","Couple + C. LE and GT 16","in school","","","",""
"Very often","2019","Couple + C. LE and GT 16","inadequately","","","",""
"Very often","2019","Couple + C. LE and GT 16","general elemantary","","","",""
"Very often","2019","Couple + C. LE and GT 16","middle vocational","1","","",""
"Very often","2019","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Very often","2019","Couple + C. LE and GT 16","higher vocational","","","",""
"Very often","2019","Couple + C. LE and GT 16","higher education","","","",""
"Often","2019","1-pers.-HH","in school","","","",""
"Often","2019","1-pers.-HH","inadequately","1","","",""
"Often","2019","1-pers.-HH","general elemantary","","","",""
"Often","2019","1-pers.-HH","middle vocational","","","",""
"Often","2019","1-pers.-HH","vocational + Abi","","","",""
"Often","2019","1-pers.-HH","higher vocational","","","",""
"Often","2019","1-pers.-HH","higher education","","","",""
"Often","2019","(Married) couple without C. ","in school","","","",""
"Often","2019","(Married) couple without C. ","inadequately","","","",""
"Often","2019","(Married) couple without C. ","general elemantary","","","",""
"Often","2019","(Married) couple without C. ","middle vocational","","","",""
"Often","2019","(Married) couple without C. ","vocational + Abi","","","",""
"Often","2019","(Married) couple without C. ","higher vocational","","","",""
"Often","2019","(Married) couple without C. ","higher education","","","",""
"Often","2019","Single parent ","in school","","","",""
"Often","2019","Single parent ","inadequately","","","",""
"Often","2019","Single parent ","general elemantary","2","","",""
"Often","2019","Single parent ","middle vocational","","","",""
"Often","2019","Single parent ","vocational + Abi","","","",""
"Often","2019","Single parent ","higher vocational","","","",""
"Often","2019","Single parent ","higher education","","","",""
"Often","2019","Couple + C. LE 16 ","in school","","","",""
"Often","2019","Couple + C. LE 16 ","inadequately","3","","",""
"Often","2019","Couple + C. LE 16 ","general elemantary","","","",""
"Often","2019","Couple + C. LE 16 ","middle vocational","","","",""
"Often","2019","Couple + C. LE 16 ","vocational + Abi","","","",""
"Often","2019","Couple + C. LE 16 ","higher vocational","","","",""
"Often","2019","Couple + C. LE 16 ","higher education","","","",""
"Often","2019","Couple + C. GT 16 ","in school","","","",""
"Often","2019","Couple + C. GT 16 ","inadequately","1","","",""
"Often","2019","Couple + C. GT 16 ","general elemantary","","","",""
"Often","2019","Couple + C. GT 16 ","middle vocational","","","",""
"Often","2019","Couple + C. GT 16 ","vocational + Abi","","","",""
"Often","2019","Couple + C. GT 16 ","higher vocational","","","",""
"Often","2019","Couple + C. GT 16 ","higher education","1","","",""
"Often","2019","Couple + C. LE and GT 16","in school","","","",""
"Often","2019","Couple + C. LE and GT 16","inadequately","5","","",""
"Often","2019","Couple + C. LE and GT 16","general elemantary","2","","",""
"Often","2019","Couple + C. LE and GT 16","middle vocational","1","","",""
"Often","2019","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Often","2019","Couple + C. LE and GT 16","higher vocational","","","",""
"Often","2019","Couple + C. LE and GT 16","higher education","","","",""
"Sometimes","2019","1-pers.-HH","in school","","","",""
"Sometimes","2019","1-pers.-HH","inadequately","","","",""
"Sometimes","2019","1-pers.-HH","general elemantary","","","",""
"Sometimes","2019","1-pers.-HH","middle vocational","","","",""
"Sometimes","2019","1-pers.-HH","vocational + Abi","","","",""
"Sometimes","2019","1-pers.-HH","higher vocational","","","",""
"Sometimes","2019","1-pers.-HH","higher education","","","",""
"Sometimes","2019","(Married) couple without C. ","in school","","","",""
"Sometimes","2019","(Married) couple without C. ","inadequately","1","","",""
"Sometimes","2019","(Married) couple without C. ","general elemantary","1","","",""
"Sometimes","2019","(Married) couple without C. ","middle vocational","1","","",""
"Sometimes","2019","(Married) couple without C. ","vocational + Abi","","","",""
"Sometimes","2019","(Married) couple without C. ","higher vocational","","","",""
"Sometimes","2019","(Married) couple without C. ","higher education","1","","",""
"Sometimes","2019","Single parent ","in school","","","",""
"Sometimes","2019","Single parent ","inadequately","1","","",""
"Sometimes","2019","Single parent ","general elemantary","","","",""
"Sometimes","2019","Single parent ","middle vocational","1","","",""
"Sometimes","2019","Single parent ","vocational + Abi","","","",""
"Sometimes","2019","Single parent ","higher vocational","","","",""
"Sometimes","2019","Single parent ","higher education","1","","",""
"Sometimes","2019","Couple + C. LE 16 ","in school","","","",""
"Sometimes","2019","Couple + C. LE 16 ","inadequately","16","","",""
"Sometimes","2019","Couple + C. LE 16 ","general elemantary","2","","",""
"Sometimes","2019","Couple + C. LE 16 ","middle vocational","4","","",""
"Sometimes","2019","Couple + C. LE 16 ","vocational + Abi","","","",""
"Sometimes","2019","Couple + C. LE 16 ","higher vocational","","","",""
"Sometimes","2019","Couple + C. LE 16 ","higher education","4","","",""
"Sometimes","2019","Couple + C. GT 16 ","in school","","","",""
"Sometimes","2019","Couple + C. GT 16 ","inadequately","4","","",""
"Sometimes","2019","Couple + C. GT 16 ","general elemantary","","","",""
"Sometimes","2019","Couple + C. GT 16 ","middle vocational","","","",""
"Sometimes","2019","Couple + C. GT 16 ","vocational + Abi","","","",""
"Sometimes","2019","Couple + C. GT 16 ","higher vocational","","","",""
"Sometimes","2019","Couple + C. GT 16 ","higher education","","","",""
"Sometimes","2019","Couple + C. LE and GT 16","in school","","","",""
"Sometimes","2019","Couple + C. LE and GT 16","inadequately","6","","",""
"Sometimes","2019","Couple + C. LE and GT 16","general elemantary","4","","",""
"Sometimes","2019","Couple + C. LE and GT 16","middle vocational","","","",""
"Sometimes","2019","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Sometimes","2019","Couple + C. LE and GT 16","higher vocational","","","",""
"Sometimes","2019","Couple + C. LE and GT 16","higher education","","","",""
"Rarely ","2019","1-pers.-HH","in school","","","",""
"Rarely ","2019","1-pers.-HH","inadequately","","","",""
"Rarely ","2019","1-pers.-HH","general elemantary","","","",""
"Rarely ","2019","1-pers.-HH","middle vocational","","","",""
"Rarely ","2019","1-pers.-HH","vocational + Abi","","","",""
"Rarely ","2019","1-pers.-HH","higher vocational","","","",""
"Rarely ","2019","1-pers.-HH","higher education","1","","",""
"Rarely ","2019","(Married) couple without C. ","in school","","","",""
"Rarely ","2019","(Married) couple without C. ","inadequately","1","","",""
"Rarely ","2019","(Married) couple without C. ","general elemantary","1","","",""
"Rarely ","2019","(Married) couple without C. ","middle vocational","","","",""
"Rarely ","2019","(Married) couple without C. ","vocational + Abi","","","",""
"Rarely ","2019","(Married) couple without C. ","higher vocational","","","",""
"Rarely ","2019","(Married) couple without C. ","higher education","","","",""
"Rarely ","2019","Single parent ","in school","","","",""
"Rarely ","2019","Single parent ","inadequately","","","",""
"Rarely ","2019","Single parent ","general elemantary","1","","",""
"Rarely ","2019","Single parent ","middle vocational","","","",""
"Rarely ","2019","Single parent ","vocational + Abi","","","",""
"Rarely ","2019","Single parent ","higher vocational","","","",""
"Rarely ","2019","Single parent ","higher education","1","","",""
"Rarely ","2019","Couple + C. LE 16 ","in school","","","",""
"Rarely ","2019","Couple + C. LE 16 ","inadequately","11","","",""
"Rarely ","2019","Couple + C. LE 16 ","general elemantary","3","","",""
"Rarely ","2019","Couple + C. LE 16 ","middle vocational","4","","",""
"Rarely ","2019","Couple + C. LE 16 ","vocational + Abi","","","",""
"Rarely ","2019","Couple + C. LE 16 ","higher vocational","","","",""
"Rarely ","2019","Couple + C. LE 16 ","higher education","4","","",""
"Rarely ","2019","Couple + C. GT 16 ","in school","","","",""
"Rarely ","2019","Couple + C. GT 16 ","inadequately","4","","",""
"Rarely ","2019","Couple + C. GT 16 ","general elemantary","1","","",""
"Rarely ","2019","Couple + C. GT 16 ","middle vocational","1","","",""
"Rarely ","2019","Couple + C. GT 16 ","vocational + Abi","","","",""
"Rarely ","2019","Couple + C. GT 16 ","higher vocational","","","",""
"Rarely ","2019","Couple + C. GT 16 ","higher education","","","",""
"Rarely ","2019","Couple + C. LE and GT 16","in school","","","",""
"Rarely ","2019","Couple + C. LE and GT 16","inadequately","3","","",""
"Rarely ","2019","Couple + C. LE and GT 16","general elemantary","3","","",""
"Rarely ","2019","Couple + C. LE and GT 16","middle vocational","","","",""
"Rarely ","2019","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Rarely ","2019","Couple + C. LE and GT 16","higher vocational","","","",""
"Rarely ","2019","Couple + C. LE and GT 16","higher education","2","","",""
"Never","2019","1-pers.-HH","in school","","","",""
"Never","2019","1-pers.-HH","inadequately","","","",""
"Never","2019","1-pers.-HH","general elemantary","","","",""
"Never","2019","1-pers.-HH","middle vocational","","","",""
"Never","2019","1-pers.-HH","vocational + Abi","","","",""
"Never","2019","1-pers.-HH","higher vocational","","","",""
"Never","2019","1-pers.-HH","higher education","","","",""
"Never","2019","(Married) couple without C. ","in school","","","",""
"Never","2019","(Married) couple without C. ","inadequately","2","","",""
"Never","2019","(Married) couple without C. ","general elemantary","1","","",""
"Never","2019","(Married) couple without C. ","middle vocational","3","","",""
"Never","2019","(Married) couple without C. ","vocational + Abi","","","",""
"Never","2019","(Married) couple without C. ","higher vocational","","","",""
"Never","2019","(Married) couple without C. ","higher education","1","","",""
"Never","2019","Single parent ","in school","","","",""
"Never","2019","Single parent ","inadequately","4","","",""
"Never","2019","Single parent ","general elemantary","2","","",""
"Never","2019","Single parent ","middle vocational","1","","",""
"Never","2019","Single parent ","vocational + Abi","","","",""
"Never","2019","Single parent ","higher vocational","","","",""
"Never","2019","Single parent ","higher education","2","","",""
"Never","2019","Couple + C. LE 16 ","in school","1","","",""
"Never","2019","Couple + C. LE 16 ","inadequately","18","","",""
"Never","2019","Couple + C. LE 16 ","general elemantary","8","","",""
"Never","2019","Couple + C. LE 16 ","middle vocational","9","","",""
"Never","2019","Couple + C. LE 16 ","vocational + Abi","1","","",""
"Never","2019","Couple + C. LE 16 ","higher vocational","","","",""
"Never","2019","Couple + C. LE 16 ","higher education","6","","",""
"Never","2019","Couple + C. GT 16 ","in school","","","",""
"Never","2019","Couple + C. GT 16 ","inadequately","3","","",""
"Never","2019","Couple + C. GT 16 ","general elemantary","3","","",""
"Never","2019","Couple + C. GT 16 ","middle vocational","","","",""
"Never","2019","Couple + C. GT 16 ","vocational + Abi","1","","",""
"Never","2019","Couple + C. GT 16 ","higher vocational","","","",""
"Never","2019","Couple + C. GT 16 ","higher education","","","",""
"Never","2019","Couple + C. LE and GT 16","in school","","","",""
"Never","2019","Couple + C. LE and GT 16","inadequately","20","","",""
"Never","2019","Couple + C. LE and GT 16","general elemantary","6","","",""
"Never","2019","Couple + C. LE and GT 16","middle vocational","3","","",""
"Never","2019","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Never","2019","Couple + C. LE and GT 16","higher vocational","","","",""
"Never","2019","Couple + C. LE and GT 16","higher education","1","","",""
