"pld0044","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Often","2015","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Often","2015","35-65 y.","(3a) lower tertiary education","","","",""
"Often","2015","35-65 y.","(3b) higher tertiary education","","","",""
"Often","2015","66 and older","(0) in school","","","",""
"Often","2015","66 and older","(1a) inadequately completed","","","",""
"Often","2015","66 and older","(1b) general elementary school","","","",""
"Often","2015","66 and older","(1c) basic vocational qualification","","","",""
"Often","2015","66 and older","(2b) intermediate general qualification","","","",""
"Often","2015","66 and older","(2a) intermediate vocational","","","",""
"Often","2015","66 and older","(2c_gen) general maturity certificate","","","",""
"Often","2015","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Often","2015","66 and older","(3a) lower tertiary education","","","",""
"Often","2015","66 and older","(3b) higher tertiary education","","","",""
"Sometimes","2015","16-34 y.","(0) in school","","","",""
"Sometimes","2015","16-34 y.","(1a) inadequately completed","","","",""
"Sometimes","2015","16-34 y.","(1b) general elementary school","","","",""
"Sometimes","2015","16-34 y.","(1c) basic vocational qualification","","","",""
"Sometimes","2015","16-34 y.","(2b) intermediate general qualification","","","",""
"Sometimes","2015","16-34 y.","(2a) intermediate vocational","","","",""
"Sometimes","2015","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Sometimes","2015","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2015","16-34 y.","(3a) lower tertiary education","","","",""
"Sometimes","2015","16-34 y.","(3b) higher tertiary education","","","",""
"Sometimes","2015","35-65 y.","(0) in school","","","",""
"Sometimes","2015","35-65 y.","(1a) inadequately completed","","","",""
"Sometimes","2015","35-65 y.","(1b) general elementary school","","","",""
"Sometimes","2015","35-65 y.","(1c) basic vocational qualification","","","",""
"Sometimes","2015","35-65 y.","(2b) intermediate general qualification","","","",""
"Sometimes","2015","35-65 y.","(2a) intermediate vocational","","","",""
"Sometimes","2015","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Sometimes","2015","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2015","35-65 y.","(3a) lower tertiary education","","","",""
"Sometimes","2015","35-65 y.","(3b) higher tertiary education","","","",""
"Sometimes","2015","66 and older","(0) in school","","","",""
"Sometimes","2015","66 and older","(1a) inadequately completed","","","",""
"Sometimes","2015","66 and older","(1b) general elementary school","","","",""
"Sometimes","2015","66 and older","(1c) basic vocational qualification","","","",""
"Sometimes","2015","66 and older","(2b) intermediate general qualification","","","",""
"Sometimes","2015","66 and older","(2a) intermediate vocational","","","",""
"Sometimes","2015","66 and older","(2c_gen) general maturity certificate","","","",""
"Sometimes","2015","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2015","66 and older","(3a) lower tertiary education","","","",""
"Sometimes","2015","66 and older","(3b) higher tertiary education","","","",""
"Rarely","2015","16-34 y.","(0) in school","","","",""
"Rarely","2015","16-34 y.","(1a) inadequately completed","","","",""
"Rarely","2015","16-34 y.","(1b) general elementary school","","","",""
"Rarely","2015","16-34 y.","(1c) basic vocational qualification","","","",""
"Rarely","2015","16-34 y.","(2b) intermediate general qualification","","","",""
"Rarely","2015","16-34 y.","(2a) intermediate vocational","","","",""
"Rarely","2015","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Rarely","2015","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2015","16-34 y.","(3a) lower tertiary education","","","",""
"Rarely","2015","16-34 y.","(3b) higher tertiary education","","","",""
"Rarely","2015","35-65 y.","(0) in school","","","",""
"Rarely","2015","35-65 y.","(1a) inadequately completed","","","",""
"Rarely","2015","35-65 y.","(1b) general elementary school","","","",""
"Rarely","2015","35-65 y.","(1c) basic vocational qualification","","","",""
"Rarely","2015","35-65 y.","(2b) intermediate general qualification","","","",""
"Rarely","2015","35-65 y.","(2a) intermediate vocational","","","",""
"Rarely","2015","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Rarely","2015","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2015","35-65 y.","(3a) lower tertiary education","","","",""
"Rarely","2015","35-65 y.","(3b) higher tertiary education","","","",""
"Rarely","2015","66 and older","(0) in school","","","",""
"Rarely","2015","66 and older","(1a) inadequately completed","","","",""
"Rarely","2015","66 and older","(1b) general elementary school","","","",""
"Rarely","2015","66 and older","(1c) basic vocational qualification","","","",""
"Rarely","2015","66 and older","(2b) intermediate general qualification","","","",""
"Rarely","2015","66 and older","(2a) intermediate vocational","","","",""
"Rarely","2015","66 and older","(2c_gen) general maturity certificate","","","",""
"Rarely","2015","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2015","66 and older","(3a) lower tertiary education","","","",""
"Rarely","2015","66 and older","(3b) higher tertiary education","","","",""
"Never","2015","16-34 y.","(0) in school","","","",""
"Never","2015","16-34 y.","(1a) inadequately completed","","","",""
"Never","2015","16-34 y.","(1b) general elementary school","","","",""
"Never","2015","16-34 y.","(1c) basic vocational qualification","","","",""
"Never","2015","16-34 y.","(2b) intermediate general qualification","","","",""
"Never","2015","16-34 y.","(2a) intermediate vocational","","","",""
"Never","2015","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Never","2015","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Never","2015","16-34 y.","(3a) lower tertiary education","","","",""
"Never","2015","16-34 y.","(3b) higher tertiary education","","","",""
"Never","2015","35-65 y.","(0) in school","","","",""
"Never","2015","35-65 y.","(1a) inadequately completed","","","",""
"Never","2015","35-65 y.","(1b) general elementary school","","","",""
"Never","2015","35-65 y.","(1c) basic vocational qualification","","","",""
"Never","2015","35-65 y.","(2b) intermediate general qualification","","","",""
"Never","2015","35-65 y.","(2a) intermediate vocational","","","",""
"Never","2015","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Never","2015","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Never","2015","35-65 y.","(3a) lower tertiary education","","","",""
"Never","2015","35-65 y.","(3b) higher tertiary education","","","",""
"Never","2015","66 and older","(0) in school","","","",""
"Never","2015","66 and older","(1a) inadequately completed","","","",""
"Never","2015","66 and older","(1b) general elementary school","","","",""
"Never","2015","66 and older","(1c) basic vocational qualification","","","",""
"Never","2015","66 and older","(2b) intermediate general qualification","","","",""
"Never","2015","66 and older","(2a) intermediate vocational","","","",""
"Never","2015","66 and older","(2c_gen) general maturity certificate","","","",""
"Never","2015","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Never","2015","66 and older","(3a) lower tertiary education","","","",""
"Never","2015","66 and older","(3b) higher tertiary education","","","",""
"Very often","2016","16-34 y.","(0) in school","","","",""
"Very often","2016","16-34 y.","(1a) inadequately completed","","","",""
"Very often","2016","16-34 y.","(1b) general elementary school","","","",""
"Very often","2016","16-34 y.","(1c) basic vocational qualification","","","",""
"Very often","2016","16-34 y.","(2b) intermediate general qualification","","","",""
"Very often","2016","16-34 y.","(2a) intermediate vocational","","","",""
"Very often","2016","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Very often","2016","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Very often","2016","16-34 y.","(3a) lower tertiary education","","","",""
"Very often","2016","16-34 y.","(3b) higher tertiary education","","","",""
"Very often","2016","35-65 y.","(0) in school","","","",""
"Very often","2016","35-65 y.","(1a) inadequately completed","","","",""
"Very often","2016","35-65 y.","(1b) general elementary school","","","",""
"Very often","2016","35-65 y.","(1c) basic vocational qualification","","","",""
"Very often","2016","35-65 y.","(2b) intermediate general qualification","","","",""
"Very often","2016","35-65 y.","(2a) intermediate vocational","","","",""
"Very often","2016","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Very often","2016","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Very often","2016","35-65 y.","(3a) lower tertiary education","","","",""
"Very often","2016","35-65 y.","(3b) higher tertiary education","","","",""
"Very often","2016","66 and older","(0) in school","","","",""
"Very often","2016","66 and older","(1a) inadequately completed","","","",""
"Very often","2016","66 and older","(1b) general elementary school","","","",""
"Very often","2016","66 and older","(1c) basic vocational qualification","","","",""
"Very often","2016","66 and older","(2b) intermediate general qualification","","","",""
"Very often","2016","66 and older","(2a) intermediate vocational","","","",""
"Very often","2016","66 and older","(2c_gen) general maturity certificate","","","",""
"Very often","2016","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Very often","2016","66 and older","(3a) lower tertiary education","","","",""
"Very often","2016","66 and older","(3b) higher tertiary education","","","",""
"Often","2016","16-34 y.","(0) in school","","","",""
"Often","2016","16-34 y.","(1a) inadequately completed","","","",""
"Often","2016","16-34 y.","(1b) general elementary school","","","",""
"Often","2016","16-34 y.","(1c) basic vocational qualification","","","",""
"Often","2016","16-34 y.","(2b) intermediate general qualification","","","",""
"Often","2016","16-34 y.","(2a) intermediate vocational","","","",""
"Often","2016","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Often","2016","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Often","2016","16-34 y.","(3a) lower tertiary education","","","",""
"Often","2016","16-34 y.","(3b) higher tertiary education","","","",""
"Often","2016","35-65 y.","(0) in school","","","",""
"Often","2016","35-65 y.","(1a) inadequately completed","","","",""
"Often","2016","35-65 y.","(1b) general elementary school","","","",""
"Often","2016","35-65 y.","(1c) basic vocational qualification","","","",""
"Often","2016","35-65 y.","(2b) intermediate general qualification","","","",""
"Often","2016","35-65 y.","(2a) intermediate vocational","","","",""
"Often","2016","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Often","2016","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Often","2016","35-65 y.","(3a) lower tertiary education","","","",""
"Often","2016","35-65 y.","(3b) higher tertiary education","","","",""
"Often","2016","66 and older","(0) in school","","","",""
"Often","2016","66 and older","(1a) inadequately completed","","","",""
"Often","2016","66 and older","(1b) general elementary school","","","",""
"Often","2016","66 and older","(1c) basic vocational qualification","","","",""
"Often","2016","66 and older","(2b) intermediate general qualification","","","",""
"Often","2016","66 and older","(2a) intermediate vocational","","","",""
"Often","2016","66 and older","(2c_gen) general maturity certificate","","","",""
"Often","2016","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Often","2016","66 and older","(3a) lower tertiary education","","","",""
"Often","2016","66 and older","(3b) higher tertiary education","","","",""
"Sometimes","2016","16-34 y.","(0) in school","","","",""
"Sometimes","2016","16-34 y.","(1a) inadequately completed","","","",""
"Sometimes","2016","16-34 y.","(1b) general elementary school","","","",""
"Sometimes","2016","16-34 y.","(1c) basic vocational qualification","","","",""
"Sometimes","2016","16-34 y.","(2b) intermediate general qualification","","","",""
"Sometimes","2016","16-34 y.","(2a) intermediate vocational","","","",""
"Sometimes","2016","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Sometimes","2016","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2016","16-34 y.","(3a) lower tertiary education","","","",""
"Sometimes","2016","16-34 y.","(3b) higher tertiary education","","","",""
"Sometimes","2016","35-65 y.","(0) in school","","","",""
"Sometimes","2016","35-65 y.","(1a) inadequately completed","","","",""
"Sometimes","2016","35-65 y.","(1b) general elementary school","","","",""
"Sometimes","2016","35-65 y.","(1c) basic vocational qualification","","","",""
"Sometimes","2016","35-65 y.","(2b) intermediate general qualification","","","",""
"Sometimes","2016","35-65 y.","(2a) intermediate vocational","","","",""
"Sometimes","2016","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Sometimes","2016","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2016","35-65 y.","(3a) lower tertiary education","","","",""
"Sometimes","2016","35-65 y.","(3b) higher tertiary education","","","",""
"Sometimes","2016","66 and older","(0) in school","","","",""
"Sometimes","2016","66 and older","(1a) inadequately completed","","","",""
"Sometimes","2016","66 and older","(1b) general elementary school","","","",""
"Sometimes","2016","66 and older","(1c) basic vocational qualification","","","",""
"Sometimes","2016","66 and older","(2b) intermediate general qualification","","","",""
"Sometimes","2016","66 and older","(2a) intermediate vocational","","","",""
"Sometimes","2016","66 and older","(2c_gen) general maturity certificate","","","",""
"Sometimes","2016","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2016","66 and older","(3a) lower tertiary education","","","",""
"Sometimes","2016","66 and older","(3b) higher tertiary education","","","",""
"Rarely","2016","16-34 y.","(0) in school","","","",""
"Rarely","2016","16-34 y.","(1a) inadequately completed","","","",""
"Rarely","2016","16-34 y.","(1b) general elementary school","","","",""
"Rarely","2016","16-34 y.","(1c) basic vocational qualification","","","",""
"Rarely","2016","16-34 y.","(2b) intermediate general qualification","","","",""
"Rarely","2016","16-34 y.","(2a) intermediate vocational","","","",""
"Rarely","2016","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Rarely","2016","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2016","16-34 y.","(3a) lower tertiary education","","","",""
"Rarely","2016","16-34 y.","(3b) higher tertiary education","","","",""
"Rarely","2016","35-65 y.","(0) in school","","","",""
"Rarely","2016","35-65 y.","(1a) inadequately completed","","","",""
"Rarely","2016","35-65 y.","(1b) general elementary school","","","",""
"Rarely","2016","35-65 y.","(1c) basic vocational qualification","","","",""
"Rarely","2016","35-65 y.","(2b) intermediate general qualification","","","",""
"Rarely","2016","35-65 y.","(2a) intermediate vocational","","","",""
"Rarely","2016","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Rarely","2016","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2016","35-65 y.","(3a) lower tertiary education","","","",""
"Rarely","2016","35-65 y.","(3b) higher tertiary education","","","",""
"Rarely","2016","66 and older","(0) in school","","","",""
"Rarely","2016","66 and older","(1a) inadequately completed","","","",""
"Rarely","2016","66 and older","(1b) general elementary school","","","",""
"Rarely","2016","66 and older","(1c) basic vocational qualification","","","",""
"Rarely","2016","66 and older","(2b) intermediate general qualification","","","",""
"Rarely","2016","66 and older","(2a) intermediate vocational","","","",""
"Rarely","2016","66 and older","(2c_gen) general maturity certificate","","","",""
"Rarely","2016","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2016","66 and older","(3a) lower tertiary education","","","",""
"Rarely","2016","66 and older","(3b) higher tertiary education","","","",""
"Never","2016","16-34 y.","(0) in school","","","",""
"Never","2016","16-34 y.","(1a) inadequately completed","","","",""
"Never","2016","16-34 y.","(1b) general elementary school","","","",""
"Never","2016","16-34 y.","(1c) basic vocational qualification","","","",""
"Never","2016","16-34 y.","(2b) intermediate general qualification","","","",""
"Never","2016","16-34 y.","(2a) intermediate vocational","","","",""
"Never","2016","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Never","2016","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Never","2016","16-34 y.","(3a) lower tertiary education","","","",""
"Never","2016","16-34 y.","(3b) higher tertiary education","","","",""
"Never","2016","35-65 y.","(0) in school","","","",""
"Never","2016","35-65 y.","(1a) inadequately completed","","","",""
"Never","2016","35-65 y.","(1b) general elementary school","","","",""
"Never","2016","35-65 y.","(1c) basic vocational qualification","","","",""
"Never","2016","35-65 y.","(2b) intermediate general qualification","","","",""
"Never","2016","35-65 y.","(2a) intermediate vocational","","","",""
"Never","2016","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Never","2016","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Never","2016","35-65 y.","(3a) lower tertiary education","","","",""
"Never","2016","35-65 y.","(3b) higher tertiary education","","","",""
"Never","2016","66 and older","(0) in school","","","",""
"Never","2016","66 and older","(1a) inadequately completed","","","",""
"Never","2016","66 and older","(1b) general elementary school","","","",""
"Never","2016","66 and older","(1c) basic vocational qualification","","","",""
"Never","2016","66 and older","(2b) intermediate general qualification","","","",""
"Never","2016","66 and older","(2a) intermediate vocational","","","",""
"Never","2016","66 and older","(2c_gen) general maturity certificate","","","",""
"Never","2016","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Never","2016","66 and older","(3a) lower tertiary education","","","",""
"Never","2016","66 and older","(3b) higher tertiary education","","","",""
"Very often","2017","16-34 y.","(0) in school","","","",""
"Very often","2017","16-34 y.","(1a) inadequately completed","","","",""
"Very often","2017","16-34 y.","(1b) general elementary school","","","",""
"Very often","2017","16-34 y.","(1c) basic vocational qualification","","","",""
"Very often","2017","16-34 y.","(2b) intermediate general qualification","","","",""
"Very often","2017","16-34 y.","(2a) intermediate vocational","","","",""
"Very often","2017","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Very often","2017","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Very often","2017","16-34 y.","(3a) lower tertiary education","","","",""
"Very often","2017","16-34 y.","(3b) higher tertiary education","","","",""
"Very often","2017","35-65 y.","(0) in school","","","",""
"Very often","2017","35-65 y.","(1a) inadequately completed","","","",""
"Very often","2017","35-65 y.","(1b) general elementary school","","","",""
"Very often","2017","35-65 y.","(1c) basic vocational qualification","","","",""
"Very often","2017","35-65 y.","(2b) intermediate general qualification","","","",""
"Very often","2017","35-65 y.","(2a) intermediate vocational","","","",""
"Very often","2017","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Very often","2017","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Very often","2017","35-65 y.","(3a) lower tertiary education","","","",""
"Very often","2017","35-65 y.","(3b) higher tertiary education","","","",""
"Very often","2017","66 and older","(0) in school","","","",""
"Very often","2017","66 and older","(1a) inadequately completed","","","",""
"Very often","2017","66 and older","(1b) general elementary school","","","",""
"Very often","2017","66 and older","(1c) basic vocational qualification","","","",""
"Very often","2017","66 and older","(2b) intermediate general qualification","","","",""
"Very often","2017","66 and older","(2a) intermediate vocational","","","",""
"Very often","2017","66 and older","(2c_gen) general maturity certificate","","","",""
"Very often","2017","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Very often","2017","66 and older","(3a) lower tertiary education","","","",""
"Very often","2017","66 and older","(3b) higher tertiary education","","","",""
"Often","2017","16-34 y.","(0) in school","","","",""
"Often","2017","16-34 y.","(1a) inadequately completed","","","",""
"Often","2017","16-34 y.","(1b) general elementary school","","","",""
"Often","2017","16-34 y.","(1c) basic vocational qualification","","","",""
"Often","2017","16-34 y.","(2b) intermediate general qualification","","","",""
"Often","2017","16-34 y.","(2a) intermediate vocational","","","",""
"Often","2017","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Often","2017","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Often","2017","16-34 y.","(3a) lower tertiary education","","","",""
"Often","2017","16-34 y.","(3b) higher tertiary education","","","",""
"Often","2017","35-65 y.","(0) in school","","","",""
"Often","2017","35-65 y.","(1a) inadequately completed","","","",""
"Often","2017","35-65 y.","(1b) general elementary school","","","",""
"Often","2017","35-65 y.","(1c) basic vocational qualification","","","",""
"Often","2017","35-65 y.","(2b) intermediate general qualification","","","",""
"Often","2017","35-65 y.","(2a) intermediate vocational","","","",""
"Often","2017","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Often","2017","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Often","2017","35-65 y.","(3a) lower tertiary education","","","",""
"Often","2017","35-65 y.","(3b) higher tertiary education","","","",""
"Often","2017","66 and older","(0) in school","","","",""
"Often","2017","66 and older","(1a) inadequately completed","","","",""
"Often","2017","66 and older","(1b) general elementary school","","","",""
"Often","2017","66 and older","(1c) basic vocational qualification","","","",""
"Often","2017","66 and older","(2b) intermediate general qualification","","","",""
"Often","2017","66 and older","(2a) intermediate vocational","","","",""
"Often","2017","66 and older","(2c_gen) general maturity certificate","","","",""
"Often","2017","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Often","2017","66 and older","(3a) lower tertiary education","","","",""
"Often","2017","66 and older","(3b) higher tertiary education","","","",""
"Sometimes","2017","16-34 y.","(0) in school","","","",""
"Sometimes","2017","16-34 y.","(1a) inadequately completed","","","",""
"Sometimes","2017","16-34 y.","(1b) general elementary school","","","",""
"Sometimes","2017","16-34 y.","(1c) basic vocational qualification","","","",""
"Sometimes","2017","16-34 y.","(2b) intermediate general qualification","","","",""
"Sometimes","2017","16-34 y.","(2a) intermediate vocational","","","",""
"Sometimes","2017","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Sometimes","2017","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2017","16-34 y.","(3a) lower tertiary education","","","",""
"Sometimes","2017","16-34 y.","(3b) higher tertiary education","","","",""
"Sometimes","2017","35-65 y.","(0) in school","","","",""
"Sometimes","2017","35-65 y.","(1a) inadequately completed","","","",""
"Sometimes","2017","35-65 y.","(1b) general elementary school","","","",""
"Sometimes","2017","35-65 y.","(1c) basic vocational qualification","","","",""
"Sometimes","2017","35-65 y.","(2b) intermediate general qualification","","","",""
"Sometimes","2017","35-65 y.","(2a) intermediate vocational","","","",""
"Sometimes","2017","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Sometimes","2017","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2017","35-65 y.","(3a) lower tertiary education","","","",""
"Sometimes","2017","35-65 y.","(3b) higher tertiary education","","","",""
"Sometimes","2017","66 and older","(0) in school","","","",""
"Sometimes","2017","66 and older","(1a) inadequately completed","","","",""
"Sometimes","2017","66 and older","(1b) general elementary school","","","",""
"Sometimes","2017","66 and older","(1c) basic vocational qualification","","","",""
"Sometimes","2017","66 and older","(2b) intermediate general qualification","","","",""
"Sometimes","2017","66 and older","(2a) intermediate vocational","","","",""
"Sometimes","2017","66 and older","(2c_gen) general maturity certificate","","","",""
"Sometimes","2017","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2017","66 and older","(3a) lower tertiary education","","","",""
"Sometimes","2017","66 and older","(3b) higher tertiary education","","","",""
"Rarely","2017","16-34 y.","(0) in school","","","",""
"Rarely","2017","16-34 y.","(1a) inadequately completed","","","",""
"Rarely","2017","16-34 y.","(1b) general elementary school","","","",""
"Rarely","2017","16-34 y.","(1c) basic vocational qualification","","","",""
"Rarely","2017","16-34 y.","(2b) intermediate general qualification","","","",""
"Rarely","2017","16-34 y.","(2a) intermediate vocational","","","",""
"Rarely","2017","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Rarely","2017","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2017","16-34 y.","(3a) lower tertiary education","","","",""
"Rarely","2017","16-34 y.","(3b) higher tertiary education","","","",""
"Rarely","2017","35-65 y.","(0) in school","","","",""
"Rarely","2017","35-65 y.","(1a) inadequately completed","","","",""
"Rarely","2017","35-65 y.","(1b) general elementary school","","","",""
"Rarely","2017","35-65 y.","(1c) basic vocational qualification","","","",""
"Rarely","2017","35-65 y.","(2b) intermediate general qualification","","","",""
"Rarely","2017","35-65 y.","(2a) intermediate vocational","","","",""
"Rarely","2017","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Rarely","2017","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2017","35-65 y.","(3a) lower tertiary education","","","",""
"Rarely","2017","35-65 y.","(3b) higher tertiary education","","","",""
"Rarely","2017","66 and older","(0) in school","","","",""
"Rarely","2017","66 and older","(1a) inadequately completed","","","",""
"Rarely","2017","66 and older","(1b) general elementary school","","","",""
"Rarely","2017","66 and older","(1c) basic vocational qualification","","","",""
"Rarely","2017","66 and older","(2b) intermediate general qualification","","","",""
"Rarely","2017","66 and older","(2a) intermediate vocational","","","",""
"Rarely","2017","66 and older","(2c_gen) general maturity certificate","","","",""
"Rarely","2017","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2017","66 and older","(3a) lower tertiary education","","","",""
"Rarely","2017","66 and older","(3b) higher tertiary education","","","",""
"Never","2017","16-34 y.","(0) in school","","","",""
"Never","2017","16-34 y.","(1a) inadequately completed","","","",""
"Never","2017","16-34 y.","(1b) general elementary school","","","",""
"Never","2017","16-34 y.","(1c) basic vocational qualification","","","",""
"Never","2017","16-34 y.","(2b) intermediate general qualification","","","",""
"Never","2017","16-34 y.","(2a) intermediate vocational","","","",""
"Never","2017","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Never","2017","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Never","2017","16-34 y.","(3a) lower tertiary education","","","",""
"Never","2017","16-34 y.","(3b) higher tertiary education","","","",""
"Never","2017","35-65 y.","(0) in school","","","",""
"Never","2017","35-65 y.","(1a) inadequately completed","","","",""
"Never","2017","35-65 y.","(1b) general elementary school","","","",""
"Never","2017","35-65 y.","(1c) basic vocational qualification","","","",""
"Never","2017","35-65 y.","(2b) intermediate general qualification","","","",""
"Never","2017","35-65 y.","(2a) intermediate vocational","","","",""
"Never","2017","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Never","2017","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Never","2017","35-65 y.","(3a) lower tertiary education","","","",""
"Never","2017","35-65 y.","(3b) higher tertiary education","","","",""
"Never","2017","66 and older","(0) in school","","","",""
"Never","2017","66 and older","(1a) inadequately completed","","","",""
"Never","2017","66 and older","(1b) general elementary school","","","",""
"Never","2017","66 and older","(1c) basic vocational qualification","","","",""
"Never","2017","66 and older","(2b) intermediate general qualification","","","",""
"Never","2017","66 and older","(2a) intermediate vocational","","","",""
"Never","2017","66 and older","(2c_gen) general maturity certificate","","","",""
"Never","2017","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Never","2017","66 and older","(3a) lower tertiary education","","","",""
"Never","2017","66 and older","(3b) higher tertiary education","","","",""
"Very often","2018","16-34 y.","(0) in school","17","","",""
"Very often","2018","16-34 y.","(1a) inadequately completed","5","","",""
"Very often","2018","16-34 y.","(1b) general elementary school","13","","",""
"Very often","2018","16-34 y.","(1c) basic vocational qualification","10","","",""
"Very often","2018","16-34 y.","(2b) intermediate general qualification","11","","",""
"Very often","2018","16-34 y.","(2a) intermediate vocational","9","","",""
"Very often","2018","16-34 y.","(2c_gen) general maturity certificate","24","","",""
"Very often","2018","16-34 y.","(2c_voc) vocational maturity certificate","4","","",""
"Very often","2018","16-34 y.","(3a) lower tertiary education","2","","",""
"Very often","2018","16-34 y.","(3b) higher tertiary education","5","","",""
"Very often","2018","35-65 y.","(0) in school","","","",""
"Very often","2018","35-65 y.","(1a) inadequately completed","8","","",""
"Very often","2018","35-65 y.","(1b) general elementary school","15","","",""
"Very often","2018","35-65 y.","(1c) basic vocational qualification","16","","",""
"Very often","2018","35-65 y.","(2b) intermediate general qualification","2","","",""
"Very often","2018","35-65 y.","(2a) intermediate vocational","7","","",""
"Very often","2018","35-65 y.","(2c_gen) general maturity certificate","8","","",""
"Very often","2018","35-65 y.","(2c_voc) vocational maturity certificate","14","","",""
"Very often","2018","35-65 y.","(3a) lower tertiary education","1","","",""
"Very often","2018","35-65 y.","(3b) higher tertiary education","12","","",""
"Very often","2018","66 and older","(0) in school","","","",""
"Very often","2018","66 and older","(1a) inadequately completed","1","","",""
"Very often","2018","66 and older","(1b) general elementary school","3","","",""
"Very often","2018","66 and older","(1c) basic vocational qualification","1","","",""
"Very often","2018","66 and older","(2b) intermediate general qualification","","","",""
"Very often","2018","66 and older","(2a) intermediate vocational","5","","",""
"Very often","2018","66 and older","(2c_gen) general maturity certificate","","","",""
"Very often","2018","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Very often","2018","66 and older","(3a) lower tertiary education","2","","",""
"Very often","2018","66 and older","(3b) higher tertiary education","5","","",""
"Often","2018","16-34 y.","(0) in school","62","0.181556225673131","0.140997588727457","0.222114862618805"
"Often","2018","16-34 y.","(1a) inadequately completed","14","","",""
"Often","2018","16-34 y.","(1b) general elementary school","42","0.100089100076328","0.0747760569304365","0.12540214322222"
"Often","2018","16-34 y.","(1c) basic vocational qualification","33","0.0863607748228551","0.0589361180206624","0.113785431625048"
