"pld0044","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence"
"Never","2017","no migration background","higher vocational","","","",""
"Never","2017","no migration background","higher education","","","",""
"Never","2017","direct migration background","in school","","","",""
"Never","2017","direct migration background","inadequately","","","",""
"Never","2017","direct migration background","general elemantary","","","",""
"Never","2017","direct migration background","middle vocational","","","",""
"Never","2017","direct migration background","vocational + Abi","","","",""
"Never","2017","direct migration background","higher vocational","","","",""
"Never","2017","direct migration background","higher education","","","",""
"Never","2017","indirect migration background","in school","","","",""
"Never","2017","indirect migration background","inadequately","","","",""
"Never","2017","indirect migration background","general elemantary","","","",""
"Never","2017","indirect migration background","middle vocational","","","",""
"Never","2017","indirect migration background","vocational + Abi","","","",""
"Never","2017","indirect migration background","higher vocational","","","",""
"Never","2017","indirect migration background","higher education","","","",""
"Very often","2018","no migration background","in school","14","","",""
"Very often","2018","no migration background","inadequately","7","","",""
"Very often","2018","no migration background","general elemantary","16","","",""
"Very often","2018","no migration background","middle vocational","56","0.00402548409778589","0.00274156373314148","0.0053094044624303"
"Very often","2018","no migration background","vocational + Abi","3","","",""
"Very often","2018","no migration background","higher vocational","4","","",""
"Very often","2018","no migration background","higher education","16","","",""
"Very often","2018","direct migration background","in school","1","","",""
"Very often","2018","direct migration background","inadequately","4","","",""
"Very often","2018","direct migration background","general elemantary","20","","",""
"Very often","2018","direct migration background","middle vocational","12","","",""
"Very often","2018","direct migration background","vocational + Abi","10","","",""
"Very often","2018","direct migration background","higher vocational","1","","",""
"Very often","2018","direct migration background","higher education","10","","",""
"Very often","2018","indirect migration background","in school","2","","",""
"Very often","2018","indirect migration background","inadequately","2","","",""
"Very often","2018","indirect migration background","general elemantary","6","","",""
"Very often","2018","indirect migration background","middle vocational","16","","",""
"Very often","2018","indirect migration background","vocational + Abi","2","","",""
"Very often","2018","indirect migration background","higher vocational","","","",""
"Very often","2018","indirect migration background","higher education","1","","",""
"Often","2018","no migration background","in school","44","0.212910002874737","0.158816266510985","0.26700373923849"
"Often","2018","no migration background","inadequately","9","","",""
"Often","2018","no migration background","general elemantary","50","0.0218149333535381","0.0147750121550442","0.028854854552032"
"Often","2018","no migration background","middle vocational","271","0.02756378379597","0.0242440374895997","0.0308835301023402"
"Often","2018","no migration background","vocational + Abi","51","0.053298450588169","0.0414939297813643","0.0651029713949737"
"Often","2018","no migration background","higher vocational","25","","",""
"Often","2018","no migration background","higher education","144","0.0332242228298684","0.0282081578259179","0.0382402878338189"
"Often","2018","direct migration background","in school","9","","",""
"Often","2018","direct migration background","inadequately","15","","",""
"Often","2018","direct migration background","general elemantary","44","0.0572081888691844","0.0402914826148843","0.0741248951234844"
"Often","2018","direct migration background","middle vocational","75","0.0565621530051038","0.0445850553667539","0.0685392506434536"
"Often","2018","direct migration background","vocational + Abi","37","0.0594318853386651","0.0403702906705981","0.0784934800067321"
"Often","2018","direct migration background","higher vocational","2","","",""
"Often","2018","direct migration background","higher education","72","0.066160719944542","0.0517634042471119","0.0805580356419722"
"Often","2018","indirect migration background","in school","9","","",""
"Often","2018","indirect migration background","inadequately","6","","",""
"Often","2018","indirect migration background","general elemantary","32","0.133691074824501","0.0941110080274675","0.173271141621535"
"Often","2018","indirect migration background","middle vocational","68","0.115471481972643","0.0917624583544826","0.139180505590804"
"Often","2018","indirect migration background","vocational + Abi","10","","",""
"Often","2018","indirect migration background","higher vocational","2","","",""
"Often","2018","indirect migration background","higher education","14","","",""
"Sometimes","2018","no migration background","in school","89","0.333631313030553","0.271325661253809","0.395936964807297"
"Sometimes","2018","no migration background","inadequately","31","0.205260359956693","0.143445747936435","0.267074971976952"
"Sometimes","2018","no migration background","general elemantary","293","0.160615070772311","0.142919928092059","0.178310213452563"
"Sometimes","2018","no migration background","middle vocational","1256","0.131925037685609","0.125063094070404","0.138786981300815"
"Sometimes","2018","no migration background","vocational + Abi","231","0.171254508797512","0.151456745725638","0.191052271869385"
"Sometimes","2018","no migration background","higher vocational","152","0.129404460231309","0.111311267675912","0.147497652786706"
"Sometimes","2018","no migration background","higher education","846","0.193926730219973","0.182861028547757","0.204992431892189"
"Sometimes","2018","direct migration background","in school","13","","",""
"Sometimes","2018","direct migration background","inadequately","54","0.254347308463607","0.202593119516114","0.3061014974111"
"Sometimes","2018","direct migration background","general elemantary","137","0.185791654662747","0.157460799494167","0.214122509831326"
"Sometimes","2018","direct migration background","middle vocational","265","0.184930075632266","0.164800566507907","0.205059584756625"
"Sometimes","2018","direct migration background","vocational + Abi","109","0.169350917964573","0.139112649198391","0.199589186730756"
"Sometimes","2018","direct migration background","higher vocational","13","","",""
"Sometimes","2018","direct migration background","higher education","238","0.206882854655296","0.183420247614552","0.230345461696041"
"Sometimes","2018","indirect migration background","in school","36","0.357522784597006","0.256229747522689","0.458815821671322"
"Sometimes","2018","indirect migration background","inadequately","13","","",""
"Sometimes","2018","indirect migration background","general elemantary","81","0.290683912928343","0.237873529019694","0.343494296836992"
"Sometimes","2018","indirect migration background","middle vocational","166","0.270286625879454","0.237340161832275","0.303233089926632"
"Sometimes","2018","indirect migration background","vocational + Abi","35","0.336216867755251","0.254055230390936","0.418378505119567"
"Sometimes","2018","indirect migration background","higher vocational","6","","",""
"Sometimes","2018","indirect migration background","higher education","80","0.317949839072356","0.263010805868178","0.372888872276533"
"Rarely","2018","no migration background","in school","40","0.169160123774649","0.119621445639241","0.218698801910057"
"Rarely","2018","no migration background","inadequately","42","0.22343716280963","0.159685403715867","0.287188921903393"
"Rarely","2018","no migration background","general elemantary","459","0.257162361202695","0.236098839176455","0.278225883228935"
"Rarely","2018","no migration background","middle vocational","2890","0.310430124965873","0.301048544958341","0.319811704973404"
"Rarely","2018","no migration background","vocational + Abi","544","0.396216934942323","0.370513479777749","0.421920390106897"
"Rarely","2018","no migration background","higher vocational","470","0.362386175919861","0.336474408508499","0.388297943331223"
"Rarely","2018","no migration background","higher education","1967","0.393303830981862","0.379632129254442","0.406975532709281"
"Rarely","2018","direct migration background","in school","7","","",""
"Rarely","2018","direct migration background","inadequately","51","0.156033818719969","0.112908181040548","0.199159456399391"
"Rarely","2018","direct migration background","general elemantary","186","0.278031387635542","0.245396292726829","0.310666482544254"
"Rarely","2018","direct migration background","middle vocational","398","0.290097709027671","0.266568711991364","0.313626706063979"
"Rarely","2018","direct migration background","vocational + Abi","186","0.308598258532316","0.271357688449012","0.34583882861562"
"Rarely","2018","direct migration background","higher vocational","24","","",""
"Rarely","2018","direct migration background","higher education","385","0.346303761028342","0.318744856840242","0.373862665216443"
"Rarely","2018","indirect migration background","in school","23","","",""
"Rarely","2018","indirect migration background","inadequately","8","","",""
"Rarely","2018","indirect migration background","general elemantary","77","0.266121626676289","0.214724238475699","0.317519014876878"
"Rarely","2018","indirect migration background","middle vocational","221","0.305260669594725","0.271096824121555","0.339424515067894"
"Rarely","2018","indirect migration background","vocational + Abi","42","0.342468203980707","0.259937654240048","0.424998753721366"
"Rarely","2018","indirect migration background","higher vocational","26","","",""
"Rarely","2018","indirect migration background","higher education","102","0.257732258089377","0.206131244450203","0.309333271728551"
"Never","2018","no migration background","in school","33","0.203652270170541","0.150437431285139","0.256867109055942"
"Never","2018","no migration background","inadequately","75","0.510484396641272","0.433977484705154","0.58699130857739"
"Never","2018","no migration background","general elemantary","836","0.554762282490415","0.53081094471719","0.578713620263639"
"Never","2018","no migration background","middle vocational","4870","0.526055569454762","0.515930816384835","0.536180322524689"
"Never","2018","no migration background","vocational + Abi","562","0.377601773044606","0.352125510733473","0.403078035355738"
"Never","2018","no migration background","higher vocational","671","0.485088067049259","0.458147350821493","0.512028783277025"
"Never","2018","no migration background","higher education","1931","0.375911673886636","0.362355448020772","0.3894678997525"
"Never","2018","direct migration background","in school","10","","",""
"Never","2018","direct migration background","inadequately","148","0.518734729034317","0.459356319185929","0.578113138882706"
"Never","2018","direct migration background","general elemantary","337","0.448961679617664","0.412731178096376","0.485192181138953"
"Never","2018","direct migration background","middle vocational","679","0.461940863748417","0.436092076459951","0.487789651036884"
"Never","2018","direct migration background","vocational + Abi","249","0.448869441651868","0.408769696118445","0.48896918718529"
"Never","2018","direct migration background","higher vocational","37","0.633811098234372","0.52620540812087","0.741416788347874"
"Never","2018","direct migration background","higher education","440","0.376827742636839","0.348759137077294","0.404896348196384"
"Never","2018","indirect migration background","in school","16","","",""
"Never","2018","indirect migration background","inadequately","15","","",""
"Never","2018","indirect migration background","general elemantary","88","0.294170411583649","0.241174990764873","0.347165832402426"
"Never","2018","indirect migration background","middle vocational","227","0.286795042009642","0.253243431149927","0.320346652869357"
"Never","2018","indirect migration background","vocational + Abi","38","0.165854848741876","0.101165745362658","0.230543952121093"
"Never","2018","indirect migration background","higher vocational","19","","",""
"Never","2018","indirect migration background","higher education","79","0.307823985607768","0.253367068525009","0.362280902690528"
