"pld0044","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Rarely","2016","16-34 y.","higher education","","","","","4"
"Rarely","2016","35-65 y.","in school","","","","","4"
"Rarely","2016","35-65 y.","inadequately","","","","","4"
"Rarely","2016","35-65 y.","general elemantary","","","","","4"
"Rarely","2016","66 and older","higher vocational","","","","","4"
"Rarely","2016","66 and older","higher education","","","","","4"
"Rarely","2016","35-65 y.","higher vocational","","","","","4"
"Rarely","2016","35-65 y.","higher education","","","","","4"
"Rarely","2016","16-34 y.","general elemantary","","","","","4"
"Rarely","2016","35-65 y.","middle vocational","","","","","4"
"Rarely","2016","35-65 y.","vocational + Abi","","","","","4"
"Sometimes","2016","16-34 y.","vocational + Abi","","","","","3"
"Sometimes","2016","16-34 y.","higher vocational","","","","","3"
"Sometimes","2016","16-34 y.","higher education","","","","","3"
"Sometimes","2016","66 and older","in school","","","","","3"
"Sometimes","2016","66 and older","inadequately","","","","","3"
"Sometimes","2016","16-34 y.","in school","","","","","3"
"Sometimes","2016","16-34 y.","inadequately","","","","","3"
"Sometimes","2016","16-34 y.","general elemantary","","","","","3"
"Sometimes","2016","16-34 y.","middle vocational","","","","","3"
"Sometimes","2016","35-65 y.","in school","","","","","3"
"Sometimes","2016","35-65 y.","inadequately","","","","","3"
"Sometimes","2016","35-65 y.","general elemantary","","","","","3"
"Sometimes","2016","35-65 y.","middle vocational","","","","","3"
"Sometimes","2016","35-65 y.","vocational + Abi","","","","","3"
"Sometimes","2016","35-65 y.","higher vocational","","","","","3"
"Sometimes","2016","35-65 y.","higher education","","","","","3"
"Sometimes","2016","66 and older","general elemantary","","","","","3"
"Sometimes","2016","66 and older","middle vocational","","","","","3"
"Sometimes","2016","66 and older","vocational + Abi","","","","","3"
"Sometimes","2016","66 and older","higher vocational","","","","","3"
"Sometimes","2016","66 and older","higher education","","","","","3"
"Very often","2016","16-34 y.","middle vocational","","","","","1"
"Very often","2016","16-34 y.","vocational + Abi","","","","","1"
"Very often","2016","16-34 y.","higher vocational","","","","","1"
"Very often","2016","16-34 y.","higher education","","","","","1"
"Very often","2016","35-65 y.","in school","","","","","1"
"Very often","2016","66 and older","in school","","","","","1"
"Very often","2016","66 and older","inadequately","","","","","1"
"Very often","2016","66 and older","general elemantary","","","","","1"
"Very often","2016","66 and older","middle vocational","","","","","1"
"Very often","2016","66 and older","vocational + Abi","","","","","1"
"Very often","2016","66 and older","higher vocational","","","","","1"
"Very often","2016","66 and older","higher education","","","","","1"
"Very often","2016","35-65 y.","higher vocational","","","","","1"
"Very often","2016","16-34 y.","in school","","","","","1"
"Very often","2016","16-34 y.","inadequately","","","","","1"
"Very often","2016","16-34 y.","general elemantary","","","","","1"
"Very often","2016","35-65 y.","inadequately","","","","","1"
"Very often","2016","35-65 y.","general elemantary","","","","","1"
"Very often","2016","35-65 y.","middle vocational","","","","","1"
"Very often","2016","35-65 y.","vocational + Abi","","","","","1"
"Very often","2016","35-65 y.","higher education","","","","","1"
"Never","2017","16-34 y.","in school","","","","","5"
"Never","2017","16-34 y.","inadequately","","","","","5"
"Never","2017","16-34 y.","general elemantary","","","","","5"
"Never","2017","16-34 y.","middle vocational","","","","","5"
"Never","2017","16-34 y.","vocational + Abi","","","","","5"
"Never","2017","16-34 y.","higher vocational","","","","","5"
"Never","2017","16-34 y.","higher education","","","","","5"
"Never","2017","35-65 y.","in school","","","","","5"
"Never","2017","35-65 y.","inadequately","","","","","5"
"Never","2017","35-65 y.","general elemantary","","","","","5"
"Never","2017","35-65 y.","middle vocational","","","","","5"
"Never","2017","35-65 y.","vocational + Abi","","","","","5"
"Never","2017","35-65 y.","higher vocational","","","","","5"
"Never","2017","35-65 y.","higher education","","","","","5"
"Never","2017","66 and older","in school","","","","","5"
"Never","2017","66 and older","inadequately","","","","","5"
"Never","2017","66 and older","general elemantary","","","","","5"
"Never","2017","66 and older","middle vocational","","","","","5"
"Never","2017","66 and older","vocational + Abi","","","","","5"
"Never","2017","66 and older","higher vocational","","","","","5"
"Never","2017","66 and older","higher education","","","","","5"
"Often","2017","66 and older","higher education","","","","","2"
"Often","2017","66 and older","higher vocational","","","","","2"
"Often","2017","66 and older","middle vocational","","","","","2"
"Often","2017","66 and older","vocational + Abi","","","","","2"
"Often","2017","35-65 y.","middle vocational","","","","","2"
"Often","2017","35-65 y.","vocational + Abi","","","","","2"
"Often","2017","66 and older","in school","","","","","2"
"Often","2017","66 and older","inadequately","","","","","2"
"Often","2017","66 and older","general elemantary","","","","","2"
"Often","2017","35-65 y.","in school","","","","","2"
"Often","2017","35-65 y.","inadequately","","","","","2"
"Often","2017","35-65 y.","general elemantary","","","","","2"
"Often","2017","35-65 y.","higher vocational","","","","","2"
"Often","2017","35-65 y.","higher education","","","","","2"
"Often","2017","16-34 y.","in school","","","","","2"
"Often","2017","16-34 y.","inadequately","","","","","2"
"Often","2017","16-34 y.","general elemantary","","","","","2"
"Often","2017","16-34 y.","middle vocational","","","","","2"
"Often","2017","16-34 y.","vocational + Abi","","","","","2"
"Often","2017","16-34 y.","higher vocational","","","","","2"
"Often","2017","16-34 y.","higher education","","","","","2"
"Rarely","2017","66 and older","higher vocational","","","","","4"
"Rarely","2017","66 and older","middle vocational","","","","","4"
"Rarely","2017","66 and older","vocational + Abi","","","","","4"
"Rarely","2017","35-65 y.","middle vocational","","","","","4"
"Rarely","2017","66 and older","in school","","","","","4"
"Rarely","2017","66 and older","inadequately","","","","","4"
"Rarely","2017","66 and older","general elemantary","","","","","4"
"Rarely","2017","66 and older","higher education","","","","","4"
"Rarely","2017","35-65 y.","in school","","","","","4"
"Rarely","2017","35-65 y.","inadequately","","","","","4"
"Rarely","2017","35-65 y.","general elemantary","","","","","4"
"Rarely","2017","35-65 y.","vocational + Abi","","","","","4"
"Rarely","2017","35-65 y.","higher vocational","","","","","4"
"Rarely","2017","35-65 y.","higher education","","","","","4"
"Rarely","2017","16-34 y.","in school","","","","","4"
"Rarely","2017","16-34 y.","inadequately","","","","","4"
"Rarely","2017","16-34 y.","middle vocational","","","","","4"
"Rarely","2017","16-34 y.","vocational + Abi","","","","","4"
"Rarely","2017","16-34 y.","higher vocational","","","","","4"
"Rarely","2017","16-34 y.","higher education","","","","","4"
"Rarely","2017","16-34 y.","general elemantary","","","","","4"
"Sometimes","2017","66 and older","in school","","","","","3"
"Sometimes","2017","66 and older","inadequately","","","","","3"
"Sometimes","2017","66 and older","general elemantary","","","","","3"
"Sometimes","2017","66 and older","middle vocational","","","","","3"
"Sometimes","2017","66 and older","vocational + Abi","","","","","3"
"Sometimes","2017","66 and older","higher vocational","","","","","3"
"Sometimes","2017","66 and older","higher education","","","","","3"
"Sometimes","2017","16-34 y.","vocational + Abi","","","","","3"
"Sometimes","2017","16-34 y.","higher vocational","","","","","3"
"Sometimes","2017","16-34 y.","higher education","","","","","3"
"Sometimes","2017","35-65 y.","in school","","","","","3"
"Sometimes","2017","35-65 y.","inadequately","","","","","3"
"Sometimes","2017","35-65 y.","general elemantary","","","","","3"
"Sometimes","2017","35-65 y.","middle vocational","","","","","3"
"Sometimes","2017","35-65 y.","vocational + Abi","","","","","3"
"Sometimes","2017","35-65 y.","higher vocational","","","","","3"
"Sometimes","2017","35-65 y.","higher education","","","","","3"
"Sometimes","2017","16-34 y.","general elemantary","","","","","3"
"Sometimes","2017","16-34 y.","inadequately","","","","","3"
"Sometimes","2017","16-34 y.","in school","","","","","3"
"Sometimes","2017","16-34 y.","middle vocational","","","","","3"
"Very often","2017","66 and older","in school","","","","","1"
"Very often","2017","66 and older","inadequately","","","","","1"
"Very often","2017","66 and older","general elemantary","","","","","1"
"Very often","2017","66 and older","middle vocational","","","","","1"
"Very often","2017","66 and older","vocational + Abi","","","","","1"
"Very often","2017","66 and older","higher vocational","","","","","1"
"Very often","2017","66 and older","higher education","","","","","1"
"Very often","2017","35-65 y.","in school","","","","","1"
"Very often","2017","35-65 y.","inadequately","","","","","1"
"Very often","2017","16-34 y.","middle vocational","","","","","1"
"Very often","2017","16-34 y.","vocational + Abi","","","","","1"
"Very often","2017","16-34 y.","higher vocational","","","","","1"
"Very often","2017","16-34 y.","higher education","","","","","1"
"Very often","2017","35-65 y.","general elemantary","","","","","1"
"Very often","2017","35-65 y.","middle vocational","","","","","1"
"Very often","2017","35-65 y.","vocational + Abi","","","","","1"
"Very often","2017","35-65 y.","higher vocational","","","","","1"
"Very often","2017","35-65 y.","higher education","","","","","1"
"Very often","2017","16-34 y.","inadequately","","","","","1"
"Very often","2017","16-34 y.","in school","","","","","1"
"Very often","2017","16-34 y.","general elemantary","","","","","1"
"Never","2018","16-34 y.","in school","58","0.209469899104598","0.166530243110235","0.25240955509896","5"
"Never","2018","16-34 y.","inadequately","64","0.44074225328783","0.361815426030474","0.519669080545185","5"
"Never","2018","16-34 y.","general elemantary","268","0.267006039171029","0.239151438100817","0.294860640241241","5"
"Never","2018","16-34 y.","middle vocational","560","0.241743632882566","0.224265373455848","0.259221892309284","5"
"Never","2018","16-34 y.","vocational + Abi","123","0.205612857069635","0.170398961676829","0.240826752462442","5"
"Never","2018","16-34 y.","higher vocational","34","0.284898375829252","0.205771876301696","0.364024875356807","5"
"Never","2018","16-34 y.","higher education","211","0.233685175135454","0.208161963211191","0.259208387059716","5"
"Never","2018","35-65 y.","in school","1","","","","5"
"Never","2018","35-65 y.","inadequately","153","0.503300888235093","0.446050976565073","0.560550799905113","5"
"Never","2018","35-65 y.","general elemantary","521","0.445485384453314","0.416046980506674","0.474923788399955","5"
"Never","2018","35-65 y.","middle vocational","3419","0.490852667882828","0.47880198032303","0.502903355442625","5"
"Never","2018","35-65 y.","vocational + Abi","628","0.405716592498931","0.380460103939793","0.43097308105807","5"
"Never","2018","35-65 y.","higher vocational","459","0.455648543679213","0.424371672568378","0.486925414790048","5"
"Never","2018","35-65 y.","higher education","1499","0.359604087061784","0.344682143474804","0.374526030648765","5"
"Never","2018","66 and older","in school","","","","","5"
"Never","2018","66 and older","inadequately","21","","","","5"
"Never","2018","66 and older","general elemantary","472","0.768449718909418","0.734641064716226","0.802258373102611","5"
"Never","2018","66 and older","middle vocational","1797","0.715700714631852","0.698206628759356","0.733194800504348","5"
"Never","2018","66 and older","vocational + Abi","98","0.693849971673584","0.62033774853101","0.767362194816159","5"
"Never","2018","66 and older","higher vocational","234","0.675782586107807","0.626953071719499","0.724612100496114","5"
"Never","2018","66 and older","higher education","740","0.535478498448724","0.508325392180055","0.562631604717393","5"
"Often","2018","66 and older","in school","","","","","2"
"Often","2018","66 and older","inadequately","","","","","2"
"Often","2018","66 and older","general elemantary","2","","","","2"
"Often","2018","66 and older","middle vocational","23","","","","2"
"Often","2018","66 and older","vocational + Abi","4","","","","2"
"Often","2018","66 and older","higher vocational","5","","","","2"
"Often","2018","66 and older","higher education","20","","","","2"
"Often","2018","35-65 y.","in school","","","","","2"
"Often","2018","35-65 y.","inadequately","14","","","","2"
"Often","2018","35-65 y.","general elemantary","43","0.0330583968467233","0.0224687360543153","0.0436480576391312","2"
"Often","2018","35-65 y.","middle vocational","143","0.0255757065833425","0.0217702884415183","0.0293811247251667","2"
"Often","2018","35-65 y.","vocational + Abi","52","0.0358323293887523","0.0262718738473839","0.0453927849301208","2"
"Often","2018","16-34 y.","in school","62","0.183030277345892","0.142226253452327","0.223834301239456","2"
"Often","2018","16-34 y.","inadequately","16","","","","2"
"Often","2018","16-34 y.","general elemantary","81","0.0969778893323675","0.0783453623651684","0.115610416299567","2"
"Often","2018","35-65 y.","higher vocational","15","","","","2"
"Often","2018","35-65 y.","higher education","116","0.0341794109973155","0.0285297898566608","0.0398290321379701","2"
"Often","2018","16-34 y.","higher vocational","9","","","","2"
"Often","2018","16-34 y.","higher education","94","0.0930842780943701","0.0755600956988699","0.11060846048987","2"
"Often","2018","16-34 y.","middle vocational","248","0.103119040504237","0.090703962289976","0.115534118718499","2"
"Often","2018","16-34 y.","vocational + Abi","42","0.124264074441698","0.095521066794469","0.153007082088926","2"
"Rarely","2018","66 and older","in school","","","","","4"
"Rarely","2018","66 and older","inadequately","9","","","","4"
"Rarely","2018","66 and older","general elemantary","89","0.171548156888992","0.141333048156199","0.201763265621785","4"
"Rarely","2018","66 and older","middle vocational","569","0.208452407551515","0.192698814649214","0.224206000453815","4"
"Rarely","2018","66 and older","vocational + Abi","36","0.197437184630494","0.133945973855419","0.26092839540557","4"
"Rarely","2018","66 and older","higher vocational","92","0.226131626389858","0.182492611259472","0.269770641520244","4"
"Rarely","2018","35-65 y.","in school","","","","","4"
"Rarely","2018","35-65 y.","inadequately","63","0.146262320313405","0.10580074988539","0.186723890741421","4"
"Rarely","2018","35-65 y.","general elemantary","319","0.317065404895852","0.289503767340658","0.344627042451046","4"
"Rarely","2018","35-65 y.","middle vocational","2187","0.350918060880769","0.339413577121808","0.36242254463973","4"
"Rarely","2018","66 and older","higher education","405","0.342419269064034","0.31658481862481","0.368253719503258","4"
"Rarely","2018","16-34 y.","in school","70","0.20390691765379","0.161392479075478","0.246421356232101","4"
"Rarely","2018","16-34 y.","inadequately","29","","","","4"
"Rarely","2018","35-65 y.","vocational + Abi","540","0.395132822095204","0.369986970656403","0.420278673534005","4"
"Rarely","2018","35-65 y.","higher vocational","377","0.403865187104804","0.37305040761902","0.434679966590587","4"
"Rarely","2018","35-65 y.","higher education","1633","0.407962469278854","0.392680703688518","0.42324423486919","4"
"Rarely","2018","16-34 y.","higher vocational","51","0.365809027060355","0.281372507863817","0.450245546256893","4"
"Rarely","2018","16-34 y.","higher education","416","0.344175787620229","0.315520814027506","0.372830761212952","4"
"Rarely","2018","16-34 y.","vocational + Abi","196","0.396065710766142","0.353451809120248","0.438679612412037","4"
"Rarely","2018","16-34 y.","general elemantary","314","0.300974383986048","0.272094362296449","0.329854405675647","4"
"Rarely","2018","16-34 y.","middle vocational","753","0.336144790418368","0.316860107501925","0.355429473334811","4"
"Sometimes","2018","66 and older","in school","","","","","3"
"Sometimes","2018","66 and older","inadequately","5","","","","3"
"Sometimes","2018","66 and older","general elemantary","32","0.0558254512367427","0.0374245215932481","0.0742263808802372","3"
"Sometimes","2018","66 and older","middle vocational","159","0.0659995453816534","0.0563705348793592","0.0756285558839476","3"
"Sometimes","2018","66 and older","vocational + Abi","13","","","","3"
"Sometimes","2018","66 and older","higher vocational","21","","","","3"
"Sometimes","2018","66 and older","higher education","124","0.103700147688903","0.087101911502425","0.120298383875381","3"
"Sometimes","2018","16-34 y.","higher education","328","0.321085627709441","0.29292553590165","0.349245719517233","3"
"Sometimes","2018","16-34 y.","higher vocational","30","0.266061415530125","0.188594922928189","0.343527908132062","3"
"Sometimes","2018","35-65 y.","higher vocational","120","0.127884598655758","0.106911397942773","0.148857799368743","3"
"Sometimes","2018","35-65 y.","higher education","712","0.196371098856528","0.184018584503753","0.208723613209303","3"
"Sometimes","2018","16-34 y.","inadequately","37","0.248646977577138","0.179933819674659","0.317360135479617","3"
"Sometimes","2018","16-34 y.","general elemantary","283","0.312982541636225","0.28378608511761","0.34217899815484","3"
"Sometimes","2018","35-65 y.","in school","","","","","3"
"Sometimes","2018","35-65 y.","inadequately","56","0.269704186826036","0.218887361439534","0.320521012212539","3"
"Sometimes","2018","35-65 y.","general elemantary","196","0.189255993542824","0.16605493895771","0.212457048127938","3"
"Sometimes","2018","35-65 y.","middle vocational","830","0.129625437047272","0.121528649865076","0.137722224229469","3"
"Sometimes","2018","16-34 y.","in school","138","0.340014904418367","0.290028190820828","0.390001618015906","3"
"Sometimes","2018","16-34 y.","middle vocational","698","0.30354990724133","0.284779543931616","0.322320270551044","3"
"Sometimes","2018","16-34 y.","vocational + Abi","142","0.270514373516365","0.231808544382115","0.309220202650616","3"
"Sometimes","2018","35-65 y.","vocational + Abi","220","0.156593816555233","0.137901183627332","0.175286449483135","3"
"Very often","2018","66 and older","in school","","","","","1"
"Very often","2018","66 and older","inadequately","","","","","1"
"Very often","2018","66 and older","general elemantary","3","","","","1"
"Very often","2018","66 and older","middle vocational","6","","","","1"
"Very often","2018","66 and older","vocational + Abi","","","","","1"
"Very often","2018","66 and older","higher vocational","1","","","","1"
"Very often","2018","66 and older","higher education","7","","","","1"
"Very often","2018","35-65 y.","in school","","","","","1"
"Very often","2018","35-65 y.","inadequately","7","","","","1"
"Very often","2018","16-34 y.","higher vocational","1","","","","1"
"Very often","2018","16-34 y.","higher education","7","","","","1"
"Very often","2018","16-34 y.","inadequately","6","","","","1"
"Very often","2018","16-34 y.","middle vocational","46","0.0154426289534988","0.0104088544298372","0.0204764034771604","1"
"Very often","2018","16-34 y.","vocational + Abi","3","","","","1"
"Very often","2018","35-65 y.","higher vocational","3","","","","1"
"Very often","2018","35-65 y.","general elemantary","16","","","","1"
"Very often","2018","35-65 y.","middle vocational","32","0.00302812760578796","0.00170365478237444","0.00435260042920149","1"
"Very often","2018","35-65 y.","higher education","13","","","","1"
"Very often","2018","16-34 y.","in school","17","","","","1"
"Very often","2018","16-34 y.","general elemantary","23","","","","1"
"Very often","2018","35-65 y.","vocational + Abi","12","","","","1"
