"erwst","year","education","migback","n","percent","lower_confidence","upper_confidence"
"Non-working","2012","lower secondary degree","no migration background","4185","0.615216646886966","0.603941397533967","0.626491896239964"
"Non-working","2012","lower secondary degree","direct migration background","219","0.410497248881781","0.368093831080887","0.452900666682676"
"Non-working","2012","lower secondary degree","indirect migration background","108","0.326166239188358","0.274558557977602","0.377773920399113"
"Non-working","2012","secondary school degree","no migration background","2432","0.321289632290681","0.310981192820018","0.331598071761344"
"Non-working","2012","secondary school degree","direct migration background","116","0.376111302031026","0.322446729612807","0.429775874449245"
"Non-working","2012","secondary school degree","indirect migration background","94","0.289533490251139","0.2411818792011","0.337885101301179"
"Non-working","2012","college entrance qualification","no migration background","2001","0.299897272698155","0.289254746179694","0.310539799216617"
"Non-working","2012","college entrance qualification","direct migration background","110","0.296850869856282","0.247927251196963","0.345774488515601"
"Non-working","2012","college entrance qualification","indirect migration background","99","0.237066907698783","0.195073736360165","0.279060079037401"
"Non-working","2012","Other degree","no migration background","147","0.657506704210267","0.594800158059439","0.720213250361096"
"Non-working","2012","Other degree","direct migration background","650","0.421259270758727","0.397133187159074","0.44538535435838"
"Non-working","2012","Other degree","indirect migration background","17","","",""
"Non-working","2012","no degree/no degree yet","no migration background","676","0.714065500040486","0.685102430266835","0.743028569814138"
"Non-working","2012","no degree/no degree yet","direct migration background","141","0.738239108444218","0.679065089648528","0.797413127239908"
"Non-working","2012","no degree/no degree yet","indirect migration background","142","0.706712945039353","0.642813254357991","0.770612635720715"
"Other","2012","lower secondary degree","no migration background","461","0.0551453895014612","0.0498555672871242","0.0604352117157982"
"Other","2012","lower secondary degree","direct migration background","42","0.0807541971463921","0.0572686220581425","0.104239772234642"
"Other","2012","lower secondary degree","indirect migration background","29","","",""
"Other","2012","secondary school degree","no migration background","671","0.0760788351815917","0.0702261965047521","0.0819314738584312"
"Other","2012","secondary school degree","direct migration background","27","","",""
"Other","2012","secondary school degree","indirect migration background","57","0.152373417717121","0.114060376278366","0.190686459155876"
"Other","2012","college entrance qualification","no migration background","481","0.0722296650886234","0.0662171574696562","0.0782421727075906"
"Other","2012","college entrance qualification","direct migration background","22","","",""
"Other","2012","college entrance qualification","indirect migration background","52","0.138963850063609","0.104808275787389","0.173119424339829"
"Other","2012","Other degree","no migration background","18","","",""
"Other","2012","Other degree","direct migration background","133","0.0731132341386347","0.0603934012037358","0.0858330670735336"
"Other","2012","Other degree","indirect migration background","5","","",""
"Other","2012","no degree/no degree yet","no migration background","189","0.179831395718438","0.155214878211839","0.204447913225038"
"Other","2012","no degree/no degree yet","direct migration background","14","","",""
"Other","2012","no degree/no degree yet","indirect migration background","39","0.180687311525978","0.126684116665517","0.234690506386439"
"Full-time","2013","lower secondary degree","no migration background","1711","0.241957760633526","0.231591742115622","0.25232377915143"
"Full-time","2013","lower secondary degree","direct migration background","296","0.437754926199765","0.40205852049625","0.47345133190328"
"Full-time","2013","lower secondary degree","indirect migration background","208","0.426931196238019","0.385173547451651","0.468688845024386"
"Full-time","2013","secondary school degree","no migration background","3149","0.455651030385543","0.444377518772532","0.466924541998555"
"Full-time","2013","secondary school degree","direct migration background","190","0.361824683815021","0.320798428334375","0.402850939295667"
"Full-time","2013","secondary school degree","indirect migration background","207","0.438962106202018","0.39725997460546","0.480664237798575"
"Full-time","2013","college entrance qualification","no migration background","3265","0.49935429935796","0.487563545620164","0.511145053095758"
"Full-time","2013","college entrance qualification","direct migration background","226","0.45945207932033","0.417991171158487","0.500912987482174"
"Full-time","2013","college entrance qualification","indirect migration background","301","0.504604812307974","0.466138785640082","0.543070838975866"
"Full-time","2013","Other degree","no migration background","49","0.221405283534183","0.165116136935787","0.277694430132578"
"Full-time","2013","Other degree","direct migration background","1649","0.397435504816639","0.381985545647105","0.412885463986173"
"Full-time","2013","Other degree","indirect migration background","32","0.368616758138915","0.267243704764515","0.469989811513316"
"Full-time","2013","no degree/no degree yet","no migration background","43","0.0562177230628304","0.0413253855602495","0.0711100605654113"
"Full-time","2013","no degree/no degree yet","direct migration background","96","0.167488016062268","0.136505398405027","0.198470633719508"
"Full-time","2013","no degree/no degree yet","indirect migration background","10","","",""
"Part-time","2013","lower secondary degree","no migration background","570","0.067982414242227","0.0618897696552175","0.0740750588292366"
"Part-time","2013","lower secondary degree","direct migration background","67","0.0642718463391085","0.0466264517461786","0.0819172409320385"
"Part-time","2013","lower secondary degree","indirect migration background","56","0.110900781075359","0.0843916113796257","0.137409950771093"
"Part-time","2013","secondary school degree","no migration background","1421","0.143842928367059","0.135899182944686","0.151786673789432"
"Part-time","2013","secondary school degree","direct migration background","73","0.145930945462322","0.115789576398465","0.176072314526179"
"Part-time","2013","secondary school degree","indirect migration background","79","0.107711252173408","0.0816598030151513","0.133762701331665"
"Part-time","2013","college entrance qualification","no migration background","1272","0.131012051141107","0.1230553247085","0.138968777573714"
"Part-time","2013","college entrance qualification","direct migration background","85","0.155344664902638","0.125208392311409","0.185480937493867"
"Part-time","2013","college entrance qualification","indirect migration background","90","0.0966716045046489","0.0739364433418056","0.119406765667492"
"Part-time","2013","Other degree","no migration background","12","","",""
"Part-time","2013","Other degree","direct migration background","574","0.128410260465596","0.117848212052563","0.138972308878628"
"Part-time","2013","Other degree","indirect migration background","15","","",""
"Part-time","2013","no degree/no degree yet","no migration background","26","","",""
"Part-time","2013","no degree/no degree yet","direct migration background","47","0.0942916999540107","0.070044483010298","0.118538916897723"
"Part-time","2013","no degree/no degree yet","indirect migration background","7","","",""
"Non-working","2013","lower secondary degree","no migration background","3797","0.628098922965533","0.616400609846587","0.639797236084478"
"Non-working","2013","lower secondary degree","direct migration background","280","0.403769149320799","0.368465473479368","0.43907282516223"
"Non-working","2013","lower secondary degree","indirect migration background","198","0.342000902671992","0.301952980939256","0.382048824404728"
"Non-working","2013","secondary school degree","no migration background","2261","0.323502648764532","0.312913127999379","0.334092169529685"
"Non-working","2013","secondary school degree","direct migration background","173","0.364148498474115","0.3230657116724","0.405231285275829"
"Non-working","2013","secondary school degree","indirect migration background","143","0.263164621250921","0.22616071020419","0.300168532297652"
"Non-working","2013","college entrance qualification","no migration background","1882","0.294753592011944","0.284002021161636","0.305505162862251"
"Non-working","2013","college entrance qualification","direct migration background","172","0.242439082303263","0.206784800238956","0.278093364367571"
"Non-working","2013","college entrance qualification","indirect migration background","162","0.269930221573255","0.235776842086306","0.304083601060203"
"Non-working","2013","Other degree","no migration background","134","0.676910005606567","0.613508120741756","0.740311890471378"
"Non-working","2013","Other degree","direct migration background","1296","0.394774760841898","0.379342646205513","0.410206875478284"
"Non-working","2013","Other degree","indirect migration background","24","","",""
"Non-working","2013","no degree/no degree yet","no migration background","665","0.737402324751812","0.708951947792355","0.765852701711269"
"Non-working","2013","no degree/no degree yet","direct migration background","351","0.641622599006194","0.601835605283951","0.681409592728437"
"Non-working","2013","no degree/no degree yet","indirect migration background","231","0.72042672141739","0.669642336141829","0.77121110669295"
"Other","2013","lower secondary degree","no migration background","479","0.0619609021587144","0.0561255800286719","0.0677962242887569"
"Other","2013","lower secondary degree","direct migration background","99","0.094204078140327","0.0731858466521753","0.115222309628479"
"Other","2013","lower secondary degree","indirect migration background","77","0.12016712001463","0.0927168494949581","0.147617390534301"
"Other","2013","secondary school degree","no migration background","666","0.0770033924828653","0.0709686420093319","0.0830381429563987"
"Other","2013","secondary school degree","direct migration background","91","0.128095872248543","0.0995630508513732","0.156628693645712"
"Other","2013","secondary school degree","indirect migration background","115","0.190162020373653","0.157185137419113","0.223138903328193"
"Other","2013","college entrance qualification","no migration background","489","0.074880057488989","0.0686734535507597","0.0810866614272184"
"Other","2013","college entrance qualification","direct migration background","72","0.142764173473769","0.113659590975771","0.171868755971766"
"Other","2013","college entrance qualification","indirect migration background","96","0.128793361614122","0.103022254857345","0.154564468370899"
"Other","2013","Other degree","no migration background","14","","",""
"Other","2013","Other degree","direct migration background","335","0.079379473875867","0.0708448051075679","0.087914142644166"
"Other","2013","Other degree","indirect migration background","16","","",""
"Other","2013","no degree/no degree yet","no migration background","185","0.176898274417946","0.152227721122667","0.201568827713225"
"Other","2013","no degree/no degree yet","direct migration background","64","0.0965976849775276","0.0720870281020064","0.121108341853049"
"Other","2013","no degree/no degree yet","indirect migration background","52","0.212375460784593","0.166094832083498","0.258656089485689"
"Full-time","2014","lower secondary degree","no migration background","1515","0.240768969869788","0.229903466690492","0.251634473049083"
"Full-time","2014","lower secondary degree","direct migration background","245","0.433958006656241","0.394366865114923","0.473549148197559"
"Full-time","2014","lower secondary degree","indirect migration background","173","0.426306034893294","0.380097453716701","0.472514616069888"
"Full-time","2014","secondary school degree","no migration background","2783","0.436364037163419","0.424521666762171","0.448206407564666"
"Full-time","2014","secondary school degree","direct migration background","163","0.401330805043362","0.354838737775714","0.447822872311009"
"Full-time","2014","secondary school degree","indirect migration background","190","0.460859973785557","0.415795485374529","0.505924462196585"
"Full-time","2014","college entrance qualification","no migration background","3007","0.500915268361636","0.488689369417205","0.513141167306067"
"Full-time","2014","college entrance qualification","direct migration background","202","0.454075246738518","0.40920609825219","0.498944395224846"
"Full-time","2014","college entrance qualification","indirect migration background","252","0.475302496195682","0.434197358422089","0.516407633969276"
"Full-time","2014","Other degree","no migration background","39","0.193575068304235","0.136486932280386","0.250663204328084"
"Full-time","2014","Other degree","direct migration background","1259","0.388265992495366","0.371001158176127","0.405530826814604"
"Full-time","2014","Other degree","indirect migration background","24","","",""
"Full-time","2014","no degree/no degree yet","no migration background","43","0.0635371223004655","0.0462856353250786","0.0807886092758523"
"Full-time","2014","no degree/no degree yet","direct migration background","61","0.134549432344176","0.102296000478915","0.166802864209437"
"Full-time","2014","no degree/no degree yet","indirect migration background","8","","",""
"Part-time","2014","lower secondary degree","no migration background","509","0.0721552543560333","0.0655796715918273","0.0787308371202393"
"Part-time","2014","lower secondary degree","direct migration background","62","0.0772979779304013","0.0559643533570802","0.0986316025037225"
"Part-time","2014","lower secondary degree","indirect migration background","47","0.102713066724507","0.0743469247271906","0.131079208721823"
"Part-time","2014","secondary school degree","no migration background","1244","0.151361175199141","0.14280295392243","0.159919396475852"
"Part-time","2014","secondary school degree","direct migration background","68","0.146765330797688","0.113200834104101","0.180329827491274"
"Part-time","2014","secondary school degree","indirect migration background","69","0.13177886734751","0.10119888548558","0.162358849209441"
"Part-time","2014","college entrance qualification","no migration background","1164","0.133581067681534","0.125262511635768","0.1418996237273"
"Part-time","2014","college entrance qualification","direct migration background","66","0.148349119107606","0.116316621192746","0.180381617022465"
"Part-time","2014","college entrance qualification","indirect migration background","82","0.0913274353599303","0.0676158331565328","0.115039037563328"
"Part-time","2014","Other degree","no migration background","10","","",""
"Part-time","2014","Other degree","direct migration background","473","0.124445312854368","0.112751737010715","0.136138888698021"
"Part-time","2014","Other degree","indirect migration background","5","","",""
"Part-time","2014","no degree/no degree yet","no migration background","12","","",""
"Part-time","2014","no degree/no degree yet","direct migration background","25","","",""
"Part-time","2014","no degree/no degree yet","indirect migration background","7","","",""
"Non-working","2014","lower secondary degree","no migration background","3482","0.619576982488671","0.607239014425939","0.631914950551403"
"Non-working","2014","lower secondary degree","direct migration background","222","0.414269671611633","0.374920076200174","0.453619267023092"
"Non-working","2014","lower secondary degree","indirect migration background","158","0.358107029532642","0.313308940795563","0.402905118269722"
"Non-working","2014","secondary school degree","no migration background","2089","0.334481447150859","0.323215157369348","0.345747736932369"
"Non-working","2014","secondary school degree","direct migration background","129","0.326088090194157","0.281624637067163","0.37055154332115"
"Non-working","2014","secondary school degree","indirect migration background","120","0.235405597978307","0.197050498615912","0.273760697340702"
"Non-working","2014","college entrance qualification","no migration background","1747","0.282818529259133","0.271806179788916","0.293830878729351"
"Non-working","2014","college entrance qualification","direct migration background","131","0.260149937413825","0.220613162433537","0.299686712394114"
"Non-working","2014","college entrance qualification","indirect migration background","147","0.27839956834587","0.241506970946683","0.315292165745058"
"Non-working","2014","Other degree","no migration background","115","0.672342482527344","0.604524553351685","0.740160411703004"
"Non-working","2014","Other degree","direct migration background","1055","0.39898718599012","0.381639651245938","0.416334720734303"
"Non-working","2014","Other degree","indirect migration background","26","","",""
"Non-working","2014","no degree/no degree yet","no migration background","571","0.769849983403454","0.740080175062578","0.79961979174433"
"Non-working","2014","no degree/no degree yet","direct migration background","291","0.69460818167736","0.651075791869875","0.738140571484846"
"Non-working","2014","no degree/no degree yet","indirect migration background","180","0.678392035958879","0.619903760452841","0.736880311464916"
"Other","2014","lower secondary degree","no migration background","442","0.067498793285508","0.0611229840169656","0.0738746025540503"
"Other","2014","lower secondary degree","direct migration background","73","0.0744743438017244","0.0535019782398315","0.0954467093636173"
"Other","2014","lower secondary degree","indirect migration background","62","0.112873868849557","0.0833066044894901","0.142441133209623"
"Other","2014","secondary school degree","no migration background","621","0.077793340486582","0.0713974627273161","0.084189218245848"
"Other","2014","secondary school degree","direct migration background","67","0.125815773964794","0.0943597966361695","0.157271751293419"
"Other","2014","secondary school degree","indirect migration background","91","0.171955560888626","0.137841446838337","0.206069674938915"
"Other","2014","college entrance qualification","no migration background","507","0.0826851346976967","0.0759509587411461","0.0894193106542473"
"Other","2014","college entrance qualification","direct migration background","74","0.137425696740051","0.106397984685839","0.168453408794263"
"Other","2014","college entrance qualification","indirect migration background","86","0.154970500098517","0.125184168909757","0.184756831287277"
"Other","2014","Other degree","no migration background","20","","",""
"Other","2014","Other degree","direct migration background","274","0.0883015086601463","0.0782501190781349","0.0983528982421577"
"Other","2014","Other degree","indirect migration background","11","","",""
"Other","2014","no degree/no degree yet","no migration background","142","0.15136707901288","0.126019111969314","0.176715046056446"
"Other","2014","no degree/no degree yet","direct migration background","53","0.112248373049621","0.0824117526360638","0.142084993463178"
"Other","2014","no degree/no degree yet","indirect migration background","50","0.249181499496773","0.195020031254364","0.303342967739181"
"Full-time","2015","lower secondary degree","no migration background","1359","0.237831016697261","0.226602550106017","0.249059483288506"
"Full-time","2015","lower secondary degree","direct migration background","226","0.431630420854483","0.390348779090332","0.472912062618635"
"Full-time","2015","lower secondary degree","indirect migration background","156","0.437222508377696","0.388550276807665","0.485894739947727"
"Full-time","2015","secondary school degree","no migration background","2640","0.441255536611821","0.429128439438296","0.453382633785345"
"Full-time","2015","secondary school degree","direct migration background","162","0.384770772804978","0.337675677517681","0.431865868092274"
"Full-time","2015","secondary school degree","indirect migration background","178","0.497672388800892","0.451527339050693","0.543817438551092"
"Full-time","2015","college entrance qualification","no migration background","2864","0.488269903490874","0.475870468917567","0.500669338064182"
"Full-time","2015","college entrance qualification","direct migration background","186","0.469188342281591","0.423533633085548","0.514843051477634"
"Full-time","2015","college entrance qualification","indirect migration background","234","0.48485407276094","0.442818319366836","0.526889826155043"
"Full-time","2015","Other degree","no migration background","31","0.144972075395367","0.0923562733358656","0.197587877454868"
"Full-time","2015","Other degree","direct migration background","1672","0.397487217529596","0.382104619941861","0.41286981511733"
"Full-time","2015","Other degree","indirect migration background","24","","",""
"Full-time","2015","no degree/no degree yet","no migration background","40","0.0742038019970326","0.0545902248252228","0.0938173791688425"
"Full-time","2015","no degree/no degree yet","direct migration background","85","0.173043095762981","0.139445965193078","0.206640226332883"
"Full-time","2015","no degree/no degree yet","indirect migration background","11","","",""
"Part-time","2015","lower secondary degree","no migration background","484","0.0735984186254182","0.0667119835913531","0.0804848536594833"
"Part-time","2015","lower secondary degree","direct migration background","54","0.0697049448357448","0.0484809234022451","0.0909289662692445"
"Part-time","2015","lower secondary degree","indirect migration background","41","0.0849252468569927","0.0575720343941371","0.112278459319848"
"Part-time","2015","secondary school degree","no migration background","1208","0.150033546394111","0.141311864602552","0.158755228185671"
"Part-time","2015","secondary school degree","direct migration background","70","0.171851991255359","0.135335635626006","0.208368346884713"
"Part-time","2015","secondary school degree","indirect migration background","55","0.0739093188262957","0.0497638202787572","0.0980548173738342"
"Part-time","2015","college entrance qualification","no migration background","1149","0.141497063762917","0.13285144601692","0.150142681508914"
"Part-time","2015","college entrance qualification","direct migration background","84","0.17304274320372","0.138436060172973","0.207649426234468"
"Part-time","2015","college entrance qualification","indirect migration background","94","0.112486107109757","0.0859103772952689","0.139061836924245"
"Part-time","2015","Other degree","no migration background","11","","",""
"Part-time","2015","Other degree","direct migration background","556","0.136239739254111","0.125456891470769","0.147022587037454"
"Part-time","2015","Other degree","indirect migration background","12","","",""
"Part-time","2015","no degree/no degree yet","no migration background","14","","",""
"Part-time","2015","no degree/no degree yet","direct migration background","50","0.107901269655207","0.0803460835511421","0.135456455759272"
"Part-time","2015","no degree/no degree yet","indirect migration background","3","","",""
"Non-working","2015","lower secondary degree","no migration background","3294","0.624695169510376","0.611925292326988","0.637465046693764"
"Non-working","2015","lower secondary degree","direct migration background","212","0.392233420447843","0.351539809333513","0.432927031562173"
"Non-working","2015","lower secondary degree","indirect migration background","134","0.299123094407437","0.254196087059286","0.344050101755588"
"Non-working","2015","secondary school degree","no migration background","2024","0.331398429423106","0.319901970908502","0.34289488793771"
"Non-working","2015","secondary school degree","direct migration background","121","0.339859362429642","0.29401098021267","0.385707744646615"
"Non-working","2015","secondary school degree","indirect migration background","138","0.270295931031421","0.229308286786889","0.311283575275952"
"Non-working","2015","college entrance qualification","no migration background","1756","0.293218193242772","0.28192570723389","0.304510679251654"
"Non-working","2015","college entrance qualification","direct migration background","140","0.247260210693396","0.207792557594532","0.286727863792261"
"Non-working","2015","college entrance qualification","indirect migration background","142","0.253567892077859","0.216975528482254","0.290160255673465"
"Non-working","2015","Other degree","no migration background","112","0.655953990388994","0.584958817800186","0.726949162977802"
"Non-working","2015","Other degree","direct migration background","1325","0.386637867879373","0.371330672114666","0.401945063644081"
"Non-working","2015","Other degree","indirect migration background","25","","",""
"Non-working","2015","no degree/no degree yet","no migration background","484","0.680843638143601","0.64596082690009","0.715726449387112"
"Non-working","2015","no degree/no degree yet","direct migration background","309","0.63161891972243","0.588777896579776","0.674459942865083"
"Non-working","2015","no degree/no degree yet","indirect migration background","154","0.793100481306951","0.737917296025064","0.848283666588838"
"Other","2015","lower secondary degree","no migration background","386","0.0638753951669441","0.0574263681029157","0.0703244222309726"
"Other","2015","lower secondary degree","direct migration background","61","0.106431213861929","0.0807282013333331","0.132134226390525"
"Other","2015","lower secondary degree","indirect migration background","68","0.178729150357874","0.141136534863304","0.216321765852444"
"Other","2015","secondary school degree","no migration background","568","0.0773124875709625","0.0707893385151043","0.0838356366268208"
"Other","2015","secondary school degree","direct migration background","57","0.103517873510021","0.0740305977456205","0.133005149274421"
"Other","2015","secondary school degree","indirect migration background","80","0.158122361341391","0.124449427825521","0.191795294857262"
"Other","2015","college entrance qualification","no migration background","474","0.0770148395034364","0.0704012689612783","0.0836284100455945"
"Other","2015","college entrance qualification","direct migration background","49","0.110508703821292","0.081826610655424","0.13919079698716"
"Other","2015","college entrance qualification","indirect migration background","73","0.149091928051444","0.119133669573979","0.17905018652891"
"Other","2015","Other degree","no migration background","18","","",""
"Other","2015","Other degree","direct migration background","335","0.0796351753369197","0.0711254128418734","0.088144937831966"
"Other","2015","Other degree","indirect migration background","7","","",""
"Other","2015","no degree/no degree yet","no migration background","148","0.216452452018185","0.185634770258839","0.247270133777532"
"Other","2015","no degree/no degree yet","direct migration background","43","0.0874367148593826","0.062348946999759","0.112524482719006"
"Other","2015","no degree/no degree yet","indirect migration background","39","0.140744557531048","0.0933705778843434","0.188118537177753"
"Full-time","2016","lower secondary degree","no migration background","1266","0.24551416850483","0.233673018248372","0.257355318761288"
"Full-time","2016","lower secondary degree","direct migration background","201","0.433398493269024","0.390135617556679","0.476661368981368"
"Full-time","2016","lower secondary degree","indirect migration background","145","0.448688925738125","0.397665138344425","0.499712713131824"
"Full-time","2016","secondary school degree","no migration background","2413","0.438319081606731","0.425735859643882","0.45090230356958"
"Full-time","2016","secondary school degree","direct migration background","146","0.399196889354898","0.34874778431976","0.449645994390036"
"Full-time","2016","secondary school degree","indirect migration background","153","0.4625525996491","0.414524382360969","0.510580816937231"
"Full-time","2016","college entrance qualification","no migration background","2688","0.495906936415435","0.48313175102522","0.508682121805651"
"Full-time","2016","college entrance qualification","direct migration background","190","0.507501111796022","0.460787561127994","0.554214662464049"
"Full-time","2016","college entrance qualification","indirect migration background","224","0.439443949567014","0.396948374128503","0.481939525005526"
"Full-time","2016","Other degree","no migration background","32","0.200967621974899","0.137262913473117","0.26467233047668"
"Full-time","2016","Other degree","direct migration background","1411","0.368841054277997","0.356062970860726","0.381619137695268"
"Full-time","2016","Other degree","indirect migration background","22","","",""
"Full-time","2016","no degree/no degree yet","no migration background","38","0.0750655107858622","0.054839976537279","0.0952910450344454"
"Full-time","2016","no degree/no degree yet","direct migration background","108","0.142391089592452","0.127267624445688","0.157514554739216"
"Full-time","2016","no degree/no degree yet","indirect migration background","9","","",""
"Part-time","2016","lower secondary degree","no migration background","486","0.085486682779753","0.0777940621134414","0.0931793034460646"
"Part-time","2016","lower secondary degree","direct migration background","44","0.105039119077576","0.0782714604826686","0.131806777672483"
"Part-time","2016","lower secondary degree","indirect migration background","45","0.135933757399529","0.100774569214632","0.171092945584426"
"Part-time","2016","secondary school degree","no migration background","1142","0.150765918469287","0.141691534956002","0.159840301982572"
"Part-time","2016","secondary school degree","direct migration background","63","0.156212752582601","0.118813017410351","0.19361248775485"
"Part-time","2016","secondary school degree","indirect migration background","60","0.0864666603888256","0.059393780029199","0.113539540748452"
"Part-time","2016","college entrance qualification","no migration background","1108","0.143407398748661","0.134452004752478","0.152362792744843"
"Part-time","2016","college entrance qualification","direct migration background","72","0.160844979705712","0.126517129497581","0.195172829913842"
"Part-time","2016","college entrance qualification","indirect migration background","102","0.130545148906404","0.101699100100309","0.159391197712499"
"Part-time","2016","Other degree","no migration background","15","","",""
"Part-time","2016","Other degree","direct migration background","553","0.140377980748837","0.13117814694562","0.149577814552053"
"Part-time","2016","Other degree","indirect migration background","9","","",""
"Part-time","2016","no degree/no degree yet","no migration background","12","","",""
"Part-time","2016","no degree/no degree yet","direct migration background","69","0.0762055348669459","0.0647227772780544","0.0876882924558375"
"Part-time","2016","no degree/no degree yet","indirect migration background","4","","",""
"Non-working","2016","lower secondary degree","no migration background","2983","0.60755351952097","0.594119296381401","0.620987742660539"
"Non-working","2016","lower secondary degree","direct migration background","185","0.35497673086485","0.313201346294238","0.396752115435463"
"Non-working","2016","lower secondary degree","indirect migration background","124","0.329493989868205","0.28127404106464","0.37771393867177"
"Non-working","2016","secondary school degree","no migration background","1909","0.338018106505501","0.326021874086092","0.35001433892491"
"Non-working","2016","secondary school degree","direct migration background","113","0.379771002462445","0.32977552276613","0.42976648215876"
"Non-working","2016","secondary school degree","indirect migration background","118","0.287410187184122","0.243816981770314","0.33100339259793"
"Non-working","2016","college entrance qualification","no migration background","1647","0.286126598819205","0.274578739739774","0.297674457898637"
"Non-working","2016","college entrance qualification","direct migration background","130","0.210620309410527","0.172521197687554","0.2487194211335"
"Non-working","2016","college entrance qualification","indirect migration background","127","0.295918902197013","0.256836599535678","0.335001204858348"
"Non-working","2016","Other degree","no migration background","93","0.654399029294216","0.578796713779053","0.730001344809379"
"Non-working","2016","Other degree","direct migration background","3106","0.406371477124859","0.393363920974904","0.419379033274814"
"Non-working","2016","Other degree","indirect migration background","18","","",""
"Non-working","2016","no degree/no degree yet","no migration background","498","0.766335207499782","0.7338541378746","0.798816277124964"
"Non-working","2016","no degree/no degree yet","direct migration background","1760","0.66883340450048","0.64846544605274","0.68920136294822"
"Non-working","2016","no degree/no degree yet","indirect migration background","144","0.739826991083437","0.677112865401032","0.802541116765842"
"Other","2016","lower secondary degree","no migration background","340","0.0614456291944468","0.0548386143306733","0.0680526440582203"
"Other","2016","lower secondary degree","direct migration background","74","0.106585656788551","0.0796449698092056","0.133526343767896"
"Other","2016","lower secondary degree","indirect migration background","51","0.0858833269941416","0.0571386850031566","0.114627968985127"
"Other","2016","secondary school degree","no migration background","509","0.0728968934184812","0.0663040864192393","0.0794897004177232"
"Other","2016","secondary school degree","direct migration background","40","0.0648193556000563","0.0394567472635102","0.0901819639366024"
"Other","2016","secondary school degree","indirect migration background","83","0.163570552777952","0.127940608906223","0.19920049664968"
"Other","2016","college entrance qualification","no migration background","441","0.0745590660166988","0.0678473072126259","0.0812708248207716"
"Other","2016","college entrance qualification","direct migration background","48","0.12103359908774","0.09055739566368","0.1515098025118"
"Other","2016","college entrance qualification","indirect migration background","71","0.134091999329569","0.10491640197007","0.163267596689068"
"Other","2016","Other degree","no migration background","12","","",""
"Other","2016","Other degree","direct migration background","407","0.0844094878483074","0.0770470270569263","0.0917719486396885"
"Other","2016","Other degree","indirect migration background","8","","",""
"Other","2016","no degree/no degree yet","no migration background","104","0.12829676413493","0.102627319443582","0.153966208826279"
"Other","2016","no degree/no degree yet","direct migration background","114","0.112569971040122","0.0988913096723691","0.126248632407874"
"Other","2016","no degree/no degree yet","indirect migration background","31","0.163085990659982","0.110275778373018","0.215896202946945"
"Full-time","2017","lower secondary degree","no migration background","1410","0.249617412037287","0.237995286698976","0.261239537375598"
"Full-time","2017","lower secondary degree","direct migration background","192","0.40276467155978","0.359471135287094","0.446058207832467"
"Full-time","2017","lower secondary degree","indirect migration background","146","0.419002433954588","0.368176047397098","0.469828820512078"
"Full-time","2017","secondary school degree","no migration background","2956","0.447910815256444","0.436172308729518","0.45964932178337"
"Full-time","2017","secondary school degree","direct migration background","154","0.396151050858731","0.346516026574984","0.445786075142478"
"Full-time","2017","secondary school degree","indirect migration background","177","0.512728421589104","0.4657571087495","0.559699734428707"
"Full-time","2017","college entrance qualification","no migration background","3218","0.489098146109564","0.477313596909306","0.500882695309822"
"Full-time","2017","college entrance qualification","direct migration background","191","0.501860647256604","0.455353082096266","0.548368212416943"
"Full-time","2017","college entrance qualification","indirect migration background","263","0.44726372663695","0.408094627011237","0.486432826262664"
"Full-time","2017","Other degree","no migration background","35","0.170517594056598","0.113306238962269","0.227728949150927"
"Full-time","2017","Other degree","direct migration background","1457","0.380716641955561","0.368288770703032","0.393144513208091"
"Full-time","2017","Other degree","indirect migration background","20","","",""
"Full-time","2017","no degree/no degree yet","no migration background","53","0.0978669491704391","0.0764729335212737","0.119260964819604"
"Full-time","2017","no degree/no degree yet","direct migration background","164","0.151636529283023","0.137926269123695","0.165346789442352"
"Full-time","2017","no degree/no degree yet","indirect migration background","11","","",""
"Part-time","2017","lower secondary degree","no migration background","525","0.0752259086273055","0.0681430546114002","0.0823087626432108"
"Part-time","2017","lower secondary degree","direct migration background","52","0.104736130255366","0.0777059823416244","0.131766278169107"
"Part-time","2017","lower secondary degree","indirect migration background","55","0.159047507786858","0.121373400442682","0.196721615131035"
"Part-time","2017","secondary school degree","no migration background","1309","0.155136092338714","0.146590104818859","0.16368207985857"
"Part-time","2017","secondary school degree","direct migration background","61","0.120569246116118","0.087523712266393","0.153614779965843"
"Part-time","2017","secondary school degree","indirect migration background","69","0.0786322371162962","0.0533380757496774","0.103926398482915"
"Part-time","2017","college entrance qualification","no migration background","1316","0.151266005248172","0.142819001362137","0.159713009134208"
"Part-time","2017","college entrance qualification","direct migration background","74","0.195534897187993","0.158643733958423","0.232426060417563"
"Part-time","2017","college entrance qualification","indirect migration background","118","0.135563321037968","0.108595835193956","0.162530806881981"
"Part-time","2017","Other degree","no migration background","16","","",""
"Part-time","2017","Other degree","direct migration background","578","0.126345074631338","0.117841525345756","0.13484862391692"
"Part-time","2017","Other degree","indirect migration background","7","","",""
"Part-time","2017","no degree/no degree yet","no migration background","18","","",""
"Part-time","2017","no degree/no degree yet","direct migration background","94","0.0642637474438832","0.0548900150858299","0.0736374798019366"
"Part-time","2017","no degree/no degree yet","indirect migration background","5","","",""
"Non-working","2017","lower secondary degree","no migration background","2974","0.605406078309498","0.59228089653852","0.618531260080477"
