"erwst","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence"
"Other","2010","no migration background","vocational + Abi","99","0.075115077129578","0.0608146093489886","0.0894155449101675"
"Other","2010","no migration background","higher vocational","58","0.0313399255349903","0.0223718600700935","0.0403079909998871"
"Other","2010","no migration background","higher education","154","0.0346178427336759","0.0293792140513893","0.0398564714159624"
"Other","2010","direct migration background","in school","7","","",""
"Other","2010","direct migration background","inadequately","10","","",""
"Other","2010","direct migration background","general elemantary","56","0.0834604919300001","0.0618634693910383","0.105057514468962"
"Other","2010","direct migration background","middle vocational","81","0.11281762639657","0.0936817493007561","0.131953503492384"
"Other","2010","direct migration background","vocational + Abi","28","","",""
"Other","2010","direct migration background","higher vocational","6","","",""
"Other","2010","direct migration background","higher education","38","0.102494906637472","0.076984476626566","0.128005336648379"
"Other","2010","indirect migration background","in school","22","","",""
"Other","2010","indirect migration background","inadequately","1","","",""
"Other","2010","indirect migration background","general elemantary","57","0.318874475123488","0.256140383089276","0.3816085671577"
"Other","2010","indirect migration background","middle vocational","53","0.152233602697668","0.120294455322913","0.184172750072424"
"Other","2010","indirect migration background","vocational + Abi","10","","",""
"Other","2010","indirect migration background","higher vocational","5","","",""
"Other","2010","indirect migration background","higher education","6","","",""
"Full-time","2011","no migration background","in school","3","","",""
"Full-time","2011","no migration background","inadequately","23","","",""
"Full-time","2011","no migration background","general elemantary","296","0.144115636183544","0.129382869168866","0.158848403198221"
"Full-time","2011","no migration background","middle vocational","4434","0.376459069197171","0.367873423378649","0.385044715015693"
"Full-time","2011","no migration background","vocational + Abi","666","0.521116395189887","0.496271068250418","0.545961722129356"
"Full-time","2011","no migration background","higher vocational","873","0.52835793891","0.504480204024407","0.552235673795593"
"Full-time","2011","no migration background","higher education","2802","0.547297590222403","0.534035026145695","0.560560154299111"
"Full-time","2011","direct migration background","in school","","","",""
"Full-time","2011","direct migration background","inadequately","37","0.217201933619398","0.156964209633515","0.277439657605281"
"Full-time","2011","direct migration background","general elemantary","176","0.249305478675627","0.216400502114306","0.282210455236948"
"Full-time","2011","direct migration background","middle vocational","451","0.384651621520251","0.356986397916699","0.412316845123804"
"Full-time","2011","direct migration background","vocational + Abi","129","0.457552406096685","0.406231641140561","0.508873171052809"
"Full-time","2011","direct migration background","higher vocational","52","0.402134360191882","0.314768291330499","0.489500429053264"
"Full-time","2011","direct migration background","higher education","253","0.402948705938347","0.36434020398143","0.441557207895263"
"Full-time","2011","indirect migration background","in school","","","",""
"Full-time","2011","indirect migration background","inadequately","10","","",""
"Full-time","2011","indirect migration background","general elemantary","44","0.203724207500669","0.151213611637811","0.256234803363527"
"Full-time","2011","indirect migration background","middle vocational","220","0.450905643225215","0.40889880116143","0.492912485289001"
"Full-time","2011","indirect migration background","vocational + Abi","36","0.422651633174981","0.323317950905298","0.521985315444664"
"Full-time","2011","indirect migration background","higher vocational","41","0.65418116767224","0.534821799179395","0.773540536165085"
"Full-time","2011","indirect migration background","higher education","124","0.744932531253336","0.683594019805947","0.806271042700724"
"Part-time","2011","no migration background","in school","1","","",""
"Part-time","2011","no migration background","inadequately","14","","",""
"Part-time","2011","no migration background","general elemantary","173","0.0633347223666102","0.0531174641492569","0.0735519805839634"
"Part-time","2011","no migration background","middle vocational","1716","0.103615827629916","0.0982152309755658","0.109016424284266"
"Part-time","2011","no migration background","vocational + Abi","363","0.154710143128022","0.136724557396283","0.17269572885976"
"Part-time","2011","no migration background","higher vocational","210","0.0832353605223708","0.070022233734679","0.0964484873100627"
"Part-time","2011","no migration background","higher education","872","0.111783156501759","0.103387454586407","0.120178858417111"
"Part-time","2011","direct migration background","in school","","","",""
"Part-time","2011","direct migration background","inadequately","19","","",""
"Part-time","2011","direct migration background","general elemantary","49","0.0949411807805081","0.0726450363999278","0.117237325161088"
"Part-time","2011","direct migration background","middle vocational","148","0.11304233815556","0.0950365605626731","0.131048115748446"
"Part-time","2011","direct migration background","vocational + Abi","65","0.170123153795884","0.13141679284376","0.208829514748008"
"Part-time","2011","direct migration background","higher vocational","14","","",""
"Part-time","2011","direct migration background","higher education","98","0.130618729752003","0.104093441379632","0.157144018124374"
"Part-time","2011","indirect migration background","in school","3","","",""
"Part-time","2011","indirect migration background","inadequately","","","",""
"Part-time","2011","indirect migration background","general elemantary","18","","",""
"Part-time","2011","indirect migration background","middle vocational","84","0.123409240292136","0.095642430069916","0.151176050514357"
"Part-time","2011","indirect migration background","vocational + Abi","19","","",""
"Part-time","2011","indirect migration background","higher vocational","6","","",""
"Part-time","2011","indirect migration background","higher education","35","0.145308394218571","0.0957180301018358","0.194898758335306"
"Non-working","2011","no migration background","in school","553","0.794273152720035","0.763890613892049","0.824655691548021"
"Non-working","2011","no migration background","inadequately","134","0.634933633542861","0.568704335778099","0.701162931307623"
"Non-working","2011","no migration background","general elemantary","1336","0.640295583630167","0.620163702317945","0.660427464942388"
"Non-working","2011","no migration background","middle vocational","5222","0.454766340822081","0.445942308524682","0.463590373119479"
"Non-working","2011","no migration background","vocational + Abi","408","0.268971797588999","0.246918029575124","0.291025565602874"
"Non-working","2011","no migration background","higher vocational","542","0.360088451539902","0.337127635791486","0.383049267288318"
"Non-working","2011","no migration background","higher education","1555","0.304481248469848","0.292219736638243","0.316742760301452"
"Non-working","2011","direct migration background","in school","36","0.96869479398357","0.91472883967652","1.02266074829062"
"Non-working","2011","direct migration background","inadequately","114","0.672610968053294","0.604058061375702","0.741163874730887"
"Non-working","2011","direct migration background","general elemantary","375","0.574799617224784","0.537196910296241","0.612402324153326"
"Non-working","2011","direct migration background","middle vocational","494","0.410159703557707","0.382190275505957","0.438129131609457"
"Non-working","2011","direct migration background","vocational + Abi","146","0.337217526996804","0.288516919026346","0.385918134967262"
"Non-working","2011","direct migration background","higher vocational","47","0.378389927514961","0.29197590712582","0.464803947904102"
"Non-working","2011","direct migration background","higher education","224","0.389921295666544","0.351529921573056","0.428312669760031"
"Non-working","2011","indirect migration background","in school","142","0.815351847134995","0.757699302546258","0.873004391723732"
"Non-working","2011","indirect migration background","inadequately","16","","",""
"Non-working","2011","indirect migration background","general elemantary","107","0.450371225457517","0.385505703114793","0.515236747800242"
"Non-working","2011","indirect migration background","middle vocational","179","0.304350090601969","0.265505030962395","0.343195150241543"
"Non-working","2011","indirect migration background","vocational + Abi","26","","",""
"Non-working","2011","indirect migration background","higher vocational","11","","",""
"Non-working","2011","indirect migration background","higher education","28","","",""
"Other","2011","no migration background","in school","123","0.19743237649857","0.167513613111065","0.227351139886075"
"Other","2011","no migration background","inadequately","32","0.15640985638018","0.106441176140248","0.206378536620113"
"Other","2011","no migration background","general elemantary","378","0.15225405781968","0.137183180969953","0.167324934669406"
"Other","2011","no migration background","middle vocational","861","0.0651587623508322","0.0607851836358876","0.0695323410657768"
"Other","2011","no migration background","vocational + Abi","116","0.0552016640930924","0.043843503418138","0.0665598247680469"
"Other","2011","no migration background","higher vocational","54","0.0283182490277276","0.0203837782603212","0.0362527197951341"
"Other","2011","no migration background","higher education","182","0.0364380048059904","0.0314454085172532","0.0414306010947276"
"Other","2011","direct migration background","in school","4","","",""
"Other","2011","direct migration background","inadequately","10","","",""
"Other","2011","direct migration background","general elemantary","64","0.0809537233190813","0.0602069216459476","0.101700524992215"
"Other","2011","direct migration background","middle vocational","95","0.0921463367664819","0.0756993314344056","0.108593342098558"
"Other","2011","direct migration background","vocational + Abi","22","","",""
"Other","2011","direct migration background","higher vocational","8","","",""
"Other","2011","direct migration background","higher education","45","0.0765112686431069","0.0555879413745509","0.0974345959116629"
"Other","2011","indirect migration background","in school","29","","",""
"Other","2011","indirect migration background","inadequately","2","","",""
"Other","2011","indirect migration background","general elemantary","57","0.265278781559331","0.207720685500653","0.32283687761801"
"Other","2011","indirect migration background","middle vocational","56","0.12133502588068","0.0937699965265917","0.148900055234768"
"Other","2011","indirect migration background","vocational + Abi","14","","",""
"Other","2011","indirect migration background","higher vocational","3","","",""
"Other","2011","indirect migration background","higher education","7","","",""
"Full-time","2012","no migration background","in school","","","",""
"Full-time","2012","no migration background","inadequately","33","0.186754974218","0.133536639870984","0.239973308565016"
"Full-time","2012","no migration background","general elemantary","287","0.15044109123861","0.135311944698882","0.165570237778337"
"Full-time","2012","no migration background","middle vocational","4254","0.368679323573594","0.360032268718334","0.377326378428854"
"Full-time","2012","no migration background","vocational + Abi","689","0.526614128794015","0.501430777908353","0.551797479679678"
"Full-time","2012","no migration background","higher vocational","852","0.539068068262427","0.514987131516633","0.56314900500822"
"Full-time","2012","no migration background","higher education","2734","0.533027803586934","0.519669011838767","0.546386595335102"
"Full-time","2012","direct migration background","in school","","","",""
"Full-time","2012","direct migration background","inadequately","35","0.221409559315424","0.154965649683481","0.287853468947368"
"Full-time","2012","direct migration background","general elemantary","187","0.284825739652568","0.24955469498037","0.320096784324765"
"Full-time","2012","direct migration background","middle vocational","431","0.385866590451293","0.35739523366073","0.414337947241857"
"Full-time","2012","direct migration background","vocational + Abi","137","0.45688117724395","0.40570751958662","0.508054834901281"
"Full-time","2012","direct migration background","higher vocational","51","0.420831892260155","0.327722636492503","0.513941148027807"
"Full-time","2012","direct migration background","higher education","270","0.457850653019379","0.418345943352384","0.497355362686374"
"Full-time","2012","indirect migration background","in school","1","","",""
"Full-time","2012","indirect migration background","inadequately","9","","",""
"Full-time","2012","indirect migration background","general elemantary","53","0.23610853373171","0.180861771159216","0.291355296304204"
"Full-time","2012","indirect migration background","middle vocational","215","0.445466982304494","0.402870992789894","0.488062971819094"
"Full-time","2012","indirect migration background","vocational + Abi","41","0.552652038526163","0.453703167511704","0.651600909540622"
"Full-time","2012","indirect migration background","higher vocational","36","0.594890335875174","0.471696796653728","0.71808387509662"
"Full-time","2012","indirect migration background","higher education","121","0.697209996265066","0.632388059062132","0.762031933468"
"Part-time","2012","no migration background","in school","3","","",""
"Part-time","2012","no migration background","inadequately","15","","",""
"Part-time","2012","no migration background","general elemantary","162","0.0588344352304316","0.0488761800324949","0.0687926904283684"
"Part-time","2012","no migration background","middle vocational","1743","0.106848762503492","0.101311870318726","0.112385654688258"
"Part-time","2012","no migration background","vocational + Abi","365","0.159267871225804","0.140811236073925","0.177724506377683"
"Part-time","2012","no migration background","higher vocational","210","0.0912969620843243","0.0773823107385188","0.10521161343013"
"Part-time","2012","no migration background","higher education","843","0.114988924301988","0.106447130273242","0.123530718330734"
"Part-time","2012","direct migration background","in school","","","",""
"Part-time","2012","direct migration background","inadequately","14","","",""
"Part-time","2012","direct migration background","general elemantary","70","0.134217337835674","0.107577503437132","0.160857172234216"
"Part-time","2012","direct migration background","middle vocational","153","0.118479268994224","0.0995777955275897","0.137380742460858"
"Part-time","2012","direct migration background","vocational + Abi","73","0.17969498479451","0.140253517716313","0.219136451872707"
"Part-time","2012","direct migration background","higher vocational","14","","",""
"Part-time","2012","direct migration background","higher education","92","0.124181956090764","0.0980324386808278","0.1503314735007"
"Part-time","2012","indirect migration background","in school","3","","",""
"Part-time","2012","indirect migration background","inadequately","3","","",""
"Part-time","2012","indirect migration background","general elemantary","23","","",""
"Part-time","2012","indirect migration background","middle vocational","83","0.124002387353925","0.0957559466248162","0.152248828083033"
"Part-time","2012","indirect migration background","vocational + Abi","22","","",""
"Part-time","2012","indirect migration background","higher vocational","12","","",""
"Part-time","2012","indirect migration background","higher education","33","0.12652717125056","0.0796257464919567","0.173428596009163"
"Non-working","2012","no migration background","in school","546","0.772891612366423","0.742008983078025","0.803774241654821"
"Non-working","2012","no migration background","inadequately","126","0.613233840953682","0.546729227864328","0.679738454043037"
"Non-working","2012","no migration background","general elemantary","1315","0.637192467439418","0.616845115031308","0.657539819847528"
"Non-working","2012","no migration background","middle vocational","5032","0.453665880979954","0.444742775283238","0.46258898667667"
"Non-working","2012","no migration background","vocational + Abi","355","0.256353264009881","0.234330978887884","0.278375549131877"
"Non-working","2012","no migration background","higher vocational","537","0.346219682011242","0.323235715871374","0.369203648151109"
"Non-working","2012","no migration background","higher education","1590","0.319170000841209","0.306688203970131","0.331651797712287"
"Non-working","2012","direct migration background","in school","30","0.921704725854995","0.83005001266101","1.01335943904898"
"Non-working","2012","direct migration background","inadequately","92","0.674227902501396","0.599227643300745","0.749228161702046"
"Non-working","2012","direct migration background","general elemantary","301","0.491775895065881","0.452706740190138","0.530845049941624"
"Non-working","2012","direct migration background","middle vocational","446","0.409932378495652","0.381167322994138","0.438697433997166"
"Non-working","2012","direct migration background","vocational + Abi","128","0.31183340377803","0.264244520820759","0.359422286735301"
"Non-working","2012","direct migration background","higher vocational","40","0.431581429136774","0.338169634285858","0.52499322398769"
"Non-working","2012","direct migration background","higher education","212","0.349785364011678","0.31197101109309","0.387599716930266"
"Non-working","2012","indirect migration background","in school","131","0.76596811848345","0.702509166617118","0.829427070349782"
"Non-working","2012","indirect migration background","inadequately","16","","",""
"Non-working","2012","indirect migration background","general elemantary","94","0.41199766426954","0.347969350431246","0.476025978107834"
"Non-working","2012","indirect migration background","middle vocational","161","0.30011233671268","0.260833977284974","0.339390696140386"
"Non-working","2012","indirect migration background","vocational + Abi","19","","",""
"Non-working","2012","indirect migration background","higher vocational","11","","",""
"Non-working","2012","indirect migration background","higher education","31","0.12658806846765","0.0796769936669033","0.173499143268397"
"Other","2012","no migration background","in school","158","0.216474106643628","0.186116464388838","0.246831748898418"
"Other","2012","no migration background","inadequately","32","0.141473436332192","0.0938820012627954","0.189064871401589"
"Other","2012","no migration background","general elemantary","381","0.153532006091541","0.138276058932919","0.168787953250163"
"Other","2012","no migration background","middle vocational","929","0.0708060329429597","0.066208687490779","0.0754033783951404"
"Other","2012","no migration background","vocational + Abi","101","0.0577647359703","0.0459976021965819","0.069531869744018"
"Other","2012","no migration background","higher vocational","47","0.0234152876420074","0.0161099905099288","0.0307205847740859"
"Other","2012","no migration background","higher education","191","0.0328132712698687","0.0280431802595641","0.0375833622801732"
"Other","2012","direct migration background","in school","3","","",""
"Other","2012","direct migration background","inadequately","9","","",""
"Other","2012","direct migration background","general elemantary","71","0.0891810274458771","0.0669082161126788","0.111453838779075"
"Other","2012","direct migration background","middle vocational","93","0.0857217620588309","0.0693482083390969","0.102095315778565"
"Other","2012","direct migration background","vocational + Abi","26","","",""
"Other","2012","direct migration background","higher vocational","3","","",""
"Other","2012","direct migration background","higher education","37","0.0681820268781786","0.048195930325223","0.0881681234311342"
"Other","2012","indirect migration background","in school","36","0.200994858687457","0.140930437401313","0.261059279973602"
"Other","2012","indirect migration background","inadequately","4","","",""
"Other","2012","indirect migration background","general elemantary","57","0.270292661767384","0.212519432037257","0.328065891497511"
"Other","2012","indirect migration background","middle vocational","64","0.130418293628902","0.101556607406817","0.159279979850987"
"Other","2012","indirect migration background","vocational + Abi","15","","",""
"Other","2012","indirect migration background","higher vocational","2","","",""
"Other","2012","indirect migration background","higher education","8","","",""
"Full-time","2013","no migration background","in school","","","",""
"Full-time","2013","no migration background","inadequately","24","","",""
"Full-time","2013","no migration background","general elemantary","267","0.143052667971699","0.127734760167767","0.15837057577563"
"Full-time","2013","no migration background","middle vocational","3986","0.354082714787661","0.345231382769047","0.362934046806275"
"Full-time","2013","no migration background","vocational + Abi","661","0.55294638992184","0.527222096355802","0.578670683487878"
"Full-time","2013","no migration background","higher vocational","791","0.513196809436501","0.488305882845764","0.538087736027239"
"Full-time","2013","no migration background","higher education","2612","0.516629498475244","0.503057547730221","0.530201449220267"
"Full-time","2013","direct migration background","in school","1","","",""
"Full-time","2013","direct migration background","inadequately","85","0.220757346241313","0.179273748003569","0.262240944479058"
"Full-time","2013","direct migration background","general elemantary","417","0.298675203402882","0.274243017389917","0.323107389415847"
"Full-time","2013","direct migration background","middle vocational","926","0.397170835865749","0.376606993635935","0.417734678095563"
"Full-time","2013","direct migration background","vocational + Abi","338","0.428755361220413","0.394396814919041","0.463113907521785"
"Full-time","2013","direct migration background","higher vocational","60","0.434828791645221","0.345002324119461","0.524655259170981"
"Full-time","2013","direct migration background","higher education","652","0.496120644818161","0.46940018785214","0.522841101784181"
"Full-time","2013","indirect migration background","in school","","","",""
"Full-time","2013","indirect migration background","inadequately","10","","",""
"Full-time","2013","indirect migration background","general elemantary","89","0.192458066088747","0.156817075789882","0.228099056387612"
"Full-time","2013","indirect migration background","middle vocational","347","0.452493622802024","0.41885401563497","0.486133229969078"
"Full-time","2013","indirect migration background","vocational + Abi","67","0.405964888807353","0.32519412061526","0.486735656999447"
"Full-time","2013","indirect migration background","higher vocational","48","0.751747793509551","0.649816816887524","0.853678770131578"
"Full-time","2013","indirect migration background","higher education","215","0.774815902869777","0.729473199216554","0.820158606523"
"Part-time","2013","no migration background","in school","2","","",""
"Part-time","2013","no migration background","inadequately","20","","",""
"Part-time","2013","no migration background","general elemantary","139","0.051004657148967","0.0413794217046043","0.0606298925933296"
"Part-time","2013","no migration background","middle vocational","1699","0.114496620233176","0.108603310588459","0.120389929877893"
"Part-time","2013","no migration background","vocational + Abi","362","0.149025021784282","0.130599909944585","0.167450133623979"
"Part-time","2013","no migration background","higher vocational","209","0.0915744265853267","0.0772111288853725","0.105937724285281"
"Part-time","2013","no migration background","higher education","893","0.129309008952941","0.120196058263662","0.138421959642221"
"Part-time","2013","direct migration background","in school","2","","",""
"Part-time","2013","direct migration background","inadequately","38","0.105745588436871","0.074988575620821","0.136502601252922"
"Part-time","2013","direct migration background","general elemantary","144","0.0922569776873808","0.0768085524261125","0.107705402948649"
"Part-time","2013","direct migration background","middle vocational","294","0.113788072579138","0.10044254871087","0.127133596447406"
"Part-time","2013","direct migration background","vocational + Abi","157","0.202878917478422","0.174959938121784","0.230797896835061"
"Part-time","2013","direct migration background","higher vocational","16","","",""
"Part-time","2013","direct migration background","higher education","199","0.116721503904652","0.0995617436893693","0.133881264119935"
"Part-time","2013","indirect migration background","in school","1","","",""
"Part-time","2013","indirect migration background","inadequately","7","","",""
"Part-time","2013","indirect migration background","general elemantary","38","0.0843263790748034","0.0592045509628751","0.109448207186732"
"Part-time","2013","indirect migration background","middle vocational","117","0.108703102113534","0.0876661770669938","0.129740027160074"
"Part-time","2013","indirect migration background","vocational + Abi","29","","",""
"Part-time","2013","indirect migration background","higher vocational","10","","",""
"Part-time","2013","indirect migration background","higher education","50","0.0898219398648311","0.0587839428237615","0.120859936905901"
"Non-working","2013","no migration background","in school","539","0.790638698506273","0.760584925638672","0.820692471373874"
"Non-working","2013","no migration background","inadequately","119","0.626361759470722","0.557574252885925","0.695149266055518"
"Non-working","2013","no migration background","general elemantary","1198","0.645333165616161","0.624402806167933","0.66626352506439"
"Non-working","2013","no migration background","middle vocational","4612","0.457423501402949","0.44820293623994","0.466644066565959"
"Non-working","2013","no migration background","vocational + Abi","323","0.252142268732503","0.229674783627349","0.274609753837657"
"Non-working","2013","no migration background","higher vocational","498","0.370007323293709","0.345963955906139","0.39405069068128"
"Non-working","2013","no migration background","higher education","1502","0.313567136392329","0.30096695181713","0.326167320967528"
"Non-working","2013","direct migration background","in school","105","0.853294640965524","0.791269810931483","0.915319470999566"
"Non-working","2013","direct migration background","inadequately","222","0.589227871858278","0.540021130697874","0.638434613018681"
"Non-working","2013","direct migration background","general elemantary","574","0.491088537431916","0.464401266783995","0.517775808079837"
"Non-working","2013","direct migration background","middle vocational","745","0.38447294253425","0.364028516363505","0.404917368704994"
"Non-working","2013","direct migration background","vocational + Abi","232","0.293950156018387","0.262322030144625","0.32557828189215"
"Non-working","2013","direct migration background","higher vocational","35","0.357853451832705","0.27099244847876","0.444714455186649"
"Non-working","2013","direct migration background","higher education","382","0.307787301598367","0.2831194072932","0.332455195903535"
"Non-working","2013","indirect migration background","in school","200","0.767414111787904","0.714619802963923","0.820208420611884"
"Non-working","2013","indirect migration background","inadequately","34","0.460433393935703","0.335353036898185","0.585513750973222"
"Non-working","2013","indirect migration background","general elemantary","195","0.426110212334773","0.381403330345634","0.470817094323912"
"Non-working","2013","indirect migration background","middle vocational","257","0.315189799173586","0.283790404165817","0.346589194181355"
"Non-working","2013","indirect migration background","vocational + Abi","24","","",""
"Non-working","2013","indirect migration background","higher vocational","10","","",""
"Non-working","2013","indirect migration background","higher education","46","0.106229001932747","0.0727807080292159","0.139677295836279"
"Other","2013","no migration background","in school","163","0.204528446919041","0.174732928347302","0.23432396549078"
"Other","2013","no migration background","inadequately","27","","",""
"Other","2013","no migration background","general elemantary","403","0.160609509263173","0.144545939831487","0.176673078694859"
"Other","2013","no migration background","middle vocational","917","0.0739971635762133","0.0691523004734817","0.0788420266789449"
"Other","2013","no migration background","vocational + Abi","89","0.0458863195613742","0.0350604244602681","0.0567122146624803"
"Other","2013","no migration background","higher vocational","51","0.0252214406844625","0.0174130719930162","0.0330298093759087"
"Other","2013","no migration background","higher education","201","0.0404943561794856","0.0351409078007894","0.0458478045581817"
"Other","2013","direct migration background","in school","17","","",""
"Other","2013","direct migration background","inadequately","39","0.0842691934635378","0.0564848070793194","0.112053579847756"
"Other","2013","direct migration background","general elemantary","213","0.117979281477821","0.100758795172313","0.135199767783329"
"Other","2013","direct migration background","middle vocational","210","0.104568149020863","0.0917083423432091","0.117427955698518"
"Other","2013","direct migration background","vocational + Abi","70","0.0744155652827775","0.0561951259633561","0.0926360046021988"
"Other","2013","direct migration background","higher vocational","6","","",""
"Other","2013","direct migration background","higher education","112","0.0793705496788195","0.0649241683411785","0.0938169310164605"
"Other","2013","indirect migration background","in school","45","0.231105778435748","0.178428996194545","0.28378256067695"
"Other","2013","indirect migration background","inadequately","10","","",""
"Other","2013","indirect migration background","general elemantary","148","0.297105342501677","0.25579112668109","0.338419558322264"
"Other","2013","indirect migration background","middle vocational","120","0.123613475910857","0.101368555927772","0.145858395893942"
"Other","2013","indirect migration background","vocational + Abi","22","","",""
"Other","2013","indirect migration background","higher vocational","1","","",""
"Other","2013","indirect migration background","higher education","15","","",""
"Full-time","2014","no migration background","in school","","","",""
"Full-time","2014","no migration background","inadequately","24","","",""
"Full-time","2014","no migration background","general elemantary","241","0.145917713323336","0.129690086325563","0.162145340321109"
"Full-time","2014","no migration background","middle vocational","3531","0.344953063728032","0.33569126143285","0.354214866023214"
"Full-time","2014","no migration background","vocational + Abi","620","0.548481408734365","0.521522826917663","0.575439990551066"
"Full-time","2014","no migration background","higher vocational","721","0.511733268005593","0.485843570561053","0.537622965450134"
"Full-time","2014","no migration background","higher education","2377","0.513794195031789","0.499739416641","0.527848973422578"
"Full-time","2014","direct migration background","in school","","","",""
"Full-time","2014","direct migration background","inadequately","52","0.182980739054197","0.137772898011747","0.228188580096648"
"Full-time","2014","direct migration background","general elemantary","326","0.289302048594631","0.261717384453777","0.316886712735485"
"Full-time","2014","direct migration background","middle vocational","734","0.406144520494261","0.383284616275105","0.429004424713418"
"Full-time","2014","direct migration background","vocational + Abi","262","0.425967113430517","0.387168856148225","0.46476537071281"
"Full-time","2014","direct migration background","higher vocational","55","0.421784418146065","0.328212320901217","0.515356515390914"
"Full-time","2014","direct migration background","higher education","522","0.478328627002483","0.448968536723007","0.50768871728196"
"Full-time","2014","indirect migration background","in school","","","",""
"Full-time","2014","indirect migration background","inadequately","11","","",""
"Full-time","2014","indirect migration background","general elemantary","81","0.233795530976207","0.191681901552742","0.275909160399672"
"Full-time","2014","indirect migration background","middle vocational","302","0.418469727935128","0.382635290712139","0.454304165158117"
"Full-time","2014","indirect migration background","vocational + Abi","58","0.431319691496139","0.344498283887279","0.518141099104999"
"Full-time","2014","indirect migration background","higher vocational","41","0.772884266366965","0.667745223906436","0.878023308827494"
"Full-time","2014","indirect migration background","higher education","177","0.770784878288908","0.720832995236982","0.820736761340835"
"Part-time","2014","no migration background","in school","","","",""
"Part-time","2014","no migration background","inadequately","15","","",""
"Part-time","2014","no migration background","general elemantary","132","0.0629997312002012","0.0518313466920149","0.0741681157083875"
"Part-time","2014","no migration background","middle vocational","1489","0.12054896591848","0.114204911937952","0.126893019899008"
"Part-time","2014","no migration background","vocational + Abi","332","0.171226351996647","0.150819240533437","0.191633463459858"
"Part-time","2014","no migration background","higher vocational","182","0.0884118075799157","0.0737079576168402","0.103115657542991"
"Part-time","2014","no migration background","higher education","816","0.125722670516881","0.116399776589095","0.135045564444667"
"Part-time","2014","direct migration background","in school","","","",""
"Part-time","2014","direct migration background","inadequately","22","","",""
"Part-time","2014","direct migration background","general elemantary","112","0.115761450175067","0.0962981663432803","0.135224734006854"
"Part-time","2014","direct migration background","middle vocational","254","0.102222014835985","0.0881209984435748","0.116323031228395"
"Part-time","2014","direct migration background","vocational + Abi","127","0.206661199197767","0.174891389276899","0.238431009118634"
"Part-time","2014","direct migration background","higher vocational","12","","",""
"Part-time","2014","direct migration background","higher education","170","0.109670244596685","0.0913042036832132","0.128036285510156"
"Part-time","2014","indirect migration background","in school","3","","",""
"Part-time","2014","indirect migration background","inadequately","3","","",""
"Part-time","2014","indirect migration background","general elemantary","28","","",""
"Part-time","2014","indirect migration background","middle vocational","103","0.104319101774535","0.082114602857872","0.126523600691197"
"Part-time","2014","indirect migration background","vocational + Abi","24","","",""
"Part-time","2014","indirect migration background","higher vocational","12","","",""
"Part-time","2014","indirect migration background","higher education","39","0.0955809427615854","0.0606400380042212","0.13052184751895"
"Non-working","2014","no migration background","in school","453","0.842533489457639","0.812683941079726","0.872383037835552"
"Non-working","2014","no migration background","inadequately","110","0.638312855422925","0.567527276249909","0.709098434595942"
"Non-working","2014","no migration background","general elemantary","1083","0.622177928334819","0.599890902610773","0.644464954058865"
"Non-working","2014","no migration background","middle vocational","4200","0.455078851311858","0.445376221734887","0.464781480888828"
"Non-working","2014","no migration background","vocational + Abi","266","0.221218688570256","0.19873347924297","0.243703897897542"
"Non-working","2014","no migration background","higher vocational","471","0.365548427841576","0.340605451132221","0.39049140455093"
"Non-working","2014","no migration background","higher education","1473","0.319378312855793","0.306267641274221","0.332488984437365"
"Non-working","2014","direct migration background","in school","87","0.848828860593005","0.780635880439006","0.917021840747004"
"Non-working","2014","direct migration background","inadequately","179","0.65069158976273","0.59494901193231","0.70643416759315"
"Non-working","2014","direct migration background","general elemantary","441","0.474376413505819","0.443999168740274","0.504753658271364"
"Non-working","2014","direct migration background","middle vocational","604","0.395337767368611","0.372579756655764","0.418095778081458"
"Non-working","2014","direct migration background","vocational + Abi","180","0.310370977866915","0.274071187798497","0.346670767935333"
"Non-working","2014","direct migration background","higher vocational","35","0.391628173105547","0.299141807698542","0.484114538512552"
"Non-working","2014","direct migration background","higher education","322","0.314458081293742","0.287168675123842","0.341747487463641"
"Non-working","2014","indirect migration background","in school","157","0.708518719401815","0.646157585074422","0.770879853729208"
"Non-working","2014","indirect migration background","inadequately","27","","",""
"Non-working","2014","indirect migration background","general elemantary","163","0.389006503997105","0.340496763304651","0.43751624468956"
"Non-working","2014","indirect migration background","middle vocational","217","0.335214491539452","0.300923142892712","0.369505840186192"
"Non-working","2014","indirect migration background","vocational + Abi","26","","",""
"Non-working","2014","indirect migration background","higher vocational","5","","",""
"Non-working","2014","indirect migration background","higher education","46","0.10770189811202","0.0708609920878936","0.144542804136147"
"Other","2014","no migration background","in school","119","0.157466510542361","0.127616962164448","0.187316058920274"
"Other","2014","no migration background","inadequately","28","","",""
"Other","2014","no migration background","general elemantary","362","0.168904627141644","0.151682080983491","0.186127173299797"
"Other","2014","no migration background","middle vocational","899","0.0794191190416306","0.0741507910969142","0.084687446986347"
"Other","2014","no migration background","vocational + Abi","91","0.0590735506987317","0.0463017349727719","0.0718453664246916"
"Other","2014","no migration background","higher vocational","58","0.0343064965729155","0.0248792596522014","0.0437337334936296"
"Other","2014","no migration background","higher education","192","0.0411048215955373","0.0355220316582945","0.04668761153278"
"Other","2014","direct migration background","in school","19","","",""
"Other","2014","direct migration background","inadequately","28","","",""
"Other","2014","direct migration background","general elemantary","159","0.120560087724483","0.100751465125216","0.14036871032375"
