"erwst","year","education","sampreg","n","percent","lower_confidence","upper_confidence"
"Part-time","2016","secondary school degree","East Germany","334","0.132496825993235","0.118434990818126","0.146558661168345"
"Part-time","2016","college entrance qualification","West Germany","1085","0.142781748233049","0.133586706688558","0.15197678977754"
"Part-time","2016","college entrance qualification","East Germany","197","0.147782727749322","0.128394155793145","0.167171299705498"
"Part-time","2016","Other degree","West Germany","522","0.13443803854083","0.124941861636481","0.14393421544518"
"Part-time","2016","Other degree","East Germany","55","0.148596494477152","0.122776489245277","0.174416499709026"
"Part-time","2016","no degree/no degree yet","West Germany","75","0.0408942115218481","0.0329971812720141","0.0487912417716822"
"Part-time","2016","no degree/no degree yet","East Germany","","","",""
"Non-working","2016","lower secondary degree","West Germany","2516","0.549069131946295","0.535169552175384","0.562968711717206"
"Non-working","2016","lower secondary degree","East Germany","776","0.75834419562506","0.732085870643968","0.784602520606153"
"Non-working","2016","secondary school degree","West Germany","1408","0.34399178381622","0.330136998566034","0.357846569066406"
"Non-working","2016","secondary school degree","East Germany","732","0.320728957292931","0.301369447056613","0.340088467529249"
"Non-working","2016","college entrance qualification","West Germany","1501","0.278891955800324","0.267105321539713","0.290678590060936"
"Non-working","2016","college entrance qualification","East Germany","403","0.3018093806542","0.276730266666621","0.326888494641779"
"Non-working","2016","Other degree","West Germany","2722","0.417378617394501","0.403650943957141","0.43110629083186"
"Non-working","2016","Other degree","East Germany","495","0.482875879094994","0.446601542332486","0.519150215857501"
"Non-working","2016","no degree/no degree yet","West Germany","1973","0.713330549565691","0.695298888111148","0.731362211020235"
"Non-working","2016","no degree/no degree yet","East Germany","429","0.845746942149077","0.813265268740541","0.878228615557612"
"Other","2016","lower secondary degree","West Germany","420","0.0688325718808291","0.0617605424448838","0.0759046013167744"
"Other","2016","lower secondary degree","East Germany","45","0.0451055845027625","0.0323755947453654","0.0578355742601595"
"Other","2016","secondary school degree","West Germany","485","0.0825843699496286","0.0745564483638503","0.0906122915354068"
"Other","2016","secondary school degree","East Germany","147","0.0632399586476469","0.0531447872546886","0.0733351300406051"
"Other","2016","college entrance qualification","West Germany","476","0.0824297308643936","0.075201479430644","0.0896579822981433"
"Other","2016","college entrance qualification","East Germany","84","0.0761454985256019","0.0616550201081779","0.0906359769430259"
"Other","2016","Other degree","West Germany","375","0.0862742328206764","0.078458186567831","0.0940902790735218"
"Other","2016","Other degree","East Germany","52","0.0602214364824069","0.0429522193757848","0.0774906535890291"
"Other","2016","no degree/no degree yet","West Germany","228","0.140321068198413","0.126471724001397","0.15417041239543"
"Other","2016","no degree/no degree yet","East Germany","","","",""
"Full-time","2017","lower secondary degree","West Germany","1589","0.28590124790762","0.273555984447518","0.298246511367722"
"Full-time","2017","lower secondary degree","East Germany","159","0.150064025361622","0.128317012309621","0.171811038413622"
"Full-time","2017","secondary school degree","West Germany","2063","0.428465413564899","0.414959353739483","0.441971473390316"
"Full-time","2017","secondary school degree","East Germany","1224","0.501136644200848","0.481711105118764","0.520562183282932"
"Full-time","2017","college entrance qualification","West Germany","2972","0.485966639867261","0.473824650829563","0.498108628904959"
"Full-time","2017","college entrance qualification","East Germany","700","0.490444502010505","0.464854413560408","0.516034590460601"
"Full-time","2017","Other degree","West Germany","1367","0.36906603174337","0.356156030449087","0.381976033037654"
"Full-time","2017","Other degree","East Germany","145","0.335786085650035","0.301121288862623","0.370450882437447"
"Full-time","2017","no degree/no degree yet","West Germany","199","0.115884144063383","0.104605561198362","0.127162726928404"
"Full-time","2017","no degree/no degree yet","East Germany","","","",""
"Part-time","2017","lower secondary degree","West Germany","572","0.087050063730896","0.0793477495785557","0.0947523778832363"
"Part-time","2017","lower secondary degree","East Germany","60","0.0428824265374984","0.0305459671141308","0.055218885960866"
"Part-time","2017","secondary school degree","West Germany","1069","0.15200877112689","0.142209821401943","0.161807720851836"
"Part-time","2017","secondary school degree","East Germany","370","0.144997518342123","0.131318083032981","0.158676953651264"
"Part-time","2017","college entrance qualification","West Germany","1290","0.155154483629478","0.146358958531817","0.16395000872714"
"Part-time","2017","college entrance qualification","East Germany","218","0.137272576230605","0.119656474904363","0.154888677556847"
"Part-time","2017","Other degree","West Germany","543","0.125433430522692","0.116572376596283","0.1342944844491"
"Part-time","2017","Other degree","East Germany","58","0.118206409005309","0.0945086484429681","0.141904169567651"
"Part-time","2017","no degree/no degree yet","West Germany","110","0.0409047163529","0.0339255185569624","0.0478839141488376"
"Part-time","2017","no degree/no degree yet","East Germany","","","",""
"Non-working","2017","lower secondary degree","West Germany","2524","0.551334641533446","0.537745810141673","0.564923472925219"
"Non-working","2017","lower secondary degree","East Germany","751","0.7557505938104","0.729588396293479","0.781912791327321"
"Non-working","2017","secondary school degree","West Germany","1538","0.335342765841277","0.322457515391922","0.348228016290632"
"Non-working","2017","secondary school degree","East Germany","821","0.313013819440859","0.294997753859816","0.331029885021903"
"Non-working","2017","college entrance qualification","West Germany","1672","0.269701785879846","0.25892019158208","0.280483380177611"
"Non-working","2017","college entrance qualification","East Germany","449","0.306191930040444","0.282598143304692","0.329785716776196"
"Non-working","2017","Other degree","West Germany","3018","0.402647897931987","0.389527101134396","0.415768694729579"
"Non-working","2017","Other degree","East Germany","466","0.480308772333344","0.443636630263464","0.516980914403224"
"Non-working","2017","no degree/no degree yet","West Germany","2526","0.711493823261233","0.695529479856482","0.727458166665984"
"Non-working","2017","no degree/no degree yet","East Germany","434","0.792196276414452","0.756738854143239","0.827653698685665"
"Other","2017","lower secondary degree","West Germany","461","0.0757140468280378","0.068486272133374","0.0829418215227016"
"Other","2017","lower secondary degree","East Germany","66","0.0513029542904799","0.037869021389453","0.0647368871915068"
"Other","2017","secondary school degree","West Germany","487","0.0841830494669339","0.0766048472312341","0.0917612517026337"
"Other","2017","secondary school degree","East Germany","130","0.0408520180161697","0.0331615324080913","0.0485425036242481"
"Other","2017","college entrance qualification","West Germany","575","0.0891770906234157","0.0822534490370747","0.0961007322097566"
"Other","2017","college entrance qualification","East Germany","99","0.0660909917184466","0.0533734104235432","0.0788085730133499"
"Other","2017","Other degree","West Germany","439","0.10285263980195","0.0947257961152649","0.110979483488636"
"Other","2017","Other degree","East Germany","44","0.0656987330113118","0.0475132310882314","0.0838842349343921"
"Other","2017","no degree/no degree yet","West Germany","259","0.131717316322484","0.11980105707448","0.143633575570488"
"Other","2017","no degree/no degree yet","East Germany","33","0.0973769141083173","0.0714682320947751","0.12328559612186"
"Full-time","2018","lower secondary degree","West Germany","1430","0.278967678913649","0.266333853804112","0.291601504023186"
"Full-time","2018","lower secondary degree","East Germany","151","0.1497923192911","0.127573624239049","0.172011014343152"
"Full-time","2018","secondary school degree","West Germany","1891","0.43344897686235","0.419516816599055","0.447381137125646"
"Full-time","2018","secondary school degree","East Germany","1150","0.478989114656834","0.459406787265808","0.498571442047861"
"Full-time","2018","college entrance qualification","West Germany","2828","0.486306656942806","0.473949956279697","0.498663357605915"
"Full-time","2018","college entrance qualification","East Germany","665","0.490099588091746","0.464162515673626","0.516036660509866"
"Full-time","2018","Other degree","West Germany","1363","0.377462000140301","0.363399995026905","0.391524005253697"
"Full-time","2018","Other degree","East Germany","160","0.374811358571134","0.336921216652789","0.41270150048948"
"Full-time","2018","no degree/no degree yet","West Germany","234","0.111375765399388","0.0989991575723006","0.123752373226476"
"Full-time","2018","no degree/no degree yet","East Germany","33","0.105526572684748","0.0768522324179165","0.134200912951579"
"Part-time","2018","lower secondary degree","West Germany","531","0.0929080476147718","0.0847303156184211","0.101085779611123"
"Part-time","2018","lower secondary degree","East Germany","61","0.0433483751470258","0.0306696793417407","0.0560270709523109"
"Part-time","2018","secondary school degree","West Germany","1029","0.163933024275726","0.153524630447303","0.174341418104149"
"Part-time","2018","secondary school degree","East Germany","372","0.138442618771981","0.124904600580503","0.151980636963458"
"Part-time","2018","college entrance qualification","West Germany","1256","0.156746422816881","0.147758209617257","0.165734636016504"
"Part-time","2018","college entrance qualification","East Germany","224","0.136386503031978","0.118579882159073","0.154193123904883"
"Part-time","2018","Other degree","West Germany","576","0.135890860376578","0.125950385693075","0.145831335060081"
"Part-time","2018","Other degree","East Germany","71","0.115302985576927","0.0903034536219994","0.140302517531855"
"Part-time","2018","no degree/no degree yet","West Germany","133","0.0652893103018428","0.0555706400374889","0.0750079805661967"
"Part-time","2018","no degree/no degree yet","East Germany","","","",""
"Non-working","2018","lower secondary degree","West Germany","2442","0.547612779991964","0.533591989463338","0.561633570520591"
"Non-working","2018","lower secondary degree","East Germany","729","0.753223891490225","0.726381273983746","0.780066508996704"
"Non-working","2018","secondary school degree","West Germany","1471","0.329161306374208","0.315950071998265","0.342372540750151"
"Non-working","2018","secondary school degree","East Germany","829","0.328498890192208","0.310088270477875","0.346909509906541"
"Non-working","2018","college entrance qualification","West Germany","1651","0.27309442793658","0.262079266447905","0.284109589425255"
"Non-working","2018","college entrance qualification","East Germany","437","0.299759899114135","0.275988958862681","0.32353083936559"
"Non-working","2018","Other degree","West Germany","2203","0.396091070122135","0.381903404267486","0.410278735976784"
"Non-working","2018","Other degree","East Germany","340","0.43133698405205","0.392571058149911","0.470102909954188"
"Non-working","2018","no degree/no degree yet","West Germany","1890","0.705483430394774","0.687550738860409","0.723416121929139"
"Non-working","2018","no degree/no degree yet","East Germany","363","0.75416983528904","0.713983263312747","0.794356407265334"
"Other","2018","lower secondary degree","West Germany","438","0.0805114934796151","0.0728470143916854","0.0881759725675447"
"Other","2018","lower secondary degree","East Germany","50","0.0536354140716485","0.0396083647928789","0.067662463350418"
"Other","2018","secondary school degree","West Germany","469","0.0734566924877156","0.066122057548672","0.0807913274267592"
"Other","2018","secondary school degree","East Germany","149","0.054069376378977","0.045204281056134","0.06293447170182"
"Other","2018","college entrance qualification","West Germany","550","0.0838524923037333","0.0770001959098505","0.0907047886976162"
"Other","2018","college entrance qualification","East Germany","101","0.0737540097621409","0.0601929979846752","0.0873150215396066"
"Other","2018","Other degree","West Germany","423","0.0905560693609859","0.0822312571366028","0.098880881585369"
"Other","2018","Other degree","East Germany","56","0.0785486717998887","0.0574905349491997","0.0996068086505778"
"Other","2018","no degree/no degree yet","West Germany","225","0.117851493903995","0.105166636193874","0.130536351614115"
"Other","2018","no degree/no degree yet","East Germany","35","0.120446967211605","0.0900690673543423","0.150824867068868"
"Full-time","2019","lower secondary degree","West Germany","1381","0.285102925877359","0.272000833659236","0.298205018095482"
"Full-time","2019","lower secondary degree","East Germany","141","0.154842270435746","0.130900186800183","0.178784354071309"
"Full-time","2019","secondary school degree","West Germany","2109","0.429505945390746","0.415803143149095","0.443208747632396"
"Full-time","2019","secondary school degree","East Germany","1201","0.460631749568662","0.441174507060076","0.480088992077247"
"Full-time","2019","college entrance qualification","West Germany","3332","0.485344700911618","0.473572628307168","0.497116773516068"
"Full-time","2019","college entrance qualification","East Germany","847","0.501939877630451","0.477681891159005","0.526197864101898"
"Full-time","2019","Other degree","West Germany","1271","0.374807995750306","0.359667894781656","0.389948096718955"
"Full-time","2019","Other degree","East Germany","149","0.411532987830167","0.369154388454985","0.453911587205349"
"Full-time","2019","no degree/no degree yet","West Germany","302","0.133050292188465","0.119029388575064","0.147071195801865"
"Full-time","2019","no degree/no degree yet","East Germany","38","0.0906771950689088","0.0602887057228564","0.121065684414961"
"Part-time","2019","lower secondary degree","West Germany","495","0.0943808243301052","0.0858961975609813","0.102865451099229"
"Part-time","2019","lower secondary degree","East Germany","64","0.0530552597314401","0.0382206940811156","0.0678898253817645"
"Part-time","2019","secondary school degree","West Germany","1050","0.178993236727693","0.168381391265879","0.189605082189507"
"Part-time","2019","secondary school degree","East Germany","341","0.141019948192851","0.12743388961664","0.154606006769061"
"Part-time","2019","college entrance qualification","West Germany","1394","0.171824769059312","0.162939439007885","0.180710099110738"
"Part-time","2019","college entrance qualification","East Germany","239","0.12754107912826","0.111357090997249","0.143725067259272"
"Part-time","2019","Other degree","West Germany","527","0.136783995407574","0.126036802981543","0.147531187833606"
"Part-time","2019","Other degree","East Germany","54","0.133656419764116","0.104352669552572","0.16296016997566"
"Part-time","2019","no degree/no degree yet","West Germany","120","0.0878653119642022","0.07617814229852","0.0995524816298844"
"Part-time","2019","no degree/no degree yet","East Germany","","","",""
"Non-working","2019","lower secondary degree","West Germany","2297","0.54767028129944","0.533225691816247","0.562114870782633"
"Non-working","2019","lower secondary degree","East Germany","622","0.742628882320619","0.713694506605472","0.771563258035766"
"Non-working","2019","secondary school degree","West Germany","1418","0.32498737487421","0.312021899892378","0.337952849856043"
"Non-working","2019","secondary school degree","East Germany","840","0.339724588306383","0.32123668244767","0.358212494165096"
"Non-working","2019","college entrance qualification","West Germany","1627","0.265921973422938","0.255515159576338","0.276328787269537"
"Non-working","2019","college entrance qualification","East Germany","445","0.297100952750901","0.274929889885423","0.319272015616379"
"Non-working","2019","Other degree","West Germany","1775","0.412971781063447","0.397572256315646","0.428371305811248"
"Non-working","2019","Other degree","East Germany","257","0.386410485056185","0.344478383673235","0.428342586439135"
"Non-working","2019","no degree/no degree yet","West Germany","1577","0.64136434066879","0.621565020668909","0.661163660668671"
"Non-working","2019","no degree/no degree yet","East Germany","269","0.840919562409196","0.802212817770664","0.879626307047728"
"Other","2019","lower secondary degree","West Germany","388","0.0728459684930954","0.0653037907803161","0.0803881462058748"
"Other","2019","lower secondary degree","East Germany","50","0.0494735875121955","0.0351214333438794","0.0638257416805115"
"Other","2019","secondary school degree","West Germany","436","0.0665134430073506","0.0596156844699212","0.0734112015447801"
"Other","2019","secondary school degree","East Germany","139","0.0586237139321049","0.0494534896134342","0.0677939382507756"
"Other","2019","college entrance qualification","West Germany","571","0.0769085566061323","0.0706326097926517","0.083184503419613"
"Other","2019","college entrance qualification","East Germany","101","0.0734180904903874","0.0607639845906449","0.0860721963901299"
"Other","2019","Other degree","West Germany","354","0.0754362277786727","0.0671763036511654","0.08369615190618"
"Other","2019","Other degree","East Germany","58","0.0684001073495323","0.046661770321184","0.0901384443778805"
"Other","2019","no degree/no degree yet","West Germany","255","0.137720055178543","0.123493692642118","0.151946417714969"
"Other","2019","no degree/no degree yet","East Germany","","","",""
