"transab_cat2","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Low transfer dependency","2016","indirect migration background","(3b) higher tertiary education","5","","",""
"High transfer dependency","2016","no migration background","(0) in school","17","","",""
"High transfer dependency","2016","no migration background","(1a) inadequately completed","22","","",""
"High transfer dependency","2016","no migration background","(1b) general elementary school","67","0.0532333433382061","0.0397692903099962","0.0666973963664159"
"High transfer dependency","2016","no migration background","(1c) basic vocational qualification","85","0.0166710168939531","0.0126837423909315","0.0206582913969747"
"High transfer dependency","2016","no migration background","(2b) intermediate general qualification","37","0.0685105417161555","0.0473598057056458","0.0896612777266652"
"High transfer dependency","2016","no migration background","(2a) intermediate vocational","106","0.0164055138893155","0.0128208585619711","0.0199901692166599"
"High transfer dependency","2016","no migration background","(2c_gen) general maturity certificate","23","","",""
"High transfer dependency","2016","no migration background","(2c_voc) vocational maturity certificate","16","","",""
"High transfer dependency","2016","no migration background","(3a) lower tertiary education","8","","",""
"High transfer dependency","2016","no migration background","(3b) higher tertiary education","17","","",""
"High transfer dependency","2016","direct migration background","(0) in school","11","","",""
"High transfer dependency","2016","direct migration background","(1a) inadequately completed","34","0.0956520308532599","0.0623705727436792","0.128933488962841"
"High transfer dependency","2016","direct migration background","(1b) general elementary school","74","0.0494599706445483","0.0336986349839086","0.0652213063051881"
"High transfer dependency","2016","direct migration background","(1c) basic vocational qualification","50","0.0413739174675222","0.0283265012772172","0.0544213336578271"
"High transfer dependency","2016","direct migration background","(2b) intermediate general qualification","1","","",""
"High transfer dependency","2016","direct migration background","(2a) intermediate vocational","6","","",""
"High transfer dependency","2016","direct migration background","(2c_gen) general maturity certificate","28","","",""
"High transfer dependency","2016","direct migration background","(2c_voc) vocational maturity certificate","38","0.0478023755921143","0.0326740905585992","0.0629306606256294"
"High transfer dependency","2016","direct migration background","(3a) lower tertiary education","1","","",""
"High transfer dependency","2016","direct migration background","(3b) higher tertiary education","34","0.0261751182554195","0.0168498001502354","0.0355004363606036"
"High transfer dependency","2016","indirect migration background","(0) in school","16","","",""
"High transfer dependency","2016","indirect migration background","(1a) inadequately completed","5","","",""
"High transfer dependency","2016","indirect migration background","(1b) general elementary school","32","0.142934992660052","0.0915171023257184","0.194352882994385"
"High transfer dependency","2016","indirect migration background","(1c) basic vocational qualification","13","","",""
"High transfer dependency","2016","indirect migration background","(2b) intermediate general qualification","10","","",""
"High transfer dependency","2016","indirect migration background","(2a) intermediate vocational","12","","",""
"High transfer dependency","2016","indirect migration background","(2c_gen) general maturity certificate","17","","",""
"High transfer dependency","2016","indirect migration background","(2c_voc) vocational maturity certificate","1","","",""
"High transfer dependency","2016","indirect migration background","(3a) lower tertiary education","1","","",""
"High transfer dependency","2016","indirect migration background","(3b) higher tertiary education","4","","",""
"Very high transfer dependency","2016","no migration background","(0) in school","21","","",""
"Very high transfer dependency","2016","no migration background","(1a) inadequately completed","34","0.195983946419292","0.133289316947181","0.258678575891403"
"Very high transfer dependency","2016","no migration background","(1b) general elementary school","108","0.0706428333984486","0.0552758774683505","0.0860097893285467"
"Very high transfer dependency","2016","no migration background","(1c) basic vocational qualification","112","0.0216701909862437","0.0171357925117349","0.0262045894607525"
"Very high transfer dependency","2016","no migration background","(2b) intermediate general qualification","45","0.0574157815871926","0.0379382671728624","0.0768932960015227"
"Very high transfer dependency","2016","no migration background","(2a) intermediate vocational","128","0.0279505047254699","0.0232991071907448","0.032601902260195"
"Very high transfer dependency","2016","no migration background","(2c_gen) general maturity certificate","19","","",""
"Very high transfer dependency","2016","no migration background","(2c_voc) vocational maturity certificate","28","","",""
"Very high transfer dependency","2016","no migration background","(3a) lower tertiary education","7","","",""
"Very high transfer dependency","2016","no migration background","(3b) higher tertiary education","23","","",""
"Very high transfer dependency","2016","direct migration background","(0) in school","15","","",""
"Very high transfer dependency","2016","direct migration background","(1a) inadequately completed","86","0.19404133807819","0.149291550549013","0.238791125607367"
"Very high transfer dependency","2016","direct migration background","(1b) general elementary school","102","0.0893746814202989","0.0686371049984514","0.110112257842146"
"Very high transfer dependency","2016","direct migration background","(1c) basic vocational qualification","82","0.0617124463932425","0.0459475568368098","0.0774773359496751"
"Very high transfer dependency","2016","direct migration background","(2b) intermediate general qualification","13","","",""
"Very high transfer dependency","2016","direct migration background","(2a) intermediate vocational","13","","",""
"Very high transfer dependency","2016","direct migration background","(2c_gen) general maturity certificate","48","0.104734862893061","0.07465138618737","0.134818339598752"
"Very high transfer dependency","2016","direct migration background","(2c_voc) vocational maturity certificate","65","0.0606953412219113","0.0437643521822492","0.0776263302615733"
"Very high transfer dependency","2016","direct migration background","(3a) lower tertiary education","2","","",""
"Very high transfer dependency","2016","direct migration background","(3b) higher tertiary education","81","0.0697629791813026","0.0548834833980595","0.0846424749645458"
"Very high transfer dependency","2016","indirect migration background","(0) in school","22","","",""
"Very high transfer dependency","2016","indirect migration background","(1a) inadequately completed","6","","",""
"Very high transfer dependency","2016","indirect migration background","(1b) general elementary school","25","","",""
"Very high transfer dependency","2016","indirect migration background","(1c) basic vocational qualification","16","","",""
"Very high transfer dependency","2016","indirect migration background","(2b) intermediate general qualification","14","","",""
"Very high transfer dependency","2016","indirect migration background","(2a) intermediate vocational","4","","",""
"Very high transfer dependency","2016","indirect migration background","(2c_gen) general maturity certificate","16","","",""
"Very high transfer dependency","2016","indirect migration background","(2c_voc) vocational maturity certificate","4","","",""
"Very high transfer dependency","2016","indirect migration background","(3a) lower tertiary education","","","",""
"Very high transfer dependency","2016","indirect migration background","(3b) higher tertiary education","3","","",""
"Very low transfer dependency","2017","no migration background","(0) in school","468","0.891955686712085","0.865820774605605","0.918090598818566"
"Very low transfer dependency","2017","no migration background","(1a) inadequately completed","100","0.57789557870939","0.508035010577082","0.647756146841698"
"Very low transfer dependency","2017","no migration background","(1b) general elementary school","845","0.797206920830919","0.774048661857738","0.820365179804099"
"Very low transfer dependency","2017","no migration background","(1c) basic vocational qualification","3697","0.923351415535878","0.915239871809676","0.93146295926208"
"Very low transfer dependency","2017","no migration background","(2b) intermediate general qualification","500","0.823500493573208","0.794567800922903","0.852433186223512"
"Very low transfer dependency","2017","no migration background","(2a) intermediate vocational","5046","0.924056347006145","0.917101324520315","0.931011369491975"
"Very low transfer dependency","2017","no migration background","(2c_gen) general maturity certificate","741","0.874322943570617","0.852181269532172","0.896464617609061"
"Very low transfer dependency","2017","no migration background","(2c_voc) vocational maturity certificate","1697","0.935278240503569","0.923965542327523","0.946590938679615"
"Very low transfer dependency","2017","no migration background","(3a) lower tertiary education","1805","0.967822195397346","0.959823792408903","0.975820598385789"
"Very low transfer dependency","2017","no migration background","(3b) higher tertiary education","3058","0.953584497900613","0.946289523414454","0.960879472386772"
"Very low transfer dependency","2017","direct migration background","(0) in school","26","","",""
"Very low transfer dependency","2017","direct migration background","(1a) inadequately completed","160","0.489783254597708","0.459675426245322","0.519891082950095"
"Very low transfer dependency","2017","direct migration background","(1b) general elementary school","470","0.730371582578441","0.704289007729842","0.756454157427041"
"Very low transfer dependency","2017","direct migration background","(1c) basic vocational qualification","639","0.808537841582624","0.782512736980657","0.83456294618459"
"Very low transfer dependency","2017","direct migration background","(2b) intermediate general qualification","43","0.673892999892638","0.57242789747894","0.775358102306335"
"Very low transfer dependency","2017","direct migration background","(2a) intermediate vocational","210","0.820506284757991","0.773678478006757","0.867334091509226"
"Very low transfer dependency","2017","direct migration background","(2c_gen) general maturity certificate","289","0.72373975103999","0.690732911241982","0.756746590837999"
"Very low transfer dependency","2017","direct migration background","(2c_voc) vocational maturity certificate","512","0.774163904463267","0.74401725789749","0.804310551029045"
"Very low transfer dependency","2017","direct migration background","(3a) lower tertiary education","87","0.912794553801287","0.85693552538258","0.968653582219993"
"Very low transfer dependency","2017","direct migration background","(3b) higher tertiary education","909","0.834841956243413","0.815866433305112","0.853817479181714"
"Very low transfer dependency","2017","indirect migration background","(0) in school","124","0.687207937469406","0.621456787512342","0.752959087426471"
"Very low transfer dependency","2017","indirect migration background","(1a) inadequately completed","13","","",""
"Very low transfer dependency","2017","indirect migration background","(1b) general elementary school","90","0.537756550266315","0.462365171199215","0.613147929333415"
"Very low transfer dependency","2017","indirect migration background","(1c) basic vocational qualification","164","0.755217830541854","0.696216879166949","0.814218781916758"
"Very low transfer dependency","2017","indirect migration background","(2b) intermediate general qualification","93","0.75200127873078","0.679422000145561","0.824580557315999"
"Very low transfer dependency","2017","indirect migration background","(2a) intermediate vocational","234","0.82982291243685","0.785963097861385","0.873682727012315"
"Very low transfer dependency","2017","indirect migration background","(2c_gen) general maturity certificate","173","0.804138326680715","0.753070872280959","0.855205781080471"
"Very low transfer dependency","2017","indirect migration background","(2c_voc) vocational maturity certificate","131","0.896639870928533","0.84792203299312","0.945357708863947"
"Very low transfer dependency","2017","indirect migration background","(3a) lower tertiary education","71","0.938514243404683","0.884148522143715","0.99287996466565"
"Very low transfer dependency","2017","indirect migration background","(3b) higher tertiary education","188","0.902017923020465","0.861518967535524","0.942516878505405"
"Low transfer dependency","2017","no migration background","(0) in school","38","0.0630045375850771","0.042549366989804","0.0834597081803502"
"Low transfer dependency","2017","no migration background","(1a) inadequately completed","34","0.122520340670443","0.0761414770290097","0.168899204311877"
"Low transfer dependency","2017","no migration background","(1b) general elementary school","124","0.0801513449080064","0.0645124015319128","0.0957902882841001"
"Low transfer dependency","2017","no migration background","(1c) basic vocational qualification","215","0.0332466479926903","0.0277802693552966","0.038713026630084"
"Low transfer dependency","2017","no migration background","(2b) intermediate general qualification","78","0.0815293940156856","0.0607623390559353","0.102296448975436"
"Low transfer dependency","2017","no migration background","(2a) intermediate vocational","284","0.0366386204967259","0.0317061131353009","0.0415711278581509"
"Low transfer dependency","2017","no migration background","(2c_gen) general maturity certificate","62","0.0620608521866142","0.0459453919050193","0.0781763124682091"
"Low transfer dependency","2017","no migration background","(2c_voc) vocational maturity certificate","72","0.0326637217335761","0.0244905203716945","0.0408369230954576"
"Low transfer dependency","2017","no migration background","(3a) lower tertiary education","42","0.0235305739049014","0.0166603186580357","0.0304008291517672"
"Low transfer dependency","2017","no migration background","(3b) higher tertiary education","99","0.0310744043991895","0.0250576916100351","0.0370911171883438"
"Low transfer dependency","2017","direct migration background","(0) in school","8","","",""
"Low transfer dependency","2017","direct migration background","(1a) inadequately completed","69","0.114510994501848","0.0953324656243568","0.133689523379339"
"Low transfer dependency","2017","direct migration background","(1b) general elementary school","105","0.10254264025299","0.0847124960000262","0.120372784505953"
"Low transfer dependency","2017","direct migration background","(1c) basic vocational qualification","97","0.0963125212904665","0.0767982947897983","0.115826747791135"
"Low transfer dependency","2017","direct migration background","(2b) intermediate general qualification","10","","",""
"Low transfer dependency","2017","direct migration background","(2a) intermediate vocational","29","","",""
"Low transfer dependency","2017","direct migration background","(2c_gen) general maturity certificate","60","0.0741869607405871","0.0548415048427611","0.0935324166384131"
"Low transfer dependency","2017","direct migration background","(2c_voc) vocational maturity certificate","74","0.0825689394005898","0.0627253174436281","0.102412561357552"
"Low transfer dependency","2017","direct migration background","(3a) lower tertiary education","8","","",""
"Low transfer dependency","2017","direct migration background","(3b) higher tertiary education","107","0.0696139687084244","0.0566086337489929","0.0826193036678558"
"Low transfer dependency","2017","indirect migration background","(0) in school","27","","",""
"Low transfer dependency","2017","indirect migration background","(1a) inadequately completed","6","","",""
"Low transfer dependency","2017","indirect migration background","(1b) general elementary school","29","","",""
"Low transfer dependency","2017","indirect migration background","(1c) basic vocational qualification","16","","",""
"Low transfer dependency","2017","indirect migration background","(2b) intermediate general qualification","21","","",""
"Low transfer dependency","2017","indirect migration background","(2a) intermediate vocational","24","","",""
"Low transfer dependency","2017","indirect migration background","(2c_gen) general maturity certificate","24","","",""
"Low transfer dependency","2017","indirect migration background","(2c_voc) vocational maturity certificate","12","","",""
"Low transfer dependency","2017","indirect migration background","(3a) lower tertiary education","2","","",""
"Low transfer dependency","2017","indirect migration background","(3b) higher tertiary education","17","","",""
"High transfer dependency","2017","no migration background","(0) in school","18","","",""
"High transfer dependency","2017","no migration background","(1a) inadequately completed","17","","",""
"High transfer dependency","2017","no migration background","(1b) general elementary school","84","0.0475217383717365","0.0352680309354166","0.0597754458080565"
"High transfer dependency","2017","no migration background","(1c) basic vocational qualification","107","0.0193322778897204","0.0151340076560519","0.0235305481233889"
"High transfer dependency","2017","no migration background","(2b) intermediate general qualification","46","0.0455748804555426","0.0297471416912714","0.0614026192198138"
"High transfer dependency","2017","no migration background","(2a) intermediate vocational","119","0.0156271483106608","0.012370857000433","0.0188834396208885"
"High transfer dependency","2017","no migration background","(2c_gen) general maturity certificate","34","0.0421951724694136","0.0287670155006993","0.055623329438128"
"High transfer dependency","2017","no migration background","(2c_voc) vocational maturity certificate","19","","",""
"High transfer dependency","2017","no migration background","(3a) lower tertiary education","17","","",""
"High transfer dependency","2017","no migration background","(3b) higher tertiary education","22","","",""
"High transfer dependency","2017","direct migration background","(0) in school","13","","",""
"High transfer dependency","2017","direct migration background","(1a) inadequately completed","83","0.10900933011591","0.0902391463497223","0.127779513882098"
"High transfer dependency","2017","direct migration background","(1b) general elementary school","107","0.0652371661882912","0.0507229375715476","0.0797513948050348"
"High transfer dependency","2017","direct migration background","(1c) basic vocational qualification","58","0.0527655152706564","0.0379776775840101","0.0675533529573026"
"High transfer dependency","2017","direct migration background","(2b) intermediate general qualification","6","","",""
"High transfer dependency","2017","direct migration background","(2a) intermediate vocational","10","","",""
"High transfer dependency","2017","direct migration background","(2c_gen) general maturity certificate","59","0.0566379285937554","0.0395752810865477","0.0737005761009631"
"High transfer dependency","2017","direct migration background","(2c_voc) vocational maturity certificate","51","0.0805787952745589","0.0609545250840172","0.1002030654651"
"High transfer dependency","2017","direct migration background","(3a) lower tertiary education","1","","",""
"High transfer dependency","2017","direct migration background","(3b) higher tertiary education","59","0.0241719841652474","0.0163235224084446","0.0320204459220501"
"High transfer dependency","2017","indirect migration background","(0) in school","19","","",""
"High transfer dependency","2017","indirect migration background","(1a) inadequately completed","3","","",""
"High transfer dependency","2017","indirect migration background","(1b) general elementary school","17","","",""
"High transfer dependency","2017","indirect migration background","(1c) basic vocational qualification","12","","",""
"High transfer dependency","2017","indirect migration background","(2b) intermediate general qualification","7","","",""
"High transfer dependency","2017","indirect migration background","(2a) intermediate vocational","8","","",""
"High transfer dependency","2017","indirect migration background","(2c_gen) general maturity certificate","19","","",""
"High transfer dependency","2017","indirect migration background","(2c_voc) vocational maturity certificate","5","","",""
"High transfer dependency","2017","indirect migration background","(3a) lower tertiary education","1","","",""
"High transfer dependency","2017","indirect migration background","(3b) higher tertiary education","2","","",""
"Very high transfer dependency","2017","no migration background","(0) in school","18","","",""
"Very high transfer dependency","2017","no migration background","(1a) inadequately completed","41","0.254195432976914","0.192607749703719","0.315783116250108"
"Very high transfer dependency","2017","no migration background","(1b) general elementary school","105","0.0751199958893384","0.0599385098646208","0.0903014819140561"
"Very high transfer dependency","2017","no migration background","(1c) basic vocational qualification","113","0.0240696585817114","0.0193964807293826","0.0287428364340403"
"Very high transfer dependency","2017","no migration background","(2b) intermediate general qualification","43","0.0493952319555641","0.0329504665344877","0.0658399973766406"
"Very high transfer dependency","2017","no migration background","(2a) intermediate vocational","124","0.0236778841864681","0.0196860584022146","0.0276697099707216"
"Very high transfer dependency","2017","no migration background","(2c_gen) general maturity certificate","24","","",""
"Very high transfer dependency","2017","no migration background","(2c_voc) vocational maturity certificate","29","","",""
"Very high transfer dependency","2017","no migration background","(3a) lower tertiary education","6","","",""
"Very high transfer dependency","2017","no migration background","(3b) higher tertiary education","16","","",""
"Very high transfer dependency","2017","direct migration background","(0) in school","16","","",""
"Very high transfer dependency","2017","direct migration background","(1a) inadequately completed","747","0.286696420784534","0.259460099526388","0.31393274204268"
"Very high transfer dependency","2017","direct migration background","(1b) general elementary school","430","0.101848610980278","0.0840720385971558","0.119625183363399"
"Very high transfer dependency","2017","direct migration background","(1c) basic vocational qualification","84","0.0423841218562533","0.0290581743830232","0.0557100693294833"
"Very high transfer dependency","2017","direct migration background","(2b) intermediate general qualification","23","","",""
"Very high transfer dependency","2017","direct migration background","(2a) intermediate vocational","9","","",""
"Very high transfer dependency","2017","direct migration background","(2c_gen) general maturity certificate","297","0.145435359625667","0.119412141825228","0.171458577426106"
"Very high transfer dependency","2017","direct migration background","(2c_voc) vocational maturity certificate","102","0.0626883608615839","0.0452115842967663","0.0801651374264015"
"Very high transfer dependency","2017","direct migration background","(3a) lower tertiary education","2","","",""
"Very high transfer dependency","2017","direct migration background","(3b) higher tertiary education","396","0.0713720908829155","0.0582160010432965","0.0845281807225346"
"Very high transfer dependency","2017","indirect migration background","(0) in school","21","","",""
"Very high transfer dependency","2017","indirect migration background","(1a) inadequately completed","9","","",""
"Very high transfer dependency","2017","indirect migration background","(1b) general elementary school","32","0.225913872694711","0.162678578620791","0.289149166768632"
"Very high transfer dependency","2017","indirect migration background","(1c) basic vocational qualification","12","","",""
"Very high transfer dependency","2017","indirect migration background","(2b) intermediate general qualification","15","","",""
"Very high transfer dependency","2017","indirect migration background","(2a) intermediate vocational","16","","",""
"Very high transfer dependency","2017","indirect migration background","(2c_gen) general maturity certificate","16","","",""
"Very high transfer dependency","2017","indirect migration background","(2c_voc) vocational maturity certificate","2","","",""
"Very high transfer dependency","2017","indirect migration background","(3a) lower tertiary education","1","","",""
"Very high transfer dependency","2017","indirect migration background","(3b) higher tertiary education","","","",""
"Very low transfer dependency","2018","no migration background","(0) in school","373","0.903718412214144","0.875966595830301","0.931470228597986"
"Very low transfer dependency","2018","no migration background","(1a) inadequately completed","101","0.570791756451761","0.500597063149397","0.640986449754125"
"Very low transfer dependency","2018","no migration background","(1b) general elementary school","808","0.808030268620476","0.784964428729105","0.831096108511847"
"Very low transfer dependency","2018","no migration background","(1c) basic vocational qualification","3435","0.914073270998001","0.905213733590638","0.922932808405364"
"Very low transfer dependency","2018","no migration background","(2b) intermediate general qualification","512","0.832609355307033","0.804019386915005","0.86119932369906"
"Very low transfer dependency","2018","no migration background","(2a) intermediate vocational","4758","0.931686722888848","0.924865055033442","0.938508390744255"
"Very low transfer dependency","2018","no migration background","(2c_gen) general maturity certificate","746","0.870751331441878","0.848523137514524","0.892979525369232"
"Very low transfer dependency","2018","no migration background","(2c_voc) vocational maturity certificate","1626","0.935193739564038","0.92369559699341","0.946691882134667"
"Very low transfer dependency","2018","no migration background","(3a) lower tertiary education","1747","0.971990809019932","0.964368383314899","0.979613234724966"
"Very low transfer dependency","2018","no migration background","(3b) higher tertiary education","2977","0.955547598819553","0.948291368181654","0.962803829457453"
"Very low transfer dependency","2018","direct migration background","(0) in school","32","0.473522802757602","0.362717378396053","0.584328227119151"
"Very low transfer dependency","2018","direct migration background","(1a) inadequately completed","177","0.392933395551562","0.368972155541381","0.416894635561743"
"Very low transfer dependency","2018","direct migration background","(1b) general elementary school","450","0.718961888799712","0.694601749756866","0.743322027842558"
"Very low transfer dependency","2018","direct migration background","(1c) basic vocational qualification","587","0.813733689030816","0.787037739804712","0.840429638256921"
"Very low transfer dependency","2018","direct migration background","(2b) intermediate general qualification","39","0.639901104157705","0.53600279271326","0.74379941560215"
"Very low transfer dependency","2018","direct migration background","(2a) intermediate vocational","195","0.803155697716537","0.752534173854112","0.853777221578961"
"Very low transfer dependency","2018","direct migration background","(2c_gen) general maturity certificate","287","0.714492195688362","0.684718709091962","0.744265682284763"
"Very low transfer dependency","2018","direct migration background","(2c_voc) vocational maturity certificate","468","0.819658806143376","0.791013130600075","0.848304481686678"
"Very low transfer dependency","2018","direct migration background","(3a) lower tertiary education","85","0.929542288160374","0.878080469277569","0.981004107043178"
"Very low transfer dependency","2018","direct migration background","(3b) higher tertiary education","902","0.83372265480171","0.815680691974459","0.85176461762896"
"Very low transfer dependency","2018","indirect migration background","(0) in school","108","0.631430663934113","0.557822064679578","0.705039263188647"
"Very low transfer dependency","2018","indirect migration background","(1a) inadequately completed","14","","",""
"Very low transfer dependency","2018","indirect migration background","(1b) general elementary school","88","0.653644034402984","0.581694922566696","0.725593146239271"
"Very low transfer dependency","2018","indirect migration background","(1c) basic vocational qualification","169","0.812608168175281","0.75957685961499","0.865639476735571"
"Very low transfer dependency","2018","indirect migration background","(2b) intermediate general qualification","99","0.746901768577537","0.675640036932191","0.818163500222883"
"Very low transfer dependency","2018","indirect migration background","(2a) intermediate vocational","235","0.870570780876824","0.830752273482414","0.910389288271233"
"Very low transfer dependency","2018","indirect migration background","(2c_gen) general maturity certificate","156","0.78088474583969","0.72480516950149","0.83696432217789"
"Very low transfer dependency","2018","indirect migration background","(2c_voc) vocational maturity certificate","118","0.884262281474323","0.831644573344521","0.936879989604125"
"Very low transfer dependency","2018","indirect migration background","(3a) lower tertiary education","69","0.945424552532797","0.894356019136313","0.996493085929281"
"Very low transfer dependency","2018","indirect migration background","(3b) higher tertiary education","173","0.911862969463914","0.872174527317472","0.951551411610357"
"Low transfer dependency","2018","no migration background","(0) in school","36","0.0497964469099352","0.0293314949613165","0.0702613988585539"
"Low transfer dependency","2018","no migration background","(1a) inadequately completed","25","","",""
"Low transfer dependency","2018","no migration background","(1b) general elementary school","118","0.0760570809705811","0.0605320856799248","0.0915820762612373"
"Low transfer dependency","2018","no migration background","(1c) basic vocational qualification","195","0.0439289142555339","0.0374503804651241","0.0504074480459438"
"Low transfer dependency","2018","no migration background","(2b) intermediate general qualification","55","0.0670179821133703","0.0478683801501206","0.08616758407662"
"Low transfer dependency","2018","no migration background","(2a) intermediate vocational","281","0.0354479036117171","0.030448005210485","0.0404478020129492"
"Low transfer dependency","2018","no migration background","(2c_gen) general maturity certificate","63","0.0619845788587648","0.0460077390387925","0.077961418678737"
"Low transfer dependency","2018","no migration background","(2c_voc) vocational maturity certificate","84","0.0338096723474617","0.0253681604519021","0.0422511842430213"
"Low transfer dependency","2018","no migration background","(3a) lower tertiary education","33","0.0175282873094203","0.0114659289124454","0.0235906457063951"
"Low transfer dependency","2018","no migration background","(3b) higher tertiary education","83","0.0254158280845319","0.0198746882260396","0.0309569679430243"
"Low transfer dependency","2018","direct migration background","(0) in school","8","","",""
"Low transfer dependency","2018","direct migration background","(1a) inadequately completed","105","0.138155961642599","0.12122698119124","0.155084942093959"
"Low transfer dependency","2018","direct migration background","(1b) general elementary school","131","0.10502177846971","0.0884071690240542","0.121636387915366"
"Low transfer dependency","2018","direct migration background","(1c) basic vocational qualification","77","0.0752930072179815","0.0571997625792606","0.0933862518567024"
"Low transfer dependency","2018","direct migration background","(2b) intermediate general qualification","14","","",""
"Low transfer dependency","2018","direct migration background","(2a) intermediate vocational","22","","",""
"Low transfer dependency","2018","direct migration background","(2c_gen) general maturity certificate","68","0.0584660878424413","0.042999590923095","0.0739325847617877"
"Low transfer dependency","2018","direct migration background","(2c_voc) vocational maturity certificate","79","0.0819779729407345","0.0615384769558495","0.102417468925619"
"Low transfer dependency","2018","direct migration background","(3a) lower tertiary education","8","","",""
"Low transfer dependency","2018","direct migration background","(3b) higher tertiary education","112","0.0451088192857746","0.0350519197363605","0.0551657188351888"
"Low transfer dependency","2018","indirect migration background","(0) in school","23","","",""
"Low transfer dependency","2018","indirect migration background","(1a) inadequately completed","6","","",""
"Low transfer dependency","2018","indirect migration background","(1b) general elementary school","35","0.100360082235391","0.0549232220253552","0.145796942445427"
"Low transfer dependency","2018","indirect migration background","(1c) basic vocational qualification","14","","",""
"Low transfer dependency","2018","indirect migration background","(2b) intermediate general qualification","20","","",""
"Low transfer dependency","2018","indirect migration background","(2a) intermediate vocational","19","","",""
"Low transfer dependency","2018","indirect migration background","(2c_gen) general maturity certificate","16","","",""
"Low transfer dependency","2018","indirect migration background","(2c_voc) vocational maturity certificate","15","","",""
"Low transfer dependency","2018","indirect migration background","(3a) lower tertiary education","4","","",""
"Low transfer dependency","2018","indirect migration background","(3b) higher tertiary education","13","","",""
"High transfer dependency","2018","no migration background","(0) in school","12","","",""
"High transfer dependency","2018","no migration background","(1a) inadequately completed","24","","",""
"High transfer dependency","2018","no migration background","(1b) general elementary school","94","0.0624226567627008","0.0482544868665156","0.076590826658886"
"High transfer dependency","2018","no migration background","(1c) basic vocational qualification","95","0.0185737948423856","0.0143056853845092","0.022841904300262"
"High transfer dependency","2018","no migration background","(2b) intermediate general qualification","49","0.0385697188439286","0.0238225186513161","0.0533169190365411"
"High transfer dependency","2018","no migration background","(2a) intermediate vocational","100","0.0148078425081642","0.011541893323703","0.0180737916926255"
"High transfer dependency","2018","no migration background","(2c_gen) general maturity certificate","38","0.0335528882761885","0.0216213052914474","0.0454844712609296"
"High transfer dependency","2018","no migration background","(2c_voc) vocational maturity certificate","23","","",""
"High transfer dependency","2018","no migration background","(3a) lower tertiary education","14","","",""
"High transfer dependency","2018","no migration background","(3b) higher tertiary education","17","","",""
"High transfer dependency","2018","direct migration background","(0) in school","15","","",""
"High transfer dependency","2018","direct migration background","(1a) inadequately completed","170","0.11730783841729","0.101520831521428","0.133094845313153"
"High transfer dependency","2018","direct migration background","(1b) general elementary school","145","0.0626372114721473","0.0495057131931116","0.075768709751183"
"High transfer dependency","2018","direct migration background","(1c) basic vocational qualification","68","0.0584626724801422","0.0423749277675922","0.0745504171926922"
"High transfer dependency","2018","direct migration background","(2b) intermediate general qualification","7","","",""
"High transfer dependency","2018","direct migration background","(2a) intermediate vocational","12","","",""
"High transfer dependency","2018","direct migration background","(2c_gen) general maturity certificate","88","0.0740931629478406","0.0568270462707412","0.09135927962494"
"High transfer dependency","2018","direct migration background","(2c_voc) vocational maturity certificate","36","0.0371295617491268","0.0230419010850053","0.0512172224132484"
"High transfer dependency","2018","direct migration background","(3a) lower tertiary education","","","",""
"High transfer dependency","2018","direct migration background","(3b) higher tertiary education","99","0.0337384167374587","0.0249892610013374","0.0424875724735799"
"High transfer dependency","2018","indirect migration background","(0) in school","21","","",""
"High transfer dependency","2018","indirect migration background","(1a) inadequately completed","11","","",""
"High transfer dependency","2018","indirect migration background","(1b) general elementary school","23","","",""
"High transfer dependency","2018","indirect migration background","(1c) basic vocational qualification","12","","",""
"High transfer dependency","2018","indirect migration background","(2b) intermediate general qualification","13","","",""
"High transfer dependency","2018","indirect migration background","(2a) intermediate vocational","9","","",""
"High transfer dependency","2018","indirect migration background","(2c_gen) general maturity certificate","26","","",""
"High transfer dependency","2018","indirect migration background","(2c_voc) vocational maturity certificate","6","","",""
"High transfer dependency","2018","indirect migration background","(3a) lower tertiary education","3","","",""
"High transfer dependency","2018","indirect migration background","(3b) higher tertiary education","7","","",""
"Very high transfer dependency","2018","no migration background","(0) in school","13","","",""
"Very high transfer dependency","2018","no migration background","(1a) inadequately completed","41","0.213272562015543","0.155181268243402","0.271363855787685"
"Very high transfer dependency","2018","no migration background","(1b) general elementary school","100","0.0534899936462425","0.0403123439740287","0.0666676433184562"
"Very high transfer dependency","2018","no migration background","(1c) basic vocational qualification","119","0.0234240199040795","0.0186427844108511","0.0282052553973079"
"Very high transfer dependency","2018","no migration background","(2b) intermediate general qualification","39","0.0618029437356686","0.0433621735856576","0.0802437138856796"
"Very high transfer dependency","2018","no migration background","(2a) intermediate vocational","115","0.0180575309912705","0.0144569277916801","0.0216581341908609"
"Very high transfer dependency","2018","no migration background","(2c_gen) general maturity certificate","28","","",""
"Very high transfer dependency","2018","no migration background","(2c_voc) vocational maturity certificate","28","","",""
"Very high transfer dependency","2018","no migration background","(3a) lower tertiary education","6","","",""
"Very high transfer dependency","2018","no migration background","(3b) higher tertiary education","22","","",""
"Very high transfer dependency","2018","direct migration background","(0) in school","23","","",""
"Very high transfer dependency","2018","direct migration background","(1a) inadequately completed","1144","0.351602804388548","0.328177870352824","0.375027738424273"
"Very high transfer dependency","2018","direct migration background","(1b) general elementary school","582","0.113379121258431","0.0961968828999845","0.130561359616877"
