"transab_cat2","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Low transfer dependency","2014","Mecklenburg-Western Pomerania","higher education","8","","","","1"
"Low transfer dependency","2014","Saxony","in school","2","","","","1"
"Low transfer dependency","2014","Saxony","inadequately","1","","","","1"
"Low transfer dependency","2014","Saxony","general elemantary","8","","","","1"
"Low transfer dependency","2014","Saxony","middle vocational","65","0.0602063186697927","0.0440723150467182","0.0763403222928672","1"
"Low transfer dependency","2014","Saxony","vocational + Abi","6","","","","1"
"Low transfer dependency","2014","Saxony","higher vocational","8","","","","1"
"Low transfer dependency","2014","Saxony","higher education","26","","","","1"
"Low transfer dependency","2014","Saxony-Anhalt","in school","3","","","","1"
"Low transfer dependency","2014","Saxony-Anhalt","inadequately","6","","","","1"
"Low transfer dependency","2014","Schleswig-Holstein","higher education","10","","","","1"
"Low transfer dependency","2014","Hamburg","in school","2","","","","1"
"Low transfer dependency","2014","Hamburg","inadequately","","","","","1"
"Low transfer dependency","2014","Hamburg","general elemantary","3","","","","1"
"Low transfer dependency","2014","Hamburg","middle vocational","9","","","","1"
"Low transfer dependency","2014","Hamburg","vocational + Abi","3","","","","1"
"Low transfer dependency","2014","Hamburg","higher vocational","","","","","1"
"Low transfer dependency","2014","Hamburg","higher education","6","","","","1"
"Low transfer dependency","2014","Lower Saxony","in school","10","","","","1"
"Low transfer dependency","2014","Lower Saxony","inadequately","9","","","","1"
"Low transfer dependency","2014","Lower Saxony","general elemantary","48","0.105494393320888","0.073673468268847","0.137315318372928","1"
"Low transfer dependency","2014","Lower Saxony","middle vocational","104","0.0618858964568513","0.0484857060670623","0.0752860868466404","1"
"Low transfer dependency","2014","Lower Saxony","vocational + Abi","8","","","","1"
"Low transfer dependency","2014","Lower Saxony","higher vocational","9","","","","1"
"Low transfer dependency","2014","Lower Saxony","higher education","22","","","","1"
"Low transfer dependency","2014","Bremen","in school","","","","","1"
"Low transfer dependency","2014","Bremen","inadequately","","","","","1"
"Low transfer dependency","2014","Bremen","general elemantary","5","","","","1"
"Low transfer dependency","2014","Bremen","middle vocational","9","","","","1"
"Low transfer dependency","2014","Saxony-Anhalt","general elemantary","16","","","","1"
"Low transfer dependency","2014","Saxony-Anhalt","middle vocational","64","0.0994268160047693","0.073456676982796","0.125396955026743","1"
"Low transfer dependency","2014","Saxony-Anhalt","vocational + Abi","2","","","","1"
"Low transfer dependency","2014","Saxony-Anhalt","higher vocational","1","","","","1"
"Low transfer dependency","2014","Saxony-Anhalt","higher education","12","","","","1"
"Low transfer dependency","2014","Thuringia","in school","2","","","","1"
"Low transfer dependency","2014","Thuringia","inadequately","2","","","","1"
"Low transfer dependency","2014","Thuringia","general elemantary","9","","","","1"
"Low transfer dependency","2014","Thuringia","middle vocational","51","0.0796488237382064","0.0574414855681035","0.101856161908309","1"
"Low transfer dependency","2014","Thuringia","vocational + Abi","8","","","","1"
"Low transfer dependency","2014","Thuringia","higher vocational","6","","","","1"
"Low transfer dependency","2014","Thuringia","higher education","11","","","","1"
"Very high transfer dependency","2014","Schleswig-Holstein","in school","4","","","","3"
"Very high transfer dependency","2014","Schleswig-Holstein","inadequately","8","","","","3"
"Very high transfer dependency","2014","Schleswig-Holstein","general elemantary","19","","","","3"
"Very high transfer dependency","2014","Schleswig-Holstein","middle vocational","21","","","","3"
"Very high transfer dependency","2014","Schleswig-Holstein","vocational + Abi","","","","","3"
"Very high transfer dependency","2014","Schleswig-Holstein","higher vocational","2","","","","3"
"Very high transfer dependency","2014","Schleswig-Holstein","higher education","4","","","","3"
"Very high transfer dependency","2014","Hamburg","in school","1","","","","3"
"Very high transfer dependency","2014","Hamburg","inadequately","1","","","","3"
"Very high transfer dependency","2014","Hamburg","general elemantary","5","","","","3"
"Very high transfer dependency","2014","Hamburg","middle vocational","5","","","","3"
"Very high transfer dependency","2014","Hamburg","vocational + Abi","2","","","","3"
"Very high transfer dependency","2014","Hamburg","higher vocational","","","","","3"
"Very high transfer dependency","2014","Hamburg","higher education","2","","","","3"
"Very high transfer dependency","2014","Lower Saxony","in school","9","","","","3"
"Very high transfer dependency","2014","Lower Saxony","inadequately","17","","","","3"
"Very high transfer dependency","2014","Lower Saxony","general elemantary","40","0.0576275417501549","0.0334877834615772","0.0817673000387325","3"
"Very high transfer dependency","2014","Lower Saxony","middle vocational","42","0.0319105718584678","0.0221356718073115","0.0416854719096242","3"
"Very high transfer dependency","2014","Lower Saxony","vocational + Abi","3","","","","3"
"Very high transfer dependency","2014","Lower Saxony","higher vocational","4","","","","3"
"Very high transfer dependency","2014","Lower Saxony","higher education","12","","","","3"
"Very high transfer dependency","2014","Bremen","in school","5","","","","3"
"Very high transfer dependency","2014","Bremen","inadequately","7","","","","3"
"Very high transfer dependency","2014","Bremen","general elemantary","6","","","","3"
"Very high transfer dependency","2014","Bremen","middle vocational","9","","","","3"
"Very high transfer dependency","2014","Bremen","vocational + Abi","4","","","","3"
"Very high transfer dependency","2014","Bremen","higher vocational","1","","","","3"
"Very high transfer dependency","2014","Bremen","higher education","1","","","","3"
"Very high transfer dependency","2014","North Rhine-Westphalia","in school","22","","","","3"
"Very high transfer dependency","2014","North Rhine-Westphalia","inadequately","34","0.157039374828412","0.0991985842355242","0.214880165421301","3"
"Very high transfer dependency","2014","North Rhine-Westphalia","general elemantary","97","0.0946759383345818","0.0741826382110026","0.115169238458161","3"
"Very high transfer dependency","2014","North Rhine-Westphalia","middle vocational","120","0.0414112558856043","0.0334351770594061","0.0493873347118026","3"
"Very high transfer dependency","2014","North Rhine-Westphalia","vocational + Abi","25","","","","3"
"Very high transfer dependency","2014","North Rhine-Westphalia","higher vocational","3","","","","3"
"Very high transfer dependency","2014","North Rhine-Westphalia","higher education","21","","","","3"
"Very high transfer dependency","2014","Hesse","in school","9","","","","3"
"Very high transfer dependency","2014","Hesse","inadequately","13","","","","3"
"Very high transfer dependency","2014","Hesse","general elemantary","22","","","","3"
"Very high transfer dependency","2014","Hesse","middle vocational","30","0.0419016372520293","0.0278494761714456","0.0559537983326131","3"
"Very high transfer dependency","2014","Hesse","vocational + Abi","8","","","","3"
"Very high transfer dependency","2014","Hesse","higher vocational","","","","","3"
"Very high transfer dependency","2014","Hesse","higher education","13","","","","3"
"Very high transfer dependency","2014","Rhineland-Palatinate,Saarland","in school","4","","","","3"
"Very high transfer dependency","2014","Rhineland-Palatinate,Saarland","inadequately","6","","","","3"
"Very high transfer dependency","2014","Rhineland-Palatinate,Saarland","general elemantary","28","","","","3"
"Very high transfer dependency","2014","Rhineland-Palatinate,Saarland","middle vocational","21","","","","3"
"Very high transfer dependency","2014","Rhineland-Palatinate,Saarland","vocational + Abi","9","","","","3"
"Very high transfer dependency","2014","Rhineland-Palatinate,Saarland","higher vocational","","","","","3"
"Very high transfer dependency","2014","Rhineland-Palatinate,Saarland","higher education","7","","","","3"
"Very high transfer dependency","2014","Baden-Württemberg","in school","7","","","","3"
"Very high transfer dependency","2014","Baden-Württemberg","inadequately","8","","","","3"
"Very high transfer dependency","2014","Baden-Württemberg","general elemantary","19","","","","3"
"Very high transfer dependency","2014","Baden-Württemberg","middle vocational","34","0.0254503289494549","0.0172619159008104","0.0336387419980993","3"
"Very high transfer dependency","2014","Baden-Württemberg","vocational + Abi","7","","","","3"
"Very high transfer dependency","2014","Baden-Württemberg","higher vocational","","","","","3"
"Very high transfer dependency","2014","Baden-Württemberg","higher education","10","","","","3"
"Very high transfer dependency","2014","Bavaria","in school","6","","","","3"
"Very high transfer dependency","2014","Bavaria","inadequately","11","","","","3"
"Very high transfer dependency","2014","Bavaria","general elemantary","26","","","","3"
"Very high transfer dependency","2014","Bavaria","middle vocational","45","0.0190000650454178","0.0132385718721903","0.0247615582186453","3"
"Very high transfer dependency","2014","Bavaria","vocational + Abi","14","","","","3"
"Very high transfer dependency","2014","Bavaria","higher vocational","","","","","3"
"Very high transfer dependency","2014","Bavaria","higher education","13","","","","3"
"Very high transfer dependency","2014","Berlin","in school","7","","","","3"
"Very high transfer dependency","2014","Berlin","inadequately","7","","","","3"
"Very high transfer dependency","2014","Berlin","general elemantary","19","","","","3"
"Very high transfer dependency","2014","Berlin","middle vocational","20","","","","3"
"Very high transfer dependency","2014","Berlin","vocational + Abi","5","","","","3"
"Very high transfer dependency","2014","Berlin","higher vocational","1","","","","3"
"Very high transfer dependency","2014","Berlin","higher education","12","","","","3"
"Very high transfer dependency","2014","Brandenburg","in school","2","","","","3"
"Very high transfer dependency","2014","Brandenburg","inadequately","2","","","","3"
"Very high transfer dependency","2014","Brandenburg","general elemantary","16","","","","3"
"Very high transfer dependency","2014","Brandenburg","middle vocational","36","0.0428107205809788","0.0248688035800427","0.0607526375819149","3"
"Very high transfer dependency","2014","Brandenburg","vocational + Abi","2","","","","3"
"Very high transfer dependency","2014","Brandenburg","higher vocational","","","","","3"
"Very high transfer dependency","2014","Brandenburg","higher education","4","","","","3"
"Very high transfer dependency","2014","Mecklenburg-Western Pomerania","in school","1","","","","3"
"Very high transfer dependency","2014","Mecklenburg-Western Pomerania","inadequately","2","","","","3"
"Very high transfer dependency","2014","Mecklenburg-Western Pomerania","general elemantary","4","","","","3"
"Very high transfer dependency","2014","Mecklenburg-Western Pomerania","middle vocational","23","","","","3"
"Very high transfer dependency","2014","Mecklenburg-Western Pomerania","vocational + Abi","2","","","","3"
"Very high transfer dependency","2014","Mecklenburg-Western Pomerania","higher vocational","","","","","3"
"Very high transfer dependency","2014","Mecklenburg-Western Pomerania","higher education","4","","","","3"
"Very high transfer dependency","2014","Saxony","in school","1","","","","3"
"Very high transfer dependency","2014","Saxony","inadequately","4","","","","3"
"Very high transfer dependency","2014","Saxony","general elemantary","17","","","","3"
"Very high transfer dependency","2014","Saxony","middle vocational","51","0.060541389174322","0.0443654364130071","0.0767173419356369","3"
"Very high transfer dependency","2014","Saxony","vocational + Abi","6","","","","3"
"Very high transfer dependency","2014","Saxony","higher vocational","1","","","","3"
"Very high transfer dependency","2014","Saxony","higher education","3","","","","3"
"Very high transfer dependency","2014","Saxony-Anhalt","in school","1","","","","3"
"Very high transfer dependency","2014","Saxony-Anhalt","inadequately","5","","","","3"
"Very high transfer dependency","2014","Saxony-Anhalt","general elemantary","18","","","","3"
"Very high transfer dependency","2014","Saxony-Anhalt","middle vocational","42","0.0951896357244252","0.0697191856793982","0.120660085769452","3"
"Very high transfer dependency","2014","Saxony-Anhalt","vocational + Abi","","","","","3"
"Very high transfer dependency","2014","Saxony-Anhalt","higher vocational","","","","","3"
"Very high transfer dependency","2014","Saxony-Anhalt","higher education","6","","","","3"
"Very high transfer dependency","2014","Thuringia","in school","2","","","","3"
"Very high transfer dependency","2014","Thuringia","inadequately","3","","","","3"
"Very high transfer dependency","2014","Thuringia","general elemantary","11","","","","3"
"Very high transfer dependency","2014","Thuringia","middle vocational","31","0.0626592867095162","0.0427813409717211","0.0825372324473114","3"
"Very high transfer dependency","2014","Thuringia","vocational + Abi","1","","","","3"
"Very high transfer dependency","2014","Thuringia","higher vocational","3","","","","3"
"Very high transfer dependency","2014","Thuringia","higher education","3","","","","3"
"Very low transfer dependency","2014","Berlin","in school","19","","","","0"
"Very low transfer dependency","2014","Berlin","inadequately","2","","","","0"
"Very low transfer dependency","2014","Berlin","general elemantary","26","","","","0"
"Very low transfer dependency","2014","Berlin","middle vocational","287","0.776016081818208","0.733819600581143","0.818212563055272","0"
"Very low transfer dependency","2014","Berlin","vocational + Abi","42","0.717049774903363","0.606695851599206","0.827403698207519","0"
"Very low transfer dependency","2014","Berlin","higher vocational","52","0.831587798603485","0.735277013110354","0.927898584096617","0"
"Very low transfer dependency","2014","Berlin","higher education","332","0.886322095605766","0.854323124910412","0.91832106630112","0"
"Very low transfer dependency","2014","Brandenburg","in school","12","","","","0"
"Very low transfer dependency","2014","Brandenburg","inadequately","5","","","","0"
"Very low transfer dependency","2014","Brandenburg","general elemantary","45","0.523214600803627","0.41944874104072","0.626980460566534","0"
"Very low transfer dependency","2014","Brandenburg","middle vocational","375","0.828134287376292","0.79469641266915","0.861572162083433","0"
"Very low transfer dependency","2014","Brandenburg","vocational + Abi","48","0.767443604397407","0.672464367860469","0.862422840934345","0"
"Very low transfer dependency","2014","Brandenburg","higher vocational","63","0.966172705605388","0.922884288714144","1.00946112249663","0"
"Very low transfer dependency","2014","Brandenburg","higher education","245","0.945374210858954","0.91785739466924","0.972891027048667","0"
"Very low transfer dependency","2014","Mecklenburg-Western Pomerania","in school","10","","","","0"
"Very low transfer dependency","2014","Mecklenburg-Western Pomerania","inadequately","1","","","","0"
"Very low transfer dependency","2014","Mecklenburg-Western Pomerania","general elemantary","24","","","","0"
"Very low transfer dependency","2014","Mecklenburg-Western Pomerania","middle vocational","203","0.811090221833345","0.765241115267926","0.856939328398764","0"
"Very low transfer dependency","2014","Mecklenburg-Western Pomerania","vocational + Abi","22","","","","0"
"Very low transfer dependency","2014","Mecklenburg-Western Pomerania","higher vocational","47","0.947629097864049","0.886488845872343","1.00876934985576","0"
"Very low transfer dependency","2014","Mecklenburg-Western Pomerania","higher education","119","0.950925549317118","0.914349510182068","0.987501588452168","0"
"Very low transfer dependency","2014","Saxony","in school","20","","","","0"
"Very low transfer dependency","2014","Saxony","inadequately","","","","","0"
"Very low transfer dependency","2014","Saxony","general elemantary","56","0.766951409744942","0.681485813000874","0.852417006489011","0"
"Very low transfer dependency","2014","Saxony","middle vocational","675","0.834353831656813","0.809138151748172","0.859569511565453","0"
"Very low transfer dependency","2014","Saxony","vocational + Abi","61","0.84454117384017","0.764640093543601","0.92444225413674","0"
"Very low transfer dependency","2014","Saxony","higher vocational","113","0.917171536703249","0.869423206072912","0.964919867333585","0"
"Very low transfer dependency","2014","Saxony","higher education","399","0.928137813585021","0.903979184970293","0.952296442199749","0"
"Very low transfer dependency","2014","Saxony-Anhalt","in school","19","","","","0"
"Very low transfer dependency","2014","Saxony-Anhalt","inadequately","3","","","","0"
"Very low transfer dependency","2014","Saxony-Anhalt","general elemantary","36","0.65607745611835","0.553264216343511","0.75889069589319","0"
"Very low transfer dependency","2014","Saxony-Anhalt","middle vocational","372","0.737006641931471","0.69879716485704","0.775216119005901","0"
"Very low transfer dependency","2014","Saxony-Anhalt","vocational + Abi","36","0.933122113442113","0.856656412560786","1.00958781432344","0"
"Very low transfer dependency","2014","Saxony-Anhalt","higher vocational","61","0.977878578573719","0.94184502571977","1.01391213142767","0"
"Very low transfer dependency","2014","Saxony-Anhalt","higher education","196","0.909052300060426","0.870883356532685","0.947221243588166","0"
"Very low transfer dependency","2014","Thuringia","in school","19","","","","0"
"Very low transfer dependency","2014","Thuringia","inadequately","","","","","0"
"Very low transfer dependency","2014","Thuringia","general elemantary","37","0.714930627000815","0.605182114138072","0.824679139863558","0"
"Very low transfer dependency","2014","Thuringia","middle vocational","463","0.825382150016421","0.79424334863113","0.856520951401712","0"
"Very low transfer dependency","2014","Thuringia","vocational + Abi","38","0.802231673697949","0.688356924487184","0.916106422908713","0"
"Very low transfer dependency","2014","Thuringia","higher vocational","62","0.936388299224019","0.879618754738686","0.993157843709351","0"
"Very low transfer dependency","2014","Thuringia","higher education","198","0.916523786570051","0.879721782854744","0.953325790285358","0"
"Very low transfer dependency","2014","Bremen","vocational + Abi","9","","","","0"
"Very low transfer dependency","2014","Bremen","higher vocational","2","","","","0"
"Very low transfer dependency","2014","Bremen","higher education","45","0.843538857137273","0.741818975403405","0.945258738871141","0"
"Very low transfer dependency","2014","North Rhine-Westphalia","in school","149","0.813200790478555","0.759977601342042","0.866423979615067","0"
"Very low transfer dependency","2014","North Rhine-Westphalia","inadequately","57","0.462607571877695","0.383343124343331","0.54187201941206","0"
"Very low transfer dependency","2014","North Rhine-Westphalia","general elemantary","503","0.763298816201608","0.733545349871509","0.793052282531707","0"
"Very low transfer dependency","2014","North Rhine-Westphalia","middle vocational","1990","0.872009114962739","0.858635029091281","0.885383200834198","0"
"Very low transfer dependency","2014","North Rhine-Westphalia","vocational + Abi","513","0.90531103049728","0.881745927332128","0.928876133662432","0"
"Very low transfer dependency","2014","North Rhine-Westphalia","higher vocational","269","0.95623755334948","0.932652717143723","0.979822389555237","0"
"Very low transfer dependency","2014","North Rhine-Westphalia","higher education","1092","0.955444812119543","0.943566401995275","0.967323222243812","0"
"Very low transfer dependency","2014","Hesse","in school","61","0.834418220132812","0.751928666738999","0.916907773526626","0"
"Very low transfer dependency","2014","Hesse","inadequately","15","","","","0"
"Very low transfer dependency","2014","Hesse","general elemantary","144","0.7188254863297","0.658591595970786","0.779059376688615","0"
"Very low transfer dependency","2014","Hesse","middle vocational","673","0.886000157201589","0.863711105080309","0.90828920932287","0"
"Very low transfer dependency","2014","Hesse","vocational + Abi","127","0.89726933263889","0.84916171588491","0.94537694939287","0"
"Very low transfer dependency","2014","Hesse","higher vocational","81","0.985495424283097","0.960078766062151","1.01091208250404","0"
"Very low transfer dependency","2014","Hesse","higher education","488","0.955626260428013","0.93804500691489","0.973207513941136","0"
"Very low transfer dependency","2014","Rhineland-Palatinate,Saarland","in school","35","0.798534370923331","0.683865258437394","0.913203483409268","0"
"Very low transfer dependency","2014","Rhineland-Palatinate,Saarland","inadequately","13","","","","0"
"Very low transfer dependency","2014","Rhineland-Palatinate,Saarland","general elemantary","195","0.803612750523306","0.756659917970511","0.850565583076102","0"
"Very low transfer dependency","2014","Rhineland-Palatinate,Saarland","middle vocational","658","0.91189483289328","0.891595570882548","0.932194094904011","0"
"Very low transfer dependency","2014","Rhineland-Palatinate,Saarland","vocational + Abi","99","0.902651498735527","0.848707419442395","0.956595578028658","0"
"Very low transfer dependency","2014","Rhineland-Palatinate,Saarland","higher vocational","88","0.957039038758143","0.916687133457973","0.997390944058313","0"
"Very low transfer dependency","2014","Rhineland-Palatinate,Saarland","higher education","259","0.932267440150243","0.902459238846037","0.962075641454449","0"
"Very low transfer dependency","2014","Baden-Württemberg","in school","93","0.857337413139254","0.792855219308654","0.921819606969853","0"
"Very low transfer dependency","2014","Baden-Württemberg","inadequately","26","","","","0"
"Very low transfer dependency","2014","Baden-Württemberg","general elemantary","341","0.887190864267603","0.85700716035071","0.917374568184496","0"
"Very low transfer dependency","2014","Baden-Württemberg","middle vocational","1269","0.919304711235941","0.905143353788618","0.933466068683264","0"
"Very low transfer dependency","2014","Baden-Württemberg","vocational + Abi","203","0.930299554805492","0.897532811328618","0.963066298282366","0"
"Very low transfer dependency","2014","Baden-Württemberg","higher vocational","191","0.925556263212591","0.889447254461457","0.961665271963726","0"
"Very low transfer dependency","2014","Baden-Württemberg","higher education","748","0.969221852194805","0.957208321042673","0.981235383346937","0"
"Very low transfer dependency","2014","Bavaria","in school","105","0.794587506925451","0.724045613652642","0.865129400198261","0"
"Very low transfer dependency","2014","Bavaria","inadequately","38","0.533396771791849","0.412116412818854","0.654677130764844","0"
"Very low transfer dependency","2014","Bavaria","general elemantary","429","0.899872432374858","0.874072787625829","0.925672077123886","0"
"Very low transfer dependency","2014","Bavaria","middle vocational","1941","0.918673861425437","0.907138830201442","0.930208892649431","0"
"Very low transfer dependency","2014","Bavaria","vocational + Abi","244","0.883868047980981","0.847308007898376","0.920428088063587","0"
"Very low transfer dependency","2014","Bavaria","higher vocational","267","0.961561957010222","0.938921902043951","0.984202011976494","0"
"Very low transfer dependency","2014","Bavaria","higher education","890","0.95039408103736","0.936608653114462","0.964179508960259","0"
"Very low transfer dependency","2014","Schleswig-Holstein","in school","31","0.816184886124448","0.700414162934155","0.931955609314742","0"
"Very low transfer dependency","2014","Schleswig-Holstein","inadequately","3","","","","0"
"Very low transfer dependency","2014","Schleswig-Holstein","general elemantary","75","0.762024329993742","0.685513078051789","0.838535581935694","0"
"Very low transfer dependency","2014","Schleswig-Holstein","middle vocational","355","0.857681929341517","0.825544338418137","0.889819520264898","0"
"Very low transfer dependency","2014","Schleswig-Holstein","vocational + Abi","62","0.885181324250206","0.813506987476181","0.956855661024231","0"
"Very low transfer dependency","2014","Schleswig-Holstein","higher vocational","44","0.833755785123435","0.73256543001203","0.934946140234841","0"
"Very low transfer dependency","2014","Schleswig-Holstein","higher education","136","0.942546634953044","0.905552280282655","0.979540989623433","0"
"Very low transfer dependency","2014","Hamburg","in school","11","","","","0"
"Very low transfer dependency","2014","Hamburg","inadequately","2","","","","0"
"Very low transfer dependency","2014","Hamburg","general elemantary","28","","","","0"
"Very low transfer dependency","2014","Hamburg","middle vocational","145","0.893729937570355","0.846848311370742","0.940611563769968","0"
"Very low transfer dependency","2014","Hamburg","vocational + Abi","38","0.876032978912051","0.777535032995875","0.974530924828228","0"
"Very low transfer dependency","2014","Hamburg","higher vocational","21","","","","0"
"Very low transfer dependency","2014","Lower Saxony","vocational + Abi","160","0.963543112768604","0.936009483653658","0.991076741883549","0"
"Very low transfer dependency","2014","Lower Saxony","higher vocational","112","0.871368492916008","0.81314197274909","0.929595013082927","0"
"Very low transfer dependency","2014","Lower Saxony","higher education","457","0.934972740939476","0.913338332870307","0.956607149008644","0"
"Very low transfer dependency","2014","Bremen","in school","4","","","","0"
"Very low transfer dependency","2014","Bremen","inadequately","1","","","","0"
"Very low transfer dependency","2014","Bremen","general elemantary","13","","","","0"
"Very low transfer dependency","2014","Bremen","middle vocational","59","0.590715668010347","0.487394271023602","0.694037064997092","0"
"Very low transfer dependency","2014","Lower Saxony","in school","67","0.722764633223446","0.635465452731802","0.81006381371509","0"
"Very low transfer dependency","2014","Lower Saxony","inadequately","26","","","","0"
"Very low transfer dependency","2014","Hamburg","higher education","139","0.905928564858218","0.859519570401255","0.952337559315181","0"
"Very low transfer dependency","2014","Lower Saxony","general elemantary","233","0.789222072138559","0.746972846408951","0.831471297868167","0"
"Very low transfer dependency","2014","Lower Saxony","middle vocational","1045","0.88079221865695","0.862771324734535","0.898813112579365","0"
"High transfer dependency","2015","Hesse","vocational + Abi","6","","","","2"
"High transfer dependency","2015","Hesse","higher vocational","2","","","","2"
"High transfer dependency","2015","Hesse","higher education","13","","","","2"
"High transfer dependency","2015","Rhineland-Palatinate,Saarland","in school","2","","","","2"
"High transfer dependency","2015","Rhineland-Palatinate,Saarland","inadequately","3","","","","2"
"High transfer dependency","2015","Bremen","vocational + Abi","1","","","","2"
"High transfer dependency","2015","Bremen","higher vocational","","","","","2"
"High transfer dependency","2015","Bremen","higher education","1","","","","2"
"High transfer dependency","2015","North Rhine-Westphalia","higher vocational","3","","","","2"
"High transfer dependency","2015","North Rhine-Westphalia","higher education","15","","","","2"
"High transfer dependency","2015","Hesse","in school","5","","","","2"
"High transfer dependency","2015","Hesse","inadequately","7","","","","2"
"High transfer dependency","2015","Hesse","general elemantary","19","","","","2"
"High transfer dependency","2015","Hesse","middle vocational","26","","","","2"
"High transfer dependency","2015","North Rhine-Westphalia","in school","13","","","","2"
"High transfer dependency","2015","North Rhine-Westphalia","inadequately","22","","","","2"
"High transfer dependency","2015","North Rhine-Westphalia","general elemantary","72","0.0718737880442352","0.0535234297239728","0.0902241463644976","2"
"High transfer dependency","2015","North Rhine-Westphalia","middle vocational","105","0.0230422745556048","0.01703210703414","0.0290524420770696","2"
"High transfer dependency","2015","North Rhine-Westphalia","vocational + Abi","30","0.0318394152221786","0.0177320519939881","0.0459467784503692","2"
"High transfer dependency","2015","Rhineland-Palatinate,Saarland","general elemantary","21","","","","2"
"High transfer dependency","2015","Rhineland-Palatinate,Saarland","middle vocational","22","","","","2"
"High transfer dependency","2015","Rhineland-Palatinate,Saarland","vocational + Abi","5","","","","2"
"High transfer dependency","2015","Rhineland-Palatinate,Saarland","higher vocational","1","","","","2"
"High transfer dependency","2015","Rhineland-Palatinate,Saarland","higher education","3","","","","2"
"High transfer dependency","2015","Baden-Württemberg","in school","4","","","","2"
"High transfer dependency","2015","Hamburg","in school","1","","","","2"
"High transfer dependency","2015","Hamburg","inadequately","","","","","2"
"High transfer dependency","2015","Hamburg","general elemantary","3","","","","2"
"High transfer dependency","2015","Hamburg","middle vocational","9","","","","2"
"High transfer dependency","2015","Hamburg","vocational + Abi","","","","","2"
"High transfer dependency","2015","Berlin","in school","4","","","","2"
"High transfer dependency","2015","Berlin","inadequately","6","","","","2"
"High transfer dependency","2015","Berlin","general elemantary","6","","","","2"
"High transfer dependency","2015","Berlin","middle vocational","24","","","","2"
"High transfer dependency","2015","Berlin","vocational + Abi","5","","","","2"
"High transfer dependency","2015","Berlin","higher vocational","","","","","2"
"High transfer dependency","2015","Berlin","higher education","10","","","","2"
"High transfer dependency","2015","Brandenburg","in school","2","","","","2"
"High transfer dependency","2015","Brandenburg","inadequately","2","","","","2"
"High transfer dependency","2015","Brandenburg","general elemantary","7","","","","2"
"High transfer dependency","2015","Brandenburg","middle vocational","25","","","","2"
"High transfer dependency","2015","Schleswig-Holstein","in school","1","","","","2"
"High transfer dependency","2015","Schleswig-Holstein","inadequately","2","","","","2"
"High transfer dependency","2015","Schleswig-Holstein","general elemantary","10","","","","2"
"High transfer dependency","2015","Schleswig-Holstein","middle vocational","30","0.0376890099724986","0.0196887428201984","0.0556892771247988","2"
"High transfer dependency","2015","Schleswig-Holstein","vocational + Abi","2","","","","2"
"High transfer dependency","2015","Schleswig-Holstein","higher vocational","1","","","","2"
"High transfer dependency","2015","Schleswig-Holstein","higher education","2","","","","2"
"High transfer dependency","2015","Hamburg","higher vocational","","","","","2"
"High transfer dependency","2015","Hamburg","higher education","2","","","","2"
"High transfer dependency","2015","Lower Saxony","in school","6","","","","2"
"High transfer dependency","2015","Lower Saxony","inadequately","11","","","","2"
"High transfer dependency","2015","Lower Saxony","general elemantary","28","","","","2"
"High transfer dependency","2015","Lower Saxony","middle vocational","36","0.0219121721732614","0.0135803999326735","0.0302439444138492","2"
"High transfer dependency","2015","Lower Saxony","vocational + Abi","8","","","","2"
"High transfer dependency","2015","Lower Saxony","higher vocational","2","","","","2"
"High transfer dependency","2015","Lower Saxony","higher education","11","","","","2"
"High transfer dependency","2015","Bremen","in school","3","","","","2"
"High transfer dependency","2015","Bremen","inadequately","1","","","","2"
"High transfer dependency","2015","Bremen","general elemantary","1","","","","2"
"High transfer dependency","2015","Bremen","middle vocational","4","","","","2"
"High transfer dependency","2015","Baden-Württemberg","inadequately","2","","","","2"
"High transfer dependency","2015","Baden-Württemberg","general elemantary","22","","","","2"
"High transfer dependency","2015","Baden-Württemberg","middle vocational","21","","","","2"
"High transfer dependency","2015","Baden-Württemberg","vocational + Abi","4","","","","2"
"High transfer dependency","2015","Baden-Württemberg","higher vocational","1","","","","2"
"High transfer dependency","2015","Baden-Württemberg","higher education","10","","","","2"
"High transfer dependency","2015","Bavaria","in school","6","","","","2"
"High transfer dependency","2015","Bavaria","inadequately","12","","","","2"
"High transfer dependency","2015","Bavaria","general elemantary","17","","","","2"
"High transfer dependency","2015","Bavaria","middle vocational","34","0.00901342872472486","0.00498368672609901","0.0130431707233507","2"
"High transfer dependency","2015","Bavaria","vocational + Abi","7","","","","2"
"High transfer dependency","2015","Bavaria","higher vocational","3","","","","2"
"High transfer dependency","2015","Bavaria","higher education","9","","","","2"
"High transfer dependency","2015","Brandenburg","vocational + Abi","4","","","","2"
"High transfer dependency","2015","Brandenburg","higher vocational","","","","","2"
"High transfer dependency","2015","Brandenburg","higher education","1","","","","2"
"High transfer dependency","2015","Mecklenburg-Western Pomerania","in school","","","","","2"
"High transfer dependency","2015","Mecklenburg-Western Pomerania","inadequately","1","","","","2"
"High transfer dependency","2015","Mecklenburg-Western Pomerania","general elemantary","2","","","","2"
"High transfer dependency","2015","Mecklenburg-Western Pomerania","middle vocational","19","","","","2"
"High transfer dependency","2015","Mecklenburg-Western Pomerania","vocational + Abi","","","","","2"
"High transfer dependency","2015","Mecklenburg-Western Pomerania","higher vocational","","","","","2"
