"transab_cat2","year","pgcasmin","pgisced97","n","percent","lower_confidence","upper_confidence"
"Very high transfer dependency","2015","(1c) basic vocational qualification","inadequately","","","",""
"Very high transfer dependency","2015","(1c) basic vocational qualification","general elemantary","","","",""
"Very high transfer dependency","2015","(1c) basic vocational qualification","middle vocational","227","0.0389155118609417","0.0336474463617794","0.0441835773601041"
"Very high transfer dependency","2015","(1c) basic vocational qualification","vocational + Abi","","","",""
"Very high transfer dependency","2015","(1c) basic vocational qualification","higher vocational","3","","",""
"Very high transfer dependency","2015","(1c) basic vocational qualification","higher education","","","",""
"Very high transfer dependency","2015","(2b) intermediate general qualification","in school","","","",""
"Very high transfer dependency","2015","(2b) intermediate general qualification","inadequately","","","",""
"Very high transfer dependency","2015","(2b) intermediate general qualification","general elemantary","79","0.0744863205675597","0.0566561592567298","0.0923164818783896"
"Very high transfer dependency","2015","(2b) intermediate general qualification","middle vocational","","","",""
"Very high transfer dependency","2015","(2b) intermediate general qualification","vocational + Abi","","","",""
"Very high transfer dependency","2015","(2b) intermediate general qualification","higher vocational","","","",""
"Very high transfer dependency","2015","(2b) intermediate general qualification","higher education","","","",""
"Very high transfer dependency","2015","(2a) intermediate vocational","in school","","","",""
"Very high transfer dependency","2015","(2a) intermediate vocational","inadequately","","","",""
"Very high transfer dependency","2015","(2a) intermediate vocational","general elemantary","","","",""
"Very high transfer dependency","2015","(2a) intermediate vocational","middle vocational","167","0.036401538285355","0.0312649698401026","0.0415381067306074"
"Very high transfer dependency","2015","(2a) intermediate vocational","vocational + Abi","","","",""
"Very high transfer dependency","2015","(2a) intermediate vocational","higher vocational","8","","",""
"Very high transfer dependency","2015","(2a) intermediate vocational","higher education","","","",""
"Very high transfer dependency","2015","(2c_gen) general maturity certificate","in school","","","",""
"Very high transfer dependency","2015","(2c_gen) general maturity certificate","inadequately","","","",""
"Very high transfer dependency","2015","(2c_gen) general maturity certificate","general elemantary","","","",""
"Very high transfer dependency","2015","(2c_gen) general maturity certificate","middle vocational","110","0.0555733144724451","0.0442662590978351","0.0668803698470551"
"Very high transfer dependency","2015","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Very high transfer dependency","2015","(2c_gen) general maturity certificate","higher vocational","","","",""
"Very high transfer dependency","2015","(2c_gen) general maturity certificate","higher education","","","",""
"Very high transfer dependency","2015","(2c_voc) vocational maturity certificate","in school","","","",""
"Very high transfer dependency","2015","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Very high transfer dependency","2015","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Very high transfer dependency","2015","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Very high transfer dependency","2015","(2c_voc) vocational maturity certificate","vocational + Abi","102","0.0332939903242434","0.0257229919628145","0.0408649886856723"
"Very high transfer dependency","2015","(2c_voc) vocational maturity certificate","higher vocational","2","","",""
"Very high transfer dependency","2015","(2c_voc) vocational maturity certificate","higher education","","","",""
"Very high transfer dependency","2015","(3a) lower tertiary education","in school","","","",""
"Very high transfer dependency","2015","(3a) lower tertiary education","inadequately","","","",""
"Very high transfer dependency","2015","(3a) lower tertiary education","general elemantary","","","",""
"Very high transfer dependency","2015","(3a) lower tertiary education","middle vocational","","","",""
"Very high transfer dependency","2015","(3a) lower tertiary education","vocational + Abi","","","",""
"Very high transfer dependency","2015","(3a) lower tertiary education","higher vocational","","","",""
"Very high transfer dependency","2015","(3a) lower tertiary education","higher education","15","","",""
"Very high transfer dependency","2015","(3b) higher tertiary education","in school","","","",""
"Very high transfer dependency","2015","(3b) higher tertiary education","inadequately","","","",""
"Very high transfer dependency","2015","(3b) higher tertiary education","general elemantary","","","",""
"Very high transfer dependency","2015","(3b) higher tertiary education","middle vocational","","","",""
"Very high transfer dependency","2015","(3b) higher tertiary education","vocational + Abi","","","",""
"Very high transfer dependency","2015","(3b) higher tertiary education","higher vocational","","","",""
"Very high transfer dependency","2015","(3b) higher tertiary education","higher education","130","0.0208863860863107","0.016696991689322","0.0250757804832993"
"Very low transfer dependency","2016","(0) in school","in school","538","0.823661260869551","0.795588854116692","0.85173366762241"
"Very low transfer dependency","2016","(0) in school","inadequately","","","",""
"Very low transfer dependency","2016","(0) in school","general elemantary","","","",""
"Very low transfer dependency","2016","(0) in school","middle vocational","","","",""
"Very low transfer dependency","2016","(0) in school","vocational + Abi","","","",""
"Very low transfer dependency","2016","(0) in school","higher vocational","","","",""
"Very low transfer dependency","2016","(0) in school","higher education","","","",""
"Very low transfer dependency","2016","(1a) inadequately completed","in school","","","",""
"Very low transfer dependency","2016","(1a) inadequately completed","inadequately","146","0.500280617453907","0.44834168392136","0.552219550986454"
"Very low transfer dependency","2016","(1a) inadequately completed","general elemantary","","","",""
"Very low transfer dependency","2016","(1a) inadequately completed","middle vocational","65","0.678387540829873","0.593750489585229","0.763024592074517"
"Very low transfer dependency","2016","(1a) inadequately completed","vocational + Abi","","","",""
"Very low transfer dependency","2016","(1a) inadequately completed","higher vocational","4","","",""
"Very low transfer dependency","2016","(1a) inadequately completed","higher education","","","",""
"Very low transfer dependency","2016","(1b) general elementary school","in school","","","",""
"Very low transfer dependency","2016","(1b) general elementary school","inadequately","15","","",""
"Very low transfer dependency","2016","(1b) general elementary school","general elemantary","1316","0.787992495625093","0.769724323010145","0.80626066824004"
"Very low transfer dependency","2016","(1b) general elementary school","middle vocational","","","",""
"Very low transfer dependency","2016","(1b) general elementary school","vocational + Abi","","","",""
"Very low transfer dependency","2016","(1b) general elementary school","higher vocational","","","",""
"Very low transfer dependency","2016","(1b) general elementary school","higher education","","","",""
"Very low transfer dependency","2016","(1c) basic vocational qualification","in school","","","",""
"Very low transfer dependency","2016","(1c) basic vocational qualification","inadequately","","","",""
"Very low transfer dependency","2016","(1c) basic vocational qualification","general elemantary","","","",""
"Very low transfer dependency","2016","(1c) basic vocational qualification","middle vocational","4041","0.895070347657099","0.886327462099788","0.903813233214411"
"Very low transfer dependency","2016","(1c) basic vocational qualification","vocational + Abi","","","",""
"Very low transfer dependency","2016","(1c) basic vocational qualification","higher vocational","326","0.937401211559225","0.911765418913622","0.963037004204828"
"Very low transfer dependency","2016","(1c) basic vocational qualification","higher education","","","",""
"Very low transfer dependency","2016","(2b) intermediate general qualification","in school","","","",""
"Very low transfer dependency","2016","(2b) intermediate general qualification","inadequately","","","",""
"Very low transfer dependency","2016","(2b) intermediate general qualification","general elemantary","563","0.788059985004424","0.75945273060632","0.816667239402528"
"Very low transfer dependency","2016","(2b) intermediate general qualification","middle vocational","","","",""
"Very low transfer dependency","2016","(2b) intermediate general qualification","vocational + Abi","","","",""
"Very low transfer dependency","2016","(2b) intermediate general qualification","higher vocational","","","",""
"Very low transfer dependency","2016","(2b) intermediate general qualification","higher education","","","",""
"Very low transfer dependency","2016","(2a) intermediate vocational","in school","","","",""
"Very low transfer dependency","2016","(2a) intermediate vocational","inadequately","","","",""
"Very low transfer dependency","2016","(2a) intermediate vocational","general elemantary","","","",""
"Very low transfer dependency","2016","(2a) intermediate vocational","middle vocational","4124","0.89426763683479","0.885471048363797","0.903064225305784"
"Very low transfer dependency","2016","(2a) intermediate vocational","vocational + Abi","","","",""
"Very low transfer dependency","2016","(2a) intermediate vocational","higher vocational","574","0.938108725734283","0.919049502123705","0.957167949344862"
"Very low transfer dependency","2016","(2a) intermediate vocational","higher education","","","",""
"Very low transfer dependency","2016","(2c_gen) general maturity certificate","in school","","","",""
"Very low transfer dependency","2016","(2c_gen) general maturity certificate","inadequately","","","",""
"Very low transfer dependency","2016","(2c_gen) general maturity certificate","general elemantary","","","",""
"Very low transfer dependency","2016","(2c_gen) general maturity certificate","middle vocational","966","0.783828007800383","0.761180136872747","0.806475878728019"
"Very low transfer dependency","2016","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Very low transfer dependency","2016","(2c_gen) general maturity certificate","higher vocational","","","",""
"Very low transfer dependency","2016","(2c_gen) general maturity certificate","higher education","","","",""
"Very low transfer dependency","2016","(2c_voc) vocational maturity certificate","in school","","","",""
"Very low transfer dependency","2016","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Very low transfer dependency","2016","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Very low transfer dependency","2016","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Very low transfer dependency","2016","(2c_voc) vocational maturity certificate","vocational + Abi","1703","0.887222865019443","0.873411472841089","0.901034257197796"
"Very low transfer dependency","2016","(2c_voc) vocational maturity certificate","higher vocational","397","0.962314460000612","0.944036574992509","0.980592345008715"
"Very low transfer dependency","2016","(2c_voc) vocational maturity certificate","higher education","","","",""
"Very low transfer dependency","2016","(3a) lower tertiary education","in school","","","",""
"Very low transfer dependency","2016","(3a) lower tertiary education","inadequately","","","",""
"Very low transfer dependency","2016","(3a) lower tertiary education","general elemantary","","","",""
"Very low transfer dependency","2016","(3a) lower tertiary education","middle vocational","","","",""
"Very low transfer dependency","2016","(3a) lower tertiary education","vocational + Abi","","","",""
"Very low transfer dependency","2016","(3a) lower tertiary education","higher vocational","","","",""
"Very low transfer dependency","2016","(3a) lower tertiary education","higher education","1740","0.959858114990633","0.950857312765","0.968858917216267"
"Very low transfer dependency","2016","(3b) higher tertiary education","in school","","","",""
"Very low transfer dependency","2016","(3b) higher tertiary education","inadequately","","","",""
"Very low transfer dependency","2016","(3b) higher tertiary education","general elemantary","","","",""
"Very low transfer dependency","2016","(3b) higher tertiary education","middle vocational","","","",""
"Very low transfer dependency","2016","(3b) higher tertiary education","vocational + Abi","","","",""
"Very low transfer dependency","2016","(3b) higher tertiary education","higher vocational","","","",""
"Very low transfer dependency","2016","(3b) higher tertiary education","higher education","3735","0.924251397200738","0.916126461179526","0.93237633322195"
"Low transfer dependency","2016","(0) in school","in school","68","0.0729088086683711","0.0537581952082779","0.0920594221284642"
"Low transfer dependency","2016","(0) in school","inadequately","","","",""
"Low transfer dependency","2016","(0) in school","general elemantary","","","",""
"Low transfer dependency","2016","(0) in school","middle vocational","","","",""
"Low transfer dependency","2016","(0) in school","vocational + Abi","","","",""
"Low transfer dependency","2016","(0) in school","higher vocational","","","",""
"Low transfer dependency","2016","(0) in school","higher education","","","",""
"Low transfer dependency","2016","(1a) inadequately completed","in school","","","",""
"Low transfer dependency","2016","(1a) inadequately completed","inadequately","59","0.144971084487167","0.108398623364295","0.181543545610039"
"Low transfer dependency","2016","(1a) inadequately completed","general elemantary","","","",""
"Low transfer dependency","2016","(1a) inadequately completed","middle vocational","18","","",""
"Low transfer dependency","2016","(1a) inadequately completed","vocational + Abi","","","",""
"Low transfer dependency","2016","(1a) inadequately completed","higher vocational","1","","",""
"Low transfer dependency","2016","(1a) inadequately completed","higher education","","","",""
"Low transfer dependency","2016","(1b) general elementary school","in school","","","",""
"Low transfer dependency","2016","(1b) general elementary school","inadequately","9","","",""
"Low transfer dependency","2016","(1b) general elementary school","general elemantary","225","0.0806741884920009","0.0685022295556622","0.0928461474283395"
"Low transfer dependency","2016","(1b) general elementary school","middle vocational","","","",""
"Low transfer dependency","2016","(1b) general elementary school","vocational + Abi","","","",""
"Low transfer dependency","2016","(1b) general elementary school","higher vocational","","","",""
"Low transfer dependency","2016","(1b) general elementary school","higher education","","","",""
"Low transfer dependency","2016","(1c) basic vocational qualification","in school","","","",""
"Low transfer dependency","2016","(1c) basic vocational qualification","inadequately","","","",""
"Low transfer dependency","2016","(1c) basic vocational qualification","general elemantary","","","",""
"Low transfer dependency","2016","(1c) basic vocational qualification","middle vocational","328","0.0516613918250473","0.0453468497882688","0.0579759338618257"
"Low transfer dependency","2016","(1c) basic vocational qualification","vocational + Abi","","","",""
"Low transfer dependency","2016","(1c) basic vocational qualification","higher vocational","10","","",""
"Low transfer dependency","2016","(1c) basic vocational qualification","higher education","","","",""
"Low transfer dependency","2016","(2b) intermediate general qualification","in school","","","",""
"Low transfer dependency","2016","(2b) intermediate general qualification","inadequately","","","",""
"Low transfer dependency","2016","(2b) intermediate general qualification","general elemantary","101","0.0837179041975692","0.0643307603017153","0.103105048093423"
"Low transfer dependency","2016","(2b) intermediate general qualification","middle vocational","","","",""
"Low transfer dependency","2016","(2b) intermediate general qualification","vocational + Abi","","","",""
"Low transfer dependency","2016","(2b) intermediate general qualification","higher vocational","","","",""
"Low transfer dependency","2016","(2b) intermediate general qualification","higher education","","","",""
"Low transfer dependency","2016","(2a) intermediate vocational","in school","","","",""
"Low transfer dependency","2016","(2a) intermediate vocational","inadequately","","","",""
"Low transfer dependency","2016","(2a) intermediate vocational","general elemantary","","","",""
"Low transfer dependency","2016","(2a) intermediate vocational","middle vocational","313","0.0554748809132758","0.0489265367934257","0.0620232250331259"
"Low transfer dependency","2016","(2a) intermediate vocational","vocational + Abi","","","",""
"Low transfer dependency","2016","(2a) intermediate vocational","higher vocational","28","","",""
"Low transfer dependency","2016","(2a) intermediate vocational","higher education","","","",""
"Low transfer dependency","2016","(2c_gen) general maturity certificate","in school","","","",""
"Low transfer dependency","2016","(2c_gen) general maturity certificate","inadequately","","","",""
"Low transfer dependency","2016","(2c_gen) general maturity certificate","general elemantary","","","",""
"Low transfer dependency","2016","(2c_gen) general maturity certificate","middle vocational","152","0.112343841836721","0.0949692624055787","0.129718421267864"
"Low transfer dependency","2016","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Low transfer dependency","2016","(2c_gen) general maturity certificate","higher vocational","","","",""
"Low transfer dependency","2016","(2c_gen) general maturity certificate","higher education","","","",""
"Low transfer dependency","2016","(2c_voc) vocational maturity certificate","in school","","","",""
"Low transfer dependency","2016","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Low transfer dependency","2016","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Low transfer dependency","2016","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Low transfer dependency","2016","(2c_voc) vocational maturity certificate","vocational + Abi","170","0.0604993060218446","0.0500896994716966","0.0709089125719926"
"Low transfer dependency","2016","(2c_voc) vocational maturity certificate","higher vocational","10","","",""
"Low transfer dependency","2016","(2c_voc) vocational maturity certificate","higher education","","","",""
"Low transfer dependency","2016","(3a) lower tertiary education","in school","","","",""
"Low transfer dependency","2016","(3a) lower tertiary education","inadequately","","","",""
"Low transfer dependency","2016","(3a) lower tertiary education","general elemantary","","","",""
"Low transfer dependency","2016","(3a) lower tertiary education","middle vocational","","","",""
"Low transfer dependency","2016","(3a) lower tertiary education","vocational + Abi","","","",""
"Low transfer dependency","2016","(3a) lower tertiary education","higher vocational","","","",""
"Low transfer dependency","2016","(3a) lower tertiary education","higher education","68","0.0309745653163798","0.023030386416315","0.0389187442164447"
"Low transfer dependency","2016","(3b) higher tertiary education","in school","","","",""
"Low transfer dependency","2016","(3b) higher tertiary education","inadequately","","","",""
"Low transfer dependency","2016","(3b) higher tertiary education","general elemantary","","","",""
"Low transfer dependency","2016","(3b) higher tertiary education","middle vocational","","","",""
"Low transfer dependency","2016","(3b) higher tertiary education","vocational + Abi","","","",""
"Low transfer dependency","2016","(3b) higher tertiary education","higher vocational","","","",""
"Low transfer dependency","2016","(3b) higher tertiary education","higher education","177","0.0360959932972852","0.0303682444035728","0.0418237421909976"
"High transfer dependency","2016","(0) in school","in school","44","0.0501968516440426","0.0341131316378513","0.0662805716502339"
"High transfer dependency","2016","(0) in school","inadequately","","","",""
"High transfer dependency","2016","(0) in school","general elemantary","","","",""
"High transfer dependency","2016","(0) in school","middle vocational","","","",""
"High transfer dependency","2016","(0) in school","vocational + Abi","","","",""
"High transfer dependency","2016","(0) in school","higher vocational","","","",""
"High transfer dependency","2016","(0) in school","higher education","","","",""
"High transfer dependency","2016","(1a) inadequately completed","in school","","","",""
"High transfer dependency","2016","(1a) inadequately completed","inadequately","48","0.14263171593575","0.106305943953968","0.178957487917532"
"High transfer dependency","2016","(1a) inadequately completed","general elemantary","","","",""
"High transfer dependency","2016","(1a) inadequately completed","middle vocational","13","","",""
"High transfer dependency","2016","(1a) inadequately completed","vocational + Abi","","","",""
"High transfer dependency","2016","(1a) inadequately completed","higher vocational","","","",""
"High transfer dependency","2016","(1a) inadequately completed","higher education","","","",""
"High transfer dependency","2016","(1b) general elementary school","in school","","","",""
"High transfer dependency","2016","(1b) general elementary school","inadequately","6","","",""
"High transfer dependency","2016","(1b) general elementary school","general elemantary","167","0.0554674884376528","0.0452372405940495","0.0656977362812562"
"High transfer dependency","2016","(1b) general elementary school","middle vocational","","","",""
"High transfer dependency","2016","(1b) general elementary school","vocational + Abi","","","",""
"High transfer dependency","2016","(1b) general elementary school","higher vocational","","","",""
"High transfer dependency","2016","(1b) general elementary school","higher education","","","",""
"High transfer dependency","2016","(1c) basic vocational qualification","in school","","","",""
"High transfer dependency","2016","(1c) basic vocational qualification","inadequately","","","",""
"High transfer dependency","2016","(1c) basic vocational qualification","general elemantary","","","",""
"High transfer dependency","2016","(1c) basic vocational qualification","middle vocational","145","0.022054219089856","0.0178645442117744","0.0262438939679377"
"High transfer dependency","2016","(1c) basic vocational qualification","vocational + Abi","","","",""
"High transfer dependency","2016","(1c) basic vocational qualification","higher vocational","3","","",""
"High transfer dependency","2016","(1c) basic vocational qualification","higher education","","","",""
"High transfer dependency","2016","(2b) intermediate general qualification","in school","","","",""
"High transfer dependency","2016","(2b) intermediate general qualification","inadequately","","","",""
"High transfer dependency","2016","(2b) intermediate general qualification","general elemantary","48","0.0601581813386758","0.0435139098316532","0.0768024528456984"
"High transfer dependency","2016","(2b) intermediate general qualification","middle vocational","","","",""
"High transfer dependency","2016","(2b) intermediate general qualification","vocational + Abi","","","",""
"High transfer dependency","2016","(2b) intermediate general qualification","higher vocational","","","",""
"High transfer dependency","2016","(2b) intermediate general qualification","higher education","","","",""
"High transfer dependency","2016","(2a) intermediate vocational","in school","","","",""
"High transfer dependency","2016","(2a) intermediate vocational","inadequately","","","",""
"High transfer dependency","2016","(2a) intermediate vocational","general elemantary","","","",""
"High transfer dependency","2016","(2a) intermediate vocational","middle vocational","114","0.0181030323105212","0.0142889929458679","0.0219170716751746"
"High transfer dependency","2016","(2a) intermediate vocational","vocational + Abi","","","",""
"High transfer dependency","2016","(2a) intermediate vocational","higher vocational","10","","",""
"High transfer dependency","2016","(2a) intermediate vocational","higher education","","","",""
"High transfer dependency","2016","(2c_gen) general maturity certificate","in school","","","",""
"High transfer dependency","2016","(2c_gen) general maturity certificate","inadequately","","","",""
"High transfer dependency","2016","(2c_gen) general maturity certificate","general elemantary","","","",""
"High transfer dependency","2016","(2c_gen) general maturity certificate","middle vocational","68","0.0513817728781388","0.039234814172695","0.0635287315835825"
"High transfer dependency","2016","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"High transfer dependency","2016","(2c_gen) general maturity certificate","higher vocational","","","",""
"High transfer dependency","2016","(2c_gen) general maturity certificate","higher education","","","",""
"High transfer dependency","2016","(2c_voc) vocational maturity certificate","in school","","","",""
"High transfer dependency","2016","(2c_voc) vocational maturity certificate","inadequately","","","",""
"High transfer dependency","2016","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"High transfer dependency","2016","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"High transfer dependency","2016","(2c_voc) vocational maturity certificate","vocational + Abi","49","0.0173437938998573","0.0116436815140561","0.0230439062856585"
"High transfer dependency","2016","(2c_voc) vocational maturity certificate","higher vocational","6","","",""
"High transfer dependency","2016","(2c_voc) vocational maturity certificate","higher education","","","",""
"High transfer dependency","2016","(3a) lower tertiary education","in school","","","",""
"High transfer dependency","2016","(3a) lower tertiary education","inadequately","","","",""
"High transfer dependency","2016","(3a) lower tertiary education","general elemantary","","","",""
"High transfer dependency","2016","(3a) lower tertiary education","middle vocational","","","",""
"High transfer dependency","2016","(3a) lower tertiary education","vocational + Abi","","","",""
"High transfer dependency","2016","(3a) lower tertiary education","higher vocational","","","",""
"High transfer dependency","2016","(3a) lower tertiary education","higher education","10","","",""
"High transfer dependency","2016","(3b) higher tertiary education","in school","","","",""
"High transfer dependency","2016","(3b) higher tertiary education","inadequately","","","",""
"High transfer dependency","2016","(3b) higher tertiary education","general elemantary","","","",""
"High transfer dependency","2016","(3b) higher tertiary education","middle vocational","","","",""
"High transfer dependency","2016","(3b) higher tertiary education","vocational + Abi","","","",""
"High transfer dependency","2016","(3b) higher tertiary education","higher vocational","","","",""
"High transfer dependency","2016","(3b) higher tertiary education","higher education","55","0.0151994084794967","0.011442547950836","0.0189562690081574"
"Very high transfer dependency","2016","(0) in school","in school","58","0.0532330788180355","0.0366965713024076","0.0697695863336634"
"Very high transfer dependency","2016","(0) in school","inadequately","","","",""
"Very high transfer dependency","2016","(0) in school","general elemantary","","","",""
"Very high transfer dependency","2016","(0) in school","middle vocational","","","",""
"Very high transfer dependency","2016","(0) in school","vocational + Abi","","","",""
"Very high transfer dependency","2016","(0) in school","higher vocational","","","",""
"Very high transfer dependency","2016","(0) in school","higher education","","","",""
"Very high transfer dependency","2016","(1a) inadequately completed","in school","","","",""
"Very high transfer dependency","2016","(1a) inadequately completed","inadequately","103","0.212116582123176","0.169650579478359","0.254582584767993"
"Very high transfer dependency","2016","(1a) inadequately completed","general elemantary","","","",""
"Very high transfer dependency","2016","(1a) inadequately completed","middle vocational","21","","",""
"Very high transfer dependency","2016","(1a) inadequately completed","vocational + Abi","","","",""
"Very high transfer dependency","2016","(1a) inadequately completed","higher vocational","2","","",""
"Very high transfer dependency","2016","(1a) inadequately completed","higher education","","","",""
"Very high transfer dependency","2016","(1b) general elementary school","in school","","","",""
"Very high transfer dependency","2016","(1b) general elementary school","inadequately","20","","",""
"Very high transfer dependency","2016","(1b) general elementary school","general elemantary","215","0.0758658274452537","0.0640313506272094","0.087700304263298"
"Very high transfer dependency","2016","(1b) general elementary school","middle vocational","","","",""
"Very high transfer dependency","2016","(1b) general elementary school","vocational + Abi","","","",""
"Very high transfer dependency","2016","(1b) general elementary school","higher vocational","","","",""
"Very high transfer dependency","2016","(1b) general elementary school","higher education","","","",""
"Very high transfer dependency","2016","(1c) basic vocational qualification","in school","","","",""
"Very high transfer dependency","2016","(1c) basic vocational qualification","inadequately","","","",""
"Very high transfer dependency","2016","(1c) basic vocational qualification","general elemantary","","","",""
"Very high transfer dependency","2016","(1c) basic vocational qualification","middle vocational","206","0.0312140414279974","0.0262530781682599","0.036175004687735"
"Very high transfer dependency","2016","(1c) basic vocational qualification","vocational + Abi","","","",""
"Very high transfer dependency","2016","(1c) basic vocational qualification","higher vocational","4","","",""
"Very high transfer dependency","2016","(1c) basic vocational qualification","higher education","","","",""
"Very high transfer dependency","2016","(2b) intermediate general qualification","in school","","","",""
"Very high transfer dependency","2016","(2b) intermediate general qualification","inadequately","","","",""
"Very high transfer dependency","2016","(2b) intermediate general qualification","general elemantary","72","0.0680639294593308","0.0504343631199963","0.0856934957986653"
"Very high transfer dependency","2016","(2b) intermediate general qualification","middle vocational","","","",""
"Very high transfer dependency","2016","(2b) intermediate general qualification","vocational + Abi","","","",""
"Very high transfer dependency","2016","(2b) intermediate general qualification","higher vocational","","","",""
"Very high transfer dependency","2016","(2b) intermediate general qualification","higher education","","","",""
"Very high transfer dependency","2016","(2a) intermediate vocational","in school","","","",""
"Very high transfer dependency","2016","(2a) intermediate vocational","inadequately","","","",""
"Very high transfer dependency","2016","(2a) intermediate vocational","general elemantary","","","",""
"Very high transfer dependency","2016","(2a) intermediate vocational","middle vocational","143","0.0321544499414124","0.0271078355771812","0.0372010643056436"
"Very high transfer dependency","2016","(2a) intermediate vocational","vocational + Abi","","","",""
"Very high transfer dependency","2016","(2a) intermediate vocational","higher vocational","2","","",""
"Very high transfer dependency","2016","(2a) intermediate vocational","higher education","","","",""
"Very high transfer dependency","2016","(2c_gen) general maturity certificate","in school","","","",""
"Very high transfer dependency","2016","(2c_gen) general maturity certificate","inadequately","","","",""
"Very high transfer dependency","2016","(2c_gen) general maturity certificate","general elemantary","","","",""
"Very high transfer dependency","2016","(2c_gen) general maturity certificate","middle vocational","83","0.0524463774847572","0.040181112754318","0.0647116422151964"
"Very high transfer dependency","2016","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Very high transfer dependency","2016","(2c_gen) general maturity certificate","higher vocational","","","",""
"Very high transfer dependency","2016","(2c_gen) general maturity certificate","higher education","","","",""
"Very high transfer dependency","2016","(2c_voc) vocational maturity certificate","in school","","","",""
"Very high transfer dependency","2016","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Very high transfer dependency","2016","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Very high transfer dependency","2016","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Very high transfer dependency","2016","(2c_voc) vocational maturity certificate","vocational + Abi","93","0.0349340350588554","0.0269170063009836","0.0429510638167273"
"Very high transfer dependency","2016","(2c_voc) vocational maturity certificate","higher vocational","4","","",""
"Very high transfer dependency","2016","(2c_voc) vocational maturity certificate","higher education","","","",""
"Very high transfer dependency","2016","(3a) lower tertiary education","in school","","","",""
"Very high transfer dependency","2016","(3a) lower tertiary education","inadequately","","","",""
"Very high transfer dependency","2016","(3a) lower tertiary education","general elemantary","","","",""
"Very high transfer dependency","2016","(3a) lower tertiary education","middle vocational","","","",""
"Very high transfer dependency","2016","(3a) lower tertiary education","vocational + Abi","","","",""
"Very high transfer dependency","2016","(3a) lower tertiary education","higher vocational","","","",""
"Very high transfer dependency","2016","(3a) lower tertiary education","higher education","9","","",""
"Very high transfer dependency","2016","(3b) higher tertiary education","in school","","","",""
"Very high transfer dependency","2016","(3b) higher tertiary education","inadequately","","","",""
"Very high transfer dependency","2016","(3b) higher tertiary education","general elemantary","","","",""
"Very high transfer dependency","2016","(3b) higher tertiary education","middle vocational","","","",""
"Very high transfer dependency","2016","(3b) higher tertiary education","vocational + Abi","","","",""
"Very high transfer dependency","2016","(3b) higher tertiary education","higher vocational","","","",""
"Very high transfer dependency","2016","(3b) higher tertiary education","higher education","107","0.0244532010224798","0.0197104591132064","0.0291959429317532"
"Very low transfer dependency","2017","(0) in school","in school","617","0.827025822230332","0.800701228969131","0.853350415491532"
"Very low transfer dependency","2017","(0) in school","inadequately","","","",""
"Very low transfer dependency","2017","(0) in school","general elemantary","","","",""
"Very low transfer dependency","2017","(0) in school","middle vocational","1","","",""
"Very low transfer dependency","2017","(0) in school","vocational + Abi","","","",""
"Very low transfer dependency","2017","(0) in school","higher vocational","","","",""
"Very low transfer dependency","2017","(0) in school","higher education","","","",""
"Very low transfer dependency","2017","(1a) inadequately completed","in school","","","",""
"Very low transfer dependency","2017","(1a) inadequately completed","inadequately","203","0.482629274076506","0.45377370739494","0.511484840758073"
"Very low transfer dependency","2017","(1a) inadequately completed","general elemantary","","","",""
"Very low transfer dependency","2017","(1a) inadequately completed","middle vocational","66","0.662579777800046","0.579357060764227","0.745802494835865"
"Very low transfer dependency","2017","(1a) inadequately completed","vocational + Abi","","","",""
"Very low transfer dependency","2017","(1a) inadequately completed","higher vocational","4","","",""
"Very low transfer dependency","2017","(1a) inadequately completed","higher education","","","",""
"Very low transfer dependency","2017","(1b) general elementary school","in school","","","",""
"Very low transfer dependency","2017","(1b) general elementary school","inadequately","23","","",""
"Very low transfer dependency","2017","(1b) general elementary school","general elemantary","1382","0.766373518612483","0.749380971160695","0.783366066064271"
"Very low transfer dependency","2017","(1b) general elementary school","middle vocational","","","",""
"Very low transfer dependency","2017","(1b) general elementary school","vocational + Abi","","","",""
"Very low transfer dependency","2017","(1b) general elementary school","higher vocational","","","",""
"Very low transfer dependency","2017","(1b) general elementary school","higher education","","","",""
"Very low transfer dependency","2017","(1c) basic vocational qualification","in school","","","",""
"Very low transfer dependency","2017","(1c) basic vocational qualification","inadequately","","","",""
"Very low transfer dependency","2017","(1c) basic vocational qualification","general elemantary","","","",""
