"transab_cat2","year","bula_h","e11102","n","percent","lower_confidence","upper_confidence"
"High transfer dependency","2015","Rhineland-Palatinate,Saarland","Not Employed","29","","",""
"High transfer dependency","2015","Rhineland-Palatinate,Saarland","Employed","30","0.0171818556687167","0.00897443745817767","0.0253892738792557"
"High transfer dependency","2015","Baden-Württemberg","Not Employed","30","0.018431036888701","0.0108049906990907","0.0260570830783112"
"High transfer dependency","2015","Baden-Württemberg","Employed","35","0.0206930943419055","0.0145958741427449","0.026790314541066"
"High transfer dependency","2015","Bavaria","Not Employed","41","0.0208656785814386","0.013911814069159","0.0278195430937183"
"High transfer dependency","2015","Bavaria","Employed","52","0.0148551643319094","0.0104192643684118","0.019291064295407"
"High transfer dependency","2015","Berlin","Not Employed","31","0.0475730822881025","0.0271915160193555","0.0679546485568496"
"High transfer dependency","2015","Berlin","Employed","27","","",""
"High transfer dependency","2015","Brandenburg","Not Employed","21","","",""
"High transfer dependency","2015","Brandenburg","Employed","22","","",""
"High transfer dependency","2015","Mecklenburg-Western Pomerania","Not Employed","11","","",""
"High transfer dependency","2015","Mecklenburg-Western Pomerania","Employed","17","","",""
"High transfer dependency","2015","Saxony","Not Employed","22","","",""
"High transfer dependency","2015","Saxony","Employed","39","0.0279116034850272","0.017577603533265","0.0382456034367893"
"High transfer dependency","2015","Saxony-Anhalt","Not Employed","27","","",""
"High transfer dependency","2015","Saxony-Anhalt","Employed","32","0.033359366814782","0.0178049213201668","0.0489138123093973"
"High transfer dependency","2015","Thuringia","Not Employed","30","0.0456959124500293","0.0256288642158083","0.0657629606842503"
"High transfer dependency","2015","Thuringia","Employed","27","","",""
"Very high transfer dependency","2015","Schleswig-Holstein","Not Employed","49","0.0897997977203299","0.059805305053983","0.119794290386677"
"Very high transfer dependency","2015","Schleswig-Holstein","Employed","14","","",""
"Very high transfer dependency","2015","Hamburg","Not Employed","21","","",""
"Very high transfer dependency","2015","Hamburg","Employed","2","","",""
"Very high transfer dependency","2015","Lower Saxony","Not Employed","139","0.0804244919481645","0.0643022337920315","0.0965467501042974"
"Very high transfer dependency","2015","Lower Saxony","Employed","30","0.0138756113722706","0.00807093908979978","0.0196802836547414"
"Very high transfer dependency","2015","Bremen","Not Employed","31","0.365988862871598","0.267017449287782","0.464960276455414"
"Very high transfer dependency","2015","Bremen","Employed","6","","",""
"Very high transfer dependency","2015","North Rhine-Westphalia","Not Employed","358","0.0940657078263812","0.0821484416468022","0.10598297400596"
"Very high transfer dependency","2015","North Rhine-Westphalia","Employed","59","0.0136266566151603","0.00972397105580671","0.0175293421745139"
"Very high transfer dependency","2015","Hesse","Not Employed","73","0.0956594195018769","0.0743524133768029","0.116966425626951"
"Very high transfer dependency","2015","Hesse","Employed","12","","",""
"Very high transfer dependency","2015","Rhineland-Palatinate,Saarland","Not Employed","58","0.0626539197636744","0.0444661264269409","0.0808417131004078"
"Very high transfer dependency","2015","Rhineland-Palatinate,Saarland","Employed","12","","",""
"Very high transfer dependency","2015","Baden-Württemberg","Not Employed","77","0.0443913682910323","0.03271377256213","0.0560689640199346"
"Very high transfer dependency","2015","Baden-Württemberg","Employed","16","","",""
"Very high transfer dependency","2015","Bavaria","Not Employed","91","0.0376710830396903","0.02840801930363","0.0469341467757506"
"Very high transfer dependency","2015","Bavaria","Employed","17","","",""
"Very high transfer dependency","2015","Berlin","Not Employed","69","0.168505774855017","0.132664942024314","0.204346607685719"
"Very high transfer dependency","2015","Berlin","Employed","17","","",""
"Very high transfer dependency","2015","Brandenburg","Not Employed","57","0.115386978805666","0.086410559616677","0.144363397994655"
"Very high transfer dependency","2015","Brandenburg","Employed","13","","",""
"Very high transfer dependency","2015","Mecklenburg-Western Pomerania","Not Employed","39","0.165806096343997","0.11688396638979","0.214728226298204"
"Very high transfer dependency","2015","Mecklenburg-Western Pomerania","Employed","12","","",""
"Very high transfer dependency","2015","Saxony","Not Employed","70","0.0980733624237664","0.0739725713774872","0.122174153470046"
"Very high transfer dependency","2015","Saxony","Employed","20","","",""
"Very high transfer dependency","2015","Saxony-Anhalt","Not Employed","60","0.145386270722052","0.110580872170906","0.180191669273198"
"Very high transfer dependency","2015","Saxony-Anhalt","Employed","20","","",""
"Very high transfer dependency","2015","Thuringia","Not Employed","31","0.0756751876734706","0.0502601659833026","0.101090209363639"
"Very high transfer dependency","2015","Thuringia","Employed","4","","",""
"Very low transfer dependency","2016","Schleswig-Holstein","Not Employed","207","0.827281804501317","0.783776233377392","0.870787375625242"
"Very low transfer dependency","2016","Schleswig-Holstein","Employed","451","0.907286049856776","0.8827784030803","0.931793696633252"
"Very low transfer dependency","2016","Hamburg","Not Employed","119","0.857448711296888","0.801312305015007","0.913585117578768"
"Very low transfer dependency","2016","Hamburg","Employed","260","0.947018609623279","0.920781861405208","0.973255357841349"
"Very low transfer dependency","2016","Lower Saxony","Not Employed","666","0.807536520971965","0.781865730355278","0.833207311588652"
"Very low transfer dependency","2016","Lower Saxony","Employed","1324","0.900440515206046","0.885423023296358","0.915458007115733"
"Very low transfer dependency","2016","Bremen","Not Employed","37","0.489230398007592","0.379690499103287","0.598770296911897"
"Very low transfer dependency","2016","Bremen","Employed","78","0.812330126933062","0.735418135932505","0.889242117933618"
"Very low transfer dependency","2016","North Rhine-Westphalia","Not Employed","1342","0.812731919214064","0.795120354138306","0.830343484289822"
"Very low transfer dependency","2016","North Rhine-Westphalia","Employed","2863","0.900402536096316","0.890168224180547","0.910636848012085"
"Very low transfer dependency","2016","Hesse","Not Employed","412","0.771919965135111","0.736916718796962","0.806923211473259"
"Very low transfer dependency","2016","Hesse","Employed","996","0.905493511045115","0.888198424864186","0.922788597226043"
"Very low transfer dependency","2016","Rhineland-Palatinate,Saarland","Not Employed","431","0.843535573453483","0.813201425609463","0.873869721297504"
"Very low transfer dependency","2016","Rhineland-Palatinate,Saarland","Employed","843","0.918131998314289","0.900743740857404","0.935520255771175"
"Very low transfer dependency","2016","Baden-Württemberg","Not Employed","736","0.873982269962735","0.852055538776542","0.895909001148927"
"Very low transfer dependency","2016","Baden-Württemberg","Employed","1900","0.954566645915935","0.945507430233908","0.963625861597962"
"Very low transfer dependency","2016","Bavaria","Not Employed","1034","0.884188998071922","0.866247448438976","0.902130547704868"
"Very low transfer dependency","2016","Bavaria","Employed","2540","0.949925608256171","0.941783045329823","0.95806817118252"
"Very low transfer dependency","2016","Berlin","Not Employed","228","0.649837048618717","0.598831692602944","0.700842404634489"
"Very low transfer dependency","2016","Berlin","Employed","497","0.863556292171793","0.835499613936834","0.891612970406751"
"Very low transfer dependency","2016","Brandenburg","Not Employed","318","0.846219637021329","0.811512720350397","0.880926553692261"
"Very low transfer dependency","2016","Brandenburg","Employed","473","0.894022131546265","0.868084448225829","0.9199598148667"
"Very low transfer dependency","2016","Mecklenburg-Western Pomerania","Not Employed","159","0.754970215516457","0.697478772511422","0.812461658521492"
"Very low transfer dependency","2016","Mecklenburg-Western Pomerania","Employed","257","0.854305984539656","0.815771661305346","0.892840307773966"
"Very low transfer dependency","2016","Saxony","Not Employed","432","0.825850976700256","0.794070105899213","0.8576318475013"
"Very low transfer dependency","2016","Saxony","Employed","804","0.881882504583802","0.861139622672271","0.902625386495332"
"Very low transfer dependency","2016","Saxony-Anhalt","Not Employed","253","0.789584879205631","0.746385955924489","0.832783802486772"
"Very low transfer dependency","2016","Saxony-Anhalt","Employed","397","0.788549163922274","0.752899789440987","0.82419853840356"
"Very low transfer dependency","2016","Thuringia","Not Employed","261","0.765884700045787","0.72047261391674","0.811296786174835"
"Very low transfer dependency","2016","Thuringia","Employed","498","0.868503316190095","0.840976755616237","0.896029876763953"
"Low transfer dependency","2016","Schleswig-Holstein","Not Employed","23","","",""
"Low transfer dependency","2016","Schleswig-Holstein","Employed","52","0.0435684309694215","0.0263191949588784","0.0608176669799646"
"Low transfer dependency","2016","Hamburg","Not Employed","12","","",""
"Low transfer dependency","2016","Hamburg","Employed","15","","",""
"Low transfer dependency","2016","Lower Saxony","Not Employed","76","0.0737932999816775","0.0567698955342418","0.0908167044291133"
"Low transfer dependency","2016","Lower Saxony","Employed","128","0.0698170848174458","0.0570352380357769","0.0825989315991146"
"Low transfer dependency","2016","Bremen","Not Employed","5","","",""
"Low transfer dependency","2016","Bremen","Employed","10","","",""
"Low transfer dependency","2016","North Rhine-Westphalia","Not Employed","159","0.0591951200242179","0.0485417957356421","0.0698484443127937"
"Low transfer dependency","2016","North Rhine-Westphalia","Employed","238","0.0560675121619272","0.0482053451677715","0.0639296791560828"
"Low transfer dependency","2016","Hesse","Not Employed","42","0.0773640158028914","0.055076418664836","0.0996516129409468"
"Low transfer dependency","2016","Hesse","Employed","63","0.0397087791127685","0.0281637776765756","0.0512537805489615"
"Low transfer dependency","2016","Rhineland-Palatinate,Saarland","Not Employed","56","0.0839912782908133","0.060831244351637","0.10715131222999"
"Low transfer dependency","2016","Rhineland-Palatinate,Saarland","Employed","71","0.0526173398085221","0.0384570036033599","0.0667776760136843"
"Low transfer dependency","2016","Baden-Württemberg","Not Employed","52","0.0371402874867685","0.0246460172997787","0.0496345576737583"
"Low transfer dependency","2016","Baden-Württemberg","Employed","93","0.0317552108452691","0.0241273957540834","0.0393830259364548"
"Low transfer dependency","2016","Bavaria","Not Employed","91","0.0627032040738796","0.0491108111334319","0.0762955970143273"
"Low transfer dependency","2016","Bavaria","Employed","151","0.033343780921025","0.0266410477486242","0.0400465140934257"
"Low transfer dependency","2016","Berlin","Not Employed","37","0.127930874887616","0.0922166200859806","0.163645129689251"
"Low transfer dependency","2016","Berlin","Employed","43","0.0762060711049792","0.0545192195691945","0.0978929226407638"
"Low transfer dependency","2016","Brandenburg","Not Employed","36","0.0451446316338879","0.02516921268861","0.0651200505791658"
"Low transfer dependency","2016","Brandenburg","Employed","48","0.0791216748103818","0.0563760265032039","0.10186732311756"
"Low transfer dependency","2016","Mecklenburg-Western Pomerania","Not Employed","17","","",""
"Low transfer dependency","2016","Mecklenburg-Western Pomerania","Employed","39","0.104294251249973","0.0709106625346828","0.137677839965264"
"Low transfer dependency","2016","Saxony","Not Employed","34","0.0587805506628804","0.0390691856870931","0.0784919156386676"
"Low transfer dependency","2016","Saxony","Employed","76","0.0694166032415586","0.0530817233366091","0.0857514831465081"
"Low transfer dependency","2016","Saxony-Anhalt","Not Employed","27","","",""
"Low transfer dependency","2016","Saxony-Anhalt","Employed","72","0.143625576343435","0.113007312640153","0.174243840046718"
"Low transfer dependency","2016","Thuringia","Not Employed","29","","",""
"Low transfer dependency","2016","Thuringia","Employed","49","0.0642105843087114","0.0442441191560442","0.0841770494613786"
"High transfer dependency","2016","Schleswig-Holstein","Not Employed","13","","",""
"High transfer dependency","2016","Schleswig-Holstein","Employed","20","","",""
"High transfer dependency","2016","Hamburg","Not Employed","6","","",""
"High transfer dependency","2016","Hamburg","Employed","5","","",""
"High transfer dependency","2016","Lower Saxony","Not Employed","43","0.0350694950517799","0.0230911514528228","0.0470478386507371"
"High transfer dependency","2016","Lower Saxony","Employed","47","0.0218858331198386","0.014547373838904","0.0292242924007733"
"High transfer dependency","2016","Bremen","Not Employed","10","","",""
"High transfer dependency","2016","Bremen","Employed","3","","",""
"High transfer dependency","2016","North Rhine-Westphalia","Not Employed","109","0.0324261724756749","0.0244299970367149","0.0404223479146349"
"High transfer dependency","2016","North Rhine-Westphalia","Employed","119","0.0294831440088985","0.0237021224034813","0.0352641656143156"
"High transfer dependency","2016","Hesse","Not Employed","28","","",""
"High transfer dependency","2016","Hesse","Employed","25","","",""
"High transfer dependency","2016","Rhineland-Palatinate,Saarland","Not Employed","22","","",""
"High transfer dependency","2016","Rhineland-Palatinate,Saarland","Employed","29","","",""
"High transfer dependency","2016","Baden-Württemberg","Not Employed","35","0.0434466700063665","0.0299775383950414","0.0569158016176916"
"High transfer dependency","2016","Baden-Württemberg","Employed","22","","",""
"High transfer dependency","2016","Bavaria","Not Employed","35","0.0168678400183319","0.00964765750051468","0.0240880225361491"
"High transfer dependency","2016","Bavaria","Employed","41","0.0104998689535717","0.00669439852210294","0.0143053393850404"
"High transfer dependency","2016","Berlin","Not Employed","25","","",""
"High transfer dependency","2016","Berlin","Employed","23","","",""
"High transfer dependency","2016","Brandenburg","Not Employed","11","","",""
"High transfer dependency","2016","Brandenburg","Employed","5","","",""
"High transfer dependency","2016","Mecklenburg-Western Pomerania","Not Employed","14","","",""
"High transfer dependency","2016","Mecklenburg-Western Pomerania","Employed","13","","",""
"High transfer dependency","2016","Saxony","Not Employed","21","","",""
"High transfer dependency","2016","Saxony","Employed","34","0.030847742362548","0.0197351773399006","0.0419603073851954"
"High transfer dependency","2016","Saxony-Anhalt","Not Employed","12","","",""
"High transfer dependency","2016","Saxony-Anhalt","Employed","18","","",""
"High transfer dependency","2016","Thuringia","Not Employed","20","","",""
"High transfer dependency","2016","Thuringia","Employed","28","","",""
"Very high transfer dependency","2016","Schleswig-Holstein","Not Employed","47","0.0980726383603881","0.0638424883304684","0.132302788390308"
"Very high transfer dependency","2016","Schleswig-Holstein","Employed","15","","",""
"Very high transfer dependency","2016","Hamburg","Not Employed","12","","",""
"Very high transfer dependency","2016","Hamburg","Employed","","","",""
"Very high transfer dependency","2016","Lower Saxony","Not Employed","121","0.0836006839945774","0.0655775095706531","0.101623858418502"
"Very high transfer dependency","2016","Lower Saxony","Employed","28","","",""
"Very high transfer dependency","2016","Bremen","Not Employed","28","","",""
"Very high transfer dependency","2016","Bremen","Employed","8","","",""
"Very high transfer dependency","2016","North Rhine-Westphalia","Not Employed","275","0.0956467882860432","0.0823698892670611","0.108923687305025"
"Very high transfer dependency","2016","North Rhine-Westphalia","Employed","69","0.0140468077328585","0.0100248905645799","0.0180687249011372"
"Very high transfer dependency","2016","Hesse","Not Employed","70","0.108818508747365","0.0828400718565765","0.134796945638154"
"Very high transfer dependency","2016","Hesse","Employed","15","","",""
"Very high transfer dependency","2016","Rhineland-Palatinate,Saarland","Not Employed","42","0.0534533990640768","0.034671869631834","0.0722349284963196"
"Very high transfer dependency","2016","Rhineland-Palatinate,Saarland","Employed","12","","",""
"Very high transfer dependency","2016","Baden-Württemberg","Not Employed","57","0.0454307725441302","0.0316718149899915","0.059189730098269"
"Very high transfer dependency","2016","Baden-Württemberg","Employed","15","","",""
"Very high transfer dependency","2016","Bavaria","Not Employed","62","0.0362399578358662","0.0257616588084073","0.0467182568633251"
"Very high transfer dependency","2016","Bavaria","Employed","24","","",""
"Very high transfer dependency","2016","Berlin","Not Employed","46","0.158246430512417","0.119221881126309","0.197270979898525"
"Very high transfer dependency","2016","Berlin","Employed","12","","",""
"Very high transfer dependency","2016","Brandenburg","Not Employed","50","0.0974012831814363","0.0688744384870342","0.125928127875838"
"Very high transfer dependency","2016","Brandenburg","Employed","15","","",""
"Very high transfer dependency","2016","Mecklenburg-Western Pomerania","Not Employed","25","","",""
"Very high transfer dependency","2016","Mecklenburg-Western Pomerania","Employed","13","","",""
"Very high transfer dependency","2016","Saxony","Not Employed","60","0.0877152179861792","0.0640092814969024","0.111421154475456"
"Very high transfer dependency","2016","Saxony","Employed","16","","",""
"Very high transfer dependency","2016","Saxony-Anhalt","Not Employed","50","0.113984315970033","0.0803038344756236","0.147664797464442"
"Very high transfer dependency","2016","Saxony-Anhalt","Employed","17","","",""
"Very high transfer dependency","2016","Thuringia","Not Employed","24","","",""
"Very high transfer dependency","2016","Thuringia","Employed","4","","",""
"Very low transfer dependency","2017","Schleswig-Holstein","Not Employed","233","0.814118281308898","0.777561701592621","0.850674861025176"
"Very low transfer dependency","2017","Schleswig-Holstein","Employed","556","0.914152749323998","0.892600216109961","0.935705282538035"
"Very low transfer dependency","2017","Hamburg","Not Employed","114","0.816071684443614","0.762511937835556","0.869631431051671"
"Very low transfer dependency","2017","Hamburg","Employed","293","0.954713596099677","0.931895824900738","0.977531367298616"
"Very low transfer dependency","2017","Lower Saxony","Not Employed","705","0.824853800106776","0.802623411114659","0.847084189098892"
"Very low transfer dependency","2017","Lower Saxony","Employed","1617","0.91939441780641","0.906873860515885","0.931914975096936"
"Very low transfer dependency","2017","Bremen","Not Employed","49","0.706956698017513","0.617747343414163","0.796166052620863"
"Very low transfer dependency","2017","Bremen","Employed","112","0.836779480152556","0.774895149681048","0.898663810624064"
"Very low transfer dependency","2017","North Rhine-Westphalia","Not Employed","1465","0.812211412951397","0.796340117480716","0.828082708422079"
"Very low transfer dependency","2017","North Rhine-Westphalia","Employed","3263","0.919605690031694","0.910825543555805","0.928385836507582"
"Very low transfer dependency","2017","Hesse","Not Employed","417","0.774925441161271","0.745016547712423","0.804834334610119"
"Very low transfer dependency","2017","Hesse","Employed","1140","0.914138733850683","0.898790874661234","0.929486593040133"
"Very low transfer dependency","2017","Rhineland-Palatinate,Saarland","Not Employed","445","0.862144424746203","0.835783078484663","0.888505771007743"
"Very low transfer dependency","2017","Rhineland-Palatinate,Saarland","Employed","904","0.909878165010486","0.892252896253148","0.927503433767824"
"Very low transfer dependency","2017","Baden-Württemberg","Not Employed","751","0.853961861622986","0.83391426362775","0.874009459618222"
"Very low transfer dependency","2017","Baden-Württemberg","Employed","2054","0.957778690722363","0.949385207481957","0.96617217396277"
"Very low transfer dependency","2017","Bavaria","Not Employed","1083","0.846207185796137","0.828136822990337","0.864277548601937"
"Very low transfer dependency","2017","Bavaria","Employed","2829","0.945909909231299","0.937904658375486","0.953915160087111"
"Very low transfer dependency","2017","Berlin","Not Employed","250","0.679867546933076","0.636076850404543","0.72365824346161"
"Very low transfer dependency","2017","Berlin","Employed","560","0.833664622705029","0.805530812142573","0.861798433267485"
"Very low transfer dependency","2017","Brandenburg","Not Employed","336","0.783951683572504","0.749143525708789","0.818759841436218"
"Very low transfer dependency","2017","Brandenburg","Employed","537","0.887979152298606","0.863093082134855","0.912865222462357"
"Very low transfer dependency","2017","Mecklenburg-Western Pomerania","Not Employed","174","0.789576310533474","0.740220099123922","0.838932521943026"
"Very low transfer dependency","2017","Mecklenburg-Western Pomerania","Employed","298","0.874489221595771","0.840074771528077","0.908903671663465"
"Very low transfer dependency","2017","Saxony","Not Employed","469","0.797755563548221","0.766900189947537","0.828610937148906"
"Very low transfer dependency","2017","Saxony","Employed","965","0.913248565604209","0.896561850868469","0.929935280339949"
"Very low transfer dependency","2017","Saxony-Anhalt","Not Employed","247","0.707430978408255","0.663286720956363","0.751575235860147"
"Very low transfer dependency","2017","Saxony-Anhalt","Employed","473","0.842576515588215","0.812756338679891","0.87239669249654"
"Very low transfer dependency","2017","Thuringia","Not Employed","276","0.803479513252062","0.764142953344004","0.84281607316012"
"Very low transfer dependency","2017","Thuringia","Employed","583","0.901146296664623","0.878254197241258","0.924038396087988"
"Low transfer dependency","2017","Schleswig-Holstein","Not Employed","19","","",""
"Low transfer dependency","2017","Schleswig-Holstein","Employed","54","0.0474753773651026","0.031114821285752","0.0638359334444532"
"Low transfer dependency","2017","Hamburg","Not Employed","12","","",""
"Low transfer dependency","2017","Hamburg","Employed","17","","",""
"Low transfer dependency","2017","Lower Saxony","Not Employed","75","0.0507169752218548","0.0378838408283958","0.0635501096153137"
"Low transfer dependency","2017","Lower Saxony","Employed","111","0.05027239338413","0.0402226613725267","0.0603221253957332"
"Low transfer dependency","2017","Bremen","Not Employed","10","","",""
"Low transfer dependency","2017","Bremen","Employed","5","","",""
"Low transfer dependency","2017","North Rhine-Westphalia","Not Employed","163","0.0578006698812988","0.0483168986955166","0.0672844410670809"
"Low transfer dependency","2017","North Rhine-Westphalia","Employed","237","0.0506888250764274","0.0436053121745042","0.0577723379783505"
"Low transfer dependency","2017","Hesse","Not Employed","52","0.0456262037021302","0.0306819716350991","0.0605704357691613"
"Low transfer dependency","2017","Hesse","Employed","77","0.0447395930387731","0.0334142853532243","0.056064900724322"
"Low transfer dependency","2017","Rhineland-Palatinate,Saarland","Not Employed","49","0.0601641314714248","0.0419813533208836","0.078346909621966"
"Low transfer dependency","2017","Rhineland-Palatinate,Saarland","Employed","77","0.0626294118725279","0.0477161054449824","0.0775427183000734"
"Low transfer dependency","2017","Baden-Württemberg","Not Employed","71","0.0502419549243529","0.037841154486542","0.0626427553621638"
"Low transfer dependency","2017","Baden-Württemberg","Employed","78","0.0197488146631413","0.0139413978278257","0.0255562314984569"
"Low transfer dependency","2017","Bavaria","Not Employed","107","0.0727329675667193","0.0597244274944552","0.0857415076389833"
"Low transfer dependency","2017","Bavaria","Employed","162","0.0365816082934874","0.0299376015134222","0.0432256150735526"
"Low transfer dependency","2017","Berlin","Not Employed","29","","",""
"Low transfer dependency","2017","Berlin","Employed","57","0.0835691426346003","0.0626610996536413","0.104477185615559"
"Low transfer dependency","2017","Brandenburg","Not Employed","41","0.0537860872583427","0.034705550448321","0.0728666240683644"
"Low transfer dependency","2017","Brandenburg","Employed","53","0.0845851706647348","0.0626287473278517","0.106541594001618"
"Low transfer dependency","2017","Mecklenburg-Western Pomerania","Not Employed","22","","",""
"Low transfer dependency","2017","Mecklenburg-Western Pomerania","Employed","27","","",""
"Low transfer dependency","2017","Saxony","Not Employed","33","0.0475553579344231","0.0312068848862389","0.0639038309826073"
"Low transfer dependency","2017","Saxony","Employed","72","0.0429687712748257","0.030946748892794","0.0549907936568573"
"Low transfer dependency","2017","Saxony-Anhalt","Not Employed","36","0.120767885327876","0.0891490759959717","0.15238669465978"
"Low transfer dependency","2017","Saxony-Anhalt","Employed","57","0.0816864560036976","0.0592609990054863","0.104111913001909"
"Low transfer dependency","2017","Thuringia","Not Employed","29","","",""
"Low transfer dependency","2017","Thuringia","Employed","52","0.0535533912679278","0.0362857487566933","0.0708210337791622"
"High transfer dependency","2017","Schleswig-Holstein","Not Employed","22","","",""
"High transfer dependency","2017","Schleswig-Holstein","Employed","27","","",""
"High transfer dependency","2017","Hamburg","Not Employed","8","","",""
"High transfer dependency","2017","Hamburg","Employed","6","","",""
"High transfer dependency","2017","Lower Saxony","Not Employed","68","0.0379790577330515","0.0267995528790174","0.0491585625870856"
"High transfer dependency","2017","Lower Saxony","Employed","57","0.0158534518197742","0.0101085584230173","0.021598345216531"
"High transfer dependency","2017","Bremen","Not Employed","8","","",""
"High transfer dependency","2017","Bremen","Employed","9","","",""
"High transfer dependency","2017","North Rhine-Westphalia","Not Employed","118","0.0351250603547119","0.0276435843255087","0.0426065363839151"
"High transfer dependency","2017","North Rhine-Westphalia","Employed","111","0.0172494912774938","0.0130451490030783","0.0214538335519092"
"High transfer dependency","2017","Hesse","Not Employed","45","0.0503129646433002","0.0346585298824022","0.0659673994041982"
"High transfer dependency","2017","Hesse","Employed","34","0.0217962275937257","0.013796992882554","0.0297954623048974"
"High transfer dependency","2017","Rhineland-Palatinate,Saarland","Not Employed","30","0.031463128677208","0.01811487539558","0.044811381958836"
"High transfer dependency","2017","Rhineland-Palatinate,Saarland","Employed","22","","",""
"High transfer dependency","2017","Baden-Württemberg","Not Employed","48","0.0415226717969973","0.0301975330618816","0.052847810532113"
"High transfer dependency","2017","Baden-Württemberg","Employed","51","0.0188276199445679","0.0131546019281349","0.0245006379610008"
"High transfer dependency","2017","Bavaria","Not Employed","62","0.0224377356482674","0.0150191310644724","0.0298563402320624"
"High transfer dependency","2017","Bavaria","Employed","53","0.0136992417278814","0.00958543247145764","0.0178130509843051"
"High transfer dependency","2017","Berlin","Not Employed","37","0.0799225578929203","0.0544688107594862","0.105376305026354"
"High transfer dependency","2017","Berlin","Employed","44","0.0727350952130361","0.0531143961748307","0.0923557942512415"
"High transfer dependency","2017","Brandenburg","Not Employed","37","0.0464667116467554","0.028663438812179","0.0642699844813317"
"High transfer dependency","2017","Brandenburg","Employed","21","","",""
"High transfer dependency","2017","Mecklenburg-Western Pomerania","Not Employed","17","","",""
"High transfer dependency","2017","Mecklenburg-Western Pomerania","Employed","23","","",""
"High transfer dependency","2017","Saxony","Not Employed","31","0.0391360656904218","0.0242398097618463","0.0540323216189973"
"High transfer dependency","2017","Saxony","Employed","34","0.0238636120303292","0.0148154295400675","0.032911794520591"
"High transfer dependency","2017","Saxony-Anhalt","Not Employed","17","","",""
"High transfer dependency","2017","Saxony-Anhalt","Employed","25","","",""
"High transfer dependency","2017","Thuringia","Not Employed","20","","",""
"High transfer dependency","2017","Thuringia","Employed","14","","",""
"Very high transfer dependency","2017","Schleswig-Holstein","Not Employed","161","0.129312799546243","0.0977805249709899","0.160845074121497"
"Very high transfer dependency","2017","Schleswig-Holstein","Employed","12","","",""
"Very high transfer dependency","2017","Hamburg","Not Employed","67","0.1006722498315","0.0590750643481741","0.142269435314825"
"Very high transfer dependency","2017","Hamburg","Employed","3","","",""
"Very high transfer dependency","2017","Lower Saxony","Not Employed","275","0.0864501669383181","0.0700137461040636","0.102886587772573"
"Very high transfer dependency","2017","Lower Saxony","Employed","31","0.0144797369896855","0.00898555191624562","0.0199739220631253"
"Very high transfer dependency","2017","Bremen","Not Employed","33","0.149868076044005","0.0799087173797827","0.219827434708227"
"Very high transfer dependency","2017","Bremen","Employed","11","","",""
"Very high transfer dependency","2017","North Rhine-Westphalia","Not Employed","580","0.0948628568125921","0.0829545907608826","0.106771122864302"
"Very high transfer dependency","2017","North Rhine-Westphalia","Employed","73","0.0124559936143853","0.00887456996175619","0.0160374172670145"
"Very high transfer dependency","2017","Hesse","Not Employed","235","0.129135390493299","0.105119143400407","0.15315163758619"
"Very high transfer dependency","2017","Hesse","Employed","29","","",""
"Very high transfer dependency","2017","Rhineland-Palatinate,Saarland","Not Employed","133","0.0462283151051642","0.0301721564356304","0.0622844737746979"
"Very high transfer dependency","2017","Rhineland-Palatinate,Saarland","Employed","11","","",""
"Very high transfer dependency","2017","Baden-Württemberg","Not Employed","322","0.0542735116556635","0.0414121573851055","0.0671348659262214"
"Very high transfer dependency","2017","Baden-Württemberg","Employed","22","","",""
"Very high transfer dependency","2017","Bavaria","Not Employed","279","0.058622110988876","0.0468549087097887","0.0703893132679634"
"Very high transfer dependency","2017","Bavaria","Employed","23","","",""
"Very high transfer dependency","2017","Berlin","Not Employed","120","0.169294783316212","0.13409418031354","0.204495386318884"
"Very high transfer dependency","2017","Berlin","Employed","12","","",""
"Very high transfer dependency","2017","Brandenburg","Not Employed","123","0.115795517522398","0.0887320663108471","0.142858968733949"
"Very high transfer dependency","2017","Brandenburg","Employed","6","","",""
"Very high transfer dependency","2017","Mecklenburg-Western Pomerania","Not Employed","49","0.127147407738345","0.0868087304502523","0.167486085026438"
"Very high transfer dependency","2017","Mecklenburg-Western Pomerania","Employed","8","","",""
"Very high transfer dependency","2017","Saxony","Not Employed","118","0.115553012826934","0.090995513723862","0.140110511930006"
"Very high transfer dependency","2017","Saxony","Employed","22","","",""
"Very high transfer dependency","2017","Saxony-Anhalt","Not Employed","108","0.135383650013559","0.102185579675768","0.16858172035135"
"Very high transfer dependency","2017","Saxony-Anhalt","Employed","18","","",""
"Very high transfer dependency","2017","Thuringia","Not Employed","67","0.0722344517451255","0.046607534373171","0.09786136911708"
"Very high transfer dependency","2017","Thuringia","Employed","4","","",""
"Very low transfer dependency","2018","Schleswig-Holstein","Not Employed","230","0.820258366838089","0.785245571961584","0.855271161714594"
"Very low transfer dependency","2018","Schleswig-Holstein","Employed","551","0.904459188592153","0.88184324600972","0.927075131174585"
"Very low transfer dependency","2018","Hamburg","Not Employed","118","0.820032622431695","0.769269396904638","0.870795847958751"
"Very low transfer dependency","2018","Hamburg","Employed","293","0.947691101645557","0.923848871503688","0.971533331787426"
"Very low transfer dependency","2018","Lower Saxony","Not Employed","616","0.78500726537852","0.761242918826666","0.808771611930374"
"Very low transfer dependency","2018","Lower Saxony","Employed","1543","0.906829331689869","0.893333594075897","0.920325069303841"
"Very low transfer dependency","2018","Bremen","Not Employed","55","0.672308217592476","0.597443601386682","0.74717283379827"
