"transab_cat2","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence"
"Very low transfer dependency","2013","higher vocational","Male","1005","0.943873589222386","0.93010826317404","0.957638915270731"
"Very low transfer dependency","2013","higher vocational","Female","602","0.948705309118263","0.931785581224624","0.965625037011903"
"Very low transfer dependency","2013","higher education","Male","3222","0.95454021424688","0.94757604796526","0.961504380528499"
"Very low transfer dependency","2013","higher education","Female","3101","0.930040020848642","0.921482349549477","0.938597692147807"
"Low transfer dependency","2013","in school","Male","44","0.0724415889690714","0.0502470021043023","0.0946361758338404"
"Low transfer dependency","2013","in school","Female","58","0.0598803817656005","0.0398314706148227","0.0799292929163783"
"Low transfer dependency","2013","inadequately","Male","45","0.172553868994998","0.12705952892992","0.218048209060075"
"Low transfer dependency","2013","inadequately","Female","62","0.199203357576276","0.157772546840308","0.240634168312245"
"Low transfer dependency","2013","general elemantary","Male","174","0.0933779270478446","0.0782815976689206","0.108474256426769"
"Low transfer dependency","2013","general elemantary","Female","289","0.0815867616380966","0.0705029059663323","0.0926706173098608"
"Low transfer dependency","2013","middle vocational","Male","514","0.0575468923081224","0.0518048719689749","0.0632889126472699"
"Low transfer dependency","2013","middle vocational","Female","637","0.0524088354322554","0.0474566264753107","0.0573610443892001"
"Low transfer dependency","2013","vocational + Abi","Male","71","0.0554220542855105","0.0400586130359776","0.0707854955350434"
"Low transfer dependency","2013","vocational + Abi","Female","151","0.0710709899583137","0.0580854020006906","0.0840565779159369"
"Low transfer dependency","2013","higher vocational","Male","48","0.0341469272854609","0.0232857401108732","0.0450081144600485"
"Low transfer dependency","2013","higher vocational","Female","33","0.0400773348983014","0.0250334833124296","0.0551211864841732"
"Low transfer dependency","2013","higher education","Male","113","0.0222660821055843","0.0173333154839031","0.0271988487272655"
"Low transfer dependency","2013","higher education","Female","168","0.0376710286321482","0.031283314577906","0.0440587426863905"
"High transfer dependency","2013","in school","Male","43","0.0552562241524024","0.0356934667354849","0.0748189815693199"
"High transfer dependency","2013","in school","Female","43","0.0559124581003854","0.0364983528643251","0.0753265633364457"
"High transfer dependency","2013","inadequately","Male","36","0.104670950339497","0.0678131362131112","0.141528764465883"
"High transfer dependency","2013","inadequately","Female","52","0.0843870892335652","0.0555528869809019","0.113221291486229"
"High transfer dependency","2013","general elemantary","Male","114","0.0533123069911126","0.0416562085062671","0.0649684054759581"
"High transfer dependency","2013","general elemantary","Female","199","0.0460286090601171","0.0375437712004685","0.0545134469197657"
"High transfer dependency","2013","middle vocational","Male","236","0.0287145403357861","0.0245969011218546","0.0328321795497175"
"High transfer dependency","2013","middle vocational","Female","370","0.0280320811858793","0.0243639923784919","0.0317001699932668"
"High transfer dependency","2013","vocational + Abi","Male","26","","",""
"High transfer dependency","2013","vocational + Abi","Female","58","0.0145284481840334","0.00848122728591543","0.0205756690821514"
"High transfer dependency","2013","higher vocational","Male","11","","",""
"High transfer dependency","2013","higher vocational","Female","9","","",""
"High transfer dependency","2013","higher education","Male","45","0.0104423363026741","0.00704391109713628","0.013840761508212"
"High transfer dependency","2013","higher education","Female","75","0.0183956966039511","0.0138874642355669","0.0229039289723352"
"Very high transfer dependency","2013","in school","Male","50","0.0664566872659822","0.0451302147145651","0.0877831598173992"
"Very high transfer dependency","2013","in school","Female","44","0.0502501472544874","0.0317902091714266","0.0687100853375482"
"Very high transfer dependency","2013","inadequately","Male","66","0.219507220569998","0.169672273169213","0.269342167970783"
"Very high transfer dependency","2013","inadequately","Female","92","0.197483266443004","0.156187438060612","0.238779094825396"
"Very high transfer dependency","2013","general elemantary","Male","154","0.0957778679225463","0.0805090205671654","0.111046715277927"
"Very high transfer dependency","2013","general elemantary","Female","274","0.0725222784580648","0.0620208250479207","0.0830237318682089"
"Very high transfer dependency","2013","middle vocational","Male","263","0.0385704703543434","0.0338224769240954","0.0433184637845914"
"Very high transfer dependency","2013","middle vocational","Female","399","0.0333871390981882","0.0293950328335609","0.0373792453628155"
"Very high transfer dependency","2013","vocational + Abi","Male","34","0.0425384482513144","0.028987184849234","0.0560897116533948"
"Very high transfer dependency","2013","vocational + Abi","Female","68","0.0332274751673501","0.0241694193263327","0.0422855310083675"
"Very high transfer dependency","2013","higher vocational","Male","10","","",""
"Very high transfer dependency","2013","higher vocational","Female","9","","",""
"Very high transfer dependency","2013","higher education","Male","57","0.0127513673448618","0.0090003422123663","0.0165023924773574"
"Very high transfer dependency","2013","higher education","Female","69","0.0138932539152588","0.00996640765712684","0.0178201001733907"
"Very low transfer dependency","2014","in school","Male","306","0.746145021782318","0.704768108311763","0.787521935252873"
"Very low transfer dependency","2014","in school","Female","349","0.863225456165023","0.831548486359131","0.894902425970915"
"Very low transfer dependency","2014","inadequately","Male","78","0.461303635640716","0.393064012230742","0.52954325905069"
"Very low transfer dependency","2014","inadequately","Female","114","0.489652032022816","0.432117833495033","0.547186230550598"
"Very low transfer dependency","2014","general elemantary","Male","858","0.754259668843479","0.73041207375046","0.778107263936497"
"Very low transfer dependency","2014","general elemantary","Female","1327","0.804896989765578","0.787290255494166","0.822503724036991"
"Very low transfer dependency","2014","middle vocational","Male","4802","0.868299282603538","0.859476169280097","0.87712239592698"
"Very low transfer dependency","2014","middle vocational","Female","5708","0.876479995817358","0.868700028548888","0.884259963085829"
"Very low transfer dependency","2014","vocational + Abi","Male","630","0.886350629577283","0.863575284116486","0.909125975038081"
"Very low transfer dependency","2014","vocational + Abi","Female","1072","0.901311400684451","0.885017324507731","0.917605476861171"
"Very low transfer dependency","2014","higher vocational","Male","919","0.945579067066606","0.931412589058963","0.959745545074249"
"Very low transfer dependency","2014","higher vocational","Female","554","0.915004012502078","0.892855214827163","0.937152810176993"
"Very low transfer dependency","2014","higher education","Male","2911","0.951360576901999","0.943783278369083","0.958937875434916"
"Very low transfer dependency","2014","higher education","Female","2832","0.931901208516862","0.923047554709042","0.940754862324683"
"Low transfer dependency","2014","in school","Male","45","0.0974580471600679","0.0692614838961361","0.125654610424"
"Low transfer dependency","2014","in school","Female","41","0.0402306139748767","0.0221155175364498","0.0583457104133037"
"Low transfer dependency","2014","inadequately","Male","50","0.2677109258015","0.207100758092746","0.328321093510254"
"Low transfer dependency","2014","inadequately","Female","60","0.170846287843726","0.127528188772554","0.214164386914899"
"Low transfer dependency","2014","general elemantary","Male","158","0.0901632668275382","0.0742981790461789","0.106028354608898"
"Low transfer dependency","2014","general elemantary","Female","244","0.0789386639129665","0.0669584151839649","0.090918912641968"
"Low transfer dependency","2014","middle vocational","Male","433","0.0571456009057498","0.0510893092202897","0.0632018925912099"
"Low transfer dependency","2014","middle vocational","Female","551","0.0612764182467621","0.0556054963413583","0.066947340152166"
"Low transfer dependency","2014","vocational + Abi","Male","68","0.0606399460061532","0.0435132288998718","0.0777666631124345"
"Low transfer dependency","2014","vocational + Abi","Female","99","0.0459283836525989","0.0344919691843325","0.0573647981208654"
"Low transfer dependency","2014","higher vocational","Male","44","0.0301487007222954","0.0194700384370421","0.0408273630075487"
"Low transfer dependency","2014","higher vocational","Female","36","0.0657464382240618","0.0460626836735832","0.0854301927745404"
"Low transfer dependency","2014","higher education","Male","98","0.0227723097825311","0.0175175963240015","0.0280270232410607"
"Low transfer dependency","2014","higher education","Female","157","0.0381194064312305","0.0313896159643331","0.0448491968981279"
"High transfer dependency","2014","in school","Male","30","0.0479668333033298","0.0276502726425004","0.0682833939641591"
"High transfer dependency","2014","in school","Female","25","","",""
"High transfer dependency","2014","inadequately","Male","24","","",""
"High transfer dependency","2014","inadequately","Female","41","0.124684497004521","0.0866622629328309","0.16270673107621"
"High transfer dependency","2014","general elemantary","Male","99","0.0468420374726661","0.035137715633047","0.0585463593122852"
"High transfer dependency","2014","general elemantary","Female","165","0.048647035884602","0.0390888449318953","0.0582052268373088"
"High transfer dependency","2014","middle vocational","Male","199","0.0332362130555426","0.0285593029749125","0.0379131231361727"
"High transfer dependency","2014","middle vocational","Female","291","0.028759919571112","0.0248081169179994","0.0327117222242246"
"High transfer dependency","2014","vocational + Abi","Male","19","","",""
"High transfer dependency","2014","vocational + Abi","Female","57","0.0234308453966459","0.0151665791891908","0.0316951116041011"
"High transfer dependency","2014","higher vocational","Male","14","","",""
"High transfer dependency","2014","higher vocational","Female","12","","",""
"High transfer dependency","2014","higher education","Male","37","0.0110309235286318","0.00735179544028155","0.014710051616982"
"High transfer dependency","2014","higher education","Female","56","0.0136465026812161","0.00956899419725041","0.0177240111651817"
"Very high transfer dependency","2014","in school","Male","44","0.108430097754284","0.0788699738451975","0.137990221663371"
"Very high transfer dependency","2014","in school","Female","37","0.0609896460832573","0.0389277862662982","0.0830515059002164"
"Very high transfer dependency","2014","inadequately","Male","53","0.182149716578713","0.129314643231048","0.234984789926377"
"Very high transfer dependency","2014","inadequately","Female","75","0.214817183128938","0.167548990773172","0.262085375484704"
"Very high transfer dependency","2014","general elemantary","Male","137","0.108735026856317","0.0914911830999905","0.125978870612644"
"Very high transfer dependency","2014","general elemantary","Female","210","0.0675173104368532","0.0563691135754596","0.0786655072982468"
"Very high transfer dependency","2014","middle vocational","Male","209","0.0413189034351693","0.0361260682177716","0.0465117386525671"
"Very high transfer dependency","2014","middle vocational","Female","321","0.0334836663647678","0.0292300411807381","0.0377372915487974"
"Very high transfer dependency","2014","vocational + Abi","Male","29","","",""
"Very high transfer dependency","2014","vocational + Abi","Female","59","0.0293293702663041","0.020111170164028","0.0385475703685803"
"Very high transfer dependency","2014","higher vocational","Male","8","","",""
"Very high transfer dependency","2014","higher vocational","Female","7","","",""
"Very high transfer dependency","2014","higher education","Male","50","0.0148361897868378","0.010577627242291","0.0190947523313846"
"Very high transfer dependency","2014","higher education","Female","65","0.0163328823706913","0.0118781318158902","0.0207876329254923"
"Very low transfer dependency","2015","in school","Male","243","0.736047711570698","0.689804171114751","0.782291252026645"
"Very low transfer dependency","2015","in school","Female","313","0.836658473091544","0.801261714668164","0.872055231514923"
"Very low transfer dependency","2015","inadequately","Male","94","0.526089517908287","0.458716679410105","0.593462356406469"
"Very low transfer dependency","2015","inadequately","Female","116","0.463664316083334","0.40833045477935","0.518998177387318"
"Very low transfer dependency","2015","general elemantary","Male","845","0.752809401457037","0.728770106132762","0.776848696781313"
"Very low transfer dependency","2015","general elemantary","Female","1277","0.811575516919423","0.793683339685194","0.829467694153652"
"Very low transfer dependency","2015","middle vocational","Male","4706","0.878802946723505","0.870157499238628","0.887448394208382"
"Very low transfer dependency","2015","middle vocational","Female","5608","0.889224891926301","0.881700753667385","0.896749030185218"
"Very low transfer dependency","2015","vocational + Abi","Male","683","0.88569169098185","0.86381996765414","0.90756341430956"
"Very low transfer dependency","2015","vocational + Abi","Female","1131","0.898492393686657","0.882346765298796","0.914638022074518"
"Very low transfer dependency","2015","higher vocational","Male","894","0.958423290976633","0.945702730196487","0.97114385175678"
"Very low transfer dependency","2015","higher vocational","Female","543","0.9299987222677","0.909305132895432","0.950692311639967"
"Very low transfer dependency","2015","higher education","Male","2999","0.940505938562299","0.932315268779062","0.948696608345536"
"Very low transfer dependency","2015","higher education","Female","2931","0.920277603002332","0.910927849208094","0.929627356796569"
"Low transfer dependency","2015","in school","Male","35","0.076748839950906","0.0488213940956746","0.104676285806137"
"Low transfer dependency","2015","in school","Female","36","0.0540354413952002","0.0323874371718438","0.0756834456185566"
"Low transfer dependency","2015","inadequately","Male","27","","",""
"Low transfer dependency","2015","inadequately","Female","62","0.201397608344505","0.156897276283788","0.245897940405221"
"Low transfer dependency","2015","general elemantary","Male","137","0.0655345782928838","0.0517440750853608","0.0793250815004067"
"Low transfer dependency","2015","general elemantary","Female","222","0.0814320271561927","0.0689183965904754","0.09394565772191"
"Low transfer dependency","2015","middle vocational","Male","380","0.0530037663252948","0.0470687326743767","0.0589387999762129"
"Low transfer dependency","2015","middle vocational","Female","476","0.0487985186187703","0.0436335290525716","0.0539635081849689"
"Low transfer dependency","2015","vocational + Abi","Male","68","0.0491720659197196","0.0343088422982259","0.0640352895412132"
"Low transfer dependency","2015","vocational + Abi","Female","93","0.0481181761421273","0.0366763708633446","0.05955998142091"
"Low transfer dependency","2015","higher vocational","Male","32","0.0227502821003506","0.0132486394522702","0.032251924748431"
"Low transfer dependency","2015","higher vocational","Female","27","","",""
"Low transfer dependency","2015","higher education","Male","95","0.0320776710190399","0.0259763551933413","0.0381789868447385"
"Low transfer dependency","2015","higher education","Female","160","0.0449555340438582","0.0378030985245656","0.0521079695631507"
"High transfer dependency","2015","in school","Male","27","","",""
"High transfer dependency","2015","in school","Female","24","","",""
"High transfer dependency","2015","inadequately","Male","23","","",""
"High transfer dependency","2015","inadequately","Female","50","0.170624577979833","0.128883162739108","0.212365993220557"
"High transfer dependency","2015","general elemantary","Male","103","0.0705893055916101","0.0563156067718836","0.0848630044113367"
"High transfer dependency","2015","general elemantary","Female","137","0.0455499092781524","0.0360098642031055","0.0550899543531994"
"High transfer dependency","2015","middle vocational","Male","174","0.0228318437162278","0.0188749823093143","0.0267887051231414"
"High transfer dependency","2015","middle vocational","Female","284","0.0263306764105936","0.0224921315367389","0.0301692212844483"
"High transfer dependency","2015","vocational + Abi","Male","21","","",""
"High transfer dependency","2015","vocational + Abi","Female","59","0.0323370447356468","0.0228798860111022","0.0417942034601915"
"High transfer dependency","2015","higher vocational","Male","9","","",""
"High transfer dependency","2015","higher vocational","Female","10","","",""
"High transfer dependency","2015","higher education","Male","46","0.012434914181127","0.00859778785524669","0.0162720405070074"
"High transfer dependency","2015","higher education","Female","52","0.0170437222557148","0.012575858728266","0.0215115857831635"
"Very high transfer dependency","2015","in school","Male","44","0.0919218049216916","0.0616103855727989","0.122233224270584"
"Very high transfer dependency","2015","in school","Female","46","0.0603369780082609","0.03753781387133","0.0831361421451918"
"Very high transfer dependency","2015","inadequately","Male","67","0.232026068370292","0.17506888649926","0.288983250241324"
"Very high transfer dependency","2015","inadequately","Female","84","0.164313497592329","0.123195769718093","0.205431225466565"
"Very high transfer dependency","2015","general elemantary","Male","152","0.111066714658469","0.0935565678146058","0.128576861502332"
"Very high transfer dependency","2015","general elemantary","Female","199","0.0614425466462318","0.050455142682617","0.0724299506098466"
"Very high transfer dependency","2015","middle vocational","Male","214","0.0453614432349724","0.0398488161840442","0.0508740702859006"
"Very high transfer dependency","2015","middle vocational","Female","316","0.0356459130443347","0.0312011050541964","0.040090721034473"
"Very high transfer dependency","2015","vocational + Abi","Male","41","0.0486865357224346","0.0338930990564492","0.06347997238842"
"Very high transfer dependency","2015","vocational + Abi","Female","61","0.0210523854355689","0.0133773773933828","0.028727393477755"
"Very high transfer dependency","2015","higher vocational","Male","11","","",""
"Very high transfer dependency","2015","higher vocational","Female","4","","",""
"Very high transfer dependency","2015","higher education","Male","64","0.0149814762375337","0.0107751656124601","0.0191877868626072"
"Very high transfer dependency","2015","higher education","Female","81","0.0177231406980951","0.0131686704066579","0.0222776109895322"
"Very low transfer dependency","2016","in school","Male","263","0.788232454151088","0.744017617272674","0.832447291029503"
"Very low transfer dependency","2016","in school","Female","275","0.856739027158716","0.821514553197105","0.891963501120326"
"Very low transfer dependency","2016","inadequately","Male","70","0.511642171307689","0.437155720149666","0.586128622465712"
"Very low transfer dependency","2016","inadequately","Female","91","0.480702838639839","0.416549915750211","0.544855761529468"
"Very low transfer dependency","2016","general elemantary","Male","725","0.75026426031773","0.724267408069609","0.776261112565851"
"Very low transfer dependency","2016","general elemantary","Female","1154","0.812548365490883","0.793671462630413","0.831425268351353"
"Very low transfer dependency","2016","middle vocational","Male","4239","0.868113042032351","0.858673529192852","0.87755255487185"
"Very low transfer dependency","2016","middle vocational","Female","5103","0.890994322045276","0.883142676967176","0.898845967123376"
"Very low transfer dependency","2016","vocational + Abi","Male","640","0.881155383753856","0.858057168517082","0.90425359899063"
"Very low transfer dependency","2016","vocational + Abi","Female","1063","0.892045310422507","0.874917385074655","0.909173235770359"
"Very low transfer dependency","2016","higher vocational","Male","813","0.930157605348631","0.913112906181358","0.947202304515904"
"Very low transfer dependency","2016","higher vocational","Female","511","0.957399527437148","0.940506179320404","0.974292875553892"
"Very low transfer dependency","2016","higher education","Male","2750","0.945575854331222","0.937361786632152","0.953789922030293"
"Very low transfer dependency","2016","higher education","Female","2725","0.925488040937456","0.91604536334107","0.934930718533841"
"Low transfer dependency","2016","in school","Male","27","","",""
"Low transfer dependency","2016","in school","Female","41","0.0469087412049327","0.0256493694986755","0.06816811291119"
"Low transfer dependency","2016","inadequately","Male","27","","",""
"Low transfer dependency","2016","inadequately","Female","41","0.171095755368973","0.122740694977097","0.219450815760848"
"Low transfer dependency","2016","general elemantary","Male","136","0.0832385343917702","0.0666478739543328","0.0998291948292076"
"Low transfer dependency","2016","general elemantary","Female","190","0.0803522974435829","0.0672039428143042","0.0935006520728616"
"Low transfer dependency","2016","middle vocational","Male","362","0.0650952247143876","0.0582131597195355","0.0719772897092397"
"Low transfer dependency","2016","middle vocational","Female","472","0.0555810428913438","0.0498088036223814","0.0613532821603061"
"Low transfer dependency","2016","vocational + Abi","Male","67","0.0622772345913679","0.0450282192802611","0.0795262499024748"
"Low transfer dependency","2016","vocational + Abi","Female","103","0.0590862050855954","0.0460722736460641","0.0721001365251267"
"Low transfer dependency","2016","higher vocational","Male","27","","",""
"Low transfer dependency","2016","higher vocational","Female","24","","",""
"Low transfer dependency","2016","higher education","Male","100","0.0267734960088502","0.0209286404034067","0.0326183516142937"
"Low transfer dependency","2016","higher education","Female","145","0.0429160865430409","0.0356285318076081","0.0502036412784738"
"High transfer dependency","2016","in school","Male","19","","",""
"High transfer dependency","2016","in school","Female","25","","",""
"High transfer dependency","2016","inadequately","Male","17","","",""
"High transfer dependency","2016","inadequately","Female","37","0.169132520327244","0.120998784372553","0.217266256281935"
"High transfer dependency","2016","general elemantary","Male","89","0.0713552116617105","0.055895159695796","0.0868152636276249"
"High transfer dependency","2016","general elemantary","Female","126","0.0472123044139004","0.036953725963895","0.0574708828639059"
"High transfer dependency","2016","middle vocational","Male","130","0.0236264134726978","0.019389326032442","0.0278635009129535"
"High transfer dependency","2016","middle vocational","Female","217","0.0250480255160472","0.0211109205691868","0.0289851304629077"
"High transfer dependency","2016","vocational + Abi","Male","17","","",""
"High transfer dependency","2016","vocational + Abi","Female","32","0.0168093777032757","0.0097138413504786","0.0239049140560727"
"High transfer dependency","2016","higher vocational","Male","8","","",""
"High transfer dependency","2016","higher vocational","Female","12","","",""
"High transfer dependency","2016","higher education","Male","29","","",""
"High transfer dependency","2016","higher education","Female","36","0.0155563352098187","0.0111064803513306","0.0200061900683068"
"Very high transfer dependency","2016","in school","Male","19","","",""
"Very high transfer dependency","2016","in school","Female","39","0.0613706646115977","0.0372391952080149","0.0855021340151805"
"Very high transfer dependency","2016","inadequately","Male","59","0.26742499767668","0.201469335122976","0.333380660230384"
"Very high transfer dependency","2016","inadequately","Female","64","0.179068885663944","0.129838464158785","0.228299307169104"
"Very high transfer dependency","2016","general elemantary","Male","115","0.0951419936287897","0.0775202196077441","0.112763767649835"
"Very high transfer dependency","2016","general elemantary","Female","172","0.0598870326516335","0.0484103087576794","0.0713637565455877"
"Very high transfer dependency","2016","middle vocational","Male","205","0.0431653197805636","0.0374957977040223","0.0488348418571049"
"Very high transfer dependency","2016","middle vocational","Female","260","0.0283766095473329","0.0241932242644681","0.0325599948301977"
"Very high transfer dependency","2016","vocational + Abi","Male","30","0.0385511985436849","0.0248093726564617","0.052293024430908"
"Very high transfer dependency","2016","vocational + Abi","Female","63","0.0320591067886217","0.0223363219323394","0.041781891644904"
"Very high transfer dependency","2016","higher vocational","Male","11","","",""
"Very high transfer dependency","2016","higher vocational","Female","2","","",""
"Very high transfer dependency","2016","higher education","Male","51","0.0189396024183219","0.0140039157422289","0.023875289094415"
"Very high transfer dependency","2016","higher education","Female","65","0.0160395373096848","0.0115222105405357","0.0205568640788339"
"Very low transfer dependency","2017","in school","Male","289","0.796197217908421","0.75520735005651","0.837187085760333"
"Very low transfer dependency","2017","in school","Female","328","0.858020984732103","0.824720320199583","0.891321649264624"
"Very low transfer dependency","2017","inadequately","Male","115","0.521646702492835","0.483036220442365","0.560257184543304"
"Very low transfer dependency","2017","inadequately","Female","111","0.461025829372501","0.419923117899444","0.502128540845558"
"Very low transfer dependency","2017","general elemantary","Male","780","0.719550164972142","0.695976933526064","0.74312339641822"
"Very low transfer dependency","2017","general elemantary","Female","1238","0.811572647936371","0.793858068659175","0.829287227213567"
"Very low transfer dependency","2017","middle vocational","Male","4763","0.881815070336473","0.87343068874651","0.890199451926435"
"Very low transfer dependency","2017","middle vocational","Female","5660","0.901555032238017","0.894423645818217","0.908686418657817"
"Very low transfer dependency","2017","vocational + Abi","Male","712","0.882770530472653","0.861169692123403","0.904371368821902"
"Very low transfer dependency","2017","vocational + Abi","Female","1200","0.884828832317362","0.868142651379719","0.901515013255004"
"Very low transfer dependency","2017","higher vocational","Male","906","0.955723905781817","0.942615393692688","0.968832417870946"
"Very low transfer dependency","2017","higher vocational","Female","555","0.959689255128013","0.943858688056147","0.975519822199879"
"Very low transfer dependency","2017","higher education","Male","3106","0.94828018744321","0.940966267122099","0.955594107764321"
"Very low transfer dependency","2017","higher education","Female","3012","0.927206117986774","0.918465789468952","0.935946446504597"
"Low transfer dependency","2017","in school","Male","35","0.0824826446203813","0.0544896365878212","0.110475652652941"
"Low transfer dependency","2017","in school","Female","38","0.0626144346472156","0.0394997364060687","0.0857291328883625"
"Low transfer dependency","2017","inadequately","Male","43","0.0924769734870333","0.0700852132519792","0.114868733722087"
"Low transfer dependency","2017","inadequately","Female","46","0.127294227682447","0.0998113536927401","0.154777101672154"
"Low transfer dependency","2017","general elemantary","Male","155","0.104468530363665","0.0884178237762942","0.120519236951036"
"Low transfer dependency","2017","general elemantary","Female","205","0.082807978174635","0.0703237587421729","0.095292197607097"
"Low transfer dependency","2017","middle vocational","Male","366","0.0492665374144787","0.0436456273478995","0.0548874474810579"
"Low transfer dependency","2017","middle vocational","Female","450","0.0463073834662825","0.0412768919649375","0.0513378749676275"
"Low transfer dependency","2017","vocational + Abi","Male","52","0.0532940138783575","0.0382114535683482","0.0683765741883668"
"Low transfer dependency","2017","vocational + Abi","Female","91","0.0449524634862466","0.0341220590787703","0.0557828678937229"
"Low transfer dependency","2017","higher vocational","Male","23","","",""
"Low transfer dependency","2017","higher vocational","Female","28","","",""
"Low transfer dependency","2017","higher education","Male","120","0.0272871471619592","0.0219066202376996","0.0326676740862187"
"Low transfer dependency","2017","higher education","Female","155","0.0461926777743924","0.0391309809628507","0.0532543745859341"
"High transfer dependency","2017","in school","Male","23","","",""
"High transfer dependency","2017","in school","Female","26","","",""
"High transfer dependency","2017","inadequately","Male","50","0.0867223856965815","0.0649698635656657","0.108474907827497"
"High transfer dependency","2017","inadequately","Female","50","0.0998764805382653","0.0751531749443304","0.1245997861322"
"High transfer dependency","2017","general elemantary","Male","119","0.0639471648689899","0.0511084422502583","0.0767858874877215"
"High transfer dependency","2017","general elemantary","Female","141","0.0424452435992335","0.033312705494372","0.0515777817040951"
"High transfer dependency","2017","middle vocational","Male","181","0.0239263787835611","0.0199573796717782","0.0278953778953439"
"High transfer dependency","2017","middle vocational","Female","255","0.0274046212386312","0.0234965804209163","0.0313126620563461"
"High transfer dependency","2017","vocational + Abi","Male","25","","",""
"High transfer dependency","2017","vocational + Abi","Female","47","0.0385737329351499","0.0285076789093284","0.0486397869609714"
"High transfer dependency","2017","higher vocational","Male","10","","",""
"High transfer dependency","2017","higher vocational","Female","7","","",""
"High transfer dependency","2017","higher education","Male","47","0.00982905992699527","0.00657095928948742","0.0130871605645031"
"High transfer dependency","2017","higher education","Female","55","0.0126688770835051","0.0089062372672681","0.0164315168997421"
"Very high transfer dependency","2017","in school","Male","24","","",""
"Very high transfer dependency","2017","in school","Female","30","0.0496200738142983","0.0289010544722005","0.070339093156396"
"Very high transfer dependency","2017","inadequately","Male","435","0.299153938323551","0.263762249609398","0.334545627037703"
"Very high transfer dependency","2017","inadequately","Female","358","0.311803462406786","0.273607225748626","0.349999699064946"
"Very high transfer dependency","2017","general elemantary","Male","341","0.112034139795203","0.0954827558365928","0.128585523753813"
"Very high transfer dependency","2017","general elemantary","Female","288","0.0631741302897606","0.0521538093575308","0.0741944512219903"
"Very high transfer dependency","2017","middle vocational","Male","385","0.0449920134654878","0.039608417697466","0.0503756092335095"
"Very high transfer dependency","2017","middle vocational","Female","339","0.0247329630570693","0.0210152066094817","0.0284507195046569"
"Very high transfer dependency","2017","vocational + Abi","Male","63","0.043315429463734","0.0296465161013165","0.0569843428261514"
"Very high transfer dependency","2017","vocational + Abi","Female","68","0.0316449712612415","0.0224948870805854","0.0407950554418977"
"Very high transfer dependency","2017","higher vocational","Male","7","","",""
"Very high transfer dependency","2017","higher vocational","Female","3","","",""
"Very high transfer dependency","2017","higher education","Male","249","0.0146036054678359","0.0106418383288034","0.0185653726068684"
"Very high transfer dependency","2017","higher education","Female","172","0.0139323271553281","0.00998904943891595","0.0178756048717403"
"Very low transfer dependency","2018","in school","Male","254","0.799739577434764","0.757012321791131","0.842466833078397"
"Very low transfer dependency","2018","in school","Female","258","0.832407016170218","0.792588458607023","0.872225573733413"
"Very low transfer dependency","2018","inadequately","Male","120","0.372947396327777","0.341833823813063","0.404060968842492"
"Very low transfer dependency","2018","inadequately","Female","109","0.43607810604609","0.40196967868075","0.470186533411431"
"Very low transfer dependency","2018","general elemantary","Male","813","0.747014057760009","0.725238309978758","0.76878980554126"
"Very low transfer dependency","2018","general elemantary","Female","1167","0.809208468342265","0.791498732498828","0.826918204185702"
"Very low transfer dependency","2018","middle vocational","Male","4499","0.885988891148102","0.87759166097373","0.894386121322475"
"Very low transfer dependency","2018","middle vocational","Female","5412","0.898879272899648","0.891547721935175","0.90621082386412"
"Very low transfer dependency","2018","vocational + Abi","Male","667","0.891555322745428","0.87031180458631","0.912798840904547"
"Very low transfer dependency","2018","vocational + Abi","Female","1139","0.901905557113104","0.88601539620518","0.917795718021029"
"Very low transfer dependency","2018","higher vocational","Male","829","0.943311895787049","0.927989817154272","0.958633974419826"
"Very low transfer dependency","2018","higher vocational","Female","544","0.968241101629225","0.953820001405019","0.982662201853431"
"Very low transfer dependency","2018","higher education","Male","3023","0.947773574474043","0.940445623131869","0.955101525816216"
"Very low transfer dependency","2018","higher education","Female","2930","0.931095154266775","0.922531960912363","0.939658347621186"
"Low transfer dependency","2018","in school","Male","35","0.0847200371756142","0.0549894705137349","0.114450603837493"
"Low transfer dependency","2018","in school","Female","32","0.0569169906287871","0.0322176325706651","0.081616348686909"
"Low transfer dependency","2018","inadequately","Male","69","0.111024434817761","0.0908115500381654","0.131237319597356"
"Low transfer dependency","2018","inadequately","Female","63","0.149491614978164","0.124966119329183","0.174017110627145"
"Low transfer dependency","2018","general elemantary","Male","161","0.083470410787566","0.0696156185944507","0.0973252029806812"
"Low transfer dependency","2018","general elemantary","Female","197","0.0837175286004175","0.0712343490996575","0.0962007081011775"
"Low transfer dependency","2018","middle vocational","Male","339","0.0469295863142156","0.0413418720271878","0.0525173006012433"
"Low transfer dependency","2018","middle vocational","Female","424","0.049851749586381","0.0445592483053848","0.0551442508673773"
"Low transfer dependency","2018","vocational + Abi","Male","66","0.0504806454915758","0.0355230241737688","0.0654382668093828"
"Low transfer dependency","2018","vocational + Abi","Female","99","0.0509155075840945","0.0391718592276693","0.0626591559405197"
"Low transfer dependency","2018","higher vocational","Male","31","0.0361641337341145","0.0237937081970987","0.0485345592711304"
"Low transfer dependency","2018","higher vocational","Female","14","","",""
"Low transfer dependency","2018","higher education","Male","109","0.0244399433441871","0.0193541087665105","0.0295257779218637"
"Low transfer dependency","2018","higher education","Female","144","0.0303508431505496","0.0245511298288338","0.0361505564722655"
"High transfer dependency","2018","in school","Male","18","","",""
