"transab_cat2","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Very low transfer dependency","2013","lower secondary degree","Couple + C. GT 16 ","686","0.907381838860732","0.886879160465047","0.927884517256417"
"Very low transfer dependency","2013","lower secondary degree","Couple + C. LE and GT 16","382","0.858577711775148","0.827565984445798","0.889589439104498"
"Very low transfer dependency","2013","secondary school degree","1-pers.-HH","832","0.862293695315303","0.840741234477046","0.883846156153561"
"Very low transfer dependency","2013","secondary school degree","(Married) couple without C. ","2191","0.966083873145059","0.958678153147484","0.973489593142633"
"Very low transfer dependency","2013","secondary school degree","Single parent ","597","0.615512923307116","0.585832663122511","0.645193183491721"
"Very low transfer dependency","2013","secondary school degree","Couple + C. LE 16 ","1890","0.830426713541791","0.815163486741113","0.845689940342469"
"Very low transfer dependency","2013","secondary school degree","Couple + C. GT 16 ","925","0.959080044816197","0.946683273510037","0.971476816122357"
"Very low transfer dependency","2013","secondary school degree","Couple + C. LE and GT 16","540","0.885950284652158","0.861513548958816","0.910387020345499"
"Very low transfer dependency","2013","college entrance qualification","1-pers.-HH","962","0.888677581229435","0.87005644218193","0.907298720276939"
"Very low transfer dependency","2013","college entrance qualification","(Married) couple without C. ","2140","0.970831073950335","0.963824668478763","0.977837479421906"
"Very low transfer dependency","2013","college entrance qualification","Single parent ","501","0.827355776674191","0.798166231037812","0.856545322310571"
"Very low transfer dependency","2013","college entrance qualification","Couple + C. LE 16 ","2260","0.899829436109242","0.888135347031131","0.911523525187353"
"Very low transfer dependency","2013","college entrance qualification","Couple + C. GT 16 ","808","0.969706408598663","0.958081210348558","0.981331606848769"
"Very low transfer dependency","2013","college entrance qualification","Couple + C. LE and GT 16","499","0.908050205352769","0.884139247567549","0.93196116313799"
"Very low transfer dependency","2013","Other degree","1-pers.-HH","261","0.770704204555537","0.725954502134445","0.815453906976628"
"Very low transfer dependency","2013","Other degree","(Married) couple without C. ","711","0.876938324533537","0.855440337011296","0.898436312055778"
"Very low transfer dependency","2013","Other degree","Single parent ","100","0.426539825581505","0.36547666976867","0.487602981394341"
"Very low transfer dependency","2013","Other degree","Couple + C. LE 16 ","1046","0.72523175184976","0.70272371921168","0.74773978448784"
"Very low transfer dependency","2013","Other degree","Couple + C. GT 16 ","355","0.799807384738956","0.76220458394615","0.837410185531762"
"Very low transfer dependency","2013","Other degree","Couple + C. LE and GT 16","282","0.757286447106242","0.715938859958385","0.798634034254098"
"Very low transfer dependency","2013","no degree/no degree yet","1-pers.-HH","41","0.476716132456738","0.373529026107928","0.579903238805547"
"Very low transfer dependency","2013","no degree/no degree yet","(Married) couple without C. ","98","0.833726658747165","0.768715789238444","0.898737528255887"
"Very low transfer dependency","2013","no degree/no degree yet","Single parent ","185","0.494775161306547","0.444962596932023","0.544587725681071"
"Very low transfer dependency","2013","no degree/no degree yet","Couple + C. LE 16 ","77","0.470187242118633","0.402030141521651","0.538344342715615"
"Very low transfer dependency","2013","no degree/no degree yet","Couple + C. GT 16 ","283","0.924187447135196","0.895365310071857","0.953009584198534"
"Very low transfer dependency","2013","no degree/no degree yet","Couple + C. LE and GT 16","366","0.781183780231943","0.745124357811616","0.817243202652271"
"Low transfer dependency","2013","lower secondary degree","1-pers.-HH","62","0.0449361443604223","0.0337006907653312","0.0561715979555133"
"Low transfer dependency","2013","lower secondary degree","(Married) couple without C. ","82","0.0246787875407533","0.0190155925607988","0.0303419825207079"
"Low transfer dependency","2013","lower secondary degree","Single parent ","101","0.146716701148922","0.119722994576484","0.17371040772136"
"Low transfer dependency","2013","lower secondary degree","Couple + C. LE 16 ","190","0.112379967135971","0.0958122229611614","0.12894771131078"
"Low transfer dependency","2013","lower secondary degree","Couple + C. GT 16 ","54","0.0743376120532919","0.0557852977674089","0.0928899263391748"
"Low transfer dependency","2013","lower secondary degree","Couple + C. LE and GT 16","57","0.0766157276556675","0.052944138009941","0.100287317301394"
"Low transfer dependency","2013","secondary school degree","1-pers.-HH","47","0.0410545617208295","0.0286446124562","0.053464510985459"
"Low transfer dependency","2013","secondary school degree","(Married) couple without C. ","55","0.0196499345566927","0.0139715095922876","0.0253283595210979"
"Low transfer dependency","2013","secondary school degree","Single parent ","143","0.154447050086632","0.132399087881004","0.17649501229226"
"Low transfer dependency","2013","secondary school degree","Couple + C. LE 16 ","282","0.100173375694206","0.0879617760550713","0.11238497533334"
"Low transfer dependency","2013","secondary school degree","Couple + C. GT 16 ","33","0.0312561453586277","0.0203672010515758","0.0421450896656796"
"Low transfer dependency","2013","secondary school degree","Couple + C. LE and GT 16","73","0.0668677789829547","0.0476646740623897","0.0860708839035197"
"Low transfer dependency","2013","college entrance qualification","1-pers.-HH","54","0.0410494457116521","0.0293033220202653","0.0527955694030389"
"Low transfer dependency","2013","college entrance qualification","(Married) couple without C. ","47","0.0191387993926457","0.0134342107098011","0.0248433880754903"
"Low transfer dependency","2013","college entrance qualification","Single parent ","63","0.0777030023478978","0.0570273388807396","0.0983786658150559"
"Low transfer dependency","2013","college entrance qualification","Couple + C. LE 16 ","200","0.078728932443703","0.0682388925990608","0.0892189722883452"
"Low transfer dependency","2013","college entrance qualification","Couple + C. GT 16 ","20","","",""
"Low transfer dependency","2013","college entrance qualification","Couple + C. LE and GT 16","46","0.068075188437992","0.0472326062001887","0.0889177706757953"
"Low transfer dependency","2013","Other degree","1-pers.-HH","17","","",""
"Low transfer dependency","2013","Other degree","(Married) couple without C. ","61","0.0453899828254665","0.031767857474074","0.059012108176859"
"Low transfer dependency","2013","Other degree","Single parent ","42","0.195305846381493","0.14635943392109","0.244252258841896"
"Low transfer dependency","2013","Other degree","Couple + C. LE 16 ","219","0.11985755919537","0.103480909655978","0.136234208734762"
"Low transfer dependency","2013","Other degree","Couple + C. GT 16 ","39","0.121358002720964","0.090671764541446","0.152044240900481"
"Low transfer dependency","2013","Other degree","Couple + C. LE and GT 16","70","0.0968400059305446","0.0683178194572793","0.12536219240381"
"Low transfer dependency","2013","no degree/no degree yet","1-pers.-HH","9","","",""
"Low transfer dependency","2013","no degree/no degree yet","(Married) couple without C. ","12","","",""
"Low transfer dependency","2013","no degree/no degree yet","Single parent ","50","0.150282110880205","0.11467935367633","0.185884868084079"
"Low transfer dependency","2013","no degree/no degree yet","Couple + C. LE 16 ","39","0.185019396381211","0.131992434298218","0.238046358464203"
"Low transfer dependency","2013","no degree/no degree yet","Couple + C. GT 16 ","17","","",""
"Low transfer dependency","2013","no degree/no degree yet","Couple + C. LE and GT 16","56","0.0825697714384142","0.0585648954882511","0.106574647388577"
"High transfer dependency","2013","lower secondary degree","1-pers.-HH","37","0.0284253150662803","0.019412359265232","0.0374382708673286"
"High transfer dependency","2013","lower secondary degree","(Married) couple without C. ","43","0.015642881851148","0.0111132751401492","0.0201724885621469"
"High transfer dependency","2013","lower secondary degree","Single parent ","99","0.103345398118826","0.0801215445005939","0.126569251737059"
"High transfer dependency","2013","lower secondary degree","Couple + C. LE 16 ","88","0.0517719094205377","0.0401491598166673","0.0633946590244082"
"High transfer dependency","2013","lower secondary degree","Couple + C. GT 16 ","12","","",""
"High transfer dependency","2013","lower secondary degree","Couple + C. LE and GT 16","25","","",""
"High transfer dependency","2013","secondary school degree","1-pers.-HH","28","","",""
"High transfer dependency","2013","secondary school degree","(Married) couple without C. ","31","0.00887090663733988","0.0050346658138624","0.0127071474608174"
"High transfer dependency","2013","secondary school degree","Single parent ","150","0.115625976294637","0.0961161259680897","0.135135826621185"
"High transfer dependency","2013","secondary school degree","Couple + C. LE 16 ","87","0.0298471702426207","0.0229258548131388","0.0367684856721026"
"High transfer dependency","2013","secondary school degree","Couple + C. GT 16 ","11","","",""
"High transfer dependency","2013","secondary school degree","Couple + C. LE and GT 16","23","","",""
"High transfer dependency","2013","college entrance qualification","1-pers.-HH","30","0.0310091446156946","0.0207467775045673","0.0412715117268219"
"High transfer dependency","2013","college entrance qualification","(Married) couple without C. ","18","","",""
"High transfer dependency","2013","college entrance qualification","Single parent ","38","0.0450882930960386","0.0290625320275503","0.0611140541645269"
"High transfer dependency","2013","college entrance qualification","Couple + C. LE 16 ","42","0.0102612570187029","0.00633592127760605","0.0141865927597998"
"High transfer dependency","2013","college entrance qualification","Couple + C. GT 16 ","6","","",""
"High transfer dependency","2013","college entrance qualification","Couple + C. LE and GT 16","10","","",""
"High transfer dependency","2013","Other degree","1-pers.-HH","12","","",""
"High transfer dependency","2013","Other degree","(Married) couple without C. ","35","0.0187662250567097","0.00988594680612932","0.02764650330729"
"High transfer dependency","2013","Other degree","Single parent ","38","0.127857231385929","0.0866280928296577","0.169086369942201"
"High transfer dependency","2013","Other degree","Couple + C. LE 16 ","103","0.0640720043385889","0.0517247261527551","0.0764192825244227"
"High transfer dependency","2013","Other degree","Couple + C. GT 16 ","29","","",""
"High transfer dependency","2013","Other degree","Couple + C. LE and GT 16","31","0.0412835033431103","0.0220965315230449","0.0604704751631758"
"High transfer dependency","2013","no degree/no degree yet","1-pers.-HH","10","","",""
"High transfer dependency","2013","no degree/no degree yet","(Married) couple without C. ","9","","",""
"High transfer dependency","2013","no degree/no degree yet","Single parent ","56","0.144877206033618","0.109809538455819","0.179944873611418"
"High transfer dependency","2013","no degree/no degree yet","Couple + C. LE 16 ","36","0.141874131745383","0.0942264707460753","0.189521792744692"
"High transfer dependency","2013","no degree/no degree yet","Couple + C. GT 16 ","6","","",""
"High transfer dependency","2013","no degree/no degree yet","Couple + C. LE and GT 16","48","0.0646925275667831","0.0432386072244456","0.0861464479091206"
"Very high transfer dependency","2013","lower secondary degree","1-pers.-HH","89","0.0656345817046788","0.0522038015077151","0.0790653619016425"
"Very high transfer dependency","2013","lower secondary degree","(Married) couple without C. ","43","0.0120019573884102","0.00802702402753937","0.015976890749281"
"Very high transfer dependency","2013","lower secondary degree","Single parent ","146","0.146587893162075","0.119604002119656","0.173571784204494"
"Very high transfer dependency","2013","lower secondary degree","Couple + C. LE 16 ","112","0.0504200170209049","0.0389418470535674","0.0618981869882424"
"Very high transfer dependency","2013","lower secondary degree","Couple + C. GT 16 ","16","","",""
"Very high transfer dependency","2013","lower secondary degree","Couple + C. LE and GT 16","21","","",""
"Very high transfer dependency","2013","secondary school degree","1-pers.-HH","75","0.072824023164652","0.0565718752489229","0.089076171080381"
"Very high transfer dependency","2013","secondary school degree","(Married) couple without C. ","18","","",""
"Very high transfer dependency","2013","secondary school degree","Single parent ","142","0.114414050311614","0.094993421785865","0.133834678837364"
"Very high transfer dependency","2013","secondary school degree","Couple + C. LE 16 ","63","0.0395527405213825","0.0316251349493496","0.0474803460934155"
"Very high transfer dependency","2013","secondary school degree","Couple + C. GT 16 ","12","","",""
"Very high transfer dependency","2013","secondary school degree","Couple + C. LE and GT 16","14","","",""
"Very high transfer dependency","2013","college entrance qualification","1-pers.-HH","50","0.0392638284432187","0.0277653279880316","0.0507623288984058"
"Very high transfer dependency","2013","college entrance qualification","(Married) couple without C. ","11","","",""
"Very high transfer dependency","2013","college entrance qualification","Single parent ","42","0.0498529278818722","0.0330437718183125","0.0666620839454319"
"Very high transfer dependency","2013","college entrance qualification","Couple + C. LE 16 ","30","0.0111803744283523","0.00708491193289543","0.0152758369238091"
"Very high transfer dependency","2013","college entrance qualification","Couple + C. GT 16 ","1","","",""
"Very high transfer dependency","2013","college entrance qualification","Couple + C. LE and GT 16","6","","",""
"Very high transfer dependency","2013","Other degree","1-pers.-HH","49","0.134963522473174","0.0985909803956056","0.171336064550741"
"Very high transfer dependency","2013","Other degree","(Married) couple without C. ","90","0.0589054675842871","0.0434974665659688","0.0743134686026053"
"Very high transfer dependency","2013","Other degree","Single parent ","72","0.250297096651072","0.196813534716981","0.303780658585164"
"Very high transfer dependency","2013","Other degree","Couple + C. LE 16 ","143","0.0908386846162807","0.076348572312929","0.105328796919632"
"Very high transfer dependency","2013","Other degree","Couple + C. GT 16 ","12","","",""
"Very high transfer dependency","2013","Other degree","Couple + C. LE and GT 16","30","0.104590043620104","0.0750759672424841","0.134104119997723"
"Very high transfer dependency","2013","no degree/no degree yet","1-pers.-HH","30","0.259137508735302","0.168614124915953","0.349660892554651"
"Very high transfer dependency","2013","no degree/no degree yet","(Married) couple without C. ","7","","",""
"Very high transfer dependency","2013","no degree/no degree yet","Single parent ","96","0.21006552177963","0.169480523488074","0.250650520071185"
"Very high transfer dependency","2013","no degree/no degree yet","Couple + C. LE 16 ","54","0.202919229754773","0.147999644441214","0.257838815068332"
"Very high transfer dependency","2013","no degree/no degree yet","Couple + C. GT 16 ","18","","",""
"Very high transfer dependency","2013","no degree/no degree yet","Couple + C. LE and GT 16","35","0.0715539207628593","0.0490738609153732","0.0940339806103454"
"Very low transfer dependency","2014","lower secondary degree","1-pers.-HH","1070","0.853493088638003","0.833795329194951","0.873190848081055"
"Very low transfer dependency","2014","lower secondary degree","(Married) couple without C. ","2535","0.941549252512161","0.932670841207578","0.950427663816743"
"Very low transfer dependency","2014","lower secondary degree","Single parent ","269","0.596994925143436","0.556297065587202","0.63769278469967"
"Very low transfer dependency","2014","lower secondary degree","Couple + C. LE 16 ","807","0.751357011193217","0.726099932913979","0.776614089472454"
"Very low transfer dependency","2014","lower secondary degree","Couple + C. GT 16 ","620","0.940822106760417","0.923113295450367","0.958530918070468"
"Very low transfer dependency","2014","lower secondary degree","Couple + C. LE and GT 16","311","0.847010948250343","0.812418913059412","0.881602983441273"
"Very low transfer dependency","2014","secondary school degree","1-pers.-HH","781","0.861298975501093","0.838891558680146","0.88370639232204"
"Very low transfer dependency","2014","secondary school degree","(Married) couple without C. ","2106","0.963946609075784","0.956163702009088","0.97172951614248"
"Very low transfer dependency","2014","secondary school degree","Single parent ","478","0.637950329123544","0.604935169603975","0.670965488643113"
"Very low transfer dependency","2014","secondary school degree","Couple + C. LE 16 ","1653","0.856608798714472","0.841136412556803","0.87208118487214"
"Very low transfer dependency","2014","secondary school degree","Couple + C. GT 16 ","841","0.945009283461621","0.930132551131747","0.959886015791496"
"Very low transfer dependency","2014","secondary school degree","Couple + C. LE and GT 16","495","0.891116744313685","0.865810106481041","0.91642338214633"
"Very low transfer dependency","2014","college entrance qualification","1-pers.-HH","901","0.880211290147797","0.860351974420111","0.900070605875482"
"Very low transfer dependency","2014","college entrance qualification","(Married) couple without C. ","2043","0.968617466755436","0.961155230019656","0.976079703491216"
"Very low transfer dependency","2014","college entrance qualification","Single parent ","441","0.837999752233728","0.807805111880469","0.868194392586987"
"Very low transfer dependency","2014","college entrance qualification","Couple + C. LE 16 ","2004","0.899974466159842","0.88752448085576","0.912424451463924"
"Very low transfer dependency","2014","college entrance qualification","Couple + C. GT 16 ","769","0.967159741042727","0.954771292582943","0.97954818950251"
"Very low transfer dependency","2014","college entrance qualification","Couple + C. LE and GT 16","480","0.884148912548661","0.857328392548582","0.910969432548739"
"Very low transfer dependency","2014","Other degree","1-pers.-HH","201","0.714506512677708","0.662070838083082","0.766942187272334"
"Very low transfer dependency","2014","Other degree","(Married) couple without C. ","602","0.860065931642347","0.835270779720005","0.884861083564688"
"Very low transfer dependency","2014","Other degree","Single parent ","66","0.377757567052253","0.308082400233768","0.447432733870738"
"Very low transfer dependency","2014","Other degree","Couple + C. LE 16 ","804","0.722452205412311","0.696705688877802","0.748198721946819"
"Very low transfer dependency","2014","Other degree","Couple + C. GT 16 ","274","0.838768930067976","0.800020369226959","0.877517490908993"
"Very low transfer dependency","2014","Other degree","Couple + C. LE and GT 16","227","0.714784586752428","0.667277605059734","0.762291568445121"
"Very low transfer dependency","2014","no degree/no degree yet","1-pers.-HH","23","","",""
"Very low transfer dependency","2014","no degree/no degree yet","(Married) couple without C. ","80","0.812414569647154","0.738098358147386","0.886730781146921"
"Very low transfer dependency","2014","no degree/no degree yet","Single parent ","161","0.494592001970345","0.438110083063939","0.551073920876751"
"Very low transfer dependency","2014","no degree/no degree yet","Couple + C. LE 16 ","55","0.458069034315627","0.381581310063985","0.534556758567269"
"Very low transfer dependency","2014","no degree/no degree yet","Couple + C. GT 16 ","238","0.894698065523185","0.85906262884971","0.930333502196659"
"Very low transfer dependency","2014","no degree/no degree yet","Couple + C. LE and GT 16","305","0.743696364997108","0.702621283061029","0.784771446933188"
"Low transfer dependency","2014","lower secondary degree","1-pers.-HH","59","0.0447228811150283","0.0332091165878681","0.0562366456421886"
"Low transfer dependency","2014","lower secondary degree","(Married) couple without C. ","83","0.0328692167084954","0.026121513301508","0.0396169201154828"
"Low transfer dependency","2014","lower secondary degree","Single parent ","89","0.150336289917715","0.120682074338175","0.179990505497256"
"Low transfer dependency","2014","lower secondary degree","Couple + C. LE 16 ","156","0.151189637115977","0.130256313921485","0.17212296031047"
"Low transfer dependency","2014","lower secondary degree","Couple + C. GT 16 ","37","0.035937660282038","0.0219680798636873","0.0499072407003887"
"Low transfer dependency","2014","lower secondary degree","Couple + C. LE and GT 16","58","0.0689455742942209","0.0445987592322721","0.0932923893561696"
"Low transfer dependency","2014","secondary school degree","1-pers.-HH","42","0.0398172528244095","0.027141096433516","0.052493409215303"
"Low transfer dependency","2014","secondary school degree","(Married) couple without C. ","63","0.0248597486070967","0.0183595862561185","0.0313599109580748"
"Low transfer dependency","2014","secondary school degree","Single parent ","125","0.144832449506431","0.120655893603276","0.169009005409585"
"Low transfer dependency","2014","secondary school degree","Couple + C. LE 16 ","227","0.085227572590222","0.0729007435895113","0.0975544015909326"
"Low transfer dependency","2014","secondary school degree","Couple + C. GT 16 ","39","0.0391240550885934","0.0264708538933198","0.051777256283867"
"Low transfer dependency","2014","secondary school degree","Couple + C. LE and GT 16","52","0.0623113213138612","0.0426732236623846","0.0819494189653379"
"Low transfer dependency","2014","college entrance qualification","1-pers.-HH","45","0.0452119095097897","0.0325049165097542","0.0579189025098252"
"Low transfer dependency","2014","college entrance qualification","(Married) couple without C. ","37","0.0242997220414809","0.0177093832197797","0.0308900608631821"
"Low transfer dependency","2014","college entrance qualification","Single parent ","62","0.0779425463812196","0.0559732391100828","0.0999118536523564"
"Low transfer dependency","2014","college entrance qualification","Couple + C. LE 16 ","162","0.0806714262078747","0.0693710330704229","0.0919718193453266"
"Low transfer dependency","2014","college entrance qualification","Couple + C. GT 16 ","16","","",""
"Low transfer dependency","2014","college entrance qualification","Couple + C. LE and GT 16","46","0.0803459175234982","0.0575661867647364","0.10312564828226"
"Low transfer dependency","2014","Other degree","1-pers.-HH","13","","",""
"Low transfer dependency","2014","Other degree","(Married) couple without C. ","45","0.0481359815471245","0.0328370344849673","0.0634349286092817"
"Low transfer dependency","2014","Other degree","Single parent ","31","0.169994473435228","0.11601240614025","0.223976540730207"
"Low transfer dependency","2014","Other degree","Couple + C. LE 16 ","174","0.125178380421472","0.106151418686627","0.144205342156317"
"Low transfer dependency","2014","Other degree","Couple + C. GT 16 ","34","0.103617923079272","0.071505426924386","0.135730419234158"
"Low transfer dependency","2014","Other degree","Couple + C. LE and GT 16","49","0.0766208090855535","0.0486344268091762","0.104607191361931"
"Low transfer dependency","2014","no degree/no degree yet","1-pers.-HH","9","","",""
"Low transfer dependency","2014","no degree/no degree yet","(Married) couple without C. ","16","","",""
"Low transfer dependency","2014","no degree/no degree yet","Single parent ","42","0.196576275106736","0.151680784681008","0.241471765532465"
"Low transfer dependency","2014","no degree/no degree yet","Couple + C. LE 16 ","30","0.174336909339252","0.116093016316446","0.232580802362058"
"Low transfer dependency","2014","no degree/no degree yet","Couple + C. GT 16 ","20","","",""
"Low transfer dependency","2014","no degree/no degree yet","Couple + C. LE and GT 16","54","0.0751376233325366","0.0503365481115996","0.0999386985534737"
"High transfer dependency","2014","lower secondary degree","1-pers.-HH","32","0.0276965556854781","0.0185553903766911","0.036837720994265"
"High transfer dependency","2014","lower secondary degree","(Married) couple without C. ","30","0.0152320639946869","0.0105969007734792","0.0198672272158947"
"High transfer dependency","2014","lower secondary degree","Single parent ","80","0.106902166500787","0.0812647792824305","0.132539553719143"
"High transfer dependency","2014","lower secondary degree","Couple + C. LE 16 ","67","0.0420484592790358","0.0303206027750573","0.0537763157830143"
"High transfer dependency","2014","lower secondary degree","Couple + C. GT 16 ","14","","",""
"High transfer dependency","2014","lower secondary degree","Couple + C. LE and GT 16","35","0.0471405949843613","0.0267742372430382","0.0675069527256845"
"High transfer dependency","2014","secondary school degree","1-pers.-HH","27","","",""
"High transfer dependency","2014","secondary school degree","(Married) couple without C. ","14","","",""
"High transfer dependency","2014","secondary school degree","Single parent ","97","0.0951799082472949","0.0750199491189875","0.115339867375602"
"High transfer dependency","2014","secondary school degree","Couple + C. LE 16 ","55","0.0310610772533774","0.0234022682915269","0.0387198862152279"
"High transfer dependency","2014","secondary school degree","Couple + C. GT 16 ","17","","",""
"High transfer dependency","2014","secondary school degree","Couple + C. LE and GT 16","29","","",""
"High transfer dependency","2014","college entrance qualification","1-pers.-HH","32","0.0332912962195456","0.0223195428636984","0.0442630495753929"
"High transfer dependency","2014","college entrance qualification","(Married) couple without C. ","11","","",""
"High transfer dependency","2014","college entrance qualification","Single parent ","28","","",""
"High transfer dependency","2014","college entrance qualification","Couple + C. LE 16 ","45","0.0145089999174833","0.009547152829659","0.0194708470053077"
"High transfer dependency","2014","college entrance qualification","Couple + C. GT 16 ","8","","",""
"High transfer dependency","2014","college entrance qualification","Couple + C. LE and GT 16","14","","",""
"High transfer dependency","2014","Other degree","1-pers.-HH","26","","",""
"High transfer dependency","2014","Other degree","(Married) couple without C. ","36","0.0302770049491708","0.0180302938275227","0.0425237160708189"
"High transfer dependency","2014","Other degree","Single parent ","33","0.136688685478027","0.0873211304663522","0.186056240489702"
"High transfer dependency","2014","Other degree","Couple + C. LE 16 ","63","0.0614373723284842","0.0476305742978671","0.0752441703591014"
"High transfer dependency","2014","Other degree","Couple + C. GT 16 ","27","","",""
"High transfer dependency","2014","Other degree","Couple + C. LE and GT 16","35","0.0804412687566004","0.0518250303223524","0.109057507190848"
"High transfer dependency","2014","no degree/no degree yet","1-pers.-HH","8","","",""
"High transfer dependency","2014","no degree/no degree yet","(Married) couple without C. ","4","","",""
"High transfer dependency","2014","no degree/no degree yet","Single parent ","33","0.0975432711412803","0.0640253793317406","0.13106116295082"
"High transfer dependency","2014","no degree/no degree yet","Couple + C. LE 16 ","30","0.148156746213991","0.0936192935851315","0.20269419884285"
"High transfer dependency","2014","no degree/no degree yet","Couple + C. GT 16 ","14","","",""
"High transfer dependency","2014","no degree/no degree yet","Couple + C. LE and GT 16","31","0.0610327246815302","0.0385105753424239","0.0835548740206365"
"Very high transfer dependency","2014","lower secondary degree","1-pers.-HH","77","0.0740874745614905","0.0594978154795932","0.0886771336433879"
"Very high transfer dependency","2014","lower secondary degree","(Married) couple without C. ","34","0.010349466784657","0.00651929173145805","0.014179641837856"
"Very high transfer dependency","2014","lower secondary degree","Single parent ","120","0.145766618438062","0.116488153680395","0.175045083195729"
"Very high transfer dependency","2014","lower secondary degree","Couple + C. LE 16 ","95","0.0554048924117702","0.0420368217143138","0.0687729631092266"
"Very high transfer dependency","2014","lower secondary degree","Couple + C. GT 16 ","11","","",""
"Very high transfer dependency","2014","lower secondary degree","Couple + C. LE and GT 16","12","","",""
"Very high transfer dependency","2014","secondary school degree","1-pers.-HH","64","0.0694759046765278","0.0529921588149755","0.0859596505380801"
"Very high transfer dependency","2014","secondary school degree","(Married) couple without C. ","21","","",""
"Very high transfer dependency","2014","secondary school degree","Single parent ","114","0.12203731312273","0.0995508973400329","0.144523728905428"
"Very high transfer dependency","2014","secondary school degree","Couple + C. LE 16 ","36","0.027102551441929","0.0199338020268898","0.0342713008569682"
"Very high transfer dependency","2014","secondary school degree","Couple + C. GT 16 ","5","","",""
"Very high transfer dependency","2014","secondary school degree","Couple + C. LE and GT 16","6","","",""
"Very high transfer dependency","2014","college entrance qualification","1-pers.-HH","49","0.0412855041228682","0.0291178652348747","0.0534531430108616"
"Very high transfer dependency","2014","college entrance qualification","(Married) couple without C. ","6","","",""
"Very high transfer dependency","2014","college entrance qualification","Single parent ","41","0.050595037818107","0.0326340678086584","0.0685560078275557"
"Very high transfer dependency","2014","college entrance qualification","Couple + C. LE 16 ","20","","",""
"Very high transfer dependency","2014","college entrance qualification","Couple + C. GT 16 ","2","","",""
"Very high transfer dependency","2014","college entrance qualification","Couple + C. LE and GT 16","7","","",""
"Very high transfer dependency","2014","Other degree","1-pers.-HH","45","0.153376221872849","0.111540245436933","0.195212198308765"
"Very high transfer dependency","2014","Other degree","(Married) couple without C. ","69","0.0615210818613581","0.0443474000049639","0.0786947637177524"
"Very high transfer dependency","2014","Other degree","Single parent ","56","0.315559274034491","0.248771031640799","0.382347516428184"
"Very high transfer dependency","2014","Other degree","Couple + C. LE 16 ","121","0.0909320418377334","0.0744009448542212","0.107463138821246"
"Very high transfer dependency","2014","Other degree","Couple + C. GT 16 ","11","","",""
"Very high transfer dependency","2014","Other degree","Couple + C. LE and GT 16","36","0.128153335405419","0.0929836595363334","0.163323011274504"
"Very high transfer dependency","2014","no degree/no degree yet","1-pers.-HH","21","","",""
"Very high transfer dependency","2014","no degree/no degree yet","(Married) couple without C. ","6","","",""
"Very high transfer dependency","2014","no degree/no degree yet","Single parent ","65","0.211288451781638","0.16517136941446","0.257405534148816"
"Very high transfer dependency","2014","no degree/no degree yet","Couple + C. LE 16 ","48","0.21943731013113","0.15590225389935","0.28297236636291"
"Very high transfer dependency","2014","no degree/no degree yet","Couple + C. GT 16 ","13","","",""
"Very high transfer dependency","2014","no degree/no degree yet","Couple + C. LE and GT 16","44","0.120133286988825","0.0895458315112901","0.150720742466359"
"Very low transfer dependency","2015","lower secondary degree","1-pers.-HH","1037","0.858881885146779","0.839134753008612","0.878629017284945"
"Very low transfer dependency","2015","lower secondary degree","(Married) couple without C. ","2353","0.940927227348905","0.931653988907797","0.950200465790012"
"Very low transfer dependency","2015","lower secondary degree","Single parent ","278","0.622422888897147","0.58063519289792","0.664210584896375"
"Very low transfer dependency","2015","lower secondary degree","Couple + C. LE 16 ","716","0.761337941305513","0.734970884030033","0.787704998580994"
"Very low transfer dependency","2015","lower secondary degree","Couple + C. GT 16 ","567","0.938761572558969","0.919918897210495","0.957604247907443"
"Very low transfer dependency","2015","lower secondary degree","Couple + C. LE and GT 16","301","0.832364017110242","0.795291159867294","0.869436874353191"
"Very low transfer dependency","2015","secondary school degree","1-pers.-HH","789","0.874068089415924","0.852512101887652","0.895624076944196"
"Very low transfer dependency","2015","secondary school degree","(Married) couple without C. ","2095","0.964933261895384","0.957204410288519","0.972662113502249"
"Very low transfer dependency","2015","secondary school degree","Single parent ","461","0.669306872606312","0.635636905956767","0.702976839255857"
"Very low transfer dependency","2015","secondary school degree","Couple + C. LE 16 ","1511","0.856193572200951","0.839906330167641","0.87248081423426"
"Very low transfer dependency","2015","secondary school degree","Couple + C. GT 16 ","817","0.968290733040667","0.95664720874797","0.979934257333363"
"Very low transfer dependency","2015","secondary school degree","Couple + C. LE and GT 16","497","0.879571234554419","0.853242519372991","0.905899949735846"
"Very low transfer dependency","2015","college entrance qualification","1-pers.-HH","843","0.875556904360572","0.854848302727529","0.896265505993615"
"Very low transfer dependency","2015","college entrance qualification","(Married) couple without C. ","1982","0.976576463482559","0.970000406030194","0.983152520934924"
"Very low transfer dependency","2015","college entrance qualification","Single parent ","461","0.820282311496874","0.789301044782678","0.85126357821107"
"Very low transfer dependency","2015","college entrance qualification","Couple + C. LE 16 ","1906","0.884604421375549","0.870949236256398","0.8982596064947"
"Very low transfer dependency","2015","college entrance qualification","Couple + C. GT 16 ","789","0.968603424331929","0.956652937960407","0.98055391070345"
"Very low transfer dependency","2015","college entrance qualification","Couple + C. LE and GT 16","521","0.932941541527396","0.912461785498677","0.953421297556115"
"Very low transfer dependency","2015","Other degree","1-pers.-HH","341","0.77106866390094","0.732163411928184","0.809973915873696"
