"transab_cat2","year","e11103","education","n","percent","lower_confidence","upper_confidence"
"Low transfer dependency","2011","Not Working","no degree/no degree yet","126","0.0805780166374084","0.0640117578528318","0.097144275421985"
"High transfer dependency","2011","Full Time","lower secondary degree","39","0.0136699555466491","0.00886564195840107","0.0184742691348972"
"High transfer dependency","2011","Full Time","secondary school degree","38","0.00612140873938622","0.00359581951461085","0.00864699796416158"
"High transfer dependency","2011","Full Time","college entrance qualification","13","","",""
"High transfer dependency","2011","Full Time","Other degree","15","","",""
"High transfer dependency","2011","Full Time","no degree/no degree yet","4","","",""
"High transfer dependency","2011","Part Time","lower secondary degree","150","0.0758589081667785","0.0629934057968407","0.0887244105367163"
"High transfer dependency","2011","Part Time","secondary school degree","209","0.0581126788734911","0.0492484704328819","0.0669768873141002"
"High transfer dependency","2011","Part Time","college entrance qualification","97","0.0439943137398773","0.035684932716349","0.0523036947634057"
"High transfer dependency","2011","Part Time","Other degree","62","0.0885889008691042","0.0639279500997608","0.113249851638448"
"High transfer dependency","2011","Part Time","no degree/no degree yet","23","","",""
"High transfer dependency","2011","Not Working","lower secondary degree","170","0.0242735797793069","0.0196710410261924","0.0288761185324213"
"High transfer dependency","2011","Not Working","secondary school degree","126","0.0395038976091206","0.0315552714683709","0.0474525237498702"
"High transfer dependency","2011","Not Working","college entrance qualification","66","0.0355654626340879","0.027261825624018","0.0438690996441578"
"High transfer dependency","2011","Not Working","Other degree","57","0.070303673318379","0.0521870631401253","0.0884202834966327"
"High transfer dependency","2011","Not Working","no degree/no degree yet","73","0.0644510636136481","0.0495056818917563","0.0793964453355399"
"Very high transfer dependency","2011","Full Time","lower secondary degree","6","","",""
"Very high transfer dependency","2011","Full Time","secondary school degree","6","","",""
"Very high transfer dependency","2011","Full Time","college entrance qualification","6","","",""
"Very high transfer dependency","2011","Full Time","Other degree","3","","",""
"Very high transfer dependency","2011","Full Time","no degree/no degree yet","2","","",""
"Very high transfer dependency","2011","Part Time","lower secondary degree","90","0.0368276724968578","0.0276761479483673","0.0459791970453483"
"Very high transfer dependency","2011","Part Time","secondary school degree","94","0.029523153206526","0.0231098910075843","0.0359364154054676"
"Very high transfer dependency","2011","Part Time","college entrance qualification","33","0.0134860685444992","0.0088126523946263","0.0181594846943722"
"Very high transfer dependency","2011","Part Time","Other degree","52","0.0626150219745864","0.0415887989629526","0.0836412449862202"
"Very high transfer dependency","2011","Part Time","no degree/no degree yet","15","","",""
"Very high transfer dependency","2011","Not Working","lower secondary degree","362","0.0545765840544203","0.0477832517514864","0.0613699163573541"
"Very high transfer dependency","2011","Not Working","secondary school degree","274","0.0853017069433405","0.0739033543033023","0.0967000595833787"
"Very high transfer dependency","2011","Not Working","college entrance qualification","124","0.0571413448133717","0.0467345672449761","0.0675481223817672"
"Very high transfer dependency","2011","Not Working","Other degree","163","0.148490822583472","0.123293067723439","0.173688577443504"
"Very high transfer dependency","2011","Not Working","no degree/no degree yet","141","0.112869899728958","0.0936105579634431","0.132129241494473"
"Very low transfer dependency","2012","Full Time","lower secondary degree","1974","0.958371466286256","0.949955926893446","0.966787005679067"
"Very low transfer dependency","2012","Full Time","secondary school degree","3357","0.962377124335943","0.956186232073591","0.968568016598295"
"Very low transfer dependency","2012","Full Time","college entrance qualification","3542","0.981235442430308","0.976844181888572","0.985626702972044"
"Very low transfer dependency","2012","Full Time","Other degree","509","0.927800422649634","0.907108279908216","0.948492565391052"
"Very low transfer dependency","2012","Full Time","no degree/no degree yet","68","0.780211083740821","0.696049176568835","0.864372990912807"
"Very low transfer dependency","2012","Part Time","lower secondary degree","1170","0.800843782943135","0.781342141861588","0.820345424024682"
"Very low transfer dependency","2012","Part Time","secondary school degree","2003","0.827956996044092","0.813336890531061","0.842577101557122"
"Very low transfer dependency","2012","Part Time","college entrance qualification","1956","0.861822338571065","0.847734628059866","0.875910049082263"
"Very low transfer dependency","2012","Part Time","Other degree","358","0.752540470114853","0.715342448587118","0.789738491642589"
"Very low transfer dependency","2012","Part Time","no degree/no degree yet","128","0.731301097946732","0.669083700017229","0.793518495876236"
"Very low transfer dependency","2012","Not Working","lower secondary degree","3470","0.881976894007386","0.872176195956376","0.891777592058396"
"Very low transfer dependency","2012","Not Working","secondary school degree","1710","0.817727840920344","0.801894790223295","0.833560891617393"
"Very low transfer dependency","2012","Not Working","college entrance qualification","1543","0.868804687597621","0.853365880190034","0.884243495005209"
"Very low transfer dependency","2012","Not Working","Other degree","443","0.698591852733812","0.665027743887649","0.732155961579974"
"Very low transfer dependency","2012","Not Working","no degree/no degree yet","730","0.752182467454312","0.725955363136129","0.778409571772494"
"Low transfer dependency","2012","Full Time","lower secondary degree","153","0.0323729118752625","0.0249159082512394","0.0398299154992856"
"Low transfer dependency","2012","Full Time","secondary school degree","221","0.0313689469812209","0.0256976319668879","0.0370402619955539"
"Low transfer dependency","2012","Full Time","college entrance qualification","111","0.0163402634784905","0.0122374157165151","0.0204431112404659"
"Low transfer dependency","2012","Full Time","Other degree","72","0.0564257875548863","0.0379782798101142","0.0748732952996583"
"Low transfer dependency","2012","Full Time","no degree/no degree yet","15","","",""
"Low transfer dependency","2012","Part Time","lower secondary degree","195","0.0951309330485994","0.0808039723344504","0.109457893762748"
"Low transfer dependency","2012","Part Time","secondary school degree","299","0.0919036066503099","0.0807128265650289","0.103094386735591"
"Low transfer dependency","2012","Part Time","college entrance qualification","232","0.0895538034077673","0.0778969378722877","0.101210668943247"
"Low transfer dependency","2012","Part Time","Other degree","68","0.11456559420199","0.0871114366129894","0.142019751790992"
"Low transfer dependency","2012","Part Time","no degree/no degree yet","26","","",""
"Low transfer dependency","2012","Not Working","lower secondary degree","232","0.0394667131857938","0.0335522330813285","0.0453811932902591"
"Low transfer dependency","2012","Not Working","secondary school degree","195","0.050819871350737","0.0418126436724251","0.0598270990290488"
"Low transfer dependency","2012","Not Working","college entrance qualification","140","0.0613858406156636","0.0504091564762969","0.0723625247550302"
"Low transfer dependency","2012","Not Working","Other degree","76","0.0795277711310411","0.0597375512523548","0.0993179910097275"
"Low transfer dependency","2012","Not Working","no degree/no degree yet","114","0.0864814592913526","0.0694071590479596","0.103555759534746"
"High transfer dependency","2012","Full Time","lower secondary degree","33","0.00829735766065402","0.00447545076210767","0.0121192645592004"
"High transfer dependency","2012","Full Time","secondary school degree","47","0.00596245660041258","0.00345768219958968","0.00846723100123549"
"High transfer dependency","2012","Full Time","college entrance qualification","10","","",""
"High transfer dependency","2012","Full Time","Other degree","17","","",""
"High transfer dependency","2012","Full Time","no degree/no degree yet","6","","",""
"High transfer dependency","2012","Part Time","lower secondary degree","147","0.062815615350958","0.0509675715250699","0.0746636591768461"
"High transfer dependency","2012","Part Time","secondary school degree","179","0.0482236516839233","0.0399246546488922","0.0565226487189544"
"High transfer dependency","2012","Part Time","college entrance qualification","77","0.0361180879617497","0.0285010360208167","0.0437351399026827"
"High transfer dependency","2012","Part Time","Other degree","48","0.0672513727635815","0.0456622147183754","0.0888405308087875"
"High transfer dependency","2012","Part Time","no degree/no degree yet","27","","",""
"High transfer dependency","2012","Not Working","lower secondary degree","155","0.028356466584523","0.0233142160025897","0.0333987171664563"
"High transfer dependency","2012","Not Working","secondary school degree","110","0.0356654533492129","0.0280597780904944","0.0432711286079313"
"High transfer dependency","2012","Not Working","college entrance qualification","58","0.0234135537404115","0.0164987075019568","0.0303283999788661"
"High transfer dependency","2012","Not Working","Other degree","63","0.10056398892094","0.0785655303737175","0.122562447468163"
"High transfer dependency","2012","Not Working","no degree/no degree yet","84","0.0659882229881975","0.0509071542623636","0.0810692917140313"
"Very high transfer dependency","2012","Full Time","lower secondary degree","4","","",""
"Very high transfer dependency","2012","Full Time","secondary school degree","4","","",""
"Very high transfer dependency","2012","Full Time","college entrance qualification","5","","",""
"Very high transfer dependency","2012","Full Time","Other degree","3","","",""
"Very high transfer dependency","2012","Full Time","no degree/no degree yet","4","","",""
"Very high transfer dependency","2012","Part Time","lower secondary degree","99","0.0412096686573075","0.0315031899752232","0.0509161473393919"
"Very high transfer dependency","2012","Part Time","secondary school degree","79","0.031915745621675","0.0251066852612968","0.0387248059820532"
"Very high transfer dependency","2012","Part Time","college entrance qualification","40","0.0125057700594183","0.00796912158367863","0.017042418535158"
"Very high transfer dependency","2012","Part Time","Other degree","43","0.0656425629195746","0.0442948129593313","0.0869903128798179"
"Very high transfer dependency","2012","Part Time","no degree/no degree yet","14","","",""
"Very high transfer dependency","2012","Not Working","lower secondary degree","306","0.050199926222297","0.0435668876240632","0.0568329648205308"
"Very high transfer dependency","2012","Not Working","secondary school degree","269","0.0957868343797062","0.0837173597916562","0.107856308967756"
"Very high transfer dependency","2012","Not Working","college entrance qualification","96","0.0463959180463035","0.0367771943422509","0.0560146417503561"
"Very high transfer dependency","2012","Not Working","Other degree","136","0.121316387214207","0.097434872625873","0.145197901802541"
"Very high transfer dependency","2012","Not Working","no degree/no degree yet","113","0.0953478502661383","0.0775068586582437","0.113188841874033"
"Very low transfer dependency","2013","Full Time","lower secondary degree","1767","0.946846655178865","0.936863855642636","0.956829454715094"
"Very low transfer dependency","2013","Full Time","secondary school degree","3144","0.968588186350451","0.96268505221186","0.974491320489041"
"Very low transfer dependency","2013","Full Time","college entrance qualification","3369","0.980529183430658","0.975941099408541","0.985117267452775"
"Very low transfer dependency","2013","Full Time","Other degree","456","0.923958317207434","0.901643131934283","0.946273502480586"
"Very low transfer dependency","2013","Full Time","no degree/no degree yet","65","0.840250732412242","0.761431367260675","0.919070097563809"
"Very low transfer dependency","2013","Part Time","lower secondary degree","1148","0.829607052665163","0.810699678036526","0.848514427293801"
"Very low transfer dependency","2013","Part Time","secondary school degree","1953","0.839591186868632","0.825080313202002","0.854102060535262"
"Very low transfer dependency","2013","Part Time","college entrance qualification","1967","0.874880811061112","0.861222168466736","0.888539453655488"
"Very low transfer dependency","2013","Part Time","Other degree","308","0.780296178168285","0.742083421763947","0.818508934572623"
"Very low transfer dependency","2013","Part Time","no degree/no degree yet","120","0.717683582380323","0.654179154242799","0.781188010517846"
"Very low transfer dependency","2013","Not Working","lower secondary degree","3495","0.869536822213153","0.859490786047684","0.879582858378621"
"Very low transfer dependency","2013","Not Working","secondary school degree","2059","0.821704332750726","0.807207571452329","0.836201094049122"
"Very low transfer dependency","2013","Not Working","college entrance qualification","1965","0.867470232773384","0.853676095968503","0.881264369578265"
"Very low transfer dependency","2013","Not Working","Other degree","2179","0.743211248129999","0.727862518641787","0.758559977618211"
"Very low transfer dependency","2013","Not Working","no degree/no degree yet","925","0.703754207571916","0.680460344948407","0.727048070195426"
"Low transfer dependency","2013","Full Time","lower secondary degree","137","0.0408433162299498","0.0320358192435242","0.0496508132163753"
"Low transfer dependency","2013","Full Time","secondary school degree","165","0.0252533981263626","0.019943669326571","0.0305631269261541"
"Low transfer dependency","2013","Full Time","college entrance qualification","100","0.015759793956482","0.011624229096823","0.0198953588161409"
"Low transfer dependency","2013","Full Time","Other degree","66","0.0631432453161363","0.0426670863029445","0.0836194043293281"
"Low transfer dependency","2013","Full Time","no degree/no degree yet","12","","",""
"Low transfer dependency","2013","Part Time","lower secondary degree","162","0.0831585170529334","0.0692727556174055","0.0970442784884612"
"Low transfer dependency","2013","Part Time","secondary school degree","254","0.0861017049515652","0.0750099485759154","0.0971934613272149"
"Low transfer dependency","2013","Part Time","college entrance qualification","202","0.081681842811695","0.0703752830006578","0.0929884026227322"
"Low transfer dependency","2013","Part Time","Other degree","59","0.0998192751139216","0.0721541982860012","0.127484351941842"
"Low transfer dependency","2013","Part Time","no degree/no degree yet","29","","",""
"Low transfer dependency","2013","Not Working","lower secondary degree","289","0.0484988208597298","0.0420914918174069","0.0549061499020528"
"Low transfer dependency","2013","Not Working","secondary school degree","231","0.0590669667528827","0.0501381379297818","0.0679957955759836"
"Low transfer dependency","2013","Not Working","college entrance qualification","150","0.0567404892802906","0.0473286900270051","0.0661522885335761"
"Low transfer dependency","2013","Not Working","Other degree","353","0.0920121046752653","0.0818568502454659","0.102167359105065"
"Low transfer dependency","2013","Not Working","no degree/no degree yet","170","0.096252471903398","0.0812060089797627","0.111298934827033"
"High transfer dependency","2013","Full Time","lower secondary degree","31","0.0109574644714733","0.00632502507460218","0.0155899038683444"
"High transfer dependency","2013","Full Time","secondary school degree","38","0.00480879203602878","0.00246759575789421","0.00714998831416335"
"High transfer dependency","2013","Full Time","college entrance qualification","9","","",""
"High transfer dependency","2013","Full Time","Other degree","16","","",""
"High transfer dependency","2013","Full Time","no degree/no degree yet","5","","",""
"High transfer dependency","2013","Part Time","lower secondary degree","137","0.0588079379315848","0.0469768057185647","0.0706390701446048"
"High transfer dependency","2013","Part Time","secondary school degree","162","0.0457539204564503","0.0374918316002479","0.0540160093126528"
"High transfer dependency","2013","Part Time","college entrance qualification","59","0.0289265489820781","0.0220075146170268","0.0358455833471293"
"High transfer dependency","2013","Part Time","Other degree","41","0.0688337050594855","0.0454682621834541","0.0921991479355169"
"High transfer dependency","2013","Part Time","no degree/no degree yet","24","","",""
"High transfer dependency","2013","Not Working","lower secondary degree","176","0.0268417403514386","0.0220211098532919","0.0316623708495854"
"High transfer dependency","2013","Not Working","secondary school degree","154","0.0348234770390889","0.0278799161930984","0.0417670378850793"
"High transfer dependency","2013","Not Working","college entrance qualification","93","0.0334688804691679","0.0261517797288304","0.0407859812095054"
"High transfer dependency","2013","Not Working","Other degree","213","0.0492751236005788","0.0416706424651773","0.0568796047359804"
"High transfer dependency","2013","Not Working","no degree/no degree yet","151","0.0738156024475261","0.0604764656354585","0.0871547392595937"
"Very high transfer dependency","2013","Full Time","lower secondary degree","5","","",""
"Very high transfer dependency","2013","Full Time","secondary school degree","7","","",""
"Very high transfer dependency","2013","Full Time","college entrance qualification","6","","",""
"Very high transfer dependency","2013","Full Time","Other degree","4","","",""
"Very high transfer dependency","2013","Full Time","no degree/no degree yet","1","","",""
"Very high transfer dependency","2013","Part Time","lower secondary degree","72","0.0284264923503186","0.020069140761161","0.0367838439394761"
"Very high transfer dependency","2013","Part Time","secondary school degree","88","0.0285531877233526","0.02196778518327","0.0351385902634351"
"Very high transfer dependency","2013","Part Time","college entrance qualification","26","","",""
"Very high transfer dependency","2013","Part Time","Other degree","43","0.0510508416583078","0.0307374357955035","0.0713642475211121"
"Very high transfer dependency","2013","Part Time","no degree/no degree yet","20","","",""
"Very high transfer dependency","2013","Not Working","lower secondary degree","358","0.0551226165756786","0.0483155591996887","0.0619296739516685"
"Very high transfer dependency","2013","Not Working","secondary school degree","234","0.0844052234573027","0.0738764175482818","0.0949340293663236"
"Very high transfer dependency","2013","Not Working","college entrance qualification","113","0.0423203974771573","0.0341301785913101","0.0505106163630045"
"Very high transfer dependency","2013","Not Working","Other degree","367","0.115501523594157","0.104271757820906","0.126731289367408"
"Very high transfer dependency","2013","Not Working","no degree/no degree yet","230","0.12617771807716","0.109237936581392","0.143117499572927"
"Very low transfer dependency","2014","Full Time","lower secondary degree","1747","0.95508287866525","0.945774601162172","0.964391156168328"
"Very low transfer dependency","2014","Full Time","secondary school degree","3025","0.961201239676382","0.95453625251162","0.967866226841145"
"Very low transfer dependency","2014","Full Time","college entrance qualification","3305","0.976832396841971","0.971792806656182","0.98187198702776"
"Very low transfer dependency","2014","Full Time","Other degree","1050","0.926635566259955","0.911864961289541","0.941406171230369"
"Very low transfer dependency","2014","Full Time","no degree/no degree yet","85","0.752603582340136","0.673394403809604","0.831812760870669"
"Very low transfer dependency","2014","Part Time","lower secondary degree","1071","0.791707340086428","0.770783897378709","0.812630782794146"
"Very low transfer dependency","2014","Part Time","secondary school degree","1832","0.854155773491437","0.839568755304203","0.868742791678671"
"Very low transfer dependency","2014","Part Time","college entrance qualification","1949","0.855013808512561","0.840504334264994","0.869523282760128"
"Very low transfer dependency","2014","Part Time","Other degree","691","0.724764233454093","0.697123571745825","0.75240489516236"
"Very low transfer dependency","2014","Part Time","no degree/no degree yet","124","0.576719546164536","0.513005007402724","0.640434084926348"
"Very low transfer dependency","2014","Not Working","lower secondary degree","2946","0.866756053190143","0.855619243282565","0.877892863097722"
"Very low transfer dependency","2014","Not Working","secondary school degree","1643","0.825933211304825","0.809716272901735","0.842150149707915"
"Very low transfer dependency","2014","Not Working","college entrance qualification","1494","0.881689231141473","0.866465521192427","0.896912941090518"
"Very low transfer dependency","2014","Not Working","Other degree","553","0.650022513163327","0.621403797841416","0.678641228485239"
"Very low transfer dependency","2014","Not Working","no degree/no degree yet","692","0.693867300619921","0.666430938829959","0.721303662409883"
"Low transfer dependency","2014","Full Time","lower secondary degree","118","0.034219185334821","0.0260492813119595","0.0423890893576825"
"Low transfer dependency","2014","Full Time","secondary school degree","161","0.0298075542815643","0.023938402408866","0.0356767061542627"
"Low transfer dependency","2014","Full Time","college entrance qualification","95","0.0180774269227611","0.0136141732529965","0.0225406805925257"
"Low transfer dependency","2014","Full Time","Other degree","117","0.0583075706052834","0.0450330749794227","0.0715820662311442"
"Low transfer dependency","2014","Full Time","no degree/no degree yet","21","","",""
"Low transfer dependency","2014","Part Time","lower secondary degree","178","0.110035998870145","0.0939121974602839","0.126159800280005"
"Low transfer dependency","2014","Part Time","secondary school degree","238","0.0838638337558837","0.0724081574586021","0.0953195100531654"
"Low transfer dependency","2014","Part Time","college entrance qualification","196","0.0985702645309935","0.0862862395268081","0.110854289535179"
"Low transfer dependency","2014","Part Time","Other degree","129","0.116286408809641","0.0964474958950876","0.136125321724194"
"Low transfer dependency","2014","Part Time","no degree/no degree yet","43","0.178110698654196","0.128771309514451","0.227450087793941"
"Low transfer dependency","2014","Not Working","lower secondary degree","229","0.0481305842893567","0.0411162271517506","0.0551449414269629"
"Low transfer dependency","2014","Not Working","secondary school degree","168","0.0516156421087057","0.0421528063565484","0.0610784778608629"
"Low transfer dependency","2014","Not Working","college entrance qualification","92","0.0395398338984691","0.0303542304294249","0.0487254373675133"
"Low transfer dependency","2014","Not Working","Other degree","140","0.0912074993001728","0.0739326796156912","0.108482318984654"
"Low transfer dependency","2014","Not Working","no degree/no degree yet","132","0.0968266889237376","0.0792224790195467","0.114430898827928"
"High transfer dependency","2014","Full Time","lower secondary degree","30","0.00836944160572003","0.00427527013815744","0.0124636130732826"
"High transfer dependency","2014","Full Time","secondary school degree","34","0.00777645157649517","0.00474480387048646","0.0108080992825039"
"High transfer dependency","2014","Full Time","college entrance qualification","18","","",""
"High transfer dependency","2014","Full Time","Other degree","25","","",""
"High transfer dependency","2014","Full Time","no degree/no degree yet","7","","",""
"High transfer dependency","2014","Part Time","lower secondary degree","117","0.0617062475976943","0.0493083568063309","0.0741041383890578"
"High transfer dependency","2014","Part Time","secondary school degree","115","0.0361323397850504","0.0284195745794566","0.0438451049906441"
"High transfer dependency","2014","Part Time","college entrance qualification","83","0.032424274553203","0.0251250049159305","0.0397235441904754"
"High transfer dependency","2014","Part Time","Other degree","101","0.0981580891377506","0.0797450329142178","0.116571145361283"
"High transfer dependency","2014","Part Time","no degree/no degree yet","30","0.129264175558958","0.0860004019027194","0.172527949215198"
"High transfer dependency","2014","Not Working","lower secondary degree","134","0.0258095254889947","0.0206131494638364","0.0310059015141531"
"High transfer dependency","2014","Not Working","secondary school degree","108","0.0406479406382382","0.0322020253035957","0.0490938559728807"
"High transfer dependency","2014","Not Working","college entrance qualification","52","0.0270978885397383","0.0194445153023213","0.0347512617771552"
"High transfer dependency","2014","Not Working","Other degree","110","0.0587706273884066","0.0446584580030427","0.0728827967737704"
"High transfer dependency","2014","Not Working","no degree/no degree yet","90","0.0672219876922764","0.0523153987730555","0.0821285766114973"
"Very high transfer dependency","2014","Full Time","lower secondary degree","7","","",""
"Very high transfer dependency","2014","Full Time","secondary school degree","5","","",""
"Very high transfer dependency","2014","Full Time","college entrance qualification","5","","",""
"Very high transfer dependency","2014","Full Time","Other degree","5","","",""
"Very high transfer dependency","2014","Full Time","no degree/no degree yet","1","","",""
"Very high transfer dependency","2014","Part Time","lower secondary degree","81","0.0365504134457334","0.0268815713043991","0.0462192555870677"
"Very high transfer dependency","2014","Part Time","secondary school degree","64","0.0258480529676288","0.0192899137425038","0.0324061921927539"
"Very high transfer dependency","2014","Part Time","college entrance qualification","34","0.0139916524032421","0.00915130436301228","0.018832000443472"
"Very high transfer dependency","2014","Part Time","Other degree","82","0.060791268598516","0.0460036143281753","0.0755789228688567"
"Very high transfer dependency","2014","Part Time","no degree/no degree yet","34","0.115905579622309","0.0746252080798736","0.157185951164745"
"Very high transfer dependency","2014","Not Working","lower secondary degree","268","0.0593038370315052","0.0515635920929833","0.0670440819700271"
"Very high transfer dependency","2014","Not Working","secondary school degree","181","0.0818032059482309","0.0700814819308498","0.0935249299656119"
"Very high transfer dependency","2014","Not Working","college entrance qualification","91","0.0516730464203201","0.0412387859267151","0.0621073069139251"
"Very high transfer dependency","2014","Not Working","Other degree","264","0.199999360148093","0.175998580394073","0.224000139902113"
"Very high transfer dependency","2014","Not Working","no degree/no degree yet","170","0.142084022764065","0.121300055477003","0.162867990051127"
"Very low transfer dependency","2015","Full Time","lower secondary degree","1594","0.955699172389682","0.946005996757694","0.965392348021671"
"Very low transfer dependency","2015","Full Time","secondary school degree","2865","0.973736972003516","0.968033519254595","0.979440424752437"
"Very low transfer dependency","2015","Full Time","college entrance qualification","3165","0.976619696681044","0.971432567056226","0.981806826305862"
"Very low transfer dependency","2015","Full Time","Other degree","955","0.9443244762993","0.93042894913988","0.95822000345872"
"Very low transfer dependency","2015","Full Time","no degree/no degree yet","75","0.775774049812167","0.693617715347564","0.857930384276769"
"Very low transfer dependency","2015","Part Time","lower secondary degree","1010","0.814974438241439","0.793938294626671","0.836010581856208"
"Very low transfer dependency","2015","Part Time","secondary school degree","1845","0.863887982988954","0.8495362043746","0.878239761603307"
"Very low transfer dependency","2015","Part Time","college entrance qualification","1927","0.858693257640707","0.844137419445498","0.873249095835916"
"Very low transfer dependency","2015","Part Time","Other degree","627","0.737031887752265","0.707828337427787","0.766235438076743"
"Very low transfer dependency","2015","Part Time","no degree/no degree yet","117","0.593528766393446","0.522365095878961","0.664692436907931"
"Very low transfer dependency","2015","Not Working","lower secondary degree","2799","0.865121231390587","0.853601866116646","0.876640596664528"
"Very low transfer dependency","2015","Not Working","secondary school degree","1601","0.831015808943063","0.814734340731553","0.847297277154572"
"Very low transfer dependency","2015","Not Working","college entrance qualification","1504","0.880915900906187","0.865754084086513","0.896077717725862"
"Very low transfer dependency","2015","Not Working","Other degree","1405","0.716228781220143","0.697225425260143","0.735232137180143"
"Very low transfer dependency","2015","Not Working","no degree/no degree yet","624","0.652223836539192","0.623687091068182","0.680760582010202"
"Low transfer dependency","2015","Full Time","lower secondary degree","104","0.0311231845333112","0.0229427598064712","0.0393036092601513"
"Low transfer dependency","2015","Full Time","secondary school degree","121","0.0186072029832385","0.0137876517616241","0.023426754204853"
"Low transfer dependency","2015","Full Time","college entrance qualification","86","0.0218471501010732","0.0168290415746854","0.0268652586274609"
"Low transfer dependency","2015","Full Time","Other degree","70","0.0448094020726142","0.0322718761881664","0.0573469279570621"
"Low transfer dependency","2015","Full Time","no degree/no degree yet","18","","",""
"Low transfer dependency","2015","Part Time","lower secondary degree","142","0.0878167136225097","0.0724843922664872","0.103149034978532"
"Low transfer dependency","2015","Part Time","secondary school degree","184","0.0662442311758045","0.0558349807674893","0.0766534815841196"
"Low transfer dependency","2015","Part Time","college entrance qualification","170","0.0940180218087815","0.0818224523348175","0.106213591282746"
"Low transfer dependency","2015","Part Time","Other degree","95","0.109439141506386","0.0887301423884828","0.130148140624289"
"Low transfer dependency","2015","Part Time","no degree/no degree yet","25","","",""
"Low transfer dependency","2015","Not Working","lower secondary degree","205","0.0493256260787165","0.0420231445812157","0.0566281075762173"
"Low transfer dependency","2015","Not Working","secondary school degree","152","0.0513749031243603","0.0417833552836791","0.0609664509650414"
"Low transfer dependency","2015","Not Working","college entrance qualification","107","0.0436656576689955","0.0340996216525966","0.0532316936853944"
"Low transfer dependency","2015","Not Working","Other degree","223","0.0802788342521666","0.068825053504084","0.0917326150002492"
"Low transfer dependency","2015","Not Working","no degree/no degree yet","122","0.111684674026409","0.0928118639200952","0.130557484132723"
"High transfer dependency","2015","Full Time","lower secondary degree","25","","",""
"High transfer dependency","2015","Full Time","secondary school degree","28","","",""
"High transfer dependency","2015","Full Time","college entrance qualification","6","","",""
"High transfer dependency","2015","Full Time","Other degree","20","","",""
"High transfer dependency","2015","Full Time","no degree/no degree yet","6","","",""
"High transfer dependency","2015","Part Time","lower secondary degree","111","0.0678743415927087","0.0542483438056047","0.0815003393798127"
"High transfer dependency","2015","Part Time","secondary school degree","106","0.0374326271430909","0.0294880735744445","0.0453771807117372"
"High transfer dependency","2015","Part Time","college entrance qualification","73","0.0353481760078406","0.0276319391567427","0.0430644128589386"
"High transfer dependency","2015","Part Time","Other degree","84","0.0845102532655309","0.0660591468716065","0.102961359659455"
"High transfer dependency","2015","Part Time","no degree/no degree yet","29","","",""
"High transfer dependency","2015","Not Working","lower secondary degree","113","0.019057683595918","0.0144468966018877","0.0236684705899483"
"High transfer dependency","2015","Not Working","secondary school degree","86","0.0295351204138459","0.0221794007601854","0.0368908400675065"
"High transfer dependency","2015","Not Working","college entrance qualification","58","0.0271667449489025","0.019556561257852","0.034776928639953"
"High transfer dependency","2015","Not Working","Other degree","162","0.059400015598838","0.0494364218996507","0.0693636092980252"
"High transfer dependency","2015","Not Working","no degree/no degree yet","98","0.0868241351896054","0.0699526370809236","0.103695633298287"
"Very high transfer dependency","2015","Full Time","lower secondary degree","8","","",""
"Very high transfer dependency","2015","Full Time","secondary school degree","6","","",""
"Very high transfer dependency","2015","Full Time","college entrance qualification","3","","",""
"Very high transfer dependency","2015","Full Time","Other degree","1","","",""
"Very high transfer dependency","2015","Full Time","no degree/no degree yet","","","",""
"Very high transfer dependency","2015","Part Time","lower secondary degree","46","0.0293345065433422","0.0201933224179162","0.0384756906687682"
"Very high transfer dependency","2015","Part Time","secondary school degree","58","0.0324351586921508","0.0250207447600363","0.0398495726242653"
"Very high transfer dependency","2015","Part Time","college entrance qualification","30","0.0119405445426705","0.0074017517514115","0.0164793373339295"
"Very high transfer dependency","2015","Part Time","Other degree","67","0.0690187174758186","0.0522037943420109","0.0858336406096263"
"Very high transfer dependency","2015","Part Time","no degree/no degree yet","12","","",""
"Very high transfer dependency","2015","Not Working","lower secondary degree","261","0.0664954589347784","0.0580936562157109","0.0748972616538459"
"Very high transfer dependency","2015","Not Working","secondary school degree","196","0.0880741675187312","0.0757609963475271","0.100387338689935"
"Very high transfer dependency","2015","Not Working","college entrance qualification","84","0.0482516964759145","0.0382199977170759","0.0582833952347531"
"Very high transfer dependency","2015","Not Working","Other degree","372","0.144092368928853","0.129289217351742","0.158895520505963"
"Very high transfer dependency","2015","Not Working","no degree/no degree yet","226","0.149267354244794","0.127915521000157","0.170619187489431"
"Very low transfer dependency","2016","Full Time","lower secondary degree","1465","0.951415724818333","0.94081458471651","0.962016864920155"
"Very low transfer dependency","2016","Full Time","secondary school degree","2646","0.965693743644608","0.958953153674941","0.972434333614274"
"Very low transfer dependency","2016","Full Time","college entrance qualification","3011","0.97874196604368","0.973656104830776","0.983827827256583"
"Very low transfer dependency","2016","Full Time","Other degree","1135","0.936791254372559","0.923333788997962","0.950248719747156"
"Very low transfer dependency","2016","Full Time","no degree/no degree yet","75","0.829123898398499","0.757469057056497","0.900778739740501"
"Very low transfer dependency","2016","Part Time","lower secondary degree","960","0.833180962238142","0.812521837824907","0.853840086651377"
"Very low transfer dependency","2016","Part Time","secondary school degree","1658","0.84376640493229","0.827741592172744","0.859791217691837"
"Very low transfer dependency","2016","Part Time","college entrance qualification","1897","0.87516215300936","0.86112510813379","0.88919919788493"
