"pli0092_h","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per month","2016","Mecklenburg-Western Pomerania","East Germany","","","","","3"
"Min 1x per month","2016","Saxony","West Germany","","","","","3"
"Min 1x per month","2016","Saxony","East Germany","","","","","3"
"Min 1x per month","2016","Schleswig-Holstein","West Germany","","","","","3"
"Min 1x per month","2016","Schleswig-Holstein","East Germany","","","","","3"
"Min 1x per month","2016","Hamburg","West Germany","","","","","3"
"Min 1x per month","2016","Hamburg","East Germany","","","","","3"
"Min 1x per month","2016","North Rhine-Westphalia","West Germany","","","","","3"
"Min 1x per month","2016","Thuringia","East Germany","","","","","3"
"Min 1x per month","2016","Lower Saxony","West Germany","","","","","3"
"Min 1x per month","2016","Bremen","West Germany","","","","","3"
"Min 1x per month","2016","Bremen","East Germany","","","","","3"
"Min 1x per month","2016","Saxony-Anhalt","East Germany","","","","","3"
"Min 1x per month","2016","Thuringia","West Germany","","","","","3"
"Min 1x per month","2016","Saxony-Anhalt","West Germany","","","","","3"
"Min 1x per month","2016","Lower Saxony","East Germany","","","","","3"
"Min 1x per week","2016","North Rhine-Westphalia","East Germany","","","","","2"
"Min 1x per week","2016","Hesse","West Germany","","","","","2"
"Min 1x per week","2016","Hesse","East Germany","","","","","2"
"Min 1x per week","2016","Rhineland-Palatinate,Saarland","West Germany","","","","","2"
"Min 1x per week","2016","North Rhine-Westphalia","West Germany","","","","","2"
"Min 1x per week","2016","Schleswig-Holstein","East Germany","","","","","2"
"Min 1x per week","2016","Hamburg","West Germany","","","","","2"
"Min 1x per week","2016","Hamburg","East Germany","","","","","2"
"Min 1x per week","2016","Baden-Württemberg","West Germany","","","","","2"
"Min 1x per week","2016","Baden-Württemberg","East Germany","","","","","2"
"Min 1x per week","2016","Bavaria","West Germany","","","","","2"
"Min 1x per week","2016","Bavaria","East Germany","","","","","2"
"Min 1x per week","2016","Mecklenburg-Western Pomerania","West Germany","","","","","2"
"Min 1x per week","2016","Mecklenburg-Western Pomerania","East Germany","","","","","2"
"Min 1x per week","2016","Saxony","West Germany","","","","","2"
"Min 1x per week","2016","Schleswig-Holstein","West Germany","","","","","2"
"Min 1x per week","2016","Lower Saxony","West Germany","","","","","2"
"Min 1x per week","2016","Berlin","West Germany","","","","","2"
"Min 1x per week","2016","Berlin","East Germany","","","","","2"
"Min 1x per week","2016","Brandenburg","East Germany","","","","","2"
"Min 1x per week","2016","Saxony","East Germany","","","","","2"
"Min 1x per week","2016","Thuringia","East Germany","","","","","2"
"Min 1x per week","2016","Rhineland-Palatinate,Saarland","East Germany","","","","","2"
"Min 1x per week","2016","Lower Saxony","East Germany","","","","","2"
"Min 1x per week","2016","Bremen","East Germany","","","","","2"
"Min 1x per week","2016","Brandenburg","West Germany","","","","","2"
"Min 1x per week","2016","Thuringia","West Germany","","","","","2"
"Min 1x per week","2016","Bremen","West Germany","","","","","2"
"Min 1x per week","2016","Saxony-Anhalt","West Germany","","","","","2"
"Min 1x per week","2016","Saxony-Anhalt","East Germany","","","","","2"
"Never","2016","Schleswig-Holstein","West Germany","","","","","5"
"Never","2016","Schleswig-Holstein","East Germany","","","","","5"
"Never","2016","Hamburg","West Germany","","","","","5"
"Never","2016","Hamburg","East Germany","","","","","5"
"Never","2016","Lower Saxony","West Germany","","","","","5"
"Never","2016","Lower Saxony","East Germany","","","","","5"
"Never","2016","Bremen","West Germany","","","","","5"
"Never","2016","Bremen","East Germany","","","","","5"
"Never","2016","North Rhine-Westphalia","West Germany","","","","","5"
"Never","2016","Mecklenburg-Western Pomerania","West Germany","","","","","5"
"Never","2016","Mecklenburg-Western Pomerania","East Germany","","","","","5"
"Never","2016","Saxony","West Germany","","","","","5"
"Never","2016","Saxony","East Germany","","","","","5"
"Never","2016","Saxony-Anhalt","West Germany","","","","","5"
"Never","2016","Saxony-Anhalt","East Germany","","","","","5"
"Never","2016","Thuringia","West Germany","","","","","5"
"Never","2016","Thuringia","East Germany","","","","","5"
"Never","2016","North Rhine-Westphalia","East Germany","","","","","5"
"Never","2016","Hesse","West Germany","","","","","5"
"Never","2016","Hesse","East Germany","","","","","5"
"Never","2016","Rhineland-Palatinate,Saarland","West Germany","","","","","5"
"Never","2016","Rhineland-Palatinate,Saarland","East Germany","","","","","5"
"Never","2016","Baden-Württemberg","West Germany","","","","","5"
"Never","2016","Baden-Württemberg","East Germany","","","","","5"
"Never","2016","Bavaria","West Germany","","","","","5"
"Never","2016","Bavaria","East Germany","","","","","5"
"Never","2016","Berlin","West Germany","","","","","5"
"Never","2016","Berlin","East Germany","","","","","5"
"Never","2016","Brandenburg","West Germany","","","","","5"
"Never","2016","Brandenburg","East Germany","","","","","5"
"Rarely","2016","North Rhine-Westphalia","East Germany","","","","","4"
"Rarely","2016","Hesse","West Germany","","","","","4"
"Rarely","2016","Hesse","East Germany","","","","","4"
"Rarely","2016","Rhineland-Palatinate,Saarland","West Germany","","","","","4"
"Rarely","2016","Rhineland-Palatinate,Saarland","East Germany","","","","","4"
"Rarely","2016","Baden-Württemberg","West Germany","","","","","4"
"Rarely","2016","Baden-Württemberg","East Germany","","","","","4"
"Rarely","2016","Bavaria","West Germany","","","","","4"
"Rarely","2016","Bavaria","East Germany","","","","","4"
"Rarely","2016","Mecklenburg-Western Pomerania","West Germany","","","","","4"
"Rarely","2016","Mecklenburg-Western Pomerania","East Germany","","","","","4"
"Rarely","2016","Saxony","West Germany","","","","","4"
"Rarely","2016","Saxony","East Germany","","","","","4"
"Rarely","2016","Saxony-Anhalt","West Germany","","","","","4"
"Rarely","2016","Saxony-Anhalt","East Germany","","","","","4"
"Rarely","2016","Thuringia","West Germany","","","","","4"
"Rarely","2016","Thuringia","East Germany","","","","","4"
"Rarely","2016","North Rhine-Westphalia","West Germany","","","","","4"
"Rarely","2016","Berlin","West Germany","","","","","4"
"Rarely","2016","Berlin","East Germany","","","","","4"
"Rarely","2016","Brandenburg","West Germany","","","","","4"
"Rarely","2016","Brandenburg","East Germany","","","","","4"
"Rarely","2016","Schleswig-Holstein","West Germany","","","","","4"
"Rarely","2016","Schleswig-Holstein","East Germany","","","","","4"
"Rarely","2016","Hamburg","West Germany","","","","","4"
"Rarely","2016","Hamburg","East Germany","","","","","4"
"Rarely","2016","Lower Saxony","West Germany","","","","","4"
"Rarely","2016","Lower Saxony","East Germany","","","","","4"
"Rarely","2016","Bremen","West Germany","","","","","4"
"Rarely","2016","Bremen","East Germany","","","","","4"
"Daily","2017","North Rhine-Westphalia","East Germany","","","","","1"
"Daily","2017","Hesse","West Germany","67","0.00185471915878342","0.000137975752435748","0.00357146256513108","1"
"Daily","2017","Hesse","East Germany","","","","","1"
"Daily","2017","Rhineland-Palatinate,Saarland","West Germany","45","0.00220075226011428","6.07686731708959e-05","0.00434073584705767","1"
"Daily","2017","Rhineland-Palatinate,Saarland","East Germany","","","","","1"
"Daily","2017","Baden-Württemberg","West Germany","89","0.00167261433688332","0.00035593012264379","0.00298929855112286","1"
"Daily","2017","Baden-Württemberg","East Germany","","","","","1"
"Daily","2017","Bavaria","West Germany","65","0.00117470558863094","0.000218247171776684","0.00213116400548519","1"
"Daily","2017","Bavaria","East Germany","","","","","1"
"Daily","2017","Berlin","West Germany","19","","","","1"
"Daily","2017","Berlin","East Germany","10","","","","1"
"Daily","2017","Brandenburg","West Germany","","","","","1"
"Daily","2017","Brandenburg","East Germany","44","0.00476277581918219","0.000912052781086753","0.00861349885727762","1"
"Daily","2017","North Rhine-Westphalia","West Germany","154","0.00208389671363702","0.00100177192974031","0.00316602149753373","1"
"Daily","2017","Thuringia","East Germany","14","","","","1"
"Daily","2017","Schleswig-Holstein","East Germany","","","","","1"
"Daily","2017","Hamburg","West Germany","19","","","","1"
"Daily","2017","Hamburg","East Germany","","","","","1"
"Daily","2017","Lower Saxony","West Germany","127","0.00354363887877463","0.00151835985589924","0.00556891790165003","1"
"Daily","2017","Lower Saxony","East Germany","","","","","1"
"Daily","2017","Mecklenburg-Western Pomerania","East Germany","5","","","","1"
"Daily","2017","Saxony","West Germany","","","","","1"
"Daily","2017","Saxony","East Germany","21","","","","1"
"Daily","2017","Saxony-Anhalt","West Germany","","","","","1"
"Daily","2017","Bremen","West Germany","3","","","","1"
"Daily","2017","Bremen","East Germany","","","","","1"
"Daily","2017","Mecklenburg-Western Pomerania","West Germany","","","","","1"
"Daily","2017","Saxony-Anhalt","East Germany","10","","","","1"
"Daily","2017","Thuringia","West Germany","","","","","1"
"Daily","2017","Schleswig-Holstein","West Germany","33","0.00192252491814518","-0.000518551398157154","0.00436360123444752","1"
"Min 1x per month","2017","Schleswig-Holstein","West Germany","64","0.0389328040173015","0.0281533203237311","0.0497122877108719","3"
"Min 1x per month","2017","Schleswig-Holstein","East Germany","","","","","3"
"Min 1x per month","2017","Hamburg","West Germany","35","0.0442605501945509","0.0281360507071869","0.060385049681915","3"
"Min 1x per month","2017","North Rhine-Westphalia","East Germany","","","","","3"
"Min 1x per month","2017","Hesse","West Germany","120","0.0478114109334506","0.0392981352667871","0.0563246866001141","3"
"Min 1x per month","2017","Hesse","East Germany","","","","","3"
"Min 1x per month","2017","Rhineland-Palatinate,Saarland","West Germany","89","0.0436040166717009","0.0342782316825168","0.0529298016608849","3"
"Min 1x per month","2017","Rhineland-Palatinate,Saarland","East Germany","","","","","3"
"Min 1x per month","2017","Baden-Württemberg","West Germany","223","0.0508114676371488","0.0437351985403641","0.0578877367339335","3"
"Min 1x per month","2017","Baden-Württemberg","East Germany","","","","","3"
"Min 1x per month","2017","Bavaria","West Germany","300","0.0691189733416041","0.0620362131364147","0.0762017335467935","3"
"Min 1x per month","2017","Bavaria","East Germany","","","","","3"
"Min 1x per month","2017","Berlin","West Germany","39","0.0418838849841305","0.0264719100433338","0.0572958599249272","3"
"Min 1x per month","2017","Berlin","East Germany","31","0.0429114303328629","0.0254425375367256","0.0603803231290003","3"
"Min 1x per month","2017","Brandenburg","West Germany","","","","","3"
"Min 1x per month","2017","Brandenburg","East Germany","68","0.0480711101940973","0.036106646467308","0.0600355739208866","3"
"Min 1x per month","2017","Mecklenburg-Western Pomerania","West Germany","","","","","3"
"Min 1x per month","2017","Mecklenburg-Western Pomerania","East Germany","28","","","","3"
"Min 1x per month","2017","Saxony","West Germany","","","","","3"
"Min 1x per month","2017","Saxony","East Germany","111","0.0727242288445584","0.0608491218484566","0.0845993358406601","3"
"Min 1x per month","2017","Hamburg","East Germany","","","","","3"
"Min 1x per month","2017","North Rhine-Westphalia","West Germany","288","0.0448090867671215","0.0398997777341992","0.0497183958000438","3"
"Min 1x per month","2017","Thuringia","East Germany","54","0.0337846575674692","0.023179737909547","0.0443895772253915","3"
"Min 1x per month","2017","Bremen","East Germany","","","","","3"
"Min 1x per month","2017","Saxony-Anhalt","West Germany","","","","","3"
"Min 1x per month","2017","Saxony-Anhalt","East Germany","35","0.0407215460820963","0.0286921676623158","0.0527509245018769","3"
"Min 1x per month","2017","Lower Saxony","West Germany","149","0.0478485207693103","0.0405737673910396","0.055123274147581","3"
"Min 1x per month","2017","Lower Saxony","East Germany","","","","","3"
"Min 1x per month","2017","Bremen","West Germany","13","","","","3"
"Min 1x per month","2017","Thuringia","West Germany","","","","","3"
"Min 1x per week","2017","North Rhine-Westphalia","East Germany","","","","","2"
"Min 1x per week","2017","Hesse","West Germany","1031","0.48608795767499","0.466145840749062","0.506030074600918","2"
"Min 1x per week","2017","Hesse","East Germany","","","","","2"
"Min 1x per week","2017","Rhineland-Palatinate,Saarland","West Germany","729","0.397983056850934","0.375629845371398","0.420336268330469","2"
"Min 1x per week","2017","North Rhine-Westphalia","West Germany","2767","0.450176925467827","0.438371127962192","0.461982722973462","2"
"Min 1x per week","2017","Thuringia","East Germany","409","0.406995080536897","0.378159122467446","0.435831038606348","2"
"Min 1x per week","2017","Schleswig-Holstein","East Germany","","","","","2"
"Min 1x per week","2017","Hamburg","West Germany","252","0.465188169418783","0.426084013501418","0.504292325336148","2"
"Min 1x per week","2017","Hamburg","East Germany","","","","","2"
"Min 1x per week","2017","Lower Saxony","West Germany","1370","0.493729014577798","0.476689122582664","0.510768906572932","2"
"Min 1x per week","2017","Baden-Württemberg","East Germany","","","","","2"
"Min 1x per week","2017","Bavaria","West Germany","2046","0.439686589687795","0.425827205674847","0.453545973700742","2"
"Min 1x per week","2017","Bavaria","East Germany","","","","","2"
"Min 1x per week","2017","Berlin","West Germany","300","0.519031957548966","0.480592176745398","0.557471738352534","2"
"Min 1x per week","2017","Mecklenburg-Western Pomerania","West Germany","","","","","2"
"Min 1x per week","2017","Mecklenburg-Western Pomerania","East Germany","235","0.40230237033914","0.363981105878325","0.440623634799955","2"
"Min 1x per week","2017","Saxony","West Germany","","","","","2"
"Min 1x per week","2017","Saxony","East Germany","701","0.383240625450614","0.361008183723251","0.405473067177977","2"
"Min 1x per week","2017","Schleswig-Holstein","West Germany","515","0.516539624193946","0.488691528350384","0.544387720037507","2"
"Min 1x per week","2017","Lower Saxony","East Germany","","","","","2"
"Min 1x per week","2017","Bremen","West Germany","133","0.538949433345377","0.481278705501477","0.596620161189277","2"
"Min 1x per week","2017","Bremen","East Germany","","","","","2"
"Min 1x per week","2017","Rhineland-Palatinate,Saarland","East Germany","","","","","2"
"Min 1x per week","2017","Baden-Württemberg","West Germany","1618","0.507737706446266","0.491628831026571","0.523846581865962","2"
"Min 1x per week","2017","Berlin","East Germany","217","0.505439699364621","0.462342691360333","0.548536707368909","2"
"Min 1x per week","2017","Brandenburg","West Germany","","","","","2"
"Min 1x per week","2017","Brandenburg","East Germany","362","0.321571953453759","0.29544794074702","0.347695966160497","2"
"Min 1x per week","2017","Saxony-Anhalt","West Germany","","","","","2"
"Min 1x per week","2017","Saxony-Anhalt","East Germany","334","0.329579833649568","0.30097018247545","0.358189484823687","2"
"Min 1x per week","2017","Thuringia","West Germany","","","","","2"
"Never","2017","Schleswig-Holstein","West Germany","461","0.309299990160204","0.283542833146978","0.335057147173431","5"
"Never","2017","Schleswig-Holstein","East Germany","","","","","5"
"Never","2017","Hamburg","West Germany","239","0.392665112793167","0.35437969811114","0.430950527475193","5"
"Never","2017","Hamburg","East Germany","","","","","5"
"Never","2017","Lower Saxony","West Germany","1174","0.317853231338647","0.301983001291854","0.333723461385441","5"
"Never","2017","Lower Saxony","East Germany","","","","","5"
"Never","2017","Bremen","West Germany","91","0.338542533879037","0.283794979415635","0.39329008834244","5"
"Never","2017","Bremen","East Germany","","","","","5"
"Never","2017","North Rhine-Westphalia","West Germany","2790","0.379693897696407","0.368177621582475","0.391210173810339","5"
"Never","2017","North Rhine-Westphalia","East Germany","","","","","5"
"Never","2017","Hesse","West Germany","890","0.342090897686737","0.323162095317102","0.361019700056371","5"
"Never","2017","Hesse","East Germany","","","","","5"
"Never","2017","Rhineland-Palatinate,Saarland","West Germany","709","0.406261767300438","0.383833084831044","0.428690449769832","5"
"Never","2017","Rhineland-Palatinate,Saarland","East Germany","","","","","5"
"Never","2017","Baden-Württemberg","West Germany","1267","0.312905789523052","0.297965391315167","0.327846187730938","5"
"Never","2017","Baden-Württemberg","East Germany","","","","","5"
"Never","2017","Bavaria","West Germany","1854","0.361425337137458","0.34801091562809","0.374839758646826","5"
"Never","2017","Bavaria","East Germany","","","","","5"
"Never","2017","Berlin","West Germany","206","0.316544767108412","0.280759987371795","0.35232954684503","5"
"Never","2017","Berlin","East Germany","191","0.325195822008402","0.284816020523205","0.3655756234936","5"
"Never","2017","Brandenburg","West Germany","","","","","5"
"Never","2017","Brandenburg","East Germany","568","0.475954054781423","0.448021149697343","0.503886959865503","5"
"Never","2017","Mecklenburg-Western Pomerania","West Germany","","","","","5"
"Never","2017","Mecklenburg-Western Pomerania","East Germany","281","0.381716509595411","0.343751189551363","0.41968182963946","5"
"Never","2017","Saxony","West Germany","","","","","5"
"Never","2017","Saxony","East Germany","727","0.392794059634972","0.370461218617823","0.41512690065212","5"
"Never","2017","Saxony-Anhalt","West Germany","","","","","5"
"Never","2017","Saxony-Anhalt","East Germany","539","0.521990101538763","0.491587671932772","0.552392531144755","5"
"Never","2017","Thuringia","West Germany","","","","","5"
"Never","2017","Thuringia","East Germany","479","0.418574663329509","0.389618294343186","0.447531032315831","5"
"Rarely","2017","North Rhine-Westphalia","East Germany","","","","","4"
"Rarely","2017","Hesse","West Germany","305","0.122155014546039","0.109089275011971","0.135220754080107","4"
"Rarely","2017","Baden-Württemberg","West Germany","503","0.126872422056649","0.116148103711715","0.137596740401583","4"
"Rarely","2017","Baden-Württemberg","East Germany","","","","","4"
"Rarely","2017","Bavaria","West Germany","662","0.128594394244513","0.119247270266669","0.137941518222357","4"
"Rarely","2017","Hesse","East Germany","","","","","4"
"Rarely","2017","Rhineland-Palatinate,Saarland","West Germany","270","0.149950406916813","0.133646216669523","0.166254597164104","4"
"Rarely","2017","Rhineland-Palatinate,Saarland","East Germany","","","","","4"
"Rarely","2017","Bremen","East Germany","","","","","4"
"Rarely","2017","North Rhine-Westphalia","West Germany","823","0.123236193355008","0.115436048324672","0.131036338385343","4"
"Rarely","2017","Bavaria","East Germany","","","","","4"
"Rarely","2017","Berlin","West Germany","85","0.120551643244883","0.0955010808252102","0.145602205664557","4"
"Rarely","2017","Berlin","East Germany","68","0.125416332287394","0.0968680127622205","0.153964651812567","4"
"Rarely","2017","Brandenburg","West Germany","","","","","4"
"Rarely","2017","Brandenburg","East Germany","186","0.149640105751539","0.129688663500372","0.169591548002705","4"
"Rarely","2017","Mecklenburg-Western Pomerania","West Germany","","","","","4"
"Rarely","2017","Mecklenburg-Western Pomerania","East Germany","80","0.147428141038533","0.119721845665815","0.175134436411252","4"
"Rarely","2017","Saxony","West Germany","","","","","4"
"Rarely","2017","Saxony","East Germany","277","0.150184762655198","0.133847898190073","0.166521627120323","4"
"Rarely","2017","Saxony-Anhalt","West Germany","","","","","4"
"Rarely","2017","Saxony-Anhalt","East Germany","119","0.106187765058292","0.0874369953243901","0.124938534792193","4"
"Rarely","2017","Thuringia","West Germany","","","","","4"
"Rarely","2017","Thuringia","East Germany","159","0.138589553440042","0.118308945373514","0.158870161506571","4"
"Rarely","2017","Schleswig-Holstein","West Germany","164","0.133305056710403","0.114363324845432","0.152246788575375","4"
"Rarely","2017","Schleswig-Holstein","East Germany","","","","","4"
"Rarely","2017","Hamburg","West Germany","80","0.0965427056992444","0.0733889402378305","0.119696471160658","4"
"Rarely","2017","Hamburg","East Germany","","","","","4"
"Rarely","2017","Lower Saxony","West Germany","487","0.13702559443547","0.12530550843026","0.14874568044068","4"
"Rarely","2017","Lower Saxony","East Germany","","","","","4"
"Rarely","2017","Bremen","West Germany","47","0.0815512952422888","0.0498884435119765","0.113214146972601","4"
"Daily","2018","North Rhine-Westphalia","East Germany","","","","","1"
"Daily","2018","Hesse","West Germany","45","0.0941273111840777","0.0676150638721839","0.120639558495972","1"
"Daily","2018","Hesse","East Germany","","","","","1"
"Daily","2018","Rhineland-Palatinate,Saarland","West Germany","23","","","","1"
"Daily","2018","Rhineland-Palatinate,Saarland","East Germany","","","","","1"
"Daily","2018","Baden-Württemberg","West Germany","44","0.131295132163239","0.100022133670108","0.16256813065637","1"
"Daily","2018","Baden-Württemberg","East Germany","","","","","1"
"Daily","2018","Bavaria","West Germany","60","0.143662906047936","0.1113991543579","0.175926657737972","1"
"Daily","2018","Bavaria","East Germany","","","","","1"
"Daily","2018","Berlin","West Germany","13","","","","1"
"Daily","2018","Berlin","East Germany","10","","","","1"
"Daily","2018","Brandenburg","West Germany","","","","","1"
"Daily","2018","Brandenburg","East Germany","27","","","","1"
"Daily","2018","North Rhine-Westphalia","West Germany","76","0.102395864990745","0.0821573757642053","0.122634354217286","1"
"Daily","2018","Thuringia","East Germany","33","0.533802468243376","0.431307470886222","0.636297465600531","1"
"Daily","2018","Schleswig-Holstein","West Germany","12","","","","1"
"Daily","2018","Schleswig-Holstein","East Germany","","","","","1"
"Daily","2018","Hamburg","West Germany","9","","","","1"
"Daily","2018","Hamburg","East Germany","","","","","1"
"Daily","2018","Lower Saxony","West Germany","84","0.220344711460211","0.181169035977442","0.25952038694298","1"
"Daily","2018","Lower Saxony","East Germany","","","","","1"
"Daily","2018","Mecklenburg-Western Pomerania","West Germany","","","","","1"
"Daily","2018","Mecklenburg-Western Pomerania","East Germany","18","","","","1"
"Daily","2018","Saxony","West Germany","","","","","1"
"Daily","2018","Saxony","East Germany","13","","","","1"
"Daily","2018","Saxony-Anhalt","West Germany","","","","","1"
"Daily","2018","Saxony-Anhalt","East Germany","13","","","","1"
"Daily","2018","Bremen","West Germany","2","","","","1"
"Daily","2018","Bremen","East Germany","","","","","1"
"Daily","2018","Thuringia","West Germany","","","","","1"
"Min 1x per month","2018","Schleswig-Holstein","West Germany","13","","","","3"
"Min 1x per month","2018","Schleswig-Holstein","East Germany","","","","","3"
"Min 1x per month","2018","Hamburg","West Germany","5","","","","3"
"Min 1x per month","2018","North Rhine-Westphalia","East Germany","","","","","3"
"Min 1x per month","2018","Hesse","West Germany","20","","","","3"
"Min 1x per month","2018","Hesse","East Germany","","","","","3"
"Min 1x per month","2018","Rhineland-Palatinate,Saarland","West Germany","15","","","","3"
"Min 1x per month","2018","Rhineland-Palatinate,Saarland","East Germany","","","","","3"
"Min 1x per month","2018","Baden-Württemberg","West Germany","35","0.109863751014716","0.0809060193785216","0.13882148265091","3"
"Min 1x per month","2018","Baden-Württemberg","East Germany","","","","","3"
"Min 1x per month","2018","Bavaria","West Germany","23","","","","3"
"Min 1x per month","2018","Bavaria","East Germany","","","","","3"
"Min 1x per month","2018","Berlin","West Germany","5","","","","3"
"Min 1x per month","2018","Berlin","East Germany","1","","","","3"
"Min 1x per month","2018","Brandenburg","West Germany","","","","","3"
"Min 1x per month","2018","Brandenburg","East Germany","3","","","","3"
"Min 1x per month","2018","Mecklenburg-Western Pomerania","West Germany","","","","","3"
"Min 1x per month","2018","Mecklenburg-Western Pomerania","East Germany","","","","","3"
"Min 1x per month","2018","Saxony","West Germany","","","","","3"
"Min 1x per month","2018","Saxony","East Germany","2","","","","3"
"Min 1x per month","2018","Hamburg","East Germany","","","","","3"
"Min 1x per month","2018","North Rhine-Westphalia","West Germany","61","0.0780827394482914","0.0601718170601012","0.0959936618364816","3"
"Min 1x per month","2018","Saxony-Anhalt","West Germany","","","","","3"
"Min 1x per month","2018","Thuringia","East Germany","6","","","","3"
"Min 1x per month","2018","Lower Saxony","West Germany","23","","","","3"
"Min 1x per month","2018","Lower Saxony","East Germany","","","","","3"
"Min 1x per month","2018","Bremen","East Germany","","","","","3"
"Min 1x per month","2018","Saxony-Anhalt","East Germany","","","","","3"
"Min 1x per month","2018","Bremen","West Germany","4","","","","3"
"Min 1x per month","2018","Thuringia","West Germany","","","","","3"
"Min 1x per week","2018","North Rhine-Westphalia","East Germany","","","","","2"
"Min 1x per week","2018","Hesse","West Germany","94","0.258321283524456","0.218579885939173","0.29806268110974","2"
"Min 1x per week","2018","Hesse","East Germany","","","","","2"
"Min 1x per week","2018","Rhineland-Palatinate,Saarland","West Germany","43","0.207504540755328","0.155210247899005","0.259798833611651","2"
"Min 1x per week","2018","North Rhine-Westphalia","West Germany","159","0.204272861537623","0.177358636491954","0.231187086583292","2"
"Min 1x per week","2018","Thuringia","East Germany","26","","","","2"
"Min 1x per week","2018","Schleswig-Holstein","West Germany","34","0.184258526478118","0.126817904340577","0.24169914861566","2"
"Min 1x per week","2018","Schleswig-Holstein","East Germany","","","","","2"
"Min 1x per week","2018","Hamburg","West Germany","22","","","","2"
"Min 1x per week","2018","Mecklenburg-Western Pomerania","West Germany","","","","","2"
"Min 1x per week","2018","Mecklenburg-Western Pomerania","East Germany","7","","","","2"
"Min 1x per week","2018","Saxony","West Germany","","","","","2"
"Min 1x per week","2018","Hamburg","East Germany","","","","","2"
"Min 1x per week","2018","Lower Saxony","West Germany","73","0.200745726910772","0.162885823516068","0.238605630305475","2"
"Min 1x per week","2018","Baden-Württemberg","East Germany","","","","","2"
"Min 1x per week","2018","Bavaria","West Germany","94","0.318756236353774","0.275891438540161","0.361621034167388","2"
"Min 1x per week","2018","Bavaria","East Germany","","","","","2"
"Min 1x per week","2018","Berlin","West Germany","20","","","","2"
"Min 1x per week","2018","Brandenburg","East Germany","21","","","","2"
"Min 1x per week","2018","Saxony","East Germany","25","","","","2"
"Min 1x per week","2018","Saxony-Anhalt","West Germany","","","","","2"
"Min 1x per week","2018","Lower Saxony","East Germany","","","","","2"
"Min 1x per week","2018","Bremen","West Germany","4","","","","2"
"Min 1x per week","2018","Bremen","East Germany","","","","","2"
"Min 1x per week","2018","Rhineland-Palatinate,Saarland","East Germany","","","","","2"
"Min 1x per week","2018","Baden-Württemberg","West Germany","77","0.205334334067305","0.167929124198941","0.24273954393567","2"
"Min 1x per week","2018","Berlin","East Germany","8","","","","2"
"Min 1x per week","2018","Brandenburg","West Germany","","","","","2"
"Min 1x per week","2018","Saxony-Anhalt","East Germany","13","","","","2"
"Min 1x per week","2018","Thuringia","West Germany","","","","","2"
"Never","2018","Schleswig-Holstein","West Germany","89","0.412296107010945","0.339364972830898","0.485227241190992","5"
"Never","2018","Schleswig-Holstein","East Germany","","","","","5"
"Never","2018","Hamburg","West Germany","19","","","","5"
"Never","2018","Hamburg","East Germany","","","","","5"
"Never","2018","Lower Saxony","West Germany","169","0.350005958689075","0.304923637382455","0.395088279995695","5"
"Never","2018","Lower Saxony","East Germany","","","","","5"
"Never","2018","Bremen","West Germany","39","0.646962145536449","0.528001772056713","0.765922519016186","5"
"Never","2018","Bremen","East Germany","","","","","5"
"Never","2018","North Rhine-Westphalia","West Germany","397","0.410942817225547","0.378098224340908","0.443787410110185","5"
"Never","2018","North Rhine-Westphalia","East Germany","","","","","5"
"Never","2018","Hesse","West Germany","240","0.443922039081227","0.398811675493782","0.489032402668671","5"
"Never","2018","Hesse","East Germany","","","","","5"
"Never","2018","Rhineland-Palatinate,Saarland","West Germany","113","0.450075515329284","0.385919656506478","0.51423137415209","5"
"Never","2018","Rhineland-Palatinate,Saarland","East Germany","","","","","5"
"Never","2018","Baden-Württemberg","West Germany","204","0.321639230596553","0.278385461914033","0.364892999279073","5"
"Never","2018","Baden-Württemberg","East Germany","","","","","5"
"Never","2018","Bavaria","West Germany","227","0.385059866333685","0.340298770386095","0.429820962281275","5"
"Never","2018","Bavaria","East Germany","","","","","5"
"Never","2018","Berlin","West Germany","58","0.469166657011475","0.371840388879057","0.566492925143893","5"
"Never","2018","Berlin","East Germany","34","0.512545845929596","0.394607022050719","0.630484669808473","5"
"Never","2018","Brandenburg","West Germany","","","","","5"
"Never","2018","Brandenburg","East Germany","61","0.36294684446224","0.276552769602379","0.449340919322101","5"
"Never","2018","Mecklenburg-Western Pomerania","West Germany","","","","","5"
"Never","2018","Mecklenburg-Western Pomerania","East Germany","22","","","","5"
"Never","2018","Saxony","West Germany","","","","","5"
"Never","2018","Saxony","East Germany","72","0.413976922015825","0.330581710023622","0.497372134008029","5"
"Never","2018","Saxony-Anhalt","West Germany","","","","","5"
"Never","2018","Saxony-Anhalt","East Germany","54","0.421318093365847","0.319305956892496","0.523330229839199","5"
"Never","2018","Thuringia","West Germany","","","","","5"
"Never","2018","Thuringia","East Germany","21","","","","5"
"Rarely","2018","North Rhine-Westphalia","East Germany","","","","","4"
"Rarely","2018","Hesse","West Germany","67","0.154123833726139","0.121341231175338","0.18690643627694","4"
"Rarely","2018","Hesse","East Germany","","","","","4"
"Rarely","2018","Rhineland-Palatinate,Saarland","West Germany","37","0.180028763581284","0.130482334483778","0.229575192678791","4"
"Rarely","2018","Rhineland-Palatinate,Saarland","East Germany","","","","","4"
"Rarely","2018","Baden-Württemberg","West Germany","88","0.231867552158187","0.192788220457738","0.270946883858636","4"
