"pli0092_h","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence","value"
"Never","2011","middle vocational","Female","3458","0.435707414411374","0.424658707842163","0.446756120980585","5"
"Never","2011","vocational + Abi","Male","206","0.282149913529409","0.248021452957688","0.316278374101131","5"
"Never","2011","vocational + Abi","Female","427","0.302714862375369","0.278088261963549","0.327341462787188","5"
"Never","2011","higher vocational","Male","461","0.404726382650344","0.376283464340557","0.433169300960131","5"
"Never","2011","higher vocational","Female","233","0.314745973062075","0.280585426867955","0.348906519256195","5"
"Never","2011","higher education","Male","769","0.23219766989561","0.217588791501","0.24680654829022","5"
"Never","2011","higher education","Female","670","0.220385309784774","0.205550185595204","0.235220433974344","5"
"Rarely","2011","general elemantary","Female","226","0.0978899527025965","0.0849148923974204","0.110865013007773","4"
"Rarely","2011","middle vocational","Male","1102","0.182168391480043","0.172529519935092","0.191807263024993","4"
"Rarely","2011","middle vocational","Female","1227","0.161583093786401","0.153381660326702","0.169784527246101","4"
"Rarely","2011","vocational + Abi","Male","132","0.202364099968994","0.171897152699268","0.23283104723872","4"
"Rarely","2011","vocational + Abi","Female","243","0.162957779264302","0.143161042038785","0.182754516489819","4"
"Rarely","2011","higher vocational","Male","200","0.167444836455082","0.14580881178655","0.189080861123615","4"
"Rarely","2011","higher vocational","Female","114","0.142031495004559","0.116354339059036","0.167708650950081","4"
"Rarely","2011","higher education","Male","528","0.150292310742732","0.137928100321552","0.162656521163913","4"
"Rarely","2011","higher education","Female","481","0.144522823781847","0.131938430244816","0.157107217318877","4"
"Rarely","2011","in school","Male","19","","","","4"
"Rarely","2011","in school","Female","31","0.145269106165022","0.100595555310485","0.189942657019559","4"
"Rarely","2011","inadequately","Male","18","","","","4"
"Rarely","2011","inadequately","Female","17","","","","4"
"Rarely","2011","general elemantary","Male","146","0.190046766843673","0.164952442359776","0.215141091327569","4"
"Daily","2012","inadequately","Female","","","","","1"
"Daily","2012","general elemantary","Male","","","","","1"
"Daily","2012","general elemantary","Female","","","","","1"
"Daily","2012","middle vocational","Male","","","","","1"
"Daily","2012","middle vocational","Female","","","","","1"
"Daily","2012","in school","Male","","","","","1"
"Daily","2012","in school","Female","","","","","1"
"Daily","2012","inadequately","Male","","","","","1"
"Daily","2012","vocational + Abi","Male","","","","","1"
"Daily","2012","vocational + Abi","Female","","","","","1"
"Daily","2012","higher vocational","Male","","","","","1"
"Daily","2012","higher vocational","Female","","","","","1"
"Daily","2012","higher education","Male","","","","","1"
"Daily","2012","higher education","Female","","","","","1"
"Min 1x per month","2012","general elemantary","Female","","","","","3"
"Min 1x per month","2012","middle vocational","Male","","","","","3"
"Min 1x per month","2012","middle vocational","Female","","","","","3"
"Min 1x per month","2012","vocational + Abi","Male","","","","","3"
"Min 1x per month","2012","vocational + Abi","Female","","","","","3"
"Min 1x per month","2012","higher vocational","Male","","","","","3"
"Min 1x per month","2012","higher vocational","Female","","","","","3"
"Min 1x per month","2012","higher education","Male","","","","","3"
"Min 1x per month","2012","higher education","Female","","","","","3"
"Min 1x per month","2012","in school","Male","","","","","3"
"Min 1x per month","2012","in school","Female","","","","","3"
"Min 1x per month","2012","inadequately","Male","","","","","3"
"Min 1x per month","2012","inadequately","Female","","","","","3"
"Min 1x per month","2012","general elemantary","Male","","","","","3"
"Min 1x per week","2012","in school","Male","","","","","2"
"Min 1x per week","2012","in school","Female","","","","","2"
"Min 1x per week","2012","inadequately","Male","","","","","2"
"Min 1x per week","2012","inadequately","Female","","","","","2"
"Min 1x per week","2012","general elemantary","Male","","","","","2"
"Min 1x per week","2012","general elemantary","Female","","","","","2"
"Min 1x per week","2012","middle vocational","Male","","","","","2"
"Min 1x per week","2012","middle vocational","Female","","","","","2"
"Min 1x per week","2012","vocational + Abi","Male","","","","","2"
"Min 1x per week","2012","vocational + Abi","Female","","","","","2"
"Min 1x per week","2012","higher vocational","Male","","","","","2"
"Min 1x per week","2012","higher vocational","Female","","","","","2"
"Min 1x per week","2012","higher education","Male","","","","","2"
"Min 1x per week","2012","higher education","Female","","","","","2"
"Never","2012","in school","Male","","","","","5"
"Never","2012","in school","Female","","","","","5"
"Never","2012","inadequately","Male","","","","","5"
"Never","2012","inadequately","Female","","","","","5"
"Never","2012","general elemantary","Male","","","","","5"
"Never","2012","general elemantary","Female","","","","","5"
"Never","2012","middle vocational","Male","","","","","5"
"Never","2012","middle vocational","Female","","","","","5"
"Never","2012","vocational + Abi","Male","","","","","5"
"Never","2012","vocational + Abi","Female","","","","","5"
"Never","2012","higher vocational","Male","","","","","5"
"Never","2012","higher vocational","Female","","","","","5"
"Never","2012","higher education","Male","","","","","5"
"Never","2012","higher education","Female","","","","","5"
"Rarely","2012","general elemantary","Female","","","","","4"
"Rarely","2012","middle vocational","Male","","","","","4"
"Rarely","2012","middle vocational","Female","","","","","4"
"Rarely","2012","vocational + Abi","Male","","","","","4"
"Rarely","2012","vocational + Abi","Female","","","","","4"
"Rarely","2012","higher vocational","Male","","","","","4"
"Rarely","2012","higher vocational","Female","","","","","4"
"Rarely","2012","higher education","Male","","","","","4"
"Rarely","2012","higher education","Female","","","","","4"
"Rarely","2012","in school","Male","","","","","4"
"Rarely","2012","in school","Female","","","","","4"
"Rarely","2012","inadequately","Male","","","","","4"
"Rarely","2012","inadequately","Female","","","","","4"
"Rarely","2012","general elemantary","Male","","","","","4"
"Daily","2013","in school","Male","87","0.50170668867178","0.434401641206751","0.569011736136809","1"
"Daily","2013","in school","Female","48","0.230731518874028","0.176519381470757","0.284943656277299","1"
"Daily","2013","inadequately","Male","7","","","","1"
"Daily","2013","inadequately","Female","18","","","","1"
"Daily","2013","general elemantary","Male","137","0.173963992638627","0.148789067589835","0.199138917687419","1"
"Daily","2013","general elemantary","Female","160","0.0920502618406972","0.0783918226385796","0.105708701042815","1"
"Daily","2013","middle vocational","Male","643","0.128988617795422","0.120088061503841","0.137889174087003","1"
"Daily","2013","middle vocational","Female","888","0.134392216711187","0.126374105384452","0.142410328037922","1"
"Daily","2013","vocational + Abi","Male","90","0.145736237366362","0.117781710356445","0.173690764376279","1"
"Daily","2013","vocational + Abi","Female","180","0.184208109010113","0.161928770207929","0.206487447812296","1"
"Daily","2013","higher vocational","Male","113","0.10890048202422","0.0898946779562969","0.127906286092142","1"
"Daily","2013","higher vocational","Female","86","0.124071844099138","0.0985711830395172","0.149572505158759","1"
"Daily","2013","higher education","Male","497","0.17947461274214","0.165668746336511","0.193280479147769","1"
"Daily","2013","higher education","Female","504","0.201139933692582","0.186428403826963","0.215851463558201","1"
"Min 1x per month","2013","in school","Male","9","","","","3"
"Min 1x per month","2013","in school","Female","15","","","","3"
"Min 1x per month","2013","inadequately","Male","13","","","","3"
"Min 1x per month","2013","inadequately","Female","3","","","","3"
"Min 1x per month","2013","general elemantary","Male","35","0.0371571322674738","0.0245957388836938","0.0497185256512537","3"
"Min 1x per month","2013","general elemantary","Female","60","0.025972505649743","0.0184580039225255","0.0334870073769605","3"
"Min 1x per month","2013","middle vocational","Male","262","0.0496709642129756","0.0439017344386511","0.0554401939873001","3"
"Min 1x per month","2013","middle vocational","Female","281","0.042693700690251","0.0379410947592472","0.0474463066212548","3"
"Min 1x per month","2013","vocational + Abi","Male","31","0.0754594998299698","0.0545332063721846","0.096385793287755","3"
"Min 1x per month","2013","vocational + Abi","Female","62","0.0736979984225986","0.0586817176053027","0.0887142792398944","3"
"Min 1x per month","2013","higher vocational","Male","58","0.0664404349353994","0.0512456172957702","0.0816352525750287","3"
"Min 1x per month","2013","higher vocational","Female","37","0.0803415905674747","0.0593152321618556","0.101367948973094","3"
"Min 1x per month","2013","higher education","Male","200","0.0703714264602132","0.0611697056555338","0.0795731472648927","3"
"Min 1x per month","2013","higher education","Female","161","0.0499450237942498","0.0419504776951896","0.0579395698933099","3"
"Min 1x per week","2013","in school","Male","92","0.396506296991479","0.330658450469216","0.462354143513743","2"
"Min 1x per week","2013","in school","Female","115","0.585900778723513","0.522518427878585","0.649283129568441","2"
"Min 1x per week","2013","inadequately","Male","18","","","","2"
"Min 1x per week","2013","inadequately","Female","21","","","","2"
"Min 1x per week","2013","general elemantary","Male","199","0.207403425495418","0.180477349232231","0.234329501758606","2"
"Min 1x per week","2013","general elemantary","Female","356","0.2226627650452","0.203007170254183","0.242318359836217","2"
"Min 1x per week","2013","middle vocational","Male","1424","0.271232654133607","0.259426866115952","0.283038442151262","2"
"Min 1x per week","2013","middle vocational","Female","2243","0.333452749386135","0.322369756135362","0.344535742636908","2"
"Min 1x per week","2013","vocational + Abi","Male","213","0.366852349790492","0.328669307169079","0.405035392411904","2"
"Min 1x per week","2013","vocational + Abi","Female","447","0.380905251498853","0.352996187353621","0.408814315644084","2"
"Min 1x per week","2013","higher vocational","Male","351","0.354955084770055","0.325761332300513","0.384148837239596","2"
"Min 1x per week","2013","higher vocational","Female","277","0.419929933171414","0.381752280632973","0.458107585709856","2"
"Min 1x per week","2013","higher education","Male","1309","0.442184623129345","0.424317147364539","0.460052098894151","2"
"Min 1x per week","2013","higher education","Female","1340","0.46760082070874","0.449289079102202","0.485912562315279","2"
"Never","2013","in school","Male","15","","","","5"
"Never","2013","in school","Female","35","0.0862312210683122","0.0501106569647454","0.122351785171879","5"
"Never","2013","inadequately","Male","84","0.550712446007328","0.467721027510985","0.633703864503671","5"
"Never","2013","inadequately","Female","130","0.634382630393399","0.565722244411899","0.7030430163749","5"
"Never","2013","general elemantary","Male","383","0.425420866357115","0.39258690124165","0.45825483147258","5"
"Never","2013","general elemantary","Female","958","0.561508746336845","0.538065573677328","0.584951918996361","5"
"Never","2013","middle vocational","Male","2190","0.385395730011668","0.372472211255398","0.398319248767938","5"
"Never","2013","middle vocational","Female","2546","0.345017595283626","0.333842277404123","0.356192913163129","5"
"Never","2013","vocational + Abi","Male","175","0.266697125856913","0.231660422089411","0.301733829624414","5"
"Never","2013","vocational + Abi","Female","314","0.24225435787737","0.217630519242899","0.266878196511842","5"
"Never","2013","higher vocational","Male","302","0.267206541107536","0.240209101580806","0.294203980634267","5"
"Never","2013","higher vocational","Female","157","0.247504666349319","0.214121757376492","0.280887575322145","5"
"Never","2013","higher education","Male","541","0.170845297167761","0.157304774107244","0.184385820228278","5"
"Never","2013","higher education","Female","501","0.167550242148482","0.15384379562485","0.181256688672113","5"
"Rarely","2013","in school","Male","9","","","","4"
"Rarely","2013","in school","Female","19","","","","4"
"Rarely","2013","inadequately","Male","16","","","","4"
"Rarely","2013","inadequately","Female","17","","","","4"
"Rarely","2013","general elemantary","Male","117","0.156054583241366","0.131953616849657","0.180155549633074","4"
"Rarely","2013","general elemantary","Female","187","0.0978057211275151","0.0837714513702575","0.111839990884773","4"
"Rarely","2013","middle vocational","Male","929","0.164712033846327","0.154862621517792","0.174561446174862","4"
"Rarely","2013","middle vocational","Female","993","0.144443737928801","0.136179589794924","0.152707886062679","4"
"Rarely","2013","vocational + Abi","Male","103","0.145254787156264","0.117338610001545","0.173170964310982","4"
"Rarely","2013","vocational + Abi","Female","160","0.118934283191066","0.100329872638169","0.137538693743964","4"
"Rarely","2013","higher vocational","Male","208","0.20249745716279","0.177979512098957","0.227015402226622","4"
"Rarely","2013","higher vocational","Female","85","0.128151965812655","0.102295830637927","0.154008100987383","4"
"Rarely","2013","higher education","Male","421","0.137124040500541","0.124748985773261","0.149499095227821","4"
"Rarely","2013","higher education","Female","346","0.113763979655947","0.102110639668329","0.125417319643564","4"
"Daily","2014","inadequately","Female","","","","","1"
"Daily","2014","general elemantary","Male","","","","","1"
"Daily","2014","general elemantary","Female","","","","","1"
"Daily","2014","middle vocational","Male","","","","","1"
"Daily","2014","in school","Male","","","","","1"
"Daily","2014","in school","Female","","","","","1"
"Daily","2014","inadequately","Male","","","","","1"
"Daily","2014","middle vocational","Female","","","","","1"
"Daily","2014","vocational + Abi","Male","","","","","1"
"Daily","2014","vocational + Abi","Female","","","","","1"
"Daily","2014","higher vocational","Male","","","","","1"
"Daily","2014","higher vocational","Female","","","","","1"
"Daily","2014","higher education","Male","","","","","1"
"Daily","2014","higher education","Female","","","","","1"
"Min 1x per month","2014","in school","Male","","","","","3"
"Min 1x per month","2014","in school","Female","","","","","3"
"Min 1x per month","2014","inadequately","Male","","","","","3"
"Min 1x per month","2014","inadequately","Female","","","","","3"
"Min 1x per month","2014","general elemantary","Male","","","","","3"
"Min 1x per month","2014","general elemantary","Female","","","","","3"
"Min 1x per month","2014","middle vocational","Male","","","","","3"
"Min 1x per month","2014","middle vocational","Female","","","","","3"
"Min 1x per month","2014","vocational + Abi","Male","","","","","3"
"Min 1x per month","2014","vocational + Abi","Female","","","","","3"
"Min 1x per month","2014","higher vocational","Male","","","","","3"
"Min 1x per month","2014","higher vocational","Female","","","","","3"
"Min 1x per month","2014","higher education","Male","","","","","3"
"Min 1x per month","2014","higher education","Female","","","","","3"
"Min 1x per week","2014","in school","Male","","","","","2"
"Min 1x per week","2014","in school","Female","","","","","2"
"Min 1x per week","2014","inadequately","Male","","","","","2"
"Min 1x per week","2014","inadequately","Female","","","","","2"
"Min 1x per week","2014","general elemantary","Male","","","","","2"
"Min 1x per week","2014","general elemantary","Female","","","","","2"
"Min 1x per week","2014","middle vocational","Male","","","","","2"
"Min 1x per week","2014","middle vocational","Female","","","","","2"
"Min 1x per week","2014","vocational + Abi","Male","","","","","2"
"Min 1x per week","2014","vocational + Abi","Female","","","","","2"
"Min 1x per week","2014","higher vocational","Male","","","","","2"
"Min 1x per week","2014","higher vocational","Female","","","","","2"
"Min 1x per week","2014","higher education","Male","","","","","2"
"Min 1x per week","2014","higher education","Female","","","","","2"
"Never","2014","in school","Male","","","","","5"
"Never","2014","in school","Female","","","","","5"
"Never","2014","inadequately","Male","","","","","5"
"Never","2014","inadequately","Female","","","","","5"
"Never","2014","general elemantary","Male","","","","","5"
"Never","2014","general elemantary","Female","","","","","5"
"Never","2014","middle vocational","Male","","","","","5"
"Never","2014","middle vocational","Female","","","","","5"
"Never","2014","vocational + Abi","Male","","","","","5"
"Never","2014","vocational + Abi","Female","","","","","5"
"Never","2014","higher vocational","Male","","","","","5"
"Never","2014","higher vocational","Female","","","","","5"
"Never","2014","higher education","Male","","","","","5"
"Never","2014","higher education","Female","","","","","5"
"Rarely","2014","in school","Male","","","","","4"
"Rarely","2014","in school","Female","","","","","4"
"Rarely","2014","inadequately","Male","","","","","4"
"Rarely","2014","inadequately","Female","","","","","4"
"Rarely","2014","general elemantary","Male","","","","","4"
"Rarely","2014","general elemantary","Female","","","","","4"
"Rarely","2014","middle vocational","Male","","","","","4"
"Rarely","2014","middle vocational","Female","","","","","4"
"Rarely","2014","vocational + Abi","Male","","","","","4"
"Rarely","2014","vocational + Abi","Female","","","","","4"
"Rarely","2014","higher vocational","Male","","","","","4"
"Rarely","2014","higher vocational","Female","","","","","4"
"Rarely","2014","higher education","Male","","","","","4"
"Rarely","2014","higher education","Female","","","","","4"
"Daily","2015","in school","Male","","","","","1"
"Daily","2015","in school","Female","","","","","1"
"Daily","2015","inadequately","Male","","","","","1"
"Daily","2015","inadequately","Female","","","","","1"
"Daily","2015","general elemantary","Male","","","","","1"
"Daily","2015","general elemantary","Female","","","","","1"
"Daily","2015","middle vocational","Male","","","","","1"
"Daily","2015","middle vocational","Female","","","","","1"
"Daily","2015","vocational + Abi","Male","","","","","1"
"Daily","2015","vocational + Abi","Female","","","","","1"
"Daily","2015","higher vocational","Male","","","","","1"
"Daily","2015","higher vocational","Female","","","","","1"
"Daily","2015","higher education","Male","","","","","1"
"Daily","2015","higher education","Female","","","","","1"
"Min 1x per month","2015","in school","Male","11","","","","3"
"Min 1x per month","2015","in school","Female","18","","","","3"
"Min 1x per month","2015","inadequately","Male","10","","","","3"
"Min 1x per month","2015","inadequately","Female","9","","","","3"
"Min 1x per month","2015","general elemantary","Male","55","0.0457271482750211","0.0338134530586532","0.057640843491389","3"
"Min 1x per month","2015","general elemantary","Female","48","0.0234408748785407","0.0164455122576986","0.0304362374993828","3"
"Min 1x per month","2015","middle vocational","Male","299","0.0577394805787598","0.051567812733955","0.0639111484235645","3"
"Min 1x per month","2015","middle vocational","Female","313","0.0481565172551981","0.0430292515380261","0.0532837829723701","3"
"Min 1x per month","2015","vocational + Abi","Male","63","0.0730243766278315","0.0551730252866628","0.0908757279690002","3"
"Min 1x per month","2015","vocational + Abi","Female","78","0.0580247692144701","0.0455397059992723","0.070509832429668","3"
"Min 1x per month","2015","higher vocational","Male","59","0.0673454980366496","0.051391901585454","0.0832990944878452","3"
"Min 1x per month","2015","higher vocational","Female","29","","","","3"
"Min 1x per month","2015","higher education","Male","232","0.0668761611697612","0.0582330809740905","0.0755192413654319","3"
"Min 1x per month","2015","higher education","Female","183","0.0722992171099634","0.0633706210832443","0.0812278131366825","3"
"Min 1x per week","2015","in school","Male","125","0.68465228028598","0.614389824161661","0.754914736410299","2"
"Min 1x per week","2015","in school","Female","134","0.693123071635842","0.630446718271737","0.755799424999947","2"
"Min 1x per week","2015","inadequately","Male","57","0.293631408892259","0.233587508112615","0.353675309671902","2"
"Min 1x per week","2015","inadequately","Female","41","0.17978341864089","0.137309497485789","0.222257339795991","2"
"Min 1x per week","2015","general elemantary","Male","409","0.32474991966982","0.298042619312555","0.351457220027085","2"
"Min 1x per week","2015","general elemantary","Female","443","0.27093165845307","0.250382783454129","0.29148053345201","2"
"Min 1x per week","2015","middle vocational","Male","1844","0.345787459785758","0.333202707749483","0.358372211822033","2"
"Min 1x per week","2015","middle vocational","Female","2642","0.411011134475459","0.39922813507868","0.422794133872237","2"
"Min 1x per week","2015","vocational + Abi","Male","361","0.509697001223812","0.475397221924226","0.543996780523398","2"
"Min 1x per week","2015","vocational + Abi","Female","615","0.471230122905399","0.444572945111635","0.497887300699163","2"
"Min 1x per week","2015","higher vocational","Male","359","0.383590067771254","0.352636378895051","0.414543756647458","2"
"Min 1x per week","2015","higher vocational","Female","298","0.490347705667329","0.449872566691794","0.530822844642865","2"
"Min 1x per week","2015","higher education","Male","1765","0.594061702862183","0.577071090832287","0.611052314892078","2"
"Min 1x per week","2015","higher education","Female","1897","0.605718912374224","0.5888708114708","0.622567013277648","2"
"Never","2015","in school","Male","15","","","","5"
"Never","2015","in school","Female","29","","","","5"
"Never","2015","inadequately","Male","119","0.516168386530566","0.450282138623015","0.582054634438116","5"
"Never","2015","inadequately","Female","242","0.686289046704496","0.634967274820325","0.737610818588668","5"
"Never","2015","general elemantary","Male","570","0.49656575345176","0.46805012797126","0.52508137893226","5"
"Never","2015","general elemantary","Female","1113","0.617631161376085","0.595162360360865","0.640099962391305","5"
"Never","2015","middle vocational","Male","2525","0.44876034160066","0.435600275418703","0.461920407782618","5"
"Never","2015","middle vocational","Female","2835","0.411329532529232","0.399545156562608","0.423113908495855","5"
"Never","2015","vocational + Abi","Male","275","0.270663078417867","0.240178399863927","0.301147756971806","5"
"Never","2015","vocational + Abi","Female","469","0.32709542783288","0.302041358810599","0.352149496855161","5"
"Never","2015","higher vocational","Male","344","0.345850952262136","0.315572981378748","0.376128923145523","5"
"Never","2015","higher vocational","Female","177","0.308635909604417","0.271235537809595","0.346036281399239","5"
"Never","2015","higher education","Male","752","0.204101626448977","0.190156730636206","0.218046522261749","5"
"Never","2015","higher education","Female","746","0.214316571098719","0.200169579754567","0.228463562442872","5"
"Rarely","2015","in school","Male","17","","","","4"
"Rarely","2015","in school","Female","27","","","","4"
"Rarely","2015","inadequately","Male","35","0.162751177204563","0.11408342409144","0.211418930317687","4"
"Rarely","2015","inadequately","Female","22","","","","4"
"Rarely","2015","general elemantary","Male","147","0.132957178603399","0.113592989685495","0.152321367521303","4"
"Rarely","2015","general elemantary","Female","193","0.0879963052923046","0.0748983178345153","0.101094292750094","4"
"Rarely","2015","middle vocational","Male","819","0.147712718034822","0.138324513134411","0.157100922935234","4"
"Rarely","2015","middle vocational","Female","908","0.129502815740112","0.121462024064281","0.137543607415943","4"
"Rarely","2015","vocational + Abi","Male","117","0.14661554373049","0.122345789220956","0.170885298240023","4"
"Rarely","2015","vocational + Abi","Female","185","0.143649680047251","0.124919482546107","0.162379877548395","4"
"Rarely","2015","higher vocational","Male","186","0.203213481929961","0.177598670119359","0.228828293740562","4"
"Rarely","2015","higher vocational","Female","82","0.143346562523847","0.114974199667384","0.171718925380309","4"
"Rarely","2015","higher education","Male","460","0.134960509519079","0.123138683756618","0.146782335281539","4"
"Rarely","2015","higher education","Female","406","0.107665299417093","0.0969793237191842","0.118351275115002","4"
"Daily","2016","general elemantary","Female","","","","","1"
"Daily","2016","middle vocational","Male","","","","","1"
"Daily","2016","middle vocational","Female","","","","","1"
"Daily","2016","vocational + Abi","Male","","","","","1"
"Daily","2016","vocational + Abi","Female","","","","","1"
"Daily","2016","in school","Male","","","","","1"
"Daily","2016","higher vocational","Male","","","","","1"
"Daily","2016","higher vocational","Female","","","","","1"
"Daily","2016","higher education","Male","","","","","1"
"Daily","2016","higher education","Female","","","","","1"
"Daily","2016","in school","Female","","","","","1"
"Daily","2016","inadequately","Male","","","","","1"
"Daily","2016","inadequately","Female","","","","","1"
"Daily","2016","general elemantary","Male","","","","","1"
"Min 1x per month","2016","in school","Male","","","","","3"
"Min 1x per month","2016","in school","Female","","","","","3"
"Min 1x per month","2016","inadequately","Male","","","","","3"
"Min 1x per month","2016","inadequately","Female","","","","","3"
"Min 1x per month","2016","general elemantary","Male","","","","","3"
"Min 1x per month","2016","general elemantary","Female","","","","","3"
"Min 1x per month","2016","middle vocational","Male","","","","","3"
"Min 1x per month","2016","middle vocational","Female","","","","","3"
"Min 1x per month","2016","vocational + Abi","Male","","","","","3"
"Min 1x per month","2016","vocational + Abi","Female","","","","","3"
"Min 1x per month","2016","higher vocational","Male","","","","","3"
"Min 1x per month","2016","higher vocational","Female","","","","","3"
"Min 1x per month","2016","higher education","Male","","","","","3"
"Min 1x per month","2016","higher education","Female","","","","","3"
"Min 1x per week","2016","in school","Male","","","","","2"
"Min 1x per week","2016","in school","Female","","","","","2"
"Min 1x per week","2016","inadequately","Male","","","","","2"
"Min 1x per week","2016","inadequately","Female","","","","","2"
"Min 1x per week","2016","general elemantary","Female","","","","","2"
"Min 1x per week","2016","middle vocational","Male","","","","","2"
"Min 1x per week","2016","middle vocational","Female","","","","","2"
"Min 1x per week","2016","vocational + Abi","Male","","","","","2"
"Min 1x per week","2016","vocational + Abi","Female","","","","","2"
"Min 1x per week","2016","higher vocational","Male","","","","","2"
"Min 1x per week","2016","higher vocational","Female","","","","","2"
"Min 1x per week","2016","higher education","Male","","","","","2"
"Min 1x per week","2016","higher education","Female","","","","","2"
"Min 1x per week","2016","general elemantary","Male","","","","","2"
"Never","2016","in school","Male","","","","","5"
"Never","2016","in school","Female","","","","","5"
"Never","2016","inadequately","Male","","","","","5"
"Never","2016","inadequately","Female","","","","","5"
"Never","2016","general elemantary","Male","","","","","5"
"Never","2016","general elemantary","Female","","","","","5"
"Never","2016","middle vocational","Male","","","","","5"
"Never","2016","middle vocational","Female","","","","","5"
"Never","2016","vocational + Abi","Male","","","","","5"
"Never","2016","vocational + Abi","Female","","","","","5"
"Never","2016","higher vocational","Male","","","","","5"
"Never","2016","higher vocational","Female","","","","","5"
"Never","2016","higher education","Male","","","","","5"
"Never","2016","higher education","Female","","","","","5"
"Rarely","2016","in school","Male","","","","","4"
"Rarely","2016","in school","Female","","","","","4"
"Rarely","2016","inadequately","Male","","","","","4"
"Rarely","2016","inadequately","Female","","","","","4"
"Rarely","2016","general elemantary","Male","","","","","4"
"Rarely","2016","general elemantary","Female","","","","","4"
"Rarely","2016","middle vocational","Male","","","","","4"
"Rarely","2016","middle vocational","Female","","","","","4"
"Rarely","2016","vocational + Abi","Male","","","","","4"
"Rarely","2016","vocational + Abi","Female","","","","","4"
"Rarely","2016","higher vocational","Male","","","","","4"
"Rarely","2016","higher vocational","Female","","","","","4"
"Rarely","2016","higher education","Male","","","","","4"
"Rarely","2016","higher education","Female","","","","","4"
"Daily","2017","in school","Male","6","","","","1"
"Daily","2017","in school","Female","","","","","1"
"Daily","2017","inadequately","Male","204","0.0623794140746037","0.0497516398912615","0.0750071882579459","1"
"Daily","2017","inadequately","Female","50","0.00552094464718484","0.00132855166892396","0.00971333762544572","1"
"Daily","2017","general elemantary","Male","124","0.00778666517879112","0.00366375141153125","0.011909578946051","1"
"Daily","2017","general elemantary","Female","33","0.000820434148425156","-0.000404423188067226","0.00204529148491754","1"
"Daily","2017","middle vocational","Male","100","0.00150432526915321","0.00052562529073006","0.00248302524757637","1"
"Daily","2017","middle vocational","Female","23","","","","1"
"Daily","2017","vocational + Abi","Male","16","","","","1"
"Daily","2017","vocational + Abi","Female","2","","","","1"
"Daily","2017","higher vocational","Male","","","","","1"
"Daily","2017","higher vocational","Female","","","","","1"
"Daily","2017","higher education","Male","106","0.00228643638825041","0.000782037802451797","0.00379083497404902","1"
"Daily","2017","higher education","Female","28","","","","1"
"Min 1x per month","2017","inadequately","Female","26","","","","3"
"Min 1x per month","2017","general elemantary","Male","99","0.0439933387671982","0.0343738965110788","0.0536127810233177","3"
"Min 1x per month","2017","general elemantary","Female","69","0.0284104466613554","0.021302857427761","0.0355180358949499","3"
"Min 1x per month","2017","middle vocational","Male","323","0.0550381060463988","0.0492791402705656","0.060797071822232","3"
"Min 1x per month","2017","middle vocational","Female","339","0.0466084682385048","0.0416596698392206","0.051557266637789","3"
"Min 1x per month","2017","vocational + Abi","Male","50","0.0570911440991996","0.0419665716608499","0.0722157165375494","3"
"Min 1x per month","2017","vocational + Abi","Female","57","0.0370441204115335","0.0273294600633805","0.0467587807596865","3"
"Min 1x per month","2017","higher vocational","Male","45","0.0562099291955474","0.0415248461145798","0.070895012276515","3"
"Min 1x per month","2017","in school","Male","5","","","","3"
"Min 1x per month","2017","in school","Female","18","","","","3"
"Min 1x per month","2017","inadequately","Male","65","0.0254672888157022","0.0172414127524745","0.03369316487893","3"
"Min 1x per month","2017","higher vocational","Female","28","","","","3"
"Min 1x per month","2017","higher education","Male","278","0.0695119862960198","0.0615013750217998","0.0775225975702398","3"
"Min 1x per month","2017","higher education","Female","187","0.0572375397954452","0.0496292411703865","0.0648458384205038","3"
"Min 1x per week","2017","inadequately","Female","131","0.186740664618482","0.164691535194662","0.208789794042302","2"
"Min 1x per week","2017","in school","Male","155","0.808869415200456","0.755690099442705","0.862048730958208","2"
"Min 1x per week","2017","in school","Female","144","0.616401360867727","0.552722629126912","0.680080092608542","2"
"Min 1x per week","2017","inadequately","Male","345","0.276259058694183","0.252911448771541","0.299606668616825","2"
"Min 1x per week","2017","general elemantary","Female","496","0.288277700042755","0.268899979753144","0.307655420332366","2"
"Min 1x per week","2017","middle vocational","Female","2795","0.429665410914021","0.418043922484185","0.441286899343858","2"
"Min 1x per week","2017","vocational + Abi","Male","409","0.507344280143306","0.47475408021364","0.539934480072972","2"
"Min 1x per week","2017","higher vocational","Male","407","0.439311973198833","0.40766884959047","0.470955096807196","2"
"Min 1x per week","2017","higher vocational","Female","319","0.535912256097304","0.495806956699853","0.576017555494755","2"
"Min 1x per week","2017","middle vocational","Male","2128","0.366398647499261","0.354231449144005","0.378565845854517","2"
"Min 1x per week","2017","general elemantary","Male","561","0.356553636692015","0.334086662736212","0.379020610647818","2"
"Min 1x per week","2017","vocational + Abi","Female","713","0.51309461201304","0.48738557555685","0.538803648469231","2"
"Min 1x per week","2017","higher education","Male","2028","0.592318288460707","0.576840154447029","0.607796422474385","2"
"Min 1x per week","2017","higher education","Female","2064","0.644712144633537","0.629036729996678","0.660387559270395","2"
"Never","2017","in school","Male","22","","","","5"
"Never","2017","in school","Female","34","0.169225675517619","0.120123725143584","0.218327625891655","5"
"Never","2017","inadequately","Male","631","0.511720470459469","0.485620305725707","0.53782063519323","5"
