"ple0008","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"Good","2002","Schleswig-Holstein","direct migration background","28","","",""
"Good","2002","Schleswig-Holstein","indirect migration background","4","","",""
"Good","2002","Hamburg","no migration background","138","0.426896280208944","0.370643024164381","0.483149536253508"
"Good","2002","Hamburg","direct migration background","10","","",""
"Good","2002","Hamburg","indirect migration background","2","","",""
"Good","2002","Lower Saxony","no migration background","687","0.352620134856436","0.330014193493063","0.375226076219809"
"Good","2002","Lower Saxony","direct migration background","92","0.403213664915379","0.337024954517885","0.469402375312874"
"Good","2002","Lower Saxony","indirect migration background","26","","",""
"Good","2002","Bremen","no migration background","58","0.358192593945451","0.280946256584985","0.435438931305917"
"Good","2002","Bremen","direct migration background","8","","",""
"Good","2002","Bremen","indirect migration background","4","","",""
"Good","2002","North Rhine-Westphalia","no migration background","1568","0.377639437319905","0.362400851465281","0.392878023174529"
"Good","2002","North Rhine-Westphalia","direct migration background","294","0.386761899210692","0.352318667915399","0.421205130505985"
"Good","2002","North Rhine-Westphalia","indirect migration background","111","0.451042298485758","0.386734706145932","0.515349890825583"
"Good","2002","Hesse","no migration background","556","0.390188426992396","0.363476295170768","0.416900558814025"
"Good","2002","Hesse","direct migration background","106","0.346525833562934","0.291945185813562","0.401106481312306"
"Good","2002","Hesse","indirect migration background","36","0.431384812949125","0.316985478960399","0.54578414693785"
"Good","2002","Rhineland-Palatinate,Saarland","no migration background","448","0.36262482182247","0.334606435058981","0.390643208585959"
"Good","2002","Rhineland-Palatinate,Saarland","direct migration background","85","0.391161784835374","0.325777953445323","0.456545616225425"
"Good","2002","Rhineland-Palatinate,Saarland","indirect migration background","13","","",""
"Good","2002","Baden-Württemberg","no migration background","883","0.4273066214085","0.405500639442205","0.449112603374794"
"Good","2002","Baden-Württemberg","direct migration background","254","0.381277711792187","0.343410952269026","0.419144471315349"
"Good","2002","Baden-Württemberg","indirect migration background","119","0.567484374234816","0.499830552344992","0.635138196124641"
"Good","2002","Bavaria","no migration background","1147","0.363131592894104","0.34518393303681","0.381079252751398"
"Good","2002","Bavaria","direct migration background","162","0.407709941943069","0.359791765674235","0.455628118211904"
"Good","2002","Bavaria","indirect migration background","42","0.382803523902482","0.28938540804829","0.476221639756673"
"Good","2002","Berlin","no migration background","273","0.348660617492881","0.313996120934475","0.383325114051288"
"Good","2002","Berlin","direct migration background","17","","",""
"Good","2002","Berlin","indirect migration background","14","","",""
"Good","2002","Brandenburg","no migration background","355","0.366480844732506","0.335920945310316","0.397040744154697"
"Good","2002","Brandenburg","direct migration background","2","","",""
"Good","2002","Brandenburg","indirect migration background","","","",""
"Good","2002","Mecklenburg-Western Pomerania","no migration background","212","0.339954989694916","0.298476139015255","0.381433840374577"
"Good","2002","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Good","2002","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Good","2002","Saxony","no migration background","670","0.393996592587279","0.370187513457965","0.417805671716594"
"Good","2002","Saxony","direct migration background","5","","",""
"Good","2002","Saxony","indirect migration background","2","","",""
"Good","2002","Saxony-Anhalt","no migration background","378","0.364718350582877","0.333864863994867","0.395571837170886"
"Good","2002","Saxony-Anhalt","direct migration background","7","","",""
"Good","2002","Saxony-Anhalt","indirect migration background","5","","",""
"Good","2002","Thuringia","no migration background","428","0.429303058620705","0.397761199574035","0.460844917667374"
"Good","2002","Thuringia","direct migration background","6","","",""
"Good","2002","Thuringia","indirect migration background","2","","",""
"Satisfactory","2002","Schleswig-Holstein","no migration background","199","0.347775328498052","0.31090584341085","0.384644813585253"
"Satisfactory","2002","Schleswig-Holstein","direct migration background","19","","",""
"Satisfactory","2002","Schleswig-Holstein","indirect migration background","3","","",""
"Satisfactory","2002","Hamburg","no migration background","68","0.233279622645914","0.185181649968098","0.28137759532373"
"Satisfactory","2002","Hamburg","direct migration background","3","","",""
"Satisfactory","2002","Hamburg","indirect migration background","3","","",""
"Satisfactory","2002","Lower Saxony","no migration background","616","0.391060750860187","0.367972100460288","0.414149401260087"
"Satisfactory","2002","Lower Saxony","direct migration background","59","0.274044067562325","0.213861294475212","0.334226840649438"
"Satisfactory","2002","Lower Saxony","indirect migration background","10","","",""
"Satisfactory","2002","Bremen","no migration background","36","0.264731043210698","0.193651801824393","0.335810284597003"
"Satisfactory","2002","Bremen","direct migration background","9","","",""
"Satisfactory","2002","Bremen","indirect migration background","","","",""
"Satisfactory","2002","North Rhine-Westphalia","no migration background","1365","0.360816752606575","0.345721478568501","0.37591202664465"
"Satisfactory","2002","North Rhine-Westphalia","direct migration background","231","0.291460266850672","0.259320755844154","0.32359977785719"
"Satisfactory","2002","North Rhine-Westphalia","indirect migration background","50","0.211635612952284","0.158846781679078","0.26442444422549"
"Satisfactory","2002","Hesse","no migration background","407","0.333384198836348","0.307568503086805","0.35919989458589"
"Satisfactory","2002","Hesse","direct migration background","87","0.331715250054571","0.277711967410836","0.385718532698307"
"Satisfactory","2002","Hesse","indirect migration background","16","","",""
"Satisfactory","2002","Rhineland-Palatinate,Saarland","no migration background","377","0.347398934919863","0.319649450463834","0.375148419375891"
"Satisfactory","2002","Rhineland-Palatinate,Saarland","direct migration background","75","0.374120913796422","0.309288466230296","0.438953361362548"
"Satisfactory","2002","Rhineland-Palatinate,Saarland","indirect migration background","13","","",""
"Satisfactory","2002","Baden-Württemberg","no migration background","605","0.326628506936945","0.305955713623719","0.347301300250172"
"Satisfactory","2002","Baden-Württemberg","direct migration background","183","0.319008544595428","0.282670501042434","0.355346588148422"
"Satisfactory","2002","Baden-Württemberg","indirect migration background","29","","",""
"Satisfactory","2002","Bavaria","no migration background","870","0.341252148938512","0.323557242799893","0.358947055077132"
"Satisfactory","2002","Bavaria","direct migration background","129","0.298930012775084","0.254290149423504","0.343569876126665"
"Satisfactory","2002","Bavaria","indirect migration background","26","","",""
"Satisfactory","2002","Berlin","no migration background","258","0.38031316720301","0.345000006100709","0.415626328305311"
"Satisfactory","2002","Berlin","direct migration background","32","0.524429505484796","0.409075453894735","0.639783557074857"
"Satisfactory","2002","Berlin","indirect migration background","13","","",""
"Satisfactory","2002","Brandenburg","no migration background","364","0.364397834740466","0.33387485115717","0.394920818323763"
"Satisfactory","2002","Brandenburg","direct migration background","8","","",""
"Satisfactory","2002","Brandenburg","indirect migration background","2","","",""
"Satisfactory","2002","Mecklenburg-Western Pomerania","no migration background","158","0.350762900283957","0.308976234576084","0.392549565991829"
"Satisfactory","2002","Mecklenburg-Western Pomerania","direct migration background","9","","",""
"Satisfactory","2002","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Satisfactory","2002","Saxony","no migration background","562","0.362326770906911","0.338905625167008","0.385747916646813"
"Satisfactory","2002","Saxony","direct migration background","13","","",""
"Satisfactory","2002","Saxony","indirect migration background","1","","",""
"Satisfactory","2002","Saxony-Anhalt","no migration background","328","0.37017099152268","0.339221408204464","0.401120574840895"
"Satisfactory","2002","Saxony-Anhalt","direct migration background","9","","",""
