"pli0089","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Never","2009","Not Employed","vocational + Abi","","","","","5"
"Never","2009","Not Employed","higher vocational","","","","","5"
"Never","2009","Not Employed","higher education","","","","","5"
"Never","2009","Employed","in school","","","","","5"
"Never","2009","Employed","inadequately","","","","","5"
"Never","2009","Employed","general elemantary","","","","","5"
"Never","2009","Employed","middle vocational","","","","","5"
"Never","2009","Employed","vocational + Abi","","","","","5"
"Never","2009","Employed","higher vocational","","","","","5"
"Never","2009","Employed","higher education","","","","","5"
"Rarely","2009","Not Employed","in school","","","","","4"
"Rarely","2009","Not Employed","inadequately","","","","","4"
"Rarely","2009","Not Employed","general elemantary","","","","","4"
"Rarely","2009","Not Employed","middle vocational","","","","","4"
"Rarely","2009","Not Employed","vocational + Abi","","","","","4"
"Rarely","2009","Not Employed","higher vocational","","","","","4"
"Rarely","2009","Not Employed","higher education","","","","","4"
"Rarely","2009","Employed","in school","","","","","4"
"Rarely","2009","Employed","inadequately","","","","","4"
"Rarely","2009","Employed","general elemantary","","","","","4"
"Rarely","2009","Employed","middle vocational","","","","","4"
"Rarely","2009","Employed","vocational + Abi","","","","","4"
"Rarely","2009","Employed","higher vocational","","","","","4"
"Rarely","2009","Employed","higher education","","","","","4"
"Daily","2010","Not Employed","in school","","","","","1"
"Daily","2010","Not Employed","inadequately","","","","","1"
"Daily","2010","Not Employed","general elemantary","","","","","1"
"Daily","2010","Not Employed","middle vocational","","","","","1"
"Daily","2010","Not Employed","vocational + Abi","","","","","1"
"Daily","2010","Not Employed","higher vocational","","","","","1"
"Daily","2010","Not Employed","higher education","","","","","1"
"Daily","2010","Employed","in school","","","","","1"
"Daily","2010","Employed","inadequately","","","","","1"
"Daily","2010","Employed","general elemantary","","","","","1"
"Daily","2010","Employed","middle vocational","","","","","1"
"Daily","2010","Employed","vocational + Abi","","","","","1"
"Daily","2010","Employed","higher vocational","","","","","1"
"Daily","2010","Employed","higher education","","","","","1"
"Min 1x per month","2010","Not Employed","in school","","","","","3"
"Min 1x per month","2010","Not Employed","inadequately","","","","","3"
"Min 1x per month","2010","Not Employed","general elemantary","","","","","3"
"Min 1x per month","2010","Not Employed","middle vocational","","","","","3"
"Min 1x per month","2010","Not Employed","vocational + Abi","","","","","3"
"Min 1x per month","2010","Not Employed","higher vocational","","","","","3"
"Min 1x per month","2010","Not Employed","higher education","","","","","3"
"Min 1x per month","2010","Employed","in school","","","","","3"
"Min 1x per month","2010","Employed","inadequately","","","","","3"
"Min 1x per month","2010","Employed","general elemantary","","","","","3"
"Min 1x per month","2010","Employed","middle vocational","","","","","3"
"Min 1x per month","2010","Employed","vocational + Abi","","","","","3"
"Min 1x per month","2010","Employed","higher vocational","","","","","3"
"Min 1x per month","2010","Employed","higher education","","","","","3"
"Min 1x per week","2010","Not Employed","in school","","","","","2"
"Min 1x per week","2010","Not Employed","inadequately","","","","","2"
"Min 1x per week","2010","Not Employed","general elemantary","","","","","2"
"Min 1x per week","2010","Not Employed","middle vocational","","","","","2"
"Min 1x per week","2010","Not Employed","vocational + Abi","","","","","2"
"Min 1x per week","2010","Not Employed","higher vocational","","","","","2"
"Min 1x per week","2010","Not Employed","higher education","","","","","2"
"Min 1x per week","2010","Employed","in school","","","","","2"
"Min 1x per week","2010","Employed","inadequately","","","","","2"
"Min 1x per week","2010","Employed","general elemantary","","","","","2"
"Min 1x per week","2010","Employed","middle vocational","","","","","2"
"Min 1x per week","2010","Employed","vocational + Abi","","","","","2"
"Min 1x per week","2010","Employed","higher vocational","","","","","2"
"Min 1x per week","2010","Employed","higher education","","","","","2"
"Never","2010","Not Employed","in school","","","","","5"
"Never","2010","Not Employed","inadequately","","","","","5"
"Never","2010","Not Employed","general elemantary","","","","","5"
"Never","2010","Not Employed","middle vocational","","","","","5"
"Never","2010","Not Employed","vocational + Abi","","","","","5"
"Never","2010","Not Employed","higher vocational","","","","","5"
"Never","2010","Not Employed","higher education","","","","","5"
"Never","2010","Employed","in school","","","","","5"
"Never","2010","Employed","inadequately","","","","","5"
"Never","2010","Employed","general elemantary","","","","","5"
"Never","2010","Employed","middle vocational","","","","","5"
"Never","2010","Employed","vocational + Abi","","","","","5"
"Never","2010","Employed","higher vocational","","","","","5"
"Never","2010","Employed","higher education","","","","","5"
"Rarely","2010","Not Employed","in school","","","","","4"
"Rarely","2010","Not Employed","inadequately","","","","","4"
"Rarely","2010","Not Employed","general elemantary","","","","","4"
"Rarely","2010","Not Employed","middle vocational","","","","","4"
"Rarely","2010","Not Employed","vocational + Abi","","","","","4"
"Rarely","2010","Not Employed","higher vocational","","","","","4"
"Rarely","2010","Not Employed","higher education","","","","","4"
"Rarely","2010","Employed","in school","","","","","4"
"Rarely","2010","Employed","inadequately","","","","","4"
"Rarely","2010","Employed","general elemantary","","","","","4"
"Rarely","2010","Employed","middle vocational","","","","","4"
"Rarely","2010","Employed","vocational + Abi","","","","","4"
"Rarely","2010","Employed","higher vocational","","","","","4"
"Rarely","2010","Employed","higher education","","","","","4"
"Daily","2011","Not Employed","in school","","","","","1"
"Daily","2011","Not Employed","inadequately","","","","","1"
"Daily","2011","Not Employed","general elemantary","","","","","1"
"Daily","2011","Not Employed","middle vocational","","","","","1"
"Daily","2011","Not Employed","vocational + Abi","","","","","1"
"Daily","2011","Not Employed","higher vocational","","","","","1"
"Daily","2011","Not Employed","higher education","","","","","1"
"Daily","2011","Employed","in school","","","","","1"
"Daily","2011","Employed","inadequately","","","","","1"
"Daily","2011","Employed","general elemantary","","","","","1"
"Daily","2011","Employed","middle vocational","","","","","1"
"Daily","2011","Employed","vocational + Abi","","","","","1"
"Daily","2011","Employed","higher vocational","","","","","1"
"Daily","2011","Employed","higher education","","","","","1"
"Min 1x per month","2011","Not Employed","higher vocational","","","","","3"
"Min 1x per month","2011","Not Employed","higher education","","","","","3"
"Min 1x per month","2011","Employed","in school","","","","","3"
"Min 1x per month","2011","Employed","inadequately","","","","","3"
"Min 1x per month","2011","Employed","general elemantary","","","","","3"
"Min 1x per month","2011","Employed","middle vocational","","","","","3"
"Min 1x per month","2011","Employed","vocational + Abi","","","","","3"
"Min 1x per month","2011","Employed","higher vocational","","","","","3"
"Min 1x per month","2011","Employed","higher education","","","","","3"
"Min 1x per month","2011","Not Employed","in school","","","","","3"
"Min 1x per month","2011","Not Employed","inadequately","","","","","3"
"Min 1x per month","2011","Not Employed","general elemantary","","","","","3"
"Min 1x per month","2011","Not Employed","middle vocational","","","","","3"
"Min 1x per month","2011","Not Employed","vocational + Abi","","","","","3"
"Min 1x per week","2011","Not Employed","higher vocational","","","","","2"
"Min 1x per week","2011","Not Employed","higher education","","","","","2"
"Min 1x per week","2011","Employed","in school","","","","","2"
"Min 1x per week","2011","Employed","inadequately","","","","","2"
"Min 1x per week","2011","Employed","general elemantary","","","","","2"
"Min 1x per week","2011","Employed","middle vocational","","","","","2"
"Min 1x per week","2011","Employed","vocational + Abi","","","","","2"
"Min 1x per week","2011","Employed","higher vocational","","","","","2"
"Min 1x per week","2011","Employed","higher education","","","","","2"
"Min 1x per week","2011","Not Employed","in school","","","","","2"
"Min 1x per week","2011","Not Employed","inadequately","","","","","2"
"Min 1x per week","2011","Not Employed","general elemantary","","","","","2"
"Min 1x per week","2011","Not Employed","middle vocational","","","","","2"
"Min 1x per week","2011","Not Employed","vocational + Abi","","","","","2"
"Never","2011","Not Employed","in school","","","","","5"
"Never","2011","Not Employed","inadequately","","","","","5"
"Never","2011","Not Employed","general elemantary","","","","","5"
"Never","2011","Not Employed","middle vocational","","","","","5"
"Never","2011","Not Employed","vocational + Abi","","","","","5"
"Never","2011","Not Employed","higher vocational","","","","","5"
"Never","2011","Not Employed","higher education","","","","","5"
"Never","2011","Employed","in school","","","","","5"
"Never","2011","Employed","inadequately","","","","","5"
"Never","2011","Employed","general elemantary","","","","","5"
"Never","2011","Employed","middle vocational","","","","","5"
"Never","2011","Employed","vocational + Abi","","","","","5"
"Never","2011","Employed","higher vocational","","","","","5"
"Never","2011","Employed","higher education","","","","","5"
"Rarely","2011","Not Employed","higher vocational","","","","","4"
"Rarely","2011","Not Employed","higher education","","","","","4"
"Rarely","2011","Employed","in school","","","","","4"
"Rarely","2011","Employed","inadequately","","","","","4"
"Rarely","2011","Employed","general elemantary","","","","","4"
"Rarely","2011","Employed","middle vocational","","","","","4"
"Rarely","2011","Employed","vocational + Abi","","","","","4"
"Rarely","2011","Employed","higher vocational","","","","","4"
"Rarely","2011","Employed","higher education","","","","","4"
"Rarely","2011","Not Employed","in school","","","","","4"
"Rarely","2011","Not Employed","inadequately","","","","","4"
"Rarely","2011","Not Employed","general elemantary","","","","","4"
"Rarely","2011","Not Employed","middle vocational","","","","","4"
"Rarely","2011","Not Employed","vocational + Abi","","","","","4"
"Daily","2012","Not Employed","in school","","","","","1"
"Daily","2012","Not Employed","inadequately","","","","","1"
"Daily","2012","Not Employed","general elemantary","","","","","1"
"Daily","2012","Not Employed","middle vocational","","","","","1"
"Daily","2012","Not Employed","vocational + Abi","","","","","1"
"Daily","2012","Not Employed","higher vocational","","","","","1"
"Daily","2012","Not Employed","higher education","","","","","1"
"Daily","2012","Employed","in school","","","","","1"
"Daily","2012","Employed","inadequately","","","","","1"
"Daily","2012","Employed","general elemantary","","","","","1"
"Daily","2012","Employed","middle vocational","","","","","1"
"Daily","2012","Employed","vocational + Abi","","","","","1"
"Daily","2012","Employed","higher vocational","","","","","1"
"Daily","2012","Employed","higher education","","","","","1"
"Min 1x per month","2012","Not Employed","higher vocational","","","","","3"
"Min 1x per month","2012","Not Employed","higher education","","","","","3"
"Min 1x per month","2012","Employed","in school","","","","","3"
"Min 1x per month","2012","Employed","inadequately","","","","","3"
"Min 1x per month","2012","Employed","general elemantary","","","","","3"
"Min 1x per month","2012","Employed","middle vocational","","","","","3"
"Min 1x per month","2012","Employed","vocational + Abi","","","","","3"
"Min 1x per month","2012","Employed","higher vocational","","","","","3"
"Min 1x per month","2012","Employed","higher education","","","","","3"
"Min 1x per month","2012","Not Employed","in school","","","","","3"
"Min 1x per month","2012","Not Employed","inadequately","","","","","3"
"Min 1x per month","2012","Not Employed","general elemantary","","","","","3"
"Min 1x per month","2012","Not Employed","middle vocational","","","","","3"
"Min 1x per month","2012","Not Employed","vocational + Abi","","","","","3"
"Min 1x per week","2012","Not Employed","higher vocational","","","","","2"
"Min 1x per week","2012","Not Employed","higher education","","","","","2"
"Min 1x per week","2012","Employed","in school","","","","","2"
"Min 1x per week","2012","Employed","inadequately","","","","","2"
"Min 1x per week","2012","Employed","general elemantary","","","","","2"
"Min 1x per week","2012","Employed","middle vocational","","","","","2"
"Min 1x per week","2012","Employed","vocational + Abi","","","","","2"
"Min 1x per week","2012","Employed","higher vocational","","","","","2"
"Min 1x per week","2012","Employed","higher education","","","","","2"
"Min 1x per week","2012","Not Employed","in school","","","","","2"
"Min 1x per week","2012","Not Employed","inadequately","","","","","2"
"Min 1x per week","2012","Not Employed","general elemantary","","","","","2"
"Min 1x per week","2012","Not Employed","middle vocational","","","","","2"
"Min 1x per week","2012","Not Employed","vocational + Abi","","","","","2"
"Never","2012","Not Employed","in school","","","","","5"
"Never","2012","Not Employed","inadequately","","","","","5"
"Never","2012","Not Employed","general elemantary","","","","","5"
"Never","2012","Not Employed","middle vocational","","","","","5"
"Never","2012","Not Employed","vocational + Abi","","","","","5"
"Never","2012","Not Employed","higher vocational","","","","","5"
"Never","2012","Not Employed","higher education","","","","","5"
"Never","2012","Employed","in school","","","","","5"
"Never","2012","Employed","inadequately","","","","","5"
"Never","2012","Employed","general elemantary","","","","","5"
"Never","2012","Employed","middle vocational","","","","","5"
"Never","2012","Employed","vocational + Abi","","","","","5"
"Never","2012","Employed","higher vocational","","","","","5"
"Never","2012","Employed","higher education","","","","","5"
"Rarely","2012","Not Employed","higher vocational","","","","","4"
"Rarely","2012","Not Employed","higher education","","","","","4"
"Rarely","2012","Employed","in school","","","","","4"
"Rarely","2012","Employed","inadequately","","","","","4"
"Rarely","2012","Employed","general elemantary","","","","","4"
"Rarely","2012","Employed","middle vocational","","","","","4"
"Rarely","2012","Employed","vocational + Abi","","","","","4"
"Rarely","2012","Employed","higher vocational","","","","","4"
"Rarely","2012","Employed","higher education","","","","","4"
"Rarely","2012","Not Employed","in school","","","","","4"
"Rarely","2012","Not Employed","inadequately","","","","","4"
"Rarely","2012","Not Employed","general elemantary","","","","","4"
"Rarely","2012","Not Employed","middle vocational","","","","","4"
"Rarely","2012","Not Employed","vocational + Abi","","","","","4"
"Daily","2013","Not Employed","in school","2","","","","1"
"Daily","2013","Not Employed","inadequately","1","","","","1"
"Daily","2013","Not Employed","general elemantary","","","","","1"
"Daily","2013","Not Employed","middle vocational","8","","","","1"
"Daily","2013","Not Employed","vocational + Abi","1","","","","1"
"Daily","2013","Not Employed","higher vocational","","","","","1"
"Daily","2013","Not Employed","higher education","2","","","","1"
"Daily","2013","Employed","in school","2","","","","1"
"Daily","2013","Employed","inadequately","","","","","1"
"Daily","2013","Employed","general elemantary","5","","","","1"
"Daily","2013","Employed","middle vocational","16","","","","1"
"Daily","2013","Employed","vocational + Abi","1","","","","1"
"Daily","2013","Employed","higher vocational","2","","","","1"
"Daily","2013","Employed","higher education","5","","","","1"
"Min 1x per month","2013","Not Employed","in school","65","0.18315415559428","0.142398443839057","0.223909867349504","3"
"Min 1x per month","2013","Not Employed","inadequately","5","","","","3"
"Min 1x per month","2013","Not Employed","general elemantary","56","0.0356545055406119","0.0257668357699165","0.0455421753113074","3"
"Min 1x per month","2013","Not Employed","middle vocational","284","0.05912461036705","0.0521713713791252","0.0660778493549748","3"
"Min 1x per month","2013","Not Employed","vocational + Abi","26","","","","3"
"Min 1x per month","2013","Not Employed","higher vocational","27","","","","3"
"Min 1x per month","2013","Not Employed","higher education","82","0.0508625042119318","0.0395999254942642","0.0621250829295994","3"
"Min 1x per month","2013","Employed","in school","17","","","","3"
"Min 1x per month","2013","Employed","inadequately","10","","","","3"
"Min 1x per month","2013","Employed","general elemantary","114","0.0927428000888599","0.0766041385378916","0.108881461639828","3"
"Min 1x per month","2013","Employed","middle vocational","880","0.113945255911599","0.106974211697354","0.120916300125844","3"
"Min 1x per month","2013","Employed","vocational + Abi","178","0.149708344516217","0.131177293193292","0.168239395839143","3"
"Min 1x per month","2013","Employed","higher vocational","136","0.108998049848761","0.0913658638220298","0.126630235875492","3"
"Min 1x per month","2013","Employed","higher education","504","0.110061515254173","0.100767531837262","0.119355498671085","3"
"Min 1x per week","2013","Not Employed","in school","41","0.113906114440345","0.0804308951843427","0.147381333696348","2"
"Min 1x per week","2013","Not Employed","inadequately","7","","","","2"
"Min 1x per week","2013","Not Employed","general elemantary","43","0.0283289810740151","0.0194819914388825","0.0371759707091478","2"
"Min 1x per week","2013","Not Employed","middle vocational","201","0.0444360183506277","0.0383611844093593","0.0505108522918961","2"
"Min 1x per week","2013","Not Employed","vocational + Abi","15","","","","2"
"Min 1x per week","2013","Not Employed","higher vocational","16","","","","2"
"Min 1x per week","2013","Not Employed","higher education","55","0.031267430702335","0.02234624759612","0.04018861380855","2"
"Min 1x per week","2013","Employed","in school","19","","","","2"
"Min 1x per week","2013","Employed","inadequately","9","","","","2"
"Min 1x per week","2013","Employed","general elemantary","110","0.111217644690591","0.0937253510521775","0.128709938329004","2"
"Min 1x per week","2013","Employed","middle vocational","618","0.0693105207276556","0.0637383884358904","0.0748826530194208","2"
"Min 1x per week","2013","Employed","vocational + Abi","96","0.0760608731269444","0.062292094130499","0.0898296521233899","2"
"Min 1x per week","2013","Employed","higher vocational","87","0.0647505747881434","0.0508272483020061","0.0786739012742808","2"
"Min 1x per week","2013","Employed","higher education","252","0.0500361210484592","0.0435617211762682","0.0565105209206503","2"
"Never","2013","Not Employed","in school","119","0.307310907809047","0.258696141346601","0.355925674271493","5"
"Never","2013","Not Employed","inadequately","155","0.887620428933619","0.841608956321895","0.933631901545342","5"
"Never","2013","Not Employed","general elemantary","1056","0.806925060053133","0.785877586507207","0.827972533599058","5"
"Never","2013","Not Employed","middle vocational","2963","0.679714888072977","0.665959630620038","0.693470145525916","5"
"Never","2013","Not Employed","vocational + Abi","219","0.675589642804429","0.626473503258384","0.724705782350473","5"
"Never","2013","Not Employed","higher vocational","289","0.651152697530667","0.608110271280376","0.694195123780957","5"
"Never","2013","Not Employed","higher education","914","0.653781925408735","0.62939451269342","0.67816933812405","5"
"Never","2013","Employed","in school","31","0.173886395926132","0.0988472740435068","0.248925517808757","5"
"Never","2013","Employed","inadequately","106","0.603997336325089","0.524937485799223","0.683057186850955","5"
"Never","2013","Employed","general elemantary","711","0.551504627128063","0.523834206317273","0.579175047938853","5"
"Never","2013","Employed","middle vocational","3916","0.478914653928271","0.467954846366874","0.489874461489668","5"
"Never","2013","Employed","vocational + Abi","618","0.422428502790811","0.396773469661775","0.448083535919846","5"
"Never","2013","Employed","higher vocational","534","0.419489651520724","0.391569158882924","0.447410144158525","5"
"Never","2013","Employed","higher education","1896","0.424745821394243","0.410066749281649","0.439424893506837","5"
"Rarely","2013","Not Employed","in school","119","0.389820381931322","0.338431264234311","0.441209499628334","4"
"Rarely","2013","Not Employed","inadequately","13","","","","4"
"Rarely","2013","Not Employed","general elemantary","196","0.12909145333224","0.111211950521429","0.146970956143052","4"
"Rarely","2013","Not Employed","middle vocational","964","0.215543028097647","0.203420630899396","0.227665425295899","4"
"Rarely","2013","Not Employed","vocational + Abi","88","0.238209780255932","0.193517463504653","0.282902097007212","4"
"Rarely","2013","Not Employed","higher vocational","139","0.275640844940258","0.235286862521589","0.315994827358927","4"
"Rarely","2013","Not Employed","higher education","409","0.261761592963391","0.23922824697998","0.284294938946803","4"
"Rarely","2013","Employed","in school","29","","","","4"
"Rarely","2013","Employed","inadequately","22","","","","4"
"Rarely","2013","Employed","general elemantary","301","0.242897356935658","0.219038426222206","0.266756287649109","4"
"Rarely","2013","Employed","middle vocational","2551","0.33485616740057","0.324502210067666","0.345210124733474","4"
"Rarely","2013","Employed","vocational + Abi","531","0.35170164176807","0.326900723845015","0.376502559691125","4"
"Rarely","2013","Employed","higher vocational","441","0.398834864319102","0.37113032591411","0.426539402724094","4"
"Rarely","2013","Employed","higher education","1699","0.414101699636886","0.399474244288238","0.428729154985535","4"
"Daily","2014","Not Employed","in school","","","","","1"
"Daily","2014","Not Employed","inadequately","","","","","1"
"Daily","2014","Not Employed","general elemantary","","","","","1"
"Daily","2014","Not Employed","middle vocational","","","","","1"
"Daily","2014","Not Employed","vocational + Abi","","","","","1"
"Daily","2014","Not Employed","higher vocational","","","","","1"
"Daily","2014","Not Employed","higher education","","","","","1"
"Daily","2014","Employed","in school","","","","","1"
"Daily","2014","Employed","inadequately","","","","","1"
"Daily","2014","Employed","general elemantary","","","","","1"
"Daily","2014","Employed","middle vocational","","","","","1"
"Daily","2014","Employed","vocational + Abi","","","","","1"
"Daily","2014","Employed","higher vocational","","","","","1"
"Daily","2014","Employed","higher education","","","","","1"
"Min 1x per month","2014","Not Employed","in school","","","","","3"
"Min 1x per month","2014","Not Employed","inadequately","","","","","3"
"Min 1x per month","2014","Not Employed","general elemantary","","","","","3"
"Min 1x per month","2014","Not Employed","middle vocational","","","","","3"
"Min 1x per month","2014","Not Employed","vocational + Abi","","","","","3"
"Min 1x per month","2014","Not Employed","higher vocational","","","","","3"
"Min 1x per month","2014","Not Employed","higher education","","","","","3"
"Min 1x per month","2014","Employed","in school","","","","","3"
"Min 1x per month","2014","Employed","inadequately","","","","","3"
"Min 1x per month","2014","Employed","general elemantary","","","","","3"
"Min 1x per month","2014","Employed","middle vocational","","","","","3"
"Min 1x per month","2014","Employed","vocational + Abi","","","","","3"
"Min 1x per month","2014","Employed","higher vocational","","","","","3"
"Min 1x per month","2014","Employed","higher education","","","","","3"
"Min 1x per week","2014","Not Employed","in school","","","","","2"
"Min 1x per week","2014","Not Employed","inadequately","","","","","2"
"Min 1x per week","2014","Not Employed","general elemantary","","","","","2"
"Min 1x per week","2014","Not Employed","middle vocational","","","","","2"
"Min 1x per week","2014","Not Employed","vocational + Abi","","","","","2"
"Min 1x per week","2014","Not Employed","higher vocational","","","","","2"
"Min 1x per week","2014","Not Employed","higher education","","","","","2"
"Min 1x per week","2014","Employed","in school","","","","","2"
"Min 1x per week","2014","Employed","inadequately","","","","","2"
"Min 1x per week","2014","Employed","general elemantary","","","","","2"
"Min 1x per week","2014","Employed","middle vocational","","","","","2"
"Min 1x per week","2014","Employed","vocational + Abi","","","","","2"
"Min 1x per week","2014","Employed","higher vocational","","","","","2"
"Min 1x per week","2014","Employed","higher education","","","","","2"
"Never","2014","Not Employed","in school","","","","","5"
"Never","2014","Not Employed","inadequately","","","","","5"
"Never","2014","Not Employed","general elemantary","","","","","5"
"Never","2014","Not Employed","middle vocational","","","","","5"
"Never","2014","Not Employed","vocational + Abi","","","","","5"
"Never","2014","Not Employed","higher vocational","","","","","5"
"Never","2014","Not Employed","higher education","","","","","5"
"Never","2014","Employed","in school","","","","","5"
"Never","2014","Employed","inadequately","","","","","5"
"Never","2014","Employed","general elemantary","","","","","5"
"Never","2014","Employed","middle vocational","","","","","5"
"Never","2014","Employed","vocational + Abi","","","","","5"
"Never","2014","Employed","higher vocational","","","","","5"
"Never","2014","Employed","higher education","","","","","5"
"Rarely","2014","Not Employed","in school","","","","","4"
"Rarely","2014","Not Employed","inadequately","","","","","4"
"Rarely","2014","Not Employed","general elemantary","","","","","4"
"Rarely","2014","Not Employed","middle vocational","","","","","4"
"Rarely","2014","Not Employed","vocational + Abi","","","","","4"
"Rarely","2014","Not Employed","higher vocational","","","","","4"
"Rarely","2014","Not Employed","higher education","","","","","4"
"Rarely","2014","Employed","in school","","","","","4"
"Rarely","2014","Employed","inadequately","","","","","4"
"Rarely","2014","Employed","general elemantary","","","","","4"
"Rarely","2014","Employed","middle vocational","","","","","4"
"Rarely","2014","Employed","vocational + Abi","","","","","4"
"Rarely","2014","Employed","higher vocational","","","","","4"
"Rarely","2014","Employed","higher education","","","","","4"
"Daily","2015","Not Employed","in school","","","","","1"
"Daily","2015","Not Employed","inadequately","","","","","1"
"Daily","2015","Not Employed","general elemantary","","","","","1"
"Daily","2015","Not Employed","middle vocational","","","","","1"
"Daily","2015","Not Employed","vocational + Abi","","","","","1"
"Daily","2015","Not Employed","higher vocational","","","","","1"
"Daily","2015","Not Employed","higher education","","","","","1"
"Daily","2015","Employed","in school","","","","","1"
"Daily","2015","Employed","inadequately","","","","","1"
"Daily","2015","Employed","general elemantary","","","","","1"
"Daily","2015","Employed","middle vocational","","","","","1"
"Daily","2015","Employed","vocational + Abi","","","","","1"
"Daily","2015","Employed","higher vocational","","","","","1"
"Daily","2015","Employed","higher education","","","","","1"
"Min 1x per month","2015","Not Employed","in school","","","","","3"
"Min 1x per month","2015","Not Employed","inadequately","","","","","3"
"Min 1x per month","2015","Not Employed","general elemantary","","","","","3"
"Min 1x per month","2015","Not Employed","middle vocational","","","","","3"
"Min 1x per month","2015","Not Employed","vocational + Abi","","","","","3"
"Min 1x per month","2015","Not Employed","higher vocational","","","","","3"
"Min 1x per month","2015","Not Employed","higher education","","","","","3"
"Min 1x per month","2015","Employed","in school","","","","","3"
"Min 1x per month","2015","Employed","inadequately","","","","","3"
"Min 1x per month","2015","Employed","general elemantary","","","","","3"
"Min 1x per month","2015","Employed","middle vocational","","","","","3"
"Min 1x per month","2015","Employed","vocational + Abi","","","","","3"
"Min 1x per month","2015","Employed","higher vocational","","","","","3"
"Min 1x per month","2015","Employed","higher education","","","","","3"
"Min 1x per week","2015","Not Employed","in school","","","","","2"
"Min 1x per week","2015","Not Employed","inadequately","","","","","2"
"Min 1x per week","2015","Not Employed","general elemantary","","","","","2"
"Min 1x per week","2015","Not Employed","middle vocational","","","","","2"
"Min 1x per week","2015","Not Employed","vocational + Abi","","","","","2"
"Min 1x per week","2015","Not Employed","higher vocational","","","","","2"
"Min 1x per week","2015","Not Employed","higher education","","","","","2"
"Min 1x per week","2015","Employed","in school","","","","","2"
"Min 1x per week","2015","Employed","inadequately","","","","","2"
"Min 1x per week","2015","Employed","general elemantary","","","","","2"
"Min 1x per week","2015","Employed","middle vocational","","","","","2"
"Min 1x per week","2015","Employed","vocational + Abi","","","","","2"
"Min 1x per week","2015","Employed","higher vocational","","","","","2"
"Min 1x per week","2015","Employed","higher education","","","","","2"
"Never","2015","Not Employed","in school","","","","","5"
"Never","2015","Not Employed","inadequately","","","","","5"
"Never","2015","Not Employed","general elemantary","","","","","5"
"Never","2015","Not Employed","middle vocational","","","","","5"
"Never","2015","Not Employed","vocational + Abi","","","","","5"
"Never","2015","Not Employed","higher vocational","","","","","5"
"Never","2015","Not Employed","higher education","","","","","5"
"Never","2015","Employed","in school","","","","","5"
"Never","2015","Employed","inadequately","","","","","5"
"Never","2015","Employed","general elemantary","","","","","5"
"Never","2015","Employed","middle vocational","","","","","5"
"Never","2015","Employed","vocational + Abi","","","","","5"
"Never","2015","Employed","higher vocational","","","","","5"
"Never","2015","Employed","higher education","","","","","5"
"Rarely","2015","Not Employed","in school","","","","","4"
"Rarely","2015","Not Employed","inadequately","","","","","4"
"Rarely","2015","Not Employed","general elemantary","","","","","4"
"Rarely","2015","Not Employed","middle vocational","","","","","4"
"Rarely","2015","Not Employed","vocational + Abi","","","","","4"
"Rarely","2015","Not Employed","higher vocational","","","","","4"
"Rarely","2015","Not Employed","higher education","","","","","4"
"Rarely","2015","Employed","in school","","","","","4"
"Rarely","2015","Employed","inadequately","","","","","4"
"Rarely","2015","Employed","general elemantary","","","","","4"
"Rarely","2015","Employed","middle vocational","","","","","4"
"Rarely","2015","Employed","vocational + Abi","","","","","4"
"Rarely","2015","Employed","higher vocational","","","","","4"
"Rarely","2015","Employed","higher education","","","","","4"
"Daily","2016","Not Employed","in school","","","","","1"
"Daily","2016","Not Employed","inadequately","","","","","1"
"Daily","2016","Not Employed","general elemantary","","","","","1"
"Daily","2016","Not Employed","middle vocational","","","","","1"
"Daily","2016","Not Employed","vocational + Abi","","","","","1"
"Daily","2016","Not Employed","higher vocational","","","","","1"
"Daily","2016","Not Employed","higher education","","","","","1"
"Daily","2016","Employed","in school","","","","","1"
"Daily","2016","Employed","inadequately","","","","","1"
"Daily","2016","Employed","general elemantary","","","","","1"
"Daily","2016","Employed","middle vocational","","","","","1"
"Daily","2016","Employed","vocational + Abi","","","","","1"
"Daily","2016","Employed","higher vocational","","","","","1"
"Daily","2016","Employed","higher education","","","","","1"
"Min 1x per month","2016","Not Employed","in school","","","","","3"
"Min 1x per month","2016","Not Employed","inadequately","","","","","3"
"Min 1x per month","2016","Not Employed","general elemantary","","","","","3"
"Min 1x per month","2016","Not Employed","middle vocational","","","","","3"
"Min 1x per month","2016","Not Employed","vocational + Abi","","","","","3"
"Min 1x per month","2016","Not Employed","higher vocational","","","","","3"
"Min 1x per month","2016","Not Employed","higher education","","","","","3"
"Min 1x per month","2016","Employed","in school","","","","","3"
"Min 1x per month","2016","Employed","inadequately","","","","","3"
"Min 1x per month","2016","Employed","general elemantary","","","","","3"
"Min 1x per month","2016","Employed","middle vocational","","","","","3"
"Min 1x per month","2016","Employed","vocational + Abi","","","","","3"
"Min 1x per month","2016","Employed","higher vocational","","","","","3"
"Min 1x per month","2016","Employed","higher education","","","","","3"
"Min 1x per week","2016","Not Employed","in school","","","","","2"
"Min 1x per week","2016","Not Employed","inadequately","","","","","2"
"Min 1x per week","2016","Not Employed","general elemantary","","","","","2"
"Min 1x per week","2016","Not Employed","middle vocational","","","","","2"
"Min 1x per week","2016","Not Employed","vocational + Abi","","","","","2"
"Min 1x per week","2016","Not Employed","higher vocational","","","","","2"
"Min 1x per week","2016","Not Employed","higher education","","","","","2"
