"pli0089","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Never","2011","direct migration background","(2c_gen) general maturity certificate","","","",""
"Never","2011","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Never","2011","direct migration background","(3a) lower tertiary education","","","",""
"Never","2011","direct migration background","(3b) higher tertiary education","","","",""
"Never","2011","indirect migration background","(0) in school","","","",""
"Never","2011","indirect migration background","(1a) inadequately completed","","","",""
"Never","2011","indirect migration background","(1b) general elementary school","","","",""
"Never","2011","indirect migration background","(1c) basic vocational qualification","","","",""
"Never","2011","indirect migration background","(2b) intermediate general qualification","","","",""
"Never","2011","indirect migration background","(2a) intermediate vocational","","","",""
"Never","2011","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Never","2011","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Never","2011","indirect migration background","(3a) lower tertiary education","","","",""
"Never","2011","indirect migration background","(3b) higher tertiary education","","","",""
"Daily","2012","no migration background","(0) in school","","","",""
"Daily","2012","no migration background","(1a) inadequately completed","","","",""
"Daily","2012","no migration background","(1b) general elementary school","","","",""
"Daily","2012","no migration background","(1c) basic vocational qualification","","","",""
"Daily","2012","no migration background","(2b) intermediate general qualification","","","",""
"Daily","2012","no migration background","(2a) intermediate vocational","","","",""
"Daily","2012","no migration background","(2c_gen) general maturity certificate","","","",""
"Daily","2012","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","2012","no migration background","(3a) lower tertiary education","","","",""
"Daily","2012","no migration background","(3b) higher tertiary education","","","",""
"Daily","2012","direct migration background","(0) in school","","","",""
"Daily","2012","direct migration background","(1a) inadequately completed","","","",""
"Daily","2012","direct migration background","(1b) general elementary school","","","",""
"Daily","2012","direct migration background","(1c) basic vocational qualification","","","",""
"Daily","2012","direct migration background","(2b) intermediate general qualification","","","",""
"Daily","2012","direct migration background","(2a) intermediate vocational","","","",""
"Daily","2012","direct migration background","(2c_gen) general maturity certificate","","","",""
"Daily","2012","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","2012","direct migration background","(3a) lower tertiary education","","","",""
"Daily","2012","direct migration background","(3b) higher tertiary education","","","",""
"Daily","2012","indirect migration background","(0) in school","","","",""
"Daily","2012","indirect migration background","(1a) inadequately completed","","","",""
"Daily","2012","indirect migration background","(1b) general elementary school","","","",""
"Daily","2012","indirect migration background","(1c) basic vocational qualification","","","",""
"Daily","2012","indirect migration background","(2b) intermediate general qualification","","","",""
"Daily","2012","indirect migration background","(2a) intermediate vocational","","","",""
"Daily","2012","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Daily","2012","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","2012","indirect migration background","(3a) lower tertiary education","","","",""
"Daily","2012","indirect migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","2012","no migration background","(0) in school","","","",""
"Min 1x per week","2012","no migration background","(1a) inadequately completed","","","",""
"Min 1x per week","2012","no migration background","(1b) general elementary school","","","",""
"Min 1x per week","2012","no migration background","(1c) basic vocational qualification","","","",""
"Min 1x per week","2012","no migration background","(2b) intermediate general qualification","","","",""
"Min 1x per week","2012","no migration background","(2a) intermediate vocational","","","",""
"Min 1x per week","2012","no migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2012","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2012","no migration background","(3a) lower tertiary education","","","",""
"Min 1x per week","2012","no migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","2012","direct migration background","(0) in school","","","",""
"Min 1x per week","2012","direct migration background","(1a) inadequately completed","","","",""
"Min 1x per week","2012","direct migration background","(1b) general elementary school","","","",""
"Min 1x per week","2012","direct migration background","(1c) basic vocational qualification","","","",""
"Min 1x per week","2012","direct migration background","(2b) intermediate general qualification","","","",""
"Min 1x per week","2012","direct migration background","(2a) intermediate vocational","","","",""
"Min 1x per week","2012","direct migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2012","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2012","direct migration background","(3a) lower tertiary education","","","",""
"Min 1x per week","2012","direct migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","2012","indirect migration background","(0) in school","","","",""
"Min 1x per week","2012","indirect migration background","(1a) inadequately completed","","","",""
"Min 1x per week","2012","indirect migration background","(1b) general elementary school","","","",""
"Min 1x per week","2012","indirect migration background","(1c) basic vocational qualification","","","",""
"Min 1x per week","2012","indirect migration background","(2b) intermediate general qualification","","","",""
"Min 1x per week","2012","indirect migration background","(2a) intermediate vocational","","","",""
"Min 1x per week","2012","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2012","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2012","indirect migration background","(3a) lower tertiary education","","","",""
"Min 1x per week","2012","indirect migration background","(3b) higher tertiary education","","","",""
"Min 1x per month","2012","no migration background","(0) in school","","","",""
"Min 1x per month","2012","no migration background","(1a) inadequately completed","","","",""
"Min 1x per month","2012","no migration background","(1b) general elementary school","","","",""
"Min 1x per month","2012","no migration background","(1c) basic vocational qualification","","","",""
"Min 1x per month","2012","no migration background","(2b) intermediate general qualification","","","",""
"Min 1x per month","2012","no migration background","(2a) intermediate vocational","","","",""
"Min 1x per month","2012","no migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","2012","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","2012","no migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","2012","no migration background","(3b) higher tertiary education","","","",""
"Min 1x per month","2012","direct migration background","(0) in school","","","",""
"Min 1x per month","2012","direct migration background","(1a) inadequately completed","","","",""
"Min 1x per month","2012","direct migration background","(1b) general elementary school","","","",""
"Min 1x per month","2012","direct migration background","(1c) basic vocational qualification","","","",""
"Min 1x per month","2012","direct migration background","(2b) intermediate general qualification","","","",""
"Min 1x per month","2012","direct migration background","(2a) intermediate vocational","","","",""
"Min 1x per month","2012","direct migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","2012","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","2012","direct migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","2012","direct migration background","(3b) higher tertiary education","","","",""
"Min 1x per month","2012","indirect migration background","(0) in school","","","",""
"Min 1x per month","2012","indirect migration background","(1a) inadequately completed","","","",""
"Min 1x per month","2012","indirect migration background","(1b) general elementary school","","","",""
"Min 1x per month","2012","indirect migration background","(1c) basic vocational qualification","","","",""
"Min 1x per month","2012","indirect migration background","(2b) intermediate general qualification","","","",""
"Min 1x per month","2012","indirect migration background","(2a) intermediate vocational","","","",""
"Min 1x per month","2012","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","2012","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","2012","indirect migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","2012","indirect migration background","(3b) higher tertiary education","","","",""
"Rarely","2012","no migration background","(0) in school","","","",""
"Rarely","2012","no migration background","(1a) inadequately completed","","","",""
"Rarely","2012","no migration background","(1b) general elementary school","","","",""
"Rarely","2012","no migration background","(1c) basic vocational qualification","","","",""
"Rarely","2012","no migration background","(2b) intermediate general qualification","","","",""
"Rarely","2012","no migration background","(2a) intermediate vocational","","","",""
"Rarely","2012","no migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","2012","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2012","no migration background","(3a) lower tertiary education","","","",""
"Rarely","2012","no migration background","(3b) higher tertiary education","","","",""
"Rarely","2012","direct migration background","(0) in school","","","",""
"Rarely","2012","direct migration background","(1a) inadequately completed","","","",""
"Rarely","2012","direct migration background","(1b) general elementary school","","","",""
"Rarely","2012","direct migration background","(1c) basic vocational qualification","","","",""
"Rarely","2012","direct migration background","(2b) intermediate general qualification","","","",""
"Rarely","2012","direct migration background","(2a) intermediate vocational","","","",""
"Rarely","2012","direct migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","2012","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2012","direct migration background","(3a) lower tertiary education","","","",""
"Rarely","2012","direct migration background","(3b) higher tertiary education","","","",""
"Rarely","2012","indirect migration background","(0) in school","","","",""
"Rarely","2012","indirect migration background","(1a) inadequately completed","","","",""
"Rarely","2012","indirect migration background","(1b) general elementary school","","","",""
"Rarely","2012","indirect migration background","(1c) basic vocational qualification","","","",""
"Rarely","2012","indirect migration background","(2b) intermediate general qualification","","","",""
"Rarely","2012","indirect migration background","(2a) intermediate vocational","","","",""
"Rarely","2012","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","2012","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2012","indirect migration background","(3a) lower tertiary education","","","",""
"Rarely","2012","indirect migration background","(3b) higher tertiary education","","","",""
"Never","2012","no migration background","(0) in school","","","",""
"Never","2012","no migration background","(1a) inadequately completed","","","",""
"Never","2012","no migration background","(1b) general elementary school","","","",""
"Never","2012","no migration background","(1c) basic vocational qualification","","","",""
"Never","2012","no migration background","(2b) intermediate general qualification","","","",""
"Never","2012","no migration background","(2a) intermediate vocational","","","",""
"Never","2012","no migration background","(2c_gen) general maturity certificate","","","",""
"Never","2012","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Never","2012","no migration background","(3a) lower tertiary education","","","",""
"Never","2012","no migration background","(3b) higher tertiary education","","","",""
"Never","2012","direct migration background","(0) in school","","","",""
"Never","2012","direct migration background","(1a) inadequately completed","","","",""
"Never","2012","direct migration background","(1b) general elementary school","","","",""
"Never","2012","direct migration background","(1c) basic vocational qualification","","","",""
"Never","2012","direct migration background","(2b) intermediate general qualification","","","",""
"Never","2012","direct migration background","(2a) intermediate vocational","","","",""
"Never","2012","direct migration background","(2c_gen) general maturity certificate","","","",""
"Never","2012","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Never","2012","direct migration background","(3a) lower tertiary education","","","",""
"Never","2012","direct migration background","(3b) higher tertiary education","","","",""
"Never","2012","indirect migration background","(0) in school","","","",""
"Never","2012","indirect migration background","(1a) inadequately completed","","","",""
"Never","2012","indirect migration background","(1b) general elementary school","","","",""
"Never","2012","indirect migration background","(1c) basic vocational qualification","","","",""
"Never","2012","indirect migration background","(2b) intermediate general qualification","","","",""
"Never","2012","indirect migration background","(2a) intermediate vocational","","","",""
"Never","2012","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Never","2012","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Never","2012","indirect migration background","(3a) lower tertiary education","","","",""
"Never","2012","indirect migration background","(3b) higher tertiary education","","","",""
"Daily","2013","no migration background","(0) in school","2","","",""
"Daily","2013","no migration background","(1a) inadequately completed","","","",""
"Daily","2013","no migration background","(1b) general elementary school","2","","",""
"Daily","2013","no migration background","(1c) basic vocational qualification","5","","",""
"Daily","2013","no migration background","(2b) intermediate general qualification","1","","",""
"Daily","2013","no migration background","(2a) intermediate vocational","8","","",""
"Daily","2013","no migration background","(2c_gen) general maturity certificate","7","","",""
"Daily","2013","no migration background","(2c_voc) vocational maturity certificate","2","","",""
"Daily","2013","no migration background","(3a) lower tertiary education","1","","",""
"Daily","2013","no migration background","(3b) higher tertiary education","5","","",""
"Daily","2013","direct migration background","(0) in school","","","",""
"Daily","2013","direct migration background","(1a) inadequately completed","","","",""
"Daily","2013","direct migration background","(1b) general elementary school","1","","",""
"Daily","2013","direct migration background","(1c) basic vocational qualification","2","","",""
"Daily","2013","direct migration background","(2b) intermediate general qualification","","","",""
"Daily","2013","direct migration background","(2a) intermediate vocational","","","",""
"Daily","2013","direct migration background","(2c_gen) general maturity certificate","","","",""
"Daily","2013","direct migration background","(2c_voc) vocational maturity certificate","1","","",""
"Daily","2013","direct migration background","(3a) lower tertiary education","","","",""
"Daily","2013","direct migration background","(3b) higher tertiary education","1","","",""
"Daily","2013","indirect migration background","(0) in school","2","","",""
"Daily","2013","indirect migration background","(1a) inadequately completed","","","",""
"Daily","2013","indirect migration background","(1b) general elementary school","2","","",""
"Daily","2013","indirect migration background","(1c) basic vocational qualification","1","","",""
"Daily","2013","indirect migration background","(2b) intermediate general qualification","","","",""
"Daily","2013","indirect migration background","(2a) intermediate vocational","1","","",""
"Daily","2013","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Daily","2013","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","2013","indirect migration background","(3a) lower tertiary education","","","",""
"Daily","2013","indirect migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","2013","no migration background","(0) in school","50","0.170011650979769","0.129604857349189","0.210418444610349"
"Min 1x per week","2013","no migration background","(1a) inadequately completed","6","","",""
"Min 1x per week","2013","no migration background","(1b) general elementary school","60","0.0484725477682169","0.0368737283105872","0.0600713672258465"
"Min 1x per week","2013","no migration background","(1c) basic vocational qualification","279","0.0494029597008881","0.04342900088946","0.0553769185123161"
"Min 1x per week","2013","no migration background","(2b) intermediate general qualification","60","0.117487485538176","0.0916362561093361","0.143338714967015"
"Min 1x per week","2013","no migration background","(2a) intermediate vocational","415","0.0600100671779905","0.0540283095037965","0.0659918248521846"
"Min 1x per week","2013","no migration background","(2c_gen) general maturity certificate","62","0.0983960088888489","0.0767747497917688","0.120017267985929"
"Min 1x per week","2013","no migration background","(2c_voc) vocational maturity certificate","124","0.0672841891012994","0.0557241046937585","0.0788442735088402"
"Min 1x per week","2013","no migration background","(3a) lower tertiary education","95","0.0491767755091672","0.0395420904842773","0.0588114605340572"
"Min 1x per week","2013","no migration background","(3b) higher tertiary education","168","0.0446835654040791","0.0374570189109307","0.0519101118972276"
"Min 1x per week","2013","direct migration background","(0) in school","2","","",""
"Min 1x per week","2013","direct migration background","(1a) inadequately completed","5","","",""
"Min 1x per week","2013","direct migration background","(1b) general elementary school","21","","",""
"Min 1x per week","2013","direct migration background","(1c) basic vocational qualification","31","0.0433643155026629","0.0269156760992906","0.0598129549060352"
"Min 1x per week","2013","direct migration background","(2b) intermediate general qualification","2","","",""
"Min 1x per week","2013","direct migration background","(2a) intermediate vocational","13","","",""
"Min 1x per week","2013","direct migration background","(2c_gen) general maturity certificate","16","","",""
"Min 1x per week","2013","direct migration background","(2c_voc) vocational maturity certificate","18","","",""
"Min 1x per week","2013","direct migration background","(3a) lower tertiary education","6","","",""
"Min 1x per week","2013","direct migration background","(3b) higher tertiary education","30","0.0236124624249445","0.00987066875739539","0.0373542560924935"
"Min 1x per week","2013","indirect migration background","(0) in school","9","","",""
"Min 1x per week","2013","indirect migration background","(1a) inadequately completed","1","","",""
"Min 1x per week","2013","indirect migration background","(1b) general elementary school","8","","",""
"Min 1x per week","2013","indirect migration background","(1c) basic vocational qualification","16","","",""
"Min 1x per week","2013","indirect migration background","(2b) intermediate general qualification","7","","",""
"Min 1x per week","2013","indirect migration background","(2a) intermediate vocational","20","","",""
"Min 1x per week","2013","indirect migration background","(2c_gen) general maturity certificate","12","","",""
"Min 1x per week","2013","indirect migration background","(2c_voc) vocational maturity certificate","9","","",""
"Min 1x per week","2013","indirect migration background","(3a) lower tertiary education","6","","",""
"Min 1x per week","2013","indirect migration background","(3b) higher tertiary education","2","","",""
"Min 1x per month","2013","no migration background","(0) in school","65","0.192120622638288","0.149742735214051","0.234498510062526"
"Min 1x per month","2013","no migration background","(1a) inadequately completed","14","","",""
"Min 1x per month","2013","no migration background","(1b) general elementary school","67","0.0403409577655665","0.0297145424429624","0.0509673730881706"
"Min 1x per month","2013","no migration background","(1c) basic vocational qualification","394","0.0642184129098769","0.0574606252267298","0.0709762005930239"
"Min 1x per month","2013","no migration background","(2b) intermediate general qualification","66","0.121933018184792","0.0956636609550389","0.148202375414545"
"Min 1x per month","2013","no migration background","(2a) intermediate vocational","584","0.110184965524107","0.102298794385183","0.118071136663032"
"Min 1x per month","2013","no migration background","(2c_gen) general maturity certificate","128","0.17128706906471","0.143937614241103","0.198636523888318"
"Min 1x per month","2013","no migration background","(2c_voc) vocational maturity certificate","223","0.121445016075944","0.106371861733276","0.136518170418611"
"Min 1x per month","2013","no migration background","(3a) lower tertiary education","203","0.0935689283005005","0.0805929286203353","0.106544927980666"
"Min 1x per month","2013","no migration background","(3b) higher tertiary education","330","0.0953192162210488","0.0850480163332773","0.10559041610882"
"Min 1x per month","2013","direct migration background","(0) in school","3","","",""
"Min 1x per month","2013","direct migration background","(1a) inadequately completed","1","","",""
"Min 1x per month","2013","direct migration background","(1b) general elementary school","23","","",""
"Min 1x per month","2013","direct migration background","(1c) basic vocational qualification","54","0.0957554329270596","0.0719916755462376","0.119519190307882"
"Min 1x per month","2013","direct migration background","(2b) intermediate general qualification","1","","",""
"Min 1x per month","2013","direct migration background","(2a) intermediate vocational","17","","",""
"Min 1x per month","2013","direct migration background","(2c_gen) general maturity certificate","12","","",""
"Min 1x per month","2013","direct migration background","(2c_voc) vocational maturity certificate","23","","",""
"Min 1x per month","2013","direct migration background","(3a) lower tertiary education","4","","",""
"Min 1x per month","2013","direct migration background","(3b) higher tertiary education","29","","",""
"Min 1x per month","2013","indirect migration background","(0) in school","15","","",""
"Min 1x per month","2013","indirect migration background","(1a) inadequately completed","3","","",""
"Min 1x per month","2013","indirect migration background","(1b) general elementary school","9","","",""
"Min 1x per month","2013","indirect migration background","(1c) basic vocational qualification","16","","",""
"Min 1x per month","2013","indirect migration background","(2b) intermediate general qualification","6","","",""
"Min 1x per month","2013","indirect migration background","(2a) intermediate vocational","33","0.158690569678941","0.109621058979535","0.207760080378348"
"Min 1x per month","2013","indirect migration background","(2c_gen) general maturity certificate","13","","",""
"Min 1x per month","2013","indirect migration background","(2c_voc) vocational maturity certificate","8","","",""
"Min 1x per month","2013","indirect migration background","(3a) lower tertiary education","7","","",""
"Min 1x per month","2013","indirect migration background","(3b) higher tertiary education","13","","",""
"Rarely","2013","no migration background","(0) in school","116","0.381013214546161","0.328774827707122","0.4332516013852"
"Rarely","2013","no migration background","(1a) inadequately completed","26","","",""
"Rarely","2013","no migration background","(1b) general elementary school","212","0.156968056432495","0.137321661977403","0.176614450887588"
"Rarely","2013","no migration background","(1c) basic vocational qualification","1319","0.268323816962451","0.256109291986165","0.280538341938737"
"Rarely","2013","no migration background","(2b) intermediate general qualification","171","0.267704619641084","0.232158185466333","0.303251053815835"
"Rarely","2013","no migration background","(2a) intermediate vocational","1938","0.32147641207277","0.309713572091312","0.333239252054227"
"Rarely","2013","no migration background","(2c_gen) general maturity certificate","251","0.36002439612331","0.325180075476829","0.394868716769791"
"Rarely","2013","no migration background","(2c_voc) vocational maturity certificate","681","0.367526700640234","0.345278475519719","0.389774925760749"
"Rarely","2013","no migration background","(3a) lower tertiary education","751","0.383478773461831","0.361814092993057","0.405143453930606"
"Rarely","2013","no migration background","(3b) higher tertiary education","1135","0.373205823691968","0.356288956128901","0.390122691255035"
"Rarely","2013","direct migration background","(0) in school","3","","",""
"Rarely","2013","direct migration background","(1a) inadequately completed","13","","",""
"Rarely","2013","direct migration background","(1b) general elementary school","56","0.112527167086197","0.0842271589251763","0.140827175247219"
"Rarely","2013","direct migration background","(1c) basic vocational qualification","110","0.199634983140022","0.167353549316794","0.23191641696325"
"Rarely","2013","direct migration background","(2b) intermediate general qualification","9","","",""
"Rarely","2013","direct migration background","(2a) intermediate vocational","55","0.29336975270967","0.230890361897652","0.355849143521689"
"Rarely","2013","direct migration background","(2c_gen) general maturity certificate","45","0.16917492994222","0.11721651519479","0.221133344689651"
"Rarely","2013","direct migration background","(2c_voc) vocational maturity certificate","76","0.170261806749702","0.130828378339222","0.209695235160182"
"Rarely","2013","direct migration background","(3a) lower tertiary education","30","0.299606249919887","0.20443634113565","0.394776158704123"
"Rarely","2013","direct migration background","(3b) higher tertiary education","125","0.320910987695401","0.278661901983934","0.363160073406867"
"Rarely","2013","indirect migration background","(0) in school","29","","",""
"Rarely","2013","indirect migration background","(1a) inadequately completed","5","","",""
"Rarely","2013","indirect migration background","(1b) general elementary school","29","","",""
"Rarely","2013","indirect migration background","(1c) basic vocational qualification","54","0.343784959156989","0.272386283453966","0.415183634860013"
"Rarely","2013","indirect migration background","(2b) intermediate general qualification","29","","",""
"Rarely","2013","indirect migration background","(2a) intermediate vocational","51","0.253095919757117","0.194706618623418","0.311485220890817"
"Rarely","2013","indirect migration background","(2c_gen) general maturity certificate","24","","",""
"Rarely","2013","indirect migration background","(2c_voc) vocational maturity certificate","37","0.416022078387838","0.314751381494507","0.517292775281169"
"Rarely","2013","indirect migration background","(3a) lower tertiary education","16","","",""
"Rarely","2013","indirect migration background","(3b) higher tertiary education","51","0.438510715237276","0.351523800816706","0.525497629657847"
"Never","2013","no migration background","(0) in school","99","0.24526678044881","0.198986588959299","0.291546971938322"
"Never","2013","no migration background","(1a) inadequately completed","148","0.772537957909524","0.713550238385863","0.831525677433185"
"Never","2013","no migration background","(1b) general elementary school","976","0.75349539503423","0.730219412471785","0.776771377596674"
"Never","2013","no migration background","(1c) basic vocational qualification","3058","0.616610479914282","0.603207138489175","0.630013821339389"
"Never","2013","no migration background","(2b) intermediate general qualification","298","0.492408121888715","0.452271122930175","0.532545120847256"
"Never","2013","no migration background","(2a) intermediate vocational","3111","0.50685579241494","0.494264093430527","0.519447491399353"
"Never","2013","no migration background","(2c_gen) general maturity certificate","281","0.35978416836102","0.324944937698692","0.394623399023349"
"Never","2013","no migration background","(2c_voc) vocational maturity certificate","774","0.438195248951324","0.41529942060423","0.461091077298418"
"Never","2013","no migration background","(3a) lower tertiary education","885","0.47234960616203","0.450105625008131","0.494593587315929"
"Never","2013","no migration background","(3b) higher tertiary education","1502","0.485336145341101","0.467855139438489","0.502817151243713"
"Never","2013","direct migration background","(0) in school","12","","",""
"Never","2013","direct migration background","(1a) inadequately completed","129","0.854907856219429","0.798166614430546","0.911649098008311"
"Never","2013","direct migration background","(1b) general elementary school","378","0.797255158946823","0.761250897267388","0.833259420626258"
"Never","2013","direct migration background","(1c) basic vocational qualification","392","0.654803793994989","0.616408407460926","0.693199180529052"
"Never","2013","direct migration background","(2b) intermediate general qualification","27","","",""
"Never","2013","direct migration background","(2a) intermediate vocational","119","0.552709270868412","0.484479120196128","0.620939421540695"
"Never","2013","direct migration background","(2c_gen) general maturity certificate","127","0.725001178631674","0.6631186764634","0.786883680799948"
"Never","2013","direct migration background","(2c_voc) vocational maturity certificate","231","0.665088016599147","0.615572617645239","0.714603415553055"
"Never","2013","direct migration background","(3a) lower tertiary education","49","0.563883407369984","0.460856882640652","0.666909932099316"
"Never","2013","direct migration background","(3b) higher tertiary education","284","0.586898526715705","0.542335821082261","0.631461232349149"
"Never","2013","indirect migration background","(0) in school","40","0.33651324481423","0.241495766947941","0.431530722680518"
"Never","2013","indirect migration background","(1a) inadequately completed","8","","",""
"Never","2013","indirect migration background","(1b) general elementary school","83","0.645587843646138","0.563676430194056","0.72749925709822"
"Never","2013","indirect migration background","(1c) basic vocational qualification","83","0.469111520162375","0.394093891791811","0.54412914853294"
"Never","2013","indirect migration background","(2b) intermediate general qualification","44","0.563882275205718","0.459074149151694","0.668690401259741"
"Never","2013","indirect migration background","(2a) intermediate vocational","108","0.506491764161751","0.439350164280701","0.573633364042801"
"Never","2013","indirect migration background","(2c_gen) general maturity certificate","49","0.514111666608035","0.415157970964468","0.613065362251602"
"Never","2013","indirect migration background","(2c_voc) vocational maturity certificate","37","0.392297463196425","0.291979046451015","0.492615879941834"
"Never","2013","indirect migration background","(3a) lower tertiary education","31","0.412445293322253","0.287884949999088","0.537005636645418"
"Never","2013","indirect migration background","(3b) higher tertiary education","59","0.481396267108648","0.393804706757767","0.568987827459529"
"Daily","2014","no migration background","(0) in school","","","",""
"Daily","2014","no migration background","(1a) inadequately completed","","","",""
"Daily","2014","no migration background","(1b) general elementary school","","","",""
"Daily","2014","no migration background","(1c) basic vocational qualification","","","",""
"Daily","2014","no migration background","(2b) intermediate general qualification","","","",""
"Daily","2014","no migration background","(2a) intermediate vocational","","","",""
"Daily","2014","no migration background","(2c_gen) general maturity certificate","","","",""
"Daily","2014","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","2014","no migration background","(3a) lower tertiary education","","","",""
"Daily","2014","no migration background","(3b) higher tertiary education","","","",""
"Daily","2014","direct migration background","(0) in school","","","",""
"Daily","2014","direct migration background","(1a) inadequately completed","","","",""
"Daily","2014","direct migration background","(1b) general elementary school","","","",""
"Daily","2014","direct migration background","(1c) basic vocational qualification","","","",""
"Daily","2014","direct migration background","(2b) intermediate general qualification","","","",""
"Daily","2014","direct migration background","(2a) intermediate vocational","","","",""
"Daily","2014","direct migration background","(2c_gen) general maturity certificate","","","",""
"Daily","2014","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","2014","direct migration background","(3a) lower tertiary education","","","",""
"Daily","2014","direct migration background","(3b) higher tertiary education","","","",""
"Daily","2014","indirect migration background","(0) in school","","","",""
"Daily","2014","indirect migration background","(1a) inadequately completed","","","",""
"Daily","2014","indirect migration background","(1b) general elementary school","","","",""
"Daily","2014","indirect migration background","(1c) basic vocational qualification","","","",""
"Daily","2014","indirect migration background","(2b) intermediate general qualification","","","",""
"Daily","2014","indirect migration background","(2a) intermediate vocational","","","",""
"Daily","2014","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Daily","2014","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","2014","indirect migration background","(3a) lower tertiary education","","","",""
"Daily","2014","indirect migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","2014","no migration background","(0) in school","","","",""
"Min 1x per week","2014","no migration background","(1a) inadequately completed","","","",""
"Min 1x per week","2014","no migration background","(1b) general elementary school","","","",""
"Min 1x per week","2014","no migration background","(1c) basic vocational qualification","","","",""
"Min 1x per week","2014","no migration background","(2b) intermediate general qualification","","","",""
"Min 1x per week","2014","no migration background","(2a) intermediate vocational","","","",""
"Min 1x per week","2014","no migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2014","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2014","no migration background","(3a) lower tertiary education","","","",""
"Min 1x per week","2014","no migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","2014","direct migration background","(0) in school","","","",""
"Min 1x per week","2014","direct migration background","(1a) inadequately completed","","","",""
"Min 1x per week","2014","direct migration background","(1b) general elementary school","","","",""
"Min 1x per week","2014","direct migration background","(1c) basic vocational qualification","","","",""
"Min 1x per week","2014","direct migration background","(2b) intermediate general qualification","","","",""
"Min 1x per week","2014","direct migration background","(2a) intermediate vocational","","","",""
"Min 1x per week","2014","direct migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2014","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2014","direct migration background","(3a) lower tertiary education","","","",""
"Min 1x per week","2014","direct migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","2014","indirect migration background","(0) in school","","","",""
"Min 1x per week","2014","indirect migration background","(1a) inadequately completed","","","",""
"Min 1x per week","2014","indirect migration background","(1b) general elementary school","","","",""
"Min 1x per week","2014","indirect migration background","(1c) basic vocational qualification","","","",""
"Min 1x per week","2014","indirect migration background","(2b) intermediate general qualification","","","",""
"Min 1x per week","2014","indirect migration background","(2a) intermediate vocational","","","",""
"Min 1x per week","2014","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2014","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2014","indirect migration background","(3a) lower tertiary education","","","",""
"Min 1x per week","2014","indirect migration background","(3b) higher tertiary education","","","",""
"Min 1x per month","2014","no migration background","(0) in school","","","",""
"Min 1x per month","2014","no migration background","(1a) inadequately completed","","","",""
"Min 1x per month","2014","no migration background","(1b) general elementary school","","","",""
