"pli0089","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","2015","secondary school degree","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2015","college entrance qualification","1-pers.-HH","","","",""
"Min 1x per month","2015","college entrance qualification","(Married) couple without C. ","","","",""
"Min 1x per month","2015","college entrance qualification","Single parent ","","","",""
"Min 1x per month","2015","college entrance qualification","Couple + C. LE 16 ","","","",""
"Min 1x per month","2015","college entrance qualification","Couple + C. GT 16 ","","","",""
"Min 1x per month","2015","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2015","Other degree","1-pers.-HH","","","",""
"Min 1x per month","2015","Other degree","(Married) couple without C. ","","","",""
"Min 1x per month","2015","Other degree","Single parent ","","","",""
"Min 1x per month","2015","Other degree","Couple + C. LE 16 ","","","",""
"Min 1x per month","2015","Other degree","Couple + C. GT 16 ","","","",""
"Min 1x per month","2015","Other degree","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2015","no degree/no degree yet","1-pers.-HH","","","",""
"Min 1x per month","2015","no degree/no degree yet","(Married) couple without C. ","","","",""
"Min 1x per month","2015","no degree/no degree yet","Single parent ","","","",""
"Min 1x per month","2015","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Min 1x per month","2015","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Min 1x per month","2015","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Rarely","2015","lower secondary degree","1-pers.-HH","","","",""
"Rarely","2015","lower secondary degree","(Married) couple without C. ","","","",""
"Rarely","2015","lower secondary degree","Single parent ","","","",""
"Rarely","2015","lower secondary degree","Couple + C. LE 16 ","","","",""
"Rarely","2015","lower secondary degree","Couple + C. GT 16 ","","","",""
"Rarely","2015","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Rarely","2015","secondary school degree","1-pers.-HH","","","",""
"Rarely","2015","secondary school degree","(Married) couple without C. ","","","",""
"Rarely","2015","secondary school degree","Single parent ","","","",""
"Rarely","2015","secondary school degree","Couple + C. LE 16 ","","","",""
"Rarely","2015","secondary school degree","Couple + C. GT 16 ","","","",""
"Rarely","2015","secondary school degree","Couple + C. LE and GT 16","","","",""
"Rarely","2015","college entrance qualification","1-pers.-HH","","","",""
"Rarely","2015","college entrance qualification","(Married) couple without C. ","","","",""
"Rarely","2015","college entrance qualification","Single parent ","","","",""
"Rarely","2015","college entrance qualification","Couple + C. LE 16 ","","","",""
"Rarely","2015","college entrance qualification","Couple + C. GT 16 ","","","",""
"Rarely","2015","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Rarely","2015","Other degree","1-pers.-HH","","","",""
"Rarely","2015","Other degree","(Married) couple without C. ","","","",""
"Rarely","2015","Other degree","Single parent ","","","",""
"Rarely","2015","Other degree","Couple + C. LE 16 ","","","",""
"Rarely","2015","Other degree","Couple + C. GT 16 ","","","",""
"Rarely","2015","Other degree","Couple + C. LE and GT 16","","","",""
"Rarely","2015","no degree/no degree yet","1-pers.-HH","","","",""
"Rarely","2015","no degree/no degree yet","(Married) couple without C. ","","","",""
"Rarely","2015","no degree/no degree yet","Single parent ","","","",""
"Rarely","2015","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Rarely","2015","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Rarely","2015","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Never","2015","lower secondary degree","1-pers.-HH","","","",""
"Never","2015","lower secondary degree","(Married) couple without C. ","","","",""
"Never","2015","lower secondary degree","Single parent ","","","",""
"Never","2015","lower secondary degree","Couple + C. LE 16 ","","","",""
"Never","2015","lower secondary degree","Couple + C. GT 16 ","","","",""
"Never","2015","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Never","2015","secondary school degree","1-pers.-HH","","","",""
"Never","2015","secondary school degree","(Married) couple without C. ","","","",""
"Never","2015","secondary school degree","Single parent ","","","",""
"Never","2015","secondary school degree","Couple + C. LE 16 ","","","",""
"Never","2015","secondary school degree","Couple + C. GT 16 ","","","",""
"Never","2015","secondary school degree","Couple + C. LE and GT 16","","","",""
"Never","2015","college entrance qualification","1-pers.-HH","","","",""
"Never","2015","college entrance qualification","(Married) couple without C. ","","","",""
"Never","2015","college entrance qualification","Single parent ","","","",""
"Never","2015","college entrance qualification","Couple + C. LE 16 ","","","",""
"Never","2015","college entrance qualification","Couple + C. GT 16 ","","","",""
"Never","2015","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Never","2015","Other degree","1-pers.-HH","","","",""
"Never","2015","Other degree","(Married) couple without C. ","","","",""
"Never","2015","Other degree","Single parent ","","","",""
"Never","2015","Other degree","Couple + C. LE 16 ","","","",""
"Never","2015","Other degree","Couple + C. GT 16 ","","","",""
"Never","2015","Other degree","Couple + C. LE and GT 16","","","",""
"Never","2015","no degree/no degree yet","1-pers.-HH","","","",""
"Never","2015","no degree/no degree yet","(Married) couple without C. ","","","",""
"Never","2015","no degree/no degree yet","Single parent ","","","",""
"Never","2015","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Never","2015","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Never","2015","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Daily","2016","lower secondary degree","1-pers.-HH","","","",""
"Daily","2016","lower secondary degree","(Married) couple without C. ","","","",""
"Daily","2016","lower secondary degree","Single parent ","","","",""
"Daily","2016","lower secondary degree","Couple + C. LE 16 ","","","",""
"Daily","2016","lower secondary degree","Couple + C. GT 16 ","","","",""
"Daily","2016","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Daily","2016","secondary school degree","1-pers.-HH","","","",""
"Daily","2016","secondary school degree","(Married) couple without C. ","","","",""
"Daily","2016","secondary school degree","Single parent ","","","",""
"Daily","2016","secondary school degree","Couple + C. LE 16 ","","","",""
"Daily","2016","secondary school degree","Couple + C. GT 16 ","","","",""
"Daily","2016","secondary school degree","Couple + C. LE and GT 16","","","",""
"Daily","2016","college entrance qualification","1-pers.-HH","","","",""
"Daily","2016","college entrance qualification","(Married) couple without C. ","","","",""
"Daily","2016","college entrance qualification","Single parent ","","","",""
"Daily","2016","college entrance qualification","Couple + C. LE 16 ","","","",""
"Daily","2016","college entrance qualification","Couple + C. GT 16 ","","","",""
"Daily","2016","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Daily","2016","Other degree","1-pers.-HH","","","",""
"Daily","2016","Other degree","(Married) couple without C. ","","","",""
"Daily","2016","Other degree","Single parent ","","","",""
"Daily","2016","Other degree","Couple + C. LE 16 ","","","",""
"Daily","2016","Other degree","Couple + C. GT 16 ","","","",""
"Daily","2016","Other degree","Couple + C. LE and GT 16","","","",""
"Daily","2016","no degree/no degree yet","1-pers.-HH","","","",""
"Daily","2016","no degree/no degree yet","(Married) couple without C. ","","","",""
"Daily","2016","no degree/no degree yet","Single parent ","","","",""
"Daily","2016","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Daily","2016","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Daily","2016","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2016","lower secondary degree","1-pers.-HH","","","",""
"Min 1x per week","2016","lower secondary degree","(Married) couple without C. ","","","",""
"Min 1x per week","2016","lower secondary degree","Single parent ","","","",""
"Min 1x per week","2016","lower secondary degree","Couple + C. LE 16 ","","","",""
"Min 1x per week","2016","lower secondary degree","Couple + C. GT 16 ","","","",""
"Min 1x per week","2016","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2016","secondary school degree","1-pers.-HH","","","",""
"Min 1x per week","2016","secondary school degree","(Married) couple without C. ","","","",""
"Min 1x per week","2016","secondary school degree","Single parent ","","","",""
"Min 1x per week","2016","secondary school degree","Couple + C. LE 16 ","","","",""
"Min 1x per week","2016","secondary school degree","Couple + C. GT 16 ","","","",""
"Min 1x per week","2016","secondary school degree","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2016","college entrance qualification","1-pers.-HH","","","",""
"Min 1x per week","2016","college entrance qualification","(Married) couple without C. ","","","",""
"Min 1x per week","2016","college entrance qualification","Single parent ","","","",""
"Min 1x per week","2016","college entrance qualification","Couple + C. LE 16 ","","","",""
"Min 1x per week","2016","college entrance qualification","Couple + C. GT 16 ","","","",""
"Min 1x per week","2016","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2016","Other degree","1-pers.-HH","","","",""
"Min 1x per week","2016","Other degree","(Married) couple without C. ","","","",""
"Min 1x per week","2016","Other degree","Single parent ","","","",""
"Min 1x per week","2016","Other degree","Couple + C. LE 16 ","","","",""
"Min 1x per week","2016","Other degree","Couple + C. GT 16 ","","","",""
"Min 1x per week","2016","Other degree","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2016","no degree/no degree yet","1-pers.-HH","","","",""
"Min 1x per week","2016","no degree/no degree yet","(Married) couple without C. ","","","",""
"Min 1x per week","2016","no degree/no degree yet","Single parent ","","","",""
"Min 1x per week","2016","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Min 1x per week","2016","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Min 1x per week","2016","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2016","lower secondary degree","1-pers.-HH","","","",""
"Min 1x per month","2016","lower secondary degree","(Married) couple without C. ","","","",""
"Min 1x per month","2016","lower secondary degree","Single parent ","","","",""
"Min 1x per month","2016","lower secondary degree","Couple + C. LE 16 ","","","",""
"Min 1x per month","2016","lower secondary degree","Couple + C. GT 16 ","","","",""
"Min 1x per month","2016","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2016","secondary school degree","1-pers.-HH","","","",""
"Min 1x per month","2016","secondary school degree","(Married) couple without C. ","","","",""
"Min 1x per month","2016","secondary school degree","Single parent ","","","",""
"Min 1x per month","2016","secondary school degree","Couple + C. LE 16 ","","","",""
"Min 1x per month","2016","secondary school degree","Couple + C. GT 16 ","","","",""
"Min 1x per month","2016","secondary school degree","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2016","college entrance qualification","1-pers.-HH","","","",""
"Min 1x per month","2016","college entrance qualification","(Married) couple without C. ","","","",""
"Min 1x per month","2016","college entrance qualification","Single parent ","","","",""
"Min 1x per month","2016","college entrance qualification","Couple + C. LE 16 ","","","",""
"Min 1x per month","2016","college entrance qualification","Couple + C. GT 16 ","","","",""
"Min 1x per month","2016","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2016","Other degree","1-pers.-HH","","","",""
"Min 1x per month","2016","Other degree","(Married) couple without C. ","","","",""
"Min 1x per month","2016","Other degree","Single parent ","","","",""
"Min 1x per month","2016","Other degree","Couple + C. LE 16 ","","","",""
"Min 1x per month","2016","Other degree","Couple + C. GT 16 ","","","",""
"Min 1x per month","2016","Other degree","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2016","no degree/no degree yet","1-pers.-HH","","","",""
"Min 1x per month","2016","no degree/no degree yet","(Married) couple without C. ","","","",""
"Min 1x per month","2016","no degree/no degree yet","Single parent ","","","",""
"Min 1x per month","2016","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Min 1x per month","2016","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Min 1x per month","2016","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Rarely","2016","lower secondary degree","1-pers.-HH","","","",""
"Rarely","2016","lower secondary degree","(Married) couple without C. ","","","",""
"Rarely","2016","lower secondary degree","Single parent ","","","",""
"Rarely","2016","lower secondary degree","Couple + C. LE 16 ","","","",""
"Rarely","2016","lower secondary degree","Couple + C. GT 16 ","","","",""
"Rarely","2016","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Rarely","2016","secondary school degree","1-pers.-HH","","","",""
"Rarely","2016","secondary school degree","(Married) couple without C. ","","","",""
"Rarely","2016","secondary school degree","Single parent ","","","",""
"Rarely","2016","secondary school degree","Couple + C. LE 16 ","","","",""
"Rarely","2016","secondary school degree","Couple + C. GT 16 ","","","",""
"Rarely","2016","secondary school degree","Couple + C. LE and GT 16","","","",""
"Rarely","2016","college entrance qualification","1-pers.-HH","","","",""
"Rarely","2016","college entrance qualification","(Married) couple without C. ","","","",""
"Rarely","2016","college entrance qualification","Single parent ","","","",""
"Rarely","2016","college entrance qualification","Couple + C. LE 16 ","","","",""
"Rarely","2016","college entrance qualification","Couple + C. GT 16 ","","","",""
"Rarely","2016","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Rarely","2016","Other degree","1-pers.-HH","","","",""
"Rarely","2016","Other degree","(Married) couple without C. ","","","",""
"Rarely","2016","Other degree","Single parent ","","","",""
"Rarely","2016","Other degree","Couple + C. LE 16 ","","","",""
"Rarely","2016","Other degree","Couple + C. GT 16 ","","","",""
"Rarely","2016","Other degree","Couple + C. LE and GT 16","","","",""
"Rarely","2016","no degree/no degree yet","1-pers.-HH","","","",""
"Rarely","2016","no degree/no degree yet","(Married) couple without C. ","","","",""
"Rarely","2016","no degree/no degree yet","Single parent ","","","",""
"Rarely","2016","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Rarely","2016","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Rarely","2016","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Never","2016","lower secondary degree","1-pers.-HH","","","",""
"Never","2016","lower secondary degree","(Married) couple without C. ","","","",""
"Never","2016","lower secondary degree","Single parent ","","","",""
"Never","2016","lower secondary degree","Couple + C. LE 16 ","","","",""
"Never","2016","lower secondary degree","Couple + C. GT 16 ","","","",""
"Never","2016","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Never","2016","secondary school degree","1-pers.-HH","","","",""
"Never","2016","secondary school degree","(Married) couple without C. ","","","",""
"Never","2016","secondary school degree","Single parent ","","","",""
"Never","2016","secondary school degree","Couple + C. LE 16 ","","","",""
"Never","2016","secondary school degree","Couple + C. GT 16 ","","","",""
"Never","2016","secondary school degree","Couple + C. LE and GT 16","","","",""
"Never","2016","college entrance qualification","1-pers.-HH","","","",""
"Never","2016","college entrance qualification","(Married) couple without C. ","","","",""
"Never","2016","college entrance qualification","Single parent ","","","",""
"Never","2016","college entrance qualification","Couple + C. LE 16 ","","","",""
"Never","2016","college entrance qualification","Couple + C. GT 16 ","","","",""
"Never","2016","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Never","2016","Other degree","1-pers.-HH","","","",""
"Never","2016","Other degree","(Married) couple without C. ","","","",""
"Never","2016","Other degree","Single parent ","","","",""
"Never","2016","Other degree","Couple + C. LE 16 ","","","",""
"Never","2016","Other degree","Couple + C. GT 16 ","","","",""
"Never","2016","Other degree","Couple + C. LE and GT 16","","","",""
"Never","2016","no degree/no degree yet","1-pers.-HH","","","",""
"Never","2016","no degree/no degree yet","(Married) couple without C. ","","","",""
"Never","2016","no degree/no degree yet","Single parent ","","","",""
"Never","2016","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Never","2016","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Never","2016","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Daily","2017","lower secondary degree","1-pers.-HH","","","",""
"Daily","2017","lower secondary degree","(Married) couple without C. ","","","",""
"Daily","2017","lower secondary degree","Single parent ","1","","",""
"Daily","2017","lower secondary degree","Couple + C. LE 16 ","1","","",""
"Daily","2017","lower secondary degree","Couple + C. GT 16 ","","","",""
"Daily","2017","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Daily","2017","secondary school degree","1-pers.-HH","","","",""
"Daily","2017","secondary school degree","(Married) couple without C. ","","","",""
"Daily","2017","secondary school degree","Single parent ","","","",""
"Daily","2017","secondary school degree","Couple + C. LE 16 ","","","",""
"Daily","2017","secondary school degree","Couple + C. GT 16 ","","","",""
"Daily","2017","secondary school degree","Couple + C. LE and GT 16","","","",""
"Daily","2017","college entrance qualification","1-pers.-HH","","","",""
"Daily","2017","college entrance qualification","(Married) couple without C. ","","","",""
"Daily","2017","college entrance qualification","Single parent ","","","",""
"Daily","2017","college entrance qualification","Couple + C. LE 16 ","","","",""
"Daily","2017","college entrance qualification","Couple + C. GT 16 ","","","",""
"Daily","2017","college entrance qualification","Couple + C. LE and GT 16","3","","",""
"Daily","2017","Other degree","1-pers.-HH","7","","",""
"Daily","2017","Other degree","(Married) couple without C. ","1","","",""
"Daily","2017","Other degree","Single parent ","1","","",""
"Daily","2017","Other degree","Couple + C. LE 16 ","8","","",""
"Daily","2017","Other degree","Couple + C. GT 16 ","","","",""
"Daily","2017","Other degree","Couple + C. LE and GT 16","2","","",""
"Daily","2017","no degree/no degree yet","1-pers.-HH","4","","",""
"Daily","2017","no degree/no degree yet","(Married) couple without C. ","","","",""
"Daily","2017","no degree/no degree yet","Single parent ","","","",""
"Daily","2017","no degree/no degree yet","Couple + C. LE 16 ","6","","",""
"Daily","2017","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Daily","2017","no degree/no degree yet","Couple + C. LE and GT 16","4","","",""
"Min 1x per week","2017","lower secondary degree","1-pers.-HH","","","",""
"Min 1x per week","2017","lower secondary degree","(Married) couple without C. ","","","",""
"Min 1x per week","2017","lower secondary degree","Single parent ","","","",""
"Min 1x per week","2017","lower secondary degree","Couple + C. LE 16 ","","","",""
"Min 1x per week","2017","lower secondary degree","Couple + C. GT 16 ","","","",""
"Min 1x per week","2017","lower secondary degree","Couple + C. LE and GT 16","1","","",""
"Min 1x per week","2017","secondary school degree","1-pers.-HH","1","","",""
"Min 1x per week","2017","secondary school degree","(Married) couple without C. ","","","",""
"Min 1x per week","2017","secondary school degree","Single parent ","","","",""
"Min 1x per week","2017","secondary school degree","Couple + C. LE 16 ","","","",""
"Min 1x per week","2017","secondary school degree","Couple + C. GT 16 ","","","",""
"Min 1x per week","2017","secondary school degree","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2017","college entrance qualification","1-pers.-HH","","","",""
"Min 1x per week","2017","college entrance qualification","(Married) couple without C. ","","","",""
"Min 1x per week","2017","college entrance qualification","Single parent ","","","",""
"Min 1x per week","2017","college entrance qualification","Couple + C. LE 16 ","","","",""
"Min 1x per week","2017","college entrance qualification","Couple + C. GT 16 ","","","",""
"Min 1x per week","2017","college entrance qualification","Couple + C. LE and GT 16","1","","",""
"Min 1x per week","2017","Other degree","1-pers.-HH","56","0.108407007943724","0.0837152820695151","0.133098733817932"
"Min 1x per week","2017","Other degree","(Married) couple without C. ","1","","",""
"Min 1x per week","2017","Other degree","Single parent ","8","","",""
"Min 1x per week","2017","Other degree","Couple + C. LE 16 ","71","0.0468079265959973","0.034851857600628","0.0587639955913666"
"Min 1x per week","2017","Other degree","Couple + C. GT 16 ","","","",""
"Min 1x per week","2017","Other degree","Couple + C. LE and GT 16","24","","",""
"Min 1x per week","2017","no degree/no degree yet","1-pers.-HH","35","0.0879310561942845","0.0606187706569029","0.115243341731666"
"Min 1x per week","2017","no degree/no degree yet","(Married) couple without C. ","","","",""
"Min 1x per week","2017","no degree/no degree yet","Single parent ","10","","",""
"Min 1x per week","2017","no degree/no degree yet","Couple + C. LE 16 ","38","0.0342588029445985","0.0224537716444272","0.0460638342447699"
"Min 1x per week","2017","no degree/no degree yet","Couple + C. GT 16 ","1","","",""
"Min 1x per week","2017","no degree/no degree yet","Couple + C. LE and GT 16","15","","",""
"Min 1x per month","2017","lower secondary degree","1-pers.-HH","","","",""
"Min 1x per month","2017","lower secondary degree","(Married) couple without C. ","","","",""
"Min 1x per month","2017","lower secondary degree","Single parent ","","","",""
"Min 1x per month","2017","lower secondary degree","Couple + C. LE 16 ","","","",""
"Min 1x per month","2017","lower secondary degree","Couple + C. GT 16 ","","","",""
"Min 1x per month","2017","lower secondary degree","Couple + C. LE and GT 16","1","","",""
"Min 1x per month","2017","secondary school degree","1-pers.-HH","","","",""
"Min 1x per month","2017","secondary school degree","(Married) couple without C. ","","","",""
"Min 1x per month","2017","secondary school degree","Single parent ","2","","",""
"Min 1x per month","2017","secondary school degree","Couple + C. LE 16 ","","","",""
"Min 1x per month","2017","secondary school degree","Couple + C. GT 16 ","","","",""
"Min 1x per month","2017","secondary school degree","Couple + C. LE and GT 16","1","","",""
"Min 1x per month","2017","college entrance qualification","1-pers.-HH","","","",""
"Min 1x per month","2017","college entrance qualification","(Married) couple without C. ","","","",""
"Min 1x per month","2017","college entrance qualification","Single parent ","","","",""
"Min 1x per month","2017","college entrance qualification","Couple + C. LE 16 ","1","","",""
"Min 1x per month","2017","college entrance qualification","Couple + C. GT 16 ","","","",""
"Min 1x per month","2017","college entrance qualification","Couple + C. LE and GT 16","2","","",""
"Min 1x per month","2017","Other degree","1-pers.-HH","57","0.0870972011190186","0.0647020594772413","0.109492342760796"
"Min 1x per month","2017","Other degree","(Married) couple without C. ","3","","",""
"Min 1x per month","2017","Other degree","Single parent ","3","","",""
"Min 1x per month","2017","Other degree","Couple + C. LE 16 ","66","0.0534407972906897","0.040710197809614","0.0661713967717654"
"Min 1x per month","2017","Other degree","Couple + C. GT 16 ","1","","",""
"Min 1x per month","2017","Other degree","Couple + C. LE and GT 16","17","","",""
"Min 1x per month","2017","no degree/no degree yet","1-pers.-HH","31","0.0913724462130171","0.0635833999095292","0.119161492516505"
"Min 1x per month","2017","no degree/no degree yet","(Married) couple without C. ","2","","",""
"Min 1x per month","2017","no degree/no degree yet","Single parent ","3","","",""
"Min 1x per month","2017","no degree/no degree yet","Couple + C. LE 16 ","31","0.0234235975251701","0.0136076871710544","0.0332395078792857"
"Min 1x per month","2017","no degree/no degree yet","Couple + C. GT 16 ","1","","",""
"Min 1x per month","2017","no degree/no degree yet","Couple + C. LE and GT 16","21","","",""
"Rarely","2017","lower secondary degree","1-pers.-HH","2","","",""
"Rarely","2017","lower secondary degree","(Married) couple without C. ","","","",""
"Rarely","2017","lower secondary degree","Single parent ","1","","",""
"Rarely","2017","lower secondary degree","Couple + C. LE 16 ","3","","",""
"Rarely","2017","lower secondary degree","Couple + C. GT 16 ","","","",""
"Rarely","2017","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Rarely","2017","secondary school degree","1-pers.-HH","","","",""
"Rarely","2017","secondary school degree","(Married) couple without C. ","","","",""
"Rarely","2017","secondary school degree","Single parent ","1","","",""
"Rarely","2017","secondary school degree","Couple + C. LE 16 ","1","","",""
"Rarely","2017","secondary school degree","Couple + C. GT 16 ","","","",""
"Rarely","2017","secondary school degree","Couple + C. LE and GT 16","1","","",""
"Rarely","2017","college entrance qualification","1-pers.-HH","2","","",""
"Rarely","2017","college entrance qualification","(Married) couple without C. ","","","",""
"Rarely","2017","college entrance qualification","Single parent ","1","","",""
"Rarely","2017","college entrance qualification","Couple + C. LE 16 ","","","",""
"Rarely","2017","college entrance qualification","Couple + C. GT 16 ","","","",""
"Rarely","2017","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Rarely","2017","Other degree","1-pers.-HH","132","0.217016349106026","0.18427760479231","0.249755093419743"
"Rarely","2017","Other degree","(Married) couple without C. ","17","","",""
"Rarely","2017","Other degree","Single parent ","21","","",""
"Rarely","2017","Other degree","Couple + C. LE 16 ","194","0.170621746613296","0.149328983961776","0.191914509264817"
"Rarely","2017","Other degree","Couple + C. GT 16 ","10","","",""
"Rarely","2017","Other degree","Couple + C. LE and GT 16","48","0.175878760387486","0.132211201271775","0.219546319503197"
"Rarely","2017","no degree/no degree yet","1-pers.-HH","66","0.186626568504779","0.149051066475648","0.22420207053391"
"Rarely","2017","no degree/no degree yet","(Married) couple without C. ","10","","",""
"Rarely","2017","no degree/no degree yet","Single parent ","15","","",""
"Rarely","2017","no degree/no degree yet","Couple + C. LE 16 ","95","0.0863930059327162","0.0681595214340334","0.104626490431399"
"Rarely","2017","no degree/no degree yet","Couple + C. GT 16 ","3","","",""
"Rarely","2017","no degree/no degree yet","Couple + C. LE and GT 16","30","0.104613143602254","0.0686362073270652","0.140590079877443"
"Never","2017","lower secondary degree","1-pers.-HH","6","","",""
"Never","2017","lower secondary degree","(Married) couple without C. ","","","",""
"Never","2017","lower secondary degree","Single parent ","1","","",""
"Never","2017","lower secondary degree","Couple + C. LE 16 ","4","","",""
"Never","2017","lower secondary degree","Couple + C. GT 16 ","1","","",""
"Never","2017","lower secondary degree","Couple + C. LE and GT 16","3","","",""
"Never","2017","secondary school degree","1-pers.-HH","3","","",""
"Never","2017","secondary school degree","(Married) couple without C. ","","","",""
"Never","2017","secondary school degree","Single parent ","1","","",""
"Never","2017","secondary school degree","Couple + C. LE 16 ","","","",""
"Never","2017","secondary school degree","Couple + C. GT 16 ","2","","",""
"Never","2017","secondary school degree","Couple + C. LE and GT 16","","","",""
"Never","2017","college entrance qualification","1-pers.-HH","2","","",""
"Never","2017","college entrance qualification","(Married) couple without C. ","","","",""
"Never","2017","college entrance qualification","Single parent ","1","","",""
"Never","2017","college entrance qualification","Couple + C. LE 16 ","","","",""
"Never","2017","college entrance qualification","Couple + C. GT 16 ","","","",""
"Never","2017","college entrance qualification","Couple + C. LE and GT 16","4","","",""
"Never","2017","Other degree","1-pers.-HH","357","0.576399126931911","0.537154561429823","0.615643692433999"
"Never","2017","Other degree","(Married) couple without C. ","94","0.800976210781033","0.7283185518628","0.873633869699265"
"Never","2017","Other degree","Single parent ","145","0.83025758564815","0.775108323852179","0.885406847444122"
"Never","2017","Other degree","Couple + C. LE 16 ","860","0.722183683365965","0.696829991376822","0.747537375355107"
"Never","2017","Other degree","Couple + C. GT 16 ","44","0.831715008388369","0.7328422368458","0.930587779930937"
"Never","2017","Other degree","Couple + C. LE and GT 16","201","0.672293838920662","0.618457126169821","0.726130551671503"
"Never","2017","no degree/no degree yet","1-pers.-HH","277","0.625573682662048","0.578897483588775","0.67224988173532"
"Never","2017","no degree/no degree yet","(Married) couple without C. ","65","0.927163931284578","0.869120344584077","0.985207517985078"
"Never","2017","no degree/no degree yet","Single parent ","144","0.884402885594503","0.836618892432638","0.932186878756368"
"Never","2017","no degree/no degree yet","Couple + C. LE 16 ","742","0.851284908485543","0.828192689868862","0.874377127102224"
"Never","2017","no degree/no degree yet","Couple + C. GT 16 ","37","0.883426073415859","0.786373006274496","0.980479140557222"
"Never","2017","no degree/no degree yet","Couple + C. LE and GT 16","208","0.773261505448764","0.724040382484496","0.822482628413032"
"Daily","2018","lower secondary degree","1-pers.-HH","","","",""
"Daily","2018","lower secondary degree","(Married) couple without C. ","","","",""
"Daily","2018","lower secondary degree","Single parent ","","","",""
"Daily","2018","lower secondary degree","Couple + C. LE 16 ","","","",""
"Daily","2018","lower secondary degree","Couple + C. GT 16 ","","","",""
"Daily","2018","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Daily","2018","secondary school degree","1-pers.-HH","","","",""
"Daily","2018","secondary school degree","(Married) couple without C. ","","","",""
"Daily","2018","secondary school degree","Single parent ","","","",""
"Daily","2018","secondary school degree","Couple + C. LE 16 ","","","",""
"Daily","2018","secondary school degree","Couple + C. GT 16 ","","","",""
"Daily","2018","secondary school degree","Couple + C. LE and GT 16","","","",""
"Daily","2018","college entrance qualification","1-pers.-HH","","","",""
"Daily","2018","college entrance qualification","(Married) couple without C. ","","","",""
"Daily","2018","college entrance qualification","Single parent ","","","",""
"Daily","2018","college entrance qualification","Couple + C. LE 16 ","","","",""
"Daily","2018","college entrance qualification","Couple + C. GT 16 ","","","",""
"Daily","2018","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Daily","2018","Other degree","1-pers.-HH","5","","",""
"Daily","2018","Other degree","(Married) couple without C. ","1","","",""
"Daily","2018","Other degree","Single parent ","","","",""
"Daily","2018","Other degree","Couple + C. LE 16 ","8","","",""
"Daily","2018","Other degree","Couple + C. GT 16 ","","","",""
"Daily","2018","Other degree","Couple + C. LE and GT 16","3","","",""
