"pli0089","year","age_gr","e11103","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per month","2019","16-34 y.","Full Time","317","0.148384934505816","0.134036888412856","0.162732980598775","3"
"Min 1x per month","2019","16-34 y.","Not Working","223","0.122858324090578","0.110401929853075","0.135314718328081","3"
"Min 1x per week","2019","35-65 y.","Not Working","204","0.0348495429885373","0.0289377472561801","0.0407613387208945","2"
"Min 1x per week","2019","16-34 y.","Not Working","254","0.0858041137873429","0.0751766688178012","0.0964315587568846","2"
"Min 1x per week","2019","35-65 y.","Part Time","298","0.0477366952178285","0.0418091538147031","0.0536642366209539","2"
"Min 1x per week","2019","66 and older","Part Time","31","0.0479721780490763","0.0309991635066438","0.0649451925915088","2"
"Min 1x per week","2019","66 and older","Not Working","127","0.025819962021461","0.0211412174174815","0.0304987066254404","2"
"Min 1x per week","2019","16-34 y.","Full Time","208","0.0765412186374406","0.0658104054425988","0.0872720318322823","2"
"Min 1x per week","2019","16-34 y.","Part Time","193","0.0786271544125492","0.0672947355332227","0.0899595732918757","2"
"Min 1x per week","2019","66 and older","Full Time","12","","","","2"
"Min 1x per week","2019","35-65 y.","Full Time","550","0.0606151293776449","0.0554675642376865","0.0657626945176033","2"
"Never","2019","16-34 y.","Full Time","989","0.412708039624576","0.392836812694839","0.432579266554312","5"
"Never","2019","16-34 y.","Part Time","1042","0.465155583032596","0.444154993442147","0.486156172623045","5"
"Never","2019","16-34 y.","Not Working","1564","0.527679469520442","0.508736036407259","0.546622902633624","5"
"Never","2019","35-65 y.","Full Time","3568","0.444449972787459","0.433730767686124","0.455169177888794","5"
"Never","2019","35-65 y.","Part Time","2695","0.565149742967629","0.551367448348951","0.578932037586307","5"
"Never","2019","35-65 y.","Not Working","2505","0.681806995245555","0.666792891724279","0.696821098766831","5"
"Never","2019","66 and older","Full Time","104","0.521636911049026","0.456510542957943","0.586763279140109","5"
"Never","2019","66 and older","Part Time","349","0.620688969487207","0.582152298550411","0.659225640424003","5"
"Never","2019","66 and older","Not Working","2985","0.714057492005726","0.700727254794881","0.727387729216571","5"
"Rarely","2019","35-65 y.","Not Working","735","0.217546731772968","0.204247429659008","0.230846033886928","4"
"Rarely","2019","16-34 y.","Part Time","669","0.318549828669564","0.298933199793618","0.338166457545511","4"
"Rarely","2019","35-65 y.","Part Time","1494","0.293296222220275","0.280638899956587","0.305953544483963","4"
"Rarely","2019","16-34 y.","Full Time","832","0.354578025211492","0.33526928350526","0.373886766917725","4"
"Rarely","2019","35-65 y.","Full Time","3031","0.370234028263266","0.359817636302654","0.380650420223878","4"
"Rarely","2019","66 and older","Part Time","178","0.271816885348022","0.236482465697344","0.307151304998699","4"
"Rarely","2019","66 and older","Not Working","1025","0.203926140507667","0.192039885093978","0.215812395921356","4"
"Rarely","2019","16-34 y.","Not Working","608","0.259728257549923","0.243089903352933","0.276366611746912","4"
"Rarely","2019","66 and older","Full Time","78","0.318058723926944","0.257340226392251","0.378777221461638","4"
