"pli0089","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Never","1990","Hamburg","(Married) couple without C. ","30","0.652216247398987","0.514584182246299","0.789848312551675"
"Never","1990","Hamburg","Single parent ","4","","",""
"Never","1990","Hamburg","Couple + C. LE 16 ","21","","",""
"Never","1990","Hamburg","Couple + C. GT 16 ","7","","",""
"Never","1990","Hamburg","Couple + C. LE and GT 16","1","","",""
"Never","1990","Lower Saxony","1-pers.-HH","70","0.702521329921777","0.615902188388109","0.789140471455445"
"Never","1990","Lower Saxony","(Married) couple without C. ","168","0.61648076162773","0.560517575336289","0.67244394791917"
"Never","1990","Lower Saxony","Single parent ","28","","",""
"Never","1990","Lower Saxony","Couple + C. LE 16 ","99","0.526366819368415","0.452600677537081","0.600132961199749"
"Never","1990","Lower Saxony","Couple + C. GT 16 ","105","0.476159742947901","0.410901916448423","0.541417569447379"
"Never","1990","Lower Saxony","Couple + C. LE and GT 16","28","","",""
"Never","1990","Bremen","1-pers.-HH","16","","",""
"Never","1990","Bremen","(Married) couple without C. ","27","","",""
"Never","1990","Bremen","Single parent ","3","","",""
"Never","1990","Bremen","Couple + C. LE 16 ","11","","",""
"Never","1990","Bremen","Couple + C. GT 16 ","6","","",""
"Never","1990","Bremen","Couple + C. LE and GT 16","5","","",""
"Never","1990","North Rhine-Westphalia","1-pers.-HH","188","0.744028018141614","0.691385459669156","0.796670576614072"
"Never","1990","North Rhine-Westphalia","(Married) couple without C. ","371","0.601387473897473","0.562340958567881","0.640433989227066"
"Never","1990","North Rhine-Westphalia","Single parent ","62","0.511386049229667","0.422685656013422","0.600086442445912"
"Never","1990","North Rhine-Westphalia","Couple + C. LE 16 ","322","0.522919988434375","0.482059328476536","0.563780648392213"
"Never","1990","North Rhine-Westphalia","Couple + C. GT 16 ","302","0.48895050014074","0.447659269690552","0.530241730590928"
"Never","1990","North Rhine-Westphalia","Couple + C. LE and GT 16","164","0.542949370564184","0.484285592473529","0.60161314865484"
"Never","1990","Hesse","1-pers.-HH","60","0.708532893964712","0.61464672468741","0.802419063242014"
"Never","1990","Hesse","(Married) couple without C. ","159","0.665999641745281","0.606079880172366","0.725919403318195"
"Never","1990","Hesse","Single parent ","25","","",""
"Never","1990","Hesse","Couple + C. LE 16 ","143","0.538764529330129","0.474058982092377","0.603470076567882"
"Never","1990","Hesse","Couple + C. GT 16 ","121","0.465292539897508","0.398927495313039","0.531657584481977"
"Never","1990","Hesse","Couple + C. LE and GT 16","49","0.484636253540755","0.380219151299616","0.589053355781895"
"Never","1990","Rhineland-Palatinate,Saarland","1-pers.-HH","40","0.741603301158158","0.626950839113346","0.856255763202969"
"Never","1990","Rhineland-Palatinate,Saarland","(Married) couple without C. ","116","0.713900200978323","0.645964015404228","0.781836386552417"
"Never","1990","Rhineland-Palatinate,Saarland","Single parent ","28","","",""
"Never","1990","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","79","0.545043229423228","0.460729901298959","0.629356557547497"
"Never","1990","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","86","0.538384631005819","0.459132170601947","0.617637091409691"
"Never","1990","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","28","","",""
"Never","1990","Baden-Württemberg","1-pers.-HH","107","0.734822630637174","0.664180798894813","0.805464462379534"
"Never","1990","Baden-Württemberg","(Married) couple without C. ","226","0.611482271617131","0.561615366621547","0.661349176612715"
"Never","1990","Baden-Württemberg","Single parent ","51","0.676602055981734","0.572120889584891","0.781083222378578"
"Never","1990","Baden-Württemberg","Couple + C. LE 16 ","240","0.497237967842928","0.450730790266266","0.543745145419591"
"Never","1990","Baden-Württemberg","Couple + C. GT 16 ","198","0.414920092877249","0.368618781918448","0.46122140383605"
"Never","1990","Baden-Württemberg","Couple + C. LE and GT 16","87","0.436233869613252","0.365155661764397","0.507312077462107"
"Never","1990","Bavaria","1-pers.-HH","128","0.664776371959206","0.59851874401785","0.731033999900561"
"Never","1990","Bavaria","(Married) couple without C. ","253","0.712042730265095","0.666693934800526","0.757391525729664"
"Never","1990","Bavaria","Single parent ","38","0.413309891767774","0.305403944851136","0.521215838684412"
"Never","1990","Bavaria","Couple + C. LE 16 ","188","0.515024229923175","0.462590683979592","0.567457775866758"
"Never","1990","Bavaria","Couple + C. GT 16 ","159","0.428054084824677","0.37599336629725","0.480114803352103"
"Never","1990","Bavaria","Couple + C. LE and GT 16","69","0.448452970527639","0.367222948224869","0.529682992830409"
"Never","1990","Berlin","1-pers.-HH","49","0.77796542277963","0.677696447482083","0.878234398077177"
"Never","1990","Berlin","(Married) couple without C. ","54","0.687283609938852","0.589302539229071","0.785264680648633"
"Never","1990","Berlin","Single parent ","15","","",""
"Never","1990","Berlin","Couple + C. LE 16 ","40","0.503920391178534","0.380458060698331","0.627382721658737"
"Never","1990","Berlin","Couple + C. GT 16 ","19","","",""
"Never","1990","Berlin","Couple + C. LE and GT 16","21","","",""
"Never","1990","Brandenburg","1-pers.-HH","","","",""
"Never","1990","Brandenburg","(Married) couple without C. ","","","",""
"Never","1990","Brandenburg","Single parent ","","","",""
"Never","1990","Brandenburg","Couple + C. LE 16 ","","","",""
"Never","1990","Brandenburg","Couple + C. GT 16 ","","","",""
"Never","1990","Brandenburg","Couple + C. LE and GT 16","","","",""
"Never","1990","Mecklenburg-Western Pomerania","1-pers.-HH","","","",""
"Never","1990","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","",""
"Never","1990","Mecklenburg-Western Pomerania","Single parent ","","","",""
"Never","1990","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","",""
"Never","1990","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","",""
"Never","1990","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","",""
"Never","1990","Saxony","1-pers.-HH","","","",""
"Never","1990","Saxony","(Married) couple without C. ","","","",""
"Never","1990","Saxony","Single parent ","","","",""
"Never","1990","Saxony","Couple + C. LE 16 ","","","",""
"Never","1990","Saxony","Couple + C. GT 16 ","","","",""
"Never","1990","Saxony","Couple + C. LE and GT 16","","","",""
"Never","1990","Saxony-Anhalt","1-pers.-HH","","","",""
"Never","1990","Saxony-Anhalt","(Married) couple without C. ","","","",""
"Never","1990","Saxony-Anhalt","Single parent ","","","",""
"Never","1990","Saxony-Anhalt","Couple + C. LE 16 ","","","",""
"Never","1990","Saxony-Anhalt","Couple + C. GT 16 ","","","",""
"Never","1990","Saxony-Anhalt","Couple + C. LE and GT 16","","","",""
"Never","1990","Thuringia","1-pers.-HH","","","",""
"Never","1990","Thuringia","(Married) couple without C. ","","","",""
"Never","1990","Thuringia","Single parent ","","","",""
"Never","1990","Thuringia","Couple + C. LE 16 ","","","",""
"Never","1990","Thuringia","Couple + C. GT 16 ","","","",""
"Never","1990","Thuringia","Couple + C. LE and GT 16","","","",""
"Daily","1991","Schleswig-Holstein","1-pers.-HH","","","",""
"Daily","1991","Schleswig-Holstein","(Married) couple without C. ","","","",""
"Daily","1991","Schleswig-Holstein","Single parent ","","","",""
"Daily","1991","Schleswig-Holstein","Couple + C. LE 16 ","","","",""
"Daily","1991","Schleswig-Holstein","Couple + C. GT 16 ","","","",""
"Daily","1991","Schleswig-Holstein","Couple + C. LE and GT 16","","","",""
"Daily","1991","Hamburg","1-pers.-HH","","","",""
"Daily","1991","Hamburg","(Married) couple without C. ","","","",""
"Daily","1991","Hamburg","Single parent ","","","",""
"Daily","1991","Hamburg","Couple + C. LE 16 ","","","",""
"Daily","1991","Hamburg","Couple + C. GT 16 ","","","",""
"Daily","1991","Hamburg","Couple + C. LE and GT 16","","","",""
"Daily","1991","Lower Saxony","1-pers.-HH","","","",""
"Daily","1991","Lower Saxony","(Married) couple without C. ","","","",""
"Daily","1991","Lower Saxony","Single parent ","","","",""
"Daily","1991","Lower Saxony","Couple + C. LE 16 ","","","",""
"Daily","1991","Lower Saxony","Couple + C. GT 16 ","","","",""
"Daily","1991","Lower Saxony","Couple + C. LE and GT 16","","","",""
"Daily","1991","Bremen","1-pers.-HH","","","",""
"Daily","1991","Bremen","(Married) couple without C. ","","","",""
"Daily","1991","Bremen","Single parent ","","","",""
"Daily","1991","Bremen","Couple + C. LE 16 ","","","",""
"Daily","1991","Bremen","Couple + C. GT 16 ","","","",""
"Daily","1991","Bremen","Couple + C. LE and GT 16","","","",""
"Daily","1991","North Rhine-Westphalia","1-pers.-HH","","","",""
"Daily","1991","North Rhine-Westphalia","(Married) couple without C. ","","","",""
"Daily","1991","North Rhine-Westphalia","Single parent ","","","",""
"Daily","1991","North Rhine-Westphalia","Couple + C. LE 16 ","","","",""
"Daily","1991","North Rhine-Westphalia","Couple + C. GT 16 ","","","",""
"Daily","1991","North Rhine-Westphalia","Couple + C. LE and GT 16","","","",""
"Daily","1991","Hesse","1-pers.-HH","","","",""
"Daily","1991","Hesse","(Married) couple without C. ","","","",""
"Daily","1991","Hesse","Single parent ","","","",""
"Daily","1991","Hesse","Couple + C. LE 16 ","","","",""
"Daily","1991","Hesse","Couple + C. GT 16 ","","","",""
"Daily","1991","Hesse","Couple + C. LE and GT 16","","","",""
"Daily","1991","Rhineland-Palatinate,Saarland","1-pers.-HH","","","",""
"Daily","1991","Rhineland-Palatinate,Saarland","(Married) couple without C. ","","","",""
"Daily","1991","Rhineland-Palatinate,Saarland","Single parent ","","","",""
"Daily","1991","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","","","",""
"Daily","1991","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","","","",""
"Daily","1991","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","","","",""
"Daily","1991","Baden-Württemberg","1-pers.-HH","","","",""
"Daily","1991","Baden-Württemberg","(Married) couple without C. ","","","",""
"Daily","1991","Baden-Württemberg","Single parent ","","","",""
"Daily","1991","Baden-Württemberg","Couple + C. LE 16 ","","","",""
"Daily","1991","Baden-Württemberg","Couple + C. GT 16 ","","","",""
"Daily","1991","Baden-Württemberg","Couple + C. LE and GT 16","","","",""
"Daily","1991","Bavaria","1-pers.-HH","","","",""
"Daily","1991","Bavaria","(Married) couple without C. ","","","",""
"Daily","1991","Bavaria","Single parent ","","","",""
"Daily","1991","Bavaria","Couple + C. LE 16 ","","","",""
"Daily","1991","Bavaria","Couple + C. GT 16 ","","","",""
"Daily","1991","Bavaria","Couple + C. LE and GT 16","","","",""
"Daily","1991","Berlin","1-pers.-HH","","","",""
"Daily","1991","Berlin","(Married) couple without C. ","","","",""
"Daily","1991","Berlin","Single parent ","","","",""
"Daily","1991","Berlin","Couple + C. LE 16 ","","","",""
"Daily","1991","Berlin","Couple + C. GT 16 ","","","",""
"Daily","1991","Berlin","Couple + C. LE and GT 16","","","",""
"Daily","1991","Brandenburg","1-pers.-HH","","","",""
"Daily","1991","Brandenburg","(Married) couple without C. ","","","",""
"Daily","1991","Brandenburg","Single parent ","","","",""
"Daily","1991","Brandenburg","Couple + C. LE 16 ","","","",""
"Daily","1991","Brandenburg","Couple + C. GT 16 ","","","",""
"Daily","1991","Brandenburg","Couple + C. LE and GT 16","","","",""
"Daily","1991","Mecklenburg-Western Pomerania","1-pers.-HH","","","",""
"Daily","1991","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","",""
"Daily","1991","Mecklenburg-Western Pomerania","Single parent ","","","",""
"Daily","1991","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","",""
"Daily","1991","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","",""
"Daily","1991","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","",""
"Daily","1991","Saxony","1-pers.-HH","","","",""
"Daily","1991","Saxony","(Married) couple without C. ","","","",""
"Daily","1991","Saxony","Single parent ","","","",""
"Daily","1991","Saxony","Couple + C. LE 16 ","","","",""
"Daily","1991","Saxony","Couple + C. GT 16 ","","","",""
"Daily","1991","Saxony","Couple + C. LE and GT 16","","","",""
"Daily","1991","Saxony-Anhalt","1-pers.-HH","","","",""
"Daily","1991","Saxony-Anhalt","(Married) couple without C. ","","","",""
"Daily","1991","Saxony-Anhalt","Single parent ","","","",""
"Daily","1991","Saxony-Anhalt","Couple + C. LE 16 ","","","",""
"Daily","1991","Saxony-Anhalt","Couple + C. GT 16 ","","","",""
"Daily","1991","Saxony-Anhalt","Couple + C. LE and GT 16","","","",""
"Daily","1991","Thuringia","1-pers.-HH","","","",""
"Daily","1991","Thuringia","(Married) couple without C. ","","","",""
"Daily","1991","Thuringia","Single parent ","","","",""
"Daily","1991","Thuringia","Couple + C. LE 16 ","","","",""
"Daily","1991","Thuringia","Couple + C. GT 16 ","","","",""
"Daily","1991","Thuringia","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1991","Schleswig-Holstein","1-pers.-HH","","","",""
"Min 1x per week","1991","Schleswig-Holstein","(Married) couple without C. ","","","",""
"Min 1x per week","1991","Schleswig-Holstein","Single parent ","","","",""
"Min 1x per week","1991","Schleswig-Holstein","Couple + C. LE 16 ","","","",""
"Min 1x per week","1991","Schleswig-Holstein","Couple + C. GT 16 ","","","",""
"Min 1x per week","1991","Schleswig-Holstein","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1991","Hamburg","1-pers.-HH","","","",""
"Min 1x per week","1991","Hamburg","(Married) couple without C. ","","","",""
"Min 1x per week","1991","Hamburg","Single parent ","","","",""
"Min 1x per week","1991","Hamburg","Couple + C. LE 16 ","","","",""
"Min 1x per week","1991","Hamburg","Couple + C. GT 16 ","","","",""
"Min 1x per week","1991","Hamburg","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1991","Lower Saxony","1-pers.-HH","","","",""
"Min 1x per week","1991","Lower Saxony","(Married) couple without C. ","","","",""
"Min 1x per week","1991","Lower Saxony","Single parent ","","","",""
"Min 1x per week","1991","Lower Saxony","Couple + C. LE 16 ","","","",""
"Min 1x per week","1991","Lower Saxony","Couple + C. GT 16 ","","","",""
"Min 1x per week","1991","Lower Saxony","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1991","Bremen","1-pers.-HH","","","",""
"Min 1x per week","1991","Bremen","(Married) couple without C. ","","","",""
"Min 1x per week","1991","Bremen","Single parent ","","","",""
"Min 1x per week","1991","Bremen","Couple + C. LE 16 ","","","",""
"Min 1x per week","1991","Bremen","Couple + C. GT 16 ","","","",""
"Min 1x per week","1991","Bremen","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1991","North Rhine-Westphalia","1-pers.-HH","","","",""
"Min 1x per week","1991","North Rhine-Westphalia","(Married) couple without C. ","","","",""
"Min 1x per week","1991","North Rhine-Westphalia","Single parent ","","","",""
"Min 1x per week","1991","North Rhine-Westphalia","Couple + C. LE 16 ","","","",""
"Min 1x per week","1991","North Rhine-Westphalia","Couple + C. GT 16 ","","","",""
"Min 1x per week","1991","North Rhine-Westphalia","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1991","Hesse","1-pers.-HH","","","",""
"Min 1x per week","1991","Hesse","(Married) couple without C. ","","","",""
"Min 1x per week","1991","Hesse","Single parent ","","","",""
"Min 1x per week","1991","Hesse","Couple + C. LE 16 ","","","",""
"Min 1x per week","1991","Hesse","Couple + C. GT 16 ","","","",""
"Min 1x per week","1991","Hesse","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1991","Rhineland-Palatinate,Saarland","1-pers.-HH","","","",""
"Min 1x per week","1991","Rhineland-Palatinate,Saarland","(Married) couple without C. ","","","",""
"Min 1x per week","1991","Rhineland-Palatinate,Saarland","Single parent ","","","",""
"Min 1x per week","1991","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","","","",""
"Min 1x per week","1991","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","","","",""
"Min 1x per week","1991","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1991","Baden-Württemberg","1-pers.-HH","","","",""
"Min 1x per week","1991","Baden-Württemberg","(Married) couple without C. ","","","",""
"Min 1x per week","1991","Baden-Württemberg","Single parent ","","","",""
"Min 1x per week","1991","Baden-Württemberg","Couple + C. LE 16 ","","","",""
"Min 1x per week","1991","Baden-Württemberg","Couple + C. GT 16 ","","","",""
"Min 1x per week","1991","Baden-Württemberg","Couple + C. LE and GT 16","","","",""
