"pli0089","year","bula_h","education","n","percent","lower_confidence","upper_confidence"
"Rarely","2012","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Rarely","2012","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Rarely","2012","Mecklenburg-Western Pomerania","Other degree","","","",""
"Rarely","2012","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Rarely","2012","Saxony","lower secondary degree","","","",""
"Rarely","2012","Saxony","secondary school degree","","","",""
"Rarely","2012","Saxony","college entrance qualification","","","",""
"Rarely","2012","Saxony","Other degree","","","",""
"Rarely","2012","Saxony","no degree/no degree yet","","","",""
"Rarely","2012","Saxony-Anhalt","lower secondary degree","","","",""
"Rarely","2012","Saxony-Anhalt","secondary school degree","","","",""
"Rarely","2012","Saxony-Anhalt","college entrance qualification","","","",""
"Rarely","2012","Saxony-Anhalt","Other degree","","","",""
"Rarely","2012","Saxony-Anhalt","no degree/no degree yet","","","",""
"Rarely","2012","Thuringia","lower secondary degree","","","",""
"Rarely","2012","Thuringia","secondary school degree","","","",""
"Rarely","2012","Thuringia","college entrance qualification","","","",""
"Rarely","2012","Thuringia","Other degree","","","",""
"Rarely","2012","Thuringia","no degree/no degree yet","","","",""
"Never","2012","Schleswig-Holstein","lower secondary degree","","","",""
"Never","2012","Schleswig-Holstein","secondary school degree","","","",""
"Never","2012","Schleswig-Holstein","college entrance qualification","","","",""
"Never","2012","Schleswig-Holstein","Other degree","","","",""
"Never","2012","Schleswig-Holstein","no degree/no degree yet","","","",""
"Never","2012","Hamburg","lower secondary degree","","","",""
"Never","2012","Hamburg","secondary school degree","","","",""
"Never","2012","Hamburg","college entrance qualification","","","",""
"Never","2012","Hamburg","Other degree","","","",""
"Never","2012","Hamburg","no degree/no degree yet","","","",""
"Never","2012","Lower Saxony","lower secondary degree","","","",""
"Never","2012","Lower Saxony","secondary school degree","","","",""
"Never","2012","Lower Saxony","college entrance qualification","","","",""
"Never","2012","Lower Saxony","Other degree","","","",""
"Never","2012","Lower Saxony","no degree/no degree yet","","","",""
"Never","2012","Bremen","lower secondary degree","","","",""
"Never","2012","Bremen","secondary school degree","","","",""
"Never","2012","Bremen","college entrance qualification","","","",""
"Never","2012","Bremen","Other degree","","","",""
"Never","2012","Bremen","no degree/no degree yet","","","",""
"Never","2012","North Rhine-Westphalia","lower secondary degree","","","",""
"Never","2012","North Rhine-Westphalia","secondary school degree","","","",""
"Never","2012","North Rhine-Westphalia","college entrance qualification","","","",""
"Never","2012","North Rhine-Westphalia","Other degree","","","",""
"Never","2012","North Rhine-Westphalia","no degree/no degree yet","","","",""
"Never","2012","Hesse","lower secondary degree","","","",""
"Never","2012","Hesse","secondary school degree","","","",""
"Never","2012","Hesse","college entrance qualification","","","",""
"Never","2012","Hesse","Other degree","","","",""
"Never","2012","Hesse","no degree/no degree yet","","","",""
"Never","2012","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"Never","2012","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"Never","2012","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Never","2012","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Never","2012","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Never","2012","Baden-Württemberg","lower secondary degree","","","",""
"Never","2012","Baden-Württemberg","secondary school degree","","","",""
"Never","2012","Baden-Württemberg","college entrance qualification","","","",""
"Never","2012","Baden-Württemberg","Other degree","","","",""
"Never","2012","Baden-Württemberg","no degree/no degree yet","","","",""
"Never","2012","Bavaria","lower secondary degree","","","",""
"Never","2012","Bavaria","secondary school degree","","","",""
"Never","2012","Bavaria","college entrance qualification","","","",""
"Never","2012","Bavaria","Other degree","","","",""
"Never","2012","Bavaria","no degree/no degree yet","","","",""
"Never","2012","Berlin","lower secondary degree","","","",""
"Never","2012","Berlin","secondary school degree","","","",""
"Never","2012","Berlin","college entrance qualification","","","",""
"Never","2012","Berlin","Other degree","","","",""
"Never","2012","Berlin","no degree/no degree yet","","","",""
"Never","2012","Brandenburg","lower secondary degree","","","",""
"Never","2012","Brandenburg","secondary school degree","","","",""
"Never","2012","Brandenburg","college entrance qualification","","","",""
"Never","2012","Brandenburg","Other degree","","","",""
"Never","2012","Brandenburg","no degree/no degree yet","","","",""
"Never","2012","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Never","2012","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Never","2012","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Never","2012","Mecklenburg-Western Pomerania","Other degree","","","",""
"Never","2012","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Never","2012","Saxony","lower secondary degree","","","",""
"Never","2012","Saxony","secondary school degree","","","",""
"Never","2012","Saxony","college entrance qualification","","","",""
"Never","2012","Saxony","Other degree","","","",""
"Never","2012","Saxony","no degree/no degree yet","","","",""
"Never","2012","Saxony-Anhalt","lower secondary degree","","","",""
"Never","2012","Saxony-Anhalt","secondary school degree","","","",""
"Never","2012","Saxony-Anhalt","college entrance qualification","","","",""
"Never","2012","Saxony-Anhalt","Other degree","","","",""
"Never","2012","Saxony-Anhalt","no degree/no degree yet","","","",""
"Never","2012","Thuringia","lower secondary degree","","","",""
"Never","2012","Thuringia","secondary school degree","","","",""
"Never","2012","Thuringia","college entrance qualification","","","",""
"Never","2012","Thuringia","Other degree","","","",""
"Never","2012","Thuringia","no degree/no degree yet","","","",""
"Daily","2013","Schleswig-Holstein","lower secondary degree","","","",""
"Daily","2013","Schleswig-Holstein","secondary school degree","1","","",""
"Daily","2013","Schleswig-Holstein","college entrance qualification","","","",""
"Daily","2013","Schleswig-Holstein","Other degree","","","",""
"Daily","2013","Schleswig-Holstein","no degree/no degree yet","","","",""
"Daily","2013","Hamburg","lower secondary degree","","","",""
"Daily","2013","Hamburg","secondary school degree","","","",""
"Daily","2013","Hamburg","college entrance qualification","","","",""
"Daily","2013","Hamburg","Other degree","","","",""
"Daily","2013","Hamburg","no degree/no degree yet","","","",""
"Daily","2013","Lower Saxony","lower secondary degree","2","","",""
"Daily","2013","Lower Saxony","secondary school degree","1","","",""
"Daily","2013","Lower Saxony","college entrance qualification","","","",""
"Daily","2013","Lower Saxony","Other degree","1","","",""
"Daily","2013","Lower Saxony","no degree/no degree yet","","","",""
"Daily","2013","Bremen","lower secondary degree","","","",""
"Daily","2013","Bremen","secondary school degree","","","",""
"Daily","2013","Bremen","college entrance qualification","","","",""
"Daily","2013","Bremen","Other degree","","","",""
"Daily","2013","Bremen","no degree/no degree yet","","","",""
"Daily","2013","North Rhine-Westphalia","lower secondary degree","1","","",""
"Daily","2013","North Rhine-Westphalia","secondary school degree","3","","",""
"Daily","2013","North Rhine-Westphalia","college entrance qualification","6","","",""
"Daily","2013","North Rhine-Westphalia","Other degree","3","","",""
"Daily","2013","North Rhine-Westphalia","no degree/no degree yet","3","","",""
"Daily","2013","Hesse","lower secondary degree","","","",""
"Daily","2013","Hesse","secondary school degree","","","",""
"Daily","2013","Hesse","college entrance qualification","","","",""
"Daily","2013","Hesse","Other degree","","","",""
"Daily","2013","Hesse","no degree/no degree yet","","","",""
"Daily","2013","Rhineland-Palatinate,Saarland","lower secondary degree","1","","",""
"Daily","2013","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"Daily","2013","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Daily","2013","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Daily","2013","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Daily","2013","Baden-Württemberg","lower secondary degree","1","","",""
"Daily","2013","Baden-Württemberg","secondary school degree","","","",""
"Daily","2013","Baden-Württemberg","college entrance qualification","1","","",""
"Daily","2013","Baden-Württemberg","Other degree","","","",""
"Daily","2013","Baden-Württemberg","no degree/no degree yet","1","","",""
"Daily","2013","Bavaria","lower secondary degree","6","","",""
"Daily","2013","Bavaria","secondary school degree","2","","",""
"Daily","2013","Bavaria","college entrance qualification","1","","",""
"Daily","2013","Bavaria","Other degree","","","",""
"Daily","2013","Bavaria","no degree/no degree yet","","","",""
"Daily","2013","Berlin","lower secondary degree","1","","",""
"Daily","2013","Berlin","secondary school degree","","","",""
"Daily","2013","Berlin","college entrance qualification","2","","",""
"Daily","2013","Berlin","Other degree","","","",""
"Daily","2013","Berlin","no degree/no degree yet","","","",""
"Daily","2013","Brandenburg","lower secondary degree","","","",""
"Daily","2013","Brandenburg","secondary school degree","","","",""
"Daily","2013","Brandenburg","college entrance qualification","1","","",""
"Daily","2013","Brandenburg","Other degree","","","",""
"Daily","2013","Brandenburg","no degree/no degree yet","","","",""
"Daily","2013","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Daily","2013","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Daily","2013","Mecklenburg-Western Pomerania","college entrance qualification","1","","",""
"Daily","2013","Mecklenburg-Western Pomerania","Other degree","","","",""
"Daily","2013","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Daily","2013","Saxony","lower secondary degree","","","",""
"Daily","2013","Saxony","secondary school degree","2","","",""
"Daily","2013","Saxony","college entrance qualification","1","","",""
"Daily","2013","Saxony","Other degree","","","",""
"Daily","2013","Saxony","no degree/no degree yet","","","",""
"Daily","2013","Saxony-Anhalt","lower secondary degree","","","",""
"Daily","2013","Saxony-Anhalt","secondary school degree","1","","",""
"Daily","2013","Saxony-Anhalt","college entrance qualification","","","",""
"Daily","2013","Saxony-Anhalt","Other degree","","","",""
"Daily","2013","Saxony-Anhalt","no degree/no degree yet","","","",""
"Daily","2013","Thuringia","lower secondary degree","","","",""
"Daily","2013","Thuringia","secondary school degree","","","",""
"Daily","2013","Thuringia","college entrance qualification","1","","",""
"Daily","2013","Thuringia","Other degree","","","",""
"Daily","2013","Thuringia","no degree/no degree yet","","","",""
"Min 1x per week","2013","Schleswig-Holstein","lower secondary degree","13","","",""
"Min 1x per week","2013","Schleswig-Holstein","secondary school degree","21","","",""
"Min 1x per week","2013","Schleswig-Holstein","college entrance qualification","15","","",""
"Min 1x per week","2013","Schleswig-Holstein","Other degree","3","","",""
"Min 1x per week","2013","Schleswig-Holstein","no degree/no degree yet","4","","",""
"Min 1x per week","2013","Hamburg","lower secondary degree","4","","",""
"Min 1x per week","2013","Hamburg","secondary school degree","5","","",""
"Min 1x per week","2013","Hamburg","college entrance qualification","4","","",""
"Min 1x per week","2013","Hamburg","Other degree","1","","",""
"Min 1x per week","2013","Hamburg","no degree/no degree yet","1","","",""
"Min 1x per week","2013","Lower Saxony","lower secondary degree","35","0.0436642480064296","0.0285800674927518","0.0587484285201073"
"Min 1x per week","2013","Lower Saxony","secondary school degree","57","0.0773143070134892","0.0585343580072414","0.0960942560197369"
"Min 1x per week","2013","Lower Saxony","college entrance qualification","56","0.0877839239578039","0.0665925477730875","0.10897530014252"
"Min 1x per week","2013","Lower Saxony","Other degree","9","","",""
"Min 1x per week","2013","Lower Saxony","no degree/no degree yet","7","","",""
"Min 1x per week","2013","Bremen","lower secondary degree","1","","",""
"Min 1x per week","2013","Bremen","secondary school degree","4","","",""
"Min 1x per week","2013","Bremen","college entrance qualification","5","","",""
"Min 1x per week","2013","Bremen","Other degree","1","","",""
"Min 1x per week","2013","Bremen","no degree/no degree yet","","","",""
"Min 1x per week","2013","North Rhine-Westphalia","lower secondary degree","79","0.0503346832056419","0.0390068399100334","0.0616625265012504"
"Min 1x per week","2013","North Rhine-Westphalia","secondary school degree","95","0.0766164221554192","0.0611492495429196","0.0920835947679188"
"Min 1x per week","2013","North Rhine-Westphalia","college entrance qualification","130","0.0693680963119259","0.0572901669070138","0.081446025716838"
"Min 1x per week","2013","North Rhine-Westphalia","Other degree","26","","",""
"Min 1x per week","2013","North Rhine-Westphalia","no degree/no degree yet","18","","",""
"Min 1x per week","2013","Hesse","lower secondary degree","22","","",""
"Min 1x per week","2013","Hesse","secondary school degree","50","0.115173053317811","0.0860322017574831","0.144313904878138"
"Min 1x per week","2013","Hesse","college entrance qualification","32","0.0427455126618908","0.0268741298547614","0.0586168954690202"
"Min 1x per week","2013","Hesse","Other degree","8","","",""
"Min 1x per week","2013","Hesse","no degree/no degree yet","7","","",""
"Min 1x per week","2013","Rhineland-Palatinate,Saarland","lower secondary degree","36","0.0867194827968064","0.0629612493993136","0.110477716194299"
"Min 1x per week","2013","Rhineland-Palatinate,Saarland","secondary school degree","24","","",""
"Min 1x per week","2013","Rhineland-Palatinate,Saarland","college entrance qualification","20","","",""
"Min 1x per week","2013","Rhineland-Palatinate,Saarland","Other degree","3","","",""
"Min 1x per week","2013","Rhineland-Palatinate,Saarland","no degree/no degree yet","2","","",""
"Min 1x per week","2013","Baden-Württemberg","lower secondary degree","46","0.0545552146697461","0.0392151120398214","0.0698953172996708"
"Min 1x per week","2013","Baden-Württemberg","secondary school degree","60","0.0408599656713502","0.0275042588885843","0.0542156724541161"
"Min 1x per week","2013","Baden-Württemberg","college entrance qualification","59","0.063922866506777","0.0479593428049264","0.0798863902086276"
"Min 1x per week","2013","Baden-Württemberg","Other degree","20","","",""
"Min 1x per week","2013","Baden-Württemberg","no degree/no degree yet","7","","",""
"Min 1x per week","2013","Bavaria","lower secondary degree","105","0.0629492684232148","0.0502043258522696","0.07569421099416"
"Min 1x per week","2013","Bavaria","secondary school degree","101","0.0867239490694874","0.0700396268946896","0.103408271244285"
"Min 1x per week","2013","Bavaria","college entrance qualification","68","0.0610439232678751","0.0463371275699748","0.0757507189657755"
"Min 1x per week","2013","Bavaria","Other degree","10","","",""
"Min 1x per week","2013","Bavaria","no degree/no degree yet","13","","",""
"Min 1x per week","2013","Berlin","lower secondary degree","5","","",""
"Min 1x per week","2013","Berlin","secondary school degree","7","","",""
"Min 1x per week","2013","Berlin","college entrance qualification","5","","",""
"Min 1x per week","2013","Berlin","Other degree","5","","",""
"Min 1x per week","2013","Berlin","no degree/no degree yet","4","","",""
"Min 1x per week","2013","Brandenburg","lower secondary degree","1","","",""
"Min 1x per week","2013","Brandenburg","secondary school degree","18","","",""
"Min 1x per week","2013","Brandenburg","college entrance qualification","6","","",""
"Min 1x per week","2013","Brandenburg","Other degree","2","","",""
"Min 1x per week","2013","Brandenburg","no degree/no degree yet","1","","",""
"Min 1x per week","2013","Mecklenburg-Western Pomerania","lower secondary degree","4","","",""
"Min 1x per week","2013","Mecklenburg-Western Pomerania","secondary school degree","11","","",""
"Min 1x per week","2013","Mecklenburg-Western Pomerania","college entrance qualification","7","","",""
"Min 1x per week","2013","Mecklenburg-Western Pomerania","Other degree","","","",""
"Min 1x per week","2013","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Min 1x per week","2013","Saxony","lower secondary degree","12","","",""
"Min 1x per week","2013","Saxony","secondary school degree","55","0.0667800629419383","0.0499081040210026","0.083652021862874"
"Min 1x per week","2013","Saxony","college entrance qualification","22","","",""
"Min 1x per week","2013","Saxony","Other degree","","","",""
"Min 1x per week","2013","Saxony","no degree/no degree yet","5","","",""
"Min 1x per week","2013","Saxony-Anhalt","lower secondary degree","4","","",""
"Min 1x per week","2013","Saxony-Anhalt","secondary school degree","17","","",""
"Min 1x per week","2013","Saxony-Anhalt","college entrance qualification","14","","",""
"Min 1x per week","2013","Saxony-Anhalt","Other degree","3","","",""
"Min 1x per week","2013","Saxony-Anhalt","no degree/no degree yet","2","","",""
"Min 1x per week","2013","Thuringia","lower secondary degree","9","","",""
"Min 1x per week","2013","Thuringia","secondary school degree","22","","",""
"Min 1x per week","2013","Thuringia","college entrance qualification","18","","",""
"Min 1x per week","2013","Thuringia","Other degree","2","","",""
"Min 1x per week","2013","Thuringia","no degree/no degree yet","2","","",""
"Min 1x per month","2013","Schleswig-Holstein","lower secondary degree","26","","",""
"Min 1x per month","2013","Schleswig-Holstein","secondary school degree","30","0.104984669373823","0.0694589194732101","0.140510419274435"
"Min 1x per month","2013","Schleswig-Holstein","college entrance qualification","20","","",""
"Min 1x per month","2013","Schleswig-Holstein","Other degree","2","","",""
"Min 1x per month","2013","Schleswig-Holstein","no degree/no degree yet","4","","",""
"Min 1x per month","2013","Hamburg","lower secondary degree","6","","",""
"Min 1x per month","2013","Hamburg","secondary school degree","9","","",""
"Min 1x per month","2013","Hamburg","college entrance qualification","22","","",""
"Min 1x per month","2013","Hamburg","Other degree","1","","",""
"Min 1x per month","2013","Hamburg","no degree/no degree yet","","","",""
"Min 1x per month","2013","Lower Saxony","lower secondary degree","64","0.0745639633126872","0.0551733641835058","0.0939545624418686"
"Min 1x per month","2013","Lower Saxony","secondary school degree","90","0.137068904999301","0.11288674375656","0.161251066242042"
"Min 1x per month","2013","Lower Saxony","college entrance qualification","95","0.140911650838485","0.114856405233035","0.166966896443935"
"Min 1x per month","2013","Lower Saxony","Other degree","10","","",""
"Min 1x per month","2013","Lower Saxony","no degree/no degree yet","9","","",""
"Min 1x per month","2013","Bremen","lower secondary degree","5","","",""
"Min 1x per month","2013","Bremen","secondary school degree","5","","",""
"Min 1x per month","2013","Bremen","college entrance qualification","4","","",""
"Min 1x per month","2013","Bremen","Other degree","1","","",""
"Min 1x per month","2013","Bremen","no degree/no degree yet","2","","",""
"Min 1x per month","2013","North Rhine-Westphalia","lower secondary degree","102","0.0601328352400495","0.0478154832202449","0.0724501872598541"
"Min 1x per month","2013","North Rhine-Westphalia","secondary school degree","121","0.123899280673431","0.104740391011596","0.143058170335265"
"Min 1x per month","2013","North Rhine-Westphalia","college entrance qualification","214","0.128385307534091","0.11248360722117","0.144287007847012"
"Min 1x per month","2013","North Rhine-Westphalia","Other degree","13","","",""
"Min 1x per month","2013","North Rhine-Westphalia","no degree/no degree yet","31","0.196580129338621","0.144302883841599","0.248857374835644"
"Min 1x per month","2013","Hesse","lower secondary degree","31","0.0611288891850403","0.0377971657735554","0.0844606125965252"
"Min 1x per month","2013","Hesse","secondary school degree","44","0.116053724825411","0.0868162335396983","0.145291216111124"
"Min 1x per month","2013","Hesse","college entrance qualification","64","0.0989760324386158","0.0755451314811469","0.122406933396085"
"Min 1x per month","2013","Hesse","Other degree","11","","",""
"Min 1x per month","2013","Hesse","no degree/no degree yet","11","","",""
"Min 1x per month","2013","Rhineland-Palatinate,Saarland","lower secondary degree","47","0.0794128652498629","0.0565867717438692","0.102238958755857"
"Min 1x per month","2013","Rhineland-Palatinate,Saarland","secondary school degree","32","0.128491677932099","0.0915372840355438","0.165446071828654"
"Min 1x per month","2013","Rhineland-Palatinate,Saarland","college entrance qualification","44","0.112298422849291","0.0795007207966465","0.145096124901936"
"Min 1x per month","2013","Rhineland-Palatinate,Saarland","Other degree","10","","",""
"Min 1x per month","2013","Rhineland-Palatinate,Saarland","no degree/no degree yet","5","","",""
"Min 1x per month","2013","Baden-Württemberg","lower secondary degree","57","0.0529452382540828","0.0378203196976678","0.0680701568104979"
"Min 1x per month","2013","Baden-Württemberg","secondary school degree","103","0.130243827409758","0.107537117975169","0.152950536844347"
"Min 1x per month","2013","Baden-Württemberg","college entrance qualification","111","0.103697179326524","0.0838016418779438","0.123592716775104"
"Min 1x per month","2013","Baden-Württemberg","Other degree","16","","",""
"Min 1x per month","2013","Baden-Württemberg","no degree/no degree yet","8","","",""
"Min 1x per month","2013","Bavaria","lower secondary degree","135","0.0687216615384986","0.0554462631316709","0.0819970599453263"
"Min 1x per month","2013","Bavaria","secondary school degree","126","0.0939562010661597","0.0766590200432425","0.111253382089077"
"Min 1x per month","2013","Bavaria","college entrance qualification","122","0.0989513279178874","0.0806088020217262","0.117293853814049"
"Min 1x per month","2013","Bavaria","Other degree","13","","",""
"Min 1x per month","2013","Bavaria","no degree/no degree yet","22","","",""
"Min 1x per month","2013","Berlin","lower secondary degree","4","","",""
"Min 1x per month","2013","Berlin","secondary school degree","25","","",""
"Min 1x per month","2013","Berlin","college entrance qualification","31","0.0843834680420614","0.0569021654725718","0.111864770611551"
"Min 1x per month","2013","Berlin","Other degree","1","","",""
"Min 1x per month","2013","Berlin","no degree/no degree yet","1","","",""
"Min 1x per month","2013","Brandenburg","lower secondary degree","12","","",""
"Min 1x per month","2013","Brandenburg","secondary school degree","32","0.114162664028794","0.08454946908162","0.143775858975968"
"Min 1x per month","2013","Brandenburg","college entrance qualification","25","","",""
"Min 1x per month","2013","Brandenburg","Other degree","2","","",""
"Min 1x per month","2013","Brandenburg","no degree/no degree yet","4","","",""
"Min 1x per month","2013","Mecklenburg-Western Pomerania","lower secondary degree","6","","",""
"Min 1x per month","2013","Mecklenburg-Western Pomerania","secondary school degree","31","0.141735830184505","0.101799827035943","0.181671833333067"
"Min 1x per month","2013","Mecklenburg-Western Pomerania","college entrance qualification","18","","",""
"Min 1x per month","2013","Mecklenburg-Western Pomerania","Other degree","1","","",""
"Min 1x per month","2013","Mecklenburg-Western Pomerania","no degree/no degree yet","1","","",""
"Min 1x per month","2013","Saxony","lower secondary degree","18","","",""
"Min 1x per month","2013","Saxony","secondary school degree","56","0.0801617356229273","0.061809482739672","0.0985139885061825"
"Min 1x per month","2013","Saxony","college entrance qualification","49","0.0778592252802337","0.0527941229005282","0.102924327659939"
"Min 1x per month","2013","Saxony","Other degree","","","",""
"Min 1x per month","2013","Saxony","no degree/no degree yet","2","","",""
"Min 1x per month","2013","Saxony-Anhalt","lower secondary degree","11","","",""
"Min 1x per month","2013","Saxony-Anhalt","secondary school degree","23","","",""
"Min 1x per month","2013","Saxony-Anhalt","college entrance qualification","35","0.230319421649532","0.17390868786774","0.286730155431324"
"Min 1x per month","2013","Saxony-Anhalt","Other degree","","","",""
"Min 1x per month","2013","Saxony-Anhalt","no degree/no degree yet","1","","",""
"Min 1x per month","2013","Thuringia","lower secondary degree","12","","",""
"Min 1x per month","2013","Thuringia","secondary school degree","34","0.0671619410865392","0.0443131947436916","0.0900106874293868"
"Min 1x per month","2013","Thuringia","college entrance qualification","23","","",""
"Min 1x per month","2013","Thuringia","Other degree","","","",""
"Min 1x per month","2013","Thuringia","no degree/no degree yet","","","",""
"Rarely","2013","Schleswig-Holstein","lower secondary degree","63","0.248550210871244","0.196018872168173","0.301081549574315"
"Rarely","2013","Schleswig-Holstein","secondary school degree","92","0.38076840015935","0.324492548085266","0.437044252233434"
"Rarely","2013","Schleswig-Holstein","college entrance qualification","89","0.422414542642301","0.358439894568061","0.486389190716541"
"Rarely","2013","Schleswig-Holstein","Other degree","14","","",""
"Rarely","2013","Schleswig-Holstein","no degree/no degree yet","14","","",""
"Rarely","2013","Hamburg","lower secondary degree","18","","",""
"Rarely","2013","Hamburg","secondary school degree","33","0.342212093083287","0.250585804068671","0.433838382097903"
"Rarely","2013","Hamburg","college entrance qualification","48","0.368346527450367","0.294747198792352","0.441945856108381"
"Rarely","2013","Hamburg","Other degree","6","","",""
"Rarely","2013","Hamburg","no degree/no degree yet","3","","",""
"Rarely","2013","Lower Saxony","lower secondary degree","205","0.302516984462378","0.268609526491558","0.336424442433198"
"Rarely","2013","Lower Saxony","secondary school degree","286","0.354871011564239","0.32122790258476","0.388514120543717"
"Rarely","2013","Lower Saxony","college entrance qualification","240","0.340745296930224","0.305252162108326","0.376238431752122"
"Rarely","2013","Lower Saxony","Other degree","30","0.212395417536437","0.142622350496775","0.2821684845761"
"Rarely","2013","Lower Saxony","no degree/no degree yet","23","","",""
"Rarely","2013","Bremen","lower secondary degree","13","","",""
"Rarely","2013","Bremen","secondary school degree","19","","",""
"Rarely","2013","Bremen","college entrance qualification","22","","",""
"Rarely","2013","Bremen","Other degree","6","","",""
"Rarely","2013","Bremen","no degree/no degree yet","3","","",""
"Rarely","2013","North Rhine-Westphalia","lower secondary degree","326","0.245110207015709","0.222823251350737","0.26739716268068"
"Rarely","2013","North Rhine-Westphalia","secondary school degree","356","0.315555409898497","0.288530398364524","0.34258042143247"
"Rarely","2013","North Rhine-Westphalia","college entrance qualification","608","0.35780377958462","0.335017156700644","0.380590402468597"
"Rarely","2013","North Rhine-Westphalia","Other degree","70","0.160219084952785","0.125748902166349","0.194689267739221"
"Rarely","2013","North Rhine-Westphalia","no degree/no degree yet","55","0.26246453360728","0.204588551781104","0.320340515433455"
"Rarely","2013","Hesse","lower secondary degree","97","0.244530698627575","0.202671039791654","0.286390357463496"
"Rarely","2013","Hesse","secondary school degree","145","0.293996379273194","0.252407991623326","0.335584766923063"
"Rarely","2013","Hesse","college entrance qualification","248","0.421249129573725","0.382508102250906","0.459990156896544"
"Rarely","2013","Hesse","Other degree","32","0.193516879447084","0.131122596536774","0.255911162357394"
"Rarely","2013","Hesse","no degree/no degree yet","12","","",""
"Rarely","2013","Rhineland-Palatinate,Saarland","lower secondary degree","127","0.229112166498277","0.193633002313872","0.264591330682682"
"Rarely","2013","Rhineland-Palatinate,Saarland","secondary school degree","100","0.347127791467343","0.294556142700262","0.399699440234424"
"Rarely","2013","Rhineland-Palatinate,Saarland","college entrance qualification","131","0.362252931052902","0.312323883476147","0.412181978629657"
"Rarely","2013","Rhineland-Palatinate,Saarland","Other degree","14","","",""
"Rarely","2013","Rhineland-Palatinate,Saarland","no degree/no degree yet","9","","",""
"Rarely","2013","Baden-Württemberg","lower secondary degree","242","0.280915197822494","0.250557438179722","0.311272957465265"
"Rarely","2013","Baden-Württemberg","secondary school degree","272","0.307009599637857","0.275891257269887","0.338127942005828"
"Rarely","2013","Baden-Württemberg","college entrance qualification","328","0.323753483058774","0.293218015971963","0.354288950145585"
"Rarely","2013","Baden-Württemberg","Other degree","39","0.179602352120517","0.130937281961007","0.228267422280027"
"Rarely","2013","Baden-Württemberg","no degree/no degree yet","24","","",""
"Rarely","2013","Bavaria","lower secondary degree","361","0.254335310456302","0.231482684790074","0.27718793612253"
"Rarely","2013","Bavaria","secondary school degree","356","0.308566757384836","0.281183336208976","0.335950178560696"
"Rarely","2013","Bavaria","college entrance qualification","384","0.403756238966762","0.37361606539589","0.433896412537634"
"Rarely","2013","Bavaria","Other degree","58","0.196278156183966","0.148990007012721","0.24356630535521"
"Rarely","2013","Bavaria","no degree/no degree yet","24","","",""
"Rarely","2013","Berlin","lower secondary degree","29","","",""
"Rarely","2013","Berlin","secondary school degree","87","0.233156678277586","0.186972055078026","0.279341301477147"
"Rarely","2013","Berlin","college entrance qualification","152","0.33541632161749","0.288737622165343","0.382095021069636"
"Rarely","2013","Berlin","Other degree","9","","",""
"Rarely","2013","Berlin","no degree/no degree yet","7","","",""
"Rarely","2013","Brandenburg","lower secondary degree","51","0.214165881575911","0.163414039117069","0.264917724034754"
"Rarely","2013","Brandenburg","secondary school degree","147","0.311537410118675","0.268411179235047","0.354663641002302"
"Rarely","2013","Brandenburg","college entrance qualification","101","0.368788933317172","0.308861640402718","0.428716226231625"
"Rarely","2013","Brandenburg","Other degree","6","","",""
"Rarely","2013","Brandenburg","no degree/no degree yet","3","","",""
"Rarely","2013","Mecklenburg-Western Pomerania","lower secondary degree","20","","",""
"Rarely","2013","Mecklenburg-Western Pomerania","secondary school degree","86","0.318862816933308","0.265500642943894","0.372224990922723"
"Rarely","2013","Mecklenburg-Western Pomerania","college entrance qualification","52","0.379006942278453","0.296865438953989","0.461148445602918"
"Rarely","2013","Mecklenburg-Western Pomerania","Other degree","4","","",""
"Rarely","2013","Mecklenburg-Western Pomerania","no degree/no degree yet","4","","",""
"Rarely","2013","Saxony","lower secondary degree","68","0.201137347676235","0.158019063784591","0.244255631567878"
"Rarely","2013","Saxony","secondary school degree","235","0.325168173980169","0.293508831759113","0.356827516201224"
"Rarely","2013","Saxony","college entrance qualification","155","0.40565444616783","0.359722646687389","0.451586245648272"
"Rarely","2013","Saxony","Other degree","4","","",""
"Rarely","2013","Saxony","no degree/no degree yet","5","","",""
"Rarely","2013","Saxony-Anhalt","lower secondary degree","39","0.140789976398018","0.0963217615388901","0.185258191257147"
