"pli0089","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"Never","2011","Bremen","direct migration background","","","",""
"Never","2011","Bremen","indirect migration background","","","",""
"Never","2011","North Rhine-Westphalia","no migration background","","","",""
"Never","2011","North Rhine-Westphalia","direct migration background","","","",""
"Never","2011","North Rhine-Westphalia","indirect migration background","","","",""
"Never","2011","Hesse","no migration background","","","",""
"Never","2011","Hesse","direct migration background","","","",""
"Never","2011","Hesse","indirect migration background","","","",""
"Never","2011","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Never","2011","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Never","2011","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Never","2011","Baden-Württemberg","no migration background","","","",""
"Never","2011","Baden-Württemberg","direct migration background","","","",""
"Never","2011","Baden-Württemberg","indirect migration background","","","",""
"Never","2011","Bavaria","no migration background","","","",""
"Never","2011","Bavaria","direct migration background","","","",""
"Never","2011","Bavaria","indirect migration background","","","",""
"Never","2011","Berlin","no migration background","","","",""
"Never","2011","Berlin","direct migration background","","","",""
"Never","2011","Berlin","indirect migration background","","","",""
"Never","2011","Brandenburg","no migration background","","","",""
"Never","2011","Brandenburg","direct migration background","","","",""
"Never","2011","Brandenburg","indirect migration background","","","",""
"Never","2011","Mecklenburg-Western Pomerania","no migration background","","","",""
"Never","2011","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Never","2011","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Never","2011","Saxony","no migration background","","","",""
"Never","2011","Saxony","direct migration background","","","",""
"Never","2011","Saxony","indirect migration background","","","",""
"Never","2011","Saxony-Anhalt","no migration background","","","",""
"Never","2011","Saxony-Anhalt","direct migration background","","","",""
"Never","2011","Saxony-Anhalt","indirect migration background","","","",""
"Never","2011","Thuringia","no migration background","","","",""
"Never","2011","Thuringia","direct migration background","","","",""
"Never","2011","Thuringia","indirect migration background","","","",""
"Daily","2012","Schleswig-Holstein","no migration background","","","",""
"Daily","2012","Schleswig-Holstein","direct migration background","","","",""
"Daily","2012","Schleswig-Holstein","indirect migration background","","","",""
"Daily","2012","Hamburg","no migration background","","","",""
"Daily","2012","Hamburg","direct migration background","","","",""
"Daily","2012","Hamburg","indirect migration background","","","",""
"Daily","2012","Lower Saxony","no migration background","","","",""
"Daily","2012","Lower Saxony","direct migration background","","","",""
"Daily","2012","Lower Saxony","indirect migration background","","","",""
"Daily","2012","Bremen","no migration background","","","",""
"Daily","2012","Bremen","direct migration background","","","",""
"Daily","2012","Bremen","indirect migration background","","","",""
"Daily","2012","North Rhine-Westphalia","no migration background","","","",""
"Daily","2012","North Rhine-Westphalia","direct migration background","","","",""
"Daily","2012","North Rhine-Westphalia","indirect migration background","","","",""
"Daily","2012","Hesse","no migration background","","","",""
"Daily","2012","Hesse","direct migration background","","","",""
"Daily","2012","Hesse","indirect migration background","","","",""
"Daily","2012","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Daily","2012","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Daily","2012","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Daily","2012","Baden-Württemberg","no migration background","","","",""
"Daily","2012","Baden-Württemberg","direct migration background","","","",""
"Daily","2012","Baden-Württemberg","indirect migration background","","","",""
"Daily","2012","Bavaria","no migration background","","","",""
"Daily","2012","Bavaria","direct migration background","","","",""
"Daily","2012","Bavaria","indirect migration background","","","",""
"Daily","2012","Berlin","no migration background","","","",""
"Daily","2012","Berlin","direct migration background","","","",""
"Daily","2012","Berlin","indirect migration background","","","",""
"Daily","2012","Brandenburg","no migration background","","","",""
"Daily","2012","Brandenburg","direct migration background","","","",""
"Daily","2012","Brandenburg","indirect migration background","","","",""
"Daily","2012","Mecklenburg-Western Pomerania","no migration background","","","",""
"Daily","2012","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Daily","2012","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Daily","2012","Saxony","no migration background","","","",""
"Daily","2012","Saxony","direct migration background","","","",""
"Daily","2012","Saxony","indirect migration background","","","",""
"Daily","2012","Saxony-Anhalt","no migration background","","","",""
"Daily","2012","Saxony-Anhalt","direct migration background","","","",""
"Daily","2012","Saxony-Anhalt","indirect migration background","","","",""
"Daily","2012","Thuringia","no migration background","","","",""
"Daily","2012","Thuringia","direct migration background","","","",""
"Daily","2012","Thuringia","indirect migration background","","","",""
"Min 1x per week","2012","Schleswig-Holstein","no migration background","","","",""
"Min 1x per week","2012","Schleswig-Holstein","direct migration background","","","",""
"Min 1x per week","2012","Schleswig-Holstein","indirect migration background","","","",""
"Min 1x per week","2012","Hamburg","no migration background","","","",""
"Min 1x per week","2012","Hamburg","direct migration background","","","",""
"Min 1x per week","2012","Hamburg","indirect migration background","","","",""
"Min 1x per week","2012","Lower Saxony","no migration background","","","",""
"Min 1x per week","2012","Lower Saxony","direct migration background","","","",""
"Min 1x per week","2012","Lower Saxony","indirect migration background","","","",""
"Min 1x per week","2012","Bremen","no migration background","","","",""
"Min 1x per week","2012","Bremen","direct migration background","","","",""
"Min 1x per week","2012","Bremen","indirect migration background","","","",""
"Min 1x per week","2012","North Rhine-Westphalia","no migration background","","","",""
"Min 1x per week","2012","North Rhine-Westphalia","direct migration background","","","",""
"Min 1x per week","2012","North Rhine-Westphalia","indirect migration background","","","",""
"Min 1x per week","2012","Hesse","no migration background","","","",""
"Min 1x per week","2012","Hesse","direct migration background","","","",""
"Min 1x per week","2012","Hesse","indirect migration background","","","",""
"Min 1x per week","2012","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Min 1x per week","2012","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Min 1x per week","2012","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Min 1x per week","2012","Baden-Württemberg","no migration background","","","",""
"Min 1x per week","2012","Baden-Württemberg","direct migration background","","","",""
"Min 1x per week","2012","Baden-Württemberg","indirect migration background","","","",""
"Min 1x per week","2012","Bavaria","no migration background","","","",""
"Min 1x per week","2012","Bavaria","direct migration background","","","",""
"Min 1x per week","2012","Bavaria","indirect migration background","","","",""
"Min 1x per week","2012","Berlin","no migration background","","","",""
"Min 1x per week","2012","Berlin","direct migration background","","","",""
"Min 1x per week","2012","Berlin","indirect migration background","","","",""
"Min 1x per week","2012","Brandenburg","no migration background","","","",""
"Min 1x per week","2012","Brandenburg","direct migration background","","","",""
"Min 1x per week","2012","Brandenburg","indirect migration background","","","",""
"Min 1x per week","2012","Mecklenburg-Western Pomerania","no migration background","","","",""
"Min 1x per week","2012","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Min 1x per week","2012","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Min 1x per week","2012","Saxony","no migration background","","","",""
"Min 1x per week","2012","Saxony","direct migration background","","","",""
"Min 1x per week","2012","Saxony","indirect migration background","","","",""
"Min 1x per week","2012","Saxony-Anhalt","no migration background","","","",""
"Min 1x per week","2012","Saxony-Anhalt","direct migration background","","","",""
"Min 1x per week","2012","Saxony-Anhalt","indirect migration background","","","",""
"Min 1x per week","2012","Thuringia","no migration background","","","",""
"Min 1x per week","2012","Thuringia","direct migration background","","","",""
"Min 1x per week","2012","Thuringia","indirect migration background","","","",""
"Min 1x per month","2012","Schleswig-Holstein","no migration background","","","",""
"Min 1x per month","2012","Schleswig-Holstein","direct migration background","","","",""
"Min 1x per month","2012","Schleswig-Holstein","indirect migration background","","","",""
"Min 1x per month","2012","Hamburg","no migration background","","","",""
"Min 1x per month","2012","Hamburg","direct migration background","","","",""
"Min 1x per month","2012","Hamburg","indirect migration background","","","",""
"Min 1x per month","2012","Lower Saxony","no migration background","","","",""
"Min 1x per month","2012","Lower Saxony","direct migration background","","","",""
"Min 1x per month","2012","Lower Saxony","indirect migration background","","","",""
"Min 1x per month","2012","Bremen","no migration background","","","",""
"Min 1x per month","2012","Bremen","direct migration background","","","",""
"Min 1x per month","2012","Bremen","indirect migration background","","","",""
"Min 1x per month","2012","North Rhine-Westphalia","no migration background","","","",""
"Min 1x per month","2012","North Rhine-Westphalia","direct migration background","","","",""
"Min 1x per month","2012","North Rhine-Westphalia","indirect migration background","","","",""
"Min 1x per month","2012","Hesse","no migration background","","","",""
"Min 1x per month","2012","Hesse","direct migration background","","","",""
"Min 1x per month","2012","Hesse","indirect migration background","","","",""
"Min 1x per month","2012","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Min 1x per month","2012","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Min 1x per month","2012","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Min 1x per month","2012","Baden-Württemberg","no migration background","","","",""
"Min 1x per month","2012","Baden-Württemberg","direct migration background","","","",""
"Min 1x per month","2012","Baden-Württemberg","indirect migration background","","","",""
"Min 1x per month","2012","Bavaria","no migration background","","","",""
"Min 1x per month","2012","Bavaria","direct migration background","","","",""
"Min 1x per month","2012","Bavaria","indirect migration background","","","",""
"Min 1x per month","2012","Berlin","no migration background","","","",""
"Min 1x per month","2012","Berlin","direct migration background","","","",""
"Min 1x per month","2012","Berlin","indirect migration background","","","",""
"Min 1x per month","2012","Brandenburg","no migration background","","","",""
"Min 1x per month","2012","Brandenburg","direct migration background","","","",""
"Min 1x per month","2012","Brandenburg","indirect migration background","","","",""
"Min 1x per month","2012","Mecklenburg-Western Pomerania","no migration background","","","",""
"Min 1x per month","2012","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Min 1x per month","2012","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Min 1x per month","2012","Saxony","no migration background","","","",""
"Min 1x per month","2012","Saxony","direct migration background","","","",""
"Min 1x per month","2012","Saxony","indirect migration background","","","",""
"Min 1x per month","2012","Saxony-Anhalt","no migration background","","","",""
"Min 1x per month","2012","Saxony-Anhalt","direct migration background","","","",""
"Min 1x per month","2012","Saxony-Anhalt","indirect migration background","","","",""
"Min 1x per month","2012","Thuringia","no migration background","","","",""
"Min 1x per month","2012","Thuringia","direct migration background","","","",""
"Min 1x per month","2012","Thuringia","indirect migration background","","","",""
"Rarely","2012","Schleswig-Holstein","no migration background","","","",""
"Rarely","2012","Schleswig-Holstein","direct migration background","","","",""
"Rarely","2012","Schleswig-Holstein","indirect migration background","","","",""
"Rarely","2012","Hamburg","no migration background","","","",""
"Rarely","2012","Hamburg","direct migration background","","","",""
"Rarely","2012","Hamburg","indirect migration background","","","",""
"Rarely","2012","Lower Saxony","no migration background","","","",""
"Rarely","2012","Lower Saxony","direct migration background","","","",""
"Rarely","2012","Lower Saxony","indirect migration background","","","",""
"Rarely","2012","Bremen","no migration background","","","",""
"Rarely","2012","Bremen","direct migration background","","","",""
"Rarely","2012","Bremen","indirect migration background","","","",""
"Rarely","2012","North Rhine-Westphalia","no migration background","","","",""
"Rarely","2012","North Rhine-Westphalia","direct migration background","","","",""
"Rarely","2012","North Rhine-Westphalia","indirect migration background","","","",""
"Rarely","2012","Hesse","no migration background","","","",""
"Rarely","2012","Hesse","direct migration background","","","",""
"Rarely","2012","Hesse","indirect migration background","","","",""
"Rarely","2012","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Rarely","2012","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Rarely","2012","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Rarely","2012","Baden-Württemberg","no migration background","","","",""
"Rarely","2012","Baden-Württemberg","direct migration background","","","",""
"Rarely","2012","Baden-Württemberg","indirect migration background","","","",""
"Rarely","2012","Bavaria","no migration background","","","",""
"Rarely","2012","Bavaria","direct migration background","","","",""
"Rarely","2012","Bavaria","indirect migration background","","","",""
"Rarely","2012","Berlin","no migration background","","","",""
"Rarely","2012","Berlin","direct migration background","","","",""
"Rarely","2012","Berlin","indirect migration background","","","",""
"Rarely","2012","Brandenburg","no migration background","","","",""
"Rarely","2012","Brandenburg","direct migration background","","","",""
"Rarely","2012","Brandenburg","indirect migration background","","","",""
"Rarely","2012","Mecklenburg-Western Pomerania","no migration background","","","",""
"Rarely","2012","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Rarely","2012","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Rarely","2012","Saxony","no migration background","","","",""
"Rarely","2012","Saxony","direct migration background","","","",""
"Rarely","2012","Saxony","indirect migration background","","","",""
"Rarely","2012","Saxony-Anhalt","no migration background","","","",""
"Rarely","2012","Saxony-Anhalt","direct migration background","","","",""
"Rarely","2012","Saxony-Anhalt","indirect migration background","","","",""
"Rarely","2012","Thuringia","no migration background","","","",""
"Rarely","2012","Thuringia","direct migration background","","","",""
"Rarely","2012","Thuringia","indirect migration background","","","",""
"Never","2012","Schleswig-Holstein","no migration background","","","",""
"Never","2012","Schleswig-Holstein","direct migration background","","","",""
"Never","2012","Schleswig-Holstein","indirect migration background","","","",""
"Never","2012","Hamburg","no migration background","","","",""
"Never","2012","Hamburg","direct migration background","","","",""
"Never","2012","Hamburg","indirect migration background","","","",""
"Never","2012","Lower Saxony","no migration background","","","",""
"Never","2012","Lower Saxony","direct migration background","","","",""
"Never","2012","Lower Saxony","indirect migration background","","","",""
"Never","2012","Bremen","no migration background","","","",""
"Never","2012","Bremen","direct migration background","","","",""
"Never","2012","Bremen","indirect migration background","","","",""
"Never","2012","North Rhine-Westphalia","no migration background","","","",""
"Never","2012","North Rhine-Westphalia","direct migration background","","","",""
"Never","2012","North Rhine-Westphalia","indirect migration background","","","",""
"Never","2012","Hesse","no migration background","","","",""
"Never","2012","Hesse","direct migration background","","","",""
"Never","2012","Hesse","indirect migration background","","","",""
"Never","2012","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Never","2012","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Never","2012","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Never","2012","Baden-Württemberg","no migration background","","","",""
"Never","2012","Baden-Württemberg","direct migration background","","","",""
"Never","2012","Baden-Württemberg","indirect migration background","","","",""
"Never","2012","Bavaria","no migration background","","","",""
"Never","2012","Bavaria","direct migration background","","","",""
"Never","2012","Bavaria","indirect migration background","","","",""
"Never","2012","Berlin","no migration background","","","",""
"Never","2012","Berlin","direct migration background","","","",""
"Never","2012","Berlin","indirect migration background","","","",""
"Never","2012","Brandenburg","no migration background","","","",""
"Never","2012","Brandenburg","direct migration background","","","",""
"Never","2012","Brandenburg","indirect migration background","","","",""
"Never","2012","Mecklenburg-Western Pomerania","no migration background","","","",""
"Never","2012","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Never","2012","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Never","2012","Saxony","no migration background","","","",""
"Never","2012","Saxony","direct migration background","","","",""
"Never","2012","Saxony","indirect migration background","","","",""
"Never","2012","Saxony-Anhalt","no migration background","","","",""
"Never","2012","Saxony-Anhalt","direct migration background","","","",""
"Never","2012","Saxony-Anhalt","indirect migration background","","","",""
"Never","2012","Thuringia","no migration background","","","",""
"Never","2012","Thuringia","direct migration background","","","",""
"Never","2012","Thuringia","indirect migration background","","","",""
"Daily","2013","Schleswig-Holstein","no migration background","1","","",""
"Daily","2013","Schleswig-Holstein","direct migration background","","","",""
"Daily","2013","Schleswig-Holstein","indirect migration background","","","",""
"Daily","2013","Hamburg","no migration background","","","",""
"Daily","2013","Hamburg","direct migration background","","","",""
"Daily","2013","Hamburg","indirect migration background","","","",""
"Daily","2013","Lower Saxony","no migration background","1","","",""
"Daily","2013","Lower Saxony","direct migration background","1","","",""
"Daily","2013","Lower Saxony","indirect migration background","2","","",""
"Daily","2013","Bremen","no migration background","","","",""
"Daily","2013","Bremen","direct migration background","","","",""
"Daily","2013","Bremen","indirect migration background","","","",""
"Daily","2013","North Rhine-Westphalia","no migration background","12","","",""
"Daily","2013","North Rhine-Westphalia","direct migration background","3","","",""
"Daily","2013","North Rhine-Westphalia","indirect migration background","1","","",""
"Daily","2013","Hesse","no migration background","","","",""
"Daily","2013","Hesse","direct migration background","","","",""
"Daily","2013","Hesse","indirect migration background","","","",""
"Daily","2013","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Daily","2013","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Daily","2013","Rhineland-Palatinate,Saarland","indirect migration background","1","","",""
"Daily","2013","Baden-Württemberg","no migration background","2","","",""
"Daily","2013","Baden-Württemberg","direct migration background","","","",""
"Daily","2013","Baden-Württemberg","indirect migration background","1","","",""
"Daily","2013","Bavaria","no migration background","8","","",""
"Daily","2013","Bavaria","direct migration background","2","","",""
"Daily","2013","Bavaria","indirect migration background","","","",""
"Daily","2013","Berlin","no migration background","2","","",""
"Daily","2013","Berlin","direct migration background","","","",""
"Daily","2013","Berlin","indirect migration background","1","","",""
"Daily","2013","Brandenburg","no migration background","1","","",""
"Daily","2013","Brandenburg","direct migration background","","","",""
"Daily","2013","Brandenburg","indirect migration background","","","",""
"Daily","2013","Mecklenburg-Western Pomerania","no migration background","1","","",""
"Daily","2013","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Daily","2013","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Daily","2013","Saxony","no migration background","3","","",""
"Daily","2013","Saxony","direct migration background","","","",""
"Daily","2013","Saxony","indirect migration background","","","",""
"Daily","2013","Saxony-Anhalt","no migration background","1","","",""
"Daily","2013","Saxony-Anhalt","direct migration background","","","",""
"Daily","2013","Saxony-Anhalt","indirect migration background","","","",""
"Daily","2013","Thuringia","no migration background","1","","",""
"Daily","2013","Thuringia","direct migration background","","","",""
"Daily","2013","Thuringia","indirect migration background","","","",""
"Min 1x per week","2013","Schleswig-Holstein","no migration background","49","0.0528171890368468","0.0371905611360842","0.0684438169376093"
"Min 1x per week","2013","Schleswig-Holstein","direct migration background","3","","",""
"Min 1x per week","2013","Schleswig-Holstein","indirect migration background","5","","",""
"Min 1x per week","2013","Hamburg","no migration background","13","","",""
"Min 1x per week","2013","Hamburg","direct migration background","2","","",""
"Min 1x per week","2013","Hamburg","indirect migration background","","","",""
"Min 1x per week","2013","Lower Saxony","no migration background","150","0.0663748267862913","0.0558327461294282","0.0769169074431544"
"Min 1x per week","2013","Lower Saxony","direct migration background","10","","",""
"Min 1x per week","2013","Lower Saxony","indirect migration background","10","","",""
"Min 1x per week","2013","Bremen","no migration background","7","","",""
"Min 1x per week","2013","Bremen","direct migration background","7","","",""
"Min 1x per week","2013","Bremen","indirect migration background","","","",""
"Min 1x per week","2013","North Rhine-Westphalia","no migration background","293","0.0650137261877951","0.0573760640565448","0.0726513883190453"
"Min 1x per week","2013","North Rhine-Westphalia","direct migration background","51","0.0636693844327801","0.0463446829745723","0.0809940858909878"
"Min 1x per week","2013","North Rhine-Westphalia","indirect migration background","20","","",""
"Min 1x per week","2013","Hesse","no migration background","98","0.0617050088989979","0.0489309159560732","0.0744791018419227"
"Min 1x per week","2013","Hesse","direct migration background","15","","",""
"Min 1x per week","2013","Hesse","indirect migration background","9","","",""
"Min 1x per week","2013","Rhineland-Palatinate,Saarland","no migration background","76","0.0743660237854758","0.0593195894580931","0.0894124581128585"
"Min 1x per week","2013","Rhineland-Palatinate,Saarland","direct migration background","7","","",""
"Min 1x per week","2013","Rhineland-Palatinate,Saarland","indirect migration background","6","","",""
"Min 1x per week","2013","Baden-Württemberg","no migration background","153","0.0576208465239639","0.0482313269147757","0.0670103661331521"
"Min 1x per week","2013","Baden-Württemberg","direct migration background","31","0.0343327183139535","0.0170623337902373","0.0516031028376697"
"Min 1x per week","2013","Baden-Württemberg","indirect migration background","22","","",""
"Min 1x per week","2013","Bavaria","no migration background","268","0.0701632904756858","0.0615460240511997","0.0787805569001719"
"Min 1x per week","2013","Bavaria","direct migration background","16","","",""
"Min 1x per week","2013","Bavaria","indirect migration background","21","","",""
"Min 1x per week","2013","Berlin","no migration background","21","","",""
"Min 1x per week","2013","Berlin","direct migration background","4","","",""
"Min 1x per week","2013","Berlin","indirect migration background","1","","",""
"Min 1x per week","2013","Brandenburg","no migration background","28","","",""
"Min 1x per week","2013","Brandenburg","direct migration background","2","","",""
"Min 1x per week","2013","Brandenburg","indirect migration background","","","",""
"Min 1x per week","2013","Mecklenburg-Western Pomerania","no migration background","22","","",""
"Min 1x per week","2013","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Min 1x per week","2013","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Min 1x per week","2013","Saxony","no migration background","96","0.0647762780502122","0.0529146011334576","0.0766379549669668"
"Min 1x per week","2013","Saxony","direct migration background","","","",""
"Min 1x per week","2013","Saxony","indirect migration background","1","","",""
"Min 1x per week","2013","Saxony-Anhalt","no migration background","40","0.0318750355078424","0.020591003776823","0.0431590672388618"
"Min 1x per week","2013","Saxony-Anhalt","direct migration background","2","","",""
"Min 1x per week","2013","Saxony-Anhalt","indirect migration background","","","",""
"Min 1x per week","2013","Thuringia","no migration background","56","0.0538236974041511","0.0396294858577989","0.0680179089505034"
"Min 1x per week","2013","Thuringia","direct migration background","1","","",""
"Min 1x per week","2013","Thuringia","indirect migration background","","","",""
"Min 1x per month","2013","Schleswig-Holstein","no migration background","80","0.0977792177767322","0.0770281515006586","0.118530284052806"
"Min 1x per month","2013","Schleswig-Holstein","direct migration background","4","","",""
"Min 1x per month","2013","Schleswig-Holstein","indirect migration background","1","","",""
"Min 1x per month","2013","Hamburg","no migration background","35","0.0968169628510711","0.0652453510508682","0.128388574651274"
"Min 1x per month","2013","Hamburg","direct migration background","1","","",""
"Min 1x per month","2013","Hamburg","indirect migration background","3","","",""
"Min 1x per month","2013","Lower Saxony","no migration background","242","0.112687382944925","0.099296342161282","0.126078423728568"
"Min 1x per month","2013","Lower Saxony","direct migration background","17","","",""
"Min 1x per month","2013","Lower Saxony","indirect migration background","15","","",""
"Min 1x per month","2013","Bremen","no migration background","15","","",""
"Min 1x per month","2013","Bremen","direct migration background","2","","",""
"Min 1x per month","2013","Bremen","indirect migration background","1","","",""
"Min 1x per month","2013","North Rhine-Westphalia","no migration background","428","0.106936161738084","0.0973629240009872","0.116509399475182"
"Min 1x per month","2013","North Rhine-Westphalia","direct migration background","44","0.0462443492036377","0.0313427211183155","0.0611459772889599"
"Min 1x per month","2013","North Rhine-Westphalia","indirect migration background","38","0.158462110338208","0.119062613457061","0.197861607219354"
"Min 1x per month","2013","Hesse","no migration background","141","0.104039482811609","0.0878309504928479","0.120248015130371"
"Min 1x per month","2013","Hesse","direct migration background","18","","",""
"Min 1x per month","2013","Hesse","indirect migration background","9","","",""
"Min 1x per month","2013","Rhineland-Palatinate,Saarland","no migration background","126","0.10485111561193","0.0872815576590455","0.122420673564814"
"Min 1x per month","2013","Rhineland-Palatinate,Saarland","direct migration background","14","","",""
"Min 1x per month","2013","Rhineland-Palatinate,Saarland","indirect migration background","4","","",""
"Min 1x per month","2013","Baden-Württemberg","no migration background","246","0.0916218051126704","0.0799973262224096","0.103246284002931"
"Min 1x per month","2013","Baden-Württemberg","direct migration background","24","","",""
"Min 1x per month","2013","Baden-Württemberg","indirect migration background","32","0.116464332589679","0.0733852145354872","0.15954345064387"
"Min 1x per month","2013","Bavaria","no migration background","373","0.0792360447256164","0.0701233514711629","0.0883487379800699"
"Min 1x per month","2013","Bavaria","direct migration background","33","0.0971806574987297","0.0692166248823649","0.125144690115095"
"Min 1x per month","2013","Bavaria","indirect migration background","28","","",""
"Min 1x per month","2013","Berlin","no migration background","60","0.0549313297783532","0.0397737463322546","0.0700889132244519"
"Min 1x per month","2013","Berlin","direct migration background","3","","",""
"Min 1x per month","2013","Berlin","indirect migration background","","","",""
"Min 1x per month","2013","Brandenburg","no migration background","72","0.0856468272972419","0.0680994005926363","0.103194254001847"
"Min 1x per month","2013","Brandenburg","direct migration background","3","","",""
"Min 1x per month","2013","Brandenburg","indirect migration background","1","","",""
"Min 1x per month","2013","Mecklenburg-Western Pomerania","no migration background","50","0.0954224436414976","0.0712183933551835","0.119626493927812"
"Min 1x per month","2013","Mecklenburg-Western Pomerania","direct migration background","1","","",""
"Min 1x per month","2013","Mecklenburg-Western Pomerania","indirect migration background","6","","",""
"Min 1x per month","2013","Saxony","no migration background","129","0.0732882860813961","0.0607288555689043","0.085847716593888"
"Min 1x per month","2013","Saxony","direct migration background","2","","",""
"Min 1x per month","2013","Saxony","indirect migration background","","","",""
"Min 1x per month","2013","Saxony-Anhalt","no migration background","70","0.0928219174092917","0.0741819652762702","0.111461869542313"
"Min 1x per month","2013","Saxony-Anhalt","direct migration background","2","","",""
"Min 1x per month","2013","Saxony-Anhalt","indirect migration background","1","","",""
"Min 1x per month","2013","Thuringia","no migration background","70","0.0745052854886748","0.0579887486983332","0.0910218222790164"
"Min 1x per month","2013","Thuringia","direct migration background","","","",""
"Min 1x per month","2013","Thuringia","indirect migration background","1","","",""
"Rarely","2013","Schleswig-Holstein","no migration background","256","0.336446765507779","0.303435909301007","0.369457621714551"
"Rarely","2013","Schleswig-Holstein","direct migration background","22","","",""
"Rarely","2013","Schleswig-Holstein","indirect migration background","8","","",""
"Rarely","2013","Hamburg","no migration background","92","0.301972114959037","0.252954412973937","0.350989816944137"
"Rarely","2013","Hamburg","direct migration background","8","","",""
"Rarely","2013","Hamburg","indirect migration background","8","","",""
"Rarely","2013","Lower Saxony","no migration background","735","0.342875395740416","0.322773807024995","0.362976984455837"
"Rarely","2013","Lower Saxony","direct migration background","49","0.154501706131919","0.107791995093843","0.201211417169994"
"Rarely","2013","Lower Saxony","indirect migration background","21","","",""
"Rarely","2013","Bremen","no migration background","55","0.360248866398972","0.282377372450951","0.438120360346994"
"Rarely","2013","Bremen","direct migration background","6","","",""
"Rarely","2013","Bremen","indirect migration background","6","","",""
"Rarely","2013","North Rhine-Westphalia","no migration background","1229","0.30279099679632","0.288557609458487","0.317024384134152"
"Rarely","2013","North Rhine-Westphalia","direct migration background","141","0.221482377107301","0.192018517667361","0.250946236547241"
"Rarely","2013","North Rhine-Westphalia","indirect migration background","96","0.305232320673636","0.255547218894673","0.354917422452599"
"Rarely","2013","Hesse","no migration background","455","0.337443095036496","0.312340881006411","0.362545309066581"
"Rarely","2013","Hesse","direct migration background","59","0.166190028798932","0.122588160469542","0.209791897128322"
"Rarely","2013","Hesse","indirect migration background","32","0.249567200780604","0.168324472432623","0.330809929128584"
"Rarely","2013","Rhineland-Palatinate,Saarland","no migration background","351","0.300658091221519","0.274360988979954","0.326955193463085"
"Rarely","2013","Rhineland-Palatinate,Saarland","direct migration background","29","","",""
"Rarely","2013","Rhineland-Palatinate,Saarland","indirect migration background","21","","",""
"Rarely","2013","Baden-Württemberg","no migration background","783","0.301206514882893","0.282720328597034","0.319692701168752"
"Rarely","2013","Baden-Württemberg","direct migration background","86","0.206178664541294","0.167806402792552","0.244550926290036"
"Rarely","2013","Baden-Württemberg","indirect migration background","63","0.312579126660924","0.250327653456431","0.374830599865416"
"Rarely","2013","Bavaria","no migration background","1054","0.310021975654324","0.294418366205336","0.325625585103312"
"Rarely","2013","Bavaria","direct migration background","91","0.199018516046789","0.161324931792723","0.236712100300855"
"Rarely","2013","Bavaria","indirect migration background","70","0.30279402646136","0.240798398320382","0.364789654602337"
"Rarely","2013","Berlin","no migration background","260","0.250983580022445","0.222139509246775","0.279827650798115"
"Rarely","2013","Berlin","direct migration background","18","","",""
"Rarely","2013","Berlin","indirect migration background","13","","",""
"Rarely","2013","Brandenburg","no migration background","307","0.287644783672783","0.259260537489064","0.316029029856503"
"Rarely","2013","Brandenburg","direct migration background","8","","",""
"Rarely","2013","Brandenburg","indirect migration background","4","","",""
"Rarely","2013","Mecklenburg-Western Pomerania","no migration background","166","0.295359352649991","0.257775691392842","0.33294301390714"
"Rarely","2013","Mecklenburg-Western Pomerania","direct migration background","4","","",""
"Rarely","2013","Mecklenburg-Western Pomerania","indirect migration background","","","",""
