"pli0083","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per month","2010","middle vocational","East Germany","","","","","3"
"Min 1x per month","2010","vocational + Abi","West Germany","","","","","3"
"Min 1x per month","2010","vocational + Abi","East Germany","","","","","3"
"Min 1x per month","2010","higher vocational","West Germany","","","","","3"
"Min 1x per month","2010","higher vocational","East Germany","","","","","3"
"Min 1x per month","2010","higher education","West Germany","","","","","3"
"Min 1x per month","2010","higher education","East Germany","","","","","3"
"Min 1x per week","2010","in school","West Germany","","","","","2"
"Min 1x per week","2010","in school","East Germany","","","","","2"
"Min 1x per week","2010","inadequately","West Germany","","","","","2"
"Min 1x per week","2010","inadequately","East Germany","","","","","2"
"Min 1x per week","2010","general elemantary","West Germany","","","","","2"
"Min 1x per week","2010","general elemantary","East Germany","","","","","2"
"Min 1x per week","2010","middle vocational","West Germany","","","","","2"
"Min 1x per week","2010","middle vocational","East Germany","","","","","2"
"Min 1x per week","2010","vocational + Abi","West Germany","","","","","2"
"Min 1x per week","2010","vocational + Abi","East Germany","","","","","2"
"Min 1x per week","2010","higher vocational","West Germany","","","","","2"
"Min 1x per week","2010","higher vocational","East Germany","","","","","2"
"Min 1x per week","2010","higher education","West Germany","","","","","2"
"Min 1x per week","2010","higher education","East Germany","","","","","2"
"Never","2010","in school","West Germany","","","","","5"
"Never","2010","in school","East Germany","","","","","5"
"Never","2010","inadequately","West Germany","","","","","5"
"Never","2010","inadequately","East Germany","","","","","5"
"Never","2010","general elemantary","West Germany","","","","","5"
"Never","2010","general elemantary","East Germany","","","","","5"
"Never","2010","middle vocational","West Germany","","","","","5"
"Never","2010","middle vocational","East Germany","","","","","5"
"Never","2010","vocational + Abi","West Germany","","","","","5"
"Never","2010","vocational + Abi","East Germany","","","","","5"
"Never","2010","higher vocational","West Germany","","","","","5"
"Never","2010","higher vocational","East Germany","","","","","5"
"Never","2010","higher education","West Germany","","","","","5"
"Never","2010","higher education","East Germany","","","","","5"
"Rarely","2010","in school","West Germany","","","","","4"
"Rarely","2010","in school","East Germany","","","","","4"
"Rarely","2010","inadequately","West Germany","","","","","4"
"Rarely","2010","inadequately","East Germany","","","","","4"
"Rarely","2010","general elemantary","West Germany","","","","","4"
"Rarely","2010","general elemantary","East Germany","","","","","4"
"Rarely","2010","middle vocational","West Germany","","","","","4"
"Rarely","2010","middle vocational","East Germany","","","","","4"
"Rarely","2010","vocational + Abi","West Germany","","","","","4"
"Rarely","2010","vocational + Abi","East Germany","","","","","4"
"Rarely","2010","higher vocational","West Germany","","","","","4"
"Rarely","2010","higher vocational","East Germany","","","","","4"
"Rarely","2010","higher education","West Germany","","","","","4"
"Rarely","2010","higher education","East Germany","","","","","4"
"Daily","2011","in school","West Germany","","","","","1"
"Daily","2011","in school","East Germany","","","","","1"
"Daily","2011","inadequately","West Germany","","","","","1"
"Daily","2011","inadequately","East Germany","","","","","1"
"Daily","2011","general elemantary","West Germany","","","","","1"
"Daily","2011","general elemantary","East Germany","","","","","1"
"Daily","2011","middle vocational","West Germany","","","","","1"
"Daily","2011","middle vocational","East Germany","","","","","1"
"Daily","2011","vocational + Abi","West Germany","","","","","1"
"Daily","2011","vocational + Abi","East Germany","","","","","1"
"Daily","2011","higher vocational","West Germany","","","","","1"
"Daily","2011","higher vocational","East Germany","","","","","1"
"Daily","2011","higher education","West Germany","","","","","1"
"Daily","2011","higher education","East Germany","","","","","1"
"Min 1x per month","2011","general elemantary","East Germany","","","","","3"
"Min 1x per month","2011","middle vocational","West Germany","","","","","3"
"Min 1x per month","2011","middle vocational","East Germany","","","","","3"
"Min 1x per month","2011","vocational + Abi","West Germany","","","","","3"
"Min 1x per month","2011","vocational + Abi","East Germany","","","","","3"
"Min 1x per month","2011","higher vocational","West Germany","","","","","3"
"Min 1x per month","2011","higher vocational","East Germany","","","","","3"
"Min 1x per month","2011","higher education","West Germany","","","","","3"
"Min 1x per month","2011","higher education","East Germany","","","","","3"
"Min 1x per month","2011","in school","West Germany","","","","","3"
"Min 1x per month","2011","in school","East Germany","","","","","3"
"Min 1x per month","2011","inadequately","West Germany","","","","","3"
"Min 1x per month","2011","inadequately","East Germany","","","","","3"
"Min 1x per month","2011","general elemantary","West Germany","","","","","3"
"Min 1x per week","2011","general elemantary","East Germany","","","","","2"
"Min 1x per week","2011","middle vocational","West Germany","","","","","2"
"Min 1x per week","2011","middle vocational","East Germany","","","","","2"
"Min 1x per week","2011","vocational + Abi","West Germany","","","","","2"
"Min 1x per week","2011","vocational + Abi","East Germany","","","","","2"
"Min 1x per week","2011","higher vocational","West Germany","","","","","2"
"Min 1x per week","2011","higher vocational","East Germany","","","","","2"
"Min 1x per week","2011","higher education","West Germany","","","","","2"
"Min 1x per week","2011","higher education","East Germany","","","","","2"
"Min 1x per week","2011","in school","West Germany","","","","","2"
"Min 1x per week","2011","in school","East Germany","","","","","2"
"Min 1x per week","2011","inadequately","West Germany","","","","","2"
"Min 1x per week","2011","inadequately","East Germany","","","","","2"
"Min 1x per week","2011","general elemantary","West Germany","","","","","2"
"Never","2011","in school","West Germany","","","","","5"
"Never","2011","in school","East Germany","","","","","5"
"Never","2011","inadequately","West Germany","","","","","5"
"Never","2011","inadequately","East Germany","","","","","5"
"Never","2011","general elemantary","West Germany","","","","","5"
"Never","2011","general elemantary","East Germany","","","","","5"
"Never","2011","middle vocational","West Germany","","","","","5"
"Never","2011","middle vocational","East Germany","","","","","5"
"Never","2011","vocational + Abi","West Germany","","","","","5"
"Never","2011","vocational + Abi","East Germany","","","","","5"
"Never","2011","higher vocational","West Germany","","","","","5"
"Never","2011","higher vocational","East Germany","","","","","5"
"Never","2011","higher education","West Germany","","","","","5"
"Never","2011","higher education","East Germany","","","","","5"
"Rarely","2011","general elemantary","East Germany","","","","","4"
"Rarely","2011","middle vocational","West Germany","","","","","4"
"Rarely","2011","middle vocational","East Germany","","","","","4"
"Rarely","2011","vocational + Abi","West Germany","","","","","4"
"Rarely","2011","vocational + Abi","East Germany","","","","","4"
"Rarely","2011","higher vocational","West Germany","","","","","4"
"Rarely","2011","higher vocational","East Germany","","","","","4"
"Rarely","2011","higher education","West Germany","","","","","4"
"Rarely","2011","higher education","East Germany","","","","","4"
"Rarely","2011","in school","West Germany","","","","","4"
"Rarely","2011","in school","East Germany","","","","","4"
"Rarely","2011","inadequately","West Germany","","","","","4"
"Rarely","2011","inadequately","East Germany","","","","","4"
"Rarely","2011","general elemantary","West Germany","","","","","4"
"Daily","2012","in school","West Germany","","","","","1"
"Daily","2012","in school","East Germany","","","","","1"
"Daily","2012","inadequately","West Germany","","","","","1"
"Daily","2012","inadequately","East Germany","","","","","1"
"Daily","2012","general elemantary","West Germany","","","","","1"
"Daily","2012","general elemantary","East Germany","","","","","1"
"Daily","2012","middle vocational","West Germany","","","","","1"
"Daily","2012","middle vocational","East Germany","","","","","1"
"Daily","2012","vocational + Abi","West Germany","","","","","1"
"Daily","2012","vocational + Abi","East Germany","","","","","1"
"Daily","2012","higher vocational","West Germany","","","","","1"
"Daily","2012","higher vocational","East Germany","","","","","1"
"Daily","2012","higher education","West Germany","","","","","1"
"Daily","2012","higher education","East Germany","","","","","1"
"Min 1x per month","2012","general elemantary","East Germany","","","","","3"
"Min 1x per month","2012","middle vocational","West Germany","","","","","3"
"Min 1x per month","2012","middle vocational","East Germany","","","","","3"
"Min 1x per month","2012","vocational + Abi","West Germany","","","","","3"
"Min 1x per month","2012","vocational + Abi","East Germany","","","","","3"
"Min 1x per month","2012","higher vocational","West Germany","","","","","3"
"Min 1x per month","2012","higher vocational","East Germany","","","","","3"
"Min 1x per month","2012","higher education","West Germany","","","","","3"
"Min 1x per month","2012","higher education","East Germany","","","","","3"
"Min 1x per month","2012","in school","West Germany","","","","","3"
"Min 1x per month","2012","in school","East Germany","","","","","3"
"Min 1x per month","2012","inadequately","West Germany","","","","","3"
"Min 1x per month","2012","inadequately","East Germany","","","","","3"
"Min 1x per month","2012","general elemantary","West Germany","","","","","3"
"Min 1x per week","2012","general elemantary","East Germany","","","","","2"
"Min 1x per week","2012","middle vocational","West Germany","","","","","2"
"Min 1x per week","2012","middle vocational","East Germany","","","","","2"
"Min 1x per week","2012","vocational + Abi","West Germany","","","","","2"
"Min 1x per week","2012","vocational + Abi","East Germany","","","","","2"
"Min 1x per week","2012","higher vocational","West Germany","","","","","2"
"Min 1x per week","2012","higher vocational","East Germany","","","","","2"
"Min 1x per week","2012","higher education","West Germany","","","","","2"
"Min 1x per week","2012","higher education","East Germany","","","","","2"
"Min 1x per week","2012","in school","West Germany","","","","","2"
"Min 1x per week","2012","in school","East Germany","","","","","2"
"Min 1x per week","2012","inadequately","West Germany","","","","","2"
"Min 1x per week","2012","inadequately","East Germany","","","","","2"
"Min 1x per week","2012","general elemantary","West Germany","","","","","2"
"Never","2012","in school","West Germany","","","","","5"
"Never","2012","in school","East Germany","","","","","5"
"Never","2012","inadequately","West Germany","","","","","5"
"Never","2012","inadequately","East Germany","","","","","5"
"Never","2012","general elemantary","West Germany","","","","","5"
"Never","2012","general elemantary","East Germany","","","","","5"
"Never","2012","middle vocational","West Germany","","","","","5"
"Never","2012","middle vocational","East Germany","","","","","5"
"Never","2012","vocational + Abi","West Germany","","","","","5"
"Never","2012","vocational + Abi","East Germany","","","","","5"
"Never","2012","higher vocational","West Germany","","","","","5"
"Never","2012","higher vocational","East Germany","","","","","5"
"Never","2012","higher education","West Germany","","","","","5"
"Never","2012","higher education","East Germany","","","","","5"
"Rarely","2012","general elemantary","East Germany","","","","","4"
"Rarely","2012","middle vocational","West Germany","","","","","4"
"Rarely","2012","middle vocational","East Germany","","","","","4"
"Rarely","2012","vocational + Abi","West Germany","","","","","4"
"Rarely","2012","vocational + Abi","East Germany","","","","","4"
"Rarely","2012","higher vocational","West Germany","","","","","4"
"Rarely","2012","higher vocational","East Germany","","","","","4"
"Rarely","2012","higher education","West Germany","","","","","4"
"Rarely","2012","higher education","East Germany","","","","","4"
"Rarely","2012","in school","West Germany","","","","","4"
"Rarely","2012","in school","East Germany","","","","","4"
"Rarely","2012","inadequately","West Germany","","","","","4"
"Rarely","2012","inadequately","East Germany","","","","","4"
"Rarely","2012","general elemantary","West Germany","","","","","4"
"Daily","2013","in school","West Germany","245","0.675552386486658","0.629147734436741","0.721957038536575","1"
"Daily","2013","in school","East Germany","40","0.755288946588137","0.640622971407733","0.869954921768541","1"
"Daily","2013","inadequately","West Germany","255","0.88258575216601","0.844947123891895","0.920224380440126","1"
"Daily","2013","inadequately","East Germany","39","0.736541208743144","0.613200930565412","0.859881486920876","1"
"Daily","2013","general elemantary","West Germany","1916","0.88143172625254","0.868103496848701","0.894759955656378","1"
"Daily","2013","general elemantary","East Germany","309","0.877231405857009","0.842450910342139","0.912011901371878","1"
"Daily","2013","middle vocational","West Germany","7640","0.829076338296652","0.821458267116408","0.836694409476897","1"
"Daily","2013","middle vocational","East Germany","2549","0.822816567457385","0.809281405992788","0.836351728921982","1"
"Daily","2013","vocational + Abi","West Germany","1119","0.767418378205227","0.746066898994899","0.788769857415555","1"
"Daily","2013","vocational + Abi","East Germany","202","0.710430765313643","0.656726361596683","0.764135169030604","1"
"Daily","2013","higher vocational","West Germany","939","0.758872440274287","0.73513966022291","0.782605220325665","1"
"Daily","2013","higher vocational","East Germany","349","0.829700218172744","0.794294631849558","0.865105804495931","1"
"Daily","2013","higher education","West Germany","2932","0.685182652265661","0.671421907436561","0.69894339709476","1"
"Daily","2013","higher education","East Germany","1038","0.739548962730651","0.717021315285528","0.762076610175773","1"
"Min 1x per month","2013","in school","West Germany","15","","","","3"
"Min 1x per month","2013","in school","East Germany","2","","","","3"
"Min 1x per month","2013","inadequately","West Germany","1","","","","3"
"Min 1x per month","2013","inadequately","East Germany","","","","","3"
"Min 1x per month","2013","general elemantary","West Germany","28","","","","3"
"Min 1x per month","2013","general elemantary","East Germany","3","","","","3"
"Min 1x per month","2013","middle vocational","West Germany","177","0.0175114152188136","0.0148569865983936","0.0201658438392336","3"
"Min 1x per month","2013","middle vocational","East Germany","43","0.0206343010133072","0.0155950302117851","0.0256735718148293","3"
"Min 1x per month","2013","vocational + Abi","West Germany","26","","","","3"
"Min 1x per month","2013","vocational + Abi","East Germany","5","","","","3"
"Min 1x per month","2013","higher vocational","West Germany","36","0.0349560432384396","0.0247660128297398","0.0451460736471395","3"
"Min 1x per month","2013","higher vocational","East Germany","12","","","","3"
"Min 1x per month","2013","higher education","West Germany","160","0.0335795878330758","0.0282421827845394","0.0389169928816123","3"
"Min 1x per month","2013","higher education","East Germany","51","0.0312371022399947","0.0223078838022792","0.0401663206777102","3"
"Min 1x per week","2013","in school","West Germany","111","0.245949390717366","0.203263648684182","0.28863513275055","2"
"Min 1x per week","2013","in school","East Germany","11","","","","2"
"Min 1x per week","2013","inadequately","West Germany","16","","","","2"
"Min 1x per week","2013","inadequately","East Germany","5","","","","2"
"Min 1x per week","2013","general elemantary","West Germany","223","0.0752468152383013","0.0643712747134229","0.0861223557631798","2"
"Min 1x per week","2013","general elemantary","East Germany","20","","","","2"
"Min 1x per week","2013","middle vocational","West Germany","1186","0.114302339172644","0.10786336060119","0.120741317744098","2"
"Min 1x per week","2013","middle vocational","East Germany","345","0.1161740809978","0.104815126463417","0.127533035532183","2"
"Min 1x per week","2013","vocational + Abi","West Germany","309","0.201838878596154","0.181554025359076","0.222123731833231","2"
"Min 1x per week","2013","vocational + Abi","East Germany","52","0.222530398637149","0.173280063372061","0.271780733902238","2"
"Min 1x per week","2013","higher vocational","West Germany","215","0.156638561254723","0.136473617687732","0.176803504821713","2"
"Min 1x per week","2013","higher vocational","East Germany","56","0.127804312054756","0.0963569758368591","0.159251648272653","2"
"Min 1x per week","2013","higher education","West Germany","1057","0.233105234426301","0.220578053956873","0.245632414895728","2"
"Min 1x per week","2013","higher education","East Germany","286","0.165316244034933","0.14624899342895","0.184383494640916","2"
"Never","2013","in school","West Germany","6","","","","5"
"Never","2013","in school","East Germany","","","","","5"
"Never","2013","inadequately","West Germany","4","","","","5"
"Never","2013","inadequately","East Germany","1","","","","5"
"Never","2013","general elemantary","West Germany","31","0.0110991188740432","0.00677980758127293","0.0154184301668135","5"
"Never","2013","general elemantary","East Germany","5","","","","5"
"Never","2013","middle vocational","West Germany","95","0.01120573282283","0.00907553579969751","0.0133359298459625","5"
"Never","2013","middle vocational","East Germany","24","","","","5"
"Never","2013","vocational + Abi","West Germany","15","","","","5"
"Never","2013","vocational + Abi","East Germany","3","","","","5"
"Never","2013","higher vocational","West Germany","12","","","","5"
"Never","2013","higher vocational","East Germany","7","","","","5"
"Never","2013","higher education","West Germany","67","0.0188681812816401","0.0148369461084758","0.0228994164548045","5"
"Never","2013","higher education","East Germany","20","","","","5"
"Rarely","2013","in school","West Germany","14","","","","4"
"Rarely","2013","in school","East Germany","1","","","","4"
"Rarely","2013","inadequately","West Germany","5","","","","4"
"Rarely","2013","inadequately","East Germany","4","","","","4"
"Rarely","2013","general elemantary","West Germany","62","0.0198615263920954","0.014109194960566","0.0256138578236248","4"
"Rarely","2013","general elemantary","East Germany","5","","","","4"
"Rarely","2013","middle vocational","West Germany","282","0.0279041744890601","0.0245711707536935","0.0312371782244267","4"
"Rarely","2013","middle vocational","East Germany","96","0.0288834749851769","0.0229465608893135","0.0348203890810403","4"
"Rarely","2013","vocational + Abi","West Germany","35","0.0166814695870816","0.0102087254708243","0.0231542137033389","4"
"Rarely","2013","vocational + Abi","East Germany","12","","","","4"
"Rarely","2013","higher vocational","West Germany","46","0.0345023138919989","0.0243762531557319","0.0446283746282659","4"
"Rarely","2013","higher vocational","East Germany","9","","","","4"
"Rarely","2013","higher education","West Germany","160","0.0292643441933227","0.0242705651399663","0.034258123246679","4"
"Rarely","2013","higher education","East Germany","63","0.0537325771793146","0.0421582672070065","0.0653068871516227","4"
"Daily","2014","in school","West Germany","","","","","1"
"Daily","2014","in school","East Germany","","","","","1"
"Daily","2014","inadequately","West Germany","","","","","1"
"Daily","2014","inadequately","East Germany","","","","","1"
"Daily","2014","general elemantary","West Germany","","","","","1"
"Daily","2014","general elemantary","East Germany","","","","","1"
"Daily","2014","middle vocational","West Germany","","","","","1"
"Daily","2014","middle vocational","East Germany","","","","","1"
"Daily","2014","vocational + Abi","West Germany","","","","","1"
"Daily","2014","vocational + Abi","East Germany","","","","","1"
"Daily","2014","higher vocational","West Germany","","","","","1"
"Daily","2014","higher vocational","East Germany","","","","","1"
"Daily","2014","higher education","West Germany","","","","","1"
"Daily","2014","higher education","East Germany","","","","","1"
"Min 1x per month","2014","in school","West Germany","","","","","3"
"Min 1x per month","2014","in school","East Germany","","","","","3"
"Min 1x per month","2014","inadequately","West Germany","","","","","3"
"Min 1x per month","2014","inadequately","East Germany","","","","","3"
"Min 1x per month","2014","general elemantary","West Germany","","","","","3"
"Min 1x per month","2014","general elemantary","East Germany","","","","","3"
"Min 1x per month","2014","middle vocational","West Germany","","","","","3"
"Min 1x per month","2014","middle vocational","East Germany","","","","","3"
"Min 1x per month","2014","vocational + Abi","West Germany","","","","","3"
"Min 1x per month","2014","vocational + Abi","East Germany","","","","","3"
"Min 1x per month","2014","higher vocational","West Germany","","","","","3"
"Min 1x per month","2014","higher vocational","East Germany","","","","","3"
"Min 1x per month","2014","higher education","West Germany","","","","","3"
"Min 1x per month","2014","higher education","East Germany","","","","","3"
"Min 1x per week","2014","in school","West Germany","","","","","2"
"Min 1x per week","2014","in school","East Germany","","","","","2"
"Min 1x per week","2014","inadequately","West Germany","","","","","2"
"Min 1x per week","2014","inadequately","East Germany","","","","","2"
"Min 1x per week","2014","general elemantary","West Germany","","","","","2"
"Min 1x per week","2014","general elemantary","East Germany","","","","","2"
"Min 1x per week","2014","middle vocational","West Germany","","","","","2"
"Min 1x per week","2014","middle vocational","East Germany","","","","","2"
"Min 1x per week","2014","vocational + Abi","West Germany","","","","","2"
"Min 1x per week","2014","vocational + Abi","East Germany","","","","","2"
"Min 1x per week","2014","higher vocational","West Germany","","","","","2"
"Min 1x per week","2014","higher vocational","East Germany","","","","","2"
"Min 1x per week","2014","higher education","West Germany","","","","","2"
"Min 1x per week","2014","higher education","East Germany","","","","","2"
"Never","2014","in school","West Germany","","","","","5"
"Never","2014","in school","East Germany","","","","","5"
"Never","2014","inadequately","West Germany","","","","","5"
"Never","2014","inadequately","East Germany","","","","","5"
"Never","2014","general elemantary","West Germany","","","","","5"
"Never","2014","general elemantary","East Germany","","","","","5"
"Never","2014","middle vocational","West Germany","","","","","5"
"Never","2014","middle vocational","East Germany","","","","","5"
"Never","2014","vocational + Abi","West Germany","","","","","5"
"Never","2014","vocational + Abi","East Germany","","","","","5"
"Never","2014","higher vocational","West Germany","","","","","5"
"Never","2014","higher vocational","East Germany","","","","","5"
"Never","2014","higher education","West Germany","","","","","5"
"Never","2014","higher education","East Germany","","","","","5"
"Rarely","2014","in school","West Germany","","","","","4"
"Rarely","2014","in school","East Germany","","","","","4"
"Rarely","2014","inadequately","West Germany","","","","","4"
"Rarely","2014","inadequately","East Germany","","","","","4"
"Rarely","2014","general elemantary","West Germany","","","","","4"
"Rarely","2014","general elemantary","East Germany","","","","","4"
"Rarely","2014","middle vocational","West Germany","","","","","4"
"Rarely","2014","middle vocational","East Germany","","","","","4"
"Rarely","2014","vocational + Abi","West Germany","","","","","4"
"Rarely","2014","vocational + Abi","East Germany","","","","","4"
"Rarely","2014","higher vocational","West Germany","","","","","4"
"Rarely","2014","higher vocational","East Germany","","","","","4"
"Rarely","2014","higher education","West Germany","","","","","4"
"Rarely","2014","higher education","East Germany","","","","","4"
"Daily","2015","in school","West Germany","","","","","1"
"Daily","2015","in school","East Germany","","","","","1"
"Daily","2015","inadequately","West Germany","","","","","1"
"Daily","2015","inadequately","East Germany","","","","","1"
"Daily","2015","general elemantary","West Germany","","","","","1"
"Daily","2015","general elemantary","East Germany","","","","","1"
"Daily","2015","middle vocational","West Germany","","","","","1"
"Daily","2015","middle vocational","East Germany","","","","","1"
"Daily","2015","vocational + Abi","West Germany","","","","","1"
"Daily","2015","vocational + Abi","East Germany","","","","","1"
"Daily","2015","higher vocational","West Germany","","","","","1"
"Daily","2015","higher vocational","East Germany","","","","","1"
"Daily","2015","higher education","West Germany","","","","","1"
"Daily","2015","higher education","East Germany","","","","","1"
"Min 1x per month","2015","in school","West Germany","","","","","3"
"Min 1x per month","2015","in school","East Germany","","","","","3"
"Min 1x per month","2015","inadequately","West Germany","","","","","3"
"Min 1x per month","2015","inadequately","East Germany","","","","","3"
"Min 1x per month","2015","general elemantary","West Germany","","","","","3"
"Min 1x per month","2015","general elemantary","East Germany","","","","","3"
"Min 1x per month","2015","middle vocational","West Germany","","","","","3"
"Min 1x per month","2015","middle vocational","East Germany","","","","","3"
"Min 1x per month","2015","vocational + Abi","West Germany","","","","","3"
"Min 1x per month","2015","vocational + Abi","East Germany","","","","","3"
"Min 1x per month","2015","higher vocational","West Germany","","","","","3"
"Min 1x per month","2015","higher vocational","East Germany","","","","","3"
"Min 1x per month","2015","higher education","West Germany","","","","","3"
"Min 1x per month","2015","higher education","East Germany","","","","","3"
"Min 1x per week","2015","in school","West Germany","","","","","2"
"Min 1x per week","2015","in school","East Germany","","","","","2"
"Min 1x per week","2015","inadequately","West Germany","","","","","2"
"Min 1x per week","2015","inadequately","East Germany","","","","","2"
"Min 1x per week","2015","general elemantary","West Germany","","","","","2"
"Min 1x per week","2015","general elemantary","East Germany","","","","","2"
"Min 1x per week","2015","middle vocational","West Germany","","","","","2"
"Min 1x per week","2015","middle vocational","East Germany","","","","","2"
"Min 1x per week","2015","vocational + Abi","West Germany","","","","","2"
"Min 1x per week","2015","vocational + Abi","East Germany","","","","","2"
"Min 1x per week","2015","higher vocational","West Germany","","","","","2"
"Min 1x per week","2015","higher vocational","East Germany","","","","","2"
"Min 1x per week","2015","higher education","West Germany","","","","","2"
"Min 1x per week","2015","higher education","East Germany","","","","","2"
"Never","2015","in school","West Germany","","","","","5"
"Never","2015","in school","East Germany","","","","","5"
"Never","2015","inadequately","West Germany","","","","","5"
"Never","2015","inadequately","East Germany","","","","","5"
"Never","2015","general elemantary","West Germany","","","","","5"
"Never","2015","general elemantary","East Germany","","","","","5"
"Never","2015","middle vocational","West Germany","","","","","5"
"Never","2015","middle vocational","East Germany","","","","","5"
"Never","2015","vocational + Abi","West Germany","","","","","5"
"Never","2015","vocational + Abi","East Germany","","","","","5"
"Never","2015","higher vocational","West Germany","","","","","5"
"Never","2015","higher vocational","East Germany","","","","","5"
"Never","2015","higher education","West Germany","","","","","5"
"Never","2015","higher education","East Germany","","","","","5"
"Rarely","2015","in school","West Germany","","","","","4"
"Rarely","2015","in school","East Germany","","","","","4"
"Rarely","2015","inadequately","West Germany","","","","","4"
"Rarely","2015","inadequately","East Germany","","","","","4"
"Rarely","2015","general elemantary","West Germany","","","","","4"
"Rarely","2015","general elemantary","East Germany","","","","","4"
"Rarely","2015","middle vocational","West Germany","","","","","4"
"Rarely","2015","middle vocational","East Germany","","","","","4"
"Rarely","2015","vocational + Abi","West Germany","","","","","4"
"Rarely","2015","vocational + Abi","East Germany","","","","","4"
"Rarely","2015","higher vocational","West Germany","","","","","4"
"Rarely","2015","higher vocational","East Germany","","","","","4"
"Rarely","2015","higher education","West Germany","","","","","4"
"Rarely","2015","higher education","East Germany","","","","","4"
"Daily","2016","in school","West Germany","","","","","1"
"Daily","2016","in school","East Germany","","","","","1"
"Daily","2016","inadequately","West Germany","","","","","1"
"Daily","2016","inadequately","East Germany","","","","","1"
"Daily","2016","general elemantary","West Germany","","","","","1"
"Daily","2016","general elemantary","East Germany","","","","","1"
"Daily","2016","middle vocational","West Germany","","","","","1"
"Daily","2016","middle vocational","East Germany","","","","","1"
"Daily","2016","vocational + Abi","West Germany","","","","","1"
"Daily","2016","vocational + Abi","East Germany","","","","","1"
"Daily","2016","higher vocational","West Germany","","","","","1"
"Daily","2016","higher vocational","East Germany","","","","","1"
"Daily","2016","higher education","West Germany","","","","","1"
"Daily","2016","higher education","East Germany","","","","","1"
"Min 1x per month","2016","in school","West Germany","","","","","3"
"Min 1x per month","2016","in school","East Germany","","","","","3"
"Min 1x per month","2016","inadequately","West Germany","","","","","3"
"Min 1x per month","2016","inadequately","East Germany","","","","","3"
"Min 1x per month","2016","general elemantary","West Germany","","","","","3"
"Min 1x per month","2016","general elemantary","East Germany","","","","","3"
"Min 1x per month","2016","middle vocational","West Germany","","","","","3"
"Min 1x per month","2016","middle vocational","East Germany","","","","","3"
"Min 1x per month","2016","vocational + Abi","West Germany","","","","","3"
"Min 1x per month","2016","vocational + Abi","East Germany","","","","","3"
"Min 1x per month","2016","higher vocational","West Germany","","","","","3"
"Min 1x per month","2016","higher vocational","East Germany","","","","","3"
"Min 1x per month","2016","higher education","West Germany","","","","","3"
"Min 1x per month","2016","higher education","East Germany","","","","","3"
"Min 1x per week","2016","in school","West Germany","","","","","2"
"Min 1x per week","2016","in school","East Germany","","","","","2"
"Min 1x per week","2016","inadequately","West Germany","","","","","2"
"Min 1x per week","2016","inadequately","East Germany","","","","","2"
"Min 1x per week","2016","general elemantary","West Germany","","","","","2"
"Min 1x per week","2016","general elemantary","East Germany","","","","","2"
"Min 1x per week","2016","middle vocational","West Germany","","","","","2"
"Min 1x per week","2016","middle vocational","East Germany","","","","","2"
"Min 1x per week","2016","vocational + Abi","West Germany","","","","","2"
"Min 1x per week","2016","vocational + Abi","East Germany","","","","","2"
"Min 1x per week","2016","higher vocational","West Germany","","","","","2"
"Min 1x per week","2016","higher vocational","East Germany","","","","","2"
"Min 1x per week","2016","higher education","West Germany","","","","","2"
"Min 1x per week","2016","higher education","East Germany","","","","","2"
"Never","2016","in school","West Germany","","","","","5"
"Never","2016","in school","East Germany","","","","","5"
"Never","2016","inadequately","West Germany","","","","","5"
"Never","2016","inadequately","East Germany","","","","","5"
"Never","2016","general elemantary","West Germany","","","","","5"
"Never","2016","general elemantary","East Germany","","","","","5"
"Never","2016","middle vocational","West Germany","","","","","5"
"Never","2016","middle vocational","East Germany","","","","","5"
"Never","2016","vocational + Abi","West Germany","","","","","5"
"Never","2016","vocational + Abi","East Germany","","","","","5"
"Never","2016","higher vocational","West Germany","","","","","5"
"Never","2016","higher vocational","East Germany","","","","","5"
"Never","2016","higher education","West Germany","","","","","5"
"Never","2016","higher education","East Germany","","","","","5"
"Rarely","2016","in school","West Germany","","","","","4"
"Rarely","2016","in school","East Germany","","","","","4"
"Rarely","2016","inadequately","West Germany","","","","","4"
"Rarely","2016","inadequately","East Germany","","","","","4"
"Rarely","2016","general elemantary","West Germany","","","","","4"
"Rarely","2016","general elemantary","East Germany","","","","","4"
"Rarely","2016","middle vocational","West Germany","","","","","4"
"Rarely","2016","middle vocational","East Germany","","","","","4"
"Rarely","2016","vocational + Abi","West Germany","","","","","4"
"Rarely","2016","vocational + Abi","East Germany","","","","","4"
"Rarely","2016","higher vocational","West Germany","","","","","4"
"Rarely","2016","higher vocational","East Germany","","","","","4"
"Rarely","2016","higher education","West Germany","","","","","4"
"Rarely","2016","higher education","East Germany","","","","","4"
"Daily","2017","inadequately","East Germany","","","","","1"
"Daily","2017","general elemantary","West Germany","","","","","1"
"Daily","2017","general elemantary","East Germany","","","","","1"
"Daily","2017","middle vocational","West Germany","","","","","1"
"Daily","2017","middle vocational","East Germany","","","","","1"
"Daily","2017","vocational + Abi","West Germany","","","","","1"
"Daily","2017","vocational + Abi","East Germany","","","","","1"
"Daily","2017","higher vocational","West Germany","","","","","1"
"Daily","2017","higher vocational","East Germany","","","","","1"
"Daily","2017","higher education","West Germany","","","","","1"
"Daily","2017","higher education","East Germany","","","","","1"
"Daily","2017","in school","West Germany","","","","","1"
"Daily","2017","in school","East Germany","","","","","1"
