"pli0083","year","education","sampreg","n","percent","lower_confidence","upper_confidence"
"Never","2017","Other degree","West Germany","","","",""
"Never","2017","Other degree","East Germany","","","",""
"Never","2017","no degree/no degree yet","West Germany","","","",""
"Never","2017","no degree/no degree yet","East Germany","","","",""
"Daily","2018","lower secondary degree","West Germany","","","",""
"Daily","2018","lower secondary degree","East Germany","","","",""
"Daily","2018","secondary school degree","West Germany","","","",""
"Daily","2018","secondary school degree","East Germany","","","",""
"Daily","2018","college entrance qualification","West Germany","","","",""
"Daily","2018","college entrance qualification","East Germany","","","",""
"Daily","2018","Other degree","West Germany","","","",""
"Daily","2018","Other degree","East Germany","","","",""
"Daily","2018","no degree/no degree yet","West Germany","","","",""
"Daily","2018","no degree/no degree yet","East Germany","","","",""
"Min 1x per week","2018","lower secondary degree","West Germany","","","",""
"Min 1x per week","2018","lower secondary degree","East Germany","","","",""
"Min 1x per week","2018","secondary school degree","West Germany","","","",""
"Min 1x per week","2018","secondary school degree","East Germany","","","",""
"Min 1x per week","2018","college entrance qualification","West Germany","","","",""
"Min 1x per week","2018","college entrance qualification","East Germany","","","",""
"Min 1x per week","2018","Other degree","West Germany","","","",""
"Min 1x per week","2018","Other degree","East Germany","","","",""
"Min 1x per week","2018","no degree/no degree yet","West Germany","","","",""
"Min 1x per week","2018","no degree/no degree yet","East Germany","","","",""
"Min 1x per month","2018","lower secondary degree","West Germany","","","",""
"Min 1x per month","2018","lower secondary degree","East Germany","","","",""
"Min 1x per month","2018","secondary school degree","West Germany","","","",""
"Min 1x per month","2018","secondary school degree","East Germany","","","",""
"Min 1x per month","2018","college entrance qualification","West Germany","","","",""
"Min 1x per month","2018","college entrance qualification","East Germany","","","",""
"Min 1x per month","2018","Other degree","West Germany","","","",""
"Min 1x per month","2018","Other degree","East Germany","","","",""
"Min 1x per month","2018","no degree/no degree yet","West Germany","","","",""
"Min 1x per month","2018","no degree/no degree yet","East Germany","","","",""
"Rarely","2018","lower secondary degree","West Germany","","","",""
"Rarely","2018","lower secondary degree","East Germany","","","",""
"Rarely","2018","secondary school degree","West Germany","","","",""
"Rarely","2018","secondary school degree","East Germany","","","",""
"Rarely","2018","college entrance qualification","West Germany","","","",""
"Rarely","2018","college entrance qualification","East Germany","","","",""
"Rarely","2018","Other degree","West Germany","","","",""
"Rarely","2018","Other degree","East Germany","","","",""
"Rarely","2018","no degree/no degree yet","West Germany","","","",""
"Rarely","2018","no degree/no degree yet","East Germany","","","",""
"Never","2018","lower secondary degree","West Germany","","","",""
"Never","2018","lower secondary degree","East Germany","","","",""
"Never","2018","secondary school degree","West Germany","","","",""
"Never","2018","secondary school degree","East Germany","","","",""
"Never","2018","college entrance qualification","West Germany","","","",""
"Never","2018","college entrance qualification","East Germany","","","",""
"Never","2018","Other degree","West Germany","","","",""
"Never","2018","Other degree","East Germany","","","",""
"Never","2018","no degree/no degree yet","West Germany","","","",""
"Never","2018","no degree/no degree yet","East Germany","","","",""
"Daily","2019","lower secondary degree","West Germany","3773","0.855109475197296","0.844773413597126","0.865445536797465"
"Daily","2019","lower secondary degree","East Germany","775","0.907061083273976","0.887644689133401","0.92647747741455"
"Daily","2019","secondary school degree","West Germany","3819","0.794122143748827","0.782820373907077","0.805423913590577"
"Daily","2019","secondary school degree","East Germany","2078","0.821318612566006","0.806304947069138","0.836332278062874"
"Daily","2019","college entrance qualification","West Germany","4515","0.682523292297876","0.671530293150734","0.693516291445017"
"Daily","2019","college entrance qualification","East Germany","1123","0.679162890853963","0.656480773873326","0.7018450078346"
"Daily","2019","Other degree","West Germany","1693","0.757052001502876","0.739509898049195","0.774594104956556"
"Daily","2019","Other degree","East Germany","201","0.808407287965287","0.761023502141825","0.855791073788749"
"Daily","2019","no degree/no degree yet","West Germany","510","0.784922861135647","0.753972596193471","0.815873126077823"
"Daily","2019","no degree/no degree yet","East Germany","84","0.842125981832767","0.772383514743455","0.911868448922079"
"Min 1x per week","2019","lower secondary degree","West Germany","425","0.0868961133819067","0.078624608915888","0.0951676178479254"
"Min 1x per week","2019","lower secondary degree","East Germany","42","0.0514366702778396","0.0366652893389328","0.0662080512167464"
"Min 1x per week","2019","secondary school degree","West Germany","786","0.141656390278685","0.13190993574053","0.151402844816839"
"Min 1x per week","2019","secondary school degree","East Germany","275","0.124449387510911","0.111512546078566","0.137386228943255"
"Min 1x per week","2019","college entrance qualification","West Germany","1766","0.238855019215855","0.228785646844055","0.248924391587655"
"Min 1x per week","2019","college entrance qualification","East Germany","375","0.24733311030945","0.226368014579357","0.268298206039544"
"Min 1x per week","2019","Other degree","West Germany","355","0.14030893104533","0.126102793519864","0.154515068570795"
"Min 1x per week","2019","Other degree","East Germany","40","0.129513351834689","0.0890870994785047","0.169939604190874"
"Min 1x per week","2019","no degree/no degree yet","West Germany","107","0.13487006412952","0.109139328141571","0.16060080011747"
"Min 1x per week","2019","no degree/no degree yet","East Germany","15","","",""
"Min 1x per month","2019","lower secondary degree","West Germany","50","0.0132836598409288","0.00992180258093765","0.0166455171009199"
"Min 1x per month","2019","lower secondary degree","East Germany","5","","",""
"Min 1x per month","2019","secondary school degree","West Germany","85","0.0194241119977446","0.0155665831850967","0.0232816408103924"
"Min 1x per month","2019","secondary school degree","East Germany","27","","",""
"Min 1x per month","2019","college entrance qualification","West Germany","206","0.0289808969140233","0.0250192905576692","0.0329425032703774"
"Min 1x per month","2019","college entrance qualification","East Germany","47","0.028273074599679","0.020219049987323","0.036327099212035"
"Min 1x per month","2019","Other degree","West Germany","57","0.0178426147152333","0.0124278206866527","0.023257408743814"
"Min 1x per month","2019","Other degree","East Germany","3","","",""
"Min 1x per month","2019","no degree/no degree yet","West Germany","16","","",""
"Min 1x per month","2019","no degree/no degree yet","East Germany","3","","",""
"Rarely","2019","lower secondary degree","West Germany","156","0.0319911662440905","0.0268236847089338","0.0371586477792471"
"Rarely","2019","lower secondary degree","East Germany","31","0.0290196641099611","0.0177942358900501","0.040245092329872"
"Rarely","2019","secondary school degree","West Germany","175","0.0326657434956071","0.0276971605476111","0.0376343264436031"
"Rarely","2019","secondary school degree","East Germany","105","0.0353587626883275","0.0281206942265286","0.0425968311501264"
"Rarely","2019","college entrance qualification","West Germany","290","0.0336867425565567","0.0294259538345874","0.0379475312785261"
"Rarely","2019","college entrance qualification","East Germany","63","0.0354107404530651","0.0264303952842533","0.0443910856218768"
"Rarely","2019","Other degree","West Germany","122","0.0543197859895645","0.0450490689539316","0.0635905030251974"
"Rarely","2019","Other degree","East Germany","18","","",""
"Rarely","2019","no degree/no degree yet","West Germany","28","","",""
"Rarely","2019","no degree/no degree yet","East Germany","2","","",""
"Never","2019","lower secondary degree","West Germany","51","0.0127195853357781","0.00942894077585637","0.0160102298956998"
"Never","2019","lower secondary degree","East Germany","6","","",""
"Never","2019","secondary school degree","West Germany","52","0.0121316104791366","0.0090717138156726","0.0151915071426006"
"Never","2019","secondary school degree","East Germany","16","","",""
"Never","2019","college entrance qualification","West Germany","111","0.0159540490156898","0.0129950510120545","0.0189130470193251"
"Never","2019","college entrance qualification","East Germany","19","","",""
"Never","2019","Other degree","West Germany","69","0.0304766667469969","0.0234455385719385","0.0375077949220553"
"Never","2019","Other degree","East Germany","3","","",""
"Never","2019","no degree/no degree yet","West Germany","16","","",""
"Never","2019","no degree/no degree yet","East Germany","1","","",""
