"pli0083","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Daily","2012","direct migration background","middle vocational","","","","","1"
"Daily","2012","direct migration background","vocational + Abi","","","","","1"
"Daily","2012","direct migration background","higher vocational","","","","","1"
"Daily","2012","direct migration background","higher education","","","","","1"
"Daily","2012","no migration background","in school","","","","","1"
"Daily","2012","no migration background","middle vocational","","","","","1"
"Daily","2012","no migration background","vocational + Abi","","","","","1"
"Daily","2012","no migration background","higher vocational","","","","","1"
"Daily","2012","no migration background","higher education","","","","","1"
"Daily","2012","no migration background","general elemantary","","","","","1"
"Daily","2012","no migration background","inadequately","","","","","1"
"Min 1x per month","2012","direct migration background","in school","","","","","3"
"Min 1x per month","2012","direct migration background","inadequately","","","","","3"
"Min 1x per month","2012","direct migration background","general elemantary","","","","","3"
"Min 1x per month","2012","direct migration background","middle vocational","","","","","3"
"Min 1x per month","2012","direct migration background","vocational + Abi","","","","","3"
"Min 1x per month","2012","direct migration background","higher vocational","","","","","3"
"Min 1x per month","2012","direct migration background","higher education","","","","","3"
"Min 1x per month","2012","indirect migration background","in school","","","","","3"
"Min 1x per month","2012","indirect migration background","inadequately","","","","","3"
"Min 1x per month","2012","indirect migration background","general elemantary","","","","","3"
"Min 1x per month","2012","indirect migration background","middle vocational","","","","","3"
"Min 1x per month","2012","indirect migration background","vocational + Abi","","","","","3"
"Min 1x per month","2012","indirect migration background","higher vocational","","","","","3"
"Min 1x per month","2012","indirect migration background","higher education","","","","","3"
"Min 1x per month","2012","no migration background","vocational + Abi","","","","","3"
"Min 1x per month","2012","no migration background","higher vocational","","","","","3"
"Min 1x per month","2012","no migration background","higher education","","","","","3"
"Min 1x per month","2012","no migration background","middle vocational","","","","","3"
"Min 1x per month","2012","no migration background","in school","","","","","3"
"Min 1x per month","2012","no migration background","inadequately","","","","","3"
"Min 1x per month","2012","no migration background","general elemantary","","","","","3"
"Min 1x per week","2012","direct migration background","middle vocational","","","","","2"
"Min 1x per week","2012","direct migration background","vocational + Abi","","","","","2"
"Min 1x per week","2012","direct migration background","higher vocational","","","","","2"
"Min 1x per week","2012","direct migration background","in school","","","","","2"
"Min 1x per week","2012","direct migration background","inadequately","","","","","2"
"Min 1x per week","2012","direct migration background","general elemantary","","","","","2"
"Min 1x per week","2012","direct migration background","higher education","","","","","2"
"Min 1x per week","2012","indirect migration background","in school","","","","","2"
"Min 1x per week","2012","indirect migration background","inadequately","","","","","2"
"Min 1x per week","2012","indirect migration background","general elemantary","","","","","2"
"Min 1x per week","2012","indirect migration background","middle vocational","","","","","2"
"Min 1x per week","2012","indirect migration background","vocational + Abi","","","","","2"
"Min 1x per week","2012","indirect migration background","higher vocational","","","","","2"
"Min 1x per week","2012","indirect migration background","higher education","","","","","2"
"Min 1x per week","2012","no migration background","in school","","","","","2"
"Min 1x per week","2012","no migration background","inadequately","","","","","2"
"Min 1x per week","2012","no migration background","general elemantary","","","","","2"
"Min 1x per week","2012","no migration background","middle vocational","","","","","2"
"Min 1x per week","2012","no migration background","vocational + Abi","","","","","2"
"Min 1x per week","2012","no migration background","higher vocational","","","","","2"
"Min 1x per week","2012","no migration background","higher education","","","","","2"
"Never","2012","indirect migration background","higher vocational","","","","","5"
"Never","2012","indirect migration background","higher education","","","","","5"
"Never","2012","direct migration background","in school","","","","","5"
"Never","2012","direct migration background","inadequately","","","","","5"
"Never","2012","direct migration background","general elemantary","","","","","5"
"Never","2012","direct migration background","middle vocational","","","","","5"
"Never","2012","direct migration background","vocational + Abi","","","","","5"
"Never","2012","direct migration background","higher vocational","","","","","5"
"Never","2012","direct migration background","higher education","","","","","5"
"Never","2012","indirect migration background","in school","","","","","5"
"Never","2012","indirect migration background","inadequately","","","","","5"
"Never","2012","indirect migration background","general elemantary","","","","","5"
"Never","2012","indirect migration background","middle vocational","","","","","5"
"Never","2012","indirect migration background","vocational + Abi","","","","","5"
"Never","2012","no migration background","in school","","","","","5"
"Never","2012","no migration background","inadequately","","","","","5"
"Never","2012","no migration background","general elemantary","","","","","5"
"Never","2012","no migration background","middle vocational","","","","","5"
"Never","2012","no migration background","vocational + Abi","","","","","5"
"Never","2012","no migration background","higher vocational","","","","","5"
"Never","2012","no migration background","higher education","","","","","5"
"Rarely","2012","indirect migration background","middle vocational","","","","","4"
"Rarely","2012","indirect migration background","vocational + Abi","","","","","4"
"Rarely","2012","indirect migration background","higher vocational","","","","","4"
"Rarely","2012","indirect migration background","higher education","","","","","4"
"Rarely","2012","direct migration background","in school","","","","","4"
"Rarely","2012","direct migration background","inadequately","","","","","4"
"Rarely","2012","direct migration background","general elemantary","","","","","4"
"Rarely","2012","direct migration background","middle vocational","","","","","4"
"Rarely","2012","direct migration background","vocational + Abi","","","","","4"
"Rarely","2012","indirect migration background","in school","","","","","4"
"Rarely","2012","indirect migration background","inadequately","","","","","4"
"Rarely","2012","indirect migration background","general elemantary","","","","","4"
"Rarely","2012","direct migration background","higher vocational","","","","","4"
"Rarely","2012","direct migration background","higher education","","","","","4"
"Rarely","2012","no migration background","in school","","","","","4"
"Rarely","2012","no migration background","inadequately","","","","","4"
"Rarely","2012","no migration background","vocational + Abi","","","","","4"
"Rarely","2012","no migration background","general elemantary","","","","","4"
"Rarely","2012","no migration background","middle vocational","","","","","4"
"Rarely","2012","no migration background","higher vocational","","","","","4"
"Rarely","2012","no migration background","higher education","","","","","4"
"Daily","2013","indirect migration background","in school","65","0.731736162409826","0.642642950898219","0.820829373921432","1"
"Daily","2013","indirect migration background","inadequately","21","","","","1"
"Daily","2013","indirect migration background","general elemantary","154","0.70922084584399","0.647056188944724","0.771385502743256","1"
"Daily","2013","indirect migration background","middle vocational","364","0.776832442498487","0.739309513806569","0.814355371190406","1"
"Daily","2013","indirect migration background","vocational + Abi","47","0.670346444179921","0.563957623035807","0.776735265324036","1"
"Daily","2013","indirect migration background","higher vocational","30","0.682523845671971","0.556003348674027","0.809044342669914","1"
"Daily","2013","indirect migration background","higher education","99","0.480253883195428","0.408260381787832","0.552247384603023","1"
"Daily","2013","direct migration background","in school","10","","","","1"
"Daily","2013","direct migration background","inadequately","109","0.843648200766386","0.779723400108184","0.907573001424589","1"
"Daily","2013","direct migration background","general elemantary","431","0.893971430734701","0.867407244839204","0.920535616630199","1"
"Daily","2013","direct migration background","middle vocational","768","0.795362522247896","0.770078054711706","0.820646989784086","1"
"Daily","2013","direct migration background","vocational + Abi","243","0.825332325281189","0.783202322193872","0.867462328368506","1"
"Daily","2013","direct migration background","higher vocational","74","0.793362989013409","0.713605675424841","0.873120302601977","1"
"Daily","2013","direct migration background","higher education","370","0.699214805215769","0.661299594948069","0.737130015483468","1"
"Daily","2013","no migration background","higher vocational","1184","0.776273857603032","0.755392043597401","0.797155671608663","1"
"Daily","2013","no migration background","higher education","3501","0.703054722872725","0.690498760708099","0.715610685037351","1"
"Daily","2013","no migration background","in school","210","0.675991683869663","0.625497672178642","0.726485695560684","1"
"Daily","2013","no migration background","vocational + Abi","1031","0.751570316232572","0.728862724421292","0.774277908043853","1"
"Daily","2013","no migration background","middle vocational","9057","0.831683591897162","0.824687257034773","0.838679926759551","1"
"Daily","2013","no migration background","general elemantary","1640","0.887240766362979","0.872946874403492","0.901534658322465","1"
"Daily","2013","no migration background","inadequately","164","0.907203494432485","0.864698521505762","0.949708467359208","1"
"Min 1x per month","2013","no migration background","in school","11","","","","3"
"Min 1x per month","2013","no migration background","inadequately","1","","","","3"
"Min 1x per month","2013","no migration background","general elemantary","19","","","","3"
"Min 1x per month","2013","no migration background","middle vocational","199","0.0189928214526342","0.0164403603699545","0.0215452825353139","3"
"Min 1x per month","2013","no migration background","vocational + Abi","27","","","","3"
"Min 1x per month","2013","no migration background","higher vocational","43","0.0260034571519532","0.0180290826277544","0.0339778316761521","3"
"Min 1x per month","2013","no migration background","higher education","179","0.0346995869024974","0.0296702512550022","0.0397289225499926","3"
"Min 1x per month","2013","direct migration background","in school","2","","","","3"
"Min 1x per month","2013","direct migration background","inadequately","","","","","3"
"Min 1x per month","2013","direct migration background","general elemantary","3","","","","3"
"Min 1x per month","2013","direct migration background","middle vocational","13","","","","3"
"Min 1x per month","2013","direct migration background","vocational + Abi","2","","","","3"
"Min 1x per month","2013","direct migration background","higher vocational","3","","","","3"
"Min 1x per month","2013","direct migration background","higher education","23","","","","3"
"Min 1x per month","2013","indirect migration background","in school","4","","","","3"
"Min 1x per month","2013","indirect migration background","inadequately","","","","","3"
"Min 1x per month","2013","indirect migration background","general elemantary","9","","","","3"
"Min 1x per month","2013","indirect migration background","middle vocational","8","","","","3"
"Min 1x per month","2013","indirect migration background","vocational + Abi","2","","","","3"
"Min 1x per month","2013","indirect migration background","higher vocational","2","","","","3"
"Min 1x per month","2013","indirect migration background","higher education","9","","","","3"
"Min 1x per week","2013","direct migration background","middle vocational","143","0.141076272361839","0.119259879196681","0.162892665526997","2"
"Min 1x per week","2013","direct migration background","vocational + Abi","58","0.151110626941519","0.111369164360855","0.190852089522183","2"
"Min 1x per week","2013","direct migration background","higher vocational","13","","","","2"
"Min 1x per week","2013","direct migration background","higher education","125","0.20460777557308","0.171255023839705","0.237960527306455","2"
"Min 1x per week","2013","indirect migration background","in school","20","","","","2"
"Min 1x per week","2013","indirect migration background","inadequately","4","","","","2"
"Min 1x per week","2013","indirect migration background","general elemantary","28","","","","2"
"Min 1x per week","2013","indirect migration background","middle vocational","78","0.167574664187269","0.133916196202974","0.201233132171563","2"
"Min 1x per week","2013","indirect migration background","vocational + Abi","23","","","","2"
"Min 1x per week","2013","indirect migration background","higher vocational","17","","","","2"
"Min 1x per week","2013","indirect migration background","higher education","67","0.451339990570748","0.379632291396679","0.523047689744817","2"
"Min 1x per week","2013","direct migration background","in school","7","","","","2"
"Min 1x per week","2013","direct migration background","inadequately","8","","","","2"
"Min 1x per week","2013","direct migration background","general elemantary","56","0.0623959058678559","0.0415264543704683","0.0832653573652435","2"
"Min 1x per week","2013","no migration background","in school","95","0.252998948477701","0.206094818384821","0.299903078570581","2"
"Min 1x per week","2013","no migration background","inadequately","9","","","","2"
"Min 1x per week","2013","no migration background","general elemantary","159","0.0729438133267267","0.0611921063709609","0.0846955202824925","2"
"Min 1x per week","2013","no migration background","middle vocational","1310","0.111195530635851","0.105316914878641","0.11707414639306","2"
"Min 1x per week","2013","no migration background","vocational + Abi","280","0.211017742176772","0.189575132972485","0.232460351381059","2"
"Min 1x per week","2013","no migration background","higher vocational","241","0.153265020143678","0.135214170461156","0.171315869826199","2"
"Min 1x per week","2013","no migration background","higher education","1151","0.213102431632142","0.201849374430129","0.224355488834156","2"
"Never","2013","no migration background","in school","2","","","","5"
"Never","2013","no migration background","inadequately","1","","","","5"
"Never","2013","no migration background","general elemantary","26","","","","5"
"Never","2013","no migration background","middle vocational","103","0.0114515429795433","0.00946197272793004","0.0134411132311566","5"
"Never","2013","no migration background","vocational + Abi","14","","","","5"
"Never","2013","direct migration background","higher vocational","2","","","","5"
"Never","2013","direct migration background","higher education","16","","","","5"
"Never","2013","indirect migration background","in school","3","","","","5"
"Never","2013","indirect migration background","inadequately","","","","","5"
"Never","2013","indirect migration background","general elemantary","2","","","","5"
"Never","2013","indirect migration background","middle vocational","","","","","5"
"Never","2013","indirect migration background","vocational + Abi","1","","","","5"
"Never","2013","indirect migration background","higher vocational","","","","","5"
"Never","2013","indirect migration background","higher education","6","","","","5"
"Never","2013","no migration background","higher vocational","17","","","","5"
"Never","2013","no migration background","higher education","65","0.0151926368637415","0.0118313200768821","0.018553953650601","5"
"Never","2013","direct migration background","in school","1","","","","5"
"Never","2013","direct migration background","inadequately","4","","","","5"
"Never","2013","direct migration background","general elemantary","8","","","","5"
"Never","2013","direct migration background","middle vocational","16","","","","5"
"Never","2013","direct migration background","vocational + Abi","3","","","","5"
"Rarely","2013","indirect migration background","vocational + Abi","2","","","","4"
"Rarely","2013","indirect migration background","middle vocational","23","","","","4"
"Rarely","2013","indirect migration background","higher vocational","3","","","","4"
"Rarely","2013","indirect migration background","higher education","4","","","","4"
"Rarely","2013","indirect migration background","in school","3","","","","4"
"Rarely","2013","indirect migration background","inadequately","2","","","","4"
"Rarely","2013","indirect migration background","general elemantary","12","","","","4"
"Rarely","2013","direct migration background","in school","","","","","4"
"Rarely","2013","direct migration background","inadequately","3","","","","4"
"Rarely","2013","direct migration background","general elemantary","18","","","","4"
"Rarely","2013","direct migration background","middle vocational","38","0.0439744247995458","0.0311241178201445","0.0568247317789471","4"
"Rarely","2013","direct migration background","vocational + Abi","6","","","","4"
"Rarely","2013","direct migration background","higher vocational","7","","","","4"
"Rarely","2013","direct migration background","higher education","28","","","","4"
"Rarely","2013","no migration background","in school","12","","","","4"
"Rarely","2013","no migration background","inadequately","4","","","","4"
"Rarely","2013","no migration background","general elemantary","37","0.0158288767156674","0.010188422860062","0.0214693305712728","4"
"Rarely","2013","no migration background","middle vocational","317","0.02667651303481","0.02366335836067","0.0296896677089501","4"
"Rarely","2013","no migration background","vocational + Abi","39","0.0191588936966299","0.0119549705807603","0.0263628168124995","4"
"Rarely","2013","no migration background","higher vocational","45","0.026661779223687","0.0185898224361666","0.0347337360112074","4"
"Rarely","2013","no migration background","higher education","191","0.0339506217288934","0.0289739298774182","0.0389273135803686","4"
"Daily","2014","indirect migration background","in school","","","","","1"
"Daily","2014","indirect migration background","inadequately","","","","","1"
"Daily","2014","indirect migration background","general elemantary","","","","","1"
"Daily","2014","indirect migration background","middle vocational","","","","","1"
"Daily","2014","indirect migration background","vocational + Abi","","","","","1"
"Daily","2014","indirect migration background","higher vocational","","","","","1"
"Daily","2014","indirect migration background","higher education","","","","","1"
"Daily","2014","direct migration background","in school","","","","","1"
"Daily","2014","direct migration background","inadequately","","","","","1"
"Daily","2014","direct migration background","general elemantary","","","","","1"
"Daily","2014","no migration background","middle vocational","","","","","1"
"Daily","2014","no migration background","vocational + Abi","","","","","1"
"Daily","2014","no migration background","higher vocational","","","","","1"
"Daily","2014","direct migration background","middle vocational","","","","","1"
"Daily","2014","direct migration background","higher vocational","","","","","1"
"Daily","2014","direct migration background","higher education","","","","","1"
"Daily","2014","no migration background","in school","","","","","1"
"Daily","2014","no migration background","general elemantary","","","","","1"
"Daily","2014","no migration background","higher education","","","","","1"
"Daily","2014","direct migration background","vocational + Abi","","","","","1"
"Daily","2014","no migration background","inadequately","","","","","1"
"Min 1x per month","2014","no migration background","in school","","","","","3"
"Min 1x per month","2014","no migration background","inadequately","","","","","3"
"Min 1x per month","2014","no migration background","general elemantary","","","","","3"
"Min 1x per month","2014","no migration background","middle vocational","","","","","3"
"Min 1x per month","2014","no migration background","vocational + Abi","","","","","3"
"Min 1x per month","2014","no migration background","higher vocational","","","","","3"
"Min 1x per month","2014","no migration background","higher education","","","","","3"
"Min 1x per month","2014","direct migration background","in school","","","","","3"
"Min 1x per month","2014","direct migration background","inadequately","","","","","3"
"Min 1x per month","2014","direct migration background","general elemantary","","","","","3"
"Min 1x per month","2014","direct migration background","middle vocational","","","","","3"
"Min 1x per month","2014","direct migration background","vocational + Abi","","","","","3"
"Min 1x per month","2014","direct migration background","higher vocational","","","","","3"
"Min 1x per month","2014","direct migration background","higher education","","","","","3"
"Min 1x per month","2014","indirect migration background","in school","","","","","3"
"Min 1x per month","2014","indirect migration background","inadequately","","","","","3"
"Min 1x per month","2014","indirect migration background","general elemantary","","","","","3"
"Min 1x per month","2014","indirect migration background","middle vocational","","","","","3"
"Min 1x per month","2014","indirect migration background","vocational + Abi","","","","","3"
"Min 1x per month","2014","indirect migration background","higher vocational","","","","","3"
"Min 1x per month","2014","indirect migration background","higher education","","","","","3"
"Min 1x per week","2014","direct migration background","in school","","","","","2"
"Min 1x per week","2014","direct migration background","inadequately","","","","","2"
"Min 1x per week","2014","direct migration background","general elemantary","","","","","2"
"Min 1x per week","2014","direct migration background","middle vocational","","","","","2"
"Min 1x per week","2014","direct migration background","vocational + Abi","","","","","2"
"Min 1x per week","2014","direct migration background","higher vocational","","","","","2"
"Min 1x per week","2014","direct migration background","higher education","","","","","2"
"Min 1x per week","2014","indirect migration background","in school","","","","","2"
"Min 1x per week","2014","indirect migration background","inadequately","","","","","2"
"Min 1x per week","2014","indirect migration background","general elemantary","","","","","2"
"Min 1x per week","2014","indirect migration background","middle vocational","","","","","2"
"Min 1x per week","2014","indirect migration background","vocational + Abi","","","","","2"
"Min 1x per week","2014","indirect migration background","higher vocational","","","","","2"
"Min 1x per week","2014","indirect migration background","higher education","","","","","2"
"Min 1x per week","2014","no migration background","in school","","","","","2"
"Min 1x per week","2014","no migration background","inadequately","","","","","2"
"Min 1x per week","2014","no migration background","general elemantary","","","","","2"
"Min 1x per week","2014","no migration background","middle vocational","","","","","2"
"Min 1x per week","2014","no migration background","vocational + Abi","","","","","2"
"Min 1x per week","2014","no migration background","higher vocational","","","","","2"
"Min 1x per week","2014","no migration background","higher education","","","","","2"
"Never","2014","no migration background","in school","","","","","5"
"Never","2014","no migration background","inadequately","","","","","5"
"Never","2014","no migration background","general elemantary","","","","","5"
"Never","2014","no migration background","middle vocational","","","","","5"
"Never","2014","no migration background","vocational + Abi","","","","","5"
"Never","2014","direct migration background","higher vocational","","","","","5"
"Never","2014","direct migration background","higher education","","","","","5"
"Never","2014","indirect migration background","in school","","","","","5"
"Never","2014","indirect migration background","inadequately","","","","","5"
"Never","2014","indirect migration background","general elemantary","","","","","5"
"Never","2014","indirect migration background","middle vocational","","","","","5"
"Never","2014","indirect migration background","vocational + Abi","","","","","5"
"Never","2014","indirect migration background","higher vocational","","","","","5"
"Never","2014","indirect migration background","higher education","","","","","5"
"Never","2014","no migration background","higher vocational","","","","","5"
"Never","2014","no migration background","higher education","","","","","5"
"Never","2014","direct migration background","in school","","","","","5"
"Never","2014","direct migration background","inadequately","","","","","5"
"Never","2014","direct migration background","general elemantary","","","","","5"
"Never","2014","direct migration background","middle vocational","","","","","5"
"Never","2014","direct migration background","vocational + Abi","","","","","5"
"Rarely","2014","indirect migration background","in school","","","","","4"
"Rarely","2014","indirect migration background","inadequately","","","","","4"
"Rarely","2014","indirect migration background","general elemantary","","","","","4"
"Rarely","2014","indirect migration background","middle vocational","","","","","4"
"Rarely","2014","indirect migration background","vocational + Abi","","","","","4"
"Rarely","2014","indirect migration background","higher vocational","","","","","4"
"Rarely","2014","indirect migration background","higher education","","","","","4"
"Rarely","2014","direct migration background","in school","","","","","4"
"Rarely","2014","direct migration background","inadequately","","","","","4"
"Rarely","2014","direct migration background","general elemantary","","","","","4"
"Rarely","2014","direct migration background","middle vocational","","","","","4"
"Rarely","2014","direct migration background","vocational + Abi","","","","","4"
"Rarely","2014","direct migration background","higher vocational","","","","","4"
"Rarely","2014","direct migration background","higher education","","","","","4"
"Rarely","2014","no migration background","in school","","","","","4"
"Rarely","2014","no migration background","inadequately","","","","","4"
"Rarely","2014","no migration background","middle vocational","","","","","4"
"Rarely","2014","no migration background","general elemantary","","","","","4"
"Rarely","2014","no migration background","vocational + Abi","","","","","4"
"Rarely","2014","no migration background","higher vocational","","","","","4"
"Rarely","2014","no migration background","higher education","","","","","4"
"Daily","2015","indirect migration background","in school","","","","","1"
"Daily","2015","indirect migration background","inadequately","","","","","1"
"Daily","2015","indirect migration background","general elemantary","","","","","1"
"Daily","2015","indirect migration background","middle vocational","","","","","1"
"Daily","2015","indirect migration background","vocational + Abi","","","","","1"
"Daily","2015","indirect migration background","higher vocational","","","","","1"
"Daily","2015","indirect migration background","higher education","","","","","1"
"Daily","2015","direct migration background","in school","","","","","1"
"Daily","2015","direct migration background","inadequately","","","","","1"
"Daily","2015","direct migration background","general elemantary","","","","","1"
"Daily","2015","direct migration background","middle vocational","","","","","1"
"Daily","2015","direct migration background","vocational + Abi","","","","","1"
"Daily","2015","direct migration background","higher vocational","","","","","1"
"Daily","2015","direct migration background","higher education","","","","","1"
"Daily","2015","no migration background","in school","","","","","1"
"Daily","2015","no migration background","inadequately","","","","","1"
"Daily","2015","no migration background","middle vocational","","","","","1"
"Daily","2015","no migration background","vocational + Abi","","","","","1"
"Daily","2015","no migration background","higher vocational","","","","","1"
"Daily","2015","no migration background","higher education","","","","","1"
"Daily","2015","no migration background","general elemantary","","","","","1"
"Min 1x per month","2015","no migration background","vocational + Abi","","","","","3"
"Min 1x per month","2015","no migration background","higher vocational","","","","","3"
"Min 1x per month","2015","no migration background","higher education","","","","","3"
"Min 1x per month","2015","direct migration background","in school","","","","","3"
"Min 1x per month","2015","direct migration background","inadequately","","","","","3"
"Min 1x per month","2015","no migration background","in school","","","","","3"
"Min 1x per month","2015","no migration background","inadequately","","","","","3"
"Min 1x per month","2015","no migration background","general elemantary","","","","","3"
"Min 1x per month","2015","no migration background","middle vocational","","","","","3"
"Min 1x per month","2015","direct migration background","general elemantary","","","","","3"
"Min 1x per month","2015","direct migration background","middle vocational","","","","","3"
"Min 1x per month","2015","direct migration background","vocational + Abi","","","","","3"
"Min 1x per month","2015","direct migration background","higher vocational","","","","","3"
"Min 1x per month","2015","direct migration background","higher education","","","","","3"
"Min 1x per month","2015","indirect migration background","in school","","","","","3"
"Min 1x per month","2015","indirect migration background","inadequately","","","","","3"
"Min 1x per month","2015","indirect migration background","general elemantary","","","","","3"
"Min 1x per month","2015","indirect migration background","middle vocational","","","","","3"
"Min 1x per month","2015","indirect migration background","vocational + Abi","","","","","3"
"Min 1x per month","2015","indirect migration background","higher vocational","","","","","3"
"Min 1x per month","2015","indirect migration background","higher education","","","","","3"
"Min 1x per week","2015","no migration background","middle vocational","","","","","2"
"Min 1x per week","2015","no migration background","vocational + Abi","","","","","2"
"Min 1x per week","2015","indirect migration background","higher vocational","","","","","2"
"Min 1x per week","2015","indirect migration background","higher education","","","","","2"
"Min 1x per week","2015","no migration background","in school","","","","","2"
"Min 1x per week","2015","no migration background","inadequately","","","","","2"
"Min 1x per week","2015","no migration background","general elemantary","","","","","2"
"Min 1x per week","2015","no migration background","higher vocational","","","","","2"
"Min 1x per week","2015","no migration background","higher education","","","","","2"
"Min 1x per week","2015","direct migration background","in school","","","","","2"
"Min 1x per week","2015","direct migration background","inadequately","","","","","2"
"Min 1x per week","2015","direct migration background","general elemantary","","","","","2"
"Min 1x per week","2015","direct migration background","middle vocational","","","","","2"
"Min 1x per week","2015","direct migration background","vocational + Abi","","","","","2"
"Min 1x per week","2015","direct migration background","higher vocational","","","","","2"
"Min 1x per week","2015","direct migration background","higher education","","","","","2"
"Min 1x per week","2015","indirect migration background","in school","","","","","2"
"Min 1x per week","2015","indirect migration background","inadequately","","","","","2"
"Min 1x per week","2015","indirect migration background","general elemantary","","","","","2"
"Min 1x per week","2015","indirect migration background","middle vocational","","","","","2"
"Min 1x per week","2015","indirect migration background","vocational + Abi","","","","","2"
"Never","2015","no migration background","in school","","","","","5"
"Never","2015","no migration background","inadequately","","","","","5"
"Never","2015","no migration background","general elemantary","","","","","5"
"Never","2015","no migration background","middle vocational","","","","","5"
"Never","2015","no migration background","vocational + Abi","","","","","5"
"Never","2015","no migration background","higher vocational","","","","","5"
"Never","2015","no migration background","higher education","","","","","5"
"Never","2015","direct migration background","in school","","","","","5"
"Never","2015","direct migration background","inadequately","","","","","5"
"Never","2015","direct migration background","general elemantary","","","","","5"
"Never","2015","direct migration background","middle vocational","","","","","5"
"Never","2015","direct migration background","vocational + Abi","","","","","5"
"Never","2015","direct migration background","higher vocational","","","","","5"
"Never","2015","direct migration background","higher education","","","","","5"
"Never","2015","indirect migration background","in school","","","","","5"
"Never","2015","indirect migration background","inadequately","","","","","5"
"Never","2015","indirect migration background","general elemantary","","","","","5"
"Never","2015","indirect migration background","middle vocational","","","","","5"
"Never","2015","indirect migration background","vocational + Abi","","","","","5"
"Never","2015","indirect migration background","higher vocational","","","","","5"
"Never","2015","indirect migration background","higher education","","","","","5"
"Rarely","2015","indirect migration background","in school","","","","","4"
"Rarely","2015","indirect migration background","inadequately","","","","","4"
"Rarely","2015","indirect migration background","general elemantary","","","","","4"
"Rarely","2015","indirect migration background","middle vocational","","","","","4"
"Rarely","2015","indirect migration background","vocational + Abi","","","","","4"
"Rarely","2015","indirect migration background","higher vocational","","","","","4"
"Rarely","2015","indirect migration background","higher education","","","","","4"
"Rarely","2015","direct migration background","in school","","","","","4"
"Rarely","2015","direct migration background","inadequately","","","","","4"
"Rarely","2015","direct migration background","general elemantary","","","","","4"
"Rarely","2015","direct migration background","middle vocational","","","","","4"
"Rarely","2015","no migration background","in school","","","","","4"
"Rarely","2015","no migration background","inadequately","","","","","4"
"Rarely","2015","direct migration background","vocational + Abi","","","","","4"
"Rarely","2015","direct migration background","higher vocational","","","","","4"
"Rarely","2015","direct migration background","higher education","","","","","4"
"Rarely","2015","no migration background","higher education","","","","","4"
"Rarely","2015","no migration background","general elemantary","","","","","4"
"Rarely","2015","no migration background","middle vocational","","","","","4"
"Rarely","2015","no migration background","vocational + Abi","","","","","4"
"Rarely","2015","no migration background","higher vocational","","","","","4"
"Daily","2016","indirect migration background","in school","","","","","1"
"Daily","2016","indirect migration background","inadequately","","","","","1"
"Daily","2016","indirect migration background","general elemantary","","","","","1"
"Daily","2016","indirect migration background","middle vocational","","","","","1"
"Daily","2016","indirect migration background","vocational + Abi","","","","","1"
"Daily","2016","indirect migration background","higher vocational","","","","","1"
"Daily","2016","indirect migration background","higher education","","","","","1"
"Daily","2016","direct migration background","in school","","","","","1"
"Daily","2016","direct migration background","inadequately","","","","","1"
"Daily","2016","direct migration background","general elemantary","","","","","1"
"Daily","2016","direct migration background","middle vocational","","","","","1"
"Daily","2016","no migration background","in school","","","","","1"
"Daily","2016","no migration background","middle vocational","","","","","1"
"Daily","2016","no migration background","vocational + Abi","","","","","1"
"Daily","2016","no migration background","higher vocational","","","","","1"
"Daily","2016","no migration background","higher education","","","","","1"
"Daily","2016","direct migration background","vocational + Abi","","","","","1"
"Daily","2016","direct migration background","higher vocational","","","","","1"
"Daily","2016","direct migration background","higher education","","","","","1"
"Daily","2016","no migration background","inadequately","","","","","1"
"Daily","2016","no migration background","general elemantary","","","","","1"
"Min 1x per month","2016","indirect migration background","in school","","","","","3"
"Min 1x per month","2016","indirect migration background","inadequately","","","","","3"
"Min 1x per month","2016","indirect migration background","general elemantary","","","","","3"
"Min 1x per month","2016","indirect migration background","middle vocational","","","","","3"
"Min 1x per month","2016","indirect migration background","vocational + Abi","","","","","3"
"Min 1x per month","2016","indirect migration background","higher vocational","","","","","3"
"Min 1x per month","2016","indirect migration background","higher education","","","","","3"
"Min 1x per month","2016","no migration background","in school","","","","","3"
"Min 1x per month","2016","no migration background","vocational + Abi","","","","","3"
"Min 1x per month","2016","no migration background","higher vocational","","","","","3"
"Min 1x per month","2016","no migration background","higher education","","","","","3"
"Min 1x per month","2016","direct migration background","in school","","","","","3"
"Min 1x per month","2016","direct migration background","inadequately","","","","","3"
"Min 1x per month","2016","direct migration background","higher vocational","","","","","3"
"Min 1x per month","2016","direct migration background","higher education","","","","","3"
"Min 1x per month","2016","no migration background","inadequately","","","","","3"
"Min 1x per month","2016","direct migration background","vocational + Abi","","","","","3"
"Min 1x per month","2016","no migration background","general elemantary","","","","","3"
"Min 1x per month","2016","no migration background","middle vocational","","","","","3"
"Min 1x per month","2016","direct migration background","middle vocational","","","","","3"
"Min 1x per month","2016","direct migration background","general elemantary","","","","","3"
"Min 1x per week","2016","no migration background","in school","","","","","2"
"Min 1x per week","2016","no migration background","inadequately","","","","","2"
"Min 1x per week","2016","no migration background","general elemantary","","","","","2"
"Min 1x per week","2016","no migration background","middle vocational","","","","","2"
"Min 1x per week","2016","no migration background","vocational + Abi","","","","","2"
"Min 1x per week","2016","indirect migration background","higher vocational","","","","","2"
"Min 1x per week","2016","indirect migration background","higher education","","","","","2"
"Min 1x per week","2016","no migration background","higher vocational","","","","","2"
