"pli0083","year","education","sex","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","2019","no degree/no degree yet","Male","51","0.120269703458532","0.0873477685768614","0.153191638340203"
"Min 1x per week","2019","no degree/no degree yet","Female","71","0.137441992057699","0.104032345150862","0.170851638964535"
"Min 1x per month","2019","lower secondary degree","Male","37","0.0159044037284281","0.0112226072867125","0.0205862001701438"
"Min 1x per month","2019","lower secondary degree","Female","18","","",""
"Min 1x per month","2019","secondary school degree","Male","44","0.0122956286947246","0.00847441331011382","0.0161168440793354"
"Min 1x per month","2019","secondary school degree","Female","69","0.0224295249640389","0.0179745580861902","0.0268844918418876"
"Min 1x per month","2019","college entrance qualification","Male","136","0.0309327547403693","0.0257457999479003","0.0361197095328383"
"Min 1x per month","2019","college entrance qualification","Female","118","0.0269026571368591","0.0220513655762217","0.0317539486974965"
"Min 1x per month","2019","Other degree","Male","28","","",""
"Min 1x per month","2019","Other degree","Female","32","0.018087755115724","0.0111192663912878","0.0250562438401602"
"Min 1x per month","2019","no degree/no degree yet","Male","9","","",""
"Min 1x per month","2019","no degree/no degree yet","Female","10","","",""
"Rarely","2019","lower secondary degree","Male","105","0.0368848005900009","0.0298314085150133","0.0439381926649886"
"Rarely","2019","lower secondary degree","Female","82","0.0261661845940307","0.02000421912278","0.0323281500652813"
"Rarely","2019","secondary school degree","Male","126","0.0326219834683367","0.0264621928731961","0.0387817740634774"
"Rarely","2019","secondary school degree","Female","155","0.0340877030619117","0.0286285141888479","0.0395468919349755"
"Rarely","2019","college entrance qualification","Male","174","0.0303522722579199","0.0252126783800127","0.0354918661358271"
"Rarely","2019","college entrance qualification","Female","183","0.0379141579534247","0.032187657967706","0.0436406579391435"
"Rarely","2019","Other degree","Male","51","0.0449387242642352","0.0330168349815527","0.0568606135469176"
"Rarely","2019","Other degree","Female","89","0.0630118959724883","0.0503064989334995","0.0757172930114771"
"Rarely","2019","no degree/no degree yet","Male","15","","",""
"Rarely","2019","no degree/no degree yet","Female","15","","",""
"Never","2019","lower secondary degree","Male","28","","",""
"Never","2019","lower secondary degree","Female","30","0.0133659857507281","0.00893311393329481","0.0177988575681613"
"Never","2019","secondary school degree","Male","38","0.00996509132198017","0.0065209690966788","0.0134092135472815"
"Never","2019","secondary school degree","Female","31","0.010249767775553","0.00721950547709661","0.0132800300740094"
"Never","2019","college entrance qualification","Male","65","0.0160292283481546","0.0122667534299525","0.0197917032663568"
"Never","2019","college entrance qualification","Female","65","0.0139058707367987","0.0103947972023","0.0174169442712973"
"Never","2019","Other degree","Male","28","","",""
"Never","2019","Other degree","Female","44","0.0272706013647053","0.0187542551743129","0.0357869475550977"
"Never","2019","no degree/no degree yet","Male","8","","",""
"Never","2019","no degree/no degree yet","Female","9","","",""
