"pli0083","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence"
"Daily","2013","66 and older","higher vocational","319","0.857155315412548","0.820704414766241","0.893606216058854"
"Daily","2013","66 and older","higher education","1005","0.863738841182294","0.843945347789463","0.883532334575124"
"Min 1x per week","2013","16-34 y.","in school","122","0.238916778149442","0.199297415548725","0.278536140750159"
"Min 1x per week","2013","16-34 y.","inadequately","10","","",""
"Min 1x per week","2013","16-34 y.","general elemantary","137","0.147772237451938","0.124444561489608","0.171099913414268"
"Min 1x per week","2013","16-34 y.","middle vocational","534","0.248766393369292","0.231553465738646","0.265979320999939"
"Min 1x per week","2013","16-34 y.","vocational + Abi","103","0.317277369427004","0.272660237700792","0.361894501153215"
"Min 1x per week","2013","16-34 y.","higher vocational","33","0.232098615621313","0.162661300633571","0.301535930609054"
"Min 1x per week","2013","16-34 y.","higher education","274","0.359403109847538","0.326277498779478","0.392528720915598"
"Min 1x per week","2013","35-65 y.","in school","","","",""
"Min 1x per week","2013","35-65 y.","inadequately","7","","",""
"Min 1x per week","2013","35-65 y.","general elemantary","82","0.0603451283745245","0.0454058893892839","0.0752843673597651"
"Min 1x per week","2013","35-65 y.","middle vocational","903","0.106769424076128","0.0997587684039152","0.11378007974834"
"Min 1x per week","2013","35-65 y.","vocational + Abi","254","0.189797314184862","0.167962258273539","0.211632370096185"
"Min 1x per week","2013","35-65 y.","higher vocational","219","0.17380471137133","0.152229202614678","0.195380220127982"
"Min 1x per week","2013","35-65 y.","higher education","992","0.238140820944735","0.22472792491234","0.25155371697713"
"Min 1x per week","2013","66 and older","in school","","","",""
"Min 1x per week","2013","66 and older","inadequately","4","","",""
"Min 1x per week","2013","66 and older","general elemantary","24","","",""
"Min 1x per week","2013","66 and older","middle vocational","94","0.0429068880492552","0.0350569051204975","0.0507568709780128"
"Min 1x per week","2013","66 and older","vocational + Abi","4","","",""
"Min 1x per week","2013","66 and older","higher vocational","19","","",""
"Min 1x per week","2013","66 and older","higher education","77","0.067356142816539","0.0528953631753972","0.0818169224576808"
"Min 1x per month","2013","16-34 y.","in school","17","","",""
"Min 1x per month","2013","16-34 y.","inadequately","","","",""
"Min 1x per month","2013","16-34 y.","general elemantary","14","","",""
"Min 1x per month","2013","16-34 y.","middle vocational","75","0.0331864393602758","0.0260542464749281","0.0403186322456234"
"Min 1x per month","2013","16-34 y.","vocational + Abi","5","","",""
"Min 1x per month","2013","16-34 y.","higher vocational","4","","",""
"Min 1x per month","2013","16-34 y.","higher education","30","0.0356769681146347","0.0228717845062691","0.0484821517230003"
"Min 1x per month","2013","35-65 y.","in school","","","",""
"Min 1x per month","2013","35-65 y.","inadequately","1","","",""
"Min 1x per month","2013","35-65 y.","general elemantary","13","","",""
"Min 1x per month","2013","35-65 y.","middle vocational","127","0.0184779149460693","0.0154206722459936","0.0215351576461449"
"Min 1x per month","2013","35-65 y.","vocational + Abi","26","","",""
"Min 1x per month","2013","35-65 y.","higher vocational","40","0.035523364123766","0.0249845482884962","0.0460621799590358"
"Min 1x per month","2013","35-65 y.","higher education","162","0.0396322590619416","0.0334888210770033","0.04577569704688"
"Min 1x per month","2013","66 and older","in school","","","",""
"Min 1x per month","2013","66 and older","inadequately","","","",""
"Min 1x per month","2013","66 and older","general elemantary","4","","",""
"Min 1x per month","2013","66 and older","middle vocational","18","","",""
"Min 1x per month","2013","66 and older","vocational + Abi","","","",""
"Min 1x per month","2013","66 and older","higher vocational","4","","",""
"Min 1x per month","2013","66 and older","higher education","19","","",""
"Rarely","2013","16-34 y.","in school","15","","",""
"Rarely","2013","16-34 y.","inadequately","4","","",""
"Rarely","2013","16-34 y.","general elemantary","26","","",""
"Rarely","2013","16-34 y.","middle vocational","81","0.0276213234488435","0.0210958603364516","0.0341467865612354"
"Rarely","2013","16-34 y.","vocational + Abi","15","","",""
"Rarely","2013","16-34 y.","higher vocational","5","","",""
"Rarely","2013","16-34 y.","higher education","26","","",""
"Rarely","2013","35-65 y.","in school","","","",""
"Rarely","2013","35-65 y.","inadequately","4","","",""
"Rarely","2013","35-65 y.","general elemantary","33","0.0205942234183223","0.0116842332927465","0.0295042135438982"
"Rarely","2013","35-65 y.","middle vocational","264","0.0349379452224199","0.0307694462710626","0.0391064441737772"
"Rarely","2013","35-65 y.","vocational + Abi","30","0.0181237892016178","0.0106959018647078","0.0255516765385277"
"Rarely","2013","35-65 y.","higher vocational","42","0.0303976222248742","0.020622874479816","0.0401723699699325"
"Rarely","2013","35-65 y.","higher education","163","0.0424477654005806","0.0360991804381623","0.048796350362999"
"Rarely","2013","66 and older","in school","","","",""
"Rarely","2013","66 and older","inadequately","1","","",""
"Rarely","2013","66 and older","general elemantary","8","","",""
"Rarely","2013","66 and older","middle vocational","33","0.0146660834201534","0.01000939800575","0.0193227688345568"
"Rarely","2013","66 and older","vocational + Abi","2","","",""
"Rarely","2013","66 and older","higher vocational","8","","",""
"Rarely","2013","66 and older","higher education","34","0.0245154985773519","0.0155932208318548","0.033437776322849"
"Never","2013","16-34 y.","in school","6","","",""
"Never","2013","16-34 y.","inadequately","1","","",""
"Never","2013","16-34 y.","general elemantary","13","","",""
"Never","2013","16-34 y.","middle vocational","16","","",""
"Never","2013","16-34 y.","vocational + Abi","1","","",""
"Never","2013","16-34 y.","higher vocational","3","","",""
"Never","2013","16-34 y.","higher education","13","","",""
"Never","2013","35-65 y.","in school","","","",""
"Never","2013","35-65 y.","inadequately","1","","",""
"Never","2013","35-65 y.","general elemantary","9","","",""
"Never","2013","35-65 y.","middle vocational","61","0.00963064203481111","0.00741357096702593","0.0118477131025963"
"Never","2013","35-65 y.","vocational + Abi","16","","",""
"Never","2013","35-65 y.","higher vocational","12","","",""
"Never","2013","35-65 y.","higher education","55","0.0140185999994527","0.0103164418596461","0.0177207581392594"
"Never","2013","66 and older","in school","","","",""
"Never","2013","66 and older","inadequately","3","","",""
"Never","2013","66 and older","general elemantary","14","","",""
"Never","2013","66 and older","middle vocational","42","0.0181770470138987","0.0130020945595003","0.0233519994682971"
"Never","2013","66 and older","vocational + Abi","1","","",""
"Never","2013","66 and older","higher vocational","4","","",""
"Never","2013","66 and older","higher education","19","","",""
"Daily","2014","16-34 y.","in school","","","",""
"Daily","2014","16-34 y.","inadequately","","","",""
"Daily","2014","16-34 y.","general elemantary","","","",""
"Daily","2014","16-34 y.","middle vocational","","","",""
"Daily","2014","16-34 y.","vocational + Abi","","","",""
"Daily","2014","16-34 y.","higher vocational","","","",""
"Daily","2014","16-34 y.","higher education","","","",""
"Daily","2014","35-65 y.","in school","","","",""
"Daily","2014","35-65 y.","inadequately","","","",""
"Daily","2014","35-65 y.","general elemantary","","","",""
"Daily","2014","35-65 y.","middle vocational","","","",""
"Daily","2014","35-65 y.","vocational + Abi","","","",""
"Daily","2014","35-65 y.","higher vocational","","","",""
"Daily","2014","35-65 y.","higher education","","","",""
"Daily","2014","66 and older","in school","","","",""
"Daily","2014","66 and older","inadequately","","","",""
"Daily","2014","66 and older","general elemantary","","","",""
"Daily","2014","66 and older","middle vocational","","","",""
"Daily","2014","66 and older","vocational + Abi","","","",""
"Daily","2014","66 and older","higher vocational","","","",""
"Daily","2014","66 and older","higher education","","","",""
"Min 1x per week","2014","16-34 y.","in school","","","",""
"Min 1x per week","2014","16-34 y.","inadequately","","","",""
"Min 1x per week","2014","16-34 y.","general elemantary","","","",""
"Min 1x per week","2014","16-34 y.","middle vocational","","","",""
"Min 1x per week","2014","16-34 y.","vocational + Abi","","","",""
"Min 1x per week","2014","16-34 y.","higher vocational","","","",""
"Min 1x per week","2014","16-34 y.","higher education","","","",""
"Min 1x per week","2014","35-65 y.","in school","","","",""
"Min 1x per week","2014","35-65 y.","inadequately","","","",""
"Min 1x per week","2014","35-65 y.","general elemantary","","","",""
"Min 1x per week","2014","35-65 y.","middle vocational","","","",""
"Min 1x per week","2014","35-65 y.","vocational + Abi","","","",""
"Min 1x per week","2014","35-65 y.","higher vocational","","","",""
"Min 1x per week","2014","35-65 y.","higher education","","","",""
"Min 1x per week","2014","66 and older","in school","","","",""
"Min 1x per week","2014","66 and older","inadequately","","","",""
"Min 1x per week","2014","66 and older","general elemantary","","","",""
"Min 1x per week","2014","66 and older","middle vocational","","","",""
"Min 1x per week","2014","66 and older","vocational + Abi","","","",""
"Min 1x per week","2014","66 and older","higher vocational","","","",""
"Min 1x per week","2014","66 and older","higher education","","","",""
"Min 1x per month","2014","16-34 y.","in school","","","",""
"Min 1x per month","2014","16-34 y.","inadequately","","","",""
"Min 1x per month","2014","16-34 y.","general elemantary","","","",""
"Min 1x per month","2014","16-34 y.","middle vocational","","","",""
"Min 1x per month","2014","16-34 y.","vocational + Abi","","","",""
"Min 1x per month","2014","16-34 y.","higher vocational","","","",""
"Min 1x per month","2014","16-34 y.","higher education","","","",""
"Min 1x per month","2014","35-65 y.","in school","","","",""
"Min 1x per month","2014","35-65 y.","inadequately","","","",""
"Min 1x per month","2014","35-65 y.","general elemantary","","","",""
"Min 1x per month","2014","35-65 y.","middle vocational","","","",""
"Min 1x per month","2014","35-65 y.","vocational + Abi","","","",""
"Min 1x per month","2014","35-65 y.","higher vocational","","","",""
"Min 1x per month","2014","35-65 y.","higher education","","","",""
"Min 1x per month","2014","66 and older","in school","","","",""
"Min 1x per month","2014","66 and older","inadequately","","","",""
"Min 1x per month","2014","66 and older","general elemantary","","","",""
"Min 1x per month","2014","66 and older","middle vocational","","","",""
"Min 1x per month","2014","66 and older","vocational + Abi","","","",""
"Min 1x per month","2014","66 and older","higher vocational","","","",""
"Min 1x per month","2014","66 and older","higher education","","","",""
"Rarely","2014","16-34 y.","in school","","","",""
"Rarely","2014","16-34 y.","inadequately","","","",""
"Rarely","2014","16-34 y.","general elemantary","","","",""
"Rarely","2014","16-34 y.","middle vocational","","","",""
"Rarely","2014","16-34 y.","vocational + Abi","","","",""
"Rarely","2014","16-34 y.","higher vocational","","","",""
"Rarely","2014","16-34 y.","higher education","","","",""
"Rarely","2014","35-65 y.","in school","","","",""
"Rarely","2014","35-65 y.","inadequately","","","",""
"Rarely","2014","35-65 y.","general elemantary","","","",""
"Rarely","2014","35-65 y.","middle vocational","","","",""
"Rarely","2014","35-65 y.","vocational + Abi","","","",""
"Rarely","2014","35-65 y.","higher vocational","","","",""
"Rarely","2014","35-65 y.","higher education","","","",""
"Rarely","2014","66 and older","in school","","","",""
"Rarely","2014","66 and older","inadequately","","","",""
"Rarely","2014","66 and older","general elemantary","","","",""
"Rarely","2014","66 and older","middle vocational","","","",""
"Rarely","2014","66 and older","vocational + Abi","","","",""
"Rarely","2014","66 and older","higher vocational","","","",""
"Rarely","2014","66 and older","higher education","","","",""
"Never","2014","16-34 y.","in school","","","",""
"Never","2014","16-34 y.","inadequately","","","",""
"Never","2014","16-34 y.","general elemantary","","","",""
"Never","2014","16-34 y.","middle vocational","","","",""
"Never","2014","16-34 y.","vocational + Abi","","","",""
"Never","2014","16-34 y.","higher vocational","","","",""
"Never","2014","16-34 y.","higher education","","","",""
"Never","2014","35-65 y.","in school","","","",""
"Never","2014","35-65 y.","inadequately","","","",""
"Never","2014","35-65 y.","general elemantary","","","",""
"Never","2014","35-65 y.","middle vocational","","","",""
"Never","2014","35-65 y.","vocational + Abi","","","",""
"Never","2014","35-65 y.","higher vocational","","","",""
"Never","2014","35-65 y.","higher education","","","",""
"Never","2014","66 and older","in school","","","",""
"Never","2014","66 and older","inadequately","","","",""
"Never","2014","66 and older","general elemantary","","","",""
"Never","2014","66 and older","middle vocational","","","",""
"Never","2014","66 and older","vocational + Abi","","","",""
"Never","2014","66 and older","higher vocational","","","",""
"Never","2014","66 and older","higher education","","","",""
"Daily","2015","16-34 y.","in school","","","",""
"Daily","2015","16-34 y.","inadequately","","","",""
"Daily","2015","16-34 y.","general elemantary","","","",""
"Daily","2015","16-34 y.","middle vocational","","","",""
"Daily","2015","16-34 y.","vocational + Abi","","","",""
"Daily","2015","16-34 y.","higher vocational","","","",""
"Daily","2015","16-34 y.","higher education","","","",""
"Daily","2015","35-65 y.","in school","","","",""
"Daily","2015","35-65 y.","inadequately","","","",""
"Daily","2015","35-65 y.","general elemantary","","","",""
"Daily","2015","35-65 y.","middle vocational","","","",""
"Daily","2015","35-65 y.","vocational + Abi","","","",""
"Daily","2015","35-65 y.","higher vocational","","","",""
"Daily","2015","35-65 y.","higher education","","","",""
"Daily","2015","66 and older","in school","","","",""
"Daily","2015","66 and older","inadequately","","","",""
"Daily","2015","66 and older","general elemantary","","","",""
"Daily","2015","66 and older","middle vocational","","","",""
"Daily","2015","66 and older","vocational + Abi","","","",""
"Daily","2015","66 and older","higher vocational","","","",""
"Daily","2015","66 and older","higher education","","","",""
"Min 1x per week","2015","16-34 y.","in school","","","",""
"Min 1x per week","2015","16-34 y.","inadequately","","","",""
"Min 1x per week","2015","16-34 y.","general elemantary","","","",""
"Min 1x per week","2015","16-34 y.","middle vocational","","","",""
"Min 1x per week","2015","16-34 y.","vocational + Abi","","","",""
"Min 1x per week","2015","16-34 y.","higher vocational","","","",""
"Min 1x per week","2015","16-34 y.","higher education","","","",""
"Min 1x per week","2015","35-65 y.","in school","","","",""
"Min 1x per week","2015","35-65 y.","inadequately","","","",""
"Min 1x per week","2015","35-65 y.","general elemantary","","","",""
"Min 1x per week","2015","35-65 y.","middle vocational","","","",""
"Min 1x per week","2015","35-65 y.","vocational + Abi","","","",""
"Min 1x per week","2015","35-65 y.","higher vocational","","","",""
"Min 1x per week","2015","35-65 y.","higher education","","","",""
"Min 1x per week","2015","66 and older","in school","","","",""
"Min 1x per week","2015","66 and older","inadequately","","","",""
"Min 1x per week","2015","66 and older","general elemantary","","","",""
"Min 1x per week","2015","66 and older","middle vocational","","","",""
"Min 1x per week","2015","66 and older","vocational + Abi","","","",""
"Min 1x per week","2015","66 and older","higher vocational","","","",""
"Min 1x per week","2015","66 and older","higher education","","","",""
"Min 1x per month","2015","16-34 y.","in school","","","",""
"Min 1x per month","2015","16-34 y.","inadequately","","","",""
"Min 1x per month","2015","16-34 y.","general elemantary","","","",""
"Min 1x per month","2015","16-34 y.","middle vocational","","","",""
"Min 1x per month","2015","16-34 y.","vocational + Abi","","","",""
"Min 1x per month","2015","16-34 y.","higher vocational","","","",""
"Min 1x per month","2015","16-34 y.","higher education","","","",""
"Min 1x per month","2015","35-65 y.","in school","","","",""
"Min 1x per month","2015","35-65 y.","inadequately","","","",""
"Min 1x per month","2015","35-65 y.","general elemantary","","","",""
"Min 1x per month","2015","35-65 y.","middle vocational","","","",""
"Min 1x per month","2015","35-65 y.","vocational + Abi","","","",""
"Min 1x per month","2015","35-65 y.","higher vocational","","","",""
"Min 1x per month","2015","35-65 y.","higher education","","","",""
"Min 1x per month","2015","66 and older","in school","","","",""
"Min 1x per month","2015","66 and older","inadequately","","","",""
"Min 1x per month","2015","66 and older","general elemantary","","","",""
"Min 1x per month","2015","66 and older","middle vocational","","","",""
"Min 1x per month","2015","66 and older","vocational + Abi","","","",""
"Min 1x per month","2015","66 and older","higher vocational","","","",""
"Min 1x per month","2015","66 and older","higher education","","","",""
"Rarely","2015","16-34 y.","in school","","","",""
"Rarely","2015","16-34 y.","inadequately","","","",""
"Rarely","2015","16-34 y.","general elemantary","","","",""
"Rarely","2015","16-34 y.","middle vocational","","","",""
"Rarely","2015","16-34 y.","vocational + Abi","","","",""
"Rarely","2015","16-34 y.","higher vocational","","","",""
"Rarely","2015","16-34 y.","higher education","","","",""
"Rarely","2015","35-65 y.","in school","","","",""
"Rarely","2015","35-65 y.","inadequately","","","",""
"Rarely","2015","35-65 y.","general elemantary","","","",""
"Rarely","2015","35-65 y.","middle vocational","","","",""
"Rarely","2015","35-65 y.","vocational + Abi","","","",""
"Rarely","2015","35-65 y.","higher vocational","","","",""
"Rarely","2015","35-65 y.","higher education","","","",""
"Rarely","2015","66 and older","in school","","","",""
"Rarely","2015","66 and older","inadequately","","","",""
"Rarely","2015","66 and older","general elemantary","","","",""
"Rarely","2015","66 and older","middle vocational","","","",""
"Rarely","2015","66 and older","vocational + Abi","","","",""
"Rarely","2015","66 and older","higher vocational","","","",""
"Rarely","2015","66 and older","higher education","","","",""
"Never","2015","16-34 y.","in school","","","",""
"Never","2015","16-34 y.","inadequately","","","",""
"Never","2015","16-34 y.","general elemantary","","","",""
"Never","2015","16-34 y.","middle vocational","","","",""
"Never","2015","16-34 y.","vocational + Abi","","","",""
"Never","2015","16-34 y.","higher vocational","","","",""
"Never","2015","16-34 y.","higher education","","","",""
"Never","2015","35-65 y.","in school","","","",""
"Never","2015","35-65 y.","inadequately","","","",""
"Never","2015","35-65 y.","general elemantary","","","",""
"Never","2015","35-65 y.","middle vocational","","","",""
"Never","2015","35-65 y.","vocational + Abi","","","",""
"Never","2015","35-65 y.","higher vocational","","","",""
"Never","2015","35-65 y.","higher education","","","",""
"Never","2015","66 and older","in school","","","",""
"Never","2015","66 and older","inadequately","","","",""
"Never","2015","66 and older","general elemantary","","","",""
"Never","2015","66 and older","middle vocational","","","",""
"Never","2015","66 and older","vocational + Abi","","","",""
"Never","2015","66 and older","higher vocational","","","",""
"Never","2015","66 and older","higher education","","","",""
"Daily","2016","16-34 y.","in school","","","",""
"Daily","2016","16-34 y.","inadequately","","","",""
"Daily","2016","16-34 y.","general elemantary","","","",""
"Daily","2016","16-34 y.","middle vocational","","","",""
"Daily","2016","16-34 y.","vocational + Abi","","","",""
"Daily","2016","16-34 y.","higher vocational","","","",""
"Daily","2016","16-34 y.","higher education","","","",""
"Daily","2016","35-65 y.","in school","","","",""
"Daily","2016","35-65 y.","inadequately","","","",""
"Daily","2016","35-65 y.","general elemantary","","","",""
"Daily","2016","35-65 y.","middle vocational","","","",""
"Daily","2016","35-65 y.","vocational + Abi","","","",""
"Daily","2016","35-65 y.","higher vocational","","","",""
"Daily","2016","35-65 y.","higher education","","","",""
"Daily","2016","66 and older","in school","","","",""
"Daily","2016","66 and older","inadequately","","","",""
"Daily","2016","66 and older","general elemantary","","","",""
"Daily","2016","66 and older","middle vocational","","","",""
"Daily","2016","66 and older","vocational + Abi","","","",""
"Daily","2016","66 and older","higher vocational","","","",""
"Daily","2016","66 and older","higher education","","","",""
"Min 1x per week","2016","16-34 y.","in school","","","",""
"Min 1x per week","2016","16-34 y.","inadequately","","","",""
"Min 1x per week","2016","16-34 y.","general elemantary","","","",""
"Min 1x per week","2016","16-34 y.","middle vocational","","","",""
"Min 1x per week","2016","16-34 y.","vocational + Abi","","","",""
"Min 1x per week","2016","16-34 y.","higher vocational","","","",""
"Min 1x per week","2016","16-34 y.","higher education","","","",""
"Min 1x per week","2016","35-65 y.","in school","","","",""
"Min 1x per week","2016","35-65 y.","inadequately","","","",""
"Min 1x per week","2016","35-65 y.","general elemantary","","","",""
"Min 1x per week","2016","35-65 y.","middle vocational","","","",""
"Min 1x per week","2016","35-65 y.","vocational + Abi","","","",""
"Min 1x per week","2016","35-65 y.","higher vocational","","","",""
"Min 1x per week","2016","35-65 y.","higher education","","","",""
"Min 1x per week","2016","66 and older","in school","","","",""
"Min 1x per week","2016","66 and older","inadequately","","","",""
"Min 1x per week","2016","66 and older","general elemantary","","","",""
"Min 1x per week","2016","66 and older","middle vocational","","","",""
"Min 1x per week","2016","66 and older","vocational + Abi","","","",""
"Min 1x per week","2016","66 and older","higher vocational","","","",""
"Min 1x per week","2016","66 and older","higher education","","","",""
"Min 1x per month","2016","16-34 y.","in school","","","",""
"Min 1x per month","2016","16-34 y.","inadequately","","","",""
"Min 1x per month","2016","16-34 y.","general elemantary","","","",""
"Min 1x per month","2016","16-34 y.","middle vocational","","","",""
"Min 1x per month","2016","16-34 y.","vocational + Abi","","","",""
"Min 1x per month","2016","16-34 y.","higher vocational","","","",""
"Min 1x per month","2016","16-34 y.","higher education","","","",""
"Min 1x per month","2016","35-65 y.","in school","","","",""
"Min 1x per month","2016","35-65 y.","inadequately","","","",""
"Min 1x per month","2016","35-65 y.","general elemantary","","","",""
"Min 1x per month","2016","35-65 y.","middle vocational","","","",""
"Min 1x per month","2016","35-65 y.","vocational + Abi","","","",""
"Min 1x per month","2016","35-65 y.","higher vocational","","","",""
"Min 1x per month","2016","35-65 y.","higher education","","","",""
"Min 1x per month","2016","66 and older","in school","","","",""
"Min 1x per month","2016","66 and older","inadequately","","","",""
"Min 1x per month","2016","66 and older","general elemantary","","","",""
"Min 1x per month","2016","66 and older","middle vocational","","","",""
"Min 1x per month","2016","66 and older","vocational + Abi","","","",""
"Min 1x per month","2016","66 and older","higher vocational","","","",""
"Min 1x per month","2016","66 and older","higher education","","","",""
"Rarely","2016","16-34 y.","in school","","","",""
"Rarely","2016","16-34 y.","inadequately","","","",""
"Rarely","2016","16-34 y.","general elemantary","","","",""
"Rarely","2016","16-34 y.","middle vocational","","","",""
"Rarely","2016","16-34 y.","vocational + Abi","","","",""
"Rarely","2016","16-34 y.","higher vocational","","","",""
"Rarely","2016","16-34 y.","higher education","","","",""
"Rarely","2016","35-65 y.","in school","","","",""
"Rarely","2016","35-65 y.","inadequately","","","",""
"Rarely","2016","35-65 y.","general elemantary","","","",""
"Rarely","2016","35-65 y.","middle vocational","","","",""
"Rarely","2016","35-65 y.","vocational + Abi","","","",""
"Rarely","2016","35-65 y.","higher vocational","","","",""
"Rarely","2016","35-65 y.","higher education","","","",""
"Rarely","2016","66 and older","in school","","","",""
"Rarely","2016","66 and older","inadequately","","","",""
"Rarely","2016","66 and older","general elemantary","","","",""
"Rarely","2016","66 and older","middle vocational","","","",""
"Rarely","2016","66 and older","vocational + Abi","","","",""
"Rarely","2016","66 and older","higher vocational","","","",""
"Rarely","2016","66 and older","higher education","","","",""
"Never","2016","16-34 y.","in school","","","",""
"Never","2016","16-34 y.","inadequately","","","",""
"Never","2016","16-34 y.","general elemantary","","","",""
"Never","2016","16-34 y.","middle vocational","","","",""
"Never","2016","16-34 y.","vocational + Abi","","","",""
"Never","2016","16-34 y.","higher vocational","","","",""
"Never","2016","16-34 y.","higher education","","","",""
"Never","2016","35-65 y.","in school","","","",""
"Never","2016","35-65 y.","inadequately","","","",""
"Never","2016","35-65 y.","general elemantary","","","",""
"Never","2016","35-65 y.","middle vocational","","","",""
"Never","2016","35-65 y.","vocational + Abi","","","",""
"Never","2016","35-65 y.","higher vocational","","","",""
"Never","2016","35-65 y.","higher education","","","",""
"Never","2016","66 and older","in school","","","",""
"Never","2016","66 and older","inadequately","","","",""
"Never","2016","66 and older","general elemantary","","","",""
"Never","2016","66 and older","middle vocational","","","",""
"Never","2016","66 and older","vocational + Abi","","","",""
"Never","2016","66 and older","higher vocational","","","",""
"Never","2016","66 and older","higher education","","","",""
"Daily","2017","16-34 y.","in school","","","",""
"Daily","2017","16-34 y.","inadequately","","","",""
"Daily","2017","16-34 y.","general elemantary","","","",""
"Daily","2017","16-34 y.","middle vocational","","","",""
"Daily","2017","16-34 y.","vocational + Abi","","","",""
"Daily","2017","16-34 y.","higher vocational","","","",""
"Daily","2017","16-34 y.","higher education","","","",""
"Daily","2017","35-65 y.","in school","","","",""
"Daily","2017","35-65 y.","inadequately","","","",""
"Daily","2017","35-65 y.","general elemantary","","","",""
"Daily","2017","35-65 y.","middle vocational","","","",""
"Daily","2017","35-65 y.","vocational + Abi","","","",""
"Daily","2017","35-65 y.","higher vocational","","","",""
"Daily","2017","35-65 y.","higher education","","","",""
"Daily","2017","66 and older","in school","","","",""
"Daily","2017","66 and older","inadequately","","","",""
"Daily","2017","66 and older","general elemantary","","","",""
"Daily","2017","66 and older","middle vocational","","","",""
"Daily","2017","66 and older","vocational + Abi","","","",""
"Daily","2017","66 and older","higher vocational","","","",""
"Daily","2017","66 and older","higher education","","","",""
"Min 1x per week","2017","16-34 y.","in school","","","",""
"Min 1x per week","2017","16-34 y.","inadequately","","","",""
"Min 1x per week","2017","16-34 y.","general elemantary","","","",""
"Min 1x per week","2017","16-34 y.","middle vocational","","","",""
"Min 1x per week","2017","16-34 y.","vocational + Abi","","","",""
"Min 1x per week","2017","16-34 y.","higher vocational","","","",""
"Min 1x per week","2017","16-34 y.","higher education","","","",""
"Min 1x per week","2017","35-65 y.","in school","","","",""
"Min 1x per week","2017","35-65 y.","inadequately","","","",""
"Min 1x per week","2017","35-65 y.","general elemantary","","","",""
"Min 1x per week","2017","35-65 y.","middle vocational","","","",""
"Min 1x per week","2017","35-65 y.","vocational + Abi","","","",""
"Min 1x per week","2017","35-65 y.","higher vocational","","","",""
"Min 1x per week","2017","35-65 y.","higher education","","","",""
"Min 1x per week","2017","66 and older","in school","","","",""
"Min 1x per week","2017","66 and older","inadequately","","","",""
"Min 1x per week","2017","66 and older","general elemantary","","","",""
"Min 1x per week","2017","66 and older","middle vocational","","","",""
"Min 1x per week","2017","66 and older","vocational + Abi","","","",""
"Min 1x per week","2017","66 and older","higher vocational","","","",""
"Min 1x per week","2017","66 and older","higher education","","","",""
"Min 1x per month","2017","16-34 y.","in school","","","",""
"Min 1x per month","2017","16-34 y.","inadequately","","","",""
"Min 1x per month","2017","16-34 y.","general elemantary","","","",""
"Min 1x per month","2017","16-34 y.","middle vocational","","","",""
"Min 1x per month","2017","16-34 y.","vocational + Abi","","","",""
"Min 1x per month","2017","16-34 y.","higher vocational","","","",""
"Min 1x per month","2017","16-34 y.","higher education","","","",""
"Min 1x per month","2017","35-65 y.","in school","","","",""
"Min 1x per month","2017","35-65 y.","inadequately","","","",""
"Min 1x per month","2017","35-65 y.","general elemantary","","","",""
"Min 1x per month","2017","35-65 y.","middle vocational","","","",""
"Min 1x per month","2017","35-65 y.","vocational + Abi","","","",""
"Min 1x per month","2017","35-65 y.","higher vocational","","","",""
"Min 1x per month","2017","35-65 y.","higher education","","","",""
"Min 1x per month","2017","66 and older","in school","","","",""
"Min 1x per month","2017","66 and older","inadequately","","","",""
"Min 1x per month","2017","66 and older","general elemantary","","","",""
"Min 1x per month","2017","66 and older","middle vocational","","","",""
"Min 1x per month","2017","66 and older","vocational + Abi","","","",""
"Min 1x per month","2017","66 and older","higher vocational","","","",""
"Min 1x per month","2017","66 and older","higher education","","","",""
"Rarely","2017","16-34 y.","in school","","","",""
"Rarely","2017","16-34 y.","inadequately","","","",""
"Rarely","2017","16-34 y.","general elemantary","","","",""
"Rarely","2017","16-34 y.","middle vocational","","","",""
"Rarely","2017","16-34 y.","vocational + Abi","","","",""
"Rarely","2017","16-34 y.","higher vocational","","","",""
"Rarely","2017","16-34 y.","higher education","","","",""
"Rarely","2017","35-65 y.","in school","","","",""
"Rarely","2017","35-65 y.","inadequately","","","",""
"Rarely","2017","35-65 y.","general elemantary","","","",""
"Rarely","2017","35-65 y.","middle vocational","","","",""
"Rarely","2017","35-65 y.","vocational + Abi","","","",""
"Rarely","2017","35-65 y.","higher vocational","","","",""
"Rarely","2017","35-65 y.","higher education","","","",""
"Rarely","2017","66 and older","in school","","","",""
"Rarely","2017","66 and older","inadequately","","","",""
"Rarely","2017","66 and older","general elemantary","","","",""
"Rarely","2017","66 and older","middle vocational","","","",""
"Rarely","2017","66 and older","vocational + Abi","","","",""
"Rarely","2017","66 and older","higher vocational","","","",""
"Rarely","2017","66 and older","higher education","","","",""
"Never","2017","16-34 y.","in school","","","",""
"Never","2017","16-34 y.","inadequately","","","",""
"Never","2017","16-34 y.","general elemantary","","","",""
"Never","2017","16-34 y.","middle vocational","","","",""
"Never","2017","16-34 y.","vocational + Abi","","","",""
"Never","2017","16-34 y.","higher vocational","","","",""
"Never","2017","16-34 y.","higher education","","","",""
"Never","2017","35-65 y.","in school","","","",""
"Never","2017","35-65 y.","inadequately","","","",""
"Never","2017","35-65 y.","general elemantary","","","",""
"Never","2017","35-65 y.","middle vocational","","","",""
"Never","2017","35-65 y.","vocational + Abi","","","",""
