"pli0083","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence","value"
"Never","2011","general elemantary","Male","","","","","5"
"Never","2011","general elemantary","Female","","","","","5"
"Never","2011","middle vocational","Male","","","","","5"
"Never","2011","middle vocational","Female","","","","","5"
"Never","2011","vocational + Abi","Male","","","","","5"
"Never","2011","vocational + Abi","Female","","","","","5"
"Never","2011","higher vocational","Male","","","","","5"
"Never","2011","higher vocational","Female","","","","","5"
"Never","2011","higher education","Male","","","","","5"
"Never","2011","higher education","Female","","","","","5"
"Rarely","2011","general elemantary","Female","","","","","4"
"Rarely","2011","middle vocational","Male","","","","","4"
"Rarely","2011","middle vocational","Female","","","","","4"
"Rarely","2011","vocational + Abi","Male","","","","","4"
"Rarely","2011","vocational + Abi","Female","","","","","4"
"Rarely","2011","higher vocational","Male","","","","","4"
"Rarely","2011","higher vocational","Female","","","","","4"
"Rarely","2011","higher education","Male","","","","","4"
"Rarely","2011","higher education","Female","","","","","4"
"Rarely","2011","in school","Male","","","","","4"
"Rarely","2011","in school","Female","","","","","4"
"Rarely","2011","inadequately","Male","","","","","4"
"Rarely","2011","inadequately","Female","","","","","4"
"Rarely","2011","general elemantary","Male","","","","","4"
"Daily","2012","in school","Male","","","","","1"
"Daily","2012","in school","Female","","","","","1"
"Daily","2012","inadequately","Male","","","","","1"
"Daily","2012","inadequately","Female","","","","","1"
"Daily","2012","general elemantary","Male","","","","","1"
"Daily","2012","general elemantary","Female","","","","","1"
"Daily","2012","middle vocational","Male","","","","","1"
"Daily","2012","middle vocational","Female","","","","","1"
"Daily","2012","vocational + Abi","Male","","","","","1"
"Daily","2012","vocational + Abi","Female","","","","","1"
"Daily","2012","higher vocational","Male","","","","","1"
"Daily","2012","higher vocational","Female","","","","","1"
"Daily","2012","higher education","Male","","","","","1"
"Daily","2012","higher education","Female","","","","","1"
"Min 1x per month","2012","general elemantary","Female","","","","","3"
"Min 1x per month","2012","middle vocational","Male","","","","","3"
"Min 1x per month","2012","middle vocational","Female","","","","","3"
"Min 1x per month","2012","vocational + Abi","Male","","","","","3"
"Min 1x per month","2012","vocational + Abi","Female","","","","","3"
"Min 1x per month","2012","higher vocational","Male","","","","","3"
"Min 1x per month","2012","higher vocational","Female","","","","","3"
"Min 1x per month","2012","higher education","Male","","","","","3"
"Min 1x per month","2012","higher education","Female","","","","","3"
"Min 1x per month","2012","in school","Male","","","","","3"
"Min 1x per month","2012","in school","Female","","","","","3"
"Min 1x per month","2012","inadequately","Male","","","","","3"
"Min 1x per month","2012","inadequately","Female","","","","","3"
"Min 1x per month","2012","general elemantary","Male","","","","","3"
"Min 1x per week","2012","general elemantary","Female","","","","","2"
"Min 1x per week","2012","middle vocational","Male","","","","","2"
"Min 1x per week","2012","middle vocational","Female","","","","","2"
"Min 1x per week","2012","vocational + Abi","Male","","","","","2"
"Min 1x per week","2012","vocational + Abi","Female","","","","","2"
"Min 1x per week","2012","higher vocational","Male","","","","","2"
"Min 1x per week","2012","higher vocational","Female","","","","","2"
"Min 1x per week","2012","higher education","Male","","","","","2"
"Min 1x per week","2012","higher education","Female","","","","","2"
"Min 1x per week","2012","in school","Male","","","","","2"
"Min 1x per week","2012","in school","Female","","","","","2"
"Min 1x per week","2012","inadequately","Male","","","","","2"
"Min 1x per week","2012","inadequately","Female","","","","","2"
"Min 1x per week","2012","general elemantary","Male","","","","","2"
"Never","2012","in school","Male","","","","","5"
"Never","2012","in school","Female","","","","","5"
"Never","2012","inadequately","Male","","","","","5"
"Never","2012","inadequately","Female","","","","","5"
"Never","2012","general elemantary","Male","","","","","5"
"Never","2012","general elemantary","Female","","","","","5"
"Never","2012","middle vocational","Male","","","","","5"
"Never","2012","middle vocational","Female","","","","","5"
"Never","2012","vocational + Abi","Male","","","","","5"
"Never","2012","vocational + Abi","Female","","","","","5"
"Never","2012","higher vocational","Male","","","","","5"
"Never","2012","higher vocational","Female","","","","","5"
"Never","2012","higher education","Male","","","","","5"
"Never","2012","higher education","Female","","","","","5"
"Rarely","2012","general elemantary","Female","","","","","4"
"Rarely","2012","middle vocational","Male","","","","","4"
"Rarely","2012","middle vocational","Female","","","","","4"
"Rarely","2012","vocational + Abi","Male","","","","","4"
"Rarely","2012","vocational + Abi","Female","","","","","4"
"Rarely","2012","higher vocational","Male","","","","","4"
"Rarely","2012","higher vocational","Female","","","","","4"
"Rarely","2012","higher education","Male","","","","","4"
"Rarely","2012","higher education","Female","","","","","4"
"Rarely","2012","in school","Male","","","","","4"
"Rarely","2012","in school","Female","","","","","4"
"Rarely","2012","inadequately","Male","","","","","4"
"Rarely","2012","inadequately","Female","","","","","4"
"Rarely","2012","general elemantary","Male","","","","","4"
"Daily","2013","in school","Male","131","0.67504687268403","0.612149049605421","0.737944695762639","1"
"Daily","2013","in school","Female","154","0.691305525815729","0.631862139703319","0.750748911928138","1"
"Daily","2013","inadequately","Male","121","0.794383134762444","0.727196163262848","0.861570106262041","1"
"Daily","2013","inadequately","Female","173","0.912361642361198","0.872260011804902","0.952463272917494","1"
"Daily","2013","general elemantary","Male","729","0.852046310669333","0.828493894381548","0.875598726957118","1"
"Daily","2013","general elemantary","Female","1496","0.895654886760752","0.881245118329981","0.910064655191523","1"
"Daily","2013","middle vocational","Male","4489","0.825164813427502","0.815094620781596","0.835235006073408","1"
"Daily","2013","middle vocational","Female","5700","0.830117861307208","0.821303047546705","0.83893267506771","1"
"Daily","2013","vocational + Abi","Male","449","0.740348586369831","0.705612102850338","0.775085069889323","1"
"Daily","2013","vocational + Abi","Female","872","0.776027728271578","0.752098176547513","0.799957279995644","1"
"Daily","2013","higher vocational","Male","801","0.783514326354416","0.758435554482592","0.808593098226239","1"
"Daily","2013","higher vocational","Female","487","0.7625101267886","0.729669337262868","0.795350916314333","1"
"Daily","2013","higher education","Male","2075","0.695307791083843","0.678776568751415","0.711839013416272","1"
"Daily","2013","higher education","Female","1895","0.698125319131746","0.681288927146438","0.714961711117054","1"
"Min 1x per month","2013","in school","Male","11","","","","3"
"Min 1x per month","2013","in school","Female","6","","","","3"
"Min 1x per month","2013","inadequately","Male","","","","","3"
"Min 1x per month","2013","inadequately","Female","1","","","","3"
"Min 1x per month","2013","general elemantary","Male","16","","","","3"
"Min 1x per month","2013","general elemantary","Female","15","","","","3"
"Min 1x per month","2013","middle vocational","Male","109","0.0194828969752454","0.015818459114617","0.0231473348358737","3"
"Min 1x per month","2013","middle vocational","Female","111","0.0169737733404693","0.013941689865913","0.0200058568150256","3"
"Min 1x per month","2013","vocational + Abi","Male","11","","","","3"
"Min 1x per month","2013","vocational + Abi","Female","20","","","","3"
"Min 1x per month","2013","higher vocational","Male","29","","","","3"
"Min 1x per month","2013","higher vocational","Female","19","","","","3"
"Min 1x per month","2013","higher education","Male","112","0.035351568252161","0.0287191085815247","0.0419840279227973","3"
"Min 1x per month","2013","higher education","Female","99","0.0303477675798845","0.0240564680144416","0.0366390671453273","3"
"Min 1x per week","2013","in school","Male","58","0.223589385472274","0.167635582079599","0.279543188864949","2"
"Min 1x per week","2013","in school","Female","64","0.252923918996281","0.196989199337116","0.308858638655446","2"
"Min 1x per week","2013","inadequately","Male","13","","","","2"
"Min 1x per week","2013","inadequately","Female","8","","","","2"
"Min 1x per week","2013","general elemantary","Male","92","0.0836045235930102","0.0652434815200931","0.101965565665927","2"
"Min 1x per week","2013","general elemantary","Female","151","0.067992026434716","0.0561264347113229","0.079857618158109","2"
"Min 1x per week","2013","middle vocational","Male","661","0.121363285813911","0.11270560951122","0.130020962116601","2"
"Min 1x per week","2013","middle vocational","Female","870","0.108700080723311","0.10139380144754","0.116006359999081","2"
"Min 1x per week","2013","vocational + Abi","Male","129","0.226479598078812","0.193318965304276","0.259640230853347","2"
"Min 1x per week","2013","vocational + Abi","Female","232","0.187306226403986","0.16491188013089","0.209700572677082","2"
"Min 1x per week","2013","higher vocational","Male","163","0.149876527533126","0.128140707564993","0.171612347501259","2"
"Min 1x per week","2013","higher vocational","Female","108","0.149342178296492","0.12183557751471","0.176848779078274","2"
"Min 1x per week","2013","higher education","Male","643","0.220610292798416","0.2057175063229","0.235503079273931","2"
"Min 1x per week","2013","higher education","Female","700","0.216809648606936","0.201696952254772","0.231922344959099","2"
"Never","2013","in school","Male","5","","","","5"
"Never","2013","in school","Female","1","","","","5"
"Never","2013","inadequately","Male","2","","","","5"
"Never","2013","inadequately","Female","3","","","","5"
"Never","2013","general elemantary","Male","15","","","","5"
"Never","2013","general elemantary","Female","21","","","","5"
"Never","2013","middle vocational","Male","51","0.0100399559473133","0.00739676982977851","0.012683142064848","5"
"Never","2013","middle vocational","Female","68","0.0123655257226582","0.00977150276785806","0.0149595486774584","5"
"Never","2013","vocational + Abi","Male","5","","","","5"
"Never","2013","vocational + Abi","Female","13","","","","5"
"Never","2013","higher vocational","Male","11","","","","5"
"Never","2013","higher vocational","Female","8","","","","5"
"Never","2013","higher education","Male","37","0.0145438278290053","0.010244072299886","0.0188435833581247","5"
"Never","2013","higher education","Female","50","0.0200702038773314","0.0149268978798094","0.0252135098748534","5"
"Rarely","2013","in school","Male","8","","","","4"
"Rarely","2013","in school","Female","7","","","","4"
"Rarely","2013","inadequately","Male","3","","","","4"
"Rarely","2013","inadequately","Female","6","","","","4"
"Rarely","2013","general elemantary","Male","21","","","","4"
"Rarely","2013","general elemantary","Female","46","0.0218579403932525","0.0149657672377694","0.0287501135487356","4"
"Rarely","2013","middle vocational","Male","155","0.0239490478360292","0.0198955179594866","0.0280025777125717","4"
"Rarely","2013","middle vocational","Female","223","0.0318427589063538","0.0277213311164249","0.0359641866962828","4"
"Rarely","2013","vocational + Abi","Male","18","","","","4"
"Rarely","2013","vocational + Abi","Female","29","","","","4"
"Rarely","2013","higher vocational","Male","32","0.0284238346532231","0.0183045928548305","0.0385430764516157","4"
"Rarely","2013","higher vocational","Female","23","","","","4"
"Rarely","2013","higher education","Male","111","0.0341865200365749","0.0276603283908202","0.0407127116823297","4"
"Rarely","2013","higher education","Female","112","0.0346470608041025","0.0279397991276915","0.0413543224805134","4"
"Daily","2014","in school","Male","","","","","1"
"Daily","2014","in school","Female","","","","","1"
"Daily","2014","inadequately","Male","","","","","1"
"Daily","2014","inadequately","Female","","","","","1"
"Daily","2014","general elemantary","Male","","","","","1"
"Daily","2014","general elemantary","Female","","","","","1"
"Daily","2014","middle vocational","Male","","","","","1"
"Daily","2014","middle vocational","Female","","","","","1"
"Daily","2014","vocational + Abi","Male","","","","","1"
"Daily","2014","vocational + Abi","Female","","","","","1"
"Daily","2014","higher vocational","Male","","","","","1"
"Daily","2014","higher vocational","Female","","","","","1"
"Daily","2014","higher education","Male","","","","","1"
"Daily","2014","higher education","Female","","","","","1"
"Min 1x per month","2014","in school","Male","","","","","3"
"Min 1x per month","2014","in school","Female","","","","","3"
"Min 1x per month","2014","inadequately","Male","","","","","3"
"Min 1x per month","2014","inadequately","Female","","","","","3"
"Min 1x per month","2014","general elemantary","Male","","","","","3"
"Min 1x per month","2014","general elemantary","Female","","","","","3"
"Min 1x per month","2014","middle vocational","Male","","","","","3"
"Min 1x per month","2014","middle vocational","Female","","","","","3"
"Min 1x per month","2014","vocational + Abi","Male","","","","","3"
"Min 1x per month","2014","vocational + Abi","Female","","","","","3"
"Min 1x per month","2014","higher vocational","Male","","","","","3"
"Min 1x per month","2014","higher vocational","Female","","","","","3"
"Min 1x per month","2014","higher education","Male","","","","","3"
"Min 1x per month","2014","higher education","Female","","","","","3"
"Min 1x per week","2014","in school","Male","","","","","2"
"Min 1x per week","2014","in school","Female","","","","","2"
"Min 1x per week","2014","inadequately","Male","","","","","2"
"Min 1x per week","2014","inadequately","Female","","","","","2"
"Min 1x per week","2014","general elemantary","Male","","","","","2"
"Min 1x per week","2014","general elemantary","Female","","","","","2"
"Min 1x per week","2014","middle vocational","Male","","","","","2"
"Min 1x per week","2014","middle vocational","Female","","","","","2"
"Min 1x per week","2014","vocational + Abi","Male","","","","","2"
"Min 1x per week","2014","vocational + Abi","Female","","","","","2"
"Min 1x per week","2014","higher vocational","Male","","","","","2"
"Min 1x per week","2014","higher vocational","Female","","","","","2"
"Min 1x per week","2014","higher education","Male","","","","","2"
"Min 1x per week","2014","higher education","Female","","","","","2"
"Never","2014","in school","Male","","","","","5"
"Never","2014","in school","Female","","","","","5"
"Never","2014","inadequately","Male","","","","","5"
"Never","2014","inadequately","Female","","","","","5"
"Never","2014","general elemantary","Male","","","","","5"
"Never","2014","general elemantary","Female","","","","","5"
"Never","2014","middle vocational","Male","","","","","5"
"Never","2014","middle vocational","Female","","","","","5"
"Never","2014","vocational + Abi","Male","","","","","5"
"Never","2014","vocational + Abi","Female","","","","","5"
"Never","2014","higher vocational","Male","","","","","5"
"Never","2014","higher vocational","Female","","","","","5"
"Never","2014","higher education","Male","","","","","5"
"Never","2014","higher education","Female","","","","","5"
"Rarely","2014","in school","Male","","","","","4"
"Rarely","2014","in school","Female","","","","","4"
"Rarely","2014","inadequately","Male","","","","","4"
"Rarely","2014","inadequately","Female","","","","","4"
"Rarely","2014","general elemantary","Male","","","","","4"
"Rarely","2014","general elemantary","Female","","","","","4"
"Rarely","2014","middle vocational","Male","","","","","4"
"Rarely","2014","middle vocational","Female","","","","","4"
"Rarely","2014","vocational + Abi","Male","","","","","4"
"Rarely","2014","vocational + Abi","Female","","","","","4"
"Rarely","2014","higher vocational","Male","","","","","4"
"Rarely","2014","higher vocational","Female","","","","","4"
"Rarely","2014","higher education","Male","","","","","4"
"Rarely","2014","higher education","Female","","","","","4"
"Daily","2015","in school","Male","","","","","1"
"Daily","2015","in school","Female","","","","","1"
"Daily","2015","inadequately","Male","","","","","1"
"Daily","2015","inadequately","Female","","","","","1"
"Daily","2015","general elemantary","Male","","","","","1"
"Daily","2015","general elemantary","Female","","","","","1"
"Daily","2015","middle vocational","Male","","","","","1"
"Daily","2015","middle vocational","Female","","","","","1"
"Daily","2015","vocational + Abi","Male","","","","","1"
"Daily","2015","vocational + Abi","Female","","","","","1"
"Daily","2015","higher vocational","Male","","","","","1"
"Daily","2015","higher vocational","Female","","","","","1"
"Daily","2015","higher education","Male","","","","","1"
"Daily","2015","higher education","Female","","","","","1"
"Min 1x per month","2015","in school","Male","","","","","3"
"Min 1x per month","2015","in school","Female","","","","","3"
"Min 1x per month","2015","inadequately","Male","","","","","3"
"Min 1x per month","2015","inadequately","Female","","","","","3"
"Min 1x per month","2015","general elemantary","Male","","","","","3"
"Min 1x per month","2015","general elemantary","Female","","","","","3"
"Min 1x per month","2015","middle vocational","Male","","","","","3"
"Min 1x per month","2015","middle vocational","Female","","","","","3"
"Min 1x per month","2015","vocational + Abi","Male","","","","","3"
"Min 1x per month","2015","vocational + Abi","Female","","","","","3"
"Min 1x per month","2015","higher vocational","Male","","","","","3"
"Min 1x per month","2015","higher vocational","Female","","","","","3"
"Min 1x per month","2015","higher education","Male","","","","","3"
"Min 1x per month","2015","higher education","Female","","","","","3"
"Min 1x per week","2015","in school","Male","","","","","2"
"Min 1x per week","2015","in school","Female","","","","","2"
"Min 1x per week","2015","inadequately","Male","","","","","2"
"Min 1x per week","2015","inadequately","Female","","","","","2"
"Min 1x per week","2015","general elemantary","Male","","","","","2"
"Min 1x per week","2015","general elemantary","Female","","","","","2"
"Min 1x per week","2015","middle vocational","Male","","","","","2"
"Min 1x per week","2015","middle vocational","Female","","","","","2"
"Min 1x per week","2015","vocational + Abi","Male","","","","","2"
"Min 1x per week","2015","vocational + Abi","Female","","","","","2"
"Min 1x per week","2015","higher vocational","Male","","","","","2"
"Min 1x per week","2015","higher vocational","Female","","","","","2"
"Min 1x per week","2015","higher education","Male","","","","","2"
"Min 1x per week","2015","higher education","Female","","","","","2"
"Never","2015","in school","Male","","","","","5"
"Never","2015","in school","Female","","","","","5"
"Never","2015","inadequately","Male","","","","","5"
"Never","2015","inadequately","Female","","","","","5"
"Never","2015","general elemantary","Male","","","","","5"
"Never","2015","general elemantary","Female","","","","","5"
"Never","2015","middle vocational","Male","","","","","5"
"Never","2015","middle vocational","Female","","","","","5"
"Never","2015","vocational + Abi","Male","","","","","5"
"Never","2015","vocational + Abi","Female","","","","","5"
"Never","2015","higher vocational","Male","","","","","5"
"Never","2015","higher vocational","Female","","","","","5"
"Never","2015","higher education","Male","","","","","5"
"Never","2015","higher education","Female","","","","","5"
"Rarely","2015","in school","Male","","","","","4"
"Rarely","2015","in school","Female","","","","","4"
"Rarely","2015","inadequately","Male","","","","","4"
"Rarely","2015","inadequately","Female","","","","","4"
"Rarely","2015","general elemantary","Male","","","","","4"
"Rarely","2015","general elemantary","Female","","","","","4"
"Rarely","2015","middle vocational","Male","","","","","4"
"Rarely","2015","middle vocational","Female","","","","","4"
"Rarely","2015","vocational + Abi","Male","","","","","4"
"Rarely","2015","vocational + Abi","Female","","","","","4"
"Rarely","2015","higher vocational","Male","","","","","4"
"Rarely","2015","higher vocational","Female","","","","","4"
"Rarely","2015","higher education","Male","","","","","4"
"Rarely","2015","higher education","Female","","","","","4"
"Daily","2016","in school","Male","","","","","1"
"Daily","2016","in school","Female","","","","","1"
"Daily","2016","inadequately","Male","","","","","1"
"Daily","2016","inadequately","Female","","","","","1"
"Daily","2016","general elemantary","Male","","","","","1"
"Daily","2016","general elemantary","Female","","","","","1"
"Daily","2016","middle vocational","Male","","","","","1"
"Daily","2016","middle vocational","Female","","","","","1"
"Daily","2016","vocational + Abi","Male","","","","","1"
"Daily","2016","vocational + Abi","Female","","","","","1"
"Daily","2016","higher vocational","Male","","","","","1"
"Daily","2016","higher vocational","Female","","","","","1"
"Daily","2016","higher education","Male","","","","","1"
"Daily","2016","higher education","Female","","","","","1"
"Min 1x per month","2016","in school","Male","","","","","3"
"Min 1x per month","2016","in school","Female","","","","","3"
"Min 1x per month","2016","inadequately","Male","","","","","3"
"Min 1x per month","2016","inadequately","Female","","","","","3"
"Min 1x per month","2016","general elemantary","Male","","","","","3"
"Min 1x per month","2016","general elemantary","Female","","","","","3"
"Min 1x per month","2016","middle vocational","Male","","","","","3"
"Min 1x per month","2016","middle vocational","Female","","","","","3"
"Min 1x per month","2016","vocational + Abi","Male","","","","","3"
"Min 1x per month","2016","vocational + Abi","Female","","","","","3"
"Min 1x per month","2016","higher vocational","Male","","","","","3"
"Min 1x per month","2016","higher vocational","Female","","","","","3"
"Min 1x per month","2016","higher education","Male","","","","","3"
"Min 1x per month","2016","higher education","Female","","","","","3"
"Min 1x per week","2016","in school","Male","","","","","2"
"Min 1x per week","2016","in school","Female","","","","","2"
"Min 1x per week","2016","inadequately","Male","","","","","2"
"Min 1x per week","2016","inadequately","Female","","","","","2"
"Min 1x per week","2016","general elemantary","Male","","","","","2"
"Min 1x per week","2016","general elemantary","Female","","","","","2"
"Min 1x per week","2016","middle vocational","Male","","","","","2"
"Min 1x per week","2016","middle vocational","Female","","","","","2"
"Min 1x per week","2016","vocational + Abi","Male","","","","","2"
"Min 1x per week","2016","vocational + Abi","Female","","","","","2"
"Min 1x per week","2016","higher vocational","Male","","","","","2"
"Min 1x per week","2016","higher vocational","Female","","","","","2"
"Min 1x per week","2016","higher education","Male","","","","","2"
"Min 1x per week","2016","higher education","Female","","","","","2"
"Never","2016","in school","Male","","","","","5"
"Never","2016","in school","Female","","","","","5"
"Never","2016","inadequately","Male","","","","","5"
"Never","2016","inadequately","Female","","","","","5"
"Never","2016","general elemantary","Male","","","","","5"
"Never","2016","general elemantary","Female","","","","","5"
"Never","2016","middle vocational","Male","","","","","5"
"Never","2016","middle vocational","Female","","","","","5"
"Never","2016","vocational + Abi","Male","","","","","5"
"Never","2016","vocational + Abi","Female","","","","","5"
"Never","2016","higher vocational","Male","","","","","5"
"Never","2016","higher vocational","Female","","","","","5"
"Never","2016","higher education","Male","","","","","5"
"Never","2016","higher education","Female","","","","","5"
"Rarely","2016","in school","Male","","","","","4"
"Rarely","2016","in school","Female","","","","","4"
"Rarely","2016","inadequately","Male","","","","","4"
"Rarely","2016","inadequately","Female","","","","","4"
"Rarely","2016","general elemantary","Male","","","","","4"
"Rarely","2016","general elemantary","Female","","","","","4"
"Rarely","2016","middle vocational","Male","","","","","4"
"Rarely","2016","middle vocational","Female","","","","","4"
"Rarely","2016","vocational + Abi","Male","","","","","4"
"Rarely","2016","vocational + Abi","Female","","","","","4"
"Rarely","2016","higher vocational","Male","","","","","4"
"Rarely","2016","higher vocational","Female","","","","","4"
"Rarely","2016","higher education","Male","","","","","4"
"Rarely","2016","higher education","Female","","","","","4"
"Daily","2017","inadequately","Female","","","","","1"
"Daily","2017","general elemantary","Male","","","","","1"
"Daily","2017","general elemantary","Female","","","","","1"
"Daily","2017","middle vocational","Male","","","","","1"
"Daily","2017","middle vocational","Female","","","","","1"
"Daily","2017","vocational + Abi","Male","","","","","1"
"Daily","2017","vocational + Abi","Female","","","","","1"
"Daily","2017","higher vocational","Male","","","","","1"
"Daily","2017","higher vocational","Female","","","","","1"
"Daily","2017","higher education","Male","","","","","1"
"Daily","2017","higher education","Female","","","","","1"
"Daily","2017","in school","Male","","","","","1"
"Daily","2017","in school","Female","","","","","1"
"Daily","2017","inadequately","Male","","","","","1"
"Min 1x per month","2017","inadequately","Female","","","","","3"
"Min 1x per month","2017","general elemantary","Male","","","","","3"
"Min 1x per month","2017","general elemantary","Female","","","","","3"
"Min 1x per month","2017","middle vocational","Male","","","","","3"
"Min 1x per month","2017","middle vocational","Female","","","","","3"
"Min 1x per month","2017","vocational + Abi","Male","","","","","3"
"Min 1x per month","2017","vocational + Abi","Female","","","","","3"
"Min 1x per month","2017","higher vocational","Male","","","","","3"
"Min 1x per month","2017","higher vocational","Female","","","","","3"
"Min 1x per month","2017","in school","Male","","","","","3"
"Min 1x per month","2017","in school","Female","","","","","3"
"Min 1x per month","2017","inadequately","Male","","","","","3"
"Min 1x per month","2017","higher education","Male","","","","","3"
"Min 1x per month","2017","higher education","Female","","","","","3"
"Min 1x per week","2017","inadequately","Female","","","","","2"
"Min 1x per week","2017","general elemantary","Male","","","","","2"
"Min 1x per week","2017","general elemantary","Female","","","","","2"
"Min 1x per week","2017","middle vocational","Male","","","","","2"
"Min 1x per week","2017","middle vocational","Female","","","","","2"
"Min 1x per week","2017","vocational + Abi","Male","","","","","2"
"Min 1x per week","2017","vocational + Abi","Female","","","","","2"
"Min 1x per week","2017","higher vocational","Male","","","","","2"
"Min 1x per week","2017","higher vocational","Female","","","","","2"
"Min 1x per week","2017","higher education","Male","","","","","2"
"Min 1x per week","2017","higher education","Female","","","","","2"
"Min 1x per week","2017","in school","Male","","","","","2"
"Min 1x per week","2017","in school","Female","","","","","2"
"Min 1x per week","2017","inadequately","Male","","","","","2"
"Never","2017","in school","Male","","","","","5"
"Never","2017","in school","Female","","","","","5"
"Never","2017","inadequately","Male","","","","","5"
"Never","2017","inadequately","Female","","","","","5"
"Never","2017","general elemantary","Male","","","","","5"
"Never","2017","general elemantary","Female","","","","","5"
"Never","2017","middle vocational","Male","","","","","5"
"Never","2017","middle vocational","Female","","","","","5"
"Never","2017","vocational + Abi","Male","","","","","5"
"Never","2017","vocational + Abi","Female","","","","","5"
"Never","2017","higher vocational","Male","","","","","5"
"Never","2017","higher vocational","Female","","","","","5"
"Never","2017","higher education","Male","","","","","5"
"Never","2017","higher education","Female","","","","","5"
"Rarely","2017","in school","Male","","","","","4"
"Rarely","2017","in school","Female","","","","","4"
"Rarely","2017","inadequately","Male","","","","","4"
"Rarely","2017","inadequately","Female","","","","","4"
"Rarely","2017","general elemantary","Male","","","","","4"
"Rarely","2017","general elemantary","Female","","","","","4"
"Rarely","2017","middle vocational","Male","","","","","4"
"Rarely","2017","middle vocational","Female","","","","","4"
"Rarely","2017","vocational + Abi","Male","","","","","4"
"Rarely","2017","vocational + Abi","Female","","","","","4"
"Rarely","2017","higher vocational","Male","","","","","4"
"Rarely","2017","higher vocational","Female","","","","","4"
"Rarely","2017","higher education","Male","","","","","4"
"Rarely","2017","higher education","Female","","","","","4"
"Daily","2018","in school","Male","","","","","1"
"Daily","2018","in school","Female","","","","","1"
"Daily","2018","inadequately","Male","","","","","1"
"Daily","2018","inadequately","Female","","","","","1"
"Daily","2018","general elemantary","Male","","","","","1"
"Daily","2018","general elemantary","Female","","","","","1"
"Daily","2018","middle vocational","Male","","","","","1"
"Daily","2018","middle vocational","Female","","","","","1"
"Daily","2018","vocational + Abi","Male","","","","","1"
"Daily","2018","vocational + Abi","Female","","","","","1"
"Daily","2018","higher vocational","Male","","","","","1"
"Daily","2018","higher vocational","Female","","","","","1"
"Daily","2018","higher education","Male","","","","","1"
"Daily","2018","higher education","Female","","","","","1"
"Min 1x per month","2018","in school","Male","","","","","3"
"Min 1x per month","2018","in school","Female","","","","","3"
"Min 1x per month","2018","inadequately","Male","","","","","3"
"Min 1x per month","2018","inadequately","Female","","","","","3"
"Min 1x per month","2018","general elemantary","Male","","","","","3"
"Min 1x per month","2018","general elemantary","Female","","","","","3"
"Min 1x per month","2018","middle vocational","Male","","","","","3"
"Min 1x per month","2018","middle vocational","Female","","","","","3"
"Min 1x per month","2018","vocational + Abi","Male","","","","","3"
"Min 1x per month","2018","vocational + Abi","Female","","","","","3"
"Min 1x per month","2018","higher vocational","Male","","","","","3"
"Min 1x per month","2018","higher vocational","Female","","","","","3"
"Min 1x per month","2018","higher education","Male","","","","","3"
"Min 1x per month","2018","higher education","Female","","","","","3"
"Min 1x per week","2018","in school","Male","","","","","2"
"Min 1x per week","2018","in school","Female","","","","","2"
"Min 1x per week","2018","inadequately","Male","","","","","2"
"Min 1x per week","2018","inadequately","Female","","","","","2"
"Min 1x per week","2018","general elemantary","Male","","","","","2"
"Min 1x per week","2018","general elemantary","Female","","","","","2"
"Min 1x per week","2018","middle vocational","Male","","","","","2"
"Min 1x per week","2018","middle vocational","Female","","","","","2"
"Min 1x per week","2018","vocational + Abi","Male","","","","","2"
"Min 1x per week","2018","vocational + Abi","Female","","","","","2"
"Min 1x per week","2018","higher vocational","Male","","","","","2"
"Min 1x per week","2018","higher vocational","Female","","","","","2"
"Min 1x per week","2018","higher education","Male","","","","","2"
"Min 1x per week","2018","higher education","Female","","","","","2"
"Never","2018","in school","Male","","","","","5"
"Never","2018","in school","Female","","","","","5"
"Never","2018","inadequately","Male","","","","","5"
"Never","2018","inadequately","Female","","","","","5"
"Never","2018","general elemantary","Male","","","","","5"
"Never","2018","general elemantary","Female","","","","","5"
"Never","2018","middle vocational","Male","","","","","5"
"Never","2018","middle vocational","Female","","","","","5"
"Never","2018","vocational + Abi","Male","","","","","5"
"Never","2018","vocational + Abi","Female","","","","","5"
"Never","2018","higher vocational","Male","","","","","5"
"Never","2018","higher vocational","Female","","","","","5"
"Never","2018","higher education","Male","","","","","5"
"Never","2018","higher education","Female","","","","","5"
"Rarely","2018","in school","Male","","","","","4"
"Rarely","2018","in school","Female","","","","","4"
"Rarely","2018","inadequately","Male","","","","","4"
"Rarely","2018","inadequately","Female","","","","","4"
"Rarely","2018","general elemantary","Male","","","","","4"
"Rarely","2018","general elemantary","Female","","","","","4"
"Rarely","2018","middle vocational","Male","","","","","4"
"Rarely","2018","middle vocational","Female","","","","","4"
"Rarely","2018","vocational + Abi","Male","","","","","4"
"Rarely","2018","vocational + Abi","Female","","","","","4"
"Rarely","2018","higher vocational","Male","","","","","4"
"Rarely","2018","higher vocational","Female","","","","","4"
"Rarely","2018","higher education","Male","","","","","4"
"Rarely","2018","higher education","Female","","","","","4"
"Daily","2019","general elemantary","Female","1171","0.859261587270796","0.841212412456827","0.877310762084766","1"
"Daily","2019","middle vocational","Male","4097","0.816288179542531","0.805624531502761","0.826951827582301","1"
"Daily","2019","middle vocational","Female","4919","0.821519459056422","0.811876999616217","0.831161918496627","1"
