"pli0083","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Rarely","2012","Not Working","Couple + C. LE and GT 16","","","",""
"Never","2012","Full Time","1-pers.-HH","","","",""
"Never","2012","Full Time","(Married) couple without C. ","","","",""
"Never","2012","Full Time","Single parent ","","","",""
"Never","2012","Full Time","Couple + C. LE 16 ","","","",""
"Never","2012","Full Time","Couple + C. GT 16 ","","","",""
"Never","2012","Full Time","Couple + C. LE and GT 16","","","",""
"Never","2012","Part Time","1-pers.-HH","","","",""
"Never","2012","Part Time","(Married) couple without C. ","","","",""
"Never","2012","Part Time","Single parent ","","","",""
"Never","2012","Part Time","Couple + C. LE 16 ","","","",""
"Never","2012","Part Time","Couple + C. GT 16 ","","","",""
"Never","2012","Part Time","Couple + C. LE and GT 16","","","",""
"Never","2012","Not Working","1-pers.-HH","","","",""
"Never","2012","Not Working","(Married) couple without C. ","","","",""
"Never","2012","Not Working","Single parent ","","","",""
"Never","2012","Not Working","Couple + C. LE 16 ","","","",""
"Never","2012","Not Working","Couple + C. GT 16 ","","","",""
"Never","2012","Not Working","Couple + C. LE and GT 16","","","",""
"Daily","2013","Full Time","1-pers.-HH","835","0.701728124071751","0.675832338299718","0.727623909843784"
"Daily","2013","Full Time","(Married) couple without C. ","1810","0.751138868315299","0.73371393310005","0.768563803530548"
"Daily","2013","Full Time","Single parent ","567","0.703758171470406","0.672917277347189","0.734599065593622"
"Daily","2013","Full Time","Couple + C. LE 16 ","2150","0.704206448871087","0.687995859975194","0.72041703776698"
"Daily","2013","Full Time","Couple + C. GT 16 ","947","0.789822020173248","0.767098645061674","0.812545395284821"
"Daily","2013","Full Time","Couple + C. LE and GT 16","590","0.758332508252977","0.728796603568867","0.787868412937087"
"Daily","2013","Part Time","1-pers.-HH","435","0.713732117670277","0.67771372433007","0.749750511010484"
"Daily","2013","Part Time","(Married) couple without C. ","1126","0.82906847947212","0.808979938455408","0.849157020488832"
"Daily","2013","Part Time","Single parent ","804","0.746488075233763","0.720531463418434","0.772444687049092"
"Daily","2013","Part Time","Couple + C. LE 16 ","1716","0.744961019753196","0.727463962153954","0.762458077352438"
"Daily","2013","Part Time","Couple + C. GT 16 ","687","0.777936798613575","0.750522433334611","0.805351163892539"
"Daily","2013","Part Time","Couple + C. LE and GT 16","517","0.790895423832595","0.760940186683054","0.820850660982136"
"Daily","2013","Not Working","1-pers.-HH","1572","0.87936155407554","0.864230656412682","0.894492451738398"
"Daily","2013","Not Working","(Married) couple without C. ","3594","0.909107487596134","0.900122592561422","0.918092382630846"
"Daily","2013","Not Working","Single parent ","548","0.80109542674266","0.771311081577298","0.830879771908021"
"Daily","2013","Not Working","Couple + C. LE 16 ","795","0.729505265968806","0.70271298093357","0.756297551004043"
"Daily","2013","Not Working","Couple + C. GT 16 ","518","0.793153577397122","0.762322125439183","0.823985029355061"
"Daily","2013","Not Working","Couple + C. LE and GT 16","345","0.705726538307338","0.665940875608365","0.745512201006311"
"Min 1x per week","2013","Full Time","1-pers.-HH","248","0.20944901638559","0.186416435566438","0.232481597204742"
"Min 1x per week","2013","Full Time","(Married) couple without C. ","401","0.188025181558068","0.172277674661041","0.203772688455094"
"Min 1x per week","2013","Full Time","Single parent ","189","0.179161408639565","0.153258820350757","0.205063996928374"
"Min 1x per week","2013","Full Time","Couple + C. LE 16 ","663","0.219325055054449","0.204627886100698","0.2340222240082"
"Min 1x per week","2013","Full Time","Couple + C. GT 16 ","195","0.135914427718226","0.116801563719631","0.155027291716822"
"Min 1x per week","2013","Full Time","Couple + C. LE and GT 16","160","0.191457505488533","0.164311936651443","0.218603074325623"
"Min 1x per week","2013","Part Time","1-pers.-HH","120","0.204632911870746","0.172485800569551","0.236780023171941"
"Min 1x per week","2013","Part Time","(Married) couple without C. ","148","0.117816160829647","0.100612372189272","0.135019949470021"
"Min 1x per week","2013","Part Time","Single parent ","188","0.168215314178769","0.145896269873112","0.190534358484426"
"Min 1x per week","2013","Part Time","Couple + C. LE 16 ","515","0.199015819159616","0.182988874613665","0.215042763705568"
"Min 1x per week","2013","Part Time","Couple + C. GT 16 ","151","0.178114797182578","0.152878634386791","0.203350959978365"
"Min 1x per week","2013","Part Time","Couple + C. LE and GT 16","135","0.159410094681966","0.132446272331029","0.186373917032904"
"Min 1x per week","2013","Not Working","1-pers.-HH","121","0.0682618728054943","0.0565460141598513","0.0799777314511372"
"Min 1x per week","2013","Not Working","(Married) couple without C. ","180","0.0475651305398417","0.0409123480223878","0.0542179130572955"
"Min 1x per week","2013","Not Working","Single parent ","102","0.149501174780377","0.122894983602561","0.176107365958193"
"Min 1x per week","2013","Not Working","Couple + C. LE 16 ","186","0.187736015308172","0.164183433094276","0.211288597522068"
"Min 1x per week","2013","Not Working","Couple + C. GT 16 ","101","0.153809520877951","0.12634847942211","0.181270562333791"
"Min 1x per week","2013","Not Working","Couple + C. LE and GT 16","123","0.23278874975643","0.195893428344639","0.269684071168221"
"Min 1x per month","2013","Full Time","1-pers.-HH","40","0.0300352084359248","0.0203739920410737","0.0396964248307758"
"Min 1x per month","2013","Full Time","(Married) couple without C. ","65","0.0282600065637227","0.0215812796457681","0.0349387334816773"
"Min 1x per month","2013","Full Time","Single parent ","26","","",""
"Min 1x per month","2013","Full Time","Couple + C. LE 16 ","99","0.0298641829152552","0.0238184907435489","0.0359098750869615"
"Min 1x per month","2013","Full Time","Couple + C. GT 16 ","35","0.0294009404681236","0.0199795466760243","0.038822334260223"
"Min 1x per month","2013","Full Time","Couple + C. LE and GT 16","18","","",""
"Min 1x per month","2013","Part Time","1-pers.-HH","19","","",""
"Min 1x per month","2013","Part Time","(Married) couple without C. ","30","0.0258642781795227","0.0173939149921156","0.0343346413669298"
"Min 1x per month","2013","Part Time","Single parent ","14","","",""
"Min 1x per month","2013","Part Time","Couple + C. LE 16 ","56","0.0261160257720332","0.0197142255173092","0.0325178260267572"
"Min 1x per month","2013","Part Time","Couple + C. GT 16 ","14","","",""
"Min 1x per month","2013","Part Time","Couple + C. LE and GT 16","20","","",""
"Min 1x per month","2013","Not Working","1-pers.-HH","19","","",""
"Min 1x per month","2013","Not Working","(Married) couple without C. ","38","0.0095825578028801","0.006537530435041","0.0126275851707192"
"Min 1x per month","2013","Not Working","Single parent ","12","","",""
"Min 1x per month","2013","Not Working","Couple + C. LE 16 ","20","","",""
"Min 1x per month","2013","Not Working","Couple + C. GT 16 ","19","","",""
"Min 1x per month","2013","Not Working","Couple + C. LE and GT 16","12","","",""
"Rarely","2013","Full Time","1-pers.-HH","54","0.0456000538640435","0.0337917809955522","0.0574083267325349"
"Rarely","2013","Full Time","(Married) couple without C. ","70","0.0243459482762173","0.01813448685497","0.0305574096974645"
"Rarely","2013","Full Time","Single parent ","51","0.0688211535439245","0.0517221985213295","0.0859201085665194"
"Rarely","2013","Full Time","Couple + C. LE 16 ","103","0.0366053998114316","0.0299353492851132","0.0432754503377499"
"Rarely","2013","Full Time","Couple + C. GT 16 ","55","0.0424419561229694","0.0311986285831206","0.0536852836628182"
"Rarely","2013","Full Time","Couple + C. LE and GT 16","33","0.0323811055426536","0.0201684718835522","0.0445937392017549"
"Rarely","2013","Part Time","1-pers.-HH","18","","",""
"Rarely","2013","Part Time","(Married) couple without C. ","34","0.0194696217045614","0.0120965000542104","0.0268427433549123"
"Rarely","2013","Part Time","Single parent ","51","0.0506844810735155","0.0375962738906197","0.0637726882564113"
"Rarely","2013","Part Time","Couple + C. LE 16 ","81","0.0254125919111336","0.0190953160113314","0.0317298678109359"
"Rarely","2013","Part Time","Couple + C. GT 16 ","30","0.0284084374569308","0.017450387398238","0.0393664875156237"
"Rarely","2013","Part Time","Couple + C. LE and GT 16","30","0.0287539766768174","0.01644434532043","0.0410636080332049"
"Rarely","2013","Not Working","1-pers.-HH","26","","",""
"Rarely","2013","Not Working","(Married) couple without C. ","72","0.0186014197732407","0.0143782640489737","0.0228245754975078"
"Rarely","2013","Not Working","Single parent ","19","","",""
"Rarely","2013","Not Working","Couple + C. LE 16 ","35","0.0432500350041616","0.0309810512591331","0.0555190187491902"
"Rarely","2013","Not Working","Couple + C. GT 16 ","19","","",""
"Rarely","2013","Not Working","Couple + C. LE and GT 16","16","","",""
"Never","2013","Full Time","1-pers.-HH","22","","",""
"Never","2013","Full Time","(Married) couple without C. ","19","","",""
"Never","2013","Full Time","Single parent ","9","","",""
"Never","2013","Full Time","Couple + C. LE 16 ","30","0.00999891334777735","0.00646505871523663","0.0135327679803181"
"Never","2013","Full Time","Couple + C. GT 16 ","3","","",""
"Never","2013","Full Time","Couple + C. LE and GT 16","6","","",""
"Never","2013","Part Time","1-pers.-HH","13","","",""
"Never","2013","Part Time","(Married) couple without C. ","11","","",""
"Never","2013","Part Time","Single parent ","22","","",""
"Never","2013","Part Time","Couple + C. LE 16 ","16","","",""
"Never","2013","Part Time","Couple + C. GT 16 ","1","","",""
"Never","2013","Part Time","Couple + C. LE and GT 16","6","","",""
"Never","2013","Not Working","1-pers.-HH","42","0.029429452706165","0.0215781316516509","0.0372807737606791"
"Never","2013","Not Working","(Married) couple without C. ","48","0.0151434042879036","0.0113262510590501","0.0189605575167571"
"Never","2013","Not Working","Single parent ","9","","",""
"Never","2013","Not Working","Couple + C. LE 16 ","20","","",""
"Never","2013","Not Working","Couple + C. GT 16 ","6","","",""
"Never","2013","Not Working","Couple + C. LE and GT 16","8","","",""
"Daily","2014","Full Time","1-pers.-HH","","","",""
"Daily","2014","Full Time","(Married) couple without C. ","","","",""
"Daily","2014","Full Time","Single parent ","","","",""
"Daily","2014","Full Time","Couple + C. LE 16 ","","","",""
"Daily","2014","Full Time","Couple + C. GT 16 ","","","",""
"Daily","2014","Full Time","Couple + C. LE and GT 16","","","",""
"Daily","2014","Part Time","1-pers.-HH","","","",""
"Daily","2014","Part Time","(Married) couple without C. ","","","",""
"Daily","2014","Part Time","Single parent ","","","",""
"Daily","2014","Part Time","Couple + C. LE 16 ","","","",""
"Daily","2014","Part Time","Couple + C. GT 16 ","","","",""
"Daily","2014","Part Time","Couple + C. LE and GT 16","","","",""
"Daily","2014","Not Working","1-pers.-HH","","","",""
"Daily","2014","Not Working","(Married) couple without C. ","","","",""
"Daily","2014","Not Working","Single parent ","","","",""
"Daily","2014","Not Working","Couple + C. LE 16 ","","","",""
"Daily","2014","Not Working","Couple + C. GT 16 ","","","",""
"Daily","2014","Not Working","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2014","Full Time","1-pers.-HH","","","",""
"Min 1x per week","2014","Full Time","(Married) couple without C. ","","","",""
"Min 1x per week","2014","Full Time","Single parent ","","","",""
"Min 1x per week","2014","Full Time","Couple + C. LE 16 ","","","",""
"Min 1x per week","2014","Full Time","Couple + C. GT 16 ","","","",""
"Min 1x per week","2014","Full Time","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2014","Part Time","1-pers.-HH","","","",""
"Min 1x per week","2014","Part Time","(Married) couple without C. ","","","",""
"Min 1x per week","2014","Part Time","Single parent ","","","",""
"Min 1x per week","2014","Part Time","Couple + C. LE 16 ","","","",""
"Min 1x per week","2014","Part Time","Couple + C. GT 16 ","","","",""
"Min 1x per week","2014","Part Time","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2014","Not Working","1-pers.-HH","","","",""
"Min 1x per week","2014","Not Working","(Married) couple without C. ","","","",""
"Min 1x per week","2014","Not Working","Single parent ","","","",""
"Min 1x per week","2014","Not Working","Couple + C. LE 16 ","","","",""
"Min 1x per week","2014","Not Working","Couple + C. GT 16 ","","","",""
"Min 1x per week","2014","Not Working","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2014","Full Time","1-pers.-HH","","","",""
"Min 1x per month","2014","Full Time","(Married) couple without C. ","","","",""
"Min 1x per month","2014","Full Time","Single parent ","","","",""
"Min 1x per month","2014","Full Time","Couple + C. LE 16 ","","","",""
"Min 1x per month","2014","Full Time","Couple + C. GT 16 ","","","",""
"Min 1x per month","2014","Full Time","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2014","Part Time","1-pers.-HH","","","",""
"Min 1x per month","2014","Part Time","(Married) couple without C. ","","","",""
"Min 1x per month","2014","Part Time","Single parent ","","","",""
"Min 1x per month","2014","Part Time","Couple + C. LE 16 ","","","",""
"Min 1x per month","2014","Part Time","Couple + C. GT 16 ","","","",""
"Min 1x per month","2014","Part Time","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2014","Not Working","1-pers.-HH","","","",""
"Min 1x per month","2014","Not Working","(Married) couple without C. ","","","",""
"Min 1x per month","2014","Not Working","Single parent ","","","",""
"Min 1x per month","2014","Not Working","Couple + C. LE 16 ","","","",""
"Min 1x per month","2014","Not Working","Couple + C. GT 16 ","","","",""
"Min 1x per month","2014","Not Working","Couple + C. LE and GT 16","","","",""
"Rarely","2014","Full Time","1-pers.-HH","","","",""
"Rarely","2014","Full Time","(Married) couple without C. ","","","",""
"Rarely","2014","Full Time","Single parent ","","","",""
"Rarely","2014","Full Time","Couple + C. LE 16 ","","","",""
"Rarely","2014","Full Time","Couple + C. GT 16 ","","","",""
"Rarely","2014","Full Time","Couple + C. LE and GT 16","","","",""
"Rarely","2014","Part Time","1-pers.-HH","","","",""
"Rarely","2014","Part Time","(Married) couple without C. ","","","",""
"Rarely","2014","Part Time","Single parent ","","","",""
"Rarely","2014","Part Time","Couple + C. LE 16 ","","","",""
"Rarely","2014","Part Time","Couple + C. GT 16 ","","","",""
"Rarely","2014","Part Time","Couple + C. LE and GT 16","","","",""
"Rarely","2014","Not Working","1-pers.-HH","","","",""
"Rarely","2014","Not Working","(Married) couple without C. ","","","",""
"Rarely","2014","Not Working","Single parent ","","","",""
"Rarely","2014","Not Working","Couple + C. LE 16 ","","","",""
"Rarely","2014","Not Working","Couple + C. GT 16 ","","","",""
"Rarely","2014","Not Working","Couple + C. LE and GT 16","","","",""
"Never","2014","Full Time","1-pers.-HH","","","",""
"Never","2014","Full Time","(Married) couple without C. ","","","",""
"Never","2014","Full Time","Single parent ","","","",""
"Never","2014","Full Time","Couple + C. LE 16 ","","","",""
"Never","2014","Full Time","Couple + C. GT 16 ","","","",""
"Never","2014","Full Time","Couple + C. LE and GT 16","","","",""
"Never","2014","Part Time","1-pers.-HH","","","",""
"Never","2014","Part Time","(Married) couple without C. ","","","",""
"Never","2014","Part Time","Single parent ","","","",""
"Never","2014","Part Time","Couple + C. LE 16 ","","","",""
"Never","2014","Part Time","Couple + C. GT 16 ","","","",""
"Never","2014","Part Time","Couple + C. LE and GT 16","","","",""
"Never","2014","Not Working","1-pers.-HH","","","",""
"Never","2014","Not Working","(Married) couple without C. ","","","",""
"Never","2014","Not Working","Single parent ","","","",""
"Never","2014","Not Working","Couple + C. LE 16 ","","","",""
"Never","2014","Not Working","Couple + C. GT 16 ","","","",""
"Never","2014","Not Working","Couple + C. LE and GT 16","","","",""
"Daily","2015","Full Time","1-pers.-HH","","","",""
"Daily","2015","Full Time","(Married) couple without C. ","","","",""
"Daily","2015","Full Time","Single parent ","","","",""
"Daily","2015","Full Time","Couple + C. LE 16 ","","","",""
"Daily","2015","Full Time","Couple + C. GT 16 ","","","",""
"Daily","2015","Full Time","Couple + C. LE and GT 16","","","",""
"Daily","2015","Part Time","1-pers.-HH","","","",""
"Daily","2015","Part Time","(Married) couple without C. ","","","",""
"Daily","2015","Part Time","Single parent ","","","",""
"Daily","2015","Part Time","Couple + C. LE 16 ","","","",""
"Daily","2015","Part Time","Couple + C. GT 16 ","","","",""
"Daily","2015","Part Time","Couple + C. LE and GT 16","","","",""
"Daily","2015","Not Working","1-pers.-HH","","","",""
"Daily","2015","Not Working","(Married) couple without C. ","","","",""
"Daily","2015","Not Working","Single parent ","","","",""
"Daily","2015","Not Working","Couple + C. LE 16 ","","","",""
"Daily","2015","Not Working","Couple + C. GT 16 ","","","",""
"Daily","2015","Not Working","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2015","Full Time","1-pers.-HH","","","",""
"Min 1x per week","2015","Full Time","(Married) couple without C. ","","","",""
"Min 1x per week","2015","Full Time","Single parent ","","","",""
"Min 1x per week","2015","Full Time","Couple + C. LE 16 ","","","",""
"Min 1x per week","2015","Full Time","Couple + C. GT 16 ","","","",""
"Min 1x per week","2015","Full Time","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2015","Part Time","1-pers.-HH","","","",""
"Min 1x per week","2015","Part Time","(Married) couple without C. ","","","",""
"Min 1x per week","2015","Part Time","Single parent ","","","",""
"Min 1x per week","2015","Part Time","Couple + C. LE 16 ","","","",""
"Min 1x per week","2015","Part Time","Couple + C. GT 16 ","","","",""
"Min 1x per week","2015","Part Time","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2015","Not Working","1-pers.-HH","","","",""
"Min 1x per week","2015","Not Working","(Married) couple without C. ","","","",""
"Min 1x per week","2015","Not Working","Single parent ","","","",""
"Min 1x per week","2015","Not Working","Couple + C. LE 16 ","","","",""
"Min 1x per week","2015","Not Working","Couple + C. GT 16 ","","","",""
"Min 1x per week","2015","Not Working","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2015","Full Time","1-pers.-HH","","","",""
"Min 1x per month","2015","Full Time","(Married) couple without C. ","","","",""
"Min 1x per month","2015","Full Time","Single parent ","","","",""
"Min 1x per month","2015","Full Time","Couple + C. LE 16 ","","","",""
"Min 1x per month","2015","Full Time","Couple + C. GT 16 ","","","",""
"Min 1x per month","2015","Full Time","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2015","Part Time","1-pers.-HH","","","",""
"Min 1x per month","2015","Part Time","(Married) couple without C. ","","","",""
"Min 1x per month","2015","Part Time","Single parent ","","","",""
"Min 1x per month","2015","Part Time","Couple + C. LE 16 ","","","",""
"Min 1x per month","2015","Part Time","Couple + C. GT 16 ","","","",""
"Min 1x per month","2015","Part Time","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2015","Not Working","1-pers.-HH","","","",""
"Min 1x per month","2015","Not Working","(Married) couple without C. ","","","",""
"Min 1x per month","2015","Not Working","Single parent ","","","",""
"Min 1x per month","2015","Not Working","Couple + C. LE 16 ","","","",""
"Min 1x per month","2015","Not Working","Couple + C. GT 16 ","","","",""
"Min 1x per month","2015","Not Working","Couple + C. LE and GT 16","","","",""
"Rarely","2015","Full Time","1-pers.-HH","","","",""
"Rarely","2015","Full Time","(Married) couple without C. ","","","",""
"Rarely","2015","Full Time","Single parent ","","","",""
"Rarely","2015","Full Time","Couple + C. LE 16 ","","","",""
"Rarely","2015","Full Time","Couple + C. GT 16 ","","","",""
"Rarely","2015","Full Time","Couple + C. LE and GT 16","","","",""
"Rarely","2015","Part Time","1-pers.-HH","","","",""
"Rarely","2015","Part Time","(Married) couple without C. ","","","",""
"Rarely","2015","Part Time","Single parent ","","","",""
"Rarely","2015","Part Time","Couple + C. LE 16 ","","","",""
"Rarely","2015","Part Time","Couple + C. GT 16 ","","","",""
"Rarely","2015","Part Time","Couple + C. LE and GT 16","","","",""
"Rarely","2015","Not Working","1-pers.-HH","","","",""
"Rarely","2015","Not Working","(Married) couple without C. ","","","",""
"Rarely","2015","Not Working","Single parent ","","","",""
"Rarely","2015","Not Working","Couple + C. LE 16 ","","","",""
"Rarely","2015","Not Working","Couple + C. GT 16 ","","","",""
"Rarely","2015","Not Working","Couple + C. LE and GT 16","","","",""
"Never","2015","Full Time","1-pers.-HH","","","",""
"Never","2015","Full Time","(Married) couple without C. ","","","",""
"Never","2015","Full Time","Single parent ","","","",""
"Never","2015","Full Time","Couple + C. LE 16 ","","","",""
"Never","2015","Full Time","Couple + C. GT 16 ","","","",""
"Never","2015","Full Time","Couple + C. LE and GT 16","","","",""
"Never","2015","Part Time","1-pers.-HH","","","",""
"Never","2015","Part Time","(Married) couple without C. ","","","",""
"Never","2015","Part Time","Single parent ","","","",""
"Never","2015","Part Time","Couple + C. LE 16 ","","","",""
"Never","2015","Part Time","Couple + C. GT 16 ","","","",""
"Never","2015","Part Time","Couple + C. LE and GT 16","","","",""
"Never","2015","Not Working","1-pers.-HH","","","",""
"Never","2015","Not Working","(Married) couple without C. ","","","",""
"Never","2015","Not Working","Single parent ","","","",""
"Never","2015","Not Working","Couple + C. LE 16 ","","","",""
"Never","2015","Not Working","Couple + C. GT 16 ","","","",""
"Never","2015","Not Working","Couple + C. LE and GT 16","","","",""
"Daily","2016","Full Time","1-pers.-HH","","","",""
"Daily","2016","Full Time","(Married) couple without C. ","","","",""
"Daily","2016","Full Time","Single parent ","","","",""
"Daily","2016","Full Time","Couple + C. LE 16 ","","","",""
"Daily","2016","Full Time","Couple + C. GT 16 ","","","",""
"Daily","2016","Full Time","Couple + C. LE and GT 16","","","",""
"Daily","2016","Part Time","1-pers.-HH","","","",""
"Daily","2016","Part Time","(Married) couple without C. ","","","",""
"Daily","2016","Part Time","Single parent ","","","",""
"Daily","2016","Part Time","Couple + C. LE 16 ","","","",""
"Daily","2016","Part Time","Couple + C. GT 16 ","","","",""
"Daily","2016","Part Time","Couple + C. LE and GT 16","","","",""
"Daily","2016","Not Working","1-pers.-HH","","","",""
"Daily","2016","Not Working","(Married) couple without C. ","","","",""
"Daily","2016","Not Working","Single parent ","","","",""
"Daily","2016","Not Working","Couple + C. LE 16 ","","","",""
"Daily","2016","Not Working","Couple + C. GT 16 ","","","",""
"Daily","2016","Not Working","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2016","Full Time","1-pers.-HH","","","",""
"Min 1x per week","2016","Full Time","(Married) couple without C. ","","","",""
"Min 1x per week","2016","Full Time","Single parent ","","","",""
"Min 1x per week","2016","Full Time","Couple + C. LE 16 ","","","",""
"Min 1x per week","2016","Full Time","Couple + C. GT 16 ","","","",""
"Min 1x per week","2016","Full Time","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2016","Part Time","1-pers.-HH","","","",""
"Min 1x per week","2016","Part Time","(Married) couple without C. ","","","",""
"Min 1x per week","2016","Part Time","Single parent ","","","",""
"Min 1x per week","2016","Part Time","Couple + C. LE 16 ","","","",""
"Min 1x per week","2016","Part Time","Couple + C. GT 16 ","","","",""
"Min 1x per week","2016","Part Time","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2016","Not Working","1-pers.-HH","","","",""
"Min 1x per week","2016","Not Working","(Married) couple without C. ","","","",""
"Min 1x per week","2016","Not Working","Single parent ","","","",""
"Min 1x per week","2016","Not Working","Couple + C. LE 16 ","","","",""
"Min 1x per week","2016","Not Working","Couple + C. GT 16 ","","","",""
"Min 1x per week","2016","Not Working","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2016","Full Time","1-pers.-HH","","","",""
"Min 1x per month","2016","Full Time","(Married) couple without C. ","","","",""
"Min 1x per month","2016","Full Time","Single parent ","","","",""
"Min 1x per month","2016","Full Time","Couple + C. LE 16 ","","","",""
"Min 1x per month","2016","Full Time","Couple + C. GT 16 ","","","",""
"Min 1x per month","2016","Full Time","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2016","Part Time","1-pers.-HH","","","",""
"Min 1x per month","2016","Part Time","(Married) couple without C. ","","","",""
"Min 1x per month","2016","Part Time","Single parent ","","","",""
"Min 1x per month","2016","Part Time","Couple + C. LE 16 ","","","",""
"Min 1x per month","2016","Part Time","Couple + C. GT 16 ","","","",""
"Min 1x per month","2016","Part Time","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2016","Not Working","1-pers.-HH","","","",""
"Min 1x per month","2016","Not Working","(Married) couple without C. ","","","",""
"Min 1x per month","2016","Not Working","Single parent ","","","",""
"Min 1x per month","2016","Not Working","Couple + C. LE 16 ","","","",""
"Min 1x per month","2016","Not Working","Couple + C. GT 16 ","","","",""
"Min 1x per month","2016","Not Working","Couple + C. LE and GT 16","","","",""
"Rarely","2016","Full Time","1-pers.-HH","","","",""
"Rarely","2016","Full Time","(Married) couple without C. ","","","",""
"Rarely","2016","Full Time","Single parent ","","","",""
"Rarely","2016","Full Time","Couple + C. LE 16 ","","","",""
"Rarely","2016","Full Time","Couple + C. GT 16 ","","","",""
"Rarely","2016","Full Time","Couple + C. LE and GT 16","","","",""
"Rarely","2016","Part Time","1-pers.-HH","","","",""
"Rarely","2016","Part Time","(Married) couple without C. ","","","",""
"Rarely","2016","Part Time","Single parent ","","","",""
"Rarely","2016","Part Time","Couple + C. LE 16 ","","","",""
"Rarely","2016","Part Time","Couple + C. GT 16 ","","","",""
"Rarely","2016","Part Time","Couple + C. LE and GT 16","","","",""
"Rarely","2016","Not Working","1-pers.-HH","","","",""
"Rarely","2016","Not Working","(Married) couple without C. ","","","",""
"Rarely","2016","Not Working","Single parent ","","","",""
"Rarely","2016","Not Working","Couple + C. LE 16 ","","","",""
"Rarely","2016","Not Working","Couple + C. GT 16 ","","","",""
"Rarely","2016","Not Working","Couple + C. LE and GT 16","","","",""
"Never","2016","Full Time","1-pers.-HH","","","",""
"Never","2016","Full Time","(Married) couple without C. ","","","",""
"Never","2016","Full Time","Single parent ","","","",""
"Never","2016","Full Time","Couple + C. LE 16 ","","","",""
"Never","2016","Full Time","Couple + C. GT 16 ","","","",""
"Never","2016","Full Time","Couple + C. LE and GT 16","","","",""
"Never","2016","Part Time","1-pers.-HH","","","",""
"Never","2016","Part Time","(Married) couple without C. ","","","",""
"Never","2016","Part Time","Single parent ","","","",""
"Never","2016","Part Time","Couple + C. LE 16 ","","","",""
"Never","2016","Part Time","Couple + C. GT 16 ","","","",""
"Never","2016","Part Time","Couple + C. LE and GT 16","","","",""
"Never","2016","Not Working","1-pers.-HH","","","",""
"Never","2016","Not Working","(Married) couple without C. ","","","",""
"Never","2016","Not Working","Single parent ","","","",""
"Never","2016","Not Working","Couple + C. LE 16 ","","","",""
"Never","2016","Not Working","Couple + C. GT 16 ","","","",""
"Never","2016","Not Working","Couple + C. LE and GT 16","","","",""
"Daily","2017","Full Time","1-pers.-HH","","","",""
"Daily","2017","Full Time","(Married) couple without C. ","","","",""
"Daily","2017","Full Time","Single parent ","","","",""
"Daily","2017","Full Time","Couple + C. LE 16 ","","","",""
"Daily","2017","Full Time","Couple + C. GT 16 ","","","",""
"Daily","2017","Full Time","Couple + C. LE and GT 16","","","",""
"Daily","2017","Part Time","1-pers.-HH","","","",""
"Daily","2017","Part Time","(Married) couple without C. ","","","",""
"Daily","2017","Part Time","Single parent ","","","",""
"Daily","2017","Part Time","Couple + C. LE 16 ","","","",""
"Daily","2017","Part Time","Couple + C. GT 16 ","","","",""
"Daily","2017","Part Time","Couple + C. LE and GT 16","","","",""
"Daily","2017","Not Working","1-pers.-HH","","","",""
"Daily","2017","Not Working","(Married) couple without C. ","","","",""
"Daily","2017","Not Working","Single parent ","","","",""
"Daily","2017","Not Working","Couple + C. LE 16 ","","","",""
"Daily","2017","Not Working","Couple + C. GT 16 ","","","",""
"Daily","2017","Not Working","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2017","Full Time","1-pers.-HH","","","",""
"Min 1x per week","2017","Full Time","(Married) couple without C. ","","","",""
"Min 1x per week","2017","Full Time","Single parent ","","","",""
"Min 1x per week","2017","Full Time","Couple + C. LE 16 ","","","",""
"Min 1x per week","2017","Full Time","Couple + C. GT 16 ","","","",""
"Min 1x per week","2017","Full Time","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2017","Part Time","1-pers.-HH","","","",""
"Min 1x per week","2017","Part Time","(Married) couple without C. ","","","",""
"Min 1x per week","2017","Part Time","Single parent ","","","",""
"Min 1x per week","2017","Part Time","Couple + C. LE 16 ","","","",""
"Min 1x per week","2017","Part Time","Couple + C. GT 16 ","","","",""
"Min 1x per week","2017","Part Time","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2017","Not Working","1-pers.-HH","","","",""
"Min 1x per week","2017","Not Working","(Married) couple without C. ","","","",""
