"plh0178","year","bula_h","regtyp","n","percent","lower_confidence","upper_confidence","value"
"6 on Scale 1 to 10","2018","Saxony","Urban Area","97","0.136752903938681","0.113682025263608","0.159823782613754","6"
"6 on Scale 1 to 10","2018","Saxony","Rural Area","80","0.0915953780763267","0.0711011195635081","0.112089636589145","6"
"6 on Scale 1 to 10","2018","Saxony-Anhalt","Urban Area","21","","","","6"
"6 on Scale 1 to 10","2018","Saxony-Anhalt","Rural Area","77","0.10168254858151","0.0796828253330754","0.123682271829944","6"
"6 on Scale 1 to 10","2018","Thuringia","Urban Area","27","","","","6"
"6 on Scale 1 to 10","2018","Schleswig-Holstein","Urban Area","35","0.128844757835533","0.091788255848004","0.165901259823062","6"
"6 on Scale 1 to 10","2018","Schleswig-Holstein","Rural Area","63","0.0984665979503348","0.0747838725707915","0.122149323329878","6"
"6 on Scale 1 to 10","2018","Hesse","Rural Area","36","0.0895989816388529","0.0593737989017794","0.119824164375926","6"
"6 on Scale 1 to 10","2018","Hamburg","Urban Area","52","0.157585870711125","0.125092408773095","0.190079332649154","6"
"6 on Scale 1 to 10","2018","Hamburg","Rural Area","","","","","6"
"6 on Scale 1 to 10","2018","Lower Saxony","Urban Area","101","0.0774815280444654","0.0613487750222643","0.0936142810666665","6"
"6 on Scale 1 to 10","2018","Lower Saxony","Rural Area","167","0.0976513443628269","0.0825383580054006","0.112764330720253","6"
"6 on Scale 1 to 10","2018","Bremen","Urban Area","26","","","","6"
"6 on Scale 1 to 10","2018","Hesse","Urban Area","152","0.127425721613957","0.10969085361826","0.145160589609654","6"
"6 on Scale 1 to 10","2018","North Rhine-Westphalia","Urban Area","599","0.11872412961518","0.110027264132326","0.127420995098034","6"
"6 on Scale 1 to 10","2018","North Rhine-Westphalia","Rural Area","8","","","","6"
"6 on Scale 1 to 10","2018","Bremen","Rural Area","","","","","6"
"6 on Scale 1 to 10","2018","Thuringia","Rural Area","65","0.108699155144639","0.084678022738952","0.132720287550327","6"
"7 on Scale 1 to 10","2018","Hesse","Urban Area","239","0.168555210922731","0.14864453490667","0.188465886938793","7"
"7 on Scale 1 to 10","2018","Hesse","Rural Area","67","0.192792717911807","0.151044409845735","0.234541025977878","7"
"7 on Scale 1 to 10","2018","Rhineland-Palatinate,Saarland","Urban Area","166","0.154646573616231","0.133102701108985","0.176190446123478","7"
"7 on Scale 1 to 10","2018","Rhineland-Palatinate,Saarland","Rural Area","63","0.155030607430058","0.11924725473612","0.190813960123996","7"
"7 on Scale 1 to 10","2018","Baden-Württemberg","Urban Area","425","0.178561658424896","0.163458033052842","0.193665283796949","7"
"7 on Scale 1 to 10","2018","Baden-Württemberg","Rural Area","40","0.131527977775115","0.0944394378149443","0.168616517735287","7"
"7 on Scale 1 to 10","2018","Bavaria","Urban Area","333","0.174150934126235","0.15659713228954","0.19170473596293","7"
"7 on Scale 1 to 10","2018","Bavaria","Rural Area","356","0.165465229486007","0.149916125411433","0.181014333560581","7"
"7 on Scale 1 to 10","2018","Berlin","Urban Area","163","0.171953224958835","0.148495413218815","0.195411036698855","7"
"7 on Scale 1 to 10","2018","Berlin","Rural Area","","","","","7"
"7 on Scale 1 to 10","2018","Brandenburg","Urban Area","10","","","","7"
"7 on Scale 1 to 10","2018","Brandenburg","Rural Area","187","0.185799491293943","0.160908934209348","0.210690048378537","7"
"7 on Scale 1 to 10","2018","Mecklenburg-Western Pomerania","Urban Area","15","","","","7"
"7 on Scale 1 to 10","2018","Mecklenburg-Western Pomerania","Rural Area","104","0.205405915044825","0.17006519699466","0.24074663309499","7"
"7 on Scale 1 to 10","2018","Saxony","Urban Area","169","0.177056413719629","0.151425200836304","0.202687626602954","7"
"7 on Scale 1 to 10","2018","Saxony","Rural Area","136","0.192318507903134","0.164316680868272","0.220320334937995","7"
"7 on Scale 1 to 10","2018","Saxony-Anhalt","Urban Area","31","0.135835091308671","0.0872463431165544","0.184423839500787","7"
"7 on Scale 1 to 10","2018","Saxony-Anhalt","Rural Area","133","0.18645700591612","0.15810663824665","0.21480737358559","7"
"7 on Scale 1 to 10","2018","Thuringia","Urban Area","45","0.150331396883939","0.109616637997373","0.191046155770506","7"
"7 on Scale 1 to 10","2018","Thuringia","Rural Area","94","0.151445872382494","0.123780486673642","0.179111258091346","7"
"7 on Scale 1 to 10","2018","North Rhine-Westphalia","Rural Area","27","","","","7"
"7 on Scale 1 to 10","2018","Bremen","Urban Area","48","0.157439041084103","0.109849259040497","0.205028823127708","7"
"7 on Scale 1 to 10","2018","Bremen","Rural Area","","","","","7"
"7 on Scale 1 to 10","2018","North Rhine-Westphalia","Urban Area","901","0.161889026129634","0.151985341899546","0.171792710359722","7"
"7 on Scale 1 to 10","2018","Schleswig-Holstein","Urban Area","52","0.169949518572097","0.12840674493287","0.211492292211324","7"
"7 on Scale 1 to 10","2018","Schleswig-Holstein","Rural Area","108","0.177589474557089","0.147212169502594","0.207966779611584","7"
"7 on Scale 1 to 10","2018","Lower Saxony","Urban Area","177","0.154955823902284","0.133120204319868","0.1767914434847","7"
"7 on Scale 1 to 10","2018","Hamburg","Urban Area","82","0.172486939404096","0.138793909904902","0.20617996890329","7"
"7 on Scale 1 to 10","2018","Hamburg","Rural Area","","","","","7"
"7 on Scale 1 to 10","2018","Lower Saxony","Rural Area","245","0.147534484737567","0.129478999225928","0.165589970249206","7"
"8 on Scale 1 to 10","2018","Berlin","Urban Area","230","0.249388888968032","0.222492068542121","0.276285709393943","8"
"8 on Scale 1 to 10","2018","Bavaria","Urban Area","412","0.2552066256567","0.235026595023475","0.275386656289926","8"
"8 on Scale 1 to 10","2018","Baden-Württemberg","Rural Area","76","0.229785643039072","0.18361988196169","0.275951404116454","8"
"8 on Scale 1 to 10","2018","Rhineland-Palatinate,Saarland","Urban Area","243","0.229853011981164","0.204783471655773","0.254922552306555","8"
"8 on Scale 1 to 10","2018","Bavaria","Rural Area","522","0.223290092885477","0.205864244586961","0.240715941183994","8"
"8 on Scale 1 to 10","2018","Berlin","Rural Area","","","","","8"
"8 on Scale 1 to 10","2018","Brandenburg","Urban Area","26","","","","8"
"8 on Scale 1 to 10","2018","Brandenburg","Rural Area","259","0.296139793729622","0.266922615970965","0.32535697148828","8"
"8 on Scale 1 to 10","2018","Mecklenburg-Western Pomerania","Urban Area","24","","","","8"
"8 on Scale 1 to 10","2018","Mecklenburg-Western Pomerania","Rural Area","120","0.21825424118181","0.182120715011551","0.254387767352069","8"
"8 on Scale 1 to 10","2018","Hesse","Urban Area","326","0.234767834334902","0.212224709742332","0.257310958927472","8"
"8 on Scale 1 to 10","2018","Hesse","Rural Area","81","0.199940153944416","0.157613661614691","0.24226664627414","8"
"8 on Scale 1 to 10","2018","Rhineland-Palatinate,Saarland","Rural Area","83","0.234861138061401","0.192950185985537","0.276772090137265","8"
"8 on Scale 1 to 10","2018","Baden-Württemberg","Urban Area","599","0.237035087134633","0.220264115821545","0.25380605844772","8"
"8 on Scale 1 to 10","2018","Saxony","Urban Area","205","0.252012228961392","0.222859021028874","0.281165436893911","8"
"8 on Scale 1 to 10","2018","Saxony","Rural Area","189","0.249419203439697","0.218678101503348","0.280160305376046","8"
"8 on Scale 1 to 10","2018","Saxony-Anhalt","Urban Area","42","0.209631169974439","0.151904801292394","0.267357538656483","8"
"8 on Scale 1 to 10","2018","Saxony-Anhalt","Rural Area","182","0.248208058196753","0.216764197803329","0.279651918590177","8"
"8 on Scale 1 to 10","2018","Thuringia","Urban Area","77","0.29157475597749","0.239799266882759","0.343350245072221","8"
"8 on Scale 1 to 10","2018","Thuringia","Rural Area","147","0.210519923136844","0.179057988645361","0.241981857628327","8"
"8 on Scale 1 to 10","2018","Schleswig-Holstein","Urban Area","76","0.220318169653776","0.174475792355311","0.266160546952241","8"
"8 on Scale 1 to 10","2018","Schleswig-Holstein","Rural Area","140","0.232558831951778","0.198978478241732","0.266139185661825","8"
"8 on Scale 1 to 10","2018","Hamburg","Urban Area","99","0.182508904575675","0.148061375905939","0.21695643324541","8"
"8 on Scale 1 to 10","2018","Hamburg","Rural Area","","","","","8"
"8 on Scale 1 to 10","2018","Lower Saxony","Urban Area","254","0.266029109962133","0.239365075632506","0.292693144291759","8"
"8 on Scale 1 to 10","2018","Lower Saxony","Rural Area","362","0.279889446006407","0.257032571782991","0.302746320229823","8"
"8 on Scale 1 to 10","2018","Bremen","Urban Area","45","0.177795621763041","0.127837367317291","0.227753876208792","8"
"8 on Scale 1 to 10","2018","Bremen","Rural Area","","","","","8"
"8 on Scale 1 to 10","2018","North Rhine-Westphalia","Urban Area","1235","0.235532955996078","0.224124088369019","0.246941823623137","8"
"8 on Scale 1 to 10","2018","North Rhine-Westphalia","Rural Area","38","0.418047073664411","0.322792464218882","0.513301683109941","8"
"9 on Scale 1 to 10","2018","Bavaria","Urban Area","243","0.141918819102318","0.12576623060032","0.158071407604315","9"
"9 on Scale 1 to 10","2018","Bavaria","Rural Area","356","0.156561804720184","0.141356353197227","0.171767256243141","9"
"9 on Scale 1 to 10","2018","Baden-Württemberg","Rural Area","38","0.104929239048247","0.0712990199782919","0.138559458118202","9"
"9 on Scale 1 to 10","2018","Berlin","Urban Area","118","0.123915417352782","0.103432557682085","0.144398277023479","9"
"9 on Scale 1 to 10","2018","Berlin","Rural Area","","","","","9"
"9 on Scale 1 to 10","2018","Baden-Württemberg","Urban Area","333","0.147844133353307","0.133846288313929","0.161841978392685","9"
"9 on Scale 1 to 10","2018","Hesse","Urban Area","189","0.135384788574286","0.117188007188214","0.153581569960358","9"
"9 on Scale 1 to 10","2018","Rhineland-Palatinate,Saarland","Urban Area","167","0.154857749612794","0.133301865539876","0.176413633685711","9"
"9 on Scale 1 to 10","2018","Rhineland-Palatinate,Saarland","Rural Area","57","0.124049127417677","0.0914588132169239","0.156639441618429","9"
"9 on Scale 1 to 10","2018","Saxony","Urban Area","124","0.14194007537892","0.118506442659702","0.165373708098139","9"
"9 on Scale 1 to 10","2018","Saxony","Rural Area","128","0.153909535226428","0.128270780580092","0.179548289872764","9"
"9 on Scale 1 to 10","2018","Hesse","Rural Area","51","0.130878799622184","0.0951863911554497","0.166571208088917","9"
"9 on Scale 1 to 10","2018","Saxony-Anhalt","Urban Area","25","","","","9"
"9 on Scale 1 to 10","2018","Saxony-Anhalt","Rural Area","99","0.13545856799673","0.110548481626849","0.160368654366611","9"
"9 on Scale 1 to 10","2018","Thuringia","Urban Area","34","0.102114899445667","0.0676198179763038","0.136609980915031","9"
"9 on Scale 1 to 10","2018","Thuringia","Rural Area","107","0.145203042882516","0.118014397129198","0.172391688635834","9"
"9 on Scale 1 to 10","2018","Schleswig-Holstein","Urban Area","56","0.184021643134555","0.141161162301273","0.226882123967837","9"
"9 on Scale 1 to 10","2018","Schleswig-Holstein","Rural Area","105","0.181436545782465","0.150803875137456","0.212069216427474","9"
"9 on Scale 1 to 10","2018","Hamburg","Urban Area","86","0.173533057238542","0.139759377696892","0.207306736780193","9"
"9 on Scale 1 to 10","2018","Hamburg","Rural Area","","","","","9"
"9 on Scale 1 to 10","2018","Lower Saxony","Urban Area","150","0.14816053914108","0.126723390792828","0.169597687489331","9"
"9 on Scale 1 to 10","2018","Lower Saxony","Rural Area","214","0.149722964561078","0.131557419943998","0.167888509178158","9"
"9 on Scale 1 to 10","2018","Brandenburg","Urban Area","13","","","","9"
"9 on Scale 1 to 10","2018","Brandenburg","Rural Area","100","0.117870451482287","0.0972349356167159","0.138505967347857","9"
"9 on Scale 1 to 10","2018","Mecklenburg-Western Pomerania","Urban Area","20","","","","9"
"9 on Scale 1 to 10","2018","Mecklenburg-Western Pomerania","Rural Area","72","0.163762624700615","0.131390707958093","0.196134541443136","9"
"9 on Scale 1 to 10","2018","Bremen","Urban Area","23","","","","9"
"9 on Scale 1 to 10","2018","Bremen","Rural Area","","","","","9"
"9 on Scale 1 to 10","2018","North Rhine-Westphalia","Urban Area","752","0.143874766105378","0.134438541269485","0.153310990941271","9"
"9 on Scale 1 to 10","2018","North Rhine-Westphalia","Rural Area","16","","","","9"
"0 Completely dissatisfied","2019","Hesse","Urban Area","6","","","","0"
"0 Completely dissatisfied","2019","Hesse","Rural Area","4","","","","0"
"0 Completely dissatisfied","2019","Rhineland-Palatinate,Saarland","Urban Area","5","","","","0"
"0 Completely dissatisfied","2019","Rhineland-Palatinate,Saarland","Rural Area","1","","","","0"
"0 Completely dissatisfied","2019","Baden-Württemberg","Urban Area","18","","","","0"
"0 Completely dissatisfied","2019","Baden-Württemberg","Rural Area","","","","","0"
"0 Completely dissatisfied","2019","Bavaria","Urban Area","11","","","","0"
"0 Completely dissatisfied","2019","Bavaria","Rural Area","5","","","","0"
"0 Completely dissatisfied","2019","Berlin","Urban Area","","","","","0"
"0 Completely dissatisfied","2019","Berlin","Rural Area","","","","","0"
"0 Completely dissatisfied","2019","Brandenburg","Urban Area","","","","","0"
"0 Completely dissatisfied","2019","Brandenburg","Rural Area","7","","","","0"
"0 Completely dissatisfied","2019","Mecklenburg-Western Pomerania","Urban Area","","","","","0"
"0 Completely dissatisfied","2019","Mecklenburg-Western Pomerania","Rural Area","","","","","0"
"0 Completely dissatisfied","2019","Saxony","Urban Area","4","","","","0"
"0 Completely dissatisfied","2019","Saxony","Rural Area","5","","","","0"
"0 Completely dissatisfied","2019","Saxony-Anhalt","Urban Area","","","","","0"
"0 Completely dissatisfied","2019","Saxony-Anhalt","Rural Area","3","","","","0"
"0 Completely dissatisfied","2019","Thuringia","Urban Area","4","","","","0"
"0 Completely dissatisfied","2019","Thuringia","Rural Area","4","","","","0"
"0 Completely dissatisfied","2019","Lower Saxony","Rural Area","3","","","","0"
"0 Completely dissatisfied","2019","Bremen","Urban Area","2","","","","0"
"0 Completely dissatisfied","2019","Bremen","Rural Area","","","","","0"
"0 Completely dissatisfied","2019","North Rhine-Westphalia","Urban Area","32","0.00386138455452966","0.00217390829676096","0.00554886081229836","0"
"0 Completely dissatisfied","2019","North Rhine-Westphalia","Rural Area","","","","","0"
"0 Completely dissatisfied","2019","Schleswig-Holstein","Urban Area","2","","","","0"
"0 Completely dissatisfied","2019","Schleswig-Holstein","Rural Area","","","","","0"
"0 Completely dissatisfied","2019","Hamburg","Urban Area","5","","","","0"
"0 Completely dissatisfied","2019","Hamburg","Rural Area","","","","","0"
"0 Completely dissatisfied","2019","Lower Saxony","Urban Area","9","","","","0"
"1 on Scale 1 to 10","2019","Hesse","Rural Area","5","","","","1"
"1 on Scale 1 to 10","2019","Rhineland-Palatinate,Saarland","Urban Area","7","","","","1"
"1 on Scale 1 to 10","2019","Bavaria","Urban Area","12","","","","1"
"1 on Scale 1 to 10","2019","Bavaria","Rural Area","12","","","","1"
"1 on Scale 1 to 10","2019","Berlin","Urban Area","","","","","1"
"1 on Scale 1 to 10","2019","Berlin","Rural Area","","","","","1"
"1 on Scale 1 to 10","2019","North Rhine-Westphalia","Rural Area","","","","","1"
"1 on Scale 1 to 10","2019","Rhineland-Palatinate,Saarland","Rural Area","7","","","","1"
"1 on Scale 1 to 10","2019","Saxony-Anhalt","Rural Area","6","","","","1"
"1 on Scale 1 to 10","2019","Thuringia","Urban Area","2","","","","1"
"1 on Scale 1 to 10","2019","Thuringia","Rural Area","10","","","","1"
"1 on Scale 1 to 10","2019","Schleswig-Holstein","Urban Area","7","","","","1"
"1 on Scale 1 to 10","2019","Schleswig-Holstein","Rural Area","2","","","","1"
"1 on Scale 1 to 10","2019","Hamburg","Urban Area","4","","","","1"
"1 on Scale 1 to 10","2019","Hamburg","Rural Area","","","","","1"
"1 on Scale 1 to 10","2019","Lower Saxony","Urban Area","16","","","","1"
"1 on Scale 1 to 10","2019","Hesse","Urban Area","12","","","","1"
"1 on Scale 1 to 10","2019","North Rhine-Westphalia","Urban Area","49","0.00639328543424257","0.0042247048670968","0.00856186600138834","1"
"1 on Scale 1 to 10","2019","Baden-Württemberg","Urban Area","18","","","","1"
"1 on Scale 1 to 10","2019","Baden-Württemberg","Rural Area","2","","","","1"
"1 on Scale 1 to 10","2019","Brandenburg","Urban Area","1","","","","1"
"1 on Scale 1 to 10","2019","Brandenburg","Rural Area","11","","","","1"
"1 on Scale 1 to 10","2019","Mecklenburg-Western Pomerania","Urban Area","2","","","","1"
"1 on Scale 1 to 10","2019","Mecklenburg-Western Pomerania","Rural Area","6","","","","1"
"1 on Scale 1 to 10","2019","Saxony","Urban Area","4","","","","1"
"1 on Scale 1 to 10","2019","Saxony","Rural Area","5","","","","1"
"1 on Scale 1 to 10","2019","Saxony-Anhalt","Urban Area","3","","","","1"
"1 on Scale 1 to 10","2019","Bremen","Rural Area","","","","","1"
"1 on Scale 1 to 10","2019","Lower Saxony","Rural Area","8","","","","1"
"1 on Scale 1 to 10","2019","Bremen","Urban Area","4","","","","1"
"10 Completely satisfied","2019","Schleswig-Holstein","Urban Area","58","0.148725154981425","0.110903916350514","0.186546393612335","10"
"10 Completely satisfied","2019","Schleswig-Holstein","Rural Area","101","0.187364868991671","0.156168594457246","0.218561143526096","10"
"10 Completely satisfied","2019","Hamburg","Urban Area","86","0.153673237262304","0.122374186945573","0.184972287579036","10"
"10 Completely satisfied","2019","Hamburg","Rural Area","","","","","10"
"10 Completely satisfied","2019","Lower Saxony","Urban Area","157","0.163975477652541","0.141342041409611","0.18660891389547","10"
"10 Completely satisfied","2019","Lower Saxony","Rural Area","199","0.155727578073675","0.136993093017658","0.174462063129693","10"
"10 Completely satisfied","2019","Bremen","Urban Area","27","","","","10"
"10 Completely satisfied","2019","Bremen","Rural Area","","","","","10"
"10 Completely satisfied","2019","North Rhine-Westphalia","Urban Area","676","0.121565506157417","0.112674188477266","0.130456823837568","10"
"10 Completely satisfied","2019","North Rhine-Westphalia","Rural Area","9","","","","10"
"10 Completely satisfied","2019","Hesse","Urban Area","162","0.12205228537356","0.104446462115378","0.139658108631742","10"
"10 Completely satisfied","2019","Hesse","Rural Area","34","0.109198075511966","0.0756996773857257","0.142696473638206","10"
"10 Completely satisfied","2019","Rhineland-Palatinate,Saarland","Urban Area","171","0.162985288760147","0.140967383801096","0.185003193719198","10"
"10 Completely satisfied","2019","Rhineland-Palatinate,Saarland","Rural Area","57","0.174720308930399","0.135764347049666","0.213676270811133","10"
"10 Completely satisfied","2019","Baden-Württemberg","Urban Area","375","0.156397245426593","0.142115922517686","0.1706785683355","10"
"10 Completely satisfied","2019","Baden-Württemberg","Rural Area","52","0.152837749849255","0.11046303178566","0.19521246791285","10"
"10 Completely satisfied","2019","Bavaria","Urban Area","268","0.170957551364804","0.153176229399126","0.188738873330483","10"
"10 Completely satisfied","2019","Bavaria","Rural Area","344","0.156022274708979","0.140719153770065","0.171325395647894","10"
"10 Completely satisfied","2019","Berlin","Urban Area","","","","","10"
"10 Completely satisfied","2019","Berlin","Rural Area","","","","","10"
"10 Completely satisfied","2019","Brandenburg","Urban Area","12","","","","10"
"10 Completely satisfied","2019","Brandenburg","Rural Area","93","0.0749101477356766","0.0586349098381386","0.0911853856332147","10"
"10 Completely satisfied","2019","Mecklenburg-Western Pomerania","Urban Area","9","","","","10"
"10 Completely satisfied","2019","Mecklenburg-Western Pomerania","Rural Area","77","0.114649423367721","0.0869443177892023","0.142354528946239","10"
"10 Completely satisfied","2019","Saxony","Urban Area","86","0.0892820956737568","0.070067244072693","0.108496947274821","10"
"10 Completely satisfied","2019","Saxony","Rural Area","100","0.127671117793206","0.103882256744416","0.151459978841996","10"
"10 Completely satisfied","2019","Saxony-Anhalt","Urban Area","14","","","","10"
"10 Completely satisfied","2019","Saxony-Anhalt","Rural Area","77","0.104040804950261","0.0812434507262113","0.12683815917431","10"
"10 Completely satisfied","2019","Thuringia","Urban Area","45","0.196393494415073","0.150749161189083","0.242037827641063","10"
"10 Completely satisfied","2019","Thuringia","Rural Area","93","0.157836954785989","0.129207933299033","0.186465976272944","10"
"2 on Scale 1 to 10","2019","Hesse","Rural Area","7","","","","2"
"2 on Scale 1 to 10","2019","Rhineland-Palatinate,Saarland","Urban Area","25","","","","2"
"2 on Scale 1 to 10","2019","Rhineland-Palatinate,Saarland","Rural Area","8","","","","2"
"2 on Scale 1 to 10","2019","Baden-Württemberg","Urban Area","53","0.0231239487237816","0.0172146543550954","0.0290332430924678","2"
"2 on Scale 1 to 10","2019","Baden-Württemberg","Rural Area","3","","","","2"
"2 on Scale 1 to 10","2019","Bavaria","Urban Area","40","0.0256510893966547","0.0181841663331027","0.0331180124602067","2"
"2 on Scale 1 to 10","2019","Bavaria","Rural Area","43","0.0162576823390929","0.0109244413390742","0.0215909233391115","2"
"2 on Scale 1 to 10","2019","Berlin","Urban Area","","","","","2"
"2 on Scale 1 to 10","2019","Schleswig-Holstein","Urban Area","7","","","","2"
"2 on Scale 1 to 10","2019","Schleswig-Holstein","Rural Area","13","","","","2"
"2 on Scale 1 to 10","2019","Hamburg","Urban Area","11","","","","2"
"2 on Scale 1 to 10","2019","Hesse","Urban Area","19","","","","2"
"2 on Scale 1 to 10","2019","Berlin","Rural Area","","","","","2"
"2 on Scale 1 to 10","2019","Brandenburg","Urban Area","","","","","2"
"2 on Scale 1 to 10","2019","Brandenburg","Rural Area","20","","","","2"
"2 on Scale 1 to 10","2019","Mecklenburg-Western Pomerania","Urban Area","","","","","2"
"2 on Scale 1 to 10","2019","Mecklenburg-Western Pomerania","Rural Area","4","","","","2"
"2 on Scale 1 to 10","2019","Saxony","Urban Area","21","","","","2"
"2 on Scale 1 to 10","2019","Saxony-Anhalt","Urban Area","2","","","","2"
"2 on Scale 1 to 10","2019","Saxony-Anhalt","Rural Area","15","","","","2"
"2 on Scale 1 to 10","2019","Thuringia","Urban Area","","","","","2"
"2 on Scale 1 to 10","2019","Thuringia","Rural Area","14","","","","2"
"2 on Scale 1 to 10","2019","Bremen","Rural Area","","","","","2"
"2 on Scale 1 to 10","2019","North Rhine-Westphalia","Urban Area","130","0.0203950664433397","0.0165491991012672","0.0242409337854123","2"
"2 on Scale 1 to 10","2019","North Rhine-Westphalia","Rural Area","1","","","","2"
"2 on Scale 1 to 10","2019","Saxony","Rural Area","13","","","","2"
"2 on Scale 1 to 10","2019","Lower Saxony","Urban Area","22","","","","2"
"2 on Scale 1 to 10","2019","Lower Saxony","Rural Area","40","0.0307663222565744","0.0218441678590673","0.0396884766540815","2"
"2 on Scale 1 to 10","2019","Bremen","Urban Area","5","","","","2"
"2 on Scale 1 to 10","2019","Hamburg","Rural Area","","","","","2"
"3 on Scale 1 to 10","2019","Rhineland-Palatinate,Saarland","Urban Area","30","0.0303336895089906","0.0201099678785877","0.0405574111393935","3"
"3 on Scale 1 to 10","2019","Rhineland-Palatinate,Saarland","Rural Area","13","","","","3"
"3 on Scale 1 to 10","2019","Baden-Württemberg","Urban Area","70","0.0337115528819766","0.026615323143932","0.0408077826200211","3"
"3 on Scale 1 to 10","2019","Baden-Württemberg","Rural Area","16","","","","3"
"3 on Scale 1 to 10","2019","Hesse","Rural Area","13","","","","3"
"3 on Scale 1 to 10","2019","Bremen","Urban Area","3","","","","3"
"3 on Scale 1 to 10","2019","Hesse","Urban Area","54","0.0305429374992782","0.0212881011286733","0.0397977738698832","3"
"3 on Scale 1 to 10","2019","Saxony-Anhalt","Urban Area","6","","","","3"
"3 on Scale 1 to 10","2019","Saxony-Anhalt","Rural Area","25","","","","3"
"3 on Scale 1 to 10","2019","Thuringia","Urban Area","11","","","","3"
"3 on Scale 1 to 10","2019","Lower Saxony","Rural Area","37","0.0293028992150075","0.0205889533817901","0.0380168450482249","3"
"3 on Scale 1 to 10","2019","Bremen","Rural Area","","","","","3"
"3 on Scale 1 to 10","2019","North Rhine-Westphalia","Urban Area","175","0.0270140193760388","0.0226028457663783","0.0314251929856993","3"
"3 on Scale 1 to 10","2019","Mecklenburg-Western Pomerania","Rural Area","21","","","","3"
"3 on Scale 1 to 10","2019","Saxony","Rural Area","19","","","","3"
"3 on Scale 1 to 10","2019","Hamburg","Rural Area","","","","","3"
"3 on Scale 1 to 10","2019","Brandenburg","Urban Area","3","","","","3"
"3 on Scale 1 to 10","2019","Schleswig-Holstein","Urban Area","12","","","","3"
"3 on Scale 1 to 10","2019","Schleswig-Holstein","Rural Area","23","","","","3"
"3 on Scale 1 to 10","2019","Lower Saxony","Urban Area","33","0.0264076918015483","0.0166059034156498","0.0362094801874468","3"
"3 on Scale 1 to 10","2019","North Rhine-Westphalia","Rural Area","8","","","","3"
"3 on Scale 1 to 10","2019","Bavaria","Urban Area","62","0.0261544776831139","0.0186165914408089","0.0336923639254189","3"
"3 on Scale 1 to 10","2019","Bavaria","Rural Area","70","0.0331446371943126","0.025595303794946","0.0406939705936792","3"
"3 on Scale 1 to 10","2019","Berlin","Urban Area","","","","","3"
"3 on Scale 1 to 10","2019","Berlin","Rural Area","","","","","3"
"3 on Scale 1 to 10","2019","Saxony","Urban Area","29","","","","3"
"3 on Scale 1 to 10","2019","Mecklenburg-Western Pomerania","Urban Area","2","","","","3"
"3 on Scale 1 to 10","2019","Thuringia","Rural Area","20","","","","3"
"3 on Scale 1 to 10","2019","Hamburg","Urban Area","17","","","","3"
"3 on Scale 1 to 10","2019","Brandenburg","Rural Area","33","0.0359879024400468","0.0244723555154774","0.0475034493646163","3"
"4 on Scale 1 to 10","2019","Hesse","Urban Area","59","0.0486507509556507","0.0370799394840281","0.0602215624272733","4"
"4 on Scale 1 to 10","2019","Hesse","Rural Area","17","","","","4"
"4 on Scale 1 to 10","2019","Rhineland-Palatinate,Saarland","Urban Area","36","0.0238002409130741","0.0147137694144223","0.0328867124117259","4"
"4 on Scale 1 to 10","2019","Rhineland-Palatinate,Saarland","Rural Area","18","","","","4"
"4 on Scale 1 to 10","2019","Baden-Württemberg","Urban Area","113","0.0380638786690001","0.0305404721131687","0.0455872852248315","4"
"4 on Scale 1 to 10","2019","Saxony-Anhalt","Urban Area","9","","","","4"
"4 on Scale 1 to 10","2019","Baden-Württemberg","Rural Area","13","","","","4"
"4 on Scale 1 to 10","2019","Bavaria","Urban Area","65","0.0335271127555082","0.0250250475277536","0.0420291779832628","4"
"4 on Scale 1 to 10","2019","Bavaria","Rural Area","81","0.0308589661228949","0.0235659799128816","0.0381519523329081","4"
"4 on Scale 1 to 10","2019","Berlin","Urban Area","","","","","4"
"4 on Scale 1 to 10","2019","Berlin","Rural Area","","","","","4"
"4 on Scale 1 to 10","2019","Brandenburg","Urban Area","1","","","","4"
"4 on Scale 1 to 10","2019","Brandenburg","Rural Area","47","0.0501287593550007","0.0366378598360511","0.0636196588739504","4"
"4 on Scale 1 to 10","2019","Mecklenburg-Western Pomerania","Urban Area","6","","","","4"
"4 on Scale 1 to 10","2019","Mecklenburg-Western Pomerania","Rural Area","19","","","","4"
"4 on Scale 1 to 10","2019","Saxony","Urban Area","29","","","","4"
"4 on Scale 1 to 10","2019","Saxony","Rural Area","25","","","","4"
"4 on Scale 1 to 10","2019","Saxony-Anhalt","Rural Area","39","0.0476782741970939","0.0317675264770773","0.0635890219171105","4"
"4 on Scale 1 to 10","2019","Thuringia","Urban Area","9","","","","4"
"4 on Scale 1 to 10","2019","Thuringia","Rural Area","21","","","","4"
"4 on Scale 1 to 10","2019","Bremen","Urban Area","15","","","","4"
"4 on Scale 1 to 10","2019","North Rhine-Westphalia","Urban Area","214","0.0415948068567839","0.0361622986531159","0.0470273150604519","4"
"4 on Scale 1 to 10","2019","North Rhine-Westphalia","Rural Area","4","","","","4"
"4 on Scale 1 to 10","2019","Schleswig-Holstein","Urban Area","10","","","","4"
"4 on Scale 1 to 10","2019","Schleswig-Holstein","Rural Area","26","","","","4"
"4 on Scale 1 to 10","2019","Lower Saxony","Rural Area","76","0.0342504544402119","0.0248535865896427","0.043647322290781","4"
"4 on Scale 1 to 10","2019","Bremen","Rural Area","","","","","4"
