"hlf0001_h","year","age_gr","sex","n","percent","lower_confidence","upper_confidence","value"
"Sub-Tenant","2017","66 and older","Female","41","0.0180498495754047","0.0128977301630479","0.0232019689877615","2"
"Tenant","2017","16-34 y.","Male","","","","","5"
"Tenant","2017","16-34 y.","Female","","","","","5"
"Tenant","2017","35-65 y.","Male","","","","","5"
"Tenant","2017","35-65 y.","Female","","","","","5"
"Tenant","2017","66 and older","Male","","","","","5"
"Tenant","2017","66 and older","Female","","","","","5"
"Main Tenant","2018","16-34 y.","Male","2974","0.625730785253728","0.611046197622272","0.640415372885185","1"
"Main Tenant","2018","16-34 y.","Female","3048","0.647079880213507","0.63272116883255","0.661438591594464","1"
"Main Tenant","2018","35-65 y.","Male","3992","0.453767305474713","0.442572089559607","0.464962521389819","1"
"Main Tenant","2018","35-65 y.","Female","4616","0.45974164866355","0.449337196043188","0.470146101283913","1"
"Main Tenant","2018","66 and older","Male","926","0.342394515493085","0.32374173231728","0.361047298668891","1"
"Main Tenant","2018","66 and older","Female","1144","0.422850351852595","0.403872433549591","0.441828270155599","1"
"Nursing Home/Retirement Community","2018","16-34 y.","Male","","","","","4"
"Nursing Home/Retirement Community","2018","16-34 y.","Female","","","","","4"
"Nursing Home/Retirement Community","2018","35-65 y.","Male","2","","","","4"
"Nursing Home/Retirement Community","2018","66 and older","Male","20","","","","4"
"Nursing Home/Retirement Community","2018","35-65 y.","Female","","","","","4"
"Nursing Home/Retirement Community","2018","66 and older","Female","32","0.0151919689019313","0.0104930945824328","0.0198908432214298","4"
"Owner","2018","16-34 y.","Male","1051","0.332684985019162","0.318387554662048","0.346982415376276","3"
"Owner","2018","16-34 y.","Female","1083","0.318690716279262","0.304689841597475","0.332691590961049","3"
"Owner","2018","35-65 y.","Male","3514","0.532371064379088","0.521151268982607","0.543590859775569","3"
"Owner","2018","35-65 y.","Female","4108","0.527589084109686","0.517166643460387","0.538011524758984","3"
"Owner","2018","66 and older","Male","1518","0.6364770476182","0.617568645889839","0.65538544934656","3"
"Owner","2018","66 and older","Female","1402","0.552743013040637","0.533642228547547","0.571843797533727","3"
"Sub-Tenant","2018","16-34 y.","Male","147","0.0415842297271092","0.0355263974142869","0.0476420620399315","2"
"Sub-Tenant","2018","16-34 y.","Female","124","0.0342294035072312","0.0287663561688476","0.0396924508456149","2"
"Sub-Tenant","2018","35-65 y.","Male","89","0.0132551540295621","0.0106834448768965","0.0158268631822276","2"
"Sub-Tenant","2018","35-65 y.","Female","90","0.0126692672267642","0.0103343652974728","0.0150041691560556","2"
"Sub-Tenant","2018","66 and older","Male","22","","","","2"
"Sub-Tenant","2018","66 and older","Female","25","","","","2"
"Tenant","2018","16-34 y.","Male","","","","","5"
"Tenant","2018","16-34 y.","Female","","","","","5"
"Tenant","2018","35-65 y.","Male","","","","","5"
"Tenant","2018","35-65 y.","Female","","","","","5"
"Tenant","2018","66 and older","Male","","","","","5"
"Tenant","2018","66 and older","Female","","","","","5"
"Main Tenant","2019","16-34 y.","Male","2597","0.617036218797651","0.601504655833709","0.632567781761593","1"
"Main Tenant","2019","35-65 y.","Male","3832","0.448495100575195","0.437704889479975","0.459285311670415","1"
"Main Tenant","2019","16-34 y.","Female","2655","0.657579814552132","0.642454700154154","0.672704928950111","1"
"Main Tenant","2019","35-65 y.","Female","4287","0.445902060330659","0.435485922668184","0.456318197993134","1"
"Main Tenant","2019","66 and older","Male","946","0.34452066031657","0.32647857951119","0.36256274112195","1"
"Main Tenant","2019","66 and older","Female","1103","0.416574325115166","0.397679135139694","0.435469515090639","1"
"Nursing Home/Retirement Community","2019","16-34 y.","Male","1","","","","4"
"Nursing Home/Retirement Community","2019","16-34 y.","Female","1","","","","4"
"Nursing Home/Retirement Community","2019","35-65 y.","Male","4","","","","4"
"Nursing Home/Retirement Community","2019","35-65 y.","Female","","","","","4"
"Nursing Home/Retirement Community","2019","66 and older","Female","34","0.0183452264289307","0.0132017923972824","0.0234886604605789","4"
"Nursing Home/Retirement Community","2019","66 and older","Male","21","","","","4"
"Owner","2019","16-34 y.","Male","1000","0.334068735200322","0.318998723107906","0.349138747292739","3"
"Owner","2019","16-34 y.","Female","991","0.305301909830858","0.290622534823888","0.319981284837829","3"
"Owner","2019","35-65 y.","Female","4349","0.541219647235475","0.530777666532887","0.551661627938063","3"
"Owner","2019","35-65 y.","Male","4214","0.540054324620686","0.52924127001794","0.550867379223431","3"
"Owner","2019","66 and older","Female","1449","0.549553543026669","0.530484063572121","0.568623022481217","3"
"Owner","2019","66 and older","Male","1661","0.632526787997632","0.614222544329145","0.650831031666119","3"
"Sub-Tenant","2019","16-34 y.","Male","165","0.0484437431034274","0.0415838545099039","0.0553036316969509","2"
"Sub-Tenant","2019","16-34 y.","Female","134","0.0369085581832118","0.0308990067817772","0.0429181095846464","2"
"Sub-Tenant","2019","35-65 y.","Male","111","0.0101724578293011","0.0079954042470589","0.0123495114115432","2"
"Sub-Tenant","2019","35-65 y.","Female","112","0.0128782924338662","0.0105155945279039","0.0152409903398285","2"
"Sub-Tenant","2019","66 and older","Male","37","0.0127533298534878","0.00849318742161658","0.017013472285359","2"
"Sub-Tenant","2019","66 and older","Female","29","","","","2"
"Tenant","2019","16-34 y.","Male","","","","","5"
"Tenant","2019","16-34 y.","Female","","","","","5"
"Tenant","2019","35-65 y.","Male","","","","","5"
"Tenant","2019","35-65 y.","Female","","","","","5"
"Tenant","2019","66 and older","Male","","","","","5"
"Tenant","2019","66 and older","Female","","","","","5"
