"hlf0001_h","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence"
"Main Tenant","2014","Full Time","vocational + Abi","468","0.547593727584316","0.515290626748176","0.579896828420456"
"Main Tenant","2014","Full Time","higher vocational","258","0.388260726183949","0.354124766035517","0.42239668633238"
"Main Tenant","2014","Full Time","higher education","1268","0.460240677108925","0.442318558743501","0.478162795474349"
"Main Tenant","2014","Part Time","in school","31","0.472152741448984","0.360646771086651","0.583658711811317"
"Main Tenant","2014","Part Time","inadequately","121","0.889122647715968","0.835961058965374","0.942284236466563"
"Main Tenant","2014","Part Time","general elemantary","539","0.59947904102145","0.5660830018437","0.6328750801992"
"Main Tenant","2014","Part Time","middle vocational","1808","0.486976416642454","0.470536659992318","0.50341617329259"
"Main Tenant","2014","Part Time","vocational + Abi","380","0.50578229904989","0.469735489419529","0.541829108680252"
"Main Tenant","2014","Part Time","higher vocational","116","0.329158106481864","0.280481651321668","0.37783456164206"
"Main Tenant","2014","Part Time","higher education","795","0.504202166145942","0.480378830049904","0.52802550224198"
"Main Tenant","2014","Not Working","in school","391","0.399648032634986","0.365768912165228","0.433527153104745"
"Main Tenant","2014","Not Working","inadequately","231","0.792455391438057","0.745122103066128","0.839788679809986"
"Main Tenant","2014","Not Working","general elemantary","1011","0.541485300151491","0.517332962033245","0.565637638269736"
"Main Tenant","2014","Not Working","middle vocational","2229","0.469062869100294","0.454541726893168","0.48358401130742"
"Main Tenant","2014","Not Working","vocational + Abi","217","0.427577386604502","0.379513748418675","0.47564102479033"
"Main Tenant","2014","Not Working","higher vocational","187","0.435204026117343","0.389848104450609","0.480559947784078"
"Main Tenant","2014","Not Working","higher education","636","0.386985964320722","0.362962267298631","0.411009661342813"
"Sub-Tenant","2014","Full Time","in school","","","",""
"Sub-Tenant","2014","Full Time","inadequately","3","","",""
"Sub-Tenant","2014","Full Time","general elemantary","11","","",""
"Sub-Tenant","2014","Full Time","middle vocational","65","0.0142395889788669","0.0107902366773093","0.0176889412804245"
"Sub-Tenant","2014","Full Time","vocational + Abi","10","","",""
"Sub-Tenant","2014","Full Time","higher vocational","11","","",""
"Sub-Tenant","2014","Full Time","higher education","23","","",""
"Sub-Tenant","2014","Part Time","in school","1","","",""
"Sub-Tenant","2014","Part Time","inadequately","","","",""
"Sub-Tenant","2014","Part Time","general elemantary","21","","",""
"Sub-Tenant","2014","Part Time","middle vocational","49","0.0265384309901327","0.021251912181458","0.0318249497988074"
"Sub-Tenant","2014","Part Time","vocational + Abi","6","","",""
"Sub-Tenant","2014","Part Time","higher vocational","3","","",""
"Sub-Tenant","2014","Part Time","higher education","24","","",""
"Sub-Tenant","2014","Not Working","in school","5","","",""
"Sub-Tenant","2014","Not Working","inadequately","6","","",""
"Sub-Tenant","2014","Not Working","general elemantary","18","","",""
"Sub-Tenant","2014","Not Working","middle vocational","54","0.0162800033900816","0.012597639554662","0.0199623672255011"
"Sub-Tenant","2014","Not Working","vocational + Abi","5","","",""
"Sub-Tenant","2014","Not Working","higher vocational","6","","",""
"Sub-Tenant","2014","Not Working","higher education","18","","",""
"Owner","2014","Full Time","in school","","","",""
"Owner","2014","Full Time","inadequately","24","","",""
"Owner","2014","Full Time","general elemantary","274","0.379413387655815","0.345403731494737","0.413423043816892"
"Owner","2014","Full Time","middle vocational","2263","0.500176473221828","0.485619431802459","0.514733514641196"
"Owner","2014","Full Time","vocational + Abi","434","0.442856122087953","0.410618301083838","0.475093943092068"
"Owner","2014","Full Time","higher vocational","514","0.589792007071351","0.555339668181152","0.62424434596155"
"Owner","2014","Full Time","higher education","1680","0.523192415230904","0.505232715870704","0.541152114591103"
"Owner","2014","Part Time","in school","45","0.523299851446401","0.411741862205515","0.634857840687286"
"Owner","2014","Part Time","inadequately","13","","",""
"Owner","2014","Part Time","general elemantary","267","0.376082776911971","0.34306859454894","0.409096959275002"
"Owner","2014","Part Time","middle vocational","1693","0.486415803417522","0.469976537560647","0.502855069274396"
"Owner","2014","Part Time","vocational + Abi","353","0.486148324676033","0.450112940459375","0.522183708892691"
"Owner","2014","Part Time","higher vocational","239","0.631481524105796","0.581510697313937","0.681452350897655"
"Owner","2014","Part Time","higher education","873","0.477188877162604","0.453389506276352","0.500988248048856"
"Owner","2014","Not Working","in school","407","0.59675271658614","0.562823545792932","0.630681887379348"
"Owner","2014","Not Working","inadequately","45","0.182616027739231","0.13752334836544","0.227708707113021"
"Owner","2014","Not Working","general elemantary","597","0.434084291308646","0.410059914989305","0.458108667627986"
"Owner","2014","Not Working","middle vocational","2228","0.507016464083069","0.492468877850353","0.521564050315784"
"Owner","2014","Not Working","vocational + Abi","183","0.544529071265006","0.496146187163055","0.592911955366957"
"Owner","2014","Not Working","higher vocational","264","0.549114249071394","0.503593818602135","0.594634679540653"
"Owner","2014","Not Working","higher education","921","0.591838566546039","0.567596220831383","0.616080912260695"
"Nursing Home/Retirement Community","2014","Full Time","in school","","","",""
"Nursing Home/Retirement Community","2014","Full Time","inadequately","","","",""
"Nursing Home/Retirement Community","2014","Full Time","general elemantary","","","",""
"Nursing Home/Retirement Community","2014","Full Time","middle vocational","1","","",""
"Nursing Home/Retirement Community","2014","Full Time","vocational + Abi","","","",""
"Nursing Home/Retirement Community","2014","Full Time","higher vocational","","","",""
"Nursing Home/Retirement Community","2014","Full Time","higher education","","","",""
"Nursing Home/Retirement Community","2014","Part Time","in school","","","",""
"Nursing Home/Retirement Community","2014","Part Time","inadequately","","","",""
"Nursing Home/Retirement Community","2014","Part Time","general elemantary","","","",""
"Nursing Home/Retirement Community","2014","Part Time","middle vocational","1","","",""
"Nursing Home/Retirement Community","2014","Part Time","vocational + Abi","","","",""
"Nursing Home/Retirement Community","2014","Part Time","higher vocational","","","",""
"Nursing Home/Retirement Community","2014","Part Time","higher education","","","",""
"Nursing Home/Retirement Community","2014","Not Working","in school","","","",""
"Nursing Home/Retirement Community","2014","Not Working","inadequately","","","",""
"Nursing Home/Retirement Community","2014","Not Working","general elemantary","9","","",""
"Nursing Home/Retirement Community","2014","Not Working","middle vocational","26","","",""
"Nursing Home/Retirement Community","2014","Not Working","vocational + Abi","2","","",""
"Nursing Home/Retirement Community","2014","Not Working","higher vocational","2","","",""
"Nursing Home/Retirement Community","2014","Not Working","higher education","4","","",""
"Tenant","2014","Full Time","in school","","","",""
"Tenant","2014","Full Time","inadequately","","","",""
"Tenant","2014","Full Time","general elemantary","","","",""
"Tenant","2014","Full Time","middle vocational","","","",""
"Tenant","2014","Full Time","vocational + Abi","","","",""
"Tenant","2014","Full Time","higher vocational","","","",""
"Tenant","2014","Full Time","higher education","","","",""
"Tenant","2014","Part Time","in school","","","",""
"Tenant","2014","Part Time","inadequately","","","",""
"Tenant","2014","Part Time","general elemantary","","","",""
"Tenant","2014","Part Time","middle vocational","","","",""
"Tenant","2014","Part Time","vocational + Abi","","","",""
"Tenant","2014","Part Time","higher vocational","","","",""
"Tenant","2014","Part Time","higher education","","","",""
"Tenant","2014","Not Working","in school","","","",""
"Tenant","2014","Not Working","inadequately","","","",""
"Tenant","2014","Not Working","general elemantary","","","",""
"Tenant","2014","Not Working","middle vocational","","","",""
"Tenant","2014","Not Working","vocational + Abi","","","",""
"Tenant","2014","Not Working","higher vocational","","","",""
"Tenant","2014","Not Working","higher education","","","",""
"Main Tenant","2015","Full Time","in school","2","","",""
"Main Tenant","2015","Full Time","inadequately","62","0.759716216948608","0.667240204712726","0.85219222918449"
"Main Tenant","2015","Full Time","general elemantary","423","0.605055693901757","0.568123410156123","0.64198797764739"
"Main Tenant","2015","Full Time","middle vocational","2029","0.469255661004874","0.454132185602016","0.484379136407731"
"Main Tenant","2015","Full Time","vocational + Abi","461","0.53534967811496","0.50256438244495","0.56813497378497"
"Main Tenant","2015","Full Time","higher vocational","256","0.395119907403949","0.360201879766906","0.430037935040992"
"Main Tenant","2015","Full Time","higher education","1165","0.46744273009542","0.448925705749149","0.485959754441691"
"Main Tenant","2015","Part Time","in school","27","","",""
"Main Tenant","2015","Part Time","inadequately","73","0.784091641940852","0.700015588620022","0.868167695261681"
"Main Tenant","2015","Part Time","general elemantary","449","0.612177165355828","0.575925863546611","0.648428467165045"
"Main Tenant","2015","Part Time","middle vocational","1649","0.461142351747937","0.444342098818907","0.477942604676968"
"Main Tenant","2015","Part Time","vocational + Abi","353","0.466764941911463","0.430474835409694","0.503055048413233"
"Main Tenant","2015","Part Time","higher vocational","111","0.356573665048993","0.306030481631342","0.407116848466644"
"Main Tenant","2015","Part Time","higher education","729","0.476304233514551","0.451998741412194","0.500609725616908"
"Main Tenant","2015","Not Working","in school","362","0.428432023735035","0.391851886094696","0.465012161375375"
"Main Tenant","2015","Not Working","inadequately","323","0.814047760119807","0.774078781617145","0.85401673862247"
"Main Tenant","2015","Not Working","general elemantary","1150","0.539710582282495","0.516398460823016","0.563022703741974"
"Main Tenant","2015","Not Working","middle vocational","2466","0.481367534018538","0.467058579752188","0.495676488284889"
"Main Tenant","2015","Not Working","vocational + Abi","375","0.505406520141617","0.463811033173039","0.547002007110194"
"Main Tenant","2015","Not Working","higher vocational","183","0.453682127197752","0.407321984128078","0.500042270267426"
"Main Tenant","2015","Not Working","higher education","1059","0.434830458553558","0.41334994652827","0.456310970578845"
"Sub-Tenant","2015","Full Time","in school","","","",""
"Sub-Tenant","2015","Full Time","inadequately","2","","",""
"Sub-Tenant","2015","Full Time","general elemantary","11","","",""
"Sub-Tenant","2015","Full Time","middle vocational","69","0.0180211462440437","0.0139898340512822","0.0220524584368053"
"Sub-Tenant","2015","Full Time","vocational + Abi","8","","",""
"Sub-Tenant","2015","Full Time","higher vocational","6","","",""
"Sub-Tenant","2015","Full Time","higher education","20","","",""
"Sub-Tenant","2015","Part Time","in school","1","","",""
"Sub-Tenant","2015","Part Time","inadequately","3","","",""
"Sub-Tenant","2015","Part Time","general elemantary","10","","",""
"Sub-Tenant","2015","Part Time","middle vocational","45","0.0163139573853316","0.0120445341844761","0.0205833805861871"
"Sub-Tenant","2015","Part Time","vocational + Abi","10","","",""
"Sub-Tenant","2015","Part Time","higher vocational","1","","",""
"Sub-Tenant","2015","Part Time","higher education","21","","",""
"Sub-Tenant","2015","Not Working","in school","6","","",""
"Sub-Tenant","2015","Not Working","inadequately","3","","",""
"Sub-Tenant","2015","Not Working","general elemantary","31","0.0196643287566543","0.0131703210281184","0.0261583364851902"
"Sub-Tenant","2015","Not Working","middle vocational","85","0.0166734685398284","0.0130065479622296","0.0203403891174272"
"Sub-Tenant","2015","Not Working","vocational + Abi","15","","",""
"Sub-Tenant","2015","Not Working","higher vocational","7","","",""
"Sub-Tenant","2015","Not Working","higher education","29","","",""
"Owner","2015","Full Time","in school","","","",""
"Owner","2015","Full Time","inadequately","18","","",""
"Owner","2015","Full Time","general elemantary","239","0.341650877471219","0.305819792434173","0.377481962508264"
"Owner","2015","Full Time","middle vocational","2085","0.512723192751083","0.497575952610728","0.527870432891438"
"Owner","2015","Full Time","vocational + Abi","420","0.445716850633343","0.413043582630028","0.478390118636659"
"Owner","2015","Full Time","higher vocational","491","0.597072437098661","0.562039415003878","0.632105459193444"
"Owner","2015","Full Time","higher education","1604","0.521451236140562","0.502911916856934","0.539990555424191"
"Owner","2015","Part Time","in school","45","0.597868865681997","0.485389339202229","0.710348392161766"
"Owner","2015","Part Time","inadequately","16","","",""
"Owner","2015","Part Time","general elemantary","235","0.376738856335314","0.340687335560253","0.412790377110374"
"Owner","2015","Part Time","middle vocational","1688","0.522543690866731","0.505709609891592","0.539377771841871"
"Owner","2015","Part Time","vocational + Abi","363","0.516610074087858","0.480259605495121","0.552960542680595"
"Owner","2015","Part Time","higher vocational","233","0.642983318727305","0.592426160955396","0.693540476499215"
"Owner","2015","Part Time","higher education","872","0.488380543145669","0.464054281755726","0.512706804535613"
"Owner","2015","Not Working","in school","335","0.555023908205246","0.518287675894168","0.591760140516325"
"Owner","2015","Not Working","inadequately","38","0.173889456400233","0.13495329740776","0.212825615392706"
"Owner","2015","Not Working","general elemantary","563","0.425305358897013","0.402181791470375","0.448428926323651"
"Owner","2015","Not Working","middle vocational","2114","0.496730771754595","0.482412177963873","0.511049365545317"
"Owner","2015","Not Working","vocational + Abi","162","0.462843084721783","0.421360188051287","0.504325981392279"
"Owner","2015","Not Working","higher vocational","248","0.523002457991798","0.476491405903696","0.5695135100799"
"Owner","2015","Not Working","higher education","949","0.543988540074457","0.522407218790794","0.56556986135812"
"Nursing Home/Retirement Community","2015","Full Time","in school","","","",""
"Nursing Home/Retirement Community","2015","Full Time","inadequately","","","",""
"Nursing Home/Retirement Community","2015","Full Time","general elemantary","","","",""
"Nursing Home/Retirement Community","2015","Full Time","middle vocational","","","",""
"Nursing Home/Retirement Community","2015","Full Time","vocational + Abi","","","",""
"Nursing Home/Retirement Community","2015","Full Time","higher vocational","","","",""
"Nursing Home/Retirement Community","2015","Full Time","higher education","","","",""
"Nursing Home/Retirement Community","2015","Part Time","in school","","","",""
"Nursing Home/Retirement Community","2015","Part Time","inadequately","","","",""
"Nursing Home/Retirement Community","2015","Part Time","general elemantary","","","",""
"Nursing Home/Retirement Community","2015","Part Time","middle vocational","","","",""
"Nursing Home/Retirement Community","2015","Part Time","vocational + Abi","","","",""
"Nursing Home/Retirement Community","2015","Part Time","higher vocational","","","",""
"Nursing Home/Retirement Community","2015","Part Time","higher education","","","",""
"Nursing Home/Retirement Community","2015","Not Working","in school","","","",""
"Nursing Home/Retirement Community","2015","Not Working","inadequately","","","",""
"Nursing Home/Retirement Community","2015","Not Working","general elemantary","12","","",""
"Nursing Home/Retirement Community","2015","Not Working","middle vocational","19","","",""
"Nursing Home/Retirement Community","2015","Not Working","vocational + Abi","3","","",""
"Nursing Home/Retirement Community","2015","Not Working","higher vocational","5","","",""
"Nursing Home/Retirement Community","2015","Not Working","higher education","9","","",""
"Tenant","2015","Full Time","in school","","","",""
"Tenant","2015","Full Time","inadequately","","","",""
"Tenant","2015","Full Time","general elemantary","","","",""
"Tenant","2015","Full Time","middle vocational","","","",""
"Tenant","2015","Full Time","vocational + Abi","","","",""
"Tenant","2015","Full Time","higher vocational","","","",""
"Tenant","2015","Full Time","higher education","","","",""
"Tenant","2015","Part Time","in school","","","",""
"Tenant","2015","Part Time","inadequately","","","",""
"Tenant","2015","Part Time","general elemantary","","","",""
"Tenant","2015","Part Time","middle vocational","","","",""
"Tenant","2015","Part Time","vocational + Abi","","","",""
"Tenant","2015","Part Time","higher vocational","","","",""
"Tenant","2015","Part Time","higher education","","","",""
"Tenant","2015","Not Working","in school","","","",""
"Tenant","2015","Not Working","inadequately","","","",""
"Tenant","2015","Not Working","general elemantary","","","",""
"Tenant","2015","Not Working","middle vocational","","","",""
"Tenant","2015","Not Working","vocational + Abi","","","",""
"Tenant","2015","Not Working","higher vocational","","","",""
"Tenant","2015","Not Working","higher education","","","",""
"Main Tenant","2016","Full Time","in school","1","","",""
"Main Tenant","2016","Full Time","inadequately","55","0.722309550737014","0.619572093852786","0.825047007621242"
"Main Tenant","2016","Full Time","general elemantary","392","0.611344174811728","0.573520542634427","0.649167806989029"
"Main Tenant","2016","Full Time","middle vocational","1974","0.470639697752041","0.455109312743241","0.486170082760841"
"Main Tenant","2016","Full Time","vocational + Abi","517","0.548580356596775","0.516648981455797","0.580511731737753"
"Main Tenant","2016","Full Time","higher vocational","227","0.361894299704421","0.326646162647475","0.397142436761368"
"Main Tenant","2016","Full Time","higher education","1180","0.47031430121371","0.451557151054826","0.489071451372595"
"Main Tenant","2016","Part Time","in school","35","0.357381772723274","0.245117442348496","0.469646103098052"
"Main Tenant","2016","Part Time","inadequately","96","0.809163023350734","0.736386993859446","0.881939052842022"
"Main Tenant","2016","Part Time","general elemantary","477","0.586825158831679","0.550243384347618","0.62340693331574"
"Main Tenant","2016","Part Time","middle vocational","1580","0.471616157255712","0.454317592440612","0.488914722070812"
"Main Tenant","2016","Part Time","vocational + Abi","366","0.4941732363773","0.457577623407806","0.530768849346793"
"Main Tenant","2016","Part Time","higher vocational","91","0.337703323564949","0.283084064758149","0.392322582371749"
"Main Tenant","2016","Part Time","higher education","786","0.507621159881981","0.483771542344748","0.531470777419215"
"Main Tenant","2016","Not Working","in school","286","0.412560078336789","0.374685215240887","0.450434941432692"
"Main Tenant","2016","Not Working","inadequately","200","0.824656847775038","0.775830845141239","0.873482850408837"
"Main Tenant","2016","Not Working","general elemantary","872","0.519533466396664","0.493473786411895","0.545593146381433"
"Main Tenant","2016","Not Working","middle vocational","1943","0.46965091744444","0.454029581638883","0.485272253249997"
"Main Tenant","2016","Not Working","vocational + Abi","218","0.418120036394589","0.36872129370304","0.467518779086139"
"Main Tenant","2016","Not Working","higher vocational","169","0.465889005629663","0.417721243135792","0.514056768123534"
"Main Tenant","2016","Not Working","higher education","623","0.387137950915554","0.362682828253751","0.411593073577357"
"Sub-Tenant","2016","Full Time","in school","","","",""
"Sub-Tenant","2016","Full Time","inadequately","1","","",""
"Sub-Tenant","2016","Full Time","general elemantary","12","","",""
"Sub-Tenant","2016","Full Time","middle vocational","59","0.0217056877936049","0.0171716639512803","0.0262397116359295"
"Sub-Tenant","2016","Full Time","vocational + Abi","10","","",""
"Sub-Tenant","2016","Full Time","higher vocational","12","","",""
"Sub-Tenant","2016","Full Time","higher education","34","0.0144348667757272","0.00995244525650363","0.0189172882949508"
"Sub-Tenant","2016","Part Time","in school","1","","",""
"Sub-Tenant","2016","Part Time","inadequately","1","","",""
"Sub-Tenant","2016","Part Time","general elemantary","12","","",""
"Sub-Tenant","2016","Part Time","middle vocational","52","0.0238854075464319","0.0185941646118296","0.0291766504810342"
"Sub-Tenant","2016","Part Time","vocational + Abi","14","","",""
"Sub-Tenant","2016","Part Time","higher vocational","1","","",""
"Sub-Tenant","2016","Part Time","higher education","23","","",""
"Sub-Tenant","2016","Not Working","in school","2","","",""
"Sub-Tenant","2016","Not Working","inadequately","2","","",""
"Sub-Tenant","2016","Not Working","general elemantary","21","","",""
"Sub-Tenant","2016","Not Working","middle vocational","57","0.0188872430111615","0.0146264207776733","0.0231480652446498"
"Sub-Tenant","2016","Not Working","vocational + Abi","10","","",""
"Sub-Tenant","2016","Not Working","higher vocational","9","","",""
"Sub-Tenant","2016","Not Working","higher education","13","","",""
"Owner","2016","Full Time","in school","","","",""
"Owner","2016","Full Time","inadequately","17","","",""
"Owner","2016","Full Time","general elemantary","234","0.355575774071923","0.318431680646172","0.392719867497674"
"Owner","2016","Full Time","middle vocational","1935","0.507654614454354","0.492099207969991","0.523210020938717"
"Owner","2016","Full Time","vocational + Abi","406","0.435900196564587","0.404081764432849","0.467718628696326"
"Owner","2016","Full Time","higher vocational","475","0.609576688030267","0.573793335194307","0.645360040866227"
"Owner","2016","Full Time","higher education","1505","0.515174998674424","0.496393357805045","0.533956639543802"
"Owner","2016","Part Time","in school","34","0.638561436388053","0.526018651271352","0.751104221504754"
"Owner","2016","Part Time","inadequately","15","","",""
"Owner","2016","Part Time","general elemantary","207","0.381889658592159","0.34579479332233","0.417984523861988"
"Owner","2016","Part Time","middle vocational","1567","0.504498435197856","0.48717263116521","0.521824239230502"
"Owner","2016","Part Time","vocational + Abi","337","0.47446551329452","0.437915170954203","0.511015855634838"
"Owner","2016","Part Time","higher vocational","196","0.662054677200049","0.607425834995676","0.716683519404422"
"Owner","2016","Part Time","higher education","879","0.472619576296442","0.448802978337413","0.496436174255471"
"Owner","2016","Not Working","in school","361","0.58432069304119","0.546403989009296","0.622237397073085"
"Owner","2016","Not Working","inadequately","30","0.147088103328839","0.101609094561734","0.192567112095943"
"Owner","2016","Not Working","general elemantary","507","0.439689607712234","0.413800434455092","0.465578780969377"
"Owner","2016","Not Working","middle vocational","1901","0.503606408873988","0.487956623823976","0.519256193924001"
"Owner","2016","Not Working","vocational + Abi","153","0.539461452740321","0.489542909131452","0.58937999634919"
"Owner","2016","Not Working","higher vocational","231","0.504048832547469","0.455770168041085","0.552327497053852"
"Owner","2016","Not Working","higher education","881","0.594766152309221","0.57011815790449","0.619414146713953"
"Nursing Home/Retirement Community","2016","Full Time","in school","","","",""
"Nursing Home/Retirement Community","2016","Full Time","inadequately","","","",""
"Nursing Home/Retirement Community","2016","Full Time","general elemantary","","","",""
"Nursing Home/Retirement Community","2016","Full Time","middle vocational","","","",""
"Nursing Home/Retirement Community","2016","Full Time","vocational + Abi","","","",""
"Nursing Home/Retirement Community","2016","Full Time","higher vocational","","","",""
"Nursing Home/Retirement Community","2016","Full Time","higher education","1","","",""
"Nursing Home/Retirement Community","2016","Part Time","in school","","","",""
"Nursing Home/Retirement Community","2016","Part Time","inadequately","","","",""
"Nursing Home/Retirement Community","2016","Part Time","general elemantary","","","",""
"Nursing Home/Retirement Community","2016","Part Time","middle vocational","","","",""
"Nursing Home/Retirement Community","2016","Part Time","vocational + Abi","","","",""
"Nursing Home/Retirement Community","2016","Part Time","higher vocational","","","",""
"Nursing Home/Retirement Community","2016","Part Time","higher education","","","",""
"Nursing Home/Retirement Community","2016","Not Working","in school","","","",""
"Nursing Home/Retirement Community","2016","Not Working","inadequately","1","","",""
"Nursing Home/Retirement Community","2016","Not Working","general elemantary","12","","",""
"Nursing Home/Retirement Community","2016","Not Working","middle vocational","20","","",""
"Nursing Home/Retirement Community","2016","Not Working","vocational + Abi","2","","",""
"Nursing Home/Retirement Community","2016","Not Working","higher vocational","3","","",""
"Nursing Home/Retirement Community","2016","Not Working","higher education","7","","",""
"Tenant","2016","Full Time","in school","","","",""
"Tenant","2016","Full Time","inadequately","","","",""
"Tenant","2016","Full Time","general elemantary","","","",""
"Tenant","2016","Full Time","middle vocational","","","",""
"Tenant","2016","Full Time","vocational + Abi","","","",""
"Tenant","2016","Full Time","higher vocational","","","",""
"Tenant","2016","Full Time","higher education","","","",""
"Tenant","2016","Part Time","in school","","","",""
"Tenant","2016","Part Time","inadequately","","","",""
"Tenant","2016","Part Time","general elemantary","","","",""
"Tenant","2016","Part Time","middle vocational","","","",""
"Tenant","2016","Part Time","vocational + Abi","","","",""
"Tenant","2016","Part Time","higher vocational","","","",""
"Tenant","2016","Part Time","higher education","","","",""
"Tenant","2016","Not Working","in school","","","",""
"Tenant","2016","Not Working","inadequately","","","",""
"Tenant","2016","Not Working","general elemantary","","","",""
"Tenant","2016","Not Working","middle vocational","","","",""
"Tenant","2016","Not Working","vocational + Abi","","","",""
"Tenant","2016","Not Working","higher vocational","","","",""
"Tenant","2016","Not Working","higher education","","","",""
"Main Tenant","2017","Full Time","in school","1","","",""
"Main Tenant","2017","Full Time","inadequately","76","0.721766786321253","0.633492660321967","0.810040912320538"
"Main Tenant","2017","Full Time","general elemantary","444","0.592912411172289","0.557297767448544","0.628527054896034"
"Main Tenant","2017","Full Time","middle vocational","2247","0.489624249268712","0.475078363368288","0.504170135169137"
"Main Tenant","2017","Full Time","vocational + Abi","553","0.540618486977494","0.509884450144996","0.571352523809993"
"Main Tenant","2017","Full Time","higher vocational","262","0.360443767219518","0.32723532938848","0.393652205050557"
"Main Tenant","2017","Full Time","higher education","1329","0.45938870825572","0.441896576097606","0.476880840413833"
"Main Tenant","2017","Part Time","in school","35","0.381514336532764","0.27572891246228","0.487299760603248"
"Main Tenant","2017","Part Time","inadequately","126","0.758401181412729","0.690795275890161","0.826007086935296"
"Main Tenant","2017","Part Time","general elemantary","516","0.604469164230673","0.569774469462261","0.639163858999084"
"Main Tenant","2017","Part Time","middle vocational","1733","0.451806414372441","0.435474401733752","0.46813842701113"
"Main Tenant","2017","Part Time","vocational + Abi","404","0.486801792807242","0.452797973900647","0.520805611713836"
"Main Tenant","2017","Part Time","higher vocational","100","0.310851274680179","0.260060416090849","0.36164213326951"
"Main Tenant","2017","Part Time","higher education","872","0.474708531048769","0.452249071535592","0.497167990561946"
"Main Tenant","2017","Not Working","in school","322","0.35916767709706","0.324412990392045","0.393922363802076"
"Main Tenant","2017","Not Working","inadequately","1101","0.847377018579169","0.826866745180941","0.867887291977398"
"Main Tenant","2017","Not Working","general elemantary","1406","0.546098987862245","0.52411374642414","0.56808422930035"
"Main Tenant","2017","Not Working","middle vocational","2371","0.459680287591403","0.445153011722199","0.474207563460608"
"Main Tenant","2017","Not Working","vocational + Abi","287","0.517675146093153","0.471711058598817","0.563639233587488"
"Main Tenant","2017","Not Working","higher vocational","166","0.414029236679257","0.367145886101558","0.460912587256956"
"Main Tenant","2017","Not Working","higher education","1051","0.408483962106393","0.38710611845958","0.429861805753205"
"Sub-Tenant","2017","Full Time","in school","","","",""
"Sub-Tenant","2017","Full Time","inadequately","3","","",""
"Sub-Tenant","2017","Full Time","general elemantary","18","","",""
"Sub-Tenant","2017","Full Time","middle vocational","76","0.0169945315886329","0.0132335927773424","0.0207554703999235"
"Sub-Tenant","2017","Full Time","vocational + Abi","15","","",""
"Sub-Tenant","2017","Full Time","higher vocational","13","","",""
"Sub-Tenant","2017","Full Time","higher education","47","0.023601743587208","0.0182733588318106","0.0289301283426054"
"Sub-Tenant","2017","Part Time","in school","","","",""
"Sub-Tenant","2017","Part Time","inadequately","9","","",""
"Sub-Tenant","2017","Part Time","general elemantary","10","","",""
"Sub-Tenant","2017","Part Time","middle vocational","72","0.022927159758699","0.0180154224052509","0.0278388971121471"
"Sub-Tenant","2017","Part Time","vocational + Abi","15","","",""
"Sub-Tenant","2017","Part Time","higher vocational","1","","",""
"Sub-Tenant","2017","Part Time","higher education","37","0.0303311466540466","0.0226178196051456","0.0380444737029476"
"Sub-Tenant","2017","Not Working","in school","5","","",""
"Sub-Tenant","2017","Not Working","inadequately","48","0.0277969150853725","0.0184212963154757","0.0371725338552692"
"Sub-Tenant","2017","Not Working","general elemantary","52","0.020265719390203","0.0140434309059122","0.0264880078744938"
"Sub-Tenant","2017","Not Working","middle vocational","97","0.0217959031371047","0.0175395954954768","0.0260522107787327"
"Sub-Tenant","2017","Not Working","vocational + Abi","11","","",""
"Sub-Tenant","2017","Not Working","higher vocational","5","","",""
"Sub-Tenant","2017","Not Working","higher education","35","0.0179165713077625","0.0121476479132371","0.0236854947022879"
"Owner","2017","Full Time","in school","1","","",""
"Owner","2017","Full Time","inadequately","20","","",""
"Owner","2017","Full Time","general elemantary","269","0.364896632280207","0.329998953729906","0.399794310830508"
"Owner","2017","Full Time","middle vocational","2213","0.493203587621606","0.478655912935596","0.507751262307615"
"Owner","2017","Full Time","vocational + Abi","442","0.43756308537531","0.406968494449594","0.468157676301026"
"Owner","2017","Full Time","higher vocational","528","0.62236533666498","0.588834148538329","0.65589652479163"
"Owner","2017","Full Time","higher education","1741","0.515857404600943","0.498316115067922","0.533398694133964"
"Owner","2017","Part Time","in school","46","0.618485663467236","0.512700239396752","0.72427108753772"
"Owner","2017","Part Time","inadequately","18","","",""
"Owner","2017","Part Time","general elemantary","237","0.359606117949881","0.325555660951295","0.393656574948468"
"Owner","2017","Part Time","middle vocational","1762","0.52526642586886","0.508878977702766","0.541653874034955"
"Owner","2017","Part Time","vocational + Abi","411","0.490879099424855","0.456869087946372","0.524889110903337"
"Owner","2017","Part Time","higher vocational","218","0.687700638539892","0.636845128837273","0.738556148242511"
"Owner","2017","Part Time","higher education","990","0.494960322297184","0.472473217122606","0.517447427471763"
"Owner","2017","Not Working","in school","405","0.624830460653384","0.589756288265447","0.659904633041322"
"Owner","2017","Not Working","inadequately","32","0.124826066335458","0.10597556210422","0.143676570566697"
"Owner","2017","Not Working","general elemantary","497","0.413468998761514","0.391722870759661","0.435215126763366"
"Owner","2017","Not Working","middle vocational","2031","0.510996269239374","0.496425053496575","0.525567484982174"
"Owner","2017","Not Working","vocational + Abi","154","0.450117100787133","0.404353727660896","0.49588047391337"
"Owner","2017","Not Working","higher vocational","249","0.557490632214713","0.510214146675955","0.604767117753471"
