"hlf0001_h","year","age_gr","migback","n","percent","lower_confidence","upper_confidence","value"
"Main Tenant","2007","35-65 y.","direct migration background","775","0.675716641485545","0.650329071064379","0.701104211906711","1"
"Main Tenant","2007","35-65 y.","indirect migration background","90","0.488496424576147","0.417042810836481","0.559950038315813","1"
"Main Tenant","2007","66 and older","no migration background","1563","0.437018166878879","0.421667802254438","0.45236853150332","1"
"Main Tenant","2007","66 and older","direct migration background","240","0.670974060115662","0.623917883353161","0.718030236878163","1"
"Main Tenant","2007","66 and older","indirect migration background","6","","","","1"
"Nursing Home/Retirement Community","2007","16-34 y.","indirect migration background","","","","","4"
"Nursing Home/Retirement Community","2007","66 and older","direct migration background","4","","","","4"
"Nursing Home/Retirement Community","2007","16-34 y.","no migration background","1","","","","4"
"Nursing Home/Retirement Community","2007","16-34 y.","direct migration background","1","","","","4"
"Nursing Home/Retirement Community","2007","35-65 y.","no migration background","5","","","","4"
"Nursing Home/Retirement Community","2007","35-65 y.","direct migration background","1","","","","4"
"Nursing Home/Retirement Community","2007","35-65 y.","indirect migration background","","","","","4"
"Nursing Home/Retirement Community","2007","66 and older","no migration background","40","0.013800111184581","0.0101897925965936","0.0174104297725685","4"
"Nursing Home/Retirement Community","2007","66 and older","indirect migration background","","","","","4"
"Owner","2007","16-34 y.","indirect migration background","215","0.262023729050177","0.228114076302516","0.295933381797837","3"
"Owner","2007","35-65 y.","no migration background","6225","0.54323193448463","0.533466373318214","0.552997495651047","3"
"Owner","2007","16-34 y.","direct migration background","121","0.206834143578557","0.169820460953829","0.243847826203285","3"
"Owner","2007","16-34 y.","no migration background","1744","0.366342801182921","0.351346038718139","0.381339563647702","3"
"Owner","2007","35-65 y.","direct migration background","512","0.302253036527038","0.277346644682593","0.327159428371483","3"
"Owner","2007","35-65 y.","indirect migration background","94","0.497761756997672","0.426289940632409","0.569233573362934","3"
"Owner","2007","66 and older","no migration background","2360","0.533507673445438","0.518068844789425","0.54894650210145","3"
"Owner","2007","66 and older","direct migration background","131","0.287041387971669","0.241735658814547","0.332347117128792","3"
"Owner","2007","66 and older","indirect migration background","5","","","","3"
"Sub-Tenant","2007","16-34 y.","direct migration background","10","","","","2"
"Sub-Tenant","2007","16-34 y.","indirect migration background","23","","","","2"
"Sub-Tenant","2007","66 and older","direct migration background","8","","","","2"
"Sub-Tenant","2007","16-34 y.","no migration background","149","0.0540778027208344","0.0470379475891857","0.0611176578524831","2"
"Sub-Tenant","2007","35-65 y.","no migration background","89","0.0128348798606688","0.0106281585114785","0.0150416012098591","2"
"Sub-Tenant","2007","35-65 y.","direct migration background","18","","","","2"
"Sub-Tenant","2007","35-65 y.","indirect migration background","4","","","","2"
"Sub-Tenant","2007","66 and older","no migration background","48","0.0156740484911024","0.011830062283772","0.0195180346984328","2"
"Sub-Tenant","2007","66 and older","indirect migration background","","","","","2"
"Tenant","2007","16-34 y.","indirect migration background","","","","","5"
"Tenant","2007","35-65 y.","no migration background","","","","","5"
"Tenant","2007","16-34 y.","direct migration background","","","","","5"
"Tenant","2007","16-34 y.","no migration background","","","","","5"
"Tenant","2007","35-65 y.","direct migration background","","","","","5"
"Tenant","2007","35-65 y.","indirect migration background","","","","","5"
"Tenant","2007","66 and older","no migration background","","","","","5"
"Tenant","2007","66 and older","direct migration background","","","","","5"
"Tenant","2007","66 and older","indirect migration background","","","","","5"
"Main Tenant","2008","35-65 y.","no migration background","3412","0.437645773658784","0.427579926135931","0.447711621181636","1"
"Main Tenant","2008","16-34 y.","no migration background","1905","0.578818046302312","0.562758218828429","0.594877873776195","1"
"Main Tenant","2008","16-34 y.","direct migration background","262","0.736740619452066","0.692166610891557","0.781314628012575","1"
"Main Tenant","2008","16-34 y.","indirect migration background","383","0.657223523625844","0.620042359844262","0.694404687407426","1"
"Main Tenant","2008","35-65 y.","direct migration background","685","0.679473586602886","0.652732850285171","0.7062143229206","1"
"Main Tenant","2008","35-65 y.","indirect migration background","95","0.558293979385716","0.488234393133658","0.628353565637774","1"
"Main Tenant","2008","66 and older","no migration background","1479","0.409068655404327","0.393782411858453","0.424354898950201","1"
"Main Tenant","2008","66 and older","direct migration background","232","0.655791675327577","0.607704851601046","0.703878499054109","1"
"Main Tenant","2008","66 and older","indirect migration background","7","","","","1"
"Nursing Home/Retirement Community","2008","16-34 y.","indirect migration background","","","","","4"
"Nursing Home/Retirement Community","2008","66 and older","direct migration background","4","","","","4"
"Nursing Home/Retirement Community","2008","66 and older","no migration background","39","0.0142128228355416","0.0105326695077807","0.0178929761633025","4"
"Nursing Home/Retirement Community","2008","16-34 y.","no migration background","1","","","","4"
"Nursing Home/Retirement Community","2008","16-34 y.","direct migration background","","","","","4"
"Nursing Home/Retirement Community","2008","35-65 y.","no migration background","5","","","","4"
"Nursing Home/Retirement Community","2008","35-65 y.","direct migration background","","","","","4"
"Nursing Home/Retirement Community","2008","35-65 y.","indirect migration background","","","","","4"
"Nursing Home/Retirement Community","2008","66 and older","indirect migration background","","","","","4"
"Owner","2008","16-34 y.","direct migration background","102","0.23989423690858","0.19667477283807","0.283113700979089","3"
"Owner","2008","16-34 y.","indirect migration background","225","0.306418539423419","0.270305238942666","0.342531839904171","3"
"Owner","2008","35-65 y.","no migration background","5806","0.544825585921311","0.534721392189884","0.554929779652739","3"
"Owner","2008","16-34 y.","no migration background","1609","0.374749728683527","0.359005094499889","0.390494362867164","3"
"Owner","2008","35-65 y.","direct migration background","472","0.305595813003035","0.27920000107221","0.33199162493386","3"
"Owner","2008","35-65 y.","indirect migration background","96","0.434929104906964","0.36498837803778","0.504869831776148","3"
"Owner","2008","66 and older","no migration background","2397","0.554112540213855","0.538658366906308","0.569566713521402","3"
"Owner","2008","66 and older","indirect migration background","4","","","","3"
"Owner","2008","66 and older","direct migration background","132","0.311274941668474","0.264412223033571","0.358137660303378","3"
"Sub-Tenant","2008","16-34 y.","direct migration background","11","","","","2"
"Sub-Tenant","2008","16-34 y.","indirect migration background","18","","","","2"
"Sub-Tenant","2008","35-65 y.","indirect migration background","2","","","","2"
"Sub-Tenant","2008","66 and older","direct migration background","7","","","","2"
"Sub-Tenant","2008","16-34 y.","no migration background","116","0.0450303213595389","0.0382853162817005","0.0517753264373774","2"
"Sub-Tenant","2008","35-65 y.","no migration background","108","0.0163967600713695","0.0138200058718436","0.0189735142708954","2"
"Sub-Tenant","2008","35-65 y.","direct migration background","13","","","","2"
"Sub-Tenant","2008","66 and older","no migration background","59","0.0226059815462768","0.0179845057547129","0.0272274573378407","2"
"Sub-Tenant","2008","66 and older","indirect migration background","","","","","2"
"Tenant","2008","16-34 y.","no migration background","","","","","5"
"Tenant","2008","16-34 y.","direct migration background","","","","","5"
"Tenant","2008","16-34 y.","indirect migration background","","","","","5"
"Tenant","2008","35-65 y.","no migration background","","","","","5"
"Tenant","2008","35-65 y.","direct migration background","","","","","5"
"Tenant","2008","35-65 y.","indirect migration background","","","","","5"
"Tenant","2008","66 and older","no migration background","","","","","5"
"Tenant","2008","66 and older","direct migration background","","","","","5"
"Tenant","2008","66 and older","indirect migration background","","","","","5"
"Main Tenant","2009","16-34 y.","no migration background","1798","0.586356154292063","0.56974588826137","0.602966420322757","1"
"Main Tenant","2009","16-34 y.","direct migration background","200","0.699217946346702","0.647834926922953","0.750600965770451","1"
"Main Tenant","2009","16-34 y.","indirect migration background","344","0.656481339100205","0.617149845642487","0.695812832557923","1"
"Main Tenant","2009","35-65 y.","no migration background","3135","0.432152429840634","0.421731713400329","0.442573146280939","1"
"Main Tenant","2009","35-65 y.","direct migration background","583","0.646814655300205","0.617611373008707","0.676017937591702","1"
"Main Tenant","2009","35-65 y.","indirect migration background","94","0.51277454606611","0.44188868466318","0.583660407469041","1"
"Main Tenant","2009","66 and older","no migration background","1465","0.410929598448688","0.395432595008794","0.426426601888583","1"
"Main Tenant","2009","66 and older","direct migration background","211","0.645705687098193","0.594939996582231","0.696471377614155","1"
"Main Tenant","2009","66 and older","indirect migration background","3","","","","1"
"Nursing Home/Retirement Community","2009","16-34 y.","indirect migration background","","","","","4"
"Nursing Home/Retirement Community","2009","16-34 y.","no migration background","1","","","","4"
"Nursing Home/Retirement Community","2009","16-34 y.","direct migration background","","","","","4"
"Nursing Home/Retirement Community","2009","35-65 y.","no migration background","6","","","","4"
"Nursing Home/Retirement Community","2009","35-65 y.","direct migration background","","","","","4"
"Nursing Home/Retirement Community","2009","35-65 y.","indirect migration background","","","","","4"
"Nursing Home/Retirement Community","2009","66 and older","no migration background","32","0.0124210668051439","0.00893251020138641","0.0159096234089013","4"
"Nursing Home/Retirement Community","2009","66 and older","direct migration background","3","","","","4"
"Nursing Home/Retirement Community","2009","66 and older","indirect migration background","","","","","4"
"Owner","2009","16-34 y.","indirect migration background","202","0.306324051845766","0.268145192878248","0.344502910813283","3"
"Owner","2009","16-34 y.","direct migration background","90","0.26130673212912","0.212080709423209","0.310532754835031","3"
"Owner","2009","16-34 y.","no migration background","1449","0.366781421010399","0.350527316438514","0.383035525582284","3"
"Owner","2009","35-65 y.","no migration background","5432","0.549834826732606","0.539369199019397","0.560300454445815","3"
"Owner","2009","35-65 y.","direct migration background","436","0.332814923318444","0.304023378924565","0.361606467712323","3"
"Owner","2009","35-65 y.","indirect migration background","96","0.477245106347813","0.406409567351819","0.548080645343807","3"
"Owner","2009","66 and older","no migration background","2319","0.560481345423468","0.544848081698444","0.576114609148493","3"
"Owner","2009","66 and older","direct migration background","114","0.299280785547843","0.250675630559055","0.347885940536631","3"
"Owner","2009","66 and older","indirect migration background","3","","","","3"
"Sub-Tenant","2009","16-34 y.","indirect migration background","14","","","","2"
"Sub-Tenant","2009","16-34 y.","no migration background","129","0.0454321709103022","0.0384084426279298","0.0524558991926747","2"
"Sub-Tenant","2009","16-34 y.","direct migration background","16","","","","2"
"Sub-Tenant","2009","35-65 y.","no migration background","108","0.0170708229381007","0.0143459167499041","0.0197957291262974","2"
"Sub-Tenant","2009","35-65 y.","direct migration background","10","","","","2"
"Sub-Tenant","2009","35-65 y.","indirect migration background","1","","","","2"
"Sub-Tenant","2009","66 and older","no migration background","56","0.0161679893226996","0.0121954436590476","0.0201405349863516","2"
"Sub-Tenant","2009","66 and older","direct migration background","13","","","","2"
"Sub-Tenant","2009","66 and older","indirect migration background","","","","","2"
"Tenant","2009","35-65 y.","no migration background","","","","","5"
"Tenant","2009","16-34 y.","indirect migration background","","","","","5"
"Tenant","2009","16-34 y.","no migration background","","","","","5"
"Tenant","2009","16-34 y.","direct migration background","","","","","5"
"Tenant","2009","35-65 y.","direct migration background","","","","","5"
"Tenant","2009","35-65 y.","indirect migration background","","","","","5"
"Tenant","2009","66 and older","no migration background","","","","","5"
"Tenant","2009","66 and older","direct migration background","","","","","5"
"Tenant","2009","66 and older","indirect migration background","","","","","5"
"Main Tenant","2010","16-34 y.","no migration background","3045","0.566120151664544","0.55261057107182","0.579629732257267","1"
"Main Tenant","2010","16-34 y.","direct migration background","723","0.763718404598948","0.736605638947016","0.790831170250881","1"
"Main Tenant","2010","16-34 y.","indirect migration background","530","0.627117037814762","0.594356884010825","0.659877191618698","1"
"Main Tenant","2010","35-65 y.","no migration background","4497","0.434358547288966","0.42524481246318","0.443472282114753","1"
"Main Tenant","2010","35-65 y.","direct migration background","998","0.60366451252491","0.580120247864321","0.6272087771855","1"
"Main Tenant","2010","35-65 y.","indirect migration background","220","0.526658814615368","0.476785348500298","0.576532280730438","1"
"Main Tenant","2010","66 and older","no migration background","1402","0.402893561459144","0.38719522988724","0.418591893031048","1"
"Main Tenant","2010","66 and older","direct migration background","190","0.651756053496276","0.599557625192838","0.703954481799714","1"
"Main Tenant","2010","66 and older","indirect migration background","3","","","","1"
"Nursing Home/Retirement Community","2010","16-34 y.","indirect migration background","1","","","","4"
"Nursing Home/Retirement Community","2010","66 and older","direct migration background","2","","","","4"
"Nursing Home/Retirement Community","2010","16-34 y.","no migration background","2","","","","4"
"Nursing Home/Retirement Community","2010","16-34 y.","direct migration background","","","","","4"
"Nursing Home/Retirement Community","2010","35-65 y.","no migration background","8","","","","4"
"Nursing Home/Retirement Community","2010","35-65 y.","direct migration background","","","","","4"
"Nursing Home/Retirement Community","2010","35-65 y.","indirect migration background","","","","","4"
"Nursing Home/Retirement Community","2010","66 and older","no migration background","35","0.0138865818703519","0.0101412218459619","0.0176319418947419","4"
"Nursing Home/Retirement Community","2010","66 and older","indirect migration background","","","","","4"
"Owner","2010","16-34 y.","direct migration background","210","0.231600438012203","0.204675451949068","0.258525424075338","3"
"Owner","2010","16-34 y.","indirect migration background","291","0.332281177634336","0.300370572359784","0.364191782908889","3"
"Owner","2010","16-34 y.","no migration background","1967","0.391095576495347","0.37779351853132","0.404397634459374","3"
"Owner","2010","35-65 y.","no migration background","6736","0.548741700578053","0.539592183517051","0.557891217639055","3"
"Owner","2010","35-65 y.","direct migration background","644","0.373713339673128","0.350426438034028","0.397000241312228","3"
"Owner","2010","35-65 y.","indirect migration background","164","0.47312534363164","0.423253033367429","0.522997653895852","3"
"Owner","2010","66 and older","no migration background","2267","0.567141876322156","0.551283778179873","0.582999974464439","3"
"Owner","2010","66 and older","indirect migration background","3","","","","3"
"Owner","2010","66 and older","direct migration background","119","0.299188645541718","0.249018400698772","0.349358890384665","3"
"Sub-Tenant","2010","16-34 y.","indirect migration background","15","","","","2"
"Sub-Tenant","2010","16-34 y.","no migration background","156","0.0413034832297115","0.0358792702527012","0.0467276962067219","2"
"Sub-Tenant","2010","16-34 y.","direct migration background","10","","","","2"
"Sub-Tenant","2010","35-65 y.","no migration background","122","0.0158849280520705","0.0135860435349973","0.0181838125691437","2"
"Sub-Tenant","2010","35-65 y.","direct migration background","16","","","","2"
"Sub-Tenant","2010","35-65 y.","indirect migration background","1","","","","2"
"Sub-Tenant","2010","66 and older","no migration background","46","0.0160779803483484","0.0120523995871051","0.0201035611095918","2"
"Sub-Tenant","2010","66 and older","indirect migration background","","","","","2"
"Sub-Tenant","2010","66 and older","direct migration background","9","","","","2"
"Tenant","2010","16-34 y.","indirect migration background","","","","","5"
"Tenant","2010","35-65 y.","no migration background","","","","","5"
"Tenant","2010","16-34 y.","no migration background","","","","","5"
"Tenant","2010","16-34 y.","direct migration background","","","","","5"
"Tenant","2010","35-65 y.","direct migration background","","","","","5"
"Tenant","2010","35-65 y.","indirect migration background","","","","","5"
"Tenant","2010","66 and older","no migration background","","","","","5"
"Tenant","2010","66 and older","direct migration background","","","","","5"
"Tenant","2010","66 and older","indirect migration background","","","","","5"
"Main Tenant","2011","16-34 y.","no migration background","3260","0.578181566127485","0.565184268727636","0.591178863527333","1"
"Main Tenant","2011","16-34 y.","direct migration background","664","0.707487669857519","0.677783513524376","0.737191826190661","1"
"Main Tenant","2011","16-34 y.","indirect migration background","570","0.630743517432627","0.599231503662783","0.662255531202471","1"
"Main Tenant","2011","35-65 y.","no migration background","5605","0.422805947883113","0.414621722293124","0.430990173473101","1"
"Main Tenant","2011","66 and older","no migration background","1811","0.404544720514658","0.390635405449962","0.418454035579354","1"
"Main Tenant","2011","66 and older","direct migration background","254","0.650771268881139","0.605340814996219","0.696201722766059","1"
"Main Tenant","2011","35-65 y.","direct migration background","1146","0.596834301554105","0.57509566303801","0.618572940070199","1"
"Main Tenant","2011","35-65 y.","indirect migration background","289","0.572761733169948","0.529531640342838","0.615991825997059","1"
"Main Tenant","2011","66 and older","indirect migration background","1","","","","1"
"Nursing Home/Retirement Community","2011","16-34 y.","indirect migration background","","","","","4"
"Nursing Home/Retirement Community","2011","66 and older","no migration background","49","0.0135381964942703","0.0102631426534993","0.0168132503350414","4"
"Nursing Home/Retirement Community","2011","66 and older","direct migration background","1","","","","4"
"Nursing Home/Retirement Community","2011","35-65 y.","indirect migration background","","","","","4"
"Nursing Home/Retirement Community","2011","16-34 y.","no migration background","1","","","","4"
"Nursing Home/Retirement Community","2011","16-34 y.","direct migration background","","","","","4"
"Nursing Home/Retirement Community","2011","35-65 y.","no migration background","7","","","","4"
"Nursing Home/Retirement Community","2011","35-65 y.","direct migration background","","","","","4"
"Nursing Home/Retirement Community","2011","66 and older","indirect migration background","1","","","","4"
"Owner","2011","16-34 y.","direct migration background","223","0.272990685004061","0.243901631036646","0.302079738971476","3"
"Owner","2011","16-34 y.","indirect migration background","316","0.337452511825239","0.306577969104714","0.368327054545763","3"
"Owner","2011","35-65 y.","direct migration background","793","0.390894917433295","0.36927073038675","0.412519104479839","3"
"Owner","2011","35-65 y.","indirect migration background","213","0.423756484421124","0.38057224225474","0.466940726587508","3"
"Owner","2011","16-34 y.","no migration background","2133","0.380574780049796","0.367796494090304","0.393353066009287","3"
"Owner","2011","35-65 y.","no migration background","8265","0.561984185035366","0.553764539926225","0.570203830144508","3"
"Owner","2011","66 and older","no migration background","2878","0.57013759051507","0.556107758439987","0.584167422590153","3"
"Owner","2011","66 and older","direct migration background","162","0.328682948315112","0.283918799216629","0.373447097413596","3"
"Owner","2011","66 and older","indirect migration background","4","","","","3"
"Sub-Tenant","2011","16-34 y.","indirect migration background","15","","","","2"
"Sub-Tenant","2011","16-34 y.","no migration background","152","0.0401962900459883","0.0350268636484866","0.04536571644349","2"
"Sub-Tenant","2011","16-34 y.","direct migration background","14","","","","2"
"Sub-Tenant","2011","35-65 y.","direct migration background","17","","","","2"
"Sub-Tenant","2011","35-65 y.","indirect migration background","1","","","","2"
"Sub-Tenant","2011","66 and older","no migration background","45","0.0117794924760023","0.00872184001424115","0.0148371449377634","2"
"Sub-Tenant","2011","35-65 y.","no migration background","119","0.0145944999536824","0.0126077270658101","0.0165812728415546","2"
"Sub-Tenant","2011","66 and older","direct migration background","6","","","","2"
"Sub-Tenant","2011","66 and older","indirect migration background","","","","","2"
"Tenant","2011","16-34 y.","no migration background","","","","","5"
"Tenant","2011","16-34 y.","direct migration background","","","","","5"
"Tenant","2011","16-34 y.","indirect migration background","","","","","5"
"Tenant","2011","35-65 y.","no migration background","","","","","5"
"Tenant","2011","35-65 y.","direct migration background","","","","","5"
"Tenant","2011","35-65 y.","indirect migration background","","","","","5"
"Tenant","2011","66 and older","no migration background","","","","","5"
"Tenant","2011","66 and older","direct migration background","","","","","5"
"Tenant","2011","66 and older","indirect migration background","","","","","5"
"Main Tenant","2012","16-34 y.","no migration background","3110","0.588607390988918","0.575335551967934","0.601879230009903","1"
"Main Tenant","2012","16-34 y.","direct migration background","584","0.746277517272132","0.715837638544456","0.776717395999807","1"
"Main Tenant","2012","16-34 y.","indirect migration background","517","0.622650511012282","0.589614363718528","0.655686658306036","1"
"Main Tenant","2012","35-65 y.","no migration background","5523","0.422045340321549","0.413776682678439","0.430313997964659","1"
"Main Tenant","2012","66 and older","no migration background","1871","0.403597697697283","0.389782878797866","0.417412516596701","1"
"Main Tenant","2012","66 and older","direct migration background","247","0.648820025321797","0.602671888193459","0.694968162450135","1"
"Main Tenant","2012","35-65 y.","indirect migration background","305","0.532511384635361","0.49046783004436","0.574554939226362","1"
"Main Tenant","2012","35-65 y.","direct migration background","1084","0.589006266412012","0.566736020493791","0.611276512330233","1"
"Main Tenant","2012","66 and older","indirect migration background","1","","","","1"
"Nursing Home/Retirement Community","2012","16-34 y.","indirect migration background","","","","","4"
"Nursing Home/Retirement Community","2012","66 and older","no migration background","34","0.00896840874455478","0.00631378700626199","0.0116230304828476","4"
"Nursing Home/Retirement Community","2012","16-34 y.","direct migration background","","","","","4"
"Nursing Home/Retirement Community","2012","35-65 y.","indirect migration background","","","","","4"
"Nursing Home/Retirement Community","2012","35-65 y.","direct migration background","","","","","4"
"Nursing Home/Retirement Community","2012","66 and older","direct migration background","1","","","","4"
"Nursing Home/Retirement Community","2012","66 and older","indirect migration background","1","","","","4"
"Nursing Home/Retirement Community","2012","16-34 y.","no migration background","","","","","4"
"Nursing Home/Retirement Community","2012","35-65 y.","no migration background","7","","","","4"
"Owner","2012","16-34 y.","direct migration background","198","0.247729176453631","0.217530427538508","0.277927925368754","3"
"Owner","2012","16-34 y.","indirect migration background","295","0.344168591514603","0.311788575490722","0.376548607538485","3"
"Owner","2012","35-65 y.","direct migration background","779","0.402629665182249","0.380431239978681","0.424828090385816","3"
"Owner","2012","35-65 y.","indirect migration background","234","0.435096579762403","0.393320335357302","0.476872824167503","3"
"Owner","2012","16-34 y.","no migration background","2035","0.370480174012948","0.357455189985721","0.383505158040176","3"
"Owner","2012","35-65 y.","no migration background","8049","0.563235906037923","0.554932099896243","0.571539712179603","3"
"Owner","2012","66 and older","no migration background","2881","0.573707073753525","0.559781908242926","0.587632239264125","3"
"Owner","2012","66 and older","direct migration background","159","0.336245505715728","0.290572545397796","0.381918466033659","3"
"Owner","2012","66 and older","indirect migration background","4","","","","3"
"Sub-Tenant","2012","16-34 y.","indirect migration background","15","","","","2"
"Sub-Tenant","2012","16-34 y.","no migration background","136","0.040912434998133","0.0355699070649474","0.0462549629313187","2"
"Sub-Tenant","2012","16-34 y.","direct migration background","3","","","","2"
"Sub-Tenant","2012","35-65 y.","direct migration background","12","","","","2"
"Sub-Tenant","2012","35-65 y.","indirect migration background","2","","","","2"
"Sub-Tenant","2012","66 and older","no migration background","59","0.0137268198046366","0.0104505113813695","0.0170031282279038","2"
"Sub-Tenant","2012","66 and older","direct migration background","4","","","","2"
"Sub-Tenant","2012","66 and older","indirect migration background","","","","","2"
"Sub-Tenant","2012","35-65 y.","no migration background","126","0.0137408860229387","0.0117918877490756","0.0156898842968019","2"
"Tenant","2012","16-34 y.","no migration background","","","","","5"
"Tenant","2012","16-34 y.","direct migration background","","","","","5"
"Tenant","2012","16-34 y.","indirect migration background","","","","","5"
"Tenant","2012","35-65 y.","no migration background","","","","","5"
"Tenant","2012","35-65 y.","direct migration background","","","","","5"
"Tenant","2012","35-65 y.","indirect migration background","","","","","5"
"Tenant","2012","66 and older","no migration background","","","","","5"
"Tenant","2012","66 and older","direct migration background","","","","","5"
"Tenant","2012","66 and older","indirect migration background","","","","","5"
"Main Tenant","2013","16-34 y.","no migration background","2953","0.577407264945445","0.563707094910563","0.591107434980327","1"
"Main Tenant","2013","16-34 y.","direct migration background","1537","0.809521577977309","0.792097228890093","0.826945927064526","1"
"Main Tenant","2013","16-34 y.","indirect migration background","1028","0.707335895282971","0.684272402768671","0.73039938779727","1"
"Main Tenant","2013","35-65 y.","no migration background","5297","0.407480021407874","0.399033762863686","0.415926279952063","1"
"Main Tenant","2013","66 and older","no migration background","1767","0.387207741147397","0.373214545729724","0.40120093656507","1"
"Main Tenant","2013","66 and older","direct migration background","277","0.607034973064252","0.561909097558964","0.652160848569539","1"
"Main Tenant","2013","66 and older","indirect migration background","1","","","","1"
"Main Tenant","2013","35-65 y.","indirect migration background","437","0.568599159789852","0.532842417270187","0.604355902309517","1"
"Main Tenant","2013","35-65 y.","direct migration background","2709","0.627509082911111","0.612578690857112","0.64243947496511","1"
"Nursing Home/Retirement Community","2013","16-34 y.","indirect migration background","","","","","4"
"Nursing Home/Retirement Community","2013","35-65 y.","direct migration background","","","","","4"
"Nursing Home/Retirement Community","2013","66 and older","no migration background","44","0.0111731426901494","0.00815363564149403","0.0141926497388048","4"
"Nursing Home/Retirement Community","2013","16-34 y.","direct migration background","","","","","4"
"Nursing Home/Retirement Community","2013","35-65 y.","indirect migration background","","","","","4"
"Nursing Home/Retirement Community","2013","16-34 y.","no migration background","","","","","4"
"Nursing Home/Retirement Community","2013","66 and older","indirect migration background","1","","","","4"
"Nursing Home/Retirement Community","2013","35-65 y.","no migration background","3","","","","4"
"Nursing Home/Retirement Community","2013","66 and older","direct migration background","","","","","4"
"Owner","2013","16-34 y.","direct migration background","387","0.174255519329874","0.157423525338155","0.191087513321593","3"
"Owner","2013","16-34 y.","indirect migration background","438","0.269086638738687","0.246606110491562","0.291567166985812","3"
"Owner","2013","35-65 y.","direct migration background","1285","0.363467859006386","0.348613752438233","0.378321965574539","3"
"Owner","2013","35-65 y.","indirect migration background","293","0.408641956498408","0.373151541416147","0.444132371580669","3"
"Owner","2013","16-34 y.","no migration background","1928","0.393768103490548","0.380217348891943","0.407318858089153","3"
"Owner","2013","66 and older","indirect migration background","3","","","","3"
"Owner","2013","35-65 y.","no migration background","7577","0.577358535010528","0.568867345015566","0.58584972500549","3"
"Owner","2013","66 and older","no migration background","2794","0.588175932342433","0.574037614685003","0.602314249999864","3"
"Owner","2013","66 and older","direct migration background","168","0.38362307343581","0.338695042947401","0.428551103924218","3"
"Sub-Tenant","2013","16-34 y.","indirect migration background","29","","","","2"
"Sub-Tenant","2013","16-34 y.","no migration background","113","0.0288246315640072","0.0241842410112799","0.0334650221167345","2"
"Sub-Tenant","2013","16-34 y.","direct migration background","27","","","","2"
"Sub-Tenant","2013","35-65 y.","direct migration background","34","0.00902305808250324","0.00610286201835967","0.0119432541466468","2"
"Sub-Tenant","2013","35-65 y.","indirect migration background","7","","","","2"
"Sub-Tenant","2013","66 and older","no migration background","50","0.0134431838200201","0.0101349182306245","0.0167514494094157","2"
"Sub-Tenant","2013","66 and older","indirect migration background","","","","","2"
"Sub-Tenant","2013","35-65 y.","no migration background","124","0.0146880289571267","0.0126201345836517","0.0167559233306016","2"
"Sub-Tenant","2013","66 and older","direct migration background","5","","","","2"
"Tenant","2013","16-34 y.","no migration background","","","","","5"
"Tenant","2013","16-34 y.","direct migration background","","","","","5"
"Tenant","2013","16-34 y.","indirect migration background","","","","","5"
"Tenant","2013","35-65 y.","no migration background","","","","","5"
"Tenant","2013","35-65 y.","direct migration background","","","","","5"
"Tenant","2013","35-65 y.","indirect migration background","","","","","5"
"Tenant","2013","66 and older","no migration background","","","","","5"
"Tenant","2013","66 and older","direct migration background","","","","","5"
"Tenant","2013","66 and older","indirect migration background","","","","","5"
"Main Tenant","2014","16-34 y.","no migration background","2644","0.592563858670937","0.578125619120923","0.607002098220951","1"
"Main Tenant","2014","16-34 y.","direct migration background","1110","0.78043018608227","0.759247239037623","0.801613133126918","1"
"Main Tenant","2014","16-34 y.","indirect migration background","850","0.671807667775779","0.645725114173403","0.697890221378154","1"
"Main Tenant","2014","35-65 y.","no migration background","4708","0.415861672794742","0.406915243390742","0.424808102198741","1"
"Main Tenant","2014","66 and older","no migration background","1733","0.385926636506222","0.371801737098826","0.400051535913618","1"
"Main Tenant","2014","66 and older","direct migration background","277","0.615431647722853","0.570077851979765","0.660785443465941","1"
"Main Tenant","2014","35-65 y.","direct migration background","2135","0.62349055604578","0.606891707388097","0.640089404703462","1"
"Main Tenant","2014","35-65 y.","indirect migration background","397","0.591126916405858","0.554256981788039","0.627996851023677","1"
"Main Tenant","2014","66 and older","indirect migration background","1","","","","1"
"Nursing Home/Retirement Community","2014","16-34 y.","direct migration background","2","","","","4"
"Nursing Home/Retirement Community","2014","16-34 y.","no migration background","","","","","4"
"Nursing Home/Retirement Community","2014","16-34 y.","indirect migration background","","","","","4"
"Nursing Home/Retirement Community","2014","35-65 y.","indirect migration background","","","","","4"
"Nursing Home/Retirement Community","2014","35-65 y.","direct migration background","1","","","","4"
"Nursing Home/Retirement Community","2014","66 and older","no migration background","40","0.0104319854462089","0.00748397398563851","0.0133799969067794","4"
"Nursing Home/Retirement Community","2014","35-65 y.","no migration background","1","","","","4"
"Nursing Home/Retirement Community","2014","66 and older","direct migration background","","","","","4"
"Nursing Home/Retirement Community","2014","66 and older","indirect migration background","1","","","","4"
"Owner","2014","16-34 y.","direct migration background","334","0.194084136527657","0.173845888866519","0.214322384188795","3"
"Owner","2014","35-65 y.","direct migration background","1119","0.365468113435065","0.348970293482818","0.381965933387312","3"
"Owner","2014","35-65 y.","indirect migration background","282","0.393196352903004","0.356563851846414","0.429828853959595","3"
"Owner","2014","66 and older","no migration background","2739","0.589325854421916","0.575051736343077","0.603599972500755","3"
