"plh0206i05","year","hgtyp1hh","regtyp","n","percent","lower_confidence","upper_confidence"
"5 on scale 1-7","2016","Couple + C. LE 16 ","Rural Area","17","","",""
"5 on scale 1-7","2016","Couple + C. GT 16 ","Urban Area","4","","",""
"5 on scale 1-7","2016","Couple + C. GT 16 ","Rural Area","","","",""
"5 on scale 1-7","2016","Couple + C. LE and GT 16","Urban Area","5","","",""
"5 on scale 1-7","2016","Couple + C. LE and GT 16","Rural Area","7","","",""
"6 on scale 1-7","2016","1-pers.-HH","Urban Area","9","","",""
"6 on scale 1-7","2016","1-pers.-HH","Rural Area","7","","",""
"6 on scale 1-7","2016","(Married) couple without C. ","Urban Area","4","","",""
"6 on scale 1-7","2016","(Married) couple without C. ","Rural Area","","","",""
"6 on scale 1-7","2016","Single parent ","Urban Area","2","","",""
"6 on scale 1-7","2016","Single parent ","Rural Area","3","","",""
"6 on scale 1-7","2016","Couple + C. LE 16 ","Urban Area","21","","",""
"6 on scale 1-7","2016","Couple + C. LE 16 ","Rural Area","12","","",""
"6 on scale 1-7","2016","Couple + C. GT 16 ","Urban Area","1","","",""
"6 on scale 1-7","2016","Couple + C. GT 16 ","Rural Area","","","",""
"6 on scale 1-7","2016","Couple + C. LE and GT 16","Urban Area","9","","",""
"6 on scale 1-7","2016","Couple + C. LE and GT 16","Rural Area","1","","",""
"7 Strongly agree","2016","1-pers.-HH","Urban Area","35","0.0496326669095246","0.0322109689020104","0.0670543649170388"
"7 Strongly agree","2016","1-pers.-HH","Rural Area","17","","",""
"7 Strongly agree","2016","(Married) couple without C. ","Urban Area","2","","",""
"7 Strongly agree","2016","(Married) couple without C. ","Rural Area","4","","",""
"7 Strongly agree","2016","Single parent ","Urban Area","15","","",""
"7 Strongly agree","2016","Single parent ","Rural Area","3","","",""
"7 Strongly agree","2016","Couple + C. LE 16 ","Urban Area","42","0.0547709999996748","0.0424119111958165","0.0671300888035331"
"7 Strongly agree","2016","Couple + C. LE 16 ","Rural Area","31","0.0340778497716026","0.0189290074133498","0.0492266921298554"
"7 Strongly agree","2016","Couple + C. GT 16 ","Urban Area","1","","",""
"7 Strongly agree","2016","Couple + C. GT 16 ","Rural Area","1","","",""
"7 Strongly agree","2016","Couple + C. LE and GT 16","Urban Area","10","","",""
"7 Strongly agree","2016","Couple + C. LE and GT 16","Rural Area","5","","",""
"1 Strongly disagree","2017","1-pers.-HH","Urban Area","269","0.631443876970955","0.585417047578792","0.677470706363117"
"1 Strongly disagree","2017","1-pers.-HH","Rural Area","104","0.771261210936288","0.70193312844023","0.840589293432346"
"1 Strongly disagree","2017","(Married) couple without C. ","Urban Area","70","0.645552306279791","0.551325973360274","0.739778639199309"
"1 Strongly disagree","2017","(Married) couple without C. ","Rural Area","20","","",""
"1 Strongly disagree","2017","Single parent ","Urban Area","78","0.54575695787438","0.460167515411801","0.631346400336959"
"1 Strongly disagree","2017","Single parent ","Rural Area","33","0.657270134553816","0.518597821752045","0.795942447355586"
"1 Strongly disagree","2017","Couple + C. LE 16 ","Urban Area","544","0.685976974943291","0.652848767734468","0.719105182152114"
"1 Strongly disagree","2017","Couple + C. LE 16 ","Rural Area","235","0.780437419751239","0.734431247446096","0.826443592056381"
"1 Strongly disagree","2017","Couple + C. GT 16 ","Urban Area","27","","",""
"1 Strongly disagree","2017","Couple + C. GT 16 ","Rural Area","9","","",""
"1 Strongly disagree","2017","Couple + C. LE and GT 16","Urban Area","133","0.701662911218266","0.636434759422947","0.766891063013585"
"1 Strongly disagree","2017","Couple + C. LE and GT 16","Rural Area","92","0.857885448419702","0.794068931624993","0.92170196521441"
"2 on scale 1-7 ","2017","1-pers.-HH","Urban Area","45","0.1123313054392","0.0822034845717886","0.142459126306611"
"2 on scale 1-7 ","2017","1-pers.-HH","Rural Area","7","","",""
"2 on scale 1-7 ","2017","(Married) couple without C. ","Urban Area","14","","",""
"2 on scale 1-7 ","2017","(Married) couple without C. ","Rural Area","2","","",""
"2 on scale 1-7 ","2017","Single parent ","Urban Area","7","","",""
"2 on scale 1-7 ","2017","Single parent ","Rural Area","7","","",""
"2 on scale 1-7 ","2017","Couple + C. LE 16 ","Urban Area","60","0.0823845388169072","0.0627592689792707","0.102009808654544"
"2 on scale 1-7 ","2017","Couple + C. LE 16 ","Rural Area","27","","",""
"2 on scale 1-7 ","2017","Couple + C. GT 16 ","Urban Area","8","","",""
"2 on scale 1-7 ","2017","Couple + C. GT 16 ","Rural Area","1","","",""
"2 on scale 1-7 ","2017","Couple + C. LE and GT 16","Urban Area","18","","",""
"2 on scale 1-7 ","2017","Couple + C. LE and GT 16","Rural Area","10","","",""
"3 on scale 1-7 ","2017","1-pers.-HH","Urban Area","26","","",""
"3 on scale 1-7 ","2017","1-pers.-HH","Rural Area","12","","",""
"3 on scale 1-7 ","2017","(Married) couple without C. ","Urban Area","8","","",""
"3 on scale 1-7 ","2017","(Married) couple without C. ","Rural Area","2","","",""
"3 on scale 1-7 ","2017","Single parent ","Urban Area","8","","",""
"3 on scale 1-7 ","2017","Single parent ","Rural Area","3","","",""
"3 on scale 1-7 ","2017","Couple + C. LE 16 ","Urban Area","39","0.0535906455087627","0.0375158141902278","0.0696654768272977"
"3 on scale 1-7 ","2017","Couple + C. LE 16 ","Rural Area","8","","",""
"3 on scale 1-7 ","2017","Couple + C. GT 16 ","Urban Area","3","","",""
"3 on scale 1-7 ","2017","Couple + C. GT 16 ","Rural Area","","","",""
"3 on scale 1-7 ","2017","Couple + C. LE and GT 16","Urban Area","9","","",""
"3 on scale 1-7 ","2017","Couple + C. LE and GT 16","Rural Area","1","","",""
"4 on scale 1-7","2017","1-pers.-HH","Urban Area","31","0.0828972506392437","0.0565902747500929","0.109204226528394"
"4 on scale 1-7","2017","1-pers.-HH","Rural Area","9","","",""
"4 on scale 1-7","2017","(Married) couple without C. ","Urban Area","2","","",""
"4 on scale 1-7","2017","(Married) couple without C. ","Rural Area","","","",""
"4 on scale 1-7","2017","Single parent ","Urban Area","14","","",""
"4 on scale 1-7","2017","Single parent ","Rural Area","","","",""
"4 on scale 1-7","2017","Couple + C. LE 16 ","Urban Area","52","0.078350569403704","0.0591697844547245","0.0975313543526835"
"4 on scale 1-7","2017","Couple + C. LE 16 ","Rural Area","17","","",""
"4 on scale 1-7","2017","Couple + C. GT 16 ","Urban Area","2","","",""
"4 on scale 1-7","2017","Couple + C. GT 16 ","Rural Area","1","","",""
"4 on scale 1-7","2017","Couple + C. LE and GT 16","Urban Area","14","","",""
"4 on scale 1-7","2017","Couple + C. LE and GT 16","Rural Area","6","","",""
"5 on scale 1-7","2017","1-pers.-HH","Urban Area","12","","",""
"5 on scale 1-7","2017","1-pers.-HH","Rural Area","2","","",""
"5 on scale 1-7","2017","(Married) couple without C. ","Urban Area","2","","",""
"5 on scale 1-7","2017","(Married) couple without C. ","Rural Area","","","",""
"5 on scale 1-7","2017","Single parent ","Urban Area","4","","",""
"5 on scale 1-7","2017","Single parent ","Rural Area","","","",""
"5 on scale 1-7","2017","Couple + C. LE 16 ","Urban Area","21","","",""
"5 on scale 1-7","2017","Couple + C. LE 16 ","Rural Area","5","","",""
"5 on scale 1-7","2017","Couple + C. GT 16 ","Urban Area","","","",""
"5 on scale 1-7","2017","Couple + C. GT 16 ","Rural Area","","","",""
"5 on scale 1-7","2017","Couple + C. LE and GT 16","Urban Area","3","","",""
"5 on scale 1-7","2017","Couple + C. LE and GT 16","Rural Area","1","","",""
"6 on scale 1-7","2017","1-pers.-HH","Urban Area","7","","",""
"6 on scale 1-7","2017","1-pers.-HH","Rural Area","","","",""
"6 on scale 1-7","2017","(Married) couple without C. ","Urban Area","1","","",""
"6 on scale 1-7","2017","(Married) couple without C. ","Rural Area","","","",""
"6 on scale 1-7","2017","Single parent ","Urban Area","3","","",""
"6 on scale 1-7","2017","Single parent ","Rural Area","","","",""
"6 on scale 1-7","2017","Couple + C. LE 16 ","Urban Area","7","","",""
"6 on scale 1-7","2017","Couple + C. LE 16 ","Rural Area","3","","",""
"6 on scale 1-7","2017","Couple + C. GT 16 ","Urban Area","","","",""
"6 on scale 1-7","2017","Couple + C. GT 16 ","Rural Area","2","","",""
"6 on scale 1-7","2017","Couple + C. LE and GT 16","Urban Area","1","","",""
"6 on scale 1-7","2017","Couple + C. LE and GT 16","Rural Area","1","","",""
"7 Strongly agree","2017","1-pers.-HH","Urban Area","32","0.0779472866419812","0.05236907116785","0.103525502116112"
"7 Strongly agree","2017","1-pers.-HH","Rural Area","7","","",""
"7 Strongly agree","2017","(Married) couple without C. ","Urban Area","2","","",""
"7 Strongly agree","2017","(Married) couple without C. ","Rural Area","1","","",""
"7 Strongly agree","2017","Single parent ","Urban Area","16","","",""
"7 Strongly agree","2017","Single parent ","Rural Area","2","","",""
"7 Strongly agree","2017","Couple + C. LE 16 ","Urban Area","31","0.0474108558161673","0.0322419543771606","0.062579757255174"
"7 Strongly agree","2017","Couple + C. LE 16 ","Rural Area","16","","",""
"7 Strongly agree","2017","Couple + C. GT 16 ","Urban Area","5","","",""
"7 Strongly agree","2017","Couple + C. GT 16 ","Rural Area","","","",""
"7 Strongly agree","2017","Couple + C. LE and GT 16","Urban Area","11","","",""
"7 Strongly agree","2017","Couple + C. LE and GT 16","Rural Area","4","","",""
"1 Strongly disagree","2018","1-pers.-HH","Urban Area","3","","",""
"1 Strongly disagree","2018","1-pers.-HH","Rural Area","1","","",""
"1 Strongly disagree","2018","(Married) couple without C. ","Urban Area","11","","",""
"1 Strongly disagree","2018","(Married) couple without C. ","Rural Area","5","","",""
"1 Strongly disagree","2018","Single parent ","Urban Area","9","","",""
"1 Strongly disagree","2018","Single parent ","Rural Area","5","","",""
"1 Strongly disagree","2018","Couple + C. LE 16 ","Urban Area","52","0.577245610601089","0.475186631757821","0.679304589444357"
"1 Strongly disagree","2018","Couple + C. LE 16 ","Rural Area","34","0.625862816706848","0.501328481834366","0.750397151579329"
"1 Strongly disagree","2018","Couple + C. GT 16 ","Urban Area","5","","",""
"1 Strongly disagree","2018","Couple + C. GT 16 ","Rural Area","6","","",""
"1 Strongly disagree","2018","Couple + C. LE and GT 16","Urban Area","37","0.692911364915155","0.57715259909183","0.808670130738481"
"1 Strongly disagree","2018","Couple + C. LE and GT 16","Rural Area","27","","",""
"2 on scale 1-7 ","2018","1-pers.-HH","Urban Area","","","",""
"2 on scale 1-7 ","2018","1-pers.-HH","Rural Area","1","","",""
"2 on scale 1-7 ","2018","(Married) couple without C. ","Urban Area","","","",""
"2 on scale 1-7 ","2018","(Married) couple without C. ","Rural Area","","","",""
"2 on scale 1-7 ","2018","Single parent ","Urban Area","1","","",""
"2 on scale 1-7 ","2018","Single parent ","Rural Area","","","",""
"2 on scale 1-7 ","2018","Couple + C. LE 16 ","Urban Area","6","","",""
"2 on scale 1-7 ","2018","Couple + C. LE 16 ","Rural Area","7","","",""
"2 on scale 1-7 ","2018","Couple + C. GT 16 ","Urban Area","1","","",""
"2 on scale 1-7 ","2018","Couple + C. GT 16 ","Rural Area","","","",""
"2 on scale 1-7 ","2018","Couple + C. LE and GT 16","Urban Area","9","","",""
"2 on scale 1-7 ","2018","Couple + C. LE and GT 16","Rural Area","3","","",""
"3 on scale 1-7 ","2018","1-pers.-HH","Urban Area","","","",""
"3 on scale 1-7 ","2018","1-pers.-HH","Rural Area","","","",""
"3 on scale 1-7 ","2018","(Married) couple without C. ","Urban Area","2","","",""
"3 on scale 1-7 ","2018","(Married) couple without C. ","Rural Area","","","",""
"3 on scale 1-7 ","2018","Single parent ","Urban Area","3","","",""
"3 on scale 1-7 ","2018","Single parent ","Rural Area","","","",""
"3 on scale 1-7 ","2018","Couple + C. LE 16 ","Urban Area","7","","",""
"3 on scale 1-7 ","2018","Couple + C. LE 16 ","Rural Area","4","","",""
"3 on scale 1-7 ","2018","Couple + C. GT 16 ","Urban Area","1","","",""
"3 on scale 1-7 ","2018","Couple + C. GT 16 ","Rural Area","","","",""
"3 on scale 1-7 ","2018","Couple + C. LE and GT 16","Urban Area","3","","",""
"3 on scale 1-7 ","2018","Couple + C. LE and GT 16","Rural Area","3","","",""
"4 on scale 1-7","2018","1-pers.-HH","Urban Area","","","",""
"4 on scale 1-7","2018","1-pers.-HH","Rural Area","1","","",""
"4 on scale 1-7","2018","(Married) couple without C. ","Urban Area","","","",""
"4 on scale 1-7","2018","(Married) couple without C. ","Rural Area","","","",""
"4 on scale 1-7","2018","Single parent ","Urban Area","5","","",""
"4 on scale 1-7","2018","Single parent ","Rural Area","","","",""
"4 on scale 1-7","2018","Couple + C. LE 16 ","Urban Area","10","","",""
"4 on scale 1-7","2018","Couple + C. LE 16 ","Rural Area","5","","",""
"4 on scale 1-7","2018","Couple + C. GT 16 ","Urban Area","2","","",""
"4 on scale 1-7","2018","Couple + C. GT 16 ","Rural Area","","","",""
"4 on scale 1-7","2018","Couple + C. LE and GT 16","Urban Area","2","","",""
"4 on scale 1-7","2018","Couple + C. LE and GT 16","Rural Area","4","","",""
"5 on scale 1-7","2018","1-pers.-HH","Urban Area","","","",""
"5 on scale 1-7","2018","1-pers.-HH","Rural Area","","","",""
"5 on scale 1-7","2018","(Married) couple without C. ","Urban Area","1","","",""
"5 on scale 1-7","2018","(Married) couple without C. ","Rural Area","","","",""
"5 on scale 1-7","2018","Single parent ","Urban Area","2","","",""
"5 on scale 1-7","2018","Single parent ","Rural Area","","","",""
"5 on scale 1-7","2018","Couple + C. LE 16 ","Urban Area","5","","",""
"5 on scale 1-7","2018","Couple + C. LE 16 ","Rural Area","1","","",""
"5 on scale 1-7","2018","Couple + C. GT 16 ","Urban Area","1","","",""
"5 on scale 1-7","2018","Couple + C. GT 16 ","Rural Area","","","",""
"5 on scale 1-7","2018","Couple + C. LE and GT 16","Urban Area","3","","",""
"5 on scale 1-7","2018","Couple + C. LE and GT 16","Rural Area","2","","",""
"6 on scale 1-7","2018","1-pers.-HH","Urban Area","","","",""
"6 on scale 1-7","2018","1-pers.-HH","Rural Area","","","",""
"6 on scale 1-7","2018","(Married) couple without C. ","Urban Area","","","",""
"6 on scale 1-7","2018","(Married) couple without C. ","Rural Area","","","",""
"6 on scale 1-7","2018","Single parent ","Urban Area","","","",""
"6 on scale 1-7","2018","Single parent ","Rural Area","","","",""
"6 on scale 1-7","2018","Couple + C. LE 16 ","Urban Area","","","",""
"6 on scale 1-7","2018","Couple + C. LE 16 ","Rural Area","1","","",""
"6 on scale 1-7","2018","Couple + C. GT 16 ","Urban Area","1","","",""
"6 on scale 1-7","2018","Couple + C. GT 16 ","Rural Area","","","",""
"6 on scale 1-7","2018","Couple + C. LE and GT 16","Urban Area","","","",""
"6 on scale 1-7","2018","Couple + C. LE and GT 16","Rural Area","1","","",""
"7 Strongly agree","2018","1-pers.-HH","Urban Area","1","","",""
"7 Strongly agree","2018","1-pers.-HH","Rural Area","","","",""
"7 Strongly agree","2018","(Married) couple without C. ","Urban Area","1","","",""
"7 Strongly agree","2018","(Married) couple without C. ","Rural Area","","","",""
"7 Strongly agree","2018","Single parent ","Urban Area","","","",""
"7 Strongly agree","2018","Single parent ","Rural Area","","","",""
"7 Strongly agree","2018","Couple + C. LE 16 ","Urban Area","10","","",""
"7 Strongly agree","2018","Couple + C. LE 16 ","Rural Area","6","","",""
"7 Strongly agree","2018","Couple + C. GT 16 ","Urban Area","2","","",""
"7 Strongly agree","2018","Couple + C. GT 16 ","Rural Area","","","",""
"7 Strongly agree","2018","Couple + C. LE and GT 16","Urban Area","7","","",""
"7 Strongly agree","2018","Couple + C. LE and GT 16","Rural Area","6","","",""
"1 Strongly disagree","2019","1-pers.-HH","Urban Area","1","","",""
"1 Strongly disagree","2019","1-pers.-HH","Rural Area","1","","",""
"1 Strongly disagree","2019","(Married) couple without C. ","Urban Area","6","","",""
"1 Strongly disagree","2019","(Married) couple without C. ","Rural Area","2","","",""
"1 Strongly disagree","2019","Single parent ","Urban Area","7","","",""
"1 Strongly disagree","2019","Single parent ","Rural Area","3","","",""
"1 Strongly disagree","2019","Couple + C. LE 16 ","Urban Area","31","0.640943710336631","0.521532950818779","0.760354469854483"
"1 Strongly disagree","2019","Couple + C. LE 16 ","Rural Area","22","","",""
"1 Strongly disagree","2019","Couple + C. GT 16 ","Urban Area","4","","",""
"1 Strongly disagree","2019","Couple + C. GT 16 ","Rural Area","4","","",""
"1 Strongly disagree","2019","Couple + C. LE and GT 16","Urban Area","17","","",""
"1 Strongly disagree","2019","Couple + C. LE and GT 16","Rural Area","12","","",""
"2 on scale 1-7 ","2019","1-pers.-HH","Urban Area","1","","",""
"2 on scale 1-7 ","2019","1-pers.-HH","Rural Area","","","",""
"2 on scale 1-7 ","2019","(Married) couple without C. ","Urban Area","2","","",""
"2 on scale 1-7 ","2019","(Married) couple without C. ","Rural Area","1","","",""
"2 on scale 1-7 ","2019","Single parent ","Urban Area","1","","",""
"2 on scale 1-7 ","2019","Single parent ","Rural Area","","","",""
"2 on scale 1-7 ","2019","Couple + C. LE 16 ","Urban Area","10","","",""
"2 on scale 1-7 ","2019","Couple + C. LE 16 ","Rural Area","11","","",""
"2 on scale 1-7 ","2019","Couple + C. GT 16 ","Urban Area","1","","",""
"2 on scale 1-7 ","2019","Couple + C. GT 16 ","Rural Area","2","","",""
"2 on scale 1-7 ","2019","Couple + C. LE and GT 16","Urban Area","7","","",""
"2 on scale 1-7 ","2019","Couple + C. LE and GT 16","Rural Area","1","","",""
"3 on scale 1-7 ","2019","1-pers.-HH","Urban Area","","","",""
"3 on scale 1-7 ","2019","1-pers.-HH","Rural Area","","","",""
"3 on scale 1-7 ","2019","(Married) couple without C. ","Urban Area","3","","",""
"3 on scale 1-7 ","2019","(Married) couple without C. ","Rural Area","","","",""
"3 on scale 1-7 ","2019","Single parent ","Urban Area","3","","",""
"3 on scale 1-7 ","2019","Single parent ","Rural Area","1","","",""
"3 on scale 1-7 ","2019","Couple + C. LE 16 ","Urban Area","8","","",""
"3 on scale 1-7 ","2019","Couple + C. LE 16 ","Rural Area","4","","",""
"3 on scale 1-7 ","2019","Couple + C. GT 16 ","Urban Area","3","","",""
"3 on scale 1-7 ","2019","Couple + C. GT 16 ","Rural Area","","","",""
"3 on scale 1-7 ","2019","Couple + C. LE and GT 16","Urban Area","3","","",""
"3 on scale 1-7 ","2019","Couple + C. LE and GT 16","Rural Area","","","",""
"4 on scale 1-7","2019","1-pers.-HH","Urban Area","1","","",""
"4 on scale 1-7","2019","1-pers.-HH","Rural Area","1","","",""
"4 on scale 1-7","2019","(Married) couple without C. ","Urban Area","","","",""
"4 on scale 1-7","2019","(Married) couple without C. ","Rural Area","","","",""
"4 on scale 1-7","2019","Single parent ","Urban Area","","","",""
"4 on scale 1-7","2019","Single parent ","Rural Area","1","","",""
"4 on scale 1-7","2019","Couple + C. LE 16 ","Urban Area","5","","",""
"4 on scale 1-7","2019","Couple + C. LE 16 ","Rural Area","3","","",""
"4 on scale 1-7","2019","Couple + C. GT 16 ","Urban Area","1","","",""
"4 on scale 1-7","2019","Couple + C. GT 16 ","Rural Area","1","","",""
"4 on scale 1-7","2019","Couple + C. LE and GT 16","Urban Area","7","","",""
"4 on scale 1-7","2019","Couple + C. LE and GT 16","Rural Area","3","","",""
"5 on scale 1-7","2019","1-pers.-HH","Urban Area","","","",""
"5 on scale 1-7","2019","1-pers.-HH","Rural Area","","","",""
"5 on scale 1-7","2019","(Married) couple without C. ","Urban Area","","","",""
"5 on scale 1-7","2019","(Married) couple without C. ","Rural Area","1","","",""
"5 on scale 1-7","2019","Single parent ","Urban Area","","","",""
"5 on scale 1-7","2019","Single parent ","Rural Area","","","",""
"5 on scale 1-7","2019","Couple + C. LE 16 ","Urban Area","","","",""
"5 on scale 1-7","2019","Couple + C. LE 16 ","Rural Area","1","","",""
"5 on scale 1-7","2019","Couple + C. GT 16 ","Urban Area","","","",""
"5 on scale 1-7","2019","Couple + C. GT 16 ","Rural Area","","","",""
"5 on scale 1-7","2019","Couple + C. LE and GT 16","Urban Area","6","","",""
"5 on scale 1-7","2019","Couple + C. LE and GT 16","Rural Area","2","","",""
"6 on scale 1-7","2019","1-pers.-HH","Urban Area","","","",""
"6 on scale 1-7","2019","1-pers.-HH","Rural Area","","","",""
"6 on scale 1-7","2019","(Married) couple without C. ","Urban Area","","","",""
"6 on scale 1-7","2019","(Married) couple without C. ","Rural Area","","","",""
"6 on scale 1-7","2019","Single parent ","Urban Area","","","",""
"6 on scale 1-7","2019","Single parent ","Rural Area","","","",""
"6 on scale 1-7","2019","Couple + C. LE 16 ","Urban Area","3","","",""
"6 on scale 1-7","2019","Couple + C. LE 16 ","Rural Area","1","","",""
"6 on scale 1-7","2019","Couple + C. GT 16 ","Urban Area","1","","",""
"6 on scale 1-7","2019","Couple + C. GT 16 ","Rural Area","","","",""
"6 on scale 1-7","2019","Couple + C. LE and GT 16","Urban Area","1","","",""
"6 on scale 1-7","2019","Couple + C. LE and GT 16","Rural Area","1","","",""
"7 Strongly agree","2019","1-pers.-HH","Urban Area","","","",""
"7 Strongly agree","2019","1-pers.-HH","Rural Area","","","",""
"7 Strongly agree","2019","(Married) couple without C. ","Urban Area","1","","",""
"7 Strongly agree","2019","(Married) couple without C. ","Rural Area","","","",""
"7 Strongly agree","2019","Single parent ","Urban Area","2","","",""
"7 Strongly agree","2019","Single parent ","Rural Area","1","","",""
"7 Strongly agree","2019","Couple + C. LE 16 ","Urban Area","5","","",""
"7 Strongly agree","2019","Couple + C. LE 16 ","Rural Area","2","","",""
"7 Strongly agree","2019","Couple + C. GT 16 ","Urban Area","2","","",""
"7 Strongly agree","2019","Couple + C. GT 16 ","Rural Area","","","",""
"7 Strongly agree","2019","Couple + C. LE and GT 16","Urban Area","4","","",""
"7 Strongly agree","2019","Couple + C. LE and GT 16","Rural Area","","","",""
