"plh0206i05","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence"
"3 on scale 1-7 ","2017","Not Employed","inadequately","49","0.0438513502657973","0.0322947888808699","0.0554079116507246"
"3 on scale 1-7 ","2017","Not Employed","general elemantary","22","","",""
"3 on scale 1-7 ","2017","Not Employed","middle vocational","30","0.0741871110222278","0.0496155236606176","0.098758698383838"
"3 on scale 1-7 ","2017","Not Employed","vocational + Abi","2","","",""
"3 on scale 1-7 ","2017","Not Employed","higher vocational","","","",""
"3 on scale 1-7 ","2017","Not Employed","higher education","28","","",""
"3 on scale 1-7 ","2017","Employed","in school","","","",""
"3 on scale 1-7 ","2017","Employed","inadequately","","","",""
"3 on scale 1-7 ","2017","Employed","general elemantary","","","",""
"3 on scale 1-7 ","2017","Employed","middle vocational","","","",""
"3 on scale 1-7 ","2017","Employed","vocational + Abi","","","",""
"3 on scale 1-7 ","2017","Employed","higher vocational","","","",""
"3 on scale 1-7 ","2017","Employed","higher education","","","",""
"4 on scale 1-7","2017","Not Employed","in school","2","","",""
"4 on scale 1-7","2017","Not Employed","inadequately","86","0.0772007170115818","0.0621367717714792","0.0922646622516843"
"4 on scale 1-7","2017","Not Employed","general elemantary","23","","",""
"4 on scale 1-7","2017","Not Employed","middle vocational","28","","",""
"4 on scale 1-7","2017","Not Employed","vocational + Abi","5","","",""
"4 on scale 1-7","2017","Not Employed","higher vocational","","","",""
"4 on scale 1-7","2017","Not Employed","higher education","24","","",""
"4 on scale 1-7","2017","Employed","in school","","","",""
"4 on scale 1-7","2017","Employed","inadequately","","","",""
"4 on scale 1-7","2017","Employed","general elemantary","","","",""
"4 on scale 1-7","2017","Employed","middle vocational","","","",""
"4 on scale 1-7","2017","Employed","vocational + Abi","","","",""
"4 on scale 1-7","2017","Employed","higher vocational","","","",""
"4 on scale 1-7","2017","Employed","higher education","","","",""
"5 on scale 1-7","2017","Not Employed","in school","1","","",""
"5 on scale 1-7","2017","Not Employed","inadequately","22","","",""
"5 on scale 1-7","2017","Not Employed","general elemantary","15","","",""
"5 on scale 1-7","2017","Not Employed","middle vocational","13","","",""
"5 on scale 1-7","2017","Not Employed","vocational + Abi","1","","",""
"5 on scale 1-7","2017","Not Employed","higher vocational","","","",""
"5 on scale 1-7","2017","Not Employed","higher education","10","","",""
"5 on scale 1-7","2017","Employed","in school","","","",""
"5 on scale 1-7","2017","Employed","inadequately","","","",""
"5 on scale 1-7","2017","Employed","general elemantary","","","",""
"5 on scale 1-7","2017","Employed","middle vocational","","","",""
"5 on scale 1-7","2017","Employed","vocational + Abi","","","",""
"5 on scale 1-7","2017","Employed","higher vocational","","","",""
"5 on scale 1-7","2017","Employed","higher education","","","",""
"6 on scale 1-7","2017","Not Employed","in school","","","",""
"6 on scale 1-7","2017","Not Employed","inadequately","12","","",""
"6 on scale 1-7","2017","Not Employed","general elemantary","6","","",""
"6 on scale 1-7","2017","Not Employed","middle vocational","5","","",""
"6 on scale 1-7","2017","Not Employed","vocational + Abi","3","","",""
"6 on scale 1-7","2017","Not Employed","higher vocational","","","",""
"6 on scale 1-7","2017","Not Employed","higher education","2","","",""
"6 on scale 1-7","2017","Employed","in school","","","",""
"6 on scale 1-7","2017","Employed","inadequately","","","",""
"6 on scale 1-7","2017","Employed","general elemantary","","","",""
"6 on scale 1-7","2017","Employed","middle vocational","","","",""
"6 on scale 1-7","2017","Employed","vocational + Abi","","","",""
"6 on scale 1-7","2017","Employed","higher vocational","","","",""
"6 on scale 1-7","2017","Employed","higher education","","","",""
"7 Strongly agree","2017","Not Employed","in school","2","","",""
"7 Strongly agree","2017","Not Employed","inadequately","69","0.0632208273044096","0.0494860020690764","0.0769556525397428"
"7 Strongly agree","2017","Not Employed","general elemantary","27","","",""
"7 Strongly agree","2017","Not Employed","middle vocational","18","","",""
"7 Strongly agree","2017","Not Employed","vocational + Abi","5","","",""
"7 Strongly agree","2017","Not Employed","higher vocational","","","",""
"7 Strongly agree","2017","Not Employed","higher education","29","","",""
"7 Strongly agree","2017","Employed","in school","","","",""
"7 Strongly agree","2017","Employed","inadequately","","","",""
"7 Strongly agree","2017","Employed","general elemantary","","","",""
"7 Strongly agree","2017","Employed","middle vocational","","","",""
"7 Strongly agree","2017","Employed","vocational + Abi","","","",""
"7 Strongly agree","2017","Employed","higher vocational","","","",""
"7 Strongly agree","2017","Employed","higher education","","","",""
"1 Strongly disagree","2018","Not Employed","in school","3","","",""
"1 Strongly disagree","2018","Not Employed","inadequately","100","0.679708226429543","0.607858562849277","0.75155789000981"
"1 Strongly disagree","2018","Not Employed","general elemantary","53","0.577720678778796","0.47942801887373","0.676013338683861"
"1 Strongly disagree","2018","Not Employed","middle vocational","34","0.738478775276065","0.623378448378235","0.853579102173895"
"1 Strongly disagree","2018","Not Employed","vocational + Abi","5","","",""
"1 Strongly disagree","2018","Not Employed","higher vocational","","","",""
"1 Strongly disagree","2018","Not Employed","higher education","30","0.61204368030201","0.47560651886151","0.748480841742511"
"1 Strongly disagree","2018","Employed","in school","","","",""
"1 Strongly disagree","2018","Employed","inadequately","","","",""
"1 Strongly disagree","2018","Employed","general elemantary","","","",""
"1 Strongly disagree","2018","Employed","middle vocational","","","",""
"1 Strongly disagree","2018","Employed","vocational + Abi","","","",""
"1 Strongly disagree","2018","Employed","higher vocational","","","",""
"1 Strongly disagree","2018","Employed","higher education","","","",""
"2 on scale 1-7 ","2018","Not Employed","in school","","","",""
"2 on scale 1-7 ","2018","Not Employed","inadequately","13","","",""
"2 on scale 1-7 ","2018","Not Employed","general elemantary","9","","",""
"2 on scale 1-7 ","2018","Not Employed","middle vocational","5","","",""
"2 on scale 1-7 ","2018","Not Employed","vocational + Abi","","","",""
"2 on scale 1-7 ","2018","Not Employed","higher vocational","","","",""
"2 on scale 1-7 ","2018","Not Employed","higher education","8","","",""
"2 on scale 1-7 ","2018","Employed","in school","","","",""
"2 on scale 1-7 ","2018","Employed","inadequately","","","",""
"2 on scale 1-7 ","2018","Employed","general elemantary","","","",""
"2 on scale 1-7 ","2018","Employed","middle vocational","","","",""
"2 on scale 1-7 ","2018","Employed","vocational + Abi","","","",""
"2 on scale 1-7 ","2018","Employed","higher vocational","","","",""
"2 on scale 1-7 ","2018","Employed","higher education","","","",""
"3 on scale 1-7 ","2018","Not Employed","in school","2","","",""
"3 on scale 1-7 ","2018","Not Employed","inadequately","11","","",""
"3 on scale 1-7 ","2018","Not Employed","general elemantary","10","","",""
"3 on scale 1-7 ","2018","Not Employed","middle vocational","","","",""
"3 on scale 1-7 ","2018","Not Employed","vocational + Abi","","","",""
"3 on scale 1-7 ","2018","Not Employed","higher vocational","","","",""
"3 on scale 1-7 ","2018","Not Employed","higher education","4","","",""
"3 on scale 1-7 ","2018","Employed","in school","","","",""
"3 on scale 1-7 ","2018","Employed","inadequately","","","",""
"3 on scale 1-7 ","2018","Employed","general elemantary","","","",""
"3 on scale 1-7 ","2018","Employed","middle vocational","","","",""
"3 on scale 1-7 ","2018","Employed","vocational + Abi","","","",""
"3 on scale 1-7 ","2018","Employed","higher vocational","","","",""
"3 on scale 1-7 ","2018","Employed","higher education","","","",""
"4 on scale 1-7","2018","Not Employed","in school","1","","",""
"4 on scale 1-7","2018","Not Employed","inadequately","18","","",""
"4 on scale 1-7","2018","Not Employed","general elemantary","7","","",""
"4 on scale 1-7","2018","Not Employed","middle vocational","8","","",""
"4 on scale 1-7","2018","Not Employed","vocational + Abi","1","","",""
"4 on scale 1-7","2018","Not Employed","higher vocational","","","",""
"4 on scale 1-7","2018","Not Employed","higher education","2","","",""
"4 on scale 1-7","2018","Employed","in school","","","",""
"4 on scale 1-7","2018","Employed","inadequately","","","",""
"4 on scale 1-7","2018","Employed","general elemantary","","","",""
"4 on scale 1-7","2018","Employed","middle vocational","","","",""
"4 on scale 1-7","2018","Employed","vocational + Abi","","","",""
"4 on scale 1-7","2018","Employed","higher vocational","","","",""
"4 on scale 1-7","2018","Employed","higher education","","","",""
"5 on scale 1-7","2018","Not Employed","in school","1","","",""
"5 on scale 1-7","2018","Not Employed","inadequately","5","","",""
"5 on scale 1-7","2018","Not Employed","general elemantary","5","","",""
"5 on scale 1-7","2018","Not Employed","middle vocational","2","","",""
"5 on scale 1-7","2018","Not Employed","vocational + Abi","1","","",""
"5 on scale 1-7","2018","Not Employed","higher vocational","","","",""
"5 on scale 1-7","2018","Not Employed","higher education","4","","",""
"5 on scale 1-7","2018","Employed","in school","","","",""
"5 on scale 1-7","2018","Employed","inadequately","","","",""
"5 on scale 1-7","2018","Employed","general elemantary","","","",""
"5 on scale 1-7","2018","Employed","middle vocational","","","",""
"5 on scale 1-7","2018","Employed","vocational + Abi","","","",""
"5 on scale 1-7","2018","Employed","higher vocational","","","",""
"5 on scale 1-7","2018","Employed","higher education","","","",""
"6 on scale 1-7","2018","Not Employed","in school","1","","",""
"6 on scale 1-7","2018","Not Employed","inadequately","1","","",""
"6 on scale 1-7","2018","Not Employed","general elemantary","1","","",""
"6 on scale 1-7","2018","Not Employed","middle vocational","1","","",""
"6 on scale 1-7","2018","Not Employed","vocational + Abi","","","",""
"6 on scale 1-7","2018","Not Employed","higher vocational","","","",""
"6 on scale 1-7","2018","Not Employed","higher education","","","",""
"6 on scale 1-7","2018","Employed","in school","","","",""
"6 on scale 1-7","2018","Employed","inadequately","","","",""
"6 on scale 1-7","2018","Employed","general elemantary","","","",""
"6 on scale 1-7","2018","Employed","middle vocational","","","",""
"6 on scale 1-7","2018","Employed","vocational + Abi","","","",""
"6 on scale 1-7","2018","Employed","higher vocational","","","",""
"6 on scale 1-7","2018","Employed","higher education","","","",""
"7 Strongly agree","2018","Not Employed","in school","1","","",""
"7 Strongly agree","2018","Not Employed","inadequately","14","","",""
"7 Strongly agree","2018","Not Employed","general elemantary","12","","",""
"7 Strongly agree","2018","Not Employed","middle vocational","6","","",""
"7 Strongly agree","2018","Not Employed","vocational + Abi","","","",""
"7 Strongly agree","2018","Not Employed","higher vocational","","","",""
"7 Strongly agree","2018","Not Employed","higher education","1","","",""
"7 Strongly agree","2018","Employed","in school","","","",""
"7 Strongly agree","2018","Employed","inadequately","","","",""
"7 Strongly agree","2018","Employed","general elemantary","","","",""
"7 Strongly agree","2018","Employed","middle vocational","","","",""
"7 Strongly agree","2018","Employed","vocational + Abi","","","",""
"7 Strongly agree","2018","Employed","higher vocational","","","",""
"7 Strongly agree","2018","Employed","higher education","","","",""
"1 Strongly disagree","2019","Not Employed","in school","1","","",""
"1 Strongly disagree","2019","Not Employed","inadequately","68","0.577901573613486","0.493325747558153","0.662477399668818"
"1 Strongly disagree","2019","Not Employed","general elemantary","25","","",""
"1 Strongly disagree","2019","Not Employed","middle vocational","17","","",""
"1 Strongly disagree","2019","Not Employed","vocational + Abi","","","",""
"1 Strongly disagree","2019","Not Employed","higher vocational","","","",""
"1 Strongly disagree","2019","Not Employed","higher education","13","","",""
"1 Strongly disagree","2019","Employed","in school","","","",""
"1 Strongly disagree","2019","Employed","inadequately","","","",""
"1 Strongly disagree","2019","Employed","general elemantary","","","",""
"1 Strongly disagree","2019","Employed","middle vocational","","","",""
"1 Strongly disagree","2019","Employed","vocational + Abi","","","",""
"1 Strongly disagree","2019","Employed","higher vocational","","","",""
"1 Strongly disagree","2019","Employed","higher education","","","",""
"2 on scale 1-7 ","2019","Not Employed","in school","","","",""
"2 on scale 1-7 ","2019","Not Employed","inadequately","16","","",""
"2 on scale 1-7 ","2019","Not Employed","general elemantary","5","","",""
"2 on scale 1-7 ","2019","Not Employed","middle vocational","5","","",""
"2 on scale 1-7 ","2019","Not Employed","vocational + Abi","1","","",""
"2 on scale 1-7 ","2019","Not Employed","higher vocational","","","",""
"2 on scale 1-7 ","2019","Not Employed","higher education","7","","",""
"2 on scale 1-7 ","2019","Employed","in school","","","",""
"2 on scale 1-7 ","2019","Employed","inadequately","","","",""
"2 on scale 1-7 ","2019","Employed","general elemantary","","","",""
"2 on scale 1-7 ","2019","Employed","middle vocational","","","",""
"2 on scale 1-7 ","2019","Employed","vocational + Abi","","","",""
"2 on scale 1-7 ","2019","Employed","higher vocational","","","",""
"2 on scale 1-7 ","2019","Employed","higher education","","","",""
"3 on scale 1-7 ","2019","Not Employed","in school","1","","",""
"3 on scale 1-7 ","2019","Not Employed","inadequately","10","","",""
"3 on scale 1-7 ","2019","Not Employed","general elemantary","7","","",""
"3 on scale 1-7 ","2019","Not Employed","middle vocational","5","","",""
"3 on scale 1-7 ","2019","Not Employed","vocational + Abi","","","",""
"3 on scale 1-7 ","2019","Not Employed","higher vocational","","","",""
"3 on scale 1-7 ","2019","Not Employed","higher education","4","","",""
"3 on scale 1-7 ","2019","Employed","in school","","","",""
"3 on scale 1-7 ","2019","Employed","inadequately","","","",""
"3 on scale 1-7 ","2019","Employed","general elemantary","","","",""
"3 on scale 1-7 ","2019","Employed","middle vocational","","","",""
"3 on scale 1-7 ","2019","Employed","vocational + Abi","","","",""
"3 on scale 1-7 ","2019","Employed","higher vocational","","","",""
"3 on scale 1-7 ","2019","Employed","higher education","","","",""
"4 on scale 1-7","2019","Not Employed","in school","","","",""
"4 on scale 1-7","2019","Not Employed","inadequately","18","","",""
"4 on scale 1-7","2019","Not Employed","general elemantary","3","","",""
"4 on scale 1-7","2019","Not Employed","middle vocational","2","","",""
"4 on scale 1-7","2019","Not Employed","vocational + Abi","1","","",""
"4 on scale 1-7","2019","Not Employed","higher vocational","","","",""
"4 on scale 1-7","2019","Not Employed","higher education","1","","",""
"4 on scale 1-7","2019","Employed","in school","","","",""
"4 on scale 1-7","2019","Employed","inadequately","","","",""
"4 on scale 1-7","2019","Employed","general elemantary","","","",""
"4 on scale 1-7","2019","Employed","middle vocational","","","",""
"4 on scale 1-7","2019","Employed","vocational + Abi","","","",""
"4 on scale 1-7","2019","Employed","higher vocational","","","",""
"4 on scale 1-7","2019","Employed","higher education","","","",""
"5 on scale 1-7","2019","Not Employed","in school","","","",""
"5 on scale 1-7","2019","Not Employed","inadequately","5","","",""
"5 on scale 1-7","2019","Not Employed","general elemantary","2","","",""
"5 on scale 1-7","2019","Not Employed","middle vocational","1","","",""
"5 on scale 1-7","2019","Not Employed","vocational + Abi","","","",""
"5 on scale 1-7","2019","Not Employed","higher vocational","","","",""
"5 on scale 1-7","2019","Not Employed","higher education","1","","",""
"5 on scale 1-7","2019","Employed","in school","","","",""
"5 on scale 1-7","2019","Employed","inadequately","","","",""
"5 on scale 1-7","2019","Employed","general elemantary","","","",""
"5 on scale 1-7","2019","Employed","middle vocational","","","",""
"5 on scale 1-7","2019","Employed","vocational + Abi","","","",""
"5 on scale 1-7","2019","Employed","higher vocational","","","",""
"5 on scale 1-7","2019","Employed","higher education","","","",""
"6 on scale 1-7","2019","Not Employed","in school","","","",""
"6 on scale 1-7","2019","Not Employed","inadequately","3","","",""
"6 on scale 1-7","2019","Not Employed","general elemantary","4","","",""
"6 on scale 1-7","2019","Not Employed","middle vocational","1","","",""
"6 on scale 1-7","2019","Not Employed","vocational + Abi","","","",""
"6 on scale 1-7","2019","Not Employed","higher vocational","","","",""
"6 on scale 1-7","2019","Not Employed","higher education","","","",""
"6 on scale 1-7","2019","Employed","in school","","","",""
"6 on scale 1-7","2019","Employed","inadequately","","","",""
"6 on scale 1-7","2019","Employed","general elemantary","","","",""
"6 on scale 1-7","2019","Employed","middle vocational","","","",""
"6 on scale 1-7","2019","Employed","vocational + Abi","","","",""
"6 on scale 1-7","2019","Employed","higher vocational","","","",""
"6 on scale 1-7","2019","Employed","higher education","","","",""
"7 Strongly agree","2019","Not Employed","in school","","","",""
"7 Strongly agree","2019","Not Employed","inadequately","11","","",""
"7 Strongly agree","2019","Not Employed","general elemantary","6","","",""
"7 Strongly agree","2019","Not Employed","middle vocational","2","","",""
"7 Strongly agree","2019","Not Employed","vocational + Abi","","","",""
"7 Strongly agree","2019","Not Employed","higher vocational","","","",""
"7 Strongly agree","2019","Not Employed","higher education","1","","",""
"7 Strongly agree","2019","Employed","in school","","","",""
"7 Strongly agree","2019","Employed","inadequately","","","",""
"7 Strongly agree","2019","Employed","general elemantary","","","",""
"7 Strongly agree","2019","Employed","middle vocational","","","",""
"7 Strongly agree","2019","Employed","vocational + Abi","","","",""
"7 Strongly agree","2019","Employed","higher vocational","","","",""
"7 Strongly agree","2019","Employed","higher education","","","",""
