"plh0206i05","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"3 on scale 1-7 ","2016","Employed","Couple + C. GT 16 ","","","","","3"
"4 on scale 1-7","2016","Not Employed","1-pers.-HH","59","0.0610502077022144","0.0457365105928982","0.0763639048115306","4"
"4 on scale 1-7","2016","Not Employed","(Married) couple without C. ","7","","","","4"
"4 on scale 1-7","2016","Employed","Couple + C. GT 16 ","","","","","4"
"4 on scale 1-7","2016","Not Employed","Single parent ","27","","","","4"
"4 on scale 1-7","2016","Not Employed","Couple + C. LE 16 ","79","0.0476920603045343","0.0379860813642942","0.0573980392447745","4"
"4 on scale 1-7","2016","Not Employed","Couple + C. LE and GT 16","22","","","","4"
"4 on scale 1-7","2016","Employed","1-pers.-HH","","","","","4"
"4 on scale 1-7","2016","Employed","(Married) couple without C. ","","","","","4"
"4 on scale 1-7","2016","Employed","Single parent ","","","","","4"
"4 on scale 1-7","2016","Employed","Couple + C. LE 16 ","","","","","4"
"4 on scale 1-7","2016","Employed","Couple + C. LE and GT 16","","","","","4"
"4 on scale 1-7","2016","Not Employed","Couple + C. GT 16 ","7","","","","4"
"5 on scale 1-7","2016","Not Employed","1-pers.-HH","33","0.0319873692407735","0.0207323804006432","0.0432423580809039","5"
"5 on scale 1-7","2016","Not Employed","(Married) couple without C. ","4","","","","5"
"5 on scale 1-7","2016","Not Employed","Single parent ","12","","","","5"
"5 on scale 1-7","2016","Not Employed","Couple + C. LE 16 ","44","0.0572894347477835","0.0467053317941299","0.0678735377014371","5"
"5 on scale 1-7","2016","Not Employed","Couple + C. GT 16 ","4","","","","5"
"5 on scale 1-7","2016","Not Employed","Couple + C. LE and GT 16","12","","","","5"
"5 on scale 1-7","2016","Employed","1-pers.-HH","","","","","5"
"5 on scale 1-7","2016","Employed","(Married) couple without C. ","","","","","5"
"5 on scale 1-7","2016","Employed","Couple + C. GT 16 ","","","","","5"
"5 on scale 1-7","2016","Employed","Single parent ","","","","","5"
"5 on scale 1-7","2016","Employed","Couple + C. LE 16 ","","","","","5"
"5 on scale 1-7","2016","Employed","Couple + C. LE and GT 16","","","","","5"
"6 on scale 1-7","2016","Not Employed","1-pers.-HH","16","","","","6"
"6 on scale 1-7","2016","Not Employed","(Married) couple without C. ","4","","","","6"
"6 on scale 1-7","2016","Not Employed","Single parent ","5","","","","6"
"6 on scale 1-7","2016","Not Employed","Couple + C. LE 16 ","33","0.0217141929054565","0.0150762681958731","0.0283521176150398","6"
"6 on scale 1-7","2016","Not Employed","Couple + C. GT 16 ","1","","","","6"
"6 on scale 1-7","2016","Not Employed","Couple + C. LE and GT 16","10","","","","6"
"6 on scale 1-7","2016","Employed","Couple + C. GT 16 ","","","","","6"
"6 on scale 1-7","2016","Employed","Couple + C. LE and GT 16","","","","","6"
"6 on scale 1-7","2016","Employed","(Married) couple without C. ","","","","","6"
"6 on scale 1-7","2016","Employed","Single parent ","","","","","6"
"6 on scale 1-7","2016","Employed","1-pers.-HH","","","","","6"
"6 on scale 1-7","2016","Employed","Couple + C. LE 16 ","","","","","6"
"7 Strongly agree","2016","Not Employed","1-pers.-HH","52","0.0469820868587949","0.0334479059127087","0.060516267804881","7"
"7 Strongly agree","2016","Not Employed","(Married) couple without C. ","6","","","","7"
"7 Strongly agree","2016","Not Employed","Single parent ","18","","","","7"
"7 Strongly agree","2016","Employed","Couple + C. GT 16 ","","","","","7"
"7 Strongly agree","2016","Employed","Couple + C. LE and GT 16","","","","","7"
"7 Strongly agree","2016","Not Employed","Couple + C. LE 16 ","73","0.0496381122670161","0.0397462118848138","0.0595300126492183","7"
"7 Strongly agree","2016","Not Employed","Couple + C. GT 16 ","2","","","","7"
"7 Strongly agree","2016","Not Employed","Couple + C. LE and GT 16","15","","","","7"
"7 Strongly agree","2016","Employed","1-pers.-HH","","","","","7"
"7 Strongly agree","2016","Employed","(Married) couple without C. ","","","","","7"
"7 Strongly agree","2016","Employed","Single parent ","","","","","7"
"7 Strongly agree","2016","Employed","Couple + C. LE 16 ","","","","","7"
"1 Strongly disagree","2017","Not Employed","Single parent ","111","0.580592577424723","0.507481554143436","0.653703600706011","1"
"1 Strongly disagree","2017","Not Employed","Couple + C. LE 16 ","779","0.71232948459476","0.685142476072929","0.739516493116591","1"
"1 Strongly disagree","2017","Not Employed","Couple + C. GT 16 ","36","0.59825268968943","0.472083616428564","0.724421762950295","1"
"1 Strongly disagree","2017","Not Employed","Couple + C. LE and GT 16","225","0.75218620876974","0.703653255602494","0.800719161936987","1"
"1 Strongly disagree","2017","Employed","1-pers.-HH","","","","","1"
"1 Strongly disagree","2017","Employed","(Married) couple without C. ","","","","","1"
"1 Strongly disagree","2017","Employed","Single parent ","","","","","1"
"1 Strongly disagree","2017","Employed","Couple + C. GT 16 ","","","","","1"
"1 Strongly disagree","2017","Not Employed","1-pers.-HH","373","0.667292523763882","0.628371585328811","0.706213462198953","1"
"1 Strongly disagree","2017","Not Employed","(Married) couple without C. ","90","0.66873335200297","0.585890966389559","0.75157573761638","1"
"1 Strongly disagree","2017","Employed","Couple + C. LE and GT 16","","","","","1"
"1 Strongly disagree","2017","Employed","Couple + C. LE 16 ","","","","","1"
"2 on scale 1-7 ","2017","Not Employed","Couple + C. LE 16 ","87","0.0844150718870918","0.0677182966134215","0.101111847160762","2"
"2 on scale 1-7 ","2017","Not Employed","Couple + C. GT 16 ","9","","","","2"
"2 on scale 1-7 ","2017","Not Employed","Single parent ","14","","","","2"
"2 on scale 1-7 ","2017","Not Employed","Couple + C. LE and GT 16","28","","","","2"
"2 on scale 1-7 ","2017","Not Employed","1-pers.-HH","52","0.0945250655038049","0.0703590191941169","0.118691111813493","2"
"2 on scale 1-7 ","2017","Not Employed","(Married) couple without C. ","16","","","","2"
"2 on scale 1-7 ","2017","Employed","1-pers.-HH","","","","","2"
"2 on scale 1-7 ","2017","Employed","(Married) couple without C. ","","","","","2"
"2 on scale 1-7 ","2017","Employed","Single parent ","","","","","2"
"2 on scale 1-7 ","2017","Employed","Couple + C. LE 16 ","","","","","2"
"2 on scale 1-7 ","2017","Employed","Couple + C. GT 16 ","","","","","2"
"2 on scale 1-7 ","2017","Employed","Couple + C. LE and GT 16","","","","","2"
"3 on scale 1-7 ","2017","Not Employed","1-pers.-HH","38","0.0574428998782257","0.0382223456573521","0.0766634540990994","3"
"3 on scale 1-7 ","2017","Not Employed","(Married) couple without C. ","10","","","","3"
"3 on scale 1-7 ","2017","Not Employed","Couple + C. LE 16 ","47","0.0440735475390238","0.0317460611593129","0.0564010339187347","3"
"3 on scale 1-7 ","2017","Not Employed","Single parent ","11","","","","3"
"3 on scale 1-7 ","2017","Not Employed","Couple + C. LE and GT 16","10","","","","3"
"3 on scale 1-7 ","2017","Employed","1-pers.-HH","","","","","3"
"3 on scale 1-7 ","2017","Employed","(Married) couple without C. ","","","","","3"
"3 on scale 1-7 ","2017","Employed","Single parent ","","","","","3"
"3 on scale 1-7 ","2017","Employed","Couple + C. LE 16 ","","","","","3"
"3 on scale 1-7 ","2017","Employed","Couple + C. GT 16 ","","","","","3"
"3 on scale 1-7 ","2017","Employed","Couple + C. LE and GT 16","","","","","3"
"3 on scale 1-7 ","2017","Not Employed","Couple + C. GT 16 ","3","","","","3"
"4 on scale 1-7","2017","Employed","1-pers.-HH","","","","","4"
"4 on scale 1-7","2017","Employed","(Married) couple without C. ","","","","","4"
"4 on scale 1-7","2017","Employed","Single parent ","","","","","4"
"4 on scale 1-7","2017","Employed","Couple + C. LE 16 ","","","","","4"
"4 on scale 1-7","2017","Not Employed","1-pers.-HH","40","0.0732657944319362","0.0517418371392876","0.0947897517245849","4"
"4 on scale 1-7","2017","Not Employed","Single parent ","14","","","","4"
"4 on scale 1-7","2017","Not Employed","Couple + C. LE 16 ","69","0.0691046019495742","0.0538718905608196","0.0843373133383288","4"
"4 on scale 1-7","2017","Not Employed","Couple + C. GT 16 ","3","","","","4"
"4 on scale 1-7","2017","Not Employed","Couple + C. LE and GT 16","20","","","","4"
"4 on scale 1-7","2017","Not Employed","(Married) couple without C. ","2","","","","4"
"4 on scale 1-7","2017","Employed","Couple + C. GT 16 ","","","","","4"
"4 on scale 1-7","2017","Employed","Couple + C. LE and GT 16","","","","","4"
"5 on scale 1-7","2017","Not Employed","1-pers.-HH","14","","","","5"
"5 on scale 1-7","2017","Not Employed","(Married) couple without C. ","2","","","","5"
"5 on scale 1-7","2017","Not Employed","Single parent ","4","","","","5"
"5 on scale 1-7","2017","Not Employed","Couple + C. LE 16 ","26","","","","5"
"5 on scale 1-7","2017","Not Employed","Couple + C. GT 16 ","","","","","5"
"5 on scale 1-7","2017","Employed","1-pers.-HH","","","","","5"
"5 on scale 1-7","2017","Employed","(Married) couple without C. ","","","","","5"
"5 on scale 1-7","2017","Not Employed","Couple + C. LE and GT 16","4","","","","5"
"5 on scale 1-7","2017","Employed","Single parent ","","","","","5"
"5 on scale 1-7","2017","Employed","Couple + C. LE 16 ","","","","","5"
"5 on scale 1-7","2017","Employed","Couple + C. GT 16 ","","","","","5"
"5 on scale 1-7","2017","Employed","Couple + C. LE and GT 16","","","","","5"
"6 on scale 1-7","2017","Not Employed","1-pers.-HH","7","","","","6"
"6 on scale 1-7","2017","Not Employed","(Married) couple without C. ","1","","","","6"
"6 on scale 1-7","2017","Not Employed","Single parent ","3","","","","6"
"6 on scale 1-7","2017","Not Employed","Couple + C. LE 16 ","10","","","","6"
"6 on scale 1-7","2017","Not Employed","Couple + C. GT 16 ","2","","","","6"
"6 on scale 1-7","2017","Not Employed","Couple + C. LE and GT 16","2","","","","6"
"6 on scale 1-7","2017","Employed","1-pers.-HH","","","","","6"
"6 on scale 1-7","2017","Employed","(Married) couple without C. ","","","","","6"
"6 on scale 1-7","2017","Employed","Single parent ","","","","","6"
"6 on scale 1-7","2017","Employed","Couple + C. LE 16 ","","","","","6"
"6 on scale 1-7","2017","Employed","Couple + C. GT 16 ","","","","","6"
"6 on scale 1-7","2017","Employed","Couple + C. LE and GT 16","","","","","6"
"7 Strongly agree","2017","Not Employed","1-pers.-HH","39","0.0654451888230268","0.0450167515718752","0.0858736260741785","7"
"7 Strongly agree","2017","Not Employed","(Married) couple without C. ","3","","","","7"
"7 Strongly agree","2017","Not Employed","Single parent ","18","","","","7"
"7 Strongly agree","2017","Not Employed","Couple + C. LE 16 ","47","0.0472298073994744","0.0344896305876509","0.059969984211298","7"
"7 Strongly agree","2017","Not Employed","Couple + C. GT 16 ","5","","","","7"
"7 Strongly agree","2017","Not Employed","Couple + C. LE and GT 16","15","","","","7"
"7 Strongly agree","2017","Employed","1-pers.-HH","","","","","7"
"7 Strongly agree","2017","Employed","(Married) couple without C. ","","","","","7"
"7 Strongly agree","2017","Employed","Single parent ","","","","","7"
"7 Strongly agree","2017","Employed","Couple + C. LE 16 ","","","","","7"
"7 Strongly agree","2017","Employed","Couple + C. GT 16 ","","","","","7"
"7 Strongly agree","2017","Employed","Couple + C. LE and GT 16","","","","","7"
"1 Strongly disagree","2018","Not Employed","Single parent ","14","","","","1"
"1 Strongly disagree","2018","Not Employed","Couple + C. LE 16 ","86","0.596581029802744","0.517544090977733","0.675617968627754","1"
"1 Strongly disagree","2018","Not Employed","Couple + C. GT 16 ","11","","","","1"
"1 Strongly disagree","2018","Not Employed","Couple + C. LE and GT 16","64","0.653629223593564","0.563473655504712","0.743784791682416","1"
"1 Strongly disagree","2018","Employed","1-pers.-HH","","","","","1"
"1 Strongly disagree","2018","Employed","(Married) couple without C. ","","","","","1"
"1 Strongly disagree","2018","Employed","Single parent ","","","","","1"
"1 Strongly disagree","2018","Employed","Couple + C. LE and GT 16","","","","","1"
"1 Strongly disagree","2018","Employed","Couple + C. GT 16 ","","","","","1"
"1 Strongly disagree","2018","Not Employed","1-pers.-HH","4","","","","1"
"1 Strongly disagree","2018","Not Employed","(Married) couple without C. ","16","","","","1"
"1 Strongly disagree","2018","Employed","Couple + C. LE 16 ","","","","","1"
"2 on scale 1-7 ","2018","Not Employed","Couple + C. LE 16 ","13","","","","2"
"2 on scale 1-7 ","2018","Not Employed","Couple + C. GT 16 ","1","","","","2"
"2 on scale 1-7 ","2018","Not Employed","Couple + C. LE and GT 16","12","","","","2"
"2 on scale 1-7 ","2018","Employed","Couple + C. LE and GT 16","","","","","2"
"2 on scale 1-7 ","2018","Not Employed","Single parent ","1","","","","2"
"2 on scale 1-7 ","2018","Not Employed","1-pers.-HH","1","","","","2"
"2 on scale 1-7 ","2018","Not Employed","(Married) couple without C. ","","","","","2"
"2 on scale 1-7 ","2018","Employed","Single parent ","","","","","2"
"2 on scale 1-7 ","2018","Employed","Couple + C. LE 16 ","","","","","2"
"2 on scale 1-7 ","2018","Employed","Couple + C. GT 16 ","","","","","2"
"2 on scale 1-7 ","2018","Employed","1-pers.-HH","","","","","2"
"2 on scale 1-7 ","2018","Employed","(Married) couple without C. ","","","","","2"
"3 on scale 1-7 ","2018","Not Employed","Couple + C. LE 16 ","11","","","","3"
"3 on scale 1-7 ","2018","Employed","Couple + C. LE and GT 16","","","","","3"
"3 on scale 1-7 ","2018","Not Employed","1-pers.-HH","","","","","3"
"3 on scale 1-7 ","2018","Not Employed","(Married) couple without C. ","2","","","","3"
"3 on scale 1-7 ","2018","Not Employed","Single parent ","3","","","","3"
"3 on scale 1-7 ","2018","Employed","Single parent ","","","","","3"
"3 on scale 1-7 ","2018","Employed","(Married) couple without C. ","","","","","3"
"3 on scale 1-7 ","2018","Not Employed","Couple + C. GT 16 ","1","","","","3"
"3 on scale 1-7 ","2018","Not Employed","Couple + C. LE and GT 16","6","","","","3"
"3 on scale 1-7 ","2018","Employed","1-pers.-HH","","","","","3"
"3 on scale 1-7 ","2018","Employed","Couple + C. LE 16 ","","","","","3"
"3 on scale 1-7 ","2018","Employed","Couple + C. GT 16 ","","","","","3"
"4 on scale 1-7","2018","Not Employed","1-pers.-HH","1","","","","4"
"4 on scale 1-7","2018","Not Employed","Single parent ","5","","","","4"
"4 on scale 1-7","2018","Not Employed","Couple + C. LE 16 ","15","","","","4"
"4 on scale 1-7","2018","Not Employed","Couple + C. GT 16 ","2","","","","4"
"4 on scale 1-7","2018","Not Employed","Couple + C. LE and GT 16","6","","","","4"
"4 on scale 1-7","2018","Employed","1-pers.-HH","","","","","4"
"4 on scale 1-7","2018","Employed","(Married) couple without C. ","","","","","4"
"4 on scale 1-7","2018","Employed","Single parent ","","","","","4"
"4 on scale 1-7","2018","Employed","Couple + C. LE 16 ","","","","","4"
"4 on scale 1-7","2018","Employed","Couple + C. LE and GT 16","","","","","4"
"4 on scale 1-7","2018","Not Employed","(Married) couple without C. ","","","","","4"
"4 on scale 1-7","2018","Employed","Couple + C. GT 16 ","","","","","4"
"5 on scale 1-7","2018","Not Employed","1-pers.-HH","","","","","5"
"5 on scale 1-7","2018","Not Employed","(Married) couple without C. ","1","","","","5"
"5 on scale 1-7","2018","Not Employed","Couple + C. LE 16 ","6","","","","5"
"5 on scale 1-7","2018","Not Employed","Couple + C. GT 16 ","1","","","","5"
"5 on scale 1-7","2018","Employed","1-pers.-HH","","","","","5"
"5 on scale 1-7","2018","Employed","(Married) couple without C. ","","","","","5"
"5 on scale 1-7","2018","Employed","Couple + C. LE and GT 16","","","","","5"
"5 on scale 1-7","2018","Not Employed","Single parent ","2","","","","5"
"5 on scale 1-7","2018","Not Employed","Couple + C. LE and GT 16","5","","","","5"
"5 on scale 1-7","2018","Employed","Couple + C. GT 16 ","","","","","5"
"5 on scale 1-7","2018","Employed","Single parent ","","","","","5"
"5 on scale 1-7","2018","Employed","Couple + C. LE 16 ","","","","","5"
"6 on scale 1-7","2018","Employed","Couple + C. LE and GT 16","","","","","6"
"6 on scale 1-7","2018","Not Employed","Couple + C. LE 16 ","1","","","","6"
"6 on scale 1-7","2018","Not Employed","Couple + C. GT 16 ","1","","","","6"
"6 on scale 1-7","2018","Not Employed","Single parent ","","","","","6"
"6 on scale 1-7","2018","Employed","1-pers.-HH","","","","","6"
"6 on scale 1-7","2018","Not Employed","1-pers.-HH","","","","","6"
"6 on scale 1-7","2018","Not Employed","(Married) couple without C. ","","","","","6"
"6 on scale 1-7","2018","Not Employed","Couple + C. LE and GT 16","1","","","","6"
"6 on scale 1-7","2018","Employed","(Married) couple without C. ","","","","","6"
"6 on scale 1-7","2018","Employed","Single parent ","","","","","6"
"6 on scale 1-7","2018","Employed","Couple + C. LE 16 ","","","","","6"
"6 on scale 1-7","2018","Employed","Couple + C. GT 16 ","","","","","6"
"7 Strongly agree","2018","Not Employed","1-pers.-HH","1","","","","7"
"7 Strongly agree","2018","Not Employed","(Married) couple without C. ","1","","","","7"
"7 Strongly agree","2018","Not Employed","Single parent ","","","","","7"
"7 Strongly agree","2018","Not Employed","Couple + C. LE 16 ","16","","","","7"
"7 Strongly agree","2018","Not Employed","Couple + C. GT 16 ","2","","","","7"
"7 Strongly agree","2018","Not Employed","Couple + C. LE and GT 16","13","","","","7"
"7 Strongly agree","2018","Employed","1-pers.-HH","","","","","7"
"7 Strongly agree","2018","Employed","(Married) couple without C. ","","","","","7"
"7 Strongly agree","2018","Employed","Single parent ","","","","","7"
"7 Strongly agree","2018","Employed","Couple + C. LE 16 ","","","","","7"
"7 Strongly agree","2018","Employed","Couple + C. GT 16 ","","","","","7"
"7 Strongly agree","2018","Employed","Couple + C. LE and GT 16","","","","","7"
"1 Strongly disagree","2019","Employed","Single parent ","","","","","1"
"1 Strongly disagree","2019","Employed","Couple + C. GT 16 ","","","","","1"
"1 Strongly disagree","2019","Not Employed","Single parent ","10","","","","1"
"1 Strongly disagree","2019","Not Employed","Couple + C. LE and GT 16","29","","","","1"
"1 Strongly disagree","2019","Employed","1-pers.-HH","","","","","1"
"1 Strongly disagree","2019","Employed","(Married) couple without C. ","","","","","1"
"1 Strongly disagree","2019","Not Employed","Couple + C. LE 16 ","54","0.572899571610815","0.47917349140072","0.66662565182091","1"
"1 Strongly disagree","2019","Employed","Couple + C. LE 16 ","","","","","1"
"1 Strongly disagree","2019","Employed","Couple + C. LE and GT 16","","","","","1"
"1 Strongly disagree","2019","Not Employed","Couple + C. GT 16 ","8","","","","1"
"1 Strongly disagree","2019","Not Employed","1-pers.-HH","2","","","","1"
"1 Strongly disagree","2019","Not Employed","(Married) couple without C. ","8","","","","1"
"2 on scale 1-7 ","2019","Not Employed","Couple + C. LE and GT 16","8","","","","2"
"2 on scale 1-7 ","2019","Employed","(Married) couple without C. ","","","","","2"
"2 on scale 1-7 ","2019","Not Employed","Couple + C. LE 16 ","21","","","","2"
"2 on scale 1-7 ","2019","Employed","Single parent ","","","","","2"
"2 on scale 1-7 ","2019","Employed","Couple + C. LE 16 ","","","","","2"
"2 on scale 1-7 ","2019","Not Employed","Single parent ","1","","","","2"
"2 on scale 1-7 ","2019","Not Employed","Couple + C. GT 16 ","3","","","","2"
"2 on scale 1-7 ","2019","Employed","Couple + C. LE and GT 16","","","","","2"
"2 on scale 1-7 ","2019","Employed","Couple + C. GT 16 ","","","","","2"
"2 on scale 1-7 ","2019","Employed","1-pers.-HH","","","","","2"
"2 on scale 1-7 ","2019","Not Employed","1-pers.-HH","1","","","","2"
"2 on scale 1-7 ","2019","Not Employed","(Married) couple without C. ","3","","","","2"
"3 on scale 1-7 ","2019","Not Employed","1-pers.-HH","","","","","3"
"3 on scale 1-7 ","2019","Not Employed","(Married) couple without C. ","3","","","","3"
"3 on scale 1-7 ","2019","Not Employed","Single parent ","4","","","","3"
"3 on scale 1-7 ","2019","Not Employed","Couple + C. LE 16 ","12","","","","3"
"3 on scale 1-7 ","2019","Employed","(Married) couple without C. ","","","","","3"
"3 on scale 1-7 ","2019","Employed","Couple + C. LE and GT 16","","","","","3"
"3 on scale 1-7 ","2019","Employed","Couple + C. GT 16 ","","","","","3"
"3 on scale 1-7 ","2019","Employed","1-pers.-HH","","","","","3"
"3 on scale 1-7 ","2019","Not Employed","Couple + C. GT 16 ","3","","","","3"
"3 on scale 1-7 ","2019","Employed","Single parent ","","","","","3"
"3 on scale 1-7 ","2019","Employed","Couple + C. LE 16 ","","","","","3"
"3 on scale 1-7 ","2019","Not Employed","Couple + C. LE and GT 16","3","","","","3"
"4 on scale 1-7","2019","Not Employed","1-pers.-HH","2","","","","4"
"4 on scale 1-7","2019","Not Employed","Single parent ","1","","","","4"
"4 on scale 1-7","2019","Employed","Single parent ","","","","","4"
"4 on scale 1-7","2019","Employed","Couple + C. LE 16 ","","","","","4"
"4 on scale 1-7","2019","Employed","Couple + C. LE and GT 16","","","","","4"
"4 on scale 1-7","2019","Not Employed","Couple + C. LE 16 ","8","","","","4"
"4 on scale 1-7","2019","Not Employed","Couple + C. GT 16 ","3","","","","4"
"4 on scale 1-7","2019","Employed","(Married) couple without C. ","","","","","4"
"4 on scale 1-7","2019","Not Employed","Couple + C. LE and GT 16","11","","","","4"
"4 on scale 1-7","2019","Employed","Couple + C. GT 16 ","","","","","4"
"4 on scale 1-7","2019","Not Employed","(Married) couple without C. ","","","","","4"
"4 on scale 1-7","2019","Employed","1-pers.-HH","","","","","4"
"5 on scale 1-7","2019","Employed","Couple + C. LE and GT 16","","","","","5"
"5 on scale 1-7","2019","Not Employed","1-pers.-HH","","","","","5"
"5 on scale 1-7","2019","Not Employed","(Married) couple without C. ","1","","","","5"
"5 on scale 1-7","2019","Not Employed","Single parent ","","","","","5"
"5 on scale 1-7","2019","Not Employed","Couple + C. LE 16 ","1","","","","5"
"5 on scale 1-7","2019","Not Employed","Couple + C. GT 16 ","","","","","5"
"5 on scale 1-7","2019","Not Employed","Couple + C. LE and GT 16","8","","","","5"
"5 on scale 1-7","2019","Employed","1-pers.-HH","","","","","5"
"5 on scale 1-7","2019","Employed","(Married) couple without C. ","","","","","5"
"5 on scale 1-7","2019","Employed","Single parent ","","","","","5"
"5 on scale 1-7","2019","Employed","Couple + C. LE 16 ","","","","","5"
"5 on scale 1-7","2019","Employed","Couple + C. GT 16 ","","","","","5"
"6 on scale 1-7","2019","Not Employed","Single parent ","","","","","6"
"6 on scale 1-7","2019","Not Employed","Couple + C. LE 16 ","4","","","","6"
"6 on scale 1-7","2019","Not Employed","Couple + C. GT 16 ","1","","","","6"
"6 on scale 1-7","2019","Employed","(Married) couple without C. ","","","","","6"
"6 on scale 1-7","2019","Employed","Couple + C. LE and GT 16","","","","","6"
"6 on scale 1-7","2019","Employed","Single parent ","","","","","6"
"6 on scale 1-7","2019","Not Employed","1-pers.-HH","","","","","6"
"6 on scale 1-7","2019","Employed","1-pers.-HH","","","","","6"
"6 on scale 1-7","2019","Employed","Couple + C. GT 16 ","","","","","6"
"6 on scale 1-7","2019","Not Employed","(Married) couple without C. ","","","","","6"
"6 on scale 1-7","2019","Not Employed","Couple + C. LE and GT 16","2","","","","6"
"6 on scale 1-7","2019","Employed","Couple + C. LE 16 ","","","","","6"
"7 Strongly agree","2019","Not Employed","1-pers.-HH","","","","","7"
"7 Strongly agree","2019","Not Employed","(Married) couple without C. ","1","","","","7"
"7 Strongly agree","2019","Not Employed","Single parent ","3","","","","7"
"7 Strongly agree","2019","Not Employed","Couple + C. LE 16 ","7","","","","7"
"7 Strongly agree","2019","Not Employed","Couple + C. GT 16 ","2","","","","7"
"7 Strongly agree","2019","Not Employed","Couple + C. LE and GT 16","4","","","","7"
"7 Strongly agree","2019","Employed","1-pers.-HH","","","","","7"
"7 Strongly agree","2019","Employed","(Married) couple without C. ","","","","","7"
"7 Strongly agree","2019","Employed","Single parent ","","","","","7"
"7 Strongly agree","2019","Employed","Couple + C. LE 16 ","","","","","7"
"7 Strongly agree","2019","Employed","Couple + C. GT 16 ","","","","","7"
"7 Strongly agree","2019","Employed","Couple + C. LE and GT 16","","","","","7"
