"plh0206i05","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"7 Strongly agree","2012","Full Time","higher education","","","","","7"
"1 Strongly disagree","2013","Not Working","in school","","","","","1"
"1 Strongly disagree","2013","Not Working","inadequately","","","","","1"
"1 Strongly disagree","2013","Not Working","general elemantary","","","","","1"
"1 Strongly disagree","2013","Not Working","middle vocational","","","","","1"
"1 Strongly disagree","2013","Not Working","vocational + Abi","","","","","1"
"1 Strongly disagree","2013","Not Working","higher vocational","","","","","1"
"1 Strongly disagree","2013","Not Working","higher education","","","","","1"
"1 Strongly disagree","2013","Full Time","general elemantary","","","","","1"
"1 Strongly disagree","2013","Full Time","middle vocational","","","","","1"
"1 Strongly disagree","2013","Full Time","vocational + Abi","","","","","1"
"1 Strongly disagree","2013","Full Time","higher vocational","","","","","1"
"1 Strongly disagree","2013","Full Time","higher education","","","","","1"
"1 Strongly disagree","2013","Part Time","in school","","","","","1"
"1 Strongly disagree","2013","Part Time","inadequately","","","","","1"
"1 Strongly disagree","2013","Part Time","general elemantary","","","","","1"
"1 Strongly disagree","2013","Part Time","middle vocational","","","","","1"
"1 Strongly disagree","2013","Part Time","vocational + Abi","","","","","1"
"1 Strongly disagree","2013","Part Time","higher vocational","","","","","1"
"1 Strongly disagree","2013","Part Time","higher education","","","","","1"
"1 Strongly disagree","2013","Full Time","inadequately","","","","","1"
"1 Strongly disagree","2013","Full Time","in school","","","","","1"
"2 on scale 1-7 ","2013","Full Time","inadequately","","","","","2"
"2 on scale 1-7 ","2013","Full Time","general elemantary","","","","","2"
"2 on scale 1-7 ","2013","Full Time","middle vocational","","","","","2"
"2 on scale 1-7 ","2013","Part Time","in school","","","","","2"
"2 on scale 1-7 ","2013","Part Time","inadequately","","","","","2"
"2 on scale 1-7 ","2013","Part Time","general elemantary","","","","","2"
"2 on scale 1-7 ","2013","Part Time","middle vocational","","","","","2"
"2 on scale 1-7 ","2013","Part Time","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2013","Part Time","higher vocational","","","","","2"
"2 on scale 1-7 ","2013","Not Working","in school","","","","","2"
"2 on scale 1-7 ","2013","Not Working","inadequately","","","","","2"
"2 on scale 1-7 ","2013","Not Working","general elemantary","","","","","2"
"2 on scale 1-7 ","2013","Not Working","middle vocational","","","","","2"
"2 on scale 1-7 ","2013","Not Working","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2013","Not Working","higher vocational","","","","","2"
"2 on scale 1-7 ","2013","Not Working","higher education","","","","","2"
"2 on scale 1-7 ","2013","Full Time","in school","","","","","2"
"2 on scale 1-7 ","2013","Full Time","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2013","Full Time","higher vocational","","","","","2"
"2 on scale 1-7 ","2013","Full Time","higher education","","","","","2"
"2 on scale 1-7 ","2013","Part Time","higher education","","","","","2"
"3 on scale 1-7 ","2013","Part Time","in school","","","","","3"
"3 on scale 1-7 ","2013","Part Time","inadequately","","","","","3"
"3 on scale 1-7 ","2013","Part Time","general elemantary","","","","","3"
"3 on scale 1-7 ","2013","Not Working","in school","","","","","3"
"3 on scale 1-7 ","2013","Not Working","inadequately","","","","","3"
"3 on scale 1-7 ","2013","Not Working","general elemantary","","","","","3"
"3 on scale 1-7 ","2013","Not Working","middle vocational","","","","","3"
"3 on scale 1-7 ","2013","Not Working","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2013","Not Working","higher vocational","","","","","3"
"3 on scale 1-7 ","2013","Not Working","higher education","","","","","3"
"3 on scale 1-7 ","2013","Full Time","in school","","","","","3"
"3 on scale 1-7 ","2013","Full Time","inadequately","","","","","3"
"3 on scale 1-7 ","2013","Full Time","general elemantary","","","","","3"
"3 on scale 1-7 ","2013","Full Time","middle vocational","","","","","3"
"3 on scale 1-7 ","2013","Full Time","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2013","Full Time","higher vocational","","","","","3"
"3 on scale 1-7 ","2013","Full Time","higher education","","","","","3"
"3 on scale 1-7 ","2013","Part Time","middle vocational","","","","","3"
"3 on scale 1-7 ","2013","Part Time","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2013","Part Time","higher vocational","","","","","3"
"3 on scale 1-7 ","2013","Part Time","higher education","","","","","3"
"4 on scale 1-7","2013","Full Time","general elemantary","","","","","4"
"4 on scale 1-7","2013","Full Time","middle vocational","","","","","4"
"4 on scale 1-7","2013","Full Time","vocational + Abi","","","","","4"
"4 on scale 1-7","2013","Full Time","higher vocational","","","","","4"
"4 on scale 1-7","2013","Full Time","higher education","","","","","4"
"4 on scale 1-7","2013","Part Time","in school","","","","","4"
"4 on scale 1-7","2013","Part Time","inadequately","","","","","4"
"4 on scale 1-7","2013","Part Time","general elemantary","","","","","4"
"4 on scale 1-7","2013","Part Time","middle vocational","","","","","4"
"4 on scale 1-7","2013","Part Time","vocational + Abi","","","","","4"
"4 on scale 1-7","2013","Part Time","higher vocational","","","","","4"
"4 on scale 1-7","2013","Part Time","higher education","","","","","4"
"4 on scale 1-7","2013","Not Working","in school","","","","","4"
"4 on scale 1-7","2013","Not Working","inadequately","","","","","4"
"4 on scale 1-7","2013","Not Working","general elemantary","","","","","4"
"4 on scale 1-7","2013","Not Working","middle vocational","","","","","4"
"4 on scale 1-7","2013","Not Working","vocational + Abi","","","","","4"
"4 on scale 1-7","2013","Not Working","higher vocational","","","","","4"
"4 on scale 1-7","2013","Not Working","higher education","","","","","4"
"4 on scale 1-7","2013","Full Time","in school","","","","","4"
"4 on scale 1-7","2013","Full Time","inadequately","","","","","4"
"5 on scale 1-7","2013","Full Time","in school","","","","","5"
"5 on scale 1-7","2013","Full Time","inadequately","","","","","5"
"5 on scale 1-7","2013","Full Time","general elemantary","","","","","5"
"5 on scale 1-7","2013","Part Time","in school","","","","","5"
"5 on scale 1-7","2013","Part Time","inadequately","","","","","5"
"5 on scale 1-7","2013","Part Time","general elemantary","","","","","5"
"5 on scale 1-7","2013","Part Time","middle vocational","","","","","5"
"5 on scale 1-7","2013","Part Time","vocational + Abi","","","","","5"
"5 on scale 1-7","2013","Not Working","in school","","","","","5"
"5 on scale 1-7","2013","Not Working","inadequately","","","","","5"
"5 on scale 1-7","2013","Not Working","general elemantary","","","","","5"
"5 on scale 1-7","2013","Not Working","middle vocational","","","","","5"
"5 on scale 1-7","2013","Not Working","vocational + Abi","","","","","5"
"5 on scale 1-7","2013","Not Working","higher vocational","","","","","5"
"5 on scale 1-7","2013","Not Working","higher education","","","","","5"
"5 on scale 1-7","2013","Full Time","middle vocational","","","","","5"
"5 on scale 1-7","2013","Full Time","vocational + Abi","","","","","5"
"5 on scale 1-7","2013","Full Time","higher vocational","","","","","5"
"5 on scale 1-7","2013","Full Time","higher education","","","","","5"
"5 on scale 1-7","2013","Part Time","higher vocational","","","","","5"
"5 on scale 1-7","2013","Part Time","higher education","","","","","5"
"6 on scale 1-7","2013","Part Time","in school","","","","","6"
"6 on scale 1-7","2013","Not Working","in school","","","","","6"
"6 on scale 1-7","2013","Not Working","inadequately","","","","","6"
"6 on scale 1-7","2013","Not Working","general elemantary","","","","","6"
"6 on scale 1-7","2013","Full Time","in school","","","","","6"
"6 on scale 1-7","2013","Full Time","inadequately","","","","","6"
"6 on scale 1-7","2013","Full Time","general elemantary","","","","","6"
"6 on scale 1-7","2013","Full Time","middle vocational","","","","","6"
"6 on scale 1-7","2013","Full Time","vocational + Abi","","","","","6"
"6 on scale 1-7","2013","Full Time","higher vocational","","","","","6"
"6 on scale 1-7","2013","Full Time","higher education","","","","","6"
"6 on scale 1-7","2013","Part Time","inadequately","","","","","6"
"6 on scale 1-7","2013","Part Time","general elemantary","","","","","6"
"6 on scale 1-7","2013","Part Time","middle vocational","","","","","6"
"6 on scale 1-7","2013","Part Time","vocational + Abi","","","","","6"
"6 on scale 1-7","2013","Part Time","higher vocational","","","","","6"
"6 on scale 1-7","2013","Part Time","higher education","","","","","6"
"6 on scale 1-7","2013","Not Working","middle vocational","","","","","6"
"6 on scale 1-7","2013","Not Working","vocational + Abi","","","","","6"
"6 on scale 1-7","2013","Not Working","higher vocational","","","","","6"
"6 on scale 1-7","2013","Not Working","higher education","","","","","6"
"7 Strongly agree","2013","Not Working","higher education","","","","","7"
"7 Strongly agree","2013","Part Time","in school","","","","","7"
"7 Strongly agree","2013","Part Time","inadequately","","","","","7"
"7 Strongly agree","2013","Part Time","general elemantary","","","","","7"
"7 Strongly agree","2013","Part Time","middle vocational","","","","","7"
"7 Strongly agree","2013","Part Time","vocational + Abi","","","","","7"
"7 Strongly agree","2013","Part Time","higher vocational","","","","","7"
"7 Strongly agree","2013","Part Time","higher education","","","","","7"
"7 Strongly agree","2013","Not Working","in school","","","","","7"
"7 Strongly agree","2013","Not Working","inadequately","","","","","7"
"7 Strongly agree","2013","Not Working","general elemantary","","","","","7"
"7 Strongly agree","2013","Not Working","middle vocational","","","","","7"
"7 Strongly agree","2013","Not Working","vocational + Abi","","","","","7"
"7 Strongly agree","2013","Not Working","higher vocational","","","","","7"
"7 Strongly agree","2013","Full Time","in school","","","","","7"
"7 Strongly agree","2013","Full Time","inadequately","","","","","7"
"7 Strongly agree","2013","Full Time","general elemantary","","","","","7"
"7 Strongly agree","2013","Full Time","middle vocational","","","","","7"
"7 Strongly agree","2013","Full Time","vocational + Abi","","","","","7"
"7 Strongly agree","2013","Full Time","higher vocational","","","","","7"
"7 Strongly agree","2013","Full Time","higher education","","","","","7"
"1 Strongly disagree","2014","Not Working","in school","","","","","1"
"1 Strongly disagree","2014","Not Working","inadequately","","","","","1"
"1 Strongly disagree","2014","Not Working","general elemantary","","","","","1"
"1 Strongly disagree","2014","Not Working","middle vocational","","","","","1"
"1 Strongly disagree","2014","Not Working","vocational + Abi","","","","","1"
"1 Strongly disagree","2014","Not Working","higher vocational","","","","","1"
"1 Strongly disagree","2014","Not Working","higher education","","","","","1"
"1 Strongly disagree","2014","Full Time","inadequately","","","","","1"
"1 Strongly disagree","2014","Full Time","general elemantary","","","","","1"
"1 Strongly disagree","2014","Full Time","middle vocational","","","","","1"
"1 Strongly disagree","2014","Full Time","vocational + Abi","","","","","1"
"1 Strongly disagree","2014","Full Time","higher vocational","","","","","1"
"1 Strongly disagree","2014","Full Time","higher education","","","","","1"
"1 Strongly disagree","2014","Part Time","in school","","","","","1"
"1 Strongly disagree","2014","Part Time","inadequately","","","","","1"
"1 Strongly disagree","2014","Part Time","general elemantary","","","","","1"
"1 Strongly disagree","2014","Part Time","middle vocational","","","","","1"
"1 Strongly disagree","2014","Part Time","vocational + Abi","","","","","1"
"1 Strongly disagree","2014","Part Time","higher vocational","","","","","1"
"1 Strongly disagree","2014","Part Time","higher education","","","","","1"
"1 Strongly disagree","2014","Full Time","in school","","","","","1"
"2 on scale 1-7 ","2014","Not Working","in school","","","","","2"
"2 on scale 1-7 ","2014","Not Working","inadequately","","","","","2"
"2 on scale 1-7 ","2014","Not Working","higher education","","","","","2"
"2 on scale 1-7 ","2014","Not Working","higher vocational","","","","","2"
"2 on scale 1-7 ","2014","Part Time","higher vocational","","","","","2"
"2 on scale 1-7 ","2014","Part Time","higher education","","","","","2"
"2 on scale 1-7 ","2014","Not Working","general elemantary","","","","","2"
"2 on scale 1-7 ","2014","Not Working","middle vocational","","","","","2"
"2 on scale 1-7 ","2014","Not Working","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2014","Full Time","in school","","","","","2"
"2 on scale 1-7 ","2014","Full Time","inadequately","","","","","2"
"2 on scale 1-7 ","2014","Full Time","general elemantary","","","","","2"
"2 on scale 1-7 ","2014","Full Time","middle vocational","","","","","2"
"2 on scale 1-7 ","2014","Part Time","in school","","","","","2"
"2 on scale 1-7 ","2014","Part Time","inadequately","","","","","2"
"2 on scale 1-7 ","2014","Part Time","general elemantary","","","","","2"
"2 on scale 1-7 ","2014","Part Time","middle vocational","","","","","2"
"2 on scale 1-7 ","2014","Part Time","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2014","Full Time","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2014","Full Time","higher vocational","","","","","2"
"2 on scale 1-7 ","2014","Full Time","higher education","","","","","2"
"3 on scale 1-7 ","2014","Not Working","higher vocational","","","","","3"
"3 on scale 1-7 ","2014","Not Working","higher education","","","","","3"
"3 on scale 1-7 ","2014","Not Working","in school","","","","","3"
"3 on scale 1-7 ","2014","Not Working","inadequately","","","","","3"
"3 on scale 1-7 ","2014","Not Working","general elemantary","","","","","3"
"3 on scale 1-7 ","2014","Not Working","middle vocational","","","","","3"
"3 on scale 1-7 ","2014","Not Working","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2014","Part Time","in school","","","","","3"
"3 on scale 1-7 ","2014","Part Time","inadequately","","","","","3"
"3 on scale 1-7 ","2014","Part Time","general elemantary","","","","","3"
"3 on scale 1-7 ","2014","Part Time","higher vocational","","","","","3"
"3 on scale 1-7 ","2014","Part Time","higher education","","","","","3"
"3 on scale 1-7 ","2014","Full Time","in school","","","","","3"
"3 on scale 1-7 ","2014","Full Time","inadequately","","","","","3"
"3 on scale 1-7 ","2014","Full Time","general elemantary","","","","","3"
"3 on scale 1-7 ","2014","Full Time","middle vocational","","","","","3"
"3 on scale 1-7 ","2014","Full Time","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2014","Full Time","higher vocational","","","","","3"
"3 on scale 1-7 ","2014","Full Time","higher education","","","","","3"
"3 on scale 1-7 ","2014","Part Time","middle vocational","","","","","3"
"3 on scale 1-7 ","2014","Part Time","vocational + Abi","","","","","3"
"4 on scale 1-7","2014","Full Time","general elemantary","","","","","4"
"4 on scale 1-7","2014","Full Time","middle vocational","","","","","4"
"4 on scale 1-7","2014","Full Time","vocational + Abi","","","","","4"
"4 on scale 1-7","2014","Full Time","higher vocational","","","","","4"
"4 on scale 1-7","2014","Full Time","higher education","","","","","4"
"4 on scale 1-7","2014","Part Time","in school","","","","","4"
"4 on scale 1-7","2014","Part Time","inadequately","","","","","4"
"4 on scale 1-7","2014","Part Time","general elemantary","","","","","4"
"4 on scale 1-7","2014","Part Time","middle vocational","","","","","4"
"4 on scale 1-7","2014","Part Time","vocational + Abi","","","","","4"
"4 on scale 1-7","2014","Part Time","higher vocational","","","","","4"
"4 on scale 1-7","2014","Part Time","higher education","","","","","4"
"4 on scale 1-7","2014","Not Working","in school","","","","","4"
"4 on scale 1-7","2014","Not Working","inadequately","","","","","4"
"4 on scale 1-7","2014","Not Working","general elemantary","","","","","4"
"4 on scale 1-7","2014","Not Working","middle vocational","","","","","4"
"4 on scale 1-7","2014","Not Working","vocational + Abi","","","","","4"
"4 on scale 1-7","2014","Not Working","higher vocational","","","","","4"
"4 on scale 1-7","2014","Not Working","higher education","","","","","4"
"4 on scale 1-7","2014","Full Time","in school","","","","","4"
"4 on scale 1-7","2014","Full Time","inadequately","","","","","4"
"5 on scale 1-7","2014","Not Working","in school","","","","","5"
"5 on scale 1-7","2014","Not Working","inadequately","","","","","5"
"5 on scale 1-7","2014","Not Working","general elemantary","","","","","5"
"5 on scale 1-7","2014","Not Working","middle vocational","","","","","5"
"5 on scale 1-7","2014","Not Working","vocational + Abi","","","","","5"
"5 on scale 1-7","2014","Not Working","higher vocational","","","","","5"
"5 on scale 1-7","2014","Not Working","higher education","","","","","5"
"5 on scale 1-7","2014","Full Time","in school","","","","","5"
"5 on scale 1-7","2014","Full Time","inadequately","","","","","5"
"5 on scale 1-7","2014","Part Time","in school","","","","","5"
"5 on scale 1-7","2014","Part Time","inadequately","","","","","5"
"5 on scale 1-7","2014","Part Time","general elemantary","","","","","5"
"5 on scale 1-7","2014","Part Time","middle vocational","","","","","5"
"5 on scale 1-7","2014","Full Time","general elemantary","","","","","5"
"5 on scale 1-7","2014","Full Time","middle vocational","","","","","5"
"5 on scale 1-7","2014","Full Time","vocational + Abi","","","","","5"
"5 on scale 1-7","2014","Full Time","higher vocational","","","","","5"
"5 on scale 1-7","2014","Full Time","higher education","","","","","5"
"5 on scale 1-7","2014","Part Time","vocational + Abi","","","","","5"
"5 on scale 1-7","2014","Part Time","higher vocational","","","","","5"
"5 on scale 1-7","2014","Part Time","higher education","","","","","5"
"6 on scale 1-7","2014","Not Working","general elemantary","","","","","6"
"6 on scale 1-7","2014","Not Working","in school","","","","","6"
"6 on scale 1-7","2014","Not Working","higher vocational","","","","","6"
"6 on scale 1-7","2014","Not Working","higher education","","","","","6"
"6 on scale 1-7","2014","Not Working","inadequately","","","","","6"
"6 on scale 1-7","2014","Part Time","in school","","","","","6"
"6 on scale 1-7","2014","Part Time","higher vocational","","","","","6"
"6 on scale 1-7","2014","Part Time","higher education","","","","","6"
"6 on scale 1-7","2014","Not Working","middle vocational","","","","","6"
"6 on scale 1-7","2014","Not Working","vocational + Abi","","","","","6"
"6 on scale 1-7","2014","Full Time","in school","","","","","6"
"6 on scale 1-7","2014","Full Time","inadequately","","","","","6"
"6 on scale 1-7","2014","Full Time","general elemantary","","","","","6"
"6 on scale 1-7","2014","Full Time","middle vocational","","","","","6"
"6 on scale 1-7","2014","Full Time","vocational + Abi","","","","","6"
"6 on scale 1-7","2014","Full Time","higher vocational","","","","","6"
"6 on scale 1-7","2014","Full Time","higher education","","","","","6"
"6 on scale 1-7","2014","Part Time","inadequately","","","","","6"
"6 on scale 1-7","2014","Part Time","general elemantary","","","","","6"
"6 on scale 1-7","2014","Part Time","middle vocational","","","","","6"
"6 on scale 1-7","2014","Part Time","vocational + Abi","","","","","6"
"7 Strongly agree","2014","Part Time","higher vocational","","","","","7"
"7 Strongly agree","2014","Part Time","higher education","","","","","7"
"7 Strongly agree","2014","Not Working","in school","","","","","7"
"7 Strongly agree","2014","Not Working","inadequately","","","","","7"
"7 Strongly agree","2014","Not Working","general elemantary","","","","","7"
"7 Strongly agree","2014","Not Working","middle vocational","","","","","7"
"7 Strongly agree","2014","Not Working","vocational + Abi","","","","","7"
"7 Strongly agree","2014","Not Working","higher vocational","","","","","7"
"7 Strongly agree","2014","Not Working","higher education","","","","","7"
"7 Strongly agree","2014","Part Time","in school","","","","","7"
"7 Strongly agree","2014","Part Time","inadequately","","","","","7"
"7 Strongly agree","2014","Part Time","general elemantary","","","","","7"
"7 Strongly agree","2014","Part Time","middle vocational","","","","","7"
"7 Strongly agree","2014","Part Time","vocational + Abi","","","","","7"
"7 Strongly agree","2014","Full Time","in school","","","","","7"
"7 Strongly agree","2014","Full Time","inadequately","","","","","7"
"7 Strongly agree","2014","Full Time","general elemantary","","","","","7"
"7 Strongly agree","2014","Full Time","middle vocational","","","","","7"
"7 Strongly agree","2014","Full Time","vocational + Abi","","","","","7"
"7 Strongly agree","2014","Full Time","higher vocational","","","","","7"
"7 Strongly agree","2014","Full Time","higher education","","","","","7"
"1 Strongly disagree","2015","Not Working","in school","77","0.239750705101907","0.191679530251929","0.287821879951885","1"
"1 Strongly disagree","2015","Not Working","inadequately","104","0.25330809107918","0.20708022076675","0.299535961391611","1"
"1 Strongly disagree","2015","Not Working","general elemantary","449","0.277282823761349","0.255146491199465","0.299419156323233","1"
"1 Strongly disagree","2015","Not Working","middle vocational","1271","0.270885262569993","0.258067513830681","0.283703011309305","1"
"1 Strongly disagree","2015","Not Working","vocational + Abi","197","0.311744585234712","0.272676197524781","0.350812972944642","1"
"1 Strongly disagree","2015","Not Working","higher vocational","106","0.245887261258637","0.205743033332803","0.286031489184472","1"
"1 Strongly disagree","2015","Not Working","higher education","653","0.312618732931505","0.292403499915156","0.332833965947853","1"
"1 Strongly disagree","2015","Part Time","in school","11","","","","1"
"1 Strongly disagree","2015","Part Time","inadequately","27","","","","1"
"1 Strongly disagree","2015","Part Time","general elemantary","204","0.289737098757556","0.255864376656092","0.323609820859021","1"
"1 Strongly disagree","2015","Part Time","middle vocational","847","0.234889676613295","0.220572544071206","0.249206809155384","1"
"1 Strongly disagree","2015","Full Time","inadequately","19","","","","1"
"1 Strongly disagree","2015","Full Time","general elemantary","163","0.200720212621296","0.17034601395518","0.231094411287411","1"
"1 Strongly disagree","2015","Full Time","middle vocational","931","0.223890124110929","0.211241158420175","0.236539089801682","1"
"1 Strongly disagree","2015","Full Time","vocational + Abi","211","0.207934642560865","0.181227328364453","0.234641956757276","1"
"1 Strongly disagree","2015","Full Time","higher vocational","154","0.219614104263416","0.190005840397986","0.249222368128846","1"
"1 Strongly disagree","2015","Full Time","higher education","740","0.238611931878282","0.222770417043995","0.254453446712569","1"
"1 Strongly disagree","2015","Part Time","vocational + Abi","204","0.265150008692483","0.233041143986639","0.297258873398326","1"
"1 Strongly disagree","2015","Part Time","higher vocational","94","0.26720898496684","0.220447912170088","0.313970057763591","1"
"1 Strongly disagree","2015","Part Time","higher education","426","0.261652491573549","0.24023583480609","0.283069148341007","1"
"1 Strongly disagree","2015","Full Time","in school","","","","","1"
"2 on scale 1-7 ","2015","Not Working","inadequately","77","0.219779210715088","0.175763198230383","0.263795223199792","2"
"2 on scale 1-7 ","2015","Not Working","general elemantary","304","0.217729514600597","0.197321670726934","0.23813735847426","2"
"2 on scale 1-7 ","2015","Not Working","in school","64","0.195562788848645","0.150903072167941","0.240222505529348","2"
"2 on scale 1-7 ","2015","Not Working","higher education","594","0.279043506603516","0.259483774800426","0.298603238406607","2"
"2 on scale 1-7 ","2015","Part Time","higher education","516","0.301072417635442","0.278720725486387","0.323424109784497","2"
"2 on scale 1-7 ","2015","Not Working","middle vocational","1078","0.219619774345122","0.207679619051144","0.2315599296391","2"
"2 on scale 1-7 ","2015","Not Working","vocational + Abi","123","0.242834291028424","0.206668190366002","0.279000391690845","2"
"2 on scale 1-7 ","2015","Not Working","higher vocational","125","0.262037377210373","0.221041917471632","0.303032836949113","2"
"2 on scale 1-7 ","2015","Full Time","inadequately","11","","","","2"
"2 on scale 1-7 ","2015","Full Time","general elemantary","163","0.255361954452544","0.22229375355188","0.288430155353208","2"
"2 on scale 1-7 ","2015","Full Time","middle vocational","946","0.214057425477383","0.201611233440369","0.226503617514397","2"
"2 on scale 1-7 ","2015","Full Time","vocational + Abi","247","0.243171795772757","0.214939802866817","0.271403788678698","2"
"2 on scale 1-7 ","2015","Part Time","in school","17","","","","2"
"2 on scale 1-7 ","2015","Part Time","inadequately","12","","","","2"
"2 on scale 1-7 ","2015","Part Time","general elemantary","141","0.199828221274479","0.169970373023102","0.229686069525856","2"
"2 on scale 1-7 ","2015","Part Time","middle vocational","864","0.244816806160445","0.230295395015889","0.259338217305001","2"
"2 on scale 1-7 ","2015","Part Time","vocational + Abi","200","0.2927137713571","0.259615984157102","0.325811558557099","2"
"2 on scale 1-7 ","2015","Part Time","higher vocational","100","0.277217511252074","0.229915129258902","0.324519893245245","2"
"2 on scale 1-7 ","2015","Full Time","higher vocational","218","0.276015112368198","0.244043885405161","0.307986339331235","2"
"2 on scale 1-7 ","2015","Full Time","higher education","861","0.316258712057725","0.298975886422011","0.333541537693439","2"
"2 on scale 1-7 ","2015","Full Time","in school","1","","","","2"
"3 on scale 1-7 ","2015","Not Working","higher education","317","0.175212174775096","0.158634421673809","0.191789927876384","3"
"3 on scale 1-7 ","2015","Not Working","in school","51","0.235349294252532","0.187583745247677","0.283114843257387","3"
"3 on scale 1-7 ","2015","Not Working","inadequately","30","0.0584768785440969","0.0335357432368301","0.0834180138513638","3"
"3 on scale 1-7 ","2015","Not Working","general elemantary","218","0.141102008255793","0.12388739026918","0.158316626242406","3"
"3 on scale 1-7 ","2015","Not Working","middle vocational","686","0.145908839785438","0.135727286411392","0.156090393159484","3"
"3 on scale 1-7 ","2015","Not Working","vocational + Abi","73","0.128504205504341","0.100278647958224","0.156729763050458","3"
"3 on scale 1-7 ","2015","Not Working","higher vocational","61","0.155181670700006","0.121426614775374","0.188936726624637","3"
"3 on scale 1-7 ","2015","Part Time","in school","19","","","","3"
"3 on scale 1-7 ","2015","Part Time","inadequately","16","","","","3"
"3 on scale 1-7 ","2015","Part Time","general elemantary","92","0.120730874629997","0.0964027537344288","0.145058995525566","3"
"3 on scale 1-7 ","2015","Part Time","middle vocational","535","0.169582319737402","0.156908701263097","0.182255938211707","3"
"3 on scale 1-7 ","2015","Part Time","higher education","285","0.190274371697121","0.171148645980461","0.20940009741378","3"
"3 on scale 1-7 ","2015","Full Time","in school","","","","","3"
"3 on scale 1-7 ","2015","Full Time","inadequately","12","","","","3"
"3 on scale 1-7 ","2015","Full Time","general elemantary","94","0.169342614264253","0.140901018783376","0.197784209745129","3"
"3 on scale 1-7 ","2015","Full Time","middle vocational","726","0.183418247570727","0.171674761244654","0.195161733896799","3"
"3 on scale 1-7 ","2015","Full Time","vocational + Abi","138","0.165452532201024","0.140998610792197","0.189906453609852","3"
"3 on scale 1-7 ","2015","Full Time","higher vocational","131","0.198487277147577","0.169960699653747","0.227013854641407","3"
"3 on scale 1-7 ","2015","Full Time","higher education","497","0.181352677305645","0.167032183121907","0.195673171489383","3"
"3 on scale 1-7 ","2015","Part Time","higher vocational","53","0.169530066167718","0.129879061807378","0.209181070528058","3"
"3 on scale 1-7 ","2015","Part Time","vocational + Abi","106","0.116276362683822","0.0929587687323311","0.139593956635313","3"
"4 on scale 1-7","2015","Full Time","in school","1","","","","4"
"4 on scale 1-7","2015","Full Time","inadequately","14","","","","4"
"4 on scale 1-7","2015","Full Time","general elemantary","105","0.16530354886566","0.13713495086034","0.19347214687098","4"
"4 on scale 1-7","2015","Full Time","middle vocational","723","0.17801271033133","0.166405335784057","0.189620084878603","4"
"4 on scale 1-7","2015","Full Time","vocational + Abi","163","0.213893958605562","0.186908729651057","0.240879187560066","4"
"4 on scale 1-7","2015","Full Time","higher vocational","127","0.144871471309458","0.119698455085911","0.170044487533004","4"
"4 on scale 1-7","2015","Full Time","higher education","386","0.152103030267049","0.138755894708616","0.165450165825481","4"
"4 on scale 1-7","2015","Part Time","in school","9","","","","4"
"4 on scale 1-7","2015","Part Time","inadequately","10","","","","4"
"4 on scale 1-7","2015","Part Time","general elemantary","95","0.147598731397709","0.12111361803599","0.174083844759429","4"
"4 on scale 1-7","2015","Part Time","middle vocational","524","0.163861253859232","0.151360409130715","0.17636209858775","4"
"4 on scale 1-7","2015","Part Time","vocational + Abi","104","0.16157586104396","0.13480268418223","0.188349037905689","4"
"4 on scale 1-7","2015","Part Time","higher vocational","54","0.148749154520755","0.111145946188091","0.18635236285342","4"
"4 on scale 1-7","2015","Part Time","higher education","205","0.110478152222454","0.0952033588873983","0.12575294555751","4"
"4 on scale 1-7","2015","Not Working","in school","50","0.13241920156585","0.0942549082515151","0.170583494880185","4"
"4 on scale 1-7","2015","Not Working","inadequately","57","0.221343254826238","0.177215198028452","0.265471311624025","4"
"4 on scale 1-7","2015","Not Working","general elemantary","229","0.141598977627599","0.124359060634747","0.158838894620452","4"
"4 on scale 1-7","2015","Not Working","middle vocational","680","0.152685073547523","0.14231117858005","0.163058968514996","4"
"4 on scale 1-7","2015","Not Working","vocational + Abi","69","0.135494538214821","0.106627915477321","0.164361160952322","4"
"4 on scale 1-7","2015","Not Working","higher vocational","77","0.16863033795418","0.133724192204884","0.203536483703475","4"
"4 on scale 1-7","2015","Not Working","higher education","220","0.116811386388074","0.102804496125109","0.130818276651039","4"
"5 on scale 1-7","2015","Not Working","in school","32","0.104982940815952","0.0704684237977035","0.139497457834201","5"
"5 on scale 1-7","2015","Not Working","inadequately","21","","","","5"
"5 on scale 1-7","2015","Not Working","general elemantary","140","0.0720350762745476","0.0592501629235365","0.0848199896255586","5"
"5 on scale 1-7","2015","Not Working","middle vocational","380","0.0876996569983699","0.0795415575860481","0.0958577564106917","5"
"5 on scale 1-7","2015","Not Working","vocational + Abi","36","0.0852231915243645","0.0616733666964093","0.10877301635232","5"
"5 on scale 1-7","2015","Not Working","higher vocational","40","0.0924137548030324","0.0654146591755911","0.119412850430474","5"
