"plh0206i05","year","education","pgcasmin","n","percent","lower_confidence","upper_confidence"
"7 Strongly agree","2016","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"7 Strongly agree","2016","lower secondary degree","(3a) lower tertiary education","","","",""
"7 Strongly agree","2016","lower secondary degree","(3b) higher tertiary education","","","",""
"7 Strongly agree","2016","secondary school degree","(0) in school","","","",""
"7 Strongly agree","2016","secondary school degree","(1a) inadequately completed","","","",""
"7 Strongly agree","2016","secondary school degree","(1b) general elementary school","","","",""
"7 Strongly agree","2016","secondary school degree","(1c) basic vocational qualification","","","",""
"7 Strongly agree","2016","secondary school degree","(2b) intermediate general qualification","","","",""
"7 Strongly agree","2016","secondary school degree","(2a) intermediate vocational","","","",""
"7 Strongly agree","2016","secondary school degree","(2c_gen) general maturity certificate","","","",""
"7 Strongly agree","2016","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"7 Strongly agree","2016","secondary school degree","(3a) lower tertiary education","","","",""
"7 Strongly agree","2016","secondary school degree","(3b) higher tertiary education","","","",""
"7 Strongly agree","2016","college entrance qualification","(0) in school","","","",""
"7 Strongly agree","2016","college entrance qualification","(1a) inadequately completed","","","",""
"7 Strongly agree","2016","college entrance qualification","(1b) general elementary school","","","",""
"7 Strongly agree","2016","college entrance qualification","(1c) basic vocational qualification","","","",""
"7 Strongly agree","2016","college entrance qualification","(2b) intermediate general qualification","","","",""
"7 Strongly agree","2016","college entrance qualification","(2a) intermediate vocational","","","",""
"7 Strongly agree","2016","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"7 Strongly agree","2016","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"7 Strongly agree","2016","college entrance qualification","(3a) lower tertiary education","","","",""
"7 Strongly agree","2016","college entrance qualification","(3b) higher tertiary education","","","",""
"7 Strongly agree","2016","Other degree","(0) in school","","","",""
"7 Strongly agree","2016","Other degree","(1a) inadequately completed","","","",""
"7 Strongly agree","2016","Other degree","(1b) general elementary school","50","0.106534789134799","0.0850480728680367","0.128021505401562"
"7 Strongly agree","2016","Other degree","(1c) basic vocational qualification","","","",""
"7 Strongly agree","2016","Other degree","(2b) intermediate general qualification","","","",""
"7 Strongly agree","2016","Other degree","(2a) intermediate vocational","","","",""
"7 Strongly agree","2016","Other degree","(2c_gen) general maturity certificate","","","",""
"7 Strongly agree","2016","Other degree","(2c_voc) vocational maturity certificate","","","",""
"7 Strongly agree","2016","Other degree","(3a) lower tertiary education","","","",""
"7 Strongly agree","2016","Other degree","(3b) higher tertiary education","","","",""
"7 Strongly agree","2016","no degree/no degree yet","(0) in school","","","",""
"7 Strongly agree","2016","no degree/no degree yet","(1a) inadequately completed","82","0.0494974884363696","0.0386466794866491","0.06034829738609"
"7 Strongly agree","2016","no degree/no degree yet","(1b) general elementary school","","","",""
"7 Strongly agree","2016","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"7 Strongly agree","2016","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"7 Strongly agree","2016","no degree/no degree yet","(2a) intermediate vocational","","","",""
"7 Strongly agree","2016","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"7 Strongly agree","2016","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"7 Strongly agree","2016","no degree/no degree yet","(3a) lower tertiary education","","","",""
"7 Strongly agree","2016","no degree/no degree yet","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2017","lower secondary degree","(0) in school","","","",""
"1 Strongly disagree","2017","lower secondary degree","(1a) inadequately completed","","","",""
"1 Strongly disagree","2017","lower secondary degree","(1b) general elementary school","","","",""
"1 Strongly disagree","2017","lower secondary degree","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2017","lower secondary degree","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2017","lower secondary degree","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2017","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2017","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2017","lower secondary degree","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2017","lower secondary degree","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2017","secondary school degree","(0) in school","","","",""
"1 Strongly disagree","2017","secondary school degree","(1a) inadequately completed","","","",""
"1 Strongly disagree","2017","secondary school degree","(1b) general elementary school","","","",""
"1 Strongly disagree","2017","secondary school degree","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2017","secondary school degree","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2017","secondary school degree","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2017","secondary school degree","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2017","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2017","secondary school degree","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2017","secondary school degree","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2017","college entrance qualification","(0) in school","","","",""
"1 Strongly disagree","2017","college entrance qualification","(1a) inadequately completed","","","",""
"1 Strongly disagree","2017","college entrance qualification","(1b) general elementary school","","","",""
"1 Strongly disagree","2017","college entrance qualification","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2017","college entrance qualification","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2017","college entrance qualification","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2017","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2017","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2017","college entrance qualification","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2017","college entrance qualification","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2017","Other degree","(0) in school","","","",""
"1 Strongly disagree","2017","Other degree","(1a) inadequately completed","","","",""
"1 Strongly disagree","2017","Other degree","(1b) general elementary school","387","0.686310580654747","0.646956683635424","0.725664477674069"
"1 Strongly disagree","2017","Other degree","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2017","Other degree","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2017","Other degree","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2017","Other degree","(2c_gen) general maturity certificate","264","0.737744917507303","0.692925903416876","0.78256393159773"
"1 Strongly disagree","2017","Other degree","(2c_voc) vocational maturity certificate","48","0.605058023829831","0.489715697765703","0.72040034989396"
"1 Strongly disagree","2017","Other degree","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2017","Other degree","(3b) higher tertiary education","297","0.72766914940114","0.685346872078166","0.769991426724114"
"1 Strongly disagree","2017","no degree/no degree yet","(0) in school","","","",""
"1 Strongly disagree","2017","no degree/no degree yet","(1a) inadequately completed","873","0.701133836553315","0.675447213459893","0.726820459646737"
"1 Strongly disagree","2017","no degree/no degree yet","(1b) general elementary school","","","",""
"1 Strongly disagree","2017","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2017","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2017","no degree/no degree yet","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2017","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2017","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2017","no degree/no degree yet","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2017","no degree/no degree yet","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2017","lower secondary degree","(0) in school","","","",""
"2 on scale 1-7 ","2017","lower secondary degree","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2017","lower secondary degree","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2017","lower secondary degree","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2017","lower secondary degree","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2017","lower secondary degree","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2017","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2017","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2017","lower secondary degree","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2017","lower secondary degree","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2017","secondary school degree","(0) in school","","","",""
"2 on scale 1-7 ","2017","secondary school degree","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2017","secondary school degree","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2017","secondary school degree","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2017","secondary school degree","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2017","secondary school degree","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2017","secondary school degree","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2017","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2017","secondary school degree","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2017","secondary school degree","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2017","college entrance qualification","(0) in school","","","",""
"2 on scale 1-7 ","2017","college entrance qualification","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2017","college entrance qualification","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2017","college entrance qualification","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2017","college entrance qualification","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2017","college entrance qualification","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2017","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2017","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2017","college entrance qualification","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2017","college entrance qualification","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2017","Other degree","(0) in school","","","",""
"2 on scale 1-7 ","2017","Other degree","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2017","Other degree","(1b) general elementary school","59","0.121914809463355","0.0941641044526084","0.149665514474101"
"2 on scale 1-7 ","2017","Other degree","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2017","Other degree","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2017","Other degree","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2017","Other degree","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2017","Other degree","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2017","Other degree","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2017","Other degree","(3b) higher tertiary education","41","0.0890634976878373","0.0619835667834394","0.116143428592235"
"2 on scale 1-7 ","2017","no degree/no degree yet","(0) in school","","","",""
"2 on scale 1-7 ","2017","no degree/no degree yet","(1a) inadequately completed","106","0.0798145934484785","0.0646074725275339","0.0950217143694231"
"2 on scale 1-7 ","2017","no degree/no degree yet","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2017","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2017","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2017","no degree/no degree yet","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2017","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2017","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2017","no degree/no degree yet","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2017","no degree/no degree yet","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2017","lower secondary degree","(0) in school","","","",""
"3 on scale 1-7 ","2017","lower secondary degree","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2017","lower secondary degree","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2017","lower secondary degree","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2017","lower secondary degree","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2017","lower secondary degree","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2017","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2017","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2017","lower secondary degree","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2017","lower secondary degree","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2017","secondary school degree","(0) in school","","","",""
"3 on scale 1-7 ","2017","secondary school degree","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2017","secondary school degree","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2017","secondary school degree","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2017","secondary school degree","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2017","secondary school degree","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2017","secondary school degree","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2017","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2017","secondary school degree","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2017","secondary school degree","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2017","college entrance qualification","(0) in school","","","",""
"3 on scale 1-7 ","2017","college entrance qualification","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2017","college entrance qualification","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2017","college entrance qualification","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2017","college entrance qualification","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2017","college entrance qualification","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2017","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2017","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2017","college entrance qualification","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2017","college entrance qualification","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2017","Other degree","(0) in school","","","",""
"3 on scale 1-7 ","2017","Other degree","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2017","Other degree","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2017","Other degree","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2017","Other degree","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2017","Other degree","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2017","Other degree","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2017","Other degree","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2017","Other degree","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2017","Other degree","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2017","no degree/no degree yet","(0) in school","","","",""
"3 on scale 1-7 ","2017","no degree/no degree yet","(1a) inadequately completed","50","0.0434086757181392","0.0319741103122207","0.0548432411240577"
"3 on scale 1-7 ","2017","no degree/no degree yet","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2017","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2017","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2017","no degree/no degree yet","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2017","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2017","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2017","no degree/no degree yet","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2017","no degree/no degree yet","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2017","lower secondary degree","(0) in school","","","",""
"4 on scale 1-7","2017","lower secondary degree","(1a) inadequately completed","","","",""
"4 on scale 1-7","2017","lower secondary degree","(1b) general elementary school","","","",""
"4 on scale 1-7","2017","lower secondary degree","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2017","lower secondary degree","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2017","lower secondary degree","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2017","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"4 on scale 1-7","2017","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"4 on scale 1-7","2017","lower secondary degree","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2017","lower secondary degree","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2017","secondary school degree","(0) in school","","","",""
"4 on scale 1-7","2017","secondary school degree","(1a) inadequately completed","","","",""
"4 on scale 1-7","2017","secondary school degree","(1b) general elementary school","","","",""
"4 on scale 1-7","2017","secondary school degree","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2017","secondary school degree","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2017","secondary school degree","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2017","secondary school degree","(2c_gen) general maturity certificate","","","",""
"4 on scale 1-7","2017","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"4 on scale 1-7","2017","secondary school degree","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2017","secondary school degree","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2017","college entrance qualification","(0) in school","","","",""
"4 on scale 1-7","2017","college entrance qualification","(1a) inadequately completed","","","",""
"4 on scale 1-7","2017","college entrance qualification","(1b) general elementary school","","","",""
"4 on scale 1-7","2017","college entrance qualification","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2017","college entrance qualification","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2017","college entrance qualification","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2017","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"4 on scale 1-7","2017","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"4 on scale 1-7","2017","college entrance qualification","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2017","college entrance qualification","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2017","Other degree","(0) in school","","","",""
"4 on scale 1-7","2017","Other degree","(1a) inadequately completed","","","",""
"4 on scale 1-7","2017","Other degree","(1b) general elementary school","","","",""
"4 on scale 1-7","2017","Other degree","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2017","Other degree","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2017","Other degree","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2017","Other degree","(2c_gen) general maturity certificate","","","",""
"4 on scale 1-7","2017","Other degree","(2c_voc) vocational maturity certificate","","","",""
"4 on scale 1-7","2017","Other degree","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2017","Other degree","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2017","no degree/no degree yet","(0) in school","","","",""
"4 on scale 1-7","2017","no degree/no degree yet","(1a) inadequately completed","87","0.0783265170809169","0.0632496491782889","0.0934033849835449"
"4 on scale 1-7","2017","no degree/no degree yet","(1b) general elementary school","","","",""
"4 on scale 1-7","2017","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2017","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2017","no degree/no degree yet","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2017","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"4 on scale 1-7","2017","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"4 on scale 1-7","2017","no degree/no degree yet","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2017","no degree/no degree yet","(3b) higher tertiary education","","","",""
"5 on scale 1-7","2017","lower secondary degree","(0) in school","","","",""
"5 on scale 1-7","2017","lower secondary degree","(1a) inadequately completed","","","",""
"5 on scale 1-7","2017","lower secondary degree","(1b) general elementary school","","","",""
"5 on scale 1-7","2017","lower secondary degree","(1c) basic vocational qualification","","","",""
"5 on scale 1-7","2017","lower secondary degree","(2b) intermediate general qualification","","","",""
"5 on scale 1-7","2017","lower secondary degree","(2a) intermediate vocational","","","",""
"5 on scale 1-7","2017","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"5 on scale 1-7","2017","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"5 on scale 1-7","2017","lower secondary degree","(3a) lower tertiary education","","","",""
"5 on scale 1-7","2017","lower secondary degree","(3b) higher tertiary education","","","",""
"5 on scale 1-7","2017","secondary school degree","(0) in school","","","",""
"5 on scale 1-7","2017","secondary school degree","(1a) inadequately completed","","","",""
"5 on scale 1-7","2017","secondary school degree","(1b) general elementary school","","","",""
"5 on scale 1-7","2017","secondary school degree","(1c) basic vocational qualification","","","",""
"5 on scale 1-7","2017","secondary school degree","(2b) intermediate general qualification","","","",""
"5 on scale 1-7","2017","secondary school degree","(2a) intermediate vocational","","","",""
"5 on scale 1-7","2017","secondary school degree","(2c_gen) general maturity certificate","","","",""
"5 on scale 1-7","2017","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"5 on scale 1-7","2017","secondary school degree","(3a) lower tertiary education","","","",""
"5 on scale 1-7","2017","secondary school degree","(3b) higher tertiary education","","","",""
"5 on scale 1-7","2017","college entrance qualification","(0) in school","","","",""
"5 on scale 1-7","2017","college entrance qualification","(1a) inadequately completed","","","",""
"5 on scale 1-7","2017","college entrance qualification","(1b) general elementary school","","","",""
"5 on scale 1-7","2017","college entrance qualification","(1c) basic vocational qualification","","","",""
"5 on scale 1-7","2017","college entrance qualification","(2b) intermediate general qualification","","","",""
"5 on scale 1-7","2017","college entrance qualification","(2a) intermediate vocational","","","",""
"5 on scale 1-7","2017","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"5 on scale 1-7","2017","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"5 on scale 1-7","2017","college entrance qualification","(3a) lower tertiary education","","","",""
"5 on scale 1-7","2017","college entrance qualification","(3b) higher tertiary education","","","",""
"5 on scale 1-7","2017","Other degree","(0) in school","","","",""
"5 on scale 1-7","2017","Other degree","(1a) inadequately completed","","","",""
"5 on scale 1-7","2017","Other degree","(1b) general elementary school","","","",""
"5 on scale 1-7","2017","Other degree","(1c) basic vocational qualification","","","",""
"5 on scale 1-7","2017","Other degree","(2b) intermediate general qualification","","","",""
"5 on scale 1-7","2017","Other degree","(2a) intermediate vocational","","","",""
"5 on scale 1-7","2017","Other degree","(2c_gen) general maturity certificate","","","",""
"5 on scale 1-7","2017","Other degree","(2c_voc) vocational maturity certificate","","","",""
"5 on scale 1-7","2017","Other degree","(3a) lower tertiary education","","","",""
"5 on scale 1-7","2017","Other degree","(3b) higher tertiary education","","","",""
"5 on scale 1-7","2017","no degree/no degree yet","(0) in school","","","",""
"5 on scale 1-7","2017","no degree/no degree yet","(1a) inadequately completed","","","",""
"5 on scale 1-7","2017","no degree/no degree yet","(1b) general elementary school","","","",""
"5 on scale 1-7","2017","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"5 on scale 1-7","2017","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"5 on scale 1-7","2017","no degree/no degree yet","(2a) intermediate vocational","","","",""
"5 on scale 1-7","2017","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"5 on scale 1-7","2017","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"5 on scale 1-7","2017","no degree/no degree yet","(3a) lower tertiary education","","","",""
"5 on scale 1-7","2017","no degree/no degree yet","(3b) higher tertiary education","","","",""
"6 on scale 1-7","2017","lower secondary degree","(0) in school","","","",""
"6 on scale 1-7","2017","lower secondary degree","(1a) inadequately completed","","","",""
"6 on scale 1-7","2017","lower secondary degree","(1b) general elementary school","","","",""
"6 on scale 1-7","2017","lower secondary degree","(1c) basic vocational qualification","","","",""
"6 on scale 1-7","2017","lower secondary degree","(2b) intermediate general qualification","","","",""
"6 on scale 1-7","2017","lower secondary degree","(2a) intermediate vocational","","","",""
"6 on scale 1-7","2017","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"6 on scale 1-7","2017","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"6 on scale 1-7","2017","lower secondary degree","(3a) lower tertiary education","","","",""
"6 on scale 1-7","2017","lower secondary degree","(3b) higher tertiary education","","","",""
"6 on scale 1-7","2017","secondary school degree","(0) in school","","","",""
"6 on scale 1-7","2017","secondary school degree","(1a) inadequately completed","","","",""
"6 on scale 1-7","2017","secondary school degree","(1b) general elementary school","","","",""
"6 on scale 1-7","2017","secondary school degree","(1c) basic vocational qualification","","","",""
"6 on scale 1-7","2017","secondary school degree","(2b) intermediate general qualification","","","",""
"6 on scale 1-7","2017","secondary school degree","(2a) intermediate vocational","","","",""
"6 on scale 1-7","2017","secondary school degree","(2c_gen) general maturity certificate","","","",""
"6 on scale 1-7","2017","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"6 on scale 1-7","2017","secondary school degree","(3a) lower tertiary education","","","",""
"6 on scale 1-7","2017","secondary school degree","(3b) higher tertiary education","","","",""
"6 on scale 1-7","2017","college entrance qualification","(0) in school","","","",""
"6 on scale 1-7","2017","college entrance qualification","(1a) inadequately completed","","","",""
"6 on scale 1-7","2017","college entrance qualification","(1b) general elementary school","","","",""
"6 on scale 1-7","2017","college entrance qualification","(1c) basic vocational qualification","","","",""
"6 on scale 1-7","2017","college entrance qualification","(2b) intermediate general qualification","","","",""
"6 on scale 1-7","2017","college entrance qualification","(2a) intermediate vocational","","","",""
"6 on scale 1-7","2017","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"6 on scale 1-7","2017","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"6 on scale 1-7","2017","college entrance qualification","(3a) lower tertiary education","","","",""
"6 on scale 1-7","2017","college entrance qualification","(3b) higher tertiary education","","","",""
"6 on scale 1-7","2017","Other degree","(0) in school","","","",""
"6 on scale 1-7","2017","Other degree","(1a) inadequately completed","","","",""
"6 on scale 1-7","2017","Other degree","(1b) general elementary school","","","",""
"6 on scale 1-7","2017","Other degree","(1c) basic vocational qualification","","","",""
"6 on scale 1-7","2017","Other degree","(2b) intermediate general qualification","","","",""
"6 on scale 1-7","2017","Other degree","(2a) intermediate vocational","","","",""
"6 on scale 1-7","2017","Other degree","(2c_gen) general maturity certificate","","","",""
"6 on scale 1-7","2017","Other degree","(2c_voc) vocational maturity certificate","","","",""
"6 on scale 1-7","2017","Other degree","(3a) lower tertiary education","","","",""
"6 on scale 1-7","2017","Other degree","(3b) higher tertiary education","","","",""
"6 on scale 1-7","2017","no degree/no degree yet","(0) in school","","","",""
"6 on scale 1-7","2017","no degree/no degree yet","(1a) inadequately completed","","","",""
"6 on scale 1-7","2017","no degree/no degree yet","(1b) general elementary school","","","",""
"6 on scale 1-7","2017","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"6 on scale 1-7","2017","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"6 on scale 1-7","2017","no degree/no degree yet","(2a) intermediate vocational","","","",""
"6 on scale 1-7","2017","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"6 on scale 1-7","2017","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"6 on scale 1-7","2017","no degree/no degree yet","(3a) lower tertiary education","","","",""
"6 on scale 1-7","2017","no degree/no degree yet","(3b) higher tertiary education","","","",""
"7 Strongly agree","2017","lower secondary degree","(0) in school","","","",""
"7 Strongly agree","2017","lower secondary degree","(1a) inadequately completed","","","",""
"7 Strongly agree","2017","lower secondary degree","(1b) general elementary school","","","",""
"7 Strongly agree","2017","lower secondary degree","(1c) basic vocational qualification","","","",""
"7 Strongly agree","2017","lower secondary degree","(2b) intermediate general qualification","","","",""
"7 Strongly agree","2017","lower secondary degree","(2a) intermediate vocational","","","",""
