"plh0206i05","year","pgcasmin","pgisced97","n","percent","lower_confidence","upper_confidence"
"3 on scale 1-7 ","2017","(2c_gen) general maturity certificate","middle vocational","28","","",""
"3 on scale 1-7 ","2017","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"3 on scale 1-7 ","2017","(2c_gen) general maturity certificate","higher vocational","","","",""
"3 on scale 1-7 ","2017","(2c_gen) general maturity certificate","higher education","","","",""
"3 on scale 1-7 ","2017","(2c_voc) vocational maturity certificate","in school","","","",""
"3 on scale 1-7 ","2017","(2c_voc) vocational maturity certificate","inadequately","","","",""
"3 on scale 1-7 ","2017","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"3 on scale 1-7 ","2017","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"3 on scale 1-7 ","2017","(2c_voc) vocational maturity certificate","vocational + Abi","2","","",""
"3 on scale 1-7 ","2017","(2c_voc) vocational maturity certificate","higher vocational","","","",""
"3 on scale 1-7 ","2017","(2c_voc) vocational maturity certificate","higher education","","","",""
"3 on scale 1-7 ","2017","(3a) lower tertiary education","in school","","","",""
"3 on scale 1-7 ","2017","(3a) lower tertiary education","inadequately","","","",""
"3 on scale 1-7 ","2017","(3a) lower tertiary education","general elemantary","","","",""
"3 on scale 1-7 ","2017","(3a) lower tertiary education","middle vocational","","","",""
"3 on scale 1-7 ","2017","(3a) lower tertiary education","vocational + Abi","","","",""
"3 on scale 1-7 ","2017","(3a) lower tertiary education","higher vocational","","","",""
"3 on scale 1-7 ","2017","(3a) lower tertiary education","higher education","","","",""
"3 on scale 1-7 ","2017","(3b) higher tertiary education","in school","","","",""
"3 on scale 1-7 ","2017","(3b) higher tertiary education","inadequately","","","",""
"3 on scale 1-7 ","2017","(3b) higher tertiary education","general elemantary","","","",""
"3 on scale 1-7 ","2017","(3b) higher tertiary education","middle vocational","","","",""
"3 on scale 1-7 ","2017","(3b) higher tertiary education","vocational + Abi","","","",""
"3 on scale 1-7 ","2017","(3b) higher tertiary education","higher vocational","","","",""
"3 on scale 1-7 ","2017","(3b) higher tertiary education","higher education","28","","",""
"4 on scale 1-7","2017","(0) in school","in school","2","","",""
"4 on scale 1-7","2017","(0) in school","inadequately","","","",""
"4 on scale 1-7","2017","(0) in school","general elemantary","","","",""
"4 on scale 1-7","2017","(0) in school","middle vocational","","","",""
"4 on scale 1-7","2017","(0) in school","vocational + Abi","","","",""
"4 on scale 1-7","2017","(0) in school","higher vocational","","","",""
"4 on scale 1-7","2017","(0) in school","higher education","","","",""
"4 on scale 1-7","2017","(1a) inadequately completed","in school","","","",""
"4 on scale 1-7","2017","(1a) inadequately completed","inadequately","86","0.0772779523707373","0.0621945922708246","0.0923613124706499"
"4 on scale 1-7","2017","(1a) inadequately completed","general elemantary","","","",""
"4 on scale 1-7","2017","(1a) inadequately completed","middle vocational","1","","",""
"4 on scale 1-7","2017","(1a) inadequately completed","vocational + Abi","","","",""
"4 on scale 1-7","2017","(1a) inadequately completed","higher vocational","","","",""
"4 on scale 1-7","2017","(1a) inadequately completed","higher education","","","",""
"4 on scale 1-7","2017","(1b) general elementary school","in school","","","",""
"4 on scale 1-7","2017","(1b) general elementary school","inadequately","","","",""
"4 on scale 1-7","2017","(1b) general elementary school","general elemantary","23","","",""
"4 on scale 1-7","2017","(1b) general elementary school","middle vocational","","","",""
"4 on scale 1-7","2017","(1b) general elementary school","vocational + Abi","","","",""
"4 on scale 1-7","2017","(1b) general elementary school","higher vocational","","","",""
"4 on scale 1-7","2017","(1b) general elementary school","higher education","","","",""
"4 on scale 1-7","2017","(1c) basic vocational qualification","in school","","","",""
"4 on scale 1-7","2017","(1c) basic vocational qualification","inadequately","","","",""
"4 on scale 1-7","2017","(1c) basic vocational qualification","general elemantary","","","",""
"4 on scale 1-7","2017","(1c) basic vocational qualification","middle vocational","3","","",""
"4 on scale 1-7","2017","(1c) basic vocational qualification","vocational + Abi","","","",""
"4 on scale 1-7","2017","(1c) basic vocational qualification","higher vocational","","","",""
"4 on scale 1-7","2017","(1c) basic vocational qualification","higher education","","","",""
"4 on scale 1-7","2017","(2b) intermediate general qualification","in school","","","",""
"4 on scale 1-7","2017","(2b) intermediate general qualification","inadequately","","","",""
"4 on scale 1-7","2017","(2b) intermediate general qualification","general elemantary","","","",""
"4 on scale 1-7","2017","(2b) intermediate general qualification","middle vocational","","","",""
"4 on scale 1-7","2017","(2b) intermediate general qualification","vocational + Abi","","","",""
"4 on scale 1-7","2017","(2b) intermediate general qualification","higher vocational","","","",""
"4 on scale 1-7","2017","(2b) intermediate general qualification","higher education","","","",""
"4 on scale 1-7","2017","(2a) intermediate vocational","in school","","","",""
"4 on scale 1-7","2017","(2a) intermediate vocational","inadequately","","","",""
"4 on scale 1-7","2017","(2a) intermediate vocational","general elemantary","","","",""
"4 on scale 1-7","2017","(2a) intermediate vocational","middle vocational","1","","",""
"4 on scale 1-7","2017","(2a) intermediate vocational","vocational + Abi","","","",""
"4 on scale 1-7","2017","(2a) intermediate vocational","higher vocational","","","",""
"4 on scale 1-7","2017","(2a) intermediate vocational","higher education","","","",""
"4 on scale 1-7","2017","(2c_gen) general maturity certificate","in school","","","",""
"4 on scale 1-7","2017","(2c_gen) general maturity certificate","inadequately","","","",""
"4 on scale 1-7","2017","(2c_gen) general maturity certificate","general elemantary","","","",""
"4 on scale 1-7","2017","(2c_gen) general maturity certificate","middle vocational","23","","",""
"4 on scale 1-7","2017","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"4 on scale 1-7","2017","(2c_gen) general maturity certificate","higher vocational","","","",""
"4 on scale 1-7","2017","(2c_gen) general maturity certificate","higher education","","","",""
"4 on scale 1-7","2017","(2c_voc) vocational maturity certificate","in school","","","",""
"4 on scale 1-7","2017","(2c_voc) vocational maturity certificate","inadequately","","","",""
"4 on scale 1-7","2017","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"4 on scale 1-7","2017","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"4 on scale 1-7","2017","(2c_voc) vocational maturity certificate","vocational + Abi","5","","",""
"4 on scale 1-7","2017","(2c_voc) vocational maturity certificate","higher vocational","","","",""
"4 on scale 1-7","2017","(2c_voc) vocational maturity certificate","higher education","","","",""
"4 on scale 1-7","2017","(3a) lower tertiary education","in school","","","",""
"4 on scale 1-7","2017","(3a) lower tertiary education","inadequately","","","",""
"4 on scale 1-7","2017","(3a) lower tertiary education","general elemantary","","","",""
"4 on scale 1-7","2017","(3a) lower tertiary education","middle vocational","","","",""
"4 on scale 1-7","2017","(3a) lower tertiary education","vocational + Abi","","","",""
"4 on scale 1-7","2017","(3a) lower tertiary education","higher vocational","","","",""
"4 on scale 1-7","2017","(3a) lower tertiary education","higher education","","","",""
"4 on scale 1-7","2017","(3b) higher tertiary education","in school","","","",""
"4 on scale 1-7","2017","(3b) higher tertiary education","inadequately","","","",""
"4 on scale 1-7","2017","(3b) higher tertiary education","general elemantary","","","",""
"4 on scale 1-7","2017","(3b) higher tertiary education","middle vocational","","","",""
"4 on scale 1-7","2017","(3b) higher tertiary education","vocational + Abi","","","",""
"4 on scale 1-7","2017","(3b) higher tertiary education","higher vocational","","","",""
"4 on scale 1-7","2017","(3b) higher tertiary education","higher education","24","","",""
"5 on scale 1-7","2017","(0) in school","in school","1","","",""
"5 on scale 1-7","2017","(0) in school","inadequately","","","",""
"5 on scale 1-7","2017","(0) in school","general elemantary","","","",""
"5 on scale 1-7","2017","(0) in school","middle vocational","","","",""
"5 on scale 1-7","2017","(0) in school","vocational + Abi","","","",""
"5 on scale 1-7","2017","(0) in school","higher vocational","","","",""
"5 on scale 1-7","2017","(0) in school","higher education","","","",""
"5 on scale 1-7","2017","(1a) inadequately completed","in school","","","",""
"5 on scale 1-7","2017","(1a) inadequately completed","inadequately","22","","",""
"5 on scale 1-7","2017","(1a) inadequately completed","general elemantary","","","",""
"5 on scale 1-7","2017","(1a) inadequately completed","middle vocational","","","",""
"5 on scale 1-7","2017","(1a) inadequately completed","vocational + Abi","","","",""
"5 on scale 1-7","2017","(1a) inadequately completed","higher vocational","","","",""
"5 on scale 1-7","2017","(1a) inadequately completed","higher education","","","",""
"5 on scale 1-7","2017","(1b) general elementary school","in school","","","",""
"5 on scale 1-7","2017","(1b) general elementary school","inadequately","","","",""
"5 on scale 1-7","2017","(1b) general elementary school","general elemantary","15","","",""
"5 on scale 1-7","2017","(1b) general elementary school","middle vocational","","","",""
"5 on scale 1-7","2017","(1b) general elementary school","vocational + Abi","","","",""
"5 on scale 1-7","2017","(1b) general elementary school","higher vocational","","","",""
"5 on scale 1-7","2017","(1b) general elementary school","higher education","","","",""
"5 on scale 1-7","2017","(1c) basic vocational qualification","in school","","","",""
"5 on scale 1-7","2017","(1c) basic vocational qualification","inadequately","","","",""
"5 on scale 1-7","2017","(1c) basic vocational qualification","general elemantary","","","",""
"5 on scale 1-7","2017","(1c) basic vocational qualification","middle vocational","1","","",""
"5 on scale 1-7","2017","(1c) basic vocational qualification","vocational + Abi","","","",""
"5 on scale 1-7","2017","(1c) basic vocational qualification","higher vocational","","","",""
"5 on scale 1-7","2017","(1c) basic vocational qualification","higher education","","","",""
"5 on scale 1-7","2017","(2b) intermediate general qualification","in school","","","",""
"5 on scale 1-7","2017","(2b) intermediate general qualification","inadequately","","","",""
"5 on scale 1-7","2017","(2b) intermediate general qualification","general elemantary","","","",""
"5 on scale 1-7","2017","(2b) intermediate general qualification","middle vocational","","","",""
"5 on scale 1-7","2017","(2b) intermediate general qualification","vocational + Abi","","","",""
"5 on scale 1-7","2017","(2b) intermediate general qualification","higher vocational","","","",""
"5 on scale 1-7","2017","(2b) intermediate general qualification","higher education","","","",""
"5 on scale 1-7","2017","(2a) intermediate vocational","in school","","","",""
"5 on scale 1-7","2017","(2a) intermediate vocational","inadequately","","","",""
"5 on scale 1-7","2017","(2a) intermediate vocational","general elemantary","","","",""
"5 on scale 1-7","2017","(2a) intermediate vocational","middle vocational","","","",""
"5 on scale 1-7","2017","(2a) intermediate vocational","vocational + Abi","","","",""
"5 on scale 1-7","2017","(2a) intermediate vocational","higher vocational","","","",""
"5 on scale 1-7","2017","(2a) intermediate vocational","higher education","","","",""
"5 on scale 1-7","2017","(2c_gen) general maturity certificate","in school","","","",""
"5 on scale 1-7","2017","(2c_gen) general maturity certificate","inadequately","","","",""
"5 on scale 1-7","2017","(2c_gen) general maturity certificate","general elemantary","","","",""
"5 on scale 1-7","2017","(2c_gen) general maturity certificate","middle vocational","12","","",""
"5 on scale 1-7","2017","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"5 on scale 1-7","2017","(2c_gen) general maturity certificate","higher vocational","","","",""
"5 on scale 1-7","2017","(2c_gen) general maturity certificate","higher education","","","",""
"5 on scale 1-7","2017","(2c_voc) vocational maturity certificate","in school","","","",""
"5 on scale 1-7","2017","(2c_voc) vocational maturity certificate","inadequately","","","",""
"5 on scale 1-7","2017","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"5 on scale 1-7","2017","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"5 on scale 1-7","2017","(2c_voc) vocational maturity certificate","vocational + Abi","1","","",""
"5 on scale 1-7","2017","(2c_voc) vocational maturity certificate","higher vocational","","","",""
"5 on scale 1-7","2017","(2c_voc) vocational maturity certificate","higher education","","","",""
"5 on scale 1-7","2017","(3a) lower tertiary education","in school","","","",""
"5 on scale 1-7","2017","(3a) lower tertiary education","inadequately","","","",""
"5 on scale 1-7","2017","(3a) lower tertiary education","general elemantary","","","",""
"5 on scale 1-7","2017","(3a) lower tertiary education","middle vocational","","","",""
"5 on scale 1-7","2017","(3a) lower tertiary education","vocational + Abi","","","",""
"5 on scale 1-7","2017","(3a) lower tertiary education","higher vocational","","","",""
"5 on scale 1-7","2017","(3a) lower tertiary education","higher education","","","",""
"5 on scale 1-7","2017","(3b) higher tertiary education","in school","","","",""
"5 on scale 1-7","2017","(3b) higher tertiary education","inadequately","","","",""
"5 on scale 1-7","2017","(3b) higher tertiary education","general elemantary","","","",""
"5 on scale 1-7","2017","(3b) higher tertiary education","middle vocational","","","",""
"5 on scale 1-7","2017","(3b) higher tertiary education","vocational + Abi","","","",""
"5 on scale 1-7","2017","(3b) higher tertiary education","higher vocational","","","",""
"5 on scale 1-7","2017","(3b) higher tertiary education","higher education","10","","",""
"6 on scale 1-7","2017","(0) in school","in school","","","",""
"6 on scale 1-7","2017","(0) in school","inadequately","","","",""
"6 on scale 1-7","2017","(0) in school","general elemantary","","","",""
"6 on scale 1-7","2017","(0) in school","middle vocational","","","",""
"6 on scale 1-7","2017","(0) in school","vocational + Abi","","","",""
"6 on scale 1-7","2017","(0) in school","higher vocational","","","",""
"6 on scale 1-7","2017","(0) in school","higher education","","","",""
"6 on scale 1-7","2017","(1a) inadequately completed","in school","","","",""
"6 on scale 1-7","2017","(1a) inadequately completed","inadequately","12","","",""
"6 on scale 1-7","2017","(1a) inadequately completed","general elemantary","","","",""
"6 on scale 1-7","2017","(1a) inadequately completed","middle vocational","","","",""
"6 on scale 1-7","2017","(1a) inadequately completed","vocational + Abi","","","",""
"6 on scale 1-7","2017","(1a) inadequately completed","higher vocational","","","",""
"6 on scale 1-7","2017","(1a) inadequately completed","higher education","","","",""
"6 on scale 1-7","2017","(1b) general elementary school","in school","","","",""
"6 on scale 1-7","2017","(1b) general elementary school","inadequately","","","",""
"6 on scale 1-7","2017","(1b) general elementary school","general elemantary","6","","",""
"6 on scale 1-7","2017","(1b) general elementary school","middle vocational","","","",""
"6 on scale 1-7","2017","(1b) general elementary school","vocational + Abi","","","",""
"6 on scale 1-7","2017","(1b) general elementary school","higher vocational","","","",""
"6 on scale 1-7","2017","(1b) general elementary school","higher education","","","",""
"6 on scale 1-7","2017","(1c) basic vocational qualification","in school","","","",""
"6 on scale 1-7","2017","(1c) basic vocational qualification","inadequately","","","",""
"6 on scale 1-7","2017","(1c) basic vocational qualification","general elemantary","","","",""
"6 on scale 1-7","2017","(1c) basic vocational qualification","middle vocational","1","","",""
"6 on scale 1-7","2017","(1c) basic vocational qualification","vocational + Abi","","","",""
"6 on scale 1-7","2017","(1c) basic vocational qualification","higher vocational","","","",""
"6 on scale 1-7","2017","(1c) basic vocational qualification","higher education","","","",""
"6 on scale 1-7","2017","(2b) intermediate general qualification","in school","","","",""
"6 on scale 1-7","2017","(2b) intermediate general qualification","inadequately","","","",""
"6 on scale 1-7","2017","(2b) intermediate general qualification","general elemantary","","","",""
"6 on scale 1-7","2017","(2b) intermediate general qualification","middle vocational","","","",""
"6 on scale 1-7","2017","(2b) intermediate general qualification","vocational + Abi","","","",""
"6 on scale 1-7","2017","(2b) intermediate general qualification","higher vocational","","","",""
"6 on scale 1-7","2017","(2b) intermediate general qualification","higher education","","","",""
"6 on scale 1-7","2017","(2a) intermediate vocational","in school","","","",""
"6 on scale 1-7","2017","(2a) intermediate vocational","inadequately","","","",""
"6 on scale 1-7","2017","(2a) intermediate vocational","general elemantary","","","",""
"6 on scale 1-7","2017","(2a) intermediate vocational","middle vocational","","","",""
"6 on scale 1-7","2017","(2a) intermediate vocational","vocational + Abi","","","",""
"6 on scale 1-7","2017","(2a) intermediate vocational","higher vocational","","","",""
"6 on scale 1-7","2017","(2a) intermediate vocational","higher education","","","",""
"6 on scale 1-7","2017","(2c_gen) general maturity certificate","in school","","","",""
"6 on scale 1-7","2017","(2c_gen) general maturity certificate","inadequately","","","",""
"6 on scale 1-7","2017","(2c_gen) general maturity certificate","general elemantary","","","",""
"6 on scale 1-7","2017","(2c_gen) general maturity certificate","middle vocational","4","","",""
"6 on scale 1-7","2017","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"6 on scale 1-7","2017","(2c_gen) general maturity certificate","higher vocational","","","",""
"6 on scale 1-7","2017","(2c_gen) general maturity certificate","higher education","","","",""
"6 on scale 1-7","2017","(2c_voc) vocational maturity certificate","in school","","","",""
"6 on scale 1-7","2017","(2c_voc) vocational maturity certificate","inadequately","","","",""
"6 on scale 1-7","2017","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"6 on scale 1-7","2017","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"6 on scale 1-7","2017","(2c_voc) vocational maturity certificate","vocational + Abi","3","","",""
"6 on scale 1-7","2017","(2c_voc) vocational maturity certificate","higher vocational","","","",""
"6 on scale 1-7","2017","(2c_voc) vocational maturity certificate","higher education","","","",""
"6 on scale 1-7","2017","(3a) lower tertiary education","in school","","","",""
"6 on scale 1-7","2017","(3a) lower tertiary education","inadequately","","","",""
"6 on scale 1-7","2017","(3a) lower tertiary education","general elemantary","","","",""
"6 on scale 1-7","2017","(3a) lower tertiary education","middle vocational","","","",""
"6 on scale 1-7","2017","(3a) lower tertiary education","vocational + Abi","","","",""
"6 on scale 1-7","2017","(3a) lower tertiary education","higher vocational","","","",""
"6 on scale 1-7","2017","(3a) lower tertiary education","higher education","","","",""
"6 on scale 1-7","2017","(3b) higher tertiary education","in school","","","",""
"6 on scale 1-7","2017","(3b) higher tertiary education","inadequately","","","",""
"6 on scale 1-7","2017","(3b) higher tertiary education","general elemantary","","","",""
"6 on scale 1-7","2017","(3b) higher tertiary education","middle vocational","","","",""
"6 on scale 1-7","2017","(3b) higher tertiary education","vocational + Abi","","","",""
"6 on scale 1-7","2017","(3b) higher tertiary education","higher vocational","","","",""
"6 on scale 1-7","2017","(3b) higher tertiary education","higher education","2","","",""
"7 Strongly agree","2017","(0) in school","in school","2","","",""
"7 Strongly agree","2017","(0) in school","inadequately","","","",""
"7 Strongly agree","2017","(0) in school","general elemantary","","","",""
"7 Strongly agree","2017","(0) in school","middle vocational","","","",""
"7 Strongly agree","2017","(0) in school","vocational + Abi","","","",""
"7 Strongly agree","2017","(0) in school","higher vocational","","","",""
"7 Strongly agree","2017","(0) in school","higher education","","","",""
"7 Strongly agree","2017","(1a) inadequately completed","in school","","","",""
"7 Strongly agree","2017","(1a) inadequately completed","inadequately","69","0.0632840765006862","0.0495314381543081","0.0770367148470643"
"7 Strongly agree","2017","(1a) inadequately completed","general elemantary","","","",""
"7 Strongly agree","2017","(1a) inadequately completed","middle vocational","1","","",""
"7 Strongly agree","2017","(1a) inadequately completed","vocational + Abi","","","",""
"7 Strongly agree","2017","(1a) inadequately completed","higher vocational","","","",""
"7 Strongly agree","2017","(1a) inadequately completed","higher education","","","",""
"7 Strongly agree","2017","(1b) general elementary school","in school","","","",""
"7 Strongly agree","2017","(1b) general elementary school","inadequately","","","",""
"7 Strongly agree","2017","(1b) general elementary school","general elemantary","27","","",""
"7 Strongly agree","2017","(1b) general elementary school","middle vocational","","","",""
"7 Strongly agree","2017","(1b) general elementary school","vocational + Abi","","","",""
"7 Strongly agree","2017","(1b) general elementary school","higher vocational","","","",""
"7 Strongly agree","2017","(1b) general elementary school","higher education","","","",""
"7 Strongly agree","2017","(1c) basic vocational qualification","in school","","","",""
"7 Strongly agree","2017","(1c) basic vocational qualification","inadequately","","","",""
"7 Strongly agree","2017","(1c) basic vocational qualification","general elemantary","","","",""
"7 Strongly agree","2017","(1c) basic vocational qualification","middle vocational","3","","",""
"7 Strongly agree","2017","(1c) basic vocational qualification","vocational + Abi","","","",""
"7 Strongly agree","2017","(1c) basic vocational qualification","higher vocational","","","",""
"7 Strongly agree","2017","(1c) basic vocational qualification","higher education","","","",""
"7 Strongly agree","2017","(2b) intermediate general qualification","in school","","","",""
"7 Strongly agree","2017","(2b) intermediate general qualification","inadequately","","","",""
"7 Strongly agree","2017","(2b) intermediate general qualification","general elemantary","","","",""
"7 Strongly agree","2017","(2b) intermediate general qualification","middle vocational","","","",""
"7 Strongly agree","2017","(2b) intermediate general qualification","vocational + Abi","","","",""
"7 Strongly agree","2017","(2b) intermediate general qualification","higher vocational","","","",""
"7 Strongly agree","2017","(2b) intermediate general qualification","higher education","","","",""
"7 Strongly agree","2017","(2a) intermediate vocational","in school","","","",""
"7 Strongly agree","2017","(2a) intermediate vocational","inadequately","","","",""
"7 Strongly agree","2017","(2a) intermediate vocational","general elemantary","","","",""
"7 Strongly agree","2017","(2a) intermediate vocational","middle vocational","","","",""
"7 Strongly agree","2017","(2a) intermediate vocational","vocational + Abi","","","",""
"7 Strongly agree","2017","(2a) intermediate vocational","higher vocational","","","",""
"7 Strongly agree","2017","(2a) intermediate vocational","higher education","","","",""
"7 Strongly agree","2017","(2c_gen) general maturity certificate","in school","","","",""
"7 Strongly agree","2017","(2c_gen) general maturity certificate","inadequately","","","",""
"7 Strongly agree","2017","(2c_gen) general maturity certificate","general elemantary","","","",""
"7 Strongly agree","2017","(2c_gen) general maturity certificate","middle vocational","14","","",""
"7 Strongly agree","2017","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"7 Strongly agree","2017","(2c_gen) general maturity certificate","higher vocational","","","",""
"7 Strongly agree","2017","(2c_gen) general maturity certificate","higher education","","","",""
"7 Strongly agree","2017","(2c_voc) vocational maturity certificate","in school","","","",""
"7 Strongly agree","2017","(2c_voc) vocational maturity certificate","inadequately","","","",""
"7 Strongly agree","2017","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"7 Strongly agree","2017","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"7 Strongly agree","2017","(2c_voc) vocational maturity certificate","vocational + Abi","5","","",""
"7 Strongly agree","2017","(2c_voc) vocational maturity certificate","higher vocational","","","",""
"7 Strongly agree","2017","(2c_voc) vocational maturity certificate","higher education","","","",""
"7 Strongly agree","2017","(3a) lower tertiary education","in school","","","",""
"7 Strongly agree","2017","(3a) lower tertiary education","inadequately","","","",""
"7 Strongly agree","2017","(3a) lower tertiary education","general elemantary","","","",""
"7 Strongly agree","2017","(3a) lower tertiary education","middle vocational","","","",""
"7 Strongly agree","2017","(3a) lower tertiary education","vocational + Abi","","","",""
"7 Strongly agree","2017","(3a) lower tertiary education","higher vocational","","","",""
"7 Strongly agree","2017","(3a) lower tertiary education","higher education","","","",""
"7 Strongly agree","2017","(3b) higher tertiary education","in school","","","",""
"7 Strongly agree","2017","(3b) higher tertiary education","inadequately","","","",""
"7 Strongly agree","2017","(3b) higher tertiary education","general elemantary","","","",""
"7 Strongly agree","2017","(3b) higher tertiary education","middle vocational","","","",""
"7 Strongly agree","2017","(3b) higher tertiary education","vocational + Abi","","","",""
"7 Strongly agree","2017","(3b) higher tertiary education","higher vocational","","","",""
"7 Strongly agree","2017","(3b) higher tertiary education","higher education","29","","",""
"1 Strongly disagree","2018","(0) in school","in school","3","","",""
"1 Strongly disagree","2018","(0) in school","inadequately","","","",""
"1 Strongly disagree","2018","(0) in school","general elemantary","","","",""
"1 Strongly disagree","2018","(0) in school","middle vocational","","","",""
"1 Strongly disagree","2018","(0) in school","vocational + Abi","","","",""
"1 Strongly disagree","2018","(0) in school","higher vocational","","","",""
"1 Strongly disagree","2018","(0) in school","higher education","","","",""
"1 Strongly disagree","2018","(1a) inadequately completed","in school","","","",""
"1 Strongly disagree","2018","(1a) inadequately completed","inadequately","100","0.679708226429543","0.607858562849277","0.75155789000981"
"1 Strongly disagree","2018","(1a) inadequately completed","general elemantary","","","",""
"1 Strongly disagree","2018","(1a) inadequately completed","middle vocational","1","","",""
"1 Strongly disagree","2018","(1a) inadequately completed","vocational + Abi","","","",""
"1 Strongly disagree","2018","(1a) inadequately completed","higher vocational","","","",""
"1 Strongly disagree","2018","(1a) inadequately completed","higher education","","","",""
"1 Strongly disagree","2018","(1b) general elementary school","in school","","","",""
"1 Strongly disagree","2018","(1b) general elementary school","inadequately","","","",""
"1 Strongly disagree","2018","(1b) general elementary school","general elemantary","52","0.566752569496943","0.466579977609397","0.666925161384488"
"1 Strongly disagree","2018","(1b) general elementary school","middle vocational","","","",""
"1 Strongly disagree","2018","(1b) general elementary school","vocational + Abi","","","",""
"1 Strongly disagree","2018","(1b) general elementary school","higher vocational","","","",""
"1 Strongly disagree","2018","(1b) general elementary school","higher education","","","",""
"1 Strongly disagree","2018","(1c) basic vocational qualification","in school","","","",""
"1 Strongly disagree","2018","(1c) basic vocational qualification","inadequately","","","",""
"1 Strongly disagree","2018","(1c) basic vocational qualification","general elemantary","","","",""
"1 Strongly disagree","2018","(1c) basic vocational qualification","middle vocational","1","","",""
"1 Strongly disagree","2018","(1c) basic vocational qualification","vocational + Abi","","","",""
"1 Strongly disagree","2018","(1c) basic vocational qualification","higher vocational","","","",""
"1 Strongly disagree","2018","(1c) basic vocational qualification","higher education","","","",""
"1 Strongly disagree","2018","(2b) intermediate general qualification","in school","","","",""
"1 Strongly disagree","2018","(2b) intermediate general qualification","inadequately","","","",""
"1 Strongly disagree","2018","(2b) intermediate general qualification","general elemantary","1","","",""
"1 Strongly disagree","2018","(2b) intermediate general qualification","middle vocational","","","",""
"1 Strongly disagree","2018","(2b) intermediate general qualification","vocational + Abi","","","",""
"1 Strongly disagree","2018","(2b) intermediate general qualification","higher vocational","","","",""
"1 Strongly disagree","2018","(2b) intermediate general qualification","higher education","","","",""
"1 Strongly disagree","2018","(2a) intermediate vocational","in school","","","",""
"1 Strongly disagree","2018","(2a) intermediate vocational","inadequately","","","",""
"1 Strongly disagree","2018","(2a) intermediate vocational","general elemantary","","","",""
"1 Strongly disagree","2018","(2a) intermediate vocational","middle vocational","1","","",""
"1 Strongly disagree","2018","(2a) intermediate vocational","vocational + Abi","","","",""
"1 Strongly disagree","2018","(2a) intermediate vocational","higher vocational","","","",""
"1 Strongly disagree","2018","(2a) intermediate vocational","higher education","","","",""
"1 Strongly disagree","2018","(2c_gen) general maturity certificate","in school","","","",""
"1 Strongly disagree","2018","(2c_gen) general maturity certificate","inadequately","","","",""
"1 Strongly disagree","2018","(2c_gen) general maturity certificate","general elemantary","","","",""
"1 Strongly disagree","2018","(2c_gen) general maturity certificate","middle vocational","31","0.730189708176608","0.609549096992337","0.850830319360879"
"1 Strongly disagree","2018","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"1 Strongly disagree","2018","(2c_gen) general maturity certificate","higher vocational","","","",""
"1 Strongly disagree","2018","(2c_gen) general maturity certificate","higher education","","","",""
"1 Strongly disagree","2018","(2c_voc) vocational maturity certificate","in school","","","",""
"1 Strongly disagree","2018","(2c_voc) vocational maturity certificate","inadequately","","","",""
"1 Strongly disagree","2018","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"1 Strongly disagree","2018","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"1 Strongly disagree","2018","(2c_voc) vocational maturity certificate","vocational + Abi","5","","",""
"1 Strongly disagree","2018","(2c_voc) vocational maturity certificate","higher vocational","","","",""
"1 Strongly disagree","2018","(2c_voc) vocational maturity certificate","higher education","","","",""
"1 Strongly disagree","2018","(3a) lower tertiary education","in school","","","",""
"1 Strongly disagree","2018","(3a) lower tertiary education","inadequately","","","",""
"1 Strongly disagree","2018","(3a) lower tertiary education","general elemantary","","","",""
"1 Strongly disagree","2018","(3a) lower tertiary education","middle vocational","","","",""
"1 Strongly disagree","2018","(3a) lower tertiary education","vocational + Abi","","","",""
"1 Strongly disagree","2018","(3a) lower tertiary education","higher vocational","","","",""
"1 Strongly disagree","2018","(3a) lower tertiary education","higher education","","","",""
"1 Strongly disagree","2018","(3b) higher tertiary education","in school","","","",""
"1 Strongly disagree","2018","(3b) higher tertiary education","inadequately","","","",""
"1 Strongly disagree","2018","(3b) higher tertiary education","general elemantary","","","",""
"1 Strongly disagree","2018","(3b) higher tertiary education","middle vocational","","","",""
"1 Strongly disagree","2018","(3b) higher tertiary education","vocational + Abi","","","",""
"1 Strongly disagree","2018","(3b) higher tertiary education","higher vocational","","","",""
"1 Strongly disagree","2018","(3b) higher tertiary education","higher education","30","0.61204368030201","0.47560651886151","0.748480841742511"
"2 on scale 1-7 ","2018","(0) in school","in school","","","",""
