"plh0206i05","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence"
"2 on scale 1-7 ","2016","indirect migration background","inadequately","","","",""
"2 on scale 1-7 ","2016","indirect migration background","general elemantary","3","","",""
"2 on scale 1-7 ","2016","indirect migration background","middle vocational","1","","",""
"2 on scale 1-7 ","2016","indirect migration background","vocational + Abi","1","","",""
"2 on scale 1-7 ","2016","indirect migration background","higher vocational","","","",""
"2 on scale 1-7 ","2016","indirect migration background","higher education","","","",""
"3 on scale 1-7 ","2016","no migration background","in school","","","",""
"3 on scale 1-7 ","2016","no migration background","inadequately","","","",""
"3 on scale 1-7 ","2016","no migration background","general elemantary","","","",""
"3 on scale 1-7 ","2016","no migration background","middle vocational","1","","",""
"3 on scale 1-7 ","2016","no migration background","vocational + Abi","","","",""
"3 on scale 1-7 ","2016","no migration background","higher vocational","","","",""
"3 on scale 1-7 ","2016","no migration background","higher education","1","","",""
"3 on scale 1-7 ","2016","direct migration background","in school","1","","",""
"3 on scale 1-7 ","2016","direct migration background","inadequately","67","0.0623296482457917","0.0501561834343928","0.0745031130571906"
"3 on scale 1-7 ","2016","direct migration background","general elemantary","45","0.0484645822263013","0.0337663237439759","0.0631628407086267"
"3 on scale 1-7 ","2016","direct migration background","middle vocational","52","0.0632310939037605","0.0461513100352344","0.0803108777722865"
"3 on scale 1-7 ","2016","direct migration background","vocational + Abi","8","","",""
"3 on scale 1-7 ","2016","direct migration background","higher vocational","","","",""
"3 on scale 1-7 ","2016","direct migration background","higher education","62","0.0873537909546923","0.0673716271552211","0.107335954754164"
"3 on scale 1-7 ","2016","indirect migration background","in school","","","",""
"3 on scale 1-7 ","2016","indirect migration background","inadequately","1","","",""
"3 on scale 1-7 ","2016","indirect migration background","general elemantary","1","","",""
"3 on scale 1-7 ","2016","indirect migration background","middle vocational","","","",""
"3 on scale 1-7 ","2016","indirect migration background","vocational + Abi","1","","",""
"3 on scale 1-7 ","2016","indirect migration background","higher vocational","","","",""
"3 on scale 1-7 ","2016","indirect migration background","higher education","","","",""
"4 on scale 1-7","2016","no migration background","in school","","","",""
"4 on scale 1-7","2016","no migration background","inadequately","","","",""
"4 on scale 1-7","2016","no migration background","general elemantary","1","","",""
"4 on scale 1-7","2016","no migration background","middle vocational","","","",""
"4 on scale 1-7","2016","no migration background","vocational + Abi","","","",""
"4 on scale 1-7","2016","no migration background","higher vocational","","","",""
"4 on scale 1-7","2016","no migration background","higher education","","","",""
"4 on scale 1-7","2016","direct migration background","in school","3","","",""
"4 on scale 1-7","2016","direct migration background","inadequately","66","0.0528963885668919","0.0416256200028639","0.0641671571309199"
"4 on scale 1-7","2016","direct migration background","general elemantary","42","0.0593747201275246","0.0431994971631263","0.0755499430919229"
"4 on scale 1-7","2016","direct migration background","middle vocational","59","0.0881032883340898","0.0682116903427614","0.107994886325418"
"4 on scale 1-7","2016","direct migration background","vocational + Abi","8","","",""
"4 on scale 1-7","2016","direct migration background","higher vocational","1","","",""
"4 on scale 1-7","2016","direct migration background","higher education","40","0.0378391753889389","0.0243357149673036","0.0513426358105742"
"4 on scale 1-7","2016","indirect migration background","in school","1","","",""
"4 on scale 1-7","2016","indirect migration background","inadequately","","","",""
"4 on scale 1-7","2016","indirect migration background","general elemantary","","","",""
"4 on scale 1-7","2016","indirect migration background","middle vocational","","","",""
"4 on scale 1-7","2016","indirect migration background","vocational + Abi","","","",""
"4 on scale 1-7","2016","indirect migration background","higher vocational","","","",""
"4 on scale 1-7","2016","indirect migration background","higher education","","","",""
"5 on scale 1-7","2016","no migration background","in school","","","",""
"5 on scale 1-7","2016","no migration background","inadequately","2","","",""
"5 on scale 1-7","2016","no migration background","general elemantary","","","",""
"5 on scale 1-7","2016","no migration background","middle vocational","","","",""
"5 on scale 1-7","2016","no migration background","vocational + Abi","","","",""
"5 on scale 1-7","2016","no migration background","higher vocational","","","",""
"5 on scale 1-7","2016","no migration background","higher education","","","",""
"5 on scale 1-7","2016","direct migration background","in school","1","","",""
"5 on scale 1-7","2016","direct migration background","inadequately","38","0.0420637875953834","0.0319558102942653","0.0521717648965016"
"5 on scale 1-7","2016","direct migration background","general elemantary","26","","",""
"5 on scale 1-7","2016","direct migration background","middle vocational","22","","",""
"5 on scale 1-7","2016","direct migration background","vocational + Abi","6","","",""
"5 on scale 1-7","2016","direct migration background","higher vocational","","","",""
"5 on scale 1-7","2016","direct migration background","higher education","25","","",""
"5 on scale 1-7","2016","indirect migration background","in school","","","",""
"5 on scale 1-7","2016","indirect migration background","inadequately","","","",""
"5 on scale 1-7","2016","indirect migration background","general elemantary","2","","",""
"5 on scale 1-7","2016","indirect migration background","middle vocational","1","","",""
"5 on scale 1-7","2016","indirect migration background","vocational + Abi","","","",""
"5 on scale 1-7","2016","indirect migration background","higher vocational","","","",""
"5 on scale 1-7","2016","indirect migration background","higher education","","","",""
"6 on scale 1-7","2016","no migration background","in school","","","",""
"6 on scale 1-7","2016","no migration background","inadequately","","","",""
"6 on scale 1-7","2016","no migration background","general elemantary","","","",""
"6 on scale 1-7","2016","no migration background","middle vocational","","","",""
"6 on scale 1-7","2016","no migration background","vocational + Abi","","","",""
"6 on scale 1-7","2016","no migration background","higher vocational","","","",""
"6 on scale 1-7","2016","no migration background","higher education","","","",""
"6 on scale 1-7","2016","direct migration background","in school","1","","",""
"6 on scale 1-7","2016","direct migration background","inadequately","22","","",""
"6 on scale 1-7","2016","direct migration background","general elemantary","18","","",""
"6 on scale 1-7","2016","direct migration background","middle vocational","13","","",""
"6 on scale 1-7","2016","direct migration background","vocational + Abi","4","","",""
"6 on scale 1-7","2016","direct migration background","higher vocational","","","",""
"6 on scale 1-7","2016","direct migration background","higher education","11","","",""
"6 on scale 1-7","2016","indirect migration background","in school","2","","",""
"6 on scale 1-7","2016","indirect migration background","inadequately","2","","",""
"6 on scale 1-7","2016","indirect migration background","general elemantary","","","",""
"6 on scale 1-7","2016","indirect migration background","middle vocational","1","","",""
"6 on scale 1-7","2016","indirect migration background","vocational + Abi","","","",""
"6 on scale 1-7","2016","indirect migration background","higher vocational","","","",""
"6 on scale 1-7","2016","indirect migration background","higher education","","","",""
"7 Strongly agree","2016","no migration background","in school","","","",""
"7 Strongly agree","2016","no migration background","inadequately","1","","",""
"7 Strongly agree","2016","no migration background","general elemantary","","","",""
"7 Strongly agree","2016","no migration background","middle vocational","2","","",""
"7 Strongly agree","2016","no migration background","vocational + Abi","","","",""
"7 Strongly agree","2016","no migration background","higher vocational","","","",""
"7 Strongly agree","2016","no migration background","higher education","","","",""
"7 Strongly agree","2016","direct migration background","in school","","","",""
"7 Strongly agree","2016","direct migration background","inadequately","80","0.0505227504493664","0.0394939685380631","0.0615515323606697"
"7 Strongly agree","2016","direct migration background","general elemantary","49","0.08284603303985","0.0639792372785743","0.101712828801126"
"7 Strongly agree","2016","direct migration background","middle vocational","35","0.0471412828366953","0.0322676949601135","0.0620148707132771"
"7 Strongly agree","2016","direct migration background","vocational + Abi","1","","",""
"7 Strongly agree","2016","direct migration background","higher vocational","","","",""
"7 Strongly agree","2016","direct migration background","higher education","30","0.0374471873099628","0.0240111161814098","0.0508832584385159"
"7 Strongly agree","2016","indirect migration background","in school","","","",""
"7 Strongly agree","2016","indirect migration background","inadequately","1","","",""
"7 Strongly agree","2016","indirect migration background","general elemantary","","","",""
"7 Strongly agree","2016","indirect migration background","middle vocational","","","",""
"7 Strongly agree","2016","indirect migration background","vocational + Abi","","","",""
"7 Strongly agree","2016","indirect migration background","higher vocational","","","",""
"7 Strongly agree","2016","indirect migration background","higher education","","","",""
"1 Strongly disagree","2017","no migration background","in school","","","",""
"1 Strongly disagree","2017","no migration background","inadequately","","","",""
"1 Strongly disagree","2017","no migration background","general elemantary","","","",""
"1 Strongly disagree","2017","no migration background","middle vocational","","","",""
"1 Strongly disagree","2017","no migration background","vocational + Abi","","","",""
"1 Strongly disagree","2017","no migration background","higher vocational","","","",""
"1 Strongly disagree","2017","no migration background","higher education","","","",""
"1 Strongly disagree","2017","direct migration background","in school","9","","",""
"1 Strongly disagree","2017","direct migration background","inadequately","862","0.700878165410388","0.675036543960181","0.726719786860595"
"1 Strongly disagree","2017","direct migration background","general elemantary","399","0.672090858293889","0.632928457432862","0.711253259154916"
"1 Strongly disagree","2017","direct migration background","middle vocational","306","0.70520473824387","0.662455809828216","0.747953666659524"
"1 Strongly disagree","2017","direct migration background","vocational + Abi","48","0.605058023829831","0.489715697765703","0.72040034989396"
"1 Strongly disagree","2017","direct migration background","higher vocational","","","",""
"1 Strongly disagree","2017","direct migration background","higher education","311","0.716764565903618","0.674995343963992","0.758533787843244"
"1 Strongly disagree","2017","indirect migration background","in school","","","",""
"1 Strongly disagree","2017","indirect migration background","inadequately","","","",""
"1 Strongly disagree","2017","indirect migration background","general elemantary","","","",""
"1 Strongly disagree","2017","indirect migration background","middle vocational","","","",""
"1 Strongly disagree","2017","indirect migration background","vocational + Abi","","","",""
"1 Strongly disagree","2017","indirect migration background","higher vocational","","","",""
"1 Strongly disagree","2017","indirect migration background","higher education","","","",""
"2 on scale 1-7 ","2017","no migration background","in school","","","",""
"2 on scale 1-7 ","2017","no migration background","inadequately","","","",""
"2 on scale 1-7 ","2017","no migration background","general elemantary","","","",""
"2 on scale 1-7 ","2017","no migration background","middle vocational","","","",""
"2 on scale 1-7 ","2017","no migration background","vocational + Abi","","","",""
"2 on scale 1-7 ","2017","no migration background","higher vocational","","","",""
"2 on scale 1-7 ","2017","no migration background","higher education","","","",""
"2 on scale 1-7 ","2017","direct migration background","in school","4","","",""
"2 on scale 1-7 ","2017","direct migration background","inadequately","106","0.0808969267981275","0.0655074959680062","0.0962863576282489"
"2 on scale 1-7 ","2017","direct migration background","general elemantary","60","0.118995290464491","0.0919847948023554","0.146005786126627"
"2 on scale 1-7 ","2017","direct migration background","middle vocational","37","0.0874056818757279","0.0609257974413989","0.113885566310057"
"2 on scale 1-7 ","2017","direct migration background","vocational + Abi","5","","",""
"2 on scale 1-7 ","2017","direct migration background","higher vocational","","","",""
"2 on scale 1-7 ","2017","direct migration background","higher education","43","0.0887663611794807","0.0624010191403074","0.115131703218654"
"2 on scale 1-7 ","2017","indirect migration background","in school","","","",""
"2 on scale 1-7 ","2017","indirect migration background","inadequately","","","",""
"2 on scale 1-7 ","2017","indirect migration background","general elemantary","","","",""
"2 on scale 1-7 ","2017","indirect migration background","middle vocational","","","",""
"2 on scale 1-7 ","2017","indirect migration background","vocational + Abi","","","",""
"2 on scale 1-7 ","2017","indirect migration background","higher vocational","","","",""
"2 on scale 1-7 ","2017","indirect migration background","higher education","","","",""
"3 on scale 1-7 ","2017","no migration background","in school","","","",""
"3 on scale 1-7 ","2017","no migration background","inadequately","","","",""
"3 on scale 1-7 ","2017","no migration background","general elemantary","","","",""
"3 on scale 1-7 ","2017","no migration background","middle vocational","","","",""
"3 on scale 1-7 ","2017","no migration background","vocational + Abi","","","",""
"3 on scale 1-7 ","2017","no migration background","higher vocational","","","",""
"3 on scale 1-7 ","2017","no migration background","higher education","","","",""
"3 on scale 1-7 ","2017","direct migration background","in school","2","","",""
"3 on scale 1-7 ","2017","direct migration background","inadequately","49","0.0438513502657973","0.0322947888808699","0.0554079116507246"
"3 on scale 1-7 ","2017","direct migration background","general elemantary","22","","",""
"3 on scale 1-7 ","2017","direct migration background","middle vocational","30","0.0741871110222278","0.0496155236606176","0.098758698383838"
"3 on scale 1-7 ","2017","direct migration background","vocational + Abi","2","","",""
"3 on scale 1-7 ","2017","direct migration background","higher vocational","","","",""
"3 on scale 1-7 ","2017","direct migration background","higher education","28","","",""
"3 on scale 1-7 ","2017","indirect migration background","in school","","","",""
"3 on scale 1-7 ","2017","indirect migration background","inadequately","","","",""
"3 on scale 1-7 ","2017","indirect migration background","general elemantary","","","",""
"3 on scale 1-7 ","2017","indirect migration background","middle vocational","","","",""
"3 on scale 1-7 ","2017","indirect migration background","vocational + Abi","","","",""
"3 on scale 1-7 ","2017","indirect migration background","higher vocational","","","",""
"3 on scale 1-7 ","2017","indirect migration background","higher education","","","",""
"4 on scale 1-7","2017","no migration background","in school","","","",""
"4 on scale 1-7","2017","no migration background","inadequately","","","",""
"4 on scale 1-7","2017","no migration background","general elemantary","","","",""
"4 on scale 1-7","2017","no migration background","middle vocational","","","",""
"4 on scale 1-7","2017","no migration background","vocational + Abi","","","",""
"4 on scale 1-7","2017","no migration background","higher vocational","","","",""
"4 on scale 1-7","2017","no migration background","higher education","","","",""
"4 on scale 1-7","2017","direct migration background","in school","2","","",""
"4 on scale 1-7","2017","direct migration background","inadequately","86","0.0772007170115818","0.0621367717714792","0.0922646622516843"
"4 on scale 1-7","2017","direct migration background","general elemantary","23","","",""
"4 on scale 1-7","2017","direct migration background","middle vocational","28","","",""
"4 on scale 1-7","2017","direct migration background","vocational + Abi","5","","",""
"4 on scale 1-7","2017","direct migration background","higher vocational","","","",""
"4 on scale 1-7","2017","direct migration background","higher education","24","","",""
"4 on scale 1-7","2017","indirect migration background","in school","","","",""
"4 on scale 1-7","2017","indirect migration background","inadequately","","","",""
"4 on scale 1-7","2017","indirect migration background","general elemantary","","","",""
"4 on scale 1-7","2017","indirect migration background","middle vocational","","","",""
"4 on scale 1-7","2017","indirect migration background","vocational + Abi","","","",""
"4 on scale 1-7","2017","indirect migration background","higher vocational","","","",""
"4 on scale 1-7","2017","indirect migration background","higher education","","","",""
"5 on scale 1-7","2017","no migration background","in school","","","",""
"5 on scale 1-7","2017","no migration background","inadequately","","","",""
"5 on scale 1-7","2017","no migration background","general elemantary","","","",""
"5 on scale 1-7","2017","no migration background","middle vocational","","","",""
"5 on scale 1-7","2017","no migration background","vocational + Abi","","","",""
"5 on scale 1-7","2017","no migration background","higher vocational","","","",""
"5 on scale 1-7","2017","no migration background","higher education","","","",""
"5 on scale 1-7","2017","direct migration background","in school","1","","",""
"5 on scale 1-7","2017","direct migration background","inadequately","22","","",""
"5 on scale 1-7","2017","direct migration background","general elemantary","15","","",""
"5 on scale 1-7","2017","direct migration background","middle vocational","13","","",""
"5 on scale 1-7","2017","direct migration background","vocational + Abi","1","","",""
"5 on scale 1-7","2017","direct migration background","higher vocational","","","",""
"5 on scale 1-7","2017","direct migration background","higher education","10","","",""
"5 on scale 1-7","2017","indirect migration background","in school","","","",""
"5 on scale 1-7","2017","indirect migration background","inadequately","","","",""
"5 on scale 1-7","2017","indirect migration background","general elemantary","","","",""
"5 on scale 1-7","2017","indirect migration background","middle vocational","","","",""
"5 on scale 1-7","2017","indirect migration background","vocational + Abi","","","",""
"5 on scale 1-7","2017","indirect migration background","higher vocational","","","",""
"5 on scale 1-7","2017","indirect migration background","higher education","","","",""
"6 on scale 1-7","2017","no migration background","in school","","","",""
"6 on scale 1-7","2017","no migration background","inadequately","","","",""
"6 on scale 1-7","2017","no migration background","general elemantary","","","",""
"6 on scale 1-7","2017","no migration background","middle vocational","","","",""
"6 on scale 1-7","2017","no migration background","vocational + Abi","","","",""
"6 on scale 1-7","2017","no migration background","higher vocational","","","",""
"6 on scale 1-7","2017","no migration background","higher education","","","",""
"6 on scale 1-7","2017","direct migration background","in school","","","",""
"6 on scale 1-7","2017","direct migration background","inadequately","12","","",""
"6 on scale 1-7","2017","direct migration background","general elemantary","6","","",""
"6 on scale 1-7","2017","direct migration background","middle vocational","5","","",""
"6 on scale 1-7","2017","direct migration background","vocational + Abi","3","","",""
"6 on scale 1-7","2017","direct migration background","higher vocational","","","",""
"6 on scale 1-7","2017","direct migration background","higher education","2","","",""
"6 on scale 1-7","2017","indirect migration background","in school","","","",""
"6 on scale 1-7","2017","indirect migration background","inadequately","","","",""
"6 on scale 1-7","2017","indirect migration background","general elemantary","","","",""
"6 on scale 1-7","2017","indirect migration background","middle vocational","","","",""
"6 on scale 1-7","2017","indirect migration background","vocational + Abi","","","",""
"6 on scale 1-7","2017","indirect migration background","higher vocational","","","",""
"6 on scale 1-7","2017","indirect migration background","higher education","","","",""
"7 Strongly agree","2017","no migration background","in school","","","",""
"7 Strongly agree","2017","no migration background","inadequately","","","",""
"7 Strongly agree","2017","no migration background","general elemantary","","","",""
"7 Strongly agree","2017","no migration background","middle vocational","","","",""
"7 Strongly agree","2017","no migration background","vocational + Abi","","","",""
"7 Strongly agree","2017","no migration background","higher vocational","","","",""
"7 Strongly agree","2017","no migration background","higher education","","","",""
"7 Strongly agree","2017","direct migration background","in school","2","","",""
"7 Strongly agree","2017","direct migration background","inadequately","69","0.0632208273044096","0.0494860020690764","0.0769556525397428"
"7 Strongly agree","2017","direct migration background","general elemantary","27","","",""
"7 Strongly agree","2017","direct migration background","middle vocational","18","","",""
"7 Strongly agree","2017","direct migration background","vocational + Abi","5","","",""
"7 Strongly agree","2017","direct migration background","higher vocational","","","",""
"7 Strongly agree","2017","direct migration background","higher education","29","","",""
"7 Strongly agree","2017","indirect migration background","in school","","","",""
"7 Strongly agree","2017","indirect migration background","inadequately","","","",""
"7 Strongly agree","2017","indirect migration background","general elemantary","","","",""
"7 Strongly agree","2017","indirect migration background","middle vocational","","","",""
"7 Strongly agree","2017","indirect migration background","vocational + Abi","","","",""
"7 Strongly agree","2017","indirect migration background","higher vocational","","","",""
"7 Strongly agree","2017","indirect migration background","higher education","","","",""
"1 Strongly disagree","2018","no migration background","in school","","","",""
"1 Strongly disagree","2018","no migration background","inadequately","","","",""
"1 Strongly disagree","2018","no migration background","general elemantary","","","",""
"1 Strongly disagree","2018","no migration background","middle vocational","","","",""
"1 Strongly disagree","2018","no migration background","vocational + Abi","","","",""
"1 Strongly disagree","2018","no migration background","higher vocational","","","",""
"1 Strongly disagree","2018","no migration background","higher education","","","",""
"1 Strongly disagree","2018","direct migration background","in school","3","","",""
"1 Strongly disagree","2018","direct migration background","inadequately","100","0.679708226429543","0.607858562849277","0.75155789000981"
"1 Strongly disagree","2018","direct migration background","general elemantary","53","0.577720678778796","0.47942801887373","0.676013338683861"
"1 Strongly disagree","2018","direct migration background","middle vocational","34","0.738478775276065","0.623378448378235","0.853579102173895"
"1 Strongly disagree","2018","direct migration background","vocational + Abi","5","","",""
"1 Strongly disagree","2018","direct migration background","higher vocational","","","",""
"1 Strongly disagree","2018","direct migration background","higher education","30","0.61204368030201","0.47560651886151","0.748480841742511"
"1 Strongly disagree","2018","indirect migration background","in school","","","",""
"1 Strongly disagree","2018","indirect migration background","inadequately","","","",""
"1 Strongly disagree","2018","indirect migration background","general elemantary","","","",""
"1 Strongly disagree","2018","indirect migration background","middle vocational","","","",""
"1 Strongly disagree","2018","indirect migration background","vocational + Abi","","","",""
"1 Strongly disagree","2018","indirect migration background","higher vocational","","","",""
"1 Strongly disagree","2018","indirect migration background","higher education","","","",""
"2 on scale 1-7 ","2018","no migration background","in school","","","",""
"2 on scale 1-7 ","2018","no migration background","inadequately","","","",""
"2 on scale 1-7 ","2018","no migration background","general elemantary","","","",""
"2 on scale 1-7 ","2018","no migration background","middle vocational","","","",""
"2 on scale 1-7 ","2018","no migration background","vocational + Abi","","","",""
"2 on scale 1-7 ","2018","no migration background","higher vocational","","","",""
"2 on scale 1-7 ","2018","no migration background","higher education","","","",""
"2 on scale 1-7 ","2018","direct migration background","in school","","","",""
"2 on scale 1-7 ","2018","direct migration background","inadequately","13","","",""
"2 on scale 1-7 ","2018","direct migration background","general elemantary","9","","",""
"2 on scale 1-7 ","2018","direct migration background","middle vocational","5","","",""
"2 on scale 1-7 ","2018","direct migration background","vocational + Abi","","","",""
"2 on scale 1-7 ","2018","direct migration background","higher vocational","","","",""
"2 on scale 1-7 ","2018","direct migration background","higher education","8","","",""
"2 on scale 1-7 ","2018","indirect migration background","in school","","","",""
"2 on scale 1-7 ","2018","indirect migration background","inadequately","","","",""
"2 on scale 1-7 ","2018","indirect migration background","general elemantary","","","",""
"2 on scale 1-7 ","2018","indirect migration background","middle vocational","","","",""
"2 on scale 1-7 ","2018","indirect migration background","vocational + Abi","","","",""
"2 on scale 1-7 ","2018","indirect migration background","higher vocational","","","",""
"2 on scale 1-7 ","2018","indirect migration background","higher education","","","",""
"3 on scale 1-7 ","2018","no migration background","in school","","","",""
"3 on scale 1-7 ","2018","no migration background","inadequately","","","",""
"3 on scale 1-7 ","2018","no migration background","general elemantary","","","",""
"3 on scale 1-7 ","2018","no migration background","middle vocational","","","",""
"3 on scale 1-7 ","2018","no migration background","vocational + Abi","","","",""
"3 on scale 1-7 ","2018","no migration background","higher vocational","","","",""
"3 on scale 1-7 ","2018","no migration background","higher education","","","",""
"3 on scale 1-7 ","2018","direct migration background","in school","2","","",""
"3 on scale 1-7 ","2018","direct migration background","inadequately","11","","",""
"3 on scale 1-7 ","2018","direct migration background","general elemantary","10","","",""
"3 on scale 1-7 ","2018","direct migration background","middle vocational","","","",""
"3 on scale 1-7 ","2018","direct migration background","vocational + Abi","","","",""
"3 on scale 1-7 ","2018","direct migration background","higher vocational","","","",""
"3 on scale 1-7 ","2018","direct migration background","higher education","4","","",""
"3 on scale 1-7 ","2018","indirect migration background","in school","","","",""
"3 on scale 1-7 ","2018","indirect migration background","inadequately","","","",""
"3 on scale 1-7 ","2018","indirect migration background","general elemantary","","","",""
"3 on scale 1-7 ","2018","indirect migration background","middle vocational","","","",""
"3 on scale 1-7 ","2018","indirect migration background","vocational + Abi","","","",""
"3 on scale 1-7 ","2018","indirect migration background","higher vocational","","","",""
"3 on scale 1-7 ","2018","indirect migration background","higher education","","","",""
"4 on scale 1-7","2018","no migration background","in school","","","",""
"4 on scale 1-7","2018","no migration background","inadequately","","","",""
"4 on scale 1-7","2018","no migration background","general elemantary","","","",""
"4 on scale 1-7","2018","no migration background","middle vocational","","","",""
"4 on scale 1-7","2018","no migration background","vocational + Abi","","","",""
"4 on scale 1-7","2018","no migration background","higher vocational","","","",""
"4 on scale 1-7","2018","no migration background","higher education","","","",""
"4 on scale 1-7","2018","direct migration background","in school","1","","",""
"4 on scale 1-7","2018","direct migration background","inadequately","18","","",""
"4 on scale 1-7","2018","direct migration background","general elemantary","7","","",""
"4 on scale 1-7","2018","direct migration background","middle vocational","8","","",""
"4 on scale 1-7","2018","direct migration background","vocational + Abi","1","","",""
"4 on scale 1-7","2018","direct migration background","higher vocational","","","",""
"4 on scale 1-7","2018","direct migration background","higher education","2","","",""
"4 on scale 1-7","2018","indirect migration background","in school","","","",""
"4 on scale 1-7","2018","indirect migration background","inadequately","","","",""
"4 on scale 1-7","2018","indirect migration background","general elemantary","","","",""
"4 on scale 1-7","2018","indirect migration background","middle vocational","","","",""
"4 on scale 1-7","2018","indirect migration background","vocational + Abi","","","",""
"4 on scale 1-7","2018","indirect migration background","higher vocational","","","",""
"4 on scale 1-7","2018","indirect migration background","higher education","","","",""
"5 on scale 1-7","2018","no migration background","in school","","","",""
"5 on scale 1-7","2018","no migration background","inadequately","","","",""
"5 on scale 1-7","2018","no migration background","general elemantary","","","",""
"5 on scale 1-7","2018","no migration background","middle vocational","","","",""
"5 on scale 1-7","2018","no migration background","vocational + Abi","","","",""
"5 on scale 1-7","2018","no migration background","higher vocational","","","",""
"5 on scale 1-7","2018","no migration background","higher education","","","",""
"5 on scale 1-7","2018","direct migration background","in school","1","","",""
"5 on scale 1-7","2018","direct migration background","inadequately","5","","",""
"5 on scale 1-7","2018","direct migration background","general elemantary","5","","",""
"5 on scale 1-7","2018","direct migration background","middle vocational","2","","",""
"5 on scale 1-7","2018","direct migration background","vocational + Abi","1","","",""
"5 on scale 1-7","2018","direct migration background","higher vocational","","","",""
"5 on scale 1-7","2018","direct migration background","higher education","4","","",""
"5 on scale 1-7","2018","indirect migration background","in school","","","",""
"5 on scale 1-7","2018","indirect migration background","inadequately","","","",""
"5 on scale 1-7","2018","indirect migration background","general elemantary","","","",""
"5 on scale 1-7","2018","indirect migration background","middle vocational","","","",""
"5 on scale 1-7","2018","indirect migration background","vocational + Abi","","","",""
"5 on scale 1-7","2018","indirect migration background","higher vocational","","","",""
"5 on scale 1-7","2018","indirect migration background","higher education","","","",""
"6 on scale 1-7","2018","no migration background","in school","","","",""
"6 on scale 1-7","2018","no migration background","inadequately","","","",""
"6 on scale 1-7","2018","no migration background","general elemantary","","","",""
"6 on scale 1-7","2018","no migration background","middle vocational","","","",""
"6 on scale 1-7","2018","no migration background","vocational + Abi","","","",""
"6 on scale 1-7","2018","no migration background","higher vocational","","","",""
"6 on scale 1-7","2018","no migration background","higher education","","","",""
"6 on scale 1-7","2018","direct migration background","in school","1","","",""
"6 on scale 1-7","2018","direct migration background","inadequately","1","","",""
"6 on scale 1-7","2018","direct migration background","general elemantary","1","","",""
"6 on scale 1-7","2018","direct migration background","middle vocational","1","","",""
"6 on scale 1-7","2018","direct migration background","vocational + Abi","","","",""
"6 on scale 1-7","2018","direct migration background","higher vocational","","","",""
"6 on scale 1-7","2018","direct migration background","higher education","","","",""
"6 on scale 1-7","2018","indirect migration background","in school","","","",""
"6 on scale 1-7","2018","indirect migration background","inadequately","","","",""
"6 on scale 1-7","2018","indirect migration background","general elemantary","","","",""
"6 on scale 1-7","2018","indirect migration background","middle vocational","","","",""
"6 on scale 1-7","2018","indirect migration background","vocational + Abi","","","",""
"6 on scale 1-7","2018","indirect migration background","higher vocational","","","",""
"6 on scale 1-7","2018","indirect migration background","higher education","","","",""
"7 Strongly agree","2018","no migration background","in school","","","",""
"7 Strongly agree","2018","no migration background","inadequately","","","",""
"7 Strongly agree","2018","no migration background","general elemantary","","","",""
"7 Strongly agree","2018","no migration background","middle vocational","","","",""
"7 Strongly agree","2018","no migration background","vocational + Abi","","","",""
"7 Strongly agree","2018","no migration background","higher vocational","","","",""
"7 Strongly agree","2018","no migration background","higher education","","","",""
"7 Strongly agree","2018","direct migration background","in school","1","","",""
"7 Strongly agree","2018","direct migration background","inadequately","14","","",""
"7 Strongly agree","2018","direct migration background","general elemantary","12","","",""
"7 Strongly agree","2018","direct migration background","middle vocational","6","","",""
"7 Strongly agree","2018","direct migration background","vocational + Abi","","","",""
"7 Strongly agree","2018","direct migration background","higher vocational","","","",""
"7 Strongly agree","2018","direct migration background","higher education","1","","",""
"7 Strongly agree","2018","indirect migration background","in school","","","",""
"7 Strongly agree","2018","indirect migration background","inadequately","","","",""
"7 Strongly agree","2018","indirect migration background","general elemantary","","","",""
"7 Strongly agree","2018","indirect migration background","middle vocational","","","",""
"7 Strongly agree","2018","indirect migration background","vocational + Abi","","","",""
"7 Strongly agree","2018","indirect migration background","higher vocational","","","",""
"7 Strongly agree","2018","indirect migration background","higher education","","","",""
"1 Strongly disagree","2019","no migration background","in school","","","",""
"1 Strongly disagree","2019","no migration background","inadequately","","","",""
"1 Strongly disagree","2019","no migration background","general elemantary","","","",""
"1 Strongly disagree","2019","no migration background","middle vocational","","","",""
"1 Strongly disagree","2019","no migration background","vocational + Abi","","","",""
"1 Strongly disagree","2019","no migration background","higher vocational","","","",""
"1 Strongly disagree","2019","no migration background","higher education","","","",""
"1 Strongly disagree","2019","direct migration background","in school","1","","",""
"1 Strongly disagree","2019","direct migration background","inadequately","68","0.577901573613486","0.493325747558153","0.662477399668818"
"1 Strongly disagree","2019","direct migration background","general elemantary","25","","",""
"1 Strongly disagree","2019","direct migration background","middle vocational","17","","",""
"1 Strongly disagree","2019","direct migration background","vocational + Abi","","","",""
"1 Strongly disagree","2019","direct migration background","higher vocational","","","",""
"1 Strongly disagree","2019","direct migration background","higher education","13","","",""
"1 Strongly disagree","2019","indirect migration background","in school","","","",""
"1 Strongly disagree","2019","indirect migration background","inadequately","","","",""
"1 Strongly disagree","2019","indirect migration background","general elemantary","","","",""
"1 Strongly disagree","2019","indirect migration background","middle vocational","","","",""
"1 Strongly disagree","2019","indirect migration background","vocational + Abi","","","",""
"1 Strongly disagree","2019","indirect migration background","higher vocational","","","",""
