"pld0045","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Very often","2015","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Very often","2015","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Very often","2015","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Often","2015","lower secondary degree","1-pers.-HH","","","",""
"Often","2015","lower secondary degree","(Married) couple without C. ","","","",""
"Often","2015","lower secondary degree","Single parent ","","","",""
"Often","2015","lower secondary degree","Couple + C. LE 16 ","","","",""
"Often","2015","lower secondary degree","Couple + C. GT 16 ","","","",""
"Often","2015","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Often","2015","secondary school degree","1-pers.-HH","","","",""
"Often","2015","secondary school degree","(Married) couple without C. ","","","",""
"Often","2015","secondary school degree","Single parent ","","","",""
"Often","2015","secondary school degree","Couple + C. LE 16 ","","","",""
"Often","2015","secondary school degree","Couple + C. GT 16 ","","","",""
"Often","2015","secondary school degree","Couple + C. LE and GT 16","","","",""
"Often","2015","college entrance qualification","1-pers.-HH","","","",""
"Often","2015","college entrance qualification","(Married) couple without C. ","","","",""
"Often","2015","college entrance qualification","Single parent ","","","",""
"Often","2015","college entrance qualification","Couple + C. LE 16 ","","","",""
"Often","2015","college entrance qualification","Couple + C. GT 16 ","","","",""
"Often","2015","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Often","2015","Other degree","1-pers.-HH","","","",""
"Often","2015","Other degree","(Married) couple without C. ","","","",""
"Often","2015","Other degree","Single parent ","","","",""
"Often","2015","Other degree","Couple + C. LE 16 ","","","",""
"Often","2015","Other degree","Couple + C. GT 16 ","","","",""
"Often","2015","Other degree","Couple + C. LE and GT 16","","","",""
"Often","2015","no degree/no degree yet","1-pers.-HH","","","",""
"Often","2015","no degree/no degree yet","(Married) couple without C. ","","","",""
"Often","2015","no degree/no degree yet","Single parent ","","","",""
"Often","2015","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Often","2015","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Often","2015","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Sometimes","2015","lower secondary degree","1-pers.-HH","","","",""
"Sometimes","2015","lower secondary degree","(Married) couple without C. ","","","",""
"Sometimes","2015","lower secondary degree","Single parent ","","","",""
"Sometimes","2015","lower secondary degree","Couple + C. LE 16 ","","","",""
"Sometimes","2015","lower secondary degree","Couple + C. GT 16 ","","","",""
"Sometimes","2015","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Sometimes","2015","secondary school degree","1-pers.-HH","","","",""
"Sometimes","2015","secondary school degree","(Married) couple without C. ","","","",""
"Sometimes","2015","secondary school degree","Single parent ","","","",""
"Sometimes","2015","secondary school degree","Couple + C. LE 16 ","","","",""
"Sometimes","2015","secondary school degree","Couple + C. GT 16 ","","","",""
"Sometimes","2015","secondary school degree","Couple + C. LE and GT 16","","","",""
"Sometimes","2015","college entrance qualification","1-pers.-HH","","","",""
"Sometimes","2015","college entrance qualification","(Married) couple without C. ","","","",""
"Sometimes","2015","college entrance qualification","Single parent ","","","",""
"Sometimes","2015","college entrance qualification","Couple + C. LE 16 ","","","",""
"Sometimes","2015","college entrance qualification","Couple + C. GT 16 ","","","",""
"Sometimes","2015","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Sometimes","2015","Other degree","1-pers.-HH","","","",""
"Sometimes","2015","Other degree","(Married) couple without C. ","","","",""
"Sometimes","2015","Other degree","Single parent ","","","",""
"Sometimes","2015","Other degree","Couple + C. LE 16 ","","","",""
"Sometimes","2015","Other degree","Couple + C. GT 16 ","","","",""
"Sometimes","2015","Other degree","Couple + C. LE and GT 16","","","",""
"Sometimes","2015","no degree/no degree yet","1-pers.-HH","","","",""
"Sometimes","2015","no degree/no degree yet","(Married) couple without C. ","","","",""
"Sometimes","2015","no degree/no degree yet","Single parent ","","","",""
"Sometimes","2015","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Sometimes","2015","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Sometimes","2015","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Rarely","2015","lower secondary degree","1-pers.-HH","","","",""
"Rarely","2015","lower secondary degree","(Married) couple without C. ","","","",""
"Rarely","2015","lower secondary degree","Single parent ","","","",""
"Rarely","2015","lower secondary degree","Couple + C. LE 16 ","","","",""
"Rarely","2015","lower secondary degree","Couple + C. GT 16 ","","","",""
"Rarely","2015","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Rarely","2015","secondary school degree","1-pers.-HH","","","",""
"Rarely","2015","secondary school degree","(Married) couple without C. ","","","",""
"Rarely","2015","secondary school degree","Single parent ","","","",""
"Rarely","2015","secondary school degree","Couple + C. LE 16 ","","","",""
"Rarely","2015","secondary school degree","Couple + C. GT 16 ","","","",""
"Rarely","2015","secondary school degree","Couple + C. LE and GT 16","","","",""
"Rarely","2015","college entrance qualification","1-pers.-HH","","","",""
"Rarely","2015","college entrance qualification","(Married) couple without C. ","","","",""
"Rarely","2015","college entrance qualification","Single parent ","","","",""
"Rarely","2015","college entrance qualification","Couple + C. LE 16 ","","","",""
"Rarely","2015","college entrance qualification","Couple + C. GT 16 ","","","",""
"Rarely","2015","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Rarely","2015","Other degree","1-pers.-HH","","","",""
"Rarely","2015","Other degree","(Married) couple without C. ","","","",""
"Rarely","2015","Other degree","Single parent ","","","",""
"Rarely","2015","Other degree","Couple + C. LE 16 ","","","",""
"Rarely","2015","Other degree","Couple + C. GT 16 ","","","",""
"Rarely","2015","Other degree","Couple + C. LE and GT 16","","","",""
"Rarely","2015","no degree/no degree yet","1-pers.-HH","","","",""
"Rarely","2015","no degree/no degree yet","(Married) couple without C. ","","","",""
"Rarely","2015","no degree/no degree yet","Single parent ","","","",""
"Rarely","2015","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Rarely","2015","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Rarely","2015","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Never","2015","lower secondary degree","1-pers.-HH","","","",""
"Never","2015","lower secondary degree","(Married) couple without C. ","","","",""
"Never","2015","lower secondary degree","Single parent ","","","",""
"Never","2015","lower secondary degree","Couple + C. LE 16 ","","","",""
"Never","2015","lower secondary degree","Couple + C. GT 16 ","","","",""
"Never","2015","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Never","2015","secondary school degree","1-pers.-HH","","","",""
"Never","2015","secondary school degree","(Married) couple without C. ","","","",""
"Never","2015","secondary school degree","Single parent ","","","",""
"Never","2015","secondary school degree","Couple + C. LE 16 ","","","",""
"Never","2015","secondary school degree","Couple + C. GT 16 ","","","",""
"Never","2015","secondary school degree","Couple + C. LE and GT 16","","","",""
"Never","2015","college entrance qualification","1-pers.-HH","","","",""
"Never","2015","college entrance qualification","(Married) couple without C. ","","","",""
"Never","2015","college entrance qualification","Single parent ","","","",""
"Never","2015","college entrance qualification","Couple + C. LE 16 ","","","",""
"Never","2015","college entrance qualification","Couple + C. GT 16 ","","","",""
"Never","2015","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Never","2015","Other degree","1-pers.-HH","","","",""
"Never","2015","Other degree","(Married) couple without C. ","","","",""
"Never","2015","Other degree","Single parent ","","","",""
"Never","2015","Other degree","Couple + C. LE 16 ","","","",""
"Never","2015","Other degree","Couple + C. GT 16 ","","","",""
"Never","2015","Other degree","Couple + C. LE and GT 16","","","",""
"Never","2015","no degree/no degree yet","1-pers.-HH","","","",""
"Never","2015","no degree/no degree yet","(Married) couple without C. ","","","",""
"Never","2015","no degree/no degree yet","Single parent ","","","",""
"Never","2015","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Never","2015","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Never","2015","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Very often","2016","lower secondary degree","1-pers.-HH","","","",""
"Very often","2016","lower secondary degree","(Married) couple without C. ","","","",""
"Very often","2016","lower secondary degree","Single parent ","","","",""
"Very often","2016","lower secondary degree","Couple + C. LE 16 ","","","",""
"Very often","2016","lower secondary degree","Couple + C. GT 16 ","","","",""
"Very often","2016","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Very often","2016","secondary school degree","1-pers.-HH","","","",""
"Very often","2016","secondary school degree","(Married) couple without C. ","","","",""
"Very often","2016","secondary school degree","Single parent ","","","",""
"Very often","2016","secondary school degree","Couple + C. LE 16 ","","","",""
"Very often","2016","secondary school degree","Couple + C. GT 16 ","","","",""
"Very often","2016","secondary school degree","Couple + C. LE and GT 16","","","",""
"Very often","2016","college entrance qualification","1-pers.-HH","","","",""
"Very often","2016","college entrance qualification","(Married) couple without C. ","","","",""
"Very often","2016","college entrance qualification","Single parent ","","","",""
"Very often","2016","college entrance qualification","Couple + C. LE 16 ","","","",""
"Very often","2016","college entrance qualification","Couple + C. GT 16 ","","","",""
"Very often","2016","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Very often","2016","Other degree","1-pers.-HH","","","",""
"Very often","2016","Other degree","(Married) couple without C. ","","","",""
"Very often","2016","Other degree","Single parent ","","","",""
"Very often","2016","Other degree","Couple + C. LE 16 ","","","",""
"Very often","2016","Other degree","Couple + C. GT 16 ","","","",""
"Very often","2016","Other degree","Couple + C. LE and GT 16","","","",""
"Very often","2016","no degree/no degree yet","1-pers.-HH","","","",""
"Very often","2016","no degree/no degree yet","(Married) couple without C. ","","","",""
"Very often","2016","no degree/no degree yet","Single parent ","","","",""
"Very often","2016","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Very often","2016","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Very often","2016","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Often","2016","lower secondary degree","1-pers.-HH","","","",""
"Often","2016","lower secondary degree","(Married) couple without C. ","","","",""
"Often","2016","lower secondary degree","Single parent ","","","",""
"Often","2016","lower secondary degree","Couple + C. LE 16 ","","","",""
"Often","2016","lower secondary degree","Couple + C. GT 16 ","","","",""
"Often","2016","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Often","2016","secondary school degree","1-pers.-HH","","","",""
"Often","2016","secondary school degree","(Married) couple without C. ","","","",""
"Often","2016","secondary school degree","Single parent ","","","",""
"Often","2016","secondary school degree","Couple + C. LE 16 ","","","",""
"Often","2016","secondary school degree","Couple + C. GT 16 ","","","",""
"Often","2016","secondary school degree","Couple + C. LE and GT 16","","","",""
"Often","2016","college entrance qualification","1-pers.-HH","","","",""
"Often","2016","college entrance qualification","(Married) couple without C. ","","","",""
"Often","2016","college entrance qualification","Single parent ","","","",""
"Often","2016","college entrance qualification","Couple + C. LE 16 ","","","",""
"Often","2016","college entrance qualification","Couple + C. GT 16 ","","","",""
"Often","2016","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Often","2016","Other degree","1-pers.-HH","","","",""
"Often","2016","Other degree","(Married) couple without C. ","","","",""
"Often","2016","Other degree","Single parent ","","","",""
"Often","2016","Other degree","Couple + C. LE 16 ","","","",""
"Often","2016","Other degree","Couple + C. GT 16 ","","","",""
"Often","2016","Other degree","Couple + C. LE and GT 16","","","",""
"Often","2016","no degree/no degree yet","1-pers.-HH","","","",""
"Often","2016","no degree/no degree yet","(Married) couple without C. ","","","",""
"Often","2016","no degree/no degree yet","Single parent ","","","",""
"Often","2016","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Often","2016","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Often","2016","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Sometimes","2016","lower secondary degree","1-pers.-HH","","","",""
"Sometimes","2016","lower secondary degree","(Married) couple without C. ","","","",""
"Sometimes","2016","lower secondary degree","Single parent ","","","",""
"Sometimes","2016","lower secondary degree","Couple + C. LE 16 ","","","",""
"Sometimes","2016","lower secondary degree","Couple + C. GT 16 ","","","",""
"Sometimes","2016","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Sometimes","2016","secondary school degree","1-pers.-HH","","","",""
"Sometimes","2016","secondary school degree","(Married) couple without C. ","","","",""
"Sometimes","2016","secondary school degree","Single parent ","","","",""
"Sometimes","2016","secondary school degree","Couple + C. LE 16 ","","","",""
"Sometimes","2016","secondary school degree","Couple + C. GT 16 ","","","",""
"Sometimes","2016","secondary school degree","Couple + C. LE and GT 16","","","",""
"Sometimes","2016","college entrance qualification","1-pers.-HH","","","",""
"Sometimes","2016","college entrance qualification","(Married) couple without C. ","","","",""
"Sometimes","2016","college entrance qualification","Single parent ","","","",""
"Sometimes","2016","college entrance qualification","Couple + C. LE 16 ","","","",""
"Sometimes","2016","college entrance qualification","Couple + C. GT 16 ","","","",""
"Sometimes","2016","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Sometimes","2016","Other degree","1-pers.-HH","","","",""
"Sometimes","2016","Other degree","(Married) couple without C. ","","","",""
"Sometimes","2016","Other degree","Single parent ","","","",""
"Sometimes","2016","Other degree","Couple + C. LE 16 ","","","",""
"Sometimes","2016","Other degree","Couple + C. GT 16 ","","","",""
"Sometimes","2016","Other degree","Couple + C. LE and GT 16","","","",""
"Sometimes","2016","no degree/no degree yet","1-pers.-HH","","","",""
"Sometimes","2016","no degree/no degree yet","(Married) couple without C. ","","","",""
"Sometimes","2016","no degree/no degree yet","Single parent ","","","",""
"Sometimes","2016","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Sometimes","2016","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Sometimes","2016","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Rarely","2016","lower secondary degree","1-pers.-HH","","","",""
"Rarely","2016","lower secondary degree","(Married) couple without C. ","","","",""
"Rarely","2016","lower secondary degree","Single parent ","","","",""
"Rarely","2016","lower secondary degree","Couple + C. LE 16 ","","","",""
"Rarely","2016","lower secondary degree","Couple + C. GT 16 ","","","",""
"Rarely","2016","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Rarely","2016","secondary school degree","1-pers.-HH","","","",""
"Rarely","2016","secondary school degree","(Married) couple without C. ","","","",""
"Rarely","2016","secondary school degree","Single parent ","","","",""
"Rarely","2016","secondary school degree","Couple + C. LE 16 ","","","",""
"Rarely","2016","secondary school degree","Couple + C. GT 16 ","","","",""
"Rarely","2016","secondary school degree","Couple + C. LE and GT 16","","","",""
"Rarely","2016","college entrance qualification","1-pers.-HH","","","",""
"Rarely","2016","college entrance qualification","(Married) couple without C. ","","","",""
"Rarely","2016","college entrance qualification","Single parent ","","","",""
"Rarely","2016","college entrance qualification","Couple + C. LE 16 ","","","",""
"Rarely","2016","college entrance qualification","Couple + C. GT 16 ","","","",""
"Rarely","2016","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Rarely","2016","Other degree","1-pers.-HH","","","",""
"Rarely","2016","Other degree","(Married) couple without C. ","","","",""
"Rarely","2016","Other degree","Single parent ","","","",""
"Rarely","2016","Other degree","Couple + C. LE 16 ","","","",""
"Rarely","2016","Other degree","Couple + C. GT 16 ","","","",""
"Rarely","2016","Other degree","Couple + C. LE and GT 16","","","",""
"Rarely","2016","no degree/no degree yet","1-pers.-HH","","","",""
"Rarely","2016","no degree/no degree yet","(Married) couple without C. ","","","",""
"Rarely","2016","no degree/no degree yet","Single parent ","","","",""
"Rarely","2016","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Rarely","2016","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Rarely","2016","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Never","2016","lower secondary degree","1-pers.-HH","","","",""
"Never","2016","lower secondary degree","(Married) couple without C. ","","","",""
"Never","2016","lower secondary degree","Single parent ","","","",""
"Never","2016","lower secondary degree","Couple + C. LE 16 ","","","",""
"Never","2016","lower secondary degree","Couple + C. GT 16 ","","","",""
"Never","2016","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Never","2016","secondary school degree","1-pers.-HH","","","",""
"Never","2016","secondary school degree","(Married) couple without C. ","","","",""
"Never","2016","secondary school degree","Single parent ","","","",""
"Never","2016","secondary school degree","Couple + C. LE 16 ","","","",""
"Never","2016","secondary school degree","Couple + C. GT 16 ","","","",""
"Never","2016","secondary school degree","Couple + C. LE and GT 16","","","",""
"Never","2016","college entrance qualification","1-pers.-HH","","","",""
"Never","2016","college entrance qualification","(Married) couple without C. ","","","",""
"Never","2016","college entrance qualification","Single parent ","","","",""
"Never","2016","college entrance qualification","Couple + C. LE 16 ","","","",""
"Never","2016","college entrance qualification","Couple + C. GT 16 ","","","",""
"Never","2016","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Never","2016","Other degree","1-pers.-HH","","","",""
"Never","2016","Other degree","(Married) couple without C. ","","","",""
"Never","2016","Other degree","Single parent ","","","",""
"Never","2016","Other degree","Couple + C. LE 16 ","","","",""
"Never","2016","Other degree","Couple + C. GT 16 ","","","",""
"Never","2016","Other degree","Couple + C. LE and GT 16","","","",""
"Never","2016","no degree/no degree yet","1-pers.-HH","","","",""
"Never","2016","no degree/no degree yet","(Married) couple without C. ","","","",""
"Never","2016","no degree/no degree yet","Single parent ","","","",""
"Never","2016","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Never","2016","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Never","2016","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Very often","2017","lower secondary degree","1-pers.-HH","","","",""
"Very often","2017","lower secondary degree","(Married) couple without C. ","","","",""
"Very often","2017","lower secondary degree","Single parent ","","","",""
"Very often","2017","lower secondary degree","Couple + C. LE 16 ","","","",""
"Very often","2017","lower secondary degree","Couple + C. GT 16 ","","","",""
"Very often","2017","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Very often","2017","secondary school degree","1-pers.-HH","","","",""
"Very often","2017","secondary school degree","(Married) couple without C. ","","","",""
"Very often","2017","secondary school degree","Single parent ","","","",""
"Very often","2017","secondary school degree","Couple + C. LE 16 ","","","",""
"Very often","2017","secondary school degree","Couple + C. GT 16 ","","","",""
"Very often","2017","secondary school degree","Couple + C. LE and GT 16","","","",""
"Very often","2017","college entrance qualification","1-pers.-HH","","","",""
"Very often","2017","college entrance qualification","(Married) couple without C. ","","","",""
"Very often","2017","college entrance qualification","Single parent ","","","",""
"Very often","2017","college entrance qualification","Couple + C. LE 16 ","","","",""
"Very often","2017","college entrance qualification","Couple + C. GT 16 ","","","",""
"Very often","2017","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Very often","2017","Other degree","1-pers.-HH","","","",""
"Very often","2017","Other degree","(Married) couple without C. ","","","",""
"Very often","2017","Other degree","Single parent ","","","",""
"Very often","2017","Other degree","Couple + C. LE 16 ","","","",""
"Very often","2017","Other degree","Couple + C. GT 16 ","","","",""
"Very often","2017","Other degree","Couple + C. LE and GT 16","","","",""
"Very often","2017","no degree/no degree yet","1-pers.-HH","","","",""
"Very often","2017","no degree/no degree yet","(Married) couple without C. ","","","",""
"Very often","2017","no degree/no degree yet","Single parent ","","","",""
"Very often","2017","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Very often","2017","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Very often","2017","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Often","2017","lower secondary degree","1-pers.-HH","","","",""
"Often","2017","lower secondary degree","(Married) couple without C. ","","","",""
"Often","2017","lower secondary degree","Single parent ","","","",""
"Often","2017","lower secondary degree","Couple + C. LE 16 ","","","",""
"Often","2017","lower secondary degree","Couple + C. GT 16 ","","","",""
"Often","2017","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Often","2017","secondary school degree","1-pers.-HH","","","",""
"Often","2017","secondary school degree","(Married) couple without C. ","","","",""
"Often","2017","secondary school degree","Single parent ","","","",""
"Often","2017","secondary school degree","Couple + C. LE 16 ","","","",""
"Often","2017","secondary school degree","Couple + C. GT 16 ","","","",""
"Often","2017","secondary school degree","Couple + C. LE and GT 16","","","",""
"Often","2017","college entrance qualification","1-pers.-HH","","","",""
"Often","2017","college entrance qualification","(Married) couple without C. ","","","",""
"Often","2017","college entrance qualification","Single parent ","","","",""
"Often","2017","college entrance qualification","Couple + C. LE 16 ","","","",""
"Often","2017","college entrance qualification","Couple + C. GT 16 ","","","",""
"Often","2017","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Often","2017","Other degree","1-pers.-HH","","","",""
"Often","2017","Other degree","(Married) couple without C. ","","","",""
"Often","2017","Other degree","Single parent ","","","",""
"Often","2017","Other degree","Couple + C. LE 16 ","","","",""
"Often","2017","Other degree","Couple + C. GT 16 ","","","",""
"Often","2017","Other degree","Couple + C. LE and GT 16","","","",""
"Often","2017","no degree/no degree yet","1-pers.-HH","","","",""
"Often","2017","no degree/no degree yet","(Married) couple without C. ","","","",""
"Often","2017","no degree/no degree yet","Single parent ","","","",""
"Often","2017","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Often","2017","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Often","2017","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Sometimes","2017","lower secondary degree","1-pers.-HH","","","",""
"Sometimes","2017","lower secondary degree","(Married) couple without C. ","","","",""
"Sometimes","2017","lower secondary degree","Single parent ","","","",""
"Sometimes","2017","lower secondary degree","Couple + C. LE 16 ","","","",""
"Sometimes","2017","lower secondary degree","Couple + C. GT 16 ","","","",""
"Sometimes","2017","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Sometimes","2017","secondary school degree","1-pers.-HH","","","",""
"Sometimes","2017","secondary school degree","(Married) couple without C. ","","","",""
"Sometimes","2017","secondary school degree","Single parent ","","","",""
"Sometimes","2017","secondary school degree","Couple + C. LE 16 ","","","",""
"Sometimes","2017","secondary school degree","Couple + C. GT 16 ","","","",""
"Sometimes","2017","secondary school degree","Couple + C. LE and GT 16","","","",""
"Sometimes","2017","college entrance qualification","1-pers.-HH","","","",""
"Sometimes","2017","college entrance qualification","(Married) couple without C. ","","","",""
"Sometimes","2017","college entrance qualification","Single parent ","","","",""
"Sometimes","2017","college entrance qualification","Couple + C. LE 16 ","","","",""
"Sometimes","2017","college entrance qualification","Couple + C. GT 16 ","","","",""
"Sometimes","2017","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Sometimes","2017","Other degree","1-pers.-HH","","","",""
"Sometimes","2017","Other degree","(Married) couple without C. ","","","",""
"Sometimes","2017","Other degree","Single parent ","","","",""
"Sometimes","2017","Other degree","Couple + C. LE 16 ","","","",""
"Sometimes","2017","Other degree","Couple + C. GT 16 ","","","",""
"Sometimes","2017","Other degree","Couple + C. LE and GT 16","","","",""
"Sometimes","2017","no degree/no degree yet","1-pers.-HH","","","",""
"Sometimes","2017","no degree/no degree yet","(Married) couple without C. ","","","",""
"Sometimes","2017","no degree/no degree yet","Single parent ","","","",""
"Sometimes","2017","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Sometimes","2017","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Sometimes","2017","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Rarely","2017","lower secondary degree","1-pers.-HH","","","",""
"Rarely","2017","lower secondary degree","(Married) couple without C. ","","","",""
"Rarely","2017","lower secondary degree","Single parent ","","","",""
"Rarely","2017","lower secondary degree","Couple + C. LE 16 ","","","",""
"Rarely","2017","lower secondary degree","Couple + C. GT 16 ","","","",""
"Rarely","2017","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Rarely","2017","secondary school degree","1-pers.-HH","","","",""
"Rarely","2017","secondary school degree","(Married) couple without C. ","","","",""
"Rarely","2017","secondary school degree","Single parent ","","","",""
"Rarely","2017","secondary school degree","Couple + C. LE 16 ","","","",""
"Rarely","2017","secondary school degree","Couple + C. GT 16 ","","","",""
"Rarely","2017","secondary school degree","Couple + C. LE and GT 16","","","",""
"Rarely","2017","college entrance qualification","1-pers.-HH","","","",""
"Rarely","2017","college entrance qualification","(Married) couple without C. ","","","",""
"Rarely","2017","college entrance qualification","Single parent ","","","",""
"Rarely","2017","college entrance qualification","Couple + C. LE 16 ","","","",""
"Rarely","2017","college entrance qualification","Couple + C. GT 16 ","","","",""
"Rarely","2017","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Rarely","2017","Other degree","1-pers.-HH","","","",""
"Rarely","2017","Other degree","(Married) couple without C. ","","","",""
"Rarely","2017","Other degree","Single parent ","","","",""
"Rarely","2017","Other degree","Couple + C. LE 16 ","","","",""
"Rarely","2017","Other degree","Couple + C. GT 16 ","","","",""
"Rarely","2017","Other degree","Couple + C. LE and GT 16","","","",""
"Rarely","2017","no degree/no degree yet","1-pers.-HH","","","",""
"Rarely","2017","no degree/no degree yet","(Married) couple without C. ","","","",""
"Rarely","2017","no degree/no degree yet","Single parent ","","","",""
"Rarely","2017","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Rarely","2017","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Rarely","2017","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Never","2017","lower secondary degree","1-pers.-HH","","","",""
"Never","2017","lower secondary degree","(Married) couple without C. ","","","",""
"Never","2017","lower secondary degree","Single parent ","","","",""
"Never","2017","lower secondary degree","Couple + C. LE 16 ","","","",""
"Never","2017","lower secondary degree","Couple + C. GT 16 ","","","",""
"Never","2017","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Never","2017","secondary school degree","1-pers.-HH","","","",""
"Never","2017","secondary school degree","(Married) couple without C. ","","","",""
"Never","2017","secondary school degree","Single parent ","","","",""
"Never","2017","secondary school degree","Couple + C. LE 16 ","","","",""
"Never","2017","secondary school degree","Couple + C. GT 16 ","","","",""
"Never","2017","secondary school degree","Couple + C. LE and GT 16","","","",""
"Never","2017","college entrance qualification","1-pers.-HH","","","",""
"Never","2017","college entrance qualification","(Married) couple without C. ","","","",""
"Never","2017","college entrance qualification","Single parent ","","","",""
"Never","2017","college entrance qualification","Couple + C. LE 16 ","","","",""
"Never","2017","college entrance qualification","Couple + C. GT 16 ","","","",""
"Never","2017","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Never","2017","Other degree","1-pers.-HH","","","",""
"Never","2017","Other degree","(Married) couple without C. ","","","",""
"Never","2017","Other degree","Single parent ","","","",""
"Never","2017","Other degree","Couple + C. LE 16 ","","","",""
"Never","2017","Other degree","Couple + C. GT 16 ","","","",""
"Never","2017","Other degree","Couple + C. LE and GT 16","","","",""
"Never","2017","no degree/no degree yet","1-pers.-HH","","","",""
"Never","2017","no degree/no degree yet","(Married) couple without C. ","","","",""
"Never","2017","no degree/no degree yet","Single parent ","","","",""
"Never","2017","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Never","2017","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Never","2017","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Very often","2018","lower secondary degree","1-pers.-HH","72","0.0594674019262231","0.0460304420898716","0.0729043617625746"
"Very often","2018","lower secondary degree","(Married) couple without C. ","111","0.0513302184343903","0.0422142159845343","0.0604462208842462"
"Very often","2018","lower secondary degree","Single parent ","47","0.125075971945884","0.0947466915599935","0.155405252331774"
"Very often","2018","lower secondary degree","Couple + C. LE 16 ","48","0.0509170288825352","0.034959415300911","0.0668746424641594"
"Very often","2018","lower secondary degree","Couple + C. GT 16 ","39","0.0642934382806566","0.0443836346362105","0.0842032419251026"
"Very often","2018","lower secondary degree","Couple + C. LE and GT 16","31","0.149624240584421","0.110170363932558","0.189078117236285"
"Very often","2018","secondary school degree","1-pers.-HH","89","0.069467550417821","0.0543531796125599","0.0845819212230821"
"Very often","2018","secondary school degree","(Married) couple without C. ","101","0.0473966740021368","0.0389220682481811","0.0558712797560924"
