"pld0045","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"Rarely","2015","(3b) higher tertiary education","Male","","","",""
"Rarely","2015","(3b) higher tertiary education","Female","","","",""
"Never","2015","(0) in school","Male","","","",""
"Never","2015","(0) in school","Female","","","",""
"Never","2015","(1a) inadequately completed","Male","","","",""
"Never","2015","(1a) inadequately completed","Female","","","",""
"Never","2015","(1b) general elementary school","Male","","","",""
"Never","2015","(1b) general elementary school","Female","","","",""
"Never","2015","(1c) basic vocational qualification","Male","","","",""
"Never","2015","(1c) basic vocational qualification","Female","","","",""
"Never","2015","(2b) intermediate general qualification","Male","","","",""
"Never","2015","(2b) intermediate general qualification","Female","","","",""
"Never","2015","(2a) intermediate vocational","Male","","","",""
"Never","2015","(2a) intermediate vocational","Female","","","",""
"Never","2015","(2c_gen) general maturity certificate","Male","","","",""
"Never","2015","(2c_gen) general maturity certificate","Female","","","",""
"Never","2015","(2c_voc) vocational maturity certificate","Male","","","",""
"Never","2015","(2c_voc) vocational maturity certificate","Female","","","",""
"Never","2015","(3a) lower tertiary education","Male","","","",""
"Never","2015","(3a) lower tertiary education","Female","","","",""
"Never","2015","(3b) higher tertiary education","Male","","","",""
"Never","2015","(3b) higher tertiary education","Female","","","",""
"Very often","2016","(0) in school","Male","","","",""
"Very often","2016","(0) in school","Female","","","",""
"Very often","2016","(1a) inadequately completed","Male","","","",""
"Very often","2016","(1a) inadequately completed","Female","","","",""
"Very often","2016","(1b) general elementary school","Male","","","",""
"Very often","2016","(1b) general elementary school","Female","","","",""
"Very often","2016","(1c) basic vocational qualification","Male","","","",""
"Very often","2016","(1c) basic vocational qualification","Female","","","",""
"Very often","2016","(2b) intermediate general qualification","Male","","","",""
"Very often","2016","(2b) intermediate general qualification","Female","","","",""
"Very often","2016","(2a) intermediate vocational","Male","","","",""
"Very often","2016","(2a) intermediate vocational","Female","","","",""
"Very often","2016","(2c_gen) general maturity certificate","Male","","","",""
"Very often","2016","(2c_gen) general maturity certificate","Female","","","",""
"Very often","2016","(2c_voc) vocational maturity certificate","Male","","","",""
"Very often","2016","(2c_voc) vocational maturity certificate","Female","","","",""
"Very often","2016","(3a) lower tertiary education","Male","","","",""
"Very often","2016","(3a) lower tertiary education","Female","","","",""
"Very often","2016","(3b) higher tertiary education","Male","","","",""
"Very often","2016","(3b) higher tertiary education","Female","","","",""
"Often","2016","(0) in school","Male","","","",""
"Often","2016","(0) in school","Female","","","",""
"Often","2016","(1a) inadequately completed","Male","","","",""
"Often","2016","(1a) inadequately completed","Female","","","",""
"Often","2016","(1b) general elementary school","Male","","","",""
"Often","2016","(1b) general elementary school","Female","","","",""
"Often","2016","(1c) basic vocational qualification","Male","","","",""
"Often","2016","(1c) basic vocational qualification","Female","","","",""
"Often","2016","(2b) intermediate general qualification","Male","","","",""
"Often","2016","(2b) intermediate general qualification","Female","","","",""
"Often","2016","(2a) intermediate vocational","Male","","","",""
"Often","2016","(2a) intermediate vocational","Female","","","",""
"Often","2016","(2c_gen) general maturity certificate","Male","","","",""
"Often","2016","(2c_gen) general maturity certificate","Female","","","",""
"Often","2016","(2c_voc) vocational maturity certificate","Male","","","",""
"Often","2016","(2c_voc) vocational maturity certificate","Female","","","",""
"Often","2016","(3a) lower tertiary education","Male","","","",""
"Often","2016","(3a) lower tertiary education","Female","","","",""
"Often","2016","(3b) higher tertiary education","Male","","","",""
"Often","2016","(3b) higher tertiary education","Female","","","",""
"Sometimes","2016","(0) in school","Male","","","",""
"Sometimes","2016","(0) in school","Female","","","",""
"Sometimes","2016","(1a) inadequately completed","Male","","","",""
"Sometimes","2016","(1a) inadequately completed","Female","","","",""
"Sometimes","2016","(1b) general elementary school","Male","","","",""
"Sometimes","2016","(1b) general elementary school","Female","","","",""
"Sometimes","2016","(1c) basic vocational qualification","Male","","","",""
"Sometimes","2016","(1c) basic vocational qualification","Female","","","",""
"Sometimes","2016","(2b) intermediate general qualification","Male","","","",""
"Sometimes","2016","(2b) intermediate general qualification","Female","","","",""
"Sometimes","2016","(2a) intermediate vocational","Male","","","",""
"Sometimes","2016","(2a) intermediate vocational","Female","","","",""
"Sometimes","2016","(2c_gen) general maturity certificate","Male","","","",""
"Sometimes","2016","(2c_gen) general maturity certificate","Female","","","",""
"Sometimes","2016","(2c_voc) vocational maturity certificate","Male","","","",""
"Sometimes","2016","(2c_voc) vocational maturity certificate","Female","","","",""
"Sometimes","2016","(3a) lower tertiary education","Male","","","",""
"Sometimes","2016","(3a) lower tertiary education","Female","","","",""
"Sometimes","2016","(3b) higher tertiary education","Male","","","",""
"Sometimes","2016","(3b) higher tertiary education","Female","","","",""
"Rarely","2016","(0) in school","Male","","","",""
"Rarely","2016","(0) in school","Female","","","",""
"Rarely","2016","(1a) inadequately completed","Male","","","",""
"Rarely","2016","(1a) inadequately completed","Female","","","",""
"Rarely","2016","(1b) general elementary school","Male","","","",""
"Rarely","2016","(1b) general elementary school","Female","","","",""
"Rarely","2016","(1c) basic vocational qualification","Male","","","",""
"Rarely","2016","(1c) basic vocational qualification","Female","","","",""
"Rarely","2016","(2b) intermediate general qualification","Male","","","",""
"Rarely","2016","(2b) intermediate general qualification","Female","","","",""
"Rarely","2016","(2a) intermediate vocational","Male","","","",""
"Rarely","2016","(2a) intermediate vocational","Female","","","",""
"Rarely","2016","(2c_gen) general maturity certificate","Male","","","",""
"Rarely","2016","(2c_gen) general maturity certificate","Female","","","",""
"Rarely","2016","(2c_voc) vocational maturity certificate","Male","","","",""
"Rarely","2016","(2c_voc) vocational maturity certificate","Female","","","",""
"Rarely","2016","(3a) lower tertiary education","Male","","","",""
"Rarely","2016","(3a) lower tertiary education","Female","","","",""
"Rarely","2016","(3b) higher tertiary education","Male","","","",""
"Rarely","2016","(3b) higher tertiary education","Female","","","",""
"Never","2016","(0) in school","Male","","","",""
"Never","2016","(0) in school","Female","","","",""
"Never","2016","(1a) inadequately completed","Male","","","",""
"Never","2016","(1a) inadequately completed","Female","","","",""
"Never","2016","(1b) general elementary school","Male","","","",""
"Never","2016","(1b) general elementary school","Female","","","",""
"Never","2016","(1c) basic vocational qualification","Male","","","",""
"Never","2016","(1c) basic vocational qualification","Female","","","",""
"Never","2016","(2b) intermediate general qualification","Male","","","",""
"Never","2016","(2b) intermediate general qualification","Female","","","",""
"Never","2016","(2a) intermediate vocational","Male","","","",""
"Never","2016","(2a) intermediate vocational","Female","","","",""
"Never","2016","(2c_gen) general maturity certificate","Male","","","",""
"Never","2016","(2c_gen) general maturity certificate","Female","","","",""
"Never","2016","(2c_voc) vocational maturity certificate","Male","","","",""
"Never","2016","(2c_voc) vocational maturity certificate","Female","","","",""
"Never","2016","(3a) lower tertiary education","Male","","","",""
"Never","2016","(3a) lower tertiary education","Female","","","",""
"Never","2016","(3b) higher tertiary education","Male","","","",""
"Never","2016","(3b) higher tertiary education","Female","","","",""
"Very often","2017","(0) in school","Male","","","",""
"Very often","2017","(0) in school","Female","","","",""
"Very often","2017","(1a) inadequately completed","Male","","","",""
"Very often","2017","(1a) inadequately completed","Female","","","",""
"Very often","2017","(1b) general elementary school","Male","","","",""
"Very often","2017","(1b) general elementary school","Female","","","",""
"Very often","2017","(1c) basic vocational qualification","Male","","","",""
"Very often","2017","(1c) basic vocational qualification","Female","","","",""
"Very often","2017","(2b) intermediate general qualification","Male","","","",""
"Very often","2017","(2b) intermediate general qualification","Female","","","",""
"Very often","2017","(2a) intermediate vocational","Male","","","",""
"Very often","2017","(2a) intermediate vocational","Female","","","",""
"Very often","2017","(2c_gen) general maturity certificate","Male","","","",""
"Very often","2017","(2c_gen) general maturity certificate","Female","","","",""
"Very often","2017","(2c_voc) vocational maturity certificate","Male","","","",""
"Very often","2017","(2c_voc) vocational maturity certificate","Female","","","",""
"Very often","2017","(3a) lower tertiary education","Male","","","",""
"Very often","2017","(3a) lower tertiary education","Female","","","",""
"Very often","2017","(3b) higher tertiary education","Male","","","",""
"Very often","2017","(3b) higher tertiary education","Female","","","",""
"Often","2017","(0) in school","Male","","","",""
"Often","2017","(0) in school","Female","","","",""
"Often","2017","(1a) inadequately completed","Male","","","",""
"Often","2017","(1a) inadequately completed","Female","","","",""
"Often","2017","(1b) general elementary school","Male","","","",""
"Often","2017","(1b) general elementary school","Female","","","",""
"Often","2017","(1c) basic vocational qualification","Male","","","",""
"Often","2017","(1c) basic vocational qualification","Female","","","",""
"Often","2017","(2b) intermediate general qualification","Male","","","",""
"Often","2017","(2b) intermediate general qualification","Female","","","",""
"Often","2017","(2a) intermediate vocational","Male","","","",""
"Often","2017","(2a) intermediate vocational","Female","","","",""
"Often","2017","(2c_gen) general maturity certificate","Male","","","",""
"Often","2017","(2c_gen) general maturity certificate","Female","","","",""
"Often","2017","(2c_voc) vocational maturity certificate","Male","","","",""
"Often","2017","(2c_voc) vocational maturity certificate","Female","","","",""
"Often","2017","(3a) lower tertiary education","Male","","","",""
"Often","2017","(3a) lower tertiary education","Female","","","",""
"Often","2017","(3b) higher tertiary education","Male","","","",""
"Often","2017","(3b) higher tertiary education","Female","","","",""
"Sometimes","2017","(0) in school","Male","","","",""
"Sometimes","2017","(0) in school","Female","","","",""
"Sometimes","2017","(1a) inadequately completed","Male","","","",""
"Sometimes","2017","(1a) inadequately completed","Female","","","",""
"Sometimes","2017","(1b) general elementary school","Male","","","",""
"Sometimes","2017","(1b) general elementary school","Female","","","",""
"Sometimes","2017","(1c) basic vocational qualification","Male","","","",""
"Sometimes","2017","(1c) basic vocational qualification","Female","","","",""
"Sometimes","2017","(2b) intermediate general qualification","Male","","","",""
"Sometimes","2017","(2b) intermediate general qualification","Female","","","",""
"Sometimes","2017","(2a) intermediate vocational","Male","","","",""
"Sometimes","2017","(2a) intermediate vocational","Female","","","",""
"Sometimes","2017","(2c_gen) general maturity certificate","Male","","","",""
"Sometimes","2017","(2c_gen) general maturity certificate","Female","","","",""
"Sometimes","2017","(2c_voc) vocational maturity certificate","Male","","","",""
"Sometimes","2017","(2c_voc) vocational maturity certificate","Female","","","",""
"Sometimes","2017","(3a) lower tertiary education","Male","","","",""
"Sometimes","2017","(3a) lower tertiary education","Female","","","",""
"Sometimes","2017","(3b) higher tertiary education","Male","","","",""
"Sometimes","2017","(3b) higher tertiary education","Female","","","",""
"Rarely","2017","(0) in school","Male","","","",""
"Rarely","2017","(0) in school","Female","","","",""
"Rarely","2017","(1a) inadequately completed","Male","","","",""
"Rarely","2017","(1a) inadequately completed","Female","","","",""
"Rarely","2017","(1b) general elementary school","Male","","","",""
"Rarely","2017","(1b) general elementary school","Female","","","",""
"Rarely","2017","(1c) basic vocational qualification","Male","","","",""
"Rarely","2017","(1c) basic vocational qualification","Female","","","",""
"Rarely","2017","(2b) intermediate general qualification","Male","","","",""
"Rarely","2017","(2b) intermediate general qualification","Female","","","",""
"Rarely","2017","(2a) intermediate vocational","Male","","","",""
"Rarely","2017","(2a) intermediate vocational","Female","","","",""
"Rarely","2017","(2c_gen) general maturity certificate","Male","","","",""
"Rarely","2017","(2c_gen) general maturity certificate","Female","","","",""
"Rarely","2017","(2c_voc) vocational maturity certificate","Male","","","",""
"Rarely","2017","(2c_voc) vocational maturity certificate","Female","","","",""
"Rarely","2017","(3a) lower tertiary education","Male","","","",""
"Rarely","2017","(3a) lower tertiary education","Female","","","",""
"Rarely","2017","(3b) higher tertiary education","Male","","","",""
"Rarely","2017","(3b) higher tertiary education","Female","","","",""
"Never","2017","(0) in school","Male","","","",""
"Never","2017","(0) in school","Female","","","",""
"Never","2017","(1a) inadequately completed","Male","","","",""
"Never","2017","(1a) inadequately completed","Female","","","",""
"Never","2017","(1b) general elementary school","Male","","","",""
"Never","2017","(1b) general elementary school","Female","","","",""
"Never","2017","(1c) basic vocational qualification","Male","","","",""
"Never","2017","(1c) basic vocational qualification","Female","","","",""
"Never","2017","(2b) intermediate general qualification","Male","","","",""
"Never","2017","(2b) intermediate general qualification","Female","","","",""
"Never","2017","(2a) intermediate vocational","Male","","","",""
"Never","2017","(2a) intermediate vocational","Female","","","",""
"Never","2017","(2c_gen) general maturity certificate","Male","","","",""
"Never","2017","(2c_gen) general maturity certificate","Female","","","",""
"Never","2017","(2c_voc) vocational maturity certificate","Male","","","",""
"Never","2017","(2c_voc) vocational maturity certificate","Female","","","",""
"Never","2017","(3a) lower tertiary education","Male","","","",""
"Never","2017","(3a) lower tertiary education","Female","","","",""
"Never","2017","(3b) higher tertiary education","Male","","","",""
"Never","2017","(3b) higher tertiary education","Female","","","",""
"Very often","2018","(0) in school","Male","11","","",""
"Very often","2018","(0) in school","Female","14","","",""
"Very often","2018","(1a) inadequately completed","Male","7","","",""
"Very often","2018","(1a) inadequately completed","Female","18","","",""
"Very often","2018","(1b) general elementary school","Male","47","0.0577936059522596","0.0413113881693581","0.074275823735161"
"Very often","2018","(1b) general elementary school","Female","76","0.0622172822497835","0.0482626929269044","0.0761718715726626"
"Very often","2018","(1c) basic vocational qualification","Male","151","0.0519788728232324","0.0434181916148921","0.0605395540315727"
"Very often","2018","(1c) basic vocational qualification","Female","147","0.0675434839865252","0.0571738636642649","0.0779131043087856"
"Very often","2018","(2b) intermediate general qualification","Male","22","","",""
"Very often","2018","(2b) intermediate general qualification","Female","46","0.0873306861976465","0.0620217259666576","0.112639646428635"
"Very often","2018","(2a) intermediate vocational","Male","142","0.0499115705791968","0.0410884382070756","0.058734702951318"
"Very often","2018","(2a) intermediate vocational","Female","260","0.0676869255438592","0.0593177905555868","0.0760560605321316"
"Very often","2018","(2c_gen) general maturity certificate","Male","47","0.0702948838499081","0.0509519966044566","0.0896377710953596"
"Very often","2018","(2c_gen) general maturity certificate","Female","66","0.0749003108647746","0.0565329961692953","0.093267625560254"
"Very often","2018","(2c_voc) vocational maturity certificate","Male","78","0.0753769070807632","0.0592309276900771","0.0915228864714493"
"Very often","2018","(2c_voc) vocational maturity certificate","Female","135","0.0743830288528162","0.0611571427252792","0.0876089149803531"
"Very often","2018","(3a) lower tertiary education","Male","69","0.0657256374096295","0.0505406340186686","0.0809106408005903"
"Very often","2018","(3a) lower tertiary education","Female","73","0.0563281440707867","0.0416980497467661","0.0709582383948073"
"Very often","2018","(3b) higher tertiary education","Male","115","0.0493575417120785","0.0401454935680878","0.0585695898560692"
"Very often","2018","(3b) higher tertiary education","Female","204","0.102559390270053","0.0899534960836442","0.115165284456462"
"Often","2018","(0) in school","Male","23","","",""
"Often","2018","(0) in school","Female","21","","",""
"Often","2018","(1a) inadequately completed","Male","18","","",""
"Often","2018","(1a) inadequately completed","Female","29","","",""
"Often","2018","(1b) general elementary school","Male","67","0.0892605696302288","0.0691219534269146","0.109399185833543"
"Often","2018","(1b) general elementary school","Female","85","0.0717361179844627","0.0568282653488744","0.086643970620051"
"Often","2018","(1c) basic vocational qualification","Male","213","0.0771449925259364","0.0668552029144744","0.0874347821373984"
"Often","2018","(1c) basic vocational qualification","Female","214","0.0864551531638182","0.0748428808874364","0.0980674254402"
"Often","2018","(2b) intermediate general qualification","Male","29","","",""
"Often","2018","(2b) intermediate general qualification","Female","55","0.105221927447177","0.0777148192618384","0.132729035632515"
"Often","2018","(2a) intermediate vocational","Male","245","0.105641166491005","0.0931870576529473","0.118095275329063"
"Often","2018","(2a) intermediate vocational","Female","389","0.107438604479707","0.0971217686379157","0.117755440321499"
"Often","2018","(2c_gen) general maturity certificate","Male","70","0.116130408291657","0.0918892200609498","0.140371596522365"
"Often","2018","(2c_gen) general maturity certificate","Female","87","0.109036219887842","0.0872879352953239","0.130784504480359"
"Often","2018","(2c_voc) vocational maturity certificate","Male","100","0.0873960362992141","0.0701237466325691","0.104668325965859"
"Often","2018","(2c_voc) vocational maturity certificate","Female","179","0.106905623801402","0.0913308714884873","0.122480376114316"
"Often","2018","(3a) lower tertiary education","Male","123","0.110291987048972","0.0910961963606779","0.129487777737265"
"Often","2018","(3a) lower tertiary education","Female","111","0.120609844491519","0.0999438608071232","0.141275828175914"
"Often","2018","(3b) higher tertiary education","Male","222","0.0911889527363495","0.0789462093201795","0.10343169615252"
"Often","2018","(3b) higher tertiary education","Female","245","0.103280213661812","0.0906351790171516","0.115925248306473"
"Sometimes","2018","(0) in school","Male","12","","",""
"Sometimes","2018","(0) in school","Female","23","","",""
"Sometimes","2018","(1a) inadequately completed","Male","15","","",""
"Sometimes","2018","(1a) inadequately completed","Female","33","0.139518476753082","0.100569331009137","0.178467622497028"
"Sometimes","2018","(1b) general elementary school","Male","83","0.0919184390499545","0.0715120351958381","0.112324842904071"
"Sometimes","2018","(1b) general elementary school","Female","105","0.114395172731894","0.096007182432038","0.132783163031751"
"Sometimes","2018","(1c) basic vocational qualification","Male","256","0.107564890625673","0.0956164980946713","0.119513283156676"
"Sometimes","2018","(1c) basic vocational qualification","Female","172","0.074682431765642","0.0638203901778138","0.0855444733534701"
"Sometimes","2018","(2b) intermediate general qualification","Male","26","","",""
"Sometimes","2018","(2b) intermediate general qualification","Female","44","0.105104058549087","0.0776105506422397","0.132597566455934"
"Sometimes","2018","(2a) intermediate vocational","Male","268","0.111355836465091","0.0986102271828872","0.124101445747295"
"Sometimes","2018","(2a) intermediate vocational","Female","398","0.116107182018585","0.105434424654454","0.126779939382716"
"Sometimes","2018","(2c_gen) general maturity certificate","Male","68","0.120791955313924","0.0961343064774959","0.145449604150352"
"Sometimes","2018","(2c_gen) general maturity certificate","Female","70","0.0789344289259025","0.0601201274179184","0.0977487304338866"
"Sometimes","2018","(2c_voc) vocational maturity certificate","Male","133","0.150278203677318","0.128423282420219","0.172133124934417"
"Sometimes","2018","(2c_voc) vocational maturity certificate","Female","185","0.113532638944869","0.0975420692453963","0.129523208644343"
"Sometimes","2018","(3a) lower tertiary education","Male","112","0.103491191717735","0.084825708025848","0.122156675409623"
"Sometimes","2018","(3a) lower tertiary education","Female","126","0.133259139385688","0.111693266491625","0.154825012279751"
"Sometimes","2018","(3b) higher tertiary education","Male","266","0.115956287567624","0.102340120986446","0.129572454148803"
"Sometimes","2018","(3b) higher tertiary education","Female","280","0.115041747720688","0.101783924906623","0.128299570534754"
"Rarely","2018","(0) in school","Male","23","","",""
"Rarely","2018","(0) in school","Female","27","","",""
"Rarely","2018","(1a) inadequately completed","Male","27","","",""
"Rarely","2018","(1a) inadequately completed","Female","36","0.119944591342366","0.08342241559808","0.156466767086652"
"Rarely","2018","(1b) general elementary school","Male","101","0.147397569075508","0.122358327381928","0.172436810769089"
"Rarely","2018","(1b) general elementary school","Female","124","0.105453508237544","0.0877098810523413","0.123197135422746"
"Rarely","2018","(1c) basic vocational qualification","Male","452","0.187262686934636","0.172217880218867","0.202307493650405"
"Rarely","2018","(1c) basic vocational qualification","Female","300","0.137978163867781","0.123727957746255","0.152228369989307"
"Rarely","2018","(2b) intermediate general qualification","Male","56","0.196356639969927","0.152488694953302","0.240224584986552"
"Rarely","2018","(2b) intermediate general qualification","Female","68","0.168598814273506","0.135035354633897","0.202162273913115"
"Rarely","2018","(2a) intermediate vocational","Male","407","0.189805892087461","0.173917148825986","0.205694635348937"
"Rarely","2018","(2a) intermediate vocational","Female","552","0.166322581652269","0.153916863243224","0.178728300061314"
"Rarely","2018","(2c_gen) general maturity certificate","Male","122","0.203671789479557","0.173199974610039","0.234143604349076"
"Rarely","2018","(2c_gen) general maturity certificate","Female","148","0.180071869507098","0.153260412246759","0.206883326767436"
"Rarely","2018","(2c_voc) vocational maturity certificate","Male","174","0.183313933572752","0.159649932267762","0.206977934877743"
"Rarely","2018","(2c_voc) vocational maturity certificate","Female","258","0.182373673899166","0.162909736362157","0.201837611436176"
"Rarely","2018","(3a) lower tertiary education","Male","232","0.21800620683628","0.192704701748249","0.243307711924312"
"Rarely","2018","(3a) lower tertiary education","Female","187","0.188572333189415","0.163750274580157","0.213394391798672"
"Rarely","2018","(3b) higher tertiary education","Male","440","0.218824215942563","0.201241218565059","0.236407213320066"
"Rarely","2018","(3b) higher tertiary education","Female","387","0.171434362502655","0.155774228252068","0.187094496753241"
"Never","2018","(0) in school","Male","90","0.596251153586759","0.51998711631789","0.672515190855628"
"Never","2018","(0) in school","Female","97","0.509406786551172","0.436778545155618","0.582035027946726"
"Never","2018","(1a) inadequately completed","Male","169","0.707928756826189","0.649914963127861","0.765942550524517"
"Never","2018","(1a) inadequately completed","Female","188","0.620087120242088","0.565526454209676","0.6746477862745"
"Never","2018","(1b) general elementary school","Male","472","0.613629816292049","0.579237790519511","0.648021842064586"
"Never","2018","(1b) general elementary school","Female","761","0.646197918796315","0.61857475629325","0.673821081299381"
"Never","2018","(1c) basic vocational qualification","Male","1511","0.576048557090521","0.556990725127872","0.595106389053171"
"Never","2018","(1c) basic vocational qualification","Female","1417","0.633340767216234","0.613429134786739","0.653252399645729"
"Never","2018","(2b) intermediate general qualification","Male","182","0.560450094695939","0.505639390354791","0.615260799037087"
"Never","2018","(2b) intermediate general qualification","Female","265","0.533744513532584","0.489023376981747","0.578465650083422"
"Never","2018","(2a) intermediate vocational","Male","1278","0.543285534377246","0.523102957437377","0.563468111317114"
"Never","2018","(2a) intermediate vocational","Female","1862","0.542444706305579","0.525847047938729","0.559042364672429"
"Never","2018","(2c_gen) general maturity certificate","Male","364","0.489110963064953","0.45128815043674","0.526933775693167"
"Never","2018","(2c_gen) general maturity certificate","Female","418","0.557057170814383","0.522396791467664","0.591717550161103"
"Never","2018","(2c_voc) vocational maturity certificate","Male","542","0.503634919369952","0.473056051884786","0.534213786855118"
"Never","2018","(2c_voc) vocational maturity certificate","Female","755","0.522805034501746","0.497628844786284","0.547981224217209"
"Never","2018","(3a) lower tertiary education","Male","487","0.502484976987383","0.471845953835092","0.533124000139674"
"Never","2018","(3a) lower tertiary education","Female","457","0.501230538862592","0.469502546467838","0.532958531257346"
"Never","2018","(3b) higher tertiary education","Male","1081","0.524673002041385","0.503435108734716","0.545910895348054"
"Never","2018","(3b) higher tertiary education","Female","1109","0.507684285844792","0.48691116282752","0.528457408862063"
