"pld0043","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Often","2015","35-65 y.","(1b) general elementary school","","","",""
"Often","2015","35-65 y.","(1c) basic vocational qualification","","","",""
"Often","2015","35-65 y.","(2b) intermediate general qualification","","","",""
"Often","2015","35-65 y.","(2a) intermediate vocational","","","",""
"Often","2015","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Often","2015","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Often","2015","35-65 y.","(3a) lower tertiary education","","","",""
"Often","2015","35-65 y.","(3b) higher tertiary education","","","",""
"Often","2015","66 and older","(0) in school","","","",""
"Often","2015","66 and older","(1a) inadequately completed","","","",""
"Often","2015","66 and older","(1b) general elementary school","","","",""
"Often","2015","66 and older","(1c) basic vocational qualification","","","",""
"Often","2015","66 and older","(2b) intermediate general qualification","","","",""
"Often","2015","66 and older","(2a) intermediate vocational","","","",""
"Often","2015","66 and older","(2c_gen) general maturity certificate","","","",""
"Often","2015","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Often","2015","66 and older","(3a) lower tertiary education","","","",""
"Often","2015","66 and older","(3b) higher tertiary education","","","",""
"Sometimes","2015","16-34 y.","(0) in school","","","",""
"Sometimes","2015","16-34 y.","(1a) inadequately completed","","","",""
"Sometimes","2015","16-34 y.","(1b) general elementary school","","","",""
"Sometimes","2015","16-34 y.","(1c) basic vocational qualification","","","",""
"Sometimes","2015","16-34 y.","(2b) intermediate general qualification","","","",""
"Sometimes","2015","16-34 y.","(2a) intermediate vocational","","","",""
"Sometimes","2015","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Sometimes","2015","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2015","16-34 y.","(3a) lower tertiary education","","","",""
"Sometimes","2015","16-34 y.","(3b) higher tertiary education","","","",""
"Sometimes","2015","35-65 y.","(0) in school","","","",""
"Sometimes","2015","35-65 y.","(1a) inadequately completed","","","",""
"Sometimes","2015","35-65 y.","(1b) general elementary school","","","",""
"Sometimes","2015","35-65 y.","(1c) basic vocational qualification","","","",""
"Sometimes","2015","35-65 y.","(2b) intermediate general qualification","","","",""
"Sometimes","2015","35-65 y.","(2a) intermediate vocational","","","",""
"Sometimes","2015","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Sometimes","2015","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2015","35-65 y.","(3a) lower tertiary education","","","",""
"Sometimes","2015","35-65 y.","(3b) higher tertiary education","","","",""
"Sometimes","2015","66 and older","(0) in school","","","",""
"Sometimes","2015","66 and older","(1a) inadequately completed","","","",""
"Sometimes","2015","66 and older","(1b) general elementary school","","","",""
"Sometimes","2015","66 and older","(1c) basic vocational qualification","","","",""
"Sometimes","2015","66 and older","(2b) intermediate general qualification","","","",""
"Sometimes","2015","66 and older","(2a) intermediate vocational","","","",""
"Sometimes","2015","66 and older","(2c_gen) general maturity certificate","","","",""
"Sometimes","2015","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2015","66 and older","(3a) lower tertiary education","","","",""
"Sometimes","2015","66 and older","(3b) higher tertiary education","","","",""
"Rarely","2015","16-34 y.","(0) in school","","","",""
"Rarely","2015","16-34 y.","(1a) inadequately completed","","","",""
"Rarely","2015","16-34 y.","(1b) general elementary school","","","",""
"Rarely","2015","16-34 y.","(1c) basic vocational qualification","","","",""
"Rarely","2015","16-34 y.","(2b) intermediate general qualification","","","",""
"Rarely","2015","16-34 y.","(2a) intermediate vocational","","","",""
"Rarely","2015","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Rarely","2015","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2015","16-34 y.","(3a) lower tertiary education","","","",""
"Rarely","2015","16-34 y.","(3b) higher tertiary education","","","",""
"Rarely","2015","35-65 y.","(0) in school","","","",""
"Rarely","2015","35-65 y.","(1a) inadequately completed","","","",""
"Rarely","2015","35-65 y.","(1b) general elementary school","","","",""
"Rarely","2015","35-65 y.","(1c) basic vocational qualification","","","",""
"Rarely","2015","35-65 y.","(2b) intermediate general qualification","","","",""
"Rarely","2015","35-65 y.","(2a) intermediate vocational","","","",""
"Rarely","2015","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Rarely","2015","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2015","35-65 y.","(3a) lower tertiary education","","","",""
"Rarely","2015","35-65 y.","(3b) higher tertiary education","","","",""
"Rarely","2015","66 and older","(0) in school","","","",""
"Rarely","2015","66 and older","(1a) inadequately completed","","","",""
"Rarely","2015","66 and older","(1b) general elementary school","","","",""
"Rarely","2015","66 and older","(1c) basic vocational qualification","","","",""
"Rarely","2015","66 and older","(2b) intermediate general qualification","","","",""
"Rarely","2015","66 and older","(2a) intermediate vocational","","","",""
"Rarely","2015","66 and older","(2c_gen) general maturity certificate","","","",""
"Rarely","2015","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2015","66 and older","(3a) lower tertiary education","","","",""
"Rarely","2015","66 and older","(3b) higher tertiary education","","","",""
"Never","2015","16-34 y.","(0) in school","","","",""
"Never","2015","16-34 y.","(1a) inadequately completed","","","",""
"Never","2015","16-34 y.","(1b) general elementary school","","","",""
"Never","2015","16-34 y.","(1c) basic vocational qualification","","","",""
"Never","2015","16-34 y.","(2b) intermediate general qualification","","","",""
"Never","2015","16-34 y.","(2a) intermediate vocational","","","",""
"Never","2015","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Never","2015","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Never","2015","16-34 y.","(3a) lower tertiary education","","","",""
"Never","2015","16-34 y.","(3b) higher tertiary education","","","",""
"Never","2015","35-65 y.","(0) in school","","","",""
"Never","2015","35-65 y.","(1a) inadequately completed","","","",""
"Never","2015","35-65 y.","(1b) general elementary school","","","",""
"Never","2015","35-65 y.","(1c) basic vocational qualification","","","",""
"Never","2015","35-65 y.","(2b) intermediate general qualification","","","",""
"Never","2015","35-65 y.","(2a) intermediate vocational","","","",""
"Never","2015","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Never","2015","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Never","2015","35-65 y.","(3a) lower tertiary education","","","",""
"Never","2015","35-65 y.","(3b) higher tertiary education","","","",""
"Never","2015","66 and older","(0) in school","","","",""
"Never","2015","66 and older","(1a) inadequately completed","","","",""
"Never","2015","66 and older","(1b) general elementary school","","","",""
"Never","2015","66 and older","(1c) basic vocational qualification","","","",""
"Never","2015","66 and older","(2b) intermediate general qualification","","","",""
"Never","2015","66 and older","(2a) intermediate vocational","","","",""
"Never","2015","66 and older","(2c_gen) general maturity certificate","","","",""
"Never","2015","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Never","2015","66 and older","(3a) lower tertiary education","","","",""
"Never","2015","66 and older","(3b) higher tertiary education","","","",""
"Very often","2016","16-34 y.","(0) in school","","","",""
"Very often","2016","16-34 y.","(1a) inadequately completed","","","",""
"Very often","2016","16-34 y.","(1b) general elementary school","","","",""
"Very often","2016","16-34 y.","(1c) basic vocational qualification","","","",""
"Very often","2016","16-34 y.","(2b) intermediate general qualification","","","",""
"Very often","2016","16-34 y.","(2a) intermediate vocational","","","",""
"Very often","2016","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Very often","2016","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Very often","2016","16-34 y.","(3a) lower tertiary education","","","",""
"Very often","2016","16-34 y.","(3b) higher tertiary education","","","",""
"Very often","2016","35-65 y.","(0) in school","","","",""
"Very often","2016","35-65 y.","(1a) inadequately completed","","","",""
"Very often","2016","35-65 y.","(1b) general elementary school","","","",""
"Very often","2016","35-65 y.","(1c) basic vocational qualification","","","",""
"Very often","2016","35-65 y.","(2b) intermediate general qualification","","","",""
"Very often","2016","35-65 y.","(2a) intermediate vocational","","","",""
"Very often","2016","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Very often","2016","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Very often","2016","35-65 y.","(3a) lower tertiary education","","","",""
"Very often","2016","35-65 y.","(3b) higher tertiary education","","","",""
"Very often","2016","66 and older","(0) in school","","","",""
"Very often","2016","66 and older","(1a) inadequately completed","","","",""
"Very often","2016","66 and older","(1b) general elementary school","","","",""
"Very often","2016","66 and older","(1c) basic vocational qualification","","","",""
"Very often","2016","66 and older","(2b) intermediate general qualification","","","",""
"Very often","2016","66 and older","(2a) intermediate vocational","","","",""
"Very often","2016","66 and older","(2c_gen) general maturity certificate","","","",""
"Very often","2016","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Very often","2016","66 and older","(3a) lower tertiary education","","","",""
"Very often","2016","66 and older","(3b) higher tertiary education","","","",""
"Often","2016","16-34 y.","(0) in school","","","",""
"Often","2016","16-34 y.","(1a) inadequately completed","","","",""
"Often","2016","16-34 y.","(1b) general elementary school","","","",""
"Often","2016","16-34 y.","(1c) basic vocational qualification","","","",""
"Often","2016","16-34 y.","(2b) intermediate general qualification","","","",""
"Often","2016","16-34 y.","(2a) intermediate vocational","","","",""
"Often","2016","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Often","2016","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Often","2016","16-34 y.","(3a) lower tertiary education","","","",""
"Often","2016","16-34 y.","(3b) higher tertiary education","","","",""
"Often","2016","35-65 y.","(0) in school","","","",""
"Often","2016","35-65 y.","(1a) inadequately completed","","","",""
"Often","2016","35-65 y.","(1b) general elementary school","","","",""
"Often","2016","35-65 y.","(1c) basic vocational qualification","","","",""
"Often","2016","35-65 y.","(2b) intermediate general qualification","","","",""
"Often","2016","35-65 y.","(2a) intermediate vocational","","","",""
"Often","2016","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Often","2016","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Often","2016","35-65 y.","(3a) lower tertiary education","","","",""
"Often","2016","35-65 y.","(3b) higher tertiary education","","","",""
"Often","2016","66 and older","(0) in school","","","",""
"Often","2016","66 and older","(1a) inadequately completed","","","",""
"Often","2016","66 and older","(1b) general elementary school","","","",""
"Often","2016","66 and older","(1c) basic vocational qualification","","","",""
"Often","2016","66 and older","(2b) intermediate general qualification","","","",""
"Often","2016","66 and older","(2a) intermediate vocational","","","",""
"Often","2016","66 and older","(2c_gen) general maturity certificate","","","",""
"Often","2016","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Often","2016","66 and older","(3a) lower tertiary education","","","",""
"Often","2016","66 and older","(3b) higher tertiary education","","","",""
"Sometimes","2016","16-34 y.","(0) in school","","","",""
"Sometimes","2016","16-34 y.","(1a) inadequately completed","","","",""
"Sometimes","2016","16-34 y.","(1b) general elementary school","","","",""
"Sometimes","2016","16-34 y.","(1c) basic vocational qualification","","","",""
"Sometimes","2016","16-34 y.","(2b) intermediate general qualification","","","",""
"Sometimes","2016","16-34 y.","(2a) intermediate vocational","","","",""
"Sometimes","2016","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Sometimes","2016","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2016","16-34 y.","(3a) lower tertiary education","","","",""
"Sometimes","2016","16-34 y.","(3b) higher tertiary education","","","",""
"Sometimes","2016","35-65 y.","(0) in school","","","",""
"Sometimes","2016","35-65 y.","(1a) inadequately completed","","","",""
"Sometimes","2016","35-65 y.","(1b) general elementary school","","","",""
"Sometimes","2016","35-65 y.","(1c) basic vocational qualification","","","",""
"Sometimes","2016","35-65 y.","(2b) intermediate general qualification","","","",""
"Sometimes","2016","35-65 y.","(2a) intermediate vocational","","","",""
"Sometimes","2016","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Sometimes","2016","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2016","35-65 y.","(3a) lower tertiary education","","","",""
"Sometimes","2016","35-65 y.","(3b) higher tertiary education","","","",""
"Sometimes","2016","66 and older","(0) in school","","","",""
"Sometimes","2016","66 and older","(1a) inadequately completed","","","",""
"Sometimes","2016","66 and older","(1b) general elementary school","","","",""
"Sometimes","2016","66 and older","(1c) basic vocational qualification","","","",""
"Sometimes","2016","66 and older","(2b) intermediate general qualification","","","",""
"Sometimes","2016","66 and older","(2a) intermediate vocational","","","",""
"Sometimes","2016","66 and older","(2c_gen) general maturity certificate","","","",""
"Sometimes","2016","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2016","66 and older","(3a) lower tertiary education","","","",""
"Sometimes","2016","66 and older","(3b) higher tertiary education","","","",""
"Rarely","2016","16-34 y.","(0) in school","","","",""
"Rarely","2016","16-34 y.","(1a) inadequately completed","","","",""
"Rarely","2016","16-34 y.","(1b) general elementary school","","","",""
"Rarely","2016","16-34 y.","(1c) basic vocational qualification","","","",""
"Rarely","2016","16-34 y.","(2b) intermediate general qualification","","","",""
"Rarely","2016","16-34 y.","(2a) intermediate vocational","","","",""
"Rarely","2016","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Rarely","2016","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2016","16-34 y.","(3a) lower tertiary education","","","",""
"Rarely","2016","16-34 y.","(3b) higher tertiary education","","","",""
"Rarely","2016","35-65 y.","(0) in school","","","",""
"Rarely","2016","35-65 y.","(1a) inadequately completed","","","",""
"Rarely","2016","35-65 y.","(1b) general elementary school","","","",""
"Rarely","2016","35-65 y.","(1c) basic vocational qualification","","","",""
"Rarely","2016","35-65 y.","(2b) intermediate general qualification","","","",""
"Rarely","2016","35-65 y.","(2a) intermediate vocational","","","",""
"Rarely","2016","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Rarely","2016","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2016","35-65 y.","(3a) lower tertiary education","","","",""
"Rarely","2016","35-65 y.","(3b) higher tertiary education","","","",""
"Rarely","2016","66 and older","(0) in school","","","",""
"Rarely","2016","66 and older","(1a) inadequately completed","","","",""
"Rarely","2016","66 and older","(1b) general elementary school","","","",""
"Rarely","2016","66 and older","(1c) basic vocational qualification","","","",""
"Rarely","2016","66 and older","(2b) intermediate general qualification","","","",""
"Rarely","2016","66 and older","(2a) intermediate vocational","","","",""
"Rarely","2016","66 and older","(2c_gen) general maturity certificate","","","",""
"Rarely","2016","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2016","66 and older","(3a) lower tertiary education","","","",""
"Rarely","2016","66 and older","(3b) higher tertiary education","","","",""
"Never","2016","16-34 y.","(0) in school","","","",""
"Never","2016","16-34 y.","(1a) inadequately completed","","","",""
"Never","2016","16-34 y.","(1b) general elementary school","","","",""
"Never","2016","16-34 y.","(1c) basic vocational qualification","","","",""
"Never","2016","16-34 y.","(2b) intermediate general qualification","","","",""
"Never","2016","16-34 y.","(2a) intermediate vocational","","","",""
"Never","2016","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Never","2016","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Never","2016","16-34 y.","(3a) lower tertiary education","","","",""
"Never","2016","16-34 y.","(3b) higher tertiary education","","","",""
"Never","2016","35-65 y.","(0) in school","","","",""
"Never","2016","35-65 y.","(1a) inadequately completed","","","",""
"Never","2016","35-65 y.","(1b) general elementary school","","","",""
"Never","2016","35-65 y.","(1c) basic vocational qualification","","","",""
"Never","2016","35-65 y.","(2b) intermediate general qualification","","","",""
"Never","2016","35-65 y.","(2a) intermediate vocational","","","",""
"Never","2016","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Never","2016","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Never","2016","35-65 y.","(3a) lower tertiary education","","","",""
"Never","2016","35-65 y.","(3b) higher tertiary education","","","",""
"Never","2016","66 and older","(0) in school","","","",""
"Never","2016","66 and older","(1a) inadequately completed","","","",""
"Never","2016","66 and older","(1b) general elementary school","","","",""
"Never","2016","66 and older","(1c) basic vocational qualification","","","",""
"Never","2016","66 and older","(2b) intermediate general qualification","","","",""
"Never","2016","66 and older","(2a) intermediate vocational","","","",""
"Never","2016","66 and older","(2c_gen) general maturity certificate","","","",""
"Never","2016","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Never","2016","66 and older","(3a) lower tertiary education","","","",""
"Never","2016","66 and older","(3b) higher tertiary education","","","",""
"Very often","2017","16-34 y.","(0) in school","","","",""
"Very often","2017","16-34 y.","(1a) inadequately completed","","","",""
"Very often","2017","16-34 y.","(1b) general elementary school","","","",""
"Very often","2017","16-34 y.","(1c) basic vocational qualification","","","",""
"Very often","2017","16-34 y.","(2b) intermediate general qualification","","","",""
"Very often","2017","16-34 y.","(2a) intermediate vocational","","","",""
"Very often","2017","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Very often","2017","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Very often","2017","16-34 y.","(3a) lower tertiary education","","","",""
"Very often","2017","16-34 y.","(3b) higher tertiary education","","","",""
"Very often","2017","35-65 y.","(0) in school","","","",""
"Very often","2017","35-65 y.","(1a) inadequately completed","","","",""
"Very often","2017","35-65 y.","(1b) general elementary school","","","",""
"Very often","2017","35-65 y.","(1c) basic vocational qualification","","","",""
"Very often","2017","35-65 y.","(2b) intermediate general qualification","","","",""
"Very often","2017","35-65 y.","(2a) intermediate vocational","","","",""
"Very often","2017","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Very often","2017","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Very often","2017","35-65 y.","(3a) lower tertiary education","","","",""
"Very often","2017","35-65 y.","(3b) higher tertiary education","","","",""
"Very often","2017","66 and older","(0) in school","","","",""
"Very often","2017","66 and older","(1a) inadequately completed","","","",""
"Very often","2017","66 and older","(1b) general elementary school","","","",""
"Very often","2017","66 and older","(1c) basic vocational qualification","","","",""
"Very often","2017","66 and older","(2b) intermediate general qualification","","","",""
"Very often","2017","66 and older","(2a) intermediate vocational","","","",""
"Very often","2017","66 and older","(2c_gen) general maturity certificate","","","",""
"Very often","2017","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Very often","2017","66 and older","(3a) lower tertiary education","","","",""
"Very often","2017","66 and older","(3b) higher tertiary education","","","",""
"Often","2017","16-34 y.","(0) in school","","","",""
"Often","2017","16-34 y.","(1a) inadequately completed","","","",""
"Often","2017","16-34 y.","(1b) general elementary school","","","",""
"Often","2017","16-34 y.","(1c) basic vocational qualification","","","",""
"Often","2017","16-34 y.","(2b) intermediate general qualification","","","",""
"Often","2017","16-34 y.","(2a) intermediate vocational","","","",""
"Often","2017","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Often","2017","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Often","2017","16-34 y.","(3a) lower tertiary education","","","",""
"Often","2017","16-34 y.","(3b) higher tertiary education","","","",""
"Often","2017","35-65 y.","(0) in school","","","",""
"Often","2017","35-65 y.","(1a) inadequately completed","","","",""
"Often","2017","35-65 y.","(1b) general elementary school","","","",""
"Often","2017","35-65 y.","(1c) basic vocational qualification","","","",""
"Often","2017","35-65 y.","(2b) intermediate general qualification","","","",""
"Often","2017","35-65 y.","(2a) intermediate vocational","","","",""
"Often","2017","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Often","2017","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Often","2017","35-65 y.","(3a) lower tertiary education","","","",""
"Often","2017","35-65 y.","(3b) higher tertiary education","","","",""
"Often","2017","66 and older","(0) in school","","","",""
"Often","2017","66 and older","(1a) inadequately completed","","","",""
"Often","2017","66 and older","(1b) general elementary school","","","",""
"Often","2017","66 and older","(1c) basic vocational qualification","","","",""
"Often","2017","66 and older","(2b) intermediate general qualification","","","",""
"Often","2017","66 and older","(2a) intermediate vocational","","","",""
"Often","2017","66 and older","(2c_gen) general maturity certificate","","","",""
"Often","2017","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Often","2017","66 and older","(3a) lower tertiary education","","","",""
"Often","2017","66 and older","(3b) higher tertiary education","","","",""
"Sometimes","2017","16-34 y.","(0) in school","","","",""
"Sometimes","2017","16-34 y.","(1a) inadequately completed","","","",""
"Sometimes","2017","16-34 y.","(1b) general elementary school","","","",""
"Sometimes","2017","16-34 y.","(1c) basic vocational qualification","","","",""
"Sometimes","2017","16-34 y.","(2b) intermediate general qualification","","","",""
"Sometimes","2017","16-34 y.","(2a) intermediate vocational","","","",""
"Sometimes","2017","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Sometimes","2017","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2017","16-34 y.","(3a) lower tertiary education","","","",""
"Sometimes","2017","16-34 y.","(3b) higher tertiary education","","","",""
"Sometimes","2017","35-65 y.","(0) in school","","","",""
"Sometimes","2017","35-65 y.","(1a) inadequately completed","","","",""
"Sometimes","2017","35-65 y.","(1b) general elementary school","","","",""
"Sometimes","2017","35-65 y.","(1c) basic vocational qualification","","","",""
"Sometimes","2017","35-65 y.","(2b) intermediate general qualification","","","",""
"Sometimes","2017","35-65 y.","(2a) intermediate vocational","","","",""
"Sometimes","2017","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Sometimes","2017","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2017","35-65 y.","(3a) lower tertiary education","","","",""
"Sometimes","2017","35-65 y.","(3b) higher tertiary education","","","",""
"Sometimes","2017","66 and older","(0) in school","","","",""
"Sometimes","2017","66 and older","(1a) inadequately completed","","","",""
"Sometimes","2017","66 and older","(1b) general elementary school","","","",""
"Sometimes","2017","66 and older","(1c) basic vocational qualification","","","",""
"Sometimes","2017","66 and older","(2b) intermediate general qualification","","","",""
"Sometimes","2017","66 and older","(2a) intermediate vocational","","","",""
"Sometimes","2017","66 and older","(2c_gen) general maturity certificate","","","",""
"Sometimes","2017","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2017","66 and older","(3a) lower tertiary education","","","",""
"Sometimes","2017","66 and older","(3b) higher tertiary education","","","",""
"Rarely","2017","16-34 y.","(0) in school","","","",""
"Rarely","2017","16-34 y.","(1a) inadequately completed","","","",""
"Rarely","2017","16-34 y.","(1b) general elementary school","","","",""
"Rarely","2017","16-34 y.","(1c) basic vocational qualification","","","",""
"Rarely","2017","16-34 y.","(2b) intermediate general qualification","","","",""
"Rarely","2017","16-34 y.","(2a) intermediate vocational","","","",""
"Rarely","2017","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Rarely","2017","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2017","16-34 y.","(3a) lower tertiary education","","","",""
"Rarely","2017","16-34 y.","(3b) higher tertiary education","","","",""
"Rarely","2017","35-65 y.","(0) in school","","","",""
"Rarely","2017","35-65 y.","(1a) inadequately completed","","","",""
"Rarely","2017","35-65 y.","(1b) general elementary school","","","",""
"Rarely","2017","35-65 y.","(1c) basic vocational qualification","","","",""
"Rarely","2017","35-65 y.","(2b) intermediate general qualification","","","",""
"Rarely","2017","35-65 y.","(2a) intermediate vocational","","","",""
"Rarely","2017","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Rarely","2017","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2017","35-65 y.","(3a) lower tertiary education","","","",""
"Rarely","2017","35-65 y.","(3b) higher tertiary education","","","",""
"Rarely","2017","66 and older","(0) in school","","","",""
"Rarely","2017","66 and older","(1a) inadequately completed","","","",""
"Rarely","2017","66 and older","(1b) general elementary school","","","",""
"Rarely","2017","66 and older","(1c) basic vocational qualification","","","",""
"Rarely","2017","66 and older","(2b) intermediate general qualification","","","",""
"Rarely","2017","66 and older","(2a) intermediate vocational","","","",""
"Rarely","2017","66 and older","(2c_gen) general maturity certificate","","","",""
"Rarely","2017","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2017","66 and older","(3a) lower tertiary education","","","",""
"Rarely","2017","66 and older","(3b) higher tertiary education","","","",""
"Never","2017","16-34 y.","(0) in school","","","",""
"Never","2017","16-34 y.","(1a) inadequately completed","","","",""
"Never","2017","16-34 y.","(1b) general elementary school","","","",""
"Never","2017","16-34 y.","(1c) basic vocational qualification","","","",""
"Never","2017","16-34 y.","(2b) intermediate general qualification","","","",""
"Never","2017","16-34 y.","(2a) intermediate vocational","","","",""
"Never","2017","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Never","2017","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Never","2017","16-34 y.","(3a) lower tertiary education","","","",""
"Never","2017","16-34 y.","(3b) higher tertiary education","","","",""
"Never","2017","35-65 y.","(0) in school","","","",""
"Never","2017","35-65 y.","(1a) inadequately completed","","","",""
"Never","2017","35-65 y.","(1b) general elementary school","","","",""
"Never","2017","35-65 y.","(1c) basic vocational qualification","","","",""
"Never","2017","35-65 y.","(2b) intermediate general qualification","","","",""
"Never","2017","35-65 y.","(2a) intermediate vocational","","","",""
"Never","2017","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Never","2017","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Never","2017","35-65 y.","(3a) lower tertiary education","","","",""
"Never","2017","35-65 y.","(3b) higher tertiary education","","","",""
"Never","2017","66 and older","(0) in school","","","",""
"Never","2017","66 and older","(1a) inadequately completed","","","",""
"Never","2017","66 and older","(1b) general elementary school","","","",""
"Never","2017","66 and older","(1c) basic vocational qualification","","","",""
"Never","2017","66 and older","(2b) intermediate general qualification","","","",""
"Never","2017","66 and older","(2a) intermediate vocational","","","",""
"Never","2017","66 and older","(2c_gen) general maturity certificate","","","",""
"Never","2017","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Never","2017","66 and older","(3a) lower tertiary education","","","",""
"Never","2017","66 and older","(3b) higher tertiary education","","","",""
"Very often","2018","16-34 y.","(0) in school","30","0.0869382840053008","0.0572941374084333","0.116582430602168"
"Very often","2018","16-34 y.","(1a) inadequately completed","10","","",""
"Very often","2018","16-34 y.","(1b) general elementary school","28","","",""
"Very often","2018","16-34 y.","(1c) basic vocational qualification","29","","",""
"Very often","2018","16-34 y.","(2b) intermediate general qualification","28","","",""
"Very often","2018","16-34 y.","(2a) intermediate vocational","34","0.0438527497795636","0.0294733695480828","0.0582321300110444"
"Very often","2018","16-34 y.","(2c_gen) general maturity certificate","74","0.0653841497932516","0.0499854764894596","0.0807828230970436"
"Very often","2018","16-34 y.","(2c_voc) vocational maturity certificate","25","","",""
"Very often","2018","16-34 y.","(3a) lower tertiary education","10","","",""
"Very often","2018","16-34 y.","(3b) higher tertiary education","45","0.0443589240330213","0.0301448531745388","0.0585729948915039"
"Very often","2018","35-65 y.","(0) in school","","","",""
"Very often","2018","35-65 y.","(1a) inadequately completed","15","","",""
"Very often","2018","35-65 y.","(1b) general elementary school","30","0.0274083930457072","0.0165530076092052","0.0382637784822092"
"Very often","2018","35-65 y.","(1c) basic vocational qualification","81","0.0342230381704625","0.0272563411650444","0.0411897351758807"
"Very often","2018","35-65 y.","(2b) intermediate general qualification","9","","",""
"Very often","2018","35-65 y.","(2a) intermediate vocational","106","0.0273852906380805","0.0224084975242986","0.0323620837518624"
"Very often","2018","35-65 y.","(2c_gen) general maturity certificate","31","0.0688617540942406","0.0442004122809752","0.093523095907506"
"Very often","2018","35-65 y.","(2c_voc) vocational maturity certificate","63","0.045397526963773","0.0356329519407943","0.0551621019867517"
"Very often","2018","35-65 y.","(3a) lower tertiary education","50","0.0344335195704785","0.0243050176776323","0.0445620214633246"
"Very often","2018","35-65 y.","(3b) higher tertiary education","132","0.0462374198936808","0.038365769968627","0.0541090698187346"
"Very often","2018","66 and older","(0) in school","","","",""
"Very often","2018","66 and older","(1a) inadequately completed","1","","",""
"Very often","2018","66 and older","(1b) general elementary school","10","","",""
