"pld0043","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"Very often","2015","college entrance qualification","higher vocational","","","",""
"Very often","2015","college entrance qualification","higher education","","","",""
"Very often","2015","Other degree","in school","","","",""
"Very often","2015","Other degree","inadequately","","","",""
"Very often","2015","Other degree","general elemantary","","","",""
"Very often","2015","Other degree","middle vocational","","","",""
"Very often","2015","Other degree","vocational + Abi","","","",""
"Very often","2015","Other degree","higher vocational","","","",""
"Very often","2015","Other degree","higher education","","","",""
"Very often","2015","no degree/no degree yet","in school","","","",""
"Very often","2015","no degree/no degree yet","inadequately","","","",""
"Very often","2015","no degree/no degree yet","general elemantary","","","",""
"Very often","2015","no degree/no degree yet","middle vocational","","","",""
"Very often","2015","no degree/no degree yet","vocational + Abi","","","",""
"Very often","2015","no degree/no degree yet","higher vocational","","","",""
"Very often","2015","no degree/no degree yet","higher education","","","",""
"Often","2015","lower secondary degree","in school","","","",""
"Often","2015","lower secondary degree","inadequately","","","",""
"Often","2015","lower secondary degree","general elemantary","","","",""
"Often","2015","lower secondary degree","middle vocational","","","",""
"Often","2015","lower secondary degree","vocational + Abi","","","",""
"Often","2015","lower secondary degree","higher vocational","","","",""
"Often","2015","lower secondary degree","higher education","","","",""
"Often","2015","secondary school degree","in school","","","",""
"Often","2015","secondary school degree","inadequately","","","",""
"Often","2015","secondary school degree","general elemantary","","","",""
"Often","2015","secondary school degree","middle vocational","","","",""
"Often","2015","secondary school degree","vocational + Abi","","","",""
"Often","2015","secondary school degree","higher vocational","","","",""
"Often","2015","secondary school degree","higher education","","","",""
"Often","2015","college entrance qualification","in school","","","",""
"Often","2015","college entrance qualification","inadequately","","","",""
"Often","2015","college entrance qualification","general elemantary","","","",""
"Often","2015","college entrance qualification","middle vocational","","","",""
"Often","2015","college entrance qualification","vocational + Abi","","","",""
"Often","2015","college entrance qualification","higher vocational","","","",""
"Often","2015","college entrance qualification","higher education","","","",""
"Often","2015","Other degree","in school","","","",""
"Often","2015","Other degree","inadequately","","","",""
"Often","2015","Other degree","general elemantary","","","",""
"Often","2015","Other degree","middle vocational","","","",""
"Often","2015","Other degree","vocational + Abi","","","",""
"Often","2015","Other degree","higher vocational","","","",""
"Often","2015","Other degree","higher education","","","",""
"Often","2015","no degree/no degree yet","in school","","","",""
"Often","2015","no degree/no degree yet","inadequately","","","",""
"Often","2015","no degree/no degree yet","general elemantary","","","",""
"Often","2015","no degree/no degree yet","middle vocational","","","",""
"Often","2015","no degree/no degree yet","vocational + Abi","","","",""
"Often","2015","no degree/no degree yet","higher vocational","","","",""
"Often","2015","no degree/no degree yet","higher education","","","",""
"Sometimes","2015","lower secondary degree","in school","","","",""
"Sometimes","2015","lower secondary degree","inadequately","","","",""
"Sometimes","2015","lower secondary degree","general elemantary","","","",""
"Sometimes","2015","lower secondary degree","middle vocational","","","",""
"Sometimes","2015","lower secondary degree","vocational + Abi","","","",""
"Sometimes","2015","lower secondary degree","higher vocational","","","",""
"Sometimes","2015","lower secondary degree","higher education","","","",""
"Sometimes","2015","secondary school degree","in school","","","",""
"Sometimes","2015","secondary school degree","inadequately","","","",""
"Sometimes","2015","secondary school degree","general elemantary","","","",""
"Sometimes","2015","secondary school degree","middle vocational","","","",""
"Sometimes","2015","secondary school degree","vocational + Abi","","","",""
"Sometimes","2015","secondary school degree","higher vocational","","","",""
"Sometimes","2015","secondary school degree","higher education","","","",""
"Sometimes","2015","college entrance qualification","in school","","","",""
"Sometimes","2015","college entrance qualification","inadequately","","","",""
"Sometimes","2015","college entrance qualification","general elemantary","","","",""
"Sometimes","2015","college entrance qualification","middle vocational","","","",""
"Sometimes","2015","college entrance qualification","vocational + Abi","","","",""
"Sometimes","2015","college entrance qualification","higher vocational","","","",""
"Sometimes","2015","college entrance qualification","higher education","","","",""
"Sometimes","2015","Other degree","in school","","","",""
"Sometimes","2015","Other degree","inadequately","","","",""
"Sometimes","2015","Other degree","general elemantary","","","",""
"Sometimes","2015","Other degree","middle vocational","","","",""
"Sometimes","2015","Other degree","vocational + Abi","","","",""
"Sometimes","2015","Other degree","higher vocational","","","",""
"Sometimes","2015","Other degree","higher education","","","",""
"Sometimes","2015","no degree/no degree yet","in school","","","",""
"Sometimes","2015","no degree/no degree yet","inadequately","","","",""
"Sometimes","2015","no degree/no degree yet","general elemantary","","","",""
"Sometimes","2015","no degree/no degree yet","middle vocational","","","",""
"Sometimes","2015","no degree/no degree yet","vocational + Abi","","","",""
"Sometimes","2015","no degree/no degree yet","higher vocational","","","",""
"Sometimes","2015","no degree/no degree yet","higher education","","","",""
"Rarely","2015","lower secondary degree","in school","","","",""
"Rarely","2015","lower secondary degree","inadequately","","","",""
"Rarely","2015","lower secondary degree","general elemantary","","","",""
"Rarely","2015","lower secondary degree","middle vocational","","","",""
"Rarely","2015","lower secondary degree","vocational + Abi","","","",""
"Rarely","2015","lower secondary degree","higher vocational","","","",""
"Rarely","2015","lower secondary degree","higher education","","","",""
"Rarely","2015","secondary school degree","in school","","","",""
"Rarely","2015","secondary school degree","inadequately","","","",""
"Rarely","2015","secondary school degree","general elemantary","","","",""
"Rarely","2015","secondary school degree","middle vocational","","","",""
"Rarely","2015","secondary school degree","vocational + Abi","","","",""
"Rarely","2015","secondary school degree","higher vocational","","","",""
"Rarely","2015","secondary school degree","higher education","","","",""
"Rarely","2015","college entrance qualification","in school","","","",""
"Rarely","2015","college entrance qualification","inadequately","","","",""
"Rarely","2015","college entrance qualification","general elemantary","","","",""
"Rarely","2015","college entrance qualification","middle vocational","","","",""
"Rarely","2015","college entrance qualification","vocational + Abi","","","",""
"Rarely","2015","college entrance qualification","higher vocational","","","",""
"Rarely","2015","college entrance qualification","higher education","","","",""
"Rarely","2015","Other degree","in school","","","",""
"Rarely","2015","Other degree","inadequately","","","",""
"Rarely","2015","Other degree","general elemantary","","","",""
"Rarely","2015","Other degree","middle vocational","","","",""
"Rarely","2015","Other degree","vocational + Abi","","","",""
"Rarely","2015","Other degree","higher vocational","","","",""
"Rarely","2015","Other degree","higher education","","","",""
"Rarely","2015","no degree/no degree yet","in school","","","",""
"Rarely","2015","no degree/no degree yet","inadequately","","","",""
"Rarely","2015","no degree/no degree yet","general elemantary","","","",""
"Rarely","2015","no degree/no degree yet","middle vocational","","","",""
"Rarely","2015","no degree/no degree yet","vocational + Abi","","","",""
"Rarely","2015","no degree/no degree yet","higher vocational","","","",""
"Rarely","2015","no degree/no degree yet","higher education","","","",""
"Never","2015","lower secondary degree","in school","","","",""
"Never","2015","lower secondary degree","inadequately","","","",""
"Never","2015","lower secondary degree","general elemantary","","","",""
"Never","2015","lower secondary degree","middle vocational","","","",""
"Never","2015","lower secondary degree","vocational + Abi","","","",""
"Never","2015","lower secondary degree","higher vocational","","","",""
"Never","2015","lower secondary degree","higher education","","","",""
"Never","2015","secondary school degree","in school","","","",""
"Never","2015","secondary school degree","inadequately","","","",""
"Never","2015","secondary school degree","general elemantary","","","",""
"Never","2015","secondary school degree","middle vocational","","","",""
"Never","2015","secondary school degree","vocational + Abi","","","",""
"Never","2015","secondary school degree","higher vocational","","","",""
"Never","2015","secondary school degree","higher education","","","",""
"Never","2015","college entrance qualification","in school","","","",""
"Never","2015","college entrance qualification","inadequately","","","",""
"Never","2015","college entrance qualification","general elemantary","","","",""
"Never","2015","college entrance qualification","middle vocational","","","",""
"Never","2015","college entrance qualification","vocational + Abi","","","",""
"Never","2015","college entrance qualification","higher vocational","","","",""
"Never","2015","college entrance qualification","higher education","","","",""
"Never","2015","Other degree","in school","","","",""
"Never","2015","Other degree","inadequately","","","",""
"Never","2015","Other degree","general elemantary","","","",""
"Never","2015","Other degree","middle vocational","","","",""
"Never","2015","Other degree","vocational + Abi","","","",""
"Never","2015","Other degree","higher vocational","","","",""
"Never","2015","Other degree","higher education","","","",""
"Never","2015","no degree/no degree yet","in school","","","",""
"Never","2015","no degree/no degree yet","inadequately","","","",""
"Never","2015","no degree/no degree yet","general elemantary","","","",""
"Never","2015","no degree/no degree yet","middle vocational","","","",""
"Never","2015","no degree/no degree yet","vocational + Abi","","","",""
"Never","2015","no degree/no degree yet","higher vocational","","","",""
"Never","2015","no degree/no degree yet","higher education","","","",""
"Very often","2016","lower secondary degree","in school","","","",""
"Very often","2016","lower secondary degree","inadequately","","","",""
"Very often","2016","lower secondary degree","general elemantary","","","",""
"Very often","2016","lower secondary degree","middle vocational","","","",""
"Very often","2016","lower secondary degree","vocational + Abi","","","",""
"Very often","2016","lower secondary degree","higher vocational","","","",""
"Very often","2016","lower secondary degree","higher education","","","",""
"Very often","2016","secondary school degree","in school","","","",""
"Very often","2016","secondary school degree","inadequately","","","",""
"Very often","2016","secondary school degree","general elemantary","","","",""
"Very often","2016","secondary school degree","middle vocational","","","",""
"Very often","2016","secondary school degree","vocational + Abi","","","",""
"Very often","2016","secondary school degree","higher vocational","","","",""
"Very often","2016","secondary school degree","higher education","","","",""
"Very often","2016","college entrance qualification","in school","","","",""
"Very often","2016","college entrance qualification","inadequately","","","",""
"Very often","2016","college entrance qualification","general elemantary","","","",""
"Very often","2016","college entrance qualification","middle vocational","","","",""
"Very often","2016","college entrance qualification","vocational + Abi","","","",""
"Very often","2016","college entrance qualification","higher vocational","","","",""
"Very often","2016","college entrance qualification","higher education","","","",""
"Very often","2016","Other degree","in school","","","",""
"Very often","2016","Other degree","inadequately","","","",""
"Very often","2016","Other degree","general elemantary","","","",""
"Very often","2016","Other degree","middle vocational","","","",""
"Very often","2016","Other degree","vocational + Abi","","","",""
"Very often","2016","Other degree","higher vocational","","","",""
"Very often","2016","Other degree","higher education","","","",""
"Very often","2016","no degree/no degree yet","in school","","","",""
"Very often","2016","no degree/no degree yet","inadequately","","","",""
"Very often","2016","no degree/no degree yet","general elemantary","","","",""
"Very often","2016","no degree/no degree yet","middle vocational","","","",""
"Very often","2016","no degree/no degree yet","vocational + Abi","","","",""
"Very often","2016","no degree/no degree yet","higher vocational","","","",""
"Very often","2016","no degree/no degree yet","higher education","","","",""
"Often","2016","lower secondary degree","in school","","","",""
"Often","2016","lower secondary degree","inadequately","","","",""
"Often","2016","lower secondary degree","general elemantary","","","",""
"Often","2016","lower secondary degree","middle vocational","","","",""
"Often","2016","lower secondary degree","vocational + Abi","","","",""
"Often","2016","lower secondary degree","higher vocational","","","",""
"Often","2016","lower secondary degree","higher education","","","",""
"Often","2016","secondary school degree","in school","","","",""
"Often","2016","secondary school degree","inadequately","","","",""
"Often","2016","secondary school degree","general elemantary","","","",""
"Often","2016","secondary school degree","middle vocational","","","",""
"Often","2016","secondary school degree","vocational + Abi","","","",""
"Often","2016","secondary school degree","higher vocational","","","",""
"Often","2016","secondary school degree","higher education","","","",""
"Often","2016","college entrance qualification","in school","","","",""
"Often","2016","college entrance qualification","inadequately","","","",""
"Often","2016","college entrance qualification","general elemantary","","","",""
"Often","2016","college entrance qualification","middle vocational","","","",""
"Often","2016","college entrance qualification","vocational + Abi","","","",""
"Often","2016","college entrance qualification","higher vocational","","","",""
"Often","2016","college entrance qualification","higher education","","","",""
"Often","2016","Other degree","in school","","","",""
"Often","2016","Other degree","inadequately","","","",""
"Often","2016","Other degree","general elemantary","","","",""
"Often","2016","Other degree","middle vocational","","","",""
"Often","2016","Other degree","vocational + Abi","","","",""
"Often","2016","Other degree","higher vocational","","","",""
"Often","2016","Other degree","higher education","","","",""
"Often","2016","no degree/no degree yet","in school","","","",""
"Often","2016","no degree/no degree yet","inadequately","","","",""
"Often","2016","no degree/no degree yet","general elemantary","","","",""
"Often","2016","no degree/no degree yet","middle vocational","","","",""
"Often","2016","no degree/no degree yet","vocational + Abi","","","",""
"Often","2016","no degree/no degree yet","higher vocational","","","",""
"Often","2016","no degree/no degree yet","higher education","","","",""
"Sometimes","2016","lower secondary degree","in school","","","",""
"Sometimes","2016","lower secondary degree","inadequately","","","",""
"Sometimes","2016","lower secondary degree","general elemantary","","","",""
"Sometimes","2016","lower secondary degree","middle vocational","","","",""
"Sometimes","2016","lower secondary degree","vocational + Abi","","","",""
"Sometimes","2016","lower secondary degree","higher vocational","","","",""
"Sometimes","2016","lower secondary degree","higher education","","","",""
"Sometimes","2016","secondary school degree","in school","","","",""
"Sometimes","2016","secondary school degree","inadequately","","","",""
"Sometimes","2016","secondary school degree","general elemantary","","","",""
"Sometimes","2016","secondary school degree","middle vocational","","","",""
"Sometimes","2016","secondary school degree","vocational + Abi","","","",""
"Sometimes","2016","secondary school degree","higher vocational","","","",""
"Sometimes","2016","secondary school degree","higher education","","","",""
"Sometimes","2016","college entrance qualification","in school","","","",""
"Sometimes","2016","college entrance qualification","inadequately","","","",""
"Sometimes","2016","college entrance qualification","general elemantary","","","",""
"Sometimes","2016","college entrance qualification","middle vocational","","","",""
"Sometimes","2016","college entrance qualification","vocational + Abi","","","",""
"Sometimes","2016","college entrance qualification","higher vocational","","","",""
"Sometimes","2016","college entrance qualification","higher education","","","",""
"Sometimes","2016","Other degree","in school","","","",""
"Sometimes","2016","Other degree","inadequately","","","",""
"Sometimes","2016","Other degree","general elemantary","","","",""
"Sometimes","2016","Other degree","middle vocational","","","",""
"Sometimes","2016","Other degree","vocational + Abi","","","",""
"Sometimes","2016","Other degree","higher vocational","","","",""
"Sometimes","2016","Other degree","higher education","","","",""
"Sometimes","2016","no degree/no degree yet","in school","","","",""
"Sometimes","2016","no degree/no degree yet","inadequately","","","",""
"Sometimes","2016","no degree/no degree yet","general elemantary","","","",""
"Sometimes","2016","no degree/no degree yet","middle vocational","","","",""
"Sometimes","2016","no degree/no degree yet","vocational + Abi","","","",""
"Sometimes","2016","no degree/no degree yet","higher vocational","","","",""
"Sometimes","2016","no degree/no degree yet","higher education","","","",""
"Rarely","2016","lower secondary degree","in school","","","",""
"Rarely","2016","lower secondary degree","inadequately","","","",""
"Rarely","2016","lower secondary degree","general elemantary","","","",""
"Rarely","2016","lower secondary degree","middle vocational","","","",""
"Rarely","2016","lower secondary degree","vocational + Abi","","","",""
"Rarely","2016","lower secondary degree","higher vocational","","","",""
"Rarely","2016","lower secondary degree","higher education","","","",""
"Rarely","2016","secondary school degree","in school","","","",""
"Rarely","2016","secondary school degree","inadequately","","","",""
"Rarely","2016","secondary school degree","general elemantary","","","",""
"Rarely","2016","secondary school degree","middle vocational","","","",""
"Rarely","2016","secondary school degree","vocational + Abi","","","",""
"Rarely","2016","secondary school degree","higher vocational","","","",""
"Rarely","2016","secondary school degree","higher education","","","",""
"Rarely","2016","college entrance qualification","in school","","","",""
"Rarely","2016","college entrance qualification","inadequately","","","",""
"Rarely","2016","college entrance qualification","general elemantary","","","",""
"Rarely","2016","college entrance qualification","middle vocational","","","",""
"Rarely","2016","college entrance qualification","vocational + Abi","","","",""
"Rarely","2016","college entrance qualification","higher vocational","","","",""
"Rarely","2016","college entrance qualification","higher education","","","",""
"Rarely","2016","Other degree","in school","","","",""
"Rarely","2016","Other degree","inadequately","","","",""
"Rarely","2016","Other degree","general elemantary","","","",""
"Rarely","2016","Other degree","middle vocational","","","",""
"Rarely","2016","Other degree","vocational + Abi","","","",""
"Rarely","2016","Other degree","higher vocational","","","",""
"Rarely","2016","Other degree","higher education","","","",""
"Rarely","2016","no degree/no degree yet","in school","","","",""
"Rarely","2016","no degree/no degree yet","inadequately","","","",""
"Rarely","2016","no degree/no degree yet","general elemantary","","","",""
"Rarely","2016","no degree/no degree yet","middle vocational","","","",""
"Rarely","2016","no degree/no degree yet","vocational + Abi","","","",""
"Rarely","2016","no degree/no degree yet","higher vocational","","","",""
"Rarely","2016","no degree/no degree yet","higher education","","","",""
"Never","2016","lower secondary degree","in school","","","",""
"Never","2016","lower secondary degree","inadequately","","","",""
"Never","2016","lower secondary degree","general elemantary","","","",""
"Never","2016","lower secondary degree","middle vocational","","","",""
"Never","2016","lower secondary degree","vocational + Abi","","","",""
"Never","2016","lower secondary degree","higher vocational","","","",""
"Never","2016","lower secondary degree","higher education","","","",""
"Never","2016","secondary school degree","in school","","","",""
"Never","2016","secondary school degree","inadequately","","","",""
"Never","2016","secondary school degree","general elemantary","","","",""
"Never","2016","secondary school degree","middle vocational","","","",""
"Never","2016","secondary school degree","vocational + Abi","","","",""
"Never","2016","secondary school degree","higher vocational","","","",""
"Never","2016","secondary school degree","higher education","","","",""
"Never","2016","college entrance qualification","in school","","","",""
"Never","2016","college entrance qualification","inadequately","","","",""
"Never","2016","college entrance qualification","general elemantary","","","",""
"Never","2016","college entrance qualification","middle vocational","","","",""
"Never","2016","college entrance qualification","vocational + Abi","","","",""
"Never","2016","college entrance qualification","higher vocational","","","",""
"Never","2016","college entrance qualification","higher education","","","",""
"Never","2016","Other degree","in school","","","",""
"Never","2016","Other degree","inadequately","","","",""
"Never","2016","Other degree","general elemantary","","","",""
"Never","2016","Other degree","middle vocational","","","",""
"Never","2016","Other degree","vocational + Abi","","","",""
"Never","2016","Other degree","higher vocational","","","",""
"Never","2016","Other degree","higher education","","","",""
"Never","2016","no degree/no degree yet","in school","","","",""
"Never","2016","no degree/no degree yet","inadequately","","","",""
"Never","2016","no degree/no degree yet","general elemantary","","","",""
"Never","2016","no degree/no degree yet","middle vocational","","","",""
"Never","2016","no degree/no degree yet","vocational + Abi","","","",""
"Never","2016","no degree/no degree yet","higher vocational","","","",""
"Never","2016","no degree/no degree yet","higher education","","","",""
"Very often","2017","lower secondary degree","in school","","","",""
"Very often","2017","lower secondary degree","inadequately","","","",""
"Very often","2017","lower secondary degree","general elemantary","","","",""
"Very often","2017","lower secondary degree","middle vocational","","","",""
"Very often","2017","lower secondary degree","vocational + Abi","","","",""
"Very often","2017","lower secondary degree","higher vocational","","","",""
"Very often","2017","lower secondary degree","higher education","","","",""
"Very often","2017","secondary school degree","in school","","","",""
"Very often","2017","secondary school degree","inadequately","","","",""
"Very often","2017","secondary school degree","general elemantary","","","",""
"Very often","2017","secondary school degree","middle vocational","","","",""
"Very often","2017","secondary school degree","vocational + Abi","","","",""
"Very often","2017","secondary school degree","higher vocational","","","",""
"Very often","2017","secondary school degree","higher education","","","",""
"Very often","2017","college entrance qualification","in school","","","",""
"Very often","2017","college entrance qualification","inadequately","","","",""
"Very often","2017","college entrance qualification","general elemantary","","","",""
"Very often","2017","college entrance qualification","middle vocational","","","",""
"Very often","2017","college entrance qualification","vocational + Abi","","","",""
"Very often","2017","college entrance qualification","higher vocational","","","",""
"Very often","2017","college entrance qualification","higher education","","","",""
"Very often","2017","Other degree","in school","","","",""
"Very often","2017","Other degree","inadequately","","","",""
"Very often","2017","Other degree","general elemantary","","","",""
"Very often","2017","Other degree","middle vocational","","","",""
"Very often","2017","Other degree","vocational + Abi","","","",""
"Very often","2017","Other degree","higher vocational","","","",""
"Very often","2017","Other degree","higher education","","","",""
"Very often","2017","no degree/no degree yet","in school","","","",""
"Very often","2017","no degree/no degree yet","inadequately","","","",""
"Very often","2017","no degree/no degree yet","general elemantary","","","",""
"Very often","2017","no degree/no degree yet","middle vocational","","","",""
"Very often","2017","no degree/no degree yet","vocational + Abi","","","",""
"Very often","2017","no degree/no degree yet","higher vocational","","","",""
"Very often","2017","no degree/no degree yet","higher education","","","",""
"Often","2017","lower secondary degree","in school","","","",""
"Often","2017","lower secondary degree","inadequately","","","",""
"Often","2017","lower secondary degree","general elemantary","","","",""
"Often","2017","lower secondary degree","middle vocational","","","",""
"Often","2017","lower secondary degree","vocational + Abi","","","",""
"Often","2017","lower secondary degree","higher vocational","","","",""
"Often","2017","lower secondary degree","higher education","","","",""
"Often","2017","secondary school degree","in school","","","",""
"Often","2017","secondary school degree","inadequately","","","",""
"Often","2017","secondary school degree","general elemantary","","","",""
"Often","2017","secondary school degree","middle vocational","","","",""
"Often","2017","secondary school degree","vocational + Abi","","","",""
"Often","2017","secondary school degree","higher vocational","","","",""
"Often","2017","secondary school degree","higher education","","","",""
"Often","2017","college entrance qualification","in school","","","",""
"Often","2017","college entrance qualification","inadequately","","","",""
"Often","2017","college entrance qualification","general elemantary","","","",""
"Often","2017","college entrance qualification","middle vocational","","","",""
"Often","2017","college entrance qualification","vocational + Abi","","","",""
"Often","2017","college entrance qualification","higher vocational","","","",""
"Often","2017","college entrance qualification","higher education","","","",""
"Often","2017","Other degree","in school","","","",""
"Often","2017","Other degree","inadequately","","","",""
"Often","2017","Other degree","general elemantary","","","",""
"Often","2017","Other degree","middle vocational","","","",""
"Often","2017","Other degree","vocational + Abi","","","",""
"Often","2017","Other degree","higher vocational","","","",""
"Often","2017","Other degree","higher education","","","",""
"Often","2017","no degree/no degree yet","in school","","","",""
"Often","2017","no degree/no degree yet","inadequately","","","",""
"Often","2017","no degree/no degree yet","general elemantary","","","",""
"Often","2017","no degree/no degree yet","middle vocational","","","",""
"Often","2017","no degree/no degree yet","vocational + Abi","","","",""
"Often","2017","no degree/no degree yet","higher vocational","","","",""
"Often","2017","no degree/no degree yet","higher education","","","",""
"Sometimes","2017","lower secondary degree","in school","","","",""
"Sometimes","2017","lower secondary degree","inadequately","","","",""
"Sometimes","2017","lower secondary degree","general elemantary","","","",""
"Sometimes","2017","lower secondary degree","middle vocational","","","",""
"Sometimes","2017","lower secondary degree","vocational + Abi","","","",""
"Sometimes","2017","lower secondary degree","higher vocational","","","",""
"Sometimes","2017","lower secondary degree","higher education","","","",""
"Sometimes","2017","secondary school degree","in school","","","",""
"Sometimes","2017","secondary school degree","inadequately","","","",""
"Sometimes","2017","secondary school degree","general elemantary","","","",""
"Sometimes","2017","secondary school degree","middle vocational","","","",""
"Sometimes","2017","secondary school degree","vocational + Abi","","","",""
"Sometimes","2017","secondary school degree","higher vocational","","","",""
"Sometimes","2017","secondary school degree","higher education","","","",""
"Sometimes","2017","college entrance qualification","in school","","","",""
"Sometimes","2017","college entrance qualification","inadequately","","","",""
"Sometimes","2017","college entrance qualification","general elemantary","","","",""
"Sometimes","2017","college entrance qualification","middle vocational","","","",""
"Sometimes","2017","college entrance qualification","vocational + Abi","","","",""
"Sometimes","2017","college entrance qualification","higher vocational","","","",""
"Sometimes","2017","college entrance qualification","higher education","","","",""
"Sometimes","2017","Other degree","in school","","","",""
"Sometimes","2017","Other degree","inadequately","","","",""
"Sometimes","2017","Other degree","general elemantary","","","",""
"Sometimes","2017","Other degree","middle vocational","","","",""
"Sometimes","2017","Other degree","vocational + Abi","","","",""
"Sometimes","2017","Other degree","higher vocational","","","",""
"Sometimes","2017","Other degree","higher education","","","",""
"Sometimes","2017","no degree/no degree yet","in school","","","",""
"Sometimes","2017","no degree/no degree yet","inadequately","","","",""
"Sometimes","2017","no degree/no degree yet","general elemantary","","","",""
"Sometimes","2017","no degree/no degree yet","middle vocational","","","",""
"Sometimes","2017","no degree/no degree yet","vocational + Abi","","","",""
"Sometimes","2017","no degree/no degree yet","higher vocational","","","",""
"Sometimes","2017","no degree/no degree yet","higher education","","","",""
"Rarely","2017","lower secondary degree","in school","","","",""
"Rarely","2017","lower secondary degree","inadequately","","","",""
"Rarely","2017","lower secondary degree","general elemantary","","","",""
"Rarely","2017","lower secondary degree","middle vocational","","","",""
"Rarely","2017","lower secondary degree","vocational + Abi","","","",""
"Rarely","2017","lower secondary degree","higher vocational","","","",""
"Rarely","2017","lower secondary degree","higher education","","","",""
"Rarely","2017","secondary school degree","in school","","","",""
"Rarely","2017","secondary school degree","inadequately","","","",""
"Rarely","2017","secondary school degree","general elemantary","","","",""
"Rarely","2017","secondary school degree","middle vocational","","","",""
"Rarely","2017","secondary school degree","vocational + Abi","","","",""
"Rarely","2017","secondary school degree","higher vocational","","","",""
"Rarely","2017","secondary school degree","higher education","","","",""
"Rarely","2017","college entrance qualification","in school","","","",""
"Rarely","2017","college entrance qualification","inadequately","","","",""
"Rarely","2017","college entrance qualification","general elemantary","","","",""
"Rarely","2017","college entrance qualification","middle vocational","","","",""
"Rarely","2017","college entrance qualification","vocational + Abi","","","",""
"Rarely","2017","college entrance qualification","higher vocational","","","",""
"Rarely","2017","college entrance qualification","higher education","","","",""
"Rarely","2017","Other degree","in school","","","",""
"Rarely","2017","Other degree","inadequately","","","",""
"Rarely","2017","Other degree","general elemantary","","","",""
"Rarely","2017","Other degree","middle vocational","","","",""
"Rarely","2017","Other degree","vocational + Abi","","","",""
"Rarely","2017","Other degree","higher vocational","","","",""
"Rarely","2017","Other degree","higher education","","","",""
"Rarely","2017","no degree/no degree yet","in school","","","",""
"Rarely","2017","no degree/no degree yet","inadequately","","","",""
"Rarely","2017","no degree/no degree yet","general elemantary","","","",""
"Rarely","2017","no degree/no degree yet","middle vocational","","","",""
"Rarely","2017","no degree/no degree yet","vocational + Abi","","","",""
"Rarely","2017","no degree/no degree yet","higher vocational","","","",""
"Rarely","2017","no degree/no degree yet","higher education","","","",""
"Never","2017","lower secondary degree","in school","","","",""
"Never","2017","lower secondary degree","inadequately","","","",""
"Never","2017","lower secondary degree","general elemantary","","","",""
"Never","2017","lower secondary degree","middle vocational","","","",""
"Never","2017","lower secondary degree","vocational + Abi","","","",""
"Never","2017","lower secondary degree","higher vocational","","","",""
"Never","2017","lower secondary degree","higher education","","","",""
"Never","2017","secondary school degree","in school","","","",""
"Never","2017","secondary school degree","inadequately","","","",""
"Never","2017","secondary school degree","general elemantary","","","",""
"Never","2017","secondary school degree","middle vocational","","","",""
"Never","2017","secondary school degree","vocational + Abi","","","",""
"Never","2017","secondary school degree","higher vocational","","","",""
"Never","2017","secondary school degree","higher education","","","",""
"Never","2017","college entrance qualification","in school","","","",""
"Never","2017","college entrance qualification","inadequately","","","",""
"Never","2017","college entrance qualification","general elemantary","","","",""
"Never","2017","college entrance qualification","middle vocational","","","",""
"Never","2017","college entrance qualification","vocational + Abi","","","",""
"Never","2017","college entrance qualification","higher vocational","","","",""
"Never","2017","college entrance qualification","higher education","","","",""
"Never","2017","Other degree","in school","","","",""
"Never","2017","Other degree","inadequately","","","",""
"Never","2017","Other degree","general elemantary","","","",""
"Never","2017","Other degree","middle vocational","","","",""
"Never","2017","Other degree","vocational + Abi","","","",""
"Never","2017","Other degree","higher vocational","","","",""
"Never","2017","Other degree","higher education","","","",""
"Never","2017","no degree/no degree yet","in school","","","",""
"Never","2017","no degree/no degree yet","inadequately","","","",""
"Never","2017","no degree/no degree yet","general elemantary","","","",""
"Never","2017","no degree/no degree yet","middle vocational","","","",""
"Never","2017","no degree/no degree yet","vocational + Abi","","","",""
"Never","2017","no degree/no degree yet","higher vocational","","","",""
"Never","2017","no degree/no degree yet","higher education","","","",""
"Very often","2018","lower secondary degree","in school","","","",""
"Very often","2018","lower secondary degree","inadequately","","","",""
"Very often","2018","lower secondary degree","general elemantary","49","0.0331411370498212","0.02365888248021","0.0426233916194323"
"Very often","2018","lower secondary degree","middle vocational","107","0.0276068704258783","0.0224771937946817","0.0327365470570748"
"Very often","2018","lower secondary degree","vocational + Abi","1","","",""
"Very often","2018","lower secondary degree","higher vocational","7","","",""
"Very often","2018","lower secondary degree","higher education","2","","",""
"Very often","2018","secondary school degree","in school","","","",""
"Very often","2018","secondary school degree","inadequately","","","",""
"Very often","2018","secondary school degree","general elemantary","37","0.0326591454595274","0.020311511949184","0.0450067789698707"
"Very often","2018","secondary school degree","middle vocational","144","0.0291792115734308","0.0245766498820195","0.0337817732648422"
"Very often","2018","secondary school degree","vocational + Abi","2","","",""
"Very often","2018","secondary school degree","higher vocational","13","","",""
"Very often","2018","secondary school degree","higher education","20","","",""
"Very often","2018","college entrance qualification","in school","","","",""
"Very often","2018","college entrance qualification","inadequately","","","",""
"Very often","2018","college entrance qualification","general elemantary","","","",""
"Very often","2018","college entrance qualification","middle vocational","95","0.0655759317177229","0.0513309026613948","0.0798209607740509"
"Very often","2018","college entrance qualification","vocational + Abi","58","0.044176475756679","0.034139114766077","0.054213836747281"
"Very often","2018","college entrance qualification","higher vocational","16","","",""
