"pld0043","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Rarely","2016","no migration background","higher education","","","","","4"
"Rarely","2016","direct migration background","in school","","","","","4"
"Rarely","2016","direct migration background","inadequately","","","","","4"
"Rarely","2016","direct migration background","general elemantary","","","","","4"
"Rarely","2016","indirect migration background","higher vocational","","","","","4"
"Rarely","2016","indirect migration background","higher education","","","","","4"
"Rarely","2016","direct migration background","higher vocational","","","","","4"
"Rarely","2016","direct migration background","higher education","","","","","4"
"Rarely","2016","no migration background","general elemantary","","","","","4"
"Rarely","2016","direct migration background","middle vocational","","","","","4"
"Rarely","2016","direct migration background","vocational + Abi","","","","","4"
"Sometimes","2016","no migration background","vocational + Abi","","","","","3"
"Sometimes","2016","no migration background","higher vocational","","","","","3"
"Sometimes","2016","no migration background","higher education","","","","","3"
"Sometimes","2016","indirect migration background","in school","","","","","3"
"Sometimes","2016","indirect migration background","inadequately","","","","","3"
"Sometimes","2016","no migration background","in school","","","","","3"
"Sometimes","2016","no migration background","inadequately","","","","","3"
"Sometimes","2016","no migration background","general elemantary","","","","","3"
"Sometimes","2016","no migration background","middle vocational","","","","","3"
"Sometimes","2016","direct migration background","in school","","","","","3"
"Sometimes","2016","direct migration background","inadequately","","","","","3"
"Sometimes","2016","direct migration background","general elemantary","","","","","3"
"Sometimes","2016","direct migration background","middle vocational","","","","","3"
"Sometimes","2016","direct migration background","vocational + Abi","","","","","3"
"Sometimes","2016","direct migration background","higher vocational","","","","","3"
"Sometimes","2016","direct migration background","higher education","","","","","3"
"Sometimes","2016","indirect migration background","general elemantary","","","","","3"
"Sometimes","2016","indirect migration background","middle vocational","","","","","3"
"Sometimes","2016","indirect migration background","vocational + Abi","","","","","3"
"Sometimes","2016","indirect migration background","higher vocational","","","","","3"
"Sometimes","2016","indirect migration background","higher education","","","","","3"
"Very often","2016","no migration background","middle vocational","","","","","1"
"Very often","2016","no migration background","vocational + Abi","","","","","1"
"Very often","2016","no migration background","higher vocational","","","","","1"
"Very often","2016","no migration background","higher education","","","","","1"
"Very often","2016","direct migration background","in school","","","","","1"
"Very often","2016","indirect migration background","in school","","","","","1"
"Very often","2016","indirect migration background","inadequately","","","","","1"
"Very often","2016","indirect migration background","general elemantary","","","","","1"
"Very often","2016","indirect migration background","middle vocational","","","","","1"
"Very often","2016","indirect migration background","vocational + Abi","","","","","1"
"Very often","2016","indirect migration background","higher vocational","","","","","1"
"Very often","2016","indirect migration background","higher education","","","","","1"
"Very often","2016","direct migration background","higher vocational","","","","","1"
"Very often","2016","no migration background","in school","","","","","1"
"Very often","2016","no migration background","inadequately","","","","","1"
"Very often","2016","no migration background","general elemantary","","","","","1"
"Very often","2016","direct migration background","inadequately","","","","","1"
"Very often","2016","direct migration background","general elemantary","","","","","1"
"Very often","2016","direct migration background","middle vocational","","","","","1"
"Very often","2016","direct migration background","vocational + Abi","","","","","1"
"Very often","2016","direct migration background","higher education","","","","","1"
"Never","2017","no migration background","in school","","","","","5"
"Never","2017","no migration background","inadequately","","","","","5"
"Never","2017","no migration background","general elemantary","","","","","5"
"Never","2017","no migration background","middle vocational","","","","","5"
"Never","2017","no migration background","vocational + Abi","","","","","5"
"Never","2017","no migration background","higher vocational","","","","","5"
"Never","2017","no migration background","higher education","","","","","5"
"Never","2017","direct migration background","in school","","","","","5"
"Never","2017","direct migration background","inadequately","","","","","5"
"Never","2017","direct migration background","general elemantary","","","","","5"
"Never","2017","direct migration background","middle vocational","","","","","5"
"Never","2017","direct migration background","vocational + Abi","","","","","5"
"Never","2017","direct migration background","higher vocational","","","","","5"
"Never","2017","direct migration background","higher education","","","","","5"
"Never","2017","indirect migration background","in school","","","","","5"
"Never","2017","indirect migration background","inadequately","","","","","5"
"Never","2017","indirect migration background","general elemantary","","","","","5"
"Never","2017","indirect migration background","middle vocational","","","","","5"
"Never","2017","indirect migration background","vocational + Abi","","","","","5"
"Never","2017","indirect migration background","higher vocational","","","","","5"
"Never","2017","indirect migration background","higher education","","","","","5"
"Often","2017","indirect migration background","higher education","","","","","2"
"Often","2017","indirect migration background","higher vocational","","","","","2"
"Often","2017","indirect migration background","middle vocational","","","","","2"
"Often","2017","indirect migration background","vocational + Abi","","","","","2"
"Often","2017","direct migration background","middle vocational","","","","","2"
"Often","2017","direct migration background","vocational + Abi","","","","","2"
"Often","2017","indirect migration background","in school","","","","","2"
"Often","2017","indirect migration background","inadequately","","","","","2"
"Often","2017","indirect migration background","general elemantary","","","","","2"
"Often","2017","direct migration background","in school","","","","","2"
"Often","2017","direct migration background","inadequately","","","","","2"
"Often","2017","direct migration background","general elemantary","","","","","2"
"Often","2017","direct migration background","higher vocational","","","","","2"
"Often","2017","direct migration background","higher education","","","","","2"
"Often","2017","no migration background","in school","","","","","2"
"Often","2017","no migration background","inadequately","","","","","2"
"Often","2017","no migration background","general elemantary","","","","","2"
"Often","2017","no migration background","middle vocational","","","","","2"
"Often","2017","no migration background","vocational + Abi","","","","","2"
"Often","2017","no migration background","higher vocational","","","","","2"
"Often","2017","no migration background","higher education","","","","","2"
"Rarely","2017","indirect migration background","higher vocational","","","","","4"
"Rarely","2017","indirect migration background","middle vocational","","","","","4"
"Rarely","2017","indirect migration background","vocational + Abi","","","","","4"
"Rarely","2017","direct migration background","middle vocational","","","","","4"
"Rarely","2017","indirect migration background","in school","","","","","4"
"Rarely","2017","indirect migration background","inadequately","","","","","4"
"Rarely","2017","indirect migration background","general elemantary","","","","","4"
"Rarely","2017","indirect migration background","higher education","","","","","4"
"Rarely","2017","direct migration background","in school","","","","","4"
"Rarely","2017","direct migration background","inadequately","","","","","4"
"Rarely","2017","direct migration background","general elemantary","","","","","4"
"Rarely","2017","direct migration background","vocational + Abi","","","","","4"
"Rarely","2017","direct migration background","higher vocational","","","","","4"
"Rarely","2017","direct migration background","higher education","","","","","4"
"Rarely","2017","no migration background","in school","","","","","4"
"Rarely","2017","no migration background","inadequately","","","","","4"
"Rarely","2017","no migration background","middle vocational","","","","","4"
"Rarely","2017","no migration background","vocational + Abi","","","","","4"
"Rarely","2017","no migration background","higher vocational","","","","","4"
"Rarely","2017","no migration background","higher education","","","","","4"
"Rarely","2017","no migration background","general elemantary","","","","","4"
"Sometimes","2017","indirect migration background","in school","","","","","3"
"Sometimes","2017","indirect migration background","inadequately","","","","","3"
"Sometimes","2017","indirect migration background","general elemantary","","","","","3"
"Sometimes","2017","indirect migration background","middle vocational","","","","","3"
"Sometimes","2017","indirect migration background","vocational + Abi","","","","","3"
"Sometimes","2017","indirect migration background","higher vocational","","","","","3"
"Sometimes","2017","indirect migration background","higher education","","","","","3"
"Sometimes","2017","no migration background","vocational + Abi","","","","","3"
"Sometimes","2017","no migration background","higher vocational","","","","","3"
"Sometimes","2017","no migration background","higher education","","","","","3"
"Sometimes","2017","direct migration background","in school","","","","","3"
"Sometimes","2017","direct migration background","inadequately","","","","","3"
"Sometimes","2017","direct migration background","general elemantary","","","","","3"
"Sometimes","2017","direct migration background","middle vocational","","","","","3"
"Sometimes","2017","direct migration background","vocational + Abi","","","","","3"
"Sometimes","2017","direct migration background","higher vocational","","","","","3"
"Sometimes","2017","direct migration background","higher education","","","","","3"
"Sometimes","2017","no migration background","general elemantary","","","","","3"
"Sometimes","2017","no migration background","inadequately","","","","","3"
"Sometimes","2017","no migration background","in school","","","","","3"
"Sometimes","2017","no migration background","middle vocational","","","","","3"
"Very often","2017","indirect migration background","in school","","","","","1"
"Very often","2017","indirect migration background","inadequately","","","","","1"
"Very often","2017","indirect migration background","general elemantary","","","","","1"
"Very often","2017","indirect migration background","middle vocational","","","","","1"
"Very often","2017","indirect migration background","vocational + Abi","","","","","1"
"Very often","2017","indirect migration background","higher vocational","","","","","1"
"Very often","2017","indirect migration background","higher education","","","","","1"
"Very often","2017","direct migration background","in school","","","","","1"
"Very often","2017","direct migration background","inadequately","","","","","1"
"Very often","2017","no migration background","middle vocational","","","","","1"
"Very often","2017","no migration background","vocational + Abi","","","","","1"
"Very often","2017","no migration background","higher vocational","","","","","1"
"Very often","2017","no migration background","higher education","","","","","1"
"Very often","2017","direct migration background","general elemantary","","","","","1"
"Very often","2017","direct migration background","middle vocational","","","","","1"
"Very often","2017","direct migration background","vocational + Abi","","","","","1"
"Very often","2017","direct migration background","higher vocational","","","","","1"
"Very often","2017","direct migration background","higher education","","","","","1"
"Very often","2017","no migration background","inadequately","","","","","1"
"Very often","2017","no migration background","in school","","","","","1"
"Very often","2017","no migration background","general elemantary","","","","","1"
"Never","2018","no migration background","in school","12","","","","5"
"Never","2018","no migration background","inadequately","42","0.26529111754271","0.19813075269013","0.33245148239529","5"
"Never","2018","no migration background","general elemantary","395","0.266470232547669","0.245189378668812","0.287751086426527","5"
"Never","2018","no migration background","middle vocational","1596","0.185495477538642","0.177617599466298","0.193373355610986","5"
"Never","2018","no migration background","vocational + Abi","106","0.0699214779926203","0.0565345227381831","0.0833084332470574","5"
"Never","2018","no migration background","higher vocational","161","0.120822465823277","0.103253568616939","0.138391363029614","5"
"Never","2018","no migration background","higher education","317","0.0650494544758368","0.0581507470955831","0.0719481618560906","5"
"Never","2018","direct migration background","in school","2","","","","5"
"Never","2018","direct migration background","inadequately","97","0.414654976033447","0.355998920873105","0.473311031193789","5"
"Never","2018","direct migration background","general elemantary","205","0.272353287698476","0.2399039722617","0.304802603135252","5"
"Never","2018","direct migration background","middle vocational","323","0.188023845120393","0.167758122690966","0.20828956754982","5"
"Never","2018","direct migration background","vocational + Abi","144","0.264170691948665","0.228625144417092","0.299716239480239","5"
"Never","2018","direct migration background","higher vocational","10","","","","5"
"Never","2018","direct migration background","higher education","151","0.112432802311637","0.0941432564633169","0.130722348159957","5"
"Never","2018","indirect migration background","in school","7","","","","5"
"Never","2018","indirect migration background","inadequately","11","","","","5"
"Never","2018","indirect migration background","general elemantary","42","0.157597060814136","0.115145968774073","0.200048152854199","5"
"Never","2018","indirect migration background","middle vocational","83","0.103171148892525","0.0806213111061938","0.125720986678855","5"
"Never","2018","indirect migration background","vocational + Abi","11","","","","5"
"Never","2018","indirect migration background","higher vocational","5","","","","5"
"Never","2018","indirect migration background","higher education","15","","","","5"
"Often","2018","indirect migration background","in school","23","","","","2"
"Often","2018","indirect migration background","inadequately","9","","","","2"
"Often","2018","indirect migration background","general elemantary","55","0.20630143157466","0.159156632129977","0.253446231019342","2"
"Often","2018","indirect migration background","middle vocational","141","0.198233354653276","0.168678974117937","0.227787735188615","2"
"Often","2018","indirect migration background","vocational + Abi","30","0.247843495734086","0.172752285947927","0.322934705520245","2"
"Often","2018","indirect migration background","higher vocational","10","","","","2"
"Often","2018","indirect migration background","higher education","78","0.311649751543783","0.257007110840367","0.366292392247199","2"
"Often","2018","direct migration background","in school","20","","","","2"
"Often","2018","direct migration background","inadequately","32","0.131425703533183","0.0911996814713213","0.171651725595044","2"
"Often","2018","direct migration background","general elemantary","90","0.0988058415304867","0.0770548310797887","0.120556851981185","2"
"Often","2018","direct migration background","middle vocational","211","0.168432553336963","0.149021650159571","0.187843456514355","2"
"Often","2018","direct migration background","vocational + Abi","102","0.15122435708253","0.122340068318119","0.180108645846941","2"
"Often","2018","no migration background","in school","58","0.255963996704894","0.198297553220144","0.313630440189644","2"
"Often","2018","no migration background","inadequately","30","0.129119328557701","0.078107721883269","0.180130935232132","2"
"Often","2018","no migration background","general elemantary","211","0.0940646318635543","0.0800132959728343","0.108115967754274","2"
"Often","2018","direct migration background","higher vocational","12","","","","2"
"Often","2018","direct migration background","higher education","205","0.208891001452774","0.185354938856934","0.232427064048613","2"
"Often","2018","no migration background","higher vocational","218","0.177607389963065","0.15700571746017","0.198209062465959","2"
"Often","2018","no migration background","higher education","995","0.207397929926816","0.196056145595059","0.218739714258572","2"
"Often","2018","no migration background","middle vocational","1336","0.142903024286704","0.135809998589274","0.149996049984135","2"
"Often","2018","no migration background","vocational + Abi","270","0.213019646025331","0.191526079847696","0.234513212202967","2"
"Rarely","2018","indirect migration background","in school","15","","","","4"
"Rarely","2018","indirect migration background","inadequately","7","","","","4"
"Rarely","2018","indirect migration background","general elemantary","82","0.257344705283934","0.206410898937039","0.308278511630828","4"
"Rarely","2018","indirect migration background","middle vocational","190","0.236901729261912","0.205381900220597","0.268421558303226","4"
"Rarely","2018","indirect migration background","vocational + Abi","32","0.143930431990652","0.0828816400468318","0.204979223934472","4"
"Rarely","2018","indirect migration background","higher vocational","21","","","","4"
"Rarely","2018","direct migration background","in school","7","","","","4"
"Rarely","2018","direct migration background","inadequately","55","0.227666983711679","0.17774224819012","0.277591719233237","4"
"Rarely","2018","direct migration background","general elemantary","189","0.27522760426709","0.242672000105478","0.307783208428702","4"
"Rarely","2018","direct migration background","middle vocational","402","0.304034256464322","0.28017597384174","0.327892539086905","4"
"Rarely","2018","indirect migration background","higher education","70","0.213951412721565","0.165570303068113","0.262332522375018","4"
"Rarely","2018","no migration background","in school","53","0.272524008258431","0.213687286460046","0.331360730056815","4"
"Rarely","2018","no migration background","inadequately","52","0.328397770122434","0.256956328196575","0.399839212048293","4"
"Rarely","2018","direct migration background","vocational + Abi","148","0.261589683202039","0.226156225473823","0.297023140930256","4"
"Rarely","2018","direct migration background","higher vocational","18","","","","4"
"Rarely","2018","direct migration background","higher education","314","0.295372588447602","0.268959411321797","0.321785765573406","4"
"Rarely","2018","no migration background","higher vocational","422","0.308103575821951","0.283214929521653","0.33299222212225","4"
"Rarely","2018","no migration background","higher education","1426","0.293053305954462","0.280320672951437","0.305785938957488","4"
"Rarely","2018","no migration background","vocational + Abi","397","0.286196545370857","0.262469797218215","0.3099232935235","4"
"Rarely","2018","no migration background","general elemantary","491","0.317499013280653","0.29509227406023","0.339905752501076","4"
"Rarely","2018","no migration background","middle vocational","2979","0.312758769628478","0.30336250599761","0.322155033259347","4"
"Sometimes","2018","indirect migration background","in school","28","","","","3"
"Sometimes","2018","indirect migration background","inadequately","13","","","","3"
"Sometimes","2018","indirect migration background","general elemantary","87","0.322895855573174","0.268418772617434","0.377372938528914","3"
"Sometimes","2018","indirect migration background","middle vocational","231","0.357481237160694","0.321952560097852","0.393009914223537","3"
"Sometimes","2018","indirect migration background","vocational + Abi","46","0.43698895760944","0.350722906501564","0.523255008717316","3"
"Sometimes","2018","indirect migration background","higher vocational","16","","","","3"
"Sometimes","2018","indirect migration background","higher education","102","0.319275199525266","0.264275295819692","0.37427510323084","3"
"Sometimes","2018","no migration background","higher education","1967","0.398027522557206","0.384334590777636","0.411720454336776","3"
"Sometimes","2018","no migration background","higher vocational","488","0.364355771089838","0.338413843427054","0.390297698752621","3"
"Sometimes","2018","direct migration background","higher vocational","33","0.435738632490286","0.32498552510465","0.546491739875921","3"
"Sometimes","2018","direct migration background","higher education","415","0.339293245514772","0.31188080119501","0.366705689834534","3"
"Sometimes","2018","no migration background","inadequately","38","0.236526616639473","0.171882201992758","0.301171031286188","3"
"Sometimes","2018","no migration background","general elemantary","507","0.294779957557211","0.272833363675857","0.316726551438566","3"
"Sometimes","2018","direct migration background","in school","8","","","","3"
"Sometimes","2018","direct migration background","inadequately","77","0.208213786149289","0.159872059957482","0.256555512341096","3"
"Sometimes","2018","direct migration background","general elemantary","205","0.312100747806437","0.278326260463251","0.345875235149624","3"
"Sometimes","2018","direct migration background","middle vocational","428","0.291530641414347","0.267959173601142","0.315102109227552","3"
"Sometimes","2018","no migration background","in school","83","0.374267546906837","0.310320252269821","0.438214841543854","3"
"Sometimes","2018","no migration background","middle vocational","3160","0.331544572081865","0.322003371409253","0.341085772754477","3"
"Sometimes","2018","no migration background","vocational + Abi","576","0.390300115281677","0.364692207311413","0.415908023251941","3"
"Sometimes","2018","direct migration background","vocational + Abi","174","0.282416636109866","0.24612256637671","0.318710705843023","3"
"Very often","2018","indirect migration background","in school","13","","","","1"
"Very often","2018","indirect migration background","inadequately","4","","","","1"
"Very often","2018","indirect migration background","general elemantary","17","","","","1"
"Very often","2018","indirect migration background","middle vocational","54","0.104212530031593","0.0815623340216989","0.126862726041488","1"
"Very often","2018","indirect migration background","vocational + Abi","8","","","","1"
"Very often","2018","indirect migration background","higher vocational","1","","","","1"
"Very often","2018","indirect migration background","higher education","11","","","","1"
"Very often","2018","direct migration background","in school","3","","","","1"
"Very often","2018","direct migration background","inadequately","10","","","","1"
"Very often","2018","no migration background","higher vocational","33","0.0291107973018695","0.0200483759778109","0.0381732186259281","1"
"Very often","2018","no migration background","higher education","204","0.0364717870856797","0.0312277915323652","0.0417157826389941","1"
"Very often","2018","no migration background","inadequately","4","","","","1"
"Very often","2018","no migration background","middle vocational","281","0.02729815646431","0.0239955838845054","0.0306007290441145","1"
"Very often","2018","no migration background","vocational + Abi","45","0.040562215329514","0.0302063606807173","0.0509180699783106","1"
"Very often","2018","direct migration background","higher vocational","4","","","","1"
"Very often","2018","direct migration background","general elemantary","34","0.04151251869751","0.0269726090771349","0.0560524283178851","1"
"Very often","2018","direct migration background","middle vocational","64","0.047978703663975","0.03689380891515","0.0590635984128001","1"
"Very often","2018","direct migration background","higher education","61","0.0440103622732157","0.0321346450920653","0.0558860794543662","1"
"Very often","2018","no migration background","in school","14","","","","1"
"Very often","2018","no migration background","general elemantary","54","0.0271861647509123","0.0193582755588013","0.0350140539430234","1"
"Very often","2018","direct migration background","vocational + Abi","23","","","","1"
