"pld0043","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Never","2016","35-65 y.","higher vocational","","","","","5"
"Never","2016","35-65 y.","higher education","","","","","5"
"Never","2016","66 and older","in school","","","","","5"
"Never","2016","66 and older","inadequately","","","","","5"
"Never","2016","66 and older","general elemantary","","","","","5"
"Never","2016","66 and older","middle vocational","","","","","5"
"Never","2016","66 and older","vocational + Abi","","","","","5"
"Never","2016","66 and older","higher vocational","","","","","5"
"Never","2016","66 and older","higher education","","","","","5"
"Often","2016","66 and older","in school","","","","","2"
"Often","2016","66 and older","inadequately","","","","","2"
"Often","2016","66 and older","general elemantary","","","","","2"
"Often","2016","66 and older","middle vocational","","","","","2"
"Often","2016","66 and older","vocational + Abi","","","","","2"
"Often","2016","66 and older","higher vocational","","","","","2"
"Often","2016","66 and older","higher education","","","","","2"
"Often","2016","16-34 y.","in school","","","","","2"
"Often","2016","16-34 y.","inadequately","","","","","2"
"Often","2016","16-34 y.","general elemantary","","","","","2"
"Often","2016","16-34 y.","middle vocational","","","","","2"
"Often","2016","16-34 y.","vocational + Abi","","","","","2"
"Often","2016","16-34 y.","higher vocational","","","","","2"
"Often","2016","16-34 y.","higher education","","","","","2"
"Often","2016","35-65 y.","in school","","","","","2"
"Often","2016","35-65 y.","inadequately","","","","","2"
"Often","2016","35-65 y.","general elemantary","","","","","2"
"Often","2016","35-65 y.","middle vocational","","","","","2"
"Often","2016","35-65 y.","higher vocational","","","","","2"
"Often","2016","35-65 y.","higher education","","","","","2"
"Often","2016","35-65 y.","vocational + Abi","","","","","2"
"Rarely","2016","66 and older","in school","","","","","4"
"Rarely","2016","66 and older","inadequately","","","","","4"
"Rarely","2016","66 and older","general elemantary","","","","","4"
"Rarely","2016","66 and older","middle vocational","","","","","4"
"Rarely","2016","66 and older","vocational + Abi","","","","","4"
"Rarely","2016","16-34 y.","in school","","","","","4"
"Rarely","2016","16-34 y.","inadequately","","","","","4"
"Rarely","2016","16-34 y.","middle vocational","","","","","4"
"Rarely","2016","16-34 y.","vocational + Abi","","","","","4"
"Rarely","2016","16-34 y.","higher vocational","","","","","4"
"Rarely","2016","16-34 y.","higher education","","","","","4"
"Rarely","2016","35-65 y.","in school","","","","","4"
"Rarely","2016","35-65 y.","inadequately","","","","","4"
"Rarely","2016","35-65 y.","general elemantary","","","","","4"
"Rarely","2016","66 and older","higher vocational","","","","","4"
"Rarely","2016","66 and older","higher education","","","","","4"
"Rarely","2016","35-65 y.","higher vocational","","","","","4"
"Rarely","2016","35-65 y.","higher education","","","","","4"
"Rarely","2016","16-34 y.","general elemantary","","","","","4"
"Rarely","2016","35-65 y.","middle vocational","","","","","4"
"Rarely","2016","35-65 y.","vocational + Abi","","","","","4"
"Sometimes","2016","16-34 y.","vocational + Abi","","","","","3"
"Sometimes","2016","16-34 y.","higher vocational","","","","","3"
"Sometimes","2016","16-34 y.","higher education","","","","","3"
"Sometimes","2016","66 and older","in school","","","","","3"
"Sometimes","2016","66 and older","inadequately","","","","","3"
"Sometimes","2016","16-34 y.","in school","","","","","3"
"Sometimes","2016","16-34 y.","inadequately","","","","","3"
"Sometimes","2016","16-34 y.","general elemantary","","","","","3"
"Sometimes","2016","16-34 y.","middle vocational","","","","","3"
"Sometimes","2016","35-65 y.","in school","","","","","3"
"Sometimes","2016","35-65 y.","inadequately","","","","","3"
"Sometimes","2016","35-65 y.","general elemantary","","","","","3"
"Sometimes","2016","35-65 y.","middle vocational","","","","","3"
"Sometimes","2016","35-65 y.","vocational + Abi","","","","","3"
"Sometimes","2016","35-65 y.","higher vocational","","","","","3"
"Sometimes","2016","35-65 y.","higher education","","","","","3"
"Sometimes","2016","66 and older","general elemantary","","","","","3"
"Sometimes","2016","66 and older","middle vocational","","","","","3"
"Sometimes","2016","66 and older","vocational + Abi","","","","","3"
"Sometimes","2016","66 and older","higher vocational","","","","","3"
"Sometimes","2016","66 and older","higher education","","","","","3"
"Very often","2016","16-34 y.","middle vocational","","","","","1"
"Very often","2016","16-34 y.","vocational + Abi","","","","","1"
"Very often","2016","16-34 y.","higher vocational","","","","","1"
"Very often","2016","16-34 y.","higher education","","","","","1"
"Very often","2016","35-65 y.","in school","","","","","1"
"Very often","2016","66 and older","in school","","","","","1"
"Very often","2016","66 and older","inadequately","","","","","1"
"Very often","2016","66 and older","general elemantary","","","","","1"
"Very often","2016","66 and older","middle vocational","","","","","1"
"Very often","2016","66 and older","vocational + Abi","","","","","1"
"Very often","2016","66 and older","higher vocational","","","","","1"
"Very often","2016","66 and older","higher education","","","","","1"
"Very often","2016","35-65 y.","higher vocational","","","","","1"
"Very often","2016","16-34 y.","in school","","","","","1"
"Very often","2016","16-34 y.","inadequately","","","","","1"
"Very often","2016","16-34 y.","general elemantary","","","","","1"
"Very often","2016","35-65 y.","inadequately","","","","","1"
"Very often","2016","35-65 y.","general elemantary","","","","","1"
"Very often","2016","35-65 y.","middle vocational","","","","","1"
"Very often","2016","35-65 y.","vocational + Abi","","","","","1"
"Very often","2016","35-65 y.","higher education","","","","","1"
"Never","2017","16-34 y.","in school","","","","","5"
"Never","2017","16-34 y.","inadequately","","","","","5"
"Never","2017","16-34 y.","general elemantary","","","","","5"
"Never","2017","16-34 y.","middle vocational","","","","","5"
"Never","2017","16-34 y.","vocational + Abi","","","","","5"
"Never","2017","16-34 y.","higher vocational","","","","","5"
"Never","2017","16-34 y.","higher education","","","","","5"
"Never","2017","35-65 y.","in school","","","","","5"
"Never","2017","35-65 y.","inadequately","","","","","5"
"Never","2017","35-65 y.","general elemantary","","","","","5"
"Never","2017","35-65 y.","middle vocational","","","","","5"
"Never","2017","35-65 y.","vocational + Abi","","","","","5"
"Never","2017","35-65 y.","higher vocational","","","","","5"
"Never","2017","35-65 y.","higher education","","","","","5"
"Never","2017","66 and older","in school","","","","","5"
"Never","2017","66 and older","inadequately","","","","","5"
"Never","2017","66 and older","general elemantary","","","","","5"
"Never","2017","66 and older","middle vocational","","","","","5"
"Never","2017","66 and older","vocational + Abi","","","","","5"
"Never","2017","66 and older","higher vocational","","","","","5"
"Never","2017","66 and older","higher education","","","","","5"
"Often","2017","66 and older","higher education","","","","","2"
"Often","2017","66 and older","higher vocational","","","","","2"
"Often","2017","66 and older","middle vocational","","","","","2"
"Often","2017","66 and older","vocational + Abi","","","","","2"
"Often","2017","35-65 y.","middle vocational","","","","","2"
"Often","2017","35-65 y.","vocational + Abi","","","","","2"
"Often","2017","66 and older","in school","","","","","2"
"Often","2017","66 and older","inadequately","","","","","2"
"Often","2017","66 and older","general elemantary","","","","","2"
"Often","2017","35-65 y.","in school","","","","","2"
"Often","2017","35-65 y.","inadequately","","","","","2"
"Often","2017","35-65 y.","general elemantary","","","","","2"
"Often","2017","35-65 y.","higher vocational","","","","","2"
"Often","2017","35-65 y.","higher education","","","","","2"
"Often","2017","16-34 y.","in school","","","","","2"
"Often","2017","16-34 y.","inadequately","","","","","2"
"Often","2017","16-34 y.","general elemantary","","","","","2"
"Often","2017","16-34 y.","middle vocational","","","","","2"
"Often","2017","16-34 y.","vocational + Abi","","","","","2"
"Often","2017","16-34 y.","higher vocational","","","","","2"
"Often","2017","16-34 y.","higher education","","","","","2"
"Rarely","2017","66 and older","higher vocational","","","","","4"
"Rarely","2017","66 and older","middle vocational","","","","","4"
"Rarely","2017","66 and older","vocational + Abi","","","","","4"
"Rarely","2017","35-65 y.","middle vocational","","","","","4"
"Rarely","2017","66 and older","in school","","","","","4"
"Rarely","2017","66 and older","inadequately","","","","","4"
"Rarely","2017","66 and older","general elemantary","","","","","4"
"Rarely","2017","66 and older","higher education","","","","","4"
"Rarely","2017","35-65 y.","in school","","","","","4"
"Rarely","2017","35-65 y.","inadequately","","","","","4"
"Rarely","2017","35-65 y.","general elemantary","","","","","4"
"Rarely","2017","35-65 y.","vocational + Abi","","","","","4"
"Rarely","2017","35-65 y.","higher vocational","","","","","4"
"Rarely","2017","35-65 y.","higher education","","","","","4"
"Rarely","2017","16-34 y.","in school","","","","","4"
"Rarely","2017","16-34 y.","inadequately","","","","","4"
"Rarely","2017","16-34 y.","middle vocational","","","","","4"
"Rarely","2017","16-34 y.","vocational + Abi","","","","","4"
"Rarely","2017","16-34 y.","higher vocational","","","","","4"
"Rarely","2017","16-34 y.","higher education","","","","","4"
"Rarely","2017","16-34 y.","general elemantary","","","","","4"
"Sometimes","2017","66 and older","in school","","","","","3"
"Sometimes","2017","66 and older","inadequately","","","","","3"
"Sometimes","2017","66 and older","general elemantary","","","","","3"
"Sometimes","2017","66 and older","middle vocational","","","","","3"
"Sometimes","2017","66 and older","vocational + Abi","","","","","3"
"Sometimes","2017","66 and older","higher vocational","","","","","3"
"Sometimes","2017","66 and older","higher education","","","","","3"
"Sometimes","2017","16-34 y.","vocational + Abi","","","","","3"
"Sometimes","2017","16-34 y.","higher vocational","","","","","3"
"Sometimes","2017","16-34 y.","higher education","","","","","3"
"Sometimes","2017","35-65 y.","in school","","","","","3"
"Sometimes","2017","35-65 y.","inadequately","","","","","3"
"Sometimes","2017","35-65 y.","general elemantary","","","","","3"
"Sometimes","2017","35-65 y.","middle vocational","","","","","3"
"Sometimes","2017","35-65 y.","vocational + Abi","","","","","3"
"Sometimes","2017","35-65 y.","higher vocational","","","","","3"
"Sometimes","2017","35-65 y.","higher education","","","","","3"
"Sometimes","2017","16-34 y.","general elemantary","","","","","3"
"Sometimes","2017","16-34 y.","inadequately","","","","","3"
"Sometimes","2017","16-34 y.","in school","","","","","3"
"Sometimes","2017","16-34 y.","middle vocational","","","","","3"
"Very often","2017","66 and older","in school","","","","","1"
"Very often","2017","66 and older","inadequately","","","","","1"
"Very often","2017","66 and older","general elemantary","","","","","1"
"Very often","2017","66 and older","middle vocational","","","","","1"
"Very often","2017","66 and older","vocational + Abi","","","","","1"
"Very often","2017","66 and older","higher vocational","","","","","1"
"Very often","2017","66 and older","higher education","","","","","1"
"Very often","2017","35-65 y.","in school","","","","","1"
"Very often","2017","35-65 y.","inadequately","","","","","1"
"Very often","2017","16-34 y.","middle vocational","","","","","1"
"Very often","2017","16-34 y.","vocational + Abi","","","","","1"
"Very often","2017","16-34 y.","higher vocational","","","","","1"
"Very often","2017","16-34 y.","higher education","","","","","1"
"Very often","2017","35-65 y.","general elemantary","","","","","1"
"Very often","2017","35-65 y.","middle vocational","","","","","1"
"Very often","2017","35-65 y.","vocational + Abi","","","","","1"
"Very often","2017","35-65 y.","higher vocational","","","","","1"
"Very often","2017","35-65 y.","higher education","","","","","1"
"Very often","2017","16-34 y.","inadequately","","","","","1"
"Very often","2017","16-34 y.","in school","","","","","1"
"Very often","2017","16-34 y.","general elemantary","","","","","1"
"Never","2018","16-34 y.","in school","20","","","","5"
"Never","2018","16-34 y.","inadequately","41","0.273572162435624","0.202702806163819","0.344441518707428","5"
"Never","2018","16-34 y.","general elemantary","133","0.124558079694449","0.103777299659145","0.145338859729753","5"
"Never","2018","16-34 y.","middle vocational","211","0.0906460581227187","0.0789278993563881","0.102364216889049","5"
"Never","2018","16-34 y.","vocational + Abi","44","0.0698900462573927","0.0476749784798475","0.092105114034938","5"
"Never","2018","16-34 y.","higher vocational","3","","","","5"
"Never","2018","16-34 y.","higher education","52","0.0576780369391423","0.0436102185406395","0.0717458553376452","5"
"Never","2018","35-65 y.","in school","1","","","","5"
"Never","2018","35-65 y.","inadequately","89","0.322346635100785","0.26873956945033","0.375953700751241","5"
"Never","2018","35-65 y.","general elemantary","255","0.229879301489518","0.204969392179874","0.254789210799161","5"
"Never","2018","35-65 y.","middle vocational","1083","0.15745917818989","0.148681844022408","0.166236512357372","5"
"Never","2018","35-65 y.","vocational + Abi","175","0.0996941241954418","0.0842897128402043","0.115098535550679","5"
"Never","2018","35-65 y.","higher vocational","107","0.120075278825226","0.0996617458778449","0.140488811772608","5"
"Never","2018","35-65 y.","higher education","250","0.055035850801237","0.0479500060983866","0.0621216955040873","5"
"Never","2018","66 and older","in school","","","","","5"
"Never","2018","66 and older","inadequately","20","","","","5"
"Never","2018","66 and older","general elemantary","254","0.400362102328001","0.361091413778812","0.439632790877191","5"
"Never","2018","66 and older","middle vocational","708","0.288155601730387","0.270604519936909","0.305706683523866","5"
"Never","2018","66 and older","vocational + Abi","42","0.320925711499309","0.246954407346952","0.394897015651666","5"
"Never","2018","66 and older","higher vocational","66","0.174418614699596","0.1348330266494","0.214004202749792","5"
"Never","2018","66 and older","higher education","181","0.133158313213729","0.114668516352349","0.15164811007511","5"
"Often","2018","66 and older","in school","","","","","2"
"Often","2018","66 and older","inadequately","2","","","","2"
"Often","2018","66 and older","general elemantary","20","","","","2"
"Often","2018","66 and older","middle vocational","254","0.0998730815632374","0.0882539432700053","0.111492219856469","2"
"Often","2018","66 and older","vocational + Abi","18","","","","2"
"Often","2018","66 and older","higher vocational","47","0.128179156021103","0.0933066573610393","0.163051654681167","2"
"Often","2018","66 and older","higher education","203","0.162899578536089","0.142802780706179","0.182996376365999","2"
"Often","2018","35-65 y.","in school","","","","","2"
"Often","2018","35-65 y.","inadequately","39","0.153413160763214","0.112077609814636","0.194748711711793","2"
"Often","2018","35-65 y.","general elemantary","147","0.10907856160175","0.0906227894500698","0.127534333753431","2"
"Often","2018","35-65 y.","middle vocational","920","0.146633609793813","0.138109133705293","0.155158085882332","2"
"Often","2018","35-65 y.","vocational + Abi","277","0.18651430716664","0.166485904272594","0.206542710060686","2"
"Often","2018","16-34 y.","in school","101","0.267800753821419","0.221074702701758","0.31452680494108","2"
"Often","2018","16-34 y.","inadequately","30","0.161325991909533","0.102850341517431","0.219801642301634","2"
"Often","2018","16-34 y.","general elemantary","189","0.191539773016302","0.166775759196353","0.216303786836252","2"
"Often","2018","35-65 y.","higher vocational","168","0.177579953907872","0.153579888472954","0.201580019342791","2"
"Often","2018","35-65 y.","higher education","808","0.218699733188594","0.205855912483227","0.231543553893961","2"
"Often","2018","16-34 y.","higher vocational","25","","","","2"
"Often","2018","16-34 y.","higher education","267","0.25134042502896","0.225164910611299","0.277515939446621","2"
"Often","2018","16-34 y.","middle vocational","514","0.225945822530157","0.208876893329049","0.243014751731265","2"
"Often","2018","16-34 y.","vocational + Abi","107","0.254644865859278","0.216685240420193","0.292604491298362","2"
"Rarely","2018","66 and older","in school","","","","","4"
"Rarely","2018","66 and older","inadequately","6","","","","4"
"Rarely","2018","66 and older","general elemantary","178","0.324558940497413","0.287032444343501","0.362085436651325","4"
"Rarely","2018","66 and older","middle vocational","859","0.335262248018791","0.316967968122983","0.3535565279146","4"
"Rarely","2018","66 and older","vocational + Abi","49","0.327433067755007","0.253074434348177","0.401791701161837","4"
"Rarely","2018","66 and older","higher vocational","127","0.379452841798337","0.328832270911093","0.430073412685581","4"
"Rarely","2018","35-65 y.","in school","","","","","4"
"Rarely","2018","35-65 y.","inadequately","78","0.264186458551116","0.213616123633172","0.314756793469061","4"
"Rarely","2018","35-65 y.","general elemantary","322","0.309384240063929","0.282018313961012","0.336750166166845","4"
"Rarely","2018","35-65 y.","middle vocational","2100","0.310545898218784","0.299395285165237","0.321696511272331","4"
"Rarely","2018","66 and older","higher education","431","0.329670147849598","0.304086516132952","0.355253779566244","4"
"Rarely","2018","16-34 y.","in school","75","0.258094153981058","0.211919672853704","0.304268635108412","4"
"Rarely","2018","16-34 y.","inadequately","30","0.277700379849559","0.206501489161242","0.348899270537875","4"
"Rarely","2018","35-65 y.","vocational + Abi","402","0.281237086024133","0.258119397448195","0.304354774600071","4"
"Rarely","2018","35-65 y.","higher vocational","287","0.270679898959627","0.242776590044217","0.298583207875038","4"
"Rarely","2018","35-65 y.","higher education","1135","0.296252109600355","0.282064788432672","0.310439430768038","4"
"Rarely","2018","16-34 y.","higher vocational","47","0.327597776616464","0.245320837291442","0.409874715941486","4"
"Rarely","2018","16-34 y.","higher education","244","0.229627164678342","0.204247611424876","0.255006717931807","4"
"Rarely","2018","16-34 y.","vocational + Abi","126","0.230456620183457","0.19376355604919","0.267149684317724","4"
"Rarely","2018","16-34 y.","general elemantary","262","0.263587006168758","0.235861151398666","0.29131286093885","4"
"Rarely","2018","16-34 y.","middle vocational","612","0.260310211156356","0.242400488791517","0.278219933521195","4"
"Sometimes","2018","66 and older","in school","","","","","3"
"Sometimes","2018","66 and older","inadequately","9","","","","3"
"Sometimes","2018","66 and older","general elemantary","136","0.227309351681449","0.193719430966932","0.260899272395966","3"
"Sometimes","2018","66 and older","middle vocational","694","0.262038979859998","0.244997885460759","0.279080074259236","3"
"Sometimes","2018","66 and older","vocational + Abi","40","0.18276460687326","0.12152646460466","0.24400274914186","3"
"Sometimes","2018","66 and older","higher vocational","109","0.30435909666936","0.256358522010775","0.352359671327944","3"
"Sometimes","2018","66 and older","higher education","443","0.352266601861816","0.326270275337782","0.37826292838585","3"
"Sometimes","2018","16-34 y.","higher education","437","0.411128979978965","0.381438241642357","0.440819718315572","3"
"Sometimes","2018","16-34 y.","higher vocational","43","0.3180192407682","0.236378705445705","0.399659776090695","3"
"Sometimes","2018","35-65 y.","higher vocational","385","0.401604652641914","0.370818027453076","0.432391277830753","3"
"Sometimes","2018","35-65 y.","higher education","1604","0.387648758357358","0.372510335870537","0.402787180844178","3"
"Sometimes","2018","16-34 y.","inadequately","43","0.250106142706379","0.181258611073302","0.318953674339455","3"
"Sometimes","2018","16-34 y.","general elemantary","330","0.358048244664976","0.327877627528196","0.388218861801756","3"
"Sometimes","2018","35-65 y.","in school","","","","","3"
"Sometimes","2018","35-65 y.","inadequately","76","0.226172013645495","0.178187807541158","0.274156219749833","3"
"Sometimes","2018","35-65 y.","general elemantary","333","0.326322868927814","0.298564594078442","0.354081143777187","3"
"Sometimes","2018","35-65 y.","middle vocational","2300","0.351139676190374","0.33963700439236","0.362642347988387","3"
"Sometimes","2018","16-34 y.","in school","119","0.347571877671589","0.297322904108246","0.397820851234932","3"
"Sometimes","2018","16-34 y.","middle vocational","825","0.363602918469923","0.343969487065055","0.383236349874791","3"
"Sometimes","2018","16-34 y.","vocational + Abi","207","0.406005886371767","0.363217090185609","0.448794682557926","3"
"Sometimes","2018","35-65 y.","vocational + Abi","549","0.384571290840628","0.359556746874768","0.409585834806488","3"
"Very often","2018","66 and older","in school","","","","","1"
"Very often","2018","66 and older","inadequately","","","","","1"
"Very often","2018","66 and older","general elemantary","10","","","","1"
"Very often","2018","66 and older","middle vocational","43","0.0146700888275864","0.0100109567073035","0.0193292209478693","1"
"Very often","2018","66 and older","vocational + Abi","4","","","","1"
"Very often","2018","66 and older","higher vocational","4","","","","1"
"Very often","2018","66 and older","higher education","39","0.0220053585387676","0.0140215416978967","0.0299891753796386","1"
"Very often","2018","35-65 y.","in school","","","","","1"
"Very often","2018","35-65 y.","inadequately","10","","","","1"
"Very often","2018","16-34 y.","higher vocational","7","","","","1"
"Very often","2018","16-34 y.","higher education","55","0.0502253933745911","0.0370460488339791","0.0634047379152031","1"
"Very often","2018","16-34 y.","inadequately","8","","","","1"
"Very often","2018","16-34 y.","middle vocational","144","0.0594949897208453","0.049840280613411","0.0691496988282796","1"
"Very often","2018","16-34 y.","vocational + Abi","22","","","","1"
"Very often","2018","35-65 y.","higher vocational","27","","","","1"
"Very often","2018","35-65 y.","general elemantary","39","0.0253350279169891","0.0160318529956435","0.0346382028383347","1"
"Very often","2018","35-65 y.","middle vocational","212","0.0342216376071397","0.0298406472597442","0.0386026279545352","1"
"Very often","2018","35-65 y.","higher education","182","0.0423635480524565","0.0361052301663104","0.0486218659386026","1"
"Very often","2018","16-34 y.","in school","30","0.0876441343416901","0.0578052826632343","0.117482986020146","1"
"Very often","2018","16-34 y.","general elemantary","56","0.0622668964555145","0.0470603547411977","0.0774734381698313","1"
"Very often","2018","35-65 y.","vocational + Abi","50","0.047983191773157","0.0369935848575268","0.0589727986887872","1"
