"m11126","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence"
"Poor","2015","direct migration background","in school","2","","",""
"Poor","2015","direct migration background","inadequately","72","0.218439578131443","0.174061047555201","0.262818108707686"
"Poor","2015","direct migration background","general elemantary","164","0.192001885560369","0.168257085453058","0.215746685667679"
"Poor","2015","direct migration background","middle vocational","246","0.136448710212284","0.121224816073195","0.151672604351374"
"Poor","2015","direct migration background","vocational + Abi","86","0.115601444474958","0.093595333102476","0.137607555847439"
"Poor","2015","direct migration background","higher vocational","19","","",""
"Poor","2015","direct migration background","higher education","116","0.0934832102634057","0.0786771470511714","0.10828927347564"
"Poor","2015","indirect migration background","in school","12","","",""
"Poor","2015","indirect migration background","inadequately","8","","",""
"Poor","2015","indirect migration background","general elemantary","32","0.0869477188509215","0.0577611194803619","0.116134318221481"
"Poor","2015","indirect migration background","middle vocational","68","0.0877292375552043","0.066666465423712","0.108792009686697"
"Poor","2015","indirect migration background","vocational + Abi","9","","",""
"Poor","2015","indirect migration background","higher vocational","7","","",""
"Poor","2015","indirect migration background","higher education","27","","",""
"Bad ","2015","no migration background","in school","1","","",""
"Bad ","2015","no migration background","inadequately","12","","",""
"Bad ","2015","no migration background","general elemantary","93","0.0638388913844312","0.052231589986021","0.0754461927828415"
"Bad ","2015","no migration background","middle vocational","396","0.0473792355224431","0.0431274613265999","0.0516310097182864"
"Bad ","2015","no migration background","vocational + Abi","22","","",""
"Bad ","2015","no migration background","higher vocational","53","0.0527984199742613","0.0409781223465448","0.0646187176019779"
"Bad ","2015","no migration background","higher education","99","0.0248665435328716","0.0204137626493536","0.0293193244163896"
"Bad ","2015","direct migration background","in school","1","","",""
"Bad ","2015","direct migration background","inadequately","25","","",""
"Bad ","2015","direct migration background","general elemantary","50","0.0708251591710403","0.0553600461601487","0.0862902721819319"
"Bad ","2015","direct migration background","middle vocational","62","0.0423155553076398","0.0333874725278131","0.0512436380874666"
"Bad ","2015","direct migration background","vocational + Abi","23","","",""
"Bad ","2015","direct migration background","higher vocational","3","","",""
"Bad ","2015","direct migration background","higher education","24","","",""
"Bad ","2015","indirect migration background","in school","1","","",""
"Bad ","2015","indirect migration background","inadequately","2","","",""
"Bad ","2015","indirect migration background","general elemantary","8","","",""
"Bad ","2015","indirect migration background","middle vocational","9","","",""
"Bad ","2015","indirect migration background","vocational + Abi","1","","",""
"Bad ","2015","indirect migration background","higher vocational","1","","",""
"Bad ","2015","indirect migration background","higher education","3","","",""
"Very good","2016","no migration background","in school","179","0.379905942994047","0.337018281354104","0.42279360463399"
"Very good","2016","no migration background","inadequately","12","","",""
"Very good","2016","no migration background","general elemantary","142","0.0619940163221469","0.0501781439660444","0.0738098886782495"
"Very good","2016","no migration background","middle vocational","607","0.0663069368654663","0.0611162709600637","0.0714976027708688"
"Very good","2016","no migration background","vocational + Abi","121","0.105933966556448","0.0884116577113269","0.123456275401568"
"Very good","2016","no migration background","higher vocational","72","0.0503005091652134","0.038241886466891","0.0623591318635358"
"Very good","2016","no migration background","higher education","449","0.0999234487125405","0.0911131075676795","0.108733789857401"
"Very good","2016","direct migration background","in school","38","0.322389530228683","0.226359312530132","0.418419747927234"
"Very good","2016","direct migration background","inadequately","609","0.158292651331416","0.141699864559117","0.174885438103716"
"Very good","2016","direct migration background","general elemantary","457","0.129579634285521","0.113330632088695","0.145828636482347"
"Very good","2016","direct migration background","middle vocational","530","0.106217755875974","0.0938416842126194","0.118593827539329"
"Very good","2016","direct migration background","vocational + Abi","147","0.137960488589913","0.114694697955003","0.161226279224822"
"Very good","2016","direct migration background","higher vocational","5","","",""
"Very good","2016","direct migration background","higher education","551","0.208521053820802","0.190694340519615","0.22634776712199"
"Very good","2016","indirect migration background","in school","60","0.399708779016868","0.323570620561999","0.475846937471736"
"Very good","2016","indirect migration background","inadequately","3","","",""
"Very good","2016","indirect migration background","general elemantary","75","0.263475883851992","0.21609065635715","0.310861111346834"
"Very good","2016","indirect migration background","middle vocational","101","0.160328002921287","0.132034197769996","0.188621808072578"
"Very good","2016","indirect migration background","vocational + Abi","26","","",""
"Very good","2016","indirect migration background","higher vocational","4","","",""
"Very good","2016","indirect migration background","higher education","41","0.198797584525529","0.147987420769358","0.2496077482817"
"Good","2016","no migration background","in school","236","0.455524265844011","0.411518400789432","0.49953013089859"
"Good","2016","no migration background","inadequately","28","","",""
"Good","2016","no migration background","general elemantary","507","0.284830783710163","0.26271583337809","0.306945734042235"
"Good","2016","no migration background","middle vocational","3186","0.34603527075077","0.336111450836797","0.355959090664743"
"Good","2016","no migration background","vocational + Abi","528","0.448295116002668","0.419979609549445","0.476610622455892"
"Good","2016","no migration background","higher vocational","511","0.422125104646645","0.394875769018236","0.449374440275055"
"Good","2016","no migration background","higher education","2004","0.440387306279706","0.425803178236908","0.454971434322503"
"Good","2016","direct migration background","in school","40","0.566745503612881","0.464934908559153","0.668556098666608"
"Good","2016","direct migration background","inadequately","569","0.320827511121313","0.299608055399356","0.342046966843271"
"Good","2016","direct migration background","general elemantary","567","0.360764890474286","0.337530234663541","0.383999546285032"
"Good","2016","direct migration background","middle vocational","931","0.384836279943525","0.365292806431494","0.404379753455556"
"Good","2016","direct migration background","vocational + Abi","347","0.412440898367594","0.379229779360848","0.445652017374339"
"Good","2016","direct migration background","higher vocational","32","0.339977630012405","0.242111743392111","0.437843516632699"
"Good","2016","direct migration background","higher education","819","0.416269337762114","0.394638661107025","0.437900014417204"
"Good","2016","indirect migration background","in school","67","0.461895397467444","0.384403784701406","0.539387010233482"
"Good","2016","indirect migration background","inadequately","13","","",""
"Good","2016","indirect migration background","general elemantary","135","0.424888287913202","0.371715120004735","0.478061455821669"
"Good","2016","indirect migration background","middle vocational","287","0.439675618350523","0.401400390579482","0.477950846121565"
"Good","2016","indirect migration background","vocational + Abi","46","0.436226265904026","0.34479027109189","0.527662260716163"
"Good","2016","indirect migration background","higher vocational","27","","",""
"Good","2016","indirect migration background","higher education","111","0.471075724136961","0.407525654572692","0.534625793701231"
"Satisfactory","2016","no migration background","in school","58","0.111643026634457","0.0838154685218753","0.139470584747038"
"Satisfactory","2016","no migration background","inadequately","49","0.317888396938234","0.24019687940223","0.395579914474238"
"Satisfactory","2016","no migration background","general elemantary","539","0.36693427850662","0.343318262126886","0.390550294886355"
"Satisfactory","2016","no migration background","middle vocational","3247","0.365031572407918","0.354988125038778","0.375075019777059"
"Satisfactory","2016","no migration background","vocational + Abi","379","0.303828737793102","0.277643206713559","0.330014268872645"
"Satisfactory","2016","no migration background","higher vocational","446","0.338707660107116","0.312596409745917","0.364818910468316"
"Satisfactory","2016","no migration background","higher education","1385","0.308321340215419","0.29475466979157","0.321888010639268"
"Satisfactory","2016","direct migration background","in school","10","","",""
"Satisfactory","2016","direct migration background","inadequately","340","0.249697214283584","0.230021363324698","0.269373065242471"
"Satisfactory","2016","direct migration background","general elemantary","330","0.257378790860182","0.236226186185529","0.278531395534835"
"Satisfactory","2016","direct migration background","middle vocational","523","0.295151469839797","0.276830908861442","0.313472030818152"
"Satisfactory","2016","direct migration background","vocational + Abi","215","0.265864286832784","0.2360588806282","0.295669693037368"
"Satisfactory","2016","direct migration background","higher vocational","37","0.454214376330011","0.35134921294675","0.557079539713272"
"Satisfactory","2016","direct migration background","higher education","377","0.246495703587697","0.227584281647179","0.265407125528215"
"Satisfactory","2016","indirect migration background","in school","22","","",""
"Satisfactory","2016","indirect migration background","inadequately","10","","",""
"Satisfactory","2016","indirect migration background","general elemantary","83","0.183181334683782","0.141572793894786","0.224789875472778"
"Satisfactory","2016","indirect migration background","middle vocational","183","0.290291750286165","0.255290052896518","0.325293447675812"
"Satisfactory","2016","indirect migration background","vocational + Abi","25","","",""
"Satisfactory","2016","indirect migration background","higher vocational","17","","",""
"Satisfactory","2016","indirect migration background","higher education","59","0.265728440471017","0.20949155105699","0.321965329885043"
"Poor","2016","no migration background","in school","19","","",""
"Poor","2016","no migration background","inadequately","37","0.32935230639551","0.250939658434701","0.40776495435632"
"Poor","2016","no migration background","general elemantary","307","0.217465343472196","0.197252150716863","0.23767853622753"
"Poor","2016","no migration background","middle vocational","1417","0.175485567714886","0.167550304057766","0.183420831372006"
"Poor","2016","no migration background","vocational + Abi","129","0.10781002211192","0.0901517927471376","0.125468251476702"
"Poor","2016","no migration background","higher vocational","193","0.158368651585346","0.138226123645104","0.178511179525587"
"Poor","2016","no migration background","higher education","515","0.125078411927611","0.11536000590371","0.134796817951513"
"Poor","2016","direct migration background","in school","1","","",""
"Poor","2016","direct migration background","inadequately","242","0.207053372741997","0.188634140285648","0.225472605198347"
"Poor","2016","direct migration background","general elemantary","209","0.177893665719169","0.159390840777956","0.196396490660382"
"Poor","2016","direct migration background","middle vocational","313","0.174789105942677","0.159534252130808","0.190043959754545"
"Poor","2016","direct migration background","vocational + Abi","103","0.142569976843426","0.118982024023971","0.166157929662881"
"Poor","2016","direct migration background","higher vocational","14","","",""
"Poor","2016","direct migration background","higher education","203","0.10821721558979","0.0945853793323759","0.121849051847204"
"Poor","2016","indirect migration background","in school","8","","",""
"Poor","2016","indirect migration background","inadequately","6","","",""
"Poor","2016","indirect migration background","general elemantary","32","0.106900228178278","0.0736634931745165","0.140136963182039"
"Poor","2016","indirect migration background","middle vocational","60","0.0903510382336369","0.0682437578267837","0.11245831864049"
"Poor","2016","indirect migration background","vocational + Abi","15","","",""
"Poor","2016","indirect migration background","higher vocational","12","","",""
"Poor","2016","indirect migration background","higher education","23","","",""
"Bad ","2016","no migration background","in school","","","",""
"Bad ","2016","no migration background","inadequately","12","","",""
"Bad ","2016","no migration background","general elemantary","105","0.0687755779888741","0.0563752719774147","0.0811758840003336"
"Bad ","2016","no migration background","middle vocational","370","0.0471406522609592","0.0427193142208531","0.0515619903010653"
"Bad ","2016","no migration background","vocational + Abi","28","","",""
"Bad ","2016","no migration background","higher vocational","40","0.0304980744956793","0.0210110731539944","0.0399850758373642"
"Bad ","2016","no migration background","higher education","98","0.0262894928647238","0.0215891955883025","0.0309897901411451"
"Bad ","2016","direct migration background","in school","2","","",""
"Bad ","2016","direct migration background","inadequately","99","0.0641292505216884","0.052992860945392","0.0752656400979848"
"Bad ","2016","direct migration background","general elemantary","78","0.0743830186608418","0.0616876195982168","0.0870784177234667"
"Bad ","2016","direct migration background","middle vocational","84","0.0390053883980269","0.0312287631148632","0.0467820136811905"
"Bad ","2016","direct migration background","vocational + Abi","32","0.0411643493662837","0.0277611159132686","0.0545675828192989"
"Bad ","2016","direct migration background","higher vocational","2","","",""
"Bad ","2016","direct migration background","higher education","45","0.0204966892395961","0.0142791082157553","0.0267142702634368"
"Bad ","2016","indirect migration background","in school","2","","",""
"Bad ","2016","indirect migration background","inadequately","1","","",""
"Bad ","2016","indirect migration background","general elemantary","7","","",""
"Bad ","2016","indirect migration background","middle vocational","15","","",""
"Bad ","2016","indirect migration background","vocational + Abi","1","","",""
"Bad ","2016","indirect migration background","higher vocational","1","","",""
"Bad ","2016","indirect migration background","higher education","3","","",""
"Very good","2017","no migration background","in school","198","0.366826831535949","0.326290917066316","0.407362746005582"
"Very good","2017","no migration background","inadequately","13","","",""
"Very good","2017","no migration background","general elemantary","148","0.0592956355953125","0.0484121814604717","0.0701790897301533"
"Very good","2017","no migration background","middle vocational","743","0.064244679424534","0.0594040985631986","0.0690852602858693"
"Very good","2017","no migration background","vocational + Abi","171","0.112592646456497","0.096277837748247","0.128907455164747"
"Very good","2017","no migration background","higher vocational","96","0.0675387688439336","0.0543697642499507","0.0807077734379165"
"Very good","2017","no migration background","higher education","633","0.127995859890945","0.118802528942174","0.137189190839715"
"Very good","2017","direct migration background","in school","36","0.346793997963799","0.246782637687884","0.446805358239714"
"Very good","2017","direct migration background","inadequately","839","0.183555062491773","0.168275947881385","0.19883417710216"
"Very good","2017","direct migration background","general elemantary","560","0.130410450164843","0.115248438133779","0.145572462195906"
"Very good","2017","direct migration background","middle vocational","533","0.0976104794470819","0.0858585197490335","0.10936243914513"
"Very good","2017","direct migration background","vocational + Abi","126","0.129852803730597","0.106368226143246","0.153337381317947"
"Very good","2017","direct migration background","higher vocational","9","","",""
"Very good","2017","direct migration background","higher education","539","0.175042714454467","0.158870648357821","0.191214780551113"
"Very good","2017","indirect migration background","in school","88","0.466736290917067","0.396168864917149","0.537303716916986"
"Very good","2017","indirect migration background","inadequately","6","","",""
"Very good","2017","indirect migration background","general elemantary","65","0.278746669817657","0.228008333463937","0.329485006171377"
"Very good","2017","indirect migration background","middle vocational","112","0.170335467497111","0.142895457552121","0.197775477442101"
"Very good","2017","indirect migration background","vocational + Abi","23","","",""
"Very good","2017","indirect migration background","higher vocational","8","","",""
"Very good","2017","indirect migration background","higher education","50","0.188443770203884","0.142961815509428","0.233925724898341"
"Good","2017","no migration background","in school","251","0.439824948684524","0.398075572768876","0.481574324600173"
"Good","2017","no migration background","inadequately","48","0.245634088319412","0.180734777541999","0.310533399096825"
"Good","2017","no migration background","general elemantary","580","0.28265972113678","0.261909468947032","0.303409973326527"
"Good","2017","no migration background","middle vocational","3560","0.341624591395581","0.332261718953386","0.350987463837777"
"Good","2017","no migration background","vocational + Abi","668","0.462645217439663","0.436910461220183","0.488379973659144"
"Good","2017","no migration background","higher vocational","550","0.377989881455493","0.35254503707245","0.403434725838537"
"Good","2017","no migration background","higher education","2295","0.431847776715292","0.418217227376486","0.445478326054098"
"Good","2017","direct migration background","in school","36","0.461249567862274","0.356500475966541","0.565998659758007"
"Good","2017","direct migration background","inadequately","789","0.289694797292203","0.271791030981581","0.307598563602824"
"Good","2017","direct migration background","general elemantary","682","0.369415200622241","0.347684555798385","0.391145845446097"
"Good","2017","direct migration background","middle vocational","958","0.385318159478124","0.366047349061064","0.404588969895184"
"Good","2017","direct migration background","vocational + Abi","303","0.369277391861866","0.335559820605529","0.402994963118203"
"Good","2017","direct migration background","higher vocational","31","0.366923535133538","0.267898897080004","0.465948173187071"
"Good","2017","direct migration background","higher education","924","0.44163937122865","0.420505987342616","0.462772755114684"
"Good","2017","indirect migration background","in school","70","0.339772661386454","0.272778270257299","0.406767052515608"
"Good","2017","indirect migration background","inadequately","8","","",""
"Good","2017","indirect migration background","general elemantary","126","0.414844216537516","0.359091538339093","0.470596894735939"
"Good","2017","indirect migration background","middle vocational","308","0.433990331686428","0.3978133432752","0.470167320097657"
"Good","2017","indirect migration background","vocational + Abi","59","0.495682719526752","0.409735817109501","0.581629621944004"
"Good","2017","indirect migration background","higher vocational","28","","",""
"Good","2017","indirect migration background","higher education","144","0.524689211868218","0.466608915448137","0.582769508288299"
"Satisfactory","2017","no migration background","in school","71","0.162747026442028","0.131699067408779","0.193794985475277"
"Satisfactory","2017","no migration background","inadequately","57","0.341607452175971","0.270106658906999","0.413108245444943"
"Satisfactory","2017","no migration background","general elemantary","650","0.38739709720935","0.364948122334792","0.409846072083907"
"Satisfactory","2017","no migration background","middle vocational","3580","0.368747922409207","0.359222945206364","0.378272899612051"
"Satisfactory","2017","no migration background","vocational + Abi","430","0.289993659951989","0.266573447746607","0.313413872157372"
"Satisfactory","2017","no migration background","higher vocational","524","0.371379916915848","0.346024875724772","0.396734958106924"
"Satisfactory","2017","no migration background","higher education","1510","0.304186762917487","0.291526808012636","0.316846717822338"
"Satisfactory","2017","direct migration background","in school","11","","",""
"Satisfactory","2017","direct migration background","inadequately","445","0.270234776799067","0.252707527835056","0.287762025763077"
"Satisfactory","2017","direct migration background","general elemantary","356","0.258254718399428","0.23854887566413","0.277960561134726"
"Satisfactory","2017","direct migration background","middle vocational","604","0.324611825098773","0.30607121831594","0.343152431881606"
"Satisfactory","2017","direct migration background","vocational + Abi","226","0.329356774124772","0.296521564284218","0.362191983965325"
"Satisfactory","2017","direct migration background","higher vocational","30","0.295343976647138","0.201613669922333","0.389074283371943"
"Satisfactory","2017","direct migration background","higher education","415","0.256448164483166","0.23786442197852","0.275031906987811"
"Satisfactory","2017","indirect migration background","in school","22","","",""
"Satisfactory","2017","indirect migration background","inadequately","10","","",""
"Satisfactory","2017","indirect migration background","general elemantary","71","0.192837574352868","0.148193506241669","0.237481642464066"
"Satisfactory","2017","indirect migration background","middle vocational","218","0.272133299224866","0.239647225338151","0.304619373111581"
"Satisfactory","2017","indirect migration background","vocational + Abi","34","0.233786170738894","0.161031510526463","0.306540830951326"
"Satisfactory","2017","indirect migration background","higher vocational","13","","",""
"Satisfactory","2017","indirect migration background","higher education","69","0.211895368272796","0.164368237913462","0.25942249863213"
"Poor","2017","no migration background","in school","21","","",""
"Poor","2017","no migration background","inadequately","39","0.207926336187671","0.146741714944186","0.269110957431157"
"Poor","2017","no migration background","general elemantary","332","0.21638784780351","0.197412234454694","0.235363461152327"
"Poor","2017","no migration background","middle vocational","1581","0.17983938032963","0.172257278747348","0.187421481911912"
"Poor","2017","no migration background","vocational + Abi","146","0.10870681528776","0.0926409492994853","0.124772681276034"
"Poor","2017","no migration background","higher vocational","179","0.147974128491063","0.129341236190315","0.166607020791811"
"Poor","2017","no migration background","higher education","532","0.110398738286837","0.101775003139685","0.11902247343399"
"Poor","2017","direct migration background","in school","2","","",""
"Poor","2017","direct migration background","inadequately","283","0.204533512620256","0.188613451262722","0.22045357397779"
"Poor","2017","direct migration background","general elemantary","235","0.183502486926757","0.166074713939305","0.20093025991421"
"Poor","2017","direct migration background","middle vocational","280","0.152504538296813","0.138268959704014","0.166740116889612"
"Poor","2017","direct migration background","vocational + Abi","103","0.142893004266349","0.118442730379874","0.167343278152824"
"Poor","2017","direct migration background","higher vocational","21","","",""
"Poor","2017","direct migration background","higher education","205","0.110858428110035","0.0974971632520277","0.124219692968043"
"Poor","2017","indirect migration background","in school","11","","",""
"Poor","2017","indirect migration background","inadequately","15","","",""
"Poor","2017","indirect migration background","general elemantary","32","0.108038969438043","0.0729111962133314","0.143166742662754"
"Poor","2017","indirect migration background","middle vocational","71","0.100136382216427","0.078225253316056","0.122047511116799"
"Poor","2017","indirect migration background","vocational + Abi","13","","",""
"Poor","2017","indirect migration background","higher vocational","6","","",""
"Poor","2017","indirect migration background","higher education","19","","",""
"Bad ","2017","no migration background","in school","2","","",""
"Bad ","2017","no migration background","inadequately","12","","",""
"Bad ","2017","no migration background","general elemantary","99","0.0542596982550482","0.0438208293657313","0.0646985671443651"
"Bad ","2017","no migration background","middle vocational","392","0.0455434264410475","0.0414273002474614","0.0496595526346337"
"Bad ","2017","no migration background","vocational + Abi","27","","",""
"Bad ","2017","no migration background","higher vocational","46","0.0351173042936621","0.0254577112180157","0.0447768973693085"
"Bad ","2017","no migration background","higher education","103","0.0255708621894391","0.0212271256445801","0.029914598734298"
"Bad ","2017","direct migration background","in school","2","","",""
"Bad ","2017","direct migration background","inadequately","110","0.0519818507967018","0.0432202038347109","0.0607434977586926"
"Bad ","2017","direct migration background","general elemantary","62","0.0584171438867311","0.0478576545736318","0.0689766331998304"
"Bad ","2017","direct migration background","middle vocational","75","0.039954997679208","0.0321997370199559","0.0477102583384602"
"Bad ","2017","direct migration background","vocational + Abi","29","","",""
"Bad ","2017","direct migration background","higher vocational","","","",""
"Bad ","2017","direct migration background","higher education","38","0.0160113217236818","0.0106695367812199","0.0213531066661436"
"Bad ","2017","indirect migration background","in school","1","","",""
"Bad ","2017","indirect migration background","inadequately","","","",""
"Bad ","2017","indirect migration background","general elemantary","6","","",""
"Bad ","2017","indirect migration background","middle vocational","12","","",""
"Bad ","2017","indirect migration background","vocational + Abi","1","","",""
"Bad ","2017","indirect migration background","higher vocational","4","","",""
"Bad ","2017","indirect migration background","higher education","2","","",""
"Very good","2018","no migration background","in school","172","0.375718070459846","0.330770928113577","0.420665212806116"
"Very good","2018","no migration background","inadequately","9","","",""
"Very good","2018","no migration background","general elemantary","158","0.0674590275254501","0.0557312367509745","0.0791868182999258"
"Very good","2018","no migration background","middle vocational","739","0.0704623654114296","0.0652832120653502","0.0756415187575091"
"Very good","2018","no migration background","vocational + Abi","167","0.0999589724362568","0.084219033900241","0.115698910972273"
"Very good","2018","no migration background","higher vocational","73","0.0602166821847711","0.0474077646621762","0.0730255997073659"
"Very good","2018","no migration background","higher education","597","0.12515699693517","0.115904321307872","0.134409672562469"
"Very good","2018","direct migration background","in school","48","0.52451764790267","0.422470368449494","0.626564927355847"
"Very good","2018","direct migration background","inadequately","725","0.198579369630346","0.180949738159908","0.216209001100785"
"Very good","2018","direct migration background","general elemantary","477","0.118992483163604","0.103157234364682","0.134827731962526"
"Very good","2018","direct migration background","middle vocational","479","0.121569878596644","0.107782269178465","0.135357488014822"
"Very good","2018","direct migration background","vocational + Abi","107","0.130818802225679","0.105658619468805","0.155978984982553"
"Very good","2018","direct migration background","higher vocational","6","","",""
"Very good","2018","direct migration background","higher education","475","0.17957693915174","0.162123964890009","0.197029913413472"
"Very good","2018","indirect migration background","in school","80","0.483279243506639","0.406798307897445","0.559760179115832"
"Very good","2018","indirect migration background","inadequately","5","","",""
"Very good","2018","indirect migration background","general elemantary","84","0.348950006620574","0.295891378224509","0.40200863501664"
"Very good","2018","indirect migration background","middle vocational","117","0.17159986700311","0.143689365796016","0.199510368210204"
"Very good","2018","indirect migration background","vocational + Abi","21","","",""
"Very good","2018","indirect migration background","higher vocational","6","","",""
"Very good","2018","indirect migration background","higher education","65","0.223085771619569","0.173791632871299","0.27237991036784"
"Good","2018","no migration background","in school","195","0.455151160464718","0.408934718895981","0.501367602033455"
"Good","2018","no migration background","inadequately","45","0.248698194698983","0.183139033546356","0.314257355851611"
"Good","2018","no migration background","general elemantary","570","0.29018846336043","0.268967074252421","0.311409852468439"
"Good","2018","no migration background","middle vocational","3391","0.344512601607159","0.334895783510936","0.354129419703382"
"Good","2018","no migration background","vocational + Abi","649","0.441458138032198","0.415400585915858","0.467515690148537"
"Good","2018","no migration background","higher vocational","531","0.394830252940787","0.368510369145718","0.421150136735856"
"Good","2018","no migration background","higher education","2274","0.436546221880853","0.422678057729239","0.450414386032466"
"Good","2018","direct migration background","in school","26","","",""
"Good","2018","direct migration background","inadequately","566","0.291386269280686","0.271305273991289","0.311467264570083"
"Good","2018","direct migration background","general elemantary","531","0.340474918700343","0.317299182382351","0.363650655018336"
"Good","2018","direct migration background","middle vocational","795","0.371084760051094","0.350702375568839","0.391467144533349"
"Good","2018","direct migration background","vocational + Abi","253","0.342089791497268","0.306691938983409","0.377487644011127"
"Good","2018","direct migration background","higher vocational","22","","",""
"Good","2018","direct migration background","higher education","772","0.447694047997457","0.425083777491317","0.470304318503597"
"Good","2018","indirect migration background","in school","58","0.34146388312176","0.268888664351399","0.414039101892121"
"Good","2018","indirect migration background","inadequately","18","","",""
"Good","2018","indirect migration background","general elemantary","116","0.327973454608718","0.275712203127038","0.380234706090398"
"Good","2018","indirect migration background","middle vocational","296","0.422828797035223","0.38625890416615","0.459398689904296"
"Good","2018","indirect migration background","vocational + Abi","60","0.47560376959806","0.388748003518709","0.562459535677411"
"Good","2018","indirect migration background","higher vocational","27","","",""
"Good","2018","indirect migration background","higher education","125","0.447037400243444","0.388167592410609","0.505907208076279"
"Satisfactory","2018","no migration background","in school","63","0.134819434339603","0.103123008737656","0.16651585994155"
"Satisfactory","2018","no migration background","inadequately","59","0.309574293492753","0.239456090527252","0.379692496458254"
"Satisfactory","2018","no migration background","general elemantary","622","0.365184500612338","0.342671046084445","0.38769795514023"
"Satisfactory","2018","no migration background","middle vocational","3402","0.376525436555128","0.366720310031579","0.386330563078676"
"Satisfactory","2018","no migration background","vocational + Abi","393","0.297516049023495","0.273525820242859","0.321506277804132"
"Satisfactory","2018","no migration background","higher vocational","502","0.356261190198655","0.330475470614107","0.382046909783202"
"Satisfactory","2018","no migration background","higher education","1443","0.310077354590888","0.297144037242622","0.323010671939154"
"Satisfactory","2018","direct migration background","in school","12","","",""
"Satisfactory","2018","direct migration background","inadequately","401","0.271643139086397","0.251986132233734","0.291300145939061"
"Satisfactory","2018","direct migration background","general elemantary","338","0.308875639962062","0.286278927983076","0.331472351941047"
"Satisfactory","2018","direct migration background","middle vocational","556","0.323036215920843","0.303306051893917","0.342766379947768"
"Satisfactory","2018","direct migration background","vocational + Abi","212","0.352323151623211","0.316680227724082","0.387966075522339"
"Satisfactory","2018","direct migration background","higher vocational","36","0.427308294863896","0.316815531153057","0.537801058574735"
"Satisfactory","2018","direct migration background","higher education","403","0.23517775812912","0.215893469905881","0.254462046352359"
"Satisfactory","2018","indirect migration background","in school","19","","",""
"Satisfactory","2018","indirect migration background","inadequately","9","","",""
"Satisfactory","2018","indirect migration background","general elemantary","77","0.228144147120779","0.181430904958442","0.274857389283116"
"Satisfactory","2018","indirect migration background","middle vocational","189","0.275045903679082","0.241990160417334","0.308101646940829"
"Satisfactory","2018","indirect migration background","vocational + Abi","35","0.274135876373096","0.196554615392728","0.351717137353465"
"Satisfactory","2018","indirect migration background","higher vocational","13","","",""
"Satisfactory","2018","indirect migration background","higher education","58","0.220452325514871","0.171367020728922","0.26953763030082"
"Poor","2018","no migration background","in school","15","","",""
"Poor","2018","no migration background","inadequately","44","0.228402522898961","0.164732397780291","0.29207264801763"
"Poor","2018","no migration background","general elemantary","317","0.217911179777474","0.198607948897787","0.23721441065716"
"Poor","2018","no migration background","middle vocational","1465","0.163235865166868","0.155756650590586","0.170715079743149"
"Poor","2018","no migration background","vocational + Abi","163","0.142447269715424","0.124106461526243","0.160788077904604"
"Poor","2018","no migration background","higher vocational","176","0.150097074220923","0.130865673049933","0.169328475391914"
"Poor","2018","no migration background","higher education","514","0.110601286873465","0.101831217123973","0.119371356622957"
"Poor","2018","direct migration background","in school","5","","",""
"Poor","2018","direct migration background","inadequately","193","0.190015982326348","0.172678772654731","0.207353191997964"
"Poor","2018","direct migration background","general elemantary","192","0.174870331567503","0.156292522772354","0.193448140362652"
"Poor","2018","direct migration background","middle vocational","262","0.155481374876338","0.140192829273536","0.17076992047914"
"Poor","2018","direct migration background","vocational + Abi","96","0.121287892164174","0.0969291097956246","0.145646674532723"
"Poor","2018","direct migration background","higher vocational","12","","",""
"Poor","2018","direct migration background","higher education","172","0.10753125678508","0.0934452107154269","0.121617302854733"
"Poor","2018","indirect migration background","in school","4","","",""
"Poor","2018","indirect migration background","inadequately","8","","",""
"Poor","2018","indirect migration background","general elemantary","25","","",""
"Poor","2018","indirect migration background","middle vocational","74","0.102799574004016","0.0803178570832268","0.125281290924805"
"Poor","2018","indirect migration background","vocational + Abi","10","","",""
"Poor","2018","indirect migration background","higher vocational","4","","",""
"Poor","2018","indirect migration background","higher education","22","","",""
"Bad ","2018","no migration background","in school","1","","",""
"Bad ","2018","no migration background","inadequately","10","","",""
"Bad ","2018","no migration background","general elemantary","90","0.0592568287243083","0.0482168826957752","0.0702967747528414"
"Bad ","2018","no migration background","middle vocational","383","0.0452637312594163","0.0410568179947122","0.0494706445241204"
"Bad ","2018","no migration background","vocational + Abi","23","","",""
"Bad ","2018","no migration background","higher vocational","43","0.038594800454864","0.0282229132507293","0.0489666876589988"
"Bad ","2018","no migration background","higher education","85","0.0176181397196238","0.0139394352400795","0.0212968441991681"
"Bad ","2018","direct migration background","in school","1","","",""
"Bad ","2018","direct migration background","inadequately","82","0.0483752396762229","0.0388934494537639","0.057857029898682"
"Bad ","2018","direct migration background","general elemantary","68","0.0567866266064882","0.0454677498659026","0.0681055033470738"
"Bad ","2018","direct migration background","middle vocational","66","0.0288277705550819","0.0217682366740306","0.0358873044361332"
"Bad ","2018","direct migration background","vocational + Abi","22","","",""
"Bad ","2018","direct migration background","higher vocational","1","","",""
"Bad ","2018","direct migration background","higher education","36","0.030019997936602","0.0222608871031233","0.0377791087700806"
"Bad ","2018","indirect migration background","in school","3","","",""
"Bad ","2018","indirect migration background","inadequately","4","","",""
"Bad ","2018","indirect migration background","general elemantary","8","","",""
