"ple0044_h","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Yes","2010","(Married) couple without C. ","in school","1","","","","1"
"Yes","2010","(Married) couple without C. ","inadequately","4","","","","1"
"Yes","2010","(Married) couple without C. ","higher education","426","0.257799016601932","0.236925676921071","0.278672356282792","1"
"Yes","2010","1-pers.-HH","middle vocational","298","0.223497102486393","0.201706360121474","0.245287844851313","1"
"Yes","2010","(Married) couple without C. ","general elemantary","57","0.119379397624573","0.0900039646253584","0.148754830623788","1"
"Yes","2010","(Married) couple without C. ","middle vocational","678","0.22843722377236","0.213999153507847","0.242875294036873","1"
"Yes","2010","(Married) couple without C. ","vocational + Abi","68","0.227061937592681","0.179011075692946","0.275112799492416","1"
"Yes","2010","(Married) couple without C. ","higher vocational","113","0.19841461582942","0.163353024629015","0.233476207029825","1"
"Yes","2010","Couple + C. GT 16 ","vocational + Abi","63","0.571237231960027","0.490960728289064","0.651513735630989","1"
"Yes","2010","Couple + C. GT 16 ","higher vocational","80","0.498451348951189","0.428273717474919","0.56862898042746","1"
"Yes","2010","Couple + C. GT 16 ","higher education","242","0.446880731181282","0.40447384952405","0.489287612838513","1"
"Yes","2010","Couple + C. LE and GT 16","in school","7","","","","1"
"Yes","2010","Couple + C. LE and GT 16","inadequately","6","","","","1"
"Yes","2010","1-pers.-HH","in school","","","","","1"
"Yes","2010","1-pers.-HH","inadequately","6","","","","1"
"Yes","2010","1-pers.-HH","general elemantary","32","0.0979926509115318","0.0679018152831595","0.128083486539904","1"
"Yes","2010","Couple + C. GT 16 ","in school","7","","","","1"
"Yes","2010","Couple + C. GT 16 ","inadequately","6","","","","1"
"Yes","2010","Couple + C. GT 16 ","general elemantary","75","0.294840340375644","0.243751674764465","0.345929005986823","1"
"Yes","2010","Couple + C. GT 16 ","middle vocational","478","0.328089040246142","0.303406354440105","0.35277172605218","1"
"Yes","2010","Couple + C. LE and GT 16","general elemantary","72","0.345195464949151","0.284017858889188","0.406373071009115","1"
"Yes","2010","Couple + C. LE and GT 16","middle vocational","249","0.393677949875607","0.356404606543589","0.430951293207625","1"
"Yes","2010","Couple + C. LE and GT 16","vocational + Abi","41","0.460183336320133","0.363458814202083","0.556907858438183","1"
"Yes","2010","Couple + C. LE and GT 16","higher vocational","55","0.500546563377582","0.407109002426739","0.593984124328425","1"
"Yes","2010","Couple + C. LE and GT 16","higher education","103","0.487135678801511","0.423229864487599","0.551041493115422","1"
"No","2011","1-pers.-HH","in school","6","","","","2"
"No","2011","1-pers.-HH","inadequately","35","0.738821248775648","0.607524953354395","0.870117544196901","2"
"No","2011","1-pers.-HH","general elemantary","435","0.956284544961157","0.93747703784756","0.975092052074754","2"
"No","2011","1-pers.-HH","middle vocational","1226","0.8556569975233","0.83731332640946","0.87400066863714","2"
"No","2011","1-pers.-HH","vocational + Abi","109","0.814341610709031","0.749467838682552","0.87921538273551","2"
"No","2011","1-pers.-HH","higher vocational","115","0.84597639242373","0.785750767453196","0.906202017394264","2"
"No","2011","1-pers.-HH","higher education","367","0.79556304553733","0.758708914363753","0.832417176710907","2"
"No","2011","(Married) couple without C. ","in school","","","","","2"
"No","2011","(Married) couple without C. ","inadequately","58","0.965708810059925","0.919663347463312","1.01175427265654","2"
"No","2011","(Married) couple without C. ","general elemantary","570","0.898191729287984","0.874708683168162","0.921674775407807","2"
"No","2011","(Married) couple without C. ","middle vocational","2782","0.867974671615436","0.856264109848183","0.879685233382689","2"
"No","2011","(Married) couple without C. ","vocational + Abi","186","0.82718395474456","0.777890761437398","0.876477148051722","2"
"No","2011","(Married) couple without C. ","higher vocational","392","0.867837897274646","0.83637194634739","0.899303848201901","2"
"No","2011","(Married) couple without C. ","higher education","1098","0.854502239397673","0.835140332202836","0.87386414659251","2"
"No","2011","Single parent ","in school","102","0.943165906940235","0.899701540255847","0.986630273624623","2"
"No","2011","Single parent ","inadequately","50","0.861845290031532","0.773797271026013","0.94989330903705","2"
"No","2011","Single parent ","general elemantary","305","0.841159617060263","0.804408041460637","0.87791119265989","2"
"No","2011","Single parent ","middle vocational","836","0.762581338772288","0.738052912416107","0.78710976512847","2"
"No","2011","Single parent ","vocational + Abi","149","0.628726032007058","0.56601287866467","0.691439185349445","2"
"No","2011","Single parent ","higher vocational","54","0.711169375799695","0.613073825538514","0.809264926060876","2"
"No","2011","Single parent ","higher education","235","0.699127059442635","0.650160142398534","0.748093976486735","2"
"No","2011","Couple + C. LE 16 ","in school","","","","","2"
"No","2011","Couple + C. LE 16 ","inadequately","99","0.648589792640957","0.566205298996369","0.730974286285544","2"
"No","2011","Couple + C. LE 16 ","general elemantary","365","0.640398878766602","0.598872390268187","0.681925367265018","2"
"No","2011","Couple + C. LE 16 ","middle vocational","1872","0.615517769945009","0.59788209370649","0.633153446183527","2"
"No","2011","Couple + C. LE 16 ","vocational + Abi","453","0.655087954779977","0.619413290783869","0.690762618776085","2"
"No","2011","Couple + C. LE 16 ","higher vocational","242","0.649283663147071","0.602104845605817","0.696462480688324","2"
"No","2011","Couple + C. LE 16 ","higher education","1032","0.65574924109583","0.632209739048667","0.679288743142993","2"
"No","2011","Couple + C. GT 16 ","in school","143","0.961649499977518","0.930498959695319","0.992800040259717","2"
"No","2011","Couple + C. GT 16 ","inadequately","21","","","","2"
"No","2011","Couple + C. GT 16 ","general elemantary","176","0.816258776929437","0.764004228757184","0.868513325101689","2"
"No","2011","Couple + C. GT 16 ","middle vocational","656","0.739913266045225","0.71086330559754","0.768963226492911","2"
"No","2011","Couple + C. GT 16 ","vocational + Abi","59","0.642411668550293","0.541698364364221","0.743124972736364","2"
"No","2011","Couple + C. GT 16 ","higher vocational","58","0.707111187344346","0.611483487302486","0.802738887386206","2"
"No","2011","Couple + C. GT 16 ","higher education","163","0.632191231825847","0.572055183323643","0.69232728032805","2"
"No","2011","Couple + C. LE and GT 16","in school","182","0.969689614911213","0.94524803428043","0.994131195541996","2"
"No","2011","Couple + C. LE and GT 16","inadequately","34","0.769215085105407","0.644720816498037","0.893709353712777","2"
"No","2011","Couple + C. LE and GT 16","general elemantary","180","0.675006454117403","0.617631884708597","0.73238102352621","2"
"No","2011","Couple + C. LE and GT 16","middle vocational","421","0.679463067515113","0.642669167874875","0.716256967155352","2"
"No","2011","Couple + C. LE and GT 16","vocational + Abi","56","0.629081427415173","0.525781225676802","0.732381629153543","2"
"No","2011","Couple + C. LE and GT 16","higher vocational","40","0.5886152718516","0.471656316598511","0.705574227104689","2"
"No","2011","Couple + C. LE and GT 16","higher education","118","0.599305305150417","0.533954329945641","0.664656280355194","2"
"Yes","2011","Single parent ","in school","7","","","","1"
"Yes","2011","Single parent ","inadequately","9","","","","1"
"Yes","2011","Single parent ","general elemantary","75","0.158840382939737","0.12208880734011","0.195591958539363","1"
"Yes","2011","Single parent ","middle vocational","320","0.237418661227712","0.21289023487153","0.261947087583893","1"
"Yes","2011","Single parent ","vocational + Abi","79","0.371273967992942","0.308560814650555","0.43398712133533","1"
"Yes","2011","Single parent ","higher vocational","28","","","","1"
"Yes","2011","Single parent ","higher education","102","0.300872940557365","0.251906023513265","0.349839857601466","1"
"Yes","2011","Couple + C. LE 16 ","in school","","","","","1"
"Yes","2011","Couple + C. LE 16 ","inadequately","30","0.351410207359043","0.269025713714456","0.433794701003631","1"
"Yes","2011","Couple + C. LE 16 ","general elemantary","148","0.359601121233398","0.318074632734982","0.401127609731813","1"
"Yes","2011","Couple + C. LE 16 ","middle vocational","1051","0.384482230054992","0.366846553816474","0.40211790629351","1"
"Yes","2011","Couple + C. LE 16 ","vocational + Abi","229","0.344912045220023","0.309237381223915","0.380586709216131","1"
"Yes","2011","Couple + C. LE 16 ","higher vocational","151","0.350716336852929","0.303537519311676","0.397895154394183","1"
"Yes","2011","Couple + C. LE 16 ","higher education","533","0.34425075890417","0.320711256857007","0.367790260951333","1"
"Yes","2011","1-pers.-HH","vocational + Abi","29","","","","1"
"Yes","2011","1-pers.-HH","higher vocational","23","","","","1"
"Yes","2011","1-pers.-HH","higher education","93","0.20443695446267","0.167582823289093","0.241291085636247","1"
"Yes","2011","(Married) couple without C. ","in school","","","","","1"
"Yes","2011","(Married) couple without C. ","inadequately","2","","","","1"
"Yes","2011","(Married) couple without C. ","higher education","176","0.145497760602327","0.12613585340749","0.164859667797164","1"
"Yes","2011","Couple + C. LE and GT 16","higher education","98","0.400694694849583","0.335343719644807","0.466045670054359","1"
"Yes","2011","1-pers.-HH","middle vocational","184","0.1443430024767","0.12599933136286","0.16268667359054","1"
"Yes","2011","(Married) couple without C. ","general elemantary","67","0.101808270712016","0.078325224592193","0.125291316831838","1"
"Yes","2011","(Married) couple without C. ","middle vocational","428","0.132025328384564","0.120314766617311","0.143735890151817","1"
"Yes","2011","(Married) couple without C. ","vocational + Abi","40","0.17281604525544","0.123522851948278","0.222109238562602","1"
"Yes","2011","(Married) couple without C. ","higher vocational","53","0.132162102725354","0.100696151798099","0.16362805365261","1"
"Yes","2011","Couple + C. GT 16 ","vocational + Abi","28","","","","1"
"Yes","2011","Couple + C. GT 16 ","higher vocational","29","","","","1"
"Yes","2011","Couple + C. GT 16 ","higher education","84","0.367808768174153","0.30767271967195","0.427944816676357","1"
"Yes","2011","Couple + C. LE and GT 16","in school","7","","","","1"
"Yes","2011","Couple + C. LE and GT 16","inadequately","10","","","","1"
"Yes","2011","Couple + C. LE and GT 16","higher vocational","28","","","","1"
"Yes","2011","1-pers.-HH","inadequately","8","","","","1"
"Yes","2011","1-pers.-HH","general elemantary","19","","","","1"
"Yes","2011","1-pers.-HH","in school","1","","","","1"
"Yes","2011","Couple + C. GT 16 ","in school","3","","","","1"
"Yes","2011","Couple + C. GT 16 ","inadequately","3","","","","1"
"Yes","2011","Couple + C. GT 16 ","general elemantary","35","0.183741223070563","0.131486674898311","0.235995771242816","1"
"Yes","2011","Couple + C. GT 16 ","middle vocational","220","0.260086733954775","0.231036773507089","0.289136694402461","1"
"Yes","2011","Couple + C. LE and GT 16","general elemantary","76","0.324993545882597","0.26761897647379","0.382368115291403","1"
"Yes","2011","Couple + C. LE and GT 16","middle vocational","197","0.320536932484887","0.283743032844649","0.357330832125125","1"
"Yes","2011","Couple + C. LE and GT 16","vocational + Abi","28","","","","1"
"No","2012","1-pers.-HH","in school","5","","","","2"
"No","2012","1-pers.-HH","inadequately","42","0.858071362685777","0.758302302185857","0.957840423185697","2"
"No","2012","1-pers.-HH","general elemantary","439","0.87841132784914","0.849415620907892","0.907407034790387","2"
"No","2012","1-pers.-HH","middle vocational","1519","0.79335933939627","0.775158144810075","0.811560533982466","2"
"No","2012","1-pers.-HH","vocational + Abi","166","0.78327600760957","0.728457257110462","0.838094758108677","2"
"No","2012","1-pers.-HH","higher vocational","168","0.763677911136422","0.707154873037686","0.820200949235159","2"
"No","2012","1-pers.-HH","higher education","594","0.72210445221074","0.691330966298478","0.752877938123003","2"
"No","2012","(Married) couple without C. ","in school","5","","","","2"
"No","2012","(Married) couple without C. ","inadequately","59","0.951670527940008","0.898713067338401","1.00462798854161","2"
"No","2012","(Married) couple without C. ","general elemantary","614","0.848157142902004","0.821647913287888","0.874666372516119","2"
"No","2012","(Married) couple without C. ","middle vocational","3413","0.797504537181848","0.785369905718022","0.809639168645675","2"
"No","2012","(Married) couple without C. ","vocational + Abi","300","0.754833944428728","0.712248524082794","0.797419364774663","2"
"No","2012","(Married) couple without C. ","higher vocational","498","0.759386821709476","0.726269947609151","0.7925036958098","2"
"No","2012","(Married) couple without C. ","higher education","1554","0.762621230803438","0.744229952409449","0.781012509197426","2"
"No","2012","Single parent ","in school","128","0.934128796219584","0.892284873923216","0.975972718515952","2"
"No","2012","Single parent ","inadequately","42","0.757293057319894","0.645006655566303","0.869579459073485","2"
"No","2012","Single parent ","general elemantary","340","0.761764461880552","0.7219596679367","0.801569255824405","2"
"No","2012","Single parent ","middle vocational","895","0.714030916291707","0.689410295285125","0.738651537298289","2"
"No","2012","Single parent ","vocational + Abi","171","0.681975929420205","0.623179075457789","0.74077278338262","2"
"No","2012","Single parent ","higher vocational","56","0.587159271145114","0.48655338128407","0.687765161006157","2"
"No","2012","Single parent ","higher education","304","0.706542690964388","0.662520784213693","0.750564597715084","2"
"No","2012","Couple + C. LE 16 ","in school","","","","","2"
"No","2012","Couple + C. LE 16 ","inadequately","93","0.75827169706479","0.682301308058334","0.834242086071245","2"
"No","2012","Couple + C. LE 16 ","general elemantary","375","0.652605277837274","0.612482928271684","0.692727627402863","2"
"No","2012","Couple + C. LE 16 ","middle vocational","2138","0.607673950351081","0.591179041591278","0.624168859110883","2"
"No","2012","Couple + C. LE 16 ","vocational + Abi","522","0.683380877308364","0.650397023772156","0.716364730844573","2"
"No","2012","Couple + C. LE 16 ","higher vocational","319","0.627564418902476","0.585188626961197","0.669940210843754","2"
"No","2012","Couple + C. LE 16 ","higher education","1220","0.630072271017025","0.608403894611574","0.651740647422477","2"
"No","2012","Couple + C. GT 16 ","in school","124","0.869263696384238","0.81342208458195","0.925105308186527","2"
"No","2012","Couple + C. GT 16 ","inadequately","17","","","","2"
"No","2012","Couple + C. GT 16 ","general elemantary","224","0.715365666391531","0.664473339467164","0.766257993315897","2"
"No","2012","Couple + C. GT 16 ","middle vocational","1020","0.648951893876997","0.62528195450427","0.672621833249724","2"
"No","2012","Couple + C. GT 16 ","vocational + Abi","106","0.639991170941782","0.566971879523235","0.713010462360329","2"
"No","2012","Couple + C. GT 16 ","higher vocational","119","0.611318032209315","0.544097305082361","0.67853875933627","2"
"No","2012","Couple + C. GT 16 ","higher education","328","0.634003104946696","0.593671806447375","0.674334403446017","2"
"No","2012","Couple + C. LE and GT 16","in school","172","0.945562170640946","0.912509675654841","0.97861466562705","2"
"No","2012","Couple + C. LE and GT 16","inadequately","34","0.642758211849674","0.50858834301372","0.776928080685628","2"
"No","2012","Couple + C. LE and GT 16","general elemantary","209","0.648979990764655","0.595415156997786","0.702544824531525","2"
"No","2012","Couple + C. LE and GT 16","middle vocational","558","0.652948695590321","0.620641338231266","0.685256052949376","2"
"No","2012","Couple + C. LE and GT 16","vocational + Abi","81","0.530610730994706","0.450478072798783","0.61074338919063","2"
"No","2012","Couple + C. LE and GT 16","higher vocational","63","0.550809615270456","0.46218152569104","0.639437704849871","2"
"No","2012","Couple + C. LE and GT 16","higher education","154","0.51787762850954","0.460663076968628","0.575092180050452","2"
"Yes","2012","Single parent ","in school","7","","","","1"
"Yes","2012","Single parent ","inadequately","14","","","","1"
"Yes","2012","Single parent ","general elemantary","100","0.238235538119448","0.198430744175595","0.2780403320633","1"
"Yes","2012","Single parent ","middle vocational","399","0.285969083708293","0.261348462701711","0.310589704714875","1"
"Yes","2012","Single parent ","vocational + Abi","70","0.318024070579795","0.25922721661738","0.376820924542211","1"
"Yes","2012","Single parent ","higher vocational","36","0.412840728854886","0.312234838993843","0.51344661871593","1"
"Yes","2012","Single parent ","higher education","107","0.293457309035612","0.249435402284916","0.337479215786307","1"
"Yes","2012","Couple + C. LE 16 ","in school","","","","","1"
"Yes","2012","Couple + C. LE 16 ","inadequately","29","","","","1"
"Yes","2012","Couple + C. LE 16 ","general elemantary","166","0.347394722162726","0.307272372597137","0.387517071728316","1"
"Yes","2012","Couple + C. LE 16 ","middle vocational","1228","0.39232604964892","0.375831140889117","0.408820958408722","1"
"Yes","2012","Couple + C. LE 16 ","vocational + Abi","242","0.316619122691636","0.283635269155427","0.349602976227844","1"
"Yes","2012","Couple + C. LE 16 ","higher vocational","181","0.372435581097524","0.330059789156246","0.414811373038803","1"
"Yes","2012","Couple + C. LE 16 ","higher education","687","0.369927728982975","0.348259352577523","0.391596105388426","1"
"Yes","2012","1-pers.-HH","vocational + Abi","51","0.21672399239043","0.161905241891323","0.271542742889538","1"
"Yes","2012","1-pers.-HH","higher vocational","49","0.236322088863578","0.179799050764841","0.292845126962314","1"
"Yes","2012","1-pers.-HH","higher education","220","0.27789554778926","0.247122061876997","0.308669033701522","1"
"Yes","2012","(Married) couple without C. ","in school","1","","","","1"
"Yes","2012","(Married) couple without C. ","inadequately","4","","","","1"
"Yes","2012","(Married) couple without C. ","higher education","502","0.237378769196562","0.218987490802574","0.255770047590551","1"
"Yes","2012","Couple + C. LE and GT 16","higher education","139","0.48212237149046","0.424907819949548","0.539336923031372","1"
"Yes","2012","(Married) couple without C. ","general elemantary","90","0.151842857097996","0.125333627483881","0.178352086712112","1"
"Yes","2012","Couple + C. LE and GT 16","higher vocational","58","0.449190384729544","0.360562295150129","0.53781847430896","1"
"Yes","2012","1-pers.-HH","middle vocational","382","0.20664066060373","0.188439466017534","0.224841855189925","1"
"Yes","2012","(Married) couple without C. ","middle vocational","800","0.202495462818152","0.190360831354325","0.214630094281978","1"
"Yes","2012","(Married) couple without C. ","vocational + Abi","92","0.245166055571272","0.202580635225337","0.287751475917206","1"
"Yes","2012","(Married) couple without C. ","higher vocational","142","0.240613178290524","0.2074963041902","0.273730052390849","1"
"Yes","2012","Couple + C. GT 16 ","vocational + Abi","60","0.360008829058218","0.286989537639671","0.433028120476765","1"
"Yes","2012","Couple + C. GT 16 ","higher vocational","83","0.388681967790685","0.32146124066373","0.455902694917639","1"
"Yes","2012","Couple + C. GT 16 ","higher education","220","0.365996895053304","0.325665596553983","0.406328193552625","1"
"Yes","2012","Couple + C. LE and GT 16","in school","9","","","","1"
"Yes","2012","Couple + C. LE and GT 16","inadequately","15","","","","1"
"Yes","2012","Couple + C. LE and GT 16","general elemantary","96","0.351020009235344","0.297455175468475","0.404584843002214","1"
"Yes","2012","Couple + C. LE and GT 16","middle vocational","276","0.347051304409679","0.314743947050624","0.379358661768734","1"
"Yes","2012","1-pers.-HH","in school","1","","","","1"
"Yes","2012","1-pers.-HH","inadequately","5","","","","1"
"Yes","2012","1-pers.-HH","general elemantary","49","0.12158867215086","0.0925929652096129","0.150584379092108","1"
"Yes","2012","Couple + C. GT 16 ","inadequately","6","","","","1"
"Yes","2012","Couple + C. LE and GT 16","vocational + Abi","68","0.469389269005294","0.38925661080937","0.549521927201217","1"
"Yes","2012","Couple + C. GT 16 ","in school","16","","","","1"
"Yes","2012","Couple + C. GT 16 ","general elemantary","78","0.284634333608469","0.233742006684103","0.335526660532836","1"
"Yes","2012","Couple + C. GT 16 ","middle vocational","542","0.351048106123003","0.327378166750276","0.37471804549573","1"
"No","2013","1-pers.-HH","in school","5","","","","2"
"No","2013","1-pers.-HH","inadequately","52","0.835958800200447","0.74378210108753","0.928135499313365","2"
"No","2013","1-pers.-HH","general elemantary","456","0.902500330027298","0.876780807698223","0.928219852356372","2"
"No","2013","1-pers.-HH","middle vocational","1549","0.813761064467605","0.796297663710622","0.831224465224589","2"
"No","2013","1-pers.-HH","vocational + Abi","180","0.70692945010393","0.651388620194368","0.762470280013493","2"
"No","2013","1-pers.-HH","higher vocational","165","0.783916568705381","0.727984345873541","0.839848791537221","2"
"No","2013","1-pers.-HH","higher education","670","0.732829533831045","0.703921234551829","0.761737833110262","2"
"No","2013","(Married) couple without C. ","in school","7","","","","2"
"No","2013","(Married) couple without C. ","inadequately","76","0.85890930736633","0.787385564687652","0.930433050045008","2"
"No","2013","(Married) couple without C. ","general elemantary","660","0.876528861860434","0.853109269885609","0.89994845383526","2"
"No","2013","(Married) couple without C. ","middle vocational","3396","0.816006533749926","0.80427267301308","0.827740394486771","2"
"No","2013","(Married) couple without C. ","vocational + Abi","358","0.790116093977391","0.753799128876671","0.82643305907811","2"
"No","2013","(Married) couple without C. ","higher vocational","477","0.775555959860755","0.742447133807632","0.808664785913877","2"
"No","2013","(Married) couple without C. ","higher education","1739","0.778216055100196","0.76114452155723","0.795287588643162","2"
"No","2013","Single parent ","in school","144","0.931952706688592","0.892686232028337","0.971219181348848","2"
"No","2013","Single parent ","inadequately","62","0.81265966106063","0.724937101085607","0.900382221035653","2"
"No","2013","Single parent ","general elemantary","391","0.814333774219213","0.779763913111627","0.8489036353268","2"
"No","2013","Single parent ","middle vocational","940","0.702436352764868","0.678039402411785","0.726833303117952","2"
"No","2013","Single parent ","vocational + Abi","174","0.670780053132487","0.612411146589047","0.729148959675927","2"
"No","2013","Single parent ","higher vocational","56","0.677267192333588","0.578457296222428","0.776077088444747","2"
"No","2013","Single parent ","higher education","290","0.672651809119014","0.627505300241601","0.717798317996426","2"
"No","2013","Couple + C. LE 16 ","in school","1","","","","2"
"No","2013","Couple + C. LE 16 ","inadequately","142","0.748318042320537","0.686282823812428","0.810353260828647","2"
"No","2013","Couple + C. LE 16 ","general elemantary","571","0.701327417659528","0.669612675514905","0.733042159804151","2"
"No","2013","Couple + C. LE 16 ","middle vocational","2295","0.638923687722382","0.623054216665948","0.654793158778816","2"
"No","2013","Couple + C. LE 16 ","vocational + Abi","581","0.66817388673612","0.637098694218064","0.699249079254177","2"
"No","2013","Couple + C. LE 16 ","higher vocational","296","0.629470814380727","0.586176272052882","0.672765356708572","2"
"No","2013","Couple + C. LE 16 ","higher education","1443","0.685053096980809","0.66552324211242","0.704582951849199","2"
"No","2013","Couple + C. GT 16 ","in school","149","0.899410289162487","0.853927283579042","0.944893294745932","2"
"No","2013","Couple + C. GT 16 ","inadequately","38","0.713671301034769","0.59080636029048","0.836536241779059","2"
"No","2013","Couple + C. GT 16 ","general elemantary","310","0.751686045760005","0.710563123409164","0.792808968110846","2"
"No","2013","Couple + C. GT 16 ","middle vocational","1064","0.631881307866272","0.60857482020858","0.655187795523963","2"
"No","2013","Couple + C. GT 16 ","vocational + Abi","133","0.598538291189969","0.532396660582582","0.664679921797355","2"
"No","2013","Couple + C. GT 16 ","higher vocational","102","0.528918828233987","0.456399331104272","0.601438325363702","2"
"No","2013","Couple + C. GT 16 ","higher education","331","0.573545787802774","0.533331509760034","0.613760065845513","2"
"No","2013","Couple + C. LE and GT 16","in school","222","0.932843171518587","0.901044496813645","0.964641846223529","2"
"No","2013","Couple + C. LE and GT 16","inadequately","66","0.706656951097796","0.613621943854105","0.799691958341487","2"
"No","2013","Couple + C. LE and GT 16","general elemantary","310","0.701306710054565","0.658395169839587","0.744218250269544","2"
"No","2013","Couple + C. LE and GT 16","middle vocational","633","0.645148251840686","0.615313470745027","0.674983032936346","2"
"No","2013","Couple + C. LE and GT 16","vocational + Abi","113","0.671254261719017","0.603006880584812","0.739501642853222","2"
"No","2013","Couple + C. LE and GT 16","higher vocational","85","0.590040262408159","0.507381278227328","0.67269924658899","2"
"No","2013","Couple + C. LE and GT 16","higher education","193","0.600076512021835","0.548532867469634","0.651620156574036","2"
"Yes","2013","Single parent ","in school","14","","","","1"
"Yes","2013","Single parent ","inadequately","14","","","","1"
"Yes","2013","Single parent ","general elemantary","95","0.185666225780787","0.1510963646732","0.220236086888373","1"
"Yes","2013","Single parent ","middle vocational","409","0.297563647235132","0.273166696882048","0.321960597588216","1"
"Yes","2013","Single parent ","vocational + Abi","75","0.329219946867513","0.270851040324073","0.387588853410953","1"
"Yes","2013","Single parent ","higher vocational","30","0.322732807666412","0.223922911555253","0.421542703777571","1"
"Yes","2013","Single parent ","higher education","125","0.327348190880986","0.282201682003573","0.372494699758399","1"
"Yes","2013","Couple + C. LE 16 ","in school","","","","","1"
"Yes","2013","Couple + C. LE 16 ","inadequately","46","0.251681957679463","0.189646739171353","0.313717176187572","1"
"Yes","2013","Couple + C. LE 16 ","general elemantary","229","0.298672582340472","0.266957840195849","0.330387324485095","1"
"Yes","2013","Couple + C. LE 16 ","middle vocational","1224","0.361076312277618","0.345206841221184","0.376945783334053","1"
"Yes","2013","Couple + C. LE 16 ","vocational + Abi","301","0.33182611326388","0.300750920745823","0.362901305781936","1"
"Yes","2013","Couple + C. LE 16 ","higher vocational","182","0.370529185619273","0.327234643291428","0.413823727947118","1"
"Yes","2013","Couple + C. LE 16 ","higher education","730","0.314946903019191","0.295417048150801","0.33447675788758","1"
"Yes","2013","1-pers.-HH","vocational + Abi","78","0.29307054989607","0.237529719986507","0.348611379805632","1"
"Yes","2013","1-pers.-HH","higher vocational","43","0.216083431294619","0.160151208462779","0.272015654126459","1"
"Yes","2013","1-pers.-HH","higher education","230","0.267170466168955","0.238262166889738","0.296078765448171","1"
"Yes","2013","1-pers.-HH","middle vocational","360","0.186238935532395","0.168775534775411","0.203702336289378","1"
"Yes","2013","(Married) couple without C. ","in school","1","","","","1"
"Yes","2013","Couple + C. LE and GT 16","in school","16","","","","1"
"Yes","2013","1-pers.-HH","in school","","","","","1"
"Yes","2013","1-pers.-HH","inadequately","10","","","","1"
"Yes","2013","1-pers.-HH","general elemantary","55","0.0974996699727023","0.0717801476436274","0.123219192301777","1"
"Yes","2013","(Married) couple without C. ","inadequately","15","","","","1"
"Yes","2013","(Married) couple without C. ","higher education","536","0.221783944899804","0.204712411356838","0.23885547844277","1"
"Yes","2013","Couple + C. GT 16 ","vocational + Abi","78","0.401461708810031","0.335320078202645","0.467603339417418","1"
"Yes","2013","Couple + C. GT 16 ","higher vocational","80","0.471081171766013","0.398561674636298","0.543600668895729","1"
"Yes","2013","Couple + C. GT 16 ","higher education","250","0.426454212197226","0.386239934154487","0.466668490239966","1"
"Yes","2013","Couple + C. LE and GT 16","higher education","154","0.399923487978165","0.348379843425964","0.451467132530366","1"
"Yes","2013","Couple + C. LE and GT 16","inadequately","26","","","","1"
"Yes","2013","(Married) couple without C. ","general elemantary","98","0.123471138139566","0.10005154616474","0.146890730114391","1"
"Yes","2013","Couple + C. GT 16 ","in school","19","","","","1"
"Yes","2013","Couple + C. GT 16 ","inadequately","14","","","","1"
"Yes","2013","Couple + C. LE and GT 16","general elemantary","127","0.298693289945434","0.255781749730456","0.341604830160413","1"
"Yes","2013","Couple + C. LE and GT 16","middle vocational","355","0.354851748159314","0.325016967063654","0.384686529254973","1"
"Yes","2013","Couple + C. LE and GT 16","higher vocational","51","0.409959737591841","0.32730075341101","0.492618721772672","1"
"Yes","2013","(Married) couple without C. ","middle vocational","793","0.183993466250074","0.172259605513229","0.19572732698692","1"
"Yes","2013","(Married) couple without C. ","vocational + Abi","125","0.209883906022609","0.17356694092189","0.246200871123329","1"
"Yes","2013","(Married) couple without C. ","higher vocational","133","0.224444040139245","0.191335214086123","0.257552866192368","1"
"Yes","2013","Couple + C. GT 16 ","general elemantary","114","0.248313954239995","0.207191031889154","0.289436876590836","1"
"Yes","2013","Couple + C. GT 16 ","middle vocational","581","0.368118692133728","0.344812204476037","0.391425179791419","1"
"Yes","2013","Couple + C. LE and GT 16","vocational + Abi","69","0.328745738280983","0.260498357146778","0.396993119415188","1"
"No","2014","1-pers.-HH","in school","","","","","2"
"No","2014","1-pers.-HH","inadequately","37","0.805919250778861","0.687710165107769","0.924128336449953","2"
"No","2014","1-pers.-HH","general elemantary","395","0.864454371693405","0.83317320301198","0.89573554037483","2"
"No","2014","1-pers.-HH","middle vocational","1430","0.804578107625604","0.786254827452361","0.822901387798848","2"
"No","2014","1-pers.-HH","vocational + Abi","154","0.730024749074823","0.67188745015205","0.788162047997596","2"
"No","2014","1-pers.-HH","higher vocational","151","0.761519784084854","0.701552552553546","0.821487015616161","2"
"No","2014","1-pers.-HH","higher education","597","0.697574541143697","0.66680537733819","0.728343704949203","2"
"No","2014","(Married) couple without C. ","in school","3","","","","2"
"No","2014","(Married) couple without C. ","inadequately","51","0.759232420063464","0.661154095793916","0.857310744333012","2"
"No","2014","(Married) couple without C. ","general elemantary","528","0.822369683212679","0.793298939506739","0.851440426918618","2"
"No","2014","(Married) couple without C. ","middle vocational","3193","0.801505767713574","0.789132622879527","0.81387891254762","2"
"No","2014","(Married) couple without C. ","vocational + Abi","321","0.771989231858047","0.733139110107305","0.810839353608789","2"
"No","2014","(Married) couple without C. ","higher vocational","445","0.72364480618177","0.686932877294285","0.760356735069255","2"
