"ple0044_h","year","bula_h","migback","n","percent","lower_confidence","upper_confidence","value"
"No","2014","Saxony","direct migration background","47","0.682265824673957","0.577589113627595","0.78694253572032","2"
"No","2014","Saxony","indirect migration background","15","","","","2"
"No","2014","Saxony-Anhalt","no migration background","631","0.744364683526558","0.715142375471978","0.773586991581139","2"
"No","2014","Saxony-Anhalt","direct migration background","34","0.513789375089952","0.39411105850752","0.633467691672384","2"
"No","2014","Bremen","indirect migration background","8","","","","2"
"No","2014","North Rhine-Westphalia","no migration background","2722","0.734008922024862","0.719806003278155","0.748211840771568","2"
"No","2014","North Rhine-Westphalia","direct migration background","745","0.613831366695348","0.587802126397924","0.639860606992773","2"
"No","2014","North Rhine-Westphalia","indirect migration background","300","0.620548797430195","0.578720637930313","0.662376956930078","2"
"No","2014","Hesse","no migration background","961","0.770673955620809","0.747368633190095","0.793979278051524","2"
"No","2014","Hesse","direct migration background","282","0.655184149286927","0.611606350145546","0.698761948428308","2"
"No","2014","Hesse","indirect migration background","103","0.642957435658988","0.56894814169796","0.716966729620016","2"
"No","2014","Rhineland-Palatinate,Saarland","no migration background","796","0.776122487800802","0.751273676751181","0.800971298850422","2"
"No","2014","Rhineland-Palatinate,Saarland","direct migration background","208","0.690899889571981","0.643029857390751","0.738769921753211","2"
"No","2014","Rhineland-Palatinate,Saarland","indirect migration background","67","0.649029089191114","0.561798900227827","0.736259278154402","2"
"No","2014","Baden-Württemberg","no migration background","1588","0.75773392535854","0.739635918710424","0.775831932006655","2"
"No","2014","Baden-Württemberg","direct migration background","426","0.63978485362177","0.60514963986222","0.674420067381321","2"
"No","2014","Baden-Württemberg","indirect migration background","202","0.619829658668435","0.565705127895438","0.673954189441431","2"
"No","2014","Bavaria","no migration background","2308","0.746532257099021","0.731458323122662","0.761606191075381","2"
"No","2014","Bavaria","direct migration background","502","0.62388402708415","0.591897067695953","0.655870986472346","2"
"No","2014","Bavaria","indirect migration background","186","0.643907377901501","0.588700605410079","0.699114150392922","2"
"No","2014","Berlin","no migration background","590","0.748165958159141","0.71776247089881","0.778569445419471","2"
"No","2014","Saxony-Anhalt","indirect migration background","10","","","","2"
"No","2014","Thuringia","no migration background","675","0.722371024753647","0.693542608928923","0.75119944057837","2"
"No","2014","Thuringia","direct migration background","30","0.751850819727472","0.625649442208151","0.878052197246792","2"
"No","2014","Thuringia","indirect migration background","10","","","","2"
"Yes","2014","Schleswig-Holstein","no migration background","164","0.192929149637384","0.163443640733869","0.2224146585409","1"
"Yes","2014","Schleswig-Holstein","direct migration background","89","0.383316532016379","0.310867102910536","0.455765961122221","1"
"Yes","2014","Schleswig-Holstein","indirect migration background","21","","","","1"
"Yes","2014","Hamburg","no migration background","75","0.232519903848752","0.183900153997816","0.281139653699688","1"
"Yes","2014","Hamburg","direct migration background","68","0.543084397755172","0.449568273533547","0.636600521976796","1"
"Yes","2014","Hamburg","indirect migration background","14","","","","1"
"Yes","2014","Lower Saxony","no migration background","519","0.24108251164208","0.222336312456935","0.259828710827224","1"
"Yes","2014","Lower Saxony","direct migration background","218","0.443420067469251","0.398744227154734","0.488095907783768","1"
"Yes","2014","Bremen","no migration background","34","0.175398468996282","0.111481877911823","0.239315060080741","1"
"Yes","2014","Bremen","direct migration background","40","0.469104300319046","0.347784769092244","0.590423831545848","1"
"Yes","2014","Bremen","indirect migration background","6","","","","1"
"Yes","2014","Lower Saxony","indirect migration background","42","0.41220292675792","0.323011234223857","0.501394619291983","1"
"Yes","2014","North Rhine-Westphalia","no migration background","996","0.265991077975138","0.251788159228432","0.280193996721845","1"
"Yes","2014","North Rhine-Westphalia","direct migration background","599","0.386168633304652","0.360139393007227","0.412197873602076","1"
"Yes","2014","North Rhine-Westphalia","indirect migration background","217","0.379451202569805","0.337623043069922","0.421279362069687","1"
"Yes","2014","Hesse","no migration background","289","0.229326044379191","0.206020721948476","0.252631366809905","1"
"Yes","2014","Hesse","direct migration background","175","0.344815850713073","0.301238051571691","0.388393649854454","1"
"Yes","2014","Hesse","indirect migration background","58","0.357042564341012","0.283033270379984","0.43105185830204","1"
"Yes","2014","Rhineland-Palatinate,Saarland","no migration background","285","0.223877512199198","0.199028701149578","0.248726323248819","1"
"Yes","2014","Rhineland-Palatinate,Saarland","direct migration background","150","0.309100110428019","0.261230078246789","0.356970142609249","1"
"Yes","2014","Rhineland-Palatinate,Saarland","indirect migration background","48","0.350970910808886","0.263740721845598","0.438201099772173","1"
"Yes","2014","Baden-Württemberg","no migration background","565","0.24226607464146","0.224168067993345","0.260364081289576","1"
"Yes","2014","Baden-Württemberg","direct migration background","312","0.36021514637823","0.325579932618679","0.39485036013778","1"
"Yes","2014","Mecklenburg-Western Pomerania","indirect migration background","2","","","","1"
"Yes","2014","Baden-Württemberg","indirect migration background","107","0.380170341331565","0.326045810558569","0.434294872104562","1"
"Yes","2014","Bavaria","no migration background","891","0.253467742900979","0.238393808924619","0.268541676877338","1"
"Yes","2014","Bavaria","direct migration background","379","0.37611597291585","0.344129013527654","0.408102932304047","1"
"Yes","2014","Bavaria","indirect migration background","103","0.356092622098499","0.300885849607078","0.411299394589921","1"
"Yes","2014","Berlin","no migration background","193","0.251834041840859","0.221430554580529","0.28223752910119","1"
"Yes","2014","Berlin","indirect migration background","21","","","","1"
"Yes","2014","Brandenburg","no migration background","223","0.252185610458004","0.223861174132361","0.280510046783647","1"
"Yes","2014","Brandenburg","indirect migration background","4","","","","1"
"Yes","2014","Mecklenburg-Western Pomerania","no migration background","135","0.230955205454028","0.195075418780108","0.266834992127948","1"
"Yes","2014","Mecklenburg-Western Pomerania","direct migration background","9","","","","1"
"Yes","2014","Saxony","no migration background","433","0.286201896561727","0.263389476037088","0.309014317086366","1"
"Yes","2014","Saxony","direct migration background","29","","","","1"
"Yes","2014","Saxony","indirect migration background","9","","","","1"
"Yes","2014","Saxony-Anhalt","no migration background","225","0.255635316473441","0.226413008418861","0.284857624528022","1"
"Yes","2014","Saxony-Anhalt","direct migration background","33","0.486210624910048","0.366532308327616","0.60588894149248","1"
"Yes","2014","Berlin","direct migration background","49","0.363370166032135","0.281629081118777","0.445111250945493","1"
"Yes","2014","Thuringia","direct migration background","15","","","","1"
"Yes","2014","Brandenburg","direct migration background","41","0.40478148907338","0.309524567665624","0.500038410481135","1"
"Yes","2014","Saxony-Anhalt","indirect migration background","15","","","","1"
"Yes","2014","Thuringia","no migration background","252","0.277628975246353","0.24880055942163","0.306457391071077","1"
"Yes","2014","Thuringia","indirect migration background","5","","","","1"
"No","2015","Schleswig-Holstein","no migration background","520","0.789300056254623","0.758738651206988","0.819861461302258","2"
"No","2015","Schleswig-Holstein","direct migration background","122","0.829561199849546","0.771836359765135","0.887286039933958","2"
"No","2015","Schleswig-Holstein","indirect migration background","34","0.671965023256373","0.540508100603534","0.803421945909212","2"
"No","2015","Hamburg","no migration background","229","0.809982061690361","0.765439523578882","0.85452459980184","2"
"No","2015","Hamburg","direct migration background","83","0.650915165245665","0.567014590759033","0.734815739732298","2"
"No","2015","Hamburg","indirect migration background","26","","","","2"
"No","2015","Lower Saxony","no migration background","1422","0.764517706148423","0.745358366138961","0.783677046157885","2"
"No","2015","Lower Saxony","direct migration background","408","0.713362330080883","0.677119740793252","0.749604919368513","2"
"No","2015","Lower Saxony","indirect migration background","81","0.814801938170038","0.742208729358901","0.887395146981174","2"
"No","2015","Bremen","no migration background","89","0.869403820695055","0.806434681503596","0.932372959886515","2"
"No","2015","Bremen","direct migration background","44","0.694458071902103","0.581604183706338","0.807311960097868","2"
"No","2015","Bremen","indirect migration background","6","","","","2"
"No","2015","North Rhine-Westphalia","no migration background","2679","0.759923438411373","0.745845088217391","0.774001788605354","2"
"No","2015","North Rhine-Westphalia","direct migration background","1041","0.738117283712452","0.716007458467916","0.760227108956989","2"
"No","2015","North Rhine-Westphalia","indirect migration background","343","0.755444387441572","0.717112112694554","0.79377666218859","2"
"No","2015","Berlin","direct migration background","140","0.745913404600822","0.683847616860343","0.807979192341302","2"
"No","2015","Berlin","indirect migration background","41","0.846619434806547","0.748675915958559","0.944562953654534","2"
"No","2015","Brandenburg","no migration background","656","0.745248391349219","0.716261795214949","0.774234987483489","2"
"No","2015","Brandenburg","direct migration background","87","0.736706981787556","0.657242299434503","0.816171664140609","2"
"No","2015","Brandenburg","indirect migration background","10","","","","2"
"No","2015","Mecklenburg-Western Pomerania","no migration background","388","0.685850808497864","0.646220670551088","0.72548094644464","2"
"No","2015","Mecklenburg-Western Pomerania","direct migration background","14","","","","2"
"No","2015","Mecklenburg-Western Pomerania","indirect migration background","11","","","","2"
"No","2015","Saxony","no migration background","1006","0.710726881705267","0.687059841732068","0.734393921678466","2"
"No","2015","Saxony","direct migration background","55","0.726140182509055","0.629026600380126","0.823253764637985","2"
"No","2015","Saxony","indirect migration background","18","","","","2"
"No","2015","Saxony-Anhalt","no migration background","594","0.748450124495326","0.718624035864671","0.778276213125982","2"
"No","2015","Saxony-Anhalt","direct migration background","35","0.576069006679431","0.44663782477098","0.705500188587882","2"
"No","2015","Saxony-Anhalt","indirect migration background","14","","","","2"
"No","2015","Hesse","no migration background","929","0.789764561563153","0.766583969989505","0.812945153136802","2"
"No","2015","Hesse","direct migration background","357","0.69056950040396","0.65147225104841","0.729666749759511","2"
"No","2015","Hesse","indirect migration background","113","0.73408856345664","0.662422359645355","0.805754767267926","2"
"No","2015","Rhineland-Palatinate,Saarland","no migration background","796","0.78483038249854","0.759950643090964","0.809710121906116","2"
"No","2015","Rhineland-Palatinate,Saarland","direct migration background","294","0.708626960194444","0.666265543633128","0.750988376755759","2"
"No","2015","Rhineland-Palatinate,Saarland","indirect migration background","82","0.753626430117203","0.674872127604388","0.832380732630019","2"
"No","2015","Baden-Württemberg","no migration background","1497","0.734585540037829","0.715499316174498","0.753671763901161","2"
"No","2015","Baden-Württemberg","direct migration background","567","0.691809342601056","0.660490348915975","0.723128336286137","2"
"No","2015","Baden-Württemberg","indirect migration background","231","0.722619415826752","0.67229205673083","0.772946774922675","2"
"No","2015","Bavaria","no migration background","2208","0.7321233139351","0.716399009586251","0.747847618283949","2"
"No","2015","Bavaria","direct migration background","682","0.713132899293303","0.685644020291662","0.740621778294944","2"
"No","2015","Bavaria","indirect migration background","193","0.704827150257232","0.650320252174568","0.759334048339895","2"
"No","2015","Berlin","no migration background","578","0.783755707932867","0.754173927585585","0.813337488280149","2"
"No","2015","Thuringia","no migration background","636","0.735349507472809","0.705985062365317","0.7647139525803","2"
"No","2015","Thuringia","direct migration background","58","0.748530111800387","0.658895762814613","0.83816446078616","2"
"No","2015","Thuringia","indirect migration background","11","","","","2"
"Yes","2015","Schleswig-Holstein","no migration background","164","0.210699943745377","0.180138538697742","0.241261348793012","1"
"Yes","2015","Schleswig-Holstein","direct migration background","41","0.170438800150454","0.112713960066042","0.228163640234865","1"
"Yes","2015","Schleswig-Holstein","indirect migration background","15","","","","1"
"Yes","2015","Hamburg","no migration background","69","0.190017938309639","0.14547540019816","0.234560476421118","1"
"Yes","2015","Hamburg","direct migration background","41","0.349084834754335","0.265184260267702","0.432985409240967","1"
"Yes","2015","Hamburg","indirect migration background","8","","","","1"
"Yes","2015","Lower Saxony","no migration background","462","0.235482293851577","0.216322953842115","0.254641633861039","1"
"Yes","2015","Lower Saxony","direct migration background","190","0.286637669919117","0.250395080631486","0.322880259206748","1"
"Yes","2015","Bremen","no migration background","21","","","","1"
"Yes","2015","Bremen","direct migration background","20","","","","1"
"Yes","2015","Bremen","indirect migration background","5","","","","1"
"Yes","2015","Lower Saxony","indirect migration background","29","","","","1"
"Yes","2015","North Rhine-Westphalia","no migration background","857","0.240076561588627","0.225998211394646","0.254154911782609","1"
"Yes","2015","North Rhine-Westphalia","direct migration background","478","0.261882716287548","0.239772891043011","0.283992541532084","1"
"Yes","2015","North Rhine-Westphalia","indirect migration background","140","0.244555612558428","0.20622333781141","0.282887887305446","1"
"Yes","2015","Hesse","no migration background","258","0.210235438436847","0.187054846863198","0.233416030010496","1"
"Yes","2015","Hesse","direct migration background","180","0.309430499596039","0.270333250240489","0.34852774895159","1"
"Yes","2015","Hesse","indirect migration background","33","0.26591143654336","0.194245232732074","0.337577640354645","1"
"Yes","2015","Rhineland-Palatinate,Saarland","no migration background","252","0.21516961750146","0.190289878093884","0.240049356909036","1"
"Yes","2015","Rhineland-Palatinate,Saarland","direct migration background","148","0.291373039805556","0.249011623244241","0.333734456366872","1"
"Yes","2015","Rhineland-Palatinate,Saarland","indirect migration background","33","0.246373569882797","0.167619267369981","0.325127872395612","1"
"Yes","2015","Baden-Württemberg","no migration background","559","0.265414459962171","0.246328236098839","0.284500683825502","1"
"Yes","2015","Baden-Württemberg","direct migration background","268","0.308190657398944","0.276871663713863","0.339509651084025","1"
"Yes","2015","Baden-Württemberg","indirect migration background","73","0.277380584173248","0.227053225077325","0.32770794326917","1"
"Yes","2015","Bavaria","no migration background","839","0.2678766860649","0.252152381716051","0.283600990413749","1"
"Yes","2015","Bavaria","direct migration background","358","0.286867100706697","0.259378221705056","0.314355979708338","1"
"Yes","2015","Berlin","no migration background","166","0.216244292067133","0.186662511719851","0.245826072414415","1"
"Yes","2015","Berlin","indirect migration background","11","","","","1"
"Yes","2015","Brandenburg","indirect migration background","3","","","","1"
"Yes","2015","Mecklenburg-Western Pomerania","no migration background","139","0.314149191502136","0.27451905355536","0.353779329448911","1"
"Yes","2015","Mecklenburg-Western Pomerania","direct migration background","3","","","","1"
"Yes","2015","Mecklenburg-Western Pomerania","indirect migration background","2","","","","1"
"Yes","2015","Saxony","no migration background","404","0.289273118294733","0.265606078321534","0.312940158267932","1"
"Yes","2015","Saxony","direct migration background","26","","","","1"
"Yes","2015","Saxony","indirect migration background","10","","","","1"
"Yes","2015","Saxony-Anhalt","no migration background","219","0.251549875504673","0.221723786874018","0.281375964135329","1"
"Yes","2015","Bavaria","indirect migration background","76","0.295172849742768","0.240665951660105","0.349679747825432","1"
"Yes","2015","Berlin","direct migration background","49","0.254086595399178","0.192020807658698","0.316152383139657","1"
"Yes","2015","Brandenburg","no migration background","212","0.254751608650781","0.225765012516511","0.283738204785051","1"
"Yes","2015","Brandenburg","direct migration background","31","0.263293018212444","0.183828335859391","0.342757700565497","1"
"Yes","2015","Saxony-Anhalt","direct migration background","21","","","","1"
"Yes","2015","Saxony-Anhalt","indirect migration background","8","","","","1"
"Yes","2015","Thuringia","no migration background","231","0.264650492527191","0.2352860474197","0.294014937634683","1"
"Yes","2015","Thuringia","direct migration background","32","0.251469888199613","0.16183553921384","0.341104237185387","1"
"Yes","2015","Thuringia","indirect migration background","3","","","","1"
"No","2016","Schleswig-Holstein","no migration background","471","0.775442122505963","0.742857202595997","0.808027042415929","2"
"No","2016","Schleswig-Holstein","direct migration background","96","0.759320141271597","0.688758143433635","0.82988213910956","2"
"No","2016","Schleswig-Holstein","indirect migration background","38","0.932464971690342","0.859144940598856","1.00578500278183","2"
"No","2016","Hamburg","no migration background","210","0.826214375925107","0.78229882129576","0.870129930554454","2"
"No","2016","Hamburg","direct migration background","65","0.71406337400091","0.625500568851932","0.802626179149887","2"
"No","2016","Hamburg","indirect migration background","27","","","","2"
"No","2016","Lower Saxony","no migration background","1348","0.783403706266367","0.764169978693528","0.802637433839206","2"
"No","2016","Lower Saxony","direct migration background","340","0.717367094755488","0.677293407081413","0.757440782429563","2"
"No","2016","Lower Saxony","indirect migration background","74","0.78424750659342","0.706669128034711","0.861825885152128","2"
"No","2016","Bremen","no migration background","93","0.906506574575853","0.8521029589627","0.960910190189006","2"
"No","2016","Bremen","direct migration background","44","0.657700666206228","0.537643072765687","0.777758259646769","2"
"No","2016","Bremen","indirect migration background","5","","","","2"
"No","2016","North Rhine-Westphalia","no migration background","2504","0.742528036340501","0.727625767483926","0.757430305197075","2"
"No","2016","North Rhine-Westphalia","direct migration background","887","0.696510652480341","0.671362783640759","0.721658521319923","2"
"No","2016","North Rhine-Westphalia","indirect migration background","329","0.742976755387776","0.702867972451362","0.783085538324191","2"
"No","2016","Berlin","direct migration background","119","0.771630537635623","0.704896098451948","0.838364976819297","2"
"No","2016","Berlin","indirect migration background","35","0.715064766768451","0.589949917805009","0.840179615731893","2"
"No","2016","Brandenburg","no migration background","625","0.759678314761141","0.730289543982331","0.789067085539951","2"
"No","2016","Brandenburg","direct migration background","81","0.701222059196925","0.611955364590124","0.790488753803726","2"
"No","2016","Brandenburg","indirect migration background","16","","","","2"
"No","2016","Mecklenburg-Western Pomerania","no migration background","360","0.690414093494972","0.64926856579129","0.731559621198654","2"
"No","2016","Mecklenburg-Western Pomerania","direct migration background","14","","","","2"
"No","2016","Mecklenburg-Western Pomerania","indirect migration background","9","","","","2"
"No","2016","Saxony","no migration background","962","0.739938684528504","0.716407531820468","0.763469837236539","2"
"No","2016","Saxony","direct migration background","46","0.785407700315098","0.682383840236651","0.888431560393546","2"
"No","2016","Saxony","indirect migration background","19","","","","2"
"No","2016","Saxony-Anhalt","no migration background","556","0.738029817025461","0.70658196348197","0.769477670568952","2"
"No","2016","Saxony-Anhalt","direct migration background","32","0.66648233553404","0.531693815703587","0.801270855364493","2"
"No","2016","Saxony-Anhalt","indirect migration background","17","","","","2"
"No","2016","Thuringia","no migration background","608","0.727228809979356","0.696651162207057","0.757806457751654","2"
"No","2016","Thuringia","direct migration background","49","0.608435636149143","0.493267471192604","0.723603801105682","2"
"No","2016","Thuringia","indirect migration background","11","","","","2"
"No","2016","Hesse","no migration background","826","0.769013638803492","0.743947157854298","0.794080119752685","2"
"No","2016","Hesse","direct migration background","291","0.77384539422801","0.733202866951155","0.814487921504865","2"
"No","2016","Hesse","indirect migration background","92","0.758911768656375","0.682697014140181","0.835126523172569","2"
"No","2016","Rhineland-Palatinate,Saarland","no migration background","721","0.76055649118381","0.733865812331515","0.787247170036105","2"
"No","2016","Rhineland-Palatinate,Saarland","direct migration background","235","0.657653637456507","0.610440408810581","0.704866866102433","2"
"No","2016","Rhineland-Palatinate,Saarland","indirect migration background","71","0.631682745405872","0.541950788086817","0.721414702724927","2"
"No","2016","Baden-Württemberg","no migration background","1377","0.733256076017642","0.713285860820721","0.753226291214563","2"
"No","2016","Baden-Württemberg","direct migration background","478","0.678609810421582","0.643534549542157","0.713685071301008","2"
"No","2016","Baden-Württemberg","indirect migration background","186","0.69829770546699","0.642824938254537","0.753770472679443","2"
"No","2016","Bavaria","no migration background","2041","0.740169890575515","0.723865136116289","0.756474645034741","2"
"No","2016","Bavaria","direct migration background","579","0.749915316890525","0.720577011783371","0.779253621997678","2"
"No","2016","Bavaria","indirect migration background","176","0.664229546241884","0.606378869711662","0.722080222772106","2"
"No","2016","Berlin","no migration background","558","0.801615634548454","0.772094986103914","0.831136282992993","2"
"Yes","2016","Schleswig-Holstein","no migration background","159","0.224557877494037","0.191972957584071","0.257142797404003","1"
"Yes","2016","Schleswig-Holstein","direct migration background","45","0.240679858728403","0.17011786089044","0.311241856566365","1"
"Yes","2016","Schleswig-Holstein","indirect migration background","7","","","","1"
"Yes","2016","Hamburg","no migration background","76","0.173785624074893","0.129870069445546","0.21770117870424","1"
"Yes","2016","Hamburg","direct migration background","35","0.28593662599909","0.197373820850113","0.374499431148068","1"
"Yes","2016","Hamburg","indirect migration background","10","","","","1"
"Yes","2016","Lower Saxony","no migration background","414","0.216596293733633","0.197362566160794","0.235830021306472","1"
"Yes","2016","Lower Saxony","direct migration background","145","0.282632905244512","0.242559217570437","0.322706592918587","1"
"Yes","2016","Bremen","no migration background","17","","","","1"
"Yes","2016","Bremen","direct migration background","16","","","","1"
"Yes","2016","Bremen","indirect migration background","1","","","","1"
"Yes","2016","Lower Saxony","indirect migration background","34","0.21575249340658","0.138174114847872","0.293330871965288","1"
"Yes","2016","North Rhine-Westphalia","no migration background","803","0.257471963659499","0.242569694802925","0.272374232516074","1"
"Yes","2016","North Rhine-Westphalia","direct migration background","397","0.303489347519659","0.278341478680077","0.328637216359241","1"
"Yes","2016","North Rhine-Westphalia","indirect migration background","127","0.257023244612224","0.216914461675809","0.297132027548638","1"
"Yes","2016","Hesse","no migration background","260","0.230986361196508","0.205919880247315","0.256052842145702","1"
"Yes","2016","Hesse","direct migration background","116","0.22615460577199","0.185512078495135","0.266797133048845","1"
"Yes","2016","Hesse","indirect migration background","29","","","","1"
"Yes","2016","Rhineland-Palatinate,Saarland","no migration background","261","0.23944350881619","0.212752829963895","0.266134187668485","1"
"Yes","2016","Rhineland-Palatinate,Saarland","direct migration background","153","0.342346362543493","0.295133133897567","0.389559591189419","1"
"Yes","2016","Rhineland-Palatinate,Saarland","indirect migration background","40","0.368317254594128","0.278585297275073","0.458049211913183","1"
"Yes","2016","Baden-Württemberg","no migration background","507","0.266743923982358","0.246773708785438","0.286714139179279","1"
"Yes","2016","Saxony","indirect migration background","8","","","","1"
"Yes","2016","Saxony-Anhalt","no migration background","195","0.261970182974539","0.230522329431048","0.29341803651803","1"
"Yes","2016","Baden-Württemberg","direct migration background","203","0.321390189578418","0.286314928698992","0.356465450457843","1"
"Yes","2016","Baden-Württemberg","indirect migration background","77","0.30170229453301","0.246229527320557","0.357175061745463","1"
"Yes","2016","Bavaria","no migration background","738","0.259830109424485","0.243525354965259","0.276134863883711","1"
"Yes","2016","Bavaria","direct migration background","258","0.250084683109475","0.220746378002321","0.279422988216629","1"
"Yes","2016","Berlin","no migration background","143","0.198384365451546","0.168863717007007","0.227905013896086","1"
"Yes","2016","Berlin","indirect migration background","15","","","","1"
"Yes","2016","Brandenburg","indirect migration background","4","","","","1"
"Yes","2016","Mecklenburg-Western Pomerania","no migration background","125","0.309585906505028","0.268440378801346","0.35073143420871","1"
"Yes","2016","Mecklenburg-Western Pomerania","direct migration background","5","","","","1"
"Yes","2016","Mecklenburg-Western Pomerania","indirect migration background","3","","","","1"
"Yes","2016","Saxony","no migration background","373","0.260061315471497","0.236530162763461","0.283592468179532","1"
"Yes","2016","Saxony","direct migration background","15","","","","1"
"Yes","2016","Saxony-Anhalt","direct migration background","15","","","","1"
"Yes","2016","Saxony-Anhalt","indirect migration background","6","","","","1"
"Yes","2016","Thuringia","no migration background","207","0.272771190020644","0.242193542248346","0.303348837792943","1"
"Yes","2016","Thuringia","direct migration background","20","","","","1"
"Yes","2016","Thuringia","indirect migration background","3","","","","1"
"Yes","2016","Berlin","direct migration background","33","0.228369462364377","0.161635023180703","0.295103901548052","1"
"Yes","2016","Brandenburg","no migration background","187","0.240321685238859","0.210932914460049","0.269710456017669","1"
"Yes","2016","Bavaria","indirect migration background","80","0.335770453758116","0.277919777227894","0.393621130288338","1"
"Yes","2016","Brandenburg","direct migration background","20","","","","1"
"No","2017","Schleswig-Holstein","no migration background","600","0.824526262282668","0.79741214293847","0.851640381626865","2"
"No","2017","Schleswig-Holstein","direct migration background","107","0.821921081983282","0.759650144492101","0.884192019474463","2"
"No","2017","Schleswig-Holstein","indirect migration background","36","0.779250634651092","0.658070857836415","0.900430411465769","2"
"No","2017","Hamburg","no migration background","248","0.810127180008478","0.767289281553678","0.852965078463277","2"
"No","2017","Hamburg","direct migration background","66","0.794699641037737","0.713900110528543","0.875499171546932","2"
"No","2017","Hamburg","indirect migration background","34","0.77597477708522","0.652779512600555","0.899170041569885","2"
"No","2017","Lower Saxony","no migration background","1644","0.813132901426859","0.796433124684891","0.829832678168826","2"
"No","2017","Lower Saxony","direct migration background","335","0.747520935628495","0.707515099077378","0.787526772179612","2"
"No","2017","Lower Saxony","indirect migration background","100","0.738113959236381","0.664222112423222","0.812005806049539","2"
"No","2017","Bremen","no migration background","103","0.800764566141615","0.734123143232563","0.867405989050667","2"
"No","2017","Bremen","direct migration background","43","0.722407467423919","0.614370813200949","0.830444121646888","2"
"No","2017","Bremen","indirect migration background","11","","","","2"
"No","2017","North Rhine-Westphalia","no migration background","2884","0.75435993339965","0.740638999810112","0.768080866989189","2"
"No","2017","North Rhine-Westphalia","direct migration background","852","0.705839035101821","0.680068588538251","0.73160948166539","2"
"No","2017","North Rhine-Westphalia","indirect migration background","372","0.759376391909902","0.722277523244308","0.796475260575496","2"
"No","2017","Hesse","no migration background","985","0.799771059656902","0.77756041667853","0.821981702635273","2"
"No","2017","Hesse","direct migration background","276","0.743086530973499","0.699441896796418","0.78673116515058","2"
"No","2017","Hesse","indirect migration background","117","0.796846044369077","0.731582370892188","0.862109717845967","2"
"No","2017","Rhineland-Palatinate,Saarland","no migration background","799","0.790223793834885","0.765467052343864","0.814980535325907","2"
"No","2017","Rhineland-Palatinate,Saarland","direct migration background","224","0.615659755402584","0.565960200935594","0.665359309869574","2"
"No","2017","Rhineland-Palatinate,Saarland","indirect migration background","78","0.744071937606316","0.660998616024629","0.827145259188003","2"
"No","2017","Baden-Württemberg","no migration background","1559","0.730508926411605","0.711541138234596","0.749476714588614","2"
"No","2017","Baden-Württemberg","direct migration background","430","0.717260085275581","0.681954779645323","0.752565390905839","2"
"No","2017","Baden-Württemberg","indirect migration background","215","0.750549862271589","0.700749701948343","0.800350022594835","2"
"No","2017","Bavaria","no migration background","2276","0.737335373969094","0.721895827604954","0.752774920333234","2"
"No","2017","Bavaria","direct migration background","566","0.712957644639867","0.68195660226524","0.743958687014493","2"
"No","2017","Bavaria","indirect migration background","174","0.67718080813768","0.61945369835156","0.7349079179238","2"
"No","2017","Berlin","no migration background","623","0.798364588864764","0.770080487859016","0.826648689870512","2"
"No","2017","Berlin","direct migration background","107","0.720741589529529","0.649653752859042","0.791829426200015","2"
"No","2017","Berlin","indirect migration background","42","0.723784510969174","0.611579609120657","0.835989412817692","2"
"No","2017","Brandenburg","no migration background","709","0.805275946060578","0.779660087592233","0.830891804528922","2"
"No","2017","Brandenburg","direct migration background","83","0.719249794470109","0.630732035876743","0.807767553063474","2"
"No","2017","Brandenburg","indirect migration background","13","","","","2"
"No","2017","Mecklenburg-Western Pomerania","no migration background","427","0.758075705584517","0.722055664223355","0.794095746945679","2"
"No","2017","Mecklenburg-Western Pomerania","direct migration background","15","","","","2"
"No","2017","Mecklenburg-Western Pomerania","indirect migration background","7","","","","2"
"No","2017","Saxony","no migration background","1156","0.756438589568322","0.735056325382868","0.777820853753776","2"
"No","2017","Saxony","direct migration background","52","0.753029080227731","0.648987987038002","0.857070173417459","2"
"No","2017","Saxony","indirect migration background","20","","","","2"
"No","2017","Saxony-Anhalt","no migration background","625","0.7723529390629","0.743946009943878","0.800759868181921","2"
"No","2017","Saxony-Anhalt","direct migration background","33","0.733182585056896","0.606734481997371","0.85963068811642","2"
"No","2017","Saxony-Anhalt","indirect migration background","17","","","","2"
"No","2017","Thuringia","no migration background","648","0.73211049311606","0.702949829893593","0.761271156338527","2"
"No","2017","Thuringia","direct migration background","45","0.558363495073836","0.445221659108412","0.67150533103926","2"
"No","2017","Thuringia","indirect migration background","16","","","","2"
"Yes","2017","Schleswig-Holstein","no migration background","156","0.175473737717332","0.148359618373135","0.20258785706153","1"
"Yes","2017","Schleswig-Holstein","direct migration background","38","0.178078918016718","0.115807980525537","0.2403498555079","1"
"Yes","2017","Schleswig-Holstein","indirect migration background","9","","","","1"
"Yes","2017","Hamburg","no migration background","74","0.189872819991522","0.147034921536723","0.232710718446322","1"
"Yes","2017","Hamburg","direct migration background","30","0.205300358962263","0.124500828453068","0.286099889471457","1"
"Yes","2017","Hamburg","indirect migration background","10","","","","1"
"Yes","2017","Lower Saxony","no migration background","449","0.186867098573141","0.170167321831174","0.203566875315109","1"
"Yes","2017","Lower Saxony","direct migration background","118","0.252479064371505","0.212473227820388","0.292484900922622","1"
"Yes","2017","Bremen","no migration background","35","0.199235433858385","0.132594010949333","0.265876856767437","1"
"Yes","2017","Bremen","direct migration background","23","","","","1"
"Yes","2017","Bremen","indirect migration background","1","","","","1"
