"year","bula_h","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2012","Lower Saxony","inadequately","","","","","","","","","","",""
"2012","Lower Saxony","middle vocational","","","","","","","","","","",""
"2012","Lower Saxony","vocational + Abi","","","","","","","","","","",""
"2012","Mecklenburg-Western Pomerania","general elemantary","","","","","","","","","","",""
"2012","Mecklenburg-Western Pomerania","higher education","","","","","","","","","","",""
"2012","Mecklenburg-Western Pomerania","higher vocational","","","","","","","","","","",""
"2012","Mecklenburg-Western Pomerania","in school","","","","","","","","","","",""
"2012","Mecklenburg-Western Pomerania","inadequately","","","","","","","","","","",""
"2012","Mecklenburg-Western Pomerania","middle vocational","","","","","","","","","","",""
"2012","Mecklenburg-Western Pomerania","vocational + Abi","","","","","","","","","","",""
"2012","North Rhine-Westphalia","general elemantary","","","","","","","","","","",""
"2012","North Rhine-Westphalia","higher education","","","","","","","","","","",""
"2012","North Rhine-Westphalia","higher vocational","","","","","","","","","","",""
"2012","North Rhine-Westphalia","in school","","","","","","","","","","",""
"2012","North Rhine-Westphalia","inadequately","","","","","","","","","","",""
"2012","North Rhine-Westphalia","middle vocational","","","","","","","","","","",""
"2012","North Rhine-Westphalia","vocational + Abi","","","","","","","","","","",""
"2012","Rhineland-Palatinate,Saarland","general elemantary","","","","","","","","","","",""
"2012","Rhineland-Palatinate,Saarland","higher education","","","","","","","","","","",""
"2012","Rhineland-Palatinate,Saarland","higher vocational","","","","","","","","","","",""
"2012","Rhineland-Palatinate,Saarland","in school","","","","","","","","","","",""
"2012","Rhineland-Palatinate,Saarland","inadequately","","","","","","","","","","",""
"2012","Rhineland-Palatinate,Saarland","middle vocational","","","","","","","","","","",""
"2012","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","","","","","","",""
"2012","Saxony","general elemantary","","","","","","","","","","",""
"2012","Saxony","higher education","","","","","","","","","","",""
"2012","Saxony","higher vocational","","","","","","","","","","",""
"2012","Saxony","in school","","","","","","","","","","",""
"2012","Saxony","inadequately","","","","","","","","","","",""
"2012","Saxony","middle vocational","","","","","","","","","","",""
"2012","Saxony","vocational + Abi","","","","","","","","","","",""
"2012","Saxony-Anhalt","general elemantary","","","","","","","","","","",""
"2012","Saxony-Anhalt","higher education","","","","","","","","","","",""
"2012","Saxony-Anhalt","higher vocational","","","","","","","","","","",""
"2012","Saxony-Anhalt","in school","","","","","","","","","","",""
"2012","Saxony-Anhalt","inadequately","","","","","","","","","","",""
"2012","Saxony-Anhalt","middle vocational","","","","","","","","","","",""
"2012","Saxony-Anhalt","vocational + Abi","","","","","","","","","","",""
"2012","Schleswig-Holstein","general elemantary","","","","","","","","","","",""
"2012","Schleswig-Holstein","higher education","","","","","","","","","","",""
"2012","Schleswig-Holstein","higher vocational","","","","","","","","","","",""
"2012","Schleswig-Holstein","in school","","","","","","","","","","",""
"2012","Schleswig-Holstein","inadequately","","","","","","","","","","",""
"2012","Schleswig-Holstein","middle vocational","","","","","","","","","","",""
"2012","Schleswig-Holstein","vocational + Abi","","","","","","","","","","",""
"2012","Thuringia","general elemantary","","","","","","","","","","",""
"2012","Thuringia","higher education","","","","","","","","","","",""
"2012","Thuringia","higher vocational","","","","","","","","","","",""
"2012","Thuringia","in school","","","","","","","","","","",""
"2012","Thuringia","inadequately","","","","","","","","","","",""
"2012","Thuringia","middle vocational","","","","","","","","","","",""
"2012","Thuringia","vocational + Abi","","","","","","","","","","",""
"2013","Baden-Württemberg","general elemantary","7.23","8","431","5","6","8","10","7.05","7.41","8","8"
"2013","Baden-Württemberg","higher education","7.87","8","624","6","7","9","9","7.76","7.98","8","8"
"2013","Baden-Württemberg","higher vocational","7.26","8","177","5","7","8","9","7.02","7.5","7","8"
"2013","Baden-Württemberg","in school","8.13","8","45","6","8","9","10","7.69","8.57","8","9"
"2013","Baden-Württemberg","inadequately","7.09","7","58","3","5","10","10","6.39","7.79","7","8"
"2013","Baden-Württemberg","middle vocational","7.25","8","1270","5","6","8","9","7.15","7.35","8","8"
"2013","Baden-Württemberg","vocational + Abi","7.44","8","211","5","7","9","9","7.22","7.66","8","8"
"2013","Bavaria","general elemantary","6.99","7","428","5","6","8","9","6.82","7.16","7","8"
"2013","Bavaria","higher education","7.81","8","813","6","7","9","9","7.71","7.91","8","8"
"2013","Bavaria","higher vocational","7.45","8","221","5","7","9","9","7.23","7.67","7","8"
"2013","Bavaria","in school","7.95","8","49","6","7","9","9","7.6","8.3","8","9"
"2013","Bavaria","inadequately","6.48","7","61","3","5","8","10","5.91","7.05","6","8"
"2013","Bavaria","middle vocational","7.29","8","1857","5","6","8","9","7.21","7.37","8","8"
"2013","Bavaria","vocational + Abi","7.9","8","258","6","7","9","10","7.71","8.09","8","8"
"2013","Berlin","general elemantary","6.98","8","75","3","6","8","10","6.48","7.48","7","8"
"2013","Berlin","higher education","7.29","8","356","5","7","8","9","7.12","7.46","8","8"
"2013","Berlin","higher vocational","7.07","7","60","5","6","8","9","6.65","7.49","7","8"
"2013","Berlin","in school","","","","","","","","","","",""
"2013","Berlin","inadequately","","","","","","","","","","",""
"2013","Berlin","middle vocational","6.97","7","359","4","6","8","9","6.78","7.16","7","8"
"2013","Berlin","vocational + Abi","7.7","8","50","6","7","8","9","7.24","8.16","7","8"
"2013","Brandenburg","general elemantary","6.27","7","79","4","5","7","8","5.78","6.76","6","7"
"2013","Brandenburg","higher education","6.71","7","233","3","6","8","9","6.49","6.93","7","8"
"2013","Brandenburg","higher vocational","6.65","7","62","4","6","8","8","6.18","7.12","7","8"
"2013","Brandenburg","in school","","","","","","","","","","",""
"2013","Brandenburg","inadequately","","","","","","","","","","",""
"2013","Brandenburg","middle vocational","6.7","7","421","4","5","8","9","6.52","6.88","7","7"
"2013","Brandenburg","vocational + Abi","7.71","8","57","5","7","9","10","7.25","8.17","7","8"
"2013","Bremen","general elemantary","","","","","","","","","","",""
"2013","Bremen","higher education","7.61","8","44","5","7","9","9","7.2","8.02","8","9"
"2013","Bremen","higher vocational","","","","","","","","","","",""
"2013","Bremen","in school","","","","","","","","","","",""
"2013","Bremen","inadequately","","","","","","","","","","",""
"2013","Bremen","middle vocational","6.47","7","70","4","5","8","9","5.93","7.01","7","8"
"2013","Bremen","vocational + Abi","","","","","","","","","","",""
"2013","Hamburg","general elemantary","7.21","8","49","4","6","8","9","6.72","7.7","8","8"
"2013","Hamburg","higher education","7.94","8","141","6","7","9","9","7.72","8.16","8","9"
"2013","Hamburg","higher vocational","","","","","","","","","","",""
"2013","Hamburg","in school","","","","","","","","","","",""
"2013","Hamburg","inadequately","","","","","","","","","","",""
"2013","Hamburg","middle vocational","7.49","8","183","5","7","9","9","7.25","7.73","8","8"
"2013","Hamburg","vocational + Abi","7.71","8","43","6","7","8","9","7.3","8.12","8","8"
"2013","Hesse","general elemantary","7.1","8","207","4","5","9","10","6.81","7.39","7","8"
"2013","Hesse","higher education","7.81","8","454","6","7","9","9","7.68","7.94","8","8"
"2013","Hesse","higher vocational","7.27","7","67","5","6","8","9","6.88","7.66","7","8"
"2013","Hesse","in school","8.63","8.99","36","8","8","9","9","8.27","8.99","8","9"
"2013","Hesse","inadequately","7.91","8","48","5","6","10","10","7.24","8.58","6","9"
"2013","Hesse","middle vocational","7.42","8","709","5","7","9","9","7.3","7.54","8","8"
"2013","Hesse","vocational + Abi","7.64","8","153","6","7","9","9","7.38","7.9","8","8"
"2013","Lower Saxony","general elemantary","6.98","8","311","5","5","8","10","6.76","7.2","8","8"
"2013","Lower Saxony","higher education","7.74","8","428","6","7","9","9","7.6","7.88","8","8"
"2013","Lower Saxony","higher vocational","7.63","8","103","5","7","9","9","7.32","7.94","7","8"
"2013","Lower Saxony","in school","7.76","8","48","6","7","9","9","7.39","8.13","7","9"
"2013","Lower Saxony","inadequately","6.81","7","47","5","5","8","10","6.07","7.55","7","8"
"2013","Lower Saxony","middle vocational","7.43","8","1062","5","7","9","9","7.33","7.53","8","8"
"2013","Lower Saxony","vocational + Abi","7.69","8","131","6","7","9","9","7.46","7.92","8","8"
"2013","Mecklenburg-Western Pomerania","general elemantary","","","","","","","","","","",""
"2013","Mecklenburg-Western Pomerania","higher education","7.42","8","131","5","7","9","9","7.16","7.68","7","8"
"2013","Mecklenburg-Western Pomerania","higher vocational","6.9","8","48","4","6","8","8","6.44","7.36","7","8"
"2013","Mecklenburg-Western Pomerania","in school","","","","","","","","","","",""
"2013","Mecklenburg-Western Pomerania","inadequately","","","","","","","","","","",""
"2013","Mecklenburg-Western Pomerania","middle vocational","7.1","7","243","5","6","8","10","6.85","7.35","7","8"
"2013","Mecklenburg-Western Pomerania","vocational + Abi","","","","","","","","","","",""
"2013","North Rhine-Westphalia","general elemantary","7.12","8","708","5","6","8","9","6.98","7.26","8","8"
"2013","North Rhine-Westphalia","higher education","7.83","8","1053","6","7","9","9","7.75","7.91","8","8"
"2013","North Rhine-Westphalia","higher vocational","7.48","8","252","5","7","8","9","7.31","7.65","8","8"
"2013","North Rhine-Westphalia","in school","7.83","8","137","6","7","9","10","7.59","8.07","8","8"
"2013","North Rhine-Westphalia","inadequately","6.63","7","147","3","5","8","10","6.3","6.96","7","8"
"2013","North Rhine-Westphalia","middle vocational","7.32","8","2100","5","6","8","9","7.25","7.39","8","8"
"2013","North Rhine-Westphalia","vocational + Abi","7.69","8","463","5","7","9","9","7.55","7.83","8","8"
"2013","Rhineland-Palatinate,Saarland","general elemantary","7.47","8","261","5","6","9","10","7.26","7.68","8","8"
"2013","Rhineland-Palatinate,Saarland","higher education","7.93","8","240","6","7","9","9","7.75","8.11","8","8"
"2013","Rhineland-Palatinate,Saarland","higher vocational","6.83","7","83","4","5","8","9","6.45","7.21","7","8"
"2013","Rhineland-Palatinate,Saarland","in school","","","","","","","","","","",""
"2013","Rhineland-Palatinate,Saarland","inadequately","","","","","","","","","","",""
"2013","Rhineland-Palatinate,Saarland","middle vocational","7.33","8","657","5","6","8","9","7.2","7.46","8","8"
"2013","Rhineland-Palatinate,Saarland","vocational + Abi","7.53","8","98","6","7","8","9","7.26","7.8","8","8"
"2013","Saxony","general elemantary","6.52","7","66","4","5","8","9","6.04","7","6","8"
"2013","Saxony","higher education","7.29","8","395","5","6","8","9","7.12","7.46","8","8"
"2013","Saxony","higher vocational","6.66","7","117","4","6","8","8","6.32","7","7","8"
"2013","Saxony","in school","","","","","","","","","","",""
"2013","Saxony","inadequately","","","","","","","","","","",""
"2013","Saxony","middle vocational","6.91","7","731","5","6","8","9","6.78","7.04","7","7"
"2013","Saxony","vocational + Abi","7.84","8","62","6","8","8","9","7.55","8.13","8","8"
"2013","Saxony-Anhalt","general elemantary","7.7","8","79","5","7","9","10","7.27","8.13","8","8"
"2013","Saxony-Anhalt","higher education","7.13","8","209","5","7","8","9","6.92","7.34","7","8"
"2013","Saxony-Anhalt","higher vocational","6.91","7","63","5","6","8","8","6.47","7.35","7","8"
"2013","Saxony-Anhalt","in school","","","","","","","","","","",""
"2013","Saxony-Anhalt","inadequately","","","","","","","","","","",""
"2013","Saxony-Anhalt","middle vocational","6.67","7","438","4","5","8","9","6.48","6.86","7","8"
"2013","Saxony-Anhalt","vocational + Abi","7.46","8","31","6","7","8","8","7","7.92","7","8"
"2013","Schleswig-Holstein","general elemantary","7.52","8","106","5","6","9","10","7.2","7.84","8","8"
"2013","Schleswig-Holstein","higher education","7.85","8","123","7","7","9","9","7.61","8.09","8","8"
"2013","Schleswig-Holstein","higher vocational","7.64","8","37","5","7","9","10","6.97","8.31","7","9"
"2013","Schleswig-Holstein","in school","","","","","","","","","","",""
"2013","Schleswig-Holstein","inadequately","","","","","","","","","","",""
"2013","Schleswig-Holstein","middle vocational","7.72","8","378","6","7","9","9","7.57","7.87","8","8"
"2013","Schleswig-Holstein","vocational + Abi","7.57","8","61","6","6","8","9","7.21","7.93","8","8"
"2013","Thuringia","general elemantary","6.64","7","47","4","5","8","9","6.07","7.21","7","8"
"2013","Thuringia","higher education","7.37","7","189","6","7","8","9","7.16","7.58","7","8"
"2013","Thuringia","higher vocational","7.12","7","63","4","6","9","10","6.64","7.6","7","8"
"2013","Thuringia","in school","","","","","","","","","","",""
"2013","Thuringia","inadequately","","","","","","","","","","",""
"2013","Thuringia","middle vocational","6.84","7","492","5","5","8","9","6.68","7","7","8"
"2013","Thuringia","vocational + Abi","7.75","8","35","5","8","9","9","7.23","8.27","8","9"
"2014","Baden-Württemberg","general elemantary","","","","","","","","","","",""
"2014","Baden-Württemberg","higher education","","","","","","","","","","",""
"2014","Baden-Württemberg","higher vocational","","","","","","","","","","",""
"2014","Baden-Württemberg","in school","","","","","","","","","","",""
"2014","Baden-Württemberg","inadequately","","","","","","","","","","",""
"2014","Baden-Württemberg","middle vocational","","","","","","","","","","",""
"2014","Baden-Württemberg","vocational + Abi","","","","","","","","","","",""
"2014","Bavaria","general elemantary","","","","","","","","","","",""
"2014","Bavaria","higher education","","","","","","","","","","",""
"2014","Bavaria","higher vocational","","","","","","","","","","",""
"2014","Bavaria","in school","","","","","","","","","","",""
"2014","Bavaria","inadequately","","","","","","","","","","",""
"2014","Bavaria","middle vocational","","","","","","","","","","",""
"2014","Bavaria","vocational + Abi","","","","","","","","","","",""
"2014","Berlin","general elemantary","","","","","","","","","","",""
"2014","Berlin","higher education","","","","","","","","","","",""
"2014","Berlin","higher vocational","","","","","","","","","","",""
"2014","Berlin","in school","","","","","","","","","","",""
"2014","Berlin","inadequately","","","","","","","","","","",""
"2014","Berlin","middle vocational","","","","","","","","","","",""
"2014","Berlin","vocational + Abi","","","","","","","","","","",""
"2014","Brandenburg","general elemantary","","","","","","","","","","",""
"2014","Brandenburg","higher education","","","","","","","","","","",""
"2014","Brandenburg","higher vocational","","","","","","","","","","",""
"2014","Brandenburg","in school","","","","","","","","","","",""
"2014","Brandenburg","inadequately","","","","","","","","","","",""
"2014","Brandenburg","middle vocational","","","","","","","","","","",""
"2014","Brandenburg","vocational + Abi","","","","","","","","","","",""
"2014","Bremen","general elemantary","","","","","","","","","","",""
"2014","Bremen","higher education","","","","","","","","","","",""
"2014","Bremen","higher vocational","","","","","","","","","","",""
"2014","Bremen","in school","","","","","","","","","","",""
"2014","Bremen","inadequately","","","","","","","","","","",""
"2014","Bremen","middle vocational","","","","","","","","","","",""
"2014","Bremen","vocational + Abi","","","","","","","","","","",""
"2014","Hamburg","general elemantary","","","","","","","","","","",""
"2014","Hamburg","higher education","","","","","","","","","","",""
"2014","Hamburg","higher vocational","","","","","","","","","","",""
"2014","Hamburg","in school","","","","","","","","","","",""
"2014","Hamburg","inadequately","","","","","","","","","","",""
"2014","Hamburg","middle vocational","","","","","","","","","","",""
"2014","Hamburg","vocational + Abi","","","","","","","","","","",""
"2014","Hesse","general elemantary","","","","","","","","","","",""
"2014","Hesse","higher education","","","","","","","","","","",""
"2014","Hesse","higher vocational","","","","","","","","","","",""
"2014","Hesse","in school","","","","","","","","","","",""
"2014","Hesse","inadequately","","","","","","","","","","",""
"2014","Hesse","middle vocational","","","","","","","","","","",""
"2014","Hesse","vocational + Abi","","","","","","","","","","",""
"2014","Lower Saxony","general elemantary","","","","","","","","","","",""
"2014","Lower Saxony","higher education","","","","","","","","","","",""
"2014","Lower Saxony","higher vocational","","","","","","","","","","",""
"2014","Lower Saxony","in school","","","","","","","","","","",""
"2014","Lower Saxony","inadequately","","","","","","","","","","",""
"2014","Lower Saxony","middle vocational","","","","","","","","","","",""
"2014","Lower Saxony","vocational + Abi","","","","","","","","","","",""
"2014","Mecklenburg-Western Pomerania","general elemantary","","","","","","","","","","",""
"2014","Mecklenburg-Western Pomerania","higher education","","","","","","","","","","",""
"2014","Mecklenburg-Western Pomerania","higher vocational","","","","","","","","","","",""
"2014","Mecklenburg-Western Pomerania","in school","","","","","","","","","","",""
"2014","Mecklenburg-Western Pomerania","inadequately","","","","","","","","","","",""
"2014","Mecklenburg-Western Pomerania","middle vocational","","","","","","","","","","",""
"2014","Mecklenburg-Western Pomerania","vocational + Abi","","","","","","","","","","",""
"2014","North Rhine-Westphalia","general elemantary","","","","","","","","","","",""
"2014","North Rhine-Westphalia","higher education","","","","","","","","","","",""
"2014","North Rhine-Westphalia","higher vocational","","","","","","","","","","",""
"2014","North Rhine-Westphalia","in school","","","","","","","","","","",""
"2014","North Rhine-Westphalia","inadequately","","","","","","","","","","",""
"2014","North Rhine-Westphalia","middle vocational","","","","","","","","","","",""
"2014","North Rhine-Westphalia","vocational + Abi","","","","","","","","","","",""
"2014","Rhineland-Palatinate,Saarland","general elemantary","","","","","","","","","","",""
"2014","Rhineland-Palatinate,Saarland","higher education","","","","","","","","","","",""
"2014","Rhineland-Palatinate,Saarland","higher vocational","","","","","","","","","","",""
"2014","Rhineland-Palatinate,Saarland","in school","","","","","","","","","","",""
"2014","Rhineland-Palatinate,Saarland","inadequately","","","","","","","","","","",""
"2014","Rhineland-Palatinate,Saarland","middle vocational","","","","","","","","","","",""
"2014","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","","","","","","",""
"2014","Saxony","general elemantary","","","","","","","","","","",""
"2014","Saxony","higher education","","","","","","","","","","",""
"2014","Saxony","higher vocational","","","","","","","","","","",""
"2014","Saxony","in school","","","","","","","","","","",""
"2014","Saxony","inadequately","","","","","","","","","","",""
"2014","Saxony","middle vocational","","","","","","","","","","",""
"2014","Saxony","vocational + Abi","","","","","","","","","","",""
"2014","Saxony-Anhalt","general elemantary","","","","","","","","","","",""
"2014","Saxony-Anhalt","higher education","","","","","","","","","","",""
"2014","Saxony-Anhalt","higher vocational","","","","","","","","","","",""
"2014","Saxony-Anhalt","in school","","","","","","","","","","",""
"2014","Saxony-Anhalt","inadequately","","","","","","","","","","",""
"2014","Saxony-Anhalt","middle vocational","","","","","","","","","","",""
"2014","Saxony-Anhalt","vocational + Abi","","","","","","","","","","",""
"2014","Schleswig-Holstein","general elemantary","","","","","","","","","","",""
"2014","Schleswig-Holstein","higher education","","","","","","","","","","",""
"2014","Schleswig-Holstein","higher vocational","","","","","","","","","","",""
"2014","Schleswig-Holstein","in school","","","","","","","","","","",""
"2014","Schleswig-Holstein","inadequately","","","","","","","","","","",""
"2014","Schleswig-Holstein","middle vocational","","","","","","","","","","",""
"2014","Schleswig-Holstein","vocational + Abi","","","","","","","","","","",""
"2014","Thuringia","general elemantary","","","","","","","","","","",""
"2014","Thuringia","higher education","","","","","","","","","","",""
"2014","Thuringia","higher vocational","","","","","","","","","","",""
"2014","Thuringia","in school","","","","","","","","","","",""
"2014","Thuringia","inadequately","","","","","","","","","","",""
"2014","Thuringia","middle vocational","","","","","","","","","","",""
"2014","Thuringia","vocational + Abi","","","","","","","","","","",""
"2015","Baden-Württemberg","general elemantary","","","","","","","","","","",""
"2015","Baden-Württemberg","higher education","","","","","","","","","","",""
"2015","Baden-Württemberg","higher vocational","","","","","","","","","","",""
"2015","Baden-Württemberg","in school","","","","","","","","","","",""
"2015","Baden-Württemberg","inadequately","","","","","","","","","","",""
"2015","Baden-Württemberg","middle vocational","","","","","","","","","","",""
"2015","Baden-Württemberg","vocational + Abi","","","","","","","","","","",""
"2015","Bavaria","general elemantary","","","","","","","","","","",""
"2015","Bavaria","higher education","","","","","","","","","","",""
"2015","Bavaria","higher vocational","","","","","","","","","","",""
"2015","Bavaria","in school","","","","","","","","","","",""
"2015","Bavaria","inadequately","","","","","","","","","","",""
"2015","Bavaria","middle vocational","","","","","","","","","","",""
"2015","Bavaria","vocational + Abi","","","","","","","","","","",""
"2015","Berlin","general elemantary","","","","","","","","","","",""
"2015","Berlin","higher education","","","","","","","","","","",""
"2015","Berlin","higher vocational","","","","","","","","","","",""
"2015","Berlin","in school","","","","","","","","","","",""
"2015","Berlin","inadequately","","","","","","","","","","",""
"2015","Berlin","middle vocational","","","","","","","","","","",""
"2015","Berlin","vocational + Abi","","","","","","","","","","",""
"2015","Brandenburg","general elemantary","","","","","","","","","","",""
"2015","Brandenburg","higher education","","","","","","","","","","",""
"2015","Brandenburg","higher vocational","","","","","","","","","","",""
"2015","Brandenburg","in school","","","","","","","","","","",""
"2015","Brandenburg","inadequately","","","","","","","","","","",""
"2015","Brandenburg","middle vocational","","","","","","","","","","",""
"2015","Brandenburg","vocational + Abi","","","","","","","","","","",""
"2015","Bremen","general elemantary","","","","","","","","","","",""
"2015","Bremen","higher education","","","","","","","","","","",""
"2015","Bremen","higher vocational","","","","","","","","","","",""
"2015","Bremen","in school","","","","","","","","","","",""
"2015","Bremen","inadequately","","","","","","","","","","",""
"2015","Bremen","middle vocational","","","","","","","","","","",""
"2015","Bremen","vocational + Abi","","","","","","","","","","",""
"2015","Hamburg","general elemantary","","","","","","","","","","",""
"2015","Hamburg","higher education","","","","","","","","","","",""
"2015","Hamburg","higher vocational","","","","","","","","","","",""
"2015","Hamburg","in school","","","","","","","","","","",""
"2015","Hamburg","inadequately","","","","","","","","","","",""
"2015","Hamburg","middle vocational","","","","","","","","","","",""
"2015","Hamburg","vocational + Abi","","","","","","","","","","",""
"2015","Hesse","general elemantary","","","","","","","","","","",""
"2015","Hesse","higher education","","","","","","","","","","",""
"2015","Hesse","higher vocational","","","","","","","","","","",""
"2015","Hesse","in school","","","","","","","","","","",""
"2015","Hesse","inadequately","","","","","","","","","","",""
"2015","Hesse","middle vocational","","","","","","","","","","",""
"2015","Hesse","vocational + Abi","","","","","","","","","","",""
"2015","Lower Saxony","general elemantary","","","","","","","","","","",""
"2015","Lower Saxony","higher education","","","","","","","","","","",""
"2015","Lower Saxony","higher vocational","","","","","","","","","","",""
"2015","Lower Saxony","in school","","","","","","","","","","",""
"2015","Lower Saxony","inadequately","","","","","","","","","","",""
"2015","Lower Saxony","middle vocational","","","","","","","","","","",""
"2015","Lower Saxony","vocational + Abi","","","","","","","","","","",""
"2015","Mecklenburg-Western Pomerania","general elemantary","","","","","","","","","","",""
"2015","Mecklenburg-Western Pomerania","higher education","","","","","","","","","","",""
"2015","Mecklenburg-Western Pomerania","higher vocational","","","","","","","","","","",""
"2015","Mecklenburg-Western Pomerania","in school","","","","","","","","","","",""
"2015","Mecklenburg-Western Pomerania","inadequately","","","","","","","","","","",""
"2015","Mecklenburg-Western Pomerania","middle vocational","","","","","","","","","","",""
"2015","Mecklenburg-Western Pomerania","vocational + Abi","","","","","","","","","","",""
"2015","North Rhine-Westphalia","general elemantary","","","","","","","","","","",""
"2015","North Rhine-Westphalia","higher education","","","","","","","","","","",""
"2015","North Rhine-Westphalia","higher vocational","","","","","","","","","","",""
"2015","North Rhine-Westphalia","in school","","","","","","","","","","",""
"2015","North Rhine-Westphalia","inadequately","","","","","","","","","","",""
"2015","North Rhine-Westphalia","middle vocational","","","","","","","","","","",""
"2015","North Rhine-Westphalia","vocational + Abi","","","","","","","","","","",""
"2015","Rhineland-Palatinate,Saarland","general elemantary","","","","","","","","","","",""
"2015","Rhineland-Palatinate,Saarland","higher education","","","","","","","","","","",""
"2015","Rhineland-Palatinate,Saarland","higher vocational","","","","","","","","","","",""
"2015","Rhineland-Palatinate,Saarland","in school","","","","","","","","","","",""
"2015","Rhineland-Palatinate,Saarland","inadequately","","","","","","","","","","",""
"2015","Rhineland-Palatinate,Saarland","middle vocational","","","","","","","","","","",""
"2015","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","","","","","","",""
"2015","Saxony","general elemantary","","","","","","","","","","",""
"2015","Saxony","higher education","","","","","","","","","","",""
"2015","Saxony","higher vocational","","","","","","","","","","",""
"2015","Saxony","in school","","","","","","","","","","",""
"2015","Saxony","inadequately","","","","","","","","","","",""
"2015","Saxony","middle vocational","","","","","","","","","","",""
"2015","Saxony","vocational + Abi","","","","","","","","","","",""
"2015","Saxony-Anhalt","general elemantary","","","","","","","","","","",""
"2015","Saxony-Anhalt","higher education","","","","","","","","","","",""
"2015","Saxony-Anhalt","higher vocational","","","","","","","","","","",""
"2015","Saxony-Anhalt","in school","","","","","","","","","","",""
"2015","Saxony-Anhalt","inadequately","","","","","","","","","","",""
"2015","Saxony-Anhalt","middle vocational","","","","","","","","","","",""
"2015","Saxony-Anhalt","vocational + Abi","","","","","","","","","","",""
"2015","Schleswig-Holstein","general elemantary","","","","","","","","","","",""
"2015","Schleswig-Holstein","higher education","","","","","","","","","","",""
"2015","Schleswig-Holstein","higher vocational","","","","","","","","","","",""
"2015","Schleswig-Holstein","in school","","","","","","","","","","",""
"2015","Schleswig-Holstein","inadequately","","","","","","","","","","",""
"2015","Schleswig-Holstein","middle vocational","","","","","","","","","","",""
"2015","Schleswig-Holstein","vocational + Abi","","","","","","","","","","",""
"2015","Thuringia","general elemantary","","","","","","","","","","",""
"2015","Thuringia","higher education","","","","","","","","","","",""
"2015","Thuringia","higher vocational","","","","","","","","","","",""
"2015","Thuringia","in school","","","","","","","","","","",""
"2015","Thuringia","inadequately","","","","","","","","","","",""
"2015","Thuringia","middle vocational","","","","","","","","","","",""
"2015","Thuringia","vocational + Abi","","","","","","","","","","",""
"2016","Baden-Württemberg","general elemantary","","","","","","","","","","",""
"2016","Baden-Württemberg","higher education","","","","","","","","","","",""
"2016","Baden-Württemberg","higher vocational","","","","","","","","","","",""
"2016","Baden-Württemberg","in school","","","","","","","","","","",""
"2016","Baden-Württemberg","inadequately","","","","","","","","","","",""
"2016","Baden-Württemberg","middle vocational","","","","","","","","","","",""
"2016","Baden-Württemberg","vocational + Abi","","","","","","","","","","",""
"2016","Bavaria","general elemantary","","","","","","","","","","",""
"2016","Bavaria","higher education","","","","","","","","","","",""
"2016","Bavaria","higher vocational","","","","","","","","","","",""
"2016","Bavaria","in school","","","","","","","","","","",""
"2016","Bavaria","inadequately","","","","","","","","","","",""
"2016","Bavaria","middle vocational","","","","","","","","","","",""
"2016","Bavaria","vocational + Abi","","","","","","","","","","",""
"2016","Berlin","general elemantary","","","","","","","","","","",""
"2016","Berlin","higher education","","","","","","","","","","",""
"2016","Berlin","higher vocational","","","","","","","","","","",""
"2016","Berlin","in school","","","","","","","","","","",""
"2016","Berlin","inadequately","","","","","","","","","","",""
"2016","Berlin","middle vocational","","","","","","","","","","",""
"2016","Berlin","vocational + Abi","","","","","","","","","","",""
"2016","Brandenburg","general elemantary","","","","","","","","","","",""
"2016","Brandenburg","higher education","","","","","","","","","","",""
"2016","Brandenburg","higher vocational","","","","","","","","","","",""
"2016","Brandenburg","in school","","","","","","","","","","",""
"2016","Brandenburg","inadequately","","","","","","","","","","",""
"2016","Brandenburg","middle vocational","","","","","","","","","","",""
"2016","Brandenburg","vocational + Abi","","","","","","","","","","",""
"2016","Bremen","general elemantary","","","","","","","","","","",""
"2016","Bremen","higher education","","","","","","","","","","",""
"2016","Bremen","higher vocational","","","","","","","","","","",""
"2016","Bremen","in school","","","","","","","","","","",""
"2016","Bremen","inadequately","","","","","","","","","","",""
"2016","Bremen","middle vocational","","","","","","","","","","",""
"2016","Bremen","vocational + Abi","","","","","","","","","","",""
"2016","Hamburg","general elemantary","","","","","","","","","","",""
"2016","Hamburg","higher education","","","","","","","","","","",""
"2016","Hamburg","higher vocational","","","","","","","","","","",""
"2016","Hamburg","in school","","","","","","","","","","",""
"2016","Hamburg","inadequately","","","","","","","","","","",""
"2016","Hamburg","middle vocational","","","","","","","","","","",""
"2016","Hamburg","vocational + Abi","","","","","","","","","","",""
"2016","Hesse","general elemantary","","","","","","","","","","",""
"2016","Hesse","higher education","","","","","","","","","","",""
"2016","Hesse","higher vocational","","","","","","","","","","",""
"2016","Hesse","in school","","","","","","","","","","",""
"2016","Hesse","inadequately","","","","","","","","","","",""
"2016","Hesse","middle vocational","","","","","","","","","","",""
"2016","Hesse","vocational + Abi","","","","","","","","","","",""
"2016","Lower Saxony","general elemantary","","","","","","","","","","",""
"2016","Lower Saxony","higher education","","","","","","","","","","",""
