"m11104","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence"
"Almost never or never","2015","indirect migration background","higher education","48","0.118153337986756","0.0790677202001495","0.157238955773363"
"Several times a year","2015","no migration background","in school","28","","",""
"Several times a year","2015","no migration background","inadequately","15","","",""
"Several times a year","2015","no migration background","general elemantary","168","0.0946348607077061","0.0803546773600071","0.108915044055405"
"Several times a year","2015","no migration background","middle vocational","1341","0.139088652567843","0.132148460793126","0.146028844342559"
"Several times a year","2015","no migration background","vocational + Abi","181","0.158141811138623","0.137800371788321","0.178483250488925"
"Several times a year","2015","no migration background","higher vocational","240","0.184813358835387","0.164297393858478","0.205329323812296"
"Several times a year","2015","no migration background","higher education","604","0.123985864806984","0.114556890362355","0.133414839251614"
"Several times a year","2015","direct migration background","in school","4","","",""
"Several times a year","2015","direct migration background","inadequately","37","0.152671338607126","0.1140408074619","0.191301869752352"
"Several times a year","2015","direct migration background","general elemantary","124","0.12473907787543","0.104686234077616","0.144791921673243"
"Several times a year","2015","direct migration background","middle vocational","272","0.129016656937776","0.114134359216366","0.143898954659185"
"Several times a year","2015","direct migration background","vocational + Abi","104","0.116050676284273","0.0939802179607452","0.1381211346078"
"Several times a year","2015","direct migration background","higher vocational","16","","",""
"Several times a year","2015","direct migration background","higher education","223","0.110291280771139","0.0943643093898416","0.126218252152436"
"Several times a year","2015","indirect migration background","in school","12","","",""
"Several times a year","2015","indirect migration background","inadequately","5","","",""
"Several times a year","2015","indirect migration background","general elemantary","48","0.139125798559184","0.101266788269417","0.176984808848951"
"Several times a year","2015","indirect migration background","middle vocational","114","0.143607332376566","0.117364493697279","0.169850171055853"
"Several times a year","2015","indirect migration background","vocational + Abi","17","","",""
"Several times a year","2015","indirect migration background","higher vocational","12","","",""
"Several times a year","2015","indirect migration background","higher education","39","0.131210465813032","0.0903278218913689","0.172093109734695"
"At least once a month","2015","no migration background","in school","21","","",""
"At least once a month","2015","no migration background","inadequately","8","","",""
"At least once a month","2015","no migration background","general elemantary","49","0.0267931963249105","0.0189152837446867","0.0346711089051342"
"At least once a month","2015","no migration background","middle vocational","498","0.0517248787939196","0.0472830345632371","0.0561667230246022"
"At least once a month","2015","no migration background","vocational + Abi","85","0.069321260734957","0.0551609762569519","0.083481545212962"
"At least once a month","2015","no migration background","higher vocational","84","0.069704085718304","0.0562443536049328","0.0831638178316753"
"At least once a month","2015","no migration background","higher education","322","0.0711120054319245","0.0637588126530882","0.0784651982107608"
"At least once a month","2015","direct migration background","in school","4","","",""
"At least once a month","2015","direct migration background","inadequately","9","","",""
"At least once a month","2015","direct migration background","general elemantary","31","0.0289171298717835","0.0187473471057774","0.0390869126377897"
"At least once a month","2015","direct migration background","middle vocational","82","0.0623437051859412","0.0516097367718673","0.0730776736000151"
"At least once a month","2015","direct migration background","vocational + Abi","49","0.0565643095398348","0.0406458430994992","0.0724827759801704"
"At least once a month","2015","direct migration background","higher vocational","3","","",""
"At least once a month","2015","direct migration background","higher education","78","0.0638275842927864","0.0513990243722636","0.0762561442133093"
"At least once a month","2015","indirect migration background","in school","4","","",""
"At least once a month","2015","indirect migration background","inadequately","2","","",""
"At least once a month","2015","indirect migration background","general elemantary","23","","",""
"At least once a month","2015","indirect migration background","middle vocational","32","0.0479980325000852","0.0320018380838405","0.0639942269163299"
"At least once a month","2015","indirect migration background","vocational + Abi","7","","",""
"At least once a month","2015","indirect migration background","higher vocational","1","","",""
"At least once a month","2015","indirect migration background","higher education","15","","",""
"At lease once a week","2015","no migration background","in school","151","0.705070889061638","0.644537490562103","0.765604287561173"
"At lease once a week","2015","no migration background","inadequately","23","","",""
"At lease once a week","2015","no migration background","general elemantary","488","0.304379483135785","0.281930834378156","0.326828131893414"
"At lease once a week","2015","no migration background","middle vocational","3603","0.382000191855532","0.372255404517655","0.391744979193409"
"At lease once a week","2015","no migration background","vocational + Abi","663","0.531208169180384","0.503387905253204","0.559028433107565"
"At lease once a week","2015","no migration background","higher vocational","595","0.42463497752405","0.398508771180168","0.450761183867932"
"At lease once a week","2015","no migration background","higher education","2790","0.608474731844228","0.594510277009103","0.622439186679354"
"At lease once a week","2015","direct migration background","in school","38","0.675478725956595","0.554985808988288","0.795971642924902"
"At lease once a week","2015","direct migration background","inadequately","63","0.228137545334765","0.18306684415314","0.273208246516389"
"At lease once a week","2015","direct migration background","general elemantary","234","0.219406054089547","0.194290496196228","0.244521611982865"
"At lease once a week","2015","direct migration background","middle vocational","574","0.321357321926793","0.300624574590054","0.342090069263533"
"At lease once a week","2015","direct migration background","vocational + Abi","257","0.347287252011428","0.314479286588706","0.38009521743415"
"At lease once a week","2015","direct migration background","higher vocational","34","0.374321919041242","0.279469984964954","0.46917385311753"
"At lease once a week","2015","direct migration background","higher education","712","0.52689842317684","0.501513296584562","0.552283549769119"
"At lease once a week","2015","indirect migration background","in school","70","0.654666800271401","0.561475061251196","0.747858539291606"
"At lease once a week","2015","indirect migration background","inadequately","12","","",""
"At lease once a week","2015","indirect migration background","general elemantary","130","0.424968797120438","0.370890899115919","0.479046695124957"
"At lease once a week","2015","indirect migration background","middle vocational","309","0.489076896514966","0.451669939743424","0.526483853286508"
"At lease once a week","2015","indirect migration background","vocational + Abi","56","0.631283111340955","0.544233730187542","0.718332492494369"
"At lease once a week","2015","indirect migration background","higher vocational","28","","",""
"At lease once a week","2015","indirect migration background","higher education","160","0.693399171743235","0.637568125482169","0.749230218004302"
"Almost never or never","2016","no migration background","in school","","","",""
"Almost never or never","2016","no migration background","inadequately","","","",""
"Almost never or never","2016","no migration background","general elemantary","","","",""
"Almost never or never","2016","no migration background","middle vocational","","","",""
"Almost never or never","2016","no migration background","vocational + Abi","","","",""
"Almost never or never","2016","no migration background","higher vocational","","","",""
"Almost never or never","2016","no migration background","higher education","","","",""
"Almost never or never","2016","direct migration background","in school","","","",""
"Almost never or never","2016","direct migration background","inadequately","","","",""
"Almost never or never","2016","direct migration background","general elemantary","","","",""
"Almost never or never","2016","direct migration background","middle vocational","","","",""
"Almost never or never","2016","direct migration background","vocational + Abi","","","",""
"Almost never or never","2016","direct migration background","higher vocational","","","",""
"Almost never or never","2016","direct migration background","higher education","","","",""
"Almost never or never","2016","indirect migration background","in school","","","",""
"Almost never or never","2016","indirect migration background","inadequately","","","",""
"Almost never or never","2016","indirect migration background","general elemantary","","","",""
"Almost never or never","2016","indirect migration background","middle vocational","","","",""
"Almost never or never","2016","indirect migration background","vocational + Abi","","","",""
"Almost never or never","2016","indirect migration background","higher vocational","","","",""
"Almost never or never","2016","indirect migration background","higher education","","","",""
"Several times a year","2016","no migration background","in school","","","",""
"Several times a year","2016","no migration background","inadequately","","","",""
"Several times a year","2016","no migration background","general elemantary","","","",""
"Several times a year","2016","no migration background","middle vocational","","","",""
"Several times a year","2016","no migration background","vocational + Abi","","","",""
"Several times a year","2016","no migration background","higher vocational","","","",""
"Several times a year","2016","no migration background","higher education","","","",""
"Several times a year","2016","direct migration background","in school","","","",""
"Several times a year","2016","direct migration background","inadequately","","","",""
"Several times a year","2016","direct migration background","general elemantary","","","",""
"Several times a year","2016","direct migration background","middle vocational","","","",""
"Several times a year","2016","direct migration background","vocational + Abi","","","",""
"Several times a year","2016","direct migration background","higher vocational","","","",""
"Several times a year","2016","direct migration background","higher education","","","",""
"Several times a year","2016","indirect migration background","in school","","","",""
"Several times a year","2016","indirect migration background","inadequately","","","",""
"Several times a year","2016","indirect migration background","general elemantary","","","",""
"Several times a year","2016","indirect migration background","middle vocational","","","",""
"Several times a year","2016","indirect migration background","vocational + Abi","","","",""
"Several times a year","2016","indirect migration background","higher vocational","","","",""
"Several times a year","2016","indirect migration background","higher education","","","",""
"At least once a month","2016","no migration background","in school","","","",""
"At least once a month","2016","no migration background","inadequately","","","",""
"At least once a month","2016","no migration background","general elemantary","","","",""
"At least once a month","2016","no migration background","middle vocational","","","",""
"At least once a month","2016","no migration background","vocational + Abi","","","",""
"At least once a month","2016","no migration background","higher vocational","","","",""
"At least once a month","2016","no migration background","higher education","","","",""
"At least once a month","2016","direct migration background","in school","","","",""
"At least once a month","2016","direct migration background","inadequately","","","",""
"At least once a month","2016","direct migration background","general elemantary","","","",""
"At least once a month","2016","direct migration background","middle vocational","","","",""
"At least once a month","2016","direct migration background","vocational + Abi","","","",""
"At least once a month","2016","direct migration background","higher vocational","","","",""
"At least once a month","2016","direct migration background","higher education","","","",""
"At least once a month","2016","indirect migration background","in school","","","",""
"At least once a month","2016","indirect migration background","inadequately","","","",""
"At least once a month","2016","indirect migration background","general elemantary","","","",""
"At least once a month","2016","indirect migration background","middle vocational","","","",""
"At least once a month","2016","indirect migration background","vocational + Abi","","","",""
"At least once a month","2016","indirect migration background","higher vocational","","","",""
"At least once a month","2016","indirect migration background","higher education","","","",""
"At lease once a week","2016","no migration background","in school","","","",""
"At lease once a week","2016","no migration background","inadequately","","","",""
"At lease once a week","2016","no migration background","general elemantary","","","",""
"At lease once a week","2016","no migration background","middle vocational","","","",""
"At lease once a week","2016","no migration background","vocational + Abi","","","",""
"At lease once a week","2016","no migration background","higher vocational","","","",""
"At lease once a week","2016","no migration background","higher education","","","",""
"At lease once a week","2016","direct migration background","in school","","","",""
"At lease once a week","2016","direct migration background","inadequately","","","",""
"At lease once a week","2016","direct migration background","general elemantary","","","",""
"At lease once a week","2016","direct migration background","middle vocational","","","",""
"At lease once a week","2016","direct migration background","vocational + Abi","","","",""
"At lease once a week","2016","direct migration background","higher vocational","","","",""
"At lease once a week","2016","direct migration background","higher education","","","",""
"At lease once a week","2016","indirect migration background","in school","","","",""
"At lease once a week","2016","indirect migration background","inadequately","","","",""
"At lease once a week","2016","indirect migration background","general elemantary","","","",""
"At lease once a week","2016","indirect migration background","middle vocational","","","",""
"At lease once a week","2016","indirect migration background","vocational + Abi","","","",""
"At lease once a week","2016","indirect migration background","higher vocational","","","",""
"At lease once a week","2016","indirect migration background","higher education","","","",""
"Almost never or never","2017","no migration background","in school","32","0.115940746004907","0.0790932632249721","0.152788228784841"
"Almost never or never","2017","no migration background","inadequately","107","0.61157291298143","0.538090465382636","0.685055360580224"
"Almost never or never","2017","no migration background","general elemantary","902","0.534190143775798","0.510547158704306","0.55783312884729"
"Almost never or never","2017","no migration background","middle vocational","4107","0.416067968846611","0.406323532696455","0.425812404996766"
"Almost never or never","2017","no migration background","vocational + Abi","351","0.26312704914578","0.240392038827651","0.285862059463909"
"Almost never or never","2017","no migration background","higher vocational","427","0.298728375688295","0.274675561411345","0.322781189965245"
"Almost never or never","2017","no migration background","higher education","936","0.180401267480956","0.16979806996764","0.191004464994273"
"Almost never or never","2017","direct migration background","in school","11","","",""
"Almost never or never","2017","direct migration background","inadequately","1369","0.617042993013691","0.597599032359717","0.636486953667666"
"Almost never or never","2017","direct migration background","general elemantary","964","0.602243682329093","0.579965082344997","0.624522282313189"
"Almost never or never","2017","direct migration background","middle vocational","1188","0.455768240273894","0.436019002983763","0.475517477564026"
"Almost never or never","2017","direct migration background","vocational + Abi","375","0.457200266852391","0.422373763845347","0.492026769859435"
"Almost never or never","2017","direct migration background","higher vocational","37","0.373996261629392","0.273471007048472","0.474521516210312"
"Almost never or never","2017","direct migration background","higher education","752","0.290444527222872","0.271106487951701","0.309782566494042"
"Almost never or never","2017","indirect migration background","in school","13","","",""
"Almost never or never","2017","indirect migration background","inadequately","25","","",""
"Almost never or never","2017","indirect migration background","general elemantary","118","0.365071636411615","0.308779680155429","0.421363592667801"
"Almost never or never","2017","indirect migration background","middle vocational","241","0.29655145849452","0.263236007927544","0.329866909061497"
"Almost never or never","2017","indirect migration background","vocational + Abi","45","0.220929613833991","0.149336945261537","0.292522282406445"
"Almost never or never","2017","indirect migration background","higher vocational","15","","",""
"Almost never or never","2017","indirect migration background","higher education","54","0.121628250226962","0.0836140961865586","0.159642404267366"
"Several times a year","2017","no migration background","in school","30","0.0988806365367133","0.0645251676806591","0.133236105392767"
"Several times a year","2017","no migration background","inadequately","16","","",""
"Several times a year","2017","no migration background","general elemantary","198","0.0953275530140318","0.081408652197431","0.109246453830633"
"Several times a year","2017","no migration background","middle vocational","1337","0.13851196814228","0.13168289604376","0.1453410402408"
"Several times a year","2017","no migration background","vocational + Abi","215","0.134695189279709","0.11706825837348","0.152322120185939"
"Several times a year","2017","no migration background","higher vocational","237","0.178088528088735","0.157983021543154","0.198194034634315"
"Several times a year","2017","no migration background","higher education","658","0.122312303247106","0.113277441786177","0.131347164708036"
"Several times a year","2017","direct migration background","in school","7","","",""
"Several times a year","2017","direct migration background","inadequately","266","0.112798806537115","0.100145170980307","0.125452442093923"
"Several times a year","2017","direct migration background","general elemantary","240","0.115967737511335","0.101393163309377","0.130542311713293"
"Several times a year","2017","direct migration background","middle vocational","317","0.110991390689366","0.0985352361590537","0.123447545219678"
"Several times a year","2017","direct migration background","vocational + Abi","98","0.105563397031685","0.084081715271893","0.127045078791477"
"Several times a year","2017","direct migration background","higher vocational","11","","",""
"Several times a year","2017","direct migration background","higher education","332","0.125524821659135","0.111411598396304","0.139638044921965"
"Several times a year","2017","indirect migration background","in school","13","","",""
"Several times a year","2017","indirect migration background","inadequately","5","","",""
"Several times a year","2017","indirect migration background","general elemantary","41","0.169394699198743","0.125537369236669","0.213252029160817"
"Several times a year","2017","indirect migration background","middle vocational","96","0.129136180340861","0.104674933820405","0.153597426861316"
"Several times a year","2017","indirect migration background","vocational + Abi","25","","",""
"Several times a year","2017","indirect migration background","higher vocational","13","","",""
"Several times a year","2017","indirect migration background","higher education","30","0.109024304901537","0.0727763496718129","0.14527226013126"
"At least once a month","2017","no migration background","in school","15","","",""
"At least once a month","2017","no migration background","inadequately","4","","",""
"At least once a month","2017","no migration background","general elemantary","76","0.04026200261715","0.0309450461360848","0.0495789590982152"
"At least once a month","2017","no migration background","middle vocational","494","0.0478915257464067","0.0436700336998277","0.0521130177929858"
"At least once a month","2017","no migration background","vocational + Abi","70","0.0528360924783568","0.041285772471893","0.0643864124848206"
"At least once a month","2017","no migration background","higher vocational","70","0.056055331081121","0.0439670025081467","0.0681436596540954"
"At least once a month","2017","no migration background","higher education","342","0.0676632943410359","0.0607373438837038","0.0745892447983679"
"At least once a month","2017","direct migration background","in school","2","","",""
"At least once a month","2017","direct migration background","inadequately","86","0.0229554677861183","0.0169651168736612","0.0289458186985755"
"At least once a month","2017","direct migration background","general elemantary","73","0.0201293219885862","0.0137365063435175","0.0265221376336549"
"At least once a month","2017","direct migration background","middle vocational","126","0.0583875203249689","0.049089671595852","0.0676853690540857"
"At least once a month","2017","direct migration background","vocational + Abi","32","0.0265530235441719","0.0153134467611542","0.0377926003271895"
"At least once a month","2017","direct migration background","higher vocational","2","","",""
"At least once a month","2017","direct migration background","higher education","114","0.0559645117966948","0.0461732608373781","0.0657557627560116"
"At least once a month","2017","indirect migration background","in school","6","","",""
"At least once a month","2017","indirect migration background","inadequately","1","","",""
"At least once a month","2017","indirect migration background","general elemantary","19","","",""
"At least once a month","2017","indirect migration background","middle vocational","42","0.080037292984308","0.060244330602505","0.099830255366111"
"At least once a month","2017","indirect migration background","vocational + Abi","5","","",""
"At least once a month","2017","indirect migration background","higher vocational","1","","",""
"At least once a month","2017","indirect migration background","higher education","9","","",""
"At lease once a week","2017","no migration background","in school","213","0.731881886900254","0.680898032080424","0.782865741720083"
"At lease once a week","2017","no migration background","inadequately","42","0.301546289785903","0.232355139977906","0.3707374395939"
"At lease once a week","2017","no migration background","general elemantary","534","0.33022030059302","0.307929898119688","0.352510703066353"
"At lease once a week","2017","no migration background","middle vocational","3891","0.397528537264702","0.387853652095888","0.407203422433516"
"At lease once a week","2017","no migration background","vocational + Abi","805","0.549341669096154","0.52365184835142","0.575031489840887"
"At lease once a week","2017","no migration background","higher vocational","657","0.467127765141849","0.440908898603581","0.493346631680117"
"At lease once a week","2017","no migration background","higher education","3116","0.629623134930901","0.616306984751157","0.642939285110646"
"At lease once a week","2017","direct migration background","in school","36","0.643077619924316","0.5175981528423","0.768557087006332"
"At lease once a week","2017","direct migration background","inadequately","680","0.247202732663075","0.229947625469444","0.264457839856707"
"At lease once a week","2017","direct migration background","general elemantary","577","0.261659258170986","0.241651902355858","0.281666613986114"
"At lease once a week","2017","direct migration background","middle vocational","812","0.374852848711771","0.355656974579163","0.39404872284438"
"At lease once a week","2017","direct migration background","vocational + Abi","281","0.410683312571752","0.376290735776261","0.445075889367243"
"At lease once a week","2017","direct migration background","higher vocational","39","0.493575553407216","0.389706245146651","0.597444861667782"
"At lease once a week","2017","direct migration background","higher education","919","0.528066139321299","0.506800796346559","0.549331482296039"
"At lease once a week","2017","indirect migration background","in school","56","0.639123080607417","0.538782049607924","0.739464111606911"
"At lease once a week","2017","indirect migration background","inadequately","8","","",""
"At lease once a week","2017","indirect migration background","general elemantary","103","0.427808981061838","0.369960708034543","0.485657254089133"
"At lease once a week","2017","indirect migration background","middle vocational","343","0.494275068180311","0.457806305659053","0.530743830701569"
"At lease once a week","2017","indirect migration background","vocational + Abi","54","0.501143816688384","0.414861439130913","0.587426194245855"
"At lease once a week","2017","indirect migration background","higher vocational","30","0.611943529247235","0.487599417747659","0.736287640746811"
"At lease once a week","2017","indirect migration background","higher education","191","0.744137232842077","0.693389226587791","0.794885239096363"
"Almost never or never","2018","no migration background","in school","","","",""
"Almost never or never","2018","no migration background","inadequately","","","",""
"Almost never or never","2018","no migration background","general elemantary","","","",""
"Almost never or never","2018","no migration background","middle vocational","","","",""
"Almost never or never","2018","no migration background","vocational + Abi","","","",""
"Almost never or never","2018","no migration background","higher vocational","","","",""
"Almost never or never","2018","no migration background","higher education","","","",""
"Almost never or never","2018","direct migration background","in school","","","",""
"Almost never or never","2018","direct migration background","inadequately","733","0.402541815585708","0.377308539311535","0.427775091859881"
"Almost never or never","2018","direct migration background","general elemantary","340","0.356881205460677","0.32247970430217","0.391282706619185"
"Almost never or never","2018","direct migration background","middle vocational","295","0.420119908621217","0.382406926543109","0.457832890699326"
"Almost never or never","2018","direct migration background","vocational + Abi","43","0.387213909643242","0.284263331548331","0.490164487738153"
"Almost never or never","2018","direct migration background","higher vocational","","","",""
"Almost never or never","2018","direct migration background","higher education","293","0.371786220878491","0.33477547692509","0.408796964831892"
"Almost never or never","2018","indirect migration background","in school","","","",""
"Almost never or never","2018","indirect migration background","inadequately","","","",""
"Almost never or never","2018","indirect migration background","general elemantary","","","",""
"Almost never or never","2018","indirect migration background","middle vocational","","","",""
"Almost never or never","2018","indirect migration background","vocational + Abi","","","",""
"Almost never or never","2018","indirect migration background","higher vocational","","","",""
"Almost never or never","2018","indirect migration background","higher education","","","",""
"Several times a year","2018","no migration background","in school","","","",""
"Several times a year","2018","no migration background","inadequately","","","",""
"Several times a year","2018","no migration background","general elemantary","","","",""
"Several times a year","2018","no migration background","middle vocational","","","",""
"Several times a year","2018","no migration background","vocational + Abi","","","",""
"Several times a year","2018","no migration background","higher vocational","","","",""
"Several times a year","2018","no migration background","higher education","","","",""
"Several times a year","2018","direct migration background","in school","","","",""
"Several times a year","2018","direct migration background","inadequately","216","0.138209639413237","0.120452035375653","0.15596724345082"
"Several times a year","2018","direct migration background","general elemantary","120","0.181426785198325","0.153754219828738","0.209099350567911"
"Several times a year","2018","direct migration background","middle vocational","107","0.185491848171279","0.155792612267832","0.215191084074726"
"Several times a year","2018","direct migration background","vocational + Abi","12","","",""
"Several times a year","2018","direct migration background","higher vocational","","","",""
"Several times a year","2018","direct migration background","higher education","117","0.181768579365384","0.152234398928708","0.21130275980206"
"Several times a year","2018","indirect migration background","in school","","","",""
"Several times a year","2018","indirect migration background","inadequately","","","",""
"Several times a year","2018","indirect migration background","general elemantary","","","",""
"Several times a year","2018","indirect migration background","middle vocational","","","",""
"Several times a year","2018","indirect migration background","vocational + Abi","","","",""
"Several times a year","2018","indirect migration background","higher vocational","","","",""
"Several times a year","2018","indirect migration background","higher education","","","",""
"At least once a month","2018","no migration background","in school","","","",""
"At least once a month","2018","no migration background","inadequately","","","",""
"At least once a month","2018","no migration background","general elemantary","","","",""
"At least once a month","2018","no migration background","middle vocational","","","",""
"At least once a month","2018","no migration background","vocational + Abi","","","",""
"At least once a month","2018","no migration background","higher vocational","","","",""
"At least once a month","2018","no migration background","higher education","","","",""
"At least once a month","2018","direct migration background","in school","","","",""
"At least once a month","2018","direct migration background","inadequately","64","0.0625127234729551","0.0500566464238294","0.0749688005220809"
"At least once a month","2018","direct migration background","general elemantary","37","0.0717277741269845","0.0531988027755877","0.0902567454783813"
"At least once a month","2018","direct migration background","middle vocational","41","0.054164877477879","0.0368706269774235","0.0714591279783345"
"At least once a month","2018","direct migration background","vocational + Abi","3","","",""
"At least once a month","2018","direct migration background","higher vocational","","","",""
"At least once a month","2018","direct migration background","higher education","56","0.0941282784791515","0.0717657529042708","0.116490804054032"
"At least once a month","2018","indirect migration background","in school","","","",""
"At least once a month","2018","indirect migration background","inadequately","","","",""
"At least once a month","2018","indirect migration background","general elemantary","","","",""
"At least once a month","2018","indirect migration background","middle vocational","","","",""
"At least once a month","2018","indirect migration background","vocational + Abi","","","",""
"At least once a month","2018","indirect migration background","higher vocational","","","",""
"At least once a month","2018","indirect migration background","higher education","","","",""
"At lease once a week","2018","no migration background","in school","","","",""
"At lease once a week","2018","no migration background","inadequately","","","",""
"At lease once a week","2018","no migration background","general elemantary","","","",""
"At lease once a week","2018","no migration background","middle vocational","","","",""
"At lease once a week","2018","no migration background","vocational + Abi","","","",""
"At lease once a week","2018","no migration background","higher vocational","","","",""
"At lease once a week","2018","no migration background","higher education","","","",""
"At lease once a week","2018","direct migration background","in school","5","","",""
"At lease once a week","2018","direct migration background","inadequately","438","0.396735821528101","0.371563755559778","0.421907887496423"
"At lease once a week","2018","direct migration background","general elemantary","248","0.389964235214013","0.354940699063163","0.424987771364863"
"At lease once a week","2018","direct migration background","middle vocational","215","0.340223365729625","0.304022773285702","0.376423958173547"
"At lease once a week","2018","direct migration background","vocational + Abi","28","","",""
"At lease once a week","2018","direct migration background","higher vocational","","","",""
"At lease once a week","2018","direct migration background","higher education","189","0.352316921276973","0.315734245537651","0.388899597016296"
"At lease once a week","2018","indirect migration background","in school","","","",""
"At lease once a week","2018","indirect migration background","inadequately","","","",""
"At lease once a week","2018","indirect migration background","general elemantary","","","",""
"At lease once a week","2018","indirect migration background","middle vocational","","","",""
"At lease once a week","2018","indirect migration background","vocational + Abi","","","",""
"At lease once a week","2018","indirect migration background","higher vocational","","","",""
"At lease once a week","2018","indirect migration background","higher education","","","",""
"Almost never or never","2019","no migration background","in school","28","","",""
"Almost never or never","2019","no migration background","inadequately","102","0.720089579077339","0.647513714143652","0.792665444011026"
"Almost never or never","2019","no migration background","general elemantary","684","0.442382961662404","0.417931733885723","0.466834189439086"
"Almost never or never","2019","no migration background","middle vocational","2910","0.311142850754537","0.301683714641547","0.320601986867526"
"Almost never or never","2019","no migration background","vocational + Abi","251","0.16860007728127","0.149684756289782","0.187515398272759"
"Almost never or never","2019","no migration background","higher vocational","331","0.226268468460928","0.205206175125171","0.247330761796685"
"Almost never or never","2019","no migration background","higher education","757","0.13988750535908","0.130806637134217","0.148968373583944"
"Almost never or never","2019","direct migration background","in school","5","","",""
"Almost never or never","2019","direct migration background","inadequately","750","0.501823910804589","0.477067897489312","0.526579924119867"
"Almost never or never","2019","direct migration background","general elemantary","583","0.544654606890547","0.517541664301054","0.57176754948004"
"Almost never or never","2019","direct migration background","middle vocational","747","0.376338860261758","0.354001446469578","0.398676274053939"
"Almost never or never","2019","direct migration background","vocational + Abi","246","0.392712546923288","0.353862791580695","0.431562302265881"
"Almost never or never","2019","direct migration background","higher vocational","25","","",""
"Almost never or never","2019","direct migration background","higher education","469","0.221005687694087","0.201051587734186","0.240959787653989"
"Almost never or never","2019","indirect migration background","in school","19","","",""
"Almost never or never","2019","indirect migration background","inadequately","23","","",""
"Almost never or never","2019","indirect migration background","general elemantary","85","0.354507476869797","0.293860738624611","0.415154215114982"
"Almost never or never","2019","indirect migration background","middle vocational","173","0.235020314523858","0.202817885686596","0.267222743361121"
"Almost never or never","2019","indirect migration background","vocational + Abi","33","0.150942936040939","0.0920614509270563","0.209824421154821"
"Almost never or never","2019","indirect migration background","higher vocational","11","","",""
"Almost never or never","2019","indirect migration background","higher education","43","0.0977142052435374","0.0659652554276059","0.129463155059469"
"Several times a year","2019","no migration background","in school","15","","",""
"Several times a year","2019","no migration background","inadequately","10","","",""
"Several times a year","2019","no migration background","general elemantary","208","0.129577398606529","0.113043960807646","0.146110836405411"
"Several times a year","2019","no migration background","middle vocational","1300","0.146553846783208","0.139327918442594","0.153779775123822"
"Several times a year","2019","no migration background","vocational + Abi","194","0.139039205524096","0.121559256268016","0.156519154780175"
"Several times a year","2019","no migration background","higher vocational","233","0.151166769615809","0.1331350210417","0.169198518189918"
"Several times a year","2019","no migration background","higher education","646","0.112405016471307","0.10413587258532","0.120674160357294"
"Several times a year","2019","direct migration background","in school","4","","",""
"Several times a year","2019","direct migration background","inadequately","197","0.14779880368182","0.130226847082219","0.165370760281421"
"Several times a year","2019","direct migration background","general elemantary","158","0.105619594031137","0.0888863950575153","0.122352793004758"
"Several times a year","2019","direct migration background","middle vocational","255","0.148742749553796","0.13233619717494","0.165149301932651"
"Several times a year","2019","direct migration background","vocational + Abi","77","0.139672869870641","0.112096215048733","0.167249524692548"
"Several times a year","2019","direct migration background","higher vocational","5","","",""
"Several times a year","2019","direct migration background","higher education","205","0.108544527047111","0.0935850273973189","0.123504026696903"
"Several times a year","2019","indirect migration background","in school","4","","",""
"Several times a year","2019","indirect migration background","inadequately","7","","",""
"Several times a year","2019","indirect migration background","general elemantary","32","0.0923738154878205","0.055664432067159","0.129083198908482"
"Several times a year","2019","indirect migration background","middle vocational","99","0.136249611657737","0.110195711723277","0.162303511592196"
"Several times a year","2019","indirect migration background","vocational + Abi","26","","",""
"Several times a year","2019","indirect migration background","higher vocational","11","","",""
"Several times a year","2019","indirect migration background","higher education","27","","",""
"At least once a month","2019","no migration background","in school","13","","",""
"At least once a month","2019","no migration background","inadequately","4","","",""
"At least once a month","2019","no migration background","general elemantary","63","0.04099813251343","0.0312364377963701","0.0507598272304899"
"At least once a month","2019","no migration background","middle vocational","395","0.0444502835556786","0.0402394227228512","0.048661144388506"
"At least once a month","2019","no migration background","vocational + Abi","82","0.0509749287050456","0.0398628067927841","0.0620870506173072"
"At least once a month","2019","no migration background","higher vocational","60","0.0347783368269831","0.0255554596457588","0.0440012140082075"
"At least once a month","2019","no migration background","higher education","288","0.0560779153349519","0.0500547569088916","0.0621010737610122"
"At least once a month","2019","direct migration background","in school","5","","",""
"At least once a month","2019","direct migration background","inadequately","87","0.0317225884845139","0.0230450249572024","0.0404001520118255"
"At least once a month","2019","direct migration background","general elemantary","69","0.0401941455401212","0.0295006747384722","0.0508876163417702"
"At least once a month","2019","direct migration background","middle vocational","62","0.021345630800282","0.0146815818090823","0.0280096797914818"
"At least once a month","2019","direct migration background","vocational + Abi","24","","",""
"At least once a month","2019","direct migration background","higher vocational","4","","",""
"At least once a month","2019","direct migration background","higher education","86","0.0673292132748754","0.0552780427526257","0.0793803837971251"
"At least once a month","2019","indirect migration background","in school","1","","",""
"At least once a month","2019","indirect migration background","inadequately","2","","",""
"At least once a month","2019","indirect migration background","general elemantary","11","","",""
"At least once a month","2019","indirect migration background","middle vocational","23","","",""
"At least once a month","2019","indirect migration background","vocational + Abi","9","","",""
"At least once a month","2019","indirect migration background","higher vocational","5","","",""
"At least once a month","2019","indirect migration background","higher education","15","","",""
"At lease once a week","2019","no migration background","in school","148","0.720383571879257","0.658795550865275","0.781971592893238"
"At lease once a week","2019","no migration background","inadequately","31","0.195773071763572","0.131629194700423","0.25991694882672"
