"plb0050","year","bula_h","migback","n","percent","lower_confidence","upper_confidence","value"
"Yes","2015","Thuringia","direct migration background","","","","","1"
"Yes","2015","North Rhine-Westphalia","no migration background","","","","","1"
"Yes","2015","Hesse","no migration background","","","","","1"
"Yes","2015","Hesse","direct migration background","","","","","1"
"Yes","2015","Saxony-Anhalt","no migration background","","","","","1"
"Yes","2015","Thuringia","indirect migration background","","","","","1"
"No","2016","Berlin","direct migration background","49","0.618533857069092","0.513397989613761","0.723669724524423","2"
"No","2016","Berlin","indirect migration background","18","","","","2"
"No","2016","Schleswig-Holstein","no migration background","156","0.435495464716071","0.384277492919488","0.486713436512653","2"
"No","2016","Schleswig-Holstein","direct migration background","45","0.727795029532701","0.622774038098501","0.832816020966902","2"
"No","2016","Schleswig-Holstein","indirect migration background","10","","","","2"
"No","2016","Hamburg","no migration background","61","0.334334682732157","0.258330776447548","0.410338589016766","2"
"No","2016","Hamburg","direct migration background","31","0.367520164229803","0.246530825917087","0.488509502542519","2"
"No","2016","Hamburg","indirect migration background","8","","","","2"
"No","2016","Lower Saxony","no migration background","401","0.369026480947342","0.339222952172405","0.39883000972228","2"
"No","2016","Lower Saxony","direct migration background","156","0.584140561881831","0.527512257236868","0.640768866526795","2"
"No","2016","Lower Saxony","indirect migration background","35","0.403951551544044","0.28981510749833","0.518087995589759","2"
"No","2016","Bremen","no migration background","22","","","","2"
"No","2016","Bremen","direct migration background","18","","","","2"
"No","2016","Bremen","indirect migration background","2","","","","2"
"No","2016","North Rhine-Westphalia","no migration background","843","0.446724225872716","0.424209338332544","0.469239113412887","2"
"No","2016","North Rhine-Westphalia","direct migration background","435","0.641988765908816","0.607353284738673","0.676624247078959","2"
"No","2016","North Rhine-Westphalia","indirect migration background","144","0.442408049794838","0.385342848380303","0.499473251209374","2"
"No","2016","Hesse","no migration background","254","0.414489923275171","0.376233659771724","0.452746186778618","2"
"No","2016","Hesse","direct migration background","124","0.52746553941743","0.464434661184098","0.590496417650763","2"
"No","2016","Hesse","indirect migration background","30","0.350943247161452","0.242202575151308","0.459683919171596","2"
"No","2016","Rhineland-Palatinate,Saarland","no migration background","242","0.423645754167121","0.38185240977612","0.465439098558122","2"
"No","2016","Rhineland-Palatinate,Saarland","direct migration background","164","0.579862058339515","0.517286110202311","0.642438006476719","2"
"No","2016","Rhineland-Palatinate,Saarland","indirect migration background","34","0.360208898138914","0.249322530047006","0.471095266230823","2"
"No","2016","Baden-Württemberg","no migration background","510","0.432733363648626","0.4042951294307","0.461171597866551","2"
"No","2016","Baden-Württemberg","direct migration background","231","0.521412183875868","0.474789185188377","0.568035182563358","2"
"No","2016","Baden-Württemberg","indirect migration background","81","0.45639120588192","0.381516435941976","0.531265975821864","2"
"No","2016","Bavaria","no migration background","768","0.466023996322819","0.442127437019974","0.489920555625663","2"
"No","2016","Bavaria","direct migration background","247","0.485155022410831","0.441694520160159","0.528615524661502","2"
"No","2016","Bavaria","indirect migration background","86","0.415448444266726","0.344049379192745","0.486847509340706","2"
"No","2016","Berlin","no migration background","151","0.450338270057531","0.397531685457271","0.503144854657791","2"
"No","2016","Brandenburg","no migration background","187","0.424887038512213","0.377667649610509","0.472106427413918","2"
"No","2016","Brandenburg","direct migration background","24","","","","2"
"No","2016","Brandenburg","indirect migration background","9","","","","2"
"No","2016","Mecklenburg-Western Pomerania","no migration background","134","0.518136752078838","0.456687679352521","0.579585824805155","2"
"No","2016","Mecklenburg-Western Pomerania","direct migration background","3","","","","2"
"No","2016","Mecklenburg-Western Pomerania","indirect migration background","4","","","","2"
"No","2016","Saxony","no migration background","394","0.510930756960404","0.475344714921272","0.546516798999536","2"
"No","2016","Saxony","direct migration background","17","","","","2"
"No","2016","Saxony","indirect migration background","11","","","","2"
"No","2016","Saxony-Anhalt","no migration background","194","0.49915113730471","0.449905260249635","0.548397014359784","2"
"No","2016","Saxony-Anhalt","direct migration background","14","","","","2"
"No","2016","Saxony-Anhalt","indirect migration background","8","","","","2"
"No","2016","Thuringia","no migration background","229","0.538709061010041","0.492496617614337","0.584921504405745","2"
"No","2016","Thuringia","direct migration background","30","0.776457783181835","0.648932920898299","0.903982645465372","2"
"No","2016","Thuringia","indirect migration background","1","","","","2"
"Yes","2016","Schleswig-Holstein","no migration background","204","0.564504535283929","0.513286563487347","0.615722507080512","1"
"Yes","2016","Schleswig-Holstein","direct migration background","24","","","","1"
"Yes","2016","Schleswig-Holstein","indirect migration background","16","","","","1"
"Yes","2016","Hamburg","no migration background","87","0.665665317267843","0.589661410983234","0.741669223552452","1"
"Yes","2016","Hamburg","direct migration background","30","0.632479835770197","0.511490497457481","0.753469174082913","1"
"Yes","2016","Hamburg","indirect migration background","19","","","","1"
"Yes","2016","Lower Saxony","no migration background","606","0.630973519052658","0.60116999027772","0.660777047827595","1"
"Yes","2016","Lower Saxony","direct migration background","135","0.415859438118169","0.359231133473205","0.472487742763132","1"
"Yes","2016","Baden-Württemberg","indirect migration background","89","0.54360879411808","0.468734024178136","0.618483564058024","1"
"Yes","2016","Bavaria","indirect migration background","97","0.584551555733274","0.513152490659294","0.655950620807255","1"
"Yes","2016","Berlin","no migration background","190","0.549661729942469","0.496855145342209","0.602468314542728","1"
"Yes","2016","Berlin","direct migration background","33","0.381466142930908","0.276330275475576","0.486602010386239","1"
"Yes","2016","Lower Saxony","indirect migration background","36","0.596048448455956","0.481912004410241","0.71018489250167","1"
"Yes","2016","Bremen","no migration background","35","0.608067254984248","0.481333516489925","0.734800993478572","1"
"Yes","2016","Bremen","direct migration background","15","","","","1"
"Yes","2016","Bremen","indirect migration background","","","","","1"
"Yes","2016","Rhineland-Palatinate,Saarland","indirect migration background","38","0.639791101861086","0.528904733769177","0.750677469952994","1"
"Yes","2016","Baden-Württemberg","no migration background","656","0.567266636351374","0.538828402133449","0.5957048705693","1"
"Yes","2016","Baden-Württemberg","direct migration background","210","0.478587816124132","0.431964817436642","0.525210814811623","1"
"Yes","2016","Bavaria","no migration background","906","0.533976003677181","0.510079444374337","0.557872562980026","1"
"Yes","2016","Bavaria","direct migration background","261","0.514844977589169","0.471384475338498","0.558305479839841","1"
"Yes","2016","Berlin","indirect migration background","12","","","","1"
"Yes","2016","Brandenburg","no migration background","234","0.575112961487787","0.527893572586082","0.622332350389491","1"
"Yes","2016","Brandenburg","direct migration background","17","","","","1"
"Yes","2016","Brandenburg","indirect migration background","2","","","","1"
"Yes","2016","Mecklenburg-Western Pomerania","no migration background","120","0.481863247921162","0.420414175194846","0.543312320647479","1"
"Yes","2016","Mecklenburg-Western Pomerania","direct migration background","4","","","","1"
"Yes","2016","Mecklenburg-Western Pomerania","indirect migration background","4","","","","1"
"Yes","2016","Saxony","no migration background","364","0.489069243039596","0.453483201000464","0.524655285078729","1"
"Yes","2016","Saxony","direct migration background","11","","","","1"
"Yes","2016","Saxony","indirect migration background","8","","","","1"
"Yes","2016","Hesse","indirect migration background","44","0.649056752838548","0.540316080828404","0.757797424848693","1"
"Yes","2016","Rhineland-Palatinate,Saarland","no migration background","295","0.576354245832879","0.534560901441878","0.61814759022388","1"
"Yes","2016","Rhineland-Palatinate,Saarland","direct migration background","75","0.420137941660485","0.357561993523281","0.482713889797689","1"
"Yes","2016","Thuringia","direct migration background","11","","","","1"
"Yes","2016","Thuringia","indirect migration background","7","","","","1"
"Yes","2016","North Rhine-Westphalia","no migration background","1030","0.553275774127284","0.530760886587113","0.575790661667456","1"
"Yes","2016","Saxony-Anhalt","no migration background","202","0.50084886269529","0.451602985640216","0.550094739750365","1"
"Yes","2016","Saxony-Anhalt","direct migration background","11","","","","1"
"Yes","2016","Saxony-Anhalt","indirect migration background","6","","","","1"
"Yes","2016","Thuringia","no migration background","218","0.461290938989959","0.415078495594255","0.507503382385663","1"
"Yes","2016","Hesse","direct migration background","117","0.47253446058257","0.409503582349237","0.535565338815902","1"
"Yes","2016","North Rhine-Westphalia","direct migration background","301","0.358011234091184","0.323375752921041","0.392646715261327","1"
"Yes","2016","North Rhine-Westphalia","indirect migration background","147","0.557591950205162","0.500526748790626","0.614657151619697","1"
"Yes","2016","Hesse","no migration background","383","0.585510076724829","0.547253813221382","0.623766340228276","1"
"No","2017","Schleswig-Holstein","no migration background","","","","","2"
"No","2017","Schleswig-Holstein","direct migration background","","","","","2"
"No","2017","Schleswig-Holstein","indirect migration background","","","","","2"
"No","2017","Hamburg","no migration background","","","","","2"
"No","2017","Hamburg","direct migration background","","","","","2"
"No","2017","Hamburg","indirect migration background","","","","","2"
"No","2017","Lower Saxony","no migration background","","","","","2"
"No","2017","Lower Saxony","direct migration background","","","","","2"
"No","2017","Lower Saxony","indirect migration background","","","","","2"
"No","2017","Bremen","no migration background","","","","","2"
"No","2017","Bremen","direct migration background","","","","","2"
"No","2017","Bremen","indirect migration background","","","","","2"
"No","2017","North Rhine-Westphalia","no migration background","","","","","2"
"No","2017","North Rhine-Westphalia","direct migration background","","","","","2"
"No","2017","North Rhine-Westphalia","indirect migration background","","","","","2"
"No","2017","Hesse","no migration background","","","","","2"
"No","2017","Hesse","direct migration background","","","","","2"
"No","2017","Hesse","indirect migration background","","","","","2"
"No","2017","Rhineland-Palatinate,Saarland","no migration background","","","","","2"
"No","2017","Rhineland-Palatinate,Saarland","direct migration background","","","","","2"
"No","2017","Rhineland-Palatinate,Saarland","indirect migration background","","","","","2"
"No","2017","Baden-Württemberg","no migration background","","","","","2"
"No","2017","Baden-Württemberg","direct migration background","","","","","2"
"No","2017","Baden-Württemberg","indirect migration background","","","","","2"
"No","2017","Bavaria","no migration background","","","","","2"
"No","2017","Bavaria","direct migration background","","","","","2"
"No","2017","Bavaria","indirect migration background","","","","","2"
"No","2017","Berlin","no migration background","","","","","2"
"No","2017","Berlin","direct migration background","","","","","2"
"No","2017","Berlin","indirect migration background","","","","","2"
"No","2017","Brandenburg","no migration background","","","","","2"
"No","2017","Brandenburg","direct migration background","","","","","2"
"No","2017","Brandenburg","indirect migration background","","","","","2"
"No","2017","Mecklenburg-Western Pomerania","no migration background","","","","","2"
"No","2017","Mecklenburg-Western Pomerania","direct migration background","","","","","2"
"No","2017","Mecklenburg-Western Pomerania","indirect migration background","","","","","2"
"No","2017","Saxony","no migration background","","","","","2"
"No","2017","Saxony","direct migration background","","","","","2"
"No","2017","Saxony","indirect migration background","","","","","2"
"No","2017","Saxony-Anhalt","no migration background","","","","","2"
"No","2017","Saxony-Anhalt","direct migration background","","","","","2"
"No","2017","Saxony-Anhalt","indirect migration background","","","","","2"
"No","2017","Thuringia","no migration background","","","","","2"
"No","2017","Thuringia","direct migration background","","","","","2"
"No","2017","Thuringia","indirect migration background","","","","","2"
"Yes","2017","Schleswig-Holstein","no migration background","","","","","1"
"Yes","2017","Schleswig-Holstein","direct migration background","","","","","1"
"Yes","2017","Schleswig-Holstein","indirect migration background","","","","","1"
"Yes","2017","Hamburg","no migration background","","","","","1"
"Yes","2017","Hamburg","direct migration background","","","","","1"
"Yes","2017","Hamburg","indirect migration background","","","","","1"
"Yes","2017","Lower Saxony","no migration background","","","","","1"
"Yes","2017","Lower Saxony","direct migration background","","","","","1"
"Yes","2017","Bavaria","indirect migration background","","","","","1"
"Yes","2017","Berlin","no migration background","","","","","1"
"Yes","2017","Baden-Württemberg","indirect migration background","","","","","1"
"Yes","2017","Bavaria","no migration background","","","","","1"
"Yes","2017","Bavaria","direct migration background","","","","","1"
"Yes","2017","Berlin","direct migration background","","","","","1"
"Yes","2017","Berlin","indirect migration background","","","","","1"
"Yes","2017","Brandenburg","no migration background","","","","","1"
"Yes","2017","Brandenburg","direct migration background","","","","","1"
"Yes","2017","Brandenburg","indirect migration background","","","","","1"
"Yes","2017","Mecklenburg-Western Pomerania","indirect migration background","","","","","1"
"Yes","2017","Saxony","no migration background","","","","","1"
"Yes","2017","Lower Saxony","indirect migration background","","","","","1"
"Yes","2017","Bremen","no migration background","","","","","1"
"Yes","2017","Bremen","direct migration background","","","","","1"
"Yes","2017","Bremen","indirect migration background","","","","","1"
"Yes","2017","Rhineland-Palatinate,Saarland","indirect migration background","","","","","1"
"Yes","2017","Baden-Württemberg","no migration background","","","","","1"
"Yes","2017","Baden-Württemberg","direct migration background","","","","","1"
"Yes","2017","Mecklenburg-Western Pomerania","no migration background","","","","","1"
"Yes","2017","Mecklenburg-Western Pomerania","direct migration background","","","","","1"
"Yes","2017","Saxony","direct migration background","","","","","1"
"Yes","2017","Hesse","indirect migration background","","","","","1"
"Yes","2017","Saxony-Anhalt","indirect migration background","","","","","1"
"Yes","2017","North Rhine-Westphalia","indirect migration background","","","","","1"
"Yes","2017","Rhineland-Palatinate,Saarland","no migration background","","","","","1"
"Yes","2017","Rhineland-Palatinate,Saarland","direct migration background","","","","","1"
"Yes","2017","Saxony","indirect migration background","","","","","1"
"Yes","2017","Saxony-Anhalt","no migration background","","","","","1"
"Yes","2017","Saxony-Anhalt","direct migration background","","","","","1"
"Yes","2017","North Rhine-Westphalia","direct migration background","","","","","1"
"Yes","2017","Thuringia","no migration background","","","","","1"
"Yes","2017","Hesse","no migration background","","","","","1"
"Yes","2017","North Rhine-Westphalia","no migration background","","","","","1"
"Yes","2017","Thuringia","indirect migration background","","","","","1"
"Yes","2017","Hesse","direct migration background","","","","","1"
"Yes","2017","Thuringia","direct migration background","","","","","1"
"No","2018","Schleswig-Holstein","no migration background","","","","","2"
"No","2018","Schleswig-Holstein","direct migration background","","","","","2"
"No","2018","Schleswig-Holstein","indirect migration background","","","","","2"
"No","2018","Hamburg","no migration background","","","","","2"
"No","2018","Hamburg","direct migration background","","","","","2"
"No","2018","Hamburg","indirect migration background","","","","","2"
"No","2018","Lower Saxony","no migration background","","","","","2"
"No","2018","Lower Saxony","direct migration background","","","","","2"
"No","2018","Lower Saxony","indirect migration background","","","","","2"
"No","2018","Bremen","no migration background","","","","","2"
"No","2018","Bremen","direct migration background","","","","","2"
"No","2018","Bremen","indirect migration background","","","","","2"
"No","2018","North Rhine-Westphalia","no migration background","","","","","2"
"No","2018","North Rhine-Westphalia","direct migration background","","","","","2"
"No","2018","North Rhine-Westphalia","indirect migration background","","","","","2"
"No","2018","Hesse","no migration background","","","","","2"
"No","2018","Hesse","direct migration background","","","","","2"
"No","2018","Hesse","indirect migration background","","","","","2"
"No","2018","Rhineland-Palatinate,Saarland","no migration background","","","","","2"
"No","2018","Rhineland-Palatinate,Saarland","direct migration background","","","","","2"
"No","2018","Rhineland-Palatinate,Saarland","indirect migration background","","","","","2"
"No","2018","Baden-Württemberg","no migration background","","","","","2"
"No","2018","Baden-Württemberg","direct migration background","","","","","2"
"No","2018","Baden-Württemberg","indirect migration background","","","","","2"
"No","2018","Bavaria","no migration background","","","","","2"
"No","2018","Bavaria","direct migration background","","","","","2"
"No","2018","Bavaria","indirect migration background","","","","","2"
"No","2018","Berlin","no migration background","","","","","2"
"No","2018","Berlin","direct migration background","","","","","2"
"No","2018","Berlin","indirect migration background","","","","","2"
"No","2018","Brandenburg","no migration background","","","","","2"
"No","2018","Brandenburg","direct migration background","","","","","2"
"No","2018","Brandenburg","indirect migration background","","","","","2"
"No","2018","Mecklenburg-Western Pomerania","no migration background","","","","","2"
"No","2018","Mecklenburg-Western Pomerania","direct migration background","","","","","2"
"No","2018","Mecklenburg-Western Pomerania","indirect migration background","","","","","2"
"No","2018","Saxony","no migration background","","","","","2"
"No","2018","Saxony","direct migration background","","","","","2"
"No","2018","Saxony","indirect migration background","","","","","2"
"No","2018","Saxony-Anhalt","no migration background","","","","","2"
"No","2018","Saxony-Anhalt","direct migration background","","","","","2"
"No","2018","Saxony-Anhalt","indirect migration background","","","","","2"
"No","2018","Thuringia","no migration background","","","","","2"
"No","2018","Thuringia","direct migration background","","","","","2"
"No","2018","Thuringia","indirect migration background","","","","","2"
"Yes","2018","Schleswig-Holstein","no migration background","","","","","1"
"Yes","2018","Schleswig-Holstein","direct migration background","","","","","1"
"Yes","2018","Schleswig-Holstein","indirect migration background","","","","","1"
"Yes","2018","Hamburg","no migration background","","","","","1"
"Yes","2018","Hamburg","direct migration background","","","","","1"
"Yes","2018","Hamburg","indirect migration background","","","","","1"
"Yes","2018","Lower Saxony","no migration background","","","","","1"
"Yes","2018","Lower Saxony","direct migration background","","","","","1"
"Yes","2018","Lower Saxony","indirect migration background","","","","","1"
"Yes","2018","Bremen","no migration background","","","","","1"
"Yes","2018","Bremen","direct migration background","","","","","1"
"Yes","2018","Bremen","indirect migration background","","","","","1"
"Yes","2018","Bavaria","indirect migration background","","","","","1"
"Yes","2018","Berlin","no migration background","","","","","1"
"Yes","2018","Baden-Württemberg","indirect migration background","","","","","1"
"Yes","2018","Bavaria","no migration background","","","","","1"
"Yes","2018","Bavaria","direct migration background","","","","","1"
"Yes","2018","Berlin","direct migration background","","","","","1"
"Yes","2018","Berlin","indirect migration background","","","","","1"
"Yes","2018","Brandenburg","no migration background","","","","","1"
"Yes","2018","Brandenburg","direct migration background","","","","","1"
"Yes","2018","Brandenburg","indirect migration background","","","","","1"
"Yes","2018","North Rhine-Westphalia","indirect migration background","","","","","1"
"Yes","2018","Hesse","no migration background","","","","","1"
"Yes","2018","Mecklenburg-Western Pomerania","direct migration background","","","","","1"
"Yes","2018","North Rhine-Westphalia","no migration background","","","","","1"
"Yes","2018","North Rhine-Westphalia","direct migration background","","","","","1"
"Yes","2018","Rhineland-Palatinate,Saarland","indirect migration background","","","","","1"
"Yes","2018","Baden-Württemberg","no migration background","","","","","1"
"Yes","2018","Baden-Württemberg","direct migration background","","","","","1"
"Yes","2018","Mecklenburg-Western Pomerania","no migration background","","","","","1"
"Yes","2018","Mecklenburg-Western Pomerania","indirect migration background","","","","","1"
"Yes","2018","Saxony","no migration background","","","","","1"
"Yes","2018","Saxony","direct migration background","","","","","1"
"Yes","2018","Thuringia","no migration background","","","","","1"
"Yes","2018","Hesse","indirect migration background","","","","","1"
"Yes","2018","Rhineland-Palatinate,Saarland","no migration background","","","","","1"
"Yes","2018","Rhineland-Palatinate,Saarland","direct migration background","","","","","1"
"Yes","2018","Saxony","indirect migration background","","","","","1"
"Yes","2018","Saxony-Anhalt","indirect migration background","","","","","1"
"Yes","2018","Thuringia","indirect migration background","","","","","1"
"Yes","2018","Saxony-Anhalt","no migration background","","","","","1"
"Yes","2018","Saxony-Anhalt","direct migration background","","","","","1"
"Yes","2018","Thuringia","direct migration background","","","","","1"
"Yes","2018","Hesse","direct migration background","","","","","1"
"No","2019","Schleswig-Holstein","no migration background","257","0.455486665122903","0.411301114284732","0.499672215961074","2"
"No","2019","Schleswig-Holstein","direct migration background","40","0.740937937332159","0.63603116743533","0.845844707228988","2"
"No","2019","Schleswig-Holstein","indirect migration background","19","","","","2"
"No","2019","Hamburg","no migration background","110","0.346026369386267","0.282291673053474","0.40976106571906","2"
"No","2019","Hamburg","direct migration background","38","0.526307223485069","0.39996732831212","0.652647118658019","2"
"No","2019","Hamburg","indirect migration background","12","","","","2"
"No","2019","Lower Saxony","no migration background","596","0.447700886938654","0.420068458681873","0.475333315195436","2"
"No","2019","Lower Saxony","direct migration background","123","0.585616309447276","0.520669194643574","0.650563424250979","2"
"No","2019","Lower Saxony","indirect migration background","47","0.534928642295014","0.430120218991573","0.639737065598455","2"
"No","2019","Bremen","no migration background","33","0.292549349367227","0.19583603393275","0.389262664801703","2"
"No","2019","Bremen","direct migration background","15","","","","2"
"No","2019","Bremen","indirect migration background","7","","","","2"
"No","2019","North Rhine-Westphalia","no migration background","1098","0.425278889531404","0.404954670776924","0.445603108285884","2"
"No","2019","North Rhine-Westphalia","direct migration background","348","0.506191398785188","0.467396514800431","0.544986282769945","2"
"No","2019","North Rhine-Westphalia","indirect migration background","170","0.443999213748033","0.390392408661316","0.497606018834751","2"
"No","2019","Hesse","no migration background","411","0.448327207712347","0.414655556630499","0.481998858794195","2"
"No","2019","Hesse","direct migration background","86","0.378945607874015","0.308658478934766","0.449232736813264","2"
"No","2019","Hesse","indirect migration background","32","0.288541682100612","0.193877482944866","0.383205881256359","2"
"No","2019","Rhineland-Palatinate,Saarland","no migration background","304","0.420888493773821","0.382151990041602","0.45962499750604","2"
"No","2019","Rhineland-Palatinate,Saarland","direct migration background","143","0.694474129389358","0.631874976723392","0.757073282055324","2"
"No","2019","Rhineland-Palatinate,Saarland","indirect migration background","45","0.523122381318662","0.40932366794337","0.636921094693954","2"
"No","2019","Baden-Württemberg","no migration background","634","0.454655797088746","0.427587986313349","0.481723607864142","2"
"No","2019","Baden-Württemberg","direct migration background","155","0.4886740706776","0.434244596102731","0.543103545252469","2"
"No","2019","Baden-Württemberg","indirect migration background","89","0.46225567863978","0.388175416438629","0.536335940840931","2"
"No","2019","Bavaria","no migration background","983","0.477259621894066","0.454735260732895","0.499783983055238","2"
"No","2019","Bavaria","direct migration background","187","0.427983850143465","0.379914447818578","0.476053252468352","2"
"No","2019","Bavaria","indirect migration background","102","0.472524544980769","0.40190729667847","0.543141793283067","2"
"No","2019","Berlin","no migration background","231","0.440207798536423","0.395233183723896","0.485182413348949","2"
"No","2019","Berlin","direct migration background","52","0.654901652044143","0.552626878173539","0.757176425914748","2"
"No","2019","Berlin","indirect migration background","21","","","","2"
"No","2019","Brandenburg","no migration background","281","0.447314377054566","0.405416215149279","0.489212538959853","2"
"No","2019","Brandenburg","direct migration background","27","","","","2"
"No","2019","Brandenburg","indirect migration background","7","","","","2"
"No","2019","Mecklenburg-Western Pomerania","no migration background","183","0.522775909270373","0.466812219508006","0.578739599032739","2"
"No","2019","Mecklenburg-Western Pomerania","direct migration background","6","","","","2"
"No","2019","Mecklenburg-Western Pomerania","indirect migration background","7","","","","2"
"No","2019","Saxony","no migration background","542","0.514265421955273","0.48228090145205","0.546249942458495","2"
"No","2019","Saxony","direct migration background","17","","","","2"
"No","2019","Saxony","indirect migration background","17","","","","2"
"No","2019","Saxony-Anhalt","no migration background","252","0.439664615523785","0.394695955557637","0.484633275489932","2"
"No","2019","Saxony-Anhalt","direct migration background","10","","","","2"
"No","2019","Saxony-Anhalt","indirect migration background","8","","","","2"
"No","2019","Thuringia","no migration background","263","0.499105498359019","0.454969399803189","0.543241596914848","2"
"No","2019","Thuringia","direct migration background","20","","","","2"
"No","2019","Thuringia","indirect migration background","7","","","","2"
"Yes","2019","Schleswig-Holstein","indirect migration background","17","","","","1"
"Yes","2019","Hamburg","no migration background","104","0.653973630613733","0.59023893428094","0.717708326946526","1"
"Yes","2019","Schleswig-Holstein","no migration background","231","0.544513334877097","0.500327784038926","0.588698885715269","1"
"Yes","2019","Schleswig-Holstein","direct migration background","27","","","","1"
"Yes","2019","Hamburg","direct migration background","22","","","","1"
"Yes","2019","Hamburg","indirect migration background","21","","","","1"
"Yes","2019","Lower Saxony","no migration background","648","0.552299113061346","0.524666684804564","0.579931541318127","1"
"Yes","2019","Lower Saxony","direct migration background","98","0.414383690552724","0.349436575749021","0.479330805356427","1"
"Yes","2019","Lower Saxony","indirect migration background","40","0.465071357704986","0.360262934401545","0.569879781008427","1"
"Yes","2019","Bremen","no migration background","52","0.707450650632773","0.610737335198297","0.80416396606725","1"
"Yes","2019","Bremen","direct migration background","13","","","","1"
"Yes","2019","Bremen","indirect migration background","2","","","","1"
"Yes","2019","Bavaria","indirect migration background","90","0.527475455019231","0.456858206716933","0.59809270332153","1"
"Yes","2019","Baden-Württemberg","indirect migration background","85","0.53774432136022","0.463664059159069","0.611824583561371","1"
"Yes","2019","Bavaria","no migration background","906","0.522740378105934","0.500216016944762","0.545264739267105","1"
"Yes","2019","Bavaria","direct migration background","220","0.572016149856535","0.523946747531647","0.620085552181422","1"
"Yes","2019","Berlin","no migration background","237","0.559792201463577","0.514817586651051","0.604766816276104","1"
"Yes","2019","Berlin","direct migration background","31","0.345098347955857","0.242823574085252","0.447373121826461","1"
"Yes","2019","Berlin","indirect migration background","27","","","","1"
"Yes","2019","Brandenburg","no migration background","260","0.552685622945434","0.510787461040147","0.594583784850721","1"
"Yes","2019","Brandenburg","direct migration background","13","","","","1"
"Yes","2019","Mecklenburg-Western Pomerania","direct migration background","3","","","","1"
"Yes","2019","North Rhine-Westphalia","no migration background","1175","0.574721110468596","0.554396891714116","0.595045329223076","1"
"Yes","2019","North Rhine-Westphalia","direct migration background","290","0.493808601214812","0.455013717230055","0.532603485199569","1"
"Yes","2019","North Rhine-Westphalia","indirect migration background","160","0.556000786251967","0.50239398116525","0.609607591338684","1"
"Yes","2019","Brandenburg","indirect migration background","9","","","","1"
"Yes","2019","Mecklenburg-Western Pomerania","no migration background","123","0.477224090729627","0.421260400967261","0.533187780491994","1"
"Yes","2019","Mecklenburg-Western Pomerania","indirect migration background","3","","","","1"
"Yes","2019","Saxony","no migration background","396","0.485734578044727","0.453750057541505","0.51771909854795","1"
"Yes","2019","Hesse","no migration background","427","0.551672792287653","0.518001141205805","0.585344443369501","1"
"Yes","2019","Rhineland-Palatinate,Saarland","indirect migration background","29","","","","1"
"Yes","2019","Baden-Württemberg","no migration background","666","0.545344202911255","0.518276392135858","0.572412013686651","1"
"Yes","2019","Baden-Württemberg","direct migration background","169","0.5113259293224","0.456896454747531","0.565755403897269","1"
"Yes","2019","Saxony","direct migration background","13","","","","1"
"Yes","2019","Saxony","indirect migration background","9","","","","1"
"Yes","2019","Saxony-Anhalt","indirect migration background","5","","","","1"
"Yes","2019","Thuringia","no migration background","230","0.500894501640981","0.456758403085152","0.545030600196811","1"
"Yes","2019","Thuringia","direct migration background","14","","","","1"
"Yes","2019","Thuringia","indirect migration background","6","","","","1"
"Yes","2019","Hesse","indirect migration background","56","0.711458317899388","0.616794118743641","0.806122517055134","1"
"Yes","2019","Rhineland-Palatinate,Saarland","no migration background","320","0.579111506226179","0.54037500249396","0.617848009958398","1"
"Yes","2019","Rhineland-Palatinate,Saarland","direct migration background","65","0.305525870610642","0.242926717944675","0.368125023276608","1"
"Yes","2019","Saxony-Anhalt","direct migration background","12","","","","1"
"Yes","2019","Hesse","direct migration background","97","0.621054392125985","0.550767263186736","0.691341521065234","1"
"Yes","2019","Saxony-Anhalt","no migration background","216","0.560335384476215","0.515366724510068","0.605304044442363","1"
